,Concept_ID,br,kn
565,geschickt::A,dornet,ದಕ್ಷ
566,lieb::A,koant,ಪ್ರಿಯ
567,lustig::A,laouen,ಖುಷಿಯಾದ
568,sanft::A,flour,ಸೌಮ್ಯ
569,hungrig::A,marnaon,ಹಸಿದ
570,krank::A,klañv,ಅಸ್ವಸ್ಥ
571,nackt::A,noazh,ನಗ್ನ
572,traurig::A,trist,ದುಃಖಿತ
573,lebendig::A,bev,ಜೀವಂತ
574,gut::A,mad,ಒಳ್ಳೆಯ
575,schlecht::A,fall,ದುಷ್ಟ
576,schlecht::A,gwall,ದುಷ್ಟ
577,richtig::A,reizh,ಸರಿ
578,schlimm::A,gwall,ಅಸಹ್ಯ
579,wahr::A,gwir,ನಿಜ
580,alt::A,kozh,ಮುದಿ
581,neu::A,nevez,ಹೊಸ
582,ehemalig::A,kozh,ಮಾಜೀ
583,alt[Lebewesen]::A,kozh,ವೃದ್ಧ
584,jung::A,yaouank,ಎಳ
585,arm::A,paour,ಬಡ
586,reich::A,pinvidik,ಶ್ರೀಮಂತ
587,bekannt::A,anavezet,ಅಪ್ತ
588,berühmt::A,brudet,ಪ್ರಸಿದ್ಧ
589,fremd::A,dizanav,ಪರಕೀಯ
590,verschieden::A,disheñel,ಬೇರೆ
591,nah::A,nes,ಹತ್ತಿರವಾದ
592,fern::A,diabell,ದೂರದ
593,linker::A,kleiz,ಎಡ
594,rechter::A,dehoù,ಬಲ
595,anderer::A,all,ಇತರ
596,erster::A,kentañ,ಪ್ರಥಮ
597,zweiter::A,eil,ದ್ವಿತೀಯ
598,dritter::A,trede,ಮೂರನೆಯಜಗತ್ತು
599,letzter::A,diwezhañ,ಅಂತ್ಯ
600,allein::ADV,e-unan,ಒಬ್ಬನೇ
601,auf einmal::ADV,ar un dro,ಒಡನೆ
602,zusammen::ADV,asambles,ಒಟ್ಟಿಗೆ
603,lange::ADV,pell,ದೀರ್ಘ
604,plötzlich::ADV,en un taol,ಅನಾಮತ್ತು
605,sofort::ADV,diouzhtu,ಜಾಗ್ರತೆ
606,später::ADV,diwezhatoc'h,ತರುವಾಯ
607,jetzt::ADV,bremañ,ಈಗ
608,heute::ADV,hiziv,ಇಂದು
609,morgen::ADV,arc'hoazh,ನಾಳೆ
610,bald::ADV,hepdale,ಬೇಗ
611,dann::ADV,a-c'houde,ಆಗ
612,gestern::ADV,dec'h,ನಿನ್ನೆ
613,einst::ADV,gwechall,ಪೂರ್ವದಲ್ಲಿ
614,damals::ADV,neuze,ಆಗ
615,danach::ADV,goude,ಆಮೇಲೆ
616,vorher::ADV,diagent,ಮುಂಚೆ
617,zuerst::ADV,da gentañ,ಮೊದಲಿಗೆ
618,einmal::ADV,ur wech,ಒಮ್ಮೆ
619,manchmal::ADV,a-wechoù,ಆಗಾಗ
620,oft::ADV,alies,ಅನೇಕಸಲ
621,immer::ADV,atav,ಯಾವಾಗಲೂ
622,immer::ADV,bepred,ಯಾವಾಗಲೂ
623,niemals::ADV,gwech ebet,ಯಾವಾಗಲೂ ಇಲ್ಲ
624,hier::ADV,amañ,ಇಲ್ಲಿ
625,hierhin::ADV,dre amañ,ಇತ್ತ
626,von hier::ADV,alemañ,ಇಲ್ಲಿಂದ
627,dort::ADV,aze,ಅಲ್ಲಿ
628,dort::ADV,ahont,ಅಲ್ಲಿ
629,dorthin::ADV,di,ಅಲ್ಲಿಗೆ
630,dorthin::ADV,aze,ಅಲ್ಲಿಗೆ
631,dorthin::ADV,ahont,ಅಲ್ಲಿಗೆ
632,geradeaus::ADV,war-eeun,ಸೀದಾ
633,vorwärts::ADV,war-raok,ಮುನ್ನೆಡೆವ
634,rückwärts::ADV,war-lerc'h,ಹಿಂದುಗಡೆಗೆ
635,zurück::ADV,war-dreñv,ಹಿಂದಕ್ಕೆ
636,unten::ADV,en traoñ,ಕೆಳಗೆ
637,hinab::ADV,a-izel,ಕೆಳಕ್ಕೆ
638,oben::ADV,en nec'h,ಮೇಲೆ
639,hinauf::ADV,e-krec'h,ಮೇಲಕ್ಕೆ
640,überall::ADV,dre-holl,ಎಲ್ಲಸ್ಥಳಗಳು
641,nicht::ADV,ne ... ket,ಇಲ್ಲ
642,nicht::ADV,ne ... ket,ಅಲ್ಲ
643,ein wenig::ADV,un tammig,ತುಸು
644,kaum::ADV,a-boan,ಕಠಿನವಾಗಿ
645,sehr::ADV,-tre,ಬಹು
646,sehr::ADV,-kenañ,ಬಹು
647,so::ADV,evel-se,ಅಷ್ಟು
648,noch::ADV,c'hoazh,ಇನ್ನು
649,nur::ADV,hepken,ಕೇವಲ
650,schon::ADV,dija,ಆಗಲೇ
651,wieder::ADV,adarre,ಪುನಃ
652,vor::PRP,dirak,ಮುಂದೆ
653,hinter::PRP,a-drek,ಹಿಂದ
654,hinter::PRP,a-dreñv,ಹಿಂದ
655,unter::PRP,dindan,ಕೆಳ
656,durch::PRP,dre,ನೇರವಾಗಿ
657,neben::PRP,e-kichen,ಅಧರ ಬಲಿಕ
658,zwischen::PRP,etre,ನಡುವೆ
659,wegen::PRP,abalamour da,ಅಧಕ್ಕಗಿ
660,dies::PRN,hemañ,ಈ
661,das::PRN,se,ಅದು
662,das::PRN,hennezh,ಅದು
663,alles::PRN,pep tra,ಎಲ್ಲ
664,ich::PRN,me,ನಾನು
665,du::PRN,te,ನೀನು
666,er::PRN,eñ,ಅವನು
667,er::PRN,eñ,ಇವನು
668,wir::PRN,ni,ನಾವು
669,ihr::PRN,c'hwi,ನೀವು
670,sie::PRN,int,ಅವರು
671,was::FPRN,petra,ಏನು
672,wer::FPRN,piv,ಯಾರಿಗೆ
673,wo::FADV,pelec'h,ಎಲ್ಲಿ
674,wohin::FADV,da belec'h,ಎಲ್ಲಿಗೆ
675,wie::FADV,penaos,ಹೇಗೆ
676,warum::FADV,perak,ಏಕೆ
677,wieviel::FNUM,pet,ಎಷ್ಟು
678,eins::NUM,unan,ಒಂದು
679,zwei::NUM,daou,ಎರಡು
680,drei::NUM,tri,ಮೂರು
681,vier::NUM,pevar,ನಾಲ್ಕು
682,fünf::NUM,pemp,ಅಯ್ದು
683,sechs::NUM,c'hwec'h,ಆರು
684,sieben::NUM,seizh,ಏಳು
685,acht::NUM,eizh,ಎಂಟು
686,neun::NUM,nav,ಒಂಭಬತ್ತು
687,zehn::NUM,dek,ಹತ್ತು
688,elf::NUM,unnek,ಹನ್ನೊಂದು
689,zwölf::NUM,daouzek,ಹನ್ನೆರಡು
690,zwanzig::NUM,ugent,ಇಪ್ಪತ್ತು
691,dreißig::NUM,tregont,ಮೂವತ್ತು
692,vierzig::NUM,daou-ugent,ನಲವತ್ತು
693,fünfzig::NUM,hanter-kant,ಐವತ್ತು
694,sechzig::NUM,tri-ugent,ಅರುವತ್ತು
695,siebzig::NUM,dek ha tri-ugent,ಎಪ್ಪತ್ತು
696,achtzig::NUM,pevar-ugent,ಎಂಬತ್ತು
697,neunzig::NUM,dek ha pevar-ugent,ತೊಂಬತ್ತು
698,hundert::NUM,kant,ನೂರು
699,tausend::NUM,mil,ಸಾವಿರ
700,und::CNJ,ha,ಮತ್ತು
701,oder::CNJ,pe,ಅಥವಾ
702,stehen::V,bezañ a-sav,ನಿಲ್ಲು
703,sitzen::V,azezañ,ಕುಳ್ಳಿರು
704,sitzen::V,bezañ en e goazez,ಕುಳ್ಳಿರು
705,liegen::V,bezañ en e c'hourvez,ಮಲಗಿಕೊ
706,hängen::V,krougañ,ಇಳಿಯಬಿಡು
707,werden::V,dazonet,ಆಗು
708,passieren::V,c'hoarvezout,ಆಗು
709,beginnen::V,stagañ,ಆರಂಭಿಸು
710,enden::V,achuiñ,ಕೊನೆಗಾಣು
711,wechseln::V,cheñch,ಮಾರ್ಪಡಿಸು
712,aufgehen[Sonne]::V,dirouzañ,ಮೂಡು
713,scheinen[Sonne]::V,lugernañ,ಹೊಳೆ
714,donnern::V,taranal,ಗುಡುಗಾಗು
715,wehen::V,c'hwezhañ,ತೀಡು
716,strömen::V,deredek,ಹರಿ
717,fließen::V,redek,ಹರಿ
718,sich drehen::V,troiñ,ಸುತ್ತು
719,schwanken::V,trantellat,ಓಲಾಡು
720,schwingen::V,froumal,ತೂಗು
721,fallen::V,kouezhañ,ಉದುರು
722,brennen::V,deviñ,ಉರಿ
723,rauchen::V,divogedañ,ಹೊಗೆಬಿಡು
724,regnen::V,glavañ,ಸುರಿ
725,gefrieren::V,reviñ,ಹೆಪ್ಪುಗಟ್ಟು
726,tauen::V,diskornañ,ಬೆಚ್ಚಗಾಗು
727,schmelzen::V,teuziñ,ಕರಗು
728,trocknen::V,sec'hañ,ಒಣಗು
729,sieden::V,berviñ,ಕುದಿ
730,faulen::V,breinañ,ಕೊಳೆ
731,verfaulen::V,breinañ,ನಶಿಸು
732,reißen::V,darnaouiñ,ಒಡೆ
733,versinken::V,sodellañ,ಮುಳುಗು
734,vergehen::V,tremen,ಸಾಗು
735,erscheinen::V,donet war-wel,ತೋರು
736,verschwinden::V,monet diwar wel,ಮಾಯವಾಗು
737,sinken::V,en em izelat,ಕುಸಿ
738,abnehmen::V,nebeutaat,ತಗ್ಗು
739,zunehmen::V,kreskiñ,ಬೆಳೆ
740,steigen::V,sevel,ಉಬ್ಬು
741,wachsen::V,kreskiñ,ಬೆಳೆ
742,glänzen::V,lugernañ,ಮಿರುಗು
743,funkeln::V,elieniñ,ಮಿನುಗು
744,lärmen::V,rabotat,ಶಬ್ದ ಮಾಡಲು
745,klirren::V,diridignat,ಕಿಣಿಕಿಣಿಸು
746,klirren::V,sterlinkañ,ಕಿಣಿಕಿಣಿಸು
747,brausen::V,gwegal,ಅಬ್ಬರಿಸು
748,rauschen::V,trouzal,ಮರ್ಮರಗುಟ್ಟಿಸು
749,klingen::V,seniñ,ಉಸಿರು
750,bellen::V,harzhal,ಬಗುಳು
751,heulen::V,yudal,ಅರಚು
752,blasen::V,c'hwezhañ,ಗಾಳಿ ಊದು
753,pfeifen::V,c'hwitellat,ಸಿಳ್ಳೆಯೂದು
754,schreien::V,huchal,ಕರೆ
755,stöhnen::V,hirvoudiñ,ನರಳು
756,zittern::V,krenañ,ನಡುಗು
757,leben::V,bevañ,ಇರು
758,geboren werden::V,genel,ಉಂಟಾಗು
759,atmen::V,tennañ e anal,ಉಸಿರು
760,trinken::V,evañ,ಕುಡಿ
761,essen::V,debriñ,ತಿನ್ನು
762,schlucken::V,lonkañ,ನುಂಗು
763,müde werden::V,skuizhañ,ಬಳಲು
764,einschlafen::V,menel kousket,ನಿದ್ಧೆಹೋಗು
765,schlafen::V,kousket,ನಿದ್ರಿಸು
766,aufwachen::V,dihuniñ,ಏಳು
767,aufstehen::V,sevel,ಏಳು
768,sich erholen::V,diskuizhañ,ಸುಧಾರಿಸು
769,krank werden::V,klañviñ,ಬೇನೆಬೀಳು
770,krank sein::V,bezañ klañv,ಕೆಟ್ಟ ಎಂದು
771,schmerzen::V,skourjezañ,ಕಚ್ಚು
772,husten::V,pasaat,ಕೆಮ್ಮು
773,husten::V,peudal,ಕೆಮ್ಮು
774,genesen::V,pareañ,ಮತ್ತೆಹೊದಿಸು
775,sterben::V,mervel,ಮೃತಪಡು
776,umkommen::V,perisañ,ಹಾಳಾಗು
777,sich bewegen::V,bouljal,ಚಲಿಸು
778,sich rühren::V,fiñval,ಕದಲು
779,sich erheben::V,sevel,ಏಳು
780,sich setzen::V,azezañ,ಕೂರು
781,sich setzen::V,mont en e goazez,ಕೂರು
782,hinfallen::V,kouezhañ,ಬೀಳು
783,laufen::V,redek,ನಡೆ
784,schreiten::V,kerzhet,ಮೆಲ್ಲಗೆ ನಡೆ
785,spazierengehen::V,pourmen,ವಿಹರಿಸು
786,eilen::V,hastañ,ಮುನ್ನುಗ್ಗು
787,sich beeilen::V,hastañ,ಆತುರಪಡು
788,sausen::V,karzhañ,ಒಗೆ
789,rennen::V,redek,ಓಡು
790,springen::V,lammat,ಜಿಗಿ
791,klettern::V,krimpat,ಏರು
792,schaukeln::V,brañsellat,ತೂಗು
793,kriechen::V,skrampañ,ತೆವಳು
794,schwimmen::V,neuial,ಈಜು
795,tauchen::V,splujañ,ಕೆಳಗಿಳಿ
796,rudern::V,roeñvat,ಸಾಗಿಸು
797,fahren::V,kas,ನಡೆಸು
798,fahren::V,bleniañ,ನಡೆಸು
799,fliegen::V,nijal,ಹಾರು
800,gehen::V,mont,ಹೋಗು
801,weggehen::V,mont kuit,ಹೊರಡು
802,abfahren::V,mont kuit,ತೆರಳು
803,anhalten::V,chom a-sav,ನಿಲ್ಲು
804,hineingehen::V,monet e-barzh,ಒಳಹೊಗು
805,eintreten::V,monet e-barzh,ಒಳಹೊಗು
806,kommen::V,dont,ಬರು
807,ankommen::V,erruout,ಬರು
808,zurückkommen::V,addonet,ಹಿಂದಿರುಗು
809,bleiben::V,chom,ಇರು
810,warten::V,gortoz,ಇರು
811,erwarten::V,gortoz,ನಿರೀಕ್ಷಿಸು
812,suchen::V,klask,ಹುಡುಕು
813,finden::V,kavout,ಕಂಡುಕೊ
814,versuchen::V,klask,ಪ್ರಯತ್ನಿಸು
815,vorbereiten::V,aozañ,ಸಿದ್ಧವಾಗು
816,lieben::V,karout,ಪ್ರೀತಿಸು
817,mögen::V,karout,ಇಷ್ಟಪಡು
818,lachen::V,c'hoarzin,ನಗು
819,rühren::V,tenerañ,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
820,weinen::V,gouelañ,ಅಳು
821,schimpfen::V,krozal,ಗೊಣಗು
822,sich ärgern::V,fachañ,ಗಣಗಾಡು
823,sich ärgern::V,en em fachañ,ಗಣಗಾಡು
824,fliehen::V,tec'het,ಓಡಿಹೋಗು
825,flüchten::V,tuzañ,ಪಾರಾಗು
826,sehen::V,gwelet,ಕಾಣು
827,anschauen::V,sellout ouzh,ನೋಡು
828,ansehen::V,sellout ouzh,ನಿರೀಕ್ಷಿಸು
829,hören::V,klevet,ಕೇಳು
830,zuhören::V,selaou,ಆಲಿಸು
831,probieren::V,blasa,ರುಚಿ ನೋಡು
832,riechen::V,klevet,ಮೂಸು
833,fühlen::V,santout,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
834,scheinen::V,diskouez bezañ,ತೋರು
835,zu sehen sein::V,bezañ gwelus,ಕಾಣಿಸು
836,vernehmen::V,merzhañ,ಕೇಳು
837,frieren::V,anoued,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
838,tun::V,ober,ಮಾಡು
839,können::V,gouzout,ಮಾಡಬಲ್ಲ
840,wollen::V,fellout da,ಬಯಸು
841,wollen::V,kaout c'hoant da,ಬಯಸು
842,anfangen::V,kregiñ,ಪ್ರಾರಂಭಿಸು
843,beenden::V,achuiñ,ನಿಲ್ಲಿಸು
844,aufhören::V,paouez,ಮುಗಿಸು
845,öffnen::V,digeriñ,ತೆರೆ
846,schließen::V,serriñ,ಮುಚ್ಚು
847,stellen::V,lakaat,ಇಕ್ಕು
848,setzen::V,lakaat,ಇಡು
849,legen::V,lakaat,ಇಡು
850,berühren::V,touch,ತಾಕು
851,verbinden::V,eren,ಕೂಡಿಸು
852,bedecken::V,goloiñ,ಮುಚ್ಚು
853,aufhängen::V,istribilhañ,ತೂಗುಹಾಕು
854,anzünden::V,alumiñ,ಹತ್ತಿಸು
855,anzünden::V,c'hwezzañ,ಹತ್ತಿಸು
856,aufheben::V,dastum,ಆಯಿ
857,zurücklassen::V,lezel,ಬಿಡು
858,verlieren::V,koll,ಕಳೆ
859,fallen lassen::V,laoskel,ಬೀಳಿಸು
860,fallen lassen::V,lezel da gouezhel,ಬೀಳಿಸು
861,machen::V,ober,ಮಾಡು
862,herstellen::V,fardañ,ತಯಾರಿಸು
863,bauen::V,sevel,ಕಟ್ಟು
864,reparieren::V,adaozañ,ಸರಿಪಡಿಸು
865,verbessern::V,gwellaat,ತಿದ್ದು
866,ändern::V,cheñch,ಬದಲಾಯಿಸು
867,graben::V,kleuzañ,ಅಗೆ
868,beugen::V,plegañ,ಬಗ್ಗಿಸು
869,biegen::V,krommañ,ಬಗ್ಗಿಸು
870,drehen::V,treiñ,ತಿರುಗು
871,wenden::V,treiñ,ತಿರುಗು
872,umdrehen::V,treiñ,ತಿರುಗಿಸು
873,heben::V,sevel,ಎತ್ತು
874,hochheben::V,sevel,ಎತ್ತು
875,ergreifen::V,kemer,ಆಕ್ರಮಿಸು
876,halten::V,dalc'hen,ಹಿಡಿ
877,drücken::V,bountañ,ಒತ್ತು
878,schieben::V,poulzañ,ನೂಕು
879,kratzen::V,skrabat,ತರಚಿಕೊಳ್ಳು
880,lecken::V,lipat,ನೆಕ್ಕು
881,beißen::V,kregiñ,ಕಚ್ಚು
882,abreißen::V,diframmañ,ಹರಿ
883,abschneiden::V,troc'hañ,ಕತ್ತರಿಸು
884,binden::V,stagañ,ಕಟ್ಟು
885,stecken::V,sankañ,ಸಿಕ್ಕಿಸು
886,brechen::V,darnaouiñ,ಮುರಿ
887,klopfen::V,skoiñ,ತಟ್ಟು
888,hauen::V,dornañ,ಹೊಡೆ
889,kleben::V,pegañ,ಅಂಟಿಸು
890,reiben::V,taravat,ಉಜ್ಜು
891,reiben::V,trekiñ,ಉಜ್ಜು
892,streichen::V,toazañ,ಹರಡು
893,schleifen::V,lemmañ,ಮಸೆ
894,schneiden::V,troc'hañ,ಕತ್ತರಿಸು
895,rütteln::V,tordorosañ,ಕುಲುಕಿಸು
896,schütteln::V,hejañ,ಅಲುಗಿಸು
897,schütten::V,diskargañ,ಎರೆ
898,füllen::V,kargañ,ತುಂಬಿಸು
899,einwickeln::V,gronnañ,ಹೊದಿಸು
900,tragen::V,dougen,ಹೊರು
901,schleppen::V,stlejal,ಜಗ್ಗು
902,ziehen::V,sachañ,ಎಳೆ
903,aufbewahren::V,miret,ಇಟ್ಟುಕೊ
904,werfen::V,teuler,ಎಸೆ
905,fangen::V,tapañ,ಹಿಡಿ
906,packen::V,krapat,ಸೆಳೆ
907,verstecken::V,kuzhat,ಮುಚ್ಚಿಡು
908,teilen::V,rannañ,ವಿಭಜಿಸು
909,schicken::V,kas,ಕಳುಹಿಸು
910,bringen::V,degas,ತರು
911,hinzufügen::V,lakat ouzhpenn,ಕೂಡಿಸು
912,bekommen::V,kaout,ಸಂಪಾದಿಸು
913,erhalten::V,kaout,ಪಡೆ
914,nehmen::V,kemer,ಹಿಡಿ
915,wählen::V,choaz,ಆರಿಸು
916,auswählen::V,dibab,ಆಯಿ
917,bewahren::V,mirout,ರಕ್ಷಿಸಿಡು
918,behindern::V,diaezañ,ಅಡ್ಡಿಮಾಡು
919,verderben::V,lovrañ,ಕೆಡಿಸು
920,beschädigen::V,gwallegañ,ಹಾಳುಮಾಡು
921,zerbrechen::V,torriñ,ಮುರಿ
922,zerreißen::V,diroegiñ,ಸೀಳು
923,zerstören::V,distrujañ,ಅಳಿಸು
924,verbrennen::V,deviñ,ಸುಡು
925,geben::V,reiñ,ಕೊಡು
926,schenken::V,donezonañ,ಅರ್ಪಿಸು
927,versprechen::V,prometiñ,ವಾಗ್ದಾನಮಾಡು
928,wünschen::V,hetiñ,ಬಯಸು
929,loben::V,feurmiñ,ಹೊಗಳು
930,küssen::V,pokat,ಚುಂಬಿಸು
931,wiegen::V,pouezañ,ತೂಗು
932,zudecken::V,goloiñ,ಹಾಸು
933,wecken::V,dihuniñ,ಎಬ್ಬಿಸು
934,zeigen::V,diskouez,ತೋರಿಸು
935,führen::V,kas,ದಾರಿತೋರಿಸು
936,lehren::V,deskiñ,ಕಲಿಸು
937,unterrichten::V,kelenn,ಬೋಧಿಸು
938,leiten::V,bleinañ,ಮುಂದಾಳಾಗಿರು 
939,antreiben::V,poulzañ,ಓಡಿಸು
940,lassen::V,leuskel,ಮಾಡಲುಬಿಡು
941,einladen::V,pediñ,ಆಹ್ವಾನಿಸು
942,vereinigen::V,unisañ,ಒಂದಾಗು
943,besuchen::V,gweladenniñ,ಭೇಟಿಯಾಗು
944,treffen::V,kejal,ಸಂಧಿಸು
945,treffen::V,ankontrañ,ಸಂಧಿಸು
946,sich versammeln::V,bodennañ,ನೆರೆ
947,spielen::V,c'hoari,ಆಡು
948,singen::V,kanañ,ಹಾಡು
949,tanzen::V,dañsal,ಕುಣಿ
950,sich trennen::V,dispartiañ,ಪ್ರತ್ಯೇಮಾಡು
951,verlassen::V,lezel,ಕಳೆ
952,retten::V,saveteiñ,ರಕ್ಷಿಸು
953,bewachen::V,mesa,ಕಾಪಾಡು
954,schützen::V,diwall,ಸಂರಕ್ಷಿಸು
955,verteidigen::V,difenn,ಕಾಪಿಡು
956,sich schlagen::V,lopañ,ಕಿತ್ತಾಟ
957,siegen::V,trec'hiñ,ಗೆಲ್ಲು
958,ärgern::V,hegasiñ,ರೇಗಿಸು
959,schlagen::V,skeiñ,ಹೊಡೆ
960,treten::V,botaouiñ,ಒದೆ
961,stechen::V,pikat,ಚುಚ್ಚು
962,stoßen::V,stokañ,ತಳ್ಳು
963,stehlen::V,laerezh,ಕದಿ
964,stören::V,direnkañ,ಕತಕು
965,belästigen::V,dregasiñ,ತೊಂದರೆ
966,verbergen::V,skoachañ,ಮರೆಮಾಜು
967,täuschen::V,tromplañ,ಠಕ್ಕಿಸು
968,betrügen::V,lorbañ,ವಂಚಿಸು
969,töten::V,lazhañ,ಕೊಲ್ಲು
970,wohnen::V,bezañ o chom,ವಾಸಿಸು
971,arbeiten::V,labourat,ಕೆಲಸ ಮಾಡು
972,sammeln::V,dastum,ಸಂಚಯಿಸು
973,pflücken::V,kuntuilhañ,ಬಿಡಿಸು
974,jagen::V,chaseal,ಬೇಟೆಯಾಡು
975,fischen::V,pesketa,ಮೀನು ಹಿಡಿ
976,fassen::V,pakañ,ಹಿಡಿ
977,hüten::V,geota,ಗುಂಪುಸೇರಿಸು
978,anbinden::V,stagañ,ಬಿಗಿ
979,füttern::V,boueta,ಮೇಯಿಸು
980,melken::V,goro,ಹಾಲು ಕರೆ
981,hacken::V,difrakal,ತುಂಡರಿಸು
982,gießen::V,dourañ,ನೀರುಹಾಕು
983,reifen::V,azviñ,ಕಳಿ
984,zubereiten::V,keginañ,ಅಡಿಗೆಮಾಡು
985,kochen::V,poazhañ,ಅಡು
986,backen::V,fritañ,ಬೇಯಿಸು
987,braten::V,rostañ,ಕರಿ
988,stricken::V,stammañ,ಹೆಣೆ
989,nähen::V,gwriat,ಹೊಲಿ
990,färben::V,livañ,ಬಣ್ಣ ಹತ್ತು
991,reinigen::V,naetañ,ಸ್ವಚ್ಛಮಾಡು
992,waschen::V,gwalc'hiñ,ತೊಳೆ
993,abwischen::V,torchañ,ಒರಸು
994,spülen::V,disgwalc'hiñ,ಗಲಬರಿಸು
995,fegen::V,skubañ,ಗುಡಿಸು
996,kehren::V,skubañ,ಗುಡಿಸು
997,baden::V,kouronkañ,ಸ್ನಾನಮಾಡು
998,sich waschen::V,en em walc'hiñ,ತೊಳೆ
999,sich anziehen::V,gwiskañ,ಹಾಕು
1000,kämmen::V,kribat,ಬಾಚು
1001,schmücken::V,kinklañ,ಅಲಂಕರಿಸು
1002,sagen::V,larêt,ಹೇಳು
1003,sagen::V,lavaret,ಹೇಳು
1004,sprechen::V,komz,ನುಡಿ
1005,reden::V,kaozeal,ನುಡಿ
1006,sich unterhalten::V,balbotal,ಹರಟೆ ಹೊಡಿ
1007,fragen::V,goulenn,ವಿಚಾರಿಸು
1008,bitten::V,goulenn,ಬೇಡು
1009,erzählen::V,kontañ,ಹೇಳು
1010,mitteilen::V,kemenn,ತಿಳಿಸು
1011,nennen::V,anviñ,ಹೆಸರಿಡು
1012,rufen::V,gelver,ಕರೆ
1013,prahlen::V,fougeal,ಜಂಬ ಕೊಚ್ಚು
1014,übersetzen::V,treiñ,ಭಾಷಾಂತರಿಸು
1015,denken::V,soñjal,ಯೋಚಿಸು
1016,glauben::V,krediñ,ನಂಬು
1017,bemerken::V,apresevañ,ಗಮನಿಸು
1018,erkennen::V,anavout,ಗುರುತುಹಿಡಿ
1019,begreifen::V,meizañ,ಗ್ರಹಿಸು
1020,verstehen::V,kompren,ಅರ್ಥಮಾಡಿಕೊ
1021,lernen::V,deskiñ,ಕಲಿ
1022,wissen::V,gouzout,ಅರಿ
1023,sich erinnern an::V,kaout soñj e,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1024,vergessen::V,ankouaat,ಮರೆತುವಿಡು
1025,messen::V,muzuliañ,ಅಳೆ
1026,zählen::V,kontañ,ಗಣಿಸು
1027,rechnen::V,jedañ,ಲೆಕ್ಕ ಹಾಕು
1028,lesen::V,lenn,ಓದು
1029,malen::V,livañ,ಬಿಡಿಸು
1030,zeichnen::V,tresañ,ಬಿಡಿಸು
1031,schreiben::V,skrivañ,ಬರೆ
1032,besitzen::V,kaout,ಒಡೆಯನಾಗಿರು
1033,kaufen::V,prenañ,ಕೊಳ್ಳು
1034,verkaufen::V,gwerzhañ,ಕೊಡು
1035,bezahlen::V,paeañ,ಬೆಲೆತೆರು
1036,zahlen::V,paeañ,ಹಣವನ್ನುಕೊಡು
1037,beherrschen::V,mestroniañ,ಅಧಿಕಾರ ನಡೆಸು
1038,ertragen::V,anduriñ,ಸಹಿಸು
1039,Grube::N,,ಗುಂಡಿ
1040,Spur::N,,ಜಾಡು
1041,Lehm::N,,ಜೇಡಿಮಣ್ಣು
1042,Laut::N,,ಶಬ್ದ
1043,Winkel::N,,ಕೋನ
1044,Lagerfeuer::N,,ಶಿಬಿರಾಗ್ನಿ
1045,vergebens::ADV,,ನಿಷ್ಫಲವಾಗಿ
1046,untergehen[Sonne]::V,,ಮುಳುಗು
1047,läuten::V,,ಬಾರಿಸು
1048,klingeln::V,,ಅನುರಣಿಸು
1049,sich fürchten::V,,ನಡುಗು
1050,fürchten::V,,ಹೆದರು
1051,gelingen::V,,ಯಶಸ್ವಿಯಾಗು
1052,geraten::V,,ಉತ್ಪತ್ತಿಮಾಡು
1053,schwenken::V,,ತೂಗಾಡು
1054,reichen::V,,ಕೊಡು
1055,aufziehen::V,,ಸಲಹು
1056,schießen::V,,ಎಸೆ
1057,treiben::V,,ದಬ್ಬು
1058,umrühren::V,,ಕಲಕು
1059,ausziehen::V,,ಬಿಚ್ಚು
1060,anziehen::V,,ಹಾಕು
