,Concept_ID,bn,cy
703,damals::ADV,তখন,ar y pryd
704,damals::ADV,তখন,bryd hynny
705,danach::ADV,পরে,wedyn
706,vorher::ADV,আগে,o'r blaen
707,zuerst::ADV,আগে,yn gyntaf
708,einmal::ADV,একবার,unwaith
709,manchmal::ADV,কখনও কখনও,weithiau
710,manchmal::ADV,কখনও কখনও,ar brydiau
711,oft::ADV,ঘনঘন,yn aml
712,oft::ADV,ঘনঘন,yn fynych
713,immer::ADV,সর্বদা,bob amser
714,niemals::ADV,কখলও নহে,ni ... byth
715,niemals::ADV,কখলও নহে,ni ... erioed
716,hier::ADV,এখানে,yma
717,hierhin::ADV,এখানে,hyd yma
718,von hier::ADV,ত্রই স্তান হইতে,oddi yma
719,dort::ADV,ওখানে,acw
720,dorthin::ADV,ওখানে,tuag yno
721,geradeaus::ADV,অগ্রগামী,syth ymlaen
722,vorwärts::ADV,সন্মুখিকে,ymlaen
723,rückwärts::ADV,খিরিয়া,yn ôl
724,zurück::ADV,পিঠ,yn ôl
725,unten::ADV,নীচে,isod
726,unten::ADV,নীচে,oddi tanodd
727,hinab::ADV,নিম্নগামী,i lawr
728,hinab::ADV,নিম্নগামী,i waered
729,oben::ADV,উপরে,fry
730,hinauf::ADV,উচ্চতর অংশে,i fyny
731,hinauf::ADV,উচ্চতর অংশে,i'r lan
732,überall::ADV,সর্বত্র,ym mhobman
733,nicht::ADV,না,ni
734,nicht::ADV,না,nid
735,ein wenig::ADV,অল্প,tipyn
736,ein wenig::ADV,অল্প,ychydig
737,kaum::ADV,কষ্টসহকাবে,prin
738,sehr::ADV,খুব,iawn
739,so::ADV,তত,fel
740,so::ADV,তত,felly
741,noch::ADV,এখন পর্যস্ত,eto
742,nur::ADV,শুধু,yn unig
743,schon::ADV,ইতঃপুর্বে,eisoes
744,schon::ADV,ইতঃপুর্বে,yn barod
745,wieder::ADV,আবার,drachefn
746,vergebens::ADV,বিফলে,yn ofer
747,vor::PRP,সম্মুখে,o flaen
748,hinter::PRP,পশ্চাতে,ar ôl
749,unter::PRP,নীচে,islaw
750,durch::PRP,দ্বারা,trwy
751,neben::PRP,কাছে,ar bwys
752,zwischen::PRP,মধ্যে,rhwng
753,zwischen::PRP,মধ্যে,cydrhwng
754,wegen::PRP,জন্য,o achos
755,wegen::PRP,জন্য,oherwydd
756,dies::PRN,এটা,hyn
757,das::PRN,ওটা,hynny
758,alles::PRN,সব,popeth
759,ich::PRN,আমি,fi
760,du::PRN,তুমি,ti
761,er::PRN,উনি,fe
762,wir::PRN,আমরা,ni
763,ihr::PRN,তোমরা,chi
764,sie::PRN,তারা,hwy
765,was::FPRN,কি,pa beth
766,wer::FPRN,কে,pwy
767,wo::FADV,কোথায়,ble
768,wo::FADV,কোথায়,ym mha le
769,wohin::FADV,কোথায়,i ble
770,wohin::FADV,কোথায়,i ba le
771,wie::FADV,কেমন,sut
772,warum::FADV,কেন,pam
773,wieviel::FNUM,কত,faint
774,eins::NUM,অক,un
775,zwei::NUM,দুই,dau
776,drei::NUM,তিন,tri
777,vier::NUM,চার,pedwar
778,fünf::NUM,পাঁচ,pump
779,sechs::NUM,ছয়,chwech
780,sieben::NUM,সাত,saith
781,acht::NUM,আট,wyth
782,neun::NUM,নয়,naw
783,zehn::NUM,দশ,deg
784,elf::NUM,এগারো,un ar ddeg
785,zwölf::NUM,দ্বাদশ,deuddeg
786,zwölf::NUM,দ্বাদশ,un deg dau
787,zwanzig::NUM,বিশ,ugain
788,dreißig::NUM,ত্রিশ,tri deg
789,dreißig::NUM,ত্রিশ,deg ar hugain
790,vierzig::NUM,চল্লিশ,deugain
791,fünfzig::NUM,পঞ্চাশ,hanner cant
792,sechzig::NUM,ষাট,chwe deg
793,siebzig::NUM,সত্তর,saith deg
794,siebzig::NUM,সত্তর,deg a thrigain
795,achtzig::NUM,আশি,wyth deg
796,achtzig::NUM,আশি,pedar ugain
797,neunzig::NUM,নব্বুই,naw deg
798,neunzig::NUM,নব্বুই,deg a phedwar ugain
799,hundert::NUM,শত,cant
800,tausend::NUM,হাজার,mil
801,und::CNJ,আর,a
802,und::CNJ,এবং,a
803,oder::CNJ,বা,neu
804,stehen::V,দাঁড়ানো,sefyll
805,sitzen::V,বসা,eistedd
806,liegen::V,শোয়া,gorwedd
807,hängen::V,ঝোলা,hongian
808,werden::V,হইয়া উঠা,dod yn
809,werden::V,হইয়া উঠা,mynd yn
810,passieren::V,ঘটা,digwydd
811,beginnen::V,আরম্ভ হওয়া,cychwyn
812,enden::V,শেষ হওয়া,gorffen
813,wechseln::V,রূপাস্তর করা,newid
814,aufgehen[Sonne]::V,উদিত হওয়া,codi
815,untergehen[Sonne]::V,অস্ত যাওয়া,machlud
816,scheinen[Sonne]::V,আলো দেওয়া,tywynnu
817,donnern::V,বজ্রধ্বনি করা,taranu
818,wehen::V,প্রবাহিত হওয়া,chwythu
819,strömen::V,প্রবাহিত হওয়া,ffrydio
820,fließen::V,ছুটা,llifo
821,sich drehen::V,পাক খাওয়া,troi
822,sich drehen::V,পাক খাওয়া,cylchdroi
823,schwanken::V,দোলা,siglo
824,schwingen::V,দোলা,siglo
825,fallen::V,পড়া,cwympo
826,brennen::V,সেঁকা,llosgi
827,rauchen::V,ধোঁয়া ছড়ান,mygu
828,regnen::V,বর্ষণ_করা,glawio
829,gefrieren::V,হিমায়িত হওয়া,rhewi
830,tauen::V,গলা,toddi
831,tauen::V,গলা,meirioli
832,schmelzen::V,গলা,toddi
833,trocknen::V,শুষ্ক করা,sychu
834,sieden::V,ফোঁড়া,berwi
835,faulen::V,ক্ষয় হওয়া,pydru
836,faulen::V,ক্ষয় হওয়া,braenu
837,verfaulen::V,ক্ষয় হওয়া ,pydru
838,verfaulen::V,ক্ষয় হওয়া ,dadfeilio
839,reißen::V,ছিঁড়া,clecian
840,reißen::V,ছিঁড়া,torri'n glats
841,versinken::V,ডুবা,suddo
842,vergehen::V,যাওয়া,myned heibio
843,vergehen::V,যাওয়া,pasio
844,erscheinen::V,আসা,ymddangos
845,verschwinden::V,অদৃশ্য হওয়া,diflannu
846,sinken::V,হ্রাস হওয়া,syrthio
847,abnehmen::V,হ্রাস হওয়া,lleihau
848,zunehmen::V,বৃদ্ধি পাওয়া,cynyddu
849,steigen::V,ওঠা,codi
850,wachsen::V,বড় হওয়া,tyfu
851,glänzen::V,জ্বলা,disgleirio
852,funkeln::V,জ্বল্জ্বল করা,pefrio
853,läuten::V,রুসুঝুসু করা,canu
854,klingeln::V,বাজা,canu
855,klingeln::V,বাজা,seinio
856,klirren::V,টুংটাং-শব্দ করা,tincian
857,brausen::V,গর্জন করা,rhuo
858,rauschen::V,মর্মরধ্বনি করা,siffrwd
859,rauschen::V,মর্মরধ্বনি করা,chwithrwd
860,klingen::V,শব্দ করা,seinio
861,bellen::V,ঘেউ ঘেউ করা,cyfarth
862,heulen::V,গর্জন করা,udo
863,heulen::V,গর্জন করা,oernadu
864,blasen::V,ফুঁ দেওয়া,chwythu
865,pfeifen::V,শিস্ দেওয়া,chwibanu
866,schreien::V,চিৎকার করা,gweiddi
867,schreien::V,চিৎকার করা,bloeddio
868,stöhnen::V,গোঁ-গো করা,griddfan
869,zittern::V,কাঁপা,crynu
870,leben::V,বাঁচা,byw
871,geboren werden::V,জন্মানো,cael eich geni
872,atmen::V,শ্বাস ফেলা,anadlu
873,trinken::V,পান করা,yfed
874,essen::V,ভক্ষণ করা,bwyta
875,schlucken::V,গেলা,llyncu
876,müde werden::V,পরিশ্রান্ত হওয়া,blino
877,einschlafen::V,নিদ্রামগ্ন হওয়া,mynd i gysgu
878,einschlafen::V,নিদ্রামগ্ন হওয়া,syrthio i gysgu
879,schlafen::V,নিদ্রা যাওয়া,huno
880,schlafen::V,নিদ্রা যাওয়া,cysgu
881,aufwachen::V,জাগা,dihuno
882,aufstehen::V,জাগা,codi
883,sich erholen::V,আরাম করা,ymlacio
884,sich erholen::V,আরাম করা,dadflino
885,krank werden::V,অসুস্থ হত্তয়া,mynd yn sâl
886,krank werden::V,অসুস্থ হত্তয়া,mynd yn wael
887,krank sein::V,রূগ্ণ হত্তয়া,gwaelu
888,schmerzen::V,কন্কন করা,brifo
889,husten::V,কাশা,pesychu
890,genesen::V,আরোগ্য হওয়া,gwella
891,genesen::V,আরোগ্য হওয়া,cael yn ôl
892,sterben::V,মারা যাওয়া,marw
893,umkommen::V,মারা যাওয়া,trengi
894,sich bewegen::V,চলা,symud
895,sich rühren::V,নড়া,syflyd
896,sich erheben::V,উদিত হওয়া,codi
897,sich setzen::V,বসা,eistedd
898,hinfallen::V,পড়া,cwympo
899,laufen::V,হাঁটা,cerdded
900,schreiten::V,হাঁটা,camu
901,spazierengehen::V,পায়চারি করা,mynd am dro
902,eilen::V,ত্বরাম্বিত করা,rhuthro
903,sich beeilen::V,ত্বরাম্বিত করা,brysio
904,sausen::V,ধেয়ে যাওয়া,rhuthro
905,rennen::V,চলা,rhedeg
906,springen::V,লাফানো,llamu
907,springen::V,লাফানো,neidio
908,klettern::V,আরোহণ করা,dringo
909,schaukeln::V,দোলা,siglo
910,kriechen::V,হামাগুড়ি দেওয়া,cropian
911,schwimmen::V,সাঁতার কাটা,nofio
912,tauchen::V,ডোবা,plymio
913,tauchen::V,ডোবা,ymsuddo
914,rudern::V,দাঁড় টানা,rhwyfo
915,fahren::V,চালান,gyrru
916,fahren::V,চালান,dreifio
917,fliegen::V,ওড়া,hedfan
918,gehen::V,যাওয়া,mynd
919,weggehen::V,প্রস্থান করা,mynd
920,weggehen::V,প্রস্থান করা,ymadael
921,abfahren::V,প্রস্থান করা,ymadael
922,anhalten::V,থামা,stopio
923,hineingehen::V,ঢোকা,mynd i mewn
924,eintreten::V,ঢোকা,mynd i
925,kommen::V,আসা,dod
926,ankommen::V,আসা,cyrraedd
927,zurückkommen::V,ফিরা,dychwelyd
928,bleiben::V,থাকা,aros
929,bleiben::V,থাকা,sefyll
930,warten::V,অপেক্ষা করা,aros
931,warten::V,অপেক্ষা করা,disgwyl
932,erwarten::V,অপেক্ষা করা,disgwyl
933,suchen::V,খোঁজ করা,chwilio am
934,finden::V,পাওয়া,darganfod
935,versuchen::V,পরখ করা,profi
936,versuchen::V,পরখ করা,ceisio
937,vorbereiten::V,প্রস্তুত করা,paratoi
938,lieben::V,ভালবাসা,caru
939,mögen::V,পছন্দ করা,hoffi
940,lachen::V,হাসা,chwerthin
941,rühren::V,হৃদয়ম্পর্শ করা,cynhyrfu
942,weinen::V,কাঁদা,wylo
943,weinen::V,কাঁদা,llefain
944,schimpfen::V,নালিশ করা,grwgnach
945,sich ärgern::V,রাগ হত্তয়া,gofidio
946,sich fürchten::V,ভয় করা,ofni
947,fürchten::V,ডরা,arswydo
948,fliehen::V,পালানো,ffoi
949,flüchten::V,পালানো,dianc
950,sehen::V,দেখা,gweld
951,anschauen::V,দেখা,syllu
952,anschauen::V,দেখা,edrych
953,ansehen::V,দেখা,gwylio
954,hören::V,শোনা,clywed
955,zuhören::V,শোনা,gwrando
956,probieren::V,পরখ করা,profi
957,riechen::V,শুঁকা,arogli
958,fühlen::V,অনুভব করা,teimlo
959,fühlen::V,অনুভব করা,clywed
960,scheinen::V,মনে হত্তয়া,ymddangos
961,zu sehen sein::V,দেখা দেত্তয়া,dod i'r golwg
962,vernehmen::V,শোনা,clywed sôn am
963,frieren::V,শীত লাগা,bod yn oer
964,tun::V,করা,gwneud
965,können::V,পারা,gallu
966,wollen::V,ইচ্ছা করা,bod mewn angen
967,anfangen::V,আরম্ভ করা,dechrau
968,beenden::V,শেষ করা,darfod
969,beenden::V,শেষ করা,gorffen
970,aufhören::V,থামা,peidio
971,gelingen::V,সিদ্ধিলাভ করা,llwyddo
972,geraten::V,পরিণত হত্তয়া,diweddu
973,öffnen::V,খোলা,agor
974,schließen::V,বন্ধ করা,cau
975,stellen::V,স্থাপন করা,gosod
976,setzen::V,স্থাপন করা,gosod
977,legen::V,স্থাপন করা,gosod
978,berühren::V,স্পর্শ করা,cyffwrdd
979,verbinden::V,সংযুক্ত করা,cysylltu
980,bedecken::V,ঢাকা,gorchuddio
981,aufhängen::V,ঝুলানো,crogi
982,aufhängen::V,ঝুলানো,hongian
983,anzünden::V,জ্বালান,cynnau
984,aufheben::V,কুড়াইয়া তোলা,codi
985,zurücklassen::V,পরিত্যাগ করা,gadael
986,verlieren::V,হারান,colli
987,fallen lassen::V,ফেলা,gollwng
988,machen::V,গঠন করা,gwneud
989,herstellen::V,সৃষ্টি করা,cynhyrchu
990,bauen::V,নির্মাণ করা,adeiladu
991,reparieren::V,মেরামত করা,trwsio
992,reparieren::V,মেরামত করা,atgyweirio
993,verbessern::V,উন্নতিলাভ করা,diwygio
994,ändern::V,পরিবর্তিত করা,altro
995,graben::V,খনন করা,palu
996,graben::V,খনন করা,cloddio
997,beugen::V,নোয়া,plygu
998,biegen::V,নোয়া,plygu
999,drehen::V,ঘোরান,troelli
1000,wenden::V,উলটাইয়া দেত্তয়া,troi
1001,umdrehen::V,উলটানো,troi
1002,heben::V,উত্তোলন করা,codi
1003,hochheben::V,উঁচু করা,dyrchafu
1004,ergreifen::V,দখল করা,gafael
1005,halten::V,ধরা,dal
1006,drücken::V,টেপা,pwyso
1007,drücken::V,টেপা,gwasgu
1008,schieben::V,ঠেলা,gwthio
1009,kratzen::V,চাঁচা,crafu
1010,lecken::V,চাটা,llyfu
1011,beißen::V,দংশন করা,cnoi
1012,beißen::V,দংশন করা,brathu
1013,abreißen::V,বিচ্ছিন্ন করা,tynnu ymaith
1014,abschneiden::V,বিচ্ছিন্ন করা,torri
1015,binden::V,বন্ধন করা,clymu
1016,stecken::V,বিদ্ধ করা,plannu
1017,brechen::V,ভাঙা,torri
1018,klopfen::V,আঘাত করা,taro
1019,hauen::V,আঘাত করা,taro
1020,kleben::V,সাঁটা,gludio
1021,reiben::V,ঘষা,rhwbio
1022,streichen::V,ছড়াইয়া,taenu
1023,schleifen::V,ধার দেওয়া,hogi
1024,schneiden::V,কাটা,torri
1025,rütteln::V,নাড়ান,ysgytio
1026,schütteln::V,নড়া,siglo
1027,schütteln::V,নড়া,ysgwyd
1028,schwenken::V,দোলা,siglo
1029,schütten::V,বর্ষণ করা,tywallt
1030,füllen::V,পরিপূর্ণ করা,llenwi
1031,einwickeln::V,মুড়া,lapio
1032,tragen::V,বহন করা,cludo
1033,schleppen::V,টানা,llusgo
1034,ziehen::V,টানা,tynnu
1035,aufbewahren::V,রাখা,cadw
1036,werfen::V,ছুড়া,taflu
1037,fangen::V,লোফা,dal
1038,packen::V,ধরা,cipio
1039,packen::V,ধরা,crafangu
1040,verstecken::V,গোপন করা,celu
1041,verstecken::V,গোপন করা,cuddio
1042,teilen::V,বিভক্ত করা,rhannu
1043,schicken::V,প্রেরণ করা,anfon
1044,bringen::V,আনা,dod â
1045,hinzufügen::V,একত্র করা,chwanegu
1046,bekommen::V,পাওয়া,cael
1047,erhalten::V,পাওয়া,derbyn
1048,nehmen::V,নেওয়া,cymryd
1049,wählen::V,বাছা,dewis
1050,auswählen::V,বাছা,dethol
1051,bewahren::V,বাঁচাইয়া রাখা,cadw
1052,behindern::V,বাধা দেওয়া,atal
1053,behindern::V,বাধা দেওয়া,rhwystro
1054,verderben::V,নষ্ট করা,difetha
1055,beschädigen::V,ক্ষতি করা,niweidio
1056,zerbrechen::V,ভাঙ্গিয়া যাওয়া,torri
1057,zerreißen::V,ছিঁড়া,rhwygo
1058,zerstören::V,বিনাশ করা,dinistrio
1059,verbrennen::V,দহন করা,llosgi
1060,geben::V,দেওয়া,rhoi
1061,reichen::V,দেওয়া,estyn
1062,schenken::V,উপহার দেত্তয়া,rhoddi
1063,versprechen::V,প্রতিশ্রুতি দেওয়া,addo
1064,wünschen::V,আকাঙ্ক্ষা করা,dymuno
1065,loben::V,প্রশংসা করা,canmol
1066,küssen::V,চুম্বন করা,cusanu
1067,wiegen::V,দুলানো,siglo
1068,zudecken::V,ঢাকা,gorchuddio
1069,wecken::V,জাগানো,deffro
1070,zeigen::V,দেখানো,dangos
1071,führen::V,পথ দেখানো,arwain
1072,lehren::V,শেখানো,dysgu
1073,unterrichten::V,শিক্ষা দেওয়া,hyfforddi
1074,aufziehen::V,পালন করা,dod i fyny
1075,leiten::V,পরিচালনা করা,arwain
1076,antreiben::V,চালনা করা,annog
1077,lassen::V,অনুমতি দেওয়া,gadael
1078,einladen::V,নিমন্ত্রণ করা,gwahodd
1079,vereinigen::V,এক করা,uno
1080,vereinigen::V,এক করা,cyfuno
1081,besuchen::V,দেখিতে যাওয়া,ymweld â
1082,treffen::V,সন্মুখীন হওয়া,cwrdd
1083,treffen::V,সন্মুখীন হওয়া,cyfarfod
1084,sich versammeln::V,জড়ো হওয়া,casglu
1085,sich versammeln::V,জড়ো হওয়া,cynnull
1086,spielen::V,খেলা,chwarae
1087,singen::V,গাওয়া,canu
1088,tanzen::V,নাচা,dawnsio
1089,sich trennen::V,পৃথক করা,ymwahanu
1090,verlassen::V,পরিত্যাগ করা,gadael
1091,retten::V,উদ্ধার করা,achub
1092,bewachen::V,পাহারা দেওয়া,gwarchod
1093,schützen::V,রক্ষা করা,noddi
1094,verteidigen::V,রক্ষা করা,amddiffyn
1095,sich schlagen::V,লড়াই করা,ffraeo
1096,sich schlagen::V,লড়াই করা,terfysgu
1097,schießen::V,তীরবেগে ছোটা,saethu
1098,siegen::V,জেতা,ennill
1099,ärgern::V,বিরক্ত করা,cythruddo
1100,schlagen::V,আঘাত করা,curo
1101,treten::V,লাথি মারা,cicio
1102,stechen::V,দংশন করা,pigo
1103,stoßen::V,ঠেলা,gwthio
1104,stehlen::V,অপহরণ করা,dwyn
1105,stehlen::V,অপহরণ করা,lladrata
1106,stören::V,ঘাঁটান,aflonyddu
1107,belästigen::V,বিরক্ত করা,trafferthu
1108,verbergen::V,গোপন করা,cuddio
1109,täuschen::V,প্রবঞ্চনা করা,twyllo
1110,betrügen::V,প্রতারণা করা,hocedu
1111,töten::V,হত্যা করা,lladd
1112,wohnen::V,বাস করা,byw
1113,arbeiten::V,কাজ করা,gweithio
1114,sammeln::V,সংগ্রহ করা,casglu
1115,pflücken::V,চয়ন করা,casglu
1116,jagen::V,শিকার করা,hela
1117,fischen::V,মাছ ধরা,pysgota
1118,fassen::V,ধরা,dal
1119,hüten::V,যুথভুক্ত করা,bugeilio
1120,treiben::V,চালনা করা,gyrru
1121,anbinden::V,বন্ধন করা,clymu
1122,füttern::V,ভোজন করানো,porthi
1123,melken::V,দুগ্ধ দোহন করা,godro
1124,hacken::V,কাটা,torri
1125,gießen::V,বর্ষণ করা,dyfrhau
1126,reifen::V,পাকা,aeddfedu
1127,zubereiten::V,রন্ধন করা,coginio
1128,kochen::V,রন্ধন করা,berwi
1129,backen::V,সেকা,pobi
1130,backen::V,সেকা,crasu
1131,braten::V,ভাজা,ffrio
1132,umrühren::V,নড়ানো,cyffroi
1133,stricken::V,বোনা,gwau
1134,nähen::V,সেলাই করা,gwnïo
1135,färben::V,রঞ্জিত করা,lliwio
1136,reinigen::V,পরিষ্কার করা,glanhau
1137,waschen::V,পরিষ্কার করা,golchi
1138,abwischen::V,মুছা,sychu
1139,spülen::V,পরিষ্কার করা,streulio
1140,fegen::V,ঝাঁট দেওয়া,ysgubo
1141,kehren::V,ঝাঁট দেওয়া,ysgubo
1142,baden::V,অবগাহন করা,cael bath
1143,sich waschen::V,ধোয়া,ymolchi
1144,ausziehen::V,খুলা,tynnu
1145,anziehen::V,গায়ে দেত্তয়া,gwisgo
1146,sich anziehen::V,পোশাক পরা,ymwisgo
1147,kämmen::V,আঁচড়ানো,cribo
1148,schmücken::V,সাজান করা,harddu
1149,schmücken::V,সাজান করা,addurno
1150,sagen::V,উচ্চারণ করা,dweud
1151,sprechen::V,বলা,llefaru
1152,reden::V,আলাপ করা,siarad
1153,sich unterhalten::V,আড্ডা দেওয়া,sgwrsio
1154,fragen::V,জিজ্ঞাসা করা,gofyn
1155,bitten::V,প্রার্থনা করা,gofyn am
1156,erzählen::V,বর্ণনা করা,dweud
1157,mitteilen::V,বলা,cyfleu
1158,nennen::V,নাম দেওয়া,enwi
1159,rufen::V,আমন্ত্রণ করা,galw
1160,prahlen::V,বড়াই করা,brolio
1161,prahlen::V,বড়াই করা,ymffrostio
1162,übersetzen::V,ভাষাস্তরিত করা,cyfieithu
1163,denken::V,ভাবা,meddwl
1164,glauben::V,বিশ্বাস করা,credu
1165,glauben::V,বিশ্বাস করা,coelio
1166,bemerken::V,লক্ষ্য করা,sylwi
1167,erkennen::V,চিনিতে পারা,adnabod
1168,begreifen::V,উপলব্ধি করা,amgyffred
1169,verstehen::V,উপলব্ধি করা,deall
1170,lernen::V,শেখা,dysgu
1171,wissen::V,জানা,gwybod
1172,sich erinnern an::V,মনে করা,cofio
1173,vergessen::V,বিস্মৃত হওয়া,anghofio
1174,messen::V,মাপা,mesur
1175,zählen::V,গণনা করা,cyfrif
1176,rechnen::V,হিসাব করা,cyfrifo
1177,lesen::V,পাঠ করা,darllen
1178,malen::V,আঁকা,peintio
1179,zeichnen::V,ছকা,tynnu
1180,schreiben::V,লেখা,ysgrifennu
1181,besitzen::V,অধিকার করা,meddu
1182,kaufen::V,ক্রয় করা,prynu
1183,verkaufen::V,বেচা,gwerthu
1184,bezahlen::V,প্রদান করা,talu am
1185,zahlen::V,প্রদান করা,talu
1186,beherrschen::V,শাসন করা,rheoli
1187,beherrschen::V,শাসন করা,llywodraethu
1188,ertragen::V,বহন করা,dioddef
1189,lärmen::V,,cadw sŵn
1190,lärmen::V,,gwneud twrw
