,Concept_ID,is,el
241,Silber::N,silfur,ασήμι
242,Silber::N,silfur,άργυρος
243,Kohle::N,kol,κάρβουνο
244,Glas::N,gler,γυαλί
245,Lehm::N,leir,πηλός
246,Sand::N,sandur,άμμος
247,Mensch::N,maður,άνθρωπος
248,Mensch::N,manneskja,άνθρωπος
249,Mann::N,maður,άνδρας
250,Mann::N,karlmaður,άνδρας
251,Frau::N,kona,γυναίκα
252,Kind::N,barn,παιδί
253,Kind::N,krakki,παιδί
254,Junge::N,drengur,αγόρι
255,Mädchen::N,stelpa,κοπέλα
256,Mädchen::N,stelpa,κορίτσι
257,Familie::N,fjölskylda,οικογένεια
258,Großvater::N,afi,παππούς
259,Großmutter::N,amma,γιαγιά
260,Eltern::N,foreldrar,γονείς
261,Vater::N,faðir,πατέρας
262,Mutter::N,móðir,μητέρα
263,Sohn::N,sonur,γιος
264,Tochter::N,dóttir,κόρη
265,Bruder::N,bróðir,αδελφός
266,Schwester::N,systir,αδελφή
267,Onkel::N,föðurbróðir,θείος
268,Tante::N,frænka,θεία
269,Tante::N,móðursystir,θεία
270,Ehemann::N,eiginmaður,σύζυγος
271,Ehefrau::N,eiginkona,σύζυγος
272,Freude::N,gleði,χαρά
273,Gelächter::N,hlátur,γέλια
274,Glück::N,gæfa,ευτυχία
275,Kummer::N,sorg,έγνοια
276,Wunsch::N,ósk,επιθυμία
277,Lust::N,fýsn,όρεξη
278,Lust::N,löngun,όρεξη
279,Geist::N,andi,πνέυμα
280,Gedanke::N,hugsun,σκέψη
281,Gedächtnis::N,minni,μνήμη
282,Verstand::N,vit,νους
283,Sinn::N,merking,νόημα
284,Grund::N,ástæða,λόγος
285,Wahrheit::N,sannleikur,αλήθεια
286,Gespräch::N,samtal,συνομιλία
287,Märchen::N,ævintýri,παραμύθι
288,Erzählung::N,saga,διήγημα
289,Nachricht::N,frétt,είδηση
290,Neuigkeit::N,frétt,νέο
291,Name::N,nafn,όνομα
292,Rätsel::N,gáta,αίνιγμα
293,Rede::N,ræða,λόγος
294,Rede::N,ræða,ομιλία
295,Sprache::N,mál,γλώσσα
296,Sprache::N,tungumál,γλώσσα
297,Stimme::N,rödd,φωνή
298,Wort::N,orð,λέξη
299,Zeichen::N,tákn,σημείο
300,Zeichen::N,merki,σημείο
301,Ruf::N,kall,κραυγή
302,Lärm::N,hávaði,θόρυβος
303,Laut::N,hljóð,ήχος
304,Ton::N,tónn,ήχος
305,Ton::N,tónn,τόνος
306,Lied::N,ljóð,τραγούδι
307,Lied::N,söngur,τραγούδι
308,Ruhe::N,ró,ησυχία
309,Ruhe::N,kyrrð,ησυχία
310,Leute::N,fólk,κόσμος
311,Leute::N,fólk,άνθρωποι
312,Volk::N,þjóð,λαός
313,Arbeit::N,vinna,εργασία
314,Gast::N,gestur,επισκέπτης
315,Geschenk::N,gjöf,δώρο
316,Spiel::N,leikur,παιχνίδι
317,Gesellschaft::N,selskapur,κοινωνία
318,Hilfe::N,hjálp,βοήθεια
319,Freund::N,vinur,φίλος
320,Kamerad::N,félagi,σύντροφος
321,Angelegenheit::N,mál,υπόθεση
322,Angelegenheit::N,málefni,υπόθεση
323,Anzahl::N,tala,αριθμός
324,Anzahl::N,fjöldi,αριθμός
325,Art::N,tegund,είδος
326,Stück::N,biti,κομμάτι
327,Stück::N,stykki,κομμάτι
328,Teil::N,hluti,μέρος
329,Teil::N,partur,μέρος
330,Hälfte::N,helmingur,μισό
331,Kreis::N,hringur,κύκλος
332,Kreuz::N,kross,σταυρός
333,Kreuz::N,krossmark,σταυρός
334,Linie::N,lína,γραμμή
335,Strich::N,strik,γραμμή
336,Abstand::N,millibil,απόσταση
337,Entfernung::N,fjarlægð,απόσταση
338,Gegend::N,hérað,περιοχή
339,Gegend::N,hérað,τοποθεσία
340,Platz::N,pláss,χώρος
341,Ort::N,staður,τόπος
342,Seite::N,hlið,πλευρά
343,Mitte::N,miðja,μέση
344,Gegenstand::N,hlutur,αντικείμενο
345,Sache::N,mál,πράγμα
346,Rand::N,brún,άκρη
347,Rand::N,brún,χείλος
348,Kante::N,rönd,άκρη
349,Ecke::N,horn,γωνιά
350,Spitze::N,oddur,μύτη
351,Ende::N,endi,άκρη
352,Loch::N,gat,τρύπα
353,Loch::N,hola,τρύπα
354,Winkel::N,skot,γωνία
355,Winkel::N,krókur,γωνία
356,Muster::N,munstur,σχέδιο
357,Größe::N,stærð,μέγεθος
358,Länge::N,lengd,μήκος
359,Höhe::N,hæð,ύψος
360,Gewicht::N,vigt,βάρος
361,Gewicht::N,þyngd,βάρος
362,Menge::N,magn,ποσότητα
363,Haufen::N,hrúga,σωρός
364,Haufen::N,haugur,σωρός
365,Reihe::N,röð,αράδα
366,Boot::N,bátur,βάρκα
367,Ruder::N,ár,κουπί
368,Schlitten::N,sleði,έλκηθρο
369,Ski::N,skíði,σκι
370,Lagerfeuer::N,varðeldur,φωτιά
371,Last::N,byrði,φορτίο
372,Last::N,farmur,φορτίο
373,Gang::N,ganga,δρόμος
374,Schritt::N,skref,βήμα
375,Norden::N,norður,βορράς
376,Süden::N,suður,νότος
377,Westen::N,vestur,δύση
378,Osten::N,austur,ανατολή
379,Holz::N,viður,ξύλο
380,Brett::N,fjöl,σανίδι
381,Platte::N,flötur,πλάκα
382,Stütze::N,stoð,στήριγμα
383,Stange::N,stöng,ραβδί
384,Stange::N,stöng,κοντός
385,Stock::N,prik,ξύλο
386,Stock::N,prik,μπαστούνι
387,Stock::N,stafur,ξύλο
388,Stock::N,stafur,μπαστούνι
389,Stab::N,prik,ραβδί
390,Stab::N,stafur,ραβδί
391,Rohr::N,rör,σωλήνας
392,Rohr::N,pípa,σωλήνας
393,Haus::N,hús,σπίτι
394,Heim::N,heimili,σπίτι
395,Ofen::N,ofn,σόμπα
396,Ofen::N,ofn,θερμάστρα
397,Fußboden::N,gólf,πάτωμα
398,Tisch::N,borð,τραπέζι
399,Stuhl::N,stóll,καρέκλα
400,Wiege::N,vagga,κούνια
401,Bett::N,rúm,κρεβάτι
402,Bett::N,hvíla,κρεβάτι
403,Regal::N,hilla,ράφι
404,Kiste::N,kassi,κιβώτιο
405,Fenster::N,gluggi,παράθυρο
406,Tür::N,dyr,πόρτα
407,Tür::N,hurð,πόρτα
408,Tor::N,hlið,πύλη
409,Zaun::N,girðing,φράχτης
410,Zaun::N,limgarður,φράχτης
411,Dach::N,þak,στέγη
412,Leiter::N,stigi,σκάλα
413,Leiter::N,stigi,κλίμακα
414,Besen::N,sópur,σκούπα
415,Spaten::N,spaði,φτυάρι
416,Schaufel::N,skófla,φτυάρι
417,Gabel::N,gaffall,πιρούνι
418,Löffel::N,skeið,κουτάλι
419,Messer::N,hnífur,μαχαίρι
420,Nagel::N,nögl,καρφί
421,Netz::N,net,δίχτυ
422,Haken::N,krókur,γάντζος
423,Haken::N,krókur,αγκίστρι
424,Griff::N,tak,λαβή
425,Schloss::N,lás,κλειδαριά
426,Bild::N,mynd,εικόνα
427,Figur::N,stytta,ανάστημα
428,Puppe::N,brúða,κούκλα
429,Beutel::N,poki,πουγγί
430,Beutel::N,baggi,πουγγί
431,Bündel::N,böggull,δεμάτι
432,Tasche::N,veski,τσάντα
433,Eimer::N,fata,κουβάς
434,Deckel::N,lok,καπάκι
435,Geschirr::N,leirtau,σκεύη
436,Sack::N,sekkur,σάκος
437,Tasse::N,bolli,φλιτζάνι
438,Topf::N,pottur,χύτρα
439,Kessel::N,ketill,καζάνι
440,Essen::N,matur,φαγητό
441,Nahrung::N,fæða,τροφή
442,Speise::N,réttur,φαγητό
443,Speise::N,matarréttur,φαγητό
444,Fleisch::N,kjöt,κρέας
445,Getreide::N,korn,σιτάρι
446,Brei::N,grautur,χυλός
447,Brot::N,brauð,ψωμί
448,Brot::N,brauð,άρτος
449,Scheibe::N,sneið,φέτα
450,Fett::N,fita,πάχος
451,Butter::N,smjör,βούτυρο
452,Öl::N,olía,λάδι
453,Salz::N,salt,αλάτι
454,Suppe::N,súpa,σούπα
455,Honig::N,hunang,μέλι
456,Milch::N,mjólk,γάλα
457,Tee::N,te,τσάι
458,Leder::N,skinn,πετσί
459,Wolle::N,ull,μαλλί
460,Stoff::N,dúkur,ύφασμα
461,Nadel::N,nál,βελόνα
462,Faden::N,þráður,κλωστή
463,Knopf::N,tala,κουμπί
464,Knopf::N,hnappur,κουμπί
465,Knoten::N,hnútur,κόμπος
466,Farbe::N,málning,μπογιά
467,Kleidung::N,búningur,ρούχα
468,Kleidung::N,búningur,ενδυμασία
469,Kleidung::N,klæðnaður,ρούχα
470,Kleidung::N,klæðnaður,ενδυμασία
471,Hemd::N,skyrta,πουκάμισο
472,Kragen::N,kragi,κολάρο
473,Kragen::N,flibbi,κολάρο
474,Ärmel::N,ermi,μανίκι
475,Hose::N,buxur,πανταλόνι
476,Gürtel::N,belti,ζώνη
477,Mütze::N,húfa,σκούφος
478,Schuh::N,skór,παπούτσι
479,Stiefel::N,stígvél,μπότα
480,Ring::N,hringur,δαχτυλίδι
481,Band::N,band,κορδέλα
482,Kamm::N,greiða,χτένα
483,Spiegel::N,spegill,καθρέφτης
484,Riemen::N,ól,λουρί
485,Riemen::N,reim,λουρί
486,Schnur::N,snúra,κορδόνι
487,Leine::N,band,σχοινί
488,Decke::N,teppi,κουβέρτα
489,Kissen::N,koddi,μαξιλάρι
490,Tuch::N,klútur,πανί
491,Tuch::N,klútur,μαντήλι
492,Handtuch::N,þurrka,πετσέτα
493,Handtuch::N,handklæði,πετσέτα
494,Kraft::N,afl,δύναμη
495,Kraft::N,kraftur,δύναμη
496,Stärke::N,styrkur,ισχύς
497,Stärke::N,styrkur,δύναμη
498,Gesundheit::N,heilsa,υγεία
499,Gesundheit::N,heilbrigði,υγεία
500,Krankheit::N,sjúkdómur,αρρώστια
501,Schmerz::N,sársauki,πόνος
502,Wunde::N,sár,πληγή
503,Fieber::N,hitasótt,πυρετός
504,Arznei::N,lyf,φάρμακο
505,Brücke::N,brú,γέφυρα
506,Brunnen::N,brunnur,πηγάδι
507,Weide::N,hagi,βοσκή
508,Pfad::N,stígur,μονοπάτι
509,Weg::N,vegur,δρόμος
510,Straße::N,gata,οδός
511,Straße::N,gata,δρόμος
512,Straße::N,stræti,οδός
513,Straße::N,stræti,δρόμος
514,Dorf::N,þorp,χωριό
515,Stadt::N,borg,πόλη
516,Brief::N,bréf,γράμμα
517,Brief::N,bréf,επιστολή
518,Buch::N,bók,βιβλίο
519,Buchstabe::N,bókstafur,γράμμα
520,Zeitung::N,dagblað,εφημερίδα
521,Leben::N,líf,ζωή
522,Leben::N,líf,βίος
523,Tod::N,dauði,θάνατος
524,Grab::N,gröf,τάφος
525,Kirche::N,kirkja,εκκλησία
526,Sünde::N,synd,αμαρτία
527,Gott::N,guð,θεός
528,Arbeiter::N,verkamaður,εργάτης
529,Chef::N,yfirmaður,προϊστάμενος
530,Meister::N,meistari,μάστορας
531,Meister::N,meistari,αρχιτεχνίτης
532,Arzt::N,læknir,γιατρός
533,Lehrer::N,kennari,δάσκαλος
534,Geld::N,peningar,λεφτά
535,Geld::N,peningar,χρήματα
536,Geschäft::N,viðskipti,συναλλαγή
537,Laden::N,búð,μαγαζί
538,Laden::N,búð,κατάστημα
539,Laden::N,verslun,μαγαζί
540,Laden::N,verslun,κατάστημα
541,Preis::N,verð,τιμή
542,Ware::N,vara,εμπόρευμα
543,Nutzen::N,gagn,όφελος
544,Reichtum::N,auður,πλούτος
545,Welt::N,veröld,κόσμος
546,Land::N,land,χώρα
547,Staat::N,ríki,κράτος
548,Staat::N,ríki,πολιτεία
549,König::N,konungur,βασιλιάς
550,Macht::N,vald,εξουσία
551,Grenze::N,landamæri,σύνορα
552,Krieg::N,stríð,πόλεμος
553,Feind::N,fjandmaður,εχθρός
554,Gewalt::N,ofbeldi,βία
555,Kampf::N,bardagi,αγώνας
556,Bogen[Waffe]::N,bogi,τόξο
557,Pfeil::N,ör,σαΐτα
558,Gewehr::N,byssa,τουφέκι
559,Fehler::N,villa,λάθος
560,Fehler::N,villa,σφάλμα
561,Lüge::N,lygi,ψέμα
562,Lüge::N,lygi,ψεύδος
563,Schaden::N,skemmd,ζημία
564,Unglück::N,óhamingja,δυστυχία
565,Schuld::N,sök,ενοχή
566,Schuld::N,sök,φταίξιμο
567,Alter::N,aldur,ηλικία
568,Schluss::N,lok,τέλος
569,Schluss::N,endir,τέλος
570,Zeit::N,tími,χρόνος
571,Tag::N,dagur,μέρα
572,Tag::N,dagur,ημέρα
573,Morgen::N,morgunn,πρωί
574,Mittag::N,hádegi,μεσημέρι
575,Abend::N,kvöld,βράδυ
576,Nacht::N,nótt,νύχτα
577,Woche::N,vika,εβδομάδα
578,Monat::N,mánuður,μήνας
579,Jahr::N,ár,έτος
580,Jahr::N,ár,χρόνος
581,Frühling::N,vor,άνοιξη
582,Sommer::N,sumar,καλοκαίρι
583,Herbst::N,haust,φθινόπωρο
584,Winter::N,vetur,χειμώνας
585,Januar::N,janúar,Ιανουάριος
586,Februar::N,február,Φεβρουάριος
587,März::N,mars,Μάρτιος
588,April::N,apríl,Απρίλιος
589,Mai::N,maí,Μάιος
590,Juni::N,júní,Ιούνιος
591,Juli::N,júlí,Ιούλιος
592,August::N,ágúst,Αύγουστος
593,September::N,september,Σεπτέμβριος
594,Oktober::N,október,Οκτώβριος
595,November::N,nóvember,Νοέμβριος
596,Dezember::N,desember,Δεκέμβριος
597,Montag::N,mánudagur,Δευτέρα
598,Dienstag::N,þriðjudagur,Τρίτη
599,Mittwoch::N,miðvikudagur,Τετάρτη
600,Donnerstag::N,fimmtudagur,Πέμπτη
601,Freitag::N,föstudagur,Παρασκευή
602,Samstag::N,laugardagur,Σάββατο
603,Sonntag::N,sunnudagur,Κυριακή
604,groß::A,stór,μεγάλος
605,klein::A,lítill,μικρός
606,lang::A,langur,μακρύς
607,kurz::A,stuttur,κοντός
608,breit::A,breiður,φαρδύς
609,schmal::A,mjór,στενός
610,dicht::A,þéttur,πυκνός
611,dick[Gegenstand]::A,þykkur,παχύς
612,dick[Gegenstand]::A,þykkur,χοντρός
613,dünn::A,þunnur,ψιλός
614,dünn::A,þunnur,λεπτός
615,fein::A,fíngerður,ψιλός
616,fest::A,fastur,στερεός
617,flach::A,flatur,επίπεδος
618,glatt::A,háll,λείος
619,glatt::A,háll,ομαλός
620,glatt::A,sléttur,λείος
621,glatt::A,sléttur,ομαλός
622,hart::A,harður,σκληρός
623,weich::A,mjúkur,μαλακός
624,rund::A,kringlóttur,στρογγυλός
625,spitz::A,oddhvass,μυτερός
626,scharf::A,beittur,κοφτερός
627,stumpf::A,bitlaus,αμβλύς
628,schwer::A,þungur,βαρύς
629,schön::A,fagur,ωραίος
630,schön::A,fagur,όμορφος
631,schön::A,fallegur,ωραίος
632,schön::A,fallegur,όμορφος
633,heiß::A,heitur,ζεστός
634,warm::A,hlýr,θερμός
635,warm::A,heitur,θερμός
636,kalt::A,kaldur,κρύος
637,kalt::A,kaldur,ψυχρός
638,kühl::A,svalur,δροσερός
639,frisch::A,frískur,νωπός
640,frisch::A,frískur,φρέσκος
641,feucht::A,rakur,υγρός
642,feucht::A,þvalur,υγρός
643,nass::A,votur,βρεγμένος
644,nass::A,blautur,βρεγμένος
645,trocken::A,þurr,ξηρός
646,trocken::A,þurr,στεγνός
647,voll::A,fullur,γεμάτος
648,leer::A,tómur,άδειος
649,offen::A,opinn,ανοιχτός
650,geschlossen::A,lokaður,κλειστός
651,sauber::A,þrifinn,καθαρός
652,schmutzig::A,óhreinn,βρώμικος
653,schmutzig::A,óhreinn,λερωμένος
654,schmutzig::A,sóðalegur,βρώμικος
655,schmutzig::A,sóðalegur,λερωμένος
656,roh::A,hrár,ωμός
657,reif::A,þroskaður,ώριμος
658,lecker::A,ljúffengur,νόστιμος
659,süß::A,sætur,γλυκός
660,bitter::A,beiskur,πικρός
661,sauer::A,súr,ξινός
662,hell::A,bjartur,φωτεινός
663,dunkel::A,dimmur,σκοτεινός
664,schwarz::A,svartur,μαύρος
665,schwarz::A,svartur,μελανός
666,weiß::A,hvítur,άσπρος
667,rot::A,rauður,κόκκινος
668,gelb::A,gulur,κίτρινος
669,blau::A,blár,μπλε
670,blau::A,blár,γαλανός
671,grün::A,grænn,πράσινος
672,grau::A,grár,γκρίζος
673,bunt::A,marglitur,ποικιλόχρωπος
674,billig::A,ódýr,φτηνός
675,teuer::A,dýr,ακριβός
676,wertvoll::A,verðmætur,πολύτιμος
677,blind::A,blindur,τυφλός
678,taub::A,heyrnarlaus,κουφός
679,kräftig::A,öflugur,δυνατός
680,stark::A,sterkur,γερός
681,schwach::A,veill,αδύνατος
682,fett::A,feitur,παχύς
683,schlank::A,grannur,λεπτός
684,schlank::A,grannur,λυγερός
685,schlank::A,spengilegur,λεπτός
686,schlank::A,spengilegur,λυγερός
687,hübsch::A,snotur,όμορφος
688,hübsch::A,snotur,χαριτωμένος
689,hübsch::A,laglegur,όμορφος
690,hübsch::A,laglegur,χαριτωμένος
691,böse::A,illur,κακός
692,böse::A,vondur,κακός
693,dumm::A,heimskur,κουτός
694,dumm::A,heimskur,ανόητος
695,faul::A,latur,τεμπέλης
696,fleißig::A,iðinn,εργατικός
697,geizig::A,nískur,τσιγγούνης
698,klug::A,hygginn,έξυπνος
699,geschickt::A,fimur,επιδέξιος
700,geschickt::A,laginn,επιδέξιος
701,lieb::A,kær,φίλος
702,lieb::A,kær,αγαπητός
703,lieb::A,ljúfur,φίλος
704,lieb::A,ljúfur,αγαπητός
705,lustig::A,kátur,εύθυμος
706,lustig::A,kátur,χαρούμενος
707,sanft::A,blíður,ήπιος
708,hungrig::A,soltinn,πεινασμένος
709,hungrig::A,hungraður,πεινασμένος
710,krank::A,sjúkur,άρρωστος
711,nackt::A,nakinn,γυμνός
712,traurig::A,dapur,λυπημένος
713,traurig::A,hryggur,λυπημένος
714,lebendig::A,lifandi,ζωντανός
715,gut::A,góður,καλός
716,schlecht::A,slæmur,κακός
717,schlecht::A,lélegur,κακός
718,richtig::A,réttur,σωστός
719,schlimm::A,slæmur,άσχημος
720,wahr::A,sannur,αληθής
721,wahr::A,sannur,αληθινός
722,alt::A,gamall,παλιός
723,neu::A,nýr,νέος
724,neu::A,nýr,καινούργιος
725,ehemalig::A,fyrrverandi,παλιός
726,alt[Lebewesen]::A,gamall,γέρος
727,jung::A,ungur,νέος
728,arm::A,vesall,φτωχός
729,arm::A,fátækur,φτωχός
730,reich::A,ríkur,πλούσιος
731,reich::A,auðugur,πλούσιος
732,bekannt::A,kunnugur,γνωστός
733,berühmt::A,frægur,περίφημος
734,berühmt::A,frægur,ξακουσμένος
735,fremd::A,framandi,ξένος
736,fremd::A,ókunnugur,ξένος
737,verschieden::A,ýmis,διαφορετικός
738,nah::A,nálægur,κοντινός
