,Concept_ID,hr,pl
233,Heu::N,sijeno,siano
234,Schale::N,kora,łupina
235,Schale::N,ljuska,łupina
236,Grube::N,jama,dół
237,Grube::N,jama,jama
238,Falle::N,zamka,pułapka
239,Falle::N,klopka,pułapka
240,Schlinge::N,uzao,sidła
241,Schlinge::N,petlja,sidła
242,Spur::N,trag,ślad
243,Spur::N,slijed,ślad
244,Asche::N,pepeo,popiół
245,Dreck::N,blato,brud
246,Eisen::N,željezo,żelazo
247,Gold::N,zlato,złoto
248,Silber::N,srebro,srebro
249,Kohle::N,ugalj,węgiel
250,Kohle::N,ugljen,węgiel
251,Glas::N,staklo,szkło
252,Lehm::N,glina,glina
253,Lehm::N,ilovača,glina
254,Sand::N,pijesak,piasek
255,Mensch::N,čovjek,człowiek
256,Mann::N,muškarac,mężczyzna
257,Frau::N,žena,kobieta
258,Kind::N,čedo,dziecko
259,Kind::N,dijete,dziecko
260,Junge::N,momče,chłopak
261,Junge::N,momče,chłopiec
262,Junge::N,dječak,chłopak
263,Junge::N,dječak,chłopiec
264,Mädchen::N,djevojka,dziewczynka
265,Mädchen::N,djevojčica,dziewczynka
266,Familie::N,obitelj,rodzina
267,Familie::N,porodica,rodzina
268,Großvater::N,djed,dziadek
269,Großmutter::N,baka,babka
270,Eltern::N,roditelji,rodzice
271,Vater::N,otac,ojciec
272,Mutter::N,majka,matka
273,Sohn::N,sin,syn
274,Tochter::N,kći,córka
275,Tochter::N,kćerka,córka
276,Bruder::N,brat,brat
277,Schwester::N,sestra,siostra
278,Onkel::N,čika,wuj
279,Onkel::N,čika,stryj
280,Onkel::N,ujak,wuj
281,Onkel::N,ujak,stryj
282,Tante::N,ujna,ciotka
283,Tante::N,tetka,ciotka
284,Ehemann::N,muž,mąż
285,Ehemann::N,suprug,mąż
286,Ehefrau::N,žena,żona
287,Ehefrau::N,supruga,żona
288,Freude::N,radost,radość
289,Gelächter::N,grohot,śmiech
290,Glück::N,sreća,szczęście
291,Kummer::N,jad,zmartwienie
292,Kummer::N,briga,zmartwienie
293,Wunsch::N,želja,życzenie
294,Lust::N,volja,chęć
295,Lust::N,volja,ochota
296,Geist::N,duh,duch
297,Gedanke::N,misao,myśl
298,Gedächtnis::N,pamćenje,pamięć
299,Verstand::N,um,rozum
300,Verstand::N,razum,rozum
301,Sinn::N,smisao,zmysł
302,Sinn::N,značenje,zmysł
303,Grund::N,razlog,powód
304,Wahrheit::N,istina,prawda
305,Gespräch::N,razgovor,rozmowa
306,Märchen::N,bajka,bajka
307,Erzählung::N,priča,opowiadanie
308,Erzählung::N,pripovijest,opowiadanie
309,Nachricht::N,vijest,wiadomość
310,Neuigkeit::N,novost,nowina
311,Name::N,ime,imię
312,Rätsel::N,zagonetka,zagadka
313,Rede::N,govor,mowa
314,Rede::N,besjeda,mowa
315,Sprache::N,jezik,język
316,Stimme::N,glas,głos
317,Wort::N,riječ,słowo
318,Zeichen::N,znak,znak
319,Ruf::N,povik,wołanie
320,Ruf::N,poklik,wołanie
321,Lärm::N,buka,hałas
322,Lärm::N,buka,zgiełk
323,Lärm::N,galama,hałas
324,Lärm::N,galama,zgiełk
325,Laut::N,zvuk,dźwięk
326,Ton::N,ton,ton
327,Ton::N,ton,dźwięk
328,Lied::N,pjesma,pieśń
329,Lied::N,pjesma,piosenka
330,Ruhe::N,tišina,spokój
331,Ruhe::N,počinak,spokój
332,Leute::N,ljudi,ludzie
333,Volk::N,puk,naród
334,Volk::N,narod,naród
335,Arbeit::N,rad,praca
336,Arbeit::N,rad,robota
337,Arbeit::N,posao,praca
338,Arbeit::N,posao,robota
339,Gast::N,gost,gość
340,Geschenk::N,dar,prezent
341,Geschenk::N,dar,podarunek
342,Geschenk::N,poklon,prezent
343,Geschenk::N,poklon,podarunek
344,Spiel::N,igra,gra
345,Spiel::N,igra,zabawa
346,Gesellschaft::N,društvo,towarzystwo
347,Gesellschaft::N,kompanija,towarzystwo
348,Hilfe::N,pomoć,pomoc
349,Freund::N,prijatelj,przyjaciel
350,Kamerad::N,drug,kolega
351,Kamerad::N,drugar,kolega
352,Angelegenheit::N,posao,sprawa
353,Anzahl::N,broj,ilość
354,Anzahl::N,brojnost,ilość
355,Art::N,vid,rodzaj
356,Art::N,vrst,rodzaj
357,Stück::N,komad,kawałek
358,Teil::N,dio,część
359,Hälfte::N,polovina,połowa
360,Kreis::N,krug,krąg
361,Kreuz::N,križ,krzyż
362,Linie::N,crta,linia
363,Strich::N,crta,kreska
364,Abstand::N,razmak,odstęp
365,Abstand::N,odstojanje,odstęp
366,Entfernung::N,udaljenost,odległość
367,Gegend::N,kraj,okolica
368,Gegend::N,predeo,okolica
369,Platz::N,mjesto,miejsce
370,Ort::N,mjesto,miejsce
371,Seite::N,bok,bok
372,Seite::N,bok,strona
373,Seite::N,strana,bok
374,Seite::N,strana,strona
375,Mitte::N,sredina,środek
376,Gegenstand::N,predmet,przedmiot
377,Sache::N,posao,rzecz
378,Rand::N,rub,skraj
379,Rand::N,rub,krawędź
380,Rand::N,kraj,skraj
381,Rand::N,kraj,krawędź
382,Kante::N,brid,kant
383,Kante::N,brid,krawędź
384,Kante::N,ivica,kant
385,Kante::N,ivica,krawędź
386,Ecke::N,ugao,róg
387,Spitze::N,vrh,ostrze
388,Spitze::N,šiljak,ostrze
389,Ende::N,konac,koniec
390,Loch::N,rupa,dziura
391,Winkel::N,kut,kąt
392,Winkel::N,kut,kącik
393,Winkel::N,ugao,kąt
394,Winkel::N,ugao,kącik
395,Muster::N,uzor,wzór
396,Größe::N,veličina,rozmiar
397,Größe::N,veličina,wielkość
398,Länge::N,duljina,długość
399,Höhe::N,visina,wysokość
400,Gewicht::N,težina,ciężar
401,Menge::N,mnoštvo,ilość
402,Menge::N,količina,ilość
403,Haufen::N,hrpa,kupa
404,Haufen::N,gomila,kupa
405,Reihe::N,red,rząd
406,Reihe::N,red,szereg
407,Boot::N,čun,łódź
408,Boot::N,čun,łódka
409,Boot::N,čamac,łódź
410,Boot::N,čamac,łódka
411,Ruder::N,veslo,wiosło
412,Schlitten::N,saone,sanki
413,Ski::N,ski,narta
414,Ski::N,smučka,narta
415,Lagerfeuer::N,logorska vatra,ognisko
416,Last::N,tovar,ciężar
417,Last::N,tovar,brzemię
418,Gang::N,hod,chód
419,Schritt::N,korak,krok
420,Norden::N,sjever,północ
421,Süden::N,jug,południe
422,Westen::N,zapad,zachód
423,Osten::N,istok,wschód
424,Holz::N,drvo,drzewo
425,Brett::N,daska,deska
426,Platte::N,ploča,płyta
427,Stütze::N,potpora,podpora
428,Stange::N,motka,drąg
429,Stange::N,motka,żerdź
430,Stock::N,štap,kij
431,Stock::N,štap,laska
432,Stock::N,palica,kij
433,Stock::N,palica,laska
434,Stab::N,štap,pręt
435,Stab::N,šipka,pręt
436,Rohr::N,cijev,rura
437,Haus::N,kuća,dom
438,Heim::N,dom,dom
439,Ofen::N,peć,piec
440,Fußboden::N,pod,podłoga
441,Tisch::N,stol,stół
442,Tisch::N,trpeza,stół
443,Stuhl::N,stolac,krzesło
444,Stuhl::N,stolica,krzesło
445,Wiege::N,kolijevka,kołyska
446,Bett::N,krevet,łóżko
447,Bett::N,krevet,pościel
448,Bett::N,postelja,łóżko
449,Bett::N,postelja,pościel
450,Regal::N,polica,regał
451,Kiste::N,sanduk,skrzynia
452,Fenster::N,prozor,okno
453,Tür::N,vrata,drzwi
454,Tor::N,vrata,brama
455,Tor::N,kapija,brama
456,Zaun::N,plot,płot
457,Zaun::N,plot,parkan
458,Zaun::N,ograda,płot
459,Zaun::N,ograda,parkan
460,Dach::N,krov,dach
461,Leiter::N,ljestve,drabina
462,Leiter::N,ljestvice,drabina
463,Besen::N,metla,miotła
464,Spaten::N,ašov,rydel
465,Schaufel::N,lopata,łopata
466,Gabel::N,viljuška,widelec
467,Löffel::N,žlica,łyżka
468,Messer::N,nož,nóż
469,Nagel::N,čavao,gwóźdź
470,Netz::N,mreža,sieć
471,Haken::N,kuka,hak
472,Griff::N,držak,chwyt
473,Griff::N,ručica,chwyt
474,Schloss::N,brava,zamek
475,Bild::N,slika,obraz
476,Figur::N,figura,figura
477,Puppe::N,lutka,lalka
478,Beutel::N,kesa,torba
479,Bündel::N,snop,wiązka
480,Bündel::N,svežanj,wiązka
481,Tasche::N,torba,torba
482,Tasche::N,taška,torba
483,Eimer::N,kabao,kubeł
484,Eimer::N,kabao,wiadro
485,Deckel::N,poklopac,przykrywka
486,Geschirr::N,suđe,statki
487,Geschirr::N,suđe,naczynia
488,Geschirr::N,posuđe,statki
489,Geschirr::N,posuđe,naczynia
490,Sack::N,džak,worek
491,Sack::N,vreća,worek
492,Tasse::N,šalica,filiżanka
493,Topf::N,lonac,garnek
494,Kessel::N,kazan,kocioł
495,Essen::N,obrok,jedzenie
496,Nahrung::N,hrana,pokarm
497,Nahrung::N,hrana,pożywienie
498,Speise::N,jelo,potrawa
499,Speise::N,jelo,jedzenie
500,Fleisch::N,meso,mięso
501,Getreide::N,žito,zboże
502,Getreide::N,žitarice,zboże
503,Brei::N,kaša,kasza
504,Brot::N,kruh,chleb
505,Scheibe::N,kriška,kromka
506,Fett::N,mast,tłuszcz
507,Fett::N,salo,tłuszcz
508,Butter::N,buter,masło
509,Butter::N,maslac,masło
510,Öl::N,ulje,olej
511,Salz::N,sol,sól
512,Suppe::N,supa,zupa
513,Honig::N,med,miód
514,Milch::N,mlijeko,mleko
515,Tee::N,čaj,herbata
516,Leder::N,koža,skóra
517,Wolle::N,vuna,wełna
518,Stoff::N,štof,tkanina
519,Stoff::N,štof,materiał
520,Stoff::N,tkanina,tkanina
521,Stoff::N,tkanina,materiał
522,Nadel::N,igla,igła
523,Faden::N,nit,nić
524,Faden::N,nit,nitka
525,Faden::N,konac,nić
526,Faden::N,konac,nitka
527,Knopf::N,dugme,guzik
528,Knoten::N,čvor,węzeł
529,Knoten::N,uzao,węzeł
530,Farbe::N,farba,farba
531,Kleidung::N,odjeća,odzież
532,Hemd::N,košulja,koszula
533,Kragen::N,ovratnik,kołnierz
534,Ärmel::N,rukav,rękaw
535,Hose::N,hlače,spodnie
536,Gürtel::N,pas,pasek
537,Gürtel::N,pojas,pasek
538,Mütze::N,kapa,czapka
539,Schuh::N,cipela,but
540,Schuh::N,cipela,bucik
541,Stiefel::N,čizma,but
542,Stiefel::N,čizma,kozak
543,Ring::N,prsten,pierścień
544,Band::N,vrpca,wstęga
545,Kamm::N,češalj,grzebień
546,Spiegel::N,zrcalo,lustro
547,Spiegel::N,ogledalo,lustro
548,Riemen::N,kaiš,rzemień
549,Riemen::N,remen,rzemień
550,Schnur::N,vrpca,sznur
551,Leine::N,uzica,smycz
552,Decke::N,ćebe,kołdra
553,Decke::N,pokrivač,kołdra
554,Kissen::N,jastuk,poduszka
555,Tuch::N,rubac,chustka
556,Tuch::N,marama,chustka
557,Handtuch::N,ručnik,ręcznik
558,Kraft::N,snaga,moc
559,Kraft::N,snaga,siła
560,Stärke::N,jakost,moc
561,Stärke::N,jakost,siła
562,Gesundheit::N,zdravlje,zdrowie
563,Krankheit::N,bolest,choroba
564,Schmerz::N,bol,ból
565,Wunde::N,rana,rana
566,Fieber::N,groznica,gorączka
567,Arznei::N,lijek,lekarstwo
568,Brücke::N,most,most
569,Brücke::N,ćuprija,most
570,Brunnen::N,bunar,studnia
571,Brunnen::N,zdenac,studnia
572,Weide::N,paša,pastwisko
573,Weide::N,pašnjak,pastwisko
574,Pfad::N,staza,ścieżka
575,Weg::N,put,droga
576,Straße::N,drum,ulica
577,Straße::N,cesta,ulica
578,Dorf::N,selo,wieś
579,Stadt::N,grad,miasto
580,Stadt::N,varoš,miasto
581,Brief::N,list,list
582,Brief::N,pismo,list
583,Buch::N,knjiga,książka
584,Buchstabe::N,slovo,litera
585,Zeitung::N,novine,gazeta
586,Zeitung::N,novine,dziennik
587,Leben::N,život,życie
588,Tod::N,smrt,śmierć
589,Grab::N,raka,grób
590,Kirche::N,crkva,kościół
591,Sünde::N,grijeh,grzech
592,Gott::N,bog,bóg
593,Arbeiter::N,radnik,robotnik
594,Chef::N,šef,szef
595,Meister::N,majstor,mistrz
596,Meister::N,majstor,majster
597,Arzt::N,liječnik,lekarz
598,Lehrer::N,učitelj,nauczyciel
599,Geld::N,novac,pieniądze
600,Geschäft::N,posao,sprawa
601,Geschäft::N,posao,interes
602,Geschäft::N,trgovina,sprawa
603,Geschäft::N,trgovina,interes
604,Laden::N,dućan,sklep
605,Preis::N,cijena,cena
606,Ware::N,roba,towar
607,Nutzen::N,korist,pożytek
608,Reichtum::N,bogatstvo,bogactwo
609,Welt::N,svijet,świat
610,Land::N,zemlja,kraj
611,Staat::N,država,państwo
612,König::N,kralj,król
613,Macht::N,moć,władza
614,Macht::N,vlast,władza
615,Grenze::N,granica,granica
616,Krieg::N,rat,wojna
617,Feind::N,neprijatelj,wróg
618,Gewalt::N,sila,władza
619,Gewalt::N,nasilje,władza
620,Kampf::N,boj,bój
621,Kampf::N,boj,walka
622,Kampf::N,borba,bój
623,Kampf::N,borba,walka
624,Bogen[Waffe]::N,luk,łuk
625,Pfeil::N,strijela,strzała
626,Gewehr::N,puška,karabin
627,Fehler::N,pogreška,błąd
628,Fehler::N,griješka,błąd
629,Lüge::N,laž,kłamstwo
630,Schaden::N,šteta,szkoda
631,Unglück::N,nesreća,nieszczęście
632,Schuld::N,krivnja,wina
633,Alter::N,dob,wiek
634,Schluss::N,kraj,koniec
635,Schluss::N,kraj,zakończenie
636,Schluss::N,konac,koniec
637,Schluss::N,konac,zakończenie
638,Zeit::N,doba,czas
639,Zeit::N,vrijeme,czas
640,Tag::N,dan,dzień
641,Morgen::N,jutro,ranek
642,Morgen::N,jutro,poranek
643,Mittag::N,podne,południe
644,Abend::N,veče,wieczór
645,Abend::N,večer,wieczór
646,Nacht::N,noć,noc
647,Woche::N,sedmica,tydzień
648,Monat::N,mjesec,miesiąc
649,Jahr::N,godina,rok
650,Frühling::N,proljeće,wiosna
651,Sommer::N,ljeto,lato
652,Herbst::N,jesen,jesień
653,Winter::N,zima,zima
654,Januar::N,januar,styczeń
655,Januar::N,siječanj,styczeń
656,Februar::N,veljača,luty
657,Februar::N,februar,luty
658,März::N,mart,marzec
659,März::N,ožujak,marzec
660,April::N,april,kwiecień
661,April::N,travanj,kwiecień
662,Mai::N,maj,maj
663,Mai::N,svibanj,maj
664,Juni::N,juni,czerwiec
665,Juni::N,lipanj,czerwiec
666,Juli::N,juli,lipiec
667,Juli::N,srpanj,lipiec
668,August::N,august,sierpień
669,August::N,kolovoz,sierpień
670,September::N,rujan,wrzesień
671,September::N,septembar,wrzesień
672,Oktober::N,oktobar,październik
673,Oktober::N,listopad,październik
674,November::N,studeni,listopad
675,November::N,novembar,listopad
676,Dezember::N,prosinac,grudzień
677,Montag::N,ponedjeljak,poniedziałek
678,Montag::N,ponedjeljnik,poniedziałek
679,Dienstag::N,utorak,wtorek
680,Dienstag::N,utornik,wtorek
681,Mittwoch::N,srijeda,środa
682,Donnerstag::N,četvrtak,czwartek
683,Freitag::N,petak,piątek
684,Samstag::N,subota,sobota
685,Sonntag::N,nedjelja,niedziela
686,groß::A,velik,duży
687,groß::A,velik,wielki
688,klein::A,mali,mały
689,klein::A,malen,mały
690,lang::A,dug,długi
691,lang::A,dugačak,długi
692,kurz::A,kratak,krótki
693,breit::A,širok,szeroki
694,schmal::A,uski,wąski
695,schmal::A,uzak,wąski
696,dicht::A,gust,gęsty
697,dick[Gegenstand]::A,debeo,gruby
698,dünn::A,tanak,cienki
699,fein::A,fin,drobny
700,fein::A,tanak,drobny
701,fest::A,čvrst,mocny
702,fest::A,čvrst,twardy
703,flach::A,ravan,płaski
704,flach::A,plosnat,płaski
705,glatt::A,gladak,gładki
706,hart::A,tvrd,twardy
707,weich::A,mek,miękki
708,weich::A,mekan,miękki
709,rund::A,okrugao,okrągły
710,spitz::A,oštar,spiczasty
711,spitz::A,šiljast,spiczasty
712,scharf::A,oštar,ostry
713,scharf::A,bridak,ostry
714,stumpf::A,tup,tępy
715,schwer::A,težak,ciężki
716,schön::A,krasan,ładny
717,schön::A,krasan,piękny
718,heiß::A,vruć,gorący
719,warm::A,topao,ciepły
720,kalt::A,hladan,zimny
721,kühl::A,hladan,chłodny
722,frisch::A,svjež,świeży
723,feucht::A,vlažan,wilgotny
724,nass::A,mokar,mokry
725,trocken::A,suh,suchy
726,voll::A,pun,pełny
727,leer::A,prazan,pusty
728,leer::A,prazan,próżny
729,offen::A,otvoren,otwarty
730,geschlossen::A,zatvoren,zamknięty
731,sauber::A,čist,czysty
732,schmutzig::A,nečist,brudny
733,schmutzig::A,blatan,brudny
734,roh::A,sirov,surowy
735,reif::A,zreo,dojrzały
736,lecker::A,tečan,smaczny
737,lecker::A,ukusan,smaczny
738,süß::A,sladak,słodki
739,bitter::A,gorak,gorzki
740,sauer::A,kiseo,kwaśny
741,hell::A,vedar,jasny
742,hell::A,svijetao,jasny
743,dunkel::A,taman,ciemny
744,schwarz::A,crn,czarny
745,weiß::A,bio,biały
746,weiß::A,bijel,biały
747,rot::A,crven,czerwony
748,gelb::A,žut,żółty
749,blau::A,plav,błękitny
750,blau::A,plav,niebieski
751,blau::A,modar,błękitny
752,blau::A,modar,niebieski
753,grün::A,zelen,zielony
754,grau::A,siv,szary
755,bunt::A,šaren,barwny
756,billig::A,jeftin,tani
757,teuer::A,skup,drogi
758,wertvoll::A,vrijedan,cenny
759,wertvoll::A,dragocjen,cenny
760,blind::A,slijep,ślepy
761,taub::A,gluh,głuchy
762,kräftig::A,snažan,mocny
763,stark::A,jak,silny
764,stark::A,snažan,silny
765,schwach::A,slab,słaby
766,fett::A,pretio,tłusty
767,schlank::A,vitak,smukły
768,hübsch::A,zgodan,ładny
769,böse::A,zao,zły
770,böse::A,opak,zły
771,dumm::A,glup,głupi
772,faul::A,lijen,leniwy
773,fleißig::A,radin,pilny
774,fleißig::A,marljiv,pilny
775,geizig::A,škrt,skąpy
776,klug::A,razborit,mądry
777,geschickt::A,vješt,zręczny
778,lieb::A,drag,miły
779,lustig::A,veseo,wesoły
780,sanft::A,blag,łagodny
781,hungrig::A,gladan,głodny
782,krank::A,bolestan,chory
783,nackt::A,nag,nagi
784,traurig::A,tužan,smutny
785,traurig::A,žalostan,smutny
786,lebendig::A,živ,żywy
787,gut::A,dobar,dobry
788,schlecht::A,loš,zły
789,schlecht::A,rđav,zły
790,richtig::A,tačan,słuszny
791,richtig::A,tačan,właściwy
792,richtig::A,ispravan,słuszny
793,richtig::A,ispravan,właściwy
794,schlimm::A,zao,zły
795,schlimm::A,zločest,zły
796,wahr::A,istinit,prawdziwy
797,alt::A,star,stary
798,neu::A,nov,nowy
799,ehemalig::A,bivši,były
800,alt[Lebewesen]::A,star,stary
801,jung::A,mlad,młody
802,arm::A,ubog,ubogi
803,arm::A,ubog,biedny
804,arm::A,siromašan,ubogi
805,arm::A,siromašan,biedny
806,reich::A,bogat,bogaty
807,bekannt::A,poznat,znany
808,berühmt::A,čuven,słynny
809,berühmt::A,slavan,słynny
810,fremd::A,tuđ,obcy
811,fremd::A,tuđ,cudzy
812,fremd::A,stran,obcy
813,fremd::A,stran,cudzy
814,verschieden::A,razan,różny
815,verschieden::A,različan,różny
816,nah::A,blizak,bliski
817,fern::A,dalek,daleki
818,fern::A,daljnji,daleki
819,linker::A,lijevi,lewy
820,rechter::A,desni,prawy
821,anderer::A,drugi,inny
822,anderer::A,drugačiji,inny
823,erster::A,prvi,pierwszy
824,zweiter::A,drugi,drugi
825,dritter::A,treći,trzeci
826,letzter::A,zadnji,ostatni
827,allein::ADV,sam,sam
828,auf einmal::ADV,istodobno,naraz
829,zusammen::ADV,skupa,razem
830,zusammen::ADV,zajedno,razem
831,lange::ADV,dugo,długo
832,plötzlich::ADV,naglo,nagle
833,plötzlich::ADV,iznenada,nagle
834,sofort::ADV,odmah,natychmiast
