,Concept_ID,os,cs
760,verschieden::A,алыхуызон,různý
761,verschieden::A,алыхуызон,rozličný
762,nah::A,хӕстӕг,blízký
763,fern::A,дард,daleký
764,fern::A,дӕрддаг,daleký
765,linker::A,галиу,levý
766,rechter::A,рахиз,pravý
767,anderer::A,иннӕ,jiný
768,anderer::A,ӕндӕр,jiný
769,erster::A,фыццаг,první
770,erster::A,фыццӕгӕм,první
771,zweiter::A,дыккаг,druhý
772,zweiter::A,дыккæгæм,druhý
773,dritter::A,æртыккаг,třetí
774,dritter::A,æртыккæгæм,třetí
775,letzter::A,фӕстаг,poslední
776,allein::ADV,иунæг,sám
777,auf einmal::ADV,уайтагъд,najednou
778,auf einmal::ADV,æвиппайды,najednou
779,auf einmal::ADV,æваст,najednou
780,zusammen::ADV,иумӕ,spolu
781,zusammen::ADV,иумӕ,dohromady
782,lange::ADV,бирæ рæстæг,dlouho
783,plötzlich::ADV,æвиппайды,vtom
784,plötzlich::ADV,æвиппайды,náhle
785,plötzlich::ADV,æваст,vtom
786,plötzlich::ADV,æваст,náhle
787,sofort::ADV,уыцы сахат,hned
788,sofort::ADV,уыцы сахат,ihned
789,sofort::ADV,уайтагъд,hned
790,sofort::ADV,уайтагъд,ihned
791,später::ADV,фæстæдæр,později
792,jetzt::ADV,ныр,teď
793,jetzt::ADV,ныр,nyní
794,heute::ADV,абон,dnes
795,heute::ADV,абон,dneska
796,morgen::ADV,райсом,zítra
797,bald::ADV,тагъд,brzo
798,bald::ADV,рæхджы,brzo
799,dann::ADV,стæй,pak
800,dann::ADV,стæй,potom
801,gestern::ADV,знон,včera
802,einst::ADV,кӕддӕр,kdysi
803,damals::ADV,уæд,tehdy
804,damals::ADV,уæд,tenkrát
805,danach::ADV,стæй,podle toho
806,danach::ADV,уый фæстæ,podle toho
807,vorher::ADV,раздæр,dříve
808,vorher::ADV,раздæр,napřed
809,zuerst::ADV,фыццаг,nejprve
810,zuerst::ADV,фыццаг,nejdříve
811,einmal::ADV,иу хатт,jednou
812,manchmal::ADV,хатт,někdy
813,oft::ADV,арæх,často
814,immer::ADV,ӕдзух,vždy
815,immer::ADV,ӕдзух,stále
816,niemals::ADV,никуы,nikdy
817,niemals::ADV,никæд,nikdy
818,hier::ADV,ам,zde
819,hier::ADV,ам,tady
820,hierhin::ADV,ардӕм,sem
821,von hier::ADV,ардыгæй,odtud
822,dort::ADV,уым,tam
823,dorthin::ADV,уырдӕм,tam
824,geradeaus::ADV,æргом,rovně
825,vorwärts::ADV,размӕ,kupředu
826,rückwärts::ADV,фӕстӕмӕ,zpět
827,zurück::ADV,фӕстӕмӕ,zpět
828,zurück::ADV,фӕстӕмӕ,nazpět
829,unten::ADV,дæлæ,dole
830,unten::ADV,дæлейы,dole
831,unten::ADV,бынæй,dole
832,hinab::ADV,дӕлӕмӕ,dolů
833,hinab::ADV,уырдыгмӕ,dolů
834,oben::ADV,уӕле,nahoře
835,oben::ADV,уӕле,navrchu
836,hinauf::ADV,уӕлӕмӕ,nahoru
837,überall::ADV,алыран,všude
838,überall::ADV,алкæм,všude
839,überall::ADV,кæмдæриддæр,všude
840,nicht::ADV,нӕ,ne
841,ein wenig::ADV,чысыл,trochu
842,kaum::ADV,цъус,sotva
843,sehr::ADV,тынг,velmi
844,sehr::ADV,тынг,velice
845,sehr::ADV,иттӕг,velmi
846,sehr::ADV,иттӕг,velice
847,so::ADV,афтӕ,tak
848,so::ADV,афтӕ,takto
849,noch::ADV,ма,ještě
850,nur::ADV,канд,jen
851,nur::ADV,канд,jenom
852,nur::ADV,ӕрмӕст,jen
853,nur::ADV,ӕрмӕст,jenom
854,schon::ADV,нырид,už
855,schon::ADV,нырид,již
856,wieder::ADV,ногӕй,zase
857,vergebens::ADV,дзæгъæлы,marně
858,vergebens::ADV,уæгъды,marně
859,vergebens::ADV,æнæхъуаджы,marně
860,vor::PRP,разы,před
861,hinter::PRP,фӕстӕ,za
862,unter::PRP,бын,pod
863,durch::PRP,æхсæнты,skrz
864,neben::PRP,цур,vedle
865,zwischen::PRP,астӕу,mezi
866,wegen::PRP,тыххай,pro
867,dies::PRN,ай,toto
868,dies::PRN,ай,tohle
869,das::PRN,уый,to
870,alles::PRN,алцы,všechno
871,alles::PRN,æппæтдæр,všechno
872,alles::PRN,иууылдӕр,všechno
873,ich::PRN,æз,já
874,du::PRN,ды,ty
875,er::PRN,уый,on
876,wir::PRN,мах,my
877,ihr::PRN,сымах,vy
878,sie::PRN,уыдон,oni
879,was::FPRN,цы,co
880,wer::FPRN,чи,kdo
881,wo::FADV,кӕм,kde
882,wohin::FADV,кӕдӕм,kam
883,wie::FADV,куыд,jak
884,warum::FADV,цӕмӕн,proč
885,wieviel::FNUM,цал,kolik
886,eins::NUM,иу,jeden
887,zwei::NUM,дыууӕ,dva
888,drei::NUM,ӕртӕ,tři
889,vier::NUM,цыппар,čtyři
890,fünf::NUM,фондз,pět
891,sechs::NUM,ӕхсӕз,šest
892,sieben::NUM,авд,sedm
893,acht::NUM,аст,osm
894,neun::NUM,фараст,devět
895,zehn::NUM,дӕс,deset
896,elf::NUM,иуæндæс,jedenáct
897,zwölf::NUM,дыууадæс,dvanáct
898,zwanzig::NUM,дыууын,dvacet
899,dreißig::NUM,æртын,třicet
900,dreißig::NUM,дæсæмæссæдз,třicet
901,vierzig::NUM,цыппор,čtyřicet
902,vierzig::NUM,цыппур,čtyřicet
903,vierzig::NUM,дыууиссæдзы,čtyřicet
904,fünfzig::NUM,фӕндзай,padesát
905,sechzig::NUM,æхсай,šedesát
906,sechzig::NUM,æртиссæдзы,šedesát
907,siebzig::NUM,æвдай,sedmdesát
908,siebzig::NUM,дæс æмæ æртиссæдзы,sedmdesát
909,achtzig::NUM,цыппарыссæдзы,osmdesát
910,achtzig::NUM,æстай,osmdesát
911,neunzig::NUM,нæуæдз,devadesát
912,neunzig::NUM,дæс æмæ цыппарыссæдзы,devadesát
913,hundert::NUM,сӕдӕ,sto
914,tausend::NUM,мин,tisíc
915,und::CNJ,ӕмӕ,a
916,oder::CNJ,кӕнӕ,nebo
917,stehen::V,лӕууын,stát
918,sitzen::V,бадын,sedět
919,liegen::V,хуыссын,ležet
920,hängen::V,ауыгъд уын,viset
921,werden::V,суӕвын,stát se
922,passieren::V,æрцæуын,stát se
923,beginnen::V,райдайын,počít
924,enden::V,фæуын,končit
925,enden::V,фæуын,skončit
926,wechseln::V,ивын,měnit se
927,aufgehen[Sonne]::V,скæсын,vyjít
928,untergehen[Sonne]::V, аныгуылын,zapadnout
929,scheinen[Sonne]::V,рухс кӕнын,svítit
930,donnern::V,нæрын,hřmět
931,wehen::V,дымын,vát
932,wehen::V,дымын,vanout
933,strömen::V,кӕлын,proudit
934,fließen::V,цæуын,téct
935,fließen::V,уайын,téct
936,fließen::V,кæлын,téct
937,sich drehen::V,зилын,točit se
938,schwanken::V,æнкъуысын,kolísat
939,schwanken::V,æнкъуысын,houpat se
940,schwingen::V,æнкъуысын,kývat se
941,schwingen::V,змæлын,kývat se
942,fallen::V,хауын,padat
943,brennen::V,судзын,hořet
944,rauchen::V,фæздæг кæнын,kouřit
945,regnen::V,уарын,pršet
946,gefrieren::V,сӕлын,zamrznout
947,tauen::V,стайын,tát
948,schmelzen::V,тайын,tavit
949,trocknen::V,хус кæнын,schnout
950,sieden::V,фыцын,vřít
951,faulen::V,ӕмбийын,hnít
952,verfaulen::V,бамбийын,shnít
953,reißen::V,скъуийын,roztrhat se
954,versinken::V,дӕлдон_кӕнын,topit se
955,versinken::V,дӕлдон_кӕнын,ponořit se
956,vergehen::V,аивгъуийын,plynout
957,erscheinen::V,разынын,objevit se
958,verschwinden::V,фæтары уын,zmizet
959,verschwinden::V,фæдæлдзæх уын,zmizet
960,verschwinden::V,фесæфын,zmizet
961,verschwinden::V,æрбайсæфын,zmizet
962,sinken::V,дæлæмæ æрхауын,klesat
963,abnehmen::V,фæкъаддæр уын,ubýt
964,abnehmen::V,фæцух уын,ubýt
965,zunehmen::V,фæфылдæр уын,přibýt
966,zunehmen::V,сбирæ уын,přibýt
967,zunehmen::V,сахадын,přibýt
968,steigen::V,сыстын,stoupat
969,wachsen::V,рӕзын,růst
970,glänzen::V,ӕрттивын,lesknout se
971,funkeln::V,тыбар-тыбур_кӕнын,jiskřit se
972,lärmen::V,хъæлæба кæнын,dělat hluk
973,läuten::V,цæгъдын,zvonit
974,klingeln::V,цæгъдын,zvonit
975,klirren::V,дзыгъал-мыгъул кæнын,řinčet
976,klirren::V,дзæгъ-дзæгъ кæнын,řinčet
977,brausen::V,абухын,hučet
978,klingen::V,зæлын,znít
979,klingen::V,азæлын,znít
980,klingen::V,хъуысын,znít
981,bellen::V,рæйын,štěkat
982,heulen::V,ниуын,výt
983,blasen::V,фу кӕнын,foukat
984,pfeifen::V,æхситт кæнын,pískat
985,pfeifen::V,къуыззитт кæнын,pískat
986,schreien::V,хъӕр кӕнын,křičet
987,stöhnen::V,хъæрзын,sténat
988,stöhnen::V,дзыназын,sténat
989,zittern::V,ризын,třást se
990,leben::V,цӕрын,žít
991,geboren werden::V,райгуырын,rodit se
992,atmen::V,улӕфын,dýchat
993,trinken::V,нуазын,pít
994,essen::V,хӕрын,jíst
995,schlucken::V,ныхъуырын,polykat
996,müde werden::V,бафæллайын,unavit se
997,müde werden::V,бафæлмæцын,unavit se
998,müde werden::V,сфæлмæцын,unavit se
999,einschlafen::V,бафынæй уын,usnout
1000,schlafen::V,хуыссын,spát
1001,schlafen::V,фынӕй кӕнын,spát
1002,aufwachen::V,райхъал уын,probudit se
1003,aufstehen::V,стын,vstát
1004,sich erholen::V,фæллад уадзын,zotavovat se
1005,sich erholen::V,улæфын,zotavovat se
1006,krank werden::V,фӕрынчын уын,onemocnět
1007,krank sein::V,сӕйын,být nemocný
1008,schmerzen::V,риссын,bolet
1009,husten::V,хуыфын,kašlat
1010,genesen::V,сдзæбæх уын,uzdravit se
1011,genesen::V,рандидзын,uzdravit se
1012,genesen::V,сæндидзын,uzdravit se
1013,sterben::V,мӕлын,umřít
1014,umkommen::V,фесæфын,zahynout
1015,umkommen::V,байсæфын,zahynout
1016,umkommen::V,бабын уын,zahynout
1017,umkommen::V,мард фæуын,zahynout
1018,sich bewegen::V,тæлфын,pohnout se
1019,sich bewegen::V,цæуын,pohnout se
1020,sich rühren::V,змӕлын,hnout se
1021,sich erheben::V,стын,zdvihnout se
1022,sich setzen::V,сбадын,posadit se
1023,hinfallen::V,ӕрхауын,upadnout
1024,laufen::V,цӕуын,běžet
1025,laufen::V,рацу-бацу_кӕнын,běžet
1026,schreiten::V,къахдзæф кæнын,kráčet
1027,schreiten::V,санчъех кæнын,kráčet
1028,schreiten::V,цæуын,kráčet
1029,spazierengehen::V,озер кæнын,procházet se
1030,spazierengehen::V,тезгъо кæнын,procházet se
1031,eilen::V,тагъд кæнын,spěchat
1032,eilen::V,тындзын,spěchat
1033,sich beeilen::V,тагъд кæнын,pospíšit si
1034,sich beeilen::V,тындзын,pospíšit si
1035,sausen::V,уайын,fičet
1036,sausen::V,тæхын,fičet
1037,rennen::V,згъорын,pádit
1038,springen::V,гæпп кæнын,skákat
1039,springen::V,сæррæтт кæнын,skákat
1040,springen::V,лиуырын,skákat
1041,klettern::V,хилын,lézt
1042,klettern::V,хилын,šplhat
1043,schaukeln::V,хецъро кæнын,houpat
1044,schaukeln::V,херыйыл бадын,houpat
1045,kriechen::V,бырын,lézt
1046,kriechen::V,бырын,plazit se
1047,schwimmen::V,ленк кӕнын,plavat
1048,tauchen::V,ныгъуылын,nořit se
1049,rudern::V,бæлæгъ тæрын,veslovat
1050,rudern::V,чема тæрын,veslovat
1051,fahren::V,цӕуын,jet
1052,fahren::V,цӕуын,jezdit
1053,fliegen::V,тӕхын,létat
1054,gehen::V,цӕуын,jít
1055,weggehen::V,ацӕуын,odejít
1056,abfahren::V,араст уын,odjet
1057,anhalten::V,æрлæууын,zastavit se
1058,hineingehen::V,мидæмæ цæуын,vcházet se
1059,eintreten::V,бацӕуын,vstoupit
1060,kommen::V,æрцæуын,přijít
1061,ankommen::V,æрцæуын,dojít
1062,zurückkommen::V,раздæхын,vrátit se
1063,zurückkommen::V,фæстæмæ_раздæхын,vrátit se
1064,zurückkommen::V,æрбаздæхын,vrátit se
1065,zurückkommen::V,аздæхын,vrátit se
1066,bleiben::V,лӕууын,zůstat
1067,warten::V,ӕнхъӕлмӕ кӕсын,čekat
1068,erwarten::V,ӕнхъӕлмӕ кӕсын,čekat na
1069,suchen::V,агурын,hledat
1070,finden::V,ссарын,najít
1071,versuchen::V,фӕлварын,zkoušet
1072,vorbereiten::V,бацаттæ кæнын,připravit
1073,vorbereiten::V,æрæввонг кæнын,připravit
1074,lieben::V,уарзын,milovat
1075,mögen::V,зæрдæмæ цæуын,mít rád
1076,lachen::V,худын,smát se
1077,rühren::V,зæрдæ суынгæг кæнын,dojmout
1078,weinen::V,кӕуын,plakat
1079,schimpfen::V,æлгъитын,nadávat
1080,sich ärgern::V,мæсты кæнын,pohoršit se
1081,sich fürchten::V,тæрсын,bát se
1082,fürchten::V,тæрсын,bát se
1083,fliehen::V,лидзын,utéct
1084,flüchten::V,алидзын,prchnout
1085,sehen::V,уынын,vidět
1086,anschauen::V,акӕсын,podívat se na
1087,ansehen::V,кӕсын,sledovat
1088,hören::V,хъусын,slyšet
1089,zuhören::V,хъусын,poslouchat
1090,probieren::V,уынын,ochutnávat
1091,probieren::V,аходын,ochutnávat
1092,riechen::V,смудын,cítit
1093,fühlen::V,ӕнкъарын,cítit
1094,scheinen::V,зынын,zdát se
1095,zu sehen sein::V,зынын,moci být viděn
1096,vernehmen::V,фехъусын,uslyšet
1097,frieren::V,сийын,mrznout
1098,tun::V,кӕнын,dělat
1099,können::V,фӕразын,moct
1100,wollen::V,фӕндын,chtít
1101,anfangen::V,райдайын,začít
1102,beenden::V,фӕуын,ukončit
1103,aufhören::V,банцайын,přestat
1104,aufhören::V,фенцайын,přestat
1105,gelingen::V,бантысын,podařit se
1106,geraten::V,разынын,dařit se
1107,öffnen::V,гом кӕнын,otevřít
1108,schließen::V,ӕхгӕнын,zavřít
1109,stellen::V,ӕвӕрын,postavit
1110,setzen::V,сбадын кӕнын,posadit
1111,legen::V,ӕрӕвӕрын,klást
1112,legen::V,ӕрӕвӕрын,položit
1113,berühren::V,агайын,dotýkat se
1114,verbinden::V,бӕттын,spojit
1115,bedecken::V,ӕмбӕрзын,pokrýt
1116,aufhängen::V,ауындзын,oběsit
1117,aufhängen::V,ауындзын,pověsit
1118,anzünden::V,ссудзын,zapálit
1119,anzünden::V,ссудзын,podpálit
1120,aufheben::V,сисын,zvednout
1121,aufheben::V,сисын,zdvihnout
1122,zurücklassen::V,ныууадзын,zanechat
1123,verlieren::V,фесафын,ztratit
1124,fallen lassen::V,ӕрӕппарын,upustit
1125,fallen lassen::V,къухтӕй феуӕгъд кӕнын,upustit
1126,machen::V,саразын,udělat
1127,herstellen::V,сцæттæ кæнын,vyrobit
1128,herstellen::V,саразын,vyrobit
1129,bauen::V,амайын,stavět
1130,bauen::V,амайын,budovat
1131,reparieren::V,æмпъузын,opravit
1132,reparieren::V,цалцæг кæнын,opravit
1133,verbessern::V,фæхуыздæр кæнын,zlepšit
1134,ändern::V,аивын,změnit
1135,graben::V,къахын,rýt
1136,graben::V,къахын,kopat
1137,beugen::V,æркъæдз кæнын,ohnout
1138,beugen::V,æртасын кæнын,ohnout
1139,biegen::V,тасын кӕнын,ohnout
1140,drehen::V,здухын,točit
1141,wenden::V,афæлдахын,obrátit
1142,wenden::V,рафæлдахын,obrátit
1143,umdrehen::V,афæлдахын,obrátit
1144,heben::V,сдарын,zdvihnout
1145,heben::V,схæцын,zdvihnout
1146,hochheben::V,уæлæмæ хæцын,zvednout
1147,ergreifen::V,фӕлӕбурын,chopit se
1148,halten::V,дарын,držet
1149,drücken::V,æлхъивын,stisknout
1150,drücken::V,хæцын,stisknout
1151,schieben::V,схойын,posouvat
1152,kratzen::V,хафын,škrábat
1153,lecken::V,сдæрын,lízat
1154,beißen::V,хæцын,kousat
1155,abreißen::V,ратонын,utrhat
1156,abreißen::V,ратонын,odtrhat
1157,abschneiden::V,ралыг кӕнын,uřezat
1158,abschneiden::V,ралыг кӕнын,ukrojit
1159,binden::V,бабӕттын,přivázat
1160,stecken::V,ныссадзын,strčit
1161,brechen::V,асæттын,lomit
1162,brechen::V,басæттын,lomit
1163,brechen::V,ныссæттын,lomit
1164,klopfen::V,хойын,ťukat
1165,klopfen::V,хойын,klepat
1166,klopfen::V,гуыпп-гуыпп кæнын,ťukat
1167,klopfen::V,гуыпп-гуыпп кæнын,klepat
1168,klopfen::V,къуырцц-къуырцц кæнын,ťukat
1169,klopfen::V,къуырцц-къуырцц кæнын,klepat
1170,hauen::V,цӕвын,bít
1171,hauen::V,нӕмын,bít
1172,kleben::V,ныхасын,lepit
1173,kleben::V,æндадзын,lepit
1174,reiben::V,сӕрфын,třít
1175,reiben::V,хафын,třít
1176,streichen::V,байсæрдын,mazat
1177,streichen::V,сахорын,mazat
1178,schleifen::V,ссын,brousit
1179,schleifen::V,цыргъ кӕнын,brousit
1180,schneiden::V,кӕрдын,řezat
1181,schneiden::V,кӕрдын,střihat
1182,rütteln::V,æнкъусын,třást
1183,rütteln::V,æнкъусын,otřást
1184,schütteln::V,уигъын,třást
1185,schütteln::V,уигъын,zatřást
1186,schwenken::V,тилын,mávat
1187,schwenken::V,уигъын,mávat
1188,schütten::V,ныккӕнын,nasypat
1189,füllen::V,байдзаг кæнын,naplnit
1190,einwickeln::V,батухын,zavinout
1191,tragen::V,хӕссын,nést
1192,schleppen::V,ласын,vléct
1193,ziehen::V,ласын,tahat
1194,ziehen::V,ласын,táhnout
1195,aufbewahren::V,æвæрын,schovat
1196,werfen::V,зыввытт кӕнын,házet
1197,fangen::V,ӕрцахсын,chytat
1198,packen::V,рацахсын,uchvátit
1199,verstecken::V,æмбæхсын,schovat
1200,verstecken::V,нымæхсын,schovat
1201,teilen::V,уарын,rozdělit
1202,schicken::V,ӕрвитын,posílat
1203,bringen::V,æрхæссын,přinést
1204,bringen::V,æрбахæссын,přinést
1205,hinzufügen::V,ӕфтауын,připojit
1206,bekommen::V,ссарын,dostat
1207,bekommen::V,сфæрæз кæнын,dostat
1208,bekommen::V,самал кæнын,dostat
1209,erhalten::V,райсын,uchovat
1210,nehmen::V,райсын,vzít
1211,wählen::V,равзарын,zvolit
1212,auswählen::V,авзарын,vybrat
1213,bewahren::V,бавæрын,uchránit
1214,bewahren::V,нывæрын,uchránit
1215,behindern::V,цæлхдур æвæрын,překážet
1216,behindern::V,ныхдур æвæрын,překážet
1217,behindern::V,къуылымпы кæнын,překážet
1218,behindern::V,хъыг дарын,překážet
1219,verderben::V,фесафын,zkazit
1220,beschädigen::V,халын,porušit
1221,beschädigen::V,халын,poškodit
1222,zerbrechen::V,асӕттын,rozlámat
1223,zerreißen::V,аскъуынын,roztrhnout
1224,zerstören::V,фехалын,zničit
1225,verbrennen::V,басудзын,spálit
1226,geben::V,дӕттын,dát
1227,reichen::V,адæттын,podat
1228,schenken::V,лæвар кæнын,darovat
1229,versprechen::V,дзырд раттын,slíbit
1230,versprechen::V,зӕрдӕ бавӕрын,slíbit
1231,wünschen::V,зæрдæ зæгъы,přát
1232,loben::V,раппӕлын,chválit
1233,küssen::V,пъа кæнын,líbat
1234,küssen::V,ба кæнын,líbat
1235,wiegen::V,узын,chovat
1236,wiegen::V,узын,kolébat
1237,zudecken::V,бамбӕрзын,přikrýt
1238,zudecken::V,бамбӕрзын,přiklopit
1239,wecken::V,райхъал кӕнын,vzbudit
1240,zeigen::V,амонын,ukázat
1241,führen::V,кӕнын,vést
1242,führen::V,фæкæнын,vést
1243,lehren::V,ахуыр кæнын,učit
1244,unterrichten::V,ахуыр кæнын,vyučovat
1245,aufziehen::V,хъомыл кӕнын,vychovat
1246,leiten::V,разамынд дӕттын,vodit
1247,antreiben::V,тагъд кæнын,nutit
1248,antreiben::V,рог кæнын,nutit
1249,lassen::V,кæнын,dát
1250,einladen::V,ӕрхонын,pozvat
1251,einladen::V,ӕрбахонын,pozvat
1252,vereinigen::V,баиу кӕнын,spojit
1253,besuchen::V,абæрæг кæнын,návštívit
1254,besuchen::V,бабæрæг кæнын,návštívit
1255,besuchen::V,бауайын,návštívit
1256,treffen::V,фембæлын,potkat
1257,sich versammeln::V,æрæмбырд уын,shromáždit se
1258,spielen::V,хъазын,hrát
1259,singen::V,зарын,zpívat
1260,tanzen::V,кафын,tančit
1261,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,rozejít se
1262,verlassen::V,ныууадзын,opustit
1263,retten::V,фервӕзын кӕнын,zachránit
1264,bewachen::V,хъахъхъӕнын,hlídat
1265,schützen::V,хъахъхъӕнын,chránit
1266,verteidigen::V,бахизын,obhájit
1267,sich schlagen::V,хыл кæнын,bít se
1268,schießen::V,ӕхсын,střílet
1269,siegen::V,басӕттын,zvítězit
1270,siegen::V,фӕуӕлахиз уӕвын,zvítězit
1271,ärgern::V,мӕсты кӕнын,zlobit
1272,ärgern::V,мӕсты кӕнын,pohoršit
1273,schlagen::V,ныццæвын,udeřit
1274,schlagen::V,ныццæвын,praštit
1275,stechen::V,фæрæхойын,bodnout
1276,stechen::V,фæрæхойын,píchnout
1277,stoßen::V,риуыгъын,strčit
1278,stehlen::V,давын,ukrást
1279,stören::V,хъыгдарын,vyrušit
1280,belästigen::V,хъыгдарын,obtěžovat
1281,verbergen::V,бамбӕхсын,skrýt
1282,verbergen::V,басусӕг кӕнын,skrýt
1283,täuschen::V,фӕливын,klamat
1284,täuschen::V,асайын,klamat
1285,betrügen::V,асайын,podvést
1286,töten::V,амарын,zabít
1287,wohnen::V,цӕрын,bydlit
1288,arbeiten::V,кусын,pracovat
1289,sammeln::V,æртонын,sebrat
1290,pflücken::V,тонын,česat
1291,jagen::V,цуан кæнын,uhonit
1292,fischen::V,кæсаг ахсын æнгуырæй,chytat ryby
1293,fischen::V,æнгуыр дарын,chytat ryby
1294,fassen::V,ӕрцахсын,ulovit
1295,hüten::V,хизын,pást
1296,treiben::V,скъӕрын,hnát
1297,anbinden::V,бабæттын,přivázat
1298,anbinden::V,æрбæттын,přivázat
1299,füttern::V,холлаг дæттын,krmit
1300,füttern::V,холлаг æвæрын,krmit
1301,füttern::V,дарын,krmit
1302,melken::V,дуцын,dojit
1303,hacken::V,кæрдын,seknout
1304,hacken::V,лыгтæ кæнын,seknout
1305,gießen::V,бакалын,zalít
1306,reifen::V,срæгъæд уын,uzrát
1307,reifen::V,сцæттæ уын,uzrát
1308,zubereiten::V,сцӕттӕ кӕнын,připravit
1309,kochen::V,фыцын,vařit
1310,backen::V,фыцын,péct
1311,braten::V,цурын,smažit
1312,umrühren::V,ахæццæ кæнын,zamíchat
1313,umrühren::V,азмæнтын,zamíchat
1314,umrühren::V,астауын,zamíchat
1315,stricken::V,кæнын,plést
1316,stricken::V,бийын,plést
1317,nähen::V,хуыйын,šít
1318,färben::V,ахорын,nabarvit
1319,reinigen::V,ссыгъдæг кæнын,očistit
1320,reinigen::V,ныссыгъдæг кæнын,očistit
1321,reinigen::V,ныссæрфын,očistit
1322,waschen::V,ӕхсын,mýt
1323,abwischen::V,сӕрфын,utřít
1324,spülen::V,æнхъæвзын,spláchnout
1325,fegen::V,мӕрзын,zamést
1326,kehren::V,мӕрзын,mést
1327,baden::V,хи найын,koupat se
1328,sich waschen::V,хи æхсын,mýt se
1329,ausziehen::V,ласын,svléct
1330,anziehen::V,скæнын,obléct
1331,sich anziehen::V,дзаума скæнын,oblékat se
1332,sich anziehen::V,дарæс скæнын,oblékat se
1333,kämmen::V,ныффасын,učesat
1334,kämmen::V,æрфасын,učesat
1335,schmücken::V,фӕлындын,ozdobit
1336,sagen::V,зæгъын,říct
1337,sprechen::V,дзурын,mluvit
1338,reden::V,ныхас кӕнын,hovořit
1339,sich unterhalten::V,ныхас кæнын,povídat se
1340,fragen::V,фӕрсын,zeptat se
1341,bitten::V,курын,prosit
1342,erzählen::V,радзурын,povídat
1343,erzählen::V,ратаурæгъ кæнын,povídat
1344,mitteilen::V,фехъусын кæнын,sdělit
1345,mitteilen::V,фехъусын кæнын,oznámit
1346,nennen::V,хонын,nazvat
1347,rufen::V,сидын,volat
1348,rufen::V,сидын,zavolat
1349,prahlen::V,ӕппӕлын,chlubit se
1350,übersetzen::V,ратæлмац кæнын,přeložit
1351,denken::V,ӕнхъӕлын,myslit
1352,denken::V,хъуыды кӕнын,myslit
1353,glauben::V,уырнын,věřit
1354,bemerken::V,фенын,zpozorovat
1355,erkennen::V,базонын,poznat
1356,begreifen::V,ӕмбарын,pochopit
1357,begreifen::V,бамбарын,pochopit
1358,lernen::V,ахуыр кӕнын,učit se
1359,wissen::V,зонын,vědět
1360,sich erinnern an::V,зæрдыл æрлæууын,vzpomínat si na
1361,sich erinnern an::V,æрымысын,vzpomínat si na
1362,sich erinnern an::V,æрбаймысын,vzpomínat si na
1363,sich erinnern an::V,æрхъуыды кæнын,vzpomínat si na
1364,vergessen::V,ферох кæнын,zapomínat
1365,vergessen::V,айрох кæнын,zapomínat
1366,messen::V,барын,měřit
1367,zählen::V,нымайын,spočítat
1368,rechnen::V,хынцын,počítat
1369,lesen::V,кӕсын,číst
1370,lesen::V,фӕрсын,číst
1371,malen::V,ныв кӕнын,malovat
1372,zeichnen::V,ныв кӕнын,rýsovat
1373,schreiben::V,фыссын,psát
1374,besitzen::V,хицау уын,mít
1375,besitzen::V,хицау уын,vlastnit
1376,kaufen::V,балхӕнын,koupit
1377,verkaufen::V,уӕй кӕнын,prodat
1378,bezahlen::V,бафидын,zaplatit
1379,zahlen::V,фидын,platit
1380,beherrschen::V,æлдариуæг кæнын,ovládat
1381,ertragen::V,бавзарын,snést
1382,Leine::N,,vodítko
1383,rauschen::V,,šumět
1384,treten::V,,kopnout
1385,verstehen::V,,porozumět
