,Concept_ID,udm,cy
790,vorher::ADV,азьвыл,o'r blaen
791,zuerst::ADV,азьло,yn gyntaf
792,einmal::ADV,огпол,unwaith
793,manchmal::ADV,куддыръя,weithiau
794,manchmal::ADV,куддыръя,ar brydiau
795,oft::ADV,ӵем,yn aml
796,oft::ADV,ӵем,yn fynych
797,immer::ADV,пыр,bob amser
798,immer::ADV,котьку,bob amser
799,niemals::ADV,уз ноку,ni ... byth
800,niemals::ADV,уз ноку,ni ... erioed
801,hier::ADV,татын,yma
802,hierhin::ADV,татчы,hyd yma
803,von hier::ADV,татысь,oddi yma
804,dort::ADV,отӥ,acw
805,dort::ADV,отын,acw
806,dorthin::ADV,отчы,tuag yno
807,geradeaus::ADV,меӵак,syth ymlaen
808,vorwärts::ADV,азьлань,ymlaen
809,rückwärts::ADV,берлань,yn ôl
810,zurück::ADV,берен,yn ôl
811,zurück::ADV,берлань,yn ôl
812,unten::ADV,улын,isod
813,unten::ADV,улын,oddi tanodd
814,hinab::ADV,улэ,i lawr
815,hinab::ADV,улэ,i waered
816,oben::ADV,вылын,fry
817,oben::ADV,вылӥын,fry
818,hinauf::ADV,вылэ,i fyny
819,hinauf::ADV,вылэ,i'r lan
820,hinauf::ADV,вылӥе,i fyny
821,hinauf::ADV,вылӥе,i'r lan
822,hinauf::ADV,выллань,i fyny
823,hinauf::ADV,выллань,i'r lan
824,überall::ADV,котькытын,ym mhobman
825,überall::ADV,пасьтана,ym mhobman
826,nicht::ADV,уз,ni
827,nicht::ADV,уз,nid
828,ein wenig::ADV,ичи,tipyn
829,ein wenig::ADV,ичи,ychydig
830,ein wenig::ADV,ӧжыт,tipyn
831,ein wenig::ADV,ӧжыт,ychydig
832,ein wenig::ADV,огшап,tipyn
833,ein wenig::ADV,огшап,ychydig
834,kaum::ADV,муртса,prin
835,sehr::ADV,туж,iawn
836,sehr::ADV,лекос,iawn
837,so::ADV,озьы,fel
838,so::ADV,озьы,felly
839,so::ADV,тазьы,fel
840,so::ADV,тазьы,felly
841,noch::ADV,на,eto
842,nur::ADV,гинэ,yn unig
843,schon::ADV,ни,eisoes
844,schon::ADV,ни,yn barod
845,schon::ADV,ини,eisoes
846,schon::ADV,ини,yn barod
847,wieder::ADV,нош,drachefn
848,wieder::ADV,кайта,drachefn
849,vergebens::ADV,юнме,yn ofer
850,vor::PRP,азьын,o flaen
851,hinter::PRP,берын,ar ôl
852,hinter::PRP,бӧрсьы,ar ôl
853,unter::PRP,улын,islaw
854,durch::PRP,пыр,trwy
855,durch::PRP,пыртӥ,trwy
856,neben::PRP,бордын,ar bwys
857,zwischen::PRP,вискын,rhwng
858,zwischen::PRP,вискын,cydrhwng
859,wegen::PRP,сэрен,o achos
860,wegen::PRP,сэрен,oherwydd
861,dies::PRN,та,hyn
862,das::PRN,со,hynny
863,alles::PRN,ваньмыз,popeth
864,ich::PRN,мон,fi
865,du::PRN,тон,ti
866,er::PRN,со,fe
867,wir::PRN,ми,ni
868,ihr::PRN,тӥ,chi
869,sie::PRN,соос,hwy
870,was::FPRN,ма,pa beth
871,wer::FPRN,кин,pwy
872,wo::FADV,кытын,ble
873,wo::FADV,кытын,ym mha le
874,wohin::FADV,кытчы,i ble
875,wohin::FADV,кытчы,i ba le
876,wie::FADV,кызьы,sut
877,warum::FADV,малы,pam
878,wieviel::FNUM,кӧня,faint
879,eins::NUM,одӥг,un
880,zwei::NUM,кык,dau
881,drei::NUM,куинь,tri
882,vier::NUM,ньыль,pedwar
883,fünf::NUM,вить,pump
884,sechs::NUM,куать,chwech
885,sieben::NUM,сизьым,saith
886,acht::NUM,тямыс,wyth
887,neun::NUM,укмыс,naw
888,zehn::NUM,дас,deg
889,elf::NUM,дас одӥг,un ar ddeg
890,zwölf::NUM,дас кык,deuddeg
891,zwölf::NUM,дас кык,un deg dau
892,zwanzig::NUM,кызь,ugain
893,dreißig::NUM,куамын,tri deg
894,dreißig::NUM,куамын,deg ar hugain
895,vierzig::NUM,ньыльдон,deugain
896,fünfzig::NUM,витьтон,hanner cant
897,sechzig::NUM,куатьтон,chwe deg
898,siebzig::NUM,сизьымдон,saith deg
899,siebzig::NUM,сизьымдон,deg a thrigain
900,achtzig::NUM,тямыстон,wyth deg
901,achtzig::NUM,тямыстон,pedar ugain
902,neunzig::NUM,укмыстон,naw deg
903,neunzig::NUM,укмыстон,deg a phedwar ugain
904,hundert::NUM,сю,cant
905,tausend::NUM,сюрс,mil
906,und::CNJ,и,a
907,und::CNJ,но,a
908,oder::CNJ,яке,neu
909,stehen::V,сылыны,sefyll
910,sitzen::V,пукыны,eistedd
911,liegen::V,кылльыны,gorwedd
912,hängen::V,ошкыса улыны,hongian
913,werden::V,луыны,dod yn
914,werden::V,луыны,mynd yn
915,passieren::V,луыны,digwydd
916,beginnen::V,кутскыны,cychwyn
917,enden::V,бырыны,gorffen
918,wechseln::V,воштӥськыны,newid
919,aufgehen[Sonne]::V,ӝужаны,codi
920,untergehen[Sonne]::V,пуксьыны,machlud
921,scheinen[Sonne]::V,пиштыны,tywynnu
922,scheinen[Sonne]::V,чиляны,tywynnu
923,donnern::V,гудыръяны,taranu
924,wehen::V,пелляськыны,chwythu
925,strömen::V,киськыны,ffrydio
926,strömen::V,исьтӥськыны,ffrydio
927,fließen::V,бызьыны,llifo
928,sich drehen::V,берганы,troi
929,sich drehen::V,берганы,cylchdroi
930,schwanken::V,вошъяськыны,siglo
931,schwingen::V,шонаськыны,siglo
932,fallen::V,усьыны,cwympo
933,brennen::V,ӝуаны,llosgi
934,rauchen::V,ӵындыны,mygu
935,regnen::V,зорыны,glawio
936,gefrieren::V,кынмыны,rhewi
937,tauen::V,шунаны,toddi
938,tauen::V,шунаны,meirioli
939,schmelzen::V,шунаны,toddi
940,trocknen::V,куасьмыны,sychu
941,sieden::V,пӧзьыны,berwi
942,faulen::V,сисьмыны,pydru
943,faulen::V,сисьмыны,braenu
944,verfaulen::V,сисьмыны,pydru
945,verfaulen::V,сисьмыны,dadfeilio
946,reißen::V,кеськыны,clecian
947,reißen::V,кеськыны,torri'n glats
948,versinken::V,выйыны,suddo
949,vergehen::V,ортчыны,myned heibio
950,vergehen::V,ортчыны,pasio
951,erscheinen::V,адскыны,ymddangos
952,verschwinden::V,бырыны,diflannu
953,sinken::V,усьыны,syrthio
954,abnehmen::V,синыны,lleihau
955,zunehmen::V,йылыны,cynyddu
956,steigen::V,лӧпкыны,codi
957,wachsen::V,будыны,tyfu
958,glänzen::V,чиляны,disgleirio
959,glänzen::V,пиштыны,disgleirio
960,funkeln::V,чилекъяны,pefrio
961,lärmen::V,уретыны,cadw sŵn
962,lärmen::V,уретыны,gwneud twrw
963,lärmen::V,ӵашетыны,cadw sŵn
964,lärmen::V,ӵашетыны,gwneud twrw
965,läuten::V,жингыртыны,canu
966,klingeln::V,жингыртыны,canu
967,klingeln::V,жингыртыны,seinio
968,klirren::V,жильккетыны,tincian
969,brausen::V,лекъяськыны,rhuo
970,rauschen::V,ӵашетыны,siffrwd
971,rauschen::V,ӵашетыны,chwithrwd
972,klingen::V,кылӥськыны,seinio
973,bellen::V,утыны,cyfarth
974,heulen::V,вузыны,udo
975,heulen::V,вузыны,oernadu
976,blasen::V,пельтыны,chwythu
977,pfeifen::V,шуланы,chwibanu
978,schreien::V,черекъяны,gweiddi
979,schreien::V,черекъяны,bloeddio
980,schreien::V,кесяськыны,gweiddi
981,schreien::V,кесяськыны,bloeddio
982,stöhnen::V,ӝуштыны,griddfan
983,zittern::V,дырекъяны,crynu
984,zittern::V,куалекъяны,crynu
985,leben::V,улыны,byw
986,geboren werden::V,вордӥськыны,cael eich geni
987,atmen::V,шоканы,anadlu
988,trinken::V,юыны,yfed
989,essen::V,сиыны,bwyta
990,schlucken::V,ньылыны,llyncu
991,müde werden::V,жадьыны,blino
992,einschlafen::V,умме усьыны,mynd i gysgu
993,einschlafen::V,умме усьыны,syrthio i gysgu
994,schlafen::V,кӧлыны,huno
995,schlafen::V,кӧлыны,cysgu
996,aufwachen::V,сайканы,dihuno
997,aufstehen::V,султыны,codi
998,sich erholen::V,шутэтскыны,ymlacio
999,sich erholen::V,шутэтскыны,dadflino
1000,krank werden::V,висьыны,mynd yn sâl
1001,krank werden::V,висьыны,mynd yn wael
1002,krank sein::V,висьыны,gwaelu
1003,schmerzen::V,висьыны,brifo
1004,husten::V,кызыны,pesychu
1005,genesen::V,юнматскыны,gwella
1006,genesen::V,юнматскыны,cael yn ôl
1007,genesen::V,бурмытскылыны,gwella
1008,genesen::V,бурмытскылыны,cael yn ôl
1009,sterben::V,кулыны,marw
1010,umkommen::V,бырыны,trengi
1011,sich bewegen::V,вырыны,symud
1012,sich rühren::V,вырӟыны,syflyd
1013,sich rühren::V,вырӟылыны,syflyd
1014,sich erheben::V,султыны,codi
1015,sich setzen::V,пуксьыны,eistedd
1016,hinfallen::V,усьыны,cwympo
1017,laufen::V,мыныны,cerdded
1018,schreiten::V,вамышъяны,camu
1019,spazierengehen::V,мыныны,mynd am dro
1020,spazierengehen::V,ветлыны,mynd am dro
1021,eilen::V,дыртыны,rhuthro
1022,sich beeilen::V,дыртыны,brysio
1023,sausen::V,туж ӝог мыныны,rhuthro
1024,rennen::V,бызьылыны,rhedeg
1025,springen::V,тэтчаны,llamu
1026,springen::V,тэтчаны,neidio
1027,klettern::V,тубаны,dringo
1028,schaukeln::V,лэйканы,siglo
1029,schaukeln::V,шонаськыны,siglo
1030,kriechen::V,нюж ветлыны,cropian
1031,schwimmen::V,уяны,nofio
1032,tauchen::V,зумылыны,plymio
1033,tauchen::V,зумылыны,ymsuddo
1034,rudern::V,полсаны,rhwyfo
1035,fahren::V,ветлыны,gyrru
1036,fahren::V,ветлыны,dreifio
1037,fliegen::V,лобаны,hedfan
1038,gehen::V,мыныны,mynd
1039,weggehen::V,кошкыны,mynd
1040,weggehen::V,кошкыны,ymadael
1041,abfahren::V,кошкыны,ymadael
1042,anhalten::V,дугдыны,stopio
1043,hineingehen::V,пырыны,mynd i mewn
1044,eintreten::V,пырыны,mynd i
1045,kommen::V,вуыны,dod
1046,kommen::V,лыктыны,dod
1047,ankommen::V,вуыны,cyrraedd
1048,zurückkommen::V,берытскыны,dychwelyd
1049,bleiben::V,кыльыны,aros
1050,bleiben::V,кыльыны,sefyll
1051,warten::V,витьыны,aros
1052,warten::V,витьыны,disgwyl
1053,erwarten::V,витьыны,disgwyl
1054,erwarten::V,возьманы,disgwyl
1055,suchen::V,утчаны,chwilio am
1056,finden::V,шедьтыны,darganfod
1057,versuchen::V,турттыны,profi
1058,versuchen::V,турттыны,ceisio
1059,vorbereiten::V,дасяны,paratoi
1060,lieben::V,гажаны,caru
1061,mögen::V,яратыны,hoffi
1062,lachen::V,серекъяны,chwerthin
1063,rühren::V,сюлме йӧтыны,cynhyrfu
1064,weinen::V,бӧрдыны,wylo
1065,weinen::V,бӧрдыны,llefain
1066,schimpfen::V,даллашыны,grwgnach
1067,sich ärgern::V,лекъяськыны,gofidio
1068,sich fürchten::V,кышканы,ofni
1069,sich fürchten::V,курданы,ofni
1070,fürchten::V,курданы,arswydo
1071,fürchten::V,кышканы,arswydo
1072,fliehen::V,пегӟыны,ffoi
1073,flüchten::V,пегӟыны,dianc
1074,sehen::V,адӟыны,gweld
1075,anschauen::V,учкыны,syllu
1076,anschauen::V,учкыны,edrych
1077,ansehen::V,учкыны,gwylio
1078,hören::V,кылыны,clywed
1079,zuhören::V,кылзыны,gwrando
1080,probieren::V,веръяны,profi
1081,riechen::V,зынъяны,arogli
1082,fühlen::V,шӧдыны,teimlo
1083,fühlen::V,шӧдыны,clywed
1084,scheinen::V,адскыны,ymddangos
1085,zu sehen sein::V,адӟиськыны,dod i'r golwg
1086,vernehmen::V,кылыны,clywed sôn am
1087,frieren::V,кынмыны,bod yn oer
1088,tun::V,карыны,gwneud
1089,können::V,быгатыны,gallu
1090,wollen::V,потыны,bod mewn angen
1091,anfangen::V,кутскыны,dechrau
1092,beenden::V,быдтыны,darfod
1093,beenden::V,быдтыны,gorffen
1094,beenden::V,быдэстыны,darfod
1095,beenden::V,быдэстыны,gorffen
1096,aufhören::V,дугдыны,peidio
1097,gelingen::V,быгатыны,llwyddo
1098,gelingen::V,луыны,llwyddo
1099,geraten::V,лэсяны,diweddu
1100,öffnen::V,усьтыны,agor
1101,schließen::V,пытсаны,cau
1102,stellen::V,пуктыны,gosod
1103,setzen::V,пуктыны,gosod
1104,legen::V,поныны,gosod
1105,berühren::V,исаны,cyffwrdd
1106,verbinden::V,герӟаны,cysylltu
1107,bedecken::V,пытсаны,gorchuddio
1108,aufhängen::V,ошыны,crogi
1109,aufhängen::V,ошыны,hongian
1110,anzünden::V,ӝуатыны,cynnau
1111,aufheben::V,ӝутыны,codi
1112,zurücklassen::V,кельтыны,gadael
1113,verlieren::V,ыштыны,colli
1114,fallen lassen::V,уськытыны,gollwng
1115,machen::V,лэсьтыны,gwneud
1116,herstellen::V,лэсьтыны,cynhyrchu
1117,bauen::V,пуктыны,adeiladu
1118,reparieren::V,тупатыны,trwsio
1119,reparieren::V,тупатыны,atgyweirio
1120,verbessern::V,умоятыны,diwygio
1121,ändern::V,воштыны,altro
1122,graben::V,копаны,palu
1123,graben::V,копаны,cloddio
1124,beugen::V,губыртыны,plygu
1125,biegen::V,куасаны,plygu
1126,drehen::V,бергатыны,troelli
1127,wenden::V,берыктыны,troi
1128,umdrehen::V,берыктыны,troi
1129,heben::V,ӝутыны,codi
1130,hochheben::V,ӝутъяны,dyrchafu
1131,ergreifen::V,кутыны,gafael
1132,ergreifen::V,кырмыны,gafael
1133,halten::V,возьыны,dal
1134,drücken::V,зӥбыны,pwyso
1135,drücken::V,зӥбыны,gwasgu
1136,drücken::V,пачкатыны,pwyso
1137,drücken::V,пачкатыны,gwasgu
1138,schieben::V,донганы,gwthio
1139,kratzen::V,вуштыны,crafu
1140,lecken::V,нюлыны,llyfu
1141,beißen::V,куртчыны,cnoi
1142,beißen::V,куртчыны,brathu
1143,abreißen::V,ишкалтыны,tynnu ymaith
1144,abschneiden::V,шорыны,torri
1145,abschneiden::V,вандыны,torri
1146,binden::V,керттыны,clymu
1147,stecken::V,мертчытыны,plannu
1148,brechen::V,тӥяны,torri
1149,klopfen::V,йыганы,taro
1150,klopfen::V,шарккетыны,taro
1151,hauen::V,жугыны,taro
1152,hauen::V,тышканы,taro
1153,kleben::V,лякыны,gludio
1154,reiben::V,зыраны,rhwbio
1155,reiben::V,вуштыны,rhwbio
1156,streichen::V,зыраны,taenu
1157,schleifen::V,шерыны,hogi
1158,schneiden::V,вандыны,torri
1159,rütteln::V,зуркатыны,ysgytio
1160,schütteln::V,куалекъятыны,siglo
1161,schütteln::V,куалекъятыны,ysgwyd
1162,schwenken::V,шонаны,siglo
1163,schütten::V,лэзьыны,tywallt
1164,füllen::V,тырмытыны,llenwi
1165,einwickeln::V,биньыны,lapio
1166,tragen::V,нуыны,cludo
1167,schleppen::V,кыскыны,llusgo
1168,ziehen::V,кыскыны,tynnu
1169,aufbewahren::V,возьыны,cadw
1170,werfen::V,куяны,taflu
1171,werfen::V,лэзяны,taflu
1172,fangen::V,кутыны,dal
1173,packen::V,кутыны,cipio
1174,packen::V,кутыны,crafangu
1175,packen::V,кырмыны,cipio
1176,packen::V,кырмыны,crafangu
1177,verstecken::V,ватыны,celu
1178,verstecken::V,ватыны,cuddio
1179,teilen::V,люкыны,rhannu
1180,schicken::V,ыстыны,anfon
1181,bringen::V,вайыны,dod â
1182,hinzufügen::V,ватсаны,chwanegu
1183,bekommen::V,басьтыны,cael
1184,erhalten::V,басьтыны,derbyn
1185,nehmen::V,кутыны,cymryd
1186,nehmen::V,басьтыны,cymryd
1187,wählen::V,бырйыны,dewis
1188,auswählen::V,бырйыны,dethol
1189,bewahren::V,возьыны,cadw
1190,behindern::V,могӟытыны,atal
1191,behindern::V,могӟытыны,rhwystro
1192,verderben::V,сӧрыны,difetha
1193,beschädigen::V,урод лэсьтыны,niweidio
1194,zerbrechen::V,сӧрыны,torri
1195,zerreißen::V,кесяны,rhwygo
1196,zerstören::V,куашкатыны,dinistrio
1197,verbrennen::V,сутыны,llosgi
1198,geben::V,сётыны,rhoi
1199,reichen::V,сётыны,estyn
1200,schenken::V,кузьманы,rhoddi
1201,versprechen::V,кыл сётыны,addo
1202,wünschen::V,сӥзьыны,dymuno
1203,loben::V,ушъяны,canmol
1204,küssen::V,чупаны,cusanu
1205,wiegen::V,веттаны,siglo
1206,wiegen::V,лэйкатыны,siglo
1207,zudecken::V,шобыртыны,gorchuddio
1208,wecken::V,сайкатыны,deffro
1209,zeigen::V,возьматыны,dangos
1210,führen::V,нуыны,arwain
1211,lehren::V,дышетыны,dysgu
1212,unterrichten::V,дышетыны,hyfforddi
1213,aufziehen::V,будэтыны,dod i fyny
1214,leiten::V,кивалтыны,arwain
1215,antreiben::V,дыртытыны,annog
1216,lassen::V,-ытыны,gadael
1217,einladen::V,ӧтьыны,gwahodd
1218,vereinigen::V,огазеяны,uno
1219,vereinigen::V,огазеяны,cyfuno
1220,besuchen::V,адӟыськыны,ymweld â
1221,treffen::V,пумитаны,cwrdd
1222,treffen::V,пумитаны,cyfarfod
1223,sich versammeln::V,люкаськыны,casglu
1224,sich versammeln::V,люкаськыны,cynnull
1225,spielen::V,шудыны,chwarae
1226,singen::V,кырӟаны,canu
1227,tanzen::V,эктыны,dawnsio
1228,sich trennen::V,люкиськыны,ymwahanu
1229,verlassen::V,куштыны,gadael
1230,retten::V,утьыны,achub
1231,bewachen::V,возьманы,gwarchod
1232,schützen::V,утялтыны,noddi
1233,verteidigen::V,возьманы,amddiffyn
1234,sich schlagen::V,жугиськыны,ffraeo
1235,sich schlagen::V,жугиськыны,terfysgu
1236,schießen::V,ыбылӥськны,saethu
1237,siegen::V,вормыны,ennill
1238,ärgern::V,вожпоттыны,cythruddo
1239,schlagen::V,жуккыны,curo
1240,treten::V,лёганы,cicio
1241,stechen::V,бышкалтыны,pigo
1242,stoßen::V,донгыны,gwthio
1243,stehlen::V,вораны,dwyn
1244,stehlen::V,вораны,lladrata
1245,stehlen::V,лушканы,dwyn
1246,stehlen::V,лушканы,lladrata
1247,stören::V,люкетыны,aflonyddu
1248,belästigen::V,акыльтыны,trafferthu
1249,belästigen::V,вукылмыны,trafferthu
1250,verbergen::V,ватыны,cuddio
1251,täuschen::V,алданы,twyllo
1252,betrügen::V,пӧяны,hocedu
1253,töten::V,виыны,lladd
1254,wohnen::V,улыны,byw
1255,arbeiten::V,ужаны,gweithio
1256,sammeln::V,бичаны,casglu
1257,pflücken::V,ишкыны,casglu
1258,jagen::V,пӧйшураны,hela
1259,fischen::V,чорыганы,pysgota
1260,fassen::V,кутыны,dal
1261,hüten::V,возьманы,bugeilio
1262,treiben::V,улляны,gyrru
1263,anbinden::V,думыны,clymu
1264,füttern::V,сюдыны,porthi
1265,melken::V,кыскыны,godro
1266,hacken::V,кораны,torri
1267,gießen::V,киськаны,dyfrhau
1268,reifen::V,вуыны,aeddfedu
1269,reifen::V,кисьманы,aeddfedu
1270,zubereiten::V,лесьтыны,coginio
1271,kochen::V,пӧзьтыны,berwi
1272,backen::V,пыжыны,pobi
1273,backen::V,пыжыны,crasu
1274,braten::V,пыжыны,ffrio
1275,umrühren::V,сураны,cyffroi
1276,stricken::V,керттыны,gwau
1277,nähen::V,вурыны,gwnïo
1278,färben::V,буяны,lliwio
1279,reinigen::V,сузяны,glanhau
1280,waschen::V,мисьтаськыны,golchi
1281,abwischen::V,ӵушылыны,sychu
1282,spülen::V,гылъяны,streulio
1283,fegen::V,ӵужыны,ysgubo
1284,kehren::V,ӵужыны,ysgubo
1285,baden::V,пыласькыны,cael bath
1286,sich waschen::V,пыласькыны,ymolchi
1287,ausziehen::V,кыльыны,tynnu
1288,anziehen::V,дӥсяны,gwisgo
1289,sich anziehen::V,дӥсьяськыны,ymwisgo
1290,kämmen::V,сынаны,cribo
1291,schmücken::V,чеберъяны,harddu
1292,schmücken::V,чеберъяны,addurno
1293,sagen::V,шуыны,dweud
1294,sagen::V,вераны,dweud
1295,sprechen::V,вераськыны,llefaru
1296,reden::V,вераськыны,siarad
1297,sich unterhalten::V,вераськыны,sgwrsio
1298,fragen::V,юаны,gofyn
1299,bitten::V,курыны,gofyn am
1300,erzählen::V,вераны,dweud
1301,erzählen::V,мадьыны,dweud
1302,mitteilen::V,ивортыны,cyfleu
1303,nennen::V,шуыны,enwi
1304,rufen::V,ӧтьыны,galw
1305,prahlen::V,ушъяськыны,brolio
1306,prahlen::V,ушъяськыны,ymffrostio
1307,übersetzen::V,берыктыны,cyfieithu
1308,denken::V,малпаны,meddwl
1309,glauben::V,оскыны,credu
1310,glauben::V,оскыны,coelio
1311,bemerken::V,адӟыны,sylwi
1312,erkennen::V,тодыны,adnabod
1313,begreifen::V,валаны,amgyffred
1314,verstehen::V,валаны,deall
1315,lernen::V,дышетскыны,dysgu
1316,wissen::V,тодыны,gwybod
1317,sich erinnern an::V,тодэ вайыны,cofio
1318,vergessen::V,вунэтыны,anghofio
1319,messen::V,мертаны,mesur
1320,zählen::V,лыдъяны,cyfrif
1321,rechnen::V,лыдъяны,cyfrifo
1322,lesen::V,лыдӟыны,darllen
1323,malen::V,суреданы,peintio
1324,zeichnen::V,суреданы,tynnu
1325,schreiben::V,гожъяны,ysgrifennu
1326,besitzen::V,луыны,meddu
1327,kaufen::V,басьтыны,prynu
1328,verkaufen::V,вузаны,gwerthu
1329,bezahlen::V,тырыны,talu am
1330,zahlen::V,тырыны,talu
1331,beherrschen::V,кузёяськыны,rheoli
1332,beherrschen::V,кузёяськыны,llywodraethu
1333,ertragen::V,чиданы,dioddef
