,Concept_ID,ga,kl
752,warm::A,te,oqorpoq
753,kalt::A,fuar,issippoq
754,kühl::A,fionnuar,pueqqortippoq
755,frisch::A,úr,
756,frisch::A,friseáilte,
757,feucht::A,tais,isugutavoq
758,feucht::A,tais,qaasernarpoq
759,nass::A,fliuch,imerorpoq
760,trocken::A,tirim,panerpoq
761,voll::A,lán,ulikkaarpoq
762,leer::A,folamh,imaattuarpoq
763,offen::A,oscailte,ammavoq
764,geschlossen::A,dúnta,matuvoq
765,geschlossen::A,druidte,matuvoq
766,sauber::A,glan,eqqippoq
767,sauber::A,glan,sukuluippoq
768,sauber::A,glan,ipeqanngilaq
769,schmutzig::A,salach,tapappoq
770,schmutzig::A,salach,minguppoq
771,roh::A,amh,aapavoq
772,reif::A,aibí,qaarulerpoq
773,lecker::A,blasta,
774,süß::A,milis,tungusunnippoq
775,bitter::A,searbh,qasilippoq
776,sauer::A,géar,
777,sauer::A,searbh,
778,hell::A,geal,qaamavoq
779,hell::A,soilseach,qaamavoq
780,dunkel::A,dorcha,qernerpoq
781,schwarz::A,dubh,qernerpoq
782,weiß::A,bán,qaqorpoq
783,rot::A,dearg,aappaluppoq
784,gelb::A,buí,sungaarpoq
785,blau::A,gorm,tungujorpoq
786,grün::A,glas,qorsooqqippoq
787,grün::A,uaine,qorsooqqippoq
788,grau::A,liath,qaserpoq
789,bunt::A,ildathach,
790,bunt::A,dathannach,
791,billig::A,saor,akikippoq
792,teuer::A,daor,
793,teuer::A,costasach,
794,wertvoll::A,luachmhar,erlinnarpoq
795,blind::A,dall,tappiippoq
796,blind::A,dall,isigisaqanngilaq
797,blind::A,caoch,tappiippoq
798,blind::A,caoch,isigisaqanngilaq
799,taub::A,bodhar,tusilarpoq
800,kräftig::A,cumhachtach,pissaq
801,kräftig::A,cumhachtach,pissarsuaq
802,stark::A,tréan,sanngivoq
803,stark::A,láidir,sanngivoq
804,schwach::A,lag,nakuippoq
805,schwach::A,fann,nakuippoq
806,fett::A,ramhar,pualavoq
807,schlank::A,caol,tuappoq
808,schlank::A,seang,tuappoq
809,hübsch::A,álainn,aatsialaq
810,hübsch::A,dathúil,aatsialaq
811,böse::A,olc,ajorpoq
812,dumm::A,dúr,taqajak
813,dumm::A,dúr,sikkilluppoq
814,dumm::A,dúr,qaatusimasaqanngilaq
815,dumm::A,amaideach,taqajak
816,dumm::A,amaideach,sikkilluppoq
817,dumm::A,amaideach,qaatusimasaqanngilaq
818,faul::A,falsa,eqiasuppoq
819,faul::A,falsa,eqiattortuvoq
820,faul::A,leisciúil,eqiasuppoq
821,faul::A,leisciúil,eqiattortuvoq
822,fleißig::A,dícheallach,eqiasuippoq
823,geizig::A,barainneach,iasilaarpoq
824,geizig::A,barainneach,tukkuippoq
825,geizig::A,sprionlaithe,iasilaarpoq
826,geizig::A,sprionlaithe,tukkuippoq
827,klug::A,cliste,mallak
828,klug::A,cliste,ittanneq
829,klug::A,cliste,kutaappoq
830,klug::A,cliste,kuttaappoq
831,klug::A,cliste,qarasagippoq
832,geschickt::A,oilte,
833,geschickt::A,ealaíonta,
834,lieb::A,dil,akisooq
835,lieb::A,dílis,akisooq
836,lustig::A,aerach,piikulavoq
837,lustig::A,meidhreach,piikulavoq
838,sanft::A,bog,isumagippoq
839,sanft::A,séimh,isumagippoq
840,hungrig::A,ocrach,kaappoq
841,hungrig::A,ocrach,perlilerpoq
842,krank::A,tinn,napparsimavoq
843,krank::A,breoite,napparsimavoq
844,nackt::A,nocht,
845,traurig::A,brónach,aliasuppoq
846,lebendig::A,beo,uumavoq
847,gut::A,maith,ajunngilaq
848,schlecht::A,dona,sualuppoq
849,schlecht::A,droch-,sualuppoq
850,richtig::A,ceart,iluarpoq
851,schlimm::A,gránna,amiilaarnarpoq
852,schlimm::A,tubaisteach,amiilaarnarpoq
853,wahr::A,fíor,ilumoorpoq
854,alt::A,sean,pisoqaq
855,neu::A,úr,nutaavoq
856,neu::A,nua,nutaavoq
857,ehemalig::A,iar-,
858,ehemalig::A,sean-,
859,alt[Lebewesen]::A,sean,utoqqaq
860,alt[Lebewesen]::A,aosta,utoqqaq
861,jung::A,óg,inuusuppoq
862,jung::A,óg,kingulliarsuk
863,arm::A,bocht,piillasoq
864,arm::A,bocht,piitsuuvoq
865,reich::A,saibhir,pisuuvoq
866,reich::A,rachmasach,pisuuvoq
867,bekannt::A,atá eolas air,
868,berühmt::A,cailiúil,tusaamasaq
869,berühmt::A,clúiteach,tusaamasaq
870,fremd::A,coimhthíoch,ajasoornarpoq
871,verschieden::A,éagsúil,allatut
872,verschieden::A,éagsúil,tamalaat
873,verschieden::A,difriúil,allatut
874,verschieden::A,difriúil,tamalaat
875,nah::A,gar,qanippoq
876,nah::A,deas,qanippoq
877,fern::A,i bhfad uainn,ungasippoq
878,fern::A,i bhfad i gcéin,ungasippoq
879,linker::A,clé,saamerleq
880,rechter::A,deas,innarluissut
881,anderer::A,eile,
882,erster::A,céad,siulleq
883,zweiter::A,dóú,qataatsup tullia
884,zweiter::A,dara,qataatsup tullia
885,dritter::A,tríú,pingajorarterut
886,dritter::A,treas,pingajorarterut
887,letzter::A,déanach,kingulleq
888,letzter::A,deireanach,kingulleq
889,allein::ADV,i d'aonar,kisimiippoq
890,auf einmal::ADV,ag an am céanna,tassanngaannaq
891,zusammen::ADV,le chéile,attaasa
892,zusammen::ADV,le chéile,attarmik
893,zusammen::ADV,in eineacht,attaasa
894,zusammen::ADV,in eineacht,attarmik
895,lange::ADV,fada,akuni
896,plötzlich::ADV,go tobann,tassanngaannaq
897,plötzlich::ADV,i dtobainne,tassanngaannaq
898,sofort::ADV,ar an toirt,erniinnaq
899,sofort::ADV,ar an bpointe,erniinnaq
900,später::ADV,níos déanaí,kingorna
901,jetzt::ADV,anois,maanna
902,jetzt::ADV,anois,massakkut
903,heute::ADV,inniu,ullumi
904,morgen::ADV,amárach,aqagu
905,bald::ADV,go luath,erniinnaq
906,bald::ADV,gan mhoill,erniinnaq
907,dann::ADV,ansin,taava
908,gestern::ADV,inné,ippassaq
909,einst::ADV,tráth,ataatsimik
910,einst::ADV,tráth,ilaanni
911,einst::ADV,uair amháin,ataatsimik
912,einst::ADV,uair amháin,ilaanni
913,damals::ADV,ag an am,taamani
914,damals::ADV,ag an am,taamanikkut
915,damals::ADV,ag an am,taassumuunakkut
916,damals::ADV,an t-am sin,taamani
917,damals::ADV,an t-am sin,taamanikkut
918,damals::ADV,an t-am sin,taassumuunakkut
919,danach::ADV,ina dhiaidh sin,taava
920,vorher::ADV,cheana,siornagut
921,vorher::ADV,roimhe sin,siornagut
922,zuerst::ADV,ar dtús,
923,einmal::ADV,uair amháin,ilaanni
924,einmal::ADV,uair amháin,ataatsimik
925,manchmal::ADV,uaireanta,qaqutigu
926,manchmal::ADV,uaireanta,qaqutigut
927,oft::ADV,minic,akulikitsumik
928,immer::ADV,i gcónaí,tamatigut
929,niemals::ADV,riamh,
930,hier::ADV,anseo,maani
931,hierhin::ADV,anseo,maani
932,von hier::ADV,an áit seo,
933,dort::ADV,ann,
934,dort::ADV,ansin,
935,dorthin::ADV,ann,ikuuna
936,dorthin::ADV,ansin,ikuuna
937,geradeaus::ADV,ar aghaidh,narlumut
938,rückwärts::ADV,siar,kingumut
939,rückwärts::ADV,siar,tunumut or tunummut
940,zurück::ADV,ar ais,kingumut
941,zurück::ADV,ar ais,tunumut or tunummut
942,unten::ADV,thíos,kana
943,hinab::ADV,síos,qiviu
944,oben::ADV,thuas,
945,hinauf::ADV,suas,
946,überall::ADV,i ngach áit,tamaginni
947,überall::ADV,i ngach áit,tamani tamaani
948,überall::ADV,ar fud na háite,tamaginni
949,überall::ADV,ar fud na háite,tamani tamaani
950,nicht::ADV,ní,
951,nicht::ADV,cha,
952,ein wenig::ADV,beagán,
953,kaum::ADV,ar éigean,qaqutigorsuaq
954,sehr::ADV,an-,assut
955,so::ADV,chomh,
956,so::ADV,mar sin,
957,noch::ADV,fós,qeratavoq
958,noch::ADV,go fóill,qeratavoq
959,nur::ADV,amháin,
960,nur::ADV,níl ach,
961,schon::ADV,cheana,taava-una
962,schon::ADV,cheana féin,taava-una
963,wieder::ADV,arís,kingumut
964,wieder::ADV,athuair,kingumut
965,vergebens::ADV,amú,angiluk
966,vergebens::ADV,in aisce,angiluk
967,vor::PRP,ar thosach,
968,hinter::PRP,laistiar de,
969,hinter::PRP,taobh thiar de,
970,unter::PRP,faoi,
971,durch::PRP,trí,
972,neben::PRP,taobh le,
973,neben::PRP,in aice le,
974,zwischen::PRP,idir,
975,wegen::PRP,de bharr,
976,wegen::PRP,mar gheall ar,
977,dies::PRN,seo,manna
978,dies::PRN,seo,matuma
979,das::PRN,sin,ua
980,alles::PRN,gach rud,
981,ich::PRN,mé,uanga
982,ich::PRN,mise,uanga
983,du::PRN,tú,illit
984,du::PRN,tusa,illit
985,er::PRN,sé,una
986,er::PRN,seisean,una
987,wir::PRN,sinn,uagut
988,ihr::PRN,sibh,ilissi
989,ihr::PRN,sibhse,ilissi
990,sie::PRN,siad,uku
991,sie::PRN,siadsan,uku
992,was::FPRN,cad,aat?
993,was::FPRN,céard,aat?
994,wer::FPRN,cé,kikkut
995,wo::FADV,cá,sumi
996,wo::FADV,cén áit,sumi
997,wohin::FADV,cá,sumut
998,wohin::FADV,cén áit,sumut
999,wie::FADV,conas,qanoq
1000,wie::FADV,cén chaoi,qanoq
1001,warum::FADV,cén fáth,sooq
1002,warum::FADV,cad chuige,sooq
1003,wieviel::FNUM,cá mhéad,qassit
1004,wieviel::FNUM,cá mhéad,qanoq atsigisumik?
1005,eins::NUM,aon,ataaseq
1006,zwei::NUM,dhá,marluk
1007,drei::NUM,trí,pingasut
1008,vier::NUM,ceathair,sisamat
1009,vier::NUM,ceathair,qajuusat
1010,fünf::NUM,cúig,tallimat
1011,sechs::NUM,sé,arfineq
1012,sechs::NUM,sé,arfinillit
1013,sieben::NUM,seacht,arfineq-marluk
1014,acht::NUM,ocht,arfineq pingasut
1015,neun::NUM,naoi,qulingiluat
1016,neun::NUM,naoi,arfineq sisamat
1017,zehn::NUM,deich,qulit
1018,elf::NUM,aon déag,aqqaneq
1019,zwölf::NUM,dó dhéag,aqqaneq-marluk
1020,zwanzig::NUM,fiche,tyve
1021,dreißig::NUM,tríocha,tredive
1022,dreißig::NUM,tríocha,pingasunik qulillit
1023,vierzig::NUM,daichead,fyrre
1024,vierzig::NUM,ceathracha,fyrre
1025,fünfzig::NUM,caoga,halvtreds
1026,fünfzig::NUM,caoga,tallimanik qulillit
1027,sechzig::NUM,seasca,tres
1028,siebzig::NUM,seachtó,halvfjerds
1029,achtzig::NUM,ochtó,firs
1030,neunzig::NUM,nócha,halvfems
1031,hundert::NUM,céad,et hundrede
1032,tausend::NUM,míle,et tusinde
1033,und::CNJ,agus,aamma
1034,oder::CNJ,nó,imalluunnit
1035,stehen::V,seas,sikingavoq
1036,sitzen::V,suigh,ingippoq
1037,liegen::V,luigh,nalavoq
1038,liegen::V,luigh,aqupivoq
1039,hängen::V,tá crochta,nivinngarpaa
1040,werden::V,éirigh,pinngorpoq
1041,passieren::V,tarlaigh,pivoq
1042,beginnen::V,tosaigh,aallarnerpaa
1043,enden::V,críochnaigh,naggaserpaa
1044,wechseln::V,athraigh,immikkut ilivoq
1045,aufgehen[Sonne]::V,éirigh,
1046,untergehen[Sonne]::V,fuin,ilioqqaasoq
1047,untergehen[Sonne]::V,téigh faoi,ilioqqaasoq
1048,scheinen[Sonne]::V,taitin,qinnorpoq
1049,scheinen[Sonne]::V,taitin,qinngorpoq
1050,scheinen[Sonne]::V,soilsigh,qinnorpoq
1051,scheinen[Sonne]::V,soilsigh,qinngorpoq
1052,donnern::V,tá toirneach ann,kalleq
1053,wehen::V,séid,timmivoq
1054,strömen::V,sil,
1055,fließen::V,rith,
1056,fließen::V,snigh,
1057,sich drehen::V,cas,ipippaa
1058,sich drehen::V,imrothlaigh,ipippaa
1059,schwanken::V,luasc,aalavoq
1060,schwingen::V,luasc,issakajaat or issakatsiaarut
1061,fallen::V,tit,quasivaa
1062,brennen::V,dóigh,seerpoq
1063,brennen::V,dóigh,uuppaa
1064,rauchen::V,plúch toite,pujoorpoq
1065,regnen::V,báistigh,siallerpoq
1066,regnen::V,tá ag cur báistí,siallerpoq
1067,gefrieren::V,sioc,qiulerpoq
1068,gefrieren::V,reoigh,qiulerpoq
1069,tauen::V,leáigh,aappoq
1070,tauen::V,coscair,aappoq
1071,schmelzen::V,leáigh,aappoq
1072,schmelzen::V,leáigh,aatsippaa
1073,trocknen::V,triomaigh,panerserpaa
1074,sieden::V,fiuch,qalappoq
1075,sieden::V,beirigh,qalappoq
1076,faulen::V,lobh,
1077,faulen::V,dreoigh,
1078,verfaulen::V,lobh,
1079,verfaulen::V,feoigh,
1080,reißen::V,bris,qulli
1081,reißen::V,bris,alittorpaa
1082,reißen::V,bris,kimillanneq
1083,versinken::V,téigh síos,kivivaa
1084,versinken::V,téigh síos,apparpoq
1085,vergehen::V,téigh thart,qaangerpaa
1086,vergehen::V,téigh thart,sarsuppoq
1087,erscheinen::V,tar,takutippoq
1088,verschwinden::V,imigh,
1089,sinken::V,tit,kivivaa
1090,sinken::V,tit,apparpoq
1091,sinken::V,ísligh,kivivaa
1092,sinken::V,ísligh,apparpoq
1093,abnehmen::V,maolaigh,ikillipput
1094,abnehmen::V,laghdaigh,ikillipput
1095,zunehmen::V,méadaigh,allisippaa
1096,steigen::V,éirigh,allisippaa
1097,wachsen::V,fás,allivoq
1098,glänzen::V,lonraigh,qinngorpoq
1099,glänzen::V,lonraigh,qinnorpoq
1100,funkeln::V,drithligh,uisorilavoq
1101,lärmen::V,tóg callán,
1102,läuten::V,buail,avilualaarpoq
1103,klingeln::V,buail,aviluarpoq
1104,klingeln::V,buail,aviluarpaluppoq
1105,klirren::V,cling,
1106,brausen::V,búir,ittuk
1107,brausen::V,búir,ittuppoq
1108,brausen::V,búir,ittuppaluppoq
1109,rauschen::V,tá ag siosarnach,
1110,klingen::V,tá glór ag,
1111,bellen::V,amhastraigh,qiluppoq
1112,heulen::V,glam,maarpoq
1113,heulen::V,glam,maalavoq
1114,heulen::V,glam,miaggoorpoq
1115,blasen::V,séid,aporneq
1116,pfeifen::V,lig fead,siggartartitsivoq
1117,pfeifen::V,lig fead,siorsulavoq
1118,schreien::V,béic,suaarpoq
1119,schreien::V,glaoigh,suaarpoq
1120,stöhnen::V,lig cnead,nipiliorpoq
1121,stöhnen::V,lig cnead,nipilliorpoq
1122,zittern::V,crith,qarsulivik
1123,zittern::V,creathnaigh,qarsulivik
1124,leben::V,mair,inuuvoq
1125,geboren werden::V,rugadh,inuuvoq
1126,geboren werden::V,rugadh,inunngorpoq
1127,atmen::V,análaigh,anersaarpoq
1128,trinken::V,ól,imerpoq
1129,essen::V,ith,tamorpoq
1130,schlucken::V,slog,tuluarnaq
1131,müde werden::V,tuirsigh,
1132,einschlafen::V,tit ina chodladh,sinippoq
1133,schlafen::V,codail,sinik
1134,aufwachen::V,múscail,iterpoq
1135,aufwachen::V,múscail,eqqumavoq
1136,aufstehen::V,éirigh,makippoq
1137,sich erholen::V,lig scíth,qasuerserpoq
1138,krank werden::V,éirigh tinn,
1139,krank sein::V,tá tinn,
1140,schmerzen::V,tá pian i,anneraa
1141,schmerzen::V,tá pian i,annernarpoq
1142,husten::V,déan casacht,quersorpoq
1143,genesen::V,téarnaigh,ajunngissivoq
1144,genesen::V,téarnaigh,ilisimmarpoq
1145,genesen::V,téarnaigh,ilorrippoq
1146,sterben::V,éag,toquvoq
1147,sterben::V,faigh bás,toquvoq
1148,umkommen::V,caill,
1149,sich bewegen::V,bog,ingerlavoq
1150,sich bewegen::V,gluais,ingerlavoq
1151,sich rühren::V,corraigh,
1152,sich erheben::V,seas suas,
1153,sich setzen::V,suigh,ingippoq
1154,hinfallen::V,tit,
1155,laufen::V,siúil,arpappoq
1156,schreiten::V,siúil,ingerlavoq
1157,spazierengehen::V,téigh ag spaisteoireacht,utertakajaarpoq
1158,spazierengehen::V,téigh ag spaisteoireacht,utertakattajaarpoq
1159,eilen::V,deifrigh,qaa qaa
1160,eilen::V,deifrigh,qiilasaarpoq
1161,eilen::V,deifrigh,ingerlasaarpaa
1162,eilen::V,brostaigh,qaa qaa
1163,eilen::V,brostaigh,qiilasaarpoq
1164,eilen::V,brostaigh,ingerlasaarpaa
1165,sich beeilen::V,deifrigh,tuaviorpoq
1166,sich beeilen::V,déan deifir,tuaviorpoq
1167,sausen::V,luathaigh,uiguut
1168,rennen::V,rith,igivoq
1169,springen::V,léim,upernassaq
1170,klettern::V,dreap,pilaakkeerpoq
1171,schaukeln::V,téigh ar an maide corrach,aalavoq
1172,kriechen::V,snámh,
1173,schwimmen::V,snámh,naluppoq
1174,tauchen::V,tum,allorpoq
1175,rudern::V,iomair,ipuppaa
1176,rudern::V,rámhaigh,ipuppaa
1177,fahren::V,tiomáin,qimusserpoq
1178,fliegen::V,eitil,timmivoq
1179,gehen::V,téigh,
1180,weggehen::V,imigh,piiarpoq
1181,abfahren::V,imigh,
1182,anhalten::V,stad,unitsippaa
1183,hineingehen::V,téigh isteach,timaappaa
1184,eintreten::V,téigh isteach,allattorpaa
1185,kommen::V,tar,qaa-
1186,kommen::V,tar,pivaa
1187,ankommen::V,tar,tikippoq
1188,zurückkommen::V,fill,angerlarpoq
1189,bleiben::V,fan,uninngavoq
1190,warten::V,fan,paavoq
1191,warten::V,fan,utaqqivoq
1192,erwarten::V,tá ag súil le,
1193,erwarten::V,tá ag dréim le,
1194,suchen::V,lorg,nivivaa
1195,finden::V,faigh,nanivaa
1196,finden::V,aimsigh,nanivaa
1197,versuchen::V,triail,uuppaa
1198,versuchen::V,triail,ussersarpaa
1199,vorbereiten::V,réitigh,piareersarpaa
1200,lieben::V,gráigh,asavaa
1201,mögen::V,taitin le,akaaraa
1202,mögen::V,is maith le,akaaraa
1203,lachen::V,gáir,
1204,rühren::V,téigh i bhfeidhm ar,qeerlerpaa
1205,weinen::V,goil,qiavoq
1206,weinen::V,caoin,qiavoq
1207,schimpfen::V,tá ag clamhsán,qatimaarpoq
1208,sich ärgern::V,tá corraithe,ugguutigaa
1209,sich fürchten::V,tá eagla ar,eqqanaarpoq
1210,fürchten::V,tá eagla ar,ersigaa
1211,fliehen::V,teith,qimaavoq
1212,flüchten::V,éalaigh,allikarfigaa
1213,sehen::V,feic,isigaa
1214,anschauen::V,dearc,
1215,anschauen::V,féach ar,
1216,ansehen::V,breathnaigh,alaatsinaappaa
1217,hören::V,cluin,tusarpaa
1218,zuhören::V,éist,naalappoq
1219,probieren::V,bliais,
1220,riechen::V,bolaigh,tipippoq
1221,fühlen::V,braith,misigaa
1222,fühlen::V,mothaigh,misigaa
1223,scheinen::V,tá an chuma ar,takutippoq
1224,zu sehen sein::V,tá le feiceáil,
1225,vernehmen::V,clois,
1226,frieren::V,tá fuar,qiiavoq
1227,tun::V,déan,iliorpoq
1228,können::V,féad,
1229,können::V,is féidir le,
1230,wollen::V,tá ag iarraidh,piumavaa
1231,anfangen::V,tosaigh,pilerpoq
1232,anfangen::V,cuir tús le,pilerpoq
1233,beenden::V,críochnaigh,naggaserpaa
1234,beenden::V,cuir deireadh le,naggaserpaa
1235,aufhören::V,stad,naammatsippaa
1236,gelingen::V,éirigh le,
1237,geraten::V,tá deireadh ar,
1238,öffnen::V,oscail,ammarpaa
1239,schließen::V,dún,matuaa
1240,schließen::V,iaigh,matuaa
1241,stellen::V,cuir,ilivaa
1242,stellen::V,cuir,iliorarpai
1243,stellen::V,cuir,ilioqqarpai
1244,setzen::V,cuir,iliorarpai
1245,setzen::V,cuir,ilioqqarpai
1246,setzen::V,socraigh,iliorarpai
1247,setzen::V,socraigh,ilioqqarpai
1248,legen::V,cuir,ilivaa
1249,berühren::V,teagmhaigh le,attorpaa
1250,verbinden::V,ceangail,taperserpaa
1251,bedecken::V,clúdaigh,iikkerpaa
1252,bedecken::V,clúdaigh,iikkersorpaa
1253,bedecken::V,cumhdaigh,iikkerpaa
1254,bedecken::V,cumhdaigh,iikkersorpaa
1255,aufhängen::V,croch,inivaa
1256,aufhängen::V,croch,iniorarpai
1257,anzünden::V,las,saggaavoq
1258,anzünden::V,adhain,saggaavoq
1259,aufheben::V,tóg,allisippaa
1260,aufheben::V,ardaigh,allisippaa
1261,zurücklassen::V,fág,aallarpoq
1262,verlieren::V,caill,annaavaa
1263,fallen lassen::V,lig uait,nakkaavaa
1264,fallen lassen::V,caith uait,nakkaavaa
1265,machen::V,déan,iliorpoq
1266,machen::V,réitigh,iliorpoq
1267,herstellen::V,táirg,anillatsippaa
1268,bauen::V,tóg,marrarterpaa
1269,reparieren::V,deisigh,iluarsaappaa
1270,verbessern::V,feabhsaigh,naqqippaa
1271,ändern::V,athraigh,
1272,graben::V,tochail,assappaa
1273,beugen::V,crom,qappappoq
1274,biegen::V,lúb,qappappoq
1275,drehen::V,cas,
1276,wenden::V,tiontaigh,assappaa
1277,wenden::V,tiontaigh,assakarpoq
1278,umdrehen::V,iompaigh,assakartippaa
1279,umdrehen::V,tiontaigh,assakartippaa
1280,heben::V,ardaigh,kivippaa
1281,hochheben::V,tóg,kissumiarpaa
1282,ergreifen::V,beir ar,isaappaa
1283,ergreifen::V,beir ar,isaguppaa
1284,halten::V,coimeád,minarpaa
1285,halten::V,coinnigh,minarpaa
1286,drücken::V,brúigh,naqittaat
1287,schieben::V,brúigh,
1288,kratzen::V,scríob,qitsuppaa
1289,lecken::V,ligh,aluppaa
1290,lecken::V,leadhb,aluppaa
1291,beißen::V,bain greim as,kiivaa
1292,abreißen::V,stróic,aqqarpaa
1293,abreißen::V,stróic,isaterpaa
1294,abreißen::V,tarraing,aqqarpaa
1295,abreißen::V,tarraing,isaterpaa
1296,abschneiden::V,scoith,kipivaa
1297,binden::V,ceangail,kakkersarpaa
1298,stecken::V,sáigh,kussunneq
1299,brechen::V,bris,nallorpaa
1300,klopfen::V,cnag,pattappaa
1301,hauen::V,buail,aqivaa
1302,kleben::V,gliúáil,qaappoq
1303,reiben::V,cuimil,tagiarpaa
1304,reiben::V,cuimil,tangiarpaa
1305,streichen::V,leath,erlerpoq
1306,schleifen::V,líomh,sequppaa
1307,schneiden::V,gearr,uullivoq
1308,rütteln::V,croith,
1309,schütteln::V,croith,aalavoq
1310,schwenken::V,luasc,issarpoq
1311,schütten::V,doirt,
1312,füllen::V,líon,immerpaa
1313,einwickeln::V,cuach,immoqquserpaa
1314,einwickeln::V,clúdaigh,immoqquserpaa
1315,tragen::V,iompair,maqippaa
1316,tragen::V,iompair,assartorpoq
1317,schleppen::V,tarraing,assartorpoq
1318,ziehen::V,tarraing,kalippaa
1319,ziehen::V,tarraing,kalissarpoq
1320,aufbewahren::V,coinnigh,toqqorpaa
1321,werfen::V,caith,kuivaa
1322,fangen::V,ceap,anguaa
1323,packen::V,beir ar,
1324,verstecken::V,folaigh,anngigaa
1325,verstecken::V,cuir i bhfolach,anngigaa
1326,teilen::V,roinn,agguut
1327,teilen::V,roinn,agguusersorpaa
1328,schicken::V,seol,nassiuppaa
1329,bringen::V,beir,aggiuppaa
1330,bringen::V,beir,nassataraa
1331,bringen::V,tabhair,aggiuppaa
1332,bringen::V,tabhair,nassataraa
1333,hinzufügen::V,cuir le,
1334,bekommen::V,faigh,tiguaa
1335,erhalten::V,faigh,tiguaa
1336,nehmen::V,tóg,pivoq
1337,nehmen::V,tóg,tiguaa
1338,nehmen::V,glac,pivoq
1339,nehmen::V,glac,tiguaa
1340,wählen::V,pioc,
1341,wählen::V,roghnaigh,
1342,auswählen::V,roghnaigh,
1343,bewahren::V,caomhnaigh,sukkunik simerserpaa
1344,behindern::V,cuir bac ar,
1345,verderben::V,mill,asiutippaa
1346,verderben::V,mill,piuneerunnerit
1347,beschädigen::V,loit,
1348,beschädigen::V,déan damáiste do,
1349,zerbrechen::V,bris,ukuvoq
1350,zerreißen::V,stiall,tisavaa
1351,zerreißen::V,stiall,alittorpaa
1352,zerstören::V,mill,aserorpaa
1353,zerstören::V,scrios,aserorpaa
1354,verbrennen::V,las,seerpoq
1355,verbrennen::V,dóigh,seerpoq
1356,geben::V,tabhair,pivoq
1357,reichen::V,sín,
1358,reichen::V,cuir,
1359,schenken::V,bronn,
1360,schenken::V,tabhair,
1361,versprechen::V,geall,neriorsorpaa
1362,wünschen::V,guigh,kissaat
1363,loben::V,mol,nersorpaa
1364,loben::V,mol,nersornaat
1365,küssen::V,póg,kunippaa
1366,küssen::V,póg,kunissorpaa
1367,wiegen::V,bog,
1368,wiegen::V,luasc,
1369,zudecken::V,clúdaigh,majorpaa
1370,wecken::V,dúisigh,itersarpaa
1371,zeigen::V,taispeáin,tikkuuppaa
1372,führen::V,treoraigh,tasissiuppaa
1373,führen::V,treoraigh,ilitsersorpaa
1374,führen::V,treoraigh,tasissersuuppaa
1375,lehren::V,múin,ilinniartippaa
1376,lehren::V,teagasc,ilinniartippaa
1377,unterrichten::V,múin,ajoqerpaa
1378,unterrichten::V,múin,ajoqersorpaa
1379,unterrichten::V,múin,ilinniartitsivoq
1380,unterrichten::V,teagasc,ajoqerpaa
1381,unterrichten::V,teagasc,ajoqersorpaa
1382,unterrichten::V,teagasc,ilinniartitsivoq
1383,aufziehen::V,tóg,inororsarpaa
1384,leiten::V,tá i gceannas ar,iluatsippaa
1385,antreiben::V,gríosaigh,ikusimmippaa
1386,lassen::V,cuir ag,
1387,einladen::V,cuir cuireadh ar,qaaqquaa
1388,einladen::V,cuir cuireadh ar,qaasarpaa
1389,vereinigen::V,aontaigh,taperserpaa
1390,besuchen::V,tabhair cuairt ar,tikeraarpaa
1391,treffen::V,cas ar,aporappaa
1392,treffen::V,buail le,aporappaa
1393,sich versammeln::V,bailigh,majorpoq
1394,sich versammeln::V,cruinnigh,majorpoq
1395,spielen::V,imir,pinnguarpoq
1396,spielen::V,tá ag spraoi,pinnguarpoq
1397,singen::V,can,erinarsorpoq
1398,tanzen::V,rinc,qitippoq
1399,tanzen::V,damhsaigh,qitippoq
1400,sich trennen::V,scar,immikkoortippaa
1401,verlassen::V,fág,
1402,retten::V,tarrtháil,annaappaa
1403,bewachen::V,cosain,
1404,bewachen::V,gardáil,
1405,schützen::V,cosain,eriagaa
1406,schützen::V,cosain,pineqartaalivaa
1407,verteidigen::V,cosain,
1408,sich schlagen::V,tá ag bruíon,
1409,schießen::V,caith,aallaavaa
1410,schießen::V,caith,piseriuppaa
1411,schießen::V,scaoil,aallaavaa
1412,schießen::V,scaoil,piseriuppaa
1413,siegen::V,bain,
1414,siegen::V,buaigh,
1415,ärgern::V,cuir isteach ar,ninngassarpaa
1416,ärgern::V,cuir isteach ar,ninngassaarpaa
1417,schlagen::V,buail,unatarpaa
1418,treten::V,ciceáil,tukerpoq
1419,stechen::V,sáigh,iguppaa
1420,stechen::V,sáigh,qasilippoq
1421,stoßen::V,brúigh,ikuserpaa
1422,stoßen::V,brúigh,ikusimmippaa
1423,stoßen::V,soncáil,ikuserpaa
1424,stoßen::V,soncáil,ikusimmippaa
1425,stehlen::V,goid,tillippaa
1426,stören::V,cuir isteach ar,akornuserpaa
1427,belästigen::V,cuir as do,
1428,verbergen::V,ceil,anngigaa
1429,täuschen::V,cuir dallamullóg ar,
1430,betrügen::V,déan calaois ar,peqquserluttuliorfigaa
1431,töten::V,maraigh,maappaa
1432,töten::V,maraigh,toquppaa
1433,wohnen::V,cuir faoi,najugaqarpoq
1434,wohnen::V,tá ina chónaí,najugaqarpoq
1435,arbeiten::V,oibrigh,sulivoq
1436,sammeln::V,bailigh,katersorpai
1437,sammeln::V,cruinnigh,katersorpai
1438,pflücken::V,pioc,
1439,jagen::V,seilg,piniarpoq
