,Concept_ID,fr,hu
859,manchmal::ADV,quelquefois,néha
860,manchmal::ADV,quelquefois,olykor
861,oft::ADV,souvent,sokszor
862,immer::ADV,toujours,mindig
863,niemals::ADV,ne ... jamais,sohasem
864,hier::ADV,ici,itt
865,hierhin::ADV,par ici,erre
866,von hier::ADV,d'ici,innen
867,dort::ADV,là,ott
868,dort::ADV,là-bas,ott
869,dorthin::ADV,y,oda
870,dorthin::ADV,par là,oda
871,geradeaus::ADV,tout droit,egyenesen
872,vorwärts::ADV,en avant,előre
873,rückwärts::ADV,en arrière,hátrafelé
874,zurück::ADV,de retour,hátra
875,zurück::ADV,de retour,vissza
876,unten::ADV,en bas,alul
877,unten::ADV,au-dessous,alul
878,hinab::ADV,en bas,le
879,hinab::ADV,en bas,lefelé
880,hinab::ADV,vers le bas,le
881,hinab::ADV,vers le bas,lefelé
882,oben::ADV,dessus,fenn
883,oben::ADV,dessus,felül
884,oben::ADV,en haut,fenn
885,oben::ADV,en haut,felül
886,hinauf::ADV,en haut,fel
887,hinauf::ADV,en haut,felfelé
888,hinauf::ADV,vers le haut,fel
889,hinauf::ADV,vers le haut,felfelé
890,überall::ADV,partout,mindenütt
891,nicht::ADV,ne ... pas,nem
892,ein wenig::ADV,un peu,egy kicsit
893,kaum::ADV,à peine,alig
894,sehr::ADV,très,nagyon
895,so::ADV,si,úgy
896,so::ADV,ainsi,úgy
897,noch::ADV,encore,még
898,nur::ADV,seulement,csak
899,nur::ADV,seulement,csupán
900,nur::ADV,ne ... que,csak
901,nur::ADV,ne ... que,csupán
902,schon::ADV,déjà,már
903,wieder::ADV,de nouveau,ismét
904,wieder::ADV,de nouveau,megint
905,vergebens::ADV,en vain,hiába
906,vor::PRP,devant,előtt
907,hinter::PRP,derrière,mögött
908,unter::PRP,sous,alatt
909,unter::PRP,au-dessous de,alatt
910,durch::PRP,par,át
911,durch::PRP,par,keresztül
912,durch::PRP,à travers,át
913,durch::PRP,à travers,keresztül
914,neben::PRP,à côté de,mellett
915,zwischen::PRP,entre,között
916,wegen::PRP,à cause de,miatt
917,wegen::PRP,à cause de,végett
918,dies::PRN,ceci,ez
919,das::PRN,ce,az
920,das::PRN,cela,az
921,alles::PRN,tout,minden
922,ich::PRN,je,én
923,ich::PRN,moi,én
924,du::PRN,tu,te
925,du::PRN,toi,te
926,er::PRN,il,ő
927,er::PRN,lui,ő
928,wir::PRN,nous,mi
929,ihr::PRN,vous,ti
930,sie::PRN,ils,ők
931,sie::PRN,elles,ők
932,was::FPRN,que,mi
933,was::FPRN,quoi,mi
934,wer::FPRN,qui,ki
935,wo::FADV,où,hol
936,wohin::FADV,où,hova
937,wie::FADV,comment,hogy
938,wie::FADV,comment,hogyan
939,warum::FADV,pourquoi,miért
940,wieviel::FNUM,combien,hány
941,wieviel::FNUM,combien,mennyi
942,eins::NUM,un,egy
943,zwei::NUM,deux,kettő
944,drei::NUM,trois,három
945,vier::NUM,quatre,négy
946,fünf::NUM,cinq,öt
947,sechs::NUM,six,hat
948,sieben::NUM,sept,hét
949,acht::NUM,huit,nyolc
950,neun::NUM,neuf,kilenc
951,zehn::NUM,dix,tíz
952,elf::NUM,onze,tizenegy
953,zwölf::NUM,douze,tizenkettő
954,zwanzig::NUM,vingt,húsz
955,dreißig::NUM,trente,harminc
956,vierzig::NUM,quarante,negyven
957,fünfzig::NUM,cinquante,ötven
958,sechzig::NUM,soixante,hatvan
959,siebzig::NUM,soixante-dix,hetven
960,achtzig::NUM,quatre-vingt,nyolcvan
961,neunzig::NUM,quatre-vingt-dix,kilencven
962,hundert::NUM,cent,száz
963,tausend::NUM,mille,ezer
964,und::CNJ,et,és
965,und::CNJ,et,meg
966,oder::CNJ,ou,vagy
967,stehen::V,être debout,áll
968,sitzen::V,être assis,ül
969,liegen::V,être couché,fekszik
970,hängen::V,pendre,függ
971,werden::V,devenir,lesz
972,passieren::V,se passer,történik
973,beginnen::V,commencer,kezdődik
974,enden::V,finir,végződik
975,enden::V,finir,befejeződik
976,enden::V,se terminer,végződik
977,enden::V,se terminer,befejeződik
978,wechseln::V,changer,változik
979,wechseln::V,alterner,változik
980,aufgehen[Sonne]::V,se lever,kel
981,untergehen[Sonne]::V,se coucher,lemegy
982,scheinen[Sonne]::V,briller,süt
983,donnern::V,tonner,dörög
984,wehen::V,souffler,fúj
985,strömen::V,affluer,áramlik
986,fließen::V,couler,folyik
987,sich drehen::V,tourner,forog
988,schwanken::V,osciller,inog
989,schwanken::V,osciller,ingadozik
990,schwanken::V,chanceler,inog
991,schwanken::V,chanceler,ingadozik
992,schwingen::V,vibrer,leng
993,schwingen::V,osciller,leng
994,fallen::V,tomber,esik
995,brennen::V,brûler,ég
996,brennen::V,flamber,ég
997,rauchen::V,fumer,füstöl
998,regnen::V,pleuvoir,esik
999,gefrieren::V,geler,megfagy
1000,tauen::V,dégeler,olvad
1001,schmelzen::V,fondre,olvad
1002,schmelzen::V,fondre,elolvad
1003,trocknen::V,sécher,szárad
1004,sieden::V,bouillir,forr
1005,faulen::V,pourrir,rothad
1006,faulen::V,se putréfier,rothad
1007,verfaulen::V,pourrir,elrothad
1008,verfaulen::V,pourrir,megrothad
1009,reißen::V,rompre,szakad
1010,reißen::V,se déchirer,szakad
1011,versinken::V,s'enfoncer,süllyed
1012,versinken::V,s'enfoncer,elsüllyed
1013,vergehen::V,passer,múlik
1014,vergehen::V,passer,elmúlik
1015,erscheinen::V,apparaître,feltűnik
1016,erscheinen::V,apparaître,megjelenik
1017,verschwinden::V,disparaître,letűnik
1018,sinken::V,descendre,süllyed
1019,sinken::V,s'abaisser,süllyed
1020,abnehmen::V,diminuer,apad
1021,abnehmen::V,diminuer,csökken
1022,zunehmen::V,augmenter,növekszik
1023,zunehmen::V,augmenter,gyarapszik
1024,steigen::V,monter,emelkedik
1025,wachsen::V,croître,nő
1026,wachsen::V,croître,terem
1027,wachsen::V,croître,növekszik
1028,glänzen::V,briller,ragyog
1029,glänzen::V,briller,fénylik
1030,funkeln::V,étinceler,csillog
1031,funkeln::V,étinceler,tündöklik
1032,lärmen::V,faire du bruit,lármázik
1033,läuten::V,sonner,cseng
1034,klingeln::V,sonner,csenget
1035,klirren::V,cliqueter,csörömpöl
1036,brausen::V,mugir,zúg
1037,brausen::V,mugir,morajlik
1038,rauschen::V,bruire,zúg
1039,klingen::V,sonner,hangzik
1040,bellen::V,aboyer,ugat
1041,heulen::V,hurler,bőg
1042,heulen::V,hurler,üvölt
1043,blasen::V,souffler,fúj
1044,pfeifen::V,siffler,fütyül
1045,schreien::V,crier,kiált
1046,schreien::V,crier,kiabál
1047,stöhnen::V,gémir,nyög
1048,zittern::V,trembler,remeg
1049,zittern::V,trembler,reszket
1050,leben::V,vivre,él
1051,geboren werden::V,naître,születik
1052,atmen::V,respirer,lélegzik
1053,trinken::V,boire,iszik
1054,essen::V,manger,eszik
1055,schlucken::V,avaler,nyel
1056,müde werden::V,se lasser,elfárad
1057,müde werden::V,se lasser,kifárad
1058,müde werden::V,se fatiguer,elfárad
1059,müde werden::V,se fatiguer,kifárad
1060,einschlafen::V,s'endormir,elalszik
1061,schlafen::V,dormir,alszik
1062,aufwachen::V,se réveiller,felébred
1063,aufstehen::V,se lever,felkel
1064,sich erholen::V,se reposer,pihen
1065,sich erholen::V,se détendre,pihen
1066,krank werden::V,tomber malade,megbetegedik
1067,krank werden::V,tomber malade,belebetegszik
1068,krank sein::V,être malade,betegeskedik
1069,schmerzen::V,faire mal,fáj
1070,husten::V,tousser,köhög
1071,genesen::V,guérir,meggyógyul
1072,genesen::V,se remettre,meggyógyul
1073,sterben::V,mourir,hal
1074,umkommen::V,périr,elpusztul
1075,sich bewegen::V,bouger,mozog
1076,sich rühren::V,broncher,mozdul
1077,sich erheben::V,se lever,feláll
1078,sich erheben::V,se lever,felemelkedik
1079,sich setzen::V,s'asseoir,ül
1080,sich setzen::V,s'asseoir,leül
1081,hinfallen::V,tomber,bukik
1082,hinfallen::V,tomber,elesik
1083,laufen::V,marcher,jár
1084,laufen::V,aller à pied,jár
1085,schreiten::V,marcher,lép
1086,spazierengehen::V,se promener,sétál
1087,eilen::V,courir,siet
1088,sich beeilen::V,se hâter,siet
1089,sich beeilen::V,se dépêcher,siet
1090,sausen::V,filer,robog
1091,rennen::V,courir,fut
1092,rennen::V,courir,szalad
1093,springen::V,sauter,ugrik
1094,klettern::V,grimper,kúszik
1095,schaukeln::V,se balancer,hintázik
1096,kriechen::V,ramper,kúszik
1097,schwimmen::V,nager,úszik
1098,tauchen::V,plonger,merül
1099,rudern::V,ramer,evez
1100,fahren::V,aller,jár
1101,fahren::V,aller,megy
1102,fahren::V,aller,utazik
1103,fahren::V,rouler,jár
1104,fahren::V,rouler,megy
1105,fahren::V,rouler,utazik
1106,fliegen::V,voler,száll
1107,gehen::V,aller,megy
1108,weggehen::V,s'en aller,elmegy
1109,abfahren::V,partir,indul
1110,anhalten::V,s'arrêter,megáll
1111,hineingehen::V,entrer,bemegy
1112,eintreten::V,entrer,belép
1113,kommen::V,venir,jön
1114,ankommen::V,arriver,érkezik
1115,ankommen::V,arriver,megérkezik
1116,zurückkommen::V,revenir,visszajön
1117,bleiben::V,rester,marad
1118,bleiben::V,rester,megmarad
1119,bleiben::V,demeurer,marad
1120,bleiben::V,demeurer,megmarad
1121,warten::V,attendre,vár
1122,warten::V,attendre,várakozik
1123,erwarten::V,attendre,vár
1124,erwarten::V,attendre,megvár
1125,suchen::V,chercher,kutat
1126,finden::V,trouver,talál
1127,versuchen::V,essayer,megpróbál
1128,versuchen::V,essayer,megkísérel
1129,vorbereiten::V,préparer,előkészít
1130,lieben::V,aimer,szeret
1131,mögen::V,aimer,szeret
1132,mögen::V,vouloir,szeret
1133,lachen::V,rire,nevet
1134,rühren::V,toucher,mozdít
1135,rühren::V,attendrir,mozdít
1136,weinen::V,pleurer,sír
1137,schimpfen::V,gronder,szid
1138,schimpfen::V,gronder,szitkozódik
1139,sich ärgern::V,se fâcher,mérgelődik
1140,sich ärgern::V,se fâcher,bosszankodik
1141,sich fürchten::V,avoir peur,fél
1142,sich fürchten::V,avoir peur,retteg
1143,fürchten::V,craindre,fél
1144,fürchten::V,avoir peur de,fél
1145,fliehen::V,fuir,menekül
1146,flüchten::V,s'enfuir,elmenekül
1147,sehen::V,voir,néz
1148,anschauen::V,regarder,megnéz
1149,ansehen::V,regarder,néz
1150,ansehen::V,regarder,ránéz
1151,ansehen::V,regarder,megnéz
1152,hören::V,entendre,hall
1153,zuhören::V,écouter,hallgat
1154,zuhören::V,écouter,meghallgat
1155,probieren::V,goûter,kóstol
1156,probieren::V,goûter,megkóstol
1157,riechen::V,sentir,szagol
1158,fühlen::V,sentir,érez
1159,scheinen::V,sembler,tűnik
1160,scheinen::V,sembler,látszik
1161,scheinen::V,paraître,tűnik
1162,scheinen::V,paraître,látszik
1163,zu sehen sein::V,se voir,mutatkozik
1164,zu sehen sein::V,être visible,mutatkozik
1165,vernehmen::V,entendre,hall
1166,vernehmen::V,percevoir,hall
1167,frieren::V,avoir froid,fázik
1168,tun::V,faire,csinál
1169,tun::V,faire,cselekszik
1170,können::V,savoir,tud
1171,können::V,pouvoir,tud
1172,wollen::V,vouloir,akar
1173,anfangen::V,commencer,kezd
1174,beenden::V,finir,befejez
1175,beenden::V,terminer,befejez
1176,aufhören::V,cesser,megszűnik
1177,aufhören::V,arrêter,megszűnik
1178,gelingen::V,réussir,sikerül
1179,geraten::V,réussir,kerül
1180,geraten::V,réussir,jut
1181,öffnen::V,ouvrir,nyit
1182,öffnen::V,ouvrir,kinyit
1183,schließen::V,fermer,csuk
1184,schließen::V,fermer,becsuk
1185,stellen::V,poser,állít
1186,stellen::V,poser,helyez
1187,stellen::V,mettre,állít
1188,stellen::V,mettre,helyez
1189,setzen::V,placer,ültet
1190,setzen::V,placer,helyez
1191,legen::V,placer,tesz
1192,legen::V,placer,fektet
1193,berühren::V,toucher,érint
1194,verbinden::V,lier,beköt
1195,verbinden::V,lier,összeköt
1196,bedecken::V,couvrir,betakar
1197,bedecken::V,couvrir,beborít
1198,aufhängen::V,accrocher,felakaszt
1199,anzünden::V,allumer,gyújt
1200,anzünden::V,allumer,meggyújt
1201,aufheben::V,ramasser,felemel
1202,zurücklassen::V,laisser,hátrahagy
1203,verlieren::V,perdre,veszít
1204,verlieren::V,perdre,elveszít
1205,fallen lassen::V,lâcher,elejt
1206,fallen lassen::V,laisser tomber,elejt
1207,machen::V,faire,tesz
1208,machen::V,faire,csinál
1209,herstellen::V,produire,gyárt
1210,herstellen::V,produire,előállít
1211,herstellen::V,fabriquer,gyárt
1212,herstellen::V,fabriquer,előállít
1213,bauen::V,bâtir,épít
1214,bauen::V,construire,épít
1215,reparieren::V,réparer,javít
1216,reparieren::V,réparer,kijavít
1217,reparieren::V,réparer,megjavít
1218,verbessern::V,améliorer,megjavít
1219,ändern::V,changer,változtat
1220,ändern::V,changer,megváltoztat
1221,ändern::V,modifier,változtat
1222,ändern::V,modifier,megváltoztat
1223,graben::V,creuser,ás
1224,beugen::V,plier,meghajt
1225,beugen::V,ployer,meghajt
1226,biegen::V,courber,hajlít
1227,drehen::V,tordre,forgat
1228,drehen::V,tourner,forgat
1229,wenden::V,retourner,fordít
1230,wenden::V,retourner,megfordít
1231,umdrehen::V,tourner,megfordít
1232,umdrehen::V,tourner,megforgat
1233,heben::V,soulever,emel
1234,hochheben::V,lever,felemel
1235,ergreifen::V,saisir,megfog
1236,ergreifen::V,prendre,megfog
1237,halten::V,tenir,tart
1238,drücken::V,presser,nyom
1239,drücken::V,presser,megnyom
1240,schieben::V,pousser,tol
1241,kratzen::V,gratter,vakar
1242,kratzen::V,égratigner,vakar
1243,lecken::V,lécher,nyal
1244,beißen::V,mordre,harap
1245,abreißen::V,arracher,letép
1246,abschneiden::V,couper,levág
1247,binden::V,lier,köt
1248,binden::V,lier,kötöz
1249,binden::V,attacher,köt
1250,binden::V,attacher,kötöz
1251,stecken::V,enfoncer,dug
1252,brechen::V,rompre,tör
1253,brechen::V,rompre,eltör
1254,klopfen::V,frapper,kopogtat
1255,hauen::V,frapper,vág
1256,hauen::V,frapper,levág
1257,kleben::V,coller,tapaszt
1258,reiben::V,frotter,dörzsöl
1259,reiben::V,frotter,súrol
1260,streichen::V,empâter,simít
1261,schleifen::V,affiler,fen
1262,schleifen::V,affiler,csiszol
1263,schleifen::V,affiler,köszörül
1264,schleifen::V,aiguiser,fen
1265,schleifen::V,aiguiser,csiszol
1266,schleifen::V,aiguiser,köszörül
1267,schneiden::V,couper,vág
1268,schneiden::V,couper,szel
1269,schneiden::V,couper,metsz
1270,schneiden::V,trancher,vág
1271,schneiden::V,trancher,szel
1272,schneiden::V,trancher,metsz
1273,rütteln::V,cahoter,ráz
1274,schütteln::V,secouer,ráz
1275,schütteln::V,secouer,megráz
1276,schwenken::V,agiter,lóbál
1277,schwenken::V,agiter,lobogtat
1278,schütten::V,verser,önt
1279,füllen::V,remplir,tölt
1280,füllen::V,remplir,megtölt
1281,einwickeln::V,envelopper,becsavar
1282,tragen::V,porter,hord
1283,schleppen::V,traîner,vonszol
1284,ziehen::V,tirer,húz
1285,aufbewahren::V,garder,megőriz
1286,aufbewahren::V,conserver,megőriz
1287,werfen::V,jeter,dob
1288,werfen::V,jeter,hajít
1289,werfen::V,lancer,dob
1290,werfen::V,lancer,hajít
1291,fangen::V,attraper,fog
1292,packen::V,agripper,megragad
1293,verstecken::V,cacher,eldug
1294,verstecken::V,cacher,elrejt
1295,teilen::V,diviser,oszt
1296,teilen::V,diviser,megoszt
1297,schicken::V,envoyer,küld
1298,bringen::V,apporter,hoz
1299,bringen::V,apporter,visz
1300,hinzufügen::V,ajouter,hozzáad
1301,bekommen::V,obtenir,kap
1302,bekommen::V,obtenir,megkap
1303,erhalten::V,recevoir,kap
1304,erhalten::V,recevoir,megkap
1305,nehmen::V,prendre,vesz
1306,wählen::V,choisir,választ
1307,auswählen::V,choisir,kiválaszt
1308,auswählen::V,sélectionner,kiválaszt
1309,bewahren::V,préserver,megtart
1310,behindern::V,gêner,akadályoz
1311,behindern::V,gêner,gátol
1312,verderben::V,gâter,elront
1313,verderben::V,corrompre,elront
1314,beschädigen::V,endommager,rongál
1315,zerbrechen::V,casser,eltör
1316,zerbrechen::V,casser,széttör
1317,zerbrechen::V,casser,kettétör
1318,zerreißen::V,déchirer,eltép
1319,zerreißen::V,déchirer,széttép
1320,zerstören::V,détruire,elpusztít
1321,verbrennen::V,brûler,éget
1322,verbrennen::V,brûler,eléget
1323,geben::V,donner,ad
1324,reichen::V,tendre,nyújt
1325,schenken::V,offrir,ajándékoz
1326,versprechen::V,promettre,ígér
1327,wünschen::V,souhaiter,kíván
1328,loben::V,louer,dicsér
1329,küssen::V,embrasser,csókol
1330,wiegen::V,bercer,ringat
1331,zudecken::V,couvrir,betakar
1332,wecken::V,éveiller,kelt
1333,wecken::V,éveiller,ébreszt
1334,wecken::V,réveiller,kelt
1335,wecken::V,réveiller,ébreszt
1336,zeigen::V,montrer,mutat
1337,zeigen::V,faire voir,mutat
1338,führen::V,guider,visz
1339,führen::V,guider,vezet
1340,lehren::V,apprendre,tanít
1341,unterrichten::V,instruire,tanít
1342,aufziehen::V,élever,felnevel
1343,leiten::V,diriger,vezet
1344,leiten::V,diriger,vezérel
1345,leiten::V,conduire,vezet
1346,leiten::V,conduire,vezérel
1347,antreiben::V,pousser,hajt
1348,lassen::V,faire,-tat
1349,lassen::V,faire,-at
1350,einladen::V,inviter,meghív
1351,vereinigen::V,unir,egyesít
1352,vereinigen::V,réunir,egyesít
1353,besuchen::V,visiter,látogat
1354,besuchen::V,aller voir,látogat
1355,treffen::V,rencontrer,talál
1356,sich versammeln::V,s'assembler,gyülekezik
1357,sich versammeln::V,s'assembler,összegyűlik
1358,spielen::V,jouer,játszik
1359,singen::V,chanter,énekel
1360,tanzen::V,danser,táncol
1361,sich trennen::V,se séparer,elválik
1362,verlassen::V,quitter,elhagy
1363,retten::V,sauver,ment
1364,bewachen::V,garder,őriz
1365,schützen::V,protéger,óv
1366,schützen::V,protéger,véd
1367,verteidigen::V,défendre,véd
1368,sich schlagen::V,se taper,verekszik
1369,schießen::V,tirer,lő
1370,siegen::V,vaincre,győz
1371,ärgern::V,agacer,bosszant
1372,schlagen::V,battre,üt
1373,schlagen::V,battre,ver
1374,schlagen::V,frapper,üt
1375,schlagen::V,frapper,ver
1376,treten::V,botter,rúg
1377,treten::V,donner un coup de pied à,rúg
1378,stechen::V,piquer,döf
1379,stechen::V,piquer,szúr
1380,stoßen::V,heurter,lök
1381,stehlen::V,voler,lop
1382,stören::V,gêner,zavar
1383,stören::V,déranger,zavar
1384,belästigen::V,molester,zaklat
1385,belästigen::V,importuner,zaklat
1386,verbergen::V,cacher,rejt
1387,verbergen::V,cacher,elrejt
1388,verbergen::V,dissimuler,rejt
1389,verbergen::V,dissimuler,elrejt
1390,täuschen::V,abuser,megtéveszt
1391,täuschen::V,tromper,megtéveszt
1392,betrügen::V,duper,csal
1393,betrügen::V,frauder,csal
1394,töten::V,tuer,öl
1395,wohnen::V,habiter,lakik
1396,wohnen::V,demeurer,lakik
1397,arbeiten::V,travailler,dolgozik
1398,sammeln::V,collectionner,szed
1399,sammeln::V,collectionner,gyűjt
1400,pflücken::V,cueillir,szed
1401,jagen::V,chasser,vadászik
1402,fischen::V,pêcher,halászik
1403,fassen::V,capturer,fog
1404,hüten::V,garder,őriz
1405,hüten::V,garder,legeltet
1406,treiben::V,mener,hajt
1407,anbinden::V,attacher,köt
1408,füttern::V,faire manger,etet
1409,melken::V,traire,fej
1410,hacken::V,fendre,vág
1411,gießen::V,arroser,öntöz
1412,reifen::V,mûrir,érik
1413,zubereiten::V,préparer,elkészít
1414,kochen::V,cuire,főz
1415,backen::V,cuire,süt
1416,braten::V,rôtir,süt
1417,umrühren::V,remuer,megkever
1418,stricken::V,tricoter,köt
1419,nähen::V,coudre,varr
1420,färben::V,teindre,fest
1421,reinigen::V,nettoyer,tisztít
1422,waschen::V,laver,mos
1423,abwischen::V,essuyer,letöröl
1424,spülen::V,rincer,mosogat
1425,fegen::V,balayer,söpör
1426,kehren::V,balayer,söpör
1427,baden::V,se baigner,fürdik
1428,sich waschen::V,se laver,mosdik
1429,sich waschen::V,se laver,mosakszik
1430,ausziehen::V,ôter,levesz
1431,ausziehen::V,enlever,levesz
1432,anziehen::V,mettre,felölt
1433,anziehen::V,mettre,felvesz
1434,sich anziehen::V,s'habiller,öltözik
1435,sich anziehen::V,s'habiller,felöltözik
1436,kämmen::V,peigner,fésül
1437,schmücken::V,orner,díszít
1438,schmücken::V,décorer,díszít
1439,sagen::V,dire,mond
1440,sprechen::V,parler,beszél
1441,reden::V,parler,beszél
1442,sich unterhalten::V,bavarder,beszélget
1443,sich unterhalten::V,s'entretenir,beszélget
1444,fragen::V,demander,kérdez
1445,bitten::V,prier,kér
1446,erzählen::V,raconter,mesél
1447,erzählen::V,raconter,elbeszél
1448,mitteilen::V,communiquer,közöl
1449,nennen::V,nommer,hív
1450,nennen::V,nommer,nevez
1451,nennen::V,appeler,hív
1452,nennen::V,appeler,nevez
1453,rufen::V,appeler,hív
1454,prahlen::V,se vanter,dicsekszik
1455,übersetzen::V,traduire,fordít
1456,denken::V,penser,gondol
1457,glauben::V,croire,hisz
1458,bemerken::V,remarquer,észrevesz
1459,bemerken::V,apercevoir,észrevesz
1460,erkennen::V,reconnaître,ráismer
1461,erkennen::V,reconnaître,felismer
1462,begreifen::V,concevoir,felfog
1463,verstehen::V,entendre,ért
1464,verstehen::V,entendre,megért
1465,verstehen::V,comprendre,ért
1466,verstehen::V,comprendre,megért
1467,lernen::V,apprendre,tanul
1468,lernen::V,apprendre,megtanul
1469,wissen::V,savoir,tud
1470,sich erinnern an::V,se souvenir de,emlékszik
1471,vergessen::V,oublier,felejt
1472,vergessen::V,oublier,elfelejt
1473,messen::V,mesurer,mér
1474,messen::V,mesurer,megmér
1475,zählen::V,compter,számol
1476,zählen::V,compter,megszámol
1477,rechnen::V,calculer,számít
1478,lesen::V,lire,olvas
1479,malen::V,peindre,fest
1480,zeichnen::V,dessiner,rajzol
1481,schreiben::V,écrire,ír
1482,besitzen::V,posséder,birtokol
1483,kaufen::V,acheter,vesz
1484,kaufen::V,acheter,megvesz
1485,verkaufen::V,vendre,elad
1486,bezahlen::V,payer,fizet
1487,bezahlen::V,payer,kifizet
1488,zahlen::V,payer,fizet
1489,zahlen::V,payer,megfizet
1490,beherrschen::V,dominer,ural
1491,beherrschen::V,maîtriser,ural
1492,ertragen::V,tolérer,elbír
1493,ertragen::V,tolérer,elvisel
1494,ertragen::V,supporter,elbír
1495,ertragen::V,supporter,elvisel
