,Concept_ID,hy,sah
713,zusammen::ADV,միասին,холбуу
714,zusammen::ADV,իրար հետ,холбуу
715,lange::ADV,երկար ժամանակ,уһуннук
716,plötzlich::ADV,հանկարծ,эмискэ
717,sofort::ADV,իսկույն,тута
718,später::ADV,ավելի ուշ,хойут
719,später::ADV,հետո,хойут
720,jetzt::ADV,այժմ,билигин
721,heute::ADV,այսօր,бүгүн
722,morgen::ADV,վաղը,сарсын
723,bald::ADV,շուտով,өтөр
724,dann::ADV,ապա,кэнна
725,dann::ADV,հետո,кэнна
726,gestern::ADV,երեկ,бэҕэһээ
727,einst::ADV,հին ատեն,биир төгүл
728,einst::ADV,հին ատեն,арай биирдэ
729,damals::ADV,ատէնին,оччоҕо
730,danach::ADV,ապա,аары
731,danach::ADV,ապա,ол кэнниттэн
732,danach::ADV,այն ժամանակ,аары
733,danach::ADV,այն ժամանակ,ол кэнниттэн
734,vorher::ADV,առաջ,урут
735,zuerst::ADV,նախ,маҥнай
736,einmal::ADV,մի անգամ,биирдэ
737,manchmal::ADV,երբեմն,арыт
738,oft::ADV,հաճախ,чаастатык
739,immer::ADV,միշտ,мэлдьи
740,niemals::ADV,երբեք,хаһан да
741,hier::ADV,այստեղ,маныаха
742,hierhin::ADV,այստեղ,бэттэх
743,von hier::ADV,այդտեղից,мантан
744,dort::ADV,այնտեղ,онно
745,dorthin::ADV,այնտեղ,онно
746,geradeaus::ADV,ուղիղ,быһа
747,geradeaus::ADV,ուղիղ,быһаччы
748,vorwärts::ADV,առաջ,инники
749,rückwärts::ADV,դեպի ետ,төттөру
750,zurück::ADV,ետ,төттөрү
751,unten::ADV,ներքեւում,аллара
752,hinab::ADV,ներքեւ,аллара
753,oben::ADV,վերեւում,үөһэ
754,hinauf::ADV,վերեւ,өрө
755,hinauf::ADV,վերեւ,үөһэ
756,überall::ADV,ամենուր,бэйдиэ
757,nicht::ADV,չէ,буолбатах
758,ein wenig::ADV,մի քիչ,кыратык
759,kaum::ADV,հազիվ,нэһиилэ
760,sehr::ADV,շատ,бэрт
761,sehr::ADV,շատ,наһаа
762,so::ADV,այդպես,оччо
763,so::ADV,այդպես,оннук
764,noch::ADV,դեռ,өссө
765,nur::ADV,միայն,эрэ
766,nur::ADV,միայն,сыччах
767,schon::ADV,արդեն,бэлиэр
768,wieder::ADV,նորից,эмиэ
769,wieder::ADV,դարձյալ,эмиэ
770,vergebens::ADV,իզուր,таак
771,vor::PRP,դիմացը,иннигэр
772,hinter::PRP,ետեւը,кэлин
773,unter::PRP,տակ,-ҕа
774,unter::PRP,տակ,оһох түгэҕэ
775,durch::PRP,միջով,курдары
776,neben::PRP,քովը,аттыгар
777,zwischen::PRP,միջեւ,ыккардынан
778,wegen::PRP,պատճառով,уҥуортан
779,wegen::PRP,շնորհից,уҥуортан
780,dies::PRN,սա,ити
781,dies::PRN,սա,бу
782,dies::PRN,այս,ити
783,dies::PRN,այս,бу
784,das::PRN,դա,били
785,das::PRN,այդ,били
786,alles::PRN,ամեն ինչ,барыта
787,ich::PRN,ես,мин
788,du::PRN,դու,эн
789,er::PRN,նա,кнни
790,wir::PRN,մենք,биһиги
791,ihr::PRN,դուք,эһиги
792,sie::PRN,նրանք,кинилэр
793,was::FPRN,ինչ,туох
794,wer::FPRN,ով,ким
795,wo::FADV,ուր,ханна
796,wo::FADV,որտեղ,ханна
797,wohin::FADV,դեպի ուր,ханна
798,wie::FADV,ինչպես,хайдах
799,warum::FADV,ինչու,тоҕо
800,wieviel::FNUM,որչափ,төһө
801,eins::NUM,մեկ,биир
802,zwei::NUM,երկու,икки
803,drei::NUM,երեք,үс
804,vier::NUM,չորս,түөрт
805,fünf::NUM,հինգ,биэс
806,sechs::NUM,վեց,алта
807,sieben::NUM,յոթ,сэттэ
808,acht::NUM,ութ,аҕыс
809,neun::NUM,ինը,тоҕус
810,zehn::NUM,տասը,уон
811,elf::NUM,տասնմեկ,уон биир
812,zwölf::NUM,տասներկու,уон икки
813,zwanzig::NUM,քսան,сүүрбэ
814,dreißig::NUM,երեսուն,отут
815,vierzig::NUM,քառասուն,түөрт уон
816,fünfzig::NUM,հիսուն,биэс уон
817,sechzig::NUM,վաթսուն,алта уон
818,siebzig::NUM,յոթանասուն,сэттэ уон
819,achtzig::NUM,ութսուն,аҕыс уон
820,neunzig::NUM,իննսուն,тоҕус уонус
821,hundert::NUM,հարյուր,сүүс
822,tausend::NUM,հազար,тыһыынча
823,und::CNJ,ու,да
824,und::CNJ,ու,уонна
825,und::CNJ,ու,итиэннэ
826,oder::CNJ,կամ,эбэтэр
827,stehen::V,կանգնել,тур
828,sitzen::V,նստել,олор
829,liegen::V,ստել,сыт
830,hängen::V,կախվել,санньылый
831,werden::V,դառնալ,буол
832,passieren::V,պատահել,буол
833,beginnen::V,սկսվել,саҕалан
834,enden::V,վերջանալ,бүт
835,wechseln::V,փոխվել,уларый
836,aufgehen[Sonne]::V,բարձրանալ,ой
837,aufgehen[Sonne]::V,ելնել ,ой
838,untergehen[Sonne]::V,մտնել,киир
839,scheinen[Sonne]::V,շողալ,сырдат
840,scheinen[Sonne]::V,փայլել,сырдат
841,donnern::V,որոտալ,эт
842,wehen::V,փչել,үр
843,strömen::V,հոսել,кутулун
844,fließen::V,հոսել,сүүр
845,sich drehen::V,պտտվել,эргий
846,schwanken::V,տատանվել,биэтэҥнээ
847,schwingen::V,ճոճվել,эйэҥнээ
848,fallen::V,ընկնել,оҕут
849,brennen::V,այրվել,умай
850,rauchen::V,ծխել,буруолаа
851,regnen::V,անձրեւ գալ,самыырдаа
852,gefrieren::V,սառչել,тоҥ
853,tauen::V,լկիլ,ир
854,schmelzen::V,հալիլ,уулун
855,trocknen::V,չորանալ,куур
856,sieden::V,եռալ,оргуй
857,faulen::V,փտել,сытый
858,verfaulen::V,նեխել,сытыйан_хаал
859,reißen::V,պատռվել,хайыт
860,reißen::V,պատռվել,быһытталан
861,reißen::V,ճղվել,хайыт
862,reißen::V,ճղվել,быһытталан
863,versinken::V,սուզվել,тимир
864,versinken::V,սուզվել,батылын
865,vergehen::V,անցնել ,дьай
866,erscheinen::V,հայտնվել,көһүн
867,erscheinen::V,երեւալ,көһүн
868,verschwinden::V,անհետանալ,сүт
869,sinken::V,ընկնել,намтаа
870,abnehmen::V,փոքրանալ,аччаа
871,zunehmen::V,մեծանալ,элбээ
872,steigen::V,բարձրանալ,үрдээ
873,wachsen::V,աճել,үүн
874,glänzen::V,նշուլել,кылбай
875,glänzen::V,փայլիլ,кылбай
876,funkeln::V,փայլատակել,күлүмнээ
877,funkeln::V,փայլատակել,күлүмүрдээ
878,lärmen::V,աղմուկ հանել,тыаһаа
879,läuten::V,զնգալ,собуоннаа
880,klingeln::V,զնգալ,линкинээ
881,klirren::V,զնգզնգալ,айгырат
882,brausen::V,մոլեգնել,сирилээ
883,rauschen::V,սոսափել,суугунаа
884,klingen::V,հնչել,доргуй
885,bellen::V,հաչել,үр
886,heulen::V,ոռնալ ,улуй
887,blasen::V,փչել ,үр
888,pfeifen::V,սուլել,иһиир
889,schreien::V,գոռալ ,кылан
890,schreien::V,գոռալ ,хаһыытаа
891,stöhnen::V,տնքալ,ынчыктаа
892,zittern::V,դողալ,титирээ
893,zittern::V,դողալ,дьигиһий
894,leben::V,ապրել,олор
895,geboren werden::V,ծնվել,төрөө
896,atmen::V,շնչել,тыын
897,trinken::V,խմել,ис
898,essen::V,ուտել,аһаа
899,schlucken::V,կլանել,ыйыһын
900,schlucken::V,կուլ տալ,ыйыһын
901,müde werden::V,հոգնել,сылай
902,einschlafen::V,քուն մտնել,утуйан хаал
903,schlafen::V,քնել,утуй
904,schlafen::V,քնել,утуйа сыт
905,aufwachen::V,արթննալ,уһугун
906,aufstehen::V,ելլել,тур
907,sich erholen::V,հանգստանալ,сынньан
908,krank werden::V,հիւանդանալ,ыарый
909,krank sein::V,հիվանդ լինել,ыарый
910,krank sein::V,հիվանդ լինել,ыарыт
911,schmerzen::V,ցավել,ыарыт
912,husten::V,հազալ,сөтөлүн
913,genesen::V,ապաքինվել,көн
914,sterben::V,մեռնել,өл
915,sterben::V,վախճանվել,өл
916,umkommen::V,կործանվել,өл
917,umkommen::V,կործանվել,оҕут
918,sich bewegen::V,ընթանալ,хамсаа
919,sich rühren::V,շարժվել,хамсаа
920,sich erheben::V,կանգնել,тур
921,sich erheben::V,վեր կենալ,тур
922,sich setzen::V,նստել,олор
923,hinfallen::V,ընկնել,оҕут
924,laufen::V,քայլել,хаам
925,schreiten::V,ճեմել,атыллаа
926,spazierengehen::V,շրջագայել,дьаарбай
927,eilen::V,շտապել,тиэтэй
928,sich beeilen::V,շտապել ,ыксаа
929,sausen::V,սլանալ,элээр
930,rennen::V,վազել,сүүрэкэлээ
931,springen::V,ցատկել,ой
932,springen::V,ցատկել,ыстан
933,klettern::V,մագլցել,ытын
934,schaukeln::V,ճոճվել,эйэҥнээ
935,schaukeln::V,ճոճվել,биэрэҥнээ
936,schaukeln::V,օրորվել,эйэҥнээ
937,schaukeln::V,օրորվել,биэрэҥнээ
938,kriechen::V,սողալ,сыыл
939,schwimmen::V,լողալ,уһун
940,schwimmen::V,լողալ,харбаа
941,tauchen::V,սուզվել,умус
942,rudern::V,թիավարել,эрт
943,fahren::V,ընթանալ,айаннаа
944,fliegen::V,թռչել,көт
945,gehen::V,գնալ,бар
946,weggehen::V,հեռանալ,бар
947,abfahren::V,ճանապարհվել,бар
948,anhalten::V,կանգնել,тохтоо
949,hineingehen::V,մտնել,киир
950,eintreten::V,մտնել,киир
951,kommen::V,գալ,кэл
952,ankommen::V,ժամանել,кэл
953,ankommen::V,ժամանել,тиий
954,zurückkommen::V,վերադառնալ,төнүн
955,bleiben::V,մնալ,хаал
956,warten::V,սպասել,көһүт
957,erwarten::V,սպասել,күүт
958,erwarten::V,սպասել,көһүт
959,suchen::V,որոնել,ирдээ
960,suchen::V,որոնել,көрдөө
961,finden::V,գտնել,бул
962,versuchen::V,փորձել,сорун
963,vorbereiten::V,պատրաստել,бэлэмнээ
964,lieben::V,սիրել,таптаа
965,mögen::V,հավանել,сөбүл
966,mögen::V,սիրել,сөбүл
967,lachen::V,ծիծաղել,күл
968,rühren::V,հուզել,долгут
969,weinen::V,լալ,ытаа
970,schimpfen::V,տրտնջալ,үөҕүс
971,schimpfen::V,քրթմնջել,үөҕүс
972,sich ärgern::V,զայրանալ,кыыһыр
973,sich ärgern::V,զայրանալ,кыйахан
974,sich fürchten::V,վախնալ,куттан
975,sich fürchten::V,վախնալ,дьиксин
976,fürchten::V,վախենալ,дьиксин
977,fürchten::V,վախենալ,куттан
978,fliehen::V,փախչել,күрээ
979,flüchten::V,փախչել,күрээ
980,sehen::V,տեսնել,көр
981,anschauen::V,դիտել,көр
982,ansehen::V,նայել,көр
983,hören::V,լսել,бил
984,hören::V,լսել,иһит
985,zuhören::V,ունկնդրել,иһит
986,probieren::V,համը տեսել,боруобалаан көр
987,probieren::V,համը տեսել,амсайан көр
988,riechen::V,հոտ առնել,сытырҕаа
989,fühlen::V,զգալ,бил
990,scheinen::V,երեւալ,көһүн
991,zu sehen sein::V,երեւալ,көһүн
992,vernehmen::V,իմանալ ,иһит
993,frieren::V,մրսել,тоҥ
994,frieren::V,մրսել,үлүй
995,tun::V,անել,гын
996,können::V,կարողանալ,кыай
997,wollen::V,ուզել,баҕар
998,wollen::V,ցանկանալ,баҕар
999,anfangen::V,սկսել,саҕалаа
1000,beenden::V,վերջացնել,бүтэр
1001,aufhören::V,դադարել,уурай
1002,gelingen::V,հաջողվել,сатан
1003,gelingen::V,գլուխ գալ,сатан
1004,geraten::V,ստացվել,баар буолан биэр
1005,geraten::V,ստացվել,баар буола тус
1006,geraten::V,ստացվել,буолан таҕыс
1007,öffnen::V,բաց անել,ас
1008,schließen::V,փակել ,сап
1009,schließen::V,փակել ,хатаа
1010,stellen::V,դնել,уур
1011,stellen::V,դնել,туруор
1012,setzen::V,նստեցնել,туруор
1013,setzen::V,նստեցնել,уур
1014,legen::V,դնել,уур
1015,berühren::V,դիպչել,тыыт
1016,berühren::V,դիպչել,таарый
1017,berühren::V,շոշափել,тыыт
1018,berühren::V,շոշափել,таарый
1019,verbinden::V,շաղկապել,кэлгий
1020,bedecken::V,ծածկել,бүрүй
1021,aufhängen::V,կախել,ыйаа
1022,anzünden::V,վառել,умат
1023,aufheben::V,վերցնել,өрө тарт
1024,zurücklassen::V,թողնել,бырах
1025,verlieren::V,կորցնել,сүтэр
1026,fallen lassen::V,գցել,түһэр
1027,fallen lassen::V,գցել,мүлчү тут
1028,machen::V,անել,оҥор
1029,machen::V,անել,оҥоһун
1030,herstellen::V,արտադրել,оҥор
1031,bauen::V,կառուցել,тут
1032,reparieren::V,նորոգել,абырахтаа
1033,verbessern::V,բարելավել,тупсар
1034,ändern::V,փոխել,уларыт
1035,graben::V,փորել,хас
1036,beugen::V,ծռել,бокут
1037,beugen::V,ծռել,токурут
1038,beugen::V,ծռել,бүк баттаа
1039,biegen::V,թեքել,иэх
1040,biegen::V,թեքել,өҕүлүннэр
1041,drehen::V,ոլորել,эргит
1042,drehen::V,ոլորել,эргичит
1043,wenden::V,պտտել,эргилин
1044,umdrehen::V,շրջել,түҥнэр
1045,heben::V,բարձրացնել,көтөх
1046,hochheben::V,բարձրացնել,таһаар
1047,ergreifen::V,վարակվել,тут
1048,halten::V,բռնել,тут
1049,drücken::V,ճնշել,ык
1050,schieben::V,հրել,ас
1051,kratzen::V,քերել,кыһыы
1052,lecken::V,լիզել,салаа
1053,beißen::V,կծել,ытыр
1054,abreißen::V,պոկել,быһа тарт
1055,abreißen::V,պոկել,туура тарт
1056,abschneiden::V,կտրել ,быс
1057,abschneiden::V,կտրել ,быһан ыл
1058,abschneiden::V,կտրել ,быһа баттаа
1059,binden::V,կապել,кэлгий
1060,stecken::V,խրել,батары ас
1061,brechen::V,կոտրել ,тоһут
1062,klopfen::V,թակել,тоҥсуй
1063,hauen::V,ծեծել,оҕус
1064,kleben::V,կպցնել,силимнээ
1065,reiben::V,շփել,аал
1066,streichen::V,վրան քսել,сыбаа
1067,schleifen::V,սրել ,чочуй
1068,schneiden::V,կտրել,быс
1069,rütteln::V,ցնցել,иэҕэҥнэт
1070,schütteln::V,թափահարել,сахсый
1071,schwenken::V,ճոճել,дайбаа
1072,schütten::V,լցնել,кут
1073,füllen::V,լիքը լցնել,толор
1074,einwickeln::V,փաթաթել,суулаа
1075,tragen::V,կրել,ит
1076,tragen::V,տանել,ит
1077,schleppen::V,քաշել,сос
1078,ziehen::V,ձգել,тарт
1079,ziehen::V,քաշել,тарт
1080,aufbewahren::V,պահել ,уур
1081,aufbewahren::V,պահել ,харай
1082,werfen::V,նետել,бырах
1083,packen::V,հափշտակել,тут
1084,verstecken::V,ծածկել,саһыар
1085,teilen::V,բաժանել,үллэр
1086,schicken::V,ուղարկել,ыыт
1087,bringen::V,բերել,аҕал
1088,hinzufügen::V,ավելացնել,эп
1089,bekommen::V,հայթայթել,ыл
1090,bekommen::V,հայթայթել,булун
1091,erhalten::V,ստանալ,ыл
1092,nehmen::V,վերցնել,ыл
1093,wählen::V,ընտրել,быыбардаа
1094,auswählen::V,գերադասել,тал
1095,bewahren::V,պահպանել,харай
1096,behindern::V,խոչընդոտել,мэһэйдээ
1097,verderben::V,փչացնել,буорту гын
1098,beschädigen::V,վնասել,алдьат
1099,zerbrechen::V,ջարդել,үлтүрүт
1100,zerbrechen::V,կոտրել,үлтүрүт
1101,zerreißen::V,պատռել,хайыта тарт
1102,zerstören::V,քանդել,алдьат
1103,verbrennen::V,այրել,уоттаа
1104,geben::V,տալ,биэр
1105,reichen::V,հանձնել,аҕал
1106,schenken::V,նվիրել,бэлэхтээ
1107,versprechen::V,խոստանալ,эрэннэр
1108,wünschen::V,մաղթել,баҕар
1109,loben::V,գովել,хайҕаа
1110,küssen::V,համբուրել,уураа
1111,wiegen::V,օրորել,бигээ
1112,zudecken::V,վրան գցել,сап
1113,zudecken::V,վրան գցել,бүрүй
1114,wecken::V,զարթնեցնել,уһугуннар
1115,zeigen::V,ցույց տալ,көрдөр
1116,führen::V,ուղեկցել,салай
1117,lehren::V,սովորեցնել,үөрэт
1118,unterrichten::V,ավանդել,үөрэт
1119,aufziehen::V,դաստիարակել,иит
1120,leiten::V,ղեկավարել,салай
1121,leiten::V,կառավարել,салай
1122,antreiben::V,շտապեցնել,кыһай
1123,lassen::V,ստիպել,күһэй
1124,einladen::V,հրավիրել,ыҥыр
1125,vereinigen::V,միացնել,холбоо
1126,vereinigen::V,միացնել,түм
1127,besuchen::V,այցելել,сырыт
1128,besuchen::V,այցելել,билсэ сырыт
1129,treffen::V,հանդիպել,көрүс
1130,sich versammeln::V,հավաքվել,мүһүн
1131,sich versammeln::V,հավաքվել,түмүс
1132,spielen::V,խաղալ,оонньоо
1133,singen::V,երգել,ыллаа
1134,tanzen::V,պարել,үҥкүүлээ
1135,sich trennen::V,ցրվել,араҕыс
1136,verlassen::V,լքել,хааллар
1137,retten::V,փրկել,өрүһүй
1138,bewachen::V,պահել,араҥаччылаа
1139,schützen::V,պաշտպանել,көмүскээ
1140,verteidigen::V,պաշտպանել,көмүскээ
1141,sich schlagen::V,կռվել,охсус
1142,schießen::V,կրակել,ытыалаа
1143,siegen::V,հաղթել,хот
1144,siegen::V,հաղթել,кыай
1145,ärgern::V,ձանձրացնել,кыыһырт
1146,schlagen::V,խփել,оҕус
1147,treten::V,քացի տալ,тэп
1148,stechen::V,խայթել,кэй
1149,stoßen::V,մղել,кэп
1150,stoßen::V,մղել,үтүрүй
1151,stehlen::V,գողանալ,уор
1152,stören::V,խանգարել,мэһэйдээ
1153,belästigen::V,անհանգստացնել,батар
1154,verbergen::V,թաքցնել,кистээ
1155,täuschen::V,խաբել,албыннаа
1156,betrügen::V,խաբել,албыннаа
1157,töten::V,սպանել ,өлөр
1158,wohnen::V,բնակվել,олор
1159,arbeiten::V,աշխատել,үлэлээ
1160,sammeln::V,հավաքել,мус
1161,sammeln::V,հավաքել,хомуй
1162,pflücken::V,քաղել,үргээ
1163,jagen::V,որս անել,бултаа
1164,fischen::V,ձուկ բռնել,балыктаа
1165,fassen::V,բռնել,тут
1166,hüten::V,արածեցնել,манаа
1167,treiben::V,հովուել,үүр
1168,anbinden::V,չուանել,баай
1169,füttern::V,կերակրել,аһат
1170,melken::V,կթել,ыа
1171,hacken::V,կոտորել,кэрт
1172,gießen::V,ջրել,сиигирт
1173,reifen::V,հասունանալ ,бус
1174,zubereiten::V,պատրաստել,бэлэмнээ
1175,kochen::V,եփել,буһар
1176,backen::V,թխել,буһар
1177,braten::V,տապակել,хооруй
1178,braten::V,տապակել,ыһаарылаа
1179,braten::V,տապակել,соркуойдаа
1180,umrühren::V,խառնել,былаа
1181,stricken::V,գործել,өр
1182,nähen::V,կարել,иистэн
1183,färben::V,ներկել,кырааскалаа
1184,reinigen::V,մաքրել,ыраастаа
1185,waschen::V,լվանալ,сууй
1186,abwischen::V,սրբել,сот
1187,spülen::V,ողողել,сайҕаа
1188,spülen::V,պարզաջրել,сайҕаа
1189,fegen::V,ավլել,сиппий
1190,kehren::V,ավլել,харбаа
1191,baden::V,լողանալ,сөтүөлээ
1192,sich waschen::V,լվացվել,суун
1193,ausziehen::V,հանել,уһул
1194,anziehen::V,հագնել,кэтэрт
1195,sich anziehen::V,հագնվել,таҥын
1196,kämmen::V,սանրել,тараа
1197,schmücken::V,զարդարել,симээ
1198,sagen::V,ասել,диэ
1199,sprechen::V,խոսել,эт
1200,sprechen::V,խոսել,саҥар
1201,reden::V,զրուցել,кэпсэт
1202,sich unterhalten::V,խոսակցել,кэпсэт
1203,fragen::V,հարցնել,ыйыт
1204,bitten::V,խնդրել,көрдөс
1205,erzählen::V,պատմել,кэпсээ
1206,erzählen::V,պատմել,сэһэргээ
1207,mitteilen::V,հաղորդել,биллэр
1208,nennen::V,անվանել,ааттаа
1209,rufen::V,կանչել,ыҥыр
1210,prahlen::V,պարծենալ,чабылан
1211,prahlen::V,պարծենալ,киһиргээ
1212,übersetzen::V,թարգմանել,тылбаастаа
1213,denken::V,մտածել,санаа
1214,denken::V,մտածել,толкуйдаа
1215,glauben::V,հավատալ,итэҕэй
1216,bemerken::V,նկատել,бэлиэтээ
1217,erkennen::V,ճանաչել,бил
1218,begreifen::V,հասկանալ,өйдөө
1219,verstehen::V,ըմբռնել,өйдөө
1220,lernen::V,սովորել,үөрэн
1221,wissen::V,իմանալ,бил
1222,sich erinnern an::V,հիշել,аҕын
1223,sich erinnern an::V,մտաբերել,аҕын
1224,vergessen::V,մոռանալ,умун
1225,messen::V,չափել,кэмнээ
1226,messen::V,չափել,кээмэйдээ
1227,zählen::V,թվել,аах
1228,zählen::V,հաշվել,аах
1229,rechnen::V,հաշվել,аах
1230,rechnen::V,հաշվարկել,аах
1231,lesen::V,կարդալ,аах
1232,malen::V,նկարել,уруһуйдаа
1233,zeichnen::V,գծել,уруһуйдаа
1234,schreiben::V,գրել,суруй
1235,besitzen::V,ունենալ,баһылаа
1236,besitzen::V,տեր լինել,баһылаа
1237,kaufen::V,գնել,атыылас
1238,verkaufen::V,վաճառել,атыылаа
1239,bezahlen::V,վճարել,төлөө
1240,zahlen::V,վճարել,төлөө
1241,beherrschen::V,ղեկավարել,баһылаа
1242,ertragen::V,դիմանալ,тулуй
1243,Horn::N,,муос
1244,fangen::V,,хап
