,Concept_ID,lez,tr
1338,zeichnen::V,чӏугун,çizmek
1339,schreiben::V,кхьин,yazmak
1340,besitzen::V,иеси хьун,haiz olmak
1341,besitzen::V,иеси хьун,sahip olmak
1342,kaufen::V,къачун,almak
1343,kaufen::V,маса къачун,almak
1344,verkaufen::V,гун,satmak
1345,verkaufen::V,маса гун,satmak
1346,bezahlen::V,къимет гун,ödemek
1347,bezahlen::V,эвезда авун,ödemek
1348,bezahlen::V,гьакъи агакьрун,ödemek
1349,zahlen::V,къимет гун,ödemek
1350,zahlen::V,эвезда авун,ödemek
1351,zahlen::V,гьакъи агакьрун,ödemek
1352,beherrschen::V,иеси хьун,hâkim olmak
1353,ertragen::V,таб гун,dayanmak
1354,ertragen::V,таб гун,katlanmak
1355,Oberschenkel::N,,uyluk
1356,Strömung::N,,akıntı
1357,Strömung::N,,cereyan
1358,Moor::N,,cılgıt
1359,Gedächtnis::N,,bellek
1360,Ski::N,,kayak
1361,Platte::N,,levha
1362,Leine::N,,kayış
1363,Geschäft::N,,ticaret
1364,dick[Gegenstand]::A,,kalın
1365,dick[Gegenstand]::A,,iri
1366,auf einmal::ADV,,birden
1367,zurück::ADV,,geriye
1368,wieder::ADV,,tekrar
1369,wieder::ADV,,yeniden
1370,wehen::V,,esmek
1371,rauchen::V,,tütmek
1372,schaukeln::V,,sallanmak
1373,rühren::V,,dokunmak
1374,rühren::V,,duygulandırmak
1375,scheinen::V,,görünmek
1376,zu sehen sein::V,,görünmek
1377,vernehmen::V,,haber almak
1378,wenden::V,,çevirmek
1379,binden::V,,bağlamak
1380,lassen::V,,-tırmak
1381,erkennen::V,,tanımak
1382,verstehen::V,,duymak
1383,verstehen::V,,anlamak
