,Concept_ID,de,hu
69,Welle::N,Welle,hullám
70,Wasser::N,Wasser,víz
71,Stein::N,Stein,kő
72,Boden::N,Boden,föld
73,Boden::N,Boden,talaj
74,Erde::N,Erde,föld
75,Staub::N,Staub,por
76,Rauch::N,Rauch,füst
77,Funke::N,Funke,szikra
78,Feuer::N,Feuer,tűz
79,Licht::N,Licht,fény
80,Schatten::N,Schatten,árnyék
81,Wetter::N,Wetter,idő
82,Wetter::N,Wetter,időjárás
83,Nebel::N,Nebel,köd
84,Wolke::N,Wolke,felhő
85,Regen::N,Regen,eső
86,Schnee::N,Schnee,hó
87,Eis::N,Eis,jég
88,Frost::N,Frost,fagy
89,Kälte::N,Kälte,hideg
90,Hitze::N,Hitze,hő
91,Hitze::N,Hitze,hőség
92,Raureif::N,Raureif,zúzmara
93,Regenbogen::N,Regenbogen,szivárvány
94,Donner::N,Donner,dörgés
95,Donner::N,Donner,mennydörgés
96,Strömung::N,Strömung,áramlat
97,Tropfen::N,Tropfen,csepp
98,Schaum::N,Schaum,hab
99,Schaum::N,Schaum,tajték
100,Schmutz::N,Schmutz,piszok
101,See::N,See,tó
102,Sumpf::N,Sumpf,mocsár
103,Moor::N,Moor,láp
104,Wiese::N,Wiese,rét
105,Wiese::N,Wiese,mező
106,Wald::N,Wald,erdő
107,Hügel::N,Hügel,domb
108,Anhöhe::N,Anhöhe,magaslat
109,Berg::N,Berg,hegy
110,Gipfel::N,Gipfel,csúcs
111,Höhle::N,Höhle,barlang
112,Abhang::N,Abhang,lejtő
113,Quelle::N,Quelle,forrás
114,Bach::N,Bach,patak
115,Fluss::N,Fluss,folyó
116,Ufer::N,Ufer,part
117,Küste::N,Küste,tengerpart
118,Festland::N,Festland,szárazföld
119,Meer::N,Meer,tenger
120,Bucht::N,Bucht,öböl
121,Insel::N,Insel,sziget
122,Blume::N,Blume,virág
123,Gras::N,Gras,fű
124,Wurzel::N,Wurzel,gyökér
125,Baum::N,Baum,fa
126,Stamm::N,Stamm,tő
127,Stamm::N,Stamm,törzs
128,Rinde::N,Rinde,kéreg
129,Ast::N,Ast,ág
130,Zweig::N,Zweig,gally
131,Blatt::N,Blatt,levél
132,Birke::N,Birke,nyír
133,Kiefer[Baum]::N,Kiefer,fenyő
134,Weide[Baum]::N,Weide,fűz
135,Tanne::N,Tanne,fenyő
136,Horn::N,Horn,szarv
137,Feder::N,Feder,toll
138,Fell::N,Fell,szőr
139,Fell::N,Fell,bunda
140,Flügel::N,Flügel,szárny
141,Klaue::N,Klaue,köröm
142,Kralle::N,Kralle,karom
143,Schwanz::N,Schwanz,farok
144,Ei::N,Ei,tojás
145,Nest::N,Nest,fészek
146,Bau::N,Bau,odú
147,Tier::N,Tier,állat
148,Herde::N,Herde,nyáj
149,Herde::N,Herde,csorda
150,Kuh::N,Kuh,tehén
151,Bulle::N,Bulle,bika
152,Pferd::N,Pferd,ló
153,Schaf::N,Schaf,juh
154,Schaf::N,Schaf,birka
155,Schwein::N,Schwein,sertés
156,Hund::N,Hund,eb
157,Hund::N,Hund,kutya
158,Katze::N,Katze,macska
159,Bär::N,Bär,medve
160,Eichhörnchen::N,Eichhörnchen,mókus
161,Elch::N,Elch,jávorszarvas
162,Fuchs::N,Fuchs,róka
163,Hase::N,Hase,nyúl
164,Maus::N,Maus,egér
165,Wolf::N,Wolf,farkas
166,Vogel::N,Vogel,madár
167,Schwarm::N,Schwarm,raj
168,Huhn::N,Huhn,tyúk
169,Hahn::N,Hahn,kakas
170,Gans::N,Gans,lúd
171,Gans::N,Gans,liba
172,Adler::N,Adler,sas
173,Ente::N,Ente,kacsa
174,Eule::N,Eule,bagoly
175,Kranich::N,Kranich,daru
176,Krähe::N,Krähe,varjú
177,Kuckuck::N,Kuckuck,kakukk
178,Schwan::N,Schwan,hattyú
179,Fisch::N,Fisch,hal
180,Barsch::N,Barsch,sügér
181,Hecht::N,Hecht,csuka
182,Schlange[Tier]::N,Schlange,kígyó
183,Wurm::N,Wurm,kukac
184,Spinne::N,Spinne,pók
185,Ameise::N,Ameise,hangya
186,Laus::N,Laus,tetű
187,Mücke::N,Mücke,szúnyog
188,Fliege::N,Fliege,légy
189,Schmetterling::N,Schmetterling,lepke
190,Schmetterling::N,Schmetterling,pillangó
191,Beere::N,Beere,bogyó
192,Apfel::N,Apfel,alma
193,Pilz::N,Pilz,gomba
194,Zwiebel::N,Zwiebel,hagyma
195,Saat::N,Saat,vetőmag
196,Korn::N,Korn,mag
197,Korn::N,Korn,szem
198,Heu::N,Heu,széna
199,Schale::N,Schale,héj
200,Grube::N,Grube,verem
201,Falle::N,Falle,csapda
202,Schlinge::N,Schlinge,tőr
203,Spur::N,Spur,nyom
204,Asche::N,Asche,hamu
205,Dreck::N,Dreck,sár
206,Dreck::N,Dreck,piszok
207,Eisen::N,Eisen,vas
208,Gold::N,Gold,arany
209,Silber::N,Silber,ezüst
210,Kohle::N,Kohle,szén
211,Glas::N,Glas,üveg
212,Lehm::N,Lehm,agyag
213,Lehm::N,Lehm,vályog
214,Sand::N,Sand,homok
215,Mensch::N,Mensch,ember
216,Mann::N,Mann,úr
217,Mann::N,Mann,férfi
218,Frau::N,Frau,nő
219,Frau::N,Frau,asszony
220,Kind::N,Kind,gyerek
221,Kind::N,Kind,gyermek
222,Junge::N,Junge,fiú
223,Mädchen::N,Mädchen,lány
224,Familie::N,Familie,család
225,Großvater::N,Großvater,nagyapa
226,Großmutter::N,Großmutter,nagyanya
227,Eltern::N,Eltern,szülők
228,Vater::N,Vater,apa
229,Vater::N,Vater,atya
230,Mutter::N,Mutter,anya
231,Sohn::N,Sohn,fiú
232,Tochter::N,Tochter,lány
233,Bruder::N,Bruder,fivér
234,Bruder::N,Bruder,testvér
235,Schwester::N,Schwester,nővér
236,Schwester::N,Schwester,lánytestvér
237,Onkel::N,Onkel,nagybácsi
238,Tante::N,Tante,nagynéni
239,Ehemann::N,Ehemann,férj
240,Ehefrau::N,Ehefrau,feleség
241,Freude::N,Freude,öröm
242,Gelächter::N,Gelächter,nevetés
243,Gelächter::N,Gelächter,hahotázás
244,Glück::N,Glück,boldogság
245,Kummer::N,Kummer,bánat
246,Wunsch::N,Wunsch,óhaj
247,Lust::N,Lust,kedv
248,Geist::N,Geist,elme
249,Geist::N,Geist,szellem
250,Gedanke::N,Gedanke,gondolat
251,Gedächtnis::N,Gedächtnis,emlékezet
252,Verstand::N,Verstand,ész
253,Verstand::N,Verstand,értelem
254,Sinn::N,Sinn,értelem
255,Grund::N,Grund,ok
256,Grund::N,Grund,alap
257,Wahrheit::N,Wahrheit,igaz
258,Wahrheit::N,Wahrheit,igazság
259,Gespräch::N,Gespräch,beszélgetés
260,Märchen::N,Märchen,mese
261,Erzählung::N,Erzählung,elbeszélés
262,Nachricht::N,Nachricht,hír
263,Nachricht::N,Nachricht,híradás
264,Neuigkeit::N,Neuigkeit,újság
265,Name::N,Name,név
266,Rätsel::N,Rätsel,rejtvény
267,Rede::N,Rede,beszéd
268,Rede::N,Rede,szónoklat
269,Sprache::N,Sprache,nyelv
270,Stimme::N,Stimme,hang
271,Wort::N,Wort,szó
272,Zeichen::N,Zeichen,jel
273,Ruf::N,Ruf,kiáltás
274,Lärm::N,Lärm,zaj
275,Laut::N,Laut,hang
276,Ton::N,Ton,hang
277,Lied::N,Lied,dal
278,Lied::N,Lied,ének
279,Ruhe::N,Ruhe,csend
280,Ruhe::N,Ruhe,nyugalom
281,Leute::N,Leute,emberek
282,Volk::N,Volk,nép
283,Arbeit::N,Arbeit,dolog
284,Gast::N,Gast,vendég
285,Geschenk::N,Geschenk,ajándék
286,Spiel::N,Spiel,játék
287,Gesellschaft::N,Gesellschaft,társaság
288,Hilfe::N,Hilfe,segítség
289,Freund::N,Freund,barát
290,Kamerad::N,Kamerad,társ
291,Angelegenheit::N,Angelegenheit,ügy
292,Anzahl::N,Anzahl,szám
293,Art::N,Art,faj
294,Art::N,Art,fajta
295,Stück::N,Stück,darab
296,Teil::N,Teil,rész
297,Hälfte::N,Hälfte,fél
298,Kreis::N,Kreis,kör
299,Kreuz::N,Kreuz,kereszt
300,Linie::N,Linie,vonal
301,Strich::N,Strich,vonás
302,Abstand::N,Abstand,köz
303,Entfernung::N,Entfernung,távolság
304,Gegend::N,Gegend,táj
305,Gegend::N,Gegend,vidék
306,Platz::N,Platz,hely
307,Ort::N,Ort,hely
308,Seite::N,Seite,fél
309,Seite::N,Seite,oldal
310,Mitte::N,Mitte,közép
311,Gegenstand::N,Gegenstand,tárgy
312,Sache::N,Sache,dolog
313,Rand::N,Rand,szél
314,Rand::N,Rand,perem
315,Rand::N,Rand,szegély
316,Kante::N,Kante,él
317,Ecke::N,Ecke,sarok
318,Ecke::N,Ecke,szöglet
319,Spitze::N,Spitze,csúcs
320,Ende::N,Ende,vég
321,Loch::N,Loch,lyuk
322,Winkel::N,Winkel,szög
323,Muster::N,Muster,minta
324,Größe::N,Größe,nagyság
325,Länge::N,Länge,hossz
326,Länge::N,Länge,hosszúság
327,Höhe::N,Höhe,magasság
328,Gewicht::N,Gewicht,súly
329,Menge::N,Menge,sokaság
330,Menge::N,Menge,mennyiség
331,Haufen::N,Haufen,halom
332,Reihe::N,Reihe,sor
333,Boot::N,Boot,csónak
334,Ruder::N,Ruder,evező
335,Schlitten::N,Schlitten,szánkó
336,Ski::N,Ski,sí
337,Lagerfeuer::N,Lagerfeuer,tábortűz
338,Last::N,Last,teher
339,Gang::N,Gang,járás
340,Schritt::N,Schritt,lépés
341,Norden::N,Norden,észak
342,Süden::N,Süden,dél
343,Westen::N,Westen,nyugat
344,Osten::N,Osten,kelet
345,Holz::N,Holz,fa
346,Brett::N,Brett,deszka
347,Platte::N,Platte,lap
348,Platte::N,Platte,lemez
349,Stütze::N,Stütze,támasz
350,Stütze::N,Stütze,támaszték
351,Stange::N,Stange,rúd
352,Stange::N,Stange,pózna
353,Stock::N,Stock,pálca
354,Stab::N,Stab,bot
355,Rohr::N,Rohr,cső
356,Haus::N,Haus,ház
357,Heim::N,Heim,otthon
358,Ofen::N,Ofen,kályha
359,Fußboden::N,Fußboden,padló
360,Tisch::N,Tisch,asztal
361,Stuhl::N,Stuhl,szék
362,Wiege::N,Wiege,bölcső
363,Bett::N,Bett,ágy
364,Regal::N,Regal,polc
365,Regal::N,Regal,állvány
366,Kiste::N,Kiste,láda
367,Fenster::N,Fenster,ablak
368,Tür::N,Tür,ajtó
369,Tor::N,Tor,kapu
370,Zaun::N,Zaun,kerítés
371,Dach::N,Dach,tető
372,Leiter::N,Leiter,létra
373,Besen::N,Besen,seprű
374,Spaten::N,Spaten,ásó
375,Schaufel::N,Schaufel,lapát
376,Gabel::N,Gabel,villa
377,Löffel::N,Löffel,kanál
378,Messer::N,Messer,kés
379,Nagel::N,Nagel,szeg
380,Netz::N,Netz,háló
381,Haken::N,Haken,kampó
382,Griff::N,Griff,nyél
383,Griff::N,Griff,fogantyú
384,Schloss::N,Schloss,zár
385,Bild::N,Bild,kép
386,Figur::N,Figur,alak
387,Puppe::N,Puppe,bábu
388,Beutel::N,Beutel,zacskó
389,Bündel::N,Bündel,köteg
390,Tasche::N,Tasche,táska
391,Eimer::N,Eimer,vödör
392,Deckel::N,Deckel,fedő
393,Deckel::N,Deckel,fedél
394,Geschirr::N,Geschirr,edény
395,Sack::N,Sack,zsák
396,Tasse::N,Tasse,csésze
397,Topf::N,Topf,fazék
398,Kessel::N,Kessel,üst
399,Kessel::N,Kessel,bogrács
400,Essen::N,Essen,evés
401,Essen::N,Essen,étkezés
402,Nahrung::N,Nahrung,ennivaló
403,Speise::N,Speise,étel
404,Fleisch::N,Fleisch,hús
405,Getreide::N,Getreide,gabona
406,Brei::N,Brei,pép
407,Brei::N,Brei,kása
408,Brot::N,Brot,kenyér
409,Scheibe::N,Scheibe,szelet
410,Fett::N,Fett,háj
411,Fett::N,Fett,zsír
412,Butter::N,Butter,vaj
413,Öl::N,Öl,olaj
414,Salz::N,Salz,só
415,Suppe::N,Suppe,leves
416,Honig::N,Honig,méz
417,Milch::N,Milch,tej
418,Tee::N,Tee,tea
419,Leder::N,Leder,bőr
420,Wolle::N,Wolle,gyapjú
421,Stoff::N,Stoff,szövet
422,Nadel::N,Nadel,tű
423,Faden::N,Faden,fonál
424,Knopf::N,Knopf,gomb
425,Knoten::N,Knoten,csomó
426,Farbe::N,Farbe,szín
427,Farbe::N,Farbe,festék
428,Kleidung::N,Kleidung,ruha
429,Kleidung::N,Kleidung,ruházat
430,Hemd::N,Hemd,ing
431,Kragen::N,Kragen,gallér
432,Ärmel::N,Ärmel,ujj
433,Hose::N,Hose,gatya
434,Hose::N,Hose,nadrág
435,Gürtel::N,Gürtel,öv
436,Mütze::N,Mütze,sapka
437,Schuh::N,Schuh,cipő
438,Stiefel::N,Stiefel,csizma
439,Ring::N,Ring,gyűrű
440,Band::N,Band,szalag
441,Kamm::N,Kamm,fésű
442,Spiegel::N,Spiegel,tükör
443,Riemen::N,Riemen,szíj
444,Schnur::N,Schnur,zsinór
445,Leine::N,Leine,póráz
446,Decke::N,Decke,takaró
447,Kissen::N,Kissen,párna
448,Tuch::N,Tuch,kendő
449,Handtuch::N,Handtuch,törülköző
450,Kraft::N,Kraft,erő
451,Stärke::N,Stärke,erő
452,Stärke::N,Stärke,erősség
453,Gesundheit::N,Gesundheit,egészség
454,Krankheit::N,Krankheit,kór
455,Krankheit::N,Krankheit,betegség
456,Schmerz::N,Schmerz,fájdalom
457,Wunde::N,Wunde,seb
458,Fieber::N,Fieber,láz
459,Arznei::N,Arznei,orvosság
460,Arznei::N,Arznei,gyógyszer
461,Brücke::N,Brücke,híd
462,Brunnen::N,Brunnen,kút
463,Weide::N,Weide,legelő
464,Pfad::N,Pfad,ösvény
465,Weg::N,Weg,út
466,Straße::N,Straße,út
467,Dorf::N,Dorf,falu
468,Stadt::N,Stadt,város
469,Brief::N,Brief,levél
470,Buch::N,Buch,könyv
471,Buchstabe::N,Buchstabe,betű
472,Zeitung::N,Zeitung,újság
473,Zeitung::N,Zeitung,hírlap
474,Leben::N,Leben,élet
475,Tod::N,Tod,halál
476,Grab::N,Grab,sír
477,Kirche::N,Kirche,templom
478,Sünde::N,Sünde,bűn
479,Sünde::N,Sünde,vétek
480,Gott::N,Gott,isten
481,Arbeiter::N,Arbeiter,munkás
482,Chef::N,Chef,főnök
483,Meister::N,Meister,mester
484,Arzt::N,Arzt,orvos
485,Lehrer::N,Lehrer,tanár
486,Lehrer::N,Lehrer,tanító
487,Geld::N,Geld,pénz
488,Geschäft::N,Geschäft,üzlet
489,Laden::N,Laden,bolt
490,Preis::N,Preis,ár
491,Ware::N,Ware,áru
492,Nutzen::N,Nutzen,haszon
493,Reichtum::N,Reichtum,gazdagság
494,Welt::N,Welt,világ
495,Land::N,Land,ország
496,Staat::N,Staat,állam
497,König::N,König,király
498,Macht::N,Macht,hatalom
499,Grenze::N,Grenze,határ
500,Krieg::N,Krieg,háború
501,Feind::N,Feind,ellenség
502,Gewalt::N,Gewalt,erőszak
503,Kampf::N,Kampf,harc
504,Bogen[Waffe]::N,Bogen,íj
505,Pfeil::N,Pfeil,nyíl
506,Gewehr::N,Gewehr,puska
507,Gewehr::N,Gewehr,fegyver
508,Fehler::N,Fehler,hiba
509,Lüge::N,Lüge,hazugság
510,Schaden::N,Schaden,kár
511,Unglück::N,Unglück,csapás
512,Unglück::N,Unglück,balszerencse
513,Schuld::N,Schuld,bűn
514,Alter::N,Alter,kor
515,Schluss::N,Schluss,vég
516,Schluss::N,Schluss,befejezés
517,Zeit::N,Zeit,idő
518,Tag::N,Tag,nap
519,Morgen::N,Morgen,reggel
520,Mittag::N,Mittag,dél
521,Abend::N,Abend,este
522,Nacht::N,Nacht,éj
523,Nacht::N,Nacht,éjszaka
524,Woche::N,Woche,hét
525,Monat::N,Monat,hó
526,Monat::N,Monat,hónap
527,Jahr::N,Jahr,év
528,Frühling::N,Frühling,tavasz
529,Sommer::N,Sommer,nyár
530,Herbst::N,Herbst,ősz
531,Winter::N,Winter,tél
532,Januar::N,Januar,január
533,Februar::N,Februar,február
534,März::N,März,március
535,April::N,April,április
536,Mai::N,Mai,május
537,Juni::N,Juni,június
538,Juli::N,Juli,július
539,August::N,August,augusztus
540,September::N,September,szeptember
541,Oktober::N,Oktober,október
542,November::N,November,november
543,Dezember::N,Dezember,december
544,Montag::N,Montag,hétfő
545,Dienstag::N,Dienstag,kedd
546,Mittwoch::N,Mittwoch,szerda
547,Donnerstag::N,Donnerstag,csütörtök
548,Freitag::N,Freitag,péntek
549,Samstag::N,Samstag,szombat
550,Sonntag::N,Sonntag,vasárnap
551,groß::A,groß,nagy
552,klein::A,klein,pici
553,klein::A,klein,kicsi
554,lang::A,lang,hosszú
555,kurz::A,kurz,rövid
556,breit::A,breit,széles
557,schmal::A,schmal,keskeny
558,dicht::A,dicht,sűrű
559,dick[Gegenstand]::A,dick,vastag
560,dünn::A,dünn,vékony
561,fein::A,fein,vékony
562,fest::A,fest,szilárd
563,flach::A,flach,sík
564,flach::A,flach,lapos
565,glatt::A,glatt,sima
566,hart::A,hart,kemény
567,weich::A,weich,puha
568,rund::A,rund,kerek
569,spitz::A,spitz,hegyes
570,scharf::A,scharf,éles
571,stumpf::A,stumpf,tompa
572,stumpf::A,stumpf,életlen
573,schwer::A,schwer,nehéz
574,schwer::A,schwer,súlyos
575,schön::A,schön,szép
576,heiß::A,heiß,forró
577,warm::A,warm,meleg
578,kalt::A,kalt,hideg
579,kühl::A,kühl,hűs
580,kühl::A,kühl,hűvös
581,frisch::A,frisch,üde
582,frisch::A,frisch,friss
583,feucht::A,feucht,nedves
584,nass::A,nass,vizes
585,trocken::A,trocken,száraz
586,voll::A,voll,telt
587,leer::A,leer,üres
588,offen::A,offen,nyílt
589,offen::A,offen,nyitott
590,geschlossen::A,geschlossen,zárt
591,geschlossen::A,geschlossen,csukott
592,sauber::A,sauber,tiszta
593,schmutzig::A,schmutzig,piszkos
594,schmutzig::A,schmutzig,szennyes
595,roh::A,roh,nyers
596,reif::A,reif,érett
597,lecker::A,lecker,finom
598,süß::A,süß,édes
599,bitter::A,bitter,keserű
600,sauer::A,sauer,savanyú
601,hell::A,hell,világos
602,dunkel::A,dunkel,sötét
603,schwarz::A,schwarz,fekete
604,weiß::A,weiß,fehér
605,rot::A,rot,vörös
606,gelb::A,gelb,sárga
607,blau::A,blau,kék
608,grün::A,grün,zöld
609,grau::A,grau,ősz
610,grau::A,grau,szürke
611,bunt::A,bunt,tarka
612,bunt::A,bunt,színes
613,billig::A,billig,olcsó
614,teuer::A,teuer,drága
615,wertvoll::A,wertvoll,értékes
616,blind::A,blind,vak
617,taub::A,taub,süket
618,kräftig::A,kräftig,erős
619,stark::A,stark,erős
620,schwach::A,schwach,gyenge
621,schwach::A,schwach,erőtlen
622,fett::A,fett,hájas
623,schlank::A,schlank,karcsú
624,hübsch::A,hübsch,csinos
625,böse::A,böse,rossz
626,böse::A,böse,gonosz
627,dumm::A,dumm,buta
628,dumm::A,dumm,ostoba
629,faul::A,faul,lusta
630,fleißig::A,fleißig,szorgalmas
631,geizig::A,geizig,fukar
632,geizig::A,geizig,fösvény
633,klug::A,klug,okos
634,klug::A,klug,eszes
635,geschickt::A,geschickt,ügyes
636,lieb::A,lieb,drága
637,lieb::A,lieb,kedves
638,lustig::A,lustig,víg
639,lustig::A,lustig,vidám
640,sanft::A,sanft,enyhe
641,hungrig::A,hungrig,éhes
642,krank::A,krank,beteg
643,nackt::A,nackt,csupasz
644,nackt::A,nackt,meztelen
645,traurig::A,traurig,bús
646,traurig::A,traurig,szomorú
647,lebendig::A,lebendig,élő
648,gut::A,gut,jó
649,schlecht::A,schlecht,rossz
650,richtig::A,richtig,helyes
651,schlimm::A,schlimm,rossz
652,wahr::A,wahr,igaz
653,alt::A,alt,ó
654,alt::A,alt,régi
655,neu::A,neu,új
656,ehemalig::A,ehemalig,volt
657,ehemalig::A,ehemalig,egykori
658,alt[Lebewesen]::A,alt,öreg
659,jung::A,jung,fiatal
660,arm::A,arm,szegény
661,reich::A,reich,gazdag
662,bekannt::A,bekannt,ismert
663,bekannt::A,bekannt,ismeretes
664,berühmt::A,berühmt,híres
665,fremd::A,fremd,idegen
666,verschieden::A,verschieden,különböző
667,nah::A,nah,közeli
668,fern::A,fern,távoli
669,linker::A,linker,bal
670,rechter::A,rechter,jobb
671,anderer::A,anderer,más
672,anderer::A,anderer,másik
673,erster::A,erster,első
674,zweiter::A,zweiter,második
675,dritter::A,dritter,harmadik
676,letzter::A,letzter,utolsó
677,allein::ADV,allein,egyedül
678,auf einmal::ADV,auf einmal,egyszerre
679,zusammen::ADV,zusammen,együtt
680,zusammen::ADV,zusammen,összesen
681,lange::ADV,lange,sokáig
682,lange::ADV,lange,hosszan
683,plötzlich::ADV,plötzlich,hirtelen
684,plötzlich::ADV,plötzlich,egyszerre
685,sofort::ADV,sofort,rögtön
686,sofort::ADV,sofort,tüstént
687,später::ADV,später,későn
688,jetzt::ADV,jetzt,most
689,heute::ADV,heute,ma
690,morgen::ADV,morgen,holnap
691,bald::ADV,bald,majd
692,bald::ADV,bald,nemsokára
693,dann::ADV,dann,akkor
694,gestern::ADV,gestern,tegnap
695,einst::ADV,einst,hajdan
696,damals::ADV,damals,akkor
697,damals::ADV,damals,akkoriban
698,danach::ADV,danach,azután
699,vorher::ADV,vorher,előbb
700,zuerst::ADV,zuerst,először
701,einmal::ADV,einmal,egyszer
702,manchmal::ADV,manchmal,néha
703,manchmal::ADV,manchmal,olykor
704,oft::ADV,oft,sokszor
705,immer::ADV,immer,mindig
706,niemals::ADV,niemals,sohasem
707,hier::ADV,hier,itt
708,hierhin::ADV,hierhin,erre
709,von hier::ADV,von hier,innen
710,dort::ADV,dort,ott
711,dorthin::ADV,dorthin,oda
712,geradeaus::ADV,geradeaus,egyenesen
713,vorwärts::ADV,vorwärts,előre
714,rückwärts::ADV,rückwärts,hátrafelé
715,zurück::ADV,zurück,hátra
716,zurück::ADV,zurück,vissza
717,unten::ADV,unten,alul
718,hinab::ADV,hinab,le
719,hinab::ADV,hinab,lefelé
720,oben::ADV,oben,fenn
721,oben::ADV,oben,felül
722,hinauf::ADV,hinauf,fel
723,hinauf::ADV,hinauf,felfelé
724,überall::ADV,überall,mindenütt
725,nicht::ADV,nicht,nem
726,ein wenig::ADV,ein wenig,egy kicsit
727,kaum::ADV,kaum,alig
728,sehr::ADV,sehr,nagyon
729,so::ADV,so,úgy
730,noch::ADV,noch,még
731,nur::ADV,nur,csak
732,nur::ADV,nur,csupán
733,schon::ADV,schon,már
734,wieder::ADV,wieder,ismét
735,wieder::ADV,wieder,megint
736,vergebens::ADV,vergebens,hiába
737,vor::PRP,vor,előtt
738,hinter::PRP,hinter,mögött
739,unter::PRP,unter,alatt
740,durch::PRP,durch,át
741,durch::PRP,durch,keresztül
742,neben::PRP,neben,mellett
743,zwischen::PRP,zwischen,között
744,wegen::PRP,wegen,miatt
745,wegen::PRP,wegen,végett
746,dies::PRN,dies,ez
747,das::PRN,das,az
748,alles::PRN,alles,minden
749,ich::PRN,ich,én
750,du::PRN,du,te
751,er::PRN,er,ő
752,wir::PRN,wir,mi
753,ihr::PRN,ihr,ti
754,sie::PRN,sie,ők
755,was::FPRN,was,mi
756,wer::FPRN,wer,ki
757,wo::FADV,wo,hol
758,wohin::FADV,wohin,hova
759,wie::FADV,wie,hogy
760,wie::FADV,wie,hogyan
761,warum::FADV,warum,miért
762,wieviel::FNUM,wieviel,hány
763,wieviel::FNUM,wieviel,mennyi
764,eins::NUM,eins,egy
765,zwei::NUM,zwei,kettő
766,drei::NUM,drei,három
767,vier::NUM,vier,négy
768,fünf::NUM,fünf,öt
769,sechs::NUM,sechs,hat
770,sieben::NUM,sieben,hét
771,acht::NUM,acht,nyolc
772,neun::NUM,neun,kilenc
773,zehn::NUM,zehn,tíz
774,elf::NUM,elf,tizenegy
775,zwölf::NUM,zwölf,tizenkettő
776,zwanzig::NUM,zwanzig,húsz
777,dreißig::NUM,dreißig,harminc
778,vierzig::NUM,vierzig,negyven
779,fünfzig::NUM,fünfzig,ötven
780,sechzig::NUM,sechzig,hatvan
781,siebzig::NUM,siebzig,hetven
782,achtzig::NUM,achtzig,nyolcvan
783,neunzig::NUM,neunzig,kilencven
784,hundert::NUM,hundert,száz
785,tausend::NUM,tausend,ezer
786,und::CNJ,und,és
787,und::CNJ,und,meg
788,oder::CNJ,oder,vagy
789,stehen::V,stehen,áll
790,sitzen::V,sitzen,ül
791,liegen::V,liegen,fekszik
792,hängen::V,hängen,függ
793,werden::V,werden,lesz
794,passieren::V,passieren,történik
795,beginnen::V,beginnen,kezdődik
796,enden::V,enden,végződik
797,enden::V,enden,befejeződik
798,wechseln::V,wechseln,változik
799,aufgehen[Sonne]::V,aufgehen,kel
800,untergehen[Sonne]::V,untergehen,lemegy
801,scheinen[Sonne]::V,scheinen,süt
802,donnern::V,donnern,dörög
803,wehen::V,wehen,fúj
804,strömen::V,strömen,áramlik
805,fließen::V,fließen,folyik
806,sich drehen::V,sich drehen,forog
807,schwanken::V,schwanken,inog
808,schwanken::V,schwanken,ingadozik
809,schwingen::V,schwingen,leng
810,fallen::V,fallen,esik
811,brennen::V,brennen,ég
812,rauchen::V,rauchen,füstöl
813,regnen::V,regnen,esik
