,Concept_ID,eu,ja
845,vergebens::ADV,alferrik,無駄に
846,vor::PRP,aurrean,前に
847,hinter::PRP,ostean,後ろに
848,hinter::PRP,gibelean,後ろに
849,unter::PRP,pean,下に
850,unter::PRP,azpian,下に
851,durch::PRP,zehar,通して
852,neben::PRP,ondoan,横に
853,neben::PRP,aldamenean,横に
854,zwischen::PRP,artean,間に
855,wegen::PRP,-gatik,為に
856,wegen::PRP,-gatik,せいで
857,dies::PRN,hau,これ
858,das::PRN,hura,それ
859,alles::PRN,dena,全部
860,ich::PRN,ni,私
861,du::PRN,zu,あなた
862,er::PRN,bera,彼
863,wir::PRN,gu,私達
864,ihr::PRN,zuek,あなた達
865,sie::PRN,berak,彼ら
866,was::FPRN,zer,何
867,wer::FPRN,nor,誰
868,wer::FPRN,nor,どなた
869,wo::FADV,non,どこ
870,wo::FADV,non,どこに
871,wohin::FADV,nora,どこへ
872,wie::FADV,nola,どう
873,wie::FADV,zelan,どう
874,warum::FADV,zeren,何故
875,warum::FADV,zeren,どうして
876,warum::FADV,zergatik,何故
877,warum::FADV,zergatik,どうして
878,wieviel::FNUM,zenbat,どのくらい
879,eins::NUM,bat,一
880,zwei::NUM,bi,二
881,zwei::NUM,bi,二つ
882,zwei::NUM,biga,二
883,zwei::NUM,biga,二つ
884,drei::NUM,hiru,三
885,drei::NUM,hiru,三つ
886,vier::NUM,lau,四
887,vier::NUM,lau,四つ
888,fünf::NUM,bost,五
889,fünf::NUM,bost,五つ
890,sechs::NUM,sei,六
891,sechs::NUM,sei,六つ
892,sieben::NUM,zazpi,七
893,sieben::NUM,zazpi,七つ
894,acht::NUM,zortzi,八
895,acht::NUM,zortzi,八つ
896,neun::NUM,bederatzi,九
897,neun::NUM,bederatzi,九つ
898,zehn::NUM,hamar,十
899,elf::NUM,hamaika,十一
900,zwölf::NUM,hamabi,十二
901,zwanzig::NUM,hogei,二十
902,dreißig::NUM,hogeita hamar,三十
903,vierzig::NUM,berrogei,四十
904,fünfzig::NUM,berrogeita hamar,五十
905,sechzig::NUM,hirurogei,六十
906,siebzig::NUM,hirurogeita hamar,七十
907,achtzig::NUM,laurogei,八十
908,neunzig::NUM,laurogeita hamar,九十
909,hundert::NUM,ehun,百
910,tausend::NUM,mila,千
911,und::CNJ,eta,-と
912,und::CNJ,eta,そして
913,oder::CNJ,edo,或いは
914,stehen::V,zutik egon,立っている
915,sitzen::V,eserita egon,座っている
916,liegen::V,etzan,横になっている
917,hängen::V,eskegita egon,掛かっている
918,hängen::V,zintzilik egon,掛かっている
919,werden::V,bihurtu,なる
920,werden::V,bilakatu,なる
921,passieren::V,pasatu,起こる
922,passieren::V,gertatu,起こる
923,beginnen::V,hasi,始まる
924,enden::V,bukatu,終わる
925,wechseln::V,aldatu,変わる
926,aufgehen[Sonne]::V,ilki,出る
927,aufgehen[Sonne]::V,sortu,出る
928,untergehen[Sonne]::V,sartu,沈む
929,scheinen[Sonne]::V,eguzkia egon,輝く
930,donnern::V,trumoia jo,雷が鳴る
931,wehen::V,haizea ibili,吹く
932,strömen::V,zorrotadaka isuri,流れる
933,fließen::V,isuri,流れる
934,sich drehen::V,biratu,回転する
935,schwanken::V,zabuka ibili,揺れる
936,schwingen::V,kulunkatu,振動する
937,fallen::V,erori,落ちる
938,brennen::V,sutan egon,燃える
939,rauchen::V,kea bota,煙を出す
940,regnen::V,euria ari izan,雨が降る
941,gefrieren::V,izoztu,凍る
942,gefrieren::V,hormatu,凍る
943,tauen::V,gesaldu,溶ける
944,schmelzen::V,urtu,溶ける
945,trocknen::V,idortu,乾く
946,trocknen::V,lehortu,乾く
947,sieden::V,irakin,沸く
948,faulen::V,hirotu,腐る
949,faulen::V,usteldu,腐る
950,verfaulen::V,hirotu,朽ちる
951,verfaulen::V,usteldu,朽ちる
952,reißen::V,eten,切れる
953,reißen::V,tarrat egin,切れる
954,versinken::V,urperatu,沈む
955,vergehen::V,iragan,経つ
956,erscheinen::V,agertu,現れる
957,verschwinden::V,desagertu,消える
958,sinken::V,beheititu,下がる
959,abnehmen::V,gutxitu,減る
960,abnehmen::V,beheratu,減る
961,zunehmen::V,gora egin,増える
962,steigen::V,igo,上がる
963,wachsen::V,hazi,伸びる
964,glänzen::V,distiratu,輝く
965,funkeln::V,izarniatu,ぴかぴか光る
966,lärmen::V,zarata atera,騒ぐ
967,läuten::V,jo,鳴る
968,läuten::V,hots egin,鳴る
969,klingeln::V,txirrina jo,鳴る
970,klirren::V,tintin egin,がらんがらんと鳴る
971,brausen::V,marru egin,逆巻く
972,rauschen::V,fir-fir egin,戦ぐ
973,klingen::V,soinu egin,鳴る
974,bellen::V,zaunkatu,吠える
975,heulen::V,ulu egin,きゃんきゃん鳴く
976,heulen::V,uhuri egin,きゃんきゃん鳴く
977,blasen::V,ufa egin,吹く
978,blasen::V,putz egin,吹く
979,pfeifen::V,txistu egin,口笛を吹く
980,schreien::V,oihu egin,叫ぶ
981,schreien::V,garrasi egin,叫ぶ
982,stöhnen::V,intziri egin,うめく
983,zittern::V,ikara egin,震える
984,zittern::V,dar-dar egin,震える
985,leben::V,bizi izan,生きている
986,geboren werden::V,jaio,生まれる
987,atmen::V,hats egin,呼吸する
988,atmen::V,arnasa egin,呼吸する
989,trinken::V,edan,飲む
990,essen::V,jan,食べる
991,schlucken::V,irentsi,飲み込む
992,müde werden::V,unatu,眠くなる
993,müde werden::V,nekatu,眠くなる
994,einschlafen::V,lokartu,寝付く
995,schlafen::V,lo egin,眠る
996,aufwachen::V,esnatu,目が覚める
997,aufwachen::V,atzarri,目が覚める
998,aufstehen::V,jaiki,起きる
999,sich erholen::V,atseden egin,休養する
1000,krank werden::V,gaixotu,病気になる
1001,krank sein::V,eri izan,病気である
1002,krank sein::V,gaixo izan,病気である
1003,schmerzen::V,min egin,痛む
1004,husten::V,eztul egin,咳をする
1005,genesen::V,osatu,元気になる
1006,sterben::V,hil,死ぬ
1007,sterben::V,hil,亡くなる
1008,sterben::V,zendu,死ぬ
1009,sterben::V,zendu,亡くなる
1010,umkommen::V,istripuz hil,死亡する
1011,sich bewegen::V,higitu,移動する
1012,sich rühren::V,zirkin egin,動く
1013,sich erheben::V,zutitu,立ち上がる
1014,sich erheben::V,altxatu,立ち上がる
1015,sich setzen::V,eseri,座る
1016,sich setzen::V,jesarri,座る
1017,hinfallen::V,erori,転ぶ
1018,laufen::V,ibili,歩く
1019,schreiten::V,oinkatu,跨ぐ
1020,spazierengehen::V,paseatu,散歩する
1021,spazierengehen::V,ostera bat egin,散歩する
1022,eilen::V,lasterkatu,急ぐ
1023,sich beeilen::V,lehiatu,焦る
1024,sausen::V,ziztu bizian joan,疾駆する
1025,rennen::V,lasterka egin,走る
1026,springen::V,jauzi egin,跳ぶ
1027,klettern::V,igo,よじ登る
1028,schaukeln::V,zabu egin,ぶらんこに乗る
1029,schaukeln::V,zanbulu egin,ぶらんこに乗る
1030,kriechen::V,narras egin,這う
1031,schwimmen::V,igerikatu,泳ぐ
1032,schwimmen::V,igeri egin,泳ぐ
1033,tauchen::V,murgildu,潜る
1034,tauchen::V,pulunpatu,潜る
1035,rudern::V,bogatu,漕ぐ
1036,rudern::V,arraun egin,漕ぐ
1037,fahren::V,joan,行く
1038,fahren::V,joan,乗車する
1039,fliegen::V,hegaldatu,飛ぶ
1040,fliegen::V,hegan egin,飛ぶ
1041,gehen::V,joan,行く
1042,weggehen::V,alde egin,立ち去る
1043,abfahren::V,abiatu,出発する
1044,anhalten::V,geratu,止まる
1045,anhalten::V,gelditu,止まる
1046,hineingehen::V,sartu,入る
1047,eintreten::V,sartu,中に入る
1048,kommen::V,etorri,来る
1049,ankommen::V,heldu,着く
1050,ankommen::V,heldu,到着する
1051,ankommen::V,iritsi,着く
1052,ankommen::V,iritsi,到着する
1053,zurückkommen::V,itzuli,帰る
1054,bleiben::V,gelditu,留まる
1055,warten::V,itxaron,待つ
1056,warten::V,zain egon,待つ
1057,erwarten::V,iguriki,期待する
1058,suchen::V,bilatu,探る
1059,finden::V,idoro,見つける
1060,finden::V,aurkitu,見つける
1061,versuchen::V,saiatu,試す
1062,versuchen::V,ahalegindu,試す
1063,vorbereiten::V,gertatu,準備する
1064,lieben::V,maitatu,愛する
1065,lieben::V,maite izan,愛する
1066,mögen::V,laket izan,好きである
1067,mögen::V,atsegin izan,好きである
1068,lachen::V,irri egin,笑う
1069,lachen::V,barre egin,笑う
1070,rühren::V,hunkitu,感情を動かす
1071,weinen::V,negar egin,泣く
1072,schimpfen::V,erneguka ari izan,叱る
1073,sich ärgern::V,ernegatu,怒る
1074,sich ärgern::V,ernegatu,腹を立てる
1075,sich ärgern::V,haserretu,怒る
1076,sich ärgern::V,haserretu,腹を立てる
1077,sich fürchten::V,beldur izan,怖がる
1078,fürchten::V,beldur izan,恐れる
1079,fliehen::V,ihes egin,逃げる
1080,flüchten::V,ihes egin,逃亡する
1081,sehen::V,ikusi,見る
1082,anschauen::V,begietsi,眺める
1083,ansehen::V,begiratu,見る
1084,hören::V,aditu,聞く
1085,zuhören::V,entzun,聴く
1086,probieren::V,dastatu,食べてみる
1087,riechen::V,usnatu,気取る
1088,riechen::V,usaindu,気取る
1089,fühlen::V,sentitu,感じる
1090,scheinen::V,iruditu,ように見える
1091,scheinen::V,begitandu,ように見える
1092,zu sehen sein::V,azaldu,見える
1093,vernehmen::V,aditu,承る
1094,frieren::V,hotz izan,寒気がする
1095,tun::V,egin,する
1096,können::V,ahal izan,出来る
1097,wollen::V,nahi izan,-たい
1098,anfangen::V,hasi,始める
1099,beenden::V,bukatu,終える
1100,aufhören::V,utzi,止める
1101,gelingen::V,lortu,成功する
1102,geraten::V,heldu,当たる
1103,öffnen::V,ireki,開く
1104,öffnen::V,ireki,開ける
1105,öffnen::V,zabaldu,開く
1106,öffnen::V,zabaldu,開ける
1107,schließen::V,itxi,閉める
1108,stellen::V,ipini,置く
1109,stellen::V,ipini,据える
1110,setzen::V,jesarri,座らせる
1111,legen::V,jarri,置く
1112,berühren::V,ukitu,触る
1113,berühren::V,ukitu,触れる
1114,verbinden::V,uztartu,結びつける
1115,bedecken::V,estali,覆う
1116,aufhängen::V,eseki,掛ける
1117,aufhängen::V,eskegi,掛ける
1118,anzünden::V,piztu,燃やす
1119,anzünden::V,piztu,火をつける
1120,aufheben::V,jaso,拾う
1121,zurücklassen::V,atzean utzi,残す
1122,verlieren::V,galdu,無くす
1123,fallen lassen::V,erortzen utzi,落とす
1124,machen::V,egin,作る
1125,herstellen::V,ekoiztu,製造する
1126,bauen::V,eraiki,建設する
1127,reparieren::V,konpondu,直す
1128,reparieren::V,konpondu,修理する
1129,verbessern::V,hobetu,改良する
1130,ändern::V,mudatu,変える
1131,graben::V,aitzurtu,掘る
1132,beugen::V,makurtu,折る
1133,biegen::V,malgutu,曲げる
1134,biegen::V,makolatu,曲げる
1135,drehen::V,jiratu,回す
1136,wenden::V,bihurtu,裏返す
1137,umdrehen::V,biratu,裏返す
1138,umdrehen::V,alderantzikatu,裏返す
1139,heben::V,jaso,挙げる
1140,heben::V,goratu,挙げる
1141,hochheben::V,goratu,持ち上げる
1142,hochheben::V,altxatu,持ち上げる
1143,ergreifen::V,oratu,取り上げる
1144,halten::V,eutsi,持つ
1145,drücken::V,sakatu,押す
1146,schieben::V,bultzatu,ずらす
1147,kratzen::V,hatz egin,引っ掻く
1148,kratzen::V,hazka egin,引っ掻く
1149,lecken::V,miaztu,なめる
1150,lecken::V,lamikatu,なめる
1151,beißen::V,hozka egin,噛む
1152,beißen::V,ausiki egin,噛む
1153,abreißen::V,kendu,剝ぎ取る
1154,abschneiden::V,moztu,切り取る
1155,abschneiden::V,pikatu,切り取る
1156,binden::V,lotu,縛る
1157,binden::V,estekatu,縛る
1158,stecken::V,sartu,差し込む
1159,brechen::V,apurtu,破る
1160,klopfen::V,jo,とんとん叩く
1161,hauen::V,jo,叩く
1162,kleben::V,itsatsi,貼る
1163,kleben::V,itsatsi,くっ付ける
1164,reiben::V,igurtzi,擦る
1165,streichen::V,igurtzi,塗る
1166,schleifen::V,zorroztu,研ぐ
1167,schneiden::V,moztu,切る
1168,rütteln::V,astindu,揺さぶる
1169,rütteln::V,inarrosi,揺さぶる
1170,schütteln::V,astindu,振る
1171,schütteln::V,astindu,揺さぶる
1172,schütteln::V,inarrosi,振る
1173,schütteln::V,inarrosi,揺さぶる
1174,schwenken::V,zabukatu,振る
1175,schütten::V,isuri,注ぐ
1176,füllen::V,bete,いっぱいにする
1177,einwickeln::V,bildu,包む
1178,tragen::V,eroan,運ぶ
1179,tragen::V,eraman,運ぶ
1180,schleppen::V,narrastu,引きずる
1181,schleppen::V,herrestatu,引きずる
1182,ziehen::V,tira egin,引く
1183,aufbewahren::V,gorde,預かる
1184,werfen::V,jaurti,投げる
1185,werfen::V,aurtiki,投げる
1186,fangen::V,atzeman,受ける
1187,packen::V,heldu,掴む
1188,verstecken::V,ostendu,隠す
1189,verstecken::V,ezkutatu,隠す
1190,teilen::V,zatitu,分ける
1191,schicken::V,bidali,送る
1192,bringen::V,ekarri,持って行く
1193,hinzufügen::V,eratxiki,加える
1194,hinzufügen::V,gaineratu,加える
1195,bekommen::V,jaso,得る
1196,erhalten::V,jaso,受ける
1197,nehmen::V,hartu,取る
1198,wählen::V,hautatu,選ぶ
1199,wählen::V,aukeratu,選ぶ
1200,auswählen::V,hautatu,選ぶ
1201,auswählen::V,aukeratu,選ぶ
1202,bewahren::V,begiratu,保存する
1203,behindern::V,oztopatu,妨害する
1204,verderben::V,hondatu,台無しにする
1205,beschädigen::V,akastu,損傷する
1206,zerbrechen::V,apurtu,割る
1207,zerreißen::V,zarratatu,引き裂く
1208,zerstören::V,suntsitu,破壊する
1209,verbrennen::V,erre,焼く
1210,verbrennen::V,kiskali,焼く
1211,geben::V,eman,上げる
1212,reichen::V,luzatu,渡す
1213,reichen::V,helarazi,渡す
1214,schenken::V,oparitu,贈る
1215,versprechen::V,agindu,約束する
1216,wünschen::V,opatu,望む
1217,wünschen::V,opetsi,望む
1218,loben::V,laudatu,褒める
1219,loben::V,goraipatu,褒める
1220,küssen::V,musu eman,キスする
1221,wiegen::V,kulunkatu,揺する
1222,zudecken::V,estali,覆う
1223,wecken::V,esnatu,起こす
1224,wecken::V,iratzartu,起こす
1225,zeigen::V,erakutsi,見せる
1226,führen::V,gidatu,案内する
1227,lehren::V,irakatsi,教える
1228,unterrichten::V,eskolak eman,通知する
1229,aufziehen::V,hazi,育てる
1230,leiten::V,arteztu,導く
1231,antreiben::V,bulkatu,励ます
1232,lassen::V,-arazi,～させる
1233,einladen::V,gonbidatu,誘う
1234,einladen::V,gonbidatu,招待する
1235,vereinigen::V,batu,一つにする
1236,vereinigen::V,bateratu,一つにする
1237,besuchen::V,ikustatu,訪ねる
1238,treffen::V,topatu,出会う
1239,sich versammeln::V,bildu,集まる
1240,spielen::V,jolastu,遊ぶ
1241,singen::V,abestu,歌う
1242,singen::V,kantatu,歌う
1243,tanzen::V,dantzatu,踊る
1244,tanzen::V,dantzan egin,踊る
1245,sich trennen::V,banandu,別れる
1246,verlassen::V,utzietsi,別れる
1247,retten::V,salbatu,救う
1248,retten::V,salbatu,助ける
1249,retten::V,gaizkatu,救う
1250,retten::V,gaizkatu,助ける
1251,bewachen::V,jagon,見張る
1252,bewachen::V,jagon,軽微する
1253,bewachen::V,zaindu,見張る
1254,bewachen::V,zaindu,軽微する
1255,schützen::V,babestu,保護する
1256,schützen::V,gerizatu,保護する
1257,verteidigen::V,aldeztu,守る
1258,sich schlagen::V,elkar jo,殴る
1259,sich schlagen::V,elkar borrokatu,殴る
1260,schießen::V,tiro egin,撃つ
1261,siegen::V,irabazi,勝つ
1262,ärgern::V,ernegatu,怒らせる
1263,ärgern::V,haserretu,怒らせる
1264,schlagen::V,jo,殴る
1265,schlagen::V,erauntsi,殴る
1266,treten::V,zapaldu,蹴る
1267,treten::V,ostiaktu,蹴る
1268,stechen::V,sastatu,突く
1269,stoßen::V,bultzatu,突く
1270,stehlen::V,ostu,盗る
1271,stehlen::V,lapurtu,盗る
1272,stören::V,galarazi,構う
1273,belästigen::V,gohaindu,邪魔する
1274,belästigen::V,alamena eman,邪魔する
1275,verbergen::V,ezkutatu,隠す
1276,täuschen::V,tronpatu,だます
1277,täuschen::V,engainatu,だます
1278,betrügen::V,iruzurtu,だます
1279,töten::V,hil,殺す
1280,töten::V,heriotza eman,殺す
1281,wohnen::V,bizi izan,住む
1282,arbeiten::V,lan egin,働く
1283,arbeiten::V,behar egin,働く
1284,sammeln::V,bildu,集める
1285,sammeln::V,bildu,収集する
1286,sammeln::V,bildumatu,集める
1287,sammeln::V,bildumatu,収集する
1288,pflücken::V,batu,摘む
1289,pflücken::V,bildu,摘む
1290,jagen::V,ehizatu,狩りをする
1291,fischen::V,arrantzatu,釣る
1292,fischen::V,arrantza egin,釣る
1293,fassen::V,harrapatu,捕る
1294,hüten::V,begiratu,放牧する
1295,treiben::V,bultza egin,追う
1296,anbinden::V,estekatu,繋ぐ
1297,füttern::V,bazkatu,餌をやる
1298,melken::V,jetzi,搾乳する
1299,hacken::V,xehatu,刻む
1300,gießen::V,isuri,水をやる
1301,reifen::V,heldu,熟す
1302,reifen::V,zoritu,熟す
1303,zubereiten::V,prestatu,調理する
1304,kochen::V,egosi,煮る
1305,backen::V,labean egin,焼く
1306,braten::V,erregosi,焼く
1307,braten::V,erregosi,炒める
1308,umrühren::V,eragin,混ぜる
1309,stricken::V,trikotatu,編む
1310,stricken::V,puntu egin,編む
1311,nähen::V,josi,縫う
1312,färben::V,tindatu,染める
1313,reinigen::V,ikuzi,掃除する
1314,reinigen::V,garbitu,掃除する
1315,waschen::V,xahutu,洗う
1316,waschen::V,xahutu,洗濯する
1317,waschen::V,garbitu,洗う
1318,waschen::V,garbitu,洗濯する
1319,abwischen::V,xukatu,拭く
1320,spülen::V,irakutzi,洗う
1321,spülen::V,irakutzi,すすぐ
1322,fegen::V,erraztatu,掃除する
1323,kehren::V,isastu,掃く
1324,baden::V,bainatu,入浴する
1325,baden::V,bainua hartu,入浴する
1326,sich waschen::V,burua garbitu,洗う
1327,ausziehen::V,erantzi,脱ぐ
1328,anziehen::V,jantzi,着る
1329,sich anziehen::V,jantzi,着る
1330,kämmen::V,orraztu,梳く
1331,schmücken::V,apaindu,飾る
1332,sagen::V,esan,言う
1333,sprechen::V,mintzatu,話す
1334,sprechen::V,hitz egin,話す
1335,reden::V,hitz egin,話す
1336,sich unterhalten::V,solastu,話をする
1337,sich unterhalten::V,solas egin,話をする
1338,fragen::V,galdetu,聞く
1339,bitten::V,eskatu,頼む
1340,bitten::V,eskatu,お願いする
1341,bitten::V,galdegin,頼む
1342,bitten::V,galdegin,お願いする
1343,erzählen::V,edestu,物語る
1344,erzählen::V,kontatu,物語る
1345,mitteilen::V,jakinarazi,伝える
1346,nennen::V,izena eman,名づける
1347,rufen::V,dei egin,呼ぶ
1348,prahlen::V,harrokerian ibili,自慢する
1349,prahlen::V,ahoberokeriak esan,自慢する
1350,übersetzen::V,itzuli,訳す
1351,denken::V,pentsatu,考える
1352,denken::V,gogoeta egin,考える
1353,glauben::V,sinetsi,信じる
1354,bemerken::V,ohartu,気が付く
1355,bemerken::V,konturatu,気が付く
1356,erkennen::V,ezagutu,認識する
1357,erkennen::V,antzeman,認識する
1358,begreifen::V,ulertu,分かる
1359,verstehen::V,aditu,聞き取る
1360,lernen::V,ikasi,学ぶ
1361,lernen::V,ikasi,勉強する
1362,wissen::V,jakin,知っている
1363,sich erinnern an::V,gogoratu,思い出す
1364,sich erinnern an::V,gogoan izan,思い出す
1365,vergessen::V,ahaztu,忘れる
1366,vergessen::V,ahantzi,忘れる
1367,messen::V,neurtu,計る
1368,messen::V,neurtu,測定する
1369,zählen::V,zenbatu,数える
1370,zählen::V,kopuratu,数える
1371,rechnen::V,kalkulatu,計算する
1372,lesen::V,irakurri,読む
1373,malen::V,margotu,描く
1374,zeichnen::V,marraztu,写生する
1375,schreiben::V,idatzi,書く
1376,besitzen::V,ukan,所持する
1377,besitzen::V,eduki,所持する
1378,kaufen::V,erosi,買う
1379,verkaufen::V,saldu,売る
1380,bezahlen::V,ordaindu,払う
1381,zahlen::V,ordaindu,支払う
1382,beherrschen::V,menpean izan,支配する
1383,ertragen::V,jasan,耐える
1384,ertragen::V,pairatu,耐える
