,Concept_ID,kl,ga
69,Mond::N,qaammat,gealach
70,Stern::N,ulloriaq,rinn
71,Stern::N,ulloriaq,réalta
72,Luft::N,silaannaq,aer
73,Wind::N,anori,gaoth
74,Wind::N,anorsarik,gaoth
75,Welle::N,aalappaa,tonn
76,Wasser::N,imeq,uisce
77,Stein::N,ujarak,cloch
78,Boden::N,nateq,talamh
79,Erde::N,issoq,cré
80,Erde::N,issoq,ithir
81,Staub::N,pujualanerit,dusta
82,Staub::N,pujualanerit,deannach
83,Staub::N,pujoralanerit,dusta
84,Staub::N,pujoralanerit,deannach
85,Rauch::N,iseq,toit
86,Rauch::N,iseq,deatach
87,Rauch::N,pujoq,toit
88,Rauch::N,pujoq,deatach
89,Funke::N,illoorneq,drithle
90,Feuer::N,inneq,tine
91,Licht::N,qaamaneq,solas
92,Schatten::N,tarraq,scáth
93,Wetter::N,sila,aimsir
94,Nebel::N,pujoq,ceo
95,Wolke::N,nuia,néal
96,Wolke::N,nuia,scamall
97,Regen::N,sialuk,báisteach
98,Regen::N,sialuk,fearthainn
99,Schnee::N,aput,sneachta
100,Eis::N,siku,oighear
101,Frost::N,issi,sioc
102,Frost::N,issik,sioc
103,Kälte::N,issi,fuacht
104,Hitze::N,kianneq,teas
105,Hitze::N,kianneq,teocht
106,Hitze::N,kiassuseq,teas
107,Hitze::N,kiassuseq,teocht
108,Raureif::N,kaneq,sioc bán
109,Regenbogen::N,neriusaaq,stua ceatha
110,Regenbogen::N,neriusaaq,bogha báistí
111,Donner::N,kalleq,toirneach
112,Tropfen::N,kuseriarneq,deoir
113,Schaum::N,qapuk,cúr
114,Schmutz::N,minguk,salachar
115,See::N,taseq,loch
116,Sumpf::N,maqulluk,portach
117,Wiese::N,masarsuk,cluain
118,Wiese::N,masarsuk,móinéar
119,Hügel::N,qattuneq,ard
120,Hügel::N,majuariaq,ard
121,Hügel::N,majorajaaq,ard
122,Hügel::N,qaqqannguaq,ard
123,Berg::N,qaqqaq,sliabh
124,Höhle::N,qaarusuk,uaimh
125,Höhle::N,qaarusuk,pluais
126,Abhang::N,ippik,fána
127,Abhang::N,sivinganeq,fána
128,Abhang::N,sivingajaaq,fána
129,Abhang::N,kussangajaaq,fána
130,Bach::N,kuunnguaq,sruthán
131,Fluss::N,kuuk,abhainn
132,Ufer::N,sissap sinaa,bruach
133,Küste::N,sineriak,cósta
134,Küste::N,sineriak,cladach
135,Meer::N,imaq,muir
136,Meer::N,imaq,farraige
137,Bucht::N,ikeq,bá
138,Bucht::N,ikeq,cuan
139,Bucht::N,kangerluk,bá
140,Bucht::N,kangerluk,cuan
141,Bucht::N,kangerliumaneq,bá
142,Bucht::N,kangerliumaneq,cuan
143,Insel::N,qeqertaq,inis
144,Insel::N,qeqertaq,oileán
145,Blume::N,naasoq,bláth
146,Gras::N,ivigaq,féar
147,Wurzel::N,niulutaq,rúta
148,Wurzel::N,niulutaq,fréamh
149,Baum::N,orpik,crann
150,Stamm::N,kanaartaq,stoc
151,Stamm::N,kanaartaq,tamhan
152,Rinde::N,ameraq,coirt
153,Rinde::N,ameraq,craiceann
154,Ast::N,avalequt,géag
155,Zweig::N,avalequt,géag
156,Zweig::N,avalequt,craobh
157,Blatt::N,pilutaq,duille
158,Blatt::N,pilutaq,duilleog
159,Birke::N,patitsit,beith
160,Birke::N,patitsit,crann beithe
161,Weide[Baum]::N,palleq,saileach
162,Tanne::N,orsuerneq,giúis
163,Horn::N,nassuk,adharc
164,Feder::N,suluk,cleite
165,Fell::N,ameq,clúmh
166,Flügel::N,suluk,eite
167,Flügel::N,suluk,sciathán
168,Flügel::N,isaroq,eite
169,Flügel::N,isaroq,sciathán
170,Klaue::N,kukik,crúb
171,Klaue::N,kukik,crobh
172,Kralle::N,kukik,crobh
173,Schwanz::N,pamioq,eireaball
174,Schwanz::N,paperuusaq,eireaball
175,Ei::N,mannik,ubh
176,Nest::N,ullut,nead
177,Bau::N,ini,brocais
178,Tier::N,uumasoq,ainmhí
179,Tier::N,uumasoq,beithíoch
180,Herde::N,unguukkat,tréad
181,Kuh::N,ussik,bó
182,Bulle::N,angukulak,tarbh
183,Bulle::N,anguteralak,tarbh
184,Bulle::N,angutikulooq,tarbh
185,Schaf::N,sava,caora
186,Schwein::N,puuluki,muc
187,Hund::N,qimmeq,madra
188,Katze::N,puisaaq,cat
189,Bär::N,allaq,béar
190,Eichhörnchen::N,sissinnguaq,iora
191,Fuchs::N,terianniaq,sionnach
192,Fuchs::N,terianniaq,madra rua
193,Hase::N,ukaleq,giorria
194,Maus::N,teriannguaq,luch
195,Wolf::N,amaroq,mac tíre
196,Vogel::N,timmiaq,éan
197,Huhn::N,kukkukooq,cearc
198,Huhn::N,marloraaqaaq,cearc
199,Hahn::N,kiasiusaq,coileach
200,Gans::N,nerleq,gé
201,Adler::N,nattoralik,iolar
202,Eule::N,uppik,ulchabhán
203,Kranich::N,qorlorfik,grús
204,Krähe::N,tuluatsiaq,caróg
205,Krähe::N,tuluatsiaq,préachán
206,Kuckuck::N,kukkooq,cuach
207,Schwan::N,qussuk,eala
208,Fisch::N,aalisagaq,iasc
209,Schlange[Tier]::N,pulateriarsuk,nathair
210,Schlange[Tier]::N,pulateriaarsuk,nathair
211,Spinne::N,aasiaq,damhán alla
212,Spinne::N,nissavaarsuk,damhán alla
213,Ameise::N,uniaaluk,seangán
214,Laus::N,kumak,míol
215,Mücke::N,ippernaq,muiscít
216,Mücke::N,ippernaq,corrmhíol
217,Fliege::N,ippernaq,cuil
218,Fliege::N,ippernaq,cuileog
219,Schmetterling::N,paluaq,féileacán
220,Schmetterling::N,pakkaluaq,féileacán
221,Schmetterling::N,utsuppaluaq,féileacán
222,Schmetterling::N,taqaleqisaaq,féileacán
223,Beere::N,paarmaq,caor
224,Beere::N,paarngaq,caor
225,Apfel::N,iipili,úll
226,Pilz::N,anngiusaq,beacán
227,Pilz::N,anngiusaq,muisiriún
228,Zwiebel::N,uanitsoq,oinniún
229,Saat::N,naatsiiassaq,síol
230,Korn::N,maannineq,gráinne
231,Schale::N,niutsivik,scaimh
232,Schale::N,ilulissaq qaartussaq,scaimh
233,Grube::N,itersaq,poll
234,Falle::N,pualavoq,gaiste
235,Schlinge::N,orseq,sealán
236,Schlinge::N,norloq,sealán
237,Spur::N,tumaa,rian
238,Asche::N,arsat,luaith
239,Dreck::N,minguk,salachar
240,Eisen::N,savimineq,iarann
241,Eisen::N,saffiugassaq,iarann
242,Gold::N,kuulti,ór
243,Silber::N,siilviuvoq,airgead
244,Kohle::N,aamarsuit aamaruutissat,gual
245,Glas::N,igalaaq,gloine
246,Glas::N,imertarfik,gloine
247,Glas::N,igalaamineq,gloine
248,Lehm::N,marraq,cré
249,Sand::N,sioqqat,gaineamh
250,Mensch::N,inuk,duine
251,Mensch::N,silamiu,duine
252,Mann::N,angut,fear
253,Frau::N,arnaq,bean
254,Kind::N,meeraq,gasúr
255,Kind::N,meeraq,páiste
256,Junge::N,nukappiaraq,buachaill
257,Mädchen::N,arnannguaq,cailín
258,Familie::N,ilaqutakka,teaghlach
259,Familie::N,ilaqutakka,comhluadar
260,Familie::N,ilaqutariit,teaghlach
261,Familie::N,ilaqutariit,comhluadar
262,Großvater::N,aatak,seanathair
263,Großmutter::N,aanaq,seanmháthair
264,Eltern::N,angajoqqaat,tuismitheoirí
265,Vater::N,ataata,athair
266,Vater::N,ataataq,athair
267,Mutter::N,anaana,máthair
268,Sohn::N,erneq,mac
269,Tochter::N,panik,iníon
270,Bruder::N,ani,deartháir
271,Bruder::N,aqqaluk,deartháir
272,Bruder::N,qatanngut,deartháir
273,Schwester::N,naja,deirfiúr
274,Schwester::N,aleqa,deirfiúr
275,Schwester::N,qatanngut,deirfiúr
276,Onkel::N,akkak,uncail
277,Tante::N,aja,aintín
278,Tante::N,ajak,aintín
279,Tante::N,atsak,aintín
280,Ehemann::N,ui,fear céile
281,Ehefrau::N,nuliaq,bean chéile
282,Freude::N,tipaatsussuseq,áthas
283,Gelächter::N,illaq,gáire
284,Glück::N,usornaat,séan
285,Glück::N,usornaat,sonas
286,Glück::N,usornarsuseq,séan
287,Glück::N,usornarsuseq,sonas
288,Wunsch::N,kissaat,guí
289,Wunsch::N,kissaat,achainí
290,Lust::N,illigussuseq,fonn
291,Lust::N,piummaseq,fonn
292,Geist::N,anerneq,meon
293,Geist::N,anerneq,spiorad
294,Geist::N,toornaq,meon
295,Geist::N,toornaq,spiorad
296,Gedanke::N,isumassaq,smaoineamh
297,Gedächtnis::N,eqqaamannissuseq,cuimhne
298,Verstand::N,isuma,ciall
299,Verstand::N,isuma,intinn
300,Verstand::N,sianissut,ciall
301,Verstand::N,sianissut,intinn
302,Verstand::N,misigissut,ciall
303,Verstand::N,misigissut,intinn
304,Verstand::N,sianissuseq,ciall
305,Verstand::N,sianissuseq,intinn
306,Verstand::N,silaqassuseq,ciall
307,Verstand::N,silaqassuseq,intinn
308,Sinn::N,isuma,brí
309,Sinn::N,isuma,ciall
310,Grund::N,patsit,fáth
311,Wahrheit::N,sallusuissut,fírinne
312,Märchen::N,oqalualaarut,scéal
313,Märchen::N,oqaluasaaq,scéal
314,Erzählung::N,oqaluttuaq,scéal
315,Nachricht::N,oqaassut,teachtaireacht
316,Nachricht::N,oqqersuut,teachtaireacht
317,Neuigkeit::N,tusarnartaq,scéala
318,Name::N,ateq,ainm
319,Rätsel::N,nalorsitsaarut,tomhas
320,Rede::N,oqaluuseq,óráid
321,Rede::N,oqaluuseq,aitheasc
322,Sprache::N,oqaatsit,teanga
323,Stimme::N,erinaq,guth
324,Stimme::N,qarluuseq,guth
325,Wort::N,oqaasii,focal
326,Zeichen::N,nalunaaqqut,comhartha
327,Ruf::N,qaaqqussut,glaoch
328,Lärm::N,perpaluk,torann
329,Laut::N,torsukattak,fuaim
330,Ton::N,erinaq,ton
331,Lied::N,taalliaq,amhrán
332,Lied::N,erinarsuut,amhrán
333,Ruhe::N,qatsunganeq,suaimhneas
334,Leute::N,inuiak,muintir
335,Leute::N,inuiaqatigiit,muintir
336,Volk::N,inuiaat,pobal
337,Arbeit::N,suliaq,obair
338,Gast::N,qaaqqusaq,aoi
339,Geschenk::N,pajugut,féirín
340,Geschenk::N,pajugut,bronntanas
341,Hilfe::N,annertoqqut,cúnamh
342,Hilfe::N,annertoqqut,cabhair
343,Freund::N,tiliaq,cara
344,Freund::N,ikinngut,cara
345,Kamerad::N,tiliaq,comrádaí
346,Kamerad::N,ikinngut,comrádaí
347,Art::N,ileqquuseq,sórt
348,Art::N,ileqquuseq,saghas
349,Stück::N,nakkaalaniku,píosa
350,Teil::N,tassiaasat,cuid
351,Teil::N,tassiaasat,páirt
352,Hälfte::N,affaq,leath
353,Kreis::N,kaajaluinneq or kaajaluitsoq,ciorcal
354,Kreuz::N,sanningasulik,cros
355,Linie::N,tittaq,líne
356,Linie::N,titarneq,líne
357,Abstand::N,aku,achar
358,Abstand::N,ikiaq,achar
359,Entfernung::N,asi,fad
360,Gegend::N,nuna,ceantar
361,Platz::N,ini,áit
362,Platz::N,ini,spás
363,Platz::N,inissaq,áit
364,Platz::N,inissaq,spás
365,Ort::N,sumiiffik,áit
366,Seite::N,saneraq,taobh
367,Mitte::N,qiteq,lár
368,Sache::N,pigisaq,ní
369,Sache::N,pigisaq,rud
370,Rand::N,sini,imeall
371,Rand::N,sini,ciumhais
372,Rand::N,akerfineq,imeall
373,Rand::N,akerfineq,ciumhais
374,Kante::N,akerfineq,corr
375,Kante::N,akerfineq,colbha
376,Ecke::N,teqeqqoq,coirnéal
377,Ecke::N,tikeqqoq,coirnéal
378,Spitze::N,inngik,gob
379,Spitze::N,inngik,barr
380,Ende::N,isu,ceann
381,Ende::N,isu,foirceann
382,Loch::N,putu,poll
383,Winkel::N,teqeqqorissaat,cúinne
384,Winkel::N,teqeqqorissaat,uillinn
385,Muster::N,ilisserut,patrún
386,Größe::N,angissuseq,méid
387,Größe::N,angissuseq,toise
388,Länge::N,takissuseq,fad
389,Gewicht::N,oqimaalutaq,meáchan
390,Menge::N,amerlassuseq,méid
391,Haufen::N,eqimattat,cnap
392,Reihe::N,allunaasaq,líne
393,Reihe::N,allunaasaq,sraith
394,Boot::N,qajaq,bád
395,Boot::N,angallat,bád
396,Boot::N,umiatsiaq,bád
397,Ruder::N,iput,rámh
398,Ruder::N,iput,maide rámha
399,Schlitten::N,qamutit,carr sleamhnáin
400,Schlitten::N,qimusseq,carr sleamhnáin
401,Ski::N,ataarut,scí
402,Last::N,nammagaq,ualach
403,Schritt::N,allorneq,céim
404,Schritt::N,allorneq,coiscéim
405,Norden::N,avannaq,tuaisceart
406,Süden::N,qava,deisceart
407,Süden::N,kujat,deisceart
408,Süden::N,kujataa,deisceart
409,Westen::N,kitaa,iarthar
410,Osten::N,kangi,oirthear
411,Holz::N,qisuk,adhmad
412,Brett::N,salliligaq,clár
413,Platte::N,qaateq,leac
414,Stütze::N,ajagutaq,taca
415,Stütze::N,ajaagutaq,taca
416,Stange::N,kaaviffik,polla
417,Stange::N,kaaviffik,cuaille
418,Stock::N,ajaappissat,bata
419,Stock::N,ajaappissat,maide
420,Stab::N,ajaappissat,maide
421,Stab::N,ajaappissat,bachall
422,Rohr::N,sullulik,píopa
423,Haus::N,illu,teach
424,Ofen::N,kissarsuut,sornóg
425,Fußboden::N,nateq,urlár
426,Tisch::N,allattarfik,bord
427,Tisch::N,allattarfik,tábla
428,Stuhl::N,issiavik,cathaoir
429,Stuhl::N,issiaffik,cathaoir
430,Wiege::N,uaasoq,cliabhán
431,Bett::N,nallavik,leaba
432,Regal::N,ilisivik,seilf
433,Kiste::N,sakissat,bosca
434,Kiste::N,illerfiusaq,bosca
435,Fenster::N,aki,fuinneoig
436,Fenster::N,igalaaq,fuinneoig
437,Tür::N,matu,doras
438,Tor::N,isaaffik,geata
439,Zaun::N,saputit,fál
440,Zaun::N,saputit,claí
441,Dach::N,qaliaq,díon
442,Leiter::N,tummeqqat,dréimire
443,Leiter::N,majuartarfiit,dréimire
444,Besen::N,saligutit,scuab
445,Spaten::N,nivaataq,spád
446,Spaten::N,nivaataq,rámhainn
447,Schaufel::N,nivaataq,sluasaid
448,Gabel::N,qilluaq,forc
449,Gabel::N,qilluaq,gabhlóg
450,Gabel::N,ajassaatit,forc
451,Gabel::N,ajassaatit,gabhlóg
452,Löffel::N,alussaat,spúnóg
453,Messer::N,savik,scian
454,Nagel::N,kukik,tairne
455,Netz::N,anguffaseq,líon
456,Netz::N,anguffaseq,eangach
457,Haken::N,nissik,croch
458,Haken::N,qarsorsaq,croch
459,Haken::N,qarsorsartoq,croch
460,Griff::N,ipi,cos
461,Griff::N,ipi,hanla
462,Schloss::N,illussaarsuaq,glas
463,Bild::N,assiliaq,pictiúr
464,Figur::N,kisitsit,fíor
465,Puppe::N,inuusaq,bábóg
466,Bündel::N,qilertaq,beart
467,Tasche::N,pooqattaq,mála
468,Deckel::N,matu,clár
469,Deckel::N,matu,claibín
470,Geschirr::N,anut,soithí
471,Geschirr::N,anut,gréithe
472,Tasse::N,tiitorfik,cupán
473,Tasse::N,tiitorfiup ilorlia,cupán
474,Topf::N,qoqqoq,pota
475,Kessel::N,uunnaavik,citeal
476,Essen::N,igaaq,béile
477,Nahrung::N,neqissaq,bia
478,Speise::N,nerisassat,mias
479,Fleisch::N,neqi,feoil
480,Getreide::N,maannineq,grán
481,Getreide::N,maannineq,arbhar
482,Brot::N,iffit,arán
483,Brot::N,iffiaq,arán
484,Scheibe::N,igalaassiaq,píosa
485,Scheibe::N,igalaassiaq,slisne
486,Fett::N,tarnutissaq,saill
487,Fett::N,tarnutissaq,méathras
488,Fett::N,tarnutissiaq,saill
489,Fett::N,tarnutissiaq,méathras
490,Butter::N,punneq,im
491,Öl::N,uulia,ola
492,Salz::N,taratsut,salann
493,Suppe::N,qajoq,sú
494,Suppe::N,qajoq,anraith
495,Honig::N,tungusunnitsuut,mil
496,Milch::N,immuk,bainne
497,Tee::N,tii,tae
498,Tee::N,teeq,tae
499,Wolle::N,nuersagassiaq,olann
500,Stoff::N,milliaq,éadach
501,Stoff::N,qarlissiaq,éadach
502,Nadel::N,meqqut,snáthaid
503,Faden::N,ujalussiaq,snáth
504,Knopf::N,attat,cnaipe
505,Knoten::N,akeroq,snaidhm
506,Knoten::N,qilerneq,snaidhm
507,Farbe::N,qalipaat,péint
508,Kleidung::N,atisat,éadaí
509,Kleidung::N,annoraaq,éadaí
510,Hemd::N,ilupaaq,léine
511,Kragen::N,qungasiinnaq,bóna
512,Ärmel::N,aaq,muinchille
513,Hose::N,qarliit,bríste
514,Hose::N,qarliit,treabhsar
515,Gürtel::N,qiterut,crios
516,Gürtel::N,unngersaq,crios
517,Mütze::N,nasaq,caipín
518,Schuh::N,skuu,bróg
519,Schuh::N,ikernuk,bróg
520,Schuh::N,ateraasaq,bróg
521,Stiefel::N,kamik,buatais
522,Ring::N,assammiu,fáinne
523,Band::N,qilerutissiaq,ribín
524,Kamm::N,illaagutit,cíor
525,Kamm::N,illaajaatit pl.,cíor
526,Spiegel::N,tarrarsuut,scáthán
527,Riemen::N,allunaaq,iall
528,Riemen::N,allunaaq,strapa
529,Schnur::N,kujaaq,téad
530,Schnur::N,kujaaq,sreangán
531,Schnur::N,allunaasaq,téad
532,Schnur::N,allunaasaq,sreangán
533,Leine::N,aleq,iall
534,Decke::N,qipik,pluid
535,Decke::N,qipik,blaincéad
536,Kissen::N,akit,piliúr
537,Kissen::N,akit,adhartán
538,Tuch::N,qarlissiaq,scaif
539,Handtuch::N,allarut,tuáille
540,Handtuch::N,allarterut,tuáille
541,Kraft::N,pissak,fórsa
542,Stärke::N,qerattarsaat,neart
543,Gesundheit::N,peqqisusseq,sláinte
544,Krankheit::N,nappaat,tinneas
545,Krankheit::N,nappaat,breoiteacht
546,Schmerz::N,anniaat,pian
547,Wunde::N,iki,goin
548,Fieber::N,nappaat qanimanartoq,fiabhras
549,Arznei::N,imigassaq,cógas
550,Brücke::N,ikaartarfik,droichead
551,Brunnen::N,tissaluttuliaq,tobar
552,Weide::N,masarsuk,féarach
553,Pfad::N,aqqut,cosán
554,Pfad::N,aqqut,conair
555,Weg::N,aggerfik,slí
556,Weg::N,aggerfik,bealach
557,Straße::N,aqqusineq,bóthar
558,Dorf::N,nunaqarfik,sráidbhaile
559,Stadt::N,illorpaat,baile
560,Stadt::N,illorpaat,cathair
561,Stadt::N,illorpalik,baile
562,Stadt::N,illorpalik,cathair
563,Brief::N,allagarsiaq,litir
564,Buch::N,atuakkat,cín
565,Buch::N,atuakkat,leabhar
566,Buch::N,mappersagaq,cín
567,Buch::N,mappersagaq,leabhar
568,Buchstabe::N,naqinneq,litir
569,Zeitung::N,aviisi,nuachtán
570,Leben::N,inuussuseq,saol
571,Leben::N,inuussuseq,beatha
572,Tod::N,toqu,bás
573,Tod::N,toquneq,bás
574,Grab::N,iliveq,uaigh
575,Grab::N,illissat,uaigh
576,Kirche::N,oqaluffik,eaglais
577,Sünde::N,ajorti,peaca
578,Arbeiter::N,sulisoq,oibrí
579,Chef::N,ittoqut,saoiste
580,Chef::N,ittoqut,ceannasaí
581,Meister::N,naalagaq,máistir
582,Arzt::N,katsorsaasoq,lia
583,Arzt::N,katsorsaasoq,dochtúir
584,Lehrer::N,ilinniartitsisoq,oide
585,Lehrer::N,ilinniartitsisoq,múinteoir
586,Geld::N,aningaasat,airgead
587,Geschäft::N,niuertarfik,gnó
588,Laden::N,niuertarfik,siopa
589,Preis::N,aki,praghas
590,Ware::N,qaliata pii,earra
591,Ware::N,nioqqutissaq,earra
592,Nutzen::N,iluaqut,tairbhe
593,Welt::N,nunarsuaq,domhan
594,Land::N,nuna,tír
595,König::N,kunngi,rí
596,Macht::N,pissaassuseq,cumhacht
597,Grenze::N,killik,críoch
598,Grenze::N,killik,teorainn
599,Krieg::N,sorsunneq,cogadh
600,Feind::N,akeraq,namhaid
601,Feind::N,akerartorti,namhaid
602,Feind::N,qinngarsuisoq,namhaid
603,Kampf::N,sorsunneq,troid
604,Pfeil::N,qalugiusaq,saighead
605,Gewehr::N,aallaat,gunna
606,Fehler::N,kukkuneq,botún
607,Fehler::N,kukkuneq,meancóg
608,Fehler::N,paarlaappaa,botún
609,Fehler::N,paarlaappaa,meancóg
610,Unglück::N,perluut,drochrath
611,Schuld::N,akiitsugaq,locht
612,Schuld::N,akiitsugaq,milleán
613,Schuld::N,akiligassaq,locht
614,Schuld::N,akiligassaq,milleán
615,Alter::N,utoqqaq,aois
616,Schluss::N,isu,deireadh
617,Zeit::N,ulloq,am
618,Zeit::N,ulloq,aimsir
619,Zeit::N,akuttoqatigiinneq,am
620,Zeit::N,akuttoqatigiinneq,aimsir
621,Tag::N,ulloq,lá
622,Morgen::N,ullaaq,maidin
623,Mittag::N,ulloqeqqa,nóin
624,Abend::N,unnuk,tráthnóna
625,Nacht::N,unnuaq,oíche
626,Woche::N,sapaatip akunnera,seachtain
627,Monat::N,qaammat,mí
628,Jahr::N,ukioq,bliain
629,Frühling::N,upernaaq,earrach
630,Sommer::N,aasaq,samhradh
631,Herbst::N,ukiaq,fómhar
632,Winter::N,ukioq,geimhreadh
633,Januar::N,siulleeq,Eanáir
634,Januar::N,qaammaliaq,Eanáir
635,Februar::N,aarlaat,Feabhra
636,März::N,marsi,Márta
637,März::N,martsi,Márta
638,Mai::N,maaji,Bealtaine
639,Juni::N,juuni,Meitheamh
640,Juli::N,juuli,Iúil
641,August::N,aggusti,Lúnasa
642,September::N,septembari,Meán Fómhair
643,Oktober::N,oktobari,Deireadh Fómhair
644,November::N,novembari,Samhain
645,November::N,novembari,Mí na Samhna
646,Dezember::N,detsembari,Mí na Nollag
647,Montag::N,ataasinngortoq,Luan
648,Montag::N,ataasinngortoq,Dé Luain
649,Dienstag::N,marlunngorneq,Máirt
650,Dienstag::N,marlunngorneq,Dé Máirt
651,Mittwoch::N,pingasunngorneq,Céadaoin
652,Mittwoch::N,pingasunngorneq,Dé Céadaoin
653,Donnerstag::N,sisamanngorneq,Déardaoin
654,Freitag::N,tallimanngorneq,Aoine
655,Freitag::N,tallimanngorneq,Dé hAoine
656,Samstag::N,arfininngorneq,Satharn
657,Samstag::N,arfininngorneq,Dé Sathairn
658,Sonntag::N,sapaat,Domhnach
659,Sonntag::N,sapaat,Dé Domhnaigh
660,Sonntag::N,sapaati,Domhnach
661,Sonntag::N,sapaati,Dé Domhnaigh
662,groß::A,angivoq,mór
663,klein::A,mikivoq,beag
664,lang::A,takisooq,fada
665,kurz::A,naatsoq,gearr
666,kurz::A,naatsoq,gairid
667,breit::A,silippoq,leathan
668,breit::A,silippoq,fairsing
669,schmal::A,amitsoq,cúng
670,dicht::A,torsusooq,dlúth
671,dick[Gegenstand]::A,issuvoq,tiubh
672,dick[Gegenstand]::A,issusooq,tiubh
673,dünn::A,amitsoq,caol
674,dünn::A,amitsoq,tanaí
675,fein::A,mamarpoq,scáinte
676,fein::A,mamarpoq,fíneálta
677,fest::A,tangeqarpoq,daingean
678,flach::A,nalimmappoq,cothrom
679,glatt::A,quasak,mín
680,glatt::A,quasak,sleamhain
681,hart::A,mattusooq,crua
682,hart::A,manngerpoq,crua
683,hart::A,titeqquluppoq,crua
684,weich::A,nerumaarpoq,bog
685,rund::A,ammallorippoq,cruinn
686,spitz::A,qummukujooq,gobach
687,spitz::A,qummukujooq,biorach
688,scharf::A,ipippoq,géar
689,scharf::A,ipippoq,faobhrach
690,stumpf::A,anngerpoq,maol
691,schwer::A,oqimaappoq,trom
692,schön::A,kusanarpoq,álainn
693,heiß::A,kiappoq,te
694,warm::A,oqorpoq,te
695,kalt::A,issippoq,fuar
696,kühl::A,pueqqortippoq,fionnuar
697,feucht::A,isugutavoq,tais
698,feucht::A,qaasernarpoq,tais
699,nass::A,imerorpoq,fliuch
700,trocken::A,panerpoq,tirim
701,voll::A,ulikkaarpoq,lán
702,leer::A,imaattuarpoq,folamh
703,offen::A,ammavoq,oscailte
704,geschlossen::A,matuvoq,dúnta
705,geschlossen::A,matuvoq,druidte
706,sauber::A,eqqippoq,glan
707,sauber::A,sukuluippoq,glan
708,sauber::A,ipeqanngilaq,glan
709,schmutzig::A,tapappoq,salach
710,schmutzig::A,minguppoq,salach
711,roh::A,aapavoq,amh
712,reif::A,qaarulerpoq,aibí
713,süß::A,tungusunnippoq,milis
714,bitter::A,qasilippoq,searbh
715,hell::A,qaamavoq,geal
716,hell::A,qaamavoq,soilseach
717,dunkel::A,qernerpoq,dorcha
718,schwarz::A,qernerpoq,dubh
719,weiß::A,qaqorpoq,bán
720,rot::A,aappaluppoq,dearg
721,gelb::A,sungaarpoq,buí
722,blau::A,tungujorpoq,gorm
723,grün::A,qorsooqqippoq,glas
724,grün::A,qorsooqqippoq,uaine
725,grau::A,qaserpoq,liath
726,billig::A,akikippoq,saor
727,wertvoll::A,erlinnarpoq,luachmhar
728,blind::A,tappiippoq,dall
729,blind::A,tappiippoq,caoch
730,blind::A,isigisaqanngilaq,dall
731,blind::A,isigisaqanngilaq,caoch
732,taub::A,tusilarpoq,bodhar
733,kräftig::A,pissaq,cumhachtach
734,kräftig::A,pissarsuaq,cumhachtach
735,stark::A,sanngivoq,tréan
736,stark::A,sanngivoq,láidir
