,Concept_ID,fa,vep
805,einmal::ADV,یکدفعه,kerdan
806,manchmal::ADV,گاهی,erašti
807,manchmal::ADV,بعضی اوقات,erašti
808,oft::ADV,اغلب,paksus
809,immer::ADV,همیشه,kaiken
810,niemals::ADV,هرگز,ei nikonz
811,hier::ADV,اینجا,täs
812,hier::ADV,اینجا,tägä
813,hierhin::ADV,به اینجا,tänna
814,von hier::ADV,از اینجا,täspäi
815,von hier::ADV,از اینجا,sid'päi
816,dort::ADV,آنجا,sigä
817,dorthin::ADV,به آنجا,sinna
818,dorthin::ADV,به آنجا,nakkale
819,geradeaus::ADV,راست,kohtha
820,vorwärts::ADV,جلو,edehe
821,vorwärts::ADV,به پیش,edehe
822,rückwärts::ADV,عقب,sel'gin
823,zurück::ADV,پس,tagaze
824,zurück::ADV,عقب,tagaze
825,zurück::ADV,بالعکس,tagaze
826,unten::ADV,زیر,alahan
827,unten::ADV,پایین,alahan
828,hinab::ADV,به پایین,alaz
829,hinab::ADV,به پایین,alahaks
830,oben::ADV,بالا,ülähän
831,hinauf::ADV,به بالا,ülez
832,hinauf::ADV,به بالا,ülähäks
833,überall::ADV,همه‌جا,kaikjal
834,nicht::ADV,نه,ei
835,ein wenig::ADV,کمی,vähän
836,kaum::ADV,به سختی,habi
837,sehr::ADV,خیلی,lujas
838,sehr::ADV,بسیار,lujas
839,so::ADV,چنین,muga
840,so::ADV,چنین,ninga
841,so::ADV,اینطور,muga
842,so::ADV,اینطور,ninga
843,noch::ADV,هنوز,völ
844,nur::ADV,فقط,järg
845,nur::ADV,فقط,vaiše
846,nur::ADV,تنها,järg
847,nur::ADV,تنها,vaiše
848,schon::ADV,قبلاً,jo
849,schon::ADV,به این زودی,jo
850,wieder::ADV,باز,möst
851,wieder::ADV,دوباره,möst
852,vergebens::ADV,بیهوده,uhtei
853,vor::PRP,در جلوی,edes
854,hinter::PRP,پشت,taga
855,unter::PRP,تحت,al
856,durch::PRP,از وسط,läbi
857,durch::PRP,از وسط,kal't
858,durch::PRP,از ميان,läbi
859,durch::PRP,از ميان,kal't
860,neben::PRP,کنار,rindal
861,neben::PRP,پهلوی,rindal
862,zwischen::PRP,بین,keskes
863,zwischen::PRP,میان,keskes
864,wegen::PRP,برای,tagut
865,wegen::PRP,بخاطر,tagut
866,dies::PRN,این,nece
867,das::PRN,آن,se
868,alles::PRN,تمام,kaik
869,alles::PRN,همه‌چیر,kaik
870,ich::PRN,من,minä
871,du::PRN,تو,sinä
872,er::PRN,او,hän
873,wir::PRN,ما,mö
874,ihr::PRN,شما,tö
875,sie::PRN,آنها,hö
876,was::FPRN,چه,mi
877,wer::FPRN,کی,ken
878,wo::FADV,کجا,kus
879,wohin::FADV,بکجا,kuna
880,wie::FADV,چطور,kut
881,wie::FADV,چطور,mit'
882,wie::FADV,چگونه,kut
883,wie::FADV,چگونه,mit'
884,warum::FADV,چرا,mikš
885,warum::FADV,برای چه,mikš
886,wieviel::FNUM,چند,äjak
887,wieviel::FNUM,چند,kuverz'
888,wieviel::FNUM,چقدر,äjak
889,wieviel::FNUM,چقدر,kuverz'
890,eins::NUM,یک,üks'
891,zwei::NUM,دو,kaks'
892,drei::NUM,سه,koume
893,vier::NUM,چهار,nel'l'
894,fünf::NUM,پنج,viž
895,sechs::NUM,شش,kuz'
896,sieben::NUM,هفت,seičeme
897,acht::NUM,هشت,kahesa
898,neun::NUM,نه,ühesa
899,zehn::NUM,ده,kümne
900,elf::NUM,یازده,üks'toštkümne
901,zwölf::NUM,دوازده,kaks'toštkümne
902,zwanzig::NUM,بیست,kaks'kümne
903,dreißig::NUM,سی,koumekümne
904,vierzig::NUM,چهل,nel'l'kümne
905,fünfzig::NUM,پنجاه,vižkümne
906,sechzig::NUM,شصت,kuz'kümne
907,siebzig::NUM,هفتاد,seičemekümne
908,achtzig::NUM,هشتاد,kahesakümne
909,neunzig::NUM,نود,ühesakümne
910,hundert::NUM,صد,sada
911,tausend::NUM,هزار,tuha
912,und::CNJ,و,i
913,und::CNJ,و,da
914,oder::CNJ,یا,vai
915,stehen::V,ایستادن,seišta
916,sitzen::V,نشستن,ištta
917,liegen::V,خوابیدن,venuda
918,liegen::V,دراز کشیدن,venuda
919,hängen::V,آویزان بودن,ripta
920,werden::V,شدن,lindä
921,werden::V,شدن,tehtas
922,passieren::V,گذشتن,ozaitas
923,passieren::V,اتفاق افتادن,ozaitas
924,beginnen::V,شروع شدن,augotadas
925,enden::V,تمام شدن,loptas
926,wechseln::V,عوض شدن,vajehtadas
927,aufgehen[Sonne]::V,برآمدن,nousta
928,aufgehen[Sonne]::V,طلوع کردن,nousta
929,untergehen[Sonne]::V,غروب کردن,lasktas
930,scheinen[Sonne]::V,تابیدن,paštta
931,donnern::V,رعد زدن,juraita
932,wehen::V,دمیدن,dölta
933,wehen::V,دمیدن,puhuda
934,strömen::V,روان شدن,valadas
935,fließen::V,روان شدن,valuda
936,sich drehen::V,چرخیدن,punotas
937,schwanken::V,خم و راست شدن,čibuda
938,schwingen::V,تاب خوردن,čibuda
939,schwingen::V,نوسان کردن,čibuda
940,fallen::V,افتادن,langeta
941,fallen::V,سقوط کردن,langeta
942,brennen::V,سوزاندن,pallada
943,rauchen::V,دود کردن,savustada
944,regnen::V,باران آمدن,vihmda
945,gefrieren::V,یخ بستن,jäduda
946,gefrieren::V,یخ بستن,kül'mdä
947,tauen::V,آب شدن,sulada
948,schmelzen::V,آب شدن,sulada
949,trocknen::V,خشک شدن,kuida
950,trocknen::V,خشک شدن,kuivehtuda
951,sieden::V,جوشیدن,kehuda
952,faulen::V,فاسد شدن,hapata
953,faulen::V,فاسد شدن,traudäs
954,verfaulen::V,پوسیدن,hapata
955,reißen::V,پاره شدن,rebita
956,versinken::V,غرق شدن,upota
957,vergehen::V,گذشتن,mända
958,erscheinen::V,ظاهر شدن,ozutadas
959,verschwinden::V,گم شدن,hajeta
960,verschwinden::V,از بین رفتن,hajeta
961,sinken::V,پایین آمدن,väheta
962,sinken::V,پایین آمدن,lasktas
963,abnehmen::V,کم شدن,peneta
964,zunehmen::V,زیاد شدن,ližaduda
965,steigen::V,بالا رفتن,nousta
966,wachsen::V,قد کشیدن,kazda
967,glänzen::V,برق زدن,loštta
968,funkeln::V,جرقه زدن,hoštta
969,lärmen::V,شلوغ کردن,robaita
970,läuten::V,زنگ زدن,judaita
971,klingeln::V,زنگ زدن,kelotada
972,klirren::V,جرنگ جرنگ صدا کردن,biraita
973,brausen::V,طوفانی بودن,bruncta
974,rauschen::V,خش‌خش کردن,šobaita
975,klingen::V,صدا دادن,heläita
976,bellen::V,عوعو کردن,nutta
977,heulen::V,زوزه کشیدن,ulaita
978,blasen::V,فوت کردن,puhuda
979,pfeifen::V,سوت زدن,pistta
980,pfeifen::V,سوت زدن,vihelta
981,schreien::V,فریاد زدن,kirkta
982,schreien::V,فریاد زدن,kidastada
983,stöhnen::V,نالیدن,ohkta
984,stöhnen::V,نالیدن,voivotada
985,zittern::V,لرزیدن,säraita
986,leben::V,زیستن,eläda
987,leben::V,زندگی کردن,eläda
988,geboren werden::V,متولد شدن,sünduda
989,atmen::V,تنفس کردن,henktä
990,trinken::V,نوشیدن,joda
991,essen::V,خوردن,söda
992,schlucken::V,بلعیدن,lainata
993,schlucken::V,قورت دادن,lainata
994,müde werden::V,خسته شدن,väzuda
995,müde werden::V,خسته شدن,šuštuda
996,einschlafen::V,خواب رفتن,uinota
997,schlafen::V,خوابیدن,magata
998,schlafen::V,خوابیدن,nukkuda
999,aufwachen::V,از خواب بیدار شدن,heraštuda
1000,aufstehen::V,بیدار شدن,nousta
1001,sich erholen::V,استراحت کردن,lebaitas
1002,krank werden::V,مریض شدن,läžegata
1003,krank sein::V,بیمار بودن,läžuda
1004,schmerzen::V,درد کردن,kibištada
1005,husten::V,سرفه کردن,rügda
1006,genesen::V,بهبود یافتن,tervehtuda
1007,sterben::V,مردن,kolda
1008,umkommen::V,کشته شدن,kolda
1009,sich bewegen::V,حرکت کردن,likkuda
1010,sich rühren::V,تکان خوردن,likahtada
1011,sich rühren::V,تکان خوردن,kubahtada
1012,sich erheben::V,برخواستن,nousta
1013,sich setzen::V,نشستن,išttas
1014,hinfallen::V,زمین خوردن,langeta
1015,laufen::V,پیاده رفتن,kävuda
1016,schreiten::V,قدم زدن,astta
1017,schreiten::V,قدم زدن,haškta
1018,spazierengehen::V,گردش رفتن,kävelta
1019,eilen::V,شتاب کردن,kiruhtada
1020,sich beeilen::V,عجله کردن,kiruhtada
1021,sausen::V,صفیر کشیدن,fun'urta
1022,rennen::V,دویدن,joksta
1023,springen::V,پریدن,hüptä
1024,klettern::V,بالا رفتن,libuda
1025,schaukeln::V,تاب خوردن,čibuda
1026,kriechen::V,خزیدن,ličtas
1027,schwimmen::V,شنا کردن,ujuda
1028,tauchen::V,غواصی کردن,čukautas
1029,rudern::V,پارو زدن,souta
1030,fahren::V,سواره رفتن,ajada
1031,fahren::V,سواره رفتن,ajelda
1032,fliegen::V,پریدن,leta
1033,gehen::V,رفتن,mända
1034,gehen::V,رفتن,kävuda
1035,weggehen::V,رفتن,päzda
1036,weggehen::V,رفتن,lähtta
1037,abfahren::V,حرکت کردن,tönduda
1038,anhalten::V,ایست کردن,seižutadas
1039,hineingehen::V,داخل شدن,mända südäimehe
1040,eintreten::V,وارد شدن,tulda
1041,kommen::V,آمدن,tulda
1042,ankommen::V,رسیدن,tulda
1043,zurückkommen::V,برگشتن,pörtas
1044,bleiben::V,ماندن,jäda
1045,warten::V,منتظر بودن,varastada
1046,erwarten::V,انتظار داشتن,varastada
1047,suchen::V,جستجو کردن,ectä
1048,finden::V,یافتن,löuta
1049,finden::V,پیدا کردن,löuta
1050,versuchen::V,سعی کردن,ladida
1051,versuchen::V,سعی کردن,rohkaita
1052,versuchen::V,کوشش کردن,ladida
1053,versuchen::V,کوشش کردن,rohkaita
1054,vorbereiten::V,آماده کردن,vaumita
1055,lieben::V,عاشق بودن,armastada
1056,mögen::V,میل داشتن,navedida
1057,mögen::V,دوست داشتن,navedida
1058,lachen::V,خندیدن,nagrda
1059,rühren::V,به رقت آوردن,likutada
1060,weinen::V,گریه کردن,itkta
1061,schimpfen::V,فحاشی کردن,laidas
1062,schimpfen::V,فحاشی کردن,pačatada
1063,sich ärgern::V,ناراحت شدن,rändüda
1064,sich fürchten::V,واهمه کردن,varaita
1065,fürchten::V,ترسیدن,varaita
1066,fliehen::V,گریختن,pageta
1067,flüchten::V,فرار کردن,pageta
1068,flüchten::V,فرار کردن,joksta
1069,sehen::V,دیدن,nähta
1070,anschauen::V,نگاه کردن,kacta
1071,ansehen::V,تماشا کردن,kacta
1072,hören::V,شنیدن,kulda
1073,zuhören::V,گوش دادن,kundeltas
1074,probieren::V,چشیدن,mujada
1075,riechen::V,بوییدن,rižada
1076,riechen::V,بو کردن,rižada
1077,fühlen::V,احساس کردن,mujada
1078,scheinen::V,بنظر آمدن,näguda
1079,zu sehen sein::V,دیده شدن,näguda
1080,vernehmen::V,شنیدن,kulištada
1081,frieren::V,سرد بودن,kül'mdä
1082,tun::V,کردن,tehta
1083,können::V,توانستن,voida
1084,können::V,توانستن,mahtta
1085,wollen::V,خواستن,himoita
1086,wollen::V,خواستن,tahtoida
1087,anfangen::V,شروع کردن,zavottä
1088,anfangen::V,شروع کردن,augotada
1089,beenden::V,تمام کردن,loptä
1090,beenden::V,پایان دادن,loptä
1091,aufhören::V,دست کشیدن,loptas
1092,gelingen::V,موفق شدن,lähtta
1093,gelingen::V,موفق شدن,tehtas
1094,geraten::V,نتیجه دادن,tulda
1095,öffnen::V,گشودن,avaita
1096,öffnen::V,باز کردن,avaita
1097,schließen::V,بستن,saubata
1098,schließen::V,قفل کردن,saubata
1099,stellen::V,گذاردن,panda
1100,stellen::V,گذاردن,seižutada
1101,setzen::V,نشاندن,ištutada
1102,legen::V,گذاشتن,panda
1103,berühren::V,دست زدن,koskta
1104,berühren::V,دست زدن,käziduda
1105,berühren::V,لمس کردن,koskta
1106,berühren::V,لمس کردن,käziduda
1107,verbinden::V,وصل کردن,ühtenzoitta
1108,bedecken::V,پوشاندن,katta
1109,bedecken::V,پوشاندن,peitta
1110,aufhängen::V,آویختن,riputada
1111,anzünden::V,سوزاندن,sütutada
1112,aufheben::V,برداشتن,leta
1113,aufheben::V,بلند کردن,leta
1114,zurücklassen::V,گذاشتن,jätta
1115,verlieren::V,گم کردن,kadotada
1116,fallen lassen::V,انداختن,kirbotada
1117,machen::V,کردن,säta
1118,machen::V,کردن,tehta
1119,machen::V,ساختن,säta
1120,machen::V,ساختن,tehta
1121,herstellen::V,ساختن,tehta
1122,herstellen::V,تولید کردن,tehta
1123,bauen::V,ساختن,leta
1124,bauen::V,ساختن,sauda
1125,bauen::V,بنا کردن,leta
1126,bauen::V,بنا کردن,sauda
1127,reparieren::V,درست کردن,koheta
1128,reparieren::V,تعمیر کردن,koheta
1129,verbessern::V,بهتر کردن,paremboita
1130,ändern::V,تغییر دادن,vajehtada
1131,graben::V,کندن,kaida
1132,graben::V,کندن,čongoida
1133,graben::V,گود کردن,kaida
1134,graben::V,گود کردن,čongoida
1135,beugen::V,کج کردن,koverta
1136,biegen::V,خم کردن,painda
1137,drehen::V,چرخاندن,punotada
1138,wenden::V,برگرداندن,käta
1139,wenden::V,برگرداندن,kärauta
1140,umdrehen::V,برگرداندن,käta
1141,heben::V,برداشتن,leta
1142,hochheben::V,برآوردن,libutada
1143,hochheben::V,بلند کردن,libutada
1144,ergreifen::V,گرفتن,tabata
1145,halten::V,نگاه داشتن,pidada
1146,drücken::V,فشار دادن,painda
1147,drücken::V,فشار آوردن,painda
1148,schieben::V,هل دادن,žigutada
1149,kratzen::V,خاریدن,künstä
1150,lecken::V,لیسیدن,nolda
1151,beißen::V,گاز زدن,purda
1152,beißen::V,گاز زدن,hambastada
1153,abreißen::V,پاره کردن,ratketa
1154,abschneiden::V,بریدن,čapata
1155,abschneiden::V,بریدن,leikata
1156,abschneiden::V,قطع کردن,čapata
1157,abschneiden::V,قطع کردن,leikata
1158,binden::V,بستن,sidoda
1159,stecken::V,فرو کردن,čokaita
1160,brechen::V,شکستن,katkaita
1161,klopfen::V,کوبیدن,kolkotada
1162,hauen::V,زدن,löda
1163,kleben::V,چسباندن,klejata
1164,reiben::V,مالش دادن,hosta
1165,reiben::V,مالش دادن,törkita
1166,reiben::V,مالش دادن,jorotada
1167,streichen::V,مالیدن,voita
1168,schleifen::V,تیز کردن,hijoida
1169,schleifen::V,تیز کردن,teravzoitta
1170,schneiden::V,چیدن,leikata
1171,schneiden::V,بریدن,leikata
1172,rütteln::V,لرزاندن,heilutada
1173,rütteln::V,تکان دادن,heilutada
1174,schütteln::V,تکان دادن,pudištada
1175,schwenken::V,تاب دادن,maihutada
1176,schütten::V,ریختن,valada
1177,füllen::V,پر کردن,täutta
1178,einwickeln::V,پیچیدن,kärdä
1179,tragen::V,بردن,kantta
1180,tragen::V,بردن,kandišta
1181,tragen::V,حمل کردن,kantta
1182,tragen::V,حمل کردن,kandišta
1183,schleppen::V,کشیدن,vedätada
1184,ziehen::V,کشیدن,vedada
1185,aufbewahren::V,نگهداری کردن,kaita
1186,werfen::V,انداختن,čuta
1187,werfen::V,انداختن,tactä
1188,werfen::V,پرتاب کردن,čuta
1189,werfen::V,پرتاب کردن,tactä
1190,fangen::V,گرفتن,püta
1191,packen::V,گرفتن,tabata
1192,verstecken::V,قایم کردن,peitta
1193,verstecken::V,پنهان کردن,peitta
1194,teilen::V,قسمت کردن,jagada
1195,teilen::V,تقسیم کردن,jagada
1196,schicken::V,فرستادن,oigeta
1197,schicken::V,ارسال کردن,oigeta
1198,bringen::V,آوردن,veda
1199,hinzufügen::V,افزودن,ližata
1200,hinzufügen::V,اضافه کردن,ližata
1201,bekommen::V,گرفتن,sada
1202,erhalten::V,دریافت کردن,sada
1203,nehmen::V,گرفتن,otta
1204,nehmen::V,برداشتن,otta
1205,wählen::V,انتخاب کردن,valita
1206,auswählen::V,برگزیدن,valita
1207,bewahren::V,حفظ کردن,kaita
1208,bewahren::V,حفاظت کردن,kaita
1209,behindern::V,مانع بودن,telustada
1210,verderben::V,از بین بردن,travida
1211,beschädigen::V,صدمه زدن,satatada
1212,zerbrechen::V,شکستن,mureta
1213,zerreißen::V,دریدن,rebitada
1214,zerreißen::V,پاره کردن,rebitada
1215,zerstören::V,خراب کردن,mureta
1216,zerstören::V,ویران کردن,mureta
1217,verbrennen::V,سوزاندن,poltta
1218,geben::V,دادن,antta
1219,reichen::V,دادن,antta
1220,schenken::V,هدیه دادن,lahjoita
1221,versprechen::V,قول دادن,toivotada
1222,versprechen::V,وعده دادن,toivotada
1223,wünschen::V,آرزو کردن,toivotada
1224,loben::V,ستایش کردن,kitta
1225,küssen::V,بوسیدن,tervehtada
1226,wiegen::V,نوسان کردن,likutada
1227,zudecken::V,پوشاندن,katta
1228,wecken::V,بیدار کردن,noustatada
1229,zeigen::V,نشان دادن,ozutada
1230,führen::V,رهنمائی کردن,astutada
1231,lehren::V,آموختن,opeta
1232,lehren::V,یاد دادن,opeta
1233,unterrichten::V,درس دادن,opeta
1234,unterrichten::V,تدریس کردن,opeta
1235,aufziehen::V,تربیت کردن,kazvatada
1236,leiten::V,اداره کردن,ohjata
1237,antreiben::V,عجله دادن,rigehtoitta
1238,lassen::V,وادار کردن,käskta
1239,einladen::V,دعوت کردن,kucta
1240,einladen::V,مهمان کردن,kucta
1241,vereinigen::V,یکی کردن,ühtenzoitta
1242,vereinigen::V,متحد کردن,ühtenzoitta
1243,besuchen::V,دیدار کردن,rižada
1244,treffen::V,ملاقات کردن,vastata
1245,sich versammeln::V,جمع شدن,kägeta
1246,sich versammeln::V,جمع شدن,sätas
1247,spielen::V,بازی کردن,väta
1248,singen::V,آواز خواندن,pajatada
1249,tanzen::V,رقصیدن,kargaita
1250,sich trennen::V,جدا شدن,erigata
1251,verlassen::V,ترک کردن,jätta
1252,retten::V,نجات دادن,päzutada
1253,bewachen::V,حراست کردن,varjoita
1254,schützen::V,حفظ کردن,kaita
1255,verteidigen::V,دفاع کردن,kaita
1256,sich schlagen::V,کتک‌کاری کردن,torata
1257,schießen::V,تیر زدن,ampta
1258,siegen::V,پیروز شدن,vägestada
1259,ärgern::V,ناراحت کردن,verdutada
1260,ärgern::V,ناراحت کردن,rändütada
1261,schlagen::V,زدن,löda
1262,schlagen::V,زدن,iškta
1263,schlagen::V,کوبیدن,löda
1264,schlagen::V,کوبیدن,iškta
1265,treten::V,لگد زدن,peksta
1266,treten::V,لگد زدن,topsta
1267,stechen::V,چاقو زدن,pystiä
1268,stoßen::V,هل دادن,iškta
1269,stoßen::V,هل دادن,pudištada
1270,stehlen::V,دزدیدن,vargastada
1271,stören::V,مزاحم شدن,keskustada
1272,belästigen::V,زحمت دادن,tartuteldas
1273,verbergen::V,پنهان کردن,katelda
1274,täuschen::V,گول زدن,manitada
1275,täuschen::V,فریب دادن,manitada
1276,betrügen::V,گول زدن,manitada
1277,betrügen::V,فریب دادن,manitada
1278,töten::V,کشتن,rikta
1279,töten::V,کشتن,surmita
1280,wohnen::V,منزل داشتن,eläda
1281,wohnen::V,سکونت داشتن,eläda
1282,arbeiten::V,کار کردن,rata
1283,sammeln::V,جمع کردن,kogota
1284,pflücken::V,چیدن,poimda
1285,jagen::V,شکار کردن,mecata
1286,fischen::V,صید کردن,kalatada
1287,fischen::V,ماهی‌گیری کردن,kalatada
1288,fassen::V,گرفتن,tabata
1289,hüten::V,چراندن,paimeta
1290,hüten::V,مراقبت کردن,paimeta
1291,treiben::V,راندن,ajada
1292,anbinden::V,متصل کردن,küttestada
1293,anbinden::V,متصل کردن,sidoda
1294,füttern::V,غذا دادن,sötta
1295,melken::V,دوشیدن,lüpsta
1296,hacken::V,خرد کردن,sauda
1297,gießen::V,ریختن,valada
1298,reifen::V,رسیدن,küpseta
1299,zubereiten::V,طبخ کردن,vaumištada
1300,zubereiten::V,آماده کردن,vaumištada
1301,kochen::V,پختن,keitta
1302,kochen::V,آشپزی کردن,keitta
1303,backen::V,پختن,paštta
1304,braten::V,سرخ کردن,žarda
1305,umrühren::V,هم زدن,segoitada
1306,stricken::V,بافتن,kudoda
1307,nähen::V,دوختن,ombelta
1308,färben::V,رنگ زدن,mujutada
1309,reinigen::V,پاک کردن,puhtastada
1310,reinigen::V,تمیز کردن,puhtastada
1311,waschen::V,شستن,pesta
1312,abwischen::V,زدودن,pühktä
1313,spülen::V,شستن,huhtoida
1314,fegen::V,جارو کردن,pühkta
1315,kehren::V,جارو کردن,uhoita
1316,baden::V,شنا کردن,kül'ptäs
1317,baden::V,حمام کردن,kül'ptäs
1318,sich waschen::V,شستشو کردن,pestas
1319,ausziehen::V,درآوردن,riičta
1320,ausziehen::V,درآوردن,rušta
1321,anziehen::V,پوشیدن,panda päle
1322,anziehen::V,پوشیدن,panda kädehe
1323,anziehen::V,پوشیدن,panda jaugha
1324,sich anziehen::V,لباس پوشیدن,sobdas
1325,kämmen::V,شانه زدن,harjata
1326,schmücken::V,زینت دادن,čomitada
1327,sagen::V,گفتن,sanuda
1328,sprechen::V,حرف زدن,pagišta
1329,sprechen::V,صحبت کردن,pagišta
1330,reden::V,حرف زدن,pagišta
1331,reden::V,صحبت کردن,pagišta
1332,sich unterhalten::V,گپ زدن,lodaita
1333,fragen::V,پرسیدن,küzuda
1334,fragen::V,سؤال کردن,küzuda
1335,bitten::V,خواهش کردن,pakita
1336,bitten::V,درخواست کردن,pakita
1337,erzählen::V,نقل کردن,sanuda
1338,erzählen::V,نقل کردن,starinoita
1339,erzählen::V,حکایت کردن,sanuda
1340,erzählen::V,حکایت کردن,starinoita
1341,mitteilen::V,خبر دادن,tedotada
1342,nennen::V,نامیدن,nimitada
1343,rufen::V,صدا کردن,kucta
1344,prahlen::V,پز آمدن,kittäs
1345,übersetzen::V,ترجمه کردن,käta
1346,denken::V,فکر کردن,meletada
1347,glauben::V,باور کردن,uskta
1348,glauben::V,عقیده داشتن,uskta
1349,bemerken::V,متوجه شدن,homaita
1350,erkennen::V,شناختن,tundištada
1351,erkennen::V,تشخیص دادن,tundištada
1352,begreifen::V,فهمیدن,tabata
1353,begreifen::V,درک کردن,tabata
1354,verstehen::V,فهمیدن,el'geta
1355,verstehen::V,فهمیدن,toimetada
1356,lernen::V,آموختن,opetas
1357,lernen::V,یاد گرفتن,opetas
1358,wissen::V,دانستن,teta
1359,sich erinnern an::V,به یاد آوردن,johtutada
1360,vergessen::V,فراموش کردن,unohtada
1361,messen::V,اندازه گرفتن,märita
1362,zählen::V,شمردن,lugeda
1363,rechnen::V,حساب کردن,lugeda
1364,lesen::V,خواندن,lugeda
1365,malen::V,نقاشی کردن,pirta
1366,zeichnen::V,کشیدن,pirta
1367,zeichnen::V,رسم کردن,pirta
1368,schreiben::V,نوشتن,kirjutada
1369,besitzen::V,داشتن,omištada
1370,kaufen::V,خریدن,ostta
1371,kaufen::V,خرید کردن,ostta
1372,verkaufen::V,فروختن,möda
1373,bezahlen::V,پرداختن,maksta
1374,zahlen::V,پرداخت کردن,maksta
1375,beherrschen::V,مسلط بودن,valdoita
1376,ertragen::V,تحمل کردن,tirpta
