,Concept_ID,kk,be
801,einst::ADV,бірде,аднойчы
802,einst::ADV,бір кезде,аднойчы
803,damals::ADV,анада,тады
804,danach::ADV,онан соң,затым
805,danach::ADV,сонан соң,затым
806,vorher::ADV,бұрын,раней
807,zuerst::ADV,әуелі,спярша
808,zuerst::ADV,әуелі,спачатку
809,zuerst::ADV,алдымен,спярша
810,zuerst::ADV,алдымен,спачатку
811,einmal::ADV,бір жолы,адзін раз
812,manchmal::ADV,кейде,часам
813,oft::ADV,ылғи,часта
814,immer::ADV,өнебойы,заўсёды
815,niemals::ADV,ешуақытта,ніколі
816,hier::ADV,бұнда,тут
817,hier::ADV,осында,тут
818,hierhin::ADV,бермен,сюды
819,von hier::ADV,бер жақтан,адсюль
820,von hier::ADV,бер жақтан,адгэтуль
821,dort::ADV,анда,там
822,dorthin::ADV,әрі,туды
823,geradeaus::ADV,тура,прама
824,vorwärts::ADV,ілгері,наперад
825,rückwärts::ADV,артқа,назад
826,zurück::ADV,кейін қарай,назад
827,unten::ADV,төменде,унізе
828,hinab::ADV,астына,уніз
829,hinab::ADV,төмен,уніз
830,oben::ADV,жоғарыда,угары
831,oben::ADV,жоғарыда,наверсе
832,hinauf::ADV,өрге,угару
833,überall::ADV,әрқайда,усюды
834,nicht::ADV,емес,не
835,ein wenig::ADV,азырақ,трошкі
836,ein wenig::ADV,аздаған,трошкі
837,ein wenig::ADV,азғантай,трошкі
838,kaum::ADV,зорға,ледзьве
839,sehr::ADV,орасан,вельмі
840,so::ADV,бұлай,так
841,so::ADV,былайша,так
842,noch::ADV,әлі,яшчэ
843,nur::ADV,ғана,толькі
844,schon::ADV,түге,ужо
845,wieder::ADV,жаңа,зноў
846,wieder::ADV,қайта,зноў
847,wieder::ADV,жаңадан,зноў
848,vergebens::ADV,бекер,дарма
849,vergebens::ADV,бекер,дарэмна
850,vor::PRP,алды,перад
851,hinter::PRP,артынан,за
852,hinter::PRP,артынан,ззаду
853,unter::PRP,түп,пад
854,unter::PRP,маңында,пад
855,durch::PRP,арқылы,праз
856,neben::PRP,іргеде,каля
857,neben::PRP,жанында,каля
858,zwischen::PRP,арада,між
859,zwischen::PRP,арада,паміж
860,wegen::PRP,үшін,з-за
861,dies::PRN,бұ,гэта
862,dies::PRN,осы,гэта
863,das::PRN,сол,тое
864,alles::PRN,дүйім,усё
865,alles::PRN,күллі,усё
866,ich::PRN,мен,я
867,du::PRN,сен,ты
868,er::PRN,ол,ён
869,wir::PRN,біз,мы
870,ihr::PRN,сіз,вы
871,sie::PRN,олар,яны
872,was::FPRN,не,што
873,wer::FPRN,кім,хто
874,wo::FADV,кәні,дзе
875,wo::FADV,қайда,дзе
876,wohin::FADV,қайда,куды
877,wie::FADV,калай,як
878,warum::FADV,неғып,чаму
879,wieviel::FNUM,неше,колькі
880,wieviel::FNUM,қанша,колькі
881,eins::NUM,бір,адзін
882,zwei::NUM,екі,два
883,drei::NUM,үш,тры
884,vier::NUM,төрт,чатыры
885,fünf::NUM,бес,пяць
886,sechs::NUM,алты,шесць
887,sieben::NUM,жеті,сем
888,acht::NUM,сегіз,восем
889,neun::NUM,тоғыз,дзевяць
890,zehn::NUM,он,дзесяць
891,elf::NUM,он бір,адзінаццаць
892,zwölf::NUM,он екі,дванаццаць
893,zwanzig::NUM,жиырма,дваццаць
894,dreißig::NUM,отыз,трыццаць
895,vierzig::NUM,қырық,сорак
896,fünfzig::NUM,елу,пядзесят
897,sechzig::NUM,алпыс,шесдзесят
898,siebzig::NUM,жетпіс,семдзесят
899,achtzig::NUM,сексен,восемдзесят
900,neunzig::NUM,тоқсан,дзевяноста
901,hundert::NUM,жүз,сто
902,tausend::NUM,мың,тысяча
903,und::CNJ,та,і
904,und::CNJ,та,ды
905,oder::CNJ,әлде,або
906,oder::CNJ,немесе,або
907,stehen::V,тұру,стаяць
908,sitzen::V,отыру,сядзець
909,liegen::V,жату,ляжаць
910,hängen::V,ілу,вісець
911,werden::V,болу,стаць
912,werden::V,болу,зрабіцца
913,werden::V,түрегелу,стаць
914,werden::V,түрегелу,зрабіцца
915,passieren::V,болу,трапіцца
916,beginnen::V,басталу,пачацца
917,enden::V,ада болу,кончыцца
918,wechseln::V,құбылу,мяняцца
919,wechseln::V,өзгеру,мяняцца
920,aufgehen[Sonne]::V,шығу,узысці
921,untergehen[Sonne]::V,батыру,зайсці
922,scheinen[Sonne]::V,жылтырау,свяціць
923,donnern::V,күркіреу,грымець
924,wehen::V,огып тур,дзьмуць
925,strömen::V,сорғалау,ліцца
926,fließen::V,ағу,цячы
927,sich drehen::V,айналу,круціцца
928,sich drehen::V,айналу,варочацца
929,schwanken::V,толықсу,хістацца
930,schwingen::V,тербелу,гайдацца
931,schwingen::V,тербелу,калыхацца
932,fallen::V,құлау,падаць
933,fallen::V,жығылу,падаць
934,fallen::V,төмендеу,падаць
935,brennen::V,жану,гарэць
936,rauchen::V,түтету,дымець
937,regnen::V,жауу,дажджыць
938,gefrieren::V,мұздай қату,замерзнуць
939,gefrieren::V,мұз боп қату,замерзнуць
940,tauen::V,жібу,раставаць
941,schmelzen::V,еру,плавіцца
942,trocknen::V,курау,сохнуць
943,sieden::V,қайнау,кіпець
944,faulen::V,иістену,гнісці
945,verfaulen::V,шіру,згнісці
946,reißen::V,жыртылу,ірвацца
947,versinken::V,малтығу,тануць
948,vergehen::V,өту,праходзіць
949,erscheinen::V,көріну,зʼявіцца
950,erscheinen::V,көрініп қалу,зʼявіцца
951,verschwinden::V,ғайып_болу,знікнуць
952,sinken::V,ылдилау,спадаць
953,sinken::V,төмендеу,спадаць
954,abnehmen::V,кемітілу,паменшыцца
955,zunehmen::V,көбею,павялічвацца
956,steigen::V,қобу,паднімацца
957,steigen::V,көтерілу,паднімацца
958,steigen::V,жоғарылау,паднімацца
959,wachsen::V,өсу,расці
960,glänzen::V,жалтырау,блішчаць
961,funkeln::V,жарқырау,бліскаць
962,funkeln::V,нұрлану,бліскаць
963,funkeln::V,жылтылдау,бліскаць
964,lärmen::V,шулау,шумець
965,lärmen::V,шуылдау,шумець
966,läuten::V,қоңыраулату,званіць
967,klingeln::V,дыңғырлау,званіць
968,klirren::V,дыңылдату,бразгаць
969,brausen::V,тасу,бушаваць
970,rauschen::V,сусылдау,шастаць
971,rauschen::V,сыбдырлау,шастаць
972,klingen::V,дыбыс шығару,гучаць
973,bellen::V,үру,брахаць
974,heulen::V,ұлу,выць
975,blasen::V,үру,дзьмухнуць
976,pfeifen::V,ысқыру,свістаць
977,schreien::V,шыңғыру,крычаць
978,schreien::V,айғайлау,крычаць
979,schreien::V,байбайлау,крычаць
980,schreien::V,бажалақтау,крычаць
981,stöhnen::V,ыңырсу,стагнаць
982,stöhnen::V,ыңкылдау,стагнаць
983,zittern::V,қалш,дрыжаць
984,zittern::V,қалшылдату,дрыжаць
985,leben::V,жасау,жыць
986,leben::V,күнелту,жыць
987,leben::V,күн көру,жыць
988,leben::V,тіршілік ету,жыць
989,geboren werden::V,туу,нарадзіцца
990,atmen::V,дем алу,дыхаць
991,atmen::V,ауа жұту,дыхаць
992,trinken::V,ішу,піць
993,trinken::V,ұрттау,піць
994,essen::V,жеу,есці
995,essen::V,тамақтану,есці
996,schlucken::V,жұту,глытаць
997,müde werden::V,болдыру,стаміцца
998,einschlafen::V,үйыктап калу,заснуць
999,schlafen::V,ұйықтау,спаць
1000,aufwachen::V,ояну,рассыпацца
1001,aufstehen::V,ояну,устаць
1002,sich erholen::V,тынығу,адпачываць
1003,krank werden::V,кеселдену,захварэць
1004,krank werden::V,сырқаттану,захварэць
1005,krank werden::V,ауырып қалу,захварэць
1006,krank werden::V,ауыра бастау,захварэць
1007,krank werden::V,кеселге ұшырау,захварэць
1008,krank werden::V,сырқаттанып қалу,захварэць
1009,krank sein::V,ауыру,хварэць
1010,krank sein::V,сырқаттану,хварэць
1011,schmerzen::V,ауырады,балець
1012,husten::V,жөтелу,кашляць
1013,genesen::V,айығу,паправіцца
1014,genesen::V,айығу,паздаравець
1015,sterben::V,өлу,памерці
1016,sterben::V,қайтыс,памерці
1017,sterben::V,жантапсыру,памерці
1018,umkommen::V,өлу,загінуць
1019,umkommen::V,қаза табу,загінуць
1020,sich bewegen::V,жылжу,рухацца
1021,sich rühren::V,қыбырлау,варушыцца
1022,sich erheben::V,тұру,устаць
1023,sich setzen::V,отыру,сесці
1024,hinfallen::V,жығылу,упасці
1025,laufen::V,жояу жүру,хадзіць
1026,schreiten::V,кадамдау,шагаць
1027,schreiten::V,кадамдау,крочыць
1028,spazierengehen::V,қыдыру,гуляць
1029,eilen::V,асығу,спяшацца
1030,eilen::V,жеделдену,спяшацца
1031,eilen::V,жедепдеу,спяшацца
1032,sich beeilen::V,асығу,спяшацца
1033,sich beeilen::V,жеделдену,спяшацца
1034,sausen::V,заулау,імчацца
1035,rennen::V,жүгіру,бегаць
1036,springen::V,секіру,скакаць
1037,klettern::V,өрмелеп шығу,лазіць
1038,schaukeln::V,тербелу,гайдацца
1039,kriechen::V,еңбектеу,поўзаць
1040,schwimmen::V,жүзу,плаваць
1041,schwimmen::V,малту,плаваць
1042,schwimmen::V,қалықтау,плаваць
1043,tauchen::V,сүңгу,ныраць
1044,rudern::V,есу,веславаць
1045,fahren::V,бару,ехаць
1046,fliegen::V,ұшу,лятаць
1047,gehen::V,бару,ісці
1048,weggehen::V,кету,пайсці
1049,abfahren::V,жөнелу,адʼяжджаць
1050,anhalten::V,тоқтау,спыніцца
1051,anhalten::V,тоқтау,затрымацца
1052,hineingehen::V,кіру,уваходзіць
1053,eintreten::V,ену,увайсці
1054,kommen::V,жету,прыйсці
1055,ankommen::V,келу,прыбыць
1056,zurückkommen::V,қайту,вярнуцца
1057,bleiben::V,қалу,застацца
1058,warten::V,тосу,чакаць
1059,erwarten::V,күту,чакаць
1060,suchen::V,іздеу,шукаць
1061,finden::V,табу,знайсці
1062,versuchen::V,талпыну,прабаваць
1063,vorbereiten::V,әзірлеу,падрыхтаваць
1064,lieben::V,сүю,кахаць
1065,mögen::V,жарату,любіць
1066,mögen::V,жақсы_көру,любіць
1067,lachen::V,күлу,смяяцца
1068,lachen::V,күлісу,смяяцца
1069,rühren::V,көңілін бұзу,расчуліць
1070,weinen::V,жылау,плакаць
1071,schimpfen::V,ақырып-бақыру,лаяцца
1072,sich ärgern::V,ашулану,сердаваць
1073,sich fürchten::V,сескену,баяцца
1074,fürchten::V,қауіптену,баяцца
1075,fürchten::V,сақсыну,баяцца
1076,fliehen::V,қашу,уцякаць
1077,fliehen::V,қашып кету,уцякаць
1078,flüchten::V,қашу,уцячы
1079,flüchten::V,қашып кету,уцячы
1080,sehen::V,көру,бачыць
1081,anschauen::V,назар салу,паглядзець
1082,ansehen::V,тамашалау,глядзець
1083,hören::V,есту,чуць
1084,zuhören::V,тыңдау,слухаць
1085,zuhören::V,құлақ қою,слухаць
1086,probieren::V,тату,каштаваць
1087,probieren::V,дәм тату,каштаваць
1088,riechen::V,иіскеу,нюхаць
1089,fühlen::V,сезу,адчуваць
1090,fühlen::V,сезіну,адчуваць
1091,scheinen::V,болып көріну,здавацца
1092,zu sehen sein::V,көріну,віднецца
1093,vernehmen::V,есту,пачуць
1094,vernehmen::V,есітіп қалу,пачуць
1095,frieren::V,тоңу,мёрзнуць
1096,frieren::V,жаурау,мёрзнуць
1097,tun::V,ету,рабіць
1098,tun::V,істеу,рабіць
1099,können::V,білу,умець
1100,wollen::V,қалау,хацець
1101,anfangen::V,бастау,пачаць
1102,beenden::V,бітіру,закончыць
1103,beenden::V,адақтау,закончыць
1104,beenden::V,тамамдау,закончыць
1105,beenden::V,аяқтап шығу,закончыць
1106,aufhören::V,доғару,перастаць
1107,gelingen::V,жолы түсу,удацца
1108,geraten::V,калу,аказацца
1109,öffnen::V,ашу,адчыніць
1110,öffnen::V,ашып қою,адчыніць
1111,schließen::V,жабу,зачыніць
1112,stellen::V,қою,паставіць
1113,stellen::V,қойдыру,паставіць
1114,setzen::V,отырғызу,пасадзіць
1115,legen::V,салу,класці
1116,legen::V,калау,класці
1117,berühren::V,тию,чапаць
1118,verbinden::V,байлап алу,звязаць
1119,verbinden::V,сабақтастыру,звязаць
1120,bedecken::V,бүркеу,накрыць
1121,aufhängen::V,ілу,павесіць
1122,aufhängen::V,асып қою,павесіць
1123,anzünden::V,тұтату,запаліць
1124,aufheben::V,көтеру,падняць
1125,zurücklassen::V,қалдыру,пакінуць
1126,verlieren::V,жоғалту,згубіць
1127,fallen lassen::V,құлатып алу,упусціць
1128,fallen lassen::V,қолдан түсіріп алу,упусціць
1129,machen::V,ету,зрабіць
1130,machen::V,жасау,зрабіць
1131,machen::V,жасап шығару,зрабіць
1132,herstellen::V,жасап шығару,вырабіць
1133,bauen::V,тұрғызу,будаваць
1134,reparieren::V,оңдау,правіць
1135,verbessern::V,дұрыстау,палепшыць
1136,ändern::V,өзгерту,змяніць
1137,graben::V,үңгу,капаць
1138,beugen::V,буғу,сагнуць
1139,biegen::V,ию,пагнуць
1140,biegen::V,майыстыру,пагнуць
1141,drehen::V,айналдыру,вярцець
1142,wenden::V,екінші жағын айналдыру,павярнуць
1143,umdrehen::V,бұру,перавярнуць
1144,heben::V,көтеру,падымаць
1145,hochheben::V,жоғарылату,падняць
1146,hochheben::V,көтеру,падняць
1147,ergreifen::V,бас_салу,схапіць
1148,ergreifen::V,бас_салу,схваціць
1149,ergreifen::V,шап_беріп_ұстап_алу,схапіць
1150,ergreifen::V,шап_беріп_ұстап_алу,схваціць
1151,ergreifen::V,шап_беру,схапіць
1152,ergreifen::V,шап_беру,схваціць
1153,ergreifen::V,шап_ете_түсу,схапіць
1154,ergreifen::V,шап_ете_түсу,схваціць
1155,halten::V,тұту,трымаць
1156,halten::V,ұстау,трымаць
1157,drücken::V,басу,націскаць
1158,schieben::V,итеру,пхаць
1159,schieben::V,итеру,штурхаць
1160,kratzen::V,қыру,скрэбці
1161,lecken::V,жалау,лізаць
1162,beißen::V,қабу,кусаць
1163,beißen::V,тістеу,кусаць
1164,beißen::V,қауып алу,кусаць
1165,abreißen::V,үзу,адарваць
1166,abschneiden::V,қырқу,адрэзаць
1167,binden::V,байланыстыру,вязаць
1168,binden::V,байлап_алу,вязаць
1169,binden::V,байластыру,вязаць
1170,binden::V,байлау,вязаць
1171,binden::V,буу,вязаць
1172,binden::V,матау,вязаць
1173,binden::V,сабақтастыру,вязаць
1174,binden::V,ұштастыру,вязаць
1175,stecken::V,сұғу,уваткнуць
1176,brechen::V,сындыру,зламаць
1177,klopfen::V,қағу,стукаць
1178,hauen::V,соғу,біць
1179,kleben::V,желімдеу,клеіць
1180,reiben::V,үйкеу,церці
1181,streichen::V,сүйкеу,намазаць
1182,schleifen::V,егеу,тачыць
1183,schleifen::V,қайрау,тачыць
1184,schleifen::V,егеулеу,тачыць
1185,schneiden::V,кесу,рэзаць
1186,rütteln::V,қозғау,хістаць
1187,rütteln::V,жұлмалау,хістаць
1188,schütteln::V,дірілдету,трэсці
1189,schütteln::V,селкілдету,трэсці
1190,schwenken::V,бұлғау,махаць
1191,schwenken::V,сермеу,махаць
1192,schütten::V,құю,наліць
1193,füllen::V,толтыру,напоўніць
1194,einwickeln::V,орау,загарнуць
1195,tragen::V,алып жүру,несці
1196,schleppen::V,тарту,цягнуць
1197,ziehen::V,тарту,цягнуць
1198,aufbewahren::V,сақтау,захоўваць
1199,werfen::V,лақтыру,кідаць
1200,fangen::V,қармау,лавіць
1201,fangen::V,қағып алу,лавіць
1202,packen::V,шап беру,схапіць
1203,packen::V,шап беру,схваціць
1204,packen::V,шап ете түсу,схапіць
1205,packen::V,шап ете түсу,схваціць
1206,packen::V,шап беріп ұстап алу,схапіць
1207,packen::V,шап беріп ұстап алу,схваціць
1208,verstecken::V,тығу,схаваць
1209,verstecken::V,жасыру,схаваць
1210,teilen::V,бөлу,раздзяліць
1211,schicken::V,жіберу,пасылаць
1212,bringen::V,әкелу,прынесці
1213,bringen::V,алып келу,прынесці
1214,hinzufügen::V,қосу,дабавіць
1215,hinzufügen::V,үстеу,дабавіць
1216,bekommen::V,алу,дастаць
1217,erhalten::V,алмақ,атрымаць
1218,nehmen::V,алу,ўзяць
1219,nehmen::V,алмақ,ўзяць
1220,wählen::V,таңдау,выбраць
1221,auswählen::V,екшеу,адабраць
1222,auswählen::V,саралау,адабраць
1223,auswählen::V,сұрыптау,адабраць
1224,auswählen::V,сайлап алу,адабраць
1225,bewahren::V,сақтау,захаваць
1226,behindern::V,оралғы болу,перашкаджаць
1227,verderben::V,бүлдіру,сапсаваць
1228,beschädigen::V,бұзу,пашкодзіць
1229,zerbrechen::V,уату,разбіць
1230,zerreißen::V,жырту,разадраць
1231,zerstören::V,қирату,разбурыць
1232,zerstören::V,талқандау,разбурыць
1233,verbrennen::V,өртеу,спаліць
1234,verbrennen::V,жандыру,спаліць
1235,verbrennen::V,өртеп жіберу,спаліць
1236,verbrennen::V,жандырып жіберу,спаліць
1237,geben::V,беру,даць
1238,reichen::V,беру,перадаць
1239,schenken::V,тарту,дарыць
1240,versprechen::V,уәде беру,абяцаць
1241,wünschen::V,тілеу,жадаць
1242,loben::V,мақтау,хваліць
1243,loben::V,дәріптеу,хваліць
1244,küssen::V,сүю,цалаваць
1245,wiegen::V,тербеу,гушкаць
1246,wiegen::V,тербеу,калыхаць
1247,zudecken::V,бүркеу,накрыць
1248,wecken::V,ояту,пабудзіць
1249,zeigen::V,көрсету,паказаць
1250,führen::V,ерту,весці
1251,führen::V,жетектеу,весці
1252,lehren::V,оқыту,вучыць
1253,unterrichten::V,оқыту,выкладаць
1254,aufziehen::V,бағу,выхаваць
1255,leiten::V,басқару,кіраваць
1256,leiten::V,жетекшілік ету,кіраваць
1257,antreiben::V,асықтыру,падганяць
1258,lassen::V,-ткізу,прымусіць
1259,lassen::V,мәжбүр ету,прымусіць
1260,einladen::V,шақыру,запрасіць
1261,vereinigen::V,біріктіру,абʼяднаць
1262,vereinigen::V,біріктіріп қою,абʼяднаць
1263,besuchen::V,кіріп шығу,наведаць
1264,besuchen::V,барып шығу,наведаць
1265,treffen::V,кездесу,сустрэць
1266,sich versammeln::V,топталу,сабрацца
1267,spielen::V,ойнау,гуляць
1268,singen::V,сайрау,пець
1269,singen::V,сайрау,спяваць
1270,tanzen::V,билеу,танцаваць
1271,sich trennen::V,айрылысу,расстацца
1272,verlassen::V,тастау,пакінуць
1273,retten::V,құтқару,выратаваць
1274,bewachen::V,күзету,ахоўваць
1275,schützen::V,жақтау,уберагаць
1276,schützen::V,жақтасу,уберагаць
1277,verteidigen::V,қорғау,абараніць
1278,sich schlagen::V,алысу,біцца
1279,sich schlagen::V,алысу,драцца
1280,schießen::V,ату,страляць
1281,siegen::V,жеңу,перамагчы
1282,ärgern::V,ашуландыру,злаваць
1283,schlagen::V,ұру,ударыць
1284,treten::V,тебу,штурхаць
1285,stechen::V,шаншу,укалоць
1286,stoßen::V,түрту,папхнуць
1287,stehlen::V,ұрлау,украсці
1288,stören::V,кесірлен,перашкодзіць
1289,belästigen::V,мазасын алу,дакучаць
1290,verbergen::V,сездірмеу,скрыць
1291,verbergen::V,сездірмеу,схаваць
1292,täuschen::V,жалған айту,падмануць
1293,betrügen::V,алдау,змахляваць
1294,betrügen::V,алдап кету,змахляваць
1295,betrügen::V,ақымақ қылу,змахляваць
1296,töten::V,құрту,забіць
1297,töten::V,өлтіру,забіць
1298,wohnen::V,мекендеу,жыць
1299,wohnen::V,өмір сүру,жыць
1300,arbeiten::V,істеу,працаваць
1301,arbeiten::V,еңбектену,працаваць
1302,sammeln::V,жыю,сабраць
1303,pflücken::V,жұлу,зрываць
1304,jagen::V,аулау,паляваць
1305,fischen::V,балык_аулау,рыбачыць
1306,fassen::V,ұстау,злавіць
1307,hüten::V,жаю,пасвіць
1308,hüten::V,бағу,пасвіць
1309,treiben::V,айдау,гнаць
1310,anbinden::V,байлау,прывязаць
1311,füttern::V,ас ішкізу,карміць
1312,füttern::V,азықтандыру,карміць
1313,füttern::V,қоректендіру,карміць
1314,melken::V,сауу,даіць
1315,hacken::V,турау,сячы
1316,gießen::V,суару,паліць
1317,reifen::V,жетілу,паспець
1318,zubereiten::V,даяр ету,зварыць
1319,zubereiten::V,даяр ету,згатаваць
1320,kochen::V,асу,варыць
1321,backen::V,пісіру,пячы
1322,braten::V,қуыру,смажыць
1323,umrühren::V,былғалау,перамяшаць
1324,umrühren::V,сапырылыстыру,перамяшаць
1325,stricken::V,торлау,вязаць
1326,stricken::V,тоқу,вязаць
1327,nähen::V,тігу,шыць
1328,färben::V,бояу,пафарбаваць
1329,färben::V,сырлау,пафарбаваць
1330,reinigen::V,аршу,ачысціць
1331,reinigen::V,тазалау,ачысціць
1332,waschen::V,жуу,мыць
1333,abwischen::V,сүрту,выцерці
1334,spülen::V,шаю,паласкаць
1335,fegen::V,сыпыру,падмятаць
1336,kehren::V,сыпыру,месці
1337,baden::V,шомылу,купацца
1338,sich waschen::V,жуыну,мыцца
1339,ausziehen::V,шешу,зняць
1340,anziehen::V,кигізу,надзець
1341,sich anziehen::V,киіну,адзецца
1342,kämmen::V,тарау,прычасаць
1343,schmücken::V,әсемдеу,аздобіць
1344,schmücken::V,мәнерлеу,аздобіць
1345,schmücken::V,көріктендіру,аздобіць
1346,sagen::V,деу,сказаць
1347,sagen::V,айту,сказаць
1348,sprechen::V,деу,гаварыць
1349,sprechen::V,айту,гаварыць
1350,reden::V,сөйлеу,размаўляць
1351,reden::V,сөйлесу,размаўляць
1352,reden::V,тіл қатысу,размаўляць
1353,sich unterhalten::V,сұхбаттасу,гутарыць
1354,fragen::V,сұрау,спытаць
1355,bitten::V,өтіну,прасіць
1356,bitten::V,жалыну,прасіць
1357,erzählen::V,айту,расказаць
1358,mitteilen::V,білдіру,паведаміць
1359,nennen::V,атау,назваць
1360,rufen::V,шақыру,зваць
1361,prahlen::V,бөсу,хваліцца
1362,übersetzen::V,аудару,перакласці
1363,denken::V,ойлау,думаць
1364,glauben::V,нану,верыць
1365,glauben::V,илану,верыць
1366,bemerken::V,аңғару,заўважыць
1367,erkennen::V,тану,пазнаць
1368,begreifen::V,ұғу,спасцігнуць
1369,begreifen::V,аңғарып алу,спасцігнуць
1370,verstehen::V,пайым,пачуць
1371,verstehen::V,түсіну,пачуць
1372,lernen::V,оқу,вучыцца
1373,wissen::V,хабардар болу,знаць
1374,sich erinnern an::V,еске түсіру,памятаць
1375,vergessen::V,ұмыту,забыць
1376,messen::V,өлшеу,мераць
1377,zählen::V,санау,лічыць
1378,rechnen::V,санап шығару,лічыць
1379,rechnen::V,санап шығу,лічыць
1380,rechnen::V,санау,лічыць
1381,lesen::V,оқу,чытаць
1382,malen::V,сурет салу,маляваць
1383,zeichnen::V,сурет салу,рысаваць
1384,schreiben::V,жазу,пісаць
1385,besitzen::V,болу,мець
1386,kaufen::V,алу,купіць
1387,kaufen::V,әперу,купіць
1388,verkaufen::V,сату,прадаць
1389,bezahlen::V,төлеу,заплаціць
1390,bezahlen::V,ақы беру,заплаціць
1391,bezahlen::V,ақы төлеу,заплаціць
1392,zahlen::V,төлеу,плаціць
1393,beherrschen::V,билеу,уладаць
1394,beherrschen::V,билеу,валодаць
1395,ertragen::V,төзу,выцерпець
1396,ertragen::V,шыдау,выцерпець
