,Concept_ID,,hr
167,Katze::N,,mačka
168,Bär::N,,medvjed
169,Eichhörnchen::N,,vjeverica
170,Elch::N,,los
171,Fuchs::N,,lisica
172,Hase::N,,zec
173,Maus::N,,miš
174,Wolf::N,,vuk
175,Wolf::N,,kurjak
176,Vogel::N,,ptica
177,Schwarm::N,,roj
178,Schwarm::N,,jato
179,Huhn::N,,kokoš
180,Hahn::N,,kokot
181,Hahn::N,,pijevac
182,Gans::N,,guska
183,Adler::N,,orao
184,Ente::N,,patka
185,Eule::N,,sova
186,Kranich::N,,ždral
187,Krähe::N,,vrana
188,Kuckuck::N,,kukavica
189,Schwan::N,,labud
190,Fisch::N,,riba
191,Barsch::N,,grgeč
192,Hecht::N,,štuka
193,Schlange[Tier]::N,,guja
194,Schlange[Tier]::N,,zmija
195,Wurm::N,,crv
196,Spinne::N,,pauk
197,Ameise::N,,mrav
198,Laus::N,,uš
199,Mücke::N,,komarac
200,Fliege::N,,muha
201,Schmetterling::N,,leptir
202,Beere::N,,boba
203,Beere::N,,bobica
204,Apfel::N,,jabuka
205,Pilz::N,,pečurka
206,Zwiebel::N,,luk
207,Zwiebel::N,,kapula
208,Saat::N,,sjemenje
209,Korn::N,,zrno
210,Heu::N,,sijeno
211,Schale::N,,kora
212,Schale::N,,ljuska
213,Grube::N,,jama
214,Falle::N,,zamka
215,Falle::N,,klopka
216,Schlinge::N,,uzao
217,Schlinge::N,,petlja
218,Spur::N,,trag
219,Spur::N,,slijed
220,Asche::N,,pepeo
221,Dreck::N,,blato
222,Eisen::N,,željezo
223,Gold::N,,zlato
224,Silber::N,,srebro
225,Kohle::N,,ugalj
226,Kohle::N,,ugljen
227,Glas::N,,staklo
228,Lehm::N,,glina
229,Lehm::N,,ilovača
230,Sand::N,,pijesak
231,Mensch::N,,čovjek
232,Mann::N,,muškarac
233,Frau::N,,žena
234,Kind::N,,čedo
235,Kind::N,,dijete
236,Junge::N,,momče
237,Junge::N,,dječak
238,Mädchen::N,,djevojka
239,Mädchen::N,,djevojčica
240,Familie::N,,obitelj
241,Familie::N,,porodica
242,Großvater::N,,djed
243,Großmutter::N,,baka
244,Eltern::N,,roditelji
245,Vater::N,,otac
246,Mutter::N,,majka
247,Sohn::N,,sin
248,Tochter::N,,kći
249,Tochter::N,,kćerka
250,Bruder::N,,brat
251,Schwester::N,,sestra
252,Onkel::N,,čika
253,Onkel::N,,ujak
254,Tante::N,,ujna
255,Tante::N,,tetka
256,Ehemann::N,,muž
257,Ehemann::N,,suprug
258,Ehefrau::N,,žena
259,Ehefrau::N,,supruga
260,Freude::N,,radost
261,Gelächter::N,,grohot
262,Glück::N,,sreća
263,Kummer::N,,jad
264,Kummer::N,,briga
265,Wunsch::N,,želja
266,Lust::N,,volja
267,Geist::N,,duh
268,Gedanke::N,,misao
269,Gedächtnis::N,,pamćenje
270,Verstand::N,,um
271,Verstand::N,,razum
272,Sinn::N,,smisao
273,Sinn::N,,značenje
274,Grund::N,,razlog
275,Wahrheit::N,,istina
276,Gespräch::N,,razgovor
277,Märchen::N,,bajka
278,Erzählung::N,,priča
279,Erzählung::N,,pripovijest
280,Nachricht::N,,vijest
281,Neuigkeit::N,,novost
282,Name::N,,ime
283,Rätsel::N,,zagonetka
284,Rede::N,,govor
285,Rede::N,,besjeda
286,Sprache::N,,jezik
287,Stimme::N,,glas
288,Wort::N,,riječ
289,Zeichen::N,,znak
290,Ruf::N,,povik
291,Ruf::N,,poklik
292,Lärm::N,,buka
293,Lärm::N,,galama
294,Laut::N,,zvuk
295,Ton::N,,ton
296,Lied::N,,pjesma
297,Ruhe::N,,tišina
298,Ruhe::N,,počinak
299,Leute::N,,ljudi
300,Volk::N,,puk
301,Volk::N,,narod
302,Arbeit::N,,rad
303,Arbeit::N,,posao
304,Gast::N,,gost
305,Geschenk::N,,dar
306,Geschenk::N,,poklon
307,Spiel::N,,igra
308,Gesellschaft::N,,društvo
309,Gesellschaft::N,,kompanija
310,Hilfe::N,,pomoć
311,Freund::N,,prijatelj
312,Kamerad::N,,drug
313,Kamerad::N,,drugar
314,Angelegenheit::N,,posao
315,Anzahl::N,,broj
316,Anzahl::N,,brojnost
317,Art::N,,vid
318,Art::N,,vrst
319,Stück::N,,komad
320,Teil::N,,dio
321,Hälfte::N,,polovina
322,Kreis::N,,krug
323,Kreuz::N,,križ
324,Linie::N,,crta
325,Strich::N,,crta
326,Abstand::N,,razmak
327,Abstand::N,,odstojanje
328,Entfernung::N,,udaljenost
329,Gegend::N,,kraj
330,Gegend::N,,predeo
331,Platz::N,,mjesto
332,Ort::N,,mjesto
333,Seite::N,,bok
334,Seite::N,,strana
335,Mitte::N,,sredina
336,Gegenstand::N,,predmet
337,Sache::N,,posao
338,Rand::N,,rub
339,Rand::N,,kraj
340,Kante::N,,brid
341,Kante::N,,ivica
342,Ecke::N,,ugao
343,Spitze::N,,vrh
344,Spitze::N,,šiljak
345,Ende::N,,konac
346,Loch::N,,rupa
347,Winkel::N,,kut
348,Winkel::N,,ugao
349,Muster::N,,uzor
350,Größe::N,,veličina
351,Länge::N,,duljina
352,Höhe::N,,visina
353,Gewicht::N,,težina
354,Menge::N,,mnoštvo
355,Menge::N,,količina
356,Haufen::N,,hrpa
357,Haufen::N,,gomila
358,Reihe::N,,red
359,Boot::N,,čun
360,Boot::N,,čamac
361,Ruder::N,,veslo
362,Schlitten::N,,saone
363,Ski::N,,ski
364,Ski::N,,smučka
365,Lagerfeuer::N,,logorska vatra
366,Last::N,,tovar
367,Gang::N,,hod
368,Schritt::N,,korak
369,Norden::N,,sjever
370,Süden::N,,jug
371,Westen::N,,zapad
372,Osten::N,,istok
373,Holz::N,,drvo
374,Brett::N,,daska
375,Platte::N,,ploča
376,Stütze::N,,potpora
377,Stange::N,,motka
378,Stock::N,,štap
379,Stock::N,,palica
380,Stab::N,,štap
381,Stab::N,,šipka
382,Rohr::N,,cijev
383,Haus::N,,kuća
384,Heim::N,,dom
385,Ofen::N,,peć
386,Fußboden::N,,pod
387,Tisch::N,,stol
388,Tisch::N,,trpeza
389,Stuhl::N,,stolac
390,Stuhl::N,,stolica
391,Wiege::N,,kolijevka
392,Bett::N,,krevet
393,Bett::N,,postelja
394,Regal::N,,polica
395,Kiste::N,,sanduk
396,Fenster::N,,prozor
397,Tür::N,,vrata
398,Tor::N,,vrata
399,Tor::N,,kapija
400,Zaun::N,,plot
401,Zaun::N,,ograda
402,Dach::N,,krov
403,Leiter::N,,ljestve
404,Leiter::N,,ljestvice
405,Besen::N,,metla
406,Spaten::N,,ašov
407,Schaufel::N,,lopata
408,Gabel::N,,viljuška
409,Löffel::N,,žlica
410,Messer::N,,nož
411,Nagel::N,,čavao
412,Netz::N,,mreža
413,Haken::N,,kuka
414,Griff::N,,držak
415,Griff::N,,ručica
416,Schloss::N,,brava
417,Bild::N,,slika
418,Figur::N,,figura
419,Puppe::N,,lutka
420,Beutel::N,,kesa
421,Bündel::N,,snop
422,Bündel::N,,svežanj
423,Tasche::N,,torba
424,Tasche::N,,taška
425,Eimer::N,,kabao
426,Deckel::N,,poklopac
427,Geschirr::N,,suđe
428,Geschirr::N,,posuđe
429,Sack::N,,džak
430,Sack::N,,vreća
431,Tasse::N,,šalica
432,Topf::N,,lonac
433,Kessel::N,,kazan
434,Essen::N,,obrok
435,Nahrung::N,,hrana
436,Speise::N,,jelo
437,Fleisch::N,,meso
438,Getreide::N,,žito
439,Getreide::N,,žitarice
440,Brei::N,,kaša
441,Brot::N,,kruh
442,Scheibe::N,,kriška
443,Fett::N,,mast
444,Fett::N,,salo
445,Butter::N,,buter
446,Butter::N,,maslac
447,Öl::N,,ulje
448,Salz::N,,sol
449,Suppe::N,,supa
450,Honig::N,,med
451,Milch::N,,mlijeko
452,Tee::N,,čaj
453,Leder::N,,koža
454,Wolle::N,,vuna
455,Stoff::N,,štof
456,Stoff::N,,tkanina
457,Nadel::N,,igla
458,Faden::N,,nit
459,Faden::N,,konac
460,Knopf::N,,dugme
461,Knoten::N,,čvor
462,Knoten::N,,uzao
463,Farbe::N,,farba
464,Kleidung::N,,odjeća
465,Hemd::N,,košulja
466,Kragen::N,,ovratnik
467,Ärmel::N,,rukav
468,Hose::N,,hlače
469,Gürtel::N,,pas
470,Gürtel::N,,pojas
471,Mütze::N,,kapa
472,Schuh::N,,cipela
473,Stiefel::N,,čizma
474,Ring::N,,prsten
475,Band::N,,vrpca
476,Kamm::N,,češalj
477,Spiegel::N,,zrcalo
478,Spiegel::N,,ogledalo
479,Riemen::N,,kaiš
480,Riemen::N,,remen
481,Schnur::N,,vrpca
482,Leine::N,,uzica
483,Decke::N,,ćebe
484,Decke::N,,pokrivač
485,Kissen::N,,jastuk
486,Tuch::N,,rubac
487,Tuch::N,,marama
488,Handtuch::N,,ručnik
489,Kraft::N,,snaga
490,Stärke::N,,jakost
491,Gesundheit::N,,zdravlje
492,Krankheit::N,,bolest
493,Schmerz::N,,bol
494,Wunde::N,,rana
495,Fieber::N,,groznica
496,Arznei::N,,lijek
497,Brücke::N,,most
498,Brücke::N,,ćuprija
499,Brunnen::N,,bunar
500,Brunnen::N,,zdenac
501,Weide::N,,paša
502,Weide::N,,pašnjak
503,Pfad::N,,staza
504,Weg::N,,put
505,Straße::N,,drum
506,Straße::N,,cesta
507,Dorf::N,,selo
508,Stadt::N,,grad
509,Stadt::N,,varoš
510,Brief::N,,list
511,Brief::N,,pismo
512,Buch::N,,knjiga
513,Buchstabe::N,,slovo
514,Zeitung::N,,novine
515,Leben::N,,život
516,Tod::N,,smrt
517,Grab::N,,raka
518,Kirche::N,,crkva
519,Sünde::N,,grijeh
520,Gott::N,,bog
521,Arbeiter::N,,radnik
522,Chef::N,,šef
523,Meister::N,,majstor
524,Arzt::N,,liječnik
525,Lehrer::N,,učitelj
526,Geld::N,,novac
527,Geschäft::N,,posao
528,Geschäft::N,,trgovina
529,Laden::N,,dućan
530,Preis::N,,cijena
531,Ware::N,,roba
532,Nutzen::N,,korist
533,Reichtum::N,,bogatstvo
534,Welt::N,,svijet
535,Land::N,,zemlja
536,Staat::N,,država
537,König::N,,kralj
538,Macht::N,,moć
539,Macht::N,,vlast
540,Grenze::N,,granica
541,Krieg::N,,rat
542,Feind::N,,neprijatelj
543,Gewalt::N,,sila
544,Gewalt::N,,nasilje
545,Kampf::N,,boj
546,Kampf::N,,borba
547,Bogen[Waffe]::N,,luk
548,Pfeil::N,,strijela
549,Gewehr::N,,puška
550,Fehler::N,,pogreška
551,Fehler::N,,griješka
552,Lüge::N,,laž
553,Schaden::N,,šteta
554,Unglück::N,,nesreća
555,Schuld::N,,krivnja
556,Alter::N,,dob
557,Schluss::N,,kraj
558,Schluss::N,,konac
559,Zeit::N,,doba
560,Zeit::N,,vrijeme
561,Tag::N,,dan
562,Morgen::N,,jutro
563,Mittag::N,,podne
564,Abend::N,,veče
565,Abend::N,,večer
566,Nacht::N,,noć
567,Woche::N,,sedmica
568,Monat::N,,mjesec
569,Jahr::N,,godina
570,Frühling::N,,proljeće
571,Sommer::N,,ljeto
572,Herbst::N,,jesen
573,Winter::N,,zima
574,Januar::N,,januar
575,Januar::N,,siječanj
576,Februar::N,,veljača
577,Februar::N,,februar
578,März::N,,mart
579,März::N,,ožujak
580,April::N,,april
581,April::N,,travanj
582,Mai::N,,maj
583,Mai::N,,svibanj
584,Juni::N,,juni
585,Juni::N,,lipanj
586,Juli::N,,juli
587,Juli::N,,srpanj
588,August::N,,august
589,August::N,,kolovoz
590,September::N,,rujan
591,September::N,,septembar
592,Oktober::N,,oktobar
593,Oktober::N,,listopad
594,November::N,,studeni
595,November::N,,novembar
596,Dezember::N,,prosinac
597,Montag::N,,ponedjeljak
598,Montag::N,,ponedjeljnik
599,Dienstag::N,,utorak
600,Dienstag::N,,utornik
601,Mittwoch::N,,srijeda
602,Donnerstag::N,,četvrtak
603,Freitag::N,,petak
604,Samstag::N,,subota
605,Sonntag::N,,nedjelja
606,groß::A,,velik
607,klein::A,,mali
608,klein::A,,malen
609,lang::A,,dug
610,lang::A,,dugačak
611,kurz::A,,kratak
612,breit::A,,širok
613,schmal::A,,uski
614,schmal::A,,uzak
615,dicht::A,,gust
616,dick[Gegenstand]::A,,debeo
617,dünn::A,,tanak
618,fein::A,,fin
619,fein::A,,tanak
620,fest::A,,čvrst
621,flach::A,,ravan
622,flach::A,,plosnat
623,glatt::A,,gladak
624,hart::A,,tvrd
625,weich::A,,mek
626,weich::A,,mekan
627,rund::A,,okrugao
628,spitz::A,,oštar
629,spitz::A,,šiljast
630,scharf::A,,oštar
631,scharf::A,,bridak
632,stumpf::A,,tup
633,schwer::A,,težak
634,schön::A,,krasan
635,heiß::A,,vruć
636,warm::A,,topao
637,kalt::A,,hladan
638,kühl::A,,hladan
639,frisch::A,,svjež
640,feucht::A,,vlažan
641,nass::A,,mokar
642,trocken::A,,suh
643,voll::A,,pun
644,leer::A,,prazan
645,offen::A,,otvoren
646,geschlossen::A,,zatvoren
647,sauber::A,,čist
648,schmutzig::A,,nečist
649,schmutzig::A,,blatan
650,roh::A,,sirov
651,reif::A,,zreo
652,lecker::A,,tečan
653,lecker::A,,ukusan
654,süß::A,,sladak
655,bitter::A,,gorak
656,sauer::A,,kiseo
657,hell::A,,vedar
658,hell::A,,svijetao
659,dunkel::A,,taman
660,schwarz::A,,crn
661,weiß::A,,bio
662,weiß::A,,bijel
663,rot::A,,crven
664,gelb::A,,žut
665,blau::A,,plav
666,blau::A,,modar
667,grün::A,,zelen
668,grau::A,,siv
669,bunt::A,,šaren
670,billig::A,,jeftin
671,teuer::A,,skup
672,wertvoll::A,,vrijedan
673,wertvoll::A,,dragocjen
674,blind::A,,slijep
675,taub::A,,gluh
676,kräftig::A,,snažan
677,stark::A,,jak
678,stark::A,,snažan
679,schwach::A,,slab
680,fett::A,,pretio
681,schlank::A,,vitak
682,hübsch::A,,zgodan
683,böse::A,,zao
684,böse::A,,opak
685,dumm::A,,glup
686,faul::A,,lijen
687,fleißig::A,,radin
688,fleißig::A,,marljiv
689,geizig::A,,škrt
690,klug::A,,razborit
691,geschickt::A,,vješt
692,lieb::A,,drag
693,lustig::A,,veseo
694,sanft::A,,blag
695,hungrig::A,,gladan
696,krank::A,,bolestan
697,nackt::A,,nag
698,traurig::A,,tužan
699,traurig::A,,žalostan
700,lebendig::A,,živ
701,gut::A,,dobar
702,schlecht::A,,loš
703,schlecht::A,,rđav
704,richtig::A,,tačan
705,richtig::A,,ispravan
706,schlimm::A,,zao
707,schlimm::A,,zločest
708,wahr::A,,istinit
709,alt::A,,star
710,neu::A,,nov
711,ehemalig::A,,bivši
712,alt[Lebewesen]::A,,star
713,jung::A,,mlad
714,arm::A,,ubog
715,arm::A,,siromašan
716,reich::A,,bogat
717,bekannt::A,,poznat
718,berühmt::A,,čuven
719,berühmt::A,,slavan
720,fremd::A,,tuđ
721,fremd::A,,stran
722,verschieden::A,,razan
723,verschieden::A,,različan
724,nah::A,,blizak
725,fern::A,,dalek
726,fern::A,,daljnji
727,linker::A,,lijevi
728,rechter::A,,desni
729,anderer::A,,drugi
730,anderer::A,,drugačiji
731,erster::A,,prvi
732,zweiter::A,,drugi
733,dritter::A,,treći
734,letzter::A,,zadnji
735,allein::ADV,,sam
736,auf einmal::ADV,,istodobno
737,zusammen::ADV,,skupa
738,zusammen::ADV,,zajedno
739,lange::ADV,,dugo
740,plötzlich::ADV,,naglo
741,plötzlich::ADV,,iznenada
742,sofort::ADV,,odmah
743,später::ADV,,kasnije
744,jetzt::ADV,,sad
745,jetzt::ADV,,sada
746,heute::ADV,,danas
747,morgen::ADV,,sutra
748,bald::ADV,,skoro
749,bald::ADV,,doskora
750,dann::ADV,,zatim
751,gestern::ADV,,juče
752,gestern::ADV,,jučer
753,einst::ADV,,negda
754,einst::ADV,,nekada
755,damals::ADV,,tada
756,damals::ADV,,onda
757,danach::ADV,,poslije
758,danach::ADV,,nakon toga
759,vorher::ADV,,prije
760,vorher::ADV,,prije toga
761,zuerst::ADV,,prvo
762,zuerst::ADV,,najprije
763,einmal::ADV,,jednom
764,einmal::ADV,,jedanput
765,manchmal::ADV,,katkad
766,manchmal::ADV,,katkada
767,oft::ADV,,često
768,immer::ADV,,vazda
769,immer::ADV,,uvijek
770,niemals::ADV,,nikad
771,niemals::ADV,,nikada
772,hier::ADV,,tu
773,hier::ADV,,ovdje
774,hierhin::ADV,,amo
775,hierhin::ADV,,ovamo
776,von hier::ADV,,odavde
777,dort::ADV,,ondje
778,dorthin::ADV,,onamo
779,geradeaus::ADV,,ravno
780,vorwärts::ADV,,naprijed
781,rückwärts::ADV,,natrag
782,zurück::ADV,,nazad
783,zurück::ADV,,natrag
784,unten::ADV,,dolje
785,hinab::ADV,,nizbrdo
786,oben::ADV,,gore
787,hinauf::ADV,,uzbrdo
788,überall::ADV,,svuda
789,überall::ADV,,svagdje
790,nicht::ADV,,ne
791,ein wenig::ADV,,malo
792,kaum::ADV,,tek
793,kaum::ADV,,jedva
794,sehr::ADV,,jako
795,sehr::ADV,,veoma
796,so::ADV,,tako
797,so::ADV,,ovako
798,noch::ADV,,još
799,nur::ADV,,samo
800,schon::ADV,,već
801,wieder::ADV,,opet
802,wieder::ADV,,ponovo
803,vergebens::ADV,,uzalud
804,vergebens::ADV,,zabadava
805,vor::PRP,,pred
806,vor::PRP,,ispred
807,hinter::PRP,,za
808,hinter::PRP,,iza
809,unter::PRP,,pod
810,unter::PRP,,ispod
811,durch::PRP,,po
812,durch::PRP,,kroz
813,neben::PRP,,kraj
814,neben::PRP,,pored
815,neben::PRP,,pokraj
816,zwischen::PRP,,među
817,zwischen::PRP,,između
818,wegen::PRP,,radi
819,wegen::PRP,,zbog
820,dies::PRN,,ovo
821,das::PRN,,to
822,das::PRN,,ono
823,alles::PRN,,sve
824,ich::PRN,,ja
825,du::PRN,,ti
826,er::PRN,,on
827,wir::PRN,,mi
828,ihr::PRN,,vi
829,sie::PRN,,oni
830,was::FPRN,,što
831,wer::FPRN,,tko
832,wo::FADV,,gdje
833,wohin::FADV,,kuda
834,wohin::FADV,,kamo
835,wie::FADV,,kako
836,warum::FADV,,zašto
837,wieviel::FNUM,,koliko
838,eins::NUM,,jedan
839,zwei::NUM,,dva
840,drei::NUM,,tri
841,vier::NUM,,četiri
842,fünf::NUM,,pet
843,sechs::NUM,,šest
844,sieben::NUM,,sedam
845,acht::NUM,,osam
846,neun::NUM,,devet
847,zehn::NUM,,deset
848,elf::NUM,,jedanaest
849,zwölf::NUM,,dvanaest
850,zwanzig::NUM,,dvadeset
851,dreißig::NUM,,trideset
852,vierzig::NUM,,četrdeset
853,fünfzig::NUM,,pedeset
854,sechzig::NUM,,šezdeset
855,siebzig::NUM,,sedamdeset
856,achtzig::NUM,,osamdeset
857,neunzig::NUM,,devetdeset
858,hundert::NUM,,sto
859,tausend::NUM,,tisuća
860,und::CNJ,,i
861,und::CNJ,,te
862,oder::CNJ,,ili
863,stehen::V,,stajati
864,sitzen::V,,sjediti
865,liegen::V,,ležati
866,hängen::V,,visiti
867,werden::V,,postati
868,werden::V,,činiti se
869,passieren::V,,desiti se
870,passieren::V,,dogoditi se
871,beginnen::V,,početi
872,enden::V,,prestati
873,enden::V,,svršiti se
874,wechseln::V,,mijenjati se
875,aufgehen[Sonne]::V,,izići
876,untergehen[Sonne]::V,,zaći
877,scheinen[Sonne]::V,,sijati
878,donnern::V,,grmjeti
879,wehen::V,,duhati
880,strömen::V,,strujati
881,fließen::V,,teći
882,sich drehen::V,,obrtati se
883,sich drehen::V,,vrtjeti se
884,schwanken::V,,teturati
885,schwanken::V,,kolebati se
886,schwingen::V,,njihati
887,schwingen::V,,titrati
888,fallen::V,,padati
889,brennen::V,,gorjeti
890,rauchen::V,,dimiti se
891,regnen::V,,kišiti
892,regnen::V,,daždjeti
893,gefrieren::V,,smrznuti se
894,tauen::V,,kopnjeti
895,tauen::V,,kraviti se
896,schmelzen::V,,topiti se
897,trocknen::V,,sušiti se
898,sieden::V,,kipjeti
899,sieden::V,,ključati
900,faulen::V,,gnjiti
901,verfaulen::V,,sagnjiti
902,reißen::V,,otrgnuti se
903,versinken::V,,tonuti
904,versinken::V,,propasti
905,vergehen::V,,prolaziti
906,erscheinen::V,,pojaviti se
907,verschwinden::V,,nestati
908,verschwinden::V,,izgubiti se
909,sinken::V,,trgnuti
910,sinken::V,,spustiti se
911,abnehmen::V,,opasti
912,zunehmen::V,,povećati se
913,steigen::V,,uzići
914,steigen::V,,nadoći
915,wachsen::V,,rasti
916,glänzen::V,,blistati
917,glänzen::V,,sjati se
918,funkeln::V,,svjetlucati
919,lärmen::V,,bučati
920,lärmen::V,,galamiti
921,läuten::V,,zvoniti
922,klingeln::V,,zvoniti
923,klirren::V,,zvečati
924,brausen::V,,hujati
925,rauschen::V,,šumiti
926,rauschen::V,,šuškati
927,klingen::V,,zvučati
928,bellen::V,,lajati
929,heulen::V,,zavijati
930,blasen::V,,puhati
931,pfeifen::V,,fućkati
932,schreien::V,,vikati
933,schreien::V,,kričati
934,stöhnen::V,,stenjati
935,zittern::V,,drhtati
936,zittern::V,,trepetati
937,leben::V,,živjeti
938,geboren werden::V,,roditi se
939,atmen::V,,disati
940,trinken::V,,piti
941,essen::V,,jesti
942,schlucken::V,,gutati
943,müde werden::V,,umoriti se
944,einschlafen::V,,usnuti
945,einschlafen::V,,zaspati
946,schlafen::V,,spati
947,aufwachen::V,,probuditi se
948,aufstehen::V,,ustati
949,sich erholen::V,,odmoriti se
950,krank werden::V,,oboljeti se
951,krank werden::V,,razboljeti se
952,krank sein::V,,bolovati
953,schmerzen::V,,boljeti
954,husten::V,,kašljati
955,genesen::V,,ozdraviti
956,genesen::V,,oporaviti se
957,sterben::V,,umrijeti
958,umkommen::V,,skapati
959,sich bewegen::V,,gibati se
960,sich bewegen::V,,kretati se
961,sich rühren::V,,maknuti se
962,sich erheben::V,,dići se
963,sich setzen::V,,sjesti
964,hinfallen::V,,pasti
965,laufen::V,,hodati
966,schreiten::V,,stupati
967,spazierengehen::V,,šetati se
968,eilen::V,,hitati
969,sich beeilen::V,,požuriti se
970,sausen::V,,juriti
971,rennen::V,,trčati
972,springen::V,,skakati
973,klettern::V,,popeti se
974,klettern::V,,penjati se
975,schaukeln::V,,ljuljati se
976,kriechen::V,,puzati
977,kriechen::V,,gmizati
978,schwimmen::V,,plivati
979,tauchen::V,,roniti
980,tauchen::V,,gnjuriti
981,rudern::V,,veslati
982,fahren::V,,voziti se
983,fliegen::V,,letjeti
984,fliegen::V,,lijetati
985,gehen::V,,ići
986,weggehen::V,,otići
987,abfahren::V,,krenuti
988,abfahren::V,,otputovati
989,anhalten::V,,stati
990,anhalten::V,,zaustaviti
991,hineingehen::V,,ulaziti
992,eintreten::V,,ući
993,kommen::V,,doći
994,ankommen::V,,stići
995,zurückkommen::V,,vratiti se
996,zurückkommen::V,,povratiti se
997,bleiben::V,,ostati
998,warten::V,,čekati
999,erwarten::V,,očekivati
1000,suchen::V,,tražiti
1001,finden::V,,naći
1002,versuchen::V,,pokušati
1003,vorbereiten::V,,spremiti
1004,vorbereiten::V,,pripremiti
1005,lieben::V,,voljeti
