,Concept_ID,av,be
752,wo::FADV,кибехун,дзе
753,wohin::FADV,кибехун,куды
754,wie::FADV,кин,як
755,warum::FADV,щай,чаму
756,wieviel::FNUM,кигӏан,колькі
757,eins::NUM,цо,адзін
758,zwei::NUM,кӏиго,два
759,drei::NUM,лъабго,тры
760,vier::NUM,ункъо,чатыры
761,fünf::NUM,щуго,пяць
762,sechs::NUM,анлъго,шесць
763,sieben::NUM,анкьго,сем
764,acht::NUM,микьго,восем
765,neun::NUM,ичӏго,дзевяць
766,zehn::NUM,анцӏго,дзесяць
767,elf::NUM,анцӏила цо,адзінаццаць
768,zwölf::NUM,кӏиго-анцӏила,дванаццаць
769,zwanzig::NUM,къого,дваццаць
770,dreißig::NUM,лъеберго,трыццаць
771,vierzig::NUM,кӏикъого,сорак
772,fünfzig::NUM,кӏикъо́ялда анцӏго,пядзесят
773,sechzig::NUM,лъабкъого,шесдзесят
774,siebzig::NUM,лъабкъо́ялда анцӏго,семдзесят
775,achtzig::NUM,ункъого,восемдзесят
776,neunzig::NUM,ункъоялда а́нцӏила,дзевяноста
777,hundert::NUM,нусго,сто
778,tausend::NUM,азарго,тысяча
779,und::CNJ,ва,і
780,und::CNJ,ва,ды
781,und::CNJ,-ги,і
782,und::CNJ,-ги,ды
783,oder::CNJ,ялъуни,або
784,stehen::V,бахъунчӏезе,стаяць
785,sitzen::V,гӏодов чӏезе,сядзець
786,liegen::V,бегизе,ляжаць
787,hängen::V,базе,вісець
788,werden::V,бахъине,стаць
789,werden::V,бахъине,зрабіцца
790,passieren::V,лъугьине,трапіцца
791,passieren::V,лъугьа-бахъине,трапіцца
792,beginnen::V,байбихьизе,пачацца
793,enden::V,лъугӏизе,кончыцца
794,wechseln::V,хиса-басизе,мяняцца
795,wechseln::V,хисизе,мяняцца
796,aufgehen[Sonne]::V,баккизе,узысці
797,untergehen[Sonne]::V,щинкӏизе,зайсці
798,scheinen[Sonne]::V,къалъ-къалъизе,свяціць
799,donnern::V,гъугъазе,грымець
800,wehen::V,пуйзе,дзьмуць
801,strömen::V,чвахизе,ліцца
802,fließen::V,чвахизе,цячы
803,sich drehen::V,сверизе,круціцца
804,sich drehen::V,сверизе,варочацца
805,schwanken::V,хьвагӏезе,хістацца
806,schwanken::V,багъа-бачаризе,хістацца
807,schwingen::V,щвартӏезе,гайдацца
808,schwingen::V,щвартӏезе,калыхацца
809,fallen::V,бортизе,падаць
810,brennen::V,рекӏине,гарэць
811,rauchen::V,кӏкӏуй буризе,дымець
812,regnen::V,базе,дажджыць
813,gefrieren::V,гӏу́низе,замерзнуць
814,tauen::V,биаризе,раставаць
815,schmelzen::V,биине,плавіцца
816,trocknen::V,бакъвазе,сохнуць
817,sieden::V,гьалдезе,кіпець
818,faulen::V,махӏцине,гнісці
819,verfaulen::V,туризе,згнісці
820,reißen::V,бихъизе,ірвацца
821,versinken::V,гъанкъизе,тануць
822,vergehen::V,базе,праходзіць
823,vergehen::V,бахъизе,праходзіць
824,vergehen::V,ине,праходзіць
825,erscheinen::V,баккизе,зʼявіцца
826,verschwinden::V,къине,знікнуць
827,verschwinden::V,билизе,знікнуць
828,sinken::V,гӏодо́бе ккезе,спадаць
829,abnehmen::V,тӏаса камизе,паменшыцца
830,zunehmen::V,гӏемерлъизе,павялічвацца
831,steigen::V,бахине,паднімацца
832,wachsen::V,кӏодолъизе,расці
833,glänzen::V,цӏвакизе,блішчаць
834,funkeln::V,паркъезе,бліскаць
835,lärmen::V,хъудизе,шумець
836,lärmen::V,чӏиргъдизе,шумець
837,läuten::V,кьабизе,званіць
838,klingeln::V,кьабизе,званіць
839,klirren::V,зваргъизе,бразгаць
840,brausen::V,гьалаглъизе,бушаваць
841,rauschen::V,шуршудизе,шастаць
842,klingen::V,бахъине,гучаць
843,bellen::V,гъанчдезе,брахаць
844,heulen::V,рурудизе,выць
845,blasen::V,гьохьизе,дзьмухнуць
846,pfeifen::V,гьещтӏезе,свістаць
847,schreien::V,ахӏизе,крычаць
848,schreien::V,ахӏдезе,крычаць
849,stöhnen::V,зигардизе,стагнаць
850,zittern::V,дарран,дрыжаць
851,zittern::V,гьаргьадизе,дрыжаць
852,leben::V,бетӏербахъизе,жыць
853,geboren werden::V,лъугьине,нарадзіцца
854,atmen::V,хӏухьел биччазе,дыхаць
855,trinken::V,гьекъезе,піць
856,essen::V,квине,есці
857,essen::V,кваназе,есці
858,schlucken::V,кӏкӏвине,глытаць
859,schlucken::V,къулчӏизе,глытаць
860,müde werden::V,сваказе,стаміцца
861,einschlafen::V,кьижизе,заснуць
862,einschlafen::V,гъапуллъизе,заснуць
863,schlafen::V,кьижизе,спаць
864,aufwachen::V,бигьине,рассыпацца
865,aufstehen::V,бахъине,устаць
866,aufstehen::V,тӏадебахъине,устаць
867,sich erholen::V,хьи бахъизе,адпачываць
868,sich erholen::V,хӏалхьи гьабизе,адпачываць
869,krank werden::V,унтизе,захварэць
870,krank sein::V,унтизе,хварэць
871,schmerzen::V,унтизе,балець
872,husten::V,хъегӏизе,кашляць
873,genesen::V,лъилъизе,паправіцца
874,genesen::V,лъилъизе,паздаравець
875,sterben::V,хвезе,памерці
876,umkommen::V,гьалаглъизе,загінуць
877,sich bewegen::V,багъаризе,рухацца
878,sich bewegen::V,багъаргъизе,рухацца
879,sich rühren::V,багъаризе,варушыцца
880,sich erheben::V,тӏадебахъине,устаць
881,sich erheben::V,бахъине,устаць
882,sich setzen::V,гӏодов чӏезе,сесці
883,hinfallen::V,щапизе,упасці
884,laufen::V,хьвадизе,хадзіць
885,schreiten::V,чӏезе,шагаць
886,schreiten::V,чӏезе,крочыць
887,spazierengehen::V,тира-сверизе,гуляць
888,eilen::V,ракӏхӏалакине,спяшацца
889,eilen::V,дуризе,спяшацца
890,sich beeilen::V,дуризе,спяшацца
891,sich beeilen::V,гӏедегӏизе,спяшацца
892,sausen::V,тӏуризе,імчацца
893,rennen::V,бекеризе,бегаць
894,springen::V,кӏанцӏизе,скакаць
895,klettern::V,хархадизе,лазіць
896,schaukeln::V,гьерщезе,гайдацца
897,kriechen::V,хъурщизе,поўзаць
898,schwimmen::V,лъедезе,плаваць
899,tauchen::V,букъардизе,ныраць
900,rudern::V,хазе,веславаць
901,fahren::V,ине,ехаць
902,fliegen::V,боржине,лятаць
903,gehen::V,ине,ісці
904,weggehen::V,ине,пайсці
905,abfahren::V,къокъине,адʼяжджаць
906,anhalten::V,чӏезе,спыніцца
907,anhalten::V,чӏезе,затрымацца
908,anhalten::V,тархъизе,спыніцца
909,anhalten::V,тархъизе,затрымацца
910,anhalten::V,лъалхъизе,спыніцца
911,anhalten::V,лъалхъизе,затрымацца
912,hineingehen::V,тӏаделъугьине,уваходзіць
913,eintreten::V,лъугьине,увайсці
914,kommen::V,бачӏине,прыйсці
915,ankommen::V,щвезе,прыбыць
916,ankommen::V,тӏадебачӏине,прыбыць
917,zurückkommen::V,тадбуссине,вярнуцца
918,zurückkommen::V,тӏадбуссине,вярнуцца
919,bleiben::V,чӏезе,застацца
920,bleiben::V,хутӏизе,застацца
921,warten::V,чӏезе,чакаць
922,erwarten::V,балагьизе,чакаць
923,suchen::V,балагьизе,шукаць
924,finden::V,батизе,знайсці
925,versuchen::V,хӏалбихьизе,прабаваць
926,vorbereiten::V,хӏадурлъизабизе,падрыхтаваць
927,lieben::V,балай бегьизе,кахаць
928,mögen::V,бокьизе,любіць
929,lachen::V,белъизе,смяяцца
930,weinen::V,гӏодизе,плакаць
931,schimpfen::V,гъанчдезе,лаяцца
932,sich ärgern::V,вагъизе,сердаваць
933,sich ärgern::V,ццида́хине,сердаваць
934,sich fürchten::V,хӏинкъизе,баяцца
935,fürchten::V,беркъазе,баяцца
936,fürchten::V,хӏинкъа-къазе,баяцца
937,fliehen::V,лъутизе,уцякаць
938,flüchten::V,лъутизе,уцячы
939,sehen::V,бихьизе,бачыць
940,anschauen::V,бертӏамизе,паглядзець
941,anschauen::V,балагьизе,паглядзець
942,ansehen::V,бала-гъалагьизе,глядзець
943,hören::V,рагӏизе,чуць
944,zuhören::V,гӏенеккизе,слухаць
945,probieren::V,кӏалдиб хъва́зе,каштаваць
946,probieren::V,чӏамизе,каштаваць
947,riechen::V,су́нтӏизе,нюхаць
948,fühlen::V,чӏвазе,адчуваць
949,zu sehen sein::V,бихьизе,віднецца
950,vernehmen::V,рагӏизе,пачуць
951,frieren::V,цӏорозе,мёрзнуць
952,tun::V,гьабизе,рабіць
953,können::V,кӏвезе,умець
954,können::V,лъазе,умець
955,wollen::V,бокьизе,хацець
956,anfangen::V,байбихьизе,пачаць
957,beenden::V,тӏубазабизе,закончыць
958,beenden::V,лъугӏизабизе,закончыць
959,aufhören::V,бахъизе,перастаць
960,gelingen::V,бахъизе,удацца
961,geraten::V,бахъизе,аказацца
962,öffnen::V,рагьизе,адчыніць
963,schließen::V,къазе,зачыніць
964,stellen::V,чӏвазе,паставіць
965,setzen::V,рекӏинабизе,пасадзіць
966,setzen::V,гӏодор чӏезаризе,пасадзіць
967,legen::V,лъезе,класці
968,berühren::V,хъвазе,чапаць
969,verbinden::V,хьухьине,звязаць
970,verbinden::V,бухьине,звязаць
971,bedecken::V,кквезе,накрыць
972,aufhängen::V,базе,павесіць
973,anzünden::V,бакизе,запаліць
974,anzünden::V,рекӏинабизе,запаліць
975,zurücklassen::V,тезе,пакінуць
976,verlieren::V,билизабизе,згубіць
977,fallen lassen::V,бортизабизе,упусціць
978,machen::V,гьабизе,зрабіць
979,herstellen::V,гьабизе,вырабіць
980,herstellen::V,хӏадурлъизабизе,вырабіць
981,bauen::V,базе,будаваць
982,bauen::V,гьабизе,будаваць
983,reparieren::V,къачӏазе,правіць
984,verbessern::V,лъикӏлъизабизе,палепшыць
985,ändern::V,хисизабизе,змяніць
986,graben::V,бухъизе,капаць
987,beugen::V,хьетӏизабизе,сагнуць
988,biegen::V,гьетӏизабизе,пагнуць
989,drehen::V,тиризабизе,вярцець
990,drehen::V,свердизабизе,вярцець
991,wenden::V,бегизе,павярнуць
992,umdrehen::V,бегизе,перавярнуць
993,umdrehen::V,бега-битӏизе,перавярнуць
994,heben::V,борхизе,падымаць
995,hochheben::V,борхалъизабизе,падняць
996,hochheben::V,борхизе,падняць
997,ergreifen::V,кквезе,схапіць
998,ergreifen::V,кквезе,схваціць
999,halten::V,кквезе,трымаць
1000,drücken::V,къазе,націскаць
1001,drücken::V,къанцӏу́зе,націскаць
1002,drücken::V,къвал ба́зе,націскаць
1003,schieben::V,хъилдизе,пхаць
1004,schieben::V,хъилдизе,штурхаць
1005,kratzen::V,хачазе,скрэбці
1006,lecken::V,чӏикӏизе,лізаць
1007,beißen::V,хӏанчӏизе,кусаць
1008,beißen::V,хӏанчӏизабизе,кусаць
1009,abreißen::V,тӏезе,адарваць
1010,abreißen::V,тӏезабизе,адарваць
1011,abschneiden::V,къотӏизе,адрэзаць
1012,binden::V,бухьине,вязаць
1013,stecken::V,къазабизе,уваткнуць
1014,brechen::V,бекизе,зламаць
1015,klopfen::V,дванкезе,стукаць
1016,hauen::V,базе,біць
1017,kleben::V,бацӏцӏине,клеіць
1018,reiben::V,хачазе,церці
1019,streichen::V,бахине,намазаць
1020,streichen::V,жужазе,намазаць
1021,schleifen::V,лъухьизе,тачыць
1022,schneiden::V,къотӏизе,рэзаць
1023,rütteln::V,багъа-бачаризабизе,хістаць
1024,schütteln::V,кӏобокӏизе,трэсці
1025,schwenken::V,гьесадизе,махаць
1026,schwenken::V,хьвагӏезабизе,махаць
1027,schütten::V,тӏезе,наліць
1028,füllen::V,цӏезабизе,напоўніць
1029,einwickeln::V,жемизе,загарнуць
1030,tragen::V,баччизе,несці
1031,schleppen::V,бехъерхъизе,цягнуць
1032,ziehen::V,цӏазе,цягнуць
1033,aufbewahren::V,цӏунизе,захоўваць
1034,werfen::V,рехизе,кідаць
1035,fangen::V,кквезе,лавіць
1036,packen::V,кквезе,схапіць
1037,packen::V,кквезе,схваціць
1038,verstecken::V,бахчизе,схаваць
1039,teilen::V,бикьизе,раздзяліць
1040,schicken::V,битӏизе,пасылаць
1041,bringen::V,баччизе,прынесці
1042,hinzufügen::V,жубазе,дабавіць
1043,bekommen::V,щвезе,дастаць
1044,erhalten::V,щвезе,атрымаць
1045,erhalten::V,босизе,атрымаць
1046,nehmen::V,босизе,ўзяць
1047,wählen::V,бищизе,выбраць
1048,auswählen::V,тӏасабищизе,адабраць
1049,bewahren::V,цӏунизе,захаваць
1050,behindern::V,квекӏен гьабизе,перашкаджаць
1051,verderben::V,хвезабизе,сапсаваць
1052,beschädigen::V,галгъазабизе,пашкодзіць
1053,zerbrechen::V,щущазабизе,разбіць
1054,zerreißen::V,бихъизе,разадраць
1055,zerstören::V,биххизабизе,разбурыць
1056,verbrennen::V,бухӏизе,спаліць
1057,geben::V,кьезе,даць
1058,reichen::V,кьезе,перадаць
1059,schenken::V,кьезе,дарыць
1060,versprechen::V,назру гьабизе,абяцаць
1061,wünschen::V,бокьизе,жадаць
1062,loben::V,беццизе,хваліць
1063,loben::V,бецца-бекъизе,хваліць
1064,küssen::V,баизе,цалаваць
1065,wiegen::V,чӏучӏадизабизе,гушкаць
1066,wiegen::V,чӏучӏадизабизе,калыхаць
1067,zudecken::V,тӏадбигъине,накрыць
1068,wecken::V,бигьинабизе,пабудзіць
1069,zeigen::V,бихьизабизе,паказаць
1070,führen::V,бачине,весці
1071,lehren::V,малъизе,вучыць
1072,lehren::V,цӏализабизе,вучыць
1073,unterrichten::V,цӏализабизе,выкладаць
1074,aufziehen::V,гӏезабизе,выхаваць
1075,leiten::V,нухмалъи гьабизе,кіраваць
1076,antreiben::V,гӏедегӏизабизе,падганяць
1077,einladen::V,ахӏизе,запрасіць
1078,einladen::V,тӏадеахӏизе,запрасіць
1079,vereinigen::V,цолъизабизе,абʼяднаць
1080,besuchen::V,баккизе,наведаць
1081,besuchen::V,хьвадизе,наведаць
1082,treffen::V,дандчӏвазе,сустрэць
1083,sich versammeln::V,данделъизе,сабрацца
1084,sich versammeln::V,бакӏаризе,сабрацца
1085,spielen::V,басандизе,гуляць
1086,singen::V,ахӏизе,пець
1087,singen::V,ахӏизе,спяваць
1088,tanzen::V,кьурдизе,танцаваць
1089,sich trennen::V,батӏалъизе,расстацца
1090,verlassen::V,тезе,пакінуць
1091,verlassen::V,рехунтезе,пакінуць
1092,retten::V,хвасар гьабизе,выратаваць
1093,retten::V,хвасарлъизабизе,выратаваць
1094,bewachen::V,цӏунизе,ахоўваць
1095,schützen::V,цӏунизе,уберагаць
1096,verteidigen::V,цӏунизе,абараніць
1097,sich schlagen::V,багъизе,біцца
1098,sich schlagen::V,багъизе,драцца
1099,schießen::V,речӏчӏизе,страляць
1100,siegen::V,бергьине,перамагчы
1101,ärgern::V,вагъизавизе,злаваць
1102,schlagen::V,кьабизе,ударыць
1103,treten::V,мал тункизе,штурхаць
1104,stechen::V,къазабизе,укалоць
1105,stoßen::V,тункизе,папхнуць
1106,stoßen::V,хъилдизе,папхнуць
1107,stehlen::V,щинкӏизабизе,украсці
1108,stören::V,квекӏен гьабизе,перашкодзіць
1109,stören::V,татубахъи гьабизе,перашкодзіць
1110,belästigen::V,рахӏатхвезабизе,дакучаць
1111,verbergen::V,бахчизе,скрыць
1112,verbergen::V,бахчизе,схаваць
1113,verbergen::V,балъго тезе,скрыць
1114,verbergen::V,балъго тезе,схаваць
1115,täuschen::V,божуда рекӏкӏ гьабизе,падмануць
1116,täuschen::V,гуккизе,падмануць
1117,betrügen::V,хӏилла гьабизе,змахляваць
1118,betrügen::V,сандирахълъи гьабизе,змахляваць
1119,töten::V,чӏвазе,забіць
1120,wohnen::V,яшав гьабизе,жыць
1121,arbeiten::V,хӏалтӏизе,працаваць
1122,sammeln::V,бакӏаризе,сабраць
1123,pflücken::V,бетӏизе,зрываць
1124,jagen::V,чан гьабизе,паляваць
1125,fischen::V,ччугӏа кквезе,рыбачыць
1126,fassen::V,кквезе,злавіць
1127,hüten::V,кваназабизе,пасвіць
1128,treiben::V,гъезе,гнаць
1129,anbinden::V,бухьине,прывязаць
1130,füttern::V,кваназабизе,карміць
1131,melken::V,бечӏчӏизе,даіць
1132,hacken::V,чӏвазе,сячы
1133,gießen::V,лъалъазе,паліць
1134,reifen::V,барщизе,паспець
1135,zubereiten::V,бежа-белъине,зварыць
1136,zubereiten::V,бежа-белъине,згатаваць
1137,kochen::V,белъине,варыць
1138,backen::V,базе,пячы
1139,braten::V,бежизе,смажыць
1140,umrühren::V,багъаризе,перамяшаць
1141,stricken::V,хьухьине,вязаць
1142,nähen::V,букъизе,шыць
1143,färben::V,кьер гьабизе,пафарбаваць
1144,reinigen::V,бацӏцӏине,ачысціць
1145,waschen::V,чуризе,мыць
1146,abwischen::V,бацӏцӏине,выцерці
1147,spülen::V,хулизе,паласкаць
1148,fegen::V,лъухьизе,падмятаць
1149,kehren::V,лъухьизе,месці
1150,baden::V,чордезе,купацца
1151,ausziehen::V,бахъизе,зняць
1152,anziehen::V,ретӏине,надзець
1153,sich anziehen::V,ретӏине,адзецца
1154,kämmen::V,хазе,прычасаць
1155,schmücken::V,чӏухӏизабизе,аздобіць
1156,sagen::V,бицине,сказаць
1157,sprechen::V,бицине,гаварыць
1158,reden::V,гаргадизе,размаўляць
1159,sich unterhalten::V,гаргадизе,гутарыць
1160,fragen::V,цӏехезе,спытаць
1161,fragen::V,гьикъизе,спытаць
1162,bitten::V,гьаризе,прасіць
1163,erzählen::V,бицине,расказаць
1164,mitteilen::V,лъазабизе,паведаміць
1165,nennen::V,цӏар лъезе,назваць
1166,rufen::V,ахӏизе,зваць
1167,prahlen::V,беццаризе,хваліцца
1168,übersetzen::V,буссинабизе,перакласці
1169,denken::V,ургъизе,думаць
1170,glauben::V,божизе,верыць
1171,bemerken::V,берречӏчӏизе,заўважыць
1172,erkennen::V,лъазе,пазнаць
1173,erkennen::V,батӏаго бахъизе,пазнаць
1174,begreifen::V,бичӏчӏизе,спасцігнуць
1175,lernen::V,цӏализе,вучыцца
1176,wissen::V,лъазе,знаць
1177,sich erinnern an::V,ракӏалде щвезе,памятаць
1178,vergessen::V,кӏочене,забыць
1179,messen::V,борцине,мераць
1180,zählen::V,рикӏкӏине,лічыць
1181,rechnen::V,рикӏкӏине,лічыць
1182,lesen::V,цӏализе,чытаць
1183,malen::V,бахъизе,маляваць
1184,zeichnen::V,бахъизе,рысаваць
1185,schreiben::V,хъвазе,пісаць
1186,besitzen::V,щвезе,мець
1187,besitzen::V,бу́кӏине,мець
1188,kaufen::V,босизе,купіць
1189,verkaufen::V,бичизе,прадаць
1190,bezahlen::V,кьезе,заплаціць
1191,zahlen::V,кьезе,плаціць
1192,ertragen::V,баччизе,выцерпець
1193,Auge::N,,вока
1194,Sehne::N,,жыла
1195,Sehne::N,,цеціва
1196,Sehne::N,,сухажылле
1197,Funke::N,,іскра
1198,Moor::N,,балота
1199,Elch::N,,лось
1200,Beere::N,,ягада
1201,Gedächtnis::N,,памяць
1202,Ton::N,,гучанне
1203,Winkel::N,,вугал
1204,Menge::N,,колькасць
1205,Stütze::N,,падпорка
1206,Figur::N,,фігура
1207,Schuh::N,,чаравік
1208,Schnur::N,,вяроўка
1209,Leine::N,,павадок
1210,Geschäft::N,,заняцце
1211,voll::A,,поўны
1212,lange::ADV,,доўга
1213,später::ADV,,пазней
1214,nicht::ADV,,не
1215,schon::ADV,,ужо
1216,durch::PRP,,праз
1217,alles::PRN,,усё
1218,rühren::V,,расчуліць
1219,scheinen::V,,здавацца
1220,aufheben::V,,падняць
1221,lassen::V,,прымусіць
1222,sich waschen::V,,мыцца
1223,verstehen::V,,пачуць
1224,beherrschen::V,,уладаць
1225,beherrschen::V,,валодаць
