,Concept_ID,ml,myv
639,ehemalig::A,മുൻ,икелень
640,alt[Lebewesen]::A,വയസ്സുള്ള,сыре
641,jung::A,കൌമാരമായ,од
642,arm::A,പാവപ്പെട്ട,кажов
643,reich::A,സമ്പന്നമായ,сюпав
644,bekannt::A,പരിചിതമായ,содавикс
645,berühmt::A,പ്രശസ്തനായ,содавикс
646,fremd::A,വൈദേശികമായ,лия
647,fremd::A,വൈദേശികമായ,асодавикс
648,verschieden::A,വ്യത്യസ്തമായ,эрьва
649,nah::A,അരികത്തുള്ള,а васолонь
650,fern::A,അകലെയുള്ള,умонь
651,fern::A,അകലെയുള്ള,кезэрень
652,linker::A,അവശേഷിച്ച,керш
653,rechter::A,വലത്തേ,вить
654,anderer::A,മറ്റുള്ള,лия
655,erster::A,ആദ്യത്തെ,васень
656,erster::A,ആദ്യത്തെ,васенце
657,zweiter::A,രണ്ടാം,омбоце
658,dritter::A,മൂന്നാമത്,колмоце
659,letzter::A,അവസാനത്തെ,меельце
660,allein::ADV,തനിച്ചുള്ള,башка
661,allein::ADV,തനിച്ചുള്ള,ськамонзо
662,auf einmal::ADV,ഉടന്,вейсэ
663,zusammen::ADV,ഒരുമിച്ച,вейс
664,zusammen::ADV,ഒരുമിച്ച,вейсэ
665,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,кувать
666,plötzlich::ADV,പെട്ടെന്ന്,апак учо
667,sofort::ADV,തത്ക്ഷണം,курок
668,sofort::ADV,തത്ക്ഷണം,нейке
669,später::ADV,പിന്നീട്,мейле
670,jetzt::ADV,ഇപ്പോൾ,ней
671,heute::ADV,ഇന്ന്,течи
672,morgen::ADV,നാളെ,ванды
673,bald::ADV,ഉടനെ,курок
674,dann::ADV,അപ്പോൾ,мейле
675,dann::ADV,അപ്പോൾ,седе мейле
676,gestern::ADV,ഇന്നലെ,исяк
677,einst::ADV,പണ്ടൊരിക്കല്,весть
678,einst::ADV,പണ്ടൊരിക്കല്,зярдо-бути
679,damals::ADV,അപ്പോൾ,сестэ
680,danach::ADV,പിന്നീട്,мейле
681,danach::ADV,പിന്നീട്,седе мейле
682,vorher::ADV,മുൻപ്,васняяк
683,zuerst::ADV,ആദ്യം,васня
684,einmal::ADV,ഒരിക്കൽ,весть
685,manchmal::ADV,ചിലപ്പോൾ,лиясто
686,oft::ADV,പലപ്പോഴും,сеетьстэ
687,immer::ADV,എപ്പോഴും,свал
688,niemals::ADV,ഒരിക്കലും,а зярдояк
689,hier::ADV,ഇവിടെ,тесэ
690,hierhin::ADV,ഇവിടേക്ക്,тей
691,von hier::ADV,ഇവിടെനിന്ന്,тестэ
692,dort::ADV,അവിടെ,тосо
693,dorthin::ADV,അവിടേക്ക്,тов
694,geradeaus::ADV,മുമ്പിൽ,витьстэ
695,geradeaus::ADV,മുമന്നോട്ട്,витьстэ
696,vorwärts::ADV,മുന്നോട്ട്,икелев
697,rückwärts::ADV,തലതിരിച്ച്,мекев
698,zurück::ADV,പുറകിലേക്ക്,мекев
699,unten::ADV,താഴെ,ало
700,hinab::ADV,താഴേക്ക്,алов
701,oben::ADV,മുകളിൽ,вере
702,hinauf::ADV,മുകളിൽ,верев
703,überall::ADV,എല്ലായിടത്തും,эрьва косо
704,nicht::ADV,ഇല്ല,а
705,ein wenig::ADV,കുറച്ച്,аламошка
706,kaum::ADV,കഷ്ടിച്ച്,ансяк
707,sehr::ADV,വളരെ,пек
708,sehr::ADV,വളരെ,вельть
709,so::ADV,അങ്ങനെ,истя
710,noch::ADV,ഇപ്പോഴും,таго
711,nur::ADV,മാത്രം,ансяк
712,schon::ADV,നേരത്തേ തന്നെ,уш
713,wieder::ADV,വീണ്ടും,таго
714,vergebens::ADV,വിഫല,стяко
715,vor::PRP,മുമ്പിൽ,икеле
716,hinter::PRP,പുറകിൽ,вельде
717,unter::PRP,കീഴിൽ,ало
718,durch::PRP,ഉള്ളിലൂടെ,пачк
719,neben::PRP,അടുത്ത്,вакссо
720,zwischen::PRP,ഇടയ്ക്ക്,ютксо
721,wegen::PRP,നിമിത്തം,кис
722,wegen::PRP,നിമിത്തം,коряс
723,wegen::PRP,നിമിത്തം,кувалт
724,dies::PRN,ഇത്,те
725,das::PRN,അത്,те
726,das::PRN,അത്,тона
727,alles::PRN,എല്ലാം,весе
728,alles::PRN,എല്ലാം,весемесь
729,ich::PRN,ഞാൻ,мон
730,du::PRN,നിങ്ങൾ,тон
731,er::PRN,അദ്ദേഹം,сон
732,er::PRN,അയാൾ,сон
733,er::PRN,അവൻ,сон
734,er::PRN,അവർ,сон
735,er::PRN,അവൾ,сон
736,wir::PRN,നമ്മൾ,минь
737,ihr::PRN,നിങ്ങൾ,тынь
738,sie::PRN,അവർ,сынь
739,was::FPRN,എന്ത്,мезе
740,wer::FPRN,ആര്,ки
741,wo::FADV,എവിടെ,косо
742,wohin::FADV,എവിടേക്ക്,ков
743,wohin::FADV,എവിടേക്ക്,козо
744,wie::FADV,എങ്ങനെ,кода
745,warum::FADV,എന്തുകൊണ്ട്,мекс
746,wieviel::FNUM,എത്ര,зяро
747,eins::NUM,ഒന്ന്,вейке
748,zwei::NUM,രണ്ട്,кавто
749,drei::NUM,മൂന്ന്,колмо
750,vier::NUM,നാല്,ниле
751,fünf::NUM,അഞ്ച്,вете
752,sechs::NUM,ആറ്,кото
753,sieben::NUM,ഏഴ്,сисем
754,acht::NUM,എട്ട്,кавксо
755,neun::NUM,ഒമ്പത്,вейксэ
756,zehn::NUM,പത്ത്,кемень
757,elf::NUM,പതിനൊന്ന്,кевейкее
758,zwölf::NUM,പന്ത്രണ്ട്,кемгавтово
759,zwanzig::NUM,ഇരുപത്,комсь
760,dreißig::NUM,മുപ്പത്,колоньгемень
761,vierzig::NUM,നാൽപ്പത്,ниленьгемень
762,fünfzig::NUM,അൻപത്,ведьгемень
763,sechzig::NUM,അറുപത്,кодгемень
764,siebzig::NUM,എഴുപത്,сизьгемень
765,achtzig::NUM,എൺപത്,кавксоньгемень
766,neunzig::NUM,തൊണ്ണൂറ്,вейксэньгемень
767,hundert::NUM,നൂറ്,сядо
768,tausend::NUM,ആയിരം,тыща
769,und::CNJ,ഉം,ды
770,oder::CNJ,അഥവാ,или
771,stehen::V,നിൽക്കുക,аштемс стядо
772,sitzen::V,ഇരിക്കുക,аштемс озадо
773,liegen::V,കിടക്കുക,мадезь аштемс
774,hängen::V,തൂങ്ങുക,нурьгемс
775,werden::V,ആയിത്തീരുക,арамс
776,passieren::V,സംഭവിക്കുക,лисэмс
777,beginnen::V,ആരംഭിക്കുക,ушодомс
778,enden::V,അവസാനിപ്പിക്കുക,лоткамс
779,wechseln::V,മാറ്റുക,полавтнемс
780,aufgehen[Sonne]::V,ഉയരുക,лисемс
781,aufgehen[Sonne]::V,ഉയരുക,стямс
782,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,валгомс
783,scheinen[Sonne]::V,പ്രകാശിക്കുക,валдомтомс
784,donnern::V,ഇടിവെട്ടുക,цярномс
785,donnern::V,ഇടിവെട്ടുക,галдордомс
786,wehen::V,വീശുക,пувамс
787,strömen::V,ഒഴുകുക,чудемс
788,fließen::V,ഒഴുകുക,чудемс
789,sich drehen::V,ചുറ്റുക,велямс
790,sich drehen::V,കറക്കുക,велямс
791,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,лыкамс
792,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,якамс
793,schwingen::V,ആടുക,нурсемс
794,schwingen::V,ആടുക,лыкамс
795,fallen::V,വീഴുക,прамс
796,fallen::V,വീഴുക,сяворемс
797,brennen::V,കത്തുക,паломс
798,rauchen::V,പുകയുക,качадомс
799,regnen::V,മഴ_പെയ്യുക,пиземс
800,gefrieren::V,തണത്ത്_മരവിക്കുക,кельмемс
801,tauen::V,അലിയുക,соламс
802,schmelzen::V,ഉരുകുക,соламс
803,trocknen::V,വരളുക,коськемс
804,sieden::V,തിളപ്പിക്കുക,лакамс
805,sieden::V,തിളപ്പിക്കുക,пиксемс
806,faulen::V,ചീയുക,наксадомс
807,verfaulen::V,അഴുകുക,наксадомс
808,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,сезневемс
809,versinken::V,മുക്കുക,ваямс
810,vergehen::V,കടന്നുപോകുക,ютамс
811,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,лисемс
812,verschwinden::V,അദൃശ്യമാകുക,ёмамс
813,sinken::V,താഴുക,явамс
814,abnehmen::V,കുറിയുക,киремемс
815,zunehmen::V,വർദ്ധിക്കുക,ламолгадомс
816,zunehmen::V,വർദ്ധിക്കുക,раштамс
817,steigen::V,ഉയരുക,куземс
818,steigen::V,ഉയരുക,кепсевемс
819,wachsen::V,വളരുക,касомс
820,glänzen::V,മിന്നുക,цитнемс
821,funkeln::V,തിളങ്ങുക,пиндолдомс
822,funkeln::V,തിളങ്ങുക,цивтёрдомс
823,lärmen::V,ശബ്ദമുണ്ടാക്കുക,шалномс
824,läuten::V,മണിമുഴങ്ങുക,гайгезевемс
825,klingeln::V,ചിലമ്പുക,чавомс баягас
826,klirren::V,കിലുക്കുക,калдордомс
827,klirren::V,കിലുക്കുക,кальцяемс
828,brausen::V,മുഴങ്ങുക,лакамс
829,rauschen::V,അനങ്ങുക,лажномс
830,klingen::V,മുഴക്കുക,гайгемс
831,bellen::V,കുരയ്ക്കുക,онгомс
832,heulen::V,ഓരിയിടുക,урномс
833,blasen::V,ഊതുക,пувамс
834,pfeifen::V,വിസിലടിക്കുക,вешкемс
835,schreien::V,ആക്രോശിക്കുക,пижнемс
836,stöhnen::V,അരക്കം,кувсемс
837,stöhnen::V,ആർത്തനാദം,кувсемс
838,zittern::V,വിറയ്ക്കുക,тарномс
839,leben::V,താമസിക്കുക,эрямс
840,geboren werden::V,ജനിക്കുക,чачомс
841,atmen::V,ശ്വസിക്കുക,лексемс
842,trinken::V,കുടിക്കുക,симемс
843,essen::V,കഴിക്കുക,ярсамс
844,schlucken::V,വിഴുങ്ങുക,нилемс
845,schlucken::V,വിഴുങ്ങുക,порнемс
846,müde werden::V,ക്ഷീണിക്കുക,сиземс
847,einschlafen::V,നിദ്രിക്കുക,матедевемс
848,schlafen::V,ഉറങ്ങുക,удомс
849,aufwachen::V,ഉണരുക,сыргоземс
850,aufstehen::V,എഴുന്നേൽക്കുക,стямс
851,sich erholen::V,വിശ്രമിക്കുക,оймсемс
852,krank werden::V,ദീനംപിടിക്കുക,сэредезевемс
853,krank sein::V,രോഗികളാകുക,сэредемс
854,schmerzen::V,വേദനിക്കുക,сэредемс
855,husten::V,ചുമയ്ക്കുക,козомс
856,genesen::V,സുഖപ്പെടുക,пичкамс
857,sterben::V,മരിക്കുക,куломс
858,umkommen::V,മരിക്കുക,чавовомс
859,umkommen::V,മരിക്കുക,ёмамс
860,sich bewegen::V,സ്ഥലം_മാറുക,шаштомс
861,sich rühren::V,ചലിക്കുക,сыргамс
862,sich erheben::V,നിൽക്കുക,куземс
863,sich setzen::V,ഇരിക്കുക,озамс
864,hinfallen::V,വീഴുക,прамс
865,hinfallen::V,വീഴുക,сяворемс
866,laufen::V,നടക്കുക,якамс
867,schreiten::V,നടക്കുക,эскелямс
868,schreiten::V,നടക്കുക,молемс
869,spazierengehen::V,ഉലാത്തുക,якамс
870,eilen::V,പാഞ്ഞെത്തുക,эрзкалемс
871,eilen::V,പാഞ്ഞെത്തുക,капшамс
872,sich beeilen::V,തിരിക്കുകൂട്ടുക,капшамс
873,sich beeilen::V,തിടുക്കം_കാട്ടുക,капшамс
874,sausen::V,കുതിക്കുക,ливтямс
875,rennen::V,ഓടുക,чийнемс
876,rennen::V,ഓടുക,ардтнемс
877,springen::V,ചാടുക,кирнявтнемс
878,klettern::V,കയറുക,куземс
879,schaukeln::V,ഇളകുക,нурямс
880,kriechen::V,പതുങ്ങികയറുക,ёзмолдомс
881,schwimmen::V,നീന്തുക,уемс
882,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,чопавтомс
883,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,чопавтнемс
884,rudern::V,തുഴയുക,миледемс
885,fahren::V,വാഹനം ഓടിക്കുക,ардомс
886,fliegen::V,പറക്കുക,ливтямс
887,gehen::V,പോകുക,туемс
888,gehen::V,പോകുക,молемс
889,weggehen::V,വിടുക,туемс
890,abfahren::V,പുറപ്പെടുക,туемс
891,anhalten::V,നിർത്തുക,лоткамс
892,hineingehen::V,പ്രവേശിക്കുക,совамс
893,eintreten::V,പ്രവേശിക്കുക,совамс
894,eintreten::V,പ്രവേശിക്കുക,эскельдямс
895,kommen::V,വരുക,самс
896,ankommen::V,എത്തിച്ചേരുക,самс
897,ankommen::V,എത്തിച്ചേരുക,пачкодемс
898,zurückkommen::V,തിരിച്ചു വരുക,велявтомс
899,bleiben::V,തുടരുക,кадовомс
900,warten::V,കാത്തിരിക്കുക,учомс
901,erwarten::V,പ്രതീക്ഷിക്കുക,учомс
902,suchen::V,തിരയുക,вешнемс
903,finden::V,കണ്ടെത്തുക,муемс
904,versuchen::V,ശ്രമിക്കുക,варштамс
905,vorbereiten::V,തയ്യാറെടുക്കുക,анокстамс
906,lieben::V,സ്നേഹിക്കുക,вечкемс
907,mögen::V,ഇഷ്ടപ്പെടുക,вечкемс
908,lachen::V,ചിരിക്കുക,пейдемс
909,rühren::V,ഹൃദയം സ്പർശിക്കുക,токамс седейс
910,weinen::V,തേങ്ങുക,авардемс
911,schimpfen::V,പിറുപിറുക്കുക,сёвномс
912,sich ärgern::V,കോപിക്കുക,кежиявтнемс
913,sich fürchten::V,പേടിക്കുക,пелемс
914,fürchten::V,പേടിക്കുക,пелемс
915,fliehen::V,രക്ഷപ്പെടുക,оргодемс
916,flüchten::V,രക്ഷപ്പെടുക,ворьгодемс
917,flüchten::V,രക്ഷപ്പെടുക,чадомс
918,sehen::V,കാണുക,неемс
919,anschauen::V,നോക്കുക,ваномс
920,ansehen::V,നോക്കുക,ваномс
921,hören::V,കേൾക്കുക,марямс
922,zuhören::V,ശ്രദ്ധിക്കുക,кунсоломс
923,probieren::V,രുചിയുള്ളതായി_തോന്നുക,варшамс
924,riechen::V,മണത്തു_നോക്കുക,никсемс
925,fühlen::V,സ്പർശിച്ചറിയുക,марямс
926,scheinen::V,കാണപ്പെടുക,марявомс
927,zu sehen sein::V,വെളിച്ചപ്പെടുക,неявомс
928,vernehmen::V,കേൾക്കുക,марямс
929,frieren::V,വിറയ്ക്കുക,кельмемс
930,tun::V,ചെയ്യുക,теемс
931,können::V,കഴിയുക,маштомс
932,wollen::V,വേണുക,бажамс
933,anfangen::V,തുടങ്ങുക,кармамс
934,beenden::V,പൂർത്തിയാക്കുക,прядомс
935,aufhören::V,നിർത്തുക,лоткамс
936,gelingen::V,വിജയിക്കുക,удаламс
937,geraten::V,പരിണമിക്കുക,лисемс
938,öffnen::V,തുറക്കുക,панжомс
939,schließen::V,അടയ്ക്കുക,пекстамс
940,schließen::V,അടയ്ക്കുക,сёлгомс
941,schließen::V,അടയ്ക്കുക,конямс
942,stellen::V,വയ്ക്കുക,аравтомс
943,setzen::V,വയ്ക്കുക,ойсевтемс
944,setzen::V,വയ്ക്കുക,озавтнемс
945,legen::V,ഇടുക,путомс
946,berühren::V,തൊടുക,токамс
947,verbinden::V,ഘടിപ്പിക്കുക,содомс
948,bedecken::V,മുടുക,вельтямс
949,aufhängen::V,കെട്ടിതൂക്കുക,понгавтомс
950,anzünden::V,കത്തിക്കുക,кирвастемс
951,aufheben::V,പെറുക്കിയെടുക്കുക,кепедемс
952,zurücklassen::V,വച്ചുപോരുക,кадомс
953,verlieren::V,നഷ്ടപ്പെടുക,ёмавтомс
954,fallen lassen::V,വീഴ്ത്തുക,правтомс
955,machen::V,ഉണ്ടാക്കുക,теемс
956,herstellen::V,ഉൽപാദിപ്പിക്കുക,анокстамс
957,bauen::V,നിർമ്മിക്കുക,путомс
958,reparieren::V,നന്നാക്കുക,витемс
959,verbessern::V,മെച്ചപ്പെടുക,паролгавтомс
960,verbessern::V,മെച്ചപ്പെടുക,вадрялгавтомс
961,ändern::V,മാറ്റംവരുത്തുക,полавтомс
962,graben::V,കുഴിക്കുക,чувомс
963,graben::V,കുഴിക്കുക,таргамс
964,beugen::V,വണങ്ങുക,мендемс
965,biegen::V,കുനിയുക,комавтомс
966,drehen::V,തിരിക്കുക,чаравтомс
967,drehen::V,തിരിക്കുക,велявтнемс
968,wenden::V,തിരിയുക,велявтомс
969,umdrehen::V,തിരിയുക,велявтомс
970,heben::V,ഉയർത്തുക,кепедемс
971,hochheben::V,ഉയർത്തുക,кепедемс
972,ergreifen::V,ബലമായി_പിടിക്കുക,кундамс
973,halten::V,പിടിക്കുക,кирдемс
974,drücken::V,അമർത്തുക,нуемс
975,schieben::V,തള്ളുക,шаштомс
976,kratzen::V,ചുരണ്ടുക,ангордамс
977,lecken::V,നക്കുക,нолсемс
978,beißen::V,കടിക്കുക,сускомс
979,abreißen::V,കീറിക്കളയുക,сеземс
980,abschneiden::V,മുറിച്ചുമാറ്റുക,печкемс
981,binden::V,കെട്ടുക,кодамс
982,binden::V,കെട്ടുക,сюлмамс
983,stecken::V,തുളയ്ക്കുക,сялгомс
984,brechen::V,ഉടയുക,синдемс
985,brechen::V,ഉടയുക,калавтомс
986,klopfen::V,തട്ടുക,калтаямс
987,hauen::V,അടിക്കുക,чавомс
988,kleben::V,ഒട്ടിക്കുക,педявтнемс
989,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,ёзамс
990,streichen::V,പടർത്തുക,вадемс
991,schleifen::V,പൊടിക്കുക,човамс
992,schneiden::V,മുറിക്കുക,керямс
993,rütteln::V,മുട്ടുക,чукамс
994,rütteln::V,മുട്ടുക,лыкавтомс
995,schütteln::V,കുലുക്കുക,чукамс
996,schwenken::V,ആടുക,яхолемс
997,schütten::V,ഒഴിക്കുക,каямс
998,füllen::V,നിറയ്ക്കുക,пештямс
999,einwickeln::V,പൊതിയുക,тапарямс
1000,tragen::V,വഹിക്കുക,кандомс
1001,schleppen::V,വലിച്ചിഴയ്ക്കുക,ускомс
1002,ziehen::V,വലിക്കുക,ускомс
1003,aufbewahren::V,വയ്ക്കുക,ванстомс
1004,werfen::V,എറിയുക,ёртомс
1005,fangen::V,പിടിക്കുക,кундамс
1006,packen::V,തട്ടിപ്പറിക്കുക,кундамс
1007,verstecken::V,മറയ്ക്കുക,кекшемс
1008,teilen::V,വിഭജിക്കുക,явомс
1009,schicken::V,അയയ്ക്കുക,кучомс
1010,bringen::V,കൊണ്ടുവരുക,кандомс
1011,hinzufügen::V,കൂട്ടുക,путомс
1012,hinzufügen::V,കൂട്ടുക,максомс
1013,bekommen::V,കിട്ടുക,саемс
1014,erhalten::V,സ്വീകരിക്കുക,саемс
1015,nehmen::V,എടുക്കുക,саемс
1016,wählen::V,തിരഞ്ഞെടുക്കുക,кочкамс
1017,auswählen::V,തിരഞ്ഞെടുക്കുക,кочкамс
1018,bewahren::V,പുലർത്തുക,ванстомс
1019,behindern::V,തടയിടുക,кирдемс
1020,verderben::V,നശിപ്പിക്കുക,коламс
1021,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,теемс зыян
1022,zerbrechen::V,ഉടയുക,коламс
1023,zerreißen::V,കീറുക,сеземс
1024,zerstören::V,നശിപ്പിക്കുക,калавтомс
1025,verbrennen::V,കത്തിനശിക്കുക,пултамс
1026,verbrennen::V,കത്തിച്ചുകളയുക,пултамс
1027,geben::V,കൊടുക്കുക,максомс
1028,geben::V,തരുക,максомс
1029,reichen::V,കൈമാറുക,максомс
1030,schenken::V,സമ്മാനം കൊടുക്കുക,каземс
1031,versprechen::V,വാഗ്ദാനം_നൽകുക,алтамс
1032,wünschen::V,ആഗ്രഹിക്കുക,арсемс
1033,loben::V,പുകഴ്ത്തുക,шнамс
1034,küssen::V,ഉമ്മവയ്ക്കുക,палсемс
1035,wiegen::V,ഇളകുക,нурсемс
1036,zudecken::V,മുടുക,тавадомс
1037,zudecken::V,മുടുക,вельтямс
1038,wecken::V,ഉണർത്തുക,стявтомс
1039,zeigen::V,കാണിക്കുക,невтемс
1040,führen::V,നടത്തുക,ветямс
1041,lehren::V,പഠിപ്പിക്കുക,тонавтомс
1042,unterrichten::V,പരിശീലിപ്പിക്കുക,тонавтомс
1043,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,трямс
1044,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,кастомс
1045,leiten::V,നയിക്കുക,ветямс
1046,leiten::V,നയിക്കുക,азоркстамс
1047,antreiben::V,പ്രേരിപ്പിക്കുക,ветямс
1048,lassen::V,അനുവദിക്കുക,кармавтомс
1049,einladen::V,ക്ഷണിക്കുക,тердемс
1050,vereinigen::V,കൂടിച്ചേരുക,вейсэндямс
1051,vereinigen::V,കൂടിച്ചേരുക,вейс путомс
1052,vereinigen::V,കൂടിച്ചേരുക,вейс пурнамс
1053,besuchen::V,സന്ദർശിക്കുക,варштамс
1054,treffen::V,തമ്മിൽ കാണുക,вастомс
1055,sich versammeln::V,സംയോജിപ്പിക്കുക,промокшномс
1056,spielen::V,കളിക്കുക,налксемс
1057,singen::V,പാടുക,морамс
1058,tanzen::V,നൃത്തം ചെയ്യുക,киштемс
1059,sich trennen::V,നേർപെടുത്തുക,явомс
1060,verlassen::V,പിൻവാങ്ങുക,кадомс
1061,retten::V,രക്ഷിക്കുക,идемс
1062,bewachen::V,കാവൽനിൽക്കുക,ванстомс
1063,schützen::V,പരിരക്ഷിക്കുക,аштемс
1064,verteidigen::V,പ്രതിരോധിക്കുക,ваномс
1065,sich schlagen::V,കലഹിക്കുക,тюремс
1066,schießen::V,വെടിവെക്കുക,ледемс
1067,siegen::V,വിജയിക്കുക,изнямс
1068,ärgern::V,വിഷമിപ്പിക്കുക,кежейгавтомс
1069,schlagen::V,അടിക്കുക,токамс
1070,treten::V,തൊഴിക്കുക,тапамс
1071,stechen::V,കുത്തുക,пупамс
1072,stoßen::V,തള്ളുക,тулкадемс
1073,stehlen::V,മോഷ്ടിക്കുക,саламс
1074,stören::V,ശല്യപ്പെടുത്തുക,пирямс ки
1075,belästigen::V,മെനക്കെടുക,а максомс
1076,belästigen::V,മെനക്കെടുക,а кадомс оймамо
1077,verbergen::V,മറയ്ക്കുക,сёпомс
1078,verbergen::V,മറയ്ക്കുക,кекшемс
1079,verbergen::V,ഒളിക്കുക,сёпомс
1080,verbergen::V,ഒളിക്കുക,кекшемс
1081,täuschen::V,കബളിപ്പിക്കുക,манямс
1082,betrügen::V,ചതിക്കുക,манчемс
1083,töten::V,കൊല്ലുക,чавномс
1084,töten::V,കൊല്ലുക,маштнемс
1085,wohnen::V,താമസിക്കുക,эрямс
1086,arbeiten::V,ജോലിചെയ്യുക,важодемс
1087,sammeln::V,സഞ്ചയിക്കുക,пурнамс
1088,pflücken::V,പറിച്ചെടുക്കുക,ноцковтнемс
1089,jagen::V,വേട്ടയാടുക,кундамс
1090,fischen::V,മീൻ പിടിക്കുക,калонь кундамс
1091,fassen::V,പിടിക്കുക,кундамс
1092,hüten::V,ചേർക്കുക,ваномс
1093,treiben::V,വാഹനം_ഓടിക്കുക,панемс
1094,anbinden::V,കെട്ടിയിടുക,сюлмамс
1095,füttern::V,തീറ്റുക,андомс
1096,melken::V,പാലുകറക്കുക,потявтомс
1097,hacken::V,വെട്ടിമുറിക്കുക,лазномс
1098,gießen::V,നനയ്ക്കുക,валомс
1099,reifen::V,പാകമാകുക,кенеремс
1100,zubereiten::V,പാചകം_ചെയ്യുക,анокстамс
1101,kochen::V,വേവിക്കുക,пидемс
1102,backen::V,ബേക്ക് ചെയ്യുക,пидемс
1103,braten::V,പോരിക്കുക,пуштамс
1104,umrühren::V,ഇളക്കുക,човорямс
1105,stricken::V,മെടയുക,кодамс
1106,nähen::V,തുന്നുക,стамс
1107,färben::V,ചായം പൂശുക,артомс
1108,reinigen::V,വൃത്തിയാക്കുക,урядамс
1109,waschen::V,കഴുകുക,муськемс
1110,abwischen::V,തുടയ്ക്കുക,нардамс
1111,spülen::V,കഴുകുക,ёрвалдомс
1112,fegen::V,അടിച്ചുവാരുക,тенсемс
1113,kehren::V,അടിച്ചുവാരുക,тенсемс
1114,baden::V,നീന്തിത്തുടിക്കുക,экшелямс
1115,sich waschen::V,കഴുകുക,шлямс
1116,ausziehen::V,ഇഴുക്കുക,кайсевтемс
1117,anziehen::V,ഉടുക്കുക,оршамс
1118,sich anziehen::V,ധരിച്ച നേടുകയുക,оршамс
1119,kämmen::V,മുടിചീകുക,судрямс
1120,schmücken::V,അലങ്കരിക്കുക,мазылгавтомс
1121,schmücken::V,അലങ്കരിക്കുക,наряжамс
1122,sagen::V,പറയുക,меремс
1123,sprechen::V,സംസാരിക്കുക,кортамс
1124,reden::V,സംസാരിക്കുക,кортамс
1125,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,кортнемс
1126,fragen::V,ചോദിക്കുക,кевкстемс
1127,bitten::V,അപേക്ഷിക്കുക,вешемс
1128,erzählen::V,പറയുക,ёвтнемс
1129,mitteilen::V,അറിയിക്കുക,ёвтамс
1130,nennen::V,പേരിടുക,лемдемс
1131,nennen::V,പേരിടുക,путомс лем
1132,rufen::V,വിളിക്കുക,тердемс
1133,rufen::V,വിളിക്കുക,серьгедемс
1134,prahlen::V,പൊങ്ങച്ചം പറയുക,шнамс пря
1135,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,ютавтомс
1136,denken::V,ചിന്തിക്കുക,арсемс
1137,glauben::V,വിശ്വസിക്കുക,кемемс
1138,bemerken::V,ശ്രദ്ധിക്കുക,неемс
1139,erkennen::V,തിരിചറിയുക,содамс
1140,begreifen::V,കൈപ്പിടിയിലാക്കുക,пачкодемс
1141,verstehen::V,മനസ്സിലാക്കുക,чарькодемс
1142,lernen::V,പഠിക്കുക,тонавтнемс
1143,wissen::V,അറിയുക,содамс
1144,sich erinnern an::V,ഓർമിക്കുക,ледстямс
1145,vergessen::V,മറക്കുക,стувтомс
1146,messen::V,അളക്കുക,онкстнемс
1147,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,ловомс
1148,rechnen::V,ഗണിക്കുക,ловомс
1149,lesen::V,വായിക്കുക,ловномс
1150,malen::V,ചിത്രം വരയ്ക്കുക,рисовамс
1151,zeichnen::V,വരയ്ക്കുക,рисовамс
1152,schreiben::V,എഴുതുക,сёрмадомс
1153,besitzen::V,സ്വന്തമാക്കുക,улемс
1154,besitzen::V,സ്വന്തമാക്കുക,улемс азорокс
1155,kaufen::V,വാങ്ങുക,рамамс
1156,verkaufen::V,വിൽക്കുക,миемс
1157,bezahlen::V,പരിഹാരം ചെയ്യുക,пандомс
1158,zahlen::V,പണം അടയ്ക്കുക,пандомс
1159,beherrschen::V,ഭരിക്കുക,азоркстамс
1160,ertragen::V,താങ്ങുക,кирдемс
