,Concept_ID,be,ps
789,überall::ADV,усюды,هره خوا
790,nicht::ADV,не,نه
791,ein wenig::ADV,трошкі,یو څه
792,kaum::ADV,ледзьве,ایله
793,sehr::ADV,вельмі,ډېر
794,sehr::ADV,вельмі,زيات
795,so::ADV,так,داسې
796,so::ADV,так,دومره
797,noch::ADV,яшчэ,نور
798,nur::ADV,толькі,تش
799,nur::ADV,толькі,صرف
800,schon::ADV,ужо,دمخه
801,wieder::ADV,зноў,بیا
802,vergebens::ADV,дарма,عبث
803,vergebens::ADV,дарэмна,عبث
804,vor::PRP,перад,دمخه
805,hinter::PRP,за,شاته
806,hinter::PRP,ззаду,شاته
807,unter::PRP,пад,لاندي
808,durch::PRP,праз,د مینځ نه
809,neben::PRP,каля,نژدې
810,zwischen::PRP,між,ترمینځ
811,zwischen::PRP,паміж,ترمینځ
812,wegen::PRP,з-за,د ... له لاسه
813,dies::PRN,гэта,دا
814,das::PRN,тое,دا
815,alles::PRN,усё,هرڅهٔ
816,ich::PRN,я,زه
817,du::PRN,ты,ته
818,er::PRN,ён,دی
819,wir::PRN,мы,مونږ
820,ihr::PRN,вы,تاسې
821,sie::PRN,яны,هغوی
822,was::FPRN,што,څهٔ
823,wer::FPRN,хто,چا
824,wer::FPRN,хто,څوک
825,wo::FADV,дзе,چيری
826,wo::FADV,дзе,چېرته
827,wohin::FADV,куды,چېرته
828,wie::FADV,як,څنګه
829,warum::FADV,чаму,ولې
830,wieviel::FNUM,колькі,څو
831,wieviel::FNUM,колькі,څومره
832,eins::NUM,адзін,یو
833,zwei::NUM,два,دوه
834,drei::NUM,тры,درې
835,vier::NUM,чатыры,څلور
836,fünf::NUM,пяць,پنځه
837,sechs::NUM,шесць,شپږ
838,sieben::NUM,сем,اوه
839,acht::NUM,восем,اته
840,neun::NUM,дзевяць,نهه
841,zehn::NUM,дзесяць,لس
842,elf::NUM,адзінаццаць,یوولس
843,zwölf::NUM,дванаццаць,دولس
844,zwanzig::NUM,дваццаць,شل
845,dreißig::NUM,трыццаць,دېرش
846,vierzig::NUM,сорак,څلوېښت
847,fünfzig::NUM,пядзесят,پنځوس
848,sechzig::NUM,шесдзесят,شپېته
849,siebzig::NUM,семдзесят,اویا
850,achtzig::NUM,восемдзесят,اتیا
851,neunzig::NUM,дзевяноста,نوي
852,hundert::NUM,сто,سل
853,tausend::NUM,тысяча,زر
854,und::CNJ,і,او
855,und::CNJ,ды,او
856,oder::CNJ,або,ېا
857,stehen::V,стаяць,درېدل
858,sitzen::V,сядзець,کښېنستل
859,liegen::V,ляжаць,ملاستل
860,hängen::V,вісець,ځړېدل
861,werden::V,стаць,کېدل
862,werden::V,зрабіцца,کېدل
863,passieren::V,трапіцца,پېښېدل
864,beginnen::V,пачацца,شروع کېدل
865,enden::V,кончыцца,خلاصدل
866,enden::V,кончыцца,تمامېدل
867,wechseln::V,мяняцца,تغییر موندل
868,aufgehen[Sonne]::V,узысці,ختل
869,untergehen[Sonne]::V,зайсці,لوېدل
870,untergehen[Sonne]::V,зайсці,پرېوتل
871,scheinen[Sonne]::V,свяціць,رڼا کول
872,donnern::V,грымець,تنېدل
873,donnern::V,грымець,غړمبېدل
874,wehen::V,дзьмуць,چلېدل
875,strömen::V,ліцца,بهېدل
876,fließen::V,цячы,بهېدل
877,fließen::V,цячы,تویېدل
878,sich drehen::V,круціцца,ګرځېدل
879,sich drehen::V,круціцца,چورلېدل
880,sich drehen::V,варочацца,ګرځېدل
881,sich drehen::V,варочацца,چورلېدل
882,schwanken::V,хістацца,زنګېدل
883,schwingen::V,гайдацца,زنګېدل
884,schwingen::V,калыхацца,زنګېدل
885,fallen::V,падаць,ولېدل
886,brennen::V,гарэць,سوځېدل
887,rauchen::V,дымець,لوګی کول
888,regnen::V,дажджыць,باران اورېدل
889,gefrieren::V,замерзнуць,کنګل نيول
890,tauen::V,раставаць,وېلې کېدل
891,schmelzen::V,плавіцца,وېلې کېدل
892,trocknen::V,сохнуць,وچېدل
893,sieden::V,кіпець,اېشېدل
894,faulen::V,гнісці,خرابېدل
895,verfaulen::V,згнісці,ورستېدل
896,reißen::V,ірвацца,شلېدل
897,versinken::V,тануць,ډوېېدل
898,vergehen::V,праходзіць,تېرېدل
899,erscheinen::V,зʼявіцца,ښکارېدل
900,verschwinden::V,знікнуць,ورکېدل
901,sinken::V,спадаць,ښکته کېدل
902,abnehmen::V,паменшыцца,کمېدل
903,zunehmen::V,павялічвацца,زیاتېدل
904,steigen::V,паднімацца,جګېدل
905,steigen::V,паднімацца,پورته کېدل
906,wachsen::V,расці,وده کول
907,glänzen::V,блішчаць,ځلېدل
908,funkeln::V,бліскаць,پړکېدل
909,lärmen::V,шумець,غال و غول کول
910,läuten::V,званіць,زنګ وهل
911,klingeln::V,званіць,زنګ وهل
912,klirren::V,бразгаць,کړنګېدل
913,brausen::V,бушаваць,تلاطم کول
914,rauschen::V,шастаць,شڼهار کول
915,klingen::V,гучаць,آواز کول
916,bellen::V,брахаць,غپېدل
917,heulen::V,выць,انګلل
918,blasen::V,дзьмухнуць,پو کول
919,pfeifen::V,свістаць,شپېلک وهل
920,schreien::V,крычаць,ناره کول
921,stöhnen::V,стагнаць,زګېروی کول
922,zittern::V,дрыжаць,لړزېدل
923,leben::V,жыць,ژوند کول
924,geboren werden::V,нарадзіцца,زېږېدل
925,atmen::V,дыхаць,ساه کښل
926,atmen::V,дыхаць,تنفس کول
927,trinken::V,піць,څښل
928,essen::V,есці,خوړل
929,schlucken::V,глытаць,غړپول
930,müde werden::V,стаміцца,ستړی کېدل
931,einschlafen::V,заснуць,ویده کېدل
932,schlafen::V,спаць,خوب کول
933,aufwachen::V,рассыпацца,ویښېدل
934,aufstehen::V,устаць,پاڅېدل
935,sich erholen::V,адпачываць,استراحت کول
936,krank werden::V,захварэць,رنځورېدل
937,krank sein::V,хварэць,ناجوړېدل
938,schmerzen::V,балець,خوږېدل
939,schmerzen::V,балець,درد کول
940,husten::V,кашляць,ټوخېدل
941,genesen::V,паправіцца,رغېدل
942,genesen::V,паздаравець,رغېدل
943,sterben::V,памерці,مړل
944,umkommen::V,загінуць,تلفېدل
945,sich bewegen::V,рухацца,چلېدل
946,sich bewegen::V,рухацца,حرکت کول
947,sich rühren::V,варушыцца,ښورېدل
948,sich erheben::V,устаць,درېدل
949,sich setzen::V,сесці,کښېنستل
950,hinfallen::V,упасці,لوېدل
951,laufen::V,хадзіць,منډې وهل
952,schreiten::V,шагаць,قدم ایښودل
953,schreiten::V,крочыць,قدم ایښودل
954,spazierengehen::V,гуляць,چکر وهل
955,eilen::V,спяшацца,بېړه کول
956,sich beeilen::V,спяшацца,عجله کول
957,sausen::V,імчацца,ځغستل
958,rennen::V,бегаць,زغلېدل
959,springen::V,скакаць,ټوپ وهل
960,klettern::V,лазіць,ختل
961,schaukeln::V,гайдацца,زنګېدل
962,kriechen::V,поўзаць,خاپوړی وهل
963,schwimmen::V,плаваць,لامبو وهل
964,tauchen::V,ныраць,غوټه وهل
965,rudern::V,веславаць,پارو وهل
966,fahren::V,ехаць,تلل
967,fliegen::V,лятаць,الوتل
968,gehen::V,ісці,تلل
969,weggehen::V,пайсці,بهر وتل
970,abfahren::V,адʼяжджаць,تلل
971,anhalten::V,спыніцца,ودرېدل
972,anhalten::V,затрымацца,ودرېدل
973,hineingehen::V,уваходзіць,داخلېدل
974,eintreten::V,увайсці,ننوتل
975,kommen::V,прыйсці,راتلل
976,ankommen::V,прыбыць,رسېدل
977,zurückkommen::V,вярнуцца,بېرته راتلل
978,bleiben::V,застацца,پاتې کېدل
979,warten::V,чакаць,انتظار وېستل
980,erwarten::V,чакаць,انتظار کول
981,suchen::V,шукаць,لټول
982,finden::V,знайсці,میندل
983,finden::V,знайсці,پیدا کول
984,versuchen::V,прабаваць,هڅه کول
985,vorbereiten::V,падрыхтаваць,چمتوکول
986,lieben::V,кахаць,مینه لرل
987,mögen::V,любіць,خوښول
988,mögen::V,любіць,علاقه لرل
989,lachen::V,смяяцца,خندېدل
990,rühren::V,расчуліць,اغېزه کول
991,weinen::V,плакаць,ژړل
992,schimpfen::V,лаяцца,ښکنځا کول
993,sich ärgern::V,сердаваць,قهر راتلل
994,sich fürchten::V,баяцца,ډارېدل
995,fürchten::V,баяцца,ډارېدل
996,fliehen::V,уцякаць,تښتېدل
997,flüchten::V,уцячы,تښتېدل
998,sehen::V,бачыць,لیدل
999,anschauen::V,паглядзець,کتل
1000,ansehen::V,глядзець,ننداره کول
1001,hören::V,чуць,اورېدل
1002,zuhören::V,слухаць,غوږ نیول
1003,probieren::V,каштаваць,څکه کول
1004,probieren::V,каштаваць,چاشنی کول
1005,riechen::V,нюхаць,بويول
1006,fühlen::V,адчуваць,حسول
1007,scheinen::V,здавацца,ښکارېدل
1008,zu sehen sein::V,віднецца,ښکارېدل
1009,vernehmen::V,пачуць,خبرېدل
1010,frieren::V,мёрзнуць,ساړه کېتل
1011,tun::V,рабіць,کول
1012,können::V,умець,کولای شول
1013,können::V,умець,د لاسه کېدل
1014,wollen::V,хацець,غوښتل
1015,anfangen::V,пачаць,شروع کول
1016,beenden::V,закончыць,ختمول
1017,beenden::V,закончыць,پای ته رسول
1018,aufhören::V,перастаць,بس کول
1019,gelingen::V,удацца,موفق کېدل
1020,gelingen::V,удацца,بریالی کېدل
1021,geraten::V,аказацца,کېدل
1022,öffnen::V,адчыніць,خلاصول
1023,öffnen::V,адчыніць,پرانیستل
1024,schließen::V,зачыніць,تړل
1025,stellen::V,паставіць,ایښودل
1026,setzen::V,пасадзіць,کښېنول
1027,legen::V,класці,ایښودل
1028,berühren::V,чапаць,لاس وهل
1029,verbinden::V,звязаць,تړل
1030,bedecken::V,накрыць,پوښول
1031,aufhängen::V,павесіць,ځوړندول
1032,anzünden::V,запаліць,بلول
1033,aufheben::V,падняць,پورته کول
1034,zurücklassen::V,пакінуць,پرېښودل
1035,verlieren::V,згубіць,ورکول
1036,fallen lassen::V,упусціць,له لاسه لوېدل
1037,machen::V,зрабіць,کول
1038,herstellen::V,вырабіць,جوړول
1039,herstellen::V,вырабіць,توليدول
1040,bauen::V,будаваць,جوړول
1041,reparieren::V,правіць,ترمیمول
1042,verbessern::V,палепшыць,اصلاح کول
1043,ändern::V,змяніць,تغیر ورکول
1044,graben::V,капаць,کيندل
1045,beugen::V,сагнуць,ټیټول
1046,biegen::V,пагнуць,کږول
1047,drehen::V,вярцець,ګرځول
1048,wenden::V,павярнуць,اړول
1049,umdrehen::V,перавярнуць,اړول
1050,heben::V,падымаць,جګول
1051,heben::V,падымаць,پورته کول
1052,hochheben::V,падняць,جګول
1053,ergreifen::V,схапіць,نیول
1054,ergreifen::V,схваціць,نیول
1055,halten::V,трымаць,نیول
1056,drücken::V,націскаць,کښېکښل
1057,schieben::V,пхаць,پوری وهل
1058,schieben::V,штурхаць,پوری وهل
1059,kratzen::V,скрэбці,ګرول
1060,lecken::V,лізаць,څټل
1061,beißen::V,кусаць,چیچل
1062,abreißen::V,адарваць,شکول
1063,abschneiden::V,адрэзаць,پرېکول
1064,binden::V,вязаць,تړل
1065,stecken::V,уваткнуць,ټومبل
1066,brechen::V,зламаць,ماتول
1067,klopfen::V,стукаць,ټکول
1068,hauen::V,біць,ټکول
1069,kleben::V,клеіць,نښلول
1070,kleben::V,клеіць,سرېښول
1071,reiben::V,церці,مږل
1072,streichen::V,намазаць,مښل
1073,schleifen::V,тачыць,تېره کول
1074,schneiden::V,рэзаць,غوڅول
1075,schneiden::V,рэзаць,پرېکول
1076,rütteln::V,хістаць,خوڅول
1077,schütteln::V,трэсці,ښورول
1078,schwenken::V,махаць,خوڅول
1079,schütten::V,наліць,اچول
1080,schütten::V,наліць,تویول
1081,füllen::V,напоўніць,ډکول
1082,einwickeln::V,загарнуць,پېچل
1083,einwickeln::V,загарнуць,نغښتل
1084,tragen::V,несці,وړل
1085,schleppen::V,цягнуць,وړل
1086,ziehen::V,цягнуць,کښل
1087,aufbewahren::V,захоўваць,ساتل
1088,werfen::V,кідаць,اچول
1089,werfen::V,кідаць,غورځول
1090,fangen::V,лавіць,نیول
1091,fangen::V,лавіць,ګیرول
1092,packen::V,схапіць,نیول
1093,packen::V,схваціць,نیول
1094,verstecken::V,схаваць,پټول
1095,teilen::V,раздзяліць,وېشل
1096,teilen::V,раздзяліць,تقسیمول
1097,schicken::V,пасылаць,لېږل
1098,schicken::V,пасылаць,استول
1099,bringen::V,прынесці,راوړل
1100,hinzufügen::V,дабавіць,زیاتول
1101,bekommen::V,дастаць,حاصلول
1102,erhalten::V,атрымаць,اخیستل
1103,nehmen::V,ўзяць,نیول
1104,nehmen::V,ўзяць,اخيستل
1105,wählen::V,выбраць,خوښول
1106,auswählen::V,адабраць,چنده کول
1107,bewahren::V,захаваць,ساتل
1108,behindern::V,перашкаджаць,مانع کېدل
1109,behindern::V,перашкаджаць,ممانعت کول
1110,verderben::V,сапсаваць,خرابېدل
1111,beschädigen::V,пашкодзіць,ورانول
1112,zerbrechen::V,разбіць,ماتول
1113,zerreißen::V,разадраць,څیرې کول
1114,zerstören::V,разбурыць,ړنګول
1115,zerstören::V,разбурыць,ورانول
1116,verbrennen::V,спаліць,سوځول
1117,geben::V,даць,ورکول
1118,reichen::V,перадаць,ورکول
1119,schenken::V,дарыць,بښل
1120,versprechen::V,абяцаць,لوز کول
1121,wünschen::V,жадаць,غوښتل
1122,loben::V,хваліць,ستایل
1123,loben::V,хваліць,تمجید کول
1124,küssen::V,цалаваць,ښکلول
1125,wiegen::V,гушкаць,زنګول
1126,wiegen::V,калыхаць,زنګول
1127,zudecken::V,накрыць,پوښول
1128,wecken::V,пабудзіць,ويښول
1129,zeigen::V,паказаць,ښودل
1130,führen::V,весці,بیول
1131,lehren::V,вучыць,درس ورکول
1132,lehren::V,вучыць,تعلیم ورکول
1133,unterrichten::V,выкладаць,درس ورکول
1134,aufziehen::V,выхаваць,روزل
1135,leiten::V,кіраваць,رهبری کول
1136,leiten::V,кіраваць,لارښوونه کول
1137,antreiben::V,падганяць,چټک کول
1138,lassen::V,прымусіць,اړکول
1139,einladen::V,запрасіць,بلل
1140,vereinigen::V,абʼяднаць,متحد کول
1141,vereinigen::V,абʼяднаць,یوځای کول
1142,besuchen::V,наведаць,کتنه کول
1143,treffen::V,сустрэць,ليدل
1144,treffen::V,сустрэць,تلقی کول
1145,sich versammeln::V,сабрацца,راغونډېدل
1146,spielen::V,гуляць,لوبه کول
1147,singen::V,пець,سندرې وېل
1148,singen::V,спяваць,سندرې وېل
1149,tanzen::V,танцаваць,ګډېدل
1150,sich trennen::V,расстацца,بېلېدل
1151,verlassen::V,пакінуць,ترک کول
1152,retten::V,выратаваць,نجات ورکول
1153,bewachen::V,ахоўваць,ساتل
1154,bewachen::V,ахоўваць,حفاظت کول
1155,schützen::V,уберагаць,ژغورل
1156,verteidigen::V,абараніць,دفاع کول
1157,sich schlagen::V,біцца,جنګېدل
1158,sich schlagen::V,драцца,جنګېدل
1159,schießen::V,страляць,ویشتل
1160,siegen::V,перамагчы,غالبېدل
1161,ärgern::V,злаваць,خپه کول
1162,schlagen::V,ударыць,وهل
1163,treten::V,штурхаць,په لغته وهل
1164,stechen::V,укалоць,ټومبل
1165,stoßen::V,папхнуць,ټېل وهل
1166,stoßen::V,папхнуць,پوری وهل
1167,stehlen::V,украсці,تښتول
1168,stehlen::V,украсці,غلا کول
1169,stören::V,перашкодзіць,ماتول
1170,belästigen::V,дакучаць,ځورول
1171,belästigen::V,дакучаць,تکلیف ورکول
1172,verbergen::V,скрыць,پټول
1173,verbergen::V,схаваць,پټول
1174,täuschen::V,падмануць,تېرایستل
1175,täuschen::V,падмануць,خطا ایستل
1176,betrügen::V,змахляваць,غولول
1177,töten::V,забіць,وژل
1178,töten::V,забіць,مړ کول
1179,wohnen::V,жыць,اوسېدل
1180,arbeiten::V,працаваць,کار کول
1181,sammeln::V,сабраць,راټولول
1182,sammeln::V,сабраць,راغونډول
1183,pflücken::V,зрываць,شکول
1184,jagen::V,паляваць,ښکار کول
1185,fischen::V,рыбачыць,کب نيول
1186,fassen::V,злавіць,نیول
1187,fassen::V,злавіць,ګیرول
1188,hüten::V,пасвіць,پوول
1189,treiben::V,гнаць,بیول
1190,anbinden::V,прывязаць,تړل
1191,füttern::V,карміць,خوراک ورکول
1192,melken::V,даіць,لوشل
1193,hacken::V,сячы,پی کول
1194,gießen::V,паліць,اوبه کول
1195,reifen::V,паспець,رسېدل
1196,zubereiten::V,зварыць,تیارول
1197,zubereiten::V,згатаваць,تیارول
1198,kochen::V,варыць,پخول
1199,backen::V,пячы,پخول
1200,braten::V,смажыць,وريتول
1201,umrühren::V,перамяшаць,لړل
1202,stricken::V,вязаць,اوبدل
1203,nähen::V,шыць,ګنډل
1204,färben::V,пафарбаваць,رنګول
1205,reinigen::V,ачысціць,صافول
1206,waschen::V,мыць,مینځل
1207,abwischen::V,выцерці,وچول
1208,spülen::V,паласкаць,کنګالول
1209,fegen::V,падмятаць,جارو کول
1210,kehren::V,месці,جارو کول
1211,baden::V,купацца,لمبېدل
1212,sich waschen::V,мыцца,ځان مينځل
1213,ausziehen::V,зняць,کښل
1214,ausziehen::V,зняць,ایستل
1215,anziehen::V,надзець,اغوستل
1216,sich anziehen::V,адзецца,کالی اغوستل
1217,kämmen::V,прычасаць,ګمنځول
1218,schmücken::V,аздобіць,ښکلی کول
1219,sagen::V,сказаць,وېل
1220,sprechen::V,гаварыць,وېل
1221,sprechen::V,гаварыць,غږېدل
1222,reden::V,размаўляць,ګړېدل
1223,reden::V,размаўляць,خبرې کول
1224,sich unterhalten::V,гутарыць,خبری کول
1225,fragen::V,спытаць,پوښتنه کول
1226,bitten::V,прасіць,غوښتل
1227,erzählen::V,расказаць,کيسه کول
1228,erzählen::V,расказаць,حکايت کول
1229,mitteilen::V,паведаміць,خبرول
1230,mitteilen::V,паведаміць,خبر ورکول
1231,nennen::V,назваць,نوم ايښودل
1232,rufen::V,зваць,بلل
1233,prahlen::V,хваліцца,لاپې وهل
1234,übersetzen::V,перакласці,ژباړل
1235,übersetzen::V,перакласці,ترجمه کول
1236,denken::V,думаць,فکر کول
1237,glauben::V,верыць,باور کول
1238,bemerken::V,заўважыць,لیدل
1239,erkennen::V,пазнаць,پېژندل
1240,begreifen::V,спасцігнуць,رسېدل
1241,begreifen::V,спасцігнуць,پوهېدل
1242,verstehen::V,пачуць,پوهېدل
1243,lernen::V,вучыцца,زده کول
1244,lernen::V,вучыцца,درس لوستل
1245,wissen::V,знаць,پوهېدل
1246,sich erinnern an::V,памятаць,یادول
1247,sich erinnern an::V,памятаць,په یاد راوړل
1248,vergessen::V,забыць,هېرول
1249,messen::V,мераць,اندازه کول
1250,zählen::V,лічыць,شمارل
1251,rechnen::V,лічыць,حسابول
1252,lesen::V,чытаць,لوستل
1253,malen::V,маляваць,رسمول
1254,zeichnen::V,рысаваць,رسمول
1255,schreiben::V,пісаць,لیکل
1256,besitzen::V,мець,لرل
1257,kaufen::V,купіць,رانیول
1258,verkaufen::V,прадаць,خرڅول
1259,bezahlen::V,заплаціць,تأدیه کول
1260,zahlen::V,плаціць,کسات اخيستل
1261,beherrschen::V,уладаць,تسلط لرل
1262,beherrschen::V,валодаць,تسلط لرل
1263,ertragen::V,выцерпець,زغمل
