,Concept_ID,fa,os
738,süß::A,شیرین,адджын
739,bitter::A,تلخ,судзаг
740,sauer::A,ترش,туаг
741,hell::A,روشن,рухс
742,dunkel::A,تاریک,талынг
743,schwarz::A,سیاه,сау
744,weiß::A,سفید,урс
745,rot::A,سرخ,сырх
746,rot::A,قرمز,сырх
747,gelb::A,زرد,бур
748,blau::A,آبی,цъӕх
749,grün::A,سبز,цъӕх
750,grün::A,سبز,кӕрдӕгхуыз
751,grau::A,طوسی,цъӕх
752,grau::A,طوسی,фӕныкхуыз
753,grau::A,خاکستری,цъӕх
754,grau::A,خاکستری,фӕныкхуыз
755,bunt::A,رنگارنگ,хъулон
756,bunt::A,رنگارنگ,гæрæм
757,billig::A,ارزان,аслам
758,teuer::A,گران,зынаргъ
759,wertvoll::A,قیمتی,зынаргъ
760,wertvoll::A,گرانبها,зынаргъ
761,blind::A,کور,куырм
762,blind::A,نابینا,куырм
763,taub::A,کر,къуырма
764,taub::A,ناشنوا,къуырма
765,kräftig::A,قوی,домбай
766,kräftig::A,قوی,тыхджын
767,stark::A,قوی,тыхджын
768,stark::A,نیرومند,тыхджын
769,schwach::A,ضعیف,ӕнӕбон
770,fett::A,چرب,нард
771,schlank::A,باریک‌اندام,гуырвидыц
772,schlank::A,باریک‌اندام,хæрзконд
773,schlank::A,باریک‌اندام,рæхснæг
774,schlank::A,باریک‌اندام,сагамад
775,hübsch::A,قشنگ,аив
776,hübsch::A,قشنگ,рӕсугъд
777,hübsch::A,خوشگل,аив
778,hübsch::A,خوشگل,рӕсугъд
779,böse::A,بد,фыдзӕрдӕ
780,dumm::A,احمق,ӕдылы
781,faul::A,لش,зивӕг
782,faul::A,لش,зивӕггӕнаг
783,faul::A,تنبل,зивӕг
784,faul::A,تنبل,зивӕггӕнаг
785,fleißig::A,زرنگ,æнæзивæг
786,fleißig::A,زرنگ,æнувыд
787,geizig::A,خسیس,чъынды
788,geizig::A,خسیس,æлгъин
789,geizig::A,خسیس,мæрддзæст
790,klug::A,عاقل,зондджын
791,klug::A,باهوش,зондджын
792,geschickt::A,ماهر,хӕрзарӕхст
793,lieb::A,عزیز,уарзон
794,lustig::A,شاد,хъӕлдзӕг
795,lustig::A,خوشحال,хъӕлдзӕг
796,sanft::A,لطیف,мынчын
797,hungrig::A,گرسنه,ӕххормаг
798,krank::A,مریض,нӕфӕразгӕ
799,krank::A,بیمار,нӕфӕразгӕ
800,nackt::A,لخت,бӕгънӕг
801,nackt::A,برهنه,бӕгънӕг
802,traurig::A,غمگین,ӕрхӕндӕг
803,lebendig::A,زنده,цардӕгас
804,gut::A,خوب,хорз
805,schlecht::A,بد,цауд
806,richtig::A,درست,раст
807,schlimm::A,وخيم,ӕвзӕр
808,wahr::A,درست,ӕцӕг
809,wahr::A,حقیقی,ӕцӕг
810,alt::A,کهنه,зӕронд
811,neu::A,نو,ног
812,ehemalig::A,قبلی,раздӕры
813,alt[Lebewesen]::A,پیر,ацӕргӕ
814,jung::A,جوان,ӕрыгон
815,arm::A,فقیر,мӕгуыр
816,reich::A,پولدار,хъӕздыг
817,reich::A,ثروتمند,хъӕздыг
818,bekannt::A,آشنا,зонгӕ
819,bekannt::A,معلوم,зонгӕ
820,berühmt::A,مشهور,номдзыд
821,fremd::A,خارجی,æцæгæлон
822,fremd::A,بیگانه,æцæгæлон
823,verschieden::A,مختلف,æндæр æмæ æндæр
824,verschieden::A,مختلف,алы
825,verschieden::A,مختلف,алыхуызон
826,verschieden::A,متفاوت,æндæр æмæ æндæр
827,verschieden::A,متفاوت,алы
828,verschieden::A,متفاوت,алыхуызон
829,nah::A,نزدیک,хӕстӕг
830,fern::A,دور,дард
831,fern::A,دور,дӕрддаг
832,linker::A,چپ,галиу
833,rechter::A,راست,рахиз
834,anderer::A,دیگر,иннӕ
835,anderer::A,دیگر,ӕндӕр
836,erster::A,اول,фыццаг
837,erster::A,اول,фыццӕгӕм
838,zweiter::A,دوم,дыккаг
839,zweiter::A,دوم,дыккæгæм
840,dritter::A,سوم,æртыккаг
841,dritter::A,سوم,æртыккæгæм
842,letzter::A,آخر,фӕстаг
843,allein::ADV,تنها,иунæг
844,auf einmal::ADV,همزمان,уайтагъд
845,auf einmal::ADV,همزمان,æвиппайды
846,auf einmal::ADV,همزمان,æваст
847,zusammen::ADV,باهم,иумӕ
848,lange::ADV,مدت‌ها,бирæ рæстæг
849,lange::ADV,مدت زیادی,бирæ рæстæг
850,plötzlich::ADV,ناگهان,æвиппайды
851,plötzlich::ADV,ناگهان,æваст
852,sofort::ADV,فوراً,уыцы сахат
853,sofort::ADV,فوراً,уайтагъд
854,später::ADV,بعدها,фæстæдæр
855,jetzt::ADV,حالا,ныр
856,jetzt::ADV,اکنون,ныр
857,heute::ADV,امروز,абон
858,morgen::ADV,فردا,райсом
859,bald::ADV,زود,тагъд
860,bald::ADV,زود,рæхджы
861,bald::ADV,بزودی,тагъд
862,bald::ADV,بزودی,рæхджы
863,dann::ADV,سپس,стæй
864,dann::ADV,آنوقت,стæй
865,gestern::ADV,دیروز,знон
866,einst::ADV,وقتی,кӕддӕр
867,einst::ADV,زمانی,кӕддӕр
868,damals::ADV,آنوقت,уæд
869,damals::ADV,آنزمان,уæд
870,danach::ADV,بعد,стæй
871,danach::ADV,بعد,уый фæстæ
872,vorher::ADV,قبلاً,раздæр
873,zuerst::ADV,اول,фыццаг
874,zuerst::ADV,ابتداء,фыццаг
875,einmal::ADV,یکدفعه,иу хатт
876,manchmal::ADV,گاهی,хатт
877,manchmal::ADV,بعضی اوقات,хатт
878,oft::ADV,اغلب,арæх
879,immer::ADV,همیشه,ӕдзух
880,niemals::ADV,هرگز,никуы
881,niemals::ADV,هرگز,никæд
882,hier::ADV,اینجا,ам
883,hierhin::ADV,به اینجا,ардӕм
884,von hier::ADV,از اینجا,ардыгæй
885,dort::ADV,آنجا,уым
886,dorthin::ADV,به آنجا,уырдӕм
887,geradeaus::ADV,راست,æргом
888,vorwärts::ADV,جلو,размӕ
889,vorwärts::ADV,به پیش,размӕ
890,rückwärts::ADV,عقب,фӕстӕмӕ
891,zurück::ADV,پس,фӕстӕмӕ
892,zurück::ADV,عقب,фӕстӕмӕ
893,zurück::ADV,بالعکس,фӕстӕмӕ
894,unten::ADV,زیر,дæлæ
895,unten::ADV,زیر,дæлейы
896,unten::ADV,زیر,бынæй
897,unten::ADV,پایین,дæлæ
898,unten::ADV,پایین,дæлейы
899,unten::ADV,پایین,бынæй
900,hinab::ADV,به پایین,дӕлӕмӕ
901,hinab::ADV,به پایین,уырдыгмӕ
902,oben::ADV,بالا,уӕле
903,hinauf::ADV,به بالا,уӕлӕмӕ
904,überall::ADV,همه‌جا,алыран
905,überall::ADV,همه‌جا,алкæм
906,überall::ADV,همه‌جا,кæмдæриддæр
907,nicht::ADV,نه,нӕ
908,ein wenig::ADV,کمی,чысыл
909,kaum::ADV,به سختی,цъус
910,sehr::ADV,خیلی,тынг
911,sehr::ADV,خیلی,иттӕг
912,sehr::ADV,بسیار,тынг
913,sehr::ADV,بسیار,иттӕг
914,so::ADV,چنین,афтӕ
915,so::ADV,اینطور,афтӕ
916,noch::ADV,هنوز,ма
917,nur::ADV,فقط,канд
918,nur::ADV,فقط,ӕрмӕст
919,nur::ADV,تنها,канд
920,nur::ADV,تنها,ӕрмӕст
921,schon::ADV,قبلاً,нырид
922,schon::ADV,به این زودی,нырид
923,wieder::ADV,باز,ногӕй
924,wieder::ADV,دوباره,ногӕй
925,vergebens::ADV,بیهوده,дзæгъæлы
926,vergebens::ADV,بیهوده,уæгъды
927,vergebens::ADV,بیهوده,æнæхъуаджы
928,vor::PRP,در جلوی,разы
929,hinter::PRP,پشت,фӕстӕ
930,unter::PRP,تحت,бын
931,durch::PRP,از وسط,æхсæнты
932,durch::PRP,از ميان,æхсæнты
933,neben::PRP,کنار,цур
934,neben::PRP,پهلوی,цур
935,zwischen::PRP,بین,астӕу
936,zwischen::PRP,میان,астӕу
937,wegen::PRP,برای,тыххай
938,wegen::PRP,بخاطر,тыххай
939,dies::PRN,این,ай
940,das::PRN,آن,уый
941,alles::PRN,تمام,алцы
942,alles::PRN,تمام,æппæтдæр
943,alles::PRN,تمام,иууылдӕр
944,alles::PRN,همه‌چیر,алцы
945,alles::PRN,همه‌چیر,æппæтдæр
946,alles::PRN,همه‌چیر,иууылдӕр
947,ich::PRN,من,æз
948,du::PRN,تو,ды
949,er::PRN,او,уый
950,wir::PRN,ما,мах
951,ihr::PRN,شما,сымах
952,sie::PRN,آنها,уыдон
953,was::FPRN,چه,цы
954,wer::FPRN,کی,чи
955,wo::FADV,کجا,кӕм
956,wohin::FADV,بکجا,кӕдӕм
957,wie::FADV,چطور,куыд
958,wie::FADV,چگونه,куыд
959,warum::FADV,چرا,цӕмӕн
960,warum::FADV,برای چه,цӕмӕн
961,wieviel::FNUM,چند,цал
962,wieviel::FNUM,چقدر,цал
963,eins::NUM,یک,иу
964,zwei::NUM,دو,дыууӕ
965,drei::NUM,سه,ӕртӕ
966,vier::NUM,چهار,цыппар
967,fünf::NUM,پنج,фондз
968,sechs::NUM,شش,ӕхсӕз
969,sieben::NUM,هفت,авд
970,acht::NUM,هشت,аст
971,neun::NUM,نه,фараст
972,zehn::NUM,ده,дӕс
973,elf::NUM,یازده,иуæндæс
974,zwölf::NUM,دوازده,дыууадæс
975,zwanzig::NUM,بیست,дыууын
976,dreißig::NUM,سی,æртын
977,dreißig::NUM,سی,дæсæмæссæдз
978,vierzig::NUM,چهل,цыппор
979,vierzig::NUM,چهل,цыппур
980,vierzig::NUM,چهل,дыууиссæдзы
981,fünfzig::NUM,پنجاه,фӕндзай
982,sechzig::NUM,شصت,æхсай
983,sechzig::NUM,شصت,æртиссæдзы
984,siebzig::NUM,هفتاد,æвдай
985,siebzig::NUM,هفتاد,дæс æмæ æртиссæдзы
986,achtzig::NUM,هشتاد,цыппарыссæдзы
987,achtzig::NUM,هشتاد,æстай
988,neunzig::NUM,نود,нæуæдз
989,neunzig::NUM,نود,дæс æмæ цыппарыссæдзы
990,hundert::NUM,صد,сӕдӕ
991,tausend::NUM,هزار,мин
992,und::CNJ,و,ӕмӕ
993,oder::CNJ,یا,кӕнӕ
994,stehen::V,ایستادن,лӕууын
995,sitzen::V,نشستن,бадын
996,liegen::V,خوابیدن,хуыссын
997,liegen::V,دراز کشیدن,хуыссын
998,hängen::V,آویزان بودن,ауыгъд уын
999,werden::V,شدن,суӕвын
1000,passieren::V,گذشتن,æрцæуын
1001,passieren::V,اتفاق افتادن,æрцæуын
1002,beginnen::V,شروع شدن,райдайын
1003,enden::V,تمام شدن,фæуын
1004,wechseln::V,عوض شدن,ивын
1005,aufgehen[Sonne]::V,برآمدن,скæсын
1006,aufgehen[Sonne]::V,طلوع کردن,скæсын
1007,untergehen[Sonne]::V,غروب کردن, аныгуылын
1008,scheinen[Sonne]::V,تابیدن,рухс кӕнын
1009,donnern::V,رعد زدن,нæрын
1010,wehen::V,دمیدن,дымын
1011,strömen::V,روان شدن,кӕлын
1012,fließen::V,روان شدن,цæуын
1013,fließen::V,روان شدن,уайын
1014,fließen::V,روان شدن,кæлын
1015,sich drehen::V,چرخیدن,зилын
1016,schwanken::V,خم و راست شدن,æнкъуысын
1017,schwingen::V,تاب خوردن,æнкъуысын
1018,schwingen::V,تاب خوردن,змæлын
1019,schwingen::V,نوسان کردن,æнкъуысын
1020,schwingen::V,نوسان کردن,змæлын
1021,fallen::V,افتادن,хауын
1022,fallen::V,سقوط کردن,хауын
1023,brennen::V,سوزاندن,судзын
1024,rauchen::V,دود کردن,фæздæг кæнын
1025,regnen::V,باران آمدن,уарын
1026,gefrieren::V,یخ بستن,сӕлын
1027,tauen::V,آب شدن,стайын
1028,schmelzen::V,آب شدن,тайын
1029,trocknen::V,خشک شدن,хус кæнын
1030,sieden::V,جوشیدن,фыцын
1031,faulen::V,فاسد شدن,ӕмбийын
1032,verfaulen::V,پوسیدن,бамбийын
1033,reißen::V,پاره شدن,скъуийын
1034,versinken::V,غرق شدن,дӕлдон_кӕнын
1035,vergehen::V,گذشتن,аивгъуийын
1036,erscheinen::V,ظاهر شدن,разынын
1037,verschwinden::V,گم شدن,фæтары уын
1038,verschwinden::V,گم شدن,фæдæлдзæх уын
1039,verschwinden::V,گم شدن,фесæфын
1040,verschwinden::V,گم شدن,æрбайсæфын
1041,verschwinden::V,از بین رفتن,фæтары уын
1042,verschwinden::V,از بین رفتن,фæдæлдзæх уын
1043,verschwinden::V,از بین رفتن,фесæфын
1044,verschwinden::V,از بین رفتن,æрбайсæфын
1045,sinken::V,پایین آمدن,дæлæмæ æрхауын
1046,abnehmen::V,کم شدن,фæкъаддæр уын
1047,abnehmen::V,کم شدن,фæцух уын
1048,zunehmen::V,زیاد شدن,фæфылдæр уын
1049,zunehmen::V,زیاد شدن,сбирæ уын
1050,zunehmen::V,زیاد شدن,сахадын
1051,steigen::V,بالا رفتن,сыстын
1052,wachsen::V,قد کشیدن,рӕзын
1053,glänzen::V,برق زدن,ӕрттивын
1054,funkeln::V,جرقه زدن,тыбар-тыбур_кӕнын
1055,lärmen::V,شلوغ کردن,хъæлæба кæнын
1056,läuten::V,زنگ زدن,цæгъдын
1057,klingeln::V,زنگ زدن,цæгъдын
1058,klirren::V,جرنگ جرنگ صدا کردن,дзыгъал-мыгъул кæнын
1059,klirren::V,جرنگ جرنگ صدا کردن,дзæгъ-дзæгъ кæнын
1060,brausen::V,طوفانی بودن,абухын
1061,rauschen::V,خش‌خش کردن,
1062,klingen::V,صدا دادن,зæлын
1063,klingen::V,صدا دادن,азæлын
1064,klingen::V,صدا دادن,хъуысын
1065,bellen::V,عوعو کردن,рæйын
1066,heulen::V,زوزه کشیدن,ниуын
1067,blasen::V,فوت کردن,фу кӕнын
1068,pfeifen::V,سوت زدن,æхситт кæнын
1069,pfeifen::V,سوت زدن,къуыззитт кæнын
1070,schreien::V,فریاد زدن,хъӕр кӕнын
1071,stöhnen::V,نالیدن,хъæрзын
1072,stöhnen::V,نالیدن,дзыназын
1073,zittern::V,لرزیدن,ризын
1074,leben::V,زیستن,цӕрын
1075,leben::V,زندگی کردن,цӕрын
1076,geboren werden::V,متولد شدن,райгуырын
1077,atmen::V,تنفس کردن,улӕфын
1078,trinken::V,نوشیدن,нуазын
1079,essen::V,خوردن,хӕрын
1080,schlucken::V,بلعیدن,ныхъуырын
1081,schlucken::V,قورت دادن,ныхъуырын
1082,müde werden::V,خسته شدن,бафæллайын
1083,müde werden::V,خسته شدن,бафæлмæцын
1084,müde werden::V,خسته شدن,сфæлмæцын
1085,einschlafen::V,خواب رفتن,бафынæй уын
1086,schlafen::V,خوابیدن,хуыссын
1087,schlafen::V,خوابیدن,фынӕй кӕнын
1088,aufwachen::V,از خواب بیدار شدن,райхъал уын
1089,aufstehen::V,بیدار شدن,стын
1090,sich erholen::V,استراحت کردن,фæллад уадзын
1091,sich erholen::V,استراحت کردن,улæфын
1092,krank werden::V,مریض شدن,фӕрынчын уын
1093,krank sein::V,بیمار بودن,сӕйын
1094,schmerzen::V,درد کردن,риссын
1095,husten::V,سرفه کردن,хуыфын
1096,genesen::V,بهبود یافتن,сдзæбæх уын
1097,genesen::V,بهبود یافتن,рандидзын
1098,genesen::V,بهبود یافتن,сæндидзын
1099,sterben::V,مردن,мӕлын
1100,umkommen::V,کشته شدن,фесæфын
1101,umkommen::V,کشته شدن,байсæфын
1102,umkommen::V,کشته شدن,бабын уын
1103,umkommen::V,کشته شدن,мард фæуын
1104,sich bewegen::V,حرکت کردن,тæлфын
1105,sich bewegen::V,حرکت کردن,цæуын
1106,sich rühren::V,تکان خوردن,змӕлын
1107,sich erheben::V,برخواستن,стын
1108,sich setzen::V,نشستن,сбадын
1109,hinfallen::V,زمین خوردن,ӕрхауын
1110,laufen::V,پیاده رفتن,цӕуын
1111,laufen::V,پیاده رفتن,рацу-бацу_кӕнын
1112,schreiten::V,قدم زدن,къахдзæф кæнын
1113,schreiten::V,قدم زدن,санчъех кæнын
1114,schreiten::V,قدم زدن,цæуын
1115,spazierengehen::V,گردش رفتن,озер кæнын
1116,spazierengehen::V,گردش رفتن,тезгъо кæнын
1117,eilen::V,شتاب کردن,тагъд кæнын
1118,eilen::V,شتاب کردن,тындзын
1119,sich beeilen::V,عجله کردن,тагъд кæнын
1120,sich beeilen::V,عجله کردن,тындзын
1121,sausen::V,صفیر کشیدن,уайын
1122,sausen::V,صفیر کشیدن,тæхын
1123,rennen::V,دویدن,згъорын
1124,springen::V,پریدن,гæпп кæнын
1125,springen::V,پریدن,сæррæтт кæнын
1126,springen::V,پریدن,лиуырын
1127,klettern::V,بالا رفتن,хилын
1128,schaukeln::V,تاب خوردن,хецъро кæнын
1129,schaukeln::V,تاب خوردن,херыйыл бадын
1130,kriechen::V,خزیدن,бырын
1131,schwimmen::V,شنا کردن,ленк кӕнын
1132,tauchen::V,غواصی کردن,ныгъуылын
1133,rudern::V,پارو زدن,бæлæгъ тæрын
1134,rudern::V,پارو زدن,чема тæрын
1135,fahren::V,سواره رفتن,цӕуын
1136,fliegen::V,پریدن,тӕхын
1137,gehen::V,رفتن,цӕуын
1138,weggehen::V,رفتن,ацӕуын
1139,abfahren::V,حرکت کردن,араст уын
1140,anhalten::V,ایست کردن,æрлæууын
1141,hineingehen::V,داخل شدن,мидæмæ цæуын
1142,eintreten::V,وارد شدن,бацӕуын
1143,kommen::V,آمدن,æрцæуын
1144,ankommen::V,رسیدن,æрцæуын
1145,zurückkommen::V,برگشتن,раздæхын
1146,zurückkommen::V,برگشتن,фæстæмæ_раздæхын
1147,zurückkommen::V,برگشتن,æрбаздæхын
1148,zurückkommen::V,برگشتن,аздæхын
1149,bleiben::V,ماندن,лӕууын
1150,warten::V,منتظر بودن,ӕнхъӕлмӕ кӕсын
1151,erwarten::V,انتظار داشتن,ӕнхъӕлмӕ кӕсын
1152,suchen::V,جستجو کردن,агурын
1153,finden::V,یافتن,ссарын
1154,finden::V,پیدا کردن,ссарын
1155,versuchen::V,سعی کردن,фӕлварын
1156,versuchen::V,کوشش کردن,фӕлварын
1157,vorbereiten::V,آماده کردن,бацаттæ кæнын
1158,vorbereiten::V,آماده کردن,æрæввонг кæнын
1159,lieben::V,عاشق بودن,уарзын
1160,mögen::V,میل داشتن,зæрдæмæ цæуын
1161,mögen::V,دوست داشتن,зæрдæмæ цæуын
1162,lachen::V,خندیدن,худын
1163,rühren::V,به رقت آوردن,зæрдæ суынгæг кæнын
1164,weinen::V,گریه کردن,кӕуын
1165,schimpfen::V,فحاشی کردن,æлгъитын
1166,sich ärgern::V,ناراحت شدن,мæсты кæнын
1167,sich fürchten::V,واهمه کردن,тæрсын
1168,fürchten::V,ترسیدن,тæрсын
1169,fliehen::V,گریختن,лидзын
1170,flüchten::V,فرار کردن,алидзын
1171,sehen::V,دیدن,уынын
1172,anschauen::V,نگاه کردن,акӕсын
1173,ansehen::V,تماشا کردن,кӕсын
1174,hören::V,شنیدن,хъусын
1175,zuhören::V,گوش دادن,хъусын
1176,probieren::V,چشیدن,уынын
1177,probieren::V,چشیدن,аходын
1178,riechen::V,بوییدن,смудын
1179,riechen::V,بو کردن,смудын
1180,fühlen::V,احساس کردن,ӕнкъарын
1181,scheinen::V,بنظر آمدن,зынын
1182,zu sehen sein::V,دیده شدن,зынын
1183,vernehmen::V,شنیدن,фехъусын
1184,frieren::V,سرد بودن,сийын
1185,tun::V,کردن,кӕнын
1186,können::V,توانستن,фӕразын
1187,wollen::V,خواستن,фӕндын
1188,anfangen::V,شروع کردن,райдайын
1189,beenden::V,تمام کردن,фӕуын
1190,beenden::V,پایان دادن,фӕуын
1191,aufhören::V,دست کشیدن,банцайын
1192,aufhören::V,دست کشیدن,фенцайын
1193,gelingen::V,موفق شدن,бантысын
1194,geraten::V,نتیجه دادن,разынын
1195,öffnen::V,گشودن,гом кӕнын
1196,öffnen::V,باز کردن,гом кӕнын
1197,schließen::V,بستن,ӕхгӕнын
1198,schließen::V,قفل کردن,ӕхгӕнын
1199,stellen::V,گذاردن,ӕвӕрын
1200,setzen::V,نشاندن,сбадын кӕнын
1201,legen::V,گذاشتن,ӕрӕвӕрын
1202,berühren::V,دست زدن,агайын
1203,berühren::V,لمس کردن,агайын
1204,verbinden::V,وصل کردن,бӕттын
1205,bedecken::V,پوشاندن,ӕмбӕрзын
1206,aufhängen::V,آویختن,ауындзын
1207,anzünden::V,سوزاندن,ссудзын
1208,aufheben::V,برداشتن,сисын
1209,aufheben::V,بلند کردن,сисын
1210,zurücklassen::V,گذاشتن,ныууадзын
1211,verlieren::V,گم کردن,фесафын
1212,fallen lassen::V,انداختن,ӕрӕппарын
1213,fallen lassen::V,انداختن,къухтӕй феуӕгъд кӕнын
1214,machen::V,کردن,саразын
1215,machen::V,ساختن,саразын
1216,herstellen::V,ساختن,сцæттæ кæнын
1217,herstellen::V,ساختن,саразын
1218,herstellen::V,تولید کردن,сцæттæ кæнын
1219,herstellen::V,تولید کردن,саразын
1220,bauen::V,ساختن,амайын
1221,bauen::V,بنا کردن,амайын
1222,reparieren::V,درست کردن,æмпъузын
1223,reparieren::V,درست کردن,цалцæг кæнын
1224,reparieren::V,تعمیر کردن,æмпъузын
1225,reparieren::V,تعمیر کردن,цалцæг кæнын
1226,verbessern::V,بهتر کردن,фæхуыздæр кæнын
1227,ändern::V,تغییر دادن,аивын
1228,graben::V,کندن,къахын
1229,graben::V,گود کردن,къахын
1230,beugen::V,کج کردن,æркъæдз кæнын
1231,beugen::V,کج کردن,æртасын кæнын
1232,biegen::V,خم کردن,тасын кӕнын
1233,drehen::V,چرخاندن,здухын
1234,wenden::V,برگرداندن,афæлдахын
1235,wenden::V,برگرداندن,рафæлдахын
1236,umdrehen::V,برگرداندن,афæлдахын
1237,heben::V,برداشتن,сдарын
1238,heben::V,برداشتن,схæцын
1239,hochheben::V,برآوردن,уæлæмæ хæцын
1240,hochheben::V,بلند کردن,уæлæмæ хæцын
1241,ergreifen::V,گرفتن,фӕлӕбурын
1242,halten::V,نگاه داشتن,дарын
1243,drücken::V,فشار دادن,æлхъивын
1244,drücken::V,فشار دادن,хæцын
1245,drücken::V,فشار آوردن,æлхъивын
1246,drücken::V,فشار آوردن,хæцын
1247,schieben::V,هل دادن,схойын
1248,kratzen::V,خاریدن,хафын
1249,lecken::V,لیسیدن,сдæрын
1250,beißen::V,گاز زدن,хæцын
1251,abreißen::V,پاره کردن,ратонын
1252,abschneiden::V,بریدن,ралыг кӕнын
1253,abschneiden::V,قطع کردن,ралыг кӕнын
1254,binden::V,بستن,бабӕттын
1255,stecken::V,فرو کردن,ныссадзын
1256,brechen::V,شکستن,асæттын
1257,brechen::V,شکستن,басæттын
1258,brechen::V,شکستن,ныссæттын
1259,klopfen::V,کوبیدن,хойын
1260,klopfen::V,کوبیدن,гуыпп-гуыпп кæнын
1261,klopfen::V,کوبیدن,къуырцц-къуырцц кæнын
1262,hauen::V,زدن,цӕвын
1263,hauen::V,زدن,нӕмын
1264,kleben::V,چسباندن,ныхасын
1265,kleben::V,چسباندن,æндадзын
1266,reiben::V,مالش دادن,сӕрфын
1267,reiben::V,مالش دادن,хафын
1268,streichen::V,مالیدن,байсæрдын
1269,streichen::V,مالیدن,сахорын
1270,schleifen::V,تیز کردن,ссын
1271,schleifen::V,تیز کردن,цыргъ кӕнын
1272,schneiden::V,چیدن,кӕрдын
1273,schneiden::V,بریدن,кӕрдын
1274,rütteln::V,لرزاندن,æнкъусын
1275,rütteln::V,تکان دادن,æнкъусын
1276,schütteln::V,تکان دادن,уигъын
1277,schwenken::V,تاب دادن,тилын
1278,schwenken::V,تاب دادن,уигъын
1279,schütten::V,ریختن,ныккӕнын
1280,füllen::V,پر کردن,байдзаг кæнын
1281,einwickeln::V,پیچیدن,батухын
1282,tragen::V,بردن,хӕссын
1283,tragen::V,حمل کردن,хӕссын
1284,schleppen::V,کشیدن,ласын
1285,ziehen::V,کشیدن,ласын
1286,aufbewahren::V,نگهداری کردن,æвæрын
1287,werfen::V,انداختن,зыввытт кӕнын
1288,werfen::V,پرتاب کردن,зыввытт кӕнын
1289,fangen::V,گرفتن,ӕрцахсын
1290,packen::V,گرفتن,рацахсын
1291,verstecken::V,قایم کردن,æмбæхсын
1292,verstecken::V,قایم کردن,нымæхсын
1293,verstecken::V,پنهان کردن,æмбæхсын
1294,verstecken::V,پنهان کردن,нымæхсын
1295,teilen::V,قسمت کردن,уарын
1296,teilen::V,تقسیم کردن,уарын
1297,schicken::V,فرستادن,ӕрвитын
1298,schicken::V,ارسال کردن,ӕрвитын
1299,bringen::V,آوردن,æрхæссын
1300,bringen::V,آوردن,æрбахæссын
1301,hinzufügen::V,افزودن,ӕфтауын
1302,hinzufügen::V,اضافه کردن,ӕфтауын
1303,bekommen::V,گرفتن,ссарын
1304,bekommen::V,گرفتن,сфæрæз кæнын
1305,bekommen::V,گرفتن,самал кæнын
1306,erhalten::V,دریافت کردن,райсын
1307,nehmen::V,گرفتن,райсын
1308,nehmen::V,برداشتن,райсын
1309,wählen::V,انتخاب کردن,равзарын
1310,auswählen::V,برگزیدن,авзарын
1311,bewahren::V,حفظ کردن,бавæрын
1312,bewahren::V,حفظ کردن,нывæрын
1313,bewahren::V,حفاظت کردن,бавæрын
1314,bewahren::V,حفاظت کردن,нывæрын
1315,behindern::V,مانع بودن,цæлхдур æвæрын
1316,behindern::V,مانع بودن,ныхдур æвæрын
1317,behindern::V,مانع بودن,къуылымпы кæнын
1318,behindern::V,مانع بودن,хъыг дарын
1319,verderben::V,از بین بردن,фесафын
1320,beschädigen::V,صدمه زدن,халын
1321,zerbrechen::V,شکستن,асӕттын
1322,zerreißen::V,دریدن,аскъуынын
1323,zerreißen::V,پاره کردن,аскъуынын
1324,zerstören::V,خراب کردن,фехалын
1325,zerstören::V,ویران کردن,фехалын
1326,verbrennen::V,سوزاندن,басудзын
1327,geben::V,دادن,дӕттын
1328,reichen::V,دادن,адæттын
1329,schenken::V,هدیه دادن,лæвар кæнын
1330,versprechen::V,قول دادن,дзырд раттын
1331,versprechen::V,قول دادن,зӕрдӕ бавӕрын
1332,versprechen::V,وعده دادن,дзырд раттын
1333,versprechen::V,وعده دادن,зӕрдӕ бавӕрын
1334,wünschen::V,آرزو کردن,зæрдæ зæгъы
1335,loben::V,ستایش کردن,раппӕлын
1336,küssen::V,بوسیدن,пъа кæнын
1337,küssen::V,بوسیدن,ба кæнын
1338,wiegen::V,نوسان کردن,узын
1339,zudecken::V,پوشاندن,бамбӕрзын
1340,wecken::V,بیدار کردن,райхъал кӕнын
1341,zeigen::V,نشان دادن,амонын
1342,führen::V,رهنمائی کردن,кӕнын
1343,führen::V,رهنمائی کردن,фæкæнын
1344,lehren::V,آموختن,ахуыр кæнын
1345,lehren::V,یاد دادن,ахуыр кæнын
1346,unterrichten::V,درس دادن,ахуыр кæнын
1347,unterrichten::V,تدریس کردن,ахуыр кæнын
1348,aufziehen::V,تربیت کردن,хъомыл кӕнын
1349,leiten::V,اداره کردن,разамынд дӕттын
1350,antreiben::V,عجله دادن,тагъд кæнын
1351,antreiben::V,عجله دادن,рог кæнын
1352,lassen::V,وادار کردن,кæнын
1353,einladen::V,دعوت کردن,ӕрхонын
1354,einladen::V,دعوت کردن,ӕрбахонын
1355,einladen::V,مهمان کردن,ӕрхонын
1356,einladen::V,مهمان کردن,ӕрбахонын
1357,vereinigen::V,یکی کردن,баиу кӕнын
1358,vereinigen::V,متحد کردن,баиу кӕнын
1359,besuchen::V,دیدار کردن,абæрæг кæнын
1360,besuchen::V,دیدار کردن,бабæрæг кæнын
1361,besuchen::V,دیدار کردن,бауайын
1362,treffen::V,ملاقات کردن,фембæлын
1363,sich versammeln::V,جمع شدن,æрæмбырд уын
