,Concept_ID,ro,sah
783,ehemalig::A,anterior,урукку
784,alt[Lebewesen]::A,bătrîn,кырдьаҕас
785,jung::A,tânăr,эдэр
786,arm::A,sărac,дьадаҥы
787,arm::A,sărman,дьадаҥы
788,reich::A,avut,баай
789,reich::A,bogat,баай
790,bekannt::A,cunoscut,билэр
791,berühmt::A,renumit,аатырбыт
792,fremd::A,străin,атын
793,verschieden::A,diferit,араас
794,verschieden::A,deosebit,араас
795,nah::A,apropiat,чугас
796,fern::A,departe,ыраах
797,linker::A,stâng,хаҥас
798,rechter::A,drept,уҥа
799,anderer::A,alt,атын
800,erster::A,prim,маҥнайгы
801,zweiter::A,al doilea,иккис
802,dritter::A,treilea,үһүс
803,letzter::A,final,тиһэх
804,allein::ADV,singur,соҕотох
805,auf einmal::ADV,dintrodată,биирдэ
806,zusammen::ADV,împreună,холбуу
807,lange::ADV,îndelung,уһуннук
808,lange::ADV,mult timp,уһуннук
809,plötzlich::ADV,deodată,эмискэ
810,plötzlich::ADV,pe neașteptate,эмискэ
811,sofort::ADV,imediat,тута
812,sofort::ADV,numaidecît,тута
813,später::ADV,mai apoi,хойут
814,später::ADV,mai târziu,хойут
815,jetzt::ADV,acum,билигин
816,heute::ADV,azi,бүгүн
817,heute::ADV,astăzi,бүгүн
818,morgen::ADV,mâine,сарсын
819,bald::ADV,curând,өтөр
820,dann::ADV,apoi,кэнна
821,gestern::ADV,ieri,бэҕэһээ
822,einst::ADV,odată,биир төгүл
823,einst::ADV,odată,арай биирдэ
824,einst::ADV,odinioară,биир төгүл
825,einst::ADV,odinioară,арай биирдэ
826,damals::ADV,atunci,оччоҕо
827,damals::ADV,pe atunci,оччоҕо
828,danach::ADV,după aceasta,аары
829,danach::ADV,după aceasta,ол кэнниттэн
830,vorher::ADV,mai întâi,урут
831,vorher::ADV,în prealabil,урут
832,zuerst::ADV,întâi,маҥнай
833,zuerst::ADV,în primul rând,маҥнай
834,einmal::ADV,odată,биирдэ
835,manchmal::ADV,uneori,арыт
836,manchmal::ADV,câteodată,арыт
837,oft::ADV,des,чаастатык
838,oft::ADV,deseori,чаастатык
839,immer::ADV,mereu,мэлдьи
840,immer::ADV,întotdeauna,мэлдьи
841,niemals::ADV,niciodată,хаһан да
842,hier::ADV,aci,маныаха
843,hier::ADV,aici,маныаха
844,hierhin::ADV,încoace,бэттэх
845,von hier::ADV,de aici,мантан
846,dort::ADV,acolo,онно
847,dorthin::ADV,dincolo,онно
848,geradeaus::ADV,drept înainte,быһа
849,geradeaus::ADV,drept înainte,быһаччы
850,vorwärts::ADV,înainte,инники
851,rückwärts::ADV,îndărăt,төттөру
852,zurück::ADV,înapoi,төттөрү
853,unten::ADV,jos,аллара
854,unten::ADV,dedesubt,аллара
855,hinab::ADV,în jos,аллара
856,hinab::ADV,de vale,аллара
857,oben::ADV,sus,үөһэ
858,oben::ADV,deasupra,үөһэ
859,hinauf::ADV,în sus,өрө
860,hinauf::ADV,în sus,үөһэ
861,überall::ADV,peste tot,бэйдиэ
862,überall::ADV,pretutindeni,бэйдиэ
863,nicht::ADV,nu,буолбатах
864,ein wenig::ADV,puțin,кыратык
865,kaum::ADV,cu greu,нэһиилэ
866,kaum::ADV,cu anevoie,нэһиилэ
867,sehr::ADV,mult,бэрт
868,sehr::ADV,mult,наһаа
869,sehr::ADV,foarte,бэрт
870,sehr::ADV,foarte,наһаа
871,so::ADV,așa,оччо
872,so::ADV,așa,оннук
873,so::ADV,atât,оччо
874,so::ADV,atât,оннук
875,noch::ADV,încă,өссө
876,nur::ADV,doar,эрэ
877,nur::ADV,doar,сыччах
878,schon::ADV,și,бэлиэр
879,schon::ADV,deja,бэлиэр
880,wieder::ADV,iar,эмиэ
881,wieder::ADV,iarăși,эмиэ
882,vergebens::ADV,în zadar,таак
883,vor::PRP,înainte de,иннигэр
884,hinter::PRP,după,кэлин
885,hinter::PRP,în spatele,кэлин
886,unter::PRP,sub,-ҕа
887,unter::PRP,sub,оһох түгэҕэ
888,durch::PRP,prin,курдары
889,neben::PRP,lângă,аттыгар
890,neben::PRP,alături de,аттыгар
891,zwischen::PRP,între,ыккардынан
892,zwischen::PRP,dintre,ыккардынан
893,wegen::PRP,pentru,уҥуортан
894,dies::PRN,acesta,ити
895,dies::PRN,acesta,бу
896,das::PRN,asta,били
897,alles::PRN,tot,барыта
898,ich::PRN,eu,мин
899,du::PRN,tu,эн
900,er::PRN,el,кнни
901,er::PRN,dânsul,кнни
902,wir::PRN,noi,биһиги
903,ihr::PRN,voi,эһиги
904,sie::PRN,ei,кинилэр
905,sie::PRN,dânșii,кинилэр
906,was::FPRN,ce,туох
907,wer::FPRN,cine,ким
908,wo::FADV,unde,ханна
909,wohin::FADV,încotro,ханна
910,wie::FADV,cum,хайдах
911,warum::FADV,de ce,тоҕо
912,warum::FADV,pentru ce,тоҕо
913,wieviel::FNUM,cât,төһө
914,eins::NUM,unu,биир
915,zwei::NUM,doi,икки
916,drei::NUM,trei,үс
917,vier::NUM,patru,түөрт
918,fünf::NUM,cinci,биэс
919,sechs::NUM,șase,алта
920,sieben::NUM,șapte,сэттэ
921,acht::NUM,opt,аҕыс
922,neun::NUM,nouă,тоҕус
923,zehn::NUM,zece,уон
924,elf::NUM,unsprezece,уон биир
925,zwölf::NUM,douăsprezece,уон икки
926,zwanzig::NUM,douăzeci,сүүрбэ
927,dreißig::NUM,treizeci,отут
928,vierzig::NUM,patruzeci,түөрт уон
929,fünfzig::NUM,cincizeci,биэс уон
930,sechzig::NUM,șaizeci,алта уон
931,siebzig::NUM,șaptezeci,сэттэ уон
932,achtzig::NUM,optzeci,аҕыс уон
933,neunzig::NUM,nouăzeci,тоҕус уонус
934,hundert::NUM,sută,сүүс
935,tausend::NUM,mie,тыһыынча
936,und::CNJ,și,да
937,und::CNJ,și,уонна
938,und::CNJ,și,итиэннэ
939,oder::CNJ,ori,эбэтэр
940,stehen::V,sta,тур
941,sitzen::V,ședea,олор
942,liegen::V,zăcea,сыт
943,liegen::V,fi culcat,сыт
944,hängen::V,atârna,санньылый
945,werden::V,deveni,буол
946,werden::V,se face,буол
947,passieren::V,se întâmpla,буол
948,beginnen::V,începe,саҕалан
949,enden::V,se sfârși,бүт
950,enden::V,se termina,бүт
951,wechseln::V,se schimba,уларый
952,aufgehen[Sonne]::V,răsări,ой
953,untergehen[Sonne]::V,apune,киир
954,scheinen[Sonne]::V,străluci,сырдат
955,donnern::V,tuna,эт
956,wehen::V,bate,үр
957,strömen::V,curge în șiroaie,кутулун
958,fließen::V,curge,сүүр
959,sich drehen::V,se învârti,эргий
960,schwanken::V,se clătina,биэтэҥнээ
961,schwingen::V,vibra,эйэҥнээ
962,schwingen::V,flutura,эйэҥнээ
963,fallen::V,cădea,оҕут
964,brennen::V,arde,умай
965,rauchen::V,fuma,буруолаа
966,regnen::V,ploua,самыырдаа
967,gefrieren::V,îngheța,тоҥ
968,tauen::V,se dezgheța,ир
969,schmelzen::V,se topi,уулун
970,trocknen::V,se usca,куур
971,sieden::V,fierbe,оргуй
972,sieden::V,clocoti,оргуй
973,faulen::V,se împuți,сытый
974,verfaulen::V,putrezi,сытыйан_хаал
975,reißen::V,se rupe,хайыт
976,reißen::V,se rupe,быһытталан
977,reißen::V,se sfâșia,хайыт
978,reißen::V,se sfâșia,быһытталан
979,versinken::V,se scufunda,тимир
980,versinken::V,se scufunda,батылын
981,vergehen::V,trece,дьай
982,vergehen::V,se scurge,дьай
983,erscheinen::V,apărea,көһүн
984,verschwinden::V,dispărea,сүт
985,sinken::V,cădea,намтаа
986,sinken::V,coborî,намтаа
987,abnehmen::V,scădea,аччаа
988,abnehmen::V,descrește,аччаа
989,zunehmen::V,spori,элбээ
990,zunehmen::V,crește,элбээ
991,zunehmen::V,augmenta,элбээ
992,steigen::V,urca,үрдээ
993,wachsen::V,crește,үүн
994,glänzen::V,luci,кылбай
995,glänzen::V,străluci,кылбай
996,funkeln::V,scânteia,күлүмнээ
997,funkeln::V,scânteia,күлүмүрдээ
998,lärmen::V,face larmă,тыаһаа
999,läuten::V,suna,собуоннаа
1000,klingeln::V,suna,линкинээ
1001,klirren::V,zăngăni,айгырат
1002,brausen::V,vui,сирилээ
1003,rauschen::V,vâjâi,суугунаа
1004,klingen::V,suna,доргуй
1005,bellen::V,lătra,үр
1006,heulen::V,urla,улуй
1007,blasen::V,sufla,үр
1008,pfeifen::V,fluiera,иһиир
1009,schreien::V,țipa,кылан
1010,schreien::V,țipa,хаһыытаа
1011,stöhnen::V,geme,ынчыктаа
1012,zittern::V,tremura,титирээ
1013,zittern::V,tremura,дьигиһий
1014,leben::V,trăi,олор
1015,geboren werden::V,se naște,төрөө
1016,atmen::V,respira,тыын
1017,trinken::V,bea,ис
1018,essen::V,mânca,аһаа
1019,schlucken::V,înghiți,ыйыһын
1020,müde werden::V,se obosi,сылай
1021,einschlafen::V,adormi,утуйан хаал
1022,schlafen::V,dormi,утуй
1023,schlafen::V,dormi,утуйа сыт
1024,aufwachen::V,se deștepta,уһугун
1025,aufstehen::V,fi se scula,тур
1026,sich erholen::V,se relaxa,сынньан
1027,sich erholen::V,se destinde,сынньан
1028,krank werden::V,se îmbolnăvi,ыарый
1029,krank sein::V,zăcea,ыарый
1030,krank sein::V,zăcea,ыарыт
1031,krank sein::V,fi bolnav,ыарый
1032,krank sein::V,fi bolnav,ыарыт
1033,schmerzen::V,durea,ыарыт
1034,husten::V,tuși,сөтөлүн
1035,genesen::V,se însănătoși,көн
1036,sterben::V,muri,өл
1037,umkommen::V,pieri,өл
1038,umkommen::V,pieri,оҕут
1039,sich bewegen::V,se mișca,хамсаа
1040,sich rühren::V,se mișca,хамсаа
1041,sich erheben::V,se ridica,тур
1042,sich setzen::V,lua loc,олор
1043,sich setzen::V,se așeza,олор
1044,hinfallen::V,cădea jos,оҕут
1045,laufen::V,merge,хаам
1046,laufen::V,merge pe jos,хаам
1047,schreiten::V,păși,атыллаа
1048,spazierengehen::V,se plimba,дьаарбай
1049,eilen::V,fi se grăbi,тиэтэй
1050,sich beeilen::V,se grăbi,ыксаа
1051,sausen::V,țâșni,элээр
1052,rennen::V,fugi,сүүрэкэлээ
1053,rennen::V,alerga,сүүрэкэлээ
1054,springen::V,sări,ой
1055,springen::V,sări,ыстан
1056,klettern::V,urca,ытын
1057,klettern::V,se cățăra,ытын
1058,schaukeln::V,legăna,эйэҥнээ
1059,schaukeln::V,legăna,биэрэҥнээ
1060,kriechen::V,se târî,сыыл
1061,schwimmen::V,înota,уһун
1062,schwimmen::V,înota,харбаа
1063,tauchen::V,se scufunda,умус
1064,rudern::V,vâsli,эрт
1065,rudern::V,lopăta,эрт
1066,fahren::V,merge,айаннаа
1067,fliegen::V,zbura,көт
1068,gehen::V,merge,бар
1069,weggehen::V,se duce,бар
1070,abfahren::V,pleca,бар
1071,anhalten::V,se opri,тохтоо
1072,hineingehen::V,intra,киир
1073,eintreten::V,intra,киир
1074,kommen::V,veni,кэл
1075,ankommen::V,sosi,кэл
1076,ankommen::V,sosi,тиий
1077,ankommen::V,ajunge,кэл
1078,ankommen::V,ajunge,тиий
1079,zurückkommen::V,se întoarce,төнүн
1080,bleiben::V,rămâne,хаал
1081,warten::V,aștepta,көһүт
1082,erwarten::V,aștepta,күүт
1083,erwarten::V,aștepta,көһүт
1084,suchen::V,căuta,ирдээ
1085,suchen::V,căuta,көрдөө
1086,finden::V,găsi,бул
1087,versuchen::V,încerca,сорун
1088,vorbereiten::V,pregăti,бэлэмнээ
1089,lieben::V,iubi,таптаа
1090,mögen::V,plăcea a,сөбүл
1091,lachen::V,râde,күл
1092,rühren::V,mișca,долгут
1093,rühren::V,înduioșa,долгут
1094,weinen::V,plânge,ытаа
1095,schimpfen::V,înjura,үөҕүс
1096,sich ärgern::V,se supăra,кыыһыр
1097,sich ärgern::V,se supăra,кыйахан
1098,sich fürchten::V,se teme,куттан
1099,sich fürchten::V,se teme,дьиксин
1100,sich fürchten::V,fi teamă a,куттан
1101,sich fürchten::V,fi teamă a,дьиксин
1102,fürchten::V,se teme de,дьиксин
1103,fürchten::V,se teme de,куттан
1104,fliehen::V,fugi,күрээ
1105,flüchten::V,evada,күрээ
1106,sehen::V,vedea,көр
1107,anschauen::V,privi,көр
1108,ansehen::V,privi,көр
1109,hören::V,auzi,бил
1110,hören::V,auzi,иһит
1111,zuhören::V,asculta,иһит
1112,probieren::V,gusta,боруобалаан көр
1113,probieren::V,gusta,амсайан көр
1114,riechen::V,mirosi,сытырҕаа
1115,fühlen::V,simți,бил
1116,fühlen::V,resimți,бил
1117,scheinen::V,părea,көһүн
1118,zu sehen sein::V,se vedea,көһүн
1119,vernehmen::V,auzi,иһит
1120,frieren::V,fi frig,тоҥ
1121,frieren::V,fi frig,үлүй
1122,tun::V,face,гын
1123,können::V,ști,кыай
1124,können::V,putea,кыай
1125,wollen::V,dori,баҕар
1126,anfangen::V,începe,саҕалаа
1127,beenden::V,sfârși,бүтэр
1128,beenden::V,termina,бүтэр
1129,aufhören::V,înceta,уурай
1130,gelingen::V,reuși,сатан
1131,gelingen::V,izbuti,сатан
1132,geraten::V,reuși,баар буолан биэр
1133,geraten::V,reuși,баар буола тус
1134,geraten::V,reuși,буолан таҕыс
1135,öffnen::V,deschide,ас
1136,schließen::V,închide,сап
1137,schließen::V,închide,хатаа
1138,stellen::V,pune,уур
1139,stellen::V,pune,туруор
1140,stellen::V,așeza,уур
1141,stellen::V,așeza,туруор
1142,setzen::V,pune,туруор
1143,setzen::V,pune,уур
1144,setzen::V,așeza,туруор
1145,setzen::V,așeza,уур
1146,legen::V,pune,уур
1147,berühren::V,atinge,тыыт
1148,berühren::V,atinge,таарый
1149,verbinden::V,lega,кэлгий
1150,bedecken::V,acoperi,бүрүй
1151,aufhängen::V,atârna,ыйаа
1152,aufhängen::V,spânzura,ыйаа
1153,anzünden::V,aprinde,умат
1154,aufheben::V,ridica,өрө тарт
1155,aufheben::V,lua de jos,өрө тарт
1156,zurücklassen::V,lăsa,бырах
1157,zurücklassen::V,lăsa în urmă,бырах
1158,verlieren::V,pierde,сүтэр
1159,fallen lassen::V,scăpa,түһэр
1160,fallen lassen::V,scăpa,мүлчү тут
1161,fallen lassen::V,arunca,түһэр
1162,fallen lassen::V,arunca,мүлчү тут
1163,machen::V,face,оҥор
1164,machen::V,face,оҥоһун
1165,herstellen::V,fabrica,оҥор
1166,herstellen::V,confecționa,оҥор
1167,bauen::V,clădi,тут
1168,bauen::V,construi,тут
1169,reparieren::V,repara,абырахтаа
1170,verbessern::V,ameliora,тупсар
1171,verbessern::V,îmbunătăți,тупсар
1172,ändern::V,schimba,уларыт
1173,ändern::V,modifica,уларыт
1174,graben::V,săpa,хас
1175,beugen::V,curba,бокут
1176,beugen::V,curba,токурут
1177,beugen::V,curba,бүк баттаа
1178,biegen::V,îndoi,иэх
1179,biegen::V,îndoi,өҕүлүннэр
1180,biegen::V,încovoia,иэх
1181,biegen::V,încovoia,өҕүлүннэр
1182,drehen::V,învârti,эргит
1183,drehen::V,învârti,эргичит
1184,wenden::V,întoarce,эргилин
1185,umdrehen::V,învârti,түҥнэр
1186,umdrehen::V,întoarce,түҥнэр
1187,heben::V,ridica,көтөх
1188,hochheben::V,ridica,таһаар
1189,ergreifen::V,lua,тут
1190,ergreifen::V,apuca,тут
1191,halten::V,ține,тут
1192,drücken::V,apăsa,ык
1193,drücken::V,strânge,ык
1194,schieben::V,împinge,ас
1195,kratzen::V,zgâria,кыһыы
1196,lecken::V,linge,салаа
1197,beißen::V,mușca,ытыр
1198,abreißen::V,rupe,быһа тарт
1199,abreißen::V,rupe,туура тарт
1200,abreißen::V,smulge,быһа тарт
1201,abreißen::V,smulge,туура тарт
1202,abschneiden::V,scurta,быс
1203,abschneiden::V,scurta,быһан ыл
1204,abschneiden::V,scurta,быһа баттаа
1205,binden::V,lega,кэлгий
1206,stecken::V,pune,батары ас
1207,brechen::V,rupe,тоһут
1208,brechen::V,frânge,тоһут
1209,klopfen::V,ciocăni,тоҥсуй
1210,hauen::V,lovi,оҕус
1211,kleben::V,lipi,силимнээ
1212,reiben::V,freca,аал
1213,reiben::V,fricționa,аал
1214,streichen::V,unge,сыбаа
1215,schleifen::V,ascuți,чочуй
1216,schneiden::V,tăia,быс
1217,rütteln::V,zgâlțâi,иэҕэҥнэт
1218,schütteln::V,scutura,сахсый
1219,schwenken::V,agita,дайбаа
1220,schütten::V,vărsa,кут
1221,füllen::V,umple,толор
1222,einwickeln::V,înveli,суулаа
1223,einwickeln::V,înfășura,суулаа
1224,tragen::V,căra,ит
1225,schleppen::V,târî,сос
1226,ziehen::V,trage,тарт
1227,aufbewahren::V,păstra,уур
1228,aufbewahren::V,păstra,харай
1229,aufbewahren::V,conserva,уур
1230,aufbewahren::V,conserva,харай
1231,werfen::V,arunca,бырах
1232,fangen::V,prinde,хап
1233,packen::V,apuca,тут
1234,verstecken::V,ascunde,саһыар
1235,teilen::V,împărți,үллэр
1236,schicken::V,trimite,ыыт
1237,bringen::V,aduce,аҕал
1238,hinzufügen::V,adăuga,эп
1239,bekommen::V,obține,ыл
1240,bekommen::V,obține,булун
1241,bekommen::V,dobândi,ыл
1242,bekommen::V,dobândi,булун
1243,erhalten::V,primi,ыл
1244,erhalten::V,căpăta,ыл
1245,nehmen::V,lua,ыл
1246,wählen::V,opta,быыбардаа
1247,wählen::V,alege,быыбардаа
1248,auswählen::V,selecta,тал
1249,bewahren::V,păstra,харай
1250,behindern::V,stingheri,мэһэйдээ
1251,verderben::V,strica,буорту гын
1252,beschädigen::V,strica,алдьат
1253,zerbrechen::V,rupe,үлтүрүт
1254,zerbrechen::V,frânge,үлтүрүт
1255,zerreißen::V,rupe,хайыта тарт
1256,zerreißen::V,sfâșia,хайыта тарт
1257,zerstören::V,distruge,алдьат
1258,verbrennen::V,arde,уоттаа
1259,verbrennen::V,incendia,уоттаа
1260,geben::V,da,биэр
1261,reichen::V,întinde,аҕал
1262,schenken::V,dărui,бэлэхтээ
1263,versprechen::V,făgădui,эрэннэр
1264,wünschen::V,ura,баҕар
1265,loben::V,lăuda,хайҕаа
1266,küssen::V,săruta,уураа
1267,wiegen::V,legăna,бигээ
1268,zudecken::V,acoperi,сап
1269,zudecken::V,acoperi,бүрүй
1270,wecken::V,trezi,уһугуннар
1271,wecken::V,deștepta,уһугуннар
1272,zeigen::V,arăta,көрдөр
1273,führen::V,călăuzi,салай
1274,lehren::V,preda,үөрэт
1275,lehren::V,învăța,үөрэт
1276,unterrichten::V,învăța,үөрэт
1277,unterrichten::V,instrui,үөрэт
1278,aufziehen::V,crește,иит
1279,leiten::V,duce,салай
1280,leiten::V,conduce,салай
1281,antreiben::V,împinge,кыһай
1282,antreiben::V,încuraja,кыһай
1283,lassen::V,pune pe să,күһэй
1284,einladen::V,invita,ыҥыр
1285,vereinigen::V,uni,холбоо
1286,vereinigen::V,uni,түм
1287,vereinigen::V,întruni,холбоо
1288,vereinigen::V,întruni,түм
1289,besuchen::V,vizita,сырыт
1290,besuchen::V,vizita,билсэ сырыт
1291,besuchen::V,face o vizită,сырыт
1292,besuchen::V,face o vizită,билсэ сырыт
1293,treffen::V,întâlni,көрүс
1294,sich versammeln::V,se aduna,мүһүн
1295,sich versammeln::V,se aduna,түмүс
1296,spielen::V,se juca,оонньоо
1297,singen::V,cânta,ыллаа
1298,tanzen::V,dansa,үҥкүүлээ
1299,sich trennen::V,se separa,араҕыс
1300,sich trennen::V,se despărți,араҕыс
1301,verlassen::V,părăsi,хааллар
1302,verlassen::V,abandona,хааллар
1303,retten::V,salva,өрүһүй
1304,bewachen::V,păzi,араҥаччылаа
1305,schützen::V,ocroti,көмүскээ
1306,schützen::V,proteja,көмүскээ
1307,verteidigen::V,apăra,көмүскээ
1308,sich schlagen::V,se bate,охсус
1309,schießen::V,trage,ытыалаа
1310,siegen::V,birui,хот
1311,siegen::V,birui,кыай
1312,siegen::V,învinge,хот
1313,siegen::V,învinge,кыай
1314,ärgern::V,supăra,кыыһырт
1315,schlagen::V,lovi,оҕус
1316,treten::V,călca,тэп
1317,stechen::V,înțepa,кэй
1318,stechen::V,împunge,кэй
1319,stoßen::V,împinge,кэп
1320,stoßen::V,împinge,үтүрүй
1321,stehlen::V,fura,уор
1322,stören::V,deranja,мэһэйдээ
1323,belästigen::V,importuna,батар
1324,verbergen::V,ascunde,кистээ
1325,täuschen::V,amăgi,албыннаа
1326,betrügen::V,înșela,албыннаа
1327,töten::V,omorî,өлөр
1328,wohnen::V,sta,олор
1329,wohnen::V,locui,олор
1330,arbeiten::V,lucra,үлэлээ
1331,sammeln::V,aduna,мус
1332,sammeln::V,aduna,хомуй
1333,sammeln::V,colecționa,мус
1334,sammeln::V,colecționa,хомуй
1335,pflücken::V,culege,үргээ
1336,jagen::V,vâna,бултаа
1337,fischen::V,pescui,балыктаа
1338,fassen::V,prinde,тут
1339,hüten::V,paște,манаа
1340,treiben::V,mână,үүр
1341,anbinden::V,lega,баай
1342,füttern::V,da de mâncare,аһат
1343,melken::V,mulge,ыа
1344,hacken::V,toca,кэрт
1345,hacken::V,sparge,кэрт
1346,gießen::V,uda,сиигирт
1347,reifen::V,pârgui,бус
1348,zubereiten::V,găti,бэлэмнээ
1349,kochen::V,găti,буһар
1350,backen::V,coace,буһар
1351,braten::V,coace,хооруй
1352,braten::V,coace,ыһаарылаа
1353,braten::V,coace,соркуойдаа
1354,umrühren::V,mesteca,былаа
1355,stricken::V,împleti,өр
1356,nähen::V,coase,иистэн
1357,färben::V,vopsi,кырааскалаа
1358,färben::V,colora,кырааскалаа
1359,reinigen::V,curăți,ыраастаа
1360,waschen::V,spăla,сууй
1361,abwischen::V,șterge,сот
1362,spülen::V,clăti,сайҕаа
1363,fegen::V,mătura,сиппий
1364,kehren::V,mătura,харбаа
1365,baden::V,se scălda,сөтүөлээ
1366,sich waschen::V,se spăla,суун
1367,ausziehen::V,și scoate,уһул
1368,anziehen::V,îmbrăca,кэтэрт
1369,sich anziehen::V,se îmbrăca,таҥын
1370,kämmen::V,pieptăna,тараа
1371,schmücken::V,împodobi,симээ
1372,sagen::V,zice,диэ
1373,sagen::V,spune,диэ
1374,sprechen::V,vorbi,эт
1375,sprechen::V,vorbi,саҥар
1376,reden::V,vorbi,кэпсэт
1377,reden::V,discuta,кэпсэт
1378,sich unterhalten::V,conversa,кэпсэт
1379,sich unterhalten::V,sta de vorbă,кэпсэт
1380,fragen::V,întreba,ыйыт
1381,bitten::V,ruga,көрдөс
1382,erzählen::V,spune,кэпсээ
1383,erzählen::V,spune,сэһэргээ
1384,erzählen::V,povesti,кэпсээ
1385,erzählen::V,povesti,сэһэргээ
1386,mitteilen::V,comunica,биллэр
1387,mitteilen::V,înștiința,биллэр
1388,nennen::V,numi,ааттаа
1389,nennen::V,chema,ааттаа
1390,rufen::V,chema,ыҥыр
1391,prahlen::V,se făli,чабылан
1392,prahlen::V,se făli,киһиргээ
1393,übersetzen::V,traduce,тылбаастаа
1394,denken::V,gândi,санаа
1395,denken::V,gândi,толкуйдаа
1396,glauben::V,crede,итэҕэй
1397,bemerken::V,observa,бэлиэтээ
1398,erkennen::V,cunoaște,бил
1399,erkennen::V,recunoaște,бил
1400,begreifen::V,pricepe,өйдөө
1401,begreifen::V,înțelege,өйдөө
1402,verstehen::V,înțelege,өйдөө
1403,lernen::V,învăța,үөрэн
1404,wissen::V,ști,бил
1405,sich erinnern an::V,a-și aminti de,аҕын
1406,vergessen::V,uita,умун
1407,messen::V,măsura,кэмнээ
1408,messen::V,măsura,кээмэйдээ
1409,zählen::V,număra,аах
1410,rechnen::V,calcula,аах
1411,lesen::V,citi,аах
1412,malen::V,picta,уруһуйдаа
1413,zeichnen::V,desena,уруһуйдаа
1414,schreiben::V,scrie,суруй
1415,besitzen::V,avea,баһылаа
1416,besitzen::V,poseda,баһылаа
1417,kaufen::V,cumpăra,атыылас
1418,verkaufen::V,vinde,атыылаа
1419,bezahlen::V,plăti,төлөө
1420,bezahlen::V,achita,төлөө
1421,zahlen::V,plăti,төлөө
1422,beherrschen::V,stăpâni,баһылаа
1423,ertragen::V,răbda,тулуй
1424,ertragen::V,suporta,тулуй
