,Concept_ID,ce,cy
776,eins::NUM,цхьаъ,un
777,zwei::NUM,шиъ,dau
778,drei::NUM,кхоъ,tri
779,vier::NUM,диъ,pedwar
780,fünf::NUM,пхиъ,pump
781,sechs::NUM,ялх,chwech
782,sieben::NUM,ворхӏ,saith
783,acht::NUM,бархӏ,wyth
784,neun::NUM,исс,naw
785,zehn::NUM,итт,deg
786,elf::NUM,цхьайтта,un ar ddeg
787,zwölf::NUM,шийтта,deuddeg
788,zwölf::NUM,шийтта,un deg dau
789,zwanzig::NUM,ткъа,ugain
790,dreißig::NUM,ткъе итт,tri deg
791,dreißig::NUM,ткъе итт,deg ar hugain
792,vierzig::NUM,шовзткъа,deugain
793,fünfzig::NUM,шовзткъе итт,hanner cant
794,sechzig::NUM,кхузткъа,chwe deg
795,siebzig::NUM,кхузткъе итт,saith deg
796,siebzig::NUM,кхузткъе итт,deg a thrigain
797,achtzig::NUM,дезткъа,wyth deg
798,achtzig::NUM,дезткъа,pedar ugain
799,neunzig::NUM,дезткъе итт,naw deg
800,neunzig::NUM,дезткъе итт,deg a phedwar ugain
801,hundert::NUM,бӏе,cant
802,tausend::NUM,эзар,mil
803,und::CNJ,a,a
804,oder::CNJ,я,neu
805,stehen::V,латта,sefyll
806,sitzen::V,хиъна ӏан,eistedd
807,liegen::V,ӏилла,gorwedd
808,hängen::V,кхаза,hongian
809,werden::V,хила,dod yn
810,werden::V,хила,mynd yn
811,passieren::V,хила,digwydd
812,beginnen::V,доло,cychwyn
813,enden::V,дӏадерза,gorffen
814,wechseln::V,хийца,newid
815,aufgehen[Sonne]::V,кхета,codi
816,untergehen[Sonne]::V,чубуза,machlud
817,scheinen[Sonne]::V,серло яла,tywynnu
818,donnern::V,къекъа,taranu
819,wehen::V,хьекха,chwythu
820,strömen::V,эха,ffrydio
821,fließen::V,охьаэха,llifo
822,sich drehen::V,хьийза,troi
823,sich drehen::V,хьийза,cylchdroi
824,schwanken::V,леста,siglo
825,schwingen::V,лесто,siglo
826,fallen::V,охьакхета,cwympo
827,brennen::V,дага,llosgi
828,rauchen::V,оза,mygu
829,regnen::V,догlа догlу,glawio
830,gefrieren::V,гӏоро,rhewi
831,tauen::V,даша,toddi
832,tauen::V,даша,meirioli
833,schmelzen::V,лала,toddi
834,trocknen::V,дакъо,sychu
835,sieden::V,кхехка,berwi
836,faulen::V,дахкадала,pydru
837,faulen::V,дахкадала,braenu
838,verfaulen::V,дахкадала,pydru
839,verfaulen::V,дахкадала,dadfeilio
840,reißen::V,хеда,clecian
841,reißen::V,хеда,torri'n glats
842,versinken::V,хичудаха,suddo
843,vergehen::V,дlаэха,myned heibio
844,vergehen::V,дlаэха,pasio
845,erscheinen::V,схьадала,ymddangos
846,erscheinen::V,ӏоттадала,ymddangos
847,verschwinden::V,къайладала,diflannu
848,sinken::V,лахдала,syrthio
849,zunehmen::V,лакхадала,cynyddu
850,steigen::V,хьаладала,codi
851,wachsen::V,кхиа,tyfu
852,glänzen::V,лепа,disgleirio
853,funkeln::V,къега,pefrio
854,lärmen::V,гӏовгӏаян,cadw sŵn
855,lärmen::V,гӏовгӏаян,gwneud twrw
856,läuten::V,детта,canu
857,klingeln::V,дека,canu
858,klingeln::V,дека,seinio
859,klirren::V,дека,tincian
860,brausen::V,хьаьдда даха,rhuo
861,rauschen::V,леста,siffrwd
862,rauschen::V,леста,chwithrwd
863,klingen::V,дека,seinio
864,bellen::V,лета,cyfarth
865,heulen::V,угӏа,udo
866,heulen::V,угӏа,oernadu
867,blasen::V,хӏуп баха,chwythu
868,pfeifen::V,шок етта,chwibanu
869,schreien::V,мохь бетта,gweiddi
870,schreien::V,мохь бетта,bloeddio
871,stöhnen::V,узарш дан,griddfan
872,zittern::V,дега,crynu
873,leben::V,даха,byw
874,geboren werden::V,хила,cael eich geni
875,atmen::V,садеӏа,anadlu
876,trinken::V,мала,yfed
877,essen::V,кхалла,bwyta
878,schlucken::V,къурдбан,llyncu
879,müde werden::V,кӏаддала,blino
880,einschlafen::V,наб кхета,mynd i gysgu
881,einschlafen::V,наб кхета,syrthio i gysgu
882,schlafen::V,вижа,huno
883,schlafen::V,вижа,cysgu
884,schlafen::V,наб ян,huno
885,schlafen::V,наб ян,cysgu
886,schlafen::V,дижина хила,huno
887,schlafen::V,дижина хила,cysgu
888,aufwachen::V,самадала,dihuno
889,aufstehen::V,гӏатта,codi
890,sich erholen::V,садаӏа,ymlacio
891,sich erholen::V,садаӏа,dadflino
892,krank werden::V,цомгуш хила,mynd yn sâl
893,krank werden::V,цомгуш хила,mynd yn wael
894,krank sein::V,цомгуш хила,gwaelu
895,schmerzen::V,лаза,brifo
896,schmerzen::V,ӏийжа,brifo
897,husten::V,йовхарш етта,pesychu
898,genesen::V,тадала,gwella
899,genesen::V,тадала,cael yn ôl
900,sterben::V,дала,marw
901,umkommen::V,хӏаллакхила,trengi
902,sich bewegen::V,лела,symud
903,sich rühren::V,меттахъхьен,syflyd
904,sich erheben::V,хьалагlатта,codi
905,sich setzen::V,хаа,eistedd
906,hinfallen::V,дожа,cwympo
907,hinfallen::V,охьакхета,cwympo
908,laufen::V,вада,cerdded
909,laufen::V,хьада,cerdded
910,schreiten::V,болар дан,camu
911,schreiten::V,ког баккха,camu
912,spazierengehen::V,доладала,mynd am dro
913,eilen::V,сихдала,rhuthro
914,sich beeilen::V,сихдала,brysio
915,rennen::V,дада,rhedeg
916,springen::V,ирхкхийсадала,llamu
917,springen::V,ирхкхийсадала,neidio
918,klettern::V,тӏедийла,dringo
919,schaukeln::V,техко,siglo
920,kriechen::V,такха,cropian
921,schwimmen::V,некадан,nofio
922,tauchen::V,чулелха,plymio
923,tauchen::V,чулелха,ymsuddo
924,rudern::V,дига лело,rhwyfo
925,rudern::V,кема лело,rhwyfo
926,fahren::V,хахка,gyrru
927,fahren::V,хахка,dreifio
928,fliegen::V,тӏемадала,hedfan
929,gehen::V,лeла,mynd
930,weggehen::V,дӏадаха,mynd
931,weggehen::V,дӏадаха,ymadael
932,abfahren::V,дӏадаха,ymadael
933,anhalten::V,саца,stopio
934,hineingehen::V,чудала,mynd i mewn
935,eintreten::V,чудала,mynd i
936,kommen::V,кхача,dod
937,kommen::V,дӏакхача,dod
938,kommen::V,схьакхача,dod
939,ankommen::V,кхача,cyrraedd
940,ankommen::V,схьакхача,cyrraedd
941,zurückkommen::V,юхада,dychwelyd
942,bleiben::V,диса,aros
943,bleiben::V,диса,sefyll
944,warten::V,хьежа,aros
945,warten::V,хьежа,disgwyl
946,warten::V,cобар дан,aros
947,warten::V,cобар дан,disgwyl
948,erwarten::V,хьоьжуш ӏан,disgwyl
949,suchen::V,леха,chwilio am
950,finden::V,каро,darganfod
951,versuchen::V,дан хьажа,profi
952,versuchen::V,дан хьажа,ceisio
953,vorbereiten::V,кечъян,paratoi
954,lieben::V,деза,caru
955,mögen::V,безамхила,hoffi
956,lachen::V,дела,chwerthin
957,rühren::V,хьедан,cynhyrfu
958,weinen::V,делха,wylo
959,weinen::V,делха,llefain
960,schimpfen::V,чехо,grwgnach
961,sich ärgern::V,оьгӏазъэха,gofidio
962,sich fürchten::V,кхера,ofni
963,fürchten::V,кхера,arswydo
964,fliehen::V,дӏадада,ffoi
965,flüchten::V,дӏадада,dianc
966,sehen::V,ган,gweld
967,anschauen::V,хьажа,syllu
968,anschauen::V,хьажа,edrych
969,anschauen::V,хьежа,syllu
970,anschauen::V,хьежа,edrych
971,ansehen::V,хьовса,gwylio
972,hören::V,хаза,clywed
973,zuhören::V,ладогӏа,gwrando
974,probieren::V,хьажа,profi
975,riechen::V,хьожа яха,arogli
976,fühlen::V,хаадала,teimlo
977,fühlen::V,хаадала,clywed
978,scheinen::V,мотта,ymddangos
979,zu sehen sein::V,гуш хила,dod i'r golwg
980,vernehmen::V,бартхатта,clywed sôn am
981,frieren::V,гӏоро,bod yn oer
982,tun::V,дан,gwneud
983,können::V,дадала,gallu
984,wollen::V,тӏергӏа,bod mewn angen
985,anfangen::V,доло,dechrau
986,beenden::V,довла,darfod
987,beenden::V,довла,gorffen
988,aufhören::V,саца,peidio
989,gelingen::V,кадала,llwyddo
990,geraten::V,хила,diweddu
991,öffnen::V,дӏаделла,agor
992,öffnen::V,схьаделла,agor
993,schließen::V,къовла,cau
994,schließen::V,дӏачӏагӏа,cau
995,stellen::V,хlотто,gosod
996,setzen::V,дийгӏа,gosod
997,legen::V,охьадилла,gosod
998,berühren::V,хьедан,cyffwrdd
999,verbinden::V,вовшахтаса,cysylltu
1000,bedecken::V,тилла,gorchuddio
1001,bedecken::V,тӏетаса,gorchuddio
1002,aufhängen::V,хьалаолла,crogi
1003,aufhängen::V,хьалаолла,hongian
1004,anzünden::V,лато,cynnau
1005,aufheben::V,айа,codi
1006,zurücklassen::V,дита,gadael
1007,verlieren::V,дайа,colli
1008,fallen lassen::V,охьадожо,gollwng
1009,machen::V,дан,gwneud
1010,herstellen::V,дан,cynhyrchu
1011,bauen::V,гӏишлоян,adeiladu
1012,reparieren::V,тадан,trwsio
1013,reparieren::V,тадан,atgyweirio
1014,verbessern::V,нисдан,diwygio
1015,ändern::V,хийца,altro
1016,graben::V,ахка,palu
1017,graben::V,ахка,cloddio
1018,beugen::V,сатто,plygu
1019,biegen::V,сатто,plygu
1020,drehen::V,хьовзо,troelli
1021,umdrehen::V,хьовзo,troi
1022,heben::V,айа,codi
1023,heben::V,хьалаайа,codi
1024,hochheben::V,хьалаайа,dyrchafu
1025,ergreifen::V,дӏалаца,gafael
1026,halten::V,латто,dal
1027,drücken::V,тӏетаӏо,pwyso
1028,drücken::V,тӏетаӏо,gwasgu
1029,schieben::V,татта,gwthio
1030,kratzen::V,мӏараш тийса,crafu
1031,lecken::V,мотт хьекха,llyfu
1032,beißen::V,катoха,cnoi
1033,beißen::V,катoха,brathu
1034,abreißen::V,схьадаккха,tynnu ymaith
1035,abschneiden::V,кхада,torri
1036,binden::V,дӏадехка,clymu
1037,binden::V,вовшахтаса,clymu
1038,stecken::V,чудахийта,plannu
1039,brechen::V,кагдан,torri
1040,klopfen::V,детта,taro
1041,hauen::V,етта,taro
1042,kleben::V,тӏелато,gludio
1043,reiben::V,хьекхо,rhwbio
1044,streichen::V,тlехьакха,taenu
1045,schleifen::V,ирдан,hogi
1046,schneiden::V,ларга,torri
1047,rütteln::V,лесто,ysgytio
1048,schütteln::V,лесто,siglo
1049,schütteln::V,лесто,ysgwyd
1050,schwenken::V,лесто,siglo
1051,schütten::V,дотта,tywallt
1052,füllen::V,дуза,llenwi
1053,einwickeln::V,хьарчо,lapio
1054,tragen::V,дахьа,cludo
1055,schleppen::V,ийзо,llusgo
1056,ziehen::V,озо,tynnu
1057,aufbewahren::V,ӏалашдан,cadw
1058,werfen::V,кхосса,taflu
1059,fangen::V,леца,dal
1060,packen::V,леца,cipio
1061,packen::V,леца,crafangu
1062,verstecken::V,къайладаккха,celu
1063,verstecken::V,къайладаккха,cuddio
1064,teilen::V,декъа,rhannu
1065,schicken::V,дӏадахьийта,anfon
1066,bringen::V,дан,dod â
1067,hinzufügen::V,тӏетоха,chwanegu
1068,bekommen::V,даккха,cael
1069,erhalten::V,даккха,derbyn
1070,nehmen::V,схьаэца,cymryd
1071,wählen::V,харжа,dewis
1072,auswählen::V,харжа,dethol
1073,bewahren::V,lалашдан,cadw
1074,behindern::V,новкъарло ян,atal
1075,behindern::V,новкъарло ян,rhwystro
1076,verderben::V,талхо,difetha
1077,beschädigen::V,дохо,niweidio
1078,zerbrechen::V,дохо,torri
1079,zerbrechen::V,кагдан,torri
1080,zerreißen::V,хадо,rhwygo
1081,zerstören::V,дохо,dinistrio
1082,zerstören::V,кагдан,dinistrio
1083,verbrennen::V,даго,llosgi
1084,geben::V,яла,rhoi
1085,reichen::V,дӏадала,estyn
1086,reichen::V,дӏакховдо,estyn
1087,schenken::V,совгӏат дан,rhoddi
1088,versprechen::V,ваӏда дан,addo
1089,wünschen::V,лаа,dymuno
1090,loben::V,хасто,canmol
1091,küssen::V,оба яккха,cusanu
1092,wiegen::V,тахка,siglo
1093,zudecken::V,тӏетаса,gorchuddio
1094,wecken::V,самадаккха,deffro
1095,zeigen::V,гайта,dangos
1096,führen::V,дига,arwain
1097,lehren::V,ӏамо,dysgu
1098,unterrichten::V,хьеха,hyfforddi
1099,aufziehen::V,кхио,dod i fyny
1100,leiten::V,урхалла дан,arwain
1101,antreiben::V,сихдан,annog
1102,lassen::V,-йта,gadael
1103,einladen::V,кхайкха,gwahodd
1104,vereinigen::V,цхьаьнатоха,uno
1105,vereinigen::V,цхьаьнатоха,cyfuno
1106,besuchen::V,хьажахIотта,ymweld â
1107,treffen::V,дуьхьалкхета,cwrdd
1108,treffen::V,дуьхьалкхета,cyfarfod
1109,sich versammeln::V,гулдан,casglu
1110,sich versammeln::V,гулдан,cynnull
1111,spielen::V,ловза,chwarae
1112,singen::V,лакха,canu
1113,tanzen::V,хелхадала,dawnsio
1114,sich trennen::V,къаста,ymwahanu
1115,verlassen::V,дита,gadael
1116,retten::V,кӏелхьардаккха,achub
1117,bewachen::V,ха дан,gwarchod
1118,schützen::V,лардан,noddi
1119,verteidigen::V,лардан,amddiffyn
1120,sich schlagen::V,етта,ffraeo
1121,sich schlagen::V,етта,terfysgu
1122,schießen::V,детта,saethu
1123,siegen::V,тола,ennill
1124,ärgern::V,оьгӏаздахийта,cythruddo
1125,schlagen::V,тоха,curo
1126,treten::V,мийра тоха,cicio
1127,stechen::V,ӏотта,pigo
1128,stechen::V,къовзо,pigo
1129,stoßen::V,татта,gwthio
1130,stehlen::V,лачкъо,dwyn
1131,stehlen::V,лачкъо,lladrata
1132,stören::V,новкъарло ян,aflonyddu
1133,belästigen::V,сагатдан,trafferthu
1134,verbergen::V,къайладаккха,cuddio
1135,täuschen::V,ӏexo,twyllo
1136,betrügen::V,ледан,hocedu
1137,töten::V,ден,lladd
1138,wohnen::V,даха,byw
1139,arbeiten::V,къахьега,gweithio
1140,sammeln::V,гулдан,casglu
1141,pflücken::V,даха,casglu
1142,jagen::V,талла,hela
1143,fischen::V,чӏерий леца,pysgota
1144,fassen::V,лаца,dal
1145,fassen::V,схьалаца,dal
1146,hüten::V,лардан,bugeilio
1147,treiben::V,лахка,gyrru
1148,anbinden::V,дӏадехка,clymu
1149,füttern::V,хӏума яла,porthi
1150,melken::V,оза,godro
1151,gießen::V,хи тоха,dyfrhau
1152,reifen::V,хьекъа,aeddfedu
1153,zubereiten::V,кечъян,coginio
1154,zubereiten::V,кхача бан,coginio
1155,kochen::V,кхача бан,berwi
1156,backen::V,датта,pobi
1157,backen::V,датта,crasu
1158,braten::V,кхарза,ffrio
1159,umrühren::V,кего,cyffroi
1160,nähen::V,тега,gwnïo
1161,färben::V,басардан,lliwio
1162,reinigen::V,цӏандан,glanhau
1163,waschen::V,йила,golchi
1164,waschen::V,йитта,golchi
1165,waschen::V,дӏадайа,golchi
1166,abwischen::V,дӏадайа,sychu
1167,spülen::V,хи кхарза,streulio
1168,fegen::V,нуй хьакха,ysgubo
1169,kehren::V,нуй хьакха,ysgubo
1170,baden::V,лийча,cael bath
1171,sich waschen::V,юьхь йила,ymolchi
1172,ausziehen::V,духар дӏадаккха,tynnu
1173,sich anziehen::V,духа,ymwisgo
1174,kämmen::V,ехк хьакха,cribo
1175,schmücken::V,хаздан,harddu
1176,schmücken::V,хаздан,addurno
1177,sagen::V,ала,dweud
1178,sprechen::V,баха,llefaru
1179,sprechen::V,мотт бийца,llefaru
1180,reden::V,къамел дан,siarad
1181,sich unterhalten::V,къамел дан,sgwrsio
1182,fragen::V,хатта,gofyn
1183,bitten::V,деха,gofyn am
1184,erzählen::V,дийца,dweud
1185,mitteilen::V,хаам бан,cyfleu
1186,nennen::V,цӏе яккха,enwi
1187,rufen::V,кхайкха,galw
1188,prahlen::V,куралла ян,brolio
1189,prahlen::V,куралла ян,ymffrostio
1190,prahlen::V,дозалла дан,brolio
1191,prahlen::V,дозалла дан,ymffrostio
1192,übersetzen::V,гоч дан,cyfieithu
1193,denken::V,ойла ян,meddwl
1194,glauben::V,теша,credu
1195,glauben::V,теша,coelio
1196,bemerken::V,ган,sylwi
1197,erkennen::V,довза,adnabod
1198,begreifen::V,кхета,amgyffred
1199,verstehen::V,кхета,deall
1200,lernen::V,деша,dysgu
1201,wissen::V,хаа,gwybod
1202,sich erinnern an::V,дагадан,cofio
1203,vergessen::V,дицдала,anghofio
1204,messen::V,дуста,mesur
1205,zählen::V,дагардан,cyfrif
1206,rechnen::V,лара,cyfrifo
1207,lesen::V,еша,darllen
1208,malen::V,сурт дилла,peintio
1209,zeichnen::V,сурт дилла,tynnu
1210,schreiben::V,яздан,ysgrifennu
1211,besitzen::V,доладан,meddu
1212,kaufen::V,эца,prynu
1213,verkaufen::V,дохка,gwerthu
1214,bezahlen::V,мах бала,talu am
1215,zahlen::V,мах бала,talu
1216,beherrschen::V,собаре хила,rheoli
1217,beherrschen::V,собаре хила,llywodraethu
1218,ertragen::V,лан,dioddef
1219,ertragen::V,сатоха,dioddef
1220,ertragen::V,садетта,dioddef
1221,Schwarm::N,,haid
1222,Schlinge::N,,cwlwm rhedeg
1223,Art::N,,bath
1224,Entfernung::N,,pellter
1225,Griff::N,,carn
1226,Figur::N,,ffigur
1227,Bogen[Waffe]::N,,bwa
1228,so::ADV,,fel
1229,so::ADV,,felly
1230,abnehmen::V,,lleihau
1231,sausen::V,,rhuthro
1232,wenden::V,,troi
1233,hacken::V,,torri
1234,stricken::V,,gwau
1235,anziehen::V,,gwisgo
