,Concept_ID,cs,os
760,verschieden::A,rozličný,æндæр æмæ æндæр
761,verschieden::A,rozličný,алы
762,verschieden::A,rozličný,алыхуызон
763,nah::A,blízký,хӕстӕг
764,fern::A,daleký,дард
765,fern::A,daleký,дӕрддаг
766,linker::A,levý,галиу
767,rechter::A,pravý,рахиз
768,anderer::A,jiný,иннӕ
769,anderer::A,jiný,ӕндӕр
770,erster::A,první,фыццаг
771,erster::A,první,фыццӕгӕм
772,zweiter::A,druhý,дыккаг
773,zweiter::A,druhý,дыккæгæм
774,dritter::A,třetí,æртыккаг
775,dritter::A,třetí,æртыккæгæм
776,letzter::A,poslední,фӕстаг
777,allein::ADV,sám,иунæг
778,auf einmal::ADV,najednou,уайтагъд
779,auf einmal::ADV,najednou,æвиппайды
780,auf einmal::ADV,najednou,æваст
781,zusammen::ADV,spolu,иумӕ
782,zusammen::ADV,dohromady,иумӕ
783,lange::ADV,dlouho,бирæ рæстæг
784,plötzlich::ADV,vtom,æвиппайды
785,plötzlich::ADV,vtom,æваст
786,plötzlich::ADV,náhle,æвиппайды
787,plötzlich::ADV,náhle,æваст
788,sofort::ADV,hned,уыцы сахат
789,sofort::ADV,hned,уайтагъд
790,sofort::ADV,ihned,уыцы сахат
791,sofort::ADV,ihned,уайтагъд
792,später::ADV,později,фæстæдæр
793,jetzt::ADV,teď,ныр
794,jetzt::ADV,nyní,ныр
795,heute::ADV,dnes,абон
796,heute::ADV,dneska,абон
797,morgen::ADV,zítra,райсом
798,bald::ADV,brzo,тагъд
799,bald::ADV,brzo,рæхджы
800,dann::ADV,pak,стæй
801,dann::ADV,potom,стæй
802,gestern::ADV,včera,знон
803,einst::ADV,kdysi,кӕддӕр
804,damals::ADV,tehdy,уæд
805,damals::ADV,tenkrát,уæд
806,danach::ADV,podle toho,стæй
807,danach::ADV,podle toho,уый фæстæ
808,vorher::ADV,dříve,раздæр
809,vorher::ADV,napřed,раздæр
810,zuerst::ADV,nejprve,фыццаг
811,zuerst::ADV,nejdříve,фыццаг
812,einmal::ADV,jednou,иу хатт
813,manchmal::ADV,někdy,хатт
814,oft::ADV,často,арæх
815,immer::ADV,vždy,ӕдзух
816,immer::ADV,stále,ӕдзух
817,niemals::ADV,nikdy,никуы
818,niemals::ADV,nikdy,никæд
819,hier::ADV,zde,ам
820,hier::ADV,tady,ам
821,hierhin::ADV,sem,ардӕм
822,von hier::ADV,odtud,ардыгæй
823,dort::ADV,tam,уым
824,dorthin::ADV,tam,уырдӕм
825,geradeaus::ADV,rovně,æргом
826,vorwärts::ADV,kupředu,размӕ
827,rückwärts::ADV,zpět,фӕстӕмӕ
828,zurück::ADV,zpět,фӕстӕмӕ
829,zurück::ADV,nazpět,фӕстӕмӕ
830,unten::ADV,dole,дæлæ
831,unten::ADV,dole,дæлейы
832,unten::ADV,dole,бынæй
833,hinab::ADV,dolů,дӕлӕмӕ
834,hinab::ADV,dolů,уырдыгмӕ
835,oben::ADV,nahoře,уӕле
836,oben::ADV,navrchu,уӕле
837,hinauf::ADV,nahoru,уӕлӕмӕ
838,überall::ADV,všude,алыран
839,überall::ADV,všude,алкæм
840,überall::ADV,všude,кæмдæриддæр
841,nicht::ADV,ne,нӕ
842,ein wenig::ADV,trochu,чысыл
843,kaum::ADV,sotva,цъус
844,sehr::ADV,velmi,тынг
845,sehr::ADV,velmi,иттӕг
846,sehr::ADV,velice,тынг
847,sehr::ADV,velice,иттӕг
848,so::ADV,tak,афтӕ
849,so::ADV,takto,афтӕ
850,noch::ADV,ještě,ма
851,nur::ADV,jen,канд
852,nur::ADV,jen,ӕрмӕст
853,nur::ADV,jenom,канд
854,nur::ADV,jenom,ӕрмӕст
855,schon::ADV,už,нырид
856,schon::ADV,již,нырид
857,wieder::ADV,zase,ногӕй
858,vergebens::ADV,marně,дзæгъæлы
859,vergebens::ADV,marně,уæгъды
860,vergebens::ADV,marně,æнæхъуаджы
861,vor::PRP,před,разы
862,hinter::PRP,za,фӕстӕ
863,unter::PRP,pod,бын
864,durch::PRP,skrz,æхсæнты
865,neben::PRP,vedle,цур
866,zwischen::PRP,mezi,астӕу
867,wegen::PRP,pro,тыххай
868,dies::PRN,toto,ай
869,dies::PRN,tohle,ай
870,das::PRN,to,уый
871,alles::PRN,všechno,алцы
872,alles::PRN,všechno,æппæтдæр
873,alles::PRN,všechno,иууылдӕр
874,ich::PRN,já,æз
875,du::PRN,ty,ды
876,er::PRN,on,уый
877,wir::PRN,my,мах
878,ihr::PRN,vy,сымах
879,sie::PRN,oni,уыдон
880,was::FPRN,co,цы
881,wer::FPRN,kdo,чи
882,wo::FADV,kde,кӕм
883,wohin::FADV,kam,кӕдӕм
884,wie::FADV,jak,куыд
885,warum::FADV,proč,цӕмӕн
886,wieviel::FNUM,kolik,цал
887,eins::NUM,jeden,иу
888,zwei::NUM,dva,дыууӕ
889,drei::NUM,tři,ӕртӕ
890,vier::NUM,čtyři,цыппар
891,fünf::NUM,pět,фондз
892,sechs::NUM,šest,ӕхсӕз
893,sieben::NUM,sedm,авд
894,acht::NUM,osm,аст
895,neun::NUM,devět,фараст
896,zehn::NUM,deset,дӕс
897,elf::NUM,jedenáct,иуæндæс
898,zwölf::NUM,dvanáct,дыууадæс
899,zwanzig::NUM,dvacet,дыууын
900,dreißig::NUM,třicet,æртын
901,dreißig::NUM,třicet,дæсæмæссæдз
902,vierzig::NUM,čtyřicet,цыппор
903,vierzig::NUM,čtyřicet,цыппур
904,vierzig::NUM,čtyřicet,дыууиссæдзы
905,fünfzig::NUM,padesát,фӕндзай
906,sechzig::NUM,šedesát,æхсай
907,sechzig::NUM,šedesát,æртиссæдзы
908,siebzig::NUM,sedmdesát,æвдай
909,siebzig::NUM,sedmdesát,дæс æмæ æртиссæдзы
910,achtzig::NUM,osmdesát,цыппарыссæдзы
911,achtzig::NUM,osmdesát,æстай
912,neunzig::NUM,devadesát,нæуæдз
913,neunzig::NUM,devadesát,дæс æмæ цыппарыссæдзы
914,hundert::NUM,sto,сӕдӕ
915,tausend::NUM,tisíc,мин
916,und::CNJ,a,ӕмӕ
917,oder::CNJ,nebo,кӕнӕ
918,stehen::V,stát,лӕууын
919,sitzen::V,sedět,бадын
920,liegen::V,ležet,хуыссын
921,hängen::V,viset,ауыгъд уын
922,werden::V,stát se,суӕвын
923,passieren::V,stát se,æрцæуын
924,beginnen::V,počít,райдайын
925,enden::V,končit,фæуын
926,enden::V,skončit,фæуын
927,wechseln::V,měnit se,ивын
928,aufgehen[Sonne]::V,vyjít,скæсын
929,untergehen[Sonne]::V,zapadnout, аныгуылын
930,scheinen[Sonne]::V,svítit,рухс кӕнын
931,donnern::V,hřmět,нæрын
932,wehen::V,vát,дымын
933,wehen::V,vanout,дымын
934,strömen::V,proudit,кӕлын
935,fließen::V,téct,цæуын
936,fließen::V,téct,уайын
937,fließen::V,téct,кæлын
938,sich drehen::V,točit se,зилын
939,schwanken::V,kolísat,æнкъуысын
940,schwanken::V,houpat se,æнкъуысын
941,schwingen::V,kývat se,æнкъуысын
942,schwingen::V,kývat se,змæлын
943,fallen::V,padat,хауын
944,brennen::V,hořet,судзын
945,rauchen::V,kouřit,фæздæг кæнын
946,regnen::V,pršet,уарын
947,gefrieren::V,zamrznout,сӕлын
948,tauen::V,tát,стайын
949,schmelzen::V,tavit,тайын
950,trocknen::V,schnout,хус кæнын
951,sieden::V,vřít,фыцын
952,faulen::V,hnít,ӕмбийын
953,verfaulen::V,shnít,бамбийын
954,reißen::V,roztrhat se,скъуийын
955,versinken::V,topit se,дӕлдон_кӕнын
956,versinken::V,ponořit se,дӕлдон_кӕнын
957,vergehen::V,plynout,аивгъуийын
958,erscheinen::V,objevit se,разынын
959,verschwinden::V,zmizet,фæтары уын
960,verschwinden::V,zmizet,фæдæлдзæх уын
961,verschwinden::V,zmizet,фесæфын
962,verschwinden::V,zmizet,æрбайсæфын
963,sinken::V,klesat,дæлæмæ æрхауын
964,abnehmen::V,ubýt,фæкъаддæр уын
965,abnehmen::V,ubýt,фæцух уын
966,zunehmen::V,přibýt,фæфылдæр уын
967,zunehmen::V,přibýt,сбирæ уын
968,zunehmen::V,přibýt,сахадын
969,steigen::V,stoupat,сыстын
970,wachsen::V,růst,рӕзын
971,glänzen::V,lesknout se,ӕрттивын
972,funkeln::V,jiskřit se,тыбар-тыбур_кӕнын
973,lärmen::V,dělat hluk,хъæлæба кæнын
974,läuten::V,zvonit,цæгъдын
975,klingeln::V,zvonit,цæгъдын
976,klirren::V,řinčet,дзыгъал-мыгъул кæнын
977,klirren::V,řinčet,дзæгъ-дзæгъ кæнын
978,brausen::V,hučet,абухын
979,rauschen::V,šumět,
980,klingen::V,znít,зæлын
981,klingen::V,znít,азæлын
982,klingen::V,znít,хъуысын
983,bellen::V,štěkat,рæйын
984,heulen::V,výt,ниуын
985,blasen::V,foukat,фу кӕнын
986,pfeifen::V,pískat,æхситт кæнын
987,pfeifen::V,pískat,къуыззитт кæнын
988,schreien::V,křičet,хъӕр кӕнын
989,stöhnen::V,sténat,хъæрзын
990,stöhnen::V,sténat,дзыназын
991,zittern::V,třást se,ризын
992,leben::V,žít,цӕрын
993,geboren werden::V,rodit se,райгуырын
994,atmen::V,dýchat,улӕфын
995,trinken::V,pít,нуазын
996,essen::V,jíst,хӕрын
997,schlucken::V,polykat,ныхъуырын
998,müde werden::V,unavit se,бафæллайын
999,müde werden::V,unavit se,бафæлмæцын
1000,müde werden::V,unavit se,сфæлмæцын
1001,einschlafen::V,usnout,бафынæй уын
1002,schlafen::V,spát,хуыссын
1003,schlafen::V,spát,фынӕй кӕнын
1004,aufwachen::V,probudit se,райхъал уын
1005,aufstehen::V,vstát,стын
1006,sich erholen::V,zotavovat se,фæллад уадзын
1007,sich erholen::V,zotavovat se,улæфын
1008,krank werden::V,onemocnět,фӕрынчын уын
1009,krank sein::V,být nemocný,сӕйын
1010,schmerzen::V,bolet,риссын
1011,husten::V,kašlat,хуыфын
1012,genesen::V,uzdravit se,сдзæбæх уын
1013,genesen::V,uzdravit se,рандидзын
1014,genesen::V,uzdravit se,сæндидзын
1015,sterben::V,umřít,мӕлын
1016,umkommen::V,zahynout,фесæфын
1017,umkommen::V,zahynout,байсæфын
1018,umkommen::V,zahynout,бабын уын
1019,umkommen::V,zahynout,мард фæуын
1020,sich bewegen::V,pohnout se,тæлфын
1021,sich bewegen::V,pohnout se,цæуын
1022,sich rühren::V,hnout se,змӕлын
1023,sich erheben::V,zdvihnout se,стын
1024,sich setzen::V,posadit se,сбадын
1025,hinfallen::V,upadnout,ӕрхауын
1026,laufen::V,běžet,цӕуын
1027,laufen::V,běžet,рацу-бацу_кӕнын
1028,schreiten::V,kráčet,къахдзæф кæнын
1029,schreiten::V,kráčet,санчъех кæнын
1030,schreiten::V,kráčet,цæуын
1031,spazierengehen::V,procházet se,озер кæнын
1032,spazierengehen::V,procházet se,тезгъо кæнын
1033,eilen::V,spěchat,тагъд кæнын
1034,eilen::V,spěchat,тындзын
1035,sich beeilen::V,pospíšit si,тагъд кæнын
1036,sich beeilen::V,pospíšit si,тындзын
1037,sausen::V,fičet,уайын
1038,sausen::V,fičet,тæхын
1039,rennen::V,pádit,згъорын
1040,springen::V,skákat,гæпп кæнын
1041,springen::V,skákat,сæррæтт кæнын
1042,springen::V,skákat,лиуырын
1043,klettern::V,lézt,хилын
1044,klettern::V,šplhat,хилын
1045,schaukeln::V,houpat,хецъро кæнын
1046,schaukeln::V,houpat,херыйыл бадын
1047,kriechen::V,lézt,бырын
1048,kriechen::V,plazit se,бырын
1049,schwimmen::V,plavat,ленк кӕнын
1050,tauchen::V,nořit se,ныгъуылын
1051,rudern::V,veslovat,бæлæгъ тæрын
1052,rudern::V,veslovat,чема тæрын
1053,fahren::V,jet,цӕуын
1054,fahren::V,jezdit,цӕуын
1055,fliegen::V,létat,тӕхын
1056,gehen::V,jít,цӕуын
1057,weggehen::V,odejít,ацӕуын
1058,abfahren::V,odjet,араст уын
1059,anhalten::V,zastavit se,æрлæууын
1060,hineingehen::V,vcházet se,мидæмæ цæуын
1061,eintreten::V,vstoupit,бацӕуын
1062,kommen::V,přijít,æрцæуын
1063,ankommen::V,dojít,æрцæуын
1064,zurückkommen::V,vrátit se,раздæхын
1065,zurückkommen::V,vrátit se,фæстæмæ_раздæхын
1066,zurückkommen::V,vrátit se,æрбаздæхын
1067,zurückkommen::V,vrátit se,аздæхын
1068,bleiben::V,zůstat,лӕууын
1069,warten::V,čekat,ӕнхъӕлмӕ кӕсын
1070,erwarten::V,čekat na,ӕнхъӕлмӕ кӕсын
1071,suchen::V,hledat,агурын
1072,finden::V,najít,ссарын
1073,versuchen::V,zkoušet,фӕлварын
1074,vorbereiten::V,připravit,бацаттæ кæнын
1075,vorbereiten::V,připravit,æрæввонг кæнын
1076,lieben::V,milovat,уарзын
1077,mögen::V,mít rád,зæрдæмæ цæуын
1078,lachen::V,smát se,худын
1079,rühren::V,dojmout,зæрдæ суынгæг кæнын
1080,weinen::V,plakat,кӕуын
1081,schimpfen::V,nadávat,æлгъитын
1082,sich ärgern::V,pohoršit se,мæсты кæнын
1083,sich fürchten::V,bát se,тæрсын
1084,fürchten::V,bát se,тæрсын
1085,fliehen::V,utéct,лидзын
1086,flüchten::V,prchnout,алидзын
1087,sehen::V,vidět,уынын
1088,anschauen::V,podívat se na,акӕсын
1089,ansehen::V,sledovat,кӕсын
1090,hören::V,slyšet,хъусын
1091,zuhören::V,poslouchat,хъусын
1092,probieren::V,ochutnávat,уынын
1093,probieren::V,ochutnávat,аходын
1094,riechen::V,cítit,смудын
1095,fühlen::V,cítit,ӕнкъарын
1096,scheinen::V,zdát se,зынын
1097,zu sehen sein::V,moci být viděn,зынын
1098,vernehmen::V,uslyšet,фехъусын
1099,frieren::V,mrznout,сийын
1100,tun::V,dělat,кӕнын
1101,können::V,moct,фӕразын
1102,wollen::V,chtít,фӕндын
1103,anfangen::V,začít,райдайын
1104,beenden::V,ukončit,фӕуын
1105,aufhören::V,přestat,банцайын
1106,aufhören::V,přestat,фенцайын
1107,gelingen::V,podařit se,бантысын
1108,geraten::V,dařit se,разынын
1109,öffnen::V,otevřít,гом кӕнын
1110,schließen::V,zavřít,ӕхгӕнын
1111,stellen::V,postavit,ӕвӕрын
1112,setzen::V,posadit,сбадын кӕнын
1113,legen::V,klást,ӕрӕвӕрын
1114,legen::V,položit,ӕрӕвӕрын
1115,berühren::V,dotýkat se,агайын
1116,verbinden::V,spojit,бӕттын
1117,bedecken::V,pokrýt,ӕмбӕрзын
1118,aufhängen::V,oběsit,ауындзын
1119,aufhängen::V,pověsit,ауындзын
1120,anzünden::V,zapálit,ссудзын
1121,anzünden::V,podpálit,ссудзын
1122,aufheben::V,zvednout,сисын
1123,aufheben::V,zdvihnout,сисын
1124,zurücklassen::V,zanechat,ныууадзын
1125,verlieren::V,ztratit,фесафын
1126,fallen lassen::V,upustit,ӕрӕппарын
1127,fallen lassen::V,upustit,къухтӕй феуӕгъд кӕнын
1128,machen::V,udělat,саразын
1129,herstellen::V,vyrobit,сцæттæ кæнын
1130,herstellen::V,vyrobit,саразын
1131,bauen::V,stavět,амайын
1132,bauen::V,budovat,амайын
1133,reparieren::V,opravit,æмпъузын
1134,reparieren::V,opravit,цалцæг кæнын
1135,verbessern::V,zlepšit,фæхуыздæр кæнын
1136,ändern::V,změnit,аивын
1137,graben::V,rýt,къахын
1138,graben::V,kopat,къахын
1139,beugen::V,ohnout,æркъæдз кæнын
1140,beugen::V,ohnout,æртасын кæнын
1141,biegen::V,ohnout,тасын кӕнын
1142,drehen::V,točit,здухын
1143,wenden::V,obrátit,афæлдахын
1144,wenden::V,obrátit,рафæлдахын
1145,umdrehen::V,obrátit,афæлдахын
1146,heben::V,zdvihnout,сдарын
1147,heben::V,zdvihnout,схæцын
1148,hochheben::V,zvednout,уæлæмæ хæцын
1149,ergreifen::V,chopit se,фӕлӕбурын
1150,halten::V,držet,дарын
1151,drücken::V,stisknout,æлхъивын
1152,drücken::V,stisknout,хæцын
1153,schieben::V,posouvat,схойын
1154,kratzen::V,škrábat,хафын
1155,lecken::V,lízat,сдæрын
1156,beißen::V,kousat,хæцын
1157,abreißen::V,utrhat,ратонын
1158,abreißen::V,odtrhat,ратонын
1159,abschneiden::V,uřezat,ралыг кӕнын
1160,abschneiden::V,ukrojit,ралыг кӕнын
1161,binden::V,přivázat,бабӕттын
1162,stecken::V,strčit,ныссадзын
1163,brechen::V,lomit,асæттын
1164,brechen::V,lomit,басæттын
1165,brechen::V,lomit,ныссæттын
1166,klopfen::V,ťukat,хойын
1167,klopfen::V,ťukat,гуыпп-гуыпп кæнын
1168,klopfen::V,ťukat,къуырцц-къуырцц кæнын
1169,klopfen::V,klepat,хойын
1170,klopfen::V,klepat,гуыпп-гуыпп кæнын
1171,klopfen::V,klepat,къуырцц-къуырцц кæнын
1172,hauen::V,bít,цӕвын
1173,hauen::V,bít,нӕмын
1174,kleben::V,lepit,ныхасын
1175,kleben::V,lepit,æндадзын
1176,reiben::V,třít,сӕрфын
1177,reiben::V,třít,хафын
1178,streichen::V,mazat,байсæрдын
1179,streichen::V,mazat,сахорын
1180,schleifen::V,brousit,ссын
1181,schleifen::V,brousit,цыргъ кӕнын
1182,schneiden::V,řezat,кӕрдын
1183,schneiden::V,střihat,кӕрдын
1184,rütteln::V,třást,æнкъусын
1185,rütteln::V,otřást,æнкъусын
1186,schütteln::V,třást,уигъын
1187,schütteln::V,zatřást,уигъын
1188,schwenken::V,mávat,тилын
1189,schwenken::V,mávat,уигъын
1190,schütten::V,nasypat,ныккӕнын
1191,füllen::V,naplnit,байдзаг кæнын
1192,einwickeln::V,zavinout,батухын
1193,tragen::V,nést,хӕссын
1194,schleppen::V,vléct,ласын
1195,ziehen::V,tahat,ласын
1196,ziehen::V,táhnout,ласын
1197,aufbewahren::V,schovat,æвæрын
1198,werfen::V,házet,зыввытт кӕнын
1199,fangen::V,chytat,ӕрцахсын
1200,packen::V,uchvátit,рацахсын
1201,verstecken::V,schovat,æмбæхсын
1202,verstecken::V,schovat,нымæхсын
1203,teilen::V,rozdělit,уарын
1204,schicken::V,posílat,ӕрвитын
1205,bringen::V,přinést,æрхæссын
1206,bringen::V,přinést,æрбахæссын
1207,hinzufügen::V,připojit,ӕфтауын
1208,bekommen::V,dostat,ссарын
1209,bekommen::V,dostat,сфæрæз кæнын
1210,bekommen::V,dostat,самал кæнын
1211,erhalten::V,uchovat,райсын
1212,nehmen::V,vzít,райсын
1213,wählen::V,zvolit,равзарын
1214,auswählen::V,vybrat,авзарын
1215,bewahren::V,uchránit,бавæрын
1216,bewahren::V,uchránit,нывæрын
1217,behindern::V,překážet,цæлхдур æвæрын
1218,behindern::V,překážet,ныхдур æвæрын
1219,behindern::V,překážet,къуылымпы кæнын
1220,behindern::V,překážet,хъыг дарын
1221,verderben::V,zkazit,фесафын
1222,beschädigen::V,porušit,халын
1223,beschädigen::V,poškodit,халын
1224,zerbrechen::V,rozlámat,асӕттын
1225,zerreißen::V,roztrhnout,аскъуынын
1226,zerstören::V,zničit,фехалын
1227,verbrennen::V,spálit,басудзын
1228,geben::V,dát,дӕттын
1229,reichen::V,podat,адæттын
1230,schenken::V,darovat,лæвар кæнын
1231,versprechen::V,slíbit,дзырд раттын
1232,versprechen::V,slíbit,зӕрдӕ бавӕрын
1233,wünschen::V,přát,зæрдæ зæгъы
1234,loben::V,chválit,раппӕлын
1235,küssen::V,líbat,пъа кæнын
1236,küssen::V,líbat,ба кæнын
1237,wiegen::V,chovat,узын
1238,wiegen::V,kolébat,узын
1239,zudecken::V,přikrýt,бамбӕрзын
1240,zudecken::V,přiklopit,бамбӕрзын
1241,wecken::V,vzbudit,райхъал кӕнын
1242,zeigen::V,ukázat,амонын
1243,führen::V,vést,кӕнын
1244,führen::V,vést,фæкæнын
1245,lehren::V,učit,ахуыр кæнын
1246,unterrichten::V,vyučovat,ахуыр кæнын
1247,aufziehen::V,vychovat,хъомыл кӕнын
1248,leiten::V,vodit,разамынд дӕттын
1249,antreiben::V,nutit,тагъд кæнын
1250,antreiben::V,nutit,рог кæнын
1251,lassen::V,dát,кæнын
1252,einladen::V,pozvat,ӕрхонын
1253,einladen::V,pozvat,ӕрбахонын
1254,vereinigen::V,spojit,баиу кӕнын
1255,besuchen::V,návštívit,абæрæг кæнын
1256,besuchen::V,návštívit,бабæрæг кæнын
1257,besuchen::V,návštívit,бауайын
1258,treffen::V,potkat,фембæлын
1259,sich versammeln::V,shromáždit se,æрæмбырд уын
1260,spielen::V,hrát,хъазын
1261,singen::V,zpívat,зарын
1262,tanzen::V,tančit,кафын
1263,sich trennen::V,rozejít se,фæйнæрдæм фæцæуын айхæлын
1264,verlassen::V,opustit,ныууадзын
1265,retten::V,zachránit,фервӕзын кӕнын
1266,bewachen::V,hlídat,хъахъхъӕнын
1267,schützen::V,chránit,хъахъхъӕнын
1268,verteidigen::V,obhájit,бахизын
1269,sich schlagen::V,bít se,хыл кæнын
1270,schießen::V,střílet,ӕхсын
1271,siegen::V,zvítězit,басӕттын
1272,siegen::V,zvítězit,фӕуӕлахиз уӕвын
1273,ärgern::V,zlobit,мӕсты кӕнын
1274,ärgern::V,pohoršit,мӕсты кӕнын
1275,schlagen::V,udeřit,ныццæвын
1276,schlagen::V,praštit,ныццæвын
1277,treten::V,kopnout,
1278,stechen::V,bodnout,фæрæхойын
1279,stechen::V,píchnout,фæрæхойын
1280,stoßen::V,strčit,риуыгъын
1281,stehlen::V,ukrást,давын
1282,stören::V,vyrušit,хъыгдарын
1283,belästigen::V,obtěžovat,хъыгдарын
1284,verbergen::V,skrýt,бамбӕхсын
1285,verbergen::V,skrýt,басусӕг кӕнын
1286,täuschen::V,klamat,фӕливын
1287,täuschen::V,klamat,асайын
1288,betrügen::V,podvést,асайын
1289,töten::V,zabít,амарын
1290,wohnen::V,bydlit,цӕрын
1291,arbeiten::V,pracovat,кусын
1292,sammeln::V,sebrat,æртонын
1293,pflücken::V,česat,тонын
1294,jagen::V,uhonit,цуан кæнын
1295,fischen::V,chytat ryby,кæсаг ахсын æнгуырæй
1296,fischen::V,chytat ryby,æнгуыр дарын
1297,fassen::V,ulovit,ӕрцахсын
1298,hüten::V,pást,хизын
1299,treiben::V,hnát,скъӕрын
1300,anbinden::V,přivázat,бабæттын
1301,anbinden::V,přivázat,æрбæттын
1302,füttern::V,krmit,холлаг дæттын
1303,füttern::V,krmit,холлаг æвæрын
1304,füttern::V,krmit,дарын
1305,melken::V,dojit,дуцын
1306,hacken::V,seknout,кæрдын
1307,hacken::V,seknout,лыгтæ кæнын
1308,gießen::V,zalít,бакалын
1309,reifen::V,uzrát,срæгъæд уын
1310,reifen::V,uzrát,сцæттæ уын
1311,zubereiten::V,připravit,сцӕттӕ кӕнын
1312,kochen::V,vařit,фыцын
1313,backen::V,péct,фыцын
1314,braten::V,smažit,цурын
1315,umrühren::V,zamíchat,ахæццæ кæнын
1316,umrühren::V,zamíchat,азмæнтын
1317,umrühren::V,zamíchat,астауын
1318,stricken::V,plést,кæнын
1319,stricken::V,plést,бийын
1320,nähen::V,šít,хуыйын
1321,färben::V,nabarvit,ахорын
1322,reinigen::V,očistit,ссыгъдæг кæнын
1323,reinigen::V,očistit,ныссыгъдæг кæнын
1324,reinigen::V,očistit,ныссæрфын
1325,waschen::V,mýt,ӕхсын
1326,abwischen::V,utřít,сӕрфын
1327,spülen::V,spláchnout,æнхъæвзын
1328,fegen::V,zamést,мӕрзын
1329,kehren::V,mést,мӕрзын
1330,baden::V,koupat se,хи найын
1331,sich waschen::V,mýt se,хи æхсын
1332,ausziehen::V,svléct,ласын
1333,anziehen::V,obléct,скæнын
1334,sich anziehen::V,oblékat se,дзаума скæнын
1335,sich anziehen::V,oblékat se,дарæс скæнын
1336,kämmen::V,učesat,ныффасын
1337,kämmen::V,učesat,æрфасын
1338,schmücken::V,ozdobit,фӕлындын
1339,sagen::V,říct,зæгъын
1340,sprechen::V,mluvit,дзурын
1341,reden::V,hovořit,ныхас кӕнын
1342,sich unterhalten::V,povídat se,ныхас кæнын
1343,fragen::V,zeptat se,фӕрсын
1344,bitten::V,prosit,курын
1345,erzählen::V,povídat,радзурын
1346,erzählen::V,povídat,ратаурæгъ кæнын
1347,mitteilen::V,sdělit,фехъусын кæнын
1348,mitteilen::V,oznámit,фехъусын кæнын
1349,nennen::V,nazvat,хонын
1350,rufen::V,volat,сидын
1351,rufen::V,zavolat,сидын
1352,prahlen::V,chlubit se,ӕппӕлын
1353,übersetzen::V,přeložit,ратæлмац кæнын
1354,denken::V,myslit,ӕнхъӕлын
1355,denken::V,myslit,хъуыды кӕнын
1356,glauben::V,věřit,уырнын
1357,bemerken::V,zpozorovat,фенын
1358,erkennen::V,poznat,базонын
1359,begreifen::V,pochopit,ӕмбарын
1360,begreifen::V,pochopit,бамбарын
1361,verstehen::V,porozumět,
1362,lernen::V,učit se,ахуыр кӕнын
1363,wissen::V,vědět,зонын
1364,sich erinnern an::V,vzpomínat si na,зæрдыл æрлæууын
1365,sich erinnern an::V,vzpomínat si na,æрымысын
1366,sich erinnern an::V,vzpomínat si na,æрбаймысын
1367,sich erinnern an::V,vzpomínat si na,æрхъуыды кæнын
1368,vergessen::V,zapomínat,ферох кæнын
1369,vergessen::V,zapomínat,айрох кæнын
1370,messen::V,měřit,барын
1371,zählen::V,spočítat,нымайын
1372,rechnen::V,počítat,хынцын
1373,lesen::V,číst,кӕсын
1374,lesen::V,číst,фӕрсын
1375,malen::V,malovat,ныв кӕнын
1376,zeichnen::V,rýsovat,ныв кӕнын
1377,schreiben::V,psát,фыссын
1378,besitzen::V,mít,хицау уын
1379,besitzen::V,vlastnit,хицау уын
1380,kaufen::V,koupit,балхӕнын
1381,verkaufen::V,prodat,уӕй кӕнын
1382,bezahlen::V,zaplatit,бафидын
1383,zahlen::V,platit,фидын
1384,beherrschen::V,ovládat,æлдариуæг кæнын
1385,ertragen::V,snést,бавзарын
