,Concept_ID,ko,hr
853,du::PRN,너,ti
854,er::PRN,그,on
855,wir::PRN,우리,mi
856,ihr::PRN,너희들,vi
857,sie::PRN,그들,oni
858,was::FPRN,뭣,što
859,wer::FPRN,누구,tko
860,wo::FADV,어디,gdje
861,wohin::FADV,어디로,kuda
862,wohin::FADV,어디로,kamo
863,wie::FADV,어떻게,kako
864,warum::FADV,왜,zašto
865,wieviel::FNUM,얼마만큰,koliko
866,eins::NUM,하나,jedan
867,zwei::NUM,둘,dva
868,drei::NUM,셋,tri
869,vier::NUM,넷,četiri
870,fünf::NUM,다섯,pet
871,sechs::NUM,여섯,šest
872,sieben::NUM,일곱,sedam
873,acht::NUM,여덟,osam
874,neun::NUM,아홉,devet
875,zehn::NUM,열,deset
876,elf::NUM,열하나,jedanaest
877,zwölf::NUM,열둘,dvanaest
878,zwanzig::NUM,스물,dvadeset
879,dreißig::NUM,서름,trideset
880,vierzig::NUM,마흔,četrdeset
881,fünfzig::NUM,숸,pedeset
882,sechzig::NUM,에순,šezdeset
883,siebzig::NUM,일흔,sedamdeset
884,achtzig::NUM,여든,osamdeset
885,neunzig::NUM,아흔,devetdeset
886,hundert::NUM,백,sto
887,tausend::NUM,천,tisuća
888,und::CNJ,와,i
889,und::CNJ,와,te
890,oder::CNJ,아니면,ili
891,stehen::V,서다,stajati
892,sitzen::V,앉다,sjediti
893,liegen::V,눕다,ležati
894,hängen::V,달다,visiti
895,werden::V,되다,postati
896,werden::V,되다,činiti se
897,passieren::V,지장옶다,desiti se
898,passieren::V,지장옶다,dogoditi se
899,beginnen::V,시작되다,početi
900,enden::V,큳내다,prestati
901,enden::V,큳내다,svršiti se
902,wechseln::V,병경하다,mijenjati se
903,aufgehen[Sonne]::V,뜨다,izići
904,untergehen[Sonne]::V,지다,zaći
905,scheinen[Sonne]::V,빛나다,sijati
906,donnern::V,천둥치다,grmjeti
907,wehen::V,풀다,duhati
908,strömen::V,흐르다,strujati
909,fließen::V,흐르다,teći
910,sich drehen::V,돌다,obrtati se
911,sich drehen::V,돌다,vrtjeti se
912,schwanken::V,동요하다,teturati
913,schwanken::V,동요하다,kolebati se
914,schwingen::V,흔들다,njihati
915,schwingen::V,흔들다,titrati
916,fallen::V,떨어지다,padati
917,brennen::V,타다,gorjeti
918,rauchen::V,김이나다,dimiti se
919,regnen::V,비가오다,kišiti
920,regnen::V,비가오다,daždjeti
921,gefrieren::V,얼다,smrznuti se
922,tauen::V,녹다,kopnjeti
923,tauen::V,녹다,kraviti se
924,schmelzen::V,녹다,topiti se
925,trocknen::V,홈치다,sušiti se
926,sieden::V,끓다,kipjeti
927,sieden::V,끓다,ključati
928,faulen::V,부패하다,gnjiti
929,verfaulen::V,썩다,sagnjiti
930,reißen::V,지바찢다,otrgnuti se
931,versinken::V,가라앉다,tonuti
932,versinken::V,가라앉다,propasti
933,vergehen::V,지나가다,prolaziti
934,erscheinen::V,나타나다,pojaviti se
935,verschwinden::V,사라지다,nestati
936,verschwinden::V,사라지다,izgubiti se
937,sinken::V,가라앉다,trgnuti
938,sinken::V,가라앉다,spustiti se
939,abnehmen::V,떼어내다,opasti
940,zunehmen::V,증가하다,povećati se
941,steigen::V,상승하다,uzići
942,steigen::V,상승하다,nadoći
943,wachsen::V,생기하다,rasti
944,glänzen::V,뛰오나다,blistati
945,glänzen::V,뛰오나다,sjati se
946,funkeln::V,불티가잍어나다,svjetlucati
947,lärmen::V,떠들다,bučati
948,lärmen::V,떠들다,galamiti
949,läuten::V,울시다,zvoniti
950,klingeln::V,초닌총을울리다,zvoniti
951,klirren::V,탁탁울리다,zvečati
952,brausen::V,쏴쏴소리내다,hujati
953,rauschen::V,솨솨,šumiti
954,rauschen::V,솨솨,šuškati
955,klingen::V,반향하다,zvučati
956,bellen::V,짖다,lajati
957,heulen::V,포효하다,zavijati
958,blasen::V,불다,puhati
959,pfeifen::V,피리를불다,fućkati
960,schreien::V,절규하다,vikati
961,schreien::V,절규하다,kričati
962,stöhnen::V,신음하다,stenjati
963,zittern::V,저뉼하다,drhtati
964,zittern::V,저뉼하다,trepetati
965,leben::V,살다,živjeti
966,geboren werden::V,태어난,roditi se
967,atmen::V,숨쉬다,disati
968,trinken::V,마시다,piti
969,essen::V,먹다,jesti
970,schlucken::V,들이켜다,gutati
971,einschlafen::V,잠들다,usnuti
972,einschlafen::V,잠들다,zaspati
973,schlafen::V,자다,spati
974,aufwachen::V,눈트다,probuditi se
975,aufstehen::V,서다,ustati
976,sich erholen::V,회복하다,odmoriti se
977,schmerzen::V,아프다,boljeti
978,husten::V,잔기침하다,kašljati
979,genesen::V,낫다,ozdraviti
980,genesen::V,낫다,oporaviti se
981,sterben::V,죽다,umrijeti
982,umkommen::V,못쓰게되다,skapati
983,sich bewegen::V,움직이다,gibati se
984,sich bewegen::V,움직이다,kretati se
985,sich rühren::V,움직이다,maknuti se
986,sich erheben::V,이러서다,dići se
987,sich setzen::V,앉히다,sjesti
988,hinfallen::V,넘어지다,pasti
989,laufen::V,걷다,hodati
990,schreiten::V,보행하다,stupati
991,spazierengehen::V,산보하다,šetati se
992,eilen::V,서둘다,hitati
993,sich beeilen::V,서둘게하다,požuriti se
994,sausen::V,서들러 떠나다,juriti
995,rennen::V,달리다,trčati
996,springen::V,도약하다,skakati
997,klettern::V,갑겨오르다,popeti se
998,klettern::V,갑겨오르다,penjati se
999,schaukeln::V,흔들리게하다,ljuljati se
1000,kriechen::V,기다,puzati
1001,kriechen::V,기다,gmizati
1002,schwimmen::V,헤엄치다,plivati
1003,tauchen::V,잠기다,roniti
1004,tauchen::V,잠기다,gnjuriti
1005,rudern::V,물을헤치다,veslati
1006,fahren::V,가다,voziti se
1007,fahren::V,나르다,voziti se
1008,fliegen::V,날다,letjeti
1009,fliegen::V,날다,lijetati
1010,gehen::V,가다,ići
1011,weggehen::V,팔리다,otići
1012,abfahren::V,출발하다,krenuti
1013,abfahren::V,출발하다,otputovati
1014,anhalten::V,멈추다,stati
1015,anhalten::V,멈추다,zaustaviti
1016,hineingehen::V,(그리로)가다,ulaziti
1017,eintreten::V,들러가다,ući
1018,kommen::V,오다,doći
1019,ankommen::V,고챀하다,stići
1020,zurückkommen::V,보기,vratiti se
1021,zurückkommen::V,보기,povratiti se
1022,bleiben::V,체류,ostati
1023,warten::V,기다리다,čekati
1024,erwarten::V,기대하다,očekivati
1025,suchen::V,찾다,tražiti
1026,suchen::V,구하다,tražiti
1027,finden::V,찾아내다,naći
1028,versuchen::V,시험하다,pokušati
1029,vorbereiten::V,재비하다,spremiti
1030,vorbereiten::V,재비하다,pripremiti
1031,lieben::V,사랑하다,voljeti
1032,mögen::V,줗아하다,voljeti
1033,lachen::V,웃다,smijati se
1034,rühren::V,건드리다,taknuti
1035,weinen::V,울다,plakati
1036,schimpfen::V,꾸짖다,psovati
1037,sich ärgern::V,화를내게 하다,ljutiti se
1038,sich fürchten::V,두려원하다,bojati se
1039,fürchten::V,두려원하다,bojati se
1040,fliehen::V,도망치다,pobjeći
1041,flüchten::V,도주하다,utjeći
1042,sehen::V,보다,vidjeti
1043,anschauen::V,바라보다,ogledati
1044,ansehen::V,바라보다,gledati
1045,hören::V,듣다,čuti
1046,zuhören::V,듣다,slušati
1047,probieren::V,시식하다,probati
1048,riechen::V,내새를맡다,osjećati miris
1049,fühlen::V,느끼다,osjećati
1050,scheinen::V,...것같다,činiti se
1051,zu sehen sein::V,보이는,biti vidljiv
1052,vernehmen::V,듣다,saznati
1053,vernehmen::V,들어서일다,saznati
1054,frieren::V,춥다,zima je
1055,tun::V,하다,raditi
1056,können::V,할주릴다,moći
1057,wollen::V,바라다,htjeti
1058,anfangen::V,시작하다,početi
1059,beenden::V,다하다,svršiti
1060,beenden::V,다하다,dovršiti
1061,aufhören::V,그만두다,prestati
1062,gelingen::V,성국하다,uspjeti
1063,geraten::V,잘되어가다,desiti se
1064,öffnen::V,열다,otvoriti
1065,schließen::V,추측하다,zatvoriti
1066,stellen::V,세우다,metnuti
1067,stellen::V,세우다,postaviti
1068,setzen::V,놓다,posaditi
1069,legen::V,눕히다,polagati
1070,berühren::V,대다,doticati
1071,berühren::V,대다,dodirivati
1072,verbinden::V,옝열하다,spojiti
1073,verbinden::V,옝열하다,zavezati
1074,bedecken::V,덮다,pokriti
1075,aufhängen::V,매달다,objesiti
1076,anzünden::V,점화하다,upaliti
1077,anzünden::V,점화하다,zapaliti
1078,aufheben::V,위로올리다,podići
1079,aufheben::V,위로올리다,podignuti
1080,zurücklassen::V,튀에남기다,ostaviti
1081,zurücklassen::V,튀에남기다,pustiti natrag
1082,verlieren::V,잃다,izgubiti
1083,fallen lassen::V,떨어뜨리다,ispustiti
1084,machen::V,하다,uraditi
1085,machen::V,하다,načiniti
1086,machen::V,하다,napraviti
1087,herstellen::V,제조하다,proizvesti
1088,bauen::V,짓다,graditi
1089,reparieren::V,수셩자다,popraviti
1090,verbessern::V,정정하다,poboljšati
1091,ändern::V,바꾸다,promijeniti
1092,graben::V,파다,kopati
1093,graben::V,파다,kopkati
1094,beugen::V,구부리다,saviti
1095,biegen::V,굽히다,saviti
1096,biegen::V,굽히다,sagnuti
1097,drehen::V,회전,vrtjeti
1098,wenden::V,회전시키다,obrnuti
1099,umdrehen::V,회전시키다,okrenuti
1100,umdrehen::V,회전시키다,prevŕnuti
1101,heben::V,일으아키다,dizati
1102,hochheben::V,틀어올리다,dignuti
1103,ergreifen::V,잡다,uhvatiti
1104,ergreifen::V,잡다,prihvatiti
1105,halten::V,잡다,držati
1106,drücken::V,누르다,pritiskivati
1107,schieben::V,밀다,gurati
1108,kratzen::V,긁다,česati
1109,kratzen::V,긁다,grepsti
1110,lecken::V,핥다,lizati
1111,beißen::V,물다,ujesti
1112,beißen::V,물다,gristi
1113,abschneiden::V,귾어내다,odrezati
1114,binden::V,매다,vezati
1115,stecken::V,찌르다,turiti
1116,brechen::V,금,slomiti
1117,klopfen::V,치다,lupati
1118,klopfen::V,치다,kucati
1119,hauen::V,때리다,tući
1120,hauen::V,때리다,udarati
1121,kleben::V,들러붙다,lijepiti
1122,reiben::V,문지르다,trti
1123,streichen::V,쓰다듬다,namazati
1124,schleifen::V,갈다,brusiti
1125,schneiden::V,베다,rezati
1126,rütteln::V,흔들다,drmati
1127,schütteln::V,흔들다,tresti
1128,schwenken::V,흔들다,mahati
1129,schütten::V,따르다,sipati
1130,schütten::V,따르다,lijevati
1131,füllen::V,담다,napuniti
1132,einwickeln::V,싸다,umotati
1133,einwickeln::V,싸다,zamotati
1134,tragen::V,지우다,nositi
1135,schleppen::V,끌다,tegliti
1136,ziehen::V,당기다,vući
1137,aufbewahren::V,간직하다,čuvati
1138,werfen::V,던지다,bacati
1139,fangen::V,밥다,loviti
1140,fangen::V,밥다,hvatati
1141,packen::V,쥐다,ščepati
1142,packen::V,쥐다,zgrabiti
1143,verstecken::V,숨기다,sakriti
1144,teilen::V,나누다,podijeliti
1145,schicken::V,보내다,slati
1146,bringen::V,가겨,donijeti
1147,hinzufügen::V,부가하다,dodati
1148,hinzufügen::V,부가하다,pridati
1149,bekommen::V,얻다,dobiti
1150,erhalten::V,지니다,primiti
1151,nehmen::V,잡다,uzeti
1152,wählen::V,선거하다,izabrati
1153,auswählen::V,선출하다,odabrati
1154,bewahren::V,저장보종,sačuvati
1155,behindern::V,훼방하다,smetati
1156,verderben::V,못쓰게 되다,pokvariti
1157,beschädigen::V,상하게하다,oštetiti
1158,zerbrechen::V,깨뜨리다,razbiti
1159,zerbrechen::V,깨뜨리다,prelomiti
1160,zerreißen::V,잡아쫓다,poderati
1161,zerreißen::V,잡아쫓다,rastrgnuti
1162,zerstören::V,파괴하다,razoriti
1163,zerstören::V,파괴하다,razrušiti
1164,verbrennen::V,소실하다,spaliti
1165,verbrennen::V,소실하다,sagorjeti
1166,geben::V,주다,dati
1167,reichen::V,내일다,pružiti
1168,schenken::V,주다,darivati
1169,versprechen::V,약속하다,obećati
1170,wünschen::V,바라다,željeti
1171,loben::V,칭찬하다,hvaliti
1172,küssen::V,키스하다,ljubiti
1173,wiegen::V,어르다,njihati
1174,wiegen::V,어르다,ljuljati
1175,zudecken::V,뚜꺼을하다,pokriti
1176,wecken::V,깨우다,probuditi
1177,zeigen::V,보이다,pokazati
1178,führen::V,가게하다,voditi
1179,lehren::V,가르치다,učiti
1180,unterrichten::V,가르지다,poučiti
1181,aufziehen::V,사육하다,uzgajati
1182,leiten::V,이끌다,upravljati
1183,antreiben::V,몰다,natjeravati
1184,lassen::V,내버려두다,dati
1185,einladen::V,초청하다,pozvati
1186,vereinigen::V,하나로하다,ujediniti
1187,besuchen::V,방문하다,posjetiti
1188,treffen::V,만나다,sresti
1189,sich versammeln::V,조립하다,okupiti se
1190,spielen::V,눌다,igrati se
1191,singen::V,노래하다,pjevati
1192,tanzen::V,춤추하다,plesati
1193,sich trennen::V,가르다,razići se
1194,verlassen::V,버림받은,ostaviti
1195,verlassen::V,버림받은,napustiti
1196,retten::V,구조하다,spasiti
1197,bewachen::V,치키다,čuvati
1198,bewachen::V,치키다,stražariti
1199,schützen::V,보호하다,čuvati
1200,verteidigen::V,막다,obraniti
1201,sich schlagen::V,치다,biti se
1202,sich schlagen::V,치다,udariti se
1203,schießen::V,쏘다,pucati
1204,schießen::V,쏘다,strijeljati
1205,siegen::V,이기다,pobijediti
1206,ärgern::V,성을내게하다,ljutiti
1207,schlagen::V,치다,biti
1208,schlagen::V,치다,udariti
1209,treten::V,디디다,šutnuti
1210,stechen::V,찌르다,ubosti
1211,stoßen::V,찌르다,gurnuti
1212,stehlen::V,훔치다,ukrasti
1213,stören::V,움직이다,smetati
1214,belästigen::V,괴롭히다,smetati
1215,belästigen::V,괴롭히다,dosaditi
1216,verbergen::V,숨기다,skriti
1217,täuschen::V,속이다,obmanuti
1218,betrügen::V,속이다,prevarati
1219,töten::V,죽이다,ubiti
1220,wohnen::V,실다,stanovati
1221,arbeiten::V,일하다,raditi
1222,sammeln::V,모으다,sabrati
1223,pflücken::V,꿔다,ubrati
1224,jagen::V,사냥하다,loviti
1225,fischen::V,고기를잡다,ribati
1226,fischen::V,고기를잡다,loviti ribu
1227,fassen::V,움켜쥐다,uloviti
1228,hüten::V,망보다,pasti
1229,treiben::V,몰아세우다,goniti
1230,anbinden::V,묶다,privezati
1231,füttern::V,사료를주다,hraniti
1232,melken::V,젖을짜다,musti
1233,hacken::V,자르다,sjeckati
1234,gießen::V,물을대다,politi
1235,reifen::V,성숙하다,sazreti
1236,zubereiten::V,조제하다,prigotoviti
1237,kochen::V,요리하다,kuhati
1238,backen::V,쿱다,peći
1239,braten::V,굽다,peći
1240,braten::V,굽다,pržiti
1241,umrühren::V,교반하다,promiješati
1242,stricken::V,뜨개질하다,plesti
1243,nähen::V,꿰매다,šiti
1244,färben::V,채색하다,obojiti
1245,reinigen::V,청소하다,očistiti
1246,reinigen::V,청소하다,počistiti
1247,waschen::V,씻다,prati
1248,abwischen::V,닦다,otrti
1249,spülen::V,씻다,isprati
1250,spülen::V,씻다,oplakati
1251,fegen::V,소체하다,mesti
1252,fegen::V,소체하다,pomesti
1253,kehren::V,청소하다,mesti
1254,baden::V,감다,kupati se
1255,sich waschen::V,모믈 씻다,umiti se
1256,sich waschen::V,모믈 씻다,prati se
1257,ausziehen::V,벗다,svući
1258,anziehen::V,끌어움직이다,obući
1259,kämmen::V,빗다,češljati
1260,schmücken::V,치레하다,uresiti
1261,schmücken::V,치레하다,nakititi
1262,sagen::V,말하다,reći
1263,sagen::V,말하다,kazati
1264,sprechen::V,말하다,govoriti
1265,reden::V,이야기하다,govoriti
1266,reden::V,이야기하다,besjediti
1267,fragen::V,질문하다,pitati
1268,bitten::V,원하다,moliti
1269,erzählen::V,이야기하다,ispričati
1270,erzählen::V,이야기하다,pripovjediti
1271,mitteilen::V,이야기하다,saopćiti
1272,nennen::V,부르다,nazvati
1273,rufen::V,불러내다,zvati
1274,rufen::V,불러내다,dozvati
1275,prahlen::V,자랑하다,hvalisati se
1276,übersetzen::V,번역하다,prevesti
1277,denken::V,생각하다,misliti
1278,glauben::V,믿다,vjerovati
1279,bemerken::V,인자하다,zapaziti
1280,bemerken::V,인자하다,primijetiti
1281,erkennen::V,인식하다,prepoznati
1282,begreifen::V,파악하다,pojmiti
1283,begreifen::V,파악하다,shvatiti
1284,verstehen::V,이해하다,razabrati
1285,lernen::V,배우다,učiti se
1286,wissen::V,알다,znati
1287,sich erinnern an::V,상기하다,sjetiti se
1288,vergessen::V,잊다,zaboraviti
1289,messen::V,측정하다,mjeriti
1290,zählen::V,세다,brojiti
1291,rechnen::V,게산하다,računati
1292,lesen::V,읽다,čitati
1293,malen::V,그리다,slikati
1294,zeichnen::V,소묘하다,crtati
1295,schreiben::V,쓰다,pisati
1296,besitzen::V,소유하다,imati
1297,besitzen::V,소유하다,posjedovati
1298,kaufen::V,사다,kupiti
1299,verkaufen::V,팔다,prodati
1300,verkaufen::V,팔다,raspačati
1301,bezahlen::V,지불하다,platiti
1302,zahlen::V,치르다,plaćati
1303,beherrschen::V,지배하다,vladati
1304,beherrschen::V,지배하다,gospodariti
1305,ertragen::V,참다,trpjeti
1306,ertragen::V,참다,podnijeti
1307,Raureif::N,,inje
1308,Grube::N,,jama
1309,Lust::N,,volja
1310,Nachricht::N,,vijest
1311,klug::A,,razborit
1312,von hier::ADV,,odavde
1313,müde werden::V,,umoriti se
1314,krank werden::V,,oboljeti se
1315,krank werden::V,,razboljeti se
1316,krank sein::V,,bolovati
1317,abreißen::V,,otkinuti
1318,sich anziehen::V,,obući se
1319,sich unterhalten::V,,razgovarati se
