,Concept_ID,az,lt
782,letzter::A,axırıncı,paskutinis
783,allein::ADV,tək,vienas
784,allein::ADV,yalqız,vienas
785,auf einmal::ADV,birdən,iš karto
786,zusammen::ADV,birlikdə,kartu
787,zusammen::ADV,birlikdə,drauge
788,lange::ADV,uzun,ilgai
789,plötzlich::ADV,qəfildən,staiga
790,sofort::ADV,həmən,tuojau
791,sofort::ADV,dərhal,tuojau
792,später::ADV,sonra,vėliau
793,später::ADV,sonra,paskiau
794,jetzt::ADV,indi,dabãr
795,heute::ADV,bugün,šiandien
796,morgen::ADV,sabah,rytoj
797,bald::ADV,yaxında,greitai
798,bald::ADV,yaxında,netrukus
799,bald::ADV,tezliklə,greitai
800,bald::ADV,tezliklə,netrukus
801,dann::ADV,onda,po to
802,gestern::ADV,dünən,vakar
803,einst::ADV,əvvəllər,kadaise
804,einst::ADV,əvvəllər,kitą kartą
805,damals::ADV,o vaxt,anuomet
806,damals::ADV,o vaxt,anuokart
807,danach::ADV,sonra,po to
808,danach::ADV,sonra,paskui
809,vorher::ADV,qabaqcadan,anksčiau
810,zuerst::ADV,əvvəl,pirma
811,zuerst::ADV,əvvəl,iš pradžių̃
812,einmal::ADV,bir dəfə,kartą
813,einmal::ADV,bir dəfə,vieną kartą
814,manchmal::ADV,hərdənbir,kai kada
815,oft::ADV,tez-tez,dažnai
816,oft::ADV,çox vaxt,dažnai
817,immer::ADV,daimi,visada
818,immer::ADV,daimi,visuomet
819,immer::ADV,həmişə,visada
820,immer::ADV,həmişə,visuomet
821,niemals::ADV,əsla,niekada
822,niemals::ADV,əsla,niekuomet
823,niemals::ADV,heç bir zaman,niekada
824,niemals::ADV,heç bir zaman,niekuomet
825,hier::ADV,bura,čia
826,hier::ADV,burada,čia
827,hierhin::ADV,buraya,šen
828,hierhin::ADV,buraya,čionai
829,von hier::ADV,buradan,iš čia
830,dort::ADV,ora,ten
831,dort::ADV,ora,tenai
832,dort::ADV,orada,ten
833,dort::ADV,orada,tenai
834,dorthin::ADV,oraya,ten
835,dorthin::ADV,oraya,ten link
836,geradeaus::ADV,düz,tiesiai
837,vorwärts::ADV,irəli,pirmyn
838,rückwärts::ADV,geri,atbulai
839,zurück::ADV,geriyə,atgal
840,unten::ADV,aşağıda,žemai
841,unten::ADV,aşağıda,apačioje
842,hinab::ADV,aşağı,žemyn
843,oben::ADV,yuxarıda,viršuj
844,hinauf::ADV,yuxarı,aukštyn
845,hinauf::ADV,yuxarı,į viršų
846,überall::ADV,hər yerdə,visur
847,nicht::ADV,-ma-,ne
848,ein wenig::ADV,bir az,truputį
849,kaum::ADV,güclə,vos
850,sehr::ADV,çox,labai
851,sehr::ADV,çox,baisiai
852,so::ADV,belə,taip
853,noch::ADV,hələ,dar
854,nur::ADV,yalnız,tik
855,nur::ADV,yalnız,vien
856,schon::ADV,artıq,jau
857,wieder::ADV,yenə,vėl
858,wieder::ADV,yenə,iš naujo
859,vergebens::ADV,boş yerə,veltui
860,vergebens::ADV,boş yerə,bergždžiai
861,vor::PRP,önündə,prieš
862,hinter::PRP,arxasında,už
863,unter::PRP,altında,po
864,durch::PRP,içindən,pro
865,durch::PRP,içindən,per
866,neben::PRP,yanında,prie
867,neben::PRP,yanında,šalia
868,zwischen::PRP,arasında,tarp
869,wegen::PRP,üçün,dėl
870,wegen::PRP,üçün,dėlei
871,wegen::PRP,ötəri,dėl
872,wegen::PRP,ötəri,dėlei
873,dies::PRN,bu,šis
874,dies::PRN,bu,šitas
875,das::PRN,o,tat
876,alles::PRN,hər şey,visas
877,ich::PRN,mən,aš
878,du::PRN,sən,tu
879,er::PRN,o,jis
880,wir::PRN,biz,mes
881,ihr::PRN,siz,jūs
882,sie::PRN,onlar,ji
883,sie::PRN,onlar,jos
884,was::FPRN,nə,kas
885,wer::FPRN,kim,kas
886,wo::FADV,harada,kur
887,wohin::FADV,haraya,kur
888,wohin::FADV,haraya,kur link
889,wie::FADV,necə,kaip
890,warum::FADV,niyə,kod̃ėl
891,warum::FADV,niyə,dėl ko
892,warum::FADV,nə üçün,kod̃ėl
893,warum::FADV,nə üçün,dėl ko
894,wieviel::FNUM,neçə,kiek
895,wieviel::FNUM,nə qədər,kiek
896,eins::NUM,bir,vienas
897,zwei::NUM,iki,du
898,drei::NUM,üç,trys
899,vier::NUM,dörd,keturi
900,fünf::NUM,beş,penki
901,sechs::NUM,altı,šeši
902,sieben::NUM,yeddi,septyni
903,acht::NUM,səkkiz,aštuoni
904,neun::NUM,doqquz,devyni
905,zehn::NUM,on,dešimt
906,elf::NUM,on bir,vienuolika
907,zwölf::NUM,on iki,dvylika
908,zwanzig::NUM,iyirmi,dvidešimt
909,dreißig::NUM,otuz,trisdešimt
910,vierzig::NUM,qırx,keturiasdešimt
911,fünfzig::NUM,əlli,penkiasdešimt
912,sechzig::NUM,altmış,šešiasdešimt
913,siebzig::NUM,yetmiş,septyniasdešimt
914,achtzig::NUM,səksən,aštuoniasdešimt
915,neunzig::NUM,doxsan,devyniasdešimt
916,hundert::NUM,yüz,šimtas
917,tausend::NUM,min,tūkstantis
918,und::CNJ,və,ĩr
919,oder::CNJ,ya,ar
920,oder::CNJ,ya,arba
921,stehen::V,durmaq,stovėti
922,sitzen::V,oturmaq,sėdėti
923,liegen::V,uzanmaq,gulėti
924,hängen::V,asılmaq,kyboti
925,hängen::V,asılmaq,kabėti
926,werden::V,olmaq,taptis
927,werden::V,olmaq,darytis
928,passieren::V,olmaq,atsitikti
929,passieren::V,olmaq,pasitaikyti
930,passieren::V,baş vermək,atsitikti
931,passieren::V,baş vermək,pasitaikyti
932,beginnen::V,başlamaq,prasid́ėti
933,enden::V,bitmək,baigtis
934,wechseln::V,dəyişmək,keistis
935,wechseln::V,dəyişmək,pasikeisti
936,aufgehen[Sonne]::V,doğmaq,tekėti
937,aufgehen[Sonne]::V,doğmaq,patekėti
938,untergehen[Sonne]::V,batmaq,leistis
939,untergehen[Sonne]::V,batmaq,nusileisti
940,scheinen[Sonne]::V,parlamaq,šviesti
941,donnern::V,guruldamaq,griausti
942,donnern::V,guruldamaq,griaudėti
943,wehen::V,əsmək,pūsti
944,strömen::V,axmaq,lietis
945,strömen::V,axmaq,plūsti
946,fließen::V,axmaq,tekėti
947,sich drehen::V,dönmək,suktis
948,sich drehen::V,dönmək,pasisukti
949,schwanken::V,yellənmək,svyruoti
950,schwingen::V,yellənmək,suptis
951,fallen::V,düşmek,pulti
952,fallen::V,düşmek,kristi
953,brennen::V,yanmaq,degti
954,rauchen::V,tüstüləmək,rūkyti
955,regnen::V,yağmaq,lyti
956,gefrieren::V,donmaq,užšalti
957,tauen::V,ərimək,tirpti
958,schmelzen::V,ərimək,lydytis
959,trocknen::V,qurumaq,džiūti
960,sieden::V,qaynamaq,virti
961,faulen::V,çürümək,pūti
962,verfaulen::V,çürümək,švinkti
963,reißen::V,yırtılmaq,plyšti
964,reißen::V,yırtılmaq,trūkti
965,versinken::V,batmaq,skę̃sti
966,versinken::V,batmaq,grimzti
967,vergehen::V,ötmək,praeiti
968,erscheinen::V,görünmək,pasirodyti
969,verschwinden::V,yox olmaq,dingti
970,verschwinden::V,yox olmaq,išnykti
971,verschwinden::V,yox olmaq,pranykti
972,sinken::V,enmək,kristi
973,abnehmen::V,azalmaq,mažėti
974,abnehmen::V,azalmaq,silpnėti
975,zunehmen::V,artmaq,didėti
976,zunehmen::V,artmaq,padaugėti
977,steigen::V,yüksəlmək,kilti
978,wachsen::V,böyümək,augti
979,glänzen::V,parlamaq,blizgėti
980,funkeln::V,parıldamaq,žibėti
981,lärmen::V,səs-küy etmək,triukšmauti
982,läuten::V,çalmaq,skambinti
983,klingeln::V,zəng etmək,skambinti
984,klirren::V,cingildəmək,žvangėti
985,brausen::V,gurlamaq,šniokšti
986,rauschen::V,xışıldamaq,ošti
987,rauschen::V,xışıldamaq,šlamėti
988,klingen::V,səslənmək,skardėti
989,bellen::V,hürmək,loti
990,heulen::V,ulamaq,kaukti
991,heulen::V,ulamaq,staugti
992,blasen::V,üfləmək,pūsti
993,pfeifen::V,fit vermek,švilpti
994,pfeifen::V,fit vermek,švilpauti
995,schreien::V,bağırmaq,šaukti
996,schreien::V,qışqırmaq,šaukti
997,stöhnen::V,inləmək,dejuoti
998,stöhnen::V,inləmək,aimanuoti
999,zittern::V,titrəmək,virpėti
1000,leben::V,yaşamaq,gyventi
1001,geboren werden::V,doğmaq,gimti
1002,atmen::V,nəfəs almaq,alsuoti
1003,atmen::V,nəfəs almaq,kvėpuoti
1004,trinken::V,içmek,gerti
1005,essen::V,yemək,valgyti
1006,schlucken::V,udmaq,praryti
1007,müde werden::V,yorulmaq,nuvargti
1008,müde werden::V,yorulmaq,privargti
1009,einschlafen::V,yuxuya getmək,užmigti
1010,schlafen::V,uyumaq,miegoti
1011,aufwachen::V,oyanmaq,pabusti
1012,aufstehen::V,yuxudan durmaq,keltis
1013,aufstehen::V,yuxudan durmaq,atsikelti
1014,sich erholen::V,dincəlmək,pailsėti
1015,sich erholen::V,dincəlmək,poilsiauti
1016,krank werden::V,xəstə olmaq,susirgti
1017,krank sein::V,azarlanmaq,sirgti
1018,krank sein::V,xəstələnmək,sirgti
1019,schmerzen::V,ağrimaq,sopėti
1020,schmerzen::V,ağrimaq,skaudėti
1021,husten::V,öksürmək,kosėti
1022,genesen::V,sağalmaq,sveikti
1023,genesen::V,sağalmaq,taisytis
1024,sterben::V,ölmək,mirti
1025,sterben::V,ölmək,numirti
1026,sterben::V,vəfat etmək,mirti
1027,sterben::V,vəfat etmək,numirti
1028,umkommen::V,həlak olmaq,žūti
1029,sich bewegen::V,hərəkət etmək,judėti
1030,sich bewegen::V,hərəkət etmək,pasijudinti
1031,sich rühren::V,tərpənmək,krutėti
1032,sich erheben::V,qalxmaq,pakilti
1033,sich erheben::V,qalxmaq,atsikelti
1034,sich setzen::V,oturmaq,sėstis
1035,sich setzen::V,oturmaq,atsisėsti
1036,hinfallen::V,yıxılmaq,parkristi
1037,hinfallen::V,yıxılmaq,pargriūti
1038,laufen::V,yerimək,eiti
1039,schreiten::V,addım atmaq,žengti
1040,schreiten::V,addım atmaq,žingsniuoti
1041,spazierengehen::V,gəzmək,pasivaikščioti
1042,eilen::V,atılmaq,skubėti
1043,sich beeilen::V,tələsmək,paskub́ėti
1044,sich beeilen::V,tələsmək,pasiskubinti
1045,sausen::V,çırpmaq,dumti
1046,sausen::V,çırpmaq,lėkti
1047,rennen::V,qaçmaq,bėgti
1048,springen::V,sıçramaq,šokti
1049,klettern::V,dırmanmaq,kopti
1050,schaukeln::V,sallanmaq,supti
1051,schaukeln::V,sallanmaq,linguoti
1052,kriechen::V,sürünmək,ropoti
1053,kriechen::V,sürünmək,šliaužti
1054,schwimmen::V,üzmek,plaukti
1055,tauchen::V,dalmaq,nerti
1056,rudern::V,avarlamaq,irtis
1057,rudern::V,avarlamaq,irkluoti
1058,fahren::V,sürmək,važiuoti
1059,fahren::V,sürmək,važinėti
1060,fliegen::V,uçmaq,lėkti
1061,fliegen::V,uçmaq,skristi
1062,gehen::V,getmək,eiti
1063,weggehen::V,getmək,išeiti
1064,abfahren::V,yola düşmək,išvykti
1065,abfahren::V,yola düşmək,išvažiuoti
1066,anhalten::V,saxlamaq,sustoti
1067,hineingehen::V,girmək,įeiti
1068,eintreten::V,girmək,įžengti
1069,eintreten::V,daxil olmaq,įžengti
1070,kommen::V,gəlmək,ateiti
1071,ankommen::V,gəlib çatmaq,ateiti
1072,zurückkommen::V,qayıtmaq,grį̃žti
1073,zurückkommen::V,qayıtmaq,sugrį̃žti
1074,bleiben::V,qalmaq,likti
1075,bleiben::V,qalmaq,pasilikti
1076,warten::V,gözləmək,laukti
1077,erwarten::V,bəkləmək,laukti
1078,suchen::V,aramaq,ieškoti
1079,suchen::V,axtarmaq,ieškoti
1080,finden::V,tapmaq,rasti
1081,finden::V,tapmaq,surasti
1082,versuchen::V,çalışmaq,mėginti
1083,vorbereiten::V,hazırlamaq,rengti
1084,lieben::V,sevmək,myĺėti
1085,mögen::V,xoşlamaq,ḿėgti
1086,mögen::V,xoşlamaq,patikti
1087,lachen::V,gülmək,juoktis
1088,rühren::V,həyəcanlandırmaq,jaudinti
1089,rühren::V,həyəcanlandırmaq,graudinti
1090,weinen::V,ağlamaq,verkti
1091,schimpfen::V,küfr etmək,bartis
1092,sich ärgern::V,acıqlanmaq,pykti
1093,sich ärgern::V,acıqlanmaq,apmaudauti
1094,sich fürchten::V,qorxmaq,bijoti
1095,sich fürchten::V,qorxmaq,baimintis
1096,fürchten::V,qorxmaq,bijoti
1097,fürchten::V,qorxmaq,baimintis
1098,fliehen::V,qaçmaq,bėgti
1099,fliehen::V,qaçmaq,sprukti
1100,flüchten::V,qaçmaq,pabėgti
1101,sehen::V,görmək,žiūŕėti
1102,anschauen::V,baxmaq,žiūŕėti
1103,ansehen::V,baxmaq,žiūrėti į
1104,ansehen::V,baxmaq,pažiūrėti į
1105,hören::V,duymaq,girdėti
1106,hören::V,eşitmək,girdėti
1107,zuhören::V,dinləmək,klausytis
1108,probieren::V,dadına baxmaq,ragauti
1109,probieren::V,dadına baxmaq,paragauti
1110,riechen::V,qoxlamaq,uosti
1111,riechen::V,qoxlamaq,užuosti
1112,fühlen::V,duymaq,justi
1113,fühlen::V,duymaq,jausti
1114,fühlen::V,duymaq,pajusti
1115,scheinen::V,görünmək,rodytis
1116,scheinen::V,görünmək,atrodyti
1117,zu sehen sein::V,görünmək,pasirodyti
1118,vernehmen::V,eşitmək,išgirsti
1119,frieren::V,üşümək,šalti
1120,tun::V,etmək,daryti
1121,können::V,bilmək,galėti
1122,können::V,bilmək,pajėgti
1123,können::V,bacarmaq,galėti
1124,können::V,bacarmaq,pajėgti
1125,wollen::V,istəmək,norėti
1126,anfangen::V,başlamaq,pradėti
1127,anfangen::V,başlamaq,prasid́ėti
1128,beenden::V,bitirmək,baigti
1129,beenden::V,bitirmək,užbaigti
1130,aufhören::V,bitmək,liautis
1131,aufhören::V,qurtarmaq,liautis
1132,gelingen::V,müvəffəq olmaq,pavykti
1133,gelingen::V,müvəffəq olmaq,pasisekti
1134,geraten::V,düşmək,nusisekti
1135,öffnen::V,açmaq,atverti
1136,öffnen::V,açmaq,atidaryti
1137,schließen::V,qapamaq,uždaryti
1138,stellen::V,qoymaq,statyti
1139,stellen::V,qoymaq,pastatyti
1140,setzen::V,oturtmaq,sodinti
1141,setzen::V,oturtmaq,pasodinti
1142,legen::V,qoymaq,dėti
1143,legen::V,qoymaq,pad́ėti
1144,berühren::V,toxunmaq,liesti
1145,berühren::V,toxunmaq,paliesti
1146,verbinden::V,bağlamaq,jungti
1147,verbinden::V,bağlamaq,surišti
1148,bedecken::V,örtmək,uždengti
1149,aufhängen::V,asmaq,pakarti
1150,aufhängen::V,asmaq,pakabinti
1151,anzünden::V,yandırmaq,padegti
1152,aufheben::V,qaldırmaq,pakelti
1153,zurücklassen::V,buraxmaq,palikti
1154,verlieren::V,itirmək,pamesti
1155,fallen lassen::V,düşürmək,atsisakyti
1156,machen::V,etmək,dirbti
1157,herstellen::V,istehsal etmək,gaminti
1158,bauen::V,tikmək,statyti
1159,bauen::V,tikmək,pastatyti
1160,reparieren::V,təmir etmək,taisyti
1161,reparieren::V,təmir etmək,remontuoti
1162,verbessern::V,düzəltmək,gerinti
1163,verbessern::V,düzəltmək,ištaisyti
1164,ändern::V,dəyişdirmək,keisti
1165,ändern::V,dəyişdirmək,pakeisti
1166,graben::V,qazımaq,kasti
1167,beugen::V,əymək,lenkti
1168,beugen::V,əymək,palenkti
1169,biegen::V,bükmək,lenkti
1170,biegen::V,bükmək,palenkti
1171,drehen::V,döndərmək,sukti
1172,wenden::V,çevirmək,kreipti
1173,wenden::V,çevirmək,pakreipti
1174,umdrehen::V,çevirmək,sukti
1175,umdrehen::V,çevirmək,apversti
1176,heben::V,qaldırmaq,kelti
1177,heben::V,qaldırmaq,pakelti
1178,hochheben::V,qaldırmaq,pakelti
1179,ergreifen::V,tutmaq,čiupti
1180,ergreifen::V,tutmaq,griebti
1181,halten::V,saxlamaq,laikyti
1182,halten::V,saxlamaq,palaikyti
1183,drücken::V,sıxmaq,spausti
1184,schieben::V,sürmək,stumti
1185,kratzen::V,qaşımaq,kasyti
1186,kratzen::V,qaşımaq,grandyti
1187,lecken::V,yalamaq,laižyti
1188,beißen::V,dişləmək,kandžioti
1189,abreißen::V,qoparmaq,nuplėšti
1190,abschneiden::V,ayırmaq,atpjauti
1191,abschneiden::V,ayırmaq,atkirpti
1192,binden::V,bağlamaq,rišti
1193,binden::V,bağlamaq,surišti
1194,stecken::V,soxmaq,kišti
1195,stecken::V,soxmaq,įkišti
1196,brechen::V,qırmaq,lūžti
1197,brechen::V,qırmaq,laužyti
1198,klopfen::V,sındırmaq,belsti
1199,klopfen::V,sındırmaq,barbenti
1200,hauen::V,vurmaq,mušti
1201,kleben::V,apışdırmaq,lipdyti
1202,kleben::V,apışdırmaq,klijuoti
1203,reiben::V,ovmaq,trinti
1204,reiben::V,ovmaq,tarkuoti
1205,streichen::V,sürtmək,tepti
1206,streichen::V,sürtmək,užtepti
1207,schleifen::V,bülövləmək,galą́sti
1208,schneiden::V,kəsmək,pjauti
1209,schneiden::V,kəsmək,kirpti
1210,rütteln::V,sirkələmək,purtyti
1211,schütteln::V,çalxalamaq,purtyti
1212,schwenken::V,yelləmək,mojuoti
1213,schütten::V,tökmək,pilti
1214,schütten::V,tökmək,berti
1215,füllen::V,doldurmaq,pildyti
1216,füllen::V,doldurmaq,pripildyti
1217,einwickeln::V,sarımaq,įvynioti
1218,einwickeln::V,sarımaq,suvynioti
1219,tragen::V,daşımaq,nešti
1220,tragen::V,daşımaq,nešioti
1221,schleppen::V,sürükləmək,vilkti
1222,ziehen::V,çəkmək,tempti
1223,aufbewahren::V,gizlətmək,laikyti
1224,werfen::V,atmaq,mesti
1225,werfen::V,atmaq,sviesti
1226,fangen::V,tutmaq,sugauti
1227,packen::V,yaxalamaq,čiupti
1228,packen::V,yaxalamaq,griebti
1229,verstecken::V,gizlətmək,slėpti
1230,verstecken::V,gizlətmək,slapstyti
1231,teilen::V,bölmək,dalyti
1232,teilen::V,bölmək,padalyti
1233,schicken::V,yollamaq,sių̃sti
1234,schicken::V,yollamaq,pasių̃sti
1235,schicken::V,göndərmək,sių̃sti
1236,schicken::V,göndərmək,pasių̃sti
1237,bringen::V,gətirmək,atnešti
1238,hinzufügen::V,əlavə etmək,pridėti
1239,bekommen::V,almaq,gauti
1240,bekommen::V,əldə etmək,gauti
1241,erhalten::V,almaq,gauti
1242,nehmen::V,almaq,paimti
1243,wählen::V,seçmək,rinkti
1244,wählen::V,seçmək,išsirinkti
1245,auswählen::V,arımaq,išrinkti
1246,bewahren::V,qorumaq,išsaugoti
1247,behindern::V,mane olmaq,trukdyti
1248,verderben::V,pozmaq,sugadinti
1249,beschädigen::V,zədələmək,žaloti
1250,beschädigen::V,zədələmək,gadinti
1251,zerbrechen::V,qırmaq,sukulti
1252,zerbrechen::V,qırmaq,sudaužyti
1253,zerbrechen::V,sındırmaq,sukulti
1254,zerbrechen::V,sındırmaq,sudaužyti
1255,zerreißen::V,yırtmaq,perplėšti
1256,zerreißen::V,yırtmaq,suplėšyti
1257,zerstören::V,dağıtmaq,suardyti
1258,zerstören::V,dağıtmaq,sugriauti
1259,verbrennen::V,yandırmaq,deginti
1260,verbrennen::V,yandırmaq,sudeginti
1261,geben::V,vermək,duoti
1262,geben::V,vermək,paduoti
1263,reichen::V,uzatmaq,paduoti
1264,schenken::V,vermək,dovanoti
1265,versprechen::V,vəd vermək,žadėti
1266,versprechen::V,vəd vermək,pažadėti
1267,wünschen::V,arzulamaq,norėti
1268,wünschen::V,arzulamaq,linḱėti
1269,loben::V,tərifləmək,girti
1270,loben::V,tərifləmək,pagirti
1271,küssen::V,öpmək,bučiuoti
1272,wiegen::V,tərpətmək,supti
1273,zudecken::V,örtmək,užkloti
1274,zudecken::V,örtmək,uždengti
1275,wecken::V,oyatmaq,žadinti
1276,zeigen::V,göstərmək,rodyti
1277,führen::V,rəhbərlik etmək,vesti
1278,führen::V,rəhbərlik etmək,vadovauti
1279,lehren::V,öyrətmək,mokyti
1280,lehren::V,öyrətmək,išmokyti
1281,unterrichten::V,öyrətmək,dėstyti
1282,unterrichten::V,dərs vermək,dėstyti
1283,aufziehen::V,tərbiyə etmək,išauginti
1284,leiten::V,idarə etmək,valdyti
1285,leiten::V,idarə etmək,vadovauti
1286,antreiben::V,bizləmək,uiti
1287,antreiben::V,bizləmək,raginti
1288,antreiben::V,bizləmək,skubinti
1289,lassen::V,-tırmaq,paliepti
1290,einladen::V,dəvət etmək,kviesti
1291,einladen::V,dəvət etmək,pakviesti
1292,vereinigen::V,birləşdirmək,sujungti
1293,vereinigen::V,birləşdirmək,suvienyti
1294,besuchen::V,baş çəkmək,lankyti
1295,besuchen::V,baş çəkmək,aplankyti
1296,besuchen::V,ziyarət etmək,lankyti
1297,besuchen::V,ziyarət etmək,aplankyti
1298,treffen::V,rastlaşmaq,sutikti
1299,treffen::V,rastlaşmaq,pasitikti
1300,treffen::V,rast gəlmək,sutikti
1301,treffen::V,rast gəlmək,pasitikti
1302,sich versammeln::V,toplanmaq,susirinkti
1303,spielen::V,oynamaq,groti
1304,spielen::V,oynamaq,žaisti
1305,singen::V,oxumaq,dainuoti
1306,tanzen::V,oynamaq,šokti
1307,tanzen::V,rəqs etmək,šokti
1308,sich trennen::V,ayrılmaq,skirtis
1309,sich trennen::V,ayrılmaq,išsiskirti
1310,verlassen::V,tərk etmək,palikti
1311,retten::V,xilas etmək,gelbėti
1312,bewachen::V,gözətmək,sergėti
1313,schützen::V,qorumaq,ginti
1314,schützen::V,qorumaq,apginti
1315,verteidigen::V,qorumaq,ginti
1316,verteidigen::V,qorumaq,apginti
1317,sich schlagen::V,döyüşmək,muštis
1318,schießen::V,atmaq,šauti
1319,schießen::V,atmaq,šaudyti
1320,schießen::V,atəş açmaq,šauti
1321,schießen::V,atəş açmaq,šaudyti
1322,siegen::V,yenmək,nugalėti
1323,ärgern::V,acışdırmaq,pykinti
1324,schlagen::V,döymək,mušti
1325,schlagen::V,döymək,smogti
1326,schlagen::V,döymək,trenkti
1327,treten::V,təpmək,mygti
1328,stechen::V,soxmaq,gelti
1329,stechen::V,soxmaq,smeigti
1330,stoßen::V,itələmək,stumti
1331,stoßen::V,itələmək,pastumti
1332,stehlen::V,çalmaq,vogti
1333,stehlen::V,oğurlamaq,vogti
1334,stören::V,pozmaq,trikdyti
1335,belästigen::V,narahat etmək,apsunkinti
1336,verbergen::V,gizləmək,slėpti
1337,verbergen::V,gizləmək,paslėpti
1338,täuschen::V,aldatmaq,klaidinti
1339,betrügen::V,aldatmaq,apgauti
1340,töten::V,öldürmək,žudyti
1341,töten::V,öldürmək,nužudyti
1342,wohnen::V,yaşamaq,gyventi
1343,arbeiten::V,işləmək,dirbti
1344,arbeiten::V,işləmək,triūsti
1345,arbeiten::V,çalışmaq,dirbti
1346,arbeiten::V,çalışmaq,triūsti
1347,sammeln::V,yığmaq,rinkti
1348,sammeln::V,toplamaq,rinkti
1349,pflücken::V,qoparmaq,skinti
1350,pflücken::V,qoparmaq,raškyti
1351,jagen::V,ovlamaq,medžioti
1352,fischen::V,balıq tutmaq,žvejoti
1353,fassen::V,tutmaq,sučiupti
1354,hüten::V,güdmək,ganyti
1355,treiben::V,haylamaq,ginti
1356,anbinden::V,bağlamaq,pririšti
1357,füttern::V,bəsləmək,šerti
1358,melken::V,sağmaq,melžti
1359,hacken::V,yarmaq,kapoti
1360,gießen::V,sulamaq,lieti
1361,gießen::V,sulamaq,laistyti
1362,reifen::V,dəymək,nokti
1363,reifen::V,dəymək,sirpti
1364,zubereiten::V,bişirmək,ruošti
1365,zubereiten::V,bişirmək,gaminti
1366,kochen::V,qaynatmaq,virti
1367,kochen::V,qaynatmaq,virinti
1368,backen::V,bişirmək,kepti
1369,braten::V,qızartmaq,kepti
1370,braten::V,qızartmaq,kepinti
1371,umrühren::V,qarışdırmaq,maišyti
1372,umrühren::V,qarışdırmaq,pamaišyti
1373,stricken::V,hörmək,megzti
1374,nähen::V,tikmək,siūti
1375,färben::V,boyamaq,dažyti
1376,färben::V,boyamaq,nudažyti
1377,reinigen::V,təmizləmək,valyti
1378,reinigen::V,təmizləmək,švarinti
1379,waschen::V,yumaq,plauti
1380,waschen::V,yumaq,mazgoti
1381,waschen::V,yumaq,skalbti
1382,abwischen::V,silmək,nušluostyti
1383,spülen::V,çalxamaq,plauti
1384,spülen::V,çalxamaq,skalauti
1385,fegen::V,süpürmək,šluoti
1386,kehren::V,süpürmək,šluoti
1387,baden::V,çimmək,maudytis
1388,sich waschen::V,yuyunmaq,praustis
1389,ausziehen::V,soyunmaq,numauti
1390,ausziehen::V,soyunmaq,nuvilkti
1391,anziehen::V,geymək,mauti
1392,anziehen::V,geymək,apsivilkti
1393,sich anziehen::V,geyinmək,rengtis
1394,sich anziehen::V,geyinmək,apsirengti
1395,kämmen::V,daramaq,šukuoti
1396,schmücken::V,bəzəmək,puošti
1397,schmücken::V,bəzəmək,dabinti
1398,schmücken::V,bəzəmək,gražinti
1399,sagen::V,demək,tarti
1400,sagen::V,söymek,tarti
1401,sprechen::V,danışmaq,kalbėti
1402,reden::V,danışmaq,šnekėti
1403,sich unterhalten::V,söhbət etmək,kalbėtis
1404,sich unterhalten::V,söhbət etmək,šnekučiuotis
1405,fragen::V,soruşmaq,klausti
1406,bitten::V,diləmək,prašyti
1407,bitten::V,xahiş etmək,prašyti
1408,erzählen::V,bəhs etmək,pasakoti
1409,mitteilen::V,bildirmək,skelbti
1410,mitteilen::V,bildirmək,pranešti
1411,nennen::V,adlandırmaq,vadinti
1412,nennen::V,adlandırmaq,vardyti
1413,rufen::V,çağırmaq,šaukti
1414,rufen::V,çağırmaq,kviesti
1415,prahlen::V,öyünmək,girtis
1416,übersetzen::V,tərcümə etmək,versti
1417,übersetzen::V,tərcümə etmək,išversti
1418,denken::V,düşünmək,galvoti
1419,denken::V,fikirləşmək,galvoti
1420,glauben::V,inanmaq,manyti
1421,glauben::V,inanmaq,tikėti
1422,bemerken::V,qeyd etmək,pamatyti
1423,bemerken::V,qeyd etmək,pastebėti
1424,erkennen::V,tanımaq,pažinti
1425,erkennen::V,tanımaq,atpažinti
1426,begreifen::V,anlamaq,suvokti
1427,verstehen::V,duymaq,suprasti
1428,lernen::V,öyrənmək,mokytis
1429,wissen::V,bilmək,žinoti
1430,sich erinnern an::V,xatırlamaq,prisiminti
1431,vergessen::V,unutmaq,užmiršti
1432,messen::V,ölçmək,matuoti
1433,zählen::V,saymaq,skaičiuoti
1434,rechnen::V,hesablamaq,skaičiuoti
1435,lesen::V,oxumaq,skaityti
1436,malen::V,şəkil çəkmək,tapyti
1437,zeichnen::V,cızmaq,piešti
1438,zeichnen::V,cızmaq,žymėti
1439,zeichnen::V,cızmaq,braižyti
1440,schreiben::V,yazmaq,rašyti
1441,besitzen::V,yiyələnmək,turėti
1442,besitzen::V,malik olmaq,turėti
1443,kaufen::V,satın almaq,pirkti
1444,verkaufen::V,satmaq,parduoti
1445,bezahlen::V,ödəmək,apmokėti
1446,zahlen::V,ödəmək,mokėti
1447,beherrschen::V,idarə etmək,valdyti
1448,ertragen::V,dözmək,kę̃sti
1449,ertragen::V,dözmək,pakelti
1450,ertragen::V,dözmək,iškę̃sti
