,Concept_ID,fa,ce
781,so::ADV,اینطور,
782,noch::ADV,هنوز,кхин
783,nur::ADV,فقط,бен ...ца
784,nur::ADV,تنها,бен ...ца
785,schon::ADV,قبلاً,хӏинцале
786,schon::ADV,به این زودی,хӏинцале
787,wieder::ADV,باز,юха а
788,wieder::ADV,دوباره,юха а
789,vergebens::ADV,بیهوده,эрна
790,vor::PRP,در جلوی,хьалха
791,hinter::PRP,پشت,тӏехьа
792,unter::PRP,تحت,кIелахь
793,durch::PRP,از وسط,чекх
794,durch::PRP,از ميان,чекх
795,neben::PRP,کنار,юххе
796,neben::PRP,پهلوی,юххе
797,zwischen::PRP,بین,юккъехь
798,zwischen::PRP,میان,юккъехь
799,wegen::PRP,برای,дуьхьа
800,wegen::PRP,بخاطر,дуьхьа
801,dies::PRN,این,и
802,dies::PRN,این,иза
803,das::PRN,آن,и
804,das::PRN,آن,иза
805,alles::PRN,تمام,дерриг
806,alles::PRN,همه‌چیر,дерриг
807,ich::PRN,من,cо
808,du::PRN,تو,хьо
809,er::PRN,او,и
810,er::PRN,او,иза
811,wir::PRN,ما,тхо
812,wir::PRN,ما,вай
813,ihr::PRN,شما,шу
814,sie::PRN,آنها,уьш
815,was::FPRN,چه,хӏун
816,wer::FPRN,کی,мила
817,wo::FADV,کجا,мичaхь
818,wohin::FADV,بکجا,мича
819,wie::FADV,چطور,муха
820,wie::FADV,چگونه,муха
821,warum::FADV,چرا,хӏунда
822,warum::FADV,برای چه,хӏунда
823,wieviel::FNUM,چند,мел
824,wieviel::FNUM,چند,маса
825,wieviel::FNUM,چقدر,мел
826,wieviel::FNUM,چقدر,маса
827,eins::NUM,یک,цхьаъ
828,zwei::NUM,دو,шиъ
829,drei::NUM,سه,кхоъ
830,vier::NUM,چهار,диъ
831,fünf::NUM,پنج,пхиъ
832,sechs::NUM,شش,ялх
833,sieben::NUM,هفت,ворхӏ
834,acht::NUM,هشت,бархӏ
835,neun::NUM,نه,исс
836,zehn::NUM,ده,итт
837,elf::NUM,یازده,цхьайтта
838,zwölf::NUM,دوازده,шийтта
839,zwanzig::NUM,بیست,ткъа
840,dreißig::NUM,سی,ткъе итт
841,vierzig::NUM,چهل,шовзткъа
842,fünfzig::NUM,پنجاه,шовзткъе итт
843,sechzig::NUM,شصت,кхузткъа
844,siebzig::NUM,هفتاد,кхузткъе итт
845,achtzig::NUM,هشتاد,дезткъа
846,neunzig::NUM,نود,дезткъе итт
847,hundert::NUM,صد,бӏе
848,tausend::NUM,هزار,эзар
849,und::CNJ,و,a
850,oder::CNJ,یا,я
851,stehen::V,ایستادن,латта
852,sitzen::V,نشستن,хиъна ӏан
853,liegen::V,خوابیدن,ӏилла
854,liegen::V,دراز کشیدن,ӏилла
855,hängen::V,آویزان بودن,кхаза
856,werden::V,شدن,хила
857,passieren::V,گذشتن,хила
858,passieren::V,اتفاق افتادن,хила
859,beginnen::V,شروع شدن,доло
860,enden::V,تمام شدن,дӏадерза
861,wechseln::V,عوض شدن,хийца
862,aufgehen[Sonne]::V,برآمدن,кхета
863,aufgehen[Sonne]::V,طلوع کردن,кхета
864,untergehen[Sonne]::V,غروب کردن,чубуза
865,scheinen[Sonne]::V,تابیدن,серло яла
866,donnern::V,رعد زدن,къекъа
867,wehen::V,دمیدن,хьекха
868,strömen::V,روان شدن,эха
869,fließen::V,روان شدن,охьаэха
870,sich drehen::V,چرخیدن,хьийза
871,schwanken::V,خم و راست شدن,леста
872,schwingen::V,تاب خوردن,лесто
873,schwingen::V,نوسان کردن,лесто
874,fallen::V,افتادن,охьакхета
875,fallen::V,سقوط کردن,охьакхета
876,brennen::V,سوزاندن,дага
877,rauchen::V,دود کردن,оза
878,regnen::V,باران آمدن,догlа догlу
879,gefrieren::V,یخ بستن,гӏоро
880,tauen::V,آب شدن,даша
881,schmelzen::V,آب شدن,лала
882,trocknen::V,خشک شدن,дакъо
883,sieden::V,جوشیدن,кхехка
884,faulen::V,فاسد شدن,дахкадала
885,verfaulen::V,پوسیدن,дахкадала
886,reißen::V,پاره شدن,хеда
887,versinken::V,غرق شدن,хичудаха
888,vergehen::V,گذشتن,дlаэха
889,erscheinen::V,ظاهر شدن,схьадала
890,erscheinen::V,ظاهر شدن,ӏоттадала
891,verschwinden::V,گم شدن,къайладала
892,verschwinden::V,از بین رفتن,къайладала
893,sinken::V,پایین آمدن,лахдала
894,abnehmen::V,کم شدن,
895,zunehmen::V,زیاد شدن,лакхадала
896,steigen::V,بالا رفتن,хьаладала
897,wachsen::V,قد کشیدن,кхиа
898,glänzen::V,برق زدن,лепа
899,funkeln::V,جرقه زدن,къега
900,lärmen::V,شلوغ کردن,гӏовгӏаян
901,läuten::V,زنگ زدن,детта
902,klingeln::V,زنگ زدن,дека
903,klirren::V,جرنگ جرنگ صدا کردن,дека
904,brausen::V,طوفانی بودن,хьаьдда даха
905,rauschen::V,خش‌خش کردن,леста
906,klingen::V,صدا دادن,дека
907,bellen::V,عوعو کردن,лета
908,heulen::V,زوزه کشیدن,угӏа
909,blasen::V,فوت کردن,хӏуп баха
910,pfeifen::V,سوت زدن,шок етта
911,schreien::V,فریاد زدن,мохь бетта
912,stöhnen::V,نالیدن,узарш дан
913,zittern::V,لرزیدن,дега
914,leben::V,زیستن,даха
915,leben::V,زندگی کردن,даха
916,geboren werden::V,متولد شدن,хила
917,atmen::V,تنفس کردن,садеӏа
918,trinken::V,نوشیدن,мала
919,essen::V,خوردن,кхалла
920,schlucken::V,بلعیدن,къурдбан
921,schlucken::V,قورت دادن,къурдбан
922,müde werden::V,خسته شدن,кӏаддала
923,einschlafen::V,خواب رفتن,наб кхета
924,schlafen::V,خوابیدن,вижа
925,schlafen::V,خوابیدن,наб ян
926,schlafen::V,خوابیدن,дижина хила
927,aufwachen::V,از خواب بیدار شدن,самадала
928,aufstehen::V,بیدار شدن,гӏатта
929,sich erholen::V,استراحت کردن,садаӏа
930,krank werden::V,مریض شدن,цомгуш хила
931,krank sein::V,بیمار بودن,цомгуш хила
932,schmerzen::V,درد کردن,лаза
933,schmerzen::V,درد کردن,ӏийжа
934,husten::V,سرفه کردن,йовхарш етта
935,genesen::V,بهبود یافتن,тадала
936,sterben::V,مردن,дала
937,umkommen::V,کشته شدن,хӏаллакхила
938,sich bewegen::V,حرکت کردن,лела
939,sich rühren::V,تکان خوردن,меттахъхьен
940,sich erheben::V,برخواستن,хьалагlатта
941,sich setzen::V,نشستن,хаа
942,hinfallen::V,زمین خوردن,дожа
943,hinfallen::V,زمین خوردن,охьакхета
944,laufen::V,پیاده رفتن,вада
945,laufen::V,پیاده رفتن,хьада
946,schreiten::V,قدم زدن,болар дан
947,schreiten::V,قدم زدن,ког баккха
948,spazierengehen::V,گردش رفتن,доладала
949,eilen::V,شتاب کردن,сихдала
950,sich beeilen::V,عجله کردن,сихдала
951,sausen::V,صفیر کشیدن,
952,rennen::V,دویدن,дада
953,springen::V,پریدن,ирхкхийсадала
954,klettern::V,بالا رفتن,тӏедийла
955,schaukeln::V,تاب خوردن,техко
956,kriechen::V,خزیدن,такха
957,schwimmen::V,شنا کردن,некадан
958,tauchen::V,غواصی کردن,чулелха
959,rudern::V,پارو زدن,дига лело
960,rudern::V,پارو زدن,кема лело
961,fahren::V,سواره رفتن,хахка
962,fliegen::V,پریدن,тӏемадала
963,gehen::V,رفتن,лeла
964,weggehen::V,رفتن,дӏадаха
965,abfahren::V,حرکت کردن,дӏадаха
966,anhalten::V,ایست کردن,саца
967,hineingehen::V,داخل شدن,чудала
968,eintreten::V,وارد شدن,чудала
969,kommen::V,آمدن,кхача
970,kommen::V,آمدن,дӏакхача
971,kommen::V,آمدن,схьакхача
972,ankommen::V,رسیدن,кхача
973,ankommen::V,رسیدن,схьакхача
974,zurückkommen::V,برگشتن,юхада
975,bleiben::V,ماندن,диса
976,warten::V,منتظر بودن,хьежа
977,warten::V,منتظر بودن,cобар дан
978,erwarten::V,انتظار داشتن,хьоьжуш ӏан
979,suchen::V,جستجو کردن,леха
980,finden::V,یافتن,каро
981,finden::V,پیدا کردن,каро
982,versuchen::V,سعی کردن,дан хьажа
983,versuchen::V,کوشش کردن,дан хьажа
984,vorbereiten::V,آماده کردن,кечъян
985,lieben::V,عاشق بودن,деза
986,mögen::V,میل داشتن,безамхила
987,mögen::V,دوست داشتن,безамхила
988,lachen::V,خندیدن,дела
989,rühren::V,به رقت آوردن,хьедан
990,weinen::V,گریه کردن,делха
991,schimpfen::V,فحاشی کردن,чехо
992,sich ärgern::V,ناراحت شدن,оьгӏазъэха
993,sich fürchten::V,واهمه کردن,кхера
994,fürchten::V,ترسیدن,кхера
995,fliehen::V,گریختن,дӏадада
996,flüchten::V,فرار کردن,дӏадада
997,sehen::V,دیدن,ган
998,anschauen::V,نگاه کردن,хьажа
999,anschauen::V,نگاه کردن,хьежа
1000,ansehen::V,تماشا کردن,хьовса
1001,hören::V,شنیدن,хаза
1002,zuhören::V,گوش دادن,ладогӏа
1003,probieren::V,چشیدن,хьажа
1004,riechen::V,بوییدن,хьожа яха
1005,riechen::V,بو کردن,хьожа яха
1006,fühlen::V,احساس کردن,хаадала
1007,scheinen::V,بنظر آمدن,мотта
1008,zu sehen sein::V,دیده شدن,гуш хила
1009,vernehmen::V,شنیدن,бартхатта
1010,frieren::V,سرد بودن,гӏоро
1011,tun::V,کردن,дан
1012,können::V,توانستن,дадала
1013,wollen::V,خواستن,тӏергӏа
1014,anfangen::V,شروع کردن,доло
1015,beenden::V,تمام کردن,довла
1016,beenden::V,پایان دادن,довла
1017,aufhören::V,دست کشیدن,саца
1018,gelingen::V,موفق شدن,кадала
1019,geraten::V,نتیجه دادن,хила
1020,öffnen::V,گشودن,дӏаделла
1021,öffnen::V,گشودن,схьаделла
1022,öffnen::V,باز کردن,дӏаделла
1023,öffnen::V,باز کردن,схьаделла
1024,schließen::V,بستن,къовла
1025,schließen::V,بستن,дӏачӏагӏа
1026,schließen::V,قفل کردن,къовла
1027,schließen::V,قفل کردن,дӏачӏагӏа
1028,stellen::V,گذاردن,хlотто
1029,setzen::V,نشاندن,дийгӏа
1030,legen::V,گذاشتن,охьадилла
1031,berühren::V,دست زدن,хьедан
1032,berühren::V,لمس کردن,хьедан
1033,verbinden::V,وصل کردن,вовшахтаса
1034,bedecken::V,پوشاندن,тилла
1035,bedecken::V,پوشاندن,тӏетаса
1036,aufhängen::V,آویختن,хьалаолла
1037,anzünden::V,سوزاندن,лато
1038,aufheben::V,برداشتن,айа
1039,aufheben::V,بلند کردن,айа
1040,zurücklassen::V,گذاشتن,дита
1041,verlieren::V,گم کردن,дайа
1042,fallen lassen::V,انداختن,охьадожо
1043,machen::V,کردن,дан
1044,machen::V,ساختن,дан
1045,herstellen::V,ساختن,дан
1046,herstellen::V,تولید کردن,дан
1047,bauen::V,ساختن,гӏишлоян
1048,bauen::V,بنا کردن,гӏишлоян
1049,reparieren::V,درست کردن,тадан
1050,reparieren::V,تعمیر کردن,тадан
1051,verbessern::V,بهتر کردن,нисдан
1052,ändern::V,تغییر دادن,хийца
1053,graben::V,کندن,ахка
1054,graben::V,گود کردن,ахка
1055,beugen::V,کج کردن,сатто
1056,biegen::V,خم کردن,сатто
1057,drehen::V,چرخاندن,хьовзо
1058,wenden::V,برگرداندن,
1059,umdrehen::V,برگرداندن,хьовзo
1060,heben::V,برداشتن,айа
1061,heben::V,برداشتن,хьалаайа
1062,hochheben::V,برآوردن,хьалаайа
1063,hochheben::V,بلند کردن,хьалаайа
1064,ergreifen::V,گرفتن,дӏалаца
1065,halten::V,نگاه داشتن,латто
1066,drücken::V,فشار دادن,тӏетаӏо
1067,drücken::V,فشار آوردن,тӏетаӏо
1068,schieben::V,هل دادن,татта
1069,kratzen::V,خاریدن,мӏараш тийса
1070,lecken::V,لیسیدن,мотт хьекха
1071,beißen::V,گاز زدن,катoха
1072,abreißen::V,پاره کردن,схьадаккха
1073,abschneiden::V,بریدن,кхада
1074,abschneiden::V,قطع کردن,кхада
1075,binden::V,بستن,дӏадехка
1076,binden::V,بستن,вовшахтаса
1077,stecken::V,فرو کردن,чудахийта
1078,brechen::V,شکستن,кагдан
1079,klopfen::V,کوبیدن,детта
1080,hauen::V,زدن,етта
1081,kleben::V,چسباندن,тӏелато
1082,reiben::V,مالش دادن,хьекхо
1083,streichen::V,مالیدن,тlехьакха
1084,schleifen::V,تیز کردن,ирдан
1085,schneiden::V,چیدن,ларга
1086,schneiden::V,بریدن,ларга
1087,rütteln::V,لرزاندن,лесто
1088,rütteln::V,تکان دادن,лесто
1089,schütteln::V,تکان دادن,лесто
1090,schwenken::V,تاب دادن,лесто
1091,schütten::V,ریختن,дотта
1092,füllen::V,پر کردن,дуза
1093,einwickeln::V,پیچیدن,хьарчо
1094,tragen::V,بردن,дахьа
1095,tragen::V,حمل کردن,дахьа
1096,schleppen::V,کشیدن,ийзо
1097,ziehen::V,کشیدن,озо
1098,aufbewahren::V,نگهداری کردن,ӏалашдан
1099,werfen::V,انداختن,кхосса
1100,werfen::V,پرتاب کردن,кхосса
1101,fangen::V,گرفتن,леца
1102,packen::V,گرفتن,леца
1103,verstecken::V,قایم کردن,къайладаккха
1104,verstecken::V,پنهان کردن,къайладаккха
1105,teilen::V,قسمت کردن,декъа
1106,teilen::V,تقسیم کردن,декъа
1107,schicken::V,فرستادن,дӏадахьийта
1108,schicken::V,ارسال کردن,дӏадахьийта
1109,bringen::V,آوردن,дан
1110,hinzufügen::V,افزودن,тӏетоха
1111,hinzufügen::V,اضافه کردن,тӏетоха
1112,bekommen::V,گرفتن,даккха
1113,erhalten::V,دریافت کردن,даккха
1114,nehmen::V,گرفتن,схьаэца
1115,nehmen::V,برداشتن,схьаэца
1116,wählen::V,انتخاب کردن,харжа
1117,auswählen::V,برگزیدن,харжа
1118,bewahren::V,حفظ کردن,lалашдан
1119,bewahren::V,حفاظت کردن,lалашдан
1120,behindern::V,مانع بودن,новкъарло ян
1121,verderben::V,از بین بردن,талхо
1122,beschädigen::V,صدمه زدن,дохо
1123,zerbrechen::V,شکستن,дохо
1124,zerbrechen::V,شکستن,кагдан
1125,zerreißen::V,دریدن,хадо
1126,zerreißen::V,پاره کردن,хадо
1127,zerstören::V,خراب کردن,дохо
1128,zerstören::V,خراب کردن,кагдан
1129,zerstören::V,ویران کردن,дохо
1130,zerstören::V,ویران کردن,кагдан
1131,verbrennen::V,سوزاندن,даго
1132,geben::V,دادن,яла
1133,reichen::V,دادن,дӏадала
1134,reichen::V,دادن,дӏакховдо
1135,schenken::V,هدیه دادن,совгӏат дан
1136,versprechen::V,قول دادن,ваӏда дан
1137,versprechen::V,وعده دادن,ваӏда дан
1138,wünschen::V,آرزو کردن,лаа
1139,loben::V,ستایش کردن,хасто
1140,küssen::V,بوسیدن,оба яккха
1141,wiegen::V,نوسان کردن,тахка
1142,zudecken::V,پوشاندن,тӏетаса
1143,wecken::V,بیدار کردن,самадаккха
1144,zeigen::V,نشان دادن,гайта
1145,führen::V,رهنمائی کردن,дига
1146,lehren::V,آموختن,ӏамо
1147,lehren::V,یاد دادن,ӏамо
1148,unterrichten::V,درس دادن,хьеха
1149,unterrichten::V,تدریس کردن,хьеха
1150,aufziehen::V,تربیت کردن,кхио
1151,leiten::V,اداره کردن,урхалла дан
1152,antreiben::V,عجله دادن,сихдан
1153,lassen::V,وادار کردن,-йта
1154,einladen::V,دعوت کردن,кхайкха
1155,einladen::V,مهمان کردن,кхайкха
1156,vereinigen::V,یکی کردن,цхьаьнатоха
1157,vereinigen::V,متحد کردن,цхьаьнатоха
1158,besuchen::V,دیدار کردن,хьажахIотта
1159,treffen::V,ملاقات کردن,дуьхьалкхета
1160,sich versammeln::V,جمع شدن,гулдан
1161,spielen::V,بازی کردن,ловза
1162,singen::V,آواز خواندن,лакха
1163,tanzen::V,رقصیدن,хелхадала
1164,sich trennen::V,جدا شدن,къаста
1165,verlassen::V,ترک کردن,дита
1166,retten::V,نجات دادن,кӏелхьардаккха
1167,bewachen::V,حراست کردن,ха дан
1168,schützen::V,حفظ کردن,лардан
1169,verteidigen::V,دفاع کردن,лардан
1170,sich schlagen::V,کتک‌کاری کردن,етта
1171,schießen::V,تیر زدن,детта
1172,siegen::V,پیروز شدن,тола
1173,ärgern::V,ناراحت کردن,оьгӏаздахийта
1174,schlagen::V,زدن,тоха
1175,schlagen::V,کوبیدن,тоха
1176,treten::V,لگد زدن,мийра тоха
1177,stechen::V,چاقو زدن,ӏотта
1178,stechen::V,چاقو زدن,къовзо
1179,stoßen::V,هل دادن,татта
1180,stehlen::V,دزدیدن,лачкъо
1181,stören::V,مزاحم شدن,новкъарло ян
1182,belästigen::V,زحمت دادن,сагатдан
1183,verbergen::V,پنهان کردن,къайладаккха
1184,täuschen::V,گول زدن,ӏexo
1185,täuschen::V,فریب دادن,ӏexo
1186,betrügen::V,گول زدن,ледан
1187,betrügen::V,فریب دادن,ледан
1188,töten::V,کشتن,ден
1189,wohnen::V,منزل داشتن,даха
1190,wohnen::V,سکونت داشتن,даха
1191,arbeiten::V,کار کردن,къахьега
1192,sammeln::V,جمع کردن,гулдан
1193,pflücken::V,چیدن,даха
1194,jagen::V,شکار کردن,талла
1195,fischen::V,صید کردن,чӏерий леца
1196,fischen::V,ماهی‌گیری کردن,чӏерий леца
1197,fassen::V,گرفتن,лаца
1198,fassen::V,گرفتن,схьалаца
1199,hüten::V,چراندن,лардан
1200,hüten::V,مراقبت کردن,лардан
1201,treiben::V,راندن,лахка
1202,anbinden::V,متصل کردن,дӏадехка
1203,füttern::V,غذا دادن,хӏума яла
1204,melken::V,دوشیدن,оза
1205,hacken::V,خرد کردن,
1206,gießen::V,ریختن,хи тоха
1207,reifen::V,رسیدن,хьекъа
1208,zubereiten::V,طبخ کردن,кечъян
1209,zubereiten::V,طبخ کردن,кхача бан
1210,zubereiten::V,آماده کردن,кечъян
1211,zubereiten::V,آماده کردن,кхача бан
1212,kochen::V,پختن,кхача бан
1213,kochen::V,آشپزی کردن,кхача бан
1214,backen::V,پختن,датта
1215,braten::V,سرخ کردن,кхарза
1216,umrühren::V,هم زدن,кего
1217,stricken::V,بافتن,
1218,nähen::V,دوختن,тега
1219,färben::V,رنگ زدن,басардан
1220,reinigen::V,پاک کردن,цӏандан
1221,reinigen::V,تمیز کردن,цӏандан
1222,waschen::V,شستن,йила
1223,waschen::V,شستن,йитта
1224,waschen::V,شستن,дӏадайа
1225,abwischen::V,زدودن,дӏадайа
1226,spülen::V,شستن,хи кхарза
1227,fegen::V,جارو کردن,нуй хьакха
1228,kehren::V,جارو کردن,нуй хьакха
1229,baden::V,شنا کردن,лийча
1230,baden::V,حمام کردن,лийча
1231,sich waschen::V,شستشو کردن,юьхь йила
1232,ausziehen::V,درآوردن,духар дӏадаккха
1233,anziehen::V,پوشیدن,
1234,sich anziehen::V,لباس پوشیدن,духа
1235,kämmen::V,شانه زدن,ехк хьакха
1236,schmücken::V,زینت دادن,хаздан
1237,sagen::V,گفتن,ала
1238,sprechen::V,حرف زدن,баха
1239,sprechen::V,حرف زدن,мотт бийца
1240,sprechen::V,صحبت کردن,баха
1241,sprechen::V,صحبت کردن,мотт бийца
1242,reden::V,حرف زدن,къамел дан
1243,reden::V,صحبت کردن,къамел дан
1244,sich unterhalten::V,گپ زدن,къамел дан
1245,fragen::V,پرسیدن,хатта
1246,fragen::V,سؤال کردن,хатта
1247,bitten::V,خواهش کردن,деха
1248,bitten::V,درخواست کردن,деха
1249,erzählen::V,نقل کردن,дийца
1250,erzählen::V,حکایت کردن,дийца
1251,mitteilen::V,خبر دادن,хаам бан
1252,nennen::V,نامیدن,цӏе яккха
1253,rufen::V,صدا کردن,кхайкха
1254,prahlen::V,پز آمدن,куралла ян
1255,prahlen::V,پز آمدن,дозалла дан
1256,übersetzen::V,ترجمه کردن,гоч дан
1257,denken::V,فکر کردن,ойла ян
1258,glauben::V,باور کردن,теша
1259,glauben::V,عقیده داشتن,теша
1260,bemerken::V,متوجه شدن,ган
1261,erkennen::V,شناختن,довза
1262,erkennen::V,تشخیص دادن,довза
1263,begreifen::V,فهمیدن,кхета
1264,begreifen::V,درک کردن,кхета
1265,verstehen::V,فهمیدن,кхета
1266,lernen::V,آموختن,деша
1267,lernen::V,یاد گرفتن,деша
1268,wissen::V,دانستن,хаа
1269,sich erinnern an::V,به یاد آوردن,дагадан
1270,vergessen::V,فراموش کردن,дицдала
1271,messen::V,اندازه گرفتن,дуста
1272,zählen::V,شمردن,дагардан
1273,rechnen::V,حساب کردن,лара
1274,lesen::V,خواندن,еша
1275,malen::V,نقاشی کردن,сурт дилла
1276,zeichnen::V,کشیدن,сурт дилла
1277,zeichnen::V,رسم کردن,сурт дилла
1278,schreiben::V,نوشتن,яздан
1279,besitzen::V,داشتن,доладан
1280,kaufen::V,خریدن,эца
1281,kaufen::V,خرید کردن,эца
1282,verkaufen::V,فروختن,дохка
1283,bezahlen::V,پرداختن,мах бала
1284,zahlen::V,پرداخت کردن,мах бала
1285,beherrschen::V,مسلط بودن,собаре хила
1286,ertragen::V,تحمل کردن,лан
1287,ertragen::V,تحمل کردن,сатоха
1288,ertragen::V,تحمل کردن,садетта
