,Concept_ID,lt,is
274,Geist::N,dvasia,andi
275,Gedanke::N,mintis,hugsun
276,Gedächtnis::N,atmintis,minni
277,Verstand::N,protas,vit
278,Sinn::N,prasmė,merking
279,Grund::N,priežastis,ástæða
280,Wahrheit::N,tiesa,sannleikur
281,Wahrheit::N,teisybė,sannleikur
282,Gespräch::N,pokalbis,samtal
283,Märchen::N,pasaka,ævintýri
284,Erzählung::N,apsakymas,saga
285,Erzählung::N,pasakojimas,saga
286,Nachricht::N,žinia,frétt
287,Neuigkeit::N,naujiena,frétt
288,Name::N,vardas,nafn
289,Rätsel::N,mįslė,gáta
290,Rede::N,kalba,ræða
291,Sprache::N,kalba,mál
292,Sprache::N,kalba,tungumál
293,Stimme::N,balsas,rödd
294,Wort::N,žodis,orð
295,Zeichen::N,žymė,tákn
296,Zeichen::N,žymė,merki
297,Zeichen::N,ženklas,tákn
298,Zeichen::N,ženklas,merki
299,Ruf::N,šauksmas,kall
300,Lärm::N,triukšmas,hávaði
301,Laut::N,garsas,hljóð
302,Ton::N,tonas,tónn
303,Ton::N,garsas,tónn
304,Lied::N,daina,ljóð
305,Lied::N,daina,söngur
306,Lied::N,giesmė,ljóð
307,Lied::N,giesmė,söngur
308,Ruhe::N,ramybė,ró
309,Ruhe::N,ramybė,kyrrð
310,Ruhe::N,ramumas,ró
311,Ruhe::N,ramumas,kyrrð
312,Leute::N,žmonės,fólk
313,Volk::N,tauta,þjóð
314,Arbeit::N,darbas,vinna
315,Arbeit::N,triūsas,vinna
316,Gast::N,svečias,gestur
317,Geschenk::N,dovana,gjöf
318,Spiel::N,žaismas,leikur
319,Spiel::N,žaidimas,leikur
320,Gesellschaft::N,draugija,selskapur
321,Gesellschaft::N,kompanija,selskapur
322,Hilfe::N,pagalba,hjálp
323,Freund::N,draugas,vinur
324,Freund::N,bičiulis,vinur
325,Kamerad::N,draugas,félagi
326,Angelegenheit::N,dalykas,mál
327,Angelegenheit::N,dalykas,málefni
328,Angelegenheit::N,reikalas,mál
329,Angelegenheit::N,reikalas,málefni
330,Anzahl::N,kiekis,tala
331,Anzahl::N,kiekis,fjöldi
332,Anzahl::N,skaičius,tala
333,Anzahl::N,skaičius,fjöldi
334,Art::N,rūšis,tegund
335,Stück::N,gabalas,biti
336,Stück::N,gabalas,stykki
337,Teil::N,dalis,hluti
338,Teil::N,dalis,partur
339,Hälfte::N,pusė,helmingur
340,Kreis::N,ratas,hringur
341,Kreis::N,apskritis,hringur
342,Kreis::N,apskritimas,hringur
343,Kreuz::N,kryžius,kross
344,Kreuz::N,kryžius,krossmark
345,Linie::N,linija,lína
346,Strich::N,brėžis,strik
347,Strich::N,brūkšnys,strik
348,Abstand::N,atstumas,millibil
349,Entfernung::N,atstumas,fjarlægð
350,Gegend::N,vietovė,hérað
351,Platz::N,vieta,pláss
352,Ort::N,vieta,staður
353,Ort::N,vietovė,staður
354,Seite::N,pusė,hlið
355,Seite::N,šonas,hlið
356,Mitte::N,vidurys,miðja
357,Gegenstand::N,dalykas,hlutur
358,Sache::N,daiktas,mál
359,Rand::N,kraštas,brún
360,Rand::N,pakraštys,brún
361,Kante::N,kraštas,rönd
362,Ecke::N,kertė,horn
363,Ecke::N,kampas,horn
364,Spitze::N,priekis,oddur
365,Spitze::N,priešakys,oddur
366,Ende::N,galas,endi
367,Loch::N,skylė,gat
368,Loch::N,skylė,hola
369,Winkel::N,kampas,skot
370,Winkel::N,kampas,krókur
371,Winkel::N,kampelis,skot
372,Winkel::N,kampelis,krókur
373,Muster::N,raštas,munstur
374,Größe::N,dydis,stærð
375,Größe::N,didumas,stærð
376,Länge::N,ilgis,lengd
377,Länge::N,ilgumas,lengd
378,Höhe::N,aukštis,hæð
379,Höhe::N,aukštuma,hæð
380,Gewicht::N,svoris,vigt
381,Gewicht::N,svoris,þyngd
382,Gewicht::N,svarstis,vigt
383,Gewicht::N,svarstis,þyngd
384,Menge::N,kiekis,magn
385,Menge::N,daugybė,magn
386,Haufen::N,krūva,hrúga
387,Haufen::N,krūva,haugur
388,Haufen::N,šūsnis,hrúga
389,Haufen::N,šūsnis,haugur
390,Reihe::N,greta,röð
391,Boot::N,valtis,bátur
392,Boot::N,laivelis,bátur
393,Ruder::N,irklas,ár
394,Schlitten::N,rogės,sleði
395,Schlitten::N,rogutės,sleði
396,Ski::N,slidė,skíði
397,Lagerfeuer::N,laužas,varðeldur
398,Last::N,našta,byrði
399,Last::N,našta,farmur
400,Last::N,nešulys,byrði
401,Last::N,nešulys,farmur
402,Gang::N,eisena,ganga
403,Schritt::N,žingsnis,skref
404,Norden::N,šiaurė,norður
405,Norden::N,žiemiai,norður
406,Süden::N,pietūs,suður
407,Westen::N,vakarai,vestur
408,Osten::N,rytai,austur
409,Holz::N,mediena,viður
410,Brett::N,lenta,fjöl
411,Platte::N,plokštė,flötur
412,Stütze::N,atrama,stoð
413,Stütze::N,atspara,stoð
414,Stange::N,lazda,stöng
415,Stange::N,kartis,stöng
416,Stock::N,lazda,prik
417,Stock::N,lazda,stafur
418,Stab::N,kartis,prik
419,Stab::N,kartis,stafur
420,Rohr::N,vamzdis,rör
421,Rohr::N,vamzdis,pípa
422,Haus::N,namas,hús
423,Heim::N,namai,heimili
424,Ofen::N,krosnis,ofn
425,Fußboden::N,grindys,gólf
426,Tisch::N,stalas,borð
427,Stuhl::N,kėdė,stóll
428,Wiege::N,lopšys,vagga
429,Bett::N,lova,rúm
430,Bett::N,lova,hvíla
431,Bett::N,patalai,rúm
432,Bett::N,patalai,hvíla
433,Regal::N,lentyna,hilla
434,Kiste::N,dėžė,kassi
435,Fenster::N,langas,gluggi
436,Tür::N,durys,dyr
437,Tür::N,durys,hurð
438,Tor::N,vartai,hlið
439,Zaun::N,tvora,girðing
440,Zaun::N,tvora,limgarður
441,Dach::N,stogas,þak
442,Leiter::N,kopėčios,stigi
443,Besen::N,šluota,sópur
444,Spaten::N,lopeta,spaði
445,Spaten::N,kastuvas,spaði
446,Schaufel::N,semtuvas,skófla
447,Gabel::N,šakutė,gaffall
448,Löffel::N,šaukštas,skeið
449,Messer::N,peilis,hnífur
450,Nagel::N,vinis,nögl
451,Netz::N,tinklas,net
452,Haken::N,vagis,krókur
453,Haken::N,kablys,krókur
454,Griff::N,kotas,tak
455,Griff::N,rankena,tak
456,Schloss::N,spyna,lás
457,Schloss::N,užraktas,lás
458,Bild::N,paveikslas,mynd
459,Figur::N,figūra,stytta
460,Puppe::N,lėlė,brúða
461,Beutel::N,krepšys,poki
462,Beutel::N,krepšys,baggi
463,Beutel::N,maišelis,poki
464,Beutel::N,maišelis,baggi
465,Bündel::N,ryšulys,böggull
466,Tasche::N,krepšelis,veski
467,Eimer::N,kibiras,fata
468,Deckel::N,dangtis,lok
469,Geschirr::N,indai,leirtau
470,Sack::N,maišas,sekkur
471,Tasse::N,puodukas,bolli
472,Topf::N,puodas,pottur
473,Kessel::N,katilas,ketill
474,Essen::N,valgis,matur
475,Nahrung::N,penas,fæða
476,Nahrung::N,maistas,fæða
477,Speise::N,patiekalas,réttur
478,Speise::N,patiekalas,matarréttur
479,Fleisch::N,mėsa,kjöt
480,Getreide::N,javai,korn
481,Brei::N,košė,grautur
482,Brot::N,duona,brauð
483,Scheibe::N,riekė,sneið
484,Fett::N,taukai,fita
485,Fett::N,riebalai,fita
486,Butter::N,sviestas,smjör
487,Öl::N,aliejus,olía
488,Salz::N,druska,salt
489,Suppe::N,sriuba,súpa
490,Honig::N,medus,hunang
491,Milch::N,pienas,mjólk
492,Tee::N,arbata,te
493,Leder::N,oda,skinn
494,Wolle::N,vilna,ull
495,Stoff::N,audeklas,dúkur
496,Nadel::N,adata,nál
497,Faden::N,gija,þráður
498,Faden::N,siūlas,þráður
499,Knopf::N,saga,tala
500,Knopf::N,saga,hnappur
501,Knoten::N,mazgas,hnútur
502,Farbe::N,dažai,málning
503,Kleidung::N,rūbai,búningur
504,Kleidung::N,rūbai,klæðnaður
505,Kleidung::N,drabužiai,búningur
506,Kleidung::N,drabužiai,klæðnaður
507,Hemd::N,marškiniai,skyrta
508,Kragen::N,apykaklė,kragi
509,Kragen::N,apykaklė,flibbi
510,Ärmel::N,rankovė,ermi
511,Hose::N,kelnės,buxur
512,Gürtel::N,juosta,belti
513,Gürtel::N,diržas,belti
514,Mütze::N,kepurė,húfa
515,Schuh::N,batas,skór
516,Stiefel::N,auliniai batai,stígvél
517,Ring::N,žiedas,hringur
518,Band::N,kaspinas,band
519,Kamm::N,šukos,greiða
520,Spiegel::N,veidrodis,spegill
521,Riemen::N,diržas,ól
522,Riemen::N,diržas,reim
523,Schnur::N,virvė,snúra
524,Leine::N,pavadėlis,band
525,Decke::N,antklodė,teppi
526,Kissen::N,pagalvė,koddi
527,Kissen::N,priegalvis,koddi
528,Tuch::N,skarelė,klútur
529,Handtuch::N,rankšluostis,þurrka
530,Handtuch::N,rankšluostis,handklæði
531,Kraft::N,jėga,afl
532,Kraft::N,jėga,kraftur
533,Stärke::N,stiprumas,styrkur
534,Gesundheit::N,sveikata,heilsa
535,Gesundheit::N,sveikata,heilbrigði
536,Krankheit::N,liga,sjúkdómur
537,Schmerz::N,skausmas,sársauki
538,Wunde::N,žaizda,sár
539,Fieber::N,karštis,hitasótt
540,Arznei::N,vaistas,lyf
541,Brücke::N,tiltas,brú
542,Brunnen::N,šulinys,brunnur
543,Weide::N,ganykla,hagi
544,Weide::N,gluosnis,hagi
545,Pfad::N,takas,stígur
546,Weg::N,kelias,vegur
547,Straße::N,gatvė,gata
548,Straße::N,gatvė,stræti
549,Dorf::N,kaimas,þorp
550,Dorf::N,sodžius,þorp
551,Stadt::N,miestas,borg
552,Brief::N,laiškas,bréf
553,Buch::N,knyga,bók
554,Buchstabe::N,raidė,bókstafur
555,Zeitung::N,laikraštis,dagblað
556,Leben::N,gyvybė,líf
557,Leben::N,gyvenimas,líf
558,Tod::N,mirtis,dauði
559,Grab::N,kapas,gröf
560,Kirche::N,bažnyčia,kirkja
561,Sünde::N,nuodėmė,synd
562,Sünde::N,nusidėjimas,synd
563,Gott::N,dievas,guð
564,Arbeiter::N,darbininkas,verkamaður
565,Chef::N,šefas,yfirmaður
566,Chef::N,vadovas,yfirmaður
567,Chef::N,viršininkas,yfirmaður
568,Meister::N,meistras,meistari
569,Arzt::N,gydytojas,læknir
570,Lehrer::N,mokytojas,kennari
571,Geld::N,pinigai,peningar
572,Geschäft::N,biznis,viðskipti
573,Laden::N,krautuvė,búð
574,Laden::N,krautuvė,verslun
575,Laden::N,parduotuvė,búð
576,Laden::N,parduotuvė,verslun
577,Preis::N,kaina,verð
578,Ware::N,prekė,vara
579,Nutzen::N,nauda,gagn
580,Nutzen::N,pelnas,gagn
581,Reichtum::N,turtas,auður
582,Welt::N,pasaulis,veröld
583,Land::N,žemė,land
584,Land::N,šalis,land
585,Staat::N,valstija,ríki
586,König::N,karalius,konungur
587,Macht::N,galia,vald
588,Macht::N,valdžia,vald
589,Grenze::N,riba,landamæri
590,Grenze::N,siena,landamæri
591,Krieg::N,karas,stríð
592,Feind::N,priešas,fjandmaður
593,Gewalt::N,jėga,ofbeldi
594,Gewalt::N,smurtas,ofbeldi
595,Gewalt::N,prievarta,ofbeldi
596,Kampf::N,kova,bardagi
597,Bogen[Waffe]::N,lankas,bogi
598,Pfeil::N,strėlė,ör
599,Gewehr::N,šautuvas,byssa
600,Fehler::N,klaida,villa
601,Lüge::N,melas,lygi
602,Schaden::N,nuostolis,skemmd
603,Schaden::N,apgadinimas,skemmd
604,Unglück::N,nelaimė,óhamingja
605,Schuld::N,kaltė,sök
606,Alter::N,amžius,aldur
607,Schluss::N,pabaiga,lok
608,Schluss::N,pabaiga,endir
609,Zeit::N,laikas,tími
610,Tag::N,diena,dagur
611,Morgen::N,rytas,morgunn
612,Mittag::N,vidurdienis,hádegi
613,Abend::N,vakaras,kvöld
614,Nacht::N,naktis,nótt
615,Woche::N,savaitė,vika
616,Monat::N,mėnuo,mánuður
617,Jahr::N,metai,ár
618,Frühling::N,pavasaris,vor
619,Sommer::N,vasara,sumar
620,Herbst::N,ruduo,haust
621,Winter::N,žiema,vetur
622,Januar::N,sausis,janúar
623,Februar::N,vasaris,február
624,März::N,kovas,mars
625,April::N,balandis,apríl
626,Mai::N,gegužė,maí
627,Juni::N,birželis,júní
628,Juli::N,liepa,júlí
629,August::N,rugpjūtis,ágúst
630,September::N,rugsėjis,september
631,Oktober::N,spalis,október
632,November::N,lapkritis,nóvember
633,Dezember::N,gruodis,desember
634,Montag::N,pirmadienis,mánudagur
635,Dienstag::N,antradienis,þriðjudagur
636,Mittwoch::N,trečiadienis,miðvikudagur
637,Donnerstag::N,ketvirtadienis,fimmtudagur
638,Freitag::N,penktadienis,föstudagur
639,Samstag::N,šeštadienis,laugardagur
640,Sonntag::N,sekmadienis,sunnudagur
641,groß::A,didis,stór
642,groß::A,didelis,stór
643,klein::A,mažas,lítill
644,lang::A,ilgas,langur
645,kurz::A,trumpas,stuttur
646,breit::A,platus,breiður
647,schmal::A,smulkus,mjór
648,dicht::A,tankus,þéttur
649,dick[Gegenstand]::A,storas,þykkur
650,dünn::A,plonas,þunnur
651,fein::A,smulkus,fíngerður
652,fest::A,kietas,fastur
653,fest::A,tvirtas,fastur
654,flach::A,lėkštas,flatur
655,flach::A,plokščias,flatur
656,glatt::A,slidus,háll
657,glatt::A,slidus,sléttur
658,hart::A,kietas,harður
659,weich::A,minkštas,mjúkur
660,rund::A,apvalus,kringlóttur
661,rund::A,apskritas,kringlóttur
662,spitz::A,aštrus,oddhvass
663,spitz::A,smailus,oddhvass
664,scharf::A,aštrus,beittur
665,stumpf::A,bukas,bitlaus
666,stumpf::A,atšipęs,bitlaus
667,schwer::A,sunkus,þungur
668,schön::A,gražus,fagur
669,schön::A,gražus,fallegur
670,heiß::A,karštas,heitur
671,warm::A,šiltas,hlýr
672,warm::A,šiltas,heitur
673,kalt::A,šaltas,kaldur
674,kühl::A,vėsus,svalur
675,kühl::A,bejausmis,svalur
676,frisch::A,šviežias,frískur
677,feucht::A,drėgnas,rakur
678,feucht::A,drėgnas,þvalur
679,nass::A,šlapias,votur
680,nass::A,šlapias,blautur
681,trocken::A,sausas,þurr
682,voll::A,pilnas,fullur
683,leer::A,tuščias,tómur
684,offen::A,atviras,opinn
685,geschlossen::A,uždaras,lokaður
686,geschlossen::A,uždarytas,lokaður
687,sauber::A,švarus,þrifinn
688,schmutzig::A,nešvarus,óhreinn
689,schmutzig::A,nešvarus,sóðalegur
690,schmutzig::A,purvinas,óhreinn
691,schmutzig::A,purvinas,sóðalegur
692,roh::A,žalias,hrár
693,reif::A,prinokęs,þroskaður
694,reif::A,pribrendęs,þroskaður
695,lecker::A,gardus,ljúffengur
696,süß::A,saldus,sætur
697,bitter::A,kartus,beiskur
698,sauer::A,gižus,súr
699,sauer::A,rūgštus,súr
700,hell::A,šviesus,bjartur
701,hell::A,skaistus,bjartur
702,dunkel::A,tamsus,dimmur
703,schwarz::A,juodas,svartur
704,weiß::A,baltas,hvítur
705,rot::A,raudonas,rauður
706,gelb::A,geltonas,gulur
707,blau::A,mėlynas,blár
708,grün::A,žalias,grænn
709,grau::A,pilkas,grár
710,bunt::A,margas,marglitur
711,bunt::A,spalvotas,marglitur
712,billig::A,pigus,ódýr
713,teuer::A,brangus,dýr
714,wertvoll::A,vertingas,verðmætur
715,blind::A,aklas,blindur
716,taub::A,kurčias,heyrnarlaus
717,kräftig::A,stiprus,öflugur
718,stark::A,stiprus,sterkur
719,schwach::A,silpnas,veill
720,fett::A,riebus,feitur
721,schlank::A,laibas,grannur
722,schlank::A,laibas,spengilegur
723,schlank::A,lieknas,grannur
724,schlank::A,lieknas,spengilegur
725,hübsch::A,gražus,snotur
726,hübsch::A,gražus,laglegur
727,böse::A,blogas,illur
728,böse::A,blogas,vondur
729,dumm::A,paikas,heimskur
730,dumm::A,kvailas,heimskur
731,faul::A,tingus,latur
732,fleißig::A,stropus,iðinn
733,fleißig::A,kruopštus,iðinn
734,geizig::A,šykštus,nískur
735,klug::A,sumanus,hygginn
736,klug::A,protingas,hygginn
737,geschickt::A,apsukrus,fimur
738,geschickt::A,apsukrus,laginn
739,lieb::A,mielas,kær
740,lieb::A,mielas,ljúfur
741,lustig::A,smagus,kátur
742,lustig::A,linksmas,kátur
743,sanft::A,švelnus,blíður
744,sanft::A,minkštas,blíður
745,hungrig::A,alkanas,soltinn
746,hungrig::A,alkanas,hungraður
747,krank::A,ligotas,sjúkur
748,krank::A,sergantis,sjúkur
749,nackt::A,nuogas,nakinn
750,traurig::A,liūdnas,dapur
751,traurig::A,liūdnas,hryggur
752,lebendig::A,gyvas,lifandi
753,gut::A,geras,góður
754,schlecht::A,blogas,slæmur
755,schlecht::A,blogas,lélegur
756,schlecht::A,prastas,slæmur
757,schlecht::A,prastas,lélegur
758,richtig::A,tikras,réttur
759,richtig::A,teisingas,réttur
760,schlimm::A,blogas,slæmur
761,schlimm::A,prastas,slæmur
762,wahr::A,tikras,sannur
763,alt::A,senas,gamall
764,neu::A,naujas,nýr
765,ehemalig::A,buvęs,fyrrverandi
766,alt[Lebewesen]::A,pagyvenęs,gamall
767,jung::A,jaunas,ungur
768,arm::A,neturtingas,vesall
769,arm::A,neturtingas,fátækur
770,reich::A,turtingas,ríkur
771,reich::A,turtingas,auðugur
772,bekannt::A,žinomas,kunnugur
773,bekannt::A,pažįstamas,kunnugur
774,berühmt::A,žymus,frægur
775,berühmt::A,garsus,frægur
776,fremd::A,svetimas,framandi
777,fremd::A,svetimas,ókunnugur
778,verschieden::A,įvairus,ýmis
779,nah::A,artimas,nálægur
780,fern::A,tolimas,fjarri
781,fern::A,tolimas,fjarlægur
782,linker::A,kairys,vinstri
783,rechter::A,dešinys,hægri
784,anderer::A,kitas,annar
785,erster::A,pirmas,fyrsti
786,zweiter::A,antras,annar
787,dritter::A,trečias,þriðji
788,letzter::A,paskutinis,síðasti
789,allein::ADV,vienas,einn
790,allein::ADV,vienas,aleinn
791,auf einmal::ADV,iš karto,allt í einu
792,zusammen::ADV,kartu,saman
793,zusammen::ADV,drauge,saman
794,lange::ADV,ilgai,lengi
795,plötzlich::ADV,staiga,skyndilega
