,Concept_ID,vep,tr
295,Verstand::N,mel',zekâ
296,Sinn::N,jüvä,anlam
297,Grund::N,sü,sebep
298,Wahrheit::N,tozi,doğruluk
299,Wahrheit::N,tozi,gerçeklik
300,Gespräch::N,lodu,görüşme
301,Gespräch::N,pagin,görüşme
302,Märchen::N,sarn,masal
303,Erzählung::N,sanutez,öykü
304,Erzählung::N,sanutez,hikâye
305,Nachricht::N,tedotuz,haber
306,Neuigkeit::N,uzištuz,haber
307,Name::N,nimi,ad
308,Name::N,nimi,isim
309,Rätsel::N,ozoitez,bilmece
310,Rede::N,pagin,söylev
311,Rede::N,pagin,konuşma
312,Rede::N,sanad,söylev
313,Rede::N,sanad,konuşma
314,Sprache::N,kel',dil
315,Sprache::N,kel',lisan
316,Stimme::N,än',ses
317,Wort::N,sana,kelime
318,Zeichen::N,znam,işaret
319,Ruf::N,kida,çağırma
320,Ruf::N,kucund,çağırma
321,Lärm::N,judu,şamata
322,Lärm::N,judu,gürültü
323,Laut::N,kulund,ses
324,Ton::N,kulund,ses
325,Lied::N,pajo,türkü
326,Ruhe::N,lebu,sakinlik
327,Leute::N,rahvaz,halk
328,Leute::N,rahvaz,insanlar
329,Volk::N,rahvaz,ulus
330,Volk::N,rahvaz,millet
331,Arbeit::N,tö,iş
332,Arbeit::N,tö,çalışma
333,Arbeit::N,rad,iş
334,Arbeit::N,rad,çalışma
335,Gast::N,adiv,konuk
336,Gast::N,adiv,misafir
337,Geschenk::N,lahj,hediye
338,Geschenk::N,lahj,armağan
339,Spiel::N,vänd,oyun
340,Gesellschaft::N,sebr,çevre
341,Gesellschaft::N,sebr,arkadaşlık
342,Hilfe::N,abu,yardım
343,Freund::N,sebranik,dost
344,Freund::N,sebranik,arkadaş
345,Kamerad::N,sebranik,arkadaş
346,Angelegenheit::N,azj,iş
347,Angelegenheit::N,azj,husus
348,Anzahl::N,lugu,sayı
349,Art::N,rod,çeşit
350,Art::N,rodsugu,çeşit
351,Stück::N,pala,tane
352,Stück::N,pala,parça
353,Stück::N,supal,tane
354,Stück::N,supal,parça
355,Teil::N,pala,kısım
356,Hälfte::N,pol',yarı
357,Kreis::N,ümbruz,daire
358,Kreis::N,kehkruz,daire
359,Kreuz::N,rist,haç
360,Linie::N,pird,hat
361,Linie::N,pird,çizgi
362,Strich::N,pird,çizgi
363,Abstand::N,keskust,aralık
364,Entfernung::N,matk,mesafe
365,Entfernung::N,matk,uzaklık
366,Gegend::N,taho,yöre
367,Platz::N,avaruz',yer
368,Ort::N,koht,yer
369,Seite::N,pol',yan
370,Seite::N,pol',taraf
371,Seite::N,kül'g,yan
372,Seite::N,kül'g,taraf
373,Mitte::N,kesk,orta
374,Mitte::N,kesk,merkez
375,Gegenstand::N,kalu,şey
376,Sache::N,azj,iş
377,Sache::N,azj,şey
378,Rand::N,röun,kenar
379,Kante::N,röun,kenar
380,Ecke::N,saum,köşe
381,Spitze::N,agjaine,uç
382,Spitze::N,agjaine,baş
383,Ende::N,agj,uç
384,Loch::N,reig,oyuk
385,Loch::N,reig,delik
386,Winkel::N,čoga,köşe
387,Winkel::N,saum,köşe
388,Muster::N,kirjam,örnek
389,Größe::N,suruz',büyüklük
390,Länge::N,piduz,uzunluk
391,Höhe::N,korktuz',yükseklik
392,Gewicht::N,jügu,ağırlık
393,Gewicht::N,vedäduz,ağırlık
394,Menge::N,äjüz',miktar
395,Haufen::N,kogo,küme
396,Haufen::N,kogo,yığın
397,Reihe::N,rivi,sıra
398,Boot::N,veneh,kayık
399,Boot::N,veneh,sandal
400,Ruder::N,air,kürek
401,Schlitten::N,regi,kızak
402,Schlitten::N,regut,kızak
403,Ski::N,suks',kayak
404,Lagerfeuer::N,nodj,kamp ateşi
405,Lagerfeuer::N,pažag,kamp ateşi
406,Last::N,jüguz,yük
407,Gang::N,astund,gidiş
408,Gang::N,astund,yürüyüş
409,Schritt::N,hašk,adım
410,Norden::N,pohjoine,kuzey
411,Süden::N,suvi,güney
412,Westen::N,päivlaskm,batı
413,Osten::N,päivnouzm,doğu
414,Holz::N,pu,ağaç
415,Holz::N,pu,tahta
416,Brett::N,laud,tahta
417,Platte::N,keitim,levha
418,Stütze::N,tugi,dayak
419,Stütze::N,tugi,destek
420,Stange::N,arz',çubuk
421,Stock::N,kalu,sopa
422,Stock::N,kalu,değnek
423,Stab::N,seibaz,sırık
424,Stab::N,seibaz,baston
425,Rohr::N,torv,boru
426,Haus::N,pert',ev
427,Heim::N,kodi,ev
428,Heim::N,kodi,yurt
429,Ofen::N,päč,soba
430,Fußboden::N,lava,taban
431,Fußboden::N,lava,döşeme
432,Tisch::N,laud,masa
433,Tisch::N,stal'c,masa
434,Stuhl::N,ištim,iskemle
435,Stuhl::N,ištim,sandalye
436,Wiege::N,kätte,beşik
437,Bett::N,sija,yatak
438,Bett::N,magaduzsija,yatak
439,Regal::N,palič,raf
440,Kiste::N,mülütim,sandık
441,Fenster::N,ikun,pencere
442,Tür::N,uks',kapı
443,Tor::N,verai,kapı
444,Zaun::N,aid,çit
445,Dach::N,katuz,dam
446,Dach::N,katuz,çatı
447,Leiter::N,pordhad,merdiven
448,Besen::N,lud,süpürge
449,Besen::N,vast,süpürge
450,Spaten::N,labid,bel
451,Schaufel::N,labid,kürek
452,Gabel::N,hangoine,çatal
453,Löffel::N,luzik,kaşık
454,Messer::N,veič,bıçak
455,Nagel::N,nagl,çivi
456,Netz::N,verk,ağ
457,Haken::N,kouk,çengel
458,Griff::N,kägä,kulp
459,Griff::N,kägä,tutamak
460,Griff::N,varz',kulp
461,Griff::N,varz',tutamak
462,Schloss::N,lukkol,kilit
463,Bild::N,kuva,imaj
464,Bild::N,kuva,resim
465,Figur::N,figur,şekil
466,Figur::N,figur,heykel
467,Puppe::N,tätüine,kukla
468,Beutel::N,havad,kese
469,Beutel::N,havad,torba
470,Bündel::N,toppaz,deste
471,Bündel::N,käč,deste
472,Tasche::N,sumk,çanta
473,Eimer::N,vädr,kova
474,Deckel::N,katuz,kapak
475,Geschirr::N,astii,kap kacak
476,Sack::N,havad,torba
477,Tasse::N,čašk,fincan
478,Topf::N,pada,tencere
479,Kessel::N,katil,kazan
480,Essen::N,sönd,yemek
481,Nahrung::N,söm,gıda
482,Nahrung::N,söm,besin
483,Speise::N,sömine,yemek
484,Fleisch::N,liha,et
485,Getreide::N,vill',tahıl
486,Getreide::N,vill',hububat
487,Brei::N,pudr,ezme
488,Brot::N,leib,ekmek
489,Scheibe::N,bibaleh,dilim
490,Scheibe::N,šlik,dilim
491,Fett::N,razv,yağ
492,Butter::N,voi,tereyağı
493,Öl::N,voi,yağ
494,Öl::N,voi,akar yağ
495,Salz::N,sol,tuz
496,Suppe::N,lem',çorba
497,Suppe::N,keitoz,çorba
498,Honig::N,mezi,bal
499,Milch::N,maid,süt
500,Tee::N,čai,çay
501,Leder::N,nahk,deri
502,Leder::N,nahk,meşin
503,Wolle::N,vill,yün
504,Stoff::N,kangaz,kumaş
505,Nadel::N,negl,iğne
506,Faden::N,nit',tire
507,Faden::N,nit',iplik
508,Knopf::N,nübl',düğme
509,Knoten::N,sol'm,düğüm
510,Farbe::N,muju,boya
511,Kleidung::N,sobad,giyim
512,Hemd::N,paid,gömlek
513,Kragen::N,kagluz,yaka
514,Ärmel::N,hijam,yen
515,Ärmel::N,hijam,elbise kolu
516,Hose::N,štanad,pantolon
517,Gürtel::N,vö,kuşak
518,Mütze::N,šapuk,bere
519,Mütze::N,šapuk,kasket
520,Schuh::N,keng',kundura
521,Schuh::N,keng',ayakkabı
522,Stiefel::N,sapug,çizme
523,Ring::N,rengaz,yüzük
524,Band::N,lentaine,bağ
525,Band::N,lentaine,şerit
526,Kamm::N,suga,tarak
527,Spiegel::N,zerkol,ayna
528,Riemen::N,vö,kayış
529,Schnur::N,nor,ip
530,Schnur::N,nor,sicim
531,Leine::N,talutimnor,kayış
532,Decke::N,sijakatuz,örtü
533,Decke::N,sijakatuz,yorgan
534,Kissen::N,pöluz,yastık
535,Tuch::N,paik,bez
536,Handtuch::N,käzipaik,havlu
537,Kraft::N,vägi,güç
538,Kraft::N,vägi,kuvvet
539,Stärke::N,vahvuz',kuvvet
540,Gesundheit::N,tervhuz,sağlık
541,Krankheit::N,läžund,hastalık
542,Schmerz::N,kibu,ağrı
543,Schmerz::N,kibu,sancı
544,Wunde::N,čapatez,yara
545,Fieber::N,säru,ateş
546,Arznei::N,zel'l',ilâç
547,Brücke::N,sild,köprü
548,Brunnen::N,kaiv,kuyu
549,Brunnen::N,kaiv,çeşme
550,Weide::N,omaluine,otlak
551,Pfad::N,tehut,patika
552,Pfad::N,tehut,keçiyolu
553,Weg::N,te,yol
554,Straße::N,te,yol
555,Straße::N,te,cadde
556,Dorf::N,külä,köy
557,Stadt::N,lidn,kent
558,Stadt::N,lidn,şehir
559,Brief::N,kirjeine,mektup
560,Buch::N,kirj,kitap
561,Buchstabe::N,kirjam,harf
562,Zeitung::N,lehtez,gazete
563,Leben::N,elo,hayat
564,Tod::N,surm,ölüm
565,Grab::N,kaum,kabir
566,Kirche::N,jumalanpert',kilise
567,Sünde::N,grähk,günah
568,Gott::N,jumal,tanrı
569,Arbeiter::N,radnik,işçi
570,Chef::N,pämez',şef
571,Chef::N,pämez',müdür
572,Meister::N,mastar,usta
573,Arzt::N,lekar',hekim
574,Arzt::N,lekar',doktor
575,Lehrer::N,opendai,hoca
576,Lehrer::N,opendai,öğretmen
577,Geld::N,rahad,para
578,Geschäft::N,biznes,ticaret
579,Laden::N,lauk,dükkân
580,Preis::N,arv,fiyat
581,Ware::N,tavar,mal
582,Nutzen::N,liža,fayda
583,Reichtum::N,kodielo,servet
584,Reichtum::N,kodielo,zenginlik
585,Reichtum::N,kal'huz',servet
586,Reichtum::N,kal'huz',zenginlik
587,Welt::N,mail'm,dünya
588,Land::N,ma,ülke
589,Staat::N,valdkund,devlet
590,König::N,kunigaz,kral
591,Macht::N,vald,kudret
592,Macht::N,vald,iktidar
593,Grenze::N,röun,had
594,Grenze::N,röun,sınır
595,Krieg::N,soda,savaş
596,Feind::N,vihanik,düşman
597,Feind::N,vastustai,düşman
598,Gewalt::N,vägivald,zor
599,Gewalt::N,vägivald,cebir
600,Kampf::N,tora,savaş
601,Bogen[Waffe]::N,taug,yay
602,Pfeil::N,nol,ok
603,Gewehr::N,oružj,tüfek
604,Fehler::N,viga,hata
605,Fehler::N,viga,yanlış
606,Lüge::N,kelastuz,yalan
607,Schaden::N,pahuz',zarar
608,Unglück::N,bed,felâket
609,Unglück::N,bed,talihsizlik
610,Unglück::N,gor'a,felâket
611,Unglück::N,gor'a,talihsizlik
612,Schuld::N,värhuz',suç
613,Schuld::N,värhuz',kabahat
614,Alter::N,igä,yaş
615,Schluss::N,lop,son
616,Zeit::N,aig,zaman
617,Tag::N,päiv,gün
618,Morgen::N,homendez,sabah
619,Mittag::N,keskpäiv,öğle
620,Abend::N,eht,akşam
621,Nacht::N,ö,gece
622,Woche::N,nedal',hafta
623,Monat::N,ku,ay
624,Jahr::N,voz',yıl
625,Jahr::N,voz',sene
626,Frühling::N,keväz',ilkbahar
627,Sommer::N,keza,yaz
628,Herbst::N,sügüz',güz
629,Herbst::N,sügüz',sonbahar
630,Winter::N,tal'v,kış
631,Januar::N,viluku,ocak
632,Februar::N,uhoku,şubat
633,März::N,keväz'ku,mart
634,April::N,sulaku,nisan
635,Mai::N,semendku,mayıs
636,Juni::N,kezaku,haziran
637,Juli::N,heinku,temmuz
638,August::N,eloku,ağustos
639,September::N,sügüz'ku,eylül
640,Oktober::N,reduku,ekim
641,November::N,kül'mku,kasım
642,Dezember::N,tal'vku,aralık
643,Montag::N,ezmärg,pazartesi
644,Dienstag::N,tožnarg,salı
645,Mittwoch::N,koumanz'päiv,çarşamba
646,Donnerstag::N,nellänz'päiv,perşembe
647,Freitag::N,pätnič,cuma
648,Freitag::N,videnz'päiv,cuma
649,Samstag::N,sobat,cumartesi
650,Sonntag::N,pühäpäiv,pazar
651,groß::A,sur',büyük
652,groß::A,järed,büyük
653,klein::A,pen',ufak
654,klein::A,pen',küçük
655,klein::A,pičuine,ufak
656,klein::A,pičuine,küçük
657,lang::A,pit'k,uzun
658,kurz::A,lühüd,kısa
659,breit::A,leved,enli
660,breit::A,leved,geniş
661,schmal::A,kaid,dar
662,dicht::A,tihed,sık
663,dicht::A,tihed,yoğun
664,dick[Gegenstand]::A,paks,kalın
665,dick[Gegenstand]::A,paks,iri
666,dünn::A,hoik,ince
667,fein::A,hen,ince
668,fein::A,hen,narin
669,fest::A,luja,sabit
670,fest::A,luja,sağlam
671,fest::A,ninev,sabit
672,fest::A,ninev,sağlam
673,flach::A,lapak,düz
674,flach::A,lapak,yassı
675,glatt::A,siled,düz
676,hart::A,kova,katı
677,weich::A,pehmed,yumuşak
678,rund::A,kehker,yuvarlak
679,spitz::A,nügu,sivri
680,spitz::A,terav,sivri
681,scharf::A,terav,keskin
682,stumpf::A,tül'c,kör
683,schwer::A,jüged,ağır
684,schön::A,čoma,güzel
685,heiß::A,räk,kızgın
686,warm::A,läm',sıcak
687,kalt::A,vilu,soğuk
688,kühl::A,raibak,serin
689,kühl::A,viluhk,serin
690,frisch::A,lahed,taze
691,feucht::A,neps,nemli
692,feucht::A,neps,rutubetli
693,feucht::A,toreh,nemli
694,feucht::A,toreh,rutubetli
695,nass::A,märg,yaş
696,nass::A,märg,ıslak
697,trocken::A,kuiv,kuru
698,voll::A,täuz',dolu
699,voll::A,täuz',dolmuş
700,leer::A,joudai,boş
701,offen::A,avoin,açık
702,offen::A,avol'jaine,açık
703,geschlossen::A,saubaline,kapalı
704,sauber::A,puhtaz,pak
705,sauber::A,puhtaz,temiz
706,schmutzig::A,redukaz,pis
707,schmutzig::A,redukaz,kirli
708,roh::A,rohk,çiğ
709,roh::A,toreh,çiğ
710,reif::A,küps,olgun
711,lecker::A,magukaz,lezzetli
712,süß::A,maged,tatlı
713,süß::A,maged,şekerli
714,bitter::A,karged,acı
715,sauer::A,muiged,ekşi
716,hell::A,kirkas,aydınlık
717,hell::A,valgei,aydınlık
718,dunkel::A,pimed,karanlık
719,schwarz::A,must,kara
720,schwarz::A,must,siyah
721,weiß::A,vauged,ak
722,weiß::A,vauged,beyaz
723,rot::A,rusked,kırmızı
724,gelb::A,pakuine,sarı
725,blau::A,sinine,mavi
726,grün::A,vihand,yeşil
727,grau::A,hahk,boz
728,bunt::A,kirjav,renkli
729,billig::A,odav,ucuz
730,teuer::A,kalliž,pahalı
731,wertvoll::A,arvokas,değerli
732,blind::A,soged,kör
733,taub::A,kurdiž,sağır
734,kräftig::A,vägev,dinç
735,kräftig::A,vägev,kuvvetli
736,stark::A,vahv,güçlü
737,stark::A,vahv,kuvvetli
738,stark::A,vägekaz,güçlü
739,stark::A,vägekaz,kuvvetli
740,schwach::A,väll',zayıf
741,schwach::A,väll',güçsüz
742,fett::A,razvakaz,şişman
743,schlank::A,kapos,narin
744,hübsch::A,čoma,güzel
745,hübsch::A,čoma,sevimli
746,böse::A,äred,kötü
747,böse::A,käred,kötü
748,dumm::A,el'getoi,aptal
749,faul::A,lašk,tembel
750,fleißig::A,radonnavedii,çalışkan
751,geizig::A,ažlak,cimri
752,klug::A,melev,zekî
753,klug::A,melev,akıllı
754,klug::A,melekaz,zekî
755,klug::A,melekaz,akıllı
756,geschickt::A,mahtokaz,becerikli
757,lieb::A,izo,sevimli
758,lieb::A,sula,sevimli
759,lustig::A,ilokaz,neşeli
760,sanft::A,laskav,nazik
761,hungrig::A,näl'ghine,aç
762,krank::A,läžui,hasta
763,krank::A,läžui,rahatsız
764,nackt::A,alastoi,çıplak
765,traurig::A,opalahine,kederli
766,traurig::A,opalahine,üzüntülü
767,lebendig::A,eläb,canlı
768,gut::A,hüvä,iyi
769,schlecht::A,huba,kötü
770,richtig::A,oiged,doğru
771,schlimm::A,paha,kötü
772,wahr::A,todesine,doğru
773,wahr::A,todesine,gerçek
774,alt::A,vanh,eski
775,neu::A,uz',yeni
776,ehemalig::A,edeline,önceki
777,alt[Lebewesen]::A,ravaz,yaşlı
778,jung::A,nor',genç
779,arm::A,gol'l',fakir
780,reich::A,elokaz,zengin
781,bekannt::A,tutab,bilinen
782,berühmt::A,tetab,ünlü
783,berühmt::A,tetab,meşhur
784,fremd::A,veraz,yabancı
785,verschieden::A,erazvuitte,ayrı
786,verschieden::A,erazvuitte,farklı
787,nah::A,läheline,yakın
788,nah::A,läheline,bitişik
789,fern::A,edahaine,uzak
790,linker::A,hura,sol
791,rechter::A,oiged,sağ
792,anderer::A,toine,diğer
793,erster::A,ezmäine,ilk
794,erster::A,ezmäine,birinci
795,zweiter::A,toine,ikinci
796,dritter::A,koumanz',üçüncü
797,letzter::A,jäl'gmäine,son
798,letzter::A,jäl'gmäine,sonuncu
799,allein::ADV,üksnäze,yalnız
800,allein::ADV,üksnäze,tek başına
801,auf einmal::ADV,ühten aigan,birden
802,zusammen::ADV,ühtes,beraber
803,zusammen::ADV,ühtes,birlikte
804,lange::ADV,hätken,çok
805,lange::ADV,hätken,uzun
806,plötzlich::ADV,äkkid,ansızın
807,plötzlich::ADV,äkkid,birdenbire
808,sofort::ADV,kerdalaz,hemen
809,sofort::ADV,kerdalaz,derhal
810,später::ADV,möhemba,daha sonra
811,jetzt::ADV,nügüd',şimdi
812,heute::ADV,tämbei,bugün
813,morgen::ADV,homen,yarın
814,bald::ADV,pigai,yakında
815,dann::ADV,sid',sonra
816,gestern::ADV,eglai,dün
817,einst::ADV,ende,eskiden
818,einst::ADV,kerdan,eskiden
819,damals::ADV,siloi,o zamanlar
820,danach::ADV,sid',sonradan
821,danach::ADV,sid',ondan sonra
822,vorher::ADV,ende,önce
823,vorher::ADV,ende,önceden
824,zuerst::ADV,ezmäi,ilk önce
825,einmal::ADV,kerdan,bir defa
826,manchmal::ADV,erašti,bazan
