,Concept_ID,cy,fi
802,dann::ADV,yna,sitten
803,dann::ADV,y pryd hwnnw,sitten
804,gestern::ADV,ddoe,eilen
805,einst::ADV,gynt,aikanaan
806,damals::ADV,ar y pryd,silloin
807,damals::ADV,ar y pryd,siihen aikaan
808,damals::ADV,bryd hynny,silloin
809,damals::ADV,bryd hynny,siihen aikaan
810,danach::ADV,wedyn,sen jälkeen
811,vorher::ADV,o'r blaen,ennen
812,zuerst::ADV,yn gyntaf,ensin
813,zuerst::ADV,yn gyntaf,ensiksi
814,einmal::ADV,unwaith,kerran
815,manchmal::ADV,weithiau,joskus
816,manchmal::ADV,ar brydiau,joskus
817,oft::ADV,yn aml,usein
818,oft::ADV,yn fynych,usein
819,immer::ADV,bob amser,aina
820,niemals::ADV,ni ... byth,ei koskaan
821,niemals::ADV,ni ... erioed,ei koskaan
822,hier::ADV,yma,tässä
823,hier::ADV,yma,täällä
824,hierhin::ADV,hyd yma,tähän
825,von hier::ADV,oddi yma,tästä
826,von hier::ADV,oddi yma,täältä
827,dort::ADV,acw,siinä
828,dort::ADV,acw,siellä
829,dorthin::ADV,tuag yno,sinne
830,dorthin::ADV,tuag yno,tuonne
831,geradeaus::ADV,syth ymlaen,suoraan
832,vorwärts::ADV,ymlaen,eteenpäin
833,rückwärts::ADV,yn ôl,taaksepäin
834,zurück::ADV,yn ôl,takaisin
835,unten::ADV,isod,alhaalla
836,unten::ADV,oddi tanodd,alhaalla
837,hinab::ADV,i lawr,alas
838,hinab::ADV,i waered,alas
839,oben::ADV,fry,ylhäällä
840,hinauf::ADV,i fyny,ylös
841,hinauf::ADV,i'r lan,ylös
842,überall::ADV,ym mhobman,kaikkialla
843,nicht::ADV,ni,ei
844,nicht::ADV,nid,ei
845,ein wenig::ADV,tipyn,vähän
846,ein wenig::ADV,ychydig,vähän
847,kaum::ADV,prin,tuskin
848,sehr::ADV,iawn,kovin
849,sehr::ADV,iawn,oikein
850,so::ADV,fel,näin
851,so::ADV,felly,näin
852,noch::ADV,eto,vielä
853,nur::ADV,yn unig,vain
854,nur::ADV,yn unig,ainoastaan
855,schon::ADV,eisoes,jo
856,schon::ADV,yn barod,jo
857,wieder::ADV,drachefn,taas
858,wieder::ADV,drachefn,jälleen
859,vergebens::ADV,yn ofer,turhaan
860,vor::PRP,o flaen,edessä
861,hinter::PRP,ar ôl,takana
862,unter::PRP,islaw,alla
863,durch::PRP,trwy,läpi
864,durch::PRP,trwy,kautta
865,neben::PRP,ar bwys,vieressä
866,zwischen::PRP,rhwng,välillä
867,zwischen::PRP,cydrhwng,välillä
868,wegen::PRP,o achos,takia
869,wegen::PRP,o achos,vuoksi
870,wegen::PRP,oherwydd,takia
871,wegen::PRP,oherwydd,vuoksi
872,dies::PRN,hyn,tämä
873,das::PRN,hynny,se
874,alles::PRN,popeth,kaikki
875,ich::PRN,fi,minä
876,du::PRN,ti,sinä
877,er::PRN,fe,hän
878,wir::PRN,ni,me
879,ihr::PRN,chi,te
880,sie::PRN,hwy,he
881,was::FPRN,pa beth,mikä
882,wer::FPRN,pwy,ken
883,wer::FPRN,pwy,kuka
884,wo::FADV,ble,missä
885,wo::FADV,ym mha le,missä
886,wohin::FADV,i ble,mihin
887,wohin::FADV,i ba le,mihin
888,wie::FADV,sut,miten
889,wie::FADV,sut,kuinka
890,warum::FADV,pam,miksi
891,wieviel::FNUM,faint,paljonko
892,wieviel::FNUM,faint,kuinka paljon
893,eins::NUM,un,yksi
894,zwei::NUM,dau,kaksi
895,drei::NUM,tri,kolme
896,vier::NUM,pedwar,neljä
897,fünf::NUM,pump,viisi
898,sechs::NUM,chwech,kuusi
899,sieben::NUM,saith,seitsemän
900,acht::NUM,wyth,kahdeksan
901,neun::NUM,naw,yhdeksän
902,zehn::NUM,deg,kymmenen
903,elf::NUM,un ar ddeg,yksitoista
904,zwölf::NUM,deuddeg,kaksitoista
905,zwölf::NUM,un deg dau,kaksitoista
906,zwanzig::NUM,ugain,kaksikymmentä
907,dreißig::NUM,tri deg,kolmekymmentä
908,dreißig::NUM,deg ar hugain,kolmekymmentä
909,vierzig::NUM,deugain,neljäkymmentä
910,fünfzig::NUM,hanner cant,viisikymmentä
911,sechzig::NUM,chwe deg,kuusikymmentä
912,siebzig::NUM,saith deg,seitsemänkymmentä
913,siebzig::NUM,deg a thrigain,seitsemänkymmentä
914,achtzig::NUM,wyth deg,kahdeksankymmentä
915,achtzig::NUM,pedar ugain,kahdeksankymmentä
916,neunzig::NUM,naw deg,yhdeksänkymmentä
917,neunzig::NUM,deg a phedwar ugain,yhdeksänkymmentä
918,hundert::NUM,cant,sata
919,tausend::NUM,mil,tuhat
920,und::CNJ,a,ja
921,oder::CNJ,neu,tai
922,stehen::V,sefyll,seisoa
923,sitzen::V,eistedd,istua
924,liegen::V,gorwedd,maata
925,hängen::V,hongian,riippua
926,werden::V,dod yn,tulla
927,werden::V,dod yn,joutua
928,werden::V,mynd yn,tulla
929,werden::V,mynd yn,joutua
930,passieren::V,digwydd,sattua
931,passieren::V,digwydd,tapahtua
932,beginnen::V,cychwyn,alkaa
933,enden::V,gorffen,loppua
934,enden::V,gorffen,päättyä
935,wechseln::V,newid,vaihtua
936,wechseln::V,newid,vaihdella
937,aufgehen[Sonne]::V,codi,nousta
938,untergehen[Sonne]::V,machlud,laskea
939,scheinen[Sonne]::V,tywynnu,paistaa
940,donnern::V,taranu,jyristä
941,wehen::V,chwythu,tuulla
942,wehen::V,chwythu,puhaltaa
943,strömen::V,ffrydio,virrata
944,fließen::V,llifo,valua
945,fließen::V,llifo,juosta
946,sich drehen::V,troi,pyöriä
947,sich drehen::V,cylchdroi,pyöriä
948,schwanken::V,siglo,horjua
949,schwingen::V,siglo,heilua
950,schwingen::V,siglo,värähdellä
951,fallen::V,cwympo,pudota
952,fallen::V,cwympo,langeta
953,brennen::V,llosgi,palaa
954,rauchen::V,mygu,savuta
955,regnen::V,glawio,sataa
956,gefrieren::V,rhewi,jäätyä
957,tauen::V,toddi,sulaa
958,tauen::V,meirioli,sulaa
959,schmelzen::V,toddi,sulaa
960,trocknen::V,sychu,kuivua
961,sieden::V,berwi,kiehua
962,faulen::V,pydru,mädätä
963,faulen::V,braenu,mädätä
964,verfaulen::V,pydru,mädätä
965,verfaulen::V,pydru,mädäntyä
966,verfaulen::V,dadfeilio,mädätä
967,verfaulen::V,dadfeilio,mädäntyä
968,reißen::V,clecian,revetä
969,reißen::V,torri'n glats,revetä
970,versinken::V,suddo,upota
971,versinken::V,suddo,vajota
972,vergehen::V,myned heibio,kulua
973,vergehen::V,pasio,kulua
974,erscheinen::V,ymddangos,ilmestyä
975,verschwinden::V,diflannu,kadota
976,sinken::V,syrthio,vajota
977,abnehmen::V,lleihau,vähetä
978,zunehmen::V,cynyddu,kasvaa
979,zunehmen::V,cynyddu,lisääntyä
980,steigen::V,codi,nousta
981,wachsen::V,tyfu,kasvaa
982,glänzen::V,disgleirio,kiiltää
983,funkeln::V,pefrio,kipinöidä
984,lärmen::V,cadw sŵn,meluta
985,lärmen::V,gwneud twrw,meluta
986,läuten::V,canu,soida
987,klingeln::V,canu,soida
988,klingeln::V,seinio,soida
989,klirren::V,tincian,kalista
990,brausen::V,rhuo,kohista
991,rauschen::V,siffrwd,kohista
992,rauschen::V,chwithrwd,kohista
993,klingen::V,seinio,soida
994,bellen::V,cyfarth,haukkua
995,heulen::V,udo,ulvoa
996,heulen::V,oernadu,ulvoa
997,blasen::V,chwythu,puhaltaa
998,pfeifen::V,chwibanu,viheltää
999,schreien::V,gweiddi,kirkua
1000,schreien::V,bloeddio,kirkua
1001,stöhnen::V,griddfan,voihkia
1002,zittern::V,crynu,vapista
1003,leben::V,byw,elää
1004,geboren werden::V,cael eich geni,syntyä
1005,atmen::V,anadlu,hengittää
1006,trinken::V,yfed,juoda
1007,essen::V,bwyta,syödä
1008,schlucken::V,llyncu,niellä
1009,müde werden::V,blino,uupua
1010,einschlafen::V,mynd i gysgu,uinahtaa
1011,einschlafen::V,syrthio i gysgu,uinahtaa
1012,schlafen::V,huno,maata
1013,schlafen::V,huno,nukkua
1014,schlafen::V,cysgu,maata
1015,schlafen::V,cysgu,nukkua
1016,aufwachen::V,dihuno,herätä
1017,aufstehen::V,codi,nousta
1018,aufstehen::V,codi,nousta ylös
1019,sich erholen::V,ymlacio,levätä
1020,sich erholen::V,dadflino,levätä
1021,krank werden::V,mynd yn sâl,sairastua
1022,krank werden::V,mynd yn wael,sairastua
1023,krank sein::V,gwaelu,potea
1024,krank sein::V,gwaelu,sairastaa
1025,schmerzen::V,brifo,särkeä
1026,schmerzen::V,brifo,kivistää
1027,husten::V,pesychu,yskiä
1028,genesen::V,gwella,toipua
1029,genesen::V,cael yn ôl,toipua
1030,sterben::V,marw,kuolla
1031,umkommen::V,trengi,saada surmansa
1032,umkommen::V,trengi,kuolla
1033,sich bewegen::V,symud,liikkua
1034,sich rühren::V,syflyd,liikahtaa
1035,sich erheben::V,codi,nousta
1036,sich setzen::V,eistedd,istuutua
1037,hinfallen::V,cwympo,kaatua
1038,laufen::V,cerdded,kävellä
1039,schreiten::V,camu,astua
1040,schreiten::V,camu,astella
1041,spazierengehen::V,mynd am dro,kävellä
1042,eilen::V,rhuthro,kiirehtiä
1043,sich beeilen::V,brysio,kiirehtiä
1044,sich beeilen::V,brysio,olla kiireissään
1045,sausen::V,rhuthro,rynnätä
1046,sausen::V,rhuthro,viilettää
1047,rennen::V,rhedeg,juosta
1048,springen::V,llamu,hypätä
1049,springen::V,neidio,hypätä
1050,klettern::V,dringo,kiivetä
1051,schaukeln::V,siglo,kiikkua
1052,kriechen::V,cropian,ryömiä
1053,schwimmen::V,nofio,uida
1054,tauchen::V,plymio,sukeltaa
1055,tauchen::V,ymsuddo,sukeltaa
1056,rudern::V,rhwyfo,soutaa
1057,fahren::V,gyrru,ajaa
1058,fahren::V,gyrru,kulkea
1059,fahren::V,dreifio,ajaa
1060,fahren::V,dreifio,kulkea
1061,fliegen::V,hedfan,lentää
1062,gehen::V,mynd,käydä
1063,weggehen::V,mynd,lähteä
1064,weggehen::V,mynd,poistua
1065,weggehen::V,ymadael,lähteä
1066,weggehen::V,ymadael,poistua
1067,abfahren::V,ymadael,lähteä
1068,anhalten::V,stopio,pysähtyä
1069,anhalten::V,stopio,seisahtua
1070,hineingehen::V,mynd i mewn,mennä sisään
1071,eintreten::V,mynd i,astua sisään
1072,kommen::V,dod,tulla
1073,ankommen::V,cyrraedd,saapua
1074,zurückkommen::V,dychwelyd,palata
1075,bleiben::V,aros,jäädä
1076,bleiben::V,aros,viipyä
1077,bleiben::V,sefyll,jäädä
1078,bleiben::V,sefyll,viipyä
1079,warten::V,aros,odottaa
1080,warten::V,disgwyl,odottaa
1081,erwarten::V,disgwyl,odottaa
1082,suchen::V,chwilio am,etsiä
1083,finden::V,darganfod,löytää
1084,versuchen::V,profi,yrittää
1085,versuchen::V,ceisio,yrittää
1086,vorbereiten::V,paratoi,valmistaa
1087,lieben::V,caru,pitää
1088,lieben::V,caru,rakastaa
1089,mögen::V,hoffi,pitää
1090,mögen::V,hoffi,tykätä
1091,lachen::V,chwerthin,nauraa
1092,rühren::V,cynhyrfu,liikuttaa
1093,weinen::V,wylo,itkeä
1094,weinen::V,llefain,itkeä
1095,schimpfen::V,grwgnach,haukkua
1096,sich ärgern::V,gofidio,suuttua
1097,sich fürchten::V,ofni,pelätä
1098,fürchten::V,arswydo,pelätä
1099,fliehen::V,ffoi,paeta
1100,flüchten::V,dianc,paeta
1101,sehen::V,gweld,nähdä
1102,anschauen::V,syllu,katsoa
1103,anschauen::V,edrych,katsoa
1104,ansehen::V,gwylio,katsoa
1105,hören::V,clywed,kuulla
1106,zuhören::V,gwrando,kuunnella
1107,probieren::V,profi,maistaa
1108,riechen::V,arogli,haistaa
1109,fühlen::V,teimlo,tuntea
1110,fühlen::V,clywed,tuntea
1111,scheinen::V,ymddangos,tuntua
1112,zu sehen sein::V,dod i'r golwg,näkyä
1113,vernehmen::V,clywed sôn am,kuulla
1114,frieren::V,bod yn oer,palella
1115,tun::V,gwneud,tehdä
1116,können::V,gallu,osata
1117,wollen::V,bod mewn angen,tahtoa
1118,anfangen::V,dechrau,ruveta
1119,anfangen::V,dechrau,aloittaa
1120,beenden::V,darfod,lopettaa
1121,beenden::V,gorffen,lopettaa
1122,aufhören::V,peidio,loppua
1123,gelingen::V,llwyddo,onnistua
1124,geraten::V,diweddu,sujua
1125,geraten::V,diweddu,joutua
1126,öffnen::V,agor,avata
1127,öffnen::V,agor,aukaista
1128,schließen::V,cau,sulkea
1129,stellen::V,gosod,panna
1130,stellen::V,gosod,asettaa
1131,setzen::V,gosod,panna
1132,setzen::V,gosod,istuttaa
1133,legen::V,gosod,panna
1134,legen::V,gosod,asettaa
1135,berühren::V,cyffwrdd,koskea
1136,berühren::V,cyffwrdd,koskettaa
1137,verbinden::V,cysylltu,liittää
1138,verbinden::V,cysylltu,yhdistää
1139,bedecken::V,gorchuddio,kattaa
1140,bedecken::V,gorchuddio,peittää
1141,aufhängen::V,crogi,ripustaa
1142,aufhängen::V,hongian,ripustaa
1143,anzünden::V,cynnau,sytyttää
1144,aufheben::V,codi,ylös nostaa
1145,aufheben::V,codi,nostaa
1146,zurücklassen::V,gadael,jättää
1147,verlieren::V,colli,kadottaa
1148,fallen lassen::V,gollwng,pudottaa
1149,machen::V,gwneud,tehdä
1150,herstellen::V,cynhyrchu,tuottaa
1151,herstellen::V,cynhyrchu,valmistaa
1152,bauen::V,adeiladu,rakentaa
1153,reparieren::V,trwsio,korjata
1154,reparieren::V,atgyweirio,korjata
1155,verbessern::V,diwygio,parantaa
1156,ändern::V,altro,muuttaa
1157,graben::V,palu,kaivaa
1158,graben::V,cloddio,kaivaa
1159,beugen::V,plygu,taivuttaa
1160,biegen::V,plygu,taivuttaa
1161,drehen::V,troelli,kääntää
1162,wenden::V,troi,kääntää
1163,umdrehen::V,troi,kääntää
1164,heben::V,codi,nostaa
1165,heben::V,codi,kohottaa
1166,hochheben::V,dyrchafu,nostaa
1167,ergreifen::V,gafael,tarttua
1168,halten::V,dal,pitää
1169,drücken::V,pwyso,painaa
1170,drücken::V,pwyso,puristaa
1171,drücken::V,gwasgu,painaa
1172,drücken::V,gwasgu,puristaa
1173,schieben::V,gwthio,työntää
1174,kratzen::V,crafu,raapia
1175,lecken::V,llyfu,nuolla
1176,beißen::V,cnoi,purra
1177,beißen::V,brathu,purra
1178,abreißen::V,tynnu ymaith,repiä
1179,abschneiden::V,torri,leikata poikki
1180,abschneiden::V,torri,leikata
1181,binden::V,clymu,sitoa
1182,stecken::V,plannu,pistää
1183,brechen::V,torri,murtaa
1184,klopfen::V,taro,koputtaa
1185,klopfen::V,taro,kolkuttaa
1186,hauen::V,taro,lyödä
1187,kleben::V,gludio,liimata
1188,reiben::V,rhwbio,hieroa
1189,reiben::V,rhwbio,hangata
1190,streichen::V,taenu,sivellä
1191,schleifen::V,hogi,hioa
1192,schneiden::V,torri,leikata
1193,rütteln::V,ysgytio,ravistaa
1194,schütteln::V,siglo,pudistaa
1195,schütteln::V,ysgwyd,pudistaa
1196,schwenken::V,siglo,heiluttaa
1197,schütten::V,tywallt,kaataa
1198,füllen::V,llenwi,täyttää
1199,einwickeln::V,lapio,kääriä
1200,tragen::V,cludo,kantaa
1201,schleppen::V,llusgo,raahata
1202,ziehen::V,tynnu,vetää
1203,aufbewahren::V,cadw,säilyttää
1204,werfen::V,taflu,viskata
1205,fangen::V,dal,napata
1206,fangen::V,dal,ottaa kiinni
1207,packen::V,cipio,tarttua
1208,packen::V,crafangu,tarttua
1209,verstecken::V,celu,kätkeä
1210,verstecken::V,celu,piilottaa
1211,verstecken::V,cuddio,kätkeä
1212,verstecken::V,cuddio,piilottaa
1213,teilen::V,rhannu,jakaa
1214,schicken::V,anfon,lähettää
1215,bringen::V,dod â,viedä
1216,hinzufügen::V,chwanegu,lisätä
1217,bekommen::V,cael,saada
1218,erhalten::V,derbyn,saada
1219,nehmen::V,cymryd,ottaa
1220,wählen::V,dewis,valita
1221,auswählen::V,dethol,valikoida
1222,bewahren::V,cadw,säilyttää
1223,behindern::V,atal,estää
1224,behindern::V,rhwystro,estää
1225,verderben::V,difetha,pilata
1226,verderben::V,difetha,turmella
1227,beschädigen::V,niweidio,vioittaa
1228,beschädigen::V,niweidio,vahingoittaa
1229,zerbrechen::V,torri,rikkoa
1230,zerreißen::V,rhwygo,repiä rikki
1231,zerreißen::V,rhwygo,repiä palasiksi
1232,zerstören::V,dinistrio,hävittää
1233,verbrennen::V,llosgi,polttaa
1234,geben::V,rhoi,antaa
1235,reichen::V,estyn,ojentaa
1236,schenken::V,rhoddi,lahjoittaa
1237,versprechen::V,addo,luvata
1238,wünschen::V,dymuno,toivottaa
1239,loben::V,canmol,ylistää
1240,küssen::V,cusanu,suudella
1241,wiegen::V,siglo,tuudittaa
1242,wiegen::V,siglo,keinuttaa
1243,zudecken::V,gorchuddio,peittää
1244,wecken::V,deffro,herättää
1245,zeigen::V,dangos,näyttää
1246,zeigen::V,dangos,osoittaa
1247,führen::V,arwain,johdattaa
1248,lehren::V,dysgu,opettaa
1249,unterrichten::V,hyfforddi,opettaa
1250,aufziehen::V,dod i fyny,kasvattaa
1251,leiten::V,arwain,johtaa
1252,antreiben::V,annog,hoputtaa
1253,lassen::V,gadael,antaa
1254,einladen::V,gwahodd,kutsua
1255,vereinigen::V,uno,yhdistää
1256,vereinigen::V,cyfuno,yhdistää
1257,besuchen::V,ymweld â,vierailla
1258,treffen::V,cwrdd,tavata
1259,treffen::V,cyfarfod,tavata
1260,sich versammeln::V,casglu,kokoontua
1261,sich versammeln::V,cynnull,kokoontua
1262,spielen::V,chwarae,pelata
1263,spielen::V,chwarae,leikkiä
1264,singen::V,canu,laulaa
1265,tanzen::V,dawnsio,tanssia
1266,sich trennen::V,ymwahanu,erota
1267,verlassen::V,gadael,jättää
1268,retten::V,achub,pelastaa
1269,bewachen::V,gwarchod,vartioida
1270,schützen::V,noddi,suojella
1271,verteidigen::V,amddiffyn,puolustaa
1272,sich schlagen::V,ffraeo,tapella
1273,sich schlagen::V,terfysgu,tapella
1274,schießen::V,saethu,ampua
1275,siegen::V,ennill,voittaa
1276,ärgern::V,cythruddo,ärsyttää
1277,schlagen::V,curo,lyödä
1278,treten::V,cicio,potkaista
1279,stechen::V,pigo,pistää
1280,stoßen::V,gwthio,sysätä
1281,stoßen::V,gwthio,työntää
1282,stehlen::V,dwyn,varastaa
1283,stehlen::V,lladrata,varastaa
1284,stören::V,aflonyddu,häiritä
1285,belästigen::V,trafferthu,häiritä
1286,verbergen::V,cuddio,kätkeä
1287,täuschen::V,twyllo,harhauttaa
1288,betrügen::V,hocedu,pettää
1289,betrügen::V,hocedu,petkuttaa
1290,töten::V,lladd,tappaa
1291,wohnen::V,byw,asua
1292,arbeiten::V,gweithio,tehdä työtä
1293,arbeiten::V,gweithio,työskennellä
1294,sammeln::V,casglu,koota
1295,sammeln::V,casglu,kerätä
1296,pflücken::V,casglu,poimia
1297,jagen::V,hela,metsästää
1298,fischen::V,pysgota,kalastaa
1299,fassen::V,dal,pyydystää
1300,fassen::V,dal,saalistaa
1301,hüten::V,bugeilio,paimentaa
1302,treiben::V,gyrru,ajaa
1303,anbinden::V,clymu,kytkeä
1304,füttern::V,porthi,ruokkia
1305,melken::V,godro,lypsää
1306,hacken::V,torri,hakata
1307,gießen::V,dyfrhau,kastella
1308,reifen::V,aeddfedu,kypsyä
1309,zubereiten::V,coginio,valmistaa
1310,kochen::V,berwi,keittää
1311,backen::V,pobi,leipoa
1312,backen::V,crasu,leipoa
1313,braten::V,ffrio,paistaa
1314,umrühren::V,cyffroi,hämmentää
1315,stricken::V,gwau,kutoa
1316,stricken::V,gwau,neuloa
1317,nähen::V,gwnïo,ommella
1318,färben::V,lliwio,värjätä
1319,färben::V,lliwio,värittää
1320,reinigen::V,glanhau,puhdistaa
1321,waschen::V,golchi,pestä
1322,abwischen::V,sychu,pyyhkiä
1323,spülen::V,streulio,huuhtoa
1324,fegen::V,ysgubo,pyyhkäistä
1325,kehren::V,ysgubo,lakaista
1326,baden::V,cael bath,kylpeä
1327,sich waschen::V,ymolchi,peseytyä
1328,ausziehen::V,tynnu,riisua
1329,anziehen::V,gwisgo,pukea ylleen
1330,sich anziehen::V,ymwisgo,pukeutua
1331,kämmen::V,cribo,kammata
1332,schmücken::V,harddu,koristaa
1333,schmücken::V,harddu,kaunistaa
1334,schmücken::V,addurno,koristaa
1335,schmücken::V,addurno,kaunistaa
1336,sagen::V,dweud,sanoa
1337,sprechen::V,llefaru,puhua
1338,reden::V,siarad,keskustella
1339,sich unterhalten::V,sgwrsio,jutella
1340,fragen::V,gofyn,kysyä
1341,bitten::V,gofyn am,pyytää
1342,erzählen::V,dweud,kertoa
1343,mitteilen::V,cyfleu,ilmoittaa
1344,nennen::V,enwi,kutsua
1345,nennen::V,enwi,nimittää
1346,rufen::V,galw,kutsua
1347,prahlen::V,brolio,kerskailla
1348,prahlen::V,ymffrostio,kerskailla
1349,übersetzen::V,cyfieithu,kääntää
1350,denken::V,meddwl,miettiä
1351,denken::V,meddwl,ajatella
1352,glauben::V,credu,uskoa
1353,glauben::V,coelio,uskoa
1354,bemerken::V,sylwi,huomata
1355,erkennen::V,adnabod,tunnistaa
1356,begreifen::V,amgyffred,ymmärtää
1357,verstehen::V,deall,ymmärtää
1358,lernen::V,dysgu,oppia
1359,wissen::V,gwybod,tietää
1360,sich erinnern an::V,cofio,muistaa
1361,vergessen::V,anghofio,unohtaa
1362,messen::V,mesur,mitata
1363,zählen::V,cyfrif,laskea
1364,rechnen::V,cyfrifo,laskea
1365,lesen::V,darllen,lukea
1366,malen::V,peintio,maalata
1367,zeichnen::V,tynnu,piirtää
1368,zeichnen::V,tynnu,piirustaa
1369,schreiben::V,ysgrifennu,kirjoittaa
1370,besitzen::V,meddu,omistaa
1371,kaufen::V,prynu,ostaa
1372,verkaufen::V,gwerthu,myydä
1373,bezahlen::V,talu am,maksaa
1374,zahlen::V,talu,maksaa
1375,beherrschen::V,rheoli,hallita
1376,beherrschen::V,llywodraethu,hallita
1377,ertragen::V,dioddef,kestää
