,Concept_ID,bn,udm
704,hier::ADV,এখানে,татын
705,hierhin::ADV,এখানে,татчы
706,von hier::ADV,ত্রই স্তান হইতে,татысь
707,dort::ADV,ওখানে,отӥ
708,dort::ADV,ওখানে,отын
709,dorthin::ADV,ওখানে,отчы
710,geradeaus::ADV,অগ্রগামী,меӵак
711,vorwärts::ADV,সন্মুখিকে,азьлань
712,rückwärts::ADV,খিরিয়া,берлань
713,zurück::ADV,পিঠ,берен
714,zurück::ADV,পিঠ,берлань
715,unten::ADV,নীচে,улын
716,hinab::ADV,নিম্নগামী,улэ
717,oben::ADV,উপরে,вылын
718,oben::ADV,উপরে,вылӥын
719,hinauf::ADV,উচ্চতর অংশে,вылэ
720,hinauf::ADV,উচ্চতর অংশে,вылӥе
721,hinauf::ADV,উচ্চতর অংশে,выллань
722,überall::ADV,সর্বত্র,котькытын
723,überall::ADV,সর্বত্র,пасьтана
724,nicht::ADV,না,уз
725,ein wenig::ADV,অল্প,ичи
726,ein wenig::ADV,অল্প,ӧжыт
727,ein wenig::ADV,অল্প,огшап
728,kaum::ADV,কষ্টসহকাবে,муртса
729,sehr::ADV,খুব,туж
730,sehr::ADV,খুব,лекос
731,so::ADV,তত,озьы
732,so::ADV,তত,тазьы
733,noch::ADV,এখন পর্যস্ত,на
734,nur::ADV,শুধু,гинэ
735,schon::ADV,ইতঃপুর্বে,ни
736,schon::ADV,ইতঃপুর্বে,ини
737,wieder::ADV,আবার,нош
738,wieder::ADV,আবার,кайта
739,vergebens::ADV,বিফলে,юнме
740,vor::PRP,সম্মুখে,азьын
741,hinter::PRP,পশ্চাতে,берын
742,hinter::PRP,পশ্চাতে,бӧрсьы
743,unter::PRP,নীচে,улын
744,durch::PRP,দ্বারা,пыр
745,durch::PRP,দ্বারা,пыртӥ
746,neben::PRP,কাছে,бордын
747,zwischen::PRP,মধ্যে,вискын
748,wegen::PRP,জন্য,сэрен
749,dies::PRN,এটা,та
750,das::PRN,ওটা,со
751,alles::PRN,সব,ваньмыз
752,ich::PRN,আমি,мон
753,du::PRN,তুমি,тон
754,er::PRN,উনি,со
755,wir::PRN,আমরা,ми
756,ihr::PRN,তোমরা,тӥ
757,sie::PRN,তারা,соос
758,was::FPRN,কি,ма
759,wer::FPRN,কে,кин
760,wo::FADV,কোথায়,кытын
761,wohin::FADV,কোথায়,кытчы
762,wie::FADV,কেমন,кызьы
763,warum::FADV,কেন,малы
764,wieviel::FNUM,কত,кӧня
765,eins::NUM,অক,одӥг
766,zwei::NUM,দুই,кык
767,drei::NUM,তিন,куинь
768,vier::NUM,চার,ньыль
769,fünf::NUM,পাঁচ,вить
770,sechs::NUM,ছয়,куать
771,sieben::NUM,সাত,сизьым
772,acht::NUM,আট,тямыс
773,neun::NUM,নয়,укмыс
774,zehn::NUM,দশ,дас
775,elf::NUM,এগারো,дас одӥг
776,zwölf::NUM,দ্বাদশ,дас кык
777,zwanzig::NUM,বিশ,кызь
778,dreißig::NUM,ত্রিশ,куамын
779,vierzig::NUM,চল্লিশ,ньыльдон
780,fünfzig::NUM,পঞ্চাশ,витьтон
781,sechzig::NUM,ষাট,куатьтон
782,siebzig::NUM,সত্তর,сизьымдон
783,achtzig::NUM,আশি,тямыстон
784,neunzig::NUM,নব্বুই,укмыстон
785,hundert::NUM,শত,сю
786,tausend::NUM,হাজার,сюрс
787,und::CNJ,আর,и
788,und::CNJ,আর,но
789,und::CNJ,এবং,и
790,und::CNJ,এবং,но
791,oder::CNJ,বা,яке
792,stehen::V,দাঁড়ানো,сылыны
793,sitzen::V,বসা,пукыны
794,liegen::V,শোয়া,кылльыны
795,hängen::V,ঝোলা,ошкыса улыны
796,werden::V,হইয়া উঠা,луыны
797,passieren::V,ঘটা,луыны
798,beginnen::V,আরম্ভ হওয়া,кутскыны
799,enden::V,শেষ হওয়া,бырыны
800,wechseln::V,রূপাস্তর করা,воштӥськыны
801,aufgehen[Sonne]::V,উদিত হওয়া,ӝужаны
802,untergehen[Sonne]::V,অস্ত যাওয়া,пуксьыны
803,scheinen[Sonne]::V,আলো দেওয়া,пиштыны
804,scheinen[Sonne]::V,আলো দেওয়া,чиляны
805,donnern::V,বজ্রধ্বনি করা,гудыръяны
806,wehen::V,প্রবাহিত হওয়া,пелляськыны
807,strömen::V,প্রবাহিত হওয়া,киськыны
808,strömen::V,প্রবাহিত হওয়া,исьтӥськыны
809,fließen::V,ছুটা,бызьыны
810,sich drehen::V,পাক খাওয়া,берганы
811,schwanken::V,দোলা,вошъяськыны
812,schwingen::V,দোলা,шонаськыны
813,fallen::V,পড়া,усьыны
814,brennen::V,সেঁকা,ӝуаны
815,rauchen::V,ধোঁয়া ছড়ান,ӵындыны
816,regnen::V,বর্ষণ_করা,зорыны
817,gefrieren::V,হিমায়িত হওয়া,кынмыны
818,tauen::V,গলা,шунаны
819,schmelzen::V,গলা,шунаны
820,trocknen::V,শুষ্ক করা,куасьмыны
821,sieden::V,ফোঁড়া,пӧзьыны
822,faulen::V,ক্ষয় হওয়া,сисьмыны
823,verfaulen::V,ক্ষয় হওয়া ,сисьмыны
824,reißen::V,ছিঁড়া,кеськыны
825,versinken::V,ডুবা,выйыны
826,vergehen::V,যাওয়া,ортчыны
827,erscheinen::V,আসা,адскыны
828,verschwinden::V,অদৃশ্য হওয়া,бырыны
829,sinken::V,হ্রাস হওয়া,усьыны
830,abnehmen::V,হ্রাস হওয়া,синыны
831,zunehmen::V,বৃদ্ধি পাওয়া,йылыны
832,steigen::V,ওঠা,лӧпкыны
833,wachsen::V,বড় হওয়া,будыны
834,glänzen::V,জ্বলা,чиляны
835,glänzen::V,জ্বলা,пиштыны
836,funkeln::V,জ্বল্জ্বল করা,чилекъяны
837,läuten::V,রুসুঝুসু করা,жингыртыны
838,klingeln::V,বাজা,жингыртыны
839,klirren::V,টুংটাং-শব্দ করা,жильккетыны
840,brausen::V,গর্জন করা,лекъяськыны
841,rauschen::V,মর্মরধ্বনি করা,ӵашетыны
842,klingen::V,শব্দ করা,кылӥськыны
843,bellen::V,ঘেউ ঘেউ করা,утыны
844,heulen::V,গর্জন করা,вузыны
845,blasen::V,ফুঁ দেওয়া,пельтыны
846,pfeifen::V,শিস্ দেওয়া,шуланы
847,schreien::V,চিৎকার করা,черекъяны
848,schreien::V,চিৎকার করা,кесяськыны
849,stöhnen::V,গোঁ-গো করা,ӝуштыны
850,zittern::V,কাঁপা,дырекъяны
851,zittern::V,কাঁপা,куалекъяны
852,leben::V,বাঁচা,улыны
853,geboren werden::V,জন্মানো,вордӥськыны
854,atmen::V,শ্বাস ফেলা,шоканы
855,trinken::V,পান করা,юыны
856,essen::V,ভক্ষণ করা,сиыны
857,schlucken::V,গেলা,ньылыны
858,müde werden::V,পরিশ্রান্ত হওয়া,жадьыны
859,einschlafen::V,নিদ্রামগ্ন হওয়া,умме усьыны
860,schlafen::V,নিদ্রা যাওয়া,кӧлыны
861,aufwachen::V,জাগা,сайканы
862,aufstehen::V,জাগা,султыны
863,sich erholen::V,আরাম করা,шутэтскыны
864,krank werden::V,অসুস্থ হত্তয়া,висьыны
865,krank sein::V,রূগ্ণ হত্তয়া,висьыны
866,schmerzen::V,কন্কন করা,висьыны
867,husten::V,কাশা,кызыны
868,genesen::V,আরোগ্য হওয়া,юнматскыны
869,genesen::V,আরোগ্য হওয়া,бурмытскылыны
870,sterben::V,মারা যাওয়া,кулыны
871,umkommen::V,মারা যাওয়া,бырыны
872,sich bewegen::V,চলা,вырыны
873,sich rühren::V,নড়া,вырӟыны
874,sich rühren::V,নড়া,вырӟылыны
875,sich erheben::V,উদিত হওয়া,султыны
876,sich setzen::V,বসা,пуксьыны
877,hinfallen::V,পড়া,усьыны
878,laufen::V,হাঁটা,мыныны
879,schreiten::V,হাঁটা,вамышъяны
880,spazierengehen::V,পায়চারি করা,мыныны
881,spazierengehen::V,পায়চারি করা,ветлыны
882,eilen::V,ত্বরাম্বিত করা,дыртыны
883,sich beeilen::V,ত্বরাম্বিত করা,дыртыны
884,sausen::V,ধেয়ে যাওয়া,туж ӝог мыныны
885,rennen::V,চলা,бызьылыны
886,springen::V,লাফানো,тэтчаны
887,klettern::V,আরোহণ করা,тубаны
888,schaukeln::V,দোলা,лэйканы
889,schaukeln::V,দোলা,шонаськыны
890,kriechen::V,হামাগুড়ি দেওয়া,нюж ветлыны
891,schwimmen::V,সাঁতার কাটা,уяны
892,tauchen::V,ডোবা,зумылыны
893,rudern::V,দাঁড় টানা,полсаны
894,fahren::V,চালান,ветлыны
895,fliegen::V,ওড়া,лобаны
896,gehen::V,যাওয়া,мыныны
897,weggehen::V,প্রস্থান করা,кошкыны
898,abfahren::V,প্রস্থান করা,кошкыны
899,anhalten::V,থামা,дугдыны
900,hineingehen::V,ঢোকা,пырыны
901,eintreten::V,ঢোকা,пырыны
902,kommen::V,আসা,вуыны
903,kommen::V,আসা,лыктыны
904,ankommen::V,আসা,вуыны
905,zurückkommen::V,ফিরা,берытскыны
906,bleiben::V,থাকা,кыльыны
907,warten::V,অপেক্ষা করা,витьыны
908,erwarten::V,অপেক্ষা করা,витьыны
909,erwarten::V,অপেক্ষা করা,возьманы
910,suchen::V,খোঁজ করা,утчаны
911,finden::V,পাওয়া,шедьтыны
912,versuchen::V,পরখ করা,турттыны
913,vorbereiten::V,প্রস্তুত করা,дасяны
914,lieben::V,ভালবাসা,гажаны
915,mögen::V,পছন্দ করা,яратыны
916,lachen::V,হাসা,серекъяны
917,rühren::V,হৃদয়ম্পর্শ করা,сюлме йӧтыны
918,weinen::V,কাঁদা,бӧрдыны
919,schimpfen::V,নালিশ করা,даллашыны
920,sich ärgern::V,রাগ হত্তয়া,лекъяськыны
921,sich fürchten::V,ভয় করা,кышканы
922,sich fürchten::V,ভয় করা,курданы
923,fürchten::V,ডরা,курданы
924,fürchten::V,ডরা,кышканы
925,fliehen::V,পালানো,пегӟыны
926,flüchten::V,পালানো,пегӟыны
927,sehen::V,দেখা,адӟыны
928,anschauen::V,দেখা,учкыны
929,ansehen::V,দেখা,учкыны
930,hören::V,শোনা,кылыны
931,zuhören::V,শোনা,кылзыны
932,probieren::V,পরখ করা,веръяны
933,riechen::V,শুঁকা,зынъяны
934,fühlen::V,অনুভব করা,шӧдыны
935,scheinen::V,মনে হত্তয়া,адскыны
936,zu sehen sein::V,দেখা দেত্তয়া,адӟиськыны
937,vernehmen::V,শোনা,кылыны
938,frieren::V,শীত লাগা,кынмыны
939,tun::V,করা,карыны
940,können::V,পারা,быгатыны
941,wollen::V,ইচ্ছা করা,потыны
942,anfangen::V,আরম্ভ করা,кутскыны
943,beenden::V,শেষ করা,быдтыны
944,beenden::V,শেষ করা,быдэстыны
945,aufhören::V,থামা,дугдыны
946,gelingen::V,সিদ্ধিলাভ করা,быгатыны
947,gelingen::V,সিদ্ধিলাভ করা,луыны
948,geraten::V,পরিণত হত্তয়া,лэсяны
949,öffnen::V,খোলা,усьтыны
950,schließen::V,বন্ধ করা,пытсаны
951,stellen::V,স্থাপন করা,пуктыны
952,setzen::V,স্থাপন করা,пуктыны
953,legen::V,স্থাপন করা,поныны
954,berühren::V,স্পর্শ করা,исаны
955,verbinden::V,সংযুক্ত করা,герӟаны
956,bedecken::V,ঢাকা,пытсаны
957,aufhängen::V,ঝুলানো,ошыны
958,anzünden::V,জ্বালান,ӝуатыны
959,aufheben::V,কুড়াইয়া তোলা,ӝутыны
960,zurücklassen::V,পরিত্যাগ করা,кельтыны
961,verlieren::V,হারান,ыштыны
962,fallen lassen::V,ফেলা,уськытыны
963,machen::V,গঠন করা,лэсьтыны
964,herstellen::V,সৃষ্টি করা,лэсьтыны
965,bauen::V,নির্মাণ করা,пуктыны
966,reparieren::V,মেরামত করা,тупатыны
967,verbessern::V,উন্নতিলাভ করা,умоятыны
968,ändern::V,পরিবর্তিত করা,воштыны
969,graben::V,খনন করা,копаны
970,beugen::V,নোয়া,губыртыны
971,biegen::V,নোয়া,куасаны
972,drehen::V,ঘোরান,бергатыны
973,wenden::V,উলটাইয়া দেত্তয়া,берыктыны
974,umdrehen::V,উলটানো,берыктыны
975,heben::V,উত্তোলন করা,ӝутыны
976,hochheben::V,উঁচু করা,ӝутъяны
977,ergreifen::V,দখল করা,кутыны
978,ergreifen::V,দখল করা,кырмыны
979,halten::V,ধরা,возьыны
980,drücken::V,টেপা,зӥбыны
981,drücken::V,টেপা,пачкатыны
982,schieben::V,ঠেলা,донганы
983,kratzen::V,চাঁচা,вуштыны
984,lecken::V,চাটা,нюлыны
985,beißen::V,দংশন করা,куртчыны
986,abreißen::V,বিচ্ছিন্ন করা,ишкалтыны
987,abschneiden::V,বিচ্ছিন্ন করা,шорыны
988,abschneiden::V,বিচ্ছিন্ন করা,вандыны
989,binden::V,বন্ধন করা,керттыны
990,stecken::V,বিদ্ধ করা,мертчытыны
991,brechen::V,ভাঙা,тӥяны
992,klopfen::V,আঘাত করা,йыганы
993,klopfen::V,আঘাত করা,шарккетыны
994,hauen::V,আঘাত করা,жугыны
995,hauen::V,আঘাত করা,тышканы
996,kleben::V,সাঁটা,лякыны
997,reiben::V,ঘষা,зыраны
998,reiben::V,ঘষা,вуштыны
999,streichen::V,ছড়াইয়া,зыраны
1000,schleifen::V,ধার দেওয়া,шерыны
1001,schneiden::V,কাটা,вандыны
1002,rütteln::V,নাড়ান,зуркатыны
1003,schütteln::V,নড়া,куалекъятыны
1004,schwenken::V,দোলা,шонаны
1005,schütten::V,বর্ষণ করা,лэзьыны
1006,füllen::V,পরিপূর্ণ করা,тырмытыны
1007,einwickeln::V,মুড়া,биньыны
1008,tragen::V,বহন করা,нуыны
1009,schleppen::V,টানা,кыскыны
1010,ziehen::V,টানা,кыскыны
1011,aufbewahren::V,রাখা,возьыны
1012,werfen::V,ছুড়া,куяны
1013,werfen::V,ছুড়া,лэзяны
1014,fangen::V,লোফা,кутыны
1015,packen::V,ধরা,кутыны
1016,packen::V,ধরা,кырмыны
1017,verstecken::V,গোপন করা,ватыны
1018,teilen::V,বিভক্ত করা,люкыны
1019,schicken::V,প্রেরণ করা,ыстыны
1020,bringen::V,আনা,вайыны
1021,hinzufügen::V,একত্র করা,ватсаны
1022,bekommen::V,পাওয়া,басьтыны
1023,erhalten::V,পাওয়া,басьтыны
1024,nehmen::V,নেওয়া,кутыны
1025,nehmen::V,নেওয়া,басьтыны
1026,wählen::V,বাছা,бырйыны
1027,auswählen::V,বাছা,бырйыны
1028,bewahren::V,বাঁচাইয়া রাখা,возьыны
1029,behindern::V,বাধা দেওয়া,могӟытыны
1030,verderben::V,নষ্ট করা,сӧрыны
1031,beschädigen::V,ক্ষতি করা,урод лэсьтыны
1032,zerbrechen::V,ভাঙ্গিয়া যাওয়া,сӧрыны
1033,zerreißen::V,ছিঁড়া,кесяны
1034,zerstören::V,বিনাশ করা,куашкатыны
1035,verbrennen::V,দহন করা,сутыны
1036,geben::V,দেওয়া,сётыны
1037,reichen::V,দেওয়া,сётыны
1038,schenken::V,উপহার দেত্তয়া,кузьманы
1039,versprechen::V,প্রতিশ্রুতি দেওয়া,кыл сётыны
1040,wünschen::V,আকাঙ্ক্ষা করা,сӥзьыны
1041,loben::V,প্রশংসা করা,ушъяны
1042,küssen::V,চুম্বন করা,чупаны
1043,wiegen::V,দুলানো,веттаны
1044,wiegen::V,দুলানো,лэйкатыны
1045,zudecken::V,ঢাকা,шобыртыны
1046,wecken::V,জাগানো,сайкатыны
1047,zeigen::V,দেখানো,возьматыны
1048,führen::V,পথ দেখানো,нуыны
1049,lehren::V,শেখানো,дышетыны
1050,unterrichten::V,শিক্ষা দেওয়া,дышетыны
1051,aufziehen::V,পালন করা,будэтыны
1052,leiten::V,পরিচালনা করা,кивалтыны
1053,antreiben::V,চালনা করা,дыртытыны
1054,lassen::V,অনুমতি দেওয়া,-ытыны
1055,einladen::V,নিমন্ত্রণ করা,ӧтьыны
1056,vereinigen::V,এক করা,огазеяны
1057,besuchen::V,দেখিতে যাওয়া,адӟыськыны
1058,treffen::V,সন্মুখীন হওয়া,пумитаны
1059,sich versammeln::V,জড়ো হওয়া,люкаськыны
1060,spielen::V,খেলা,шудыны
1061,singen::V,গাওয়া,кырӟаны
1062,tanzen::V,নাচা,эктыны
1063,sich trennen::V,পৃথক করা,люкиськыны
1064,verlassen::V,পরিত্যাগ করা,куштыны
1065,retten::V,উদ্ধার করা,утьыны
1066,bewachen::V,পাহারা দেওয়া,возьманы
1067,schützen::V,রক্ষা করা,утялтыны
1068,verteidigen::V,রক্ষা করা,возьманы
1069,sich schlagen::V,লড়াই করা,жугиськыны
1070,schießen::V,তীরবেগে ছোটা,ыбылӥськны
1071,siegen::V,জেতা,вормыны
1072,ärgern::V,বিরক্ত করা,вожпоттыны
1073,schlagen::V,আঘাত করা,жуккыны
1074,treten::V,লাথি মারা,лёганы
1075,stechen::V,দংশন করা,бышкалтыны
1076,stoßen::V,ঠেলা,донгыны
1077,stehlen::V,অপহরণ করা,вораны
1078,stehlen::V,অপহরণ করা,лушканы
1079,stören::V,ঘাঁটান,люкетыны
1080,belästigen::V,বিরক্ত করা,акыльтыны
1081,belästigen::V,বিরক্ত করা,вукылмыны
1082,verbergen::V,গোপন করা,ватыны
1083,täuschen::V,প্রবঞ্চনা করা,алданы
1084,betrügen::V,প্রতারণা করা,пӧяны
1085,töten::V,হত্যা করা,виыны
1086,wohnen::V,বাস করা,улыны
1087,arbeiten::V,কাজ করা,ужаны
1088,sammeln::V,সংগ্রহ করা,бичаны
1089,pflücken::V,চয়ন করা,ишкыны
1090,jagen::V,শিকার করা,пӧйшураны
1091,fischen::V,মাছ ধরা,чорыганы
1092,fassen::V,ধরা,кутыны
1093,hüten::V,যুথভুক্ত করা,возьманы
1094,treiben::V,চালনা করা,улляны
1095,anbinden::V,বন্ধন করা,думыны
1096,füttern::V,ভোজন করানো,сюдыны
1097,melken::V,দুগ্ধ দোহন করা,кыскыны
1098,hacken::V,কাটা,кораны
1099,gießen::V,বর্ষণ করা,киськаны
1100,reifen::V,পাকা,вуыны
1101,reifen::V,পাকা,кисьманы
1102,zubereiten::V,রন্ধন করা,лесьтыны
1103,kochen::V,রন্ধন করা,пӧзьтыны
1104,backen::V,সেকা,пыжыны
1105,braten::V,ভাজা,пыжыны
1106,umrühren::V,নড়ানো,сураны
1107,stricken::V,বোনা,керттыны
1108,nähen::V,সেলাই করা,вурыны
1109,färben::V,রঞ্জিত করা,буяны
1110,reinigen::V,পরিষ্কার করা,сузяны
1111,waschen::V,পরিষ্কার করা,мисьтаськыны
1112,abwischen::V,মুছা,ӵушылыны
1113,spülen::V,পরিষ্কার করা,гылъяны
1114,fegen::V,ঝাঁট দেওয়া,ӵужыны
1115,kehren::V,ঝাঁট দেওয়া,ӵужыны
1116,baden::V,অবগাহন করা,пыласькыны
1117,sich waschen::V,ধোয়া,пыласькыны
1118,ausziehen::V,খুলা,кыльыны
1119,anziehen::V,গায়ে দেত্তয়া,дӥсяны
1120,sich anziehen::V,পোশাক পরা,дӥсьяськыны
1121,kämmen::V,আঁচড়ানো,сынаны
1122,schmücken::V,সাজান করা,чеберъяны
1123,sagen::V,উচ্চারণ করা,шуыны
1124,sagen::V,উচ্চারণ করা,вераны
1125,sprechen::V,বলা,вераськыны
1126,reden::V,আলাপ করা,вераськыны
1127,sich unterhalten::V,আড্ডা দেওয়া,вераськыны
1128,fragen::V,জিজ্ঞাসা করা,юаны
1129,bitten::V,প্রার্থনা করা,курыны
1130,erzählen::V,বর্ণনা করা,вераны
1131,erzählen::V,বর্ণনা করা,мадьыны
1132,mitteilen::V,বলা,ивортыны
1133,nennen::V,নাম দেওয়া,шуыны
1134,rufen::V,আমন্ত্রণ করা,ӧтьыны
1135,prahlen::V,বড়াই করা,ушъяськыны
1136,übersetzen::V,ভাষাস্তরিত করা,берыктыны
1137,denken::V,ভাবা,малпаны
1138,glauben::V,বিশ্বাস করা,оскыны
1139,bemerken::V,লক্ষ্য করা,адӟыны
1140,erkennen::V,চিনিতে পারা,тодыны
1141,begreifen::V,উপলব্ধি করা,валаны
1142,verstehen::V,উপলব্ধি করা,валаны
1143,lernen::V,শেখা,дышетскыны
1144,wissen::V,জানা,тодыны
1145,sich erinnern an::V,মনে করা,тодэ вайыны
1146,vergessen::V,বিস্মৃত হওয়া,вунэтыны
1147,messen::V,মাপা,мертаны
1148,zählen::V,গণনা করা,лыдъяны
1149,rechnen::V,হিসাব করা,лыдъяны
1150,lesen::V,পাঠ করা,лыдӟыны
1151,malen::V,আঁকা,суреданы
1152,zeichnen::V,ছকা,суреданы
1153,schreiben::V,লেখা,гожъяны
1154,besitzen::V,অধিকার করা,луыны
1155,kaufen::V,ক্রয় করা,басьтыны
1156,verkaufen::V,বেচা,вузаны
1157,bezahlen::V,প্রদান করা,тырыны
1158,zahlen::V,প্রদান করা,тырыны
1159,beherrschen::V,শাসন করা,кузёяськыны
1160,ertragen::V,বহন করা,чиданы
1161,lärmen::V,,уретыны
1162,lärmen::V,,ӵашетыны
