,Concept_ID,lez,cv
697,fleißig::A,сяй ийидай,хастар
698,fleißig::A,сяйи ийидай,хастар
699,geizig::A,мискьи,хытӑ
700,klug::A,акьуллу,ӑслӑ
701,geschickt::A,магьир,ӑста
702,lieb::A,играми,савнӑ
703,lustig::A,шад,хаваслӑ
704,sanft::A,назик,ачаш
705,sanft::A,милайим,ачаш
706,hungrig::A,гишин,выҫӑ
707,krank::A,кефсуз,чирлӗ
708,nackt::A,кьецӏил,ҫара
709,traurig::A,пашман,салхуллӑ
710,lebendig::A,ччан алай,чӗрӗ
711,gut::A,хъсан,аван
712,gut::A,хъсан,лайӑх
713,gut::A,вижевай,аван
714,gut::A,вижевай,лайӑх
715,schlecht::A,пис,япӑх
716,schlecht::A,пис,начар
717,richtig::A,дуьз,тӗрӗс
718,schlimm::A,нифретлу,йӗрӗнчӗк
719,wahr::A,гьакъикъи,чӑн
720,alt::A,эски,кивӗ
721,alt::A,куьгьне,кивӗ
722,neu::A,цӏийи,ҫӗнӗ
723,ehemalig::A,виликан,пулнӑ
724,alt[Lebewesen]::A,кьуьзуь,ватӑ
725,jung::A,жегьил,яш
726,jung::A,жегьил,ҫамрӑк
727,arm::A,кесиб,чухӑн
728,reich::A,девлетлу,пуян
729,bekannt::A,чидай,пӗлӗш
730,berühmt::A,машгьур,чаплӑ
731,fremd::A,ччара,ют
732,verschieden::A,жуьреба-жуьре,расна
733,nah::A,мукьвал,ҫывӑх
734,nah::A,мукьвал,ҫывӑхри
735,fern::A,яргъал,инҫе
736,fern::A,яргъал,аякри
737,linker::A,чапла,сулахай
738,rechter::A,эрчӏи,сылтӑм
739,anderer::A,маса,урӑх
740,anderer::A,муькуь,урӑх
741,erster::A,сад лагьай,пӗрремӗш
742,zweiter::A,кьвед лагьай,иккӗмӗш
743,dritter::A,пуд лагьай,виҫҫӗмӗш
744,letzter::A,эхиримжи,юлашки
745,allein::ADV,кьилди,пӗччен
746,zusammen::ADV,санал,пӗрле
747,lange::ADV,яргъалди,вӑрах
748,plötzlich::ADV,садлагьана,сасартӑк
749,sofort::ADV,гьасятда,тӳрех
750,später::ADV,гуьгъуьнлай,кайран
751,jetzt::ADV,гила,халь
752,jetzt::ADV,гила,халӗ
753,heute::ADV,къе,паян
754,morgen::ADV,пака,ыран
755,bald::ADV,мукьва,халех
756,bald::ADV,мукьва,кӗҫех
757,bald::ADV,мукьвара,халех
758,bald::ADV,мукьвара,кӗҫех
759,dann::ADV,ахпа,унтан
760,gestern::ADV,накь,ӗнер
761,einst::ADV,садра,пӗррехинче
762,damals::ADV,а чӏавуз,ун чухне
763,damals::ADV,а чӏавуз,апла пулсан
764,danach::ADV,ахпа,унтан
765,vorher::ADV,вилик,малтан
766,zuerst::ADV,сифте,пирвай
767,einmal::ADV,садра,пӗррехинче
768,manchmal::ADV,гагь-гагь,хӑш чухне
769,oft::ADV,гзаф вахтара,тӑтӑш
770,immer::ADV,гьамиша,ялан
771,niemals::ADV,са чӏавузни,нихӑҫан та
772,niemals::ADV,са вахтундани,нихӑҫан та
773,hier::ADV,ина,кунта
774,hierhin::ADV,иниз,кунта
775,von hier::ADV,инай,кунтан
776,dort::ADV,ана,унта
777,dort::ADV,ана,ҫавӑнта
778,dorthin::ADV,аниз,унта
779,dorthin::ADV,аниз,ҫавӑнта
780,geradeaus::ADV,дуьз,тикӗс
781,vorwärts::ADV,вилик,малалла
782,vorwärts::ADV,виликди,малалла
783,rückwärts::ADV,кьулухъ,хыҫала
784,unten::ADV,агъада,аялта
785,hinab::ADV,агъуз,аялта
786,oben::ADV,винел,ҫӳлте
787,hinauf::ADV,виниз,ҫӳле
788,überall::ADV,вирина,таҫта та
789,überall::ADV,вирина,пур ҫӗрте те
790,überall::ADV,вирина,кирек ӑҫта та
791,nicht::ADV,ваъ,мар
792,ein wenig::ADV,са тӏимил,пӑртак
793,kaum::ADV,жизви,аран
794,sehr::ADV,лап,питӗ
795,so::ADV,икӏ,апла
796,noch::ADV,гьеле,татах
797,nur::ADV,анжах,ҫех
798,schon::ADV,хъувуна,ӗнтӗ
799,schon::ADV,мадни дардиз,ӗнтӗ
800,schon::ADV,мадни гуьтӏуьз,ӗнтӗ
801,schon::ADV,мадни гуьтӏуь я,ӗнтӗ
802,vergebens::ADV,нагьакь,харам
803,vergebens::ADV,нагьакьа,харам
804,vor::PRP,вилик,умӗнче
805,hinter::PRP,кьулухъ,кайра
806,unter::PRP,кӏаник,айне
807,unter::PRP,кӏаник,айӗпе
808,unter::PRP,кӏаник,айӗнче
809,unter::PRP,кӏаник,ҫитеспе
810,durch::PRP,арадай,витӗр
811,durch::PRP,-кай хкатна,витӗр
812,neben::PRP,патав,патӗнче
813,neben::PRP,мукьув,патӗнче
814,zwischen::PRP,ара,хушшинче
815,zwischen::PRP,арада,хушшинче
816,wegen::PRP,гъиляй,пула
817,wegen::PRP,гъиляй,пирки
818,dies::PRN,и,ку
819,dies::PRN,и,ҫак
820,dies::PRN,им,ку
821,dies::PRN,им,ҫак
822,das::PRN,а,ҫав
823,das::PRN,ам,ҫав
824,alles::PRN,вири,пурте
825,alles::PRN,вири,йӑлт
826,alles::PRN,михьиз,пурте
827,alles::PRN,михьиз,йӑлт
828,ich::PRN,за,эп
829,ich::PRN,зун,эп
830,du::PRN,вун,эс
831,er::PRN,ам,вӑл
832,er::PRN,гьа,вӑл
833,wir::PRN,чун,эпир
834,ihr::PRN,куьн,эсир
835,sie::PRN,абур,вӗсем
836,was::FPRN,вуч,мӗн
837,was::FPRN,вуч,мӗскер
838,was::FPRN,вуч,мӗн те пулин
839,wer::FPRN,вуж,кам
840,wo::FADV,гьина,ӑҫта
841,wohin::FADV,гьиниз,ӑҫта
842,wie::FADV,гьикӏ,епле
843,wie::FADV,гьикӏ,мӗнле
844,warum::FADV,вучиз,ма
845,warum::FADV,вучиз,мӗншӗн
846,wieviel::FNUM,шумуд,миҫе
847,eins::NUM,са,пӗр
848,eins::NUM,са,пӗрре
849,zwei::NUM,кьвед,ик
850,zwei::NUM,кьвед,икӗ
851,zwei::NUM,кьвед,иккӗ
852,drei::NUM,пуд,виҫ
853,drei::NUM,пуд,виҫӗ
854,drei::NUM,пуд,виҫҫӗ
855,vier::NUM,кьуд,тӑват
856,fünf::NUM,вад,пилӗк
857,fünf::NUM,вад,пиллӗк
858,sechs::NUM,ругуд,улт
859,sechs::NUM,ругуд,ултӑ
860,sechs::NUM,ругуд,улттӑ
861,sieben::NUM,ирид,ҫич
862,sieben::NUM,ирид,ҫичӗ
863,sieben::NUM,ирид,ҫиччӗ
864,acht::NUM,муьжуьд,сакӑр
865,acht::NUM,муьжуьд,саккӑр
866,neun::NUM,кӏуьд,тӑхӑр
867,neun::NUM,кӏуьд,тӑххӑр
868,zehn::NUM,цӏуд,вунӑ
869,zehn::NUM,цӏуд,вуннӑ
870,elf::NUM,цӏусад,вун пӗр
871,zwölf::NUM,цӏикьвед,вун ик
872,zwölf::NUM,цӏикьвед,вун икӗ
873,zwölf::NUM,цӏикьвед,вун иккӗ
874,zwanzig::NUM,къад,ҫирӗм
875,dreißig::NUM,къанницӏуд,вӑтӑр
876,vierzig::NUM,яхцӏур,хӗрӗх
877,fünfzig::NUM,яхцӏурни цӏуд,аллӑ
878,sechzig::NUM,пудкъад,утмӑл
879,siebzig::NUM,пудкъанни цӏуд,ҫитмӗл
880,achtzig::NUM,кьудкъад,сакӑр вунӑ
881,achtzig::NUM,кьудкъад,сакӑр вуннӑ
882,neunzig::NUM,кьудкъанни цӏуд,тӑхӑр вун
883,neunzig::NUM,кьудкъанни цӏуд,тӑхӑр вунӑ
884,neunzig::NUM,кьудкъанни цӏуд,тӑхӑр вуннӑ
885,hundert::NUM,виш,ҫӗр
886,tausend::NUM,агъзур,пин
887,und::CNJ,ва,та
888,oder::CNJ,я,е
889,stehen::V,акъвазун,тӑр
890,sitzen::V,ацукьун,лар
891,liegen::V,къаткун,вырт
892,hängen::V,куьрс хьун,усӑнса тӑр
893,hängen::V,куьрс хьун,ҫакӑнса тӑр
894,werden::V,хьун,пул
895,passieren::V,хьун,пул
896,beginnen::V,башламиш хьун,пуҫлан
897,enden::V,куьтягь хьун,пӗт
898,enden::V,куьтягь хьун,вӗҫлен
899,wechseln::V,дегиш хьун,улшӑн
900,aufgehen[Sonne]::V,экъечӏун,тух
901,untergehen[Sonne]::V,акӏун,анса лар
902,scheinen[Sonne]::V,ишигь гун,пӑх
903,donnern::V,къукърумар авун,кӗмсӗртет
904,donnern::V,къукърумар авун,авӑт
905,strömen::V,авахьун,тӑкӑн
906,fließen::V,авахьун,юх
907,sich drehen::V,элкъуьн,ҫаврӑн
908,schwanken::V,юзун,чӳхен
909,schwingen::V,галтад хьун,суллан
910,fallen::V,аватун,кип
911,fallen::V,аватун,тӳр кип
912,fallen::V,аватун,татӑлса ан
913,brennen::V,кун,ҫун
914,brennen::V,ккун,ҫун
915,regnen::V,къун,ҫумӑр ҫӑвать
916,gefrieren::V,муркӏади кьун,шӑн
917,tauen::V,цӏурун,ирӗл
918,schmelzen::V,цӏурун,ирӗл
919,trocknen::V,кьурун,тип
920,sieden::V,ругун,вӗре
921,faulen::V,кутӏун,ҫӗр
922,verfaulen::V,чуьруьтмиш хьун,ҫӗр
923,verfaulen::V,кутӏун,ҫӗр
924,reißen::V,атӏун,ҫурӑл
925,reißen::V,къазунун,ҫурӑл
926,versinken::V,батмиш хьун,пут
927,vergehen::V,алатун,ирт
928,erscheinen::V,майдандиз акъатун,курӑн
929,erscheinen::V,майдандиз акъатун,курӑнса кай
930,verschwinden::V,квахьун,ҫухал
931,sinken::V,элекьун,чак
932,abnehmen::V,тӏимил хьун,чак
933,abnehmen::V,гъвечӏи хьун,чак
934,zunehmen::V,артух хьун,пысӑклан
935,steigen::V,хкаж хьун,ҫӗклен
936,wachsen::V,экъечӏун,ӳс
937,glänzen::V,цӏарцӏар гун,ҫиҫ
938,funkeln::V,нур гун,ялкӑш
939,funkeln::V,нур гун,йӑлтӑртат
940,lärmen::V,ван авун,шавла
941,läuten::V,зенг ягъун,шӑнкӑравла
942,klingeln::V,зенг ягъун,шӑнкӑравла
943,klirren::V,зигринг авун,калтлат
944,klirren::V,зигринг авун,шӑнкӑлтат
945,brausen::V,къати хьун,ахӑр
946,rauschen::V,вишриш авун,вашӑлтат
947,rauschen::V,вишриш авун,чашӑлтат
948,klingen::V,ван авун,янӑра
949,bellen::V,элуькьун,вӗр
950,heulen::V,къув ягъун,ула
951,blasen::V,уф гун,вӗр
952,pfeifen::V,уьфт ягъун,шӑхӑр
953,schreien::V,гьараюн,кӑшкӑр
954,stöhnen::V,суза авун,йынӑш
955,zittern::V,зурзун,чӗтре
956,leben::V,яшамиш хьун,пурӑн
957,geboren werden::V,хьун,ҫурал
958,atmen::V,нефес чӏугун,сывла
959,trinken::V,хъун,ӗҫ
960,essen::V,тӏуьн,ҫи
961,schlucken::V,туькьуьнун,ҫӑт
962,müde werden::V,галатун,ӗшен
963,müde werden::V,юргъун хьун,ӗшен
964,einschlafen::V,ксун,ыйха пут
965,einschlafen::V,ксун,ҫывӑрса кай
966,schlafen::V,ксун,ҫывӑр
967,aufwachen::V,ахварай аватун,вӑран
968,aufstehen::V,къарагъун,тӑр
969,sich erholen::V,ял ягъун,кан
970,krank werden::V,кефсуз хьун,чирле
971,krank sein::V,тӏа хьун,чирле
972,schmerzen::V,тӏа хьун,сур
973,schmerzen::V,тӏа хьун,ырат
974,husten::V,уьгьуь ягъун,ӳсӗр
975,genesen::V,сагъ хъхьун,сывал
976,genesen::V,сагъ хъхьун,тӳрлен
977,sterben::V,кьин,вил
978,umkommen::V,терг хьун,вил
979,sich bewegen::V,юзун,куҫ
980,sich rühren::V,юзун,хускал
981,sich erheben::V,къарагъун,тӑр
982,sich setzen::V,ацукьун,лар
983,hinfallen::V,алукьун,ӳк
984,laufen::V,къекъуьн,ут
985,schreiten::V,ккамар къачун,ут
986,spazierengehen::V,сейр авун,уҫӑлса ҫӳре
987,spazierengehen::V,сейр авун,уткаласа ҫӳре
988,eilen::V,тади авун,васка
989,eilen::V,тади авун,хыпалан
990,sich beeilen::V,гьерекатун,васка
991,sich beeilen::V,гьерекатун,хыпалан
992,sausen::V,чкурун,ыткӑн
993,sausen::V,чкурун,вӗҫтер
994,rennen::V,катун,чуп
995,rennen::V,зверун,чуп
996,springen::V,хкадарун,сик
997,klettern::V,акьахун,улӑх
998,kriechen::V,капаралди фин,шу
999,kriechen::V,капаралди фин,упален
1000,schwimmen::V,сирнав авун,иш
1001,tauchen::V,кьилихъди циз вегьин,чӑм
1002,rudern::V,кьусуйралди лодка гьалун,авӑс
1003,rudern::V,цуьруьгъуьлдалди кӏватӏун,авӑс
1004,fahren::V,фин,пыр
1005,fliegen::V,лув гун,вӗҫ
1006,fliegen::V,цавай фин,вӗҫ
1007,gehen::V,фин,кай
1008,weggehen::V,хъфин,кай
1009,abfahren::V,фин,тапран
1010,abfahren::V,рекье гьатун,тапран
1011,anhalten::V,акъвазун,чарӑн
1012,hineingehen::V,гьахьун,кӗр
1013,eintreten::V,гьахьун,кӗр
1014,kommen::V,атун,кил
1015,ankommen::V,атун,ҫит
1016,zurückkommen::V,хтун,таврӑн
1017,zurückkommen::V,хтун,каялла кил
1018,bleiben::V,амукьун,юл
1019,warten::V,гуьзлемишун,кӗт
1020,erwarten::V,вил алаз акъвазун,кӗт
1021,suchen::V,къекъуьн,шыра
1022,finden::V,жугъун,туп
1023,versuchen::V,алахъун,пикен
1024,vorbereiten::V,гьазурун,хатӗрле
1025,lieben::V,кӏан хьун,юрат
1026,mögen::V,рикӏ ацукьун,кӑмӑлла
1027,mögen::V,рикӏ ацукьун,килӗштер
1028,lachen::V,хъуьруьн,кул
1029,lachen::V,хъуьруьн,ахӑлтат
1030,weinen::V,шехьун,йӗр
1031,weinen::V,шехьун,макӑр
1032,schimpfen::V,сеперар гун,вӑрҫ
1033,schimpfen::V,сеперар гун,ятлаҫ
1034,schimpfen::V,экъуьгъунар авун,вӑрҫ
1035,schimpfen::V,экъуьгъунар авун,ятлаҫ
1036,sich ärgern::V,хъел акатун,ҫиллен
1037,sich fürchten::V,кичӏе хьун,шиклен
1038,fürchten::V,къурхутмиш хьун,хӑра
1039,fliehen::V,катун,тар
1040,flüchten::V,катун,чупса тар
1041,sehen::V,акун,кур
1042,anschauen::V,вил вегьин,пӑхса ил
1043,ansehen::V,килигун,пӑх
1044,hören::V,ван хьун,илт
1045,zuhören::V,яб гун,итле
1046,zuhören::V,яб гун,тӑнла
1047,probieren::V,дад акун,астив
1048,riechen::V,ни чӏугун,шӑршла
1049,fühlen::V,гьисс авун,туй
1050,fühlen::V,гьисс авун,сис
1051,frieren::V,кьун,йӳтен
1052,frieren::V,мекьи хьун,йӳтен
1053,tun::V,авун,ту
1054,können::V,хьун,пултар
1055,können::V,акъакьун,пултар
1056,wollen::V,кӏан хьун,те
1057,anfangen::V,башламишун,пуҫла
1058,beenden::V,куьтягьун,пӗтер
1059,aufhören::V,акъвазун,пӑрах
1060,gelingen::V,арадал атун,ӑн
1061,geraten::V,акъатун,пул
1062,öffnen::V,ахъаюн,уҫ
1063,schließen::V,акьалун,хуп
1064,stellen::V,эцигун,ларт
1065,stellen::V,эцигун,тӑрат
1066,setzen::V,ацукьарун,ларт
1067,legen::V,эцигун,хур
1068,berühren::V,хкӏурун,перӗн
1069,verbinden::V,гилигун,сып
1070,bedecken::V,кӏевун,вит
1071,aufhängen::V,куьрсарун,ҫак
1072,anzünden::V,куькӏуьрун,ҫут
1073,aufheben::V,хкажун,ҫӗкле
1074,zurücklassen::V,тун,манса хӑвар
1075,verlieren::V,квадарун,ҫӗтер
1076,fallen lassen::V,авадрун,ӳкер
1077,machen::V,авун,ту
1078,machen::V,кар авун,ту
1079,herstellen::V,расун,ӑстала
1080,bauen::V,туькӏуьрун,ту
1081,reparieren::V,расун,юса
1082,verbessern::V,хъсанрун,лайӑхлат
1083,ändern::V,табдил авун,улӑштар
1084,graben::V,эгъуьнун,чав
1085,graben::V,эгъуьнун,чакала
1086,beugen::V,акӏажарун,кукӑрт
1087,beugen::V,кангур авун,кукӑрт
1088,biegen::V,патахъарун,ав
1089,biegen::V,патахъарун,кукӑрт
1090,drehen::V,алчударун,ҫавӑр
1091,umdrehen::V,элкъуьрун,ҫавӑр
1092,heben::V,хкажун,хӑпарт
1093,hochheben::V,хкажун,йӑт
1094,ergreifen::V,агалчна кьун,тыт
1095,halten::V,кьун,тыт
1096,drücken::V,чуькьуьн,пус
1097,schieben::V,хуртӏ гун,тӗк
1098,schieben::V,хуртӏ гун,тӗрт
1099,kratzen::V,къадгъунун,хыр
1100,lecken::V,мез гун,ҫула
1101,beißen::V,кӏасун,ҫырт
1102,beißen::V,кӏасун,хып
1103,abreißen::V,галудун,тат
1104,abschneiden::V,атӏун,кас
1105,stecken::V,сухун,чик
1106,brechen::V,хун,хуҫ
1107,brechen::V,кукӏварун,хуҫ
1108,klopfen::V,тахъ-тахъ авун,такка
1109,hauen::V,ягъун,шакка
1110,kleben::V,алкӏурун,ҫыпӑҫтар
1111,kleben::V,кукӏурун,ҫыпӑҫтар
1112,reiben::V,тӏушунун,сӑтӑр
1113,streichen::V,алтадун,сӗр
1114,schleifen::V,кӏвенкӏв авун,хӑйра
1115,schneiden::V,атӏун,кас
1116,rütteln::V,къарсурун,лӑка
1117,rütteln::V,къарсурун,силлентер
1118,schütteln::V,къарсурун,лӑка
1119,schütteln::V,къарсурун,силлентер
1120,schwenken::V,элягъун,сулла
1121,schwenken::V,галтадун,сулла
1122,schütten::V,цун,тултар
1123,füllen::V,ацӏурун,тултар
1124,einwickeln::V,кутун,чӗрке
1125,einwickeln::V,элкъуьрун,чӗрке
1126,tragen::V,тухун,ҫӗкле
1127,schleppen::V,галчӏурун,сӗтӗр
1128,ziehen::V,ялун,тӑс
1129,ziehen::V,чӏугун,тӑс
1130,aufbewahren::V,хуьн,усра
1131,werfen::V,гадрун,пӑрах
1132,fangen::V,кьун,тыт
1133,packen::V,кьун,тыт
1134,verstecken::V,кӏевун,пытарса хур
1135,teilen::V,паюн,уйӑр
1136,teilen::V,паюн,пайла
1137,schicken::V,ракъурун,яр
1138,bringen::V,гъун,кӳр
1139,hinzufügen::V,алава авун,хуш
1140,bekommen::V,къачун,ил
1141,bekommen::V,къачун,туян
1142,bekommen::V,жугъурун,ил
1143,bekommen::V,жугъурун,туян
1144,erhalten::V,къачун,ил
1145,erhalten::V,къачун,туян
1146,nehmen::V,къачун,ил
1147,wählen::V,хкягъун,суйла
1148,auswählen::V,хкягъун,суйла
1149,bewahren::V,хуьн,упра
1150,behindern::V,манийвал авун,кансӗрле
1151,behindern::V,манийвал авун,чӑрмантар
1152,verderben::V,чӏурун,пӑс
1153,beschädigen::V,нукьсанвал гун,пӑс
1154,zerbrechen::V,хун,ват
1155,zerbrechen::V,хун,ҫӗмӗр
1156,zerreißen::V,къазунун,ҫур
1157,zerstören::V,чӏурун,иш
1158,zerstören::V,барбатӏун,иш
1159,verbrennen::V,ккун,ҫунтар
1160,geben::V,гун,пар
1161,reichen::V,вугун,пар
1162,reichen::V,гун,пар
1163,schenken::V,пишкеш авун,парнеле
1164,versprechen::V,гаф гун,тума пул
1165,versprechen::V,гаф гун,сӑмах пар
1166,wünschen::V,дуьа авун,сун
1167,loben::V,тариф авун,ырла
1168,küssen::V,темен гун,чуп ту
1169,wiegen::V,эчӏягъун,сиктер
1170,wiegen::V,эчӏягъун,силле
1171,zudecken::V,гьалдун,вит
1172,wecken::V,ахварай авудун,вӑрат
1173,zeigen::V,къалурун,кӑтарт
1174,führen::V,тухун,илсе пыр
1175,führen::V,тухун,ҫавӑтса пыр
1176,lehren::V,кӏелиз тун,вёрент
1177,unterrichten::V,тарс гун,вёрент
1178,aufziehen::V,тербия гун,вӗрент
1179,aufziehen::V,тербияламишун,вӗрент
1180,leiten::V,идара авун,тытса пыр
1181,antreiben::V,тади кутун,васкат
1182,einladen::V,теклиф авун,чӗн
1183,vereinigen::V,сад авун,пӗрлештер
1184,besuchen::V,кьилив атун,ҫит
1185,besuchen::V,кьилив атун,кӗрсе кур
1186,treffen::V,гьалтун,тӗл пул
1187,sich versammeln::V,алтӏушун,пуҫтарӑн
1188,spielen::V,къугъун,выля
1189,singen::V,лугьун,юрла
1190,singen::V,мани лугьун,юрла
1191,tanzen::V,кьуьл авун,ташла
1192,sich trennen::V,къакъатун,уйрӑл
1193,verlassen::V,гъил къачун,хӑвар
1194,retten::V,къутармишун,ҫӑл
1195,bewachen::V,хуьн,хуралла
1196,schützen::V,хуьн,сыхла
1197,verteidigen::V,хуьн,хӳтӗле
1198,sich schlagen::V,кукӏун,ҫапӑҫ
1199,schießen::V,акъатун,пер
1200,siegen::V,гъалиб хьун,ҫӗн
1201,siegen::V,гъалиб хьун,ҫӗнтер
1202,ärgern::V,хъел гъун,тарӑхтар
1203,ärgern::V,хъел гъун,ҫиллентер
1204,ärgern::V,хъел кутун,тарӑхтар
1205,ärgern::V,хъел кутун,ҫиллентер
1206,schlagen::V,ягъун,ҫап
1207,schlagen::V,галукьарун,ҫап
1208,treten::V,кьуьл къекъягъун,тап
1209,treten::V,кьуьл эцягъун,тап
1210,stechen::V,акьадарун,чик
1211,stoßen::V,эцягъун,чыш
1212,stehlen::V,чуьнуьхун,вӑрла
1213,stören::V,хкуьрун,кансӗрле
1214,belästigen::V,хкуьрун,аптӑрат
1215,belästigen::V,хкуьрун,хупла
1216,belästigen::V,азият гун,аптӑрат
1217,belästigen::V,азият гун,хупла
1218,verbergen::V,далдаламишун,пытар
1219,täuschen::V,алцурарун,суй
1220,täuschen::V,алцуррун,суй
1221,betrügen::V,алцурарун,ултала
1222,betrügen::V,гьарамзадавал авун,ултала
1223,töten::V,яна кьин,вӗлер
1224,wohnen::V,дуланмиш хьун,чуна пар
1225,wohnen::V,дуланмиш хьун,парӑнса тӑр
1226,arbeiten::V,кӏвалахун,ӗҫле
1227,arbeiten::V,кӏвалах авун,ӗҫле
1228,sammeln::V,кӏватӏун,пух
1229,pflücken::V,атӏун,тат
1230,jagen::V,гъуьрч авун,сунара ҫӳре
1231,fischen::V,гъетер кьун,пулӑ тыт
1232,fassen::V,кьун,тыт
1233,hüten::V,чӏура хуьн,кӗт
1234,treiben::V,гьалун,хӑвала
1235,anbinden::V,акалун,кӑкар
1236,füttern::V,ем гун,ҫитер
1237,melken::V,ацун,су
1238,hacken::V,куьткуьнун,вакла
1239,gießen::V,яд гун,шӑвар
1240,reifen::V,чурун,пиҫ
1241,reifen::V,агакьун,пиҫ
1242,zubereiten::V,гьазурун,пӗҫер
1243,kochen::V,ругун,пӗҫер
1244,backen::V,чурун,пӗҫер
1245,braten::V,чурун,ӑшала
1246,umrühren::V,какадарун,хутӑштар
1247,stricken::V,хурун,ҫых
1248,nähen::V,цун,ҫӗле
1249,färben::V,шир ягъун,пӗвет
1250,reinigen::V,михьун,тасат
1251,waschen::V,чуьхуьн,ҫу
1252,abwischen::V,гуьцӏун,шӑл
1253,spülen::V,экъуьрун,чӳхе
1254,fegen::V,шуткун,шӑл
1255,kehren::V,кул алтадун,шӑл
1256,baden::V,эхъуьн,шыва кӗр
1257,sich waschen::V,жендек чуьхуьн,ҫӑвӑн
1258,ausziehen::V,хутӏунун,салан
1259,ausziehen::V,галудун,салан
1260,anziehen::V,алукӏун,тӑхӑн
1261,sich anziehen::V,алукӏун,тӑхӑн
1262,sich anziehen::V,парталар алукӏун,тӑхӑн
1263,kämmen::V,эвягъун,тура
1264,schmücken::V,безетмишун,илемлет
1265,schmücken::V,гуьрчегарун,илемлет
1266,sagen::V,лугьун,те
1267,sprechen::V,рахун,кала
1268,reden::V,рахун,сӑмахла
1269,reden::V,рахун,калаҫ
1270,sich unterhalten::V,ихтилат авун,пупле
1271,fragen::V,жузун,ыйт
1272,bitten::V,тӏалабун,ыйт
1273,erzählen::V,ахъаюн,каласа пар
1274,mitteilen::V,хабар гун,пӗлтер
1275,mitteilen::V,хабар гун,хыпарла
1276,nennen::V,тӏвар гун,те
1277,nennen::V,тӏвар гун,чӗн
1278,rufen::V,эверун,чӗн
1279,prahlen::V,яцӏу гафар авун,мухтан
1280,prahlen::V,яцӏу гафар авун,вӗҫкӗнлен
1281,übersetzen::V,таржума авун,куҫар
1282,übersetzen::V,гафладун,куҫар
1283,denken::V,фикир авун,шухӑшла
1284,glauben::V,агъун,ӗнен
1285,bemerken::V,фикир гун,асӑрха
1286,begreifen::V,гъавурда акьун,ӑнлан
1287,lernen::V,кӏелун,вӗрен
1288,wissen::V,чир хьун,пӗл
1289,wissen::V,чир хьун,ӑнкар
1290,wissen::V,чирхьун,пӗл
1291,wissen::V,чирхьун,ӑнкар
1292,sich erinnern an::V,рикӏел хуьн,аса ил
1293,vergessen::V,рикӏелай фин,ман
1294,vergessen::V,рикӏелай фин,манса кай
1295,vergessen::V,рикӏелай алатун,ман
1296,vergessen::V,рикӏелай алатун,манса кай
1297,messen::V,алцумун,виҫ
1298,zählen::V,гьисабун,шутла
1299,rechnen::V,гьисабун,шутла
1300,lesen::V,кӏелун,вула
1301,malen::V,кхьин,ӳкер
1302,malen::V,шикилар чӏугун,ӳкер
1303,zeichnen::V,чӏугун,ӳкер
1304,schreiben::V,кхьин,ҫыр
1305,besitzen::V,иеси хьун,тыт
1306,kaufen::V,къачун,ил
1307,kaufen::V,къачун,туян
1308,kaufen::V,маса къачун,ил
1309,kaufen::V,маса къачун,туян
1310,verkaufen::V,гун,сут
1311,verkaufen::V,маса гун,сут
1312,bezahlen::V,къимет гун,тӳле
1313,bezahlen::V,эвезда авун,тӳле
1314,bezahlen::V,гьакъи агакьрун,тӳле
1315,zahlen::V,къимет гун,тӳле
1316,zahlen::V,эвезда авун,тӳле
1317,zahlen::V,гьакъи агакьрун,тӳле
1318,beherrschen::V,иеси хьун,тыт
1319,ertragen::V,таб гун,тӳс
1320,Oberschenkel::N,,пӗҫӗ
1321,Strömung::N,,юхӑ
1322,Moor::N,,торфлӑ шурлӑх
1323,Gedächtnis::N,,ас
1324,Ski::N,,йӗлтӗр
1325,Platte::N,,плита
1326,Leine::N,,касмӑк
1327,Geschäft::N,,бизнес
1328,dick[Gegenstand]::A,,хулӑн
1329,auf einmal::ADV,,кӗмӗрккен
1330,zurück::ADV,,каялла
1331,wieder::ADV,,каллех
1332,wehen::V,,варкӑш
1333,rauchen::V,,мӑкӑрлан
1334,rauchen::V,,тӗтӗм кӑлар
1335,schaukeln::V,,йӳрӗн
1336,rühren::V,,ҫулӑх
1337,scheinen::V,,туйӑн
1338,zu sehen sein::V,,курӑн
1339,vernehmen::V,,пӑл
1340,wenden::V,,ӳпӗнтер
1341,binden::V,,ҫых
1342,lassen::V,,пусахла
1343,lassen::V,,хуш
1344,erkennen::V,,палла
1345,verstehen::V,,пӗл
