,Concept_ID,pt,ady
703,traurig::A,triste,нэшхъэй
704,lebendig::A,vivo,
705,gut::A,bom,дэгъу́
706,schlecht::A,mau,дэи
707,schlecht::A,ruim,дэи
708,richtig::A,justo,тэрэз
709,richtig::A,correcto,тэрэз
710,schlimm::A,mau,щынэгъо
711,schlimm::A,grave,щынэгъо
712,wahr::A,verdadeiro,шъыпкъэ́
713,alt::A,velho,жъы
714,alt::A,antigo,жъы
715,neu::A,novo,кӏэ
716,ehemalig::A,antigo,-щтыгъэ
717,ehemalig::A,antigo,-гъэ
718,alt[Lebewesen]::A,velho,жъы
719,jung::A,jovem,ныбжьыкӏэ́
720,arm::A,pobre,тхьамы́кӏ
721,reich::A,rico,бай
722,bekannt::A,conhecido,нэӏуа́с
723,berühmt::A,famoso,цӏэры́ӏу
724,berühmt::A,célebre,цӏэры́ӏу
725,fremd::A,alheio,хымэ
726,fremd::A,estranho,хымэ
727,verschieden::A,diverso,зэфэшъхьафы
728,verschieden::A,diferente,зэфэшъхьафы
729,nah::A,próximo,благъэ́
730,fern::A,remoto,чыжьэ
731,fern::A,distante,чыжьэ
732,linker::A,esquerdo,сэмэ́гу
733,rechter::A,direito,джабгъу
734,anderer::A,outro,нэмы́кӏ
735,erster::A,primeiro,апэр
736,zweiter::A,segundo,я́тӏонэр
737,dritter::A,terceiro,ящэнэр
738,letzter::A,final,аужыр
739,letzter::A,último,аужыр
740,allein::ADV,só,зы
741,auf einmal::ADV,de vez,ардэдэм
742,auf einmal::ADV,de vez,асыхьатым
743,zusammen::ADV,juntos,зэгъусэхэ́у
744,lange::ADV,muito tempo,бэрэ́
745,plötzlich::ADV,de repente,зэкӏэм
746,sofort::ADV,imediatamente,ардэдэм
747,sofort::ADV,imediatamente,асыхьатым
748,später::ADV,mais tarde,нэужым
749,jetzt::ADV,agora,джы
750,heute::ADV,hoje,непэ́
751,morgen::ADV,amanhã,неу́щы
752,bald::ADV,logo,псынкӏэу
753,bald::ADV,breve,псынкӏэу
754,dann::ADV,então,нэужым
755,dann::ADV,depois,нэужым
756,gestern::ADV,ontem,тыгъуа́с
757,einst::ADV,antigamente,зэгорэ́м
758,damals::ADV,então,армэ
759,damals::ADV,então,ащыгъум
760,danach::ADV,logo,нэужым
761,danach::ADV,depois,нэужым
762,vorher::ADV,antes,нахьыпэм
763,zuerst::ADV,primeiro,
764,einmal::ADV,uma vez,зэ
765,manchmal::ADV,às vezes,
766,oft::ADV,muitas vezes,бэрэ
767,immer::ADV,sempre,ренэ́у
768,niemals::ADV,nunca,
769,hier::ADV,cá,
770,hier::ADV,aqui,
771,hierhin::ADV,para cá,
772,von hier::ADV,daqui,
773,dort::ADV,lá,модэ
774,dort::ADV,ali,модэ
775,dorthin::ADV,lá,модэ́
776,dorthin::ADV,para lá,модэ́
777,geradeaus::ADV,em frente,занкӏэу
778,vorwärts::ADV,avante,ыпэкӏэ
779,rückwärts::ADV,para trás,ыужыкӏэ́
780,zurück::ADV,atrás,ыужыкӏэ́
781,unten::ADV,debaixo,ычӏэкӏэ́
782,unten::ADV,em baixo,ычӏэкӏэ́
783,hinab::ADV,para baixo,ычӏэгъы́
784,hinab::ADV,para baixo,ычӏэкӏэ́
785,oben::ADV,em cima,ышъхьагъы
786,hinauf::ADV,para cima,ышъхьагъыкӏэ
787,überall::ADV,em toda parte,тыди́
788,überall::ADV,em toda parte,тыдэкӏи́
789,nicht::ADV,não,-п
790,nicht::ADV,não,мы-
791,ein wenig::ADV,um pouco,тӏэкӏу
792,ein wenig::ADV,um bocado,тӏэкӏу
793,kaum::ADV,apenas,къоды́й
794,sehr::ADV,muito,дэд
795,so::ADV,tão,ащ фэд
796,so::ADV,tão,мыщ фэд
797,so::ADV,tão,джащ фэд
798,so::ADV,assim,ащ фэд
799,so::ADV,assim,мыщ фэд
800,so::ADV,assim,джащ фэд
801,noch::ADV,ainda,джыри
802,nur::ADV,só,ныӏэ́п
803,nur::ADV,apenas,ныӏэ́п
804,nur::ADV,somente,ныӏэ́п
805,schon::ADV,já,
806,wieder::ADV,outra vez,джыри
807,vergebens::ADV,em vão,пкӏэнчъэ́у
808,vor::PRP,diante de,пашъхьэ́
809,hinter::PRP,atrás de,кӏы́б
810,unter::PRP,sob,чӏэ-
811,unter::PRP,debaixo de,чӏэ-
812,durch::PRP,por,пхыры-
813,durch::PRP,através de,пхыры-
814,neben::PRP,junto de,дэжь
815,neben::PRP,ao lado de,дэжь
816,zwischen::PRP,entre,азыфа́гу
817,wegen::PRP,por,къы-
818,wegen::PRP,por causa de,къы-
819,dies::PRN,isto,ар
820,das::PRN,isso,а
821,das::PRN,isso,мо
822,das::PRN,aquilo,а
823,das::PRN,aquilo,мо
824,alles::PRN,todo,зэкӏэ́
825,ich::PRN,eu,сэ
826,du::PRN,tu,о
827,er::PRN,ele,ар
828,wir::PRN,nós,тэ
829,ihr::PRN,vós,шъо
830,ihr::PRN,vocês,шъо
831,sie::PRN,eles,ахэр
832,was::FPRN,quê,сыд
833,wer::FPRN,quem,хэт
834,wo::FADV,onde,тыдэ́
835,wohin::FADV,aonde,тыдэ́
836,wohin::FADV,para onde,тыдэ́
837,wie::FADV,como,сыдэущтэ́у
838,warum::FADV,porquê,сыд пае́
839,warum::FADV,por que,сыд пае́
840,wieviel::FNUM,quanto,тхьапш
841,wieviel::FNUM,quanto,сыд фэди́з
842,eins::NUM,um,зы
843,zwei::NUM,dois,тӏу
844,drei::NUM,três,щы
845,vier::NUM,quatro,плӏы
846,fünf::NUM,cinco,тфы
847,sechs::NUM,seis,хы
848,sieben::NUM,sete,блы
849,acht::NUM,oito,и
850,neun::NUM,nove,бгъу
851,zehn::NUM,dez,пшӏы
852,elf::NUM,onze,пшӏыкӏузы́
853,zwölf::NUM,doze,пшӏыкӏутӏу
854,zwanzig::NUM,vinte,тӏокӏы́
855,dreißig::NUM,trinta,щэкӏы
856,vierzig::NUM,quarenta,тӏокӏи́тӏу
857,fünfzig::NUM,cinquenta,шъэны́ыкъу
858,sechzig::NUM,sessenta,тӏокӏи́щ
859,siebzig::NUM,setenta,тӏокӏищырэ́ пшӏырэ́
860,achtzig::NUM,oitenta,тӏокӏи́пӏ
861,neunzig::NUM,noventa,тӏокӏиилӏырэ́ пшӏырэ́
862,hundert::NUM,cem,шъэ
863,hundert::NUM,cento,шъэ
864,tausend::NUM,mil,мин
865,und::CNJ,e,ыкӏи
866,oder::CNJ,ou,е
867,stehen::V,estar em pé,ущытын
868,stehen::V,estar em pé,умыхъыен
869,sitzen::V,estar sentado,уисын
870,sitzen::V,estar sentado,утесын
871,liegen::V,jazer,телъы́н
872,liegen::V,estar deitado,телъы́н
873,hängen::V,pender,къыщылэлын
874,hängen::V,pender,къыщылэлын щыгъын быхъур
875,hängen::V,estar pendurado,къыщылэлын
876,hängen::V,estar pendurado,къыщылэлын щыгъын быхъур
877,werden::V,tornar-se,хъун
878,passieren::V,acontecer,къэхъун
879,beginnen::V,começar,къежьэн
880,beginnen::V,começar,къыублэн
881,enden::V,acabar,ухы́н
882,enden::V,terminar,ухы́н
883,wechseln::V,variar,зэхъожьы́н
884,wechseln::V,alternar,зэхъожьы́н
885,aufgehen[Sonne]::V,nascer,къыкъокӏы́н
886,untergehen[Sonne]::V,pôr-se,къохьан
887,scheinen[Sonne]::V,brilhar,къепсыи
888,donnern::V,trovejar,гъогъон
889,wehen::V,soprar,епщэ́н
890,strömen::V,correr,чъэн
891,fließen::V,fluir,чъэн
892,sich drehen::V,girar,зыгъэчэрэгъу́н
893,schwanken::V,oscilar,хъые́н
894,schwingen::V,vibrar,зыгъэхъые́н
895,fallen::V,cair,къефэхы́н
896,brennen::V,arder,стын
897,rauchen::V,fumegar,ӏугъо къикӏын
898,regnen::V,chover,къещхы́н
899,gefrieren::V,gelar,дыкъын
900,gefrieren::V,congelar,дыкъын
901,tauen::V,derreter,жъун
902,tauen::V,descongelar,жъун
903,schmelzen::V,fundir-se,ткӏун
904,trocknen::V,secar,гъушъы́н
905,trocknen::V,secar,чъэпхъу́н
906,sieden::V,ferver,жъон
907,faulen::V,estragar-se,шъун
908,verfaulen::V,apodrecer,шъун
909,reißen::V,romper-se,зэӏэтхъы́н
910,versinken::V,afundar-se,чӏихьан
911,vergehen::V,passar,блэкӏы́н
912,erscheinen::V,aparecer,къэлъэгъон
913,verschwinden::V,desaparecer,кӏодыжьы́н
914,sinken::V,descer,
915,abnehmen::V,diminuir,къыкӏичын
916,abnehmen::V,decrescer,къыкӏичын
917,zunehmen::V,crescer,хэхъо́н
918,zunehmen::V,aumentar,хэхъо́н
919,steigen::V,subir,къежьэн
920,wachsen::V,crescer,хэхъо́н
921,wachsen::V,crescer,къэкӏы́н
922,glänzen::V,brilhar,цӏыу́н
923,funkeln::V,cintilar,жъыу́н
924,lärmen::V,fazer barulho,бырсыры́н
925,läuten::V,chocalhar,теон
926,klingeln::V,tocar,теон
927,klirren::V,tinir,
928,brausen::V,bramar,шъуин
929,rauschen::V,murmurar,макъэ гъэӏун
930,rauschen::V,rumorejar,макъэ гъэӏун
931,klingen::V,soar,къыхэӏукӏын
932,bellen::V,ladrar,хьакъу́н
933,heulen::V,uivar,быун
934,blasen::V,soprar,епщэ́н
935,pfeifen::V,assobiar,шъуин
936,schreien::V,gritar,куо́н
937,schreien::V,gritar,кӏыи́н
938,stöhnen::V,gemer,щэӏун
939,zittern::V,tremer,кӏэзэзын
940,leben::V,viver,псэу́н
941,geboren werden::V,nascer,къэхъун
942,atmen::V,respirar,жьы къэщэ́н
943,trinken::V,beber,ешъо́н
944,essen::V,comer,шхын
945,schlucken::V,engolir,бдырыин
946,müde werden::V,cansar-se,пшъын
947,einschlafen::V,adormecer,хэчъыен
948,schlafen::V,dormir,чъые́н
949,aufwachen::V,acordar,къэущы́н
950,aufstehen::V,levantar-se,уцу́н
951,sich erholen::V,descansar,зыгъэпсэфын
952,krank werden::V,adoecer,сымаджэ́ хъун
953,krank werden::V,ficar doente,сымаджэ́ хъун
954,krank sein::V,estar doente,сымэджэ́н
955,schmerzen::V,doer,сымэджэ́н
956,husten::V,tossir,пскэ́н
957,genesen::V,convalescer,хъужьын
958,sterben::V,morrer,лӏэн
959,umkommen::V,perecer,хэкӏодэн
960,sich bewegen::V,mover-se,хъые́н
961,sich rühren::V,mexer-se,хъые́н
962,sich erheben::V,levantar-se,къэтэджын
963,sich setzen::V,sentar-se,тӏысы́н
964,hinfallen::V,cair,ебэджы́н
965,laufen::V,andar,кӏон
966,laufen::V,caminhar,кӏон
967,schreiten::V,andar,кӏон
968,schreiten::V,caminhar,кӏон
969,spazierengehen::V,passear,къэкӏухьэн
970,eilen::V,apressar-se,гузэжъон
971,sich beeilen::V,apressar-se,гуӏэ́н
972,sich beeilen::V,despachar-se,гуӏэ́н
973,sausen::V,correr,псынкӏэ́у чъэн
974,rennen::V,correr,чъэн
975,springen::V,saltar,пкӏэн
976,klettern::V,trepar,дэцохъоен
977,schaukeln::V,baloiçar,уешӏэн
978,kriechen::V,rastejar,цохъо́н
979,kriechen::V,arrastar-se,цохъо́н
980,schwimmen::V,nadar,есы́н
981,tauchen::V,mergulhar,зычӏэгъэо́н
982,rudern::V,remar,къошъо бэщкӏэ фын
983,fahren::V,ir,кӏон
984,fliegen::V,voar,быбы́н
985,gehen::V,ir,кӏон
986,gehen::V,andar,кӏон
987,weggehen::V,partir,ӏукӏын
988,weggehen::V,ir-se embora,ӏукӏын
989,abfahren::V,sair,ежьэн
990,abfahren::V,partir,ежьэн
991,anhalten::V,parar,къэуцу́н
992,hineingehen::V,entrar,ихьан
993,eintreten::V,entrar,чӏэхьан
994,kommen::V,vir,къэкӏо́н
995,ankommen::V,chegar,къэсы́н
996,zurückkommen::V,voltar,гъэзэжьын
997,zurückkommen::V,regressar,гъэзэжьын
998,bleiben::V,ficar,къэнэ́н
999,bleiben::V,permanecer,къэнэ́н
1000,warten::V,esperar,пэплъэ́н
1001,erwarten::V,esperar,ежэн
1002,erwarten::V,aguardar,ежэн
1003,suchen::V,buscar,лъыхъу́н
1004,suchen::V,procurar,лъыхъу́н
1005,finden::V,achar,къэгъоты́н
1006,finden::V,achar,къыхэгъэщы́н
1007,finden::V,encontrar,къэгъоты́н
1008,finden::V,encontrar,къыхэгъэщы́н
1009,versuchen::V,tentar,пылъы́н
1010,vorbereiten::V,preparar,гъэхьазыры́н
1011,lieben::V,amar,шӏу плъэгъу́н
1012,lieben::V,querer,шӏу плъэгъу́н
1013,mögen::V,gostar de,шӏу плъэгъу́н
1014,lachen::V,rir,щхын
1015,lachen::V,rir-se,щхын
1016,rühren::V,comover,гур гъэузын
1017,weinen::V,chorar,гъын
1018,schimpfen::V,ralhar,хъонэн
1019,sich ärgern::V,zangar-se,губжы́н
1020,sich fürchten::V,ter medo de,щынэ́н
1021,sich fürchten::V,ter receio de,щынэ́н
1022,fürchten::V,temer,щынэ́н
1023,fürchten::V,recear,щынэ́н
1024,fliehen::V,fugir,
1025,flüchten::V,refugiar-se,
1026,sehen::V,ver,льэгъу́н
1027,anschauen::V,olhar,плъэн
1028,anschauen::V,olhar,еплъы́н
1029,ansehen::V,mirar,плъэн
1030,hören::V,ouvir,зэхэхын
1031,zuhören::V,escutar,дэӏо́н
1032,probieren::V,provar,хэӏэн
1033,probieren::V,saborear,хэӏэн
1034,riechen::V,cheirar,пэмэ́н
1035,fühlen::V,sentir,зэхэпшӏэн
1036,scheinen::V,parecer,уащыхъу́н
1037,scheinen::V,parecer,уашӏошӏы́н
1038,zu sehen sein::V,estar à vista,зэрэлъэгъу́н
1039,vernehmen::V,ouvir,зэхэхын
1040,frieren::V,ter frio,дыкъын
1041,frieren::V,ter frio,пӏыкӏэн
1042,frieren::V,ter frio,чъыӏэ́ лӏэн
1043,tun::V,fazer,шӏын
1044,können::V,saber,лъэкӏы́н
1045,wollen::V,querer,фэе́н
1046,anfangen::V,iniciar,ублэн
1047,beenden::V,acabar,ухы́н
1048,beenden::V,terminar,ухы́н
1049,aufhören::V,cessar,щыгъэтын
1050,aufhören::V,desistir,щыгъэтын
1051,gelingen::V,sair bem,хъун
1052,gelingen::V,dar bom resultado,хъун
1053,geraten::V,sair,
1054,geraten::V,dar resultado,
1055,öffnen::V,abrir,ӏухы́н
1056,schließen::V,fechar,игъэсэн
1057,stellen::V,pôr,бгъэуцун
1058,stellen::V,colocar,бгъэуцун
1059,setzen::V,pôr,гъэтӏысы́н
1060,setzen::V,meter,гъэтӏысы́н
1061,legen::V,pôr,хэлъхьа́н
1062,legen::V,meter,хэлъхьа́н
1063,berühren::V,tocar,эӏэн
1064,berühren::V,tocar,нэсын
1065,verbinden::V,unir,зэхэпхэ́н
1066,verbinden::V,unir,пхын
1067,verbinden::V,ligar,зэхэпхэ́н
1068,verbinden::V,ligar,пхын
1069,bedecken::V,cobrir,техъо́н
1070,aufhängen::V,pendurar,пылъэ́н
1071,anzünden::V,acender,хэгъэнэ́н
1072,aufheben::V,apanhar,
1073,aufheben::V,levantar,
1074,zurücklassen::V,deixar,къэгъэнэ́н
1075,verlieren::V,perder,чӏэ́нэн
1076,verlieren::V,perder,шӏокӏоды́н
1077,fallen lassen::V,deixar cair,чӏэунэн
1078,fallen lassen::V,deixar cair,пӏэпызын
1079,machen::V,fazer,шӏын
1080,herstellen::V,produzir,шӏы́н
1081,bauen::V,edificar,шӏы́н
1082,bauen::V,construir,шӏы́н
1083,reparieren::V,reparar,дыжьы́н
1084,reparieren::V,consertar,дыжьы́н
1085,verbessern::V,melhorar,нахьышӏу пшӏын
1086,verbessern::V,melhorar,нахь дэгъу пшӏын
1087,ändern::V,mudar,зэблэхъу́н
1088,ändern::V,alterar,зэблэхъу́н
1089,graben::V,cavar,тӏын
1090,beugen::V,curvar,
1091,biegen::V,vergar,уфэн
1092,drehen::V,girar,гъэчэрегъу́
1093,wenden::V,virar,пӏонтӏэн
1094,wenden::V,virar,бгъэзэн
1095,wenden::V,virar,уӏубын
1096,wenden::V,voltar,пӏонтӏэн
1097,wenden::V,voltar,бгъэзэн
1098,wenden::V,voltar,уӏубын
1099,umdrehen::V,virar,
1100,umdrehen::V,revolver,
1101,heben::V,levantar,ӏэты́н
1102,hochheben::V,erguer,ӏэты́н
1103,hochheben::V,levantar,ӏэты́н
1104,ergreifen::V,apanhar,къэубыты́н
1105,halten::V,segurar,ӏыгъы́н
1106,drücken::V,apertar,тэӏункӏэн
1107,schieben::V,empurrar,уеӏункӏын
1108,schieben::V,empurrar,уетӏыргун
1109,kratzen::V,raspar,цӏэнтхъун
1110,lecken::V,lamber,бзэи́н
1111,beißen::V,morder,ецэкъэ́н
1112,abreißen::V,arrancar,къичын
1113,abreißen::V,arrancar,пытхъын
1114,abschneiden::V,talhar,пыупкӏын
1115,abschneiden::V,talhar,гобзыкӏын
1116,binden::V,ligar,епхын
1117,stecken::V,meter,хэсэн
1118,stecken::V,enfiar,хэсэн
1119,brechen::V,romper,зэпыпкӏын
1120,brechen::V,quebrar,зэпыпкӏын
1121,klopfen::V,bater,теон
1122,hauen::V,bater,теон
1123,kleben::V,colar,щхэн
1124,reiben::V,esfregar,пӏотын
1125,streichen::V,barrar,щыфэн
1126,schleifen::V,afiar,гъэчаны́н
1127,schleifen::V,afiar,кӏэлыкӏы́н
1128,schneiden::V,cortar,бзын
1129,rütteln::V,sacudir,гъэсысын
1130,schütteln::V,abanar,гъэсысын
1131,schütteln::V,sacudir,гъэсысын
1132,schwenken::V,agitar,ӏэ шӏын
1133,schütten::V,deitar,икӏэ́н
1134,füllen::V,encher,из шӏын
1135,einwickeln::V,envolver,кӏоцӏыщыхьа́н
1136,einwickeln::V,embrulhar,кӏоцӏыщыхьа́н
1137,tragen::V,levar,хьын
1138,tragen::V,trazer,хьын
1139,schleppen::V,arrastar,пхьын
1140,schleppen::V,arrastar,плъэшъун
1141,ziehen::V,puxar,пкъудыин
1142,ziehen::V,puxar,пщэн
1143,ziehen::V,puxar,плъэшъун
1144,aufbewahren::V,guardar,пӏыгъын
1145,aufbewahren::V,guardar,уухъумэн
1146,aufbewahren::V,conservar,пӏыгъын
1147,aufbewahren::V,conservar,уухъумэн
1148,werfen::V,lançar,дзын
1149,fangen::V,apanhar,къэубыты́н
1150,packen::V,agarrar,къэубыты́н
1151,verstecken::V,esconder,бгъэбылъын
1152,teilen::V,partir,гощы́н
1153,teilen::V,dividir,гощы́н
1154,schicken::V,enviar,гъахьы́н
1155,bringen::V,trazer,къэхьы́н
1156,hinzufügen::V,acrescentar,хэгъэхъо́н
1157,bekommen::V,obter,
1158,erhalten::V,receber,
1159,nehmen::V,tomar,къытехы́н
1160,wählen::V,eleger,къыхэхы́н
1161,wählen::V,escolher,къыхэхы́н
1162,auswählen::V,escolher,къыхэхы́н
1163,auswählen::V,seleccionar,къыхэхы́н
1164,bewahren::V,guardar,къэухъумэн
1165,bewahren::V,conservar,къэухъумэн
1166,behindern::V,impedir,пэрыохъу хъун
1167,verderben::V,estragar,къутэн
1168,verderben::V,corromper,къутэн
1169,beschädigen::V,danificar,къутэн
1170,zerbrechen::V,romper,къутэн
1171,zerbrechen::V,quebrar,къутэн
1172,zerreißen::V,rasgar,зэӏэтхъы́н
1173,zerstören::V,destruir,къутэ́н
1174,verbrennen::V,queimar,гъэсты́н
1175,geben::V,dar,еты́н
1176,reichen::V,passar,еты́н
1177,schenken::V,oferecer,еты́н
1178,versprechen::V,prometer,гъэгугъэ́н
1179,wünschen::V,desejar,шӏоигъо́н
1180,loben::V,louvar,щытхъун
1181,küssen::V,beijar,ебэу́н
1182,wiegen::V,embalar,гъэхъыен
1183,zudecken::V,tapar,техъо́н
1184,zudecken::V,cobrir,техъо́н
1185,wecken::V,acordar,къэгъэущы́н
1186,wecken::V,despertar,къэгъэущы́н
1187,zeigen::V,mostrar,гъэлъэгъо́н
1188,führen::V,guiar,щэн
1189,führen::V,conduzir,щэн
1190,lehren::V,ensinar,егъэджэ́н
1191,lehren::V,ensinar,егъэшӏэн
1192,unterrichten::V,instruir,егъэджэ́н
1193,aufziehen::V,criar,пӏун
1194,leiten::V,dirigir,гъэзекӏон
1195,leiten::V,conduzir,гъэзекӏон
1196,antreiben::V,impelir,къепфылӏэн
1197,lassen::V,fazer,еты́н
1198,einladen::V,convidar,къегъэблэгъэн
1199,vereinigen::V,unir,зэгогъэхьан
1200,vereinigen::V,reunir,зэгогъэхьан
1201,besuchen::V,ir ver,щыӏэ́н
1202,besuchen::V,visitar,щыӏэ́н
1203,treffen::V,encontrar,ӏукӏэ́н
1204,treffen::V,encontrar,пэгъокӏы́н
1205,sich versammeln::V,reunir-se,зэхэхьан
1206,spielen::V,jogar,джэгу́н
1207,spielen::V,brincar,джэгу́н
1208,singen::V,cantar,орэ́д къэӏо́н
1209,tanzen::V,bailar,къэшъо́н
1210,sich trennen::V,apartar-se,зэгокӏыжьы́ных
1211,verlassen::V,deixar,бгынэн
1212,verlassen::V,deixar,хэкӏыжьын
1213,verlassen::V,abandonar,бгынэн
1214,verlassen::V,abandonar,хэкӏыжьын
1215,retten::V,salvar,къыхэпхыжьын
1216,retten::V,salvar,къэбгъэнэжьын
1217,bewachen::V,vigiar,къэгъэгъунэн
1218,bewachen::V,guardar,къэгъэгъунэн
1219,schützen::V,proteger,ухъумэ́н
1220,verteidigen::V,defender,къэухъумэн
1221,sich schlagen::V,brigar,эзэон
1222,sich schlagen::V,bater-se,эзэон
1223,schießen::V,disparar,он
1224,siegen::V,vencer,текӏо́н
1225,ärgern::V,irritar,бгъэгубжын
1226,ärgern::V,aborrecer,бгъэгубжын
1227,schlagen::V,bater,ео́н
1228,treten::V,pisar,
1229,stechen::V,picar,хэӏун
1230,stoßen::V,empurrar,тӏыро́н
1231,stoßen::V,empurrar,уеӏункӏын
1232,stehlen::V,furtar,тыгъу́н
1233,stören::V,perturbar,бгъэгумэкӏын
1234,belästigen::V,incomodar,бгъэгумэкӏын
1235,belästigen::V,importunar,бгъэгумэкӏын
1236,verbergen::V,ocultar,ушъэфын
1237,verbergen::V,esconder,ушъэфын
1238,täuschen::V,iludir,гъэпцӏэ́н
1239,täuschen::V,enganar,гъэпцӏэ́н
1240,betrügen::V,burlar,гъэпцӏэ́н
1241,betrügen::V,enganar,гъэпцӏэ́н
1242,töten::V,matar,уикӏын
1243,wohnen::V,morar,дэсын
1244,arbeiten::V,trabalhar,лэжьэ́н
1245,sammeln::V,recolher,угъои́н
1246,sammeln::V,coleccionar,угъои́н
1247,pflücken::V,colher,къыпычы́н
1248,jagen::V,caçar,шэкӏон
1249,jagen::V,caçar,ешэкӏон
1250,fischen::V,pescar,пцэжъые уешэн
1251,fassen::V,apanhar,къэубыты́н
1252,hüten::V,guardar,хэхъо́н
1253,treiben::V,conduzir,пфын
1254,anbinden::V,atar,епхын
1255,füttern::V,dar de comer a,гъэшхэ́н
1256,melken::V,ordenhar,щын
1257,hacken::V,rachar,упкӏэтэн
1258,gießen::V,regar,тепкӏэн
1259,reifen::V,amadurecer,игъо хъун
1260,zubereiten::V,preparar,бгъэхьазырын
1261,kochen::V,cozer,шӏы́н
1262,backen::V,cozer,гъэжъэ́н
1263,braten::V,assar,гъэжъэ́н
1264,braten::V,fritar,гъэжъэ́н
1265,umrühren::V,remexer,зэхэгъэкӏухьан
1266,stricken::V,tricotar,хъын
1267,stricken::V,fazer malha,хъын
1268,nähen::V,coser,дэн
1269,nähen::V,costurar,дэн
1270,färben::V,tingir,бгъэлэн
1271,färben::V,colorir,бгъэлэн
1272,reinigen::V,limpar,укъэбзы́н
1273,reinigen::V,purificar,укъэбзы́н
1274,waschen::V,lavar,бгыкӏын
1275,abwischen::V,limpar,лъэкӏы́н
1276,abwischen::V,esfregar,лъэкӏы́н
1277,spülen::V,lavar,дэгъэчъыхьан
1278,spülen::V,enxaguar,дэгъэчъыхьан
1279,fegen::V,varrer,пхъэнкӏы́н
1280,kehren::V,varrer,пхъэнкӏы́н
1281,baden::V,banhar,зыгъэпскӏын
1282,baden::V,tomar banho,зыгъэпскӏын
1283,sich waschen::V,lavar-se,зытхьакӏы́н
1284,ausziehen::V,despir,къытехы́н
1285,anziehen::V,vestir,щылъэ́н
1286,sich anziehen::V,vestir-se,зыфэпэн
1287,kämmen::V,pentear,жьын
1288,schmücken::V,adornar,гъэдэхэ́н
1289,sagen::V,dizer,къэӏон
1290,sprechen::V,falar,псэлъэ́н
1291,reden::V,falar,гущыӏэ́н
1292,sich unterhalten::V,conversar,зэдэгущыӏэн
1293,fragen::V,perguntar,упчӏэ́н
1294,bitten::V,pedir,лъэӏо́н
1295,erzählen::V,contar,къэпӏотэ́н
1296,mitteilen::V,comunicar,макъэ егъэӏун
1297,mitteilen::V,participar,макъэ егъэӏун
1298,nennen::V,nomear,цӏэ фэусы́н
1299,nennen::V,apelidar,цӏэ фэусы́н
1300,rufen::V,chamar,джэн
1301,prahlen::V,gabar-se,узыщытхъужьы́н
1302,prahlen::V,vangloriar-se,узыщытхъужьы́н
1303,übersetzen::V,traduzir,бгъэкӏотэн
1304,denken::V,pensar,егупшысэ́н
1305,glauben::V,crer,уивыхъэ́ телъы́н
1306,bemerken::V,notar,гу лъыптэ́н
1307,bemerken::V,observar,гу лъыптэ́н
1308,erkennen::V,reconhecer,зэхэпхын
1309,erkennen::V,reconhecer,зэбгъэшӏэн
1310,begreifen::V,apreender,гурыӏо́н
1311,begreifen::V,compreender,гурыӏо́н
1312,verstehen::V,entender,зэхэхын
1313,verstehen::V,compreender,зэхэхын
1314,lernen::V,aprender,еджэ́н
1315,wissen::V,saber,шӏэн
1316,sich erinnern an::V,lembrar-se de,къэшӏэжьын
1317,sich erinnern an::V,recordar-se de,къэшӏэжьын
1318,vergessen::V,esquecer,пщыгъупшэжьы́н
1319,messen::V,medir,шын
1320,zählen::V,contar,плъытэ́н
1321,rechnen::V,calcular,плъытэ́н
1322,rechnen::V,calcular,угугъэ́н
1323,lesen::V,ler,еджэ́н
1324,malen::V,pintar,шӏын
1325,zeichnen::V,desenhar,шӏын
1326,schreiben::V,escrever,тхын
1327,besitzen::V,possuir,иӏэн
1328,kaufen::V,comprar,щэфы́н
1329,verkaufen::V,vender,щэн
1330,bezahlen::V,pagar,птын
1331,bezahlen::V,pagar,лъыптын
1332,bezahlen::V,pagar,птыжьы́н
1333,zahlen::V,pagar,птын
1334,zahlen::V,pagar,лъыптын
1335,beherrschen::V,imperar,иунаеу иӏэн
1336,ertragen::V,suportar,щэчы́н
