,Concept_ID,sq,ga
806,geschickt::A,aftë,oilte
807,geschickt::A,aftë,ealaíonta
808,lieb::A,dashur,dil
809,lieb::A,dashur,dílis
810,lustig::A,gëzuar,aerach
811,lustig::A,gëzuar,meidhreach
812,sanft::A,butë,bog
813,sanft::A,butë,séimh
814,hungrig::A,uritur,ocrach
815,krank::A,sëmurë,tinn
816,krank::A,sëmurë,breoite
817,nackt::A,lakuriq,nocht
818,nackt::A,zhveshur,nocht
819,traurig::A,trishtuar,brónach
820,lebendig::A,gjallë,beo
821,gut::A,mirë,maith
822,schlecht::A,keq,dona
823,schlecht::A,keq,droch-
824,richtig::A,drejtë,ceart
825,schlimm::A,keq,gránna
826,schlimm::A,keq,tubaisteach
827,wahr::A,vërtetë,fíor
828,alt::A,vjetër,sean
829,neu::A,i ri,úr
830,neu::A,i ri,nua
831,ehemalig::A,dikurshëm,iar-
832,ehemalig::A,dikurshëm,sean-
833,alt[Lebewesen]::A,plak,sean
834,alt[Lebewesen]::A,plak,aosta
835,jung::A,i ri,óg
836,arm::A,varfër,bocht
837,arm::A,vobektë,bocht
838,reich::A,pasur,saibhir
839,reich::A,pasur,rachmasach
840,bekannt::A,njohur,atá eolas air
841,berühmt::A,famshëm,cailiúil
842,berühmt::A,famshëm,clúiteach
843,fremd::A,huaj,coimhthíoch
844,verschieden::A,ndryshëm,éagsúil
845,verschieden::A,ndryshëm,difriúil
846,nah::A,afërt,gar
847,nah::A,afërt,deas
848,fern::A,largët,i bhfad uainn
849,fern::A,largët,i bhfad i gcéin
850,linker::A,majtë,clé
851,rechter::A,djathtë,deas
852,anderer::A,tjetër,eile
853,erster::A,parë,céad
854,zweiter::A,dytë,dóú
855,zweiter::A,dytë,dara
856,dritter::A,i tretë,tríú
857,dritter::A,i tretë,treas
858,letzter::A,fundit,déanach
859,letzter::A,fundit,deireanach
860,allein::ADV,vetëm,i d'aonar
861,auf einmal::ADV,njëkohësisht,ag an am céanna
862,zusammen::ADV,bashkë,le chéile
863,zusammen::ADV,bashkë,in eineacht
864,zusammen::ADV,së bashku,le chéile
865,zusammen::ADV,së bashku,in eineacht
866,lange::ADV,për një kohë të gjatë,fada
867,plötzlich::ADV,befas,go tobann
868,plötzlich::ADV,befas,i dtobainne
869,sofort::ADV,menjëherë,ar an toirt
870,sofort::ADV,menjëherë,ar an bpointe
871,sofort::ADV,aty për aty,ar an toirt
872,sofort::ADV,aty për aty,ar an bpointe
873,später::ADV,më vonë,níos déanaí
874,jetzt::ADV,tash,anois
875,heute::ADV,sot,inniu
876,morgen::ADV,nesër,amárach
877,bald::ADV,shpejt,go luath
878,bald::ADV,shpejt,gan mhoill
879,bald::ADV,së shpejti,go luath
880,bald::ADV,së shpejti,gan mhoill
881,dann::ADV,pastaj,ansin
882,gestern::ADV,dje,inné
883,einst::ADV,dikur,tráth
884,einst::ADV,dikur,uair amháin
885,damals::ADV,atëherë,ag an am
886,damals::ADV,atëherë,an t-am sin
887,danach::ADV,mandej,ina dhiaidh sin
888,vorher::ADV,më parë,cheana
889,vorher::ADV,më parë,roimhe sin
890,zuerst::ADV,së pari,ar dtús
891,einmal::ADV,njëherë,uair amháin
892,manchmal::ADV,nganjëherë,uaireanta
893,oft::ADV,shpesh,minic
894,immer::ADV,përherë,i gcónaí
895,immer::ADV,gjithnjë,i gcónaí
896,niemals::ADV,kurrë,riamh
897,niemals::ADV,asnjëherë,riamh
898,hier::ADV,këtu,anseo
899,hierhin::ADV,knej,anseo
900,von hier::ADV,që këtej,an áit seo
901,von hier::ADV,prej këtej,an áit seo
902,dort::ADV,aty,ann
903,dort::ADV,aty,ansin
904,dort::ADV,atje,ann
905,dort::ADV,atje,ansin
906,dorthin::ADV,anej,ann
907,dorthin::ADV,anej,ansin
908,geradeaus::ADV,drejt,ar aghaidh
909,vorwärts::ADV,mbroth,
910,vorwärts::ADV,përpara,
911,rückwärts::ADV,mbrapsht,siar
912,zurück::ADV,prapa,ar ais
913,zurück::ADV,mbrapsht,ar ais
914,unten::ADV,poshtë,thíos
915,hinab::ADV,përposh,síos
916,oben::ADV,lart,thuas
917,oben::ADV,sipër,thuas
918,hinauf::ADV,lart,suas
919,hinauf::ADV,përpjetë,suas
920,überall::ADV,kudo,i ngach áit
921,überall::ADV,kudo,ar fud na háite
922,nicht::ADV,s',ní
923,nicht::ADV,s',cha
924,nicht::ADV,nuk,ní
925,nicht::ADV,nuk,cha
926,ein wenig::ADV,një tis,beagán
927,kaum::ADV,mezi,ar éigean
928,sehr::ADV,fort,an-
929,sehr::ADV,shumë,an-
930,so::ADV,ashtu,chomh
931,so::ADV,ashtu,mar sin
932,so::ADV,kështu,chomh
933,so::ADV,kështu,mar sin
934,noch::ADV,ende,fós
935,noch::ADV,ende,go fóill
936,noch::ADV,akoma,fós
937,noch::ADV,akoma,go fóill
938,nur::ADV,vetëm,amháin
939,nur::ADV,vetëm,níl ach
940,schon::ADV,tashmë,cheana
941,schon::ADV,tashmë,cheana féin
942,wieder::ADV,përsëri,arís
943,wieder::ADV,përsëri,athuair
944,vergebens::ADV,kot,amú
945,vergebens::ADV,kot,in aisce
946,vor::PRP,para,ar thosach
947,hinter::PRP,prapa,laistiar de
948,hinter::PRP,prapa,taobh thiar de
949,hinter::PRP,mbrapa,laistiar de
950,hinter::PRP,mbrapa,taobh thiar de
951,unter::PRP,nën,faoi
952,durch::PRP,nëpër,trí
953,neben::PRP,pranë,taobh le
954,neben::PRP,pranë,in aice le
955,neben::PRP,përbri,taobh le
956,neben::PRP,përbri,in aice le
957,zwischen::PRP,midis,idir
958,zwischen::PRP,ndërmjet,idir
959,wegen::PRP,për,de bharr
960,wegen::PRP,për,mar gheall ar
961,dies::PRN,ky,seo
962,das::PRN,ky,sin
963,alles::PRN,gjithçka,gach rud
964,ich::PRN,unë,mé
965,ich::PRN,unë,mise
966,du::PRN,ti,tú
967,du::PRN,ti,tusa
968,er::PRN,ai,sé
969,er::PRN,ai,seisean
970,wir::PRN,ne,sinn
971,ihr::PRN,ju,sibh
972,ihr::PRN,ju,sibhse
973,sie::PRN,ata,siad
974,sie::PRN,ata,siadsan
975,was::FPRN,ç',cad
976,was::FPRN,ç',céard
977,was::FPRN,çfarë,cad
978,was::FPRN,çfarë,céard
979,wer::FPRN,kush,cé
980,wo::FADV,ku,cá
981,wo::FADV,ku,cén áit
982,wohin::FADV,për ku,cá
983,wohin::FADV,për ku,cén áit
984,wie::FADV,si,conas
985,wie::FADV,si,cén chaoi
986,warum::FADV,pse,cén fáth
987,warum::FADV,pse,cad chuige
988,warum::FADV,përse,cén fáth
989,warum::FADV,përse,cad chuige
990,wieviel::FNUM,sa,cá mhéad
991,eins::NUM,një,aon
992,zwei::NUM,dy,dhá
993,drei::NUM,tre,trí
994,vier::NUM,katër,ceathair
995,fünf::NUM,pesë,cúig
996,sechs::NUM,gjashtë,sé
997,sieben::NUM,shtatë,seacht
998,acht::NUM,tetë,ocht
999,neun::NUM,nëntë,naoi
1000,zehn::NUM,dhjetë,deich
1001,elf::NUM,njëmbëdhjetë,aon déag
1002,zwölf::NUM,dymbëdhjetë,dó dhéag
1003,zwanzig::NUM,njëzet,fiche
1004,dreißig::NUM,tridhjetë,tríocha
1005,vierzig::NUM,dyzet,daichead
1006,vierzig::NUM,dyzet,ceathracha
1007,fünfzig::NUM,pesëdhjetë,caoga
1008,sechzig::NUM,gjashtëdhjetë,seasca
1009,siebzig::NUM,shtatëdhjetë,seachtó
1010,achtzig::NUM,tetëdhjetë,ochtó
1011,neunzig::NUM,nëntëdhjetë,nócha
1012,hundert::NUM,qind,céad
1013,tausend::NUM,mijë,míle
1014,und::CNJ,e,agus
1015,und::CNJ,dhe,agus
1016,oder::CNJ,a,nó
1017,oder::CNJ,apo,nó
1018,stehen::V,rri,seas
1019,sitzen::V,rri,suigh
1020,liegen::V,rri shtrirë,luigh
1021,hängen::V,varem,tá crochta
1022,werden::V,bëhem,éirigh
1023,passieren::V,ndodh,tarlaigh
1024,beginnen::V,filloj,tosaigh
1025,enden::V,përfundoj,críochnaigh
1026,wechseln::V,ndërroj,athraigh
1027,aufgehen[Sonne]::V,hapem,éirigh
1028,untergehen[Sonne]::V,hyj,fuin
1029,untergehen[Sonne]::V,hyj,téigh faoi
1030,untergehen[Sonne]::V,perëndoj,fuin
1031,untergehen[Sonne]::V,perëndoj,téigh faoi
1032,scheinen[Sonne]::V,ndriçoj,taitin
1033,scheinen[Sonne]::V,ndriçoj,soilsigh
1034,donnern::V,gjëmoj,tá toirneach ann
1035,donnern::V,bubulloj,tá toirneach ann
1036,wehen::V,fryj,séid
1037,strömen::V,derdh,sil
1038,fließen::V,rrjedh,rith
1039,fließen::V,rrjedh,snigh
1040,sich drehen::V,rrotullohem,cas
1041,sich drehen::V,rrotullohem,imrothlaigh
1042,schwanken::V,dyzoj,luasc
1043,schwingen::V,dridhem,luasc
1044,fallen::V,bie,tit
1045,brennen::V,digjem,dóigh
1046,rauchen::V,nxjerr tym,plúch toite
1047,regnen::V,bie shi,báistigh
1048,regnen::V,bie shi,tá ag cur báistí
1049,gefrieren::V,ngrij,sioc
1050,gefrieren::V,ngrij,reoigh
1051,tauen::V,shkrij,leáigh
1052,tauen::V,shkrij,coscair
1053,schmelzen::V,shkrij,leáigh
1054,trocknen::V,thaj,triomaigh
1055,sieden::V,ziej,fiuch
1056,sieden::V,ziej,beirigh
1057,faulen::V,kalbem,lobh
1058,faulen::V,kalbem,dreoigh
1059,faulen::V,prishem,lobh
1060,faulen::V,prishem,dreoigh
1061,verfaulen::V,kalbem,lobh
1062,verfaulen::V,kalbem,feoigh
1063,reißen::V,grisem,bris
1064,reißen::V,shqyhem,bris
1065,versinken::V,humboj,téigh síos
1066,vergehen::V,kaloj,téigh thart
1067,erscheinen::V,dukem,tar
1068,verschwinden::V,zhdukem,imigh
1069,sinken::V,ulem,tit
1070,sinken::V,ulem,ísligh
1071,abnehmen::V,pakësohem,maolaigh
1072,abnehmen::V,pakësohem,laghdaigh
1073,abnehmen::V,zvogëlohem,maolaigh
1074,abnehmen::V,zvogëlohem,laghdaigh
1075,zunehmen::V,shtohem,méadaigh
1076,steigen::V,rritem,éirigh
1077,wachsen::V,rritem,fás
1078,glänzen::V,vezulloj,lonraigh
1079,funkeln::V,xixoj,drithligh
1080,funkeln::V,xixëlloj,drithligh
1081,lärmen::V,oshtij,tóg callán
1082,lärmen::V,zhurmoj,tóg callán
1083,läuten::V,bie,buail
1084,klingeln::V,i bie ziles,buail
1085,klirren::V,kërcëlloj,cling
1086,brausen::V,gjëmoj,búir
1087,rauschen::V,fëshfërij,tá ag siosarnach
1088,klingen::V,tingëlloj,tá glór ag
1089,bellen::V,leh,amhastraigh
1090,heulen::V,ulërij,glam
1091,blasen::V,fryj,séid
1092,pfeifen::V,fishkëllej,lig fead
1093,schreien::V,bërtas,béic
1094,schreien::V,bërtas,glaoigh
1095,stöhnen::V,rënkoj,lig cnead
1096,zittern::V,trembem,crith
1097,zittern::V,trembem,creathnaigh
1098,leben::V,rroj,mair
1099,leben::V,jetoj,mair
1100,geboren werden::V,lind,rugadh
1101,atmen::V,marr frymë,análaigh
1102,trinken::V,pi,ól
1103,essen::V,ha,ith
1104,schlucken::V,gëlltis,slog
1105,schlucken::V,kapërdij,slog
1106,müde werden::V,lodhem,tuirsigh
1107,einschlafen::V,bie të fle,tit ina chodladh
1108,schlafen::V,fle,codail
1109,aufwachen::V,zgjohem,múscail
1110,aufstehen::V,çohem,éirigh
1111,aufstehen::V,ngrihem,éirigh
1112,sich erholen::V,qetësohem,lig scíth
1113,sich erholen::V,shtendosem,lig scíth
1114,krank werden::V,bie i sëmurë,éirigh tinn
1115,krank sein::V,jam i sëmurë,tá tinn
1116,schmerzen::V,dhemb,tá pian i
1117,husten::V,kollitem,déan casacht
1118,genesen::V,shërohem,téarnaigh
1119,sterben::V,vdes,éag
1120,sterben::V,vdes,faigh bás
1121,umkommen::V,vdes,caill
1122,umkommen::V,mbaroj,caill
1123,sich bewegen::V,shkundem,bog
1124,sich bewegen::V,shkundem,gluais
1125,sich rühren::V,lëviz,corraigh
1126,sich erheben::V,ngrihem,seas suas
1127,sich setzen::V,ulem,suigh
1128,hinfallen::V,gremisem,tit
1129,laufen::V,eci,siúil
1130,schreiten::V,çapem,siúil
1131,spazierengehen::V,shëtis,téigh ag spaisteoireacht
1132,eilen::V,ngas,deifrigh
1133,eilen::V,ngas,brostaigh
1134,sich beeilen::V,nxitoj,deifrigh
1135,sich beeilen::V,nxitoj,déan deifir
1136,sausen::V,eci shpejt,luathaigh
1137,rennen::V,vrapoj,rith
1138,springen::V,kërcej,léim
1139,klettern::V,hipi,dreap
1140,schaukeln::V,kolovitem,téigh ar an maide corrach
1141,kriechen::V,zvarritem,snámh
1142,schwimmen::V,notoj,snámh
1143,tauchen::V,zhytem,tum
1144,rudern::V,vozis,iomair
1145,rudern::V,vozis,rámhaigh
1146,fahren::V,shkoj,tiomáin
1147,fliegen::V,fluturoj,eitil
1148,gehen::V,eci,téigh
1149,gehen::V,shkoj,téigh
1150,weggehen::V,vete,imigh
1151,abfahren::V,nisem,imigh
1152,anhalten::V,ndalem,stad
1153,hineingehen::V,futem,téigh isteach
1154,eintreten::V,hyj,téigh isteach
1155,kommen::V,vij,tar
1156,ankommen::V,arrij,tar
1157,ankommen::V,mbërrij,tar
1158,zurückkommen::V,kthehem,fill
1159,bleiben::V,mbetem,fan
1160,bleiben::V,qëndroj,fan
1161,warten::V,pres,fan
1162,erwarten::V,pres,tá ag súil le
1163,erwarten::V,pres,tá ag dréim le
1164,suchen::V,kërkoj,lorg
1165,finden::V,gjej,faigh
1166,finden::V,gjej,aimsigh
1167,versuchen::V,mundohem,triail
1168,vorbereiten::V,përgatis,réitigh
1169,lieben::V,dashuroj,gráigh
1170,mögen::V,dua,taitin le
1171,mögen::V,dua,is maith le
1172,lachen::V,qesh,gáir
1173,rühren::V,mallëngjej,téigh i bhfeidhm ar
1174,weinen::V,qaj,goil
1175,weinen::V,qaj,caoin
1176,schimpfen::V,shaj,tá ag clamhsán
1177,sich ärgern::V,bëhem verem,tá corraithe
1178,sich fürchten::V,kam frikë,tá eagla ar
1179,sich fürchten::V,frikësohem,tá eagla ar
1180,fürchten::V,kam frikë nga,tá eagla ar
1181,fliehen::V,arratisem,teith
1182,flüchten::V,iki,éalaigh
1183,sehen::V,shoh,feic
1184,anschauen::V,shikoj,dearc
1185,anschauen::V,shikoj,féach ar
1186,ansehen::V,shikoj,breathnaigh
1187,hören::V,dëgjoj,cluin
1188,zuhören::V,veshtoj,éist
1189,probieren::V,provoj,bliais
1190,riechen::V,nuhas,bolaigh
1191,fühlen::V,ndiej,braith
1192,fühlen::V,ndiej,mothaigh
1193,scheinen::V,ndriçoj,tá an chuma ar
1194,zu sehen sein::V,dukem,tá le feiceáil
1195,vernehmen::V,dëgjoj,clois
1196,frieren::V,mërdhij,tá fuar
1197,tun::V,bëj,déan
1198,können::V,mund,féad
1199,können::V,mund,is féidir le
1200,wollen::V,dua,tá ag iarraidh
1201,wollen::V,dëshiroj,tá ag iarraidh
1202,anfangen::V,filloj,tosaigh
1203,anfangen::V,filloj,cuir tús le
1204,beenden::V,kryej,críochnaigh
1205,beenden::V,kryej,cuir deireadh le
1206,beenden::V,mbaroj,críochnaigh
1207,beenden::V,mbaroj,cuir deireadh le
1208,aufhören::V,pushoj,stad
1209,gelingen::V,më shkon mbarë,éirigh le
1210,geraten::V,del,tá deireadh ar
1211,öffnen::V,hap,oscail
1212,schließen::V,mbyll,dún
1213,schließen::V,mbyll,iaigh
1214,stellen::V,vë,cuir
1215,setzen::V,vë,cuir
1216,setzen::V,vë,socraigh
1217,legen::V,vë,cuir
1218,berühren::V,rrok,teagmhaigh le
1219,verbinden::V,bashkoj,ceangail
1220,bedecken::V,mbuloj,clúdaigh
1221,bedecken::V,mbuloj,cumhdaigh
1222,aufhängen::V,var,croch
1223,anzünden::V,ndez,las
1224,anzünden::V,ndez,adhain
1225,aufheben::V,ngre,tóg
1226,aufheben::V,ngre,ardaigh
1227,zurücklassen::V,lë pas,fág
1228,verlieren::V,humb,caill
1229,fallen lassen::V,lëshoj,lig uait
1230,fallen lassen::V,lëshoj,caith uait
1231,machen::V,bëj,déan
1232,machen::V,bëj,réitigh
1233,herstellen::V,prodhoj,táirg
1234,bauen::V,ndërtoj,tóg
1235,reparieren::V,ndreq,deisigh
1236,reparieren::V,meremetoj,deisigh
1237,verbessern::V,përmirësoj,feabhsaigh
1238,ändern::V,ndërroj,athraigh
1239,graben::V,gërmoj,tochail
1240,beugen::V,kërrus,crom
1241,biegen::V,përkul,lúb
1242,drehen::V,dredh,cas
1243,drehen::V,rrotulloj,cas
1244,wenden::V,kthej,tiontaigh
1245,umdrehen::V,kthej,iompaigh
1246,umdrehen::V,kthej,tiontaigh
1247,heben::V,ngre,ardaigh
1248,hochheben::V,ngre,tóg
1249,ergreifen::V,rrëmbej,beir ar
1250,halten::V,mbaj,coimeád
1251,halten::V,mbaj,coinnigh
1252,drücken::V,shtyp,brúigh
1253,schieben::V,shtyj,brúigh
1254,kratzen::V,kruaj,scríob
1255,kratzen::V,gërvisht,scríob
1256,lecken::V,lëpij,ligh
1257,lecken::V,lëpij,leadhb
1258,beißen::V,kafshoj,bain greim as
1259,abreißen::V,shkëpus,stróic
1260,abreißen::V,shkëpus,tarraing
1261,abschneiden::V,cungoj,scoith
1262,binden::V,lidh,ceangail
1263,stecken::V,fus,sáigh
1264,stecken::V,ngul,sáigh
1265,brechen::V,thyej,bris
1266,klopfen::V,trokas,cnag
1267,hauen::V,godas,buail
1268,kleben::V,ngjis,gliúáil
1269,reiben::V,fërkoj,cuimil
1270,streichen::V,lyej,leath
1271,schleifen::V,mpreh,líomh
1272,schneiden::V,pres,gearr
1273,rütteln::V,shkund,croith
1274,schütteln::V,lëkund,croith
1275,schwenken::V,valëvit,luasc
1276,schütten::V,mbush,doirt
1277,füllen::V,mbush,líon
1278,einwickeln::V,mbështjell,cuach
1279,einwickeln::V,mbështjell,clúdaigh
1280,tragen::V,mbaj,iompair
1281,tragen::V,mbart,iompair
1282,schleppen::V,heq,tarraing
1283,schleppen::V,zhgërryej,tarraing
1284,ziehen::V,tërheq,tarraing
1285,aufbewahren::V,ruaj,coinnigh
1286,werfen::V,hedh,caith
1287,fangen::V,kap,ceap
1288,packen::V,rrëmbej,beir ar
1289,verstecken::V,fsheh,folaigh
1290,verstecken::V,fsheh,cuir i bhfolach
1291,teilen::V,ndaj,roinn
1292,schicken::V,dërgoj,seol
1293,bringen::V,sjell,beir
1294,bringen::V,sjell,tabhair
1295,hinzufügen::V,shtoj,cuir le
1296,bekommen::V,kap,faigh
1297,erhalten::V,marr,faigh
1298,nehmen::V,marr,tóg
1299,nehmen::V,marr,glac
1300,wählen::V,zgjedh,pioc
1301,wählen::V,zgjedh,roghnaigh
1302,auswählen::V,përzgjedh,roghnaigh
1303,bewahren::V,ruaj,caomhnaigh
1304,behindern::V,pengoj,cuir bac ar
1305,verderben::V,prish,mill
1306,beschädigen::V,dëmtoj,loit
1307,beschädigen::V,dëmtoj,déan damáiste do
1308,zerbrechen::V,thyej,bris
1309,zerreißen::V,çjerr,stiall
1310,zerreißen::V,zheloj,stiall
1311,zerstören::V,prish,mill
1312,zerstören::V,prish,scrios
1313,zerstören::V,shkatërroj,mill
1314,zerstören::V,shkatërroj,scrios
1315,verbrennen::V,djeg,las
1316,verbrennen::V,djeg,dóigh
1317,geben::V,jap,tabhair
1318,reichen::V,jap,sín
1319,reichen::V,jap,cuir
1320,schenken::V,fal,bronn
1321,schenken::V,fal,tabhair
1322,schenken::V,dhuroj,bronn
1323,schenken::V,dhuroj,tabhair
1324,versprechen::V,premtoj,geall
1325,wünschen::V,uroj,guigh
1326,loben::V,lëvdoj,mol
1327,loben::V,lavdëroj,mol
1328,küssen::V,puth,póg
1329,wiegen::V,tund,bog
1330,wiegen::V,tund,luasc
1331,zudecken::V,mbuloj,clúdaigh
1332,wecken::V,zgjoj,dúisigh
1333,zeigen::V,dëftej,taispeáin
1334,führen::V,çoj,treoraigh
1335,lehren::V,arsej,múin
1336,lehren::V,arsej,teagasc
1337,unterrichten::V,arsimoj,múin
1338,unterrichten::V,arsimoj,teagasc
1339,aufziehen::V,rris,tóg
1340,leiten::V,udhëheq,tá i gceannas ar
1341,antreiben::V,nxis,gríosaigh
1342,lassen::V,detyroj,cuir ag
1343,einladen::V,ftoj,cuir cuireadh ar
1344,vereinigen::V,bashkoj,aontaigh
1345,besuchen::V,vizitoj,tabhair cuairt ar
1346,treffen::V,ndesh,cas ar
1347,treffen::V,ndesh,buail le
1348,sich versammeln::V,tubohem,bailigh
1349,sich versammeln::V,tubohem,cruinnigh
1350,spielen::V,loz,imir
1351,spielen::V,loz,tá ag spraoi
1352,spielen::V,luaj,imir
1353,spielen::V,luaj,tá ag spraoi
1354,singen::V,këndoj,can
1355,tanzen::V,kërcej,rinc
1356,tanzen::V,kërcej,damhsaigh
1357,tanzen::V,vallëzoj,rinc
1358,tanzen::V,vallëzoj,damhsaigh
1359,sich trennen::V,ndahem,scar
1360,verlassen::V,braktis,fág
1361,retten::V,shpëtoj,tarrtháil
1362,bewachen::V,ruaj,cosain
1363,bewachen::V,ruaj,gardáil
1364,schützen::V,ruaj,cosain
1365,schützen::V,mbroj,cosain
1366,verteidigen::V,mbroj,cosain
1367,sich schlagen::V,zihem,tá ag bruíon
1368,schießen::V,shtie,caith
1369,schießen::V,shtie,scaoil
1370,siegen::V,fitoj,bain
1371,siegen::V,fitoj,buaigh
1372,siegen::V,ngadhënjej,bain
1373,siegen::V,ngadhënjej,buaigh
1374,ärgern::V,zemëroj,cuir isteach ar
1375,schlagen::V,rrah,buail
1376,schlagen::V,godas,buail
1377,treten::V,shtyj,ciceáil
1378,treten::V,shtyj më këmbë,ciceáil
1379,stechen::V,ther,sáigh
1380,stechen::V,shpoj,sáigh
1381,stoßen::V,shtyj,brúigh
1382,stoßen::V,shtyj,soncáil
1383,stehlen::V,vjedh,goid
1384,stören::V,pengoj,cuir isteach ar
1385,belästigen::V,bezdis,cuir as do
1386,verbergen::V,fsheh,ceil
1387,täuschen::V,mashtroj,cuir dallamullóg ar
1388,betrügen::V,kobis,déan calaois ar
1389,töten::V,vras,maraigh
1390,wohnen::V,banoj,cuir faoi
1391,wohnen::V,banoj,tá ina chónaí
1392,arbeiten::V,punoj,oibrigh
1393,arbeiten::V,vardoj,oibrigh
1394,sammeln::V,mbledh,bailigh
1395,sammeln::V,mbledh,cruinnigh
1396,sammeln::V,grumbulloj,bailigh
1397,sammeln::V,grumbulloj,cruinnigh
1398,pflücken::V,vjel,pioc
1399,pflücken::V,mbledh,pioc
1400,jagen::V,gjuaj,seilg
1401,fischen::V,peshkoj,iasc
1402,fischen::V,gjuaj peshk,iasc
1403,fassen::V,zë,beir ar
1404,hüten::V,kullos,aoirigh
1405,treiben::V,vë përpara,seol
1406,treiben::V,vë përpara,tiomáin
1407,anbinden::V,lidh,ceangail
1408,füttern::V,grazhdoj,cothaigh
1409,füttern::V,grazhdoj,beathaigh
1410,melken::V,mjel,bligh
1411,melken::V,mjel,crúigh
1412,hacken::V,grij,gearr
1413,gießen::V,ujis,uiscigh
1414,reifen::V,piqem,aibigh
1415,zubereiten::V,gatuaj,cócaráil
1416,kochen::V,ziej,bruith
1417,kochen::V,ziej,beirigh
1418,backen::V,pjek,bácáil
1419,backen::V,furroj,bácáil
1420,braten::V,fërgoj,róst
1421,braten::V,fërgoj,frioch
1422,braten::V,tiganis,róst
1423,braten::V,tiganis,frioch
1424,umrühren::V,trazoj,measc
1425,stricken::V,thur,cniotáil
1426,nähen::V,qep,fuaigh
1427,färben::V,ngjyej,dathaigh
1428,färben::V,bojatis,dathaigh
1429,reinigen::V,qëroj,glan
1430,reinigen::V,pastroj,glan
1431,waschen::V,laj,nigh
1432,waschen::V,finjos,nigh
1433,abwischen::V,fshij,glan
1434,spülen::V,kulloj,sruthlaigh
1435,fegen::V,fshij,scuab
1436,kehren::V,fshij,scuab
1437,baden::V,lahem,folc
1438,sich waschen::V,lahem,nigh é féin
1439,ausziehen::V,heq,bain de
1440,ausziehen::V,zbath,bain de
1441,anziehen::V,vesh,cuir ar
1442,anziehen::V,mbath,cuir ar
1443,sich anziehen::V,vishem,gléas é féin
1444,kämmen::V,kreh,cíor
1445,schmücken::V,hijeshoj,maisigh
1446,sagen::V,them,abair
1447,sprechen::V,flas,labhair
1448,reden::V,fjalos,caintigh
1449,reden::V,fjalëtoj,caintigh
1450,sich unterhalten::V,bisedoj,caintigh
1451,sich unterhalten::V,bisedoj,tá ag comhrá
1452,fragen::V,pyes,fiafraigh
1453,fragen::V,pyes,cuir ceist
1454,bitten::V,lus,iarr
1455,bitten::V,lutem,iarr
1456,erzählen::V,rrëfej,inis
1457,erzählen::V,rrëfej,eachtraigh
1458,mitteilen::V,kumtoj,aithris
1459,mitteilen::V,kumtoj,cuir in iúl
1460,nennen::V,quaj,ainmnigh
1461,rufen::V,thërras,glaoigh
1462,prahlen::V,mburrem,maígh
1463,prahlen::V,kapardisem,maígh
1464,übersetzen::V,përkthej,aistrigh
1465,denken::V,mendoj,síl
1466,denken::V,mendoj,ceap
1467,glauben::V,besoj,creid
1468,bemerken::V,vërej,tabhair faoi deara
1469,erkennen::V,njoh,aithin
1470,erkennen::V,shquaj,aithin
1471,begreifen::V,marr vesh,tuig
1472,verstehen::V,marr vesh,tuig
1473,lernen::V,mësoj,foghlaim
1474,wissen::V,di,tá a fhios ag
1475,sich erinnern an::V,kujtoj,cuimhnigh ar
1476,sich erinnern an::V,kujtoj,is cuimhne ar
1477,vergessen::V,harroj,dearmad
1478,messen::V,mas,tomhais
1479,zählen::V,njeh,cuntais
1480,rechnen::V,llogaris,ríomh
1481,rechnen::V,llogaris,áirigh
1482,lesen::V,lexoj,léigh
1483,lesen::V,këndoj,léigh
1484,malen::V,lyej,péinteáil
1485,zeichnen::V,vizatoj,línigh
1486,zeichnen::V,vizatoj,tarraing
1487,schreiben::V,shkruaj,scríobh
1488,besitzen::V,kam,is le
1489,kaufen::V,blej,ceannaigh
1490,verkaufen::V,shes,díol
1491,bezahlen::V,paguaj,íoc as
1492,zahlen::V,paguaj,íoc
1493,beherrschen::V,zotëroj,rialaigh
1494,ertragen::V,duroj,seas
1495,ertragen::V,duroj,fulaing
1496,ertragen::V,duroj,foighnigh
