,Concept_ID,hr,cy
821,schlimm::A,zao,enbyd
822,schlimm::A,zločest,enbyd
823,wahr::A,istinit,gwir
824,alt::A,star,hen
825,neu::A,nov,newydd
826,ehemalig::A,bivši,blaenorol
827,alt[Lebewesen]::A,star,oedrannus
828,jung::A,mlad,ifanc
829,arm::A,ubog,tlawd
830,arm::A,siromašan,tlawd
831,reich::A,bogat,cyfoethog
832,bekannt::A,poznat,cynefin
833,bekannt::A,poznat,cyfarwydd
834,berühmt::A,čuven,enwog
835,berühmt::A,slavan,enwog
836,fremd::A,tuđ,estron
837,fremd::A,stran,estron
838,verschieden::A,razan,gwahanol
839,verschieden::A,različan,gwahanol
840,nah::A,blizak,agos
841,fern::A,dalek,pell
842,fern::A,daljnji,pell
843,linker::A,lijevi,aswy
844,linker::A,lijevi,chwith
845,rechter::A,desni,de
846,rechter::A,desni,deau
847,anderer::A,drugi,arall
848,anderer::A,drugačiji,arall
849,erster::A,prvi,cyntaf
850,zweiter::A,drugi,ail
851,dritter::A,treći,trydydd
852,letzter::A,zadnji,olaf
853,allein::ADV,sam,unig
854,allein::ADV,sam,ar ei ben ei hun
855,auf einmal::ADV,istodobno,ar yr un pryd
856,zusammen::ADV,skupa,ynghyd
857,zusammen::ADV,skupa,gyda'i gilydd
858,zusammen::ADV,zajedno,ynghyd
859,zusammen::ADV,zajedno,gyda'i gilydd
860,lange::ADV,dugo,amser hir
861,plötzlich::ADV,naglo,yn sydyn
862,plötzlich::ADV,iznenada,yn sydyn
863,sofort::ADV,odmah,ar unwaith
864,später::ADV,kasnije,yn ddiweddarach
865,jetzt::ADV,sad,yn awr
866,jetzt::ADV,sada,yn awr
867,heute::ADV,danas,heddiw
868,morgen::ADV,sutra,yfory
869,bald::ADV,skoro,yn fuan
870,bald::ADV,skoro,gyda hyn
871,bald::ADV,doskora,yn fuan
872,bald::ADV,doskora,gyda hyn
873,dann::ADV,zatim,yna
874,dann::ADV,zatim,y pryd hwnnw
875,gestern::ADV,juče,ddoe
876,gestern::ADV,jučer,ddoe
877,einst::ADV,negda,gynt
878,einst::ADV,nekada,gynt
879,damals::ADV,tada,ar y pryd
880,damals::ADV,tada,bryd hynny
881,damals::ADV,onda,ar y pryd
882,damals::ADV,onda,bryd hynny
883,danach::ADV,poslije,wedyn
884,danach::ADV,nakon toga,wedyn
885,vorher::ADV,prije,o'r blaen
886,vorher::ADV,prije toga,o'r blaen
887,zuerst::ADV,prvo,yn gyntaf
888,zuerst::ADV,najprije,yn gyntaf
889,einmal::ADV,jednom,unwaith
890,einmal::ADV,jedanput,unwaith
891,manchmal::ADV,katkad,weithiau
892,manchmal::ADV,katkad,ar brydiau
893,manchmal::ADV,katkada,weithiau
894,manchmal::ADV,katkada,ar brydiau
895,oft::ADV,često,yn aml
896,oft::ADV,često,yn fynych
897,immer::ADV,vazda,bob amser
898,immer::ADV,uvijek,bob amser
899,niemals::ADV,nikad,ni ... byth
900,niemals::ADV,nikad,ni ... erioed
901,niemals::ADV,nikada,ni ... byth
902,niemals::ADV,nikada,ni ... erioed
903,hier::ADV,tu,yma
904,hier::ADV,ovdje,yma
905,hierhin::ADV,amo,hyd yma
906,hierhin::ADV,ovamo,hyd yma
907,von hier::ADV,odavde,oddi yma
908,dort::ADV,ondje,acw
909,dorthin::ADV,onamo,tuag yno
910,geradeaus::ADV,ravno,syth ymlaen
911,vorwärts::ADV,naprijed,ymlaen
912,rückwärts::ADV,natrag,yn ôl
913,zurück::ADV,nazad,yn ôl
914,zurück::ADV,natrag,yn ôl
915,unten::ADV,dolje,isod
916,unten::ADV,dolje,oddi tanodd
917,hinab::ADV,nizbrdo,i lawr
918,hinab::ADV,nizbrdo,i waered
919,oben::ADV,gore,fry
920,hinauf::ADV,uzbrdo,i fyny
921,hinauf::ADV,uzbrdo,i'r lan
922,überall::ADV,svuda,ym mhobman
923,überall::ADV,svagdje,ym mhobman
924,nicht::ADV,ne,ni
925,nicht::ADV,ne,nid
926,ein wenig::ADV,malo,tipyn
927,ein wenig::ADV,malo,ychydig
928,kaum::ADV,tek,prin
929,kaum::ADV,jedva,prin
930,sehr::ADV,jako,iawn
931,sehr::ADV,veoma,iawn
932,so::ADV,tako,fel
933,so::ADV,tako,felly
934,so::ADV,ovako,fel
935,so::ADV,ovako,felly
936,noch::ADV,još,eto
937,nur::ADV,samo,yn unig
938,schon::ADV,već,eisoes
939,schon::ADV,već,yn barod
940,wieder::ADV,opet,drachefn
941,wieder::ADV,ponovo,drachefn
942,vergebens::ADV,uzalud,yn ofer
943,vergebens::ADV,zabadava,yn ofer
944,vor::PRP,pred,o flaen
945,vor::PRP,ispred,o flaen
946,hinter::PRP,za,ar ôl
947,hinter::PRP,iza,ar ôl
948,unter::PRP,pod,islaw
949,unter::PRP,ispod,islaw
950,durch::PRP,po,trwy
951,durch::PRP,kroz,trwy
952,neben::PRP,kraj,ar bwys
953,neben::PRP,pored,ar bwys
954,neben::PRP,pokraj,ar bwys
955,zwischen::PRP,među,rhwng
956,zwischen::PRP,među,cydrhwng
957,zwischen::PRP,između,rhwng
958,zwischen::PRP,između,cydrhwng
959,wegen::PRP,radi,o achos
960,wegen::PRP,radi,oherwydd
961,wegen::PRP,zbog,o achos
962,wegen::PRP,zbog,oherwydd
963,dies::PRN,ovo,hyn
964,das::PRN,to,hynny
965,das::PRN,ono,hynny
966,alles::PRN,sve,popeth
967,ich::PRN,ja,fi
968,du::PRN,ti,ti
969,er::PRN,on,fe
970,wir::PRN,mi,ni
971,ihr::PRN,vi,chi
972,sie::PRN,oni,hwy
973,was::FPRN,što,pa beth
974,wer::FPRN,tko,pwy
975,wo::FADV,gdje,ble
976,wo::FADV,gdje,ym mha le
977,wohin::FADV,kuda,i ble
978,wohin::FADV,kuda,i ba le
979,wohin::FADV,kamo,i ble
980,wohin::FADV,kamo,i ba le
981,wie::FADV,kako,sut
982,warum::FADV,zašto,pam
983,wieviel::FNUM,koliko,faint
984,eins::NUM,jedan,un
985,zwei::NUM,dva,dau
986,drei::NUM,tri,tri
987,vier::NUM,četiri,pedwar
988,fünf::NUM,pet,pump
989,sechs::NUM,šest,chwech
990,sieben::NUM,sedam,saith
991,acht::NUM,osam,wyth
992,neun::NUM,devet,naw
993,zehn::NUM,deset,deg
994,elf::NUM,jedanaest,un ar ddeg
995,zwölf::NUM,dvanaest,deuddeg
996,zwölf::NUM,dvanaest,un deg dau
997,zwanzig::NUM,dvadeset,ugain
998,dreißig::NUM,trideset,tri deg
999,dreißig::NUM,trideset,deg ar hugain
1000,vierzig::NUM,četrdeset,deugain
1001,fünfzig::NUM,pedeset,hanner cant
1002,sechzig::NUM,šezdeset,chwe deg
1003,siebzig::NUM,sedamdeset,saith deg
1004,siebzig::NUM,sedamdeset,deg a thrigain
1005,achtzig::NUM,osamdeset,wyth deg
1006,achtzig::NUM,osamdeset,pedar ugain
1007,neunzig::NUM,devetdeset,naw deg
1008,neunzig::NUM,devetdeset,deg a phedwar ugain
1009,hundert::NUM,sto,cant
1010,tausend::NUM,tisuća,mil
1011,und::CNJ,i,a
1012,und::CNJ,te,a
1013,oder::CNJ,ili,neu
1014,stehen::V,stajati,sefyll
1015,sitzen::V,sjediti,eistedd
1016,liegen::V,ležati,gorwedd
1017,hängen::V,visiti,hongian
1018,werden::V,postati,dod yn
1019,werden::V,postati,mynd yn
1020,werden::V,činiti se,dod yn
1021,werden::V,činiti se,mynd yn
1022,passieren::V,desiti se,digwydd
1023,passieren::V,dogoditi se,digwydd
1024,beginnen::V,početi,cychwyn
1025,enden::V,prestati,gorffen
1026,enden::V,svršiti se,gorffen
1027,wechseln::V,mijenjati se,newid
1028,aufgehen[Sonne]::V,izići,codi
1029,untergehen[Sonne]::V,zaći,machlud
1030,scheinen[Sonne]::V,sijati,tywynnu
1031,donnern::V,grmjeti,taranu
1032,wehen::V,duhati,chwythu
1033,strömen::V,strujati,ffrydio
1034,fließen::V,teći,llifo
1035,sich drehen::V,obrtati se,troi
1036,sich drehen::V,obrtati se,cylchdroi
1037,sich drehen::V,vrtjeti se,troi
1038,sich drehen::V,vrtjeti se,cylchdroi
1039,schwanken::V,teturati,siglo
1040,schwanken::V,kolebati se,siglo
1041,schwingen::V,njihati,siglo
1042,schwingen::V,titrati,siglo
1043,fallen::V,padati,cwympo
1044,brennen::V,gorjeti,llosgi
1045,rauchen::V,dimiti se,mygu
1046,regnen::V,kišiti,glawio
1047,regnen::V,daždjeti,glawio
1048,gefrieren::V,smrznuti se,rhewi
1049,tauen::V,kopnjeti,toddi
1050,tauen::V,kopnjeti,meirioli
1051,tauen::V,kraviti se,toddi
1052,tauen::V,kraviti se,meirioli
1053,schmelzen::V,topiti se,toddi
1054,trocknen::V,sušiti se,sychu
1055,sieden::V,kipjeti,berwi
1056,sieden::V,ključati,berwi
1057,faulen::V,gnjiti,pydru
1058,faulen::V,gnjiti,braenu
1059,verfaulen::V,sagnjiti,pydru
1060,verfaulen::V,sagnjiti,dadfeilio
1061,reißen::V,otrgnuti se,clecian
1062,reißen::V,otrgnuti se,torri'n glats
1063,versinken::V,tonuti,suddo
1064,versinken::V,propasti,suddo
1065,vergehen::V,prolaziti,myned heibio
1066,vergehen::V,prolaziti,pasio
1067,erscheinen::V,pojaviti se,ymddangos
1068,verschwinden::V,nestati,diflannu
1069,verschwinden::V,izgubiti se,diflannu
1070,sinken::V,trgnuti,syrthio
1071,sinken::V,spustiti se,syrthio
1072,abnehmen::V,opasti,lleihau
1073,zunehmen::V,povećati se,cynyddu
1074,steigen::V,uzići,codi
1075,steigen::V,nadoći,codi
1076,wachsen::V,rasti,tyfu
1077,glänzen::V,blistati,disgleirio
1078,glänzen::V,sjati se,disgleirio
1079,funkeln::V,svjetlucati,pefrio
1080,lärmen::V,bučati,cadw sŵn
1081,lärmen::V,bučati,gwneud twrw
1082,lärmen::V,galamiti,cadw sŵn
1083,lärmen::V,galamiti,gwneud twrw
1084,läuten::V,zvoniti,canu
1085,klingeln::V,zvoniti,canu
1086,klingeln::V,zvoniti,seinio
1087,klirren::V,zvečati,tincian
1088,brausen::V,hujati,rhuo
1089,rauschen::V,šumiti,siffrwd
1090,rauschen::V,šumiti,chwithrwd
1091,rauschen::V,šuškati,siffrwd
1092,rauschen::V,šuškati,chwithrwd
1093,klingen::V,zvučati,seinio
1094,bellen::V,lajati,cyfarth
1095,heulen::V,zavijati,udo
1096,heulen::V,zavijati,oernadu
1097,blasen::V,puhati,chwythu
1098,pfeifen::V,fućkati,chwibanu
1099,schreien::V,vikati,gweiddi
1100,schreien::V,vikati,bloeddio
1101,schreien::V,kričati,gweiddi
1102,schreien::V,kričati,bloeddio
1103,stöhnen::V,stenjati,griddfan
1104,zittern::V,drhtati,crynu
1105,zittern::V,trepetati,crynu
1106,leben::V,živjeti,byw
1107,geboren werden::V,roditi se,cael eich geni
1108,atmen::V,disati,anadlu
1109,trinken::V,piti,yfed
1110,essen::V,jesti,bwyta
1111,schlucken::V,gutati,llyncu
1112,müde werden::V,umoriti se,blino
1113,einschlafen::V,usnuti,mynd i gysgu
1114,einschlafen::V,usnuti,syrthio i gysgu
1115,einschlafen::V,zaspati,mynd i gysgu
1116,einschlafen::V,zaspati,syrthio i gysgu
1117,schlafen::V,spati,huno
1118,schlafen::V,spati,cysgu
1119,aufwachen::V,probuditi se,dihuno
1120,aufstehen::V,ustati,codi
1121,sich erholen::V,odmoriti se,ymlacio
1122,sich erholen::V,odmoriti se,dadflino
1123,krank werden::V,oboljeti se,mynd yn sâl
1124,krank werden::V,oboljeti se,mynd yn wael
1125,krank werden::V,razboljeti se,mynd yn sâl
1126,krank werden::V,razboljeti se,mynd yn wael
1127,krank sein::V,bolovati,gwaelu
1128,schmerzen::V,boljeti,brifo
1129,husten::V,kašljati,pesychu
1130,genesen::V,ozdraviti,gwella
1131,genesen::V,ozdraviti,cael yn ôl
1132,genesen::V,oporaviti se,gwella
1133,genesen::V,oporaviti se,cael yn ôl
1134,sterben::V,umrijeti,marw
1135,umkommen::V,skapati,trengi
1136,sich bewegen::V,gibati se,symud
1137,sich bewegen::V,kretati se,symud
1138,sich rühren::V,maknuti se,syflyd
1139,sich erheben::V,dići se,codi
1140,sich setzen::V,sjesti,eistedd
1141,hinfallen::V,pasti,cwympo
1142,laufen::V,hodati,cerdded
1143,schreiten::V,stupati,camu
1144,spazierengehen::V,šetati se,mynd am dro
1145,eilen::V,hitati,rhuthro
1146,sich beeilen::V,požuriti se,brysio
1147,sausen::V,juriti,rhuthro
1148,rennen::V,trčati,rhedeg
1149,springen::V,skakati,llamu
1150,springen::V,skakati,neidio
1151,klettern::V,popeti se,dringo
1152,klettern::V,penjati se,dringo
1153,schaukeln::V,ljuljati se,siglo
1154,kriechen::V,puzati,cropian
1155,kriechen::V,gmizati,cropian
1156,schwimmen::V,plivati,nofio
1157,tauchen::V,roniti,plymio
1158,tauchen::V,roniti,ymsuddo
1159,tauchen::V,gnjuriti,plymio
1160,tauchen::V,gnjuriti,ymsuddo
1161,rudern::V,veslati,rhwyfo
1162,fahren::V,voziti se,gyrru
1163,fahren::V,voziti se,dreifio
1164,fliegen::V,letjeti,hedfan
1165,fliegen::V,lijetati,hedfan
1166,gehen::V,ići,mynd
1167,weggehen::V,otići,mynd
1168,weggehen::V,otići,ymadael
1169,abfahren::V,krenuti,ymadael
1170,abfahren::V,otputovati,ymadael
1171,anhalten::V,stati,stopio
1172,anhalten::V,zaustaviti,stopio
1173,hineingehen::V,ulaziti,mynd i mewn
1174,eintreten::V,ući,mynd i
1175,kommen::V,doći,dod
1176,ankommen::V,stići,cyrraedd
1177,zurückkommen::V,vratiti se,dychwelyd
1178,zurückkommen::V,povratiti se,dychwelyd
1179,bleiben::V,ostati,aros
1180,bleiben::V,ostati,sefyll
1181,warten::V,čekati,aros
1182,warten::V,čekati,disgwyl
1183,erwarten::V,očekivati,disgwyl
1184,suchen::V,tražiti,chwilio am
1185,finden::V,naći,darganfod
1186,versuchen::V,pokušati,profi
1187,versuchen::V,pokušati,ceisio
1188,vorbereiten::V,spremiti,paratoi
1189,vorbereiten::V,pripremiti,paratoi
1190,lieben::V,voljeti,caru
1191,mögen::V,voljeti,hoffi
1192,lachen::V,smijati se,chwerthin
1193,rühren::V,taknuti,cynhyrfu
1194,weinen::V,plakati,wylo
1195,weinen::V,plakati,llefain
1196,schimpfen::V,psovati,grwgnach
1197,sich ärgern::V,ljutiti se,gofidio
1198,sich fürchten::V,bojati se,ofni
1199,fürchten::V,bojati se,arswydo
1200,fliehen::V,pobjeći,ffoi
1201,flüchten::V,utjeći,dianc
1202,sehen::V,vidjeti,gweld
1203,anschauen::V,ogledati,syllu
1204,anschauen::V,ogledati,edrych
1205,ansehen::V,gledati,gwylio
1206,hören::V,čuti,clywed
1207,zuhören::V,slušati,gwrando
1208,probieren::V,probati,profi
1209,riechen::V,osjećati miris,arogli
1210,fühlen::V,osjećati,teimlo
1211,fühlen::V,osjećati,clywed
1212,scheinen::V,činiti se,ymddangos
1213,zu sehen sein::V,biti vidljiv,dod i'r golwg
1214,vernehmen::V,saznati,clywed sôn am
1215,frieren::V,zima je,bod yn oer
1216,tun::V,raditi,gwneud
1217,können::V,moći,gallu
1218,wollen::V,htjeti,bod mewn angen
1219,anfangen::V,početi,dechrau
1220,beenden::V,svršiti,darfod
1221,beenden::V,svršiti,gorffen
1222,beenden::V,dovršiti,darfod
1223,beenden::V,dovršiti,gorffen
1224,aufhören::V,prestati,peidio
1225,gelingen::V,uspjeti,llwyddo
1226,geraten::V,desiti se,diweddu
1227,öffnen::V,otvoriti,agor
1228,schließen::V,zatvoriti,cau
1229,stellen::V,metnuti,gosod
1230,stellen::V,postaviti,gosod
1231,setzen::V,posaditi,gosod
1232,legen::V,polagati,gosod
1233,berühren::V,doticati,cyffwrdd
1234,berühren::V,dodirivati,cyffwrdd
1235,verbinden::V,spojiti,cysylltu
1236,verbinden::V,zavezati,cysylltu
1237,bedecken::V,pokriti,gorchuddio
1238,aufhängen::V,objesiti,crogi
1239,aufhängen::V,objesiti,hongian
1240,anzünden::V,upaliti,cynnau
1241,anzünden::V,zapaliti,cynnau
1242,aufheben::V,podići,codi
1243,aufheben::V,podignuti,codi
1244,zurücklassen::V,ostaviti,gadael
1245,zurücklassen::V,pustiti natrag,gadael
1246,verlieren::V,izgubiti,colli
1247,fallen lassen::V,ispustiti,gollwng
1248,machen::V,uraditi,gwneud
1249,machen::V,načiniti,gwneud
1250,machen::V,napraviti,gwneud
1251,herstellen::V,proizvesti,cynhyrchu
1252,bauen::V,graditi,adeiladu
1253,reparieren::V,popraviti,trwsio
1254,reparieren::V,popraviti,atgyweirio
1255,verbessern::V,poboljšati,diwygio
1256,ändern::V,promijeniti,altro
1257,graben::V,kopati,palu
1258,graben::V,kopati,cloddio
1259,graben::V,kopkati,palu
1260,graben::V,kopkati,cloddio
1261,beugen::V,saviti,plygu
1262,biegen::V,saviti,plygu
1263,biegen::V,sagnuti,plygu
1264,drehen::V,vrtjeti,troelli
1265,wenden::V,obrnuti,troi
1266,umdrehen::V,okrenuti,troi
1267,umdrehen::V,prevŕnuti,troi
1268,heben::V,dizati,codi
1269,hochheben::V,dignuti,dyrchafu
1270,ergreifen::V,uhvatiti,gafael
1271,ergreifen::V,prihvatiti,gafael
1272,halten::V,držati,dal
1273,drücken::V,pritiskivati,pwyso
1274,drücken::V,pritiskivati,gwasgu
1275,schieben::V,gurati,gwthio
1276,kratzen::V,česati,crafu
1277,kratzen::V,grepsti,crafu
1278,lecken::V,lizati,llyfu
1279,beißen::V,ujesti,cnoi
1280,beißen::V,ujesti,brathu
1281,beißen::V,gristi,cnoi
1282,beißen::V,gristi,brathu
1283,abreißen::V,otkinuti,tynnu ymaith
1284,abschneiden::V,odrezati,torri
1285,binden::V,vezati,clymu
1286,stecken::V,turiti,plannu
1287,brechen::V,slomiti,torri
1288,klopfen::V,lupati,taro
1289,klopfen::V,kucati,taro
1290,hauen::V,tući,taro
1291,hauen::V,udarati,taro
1292,kleben::V,lijepiti,gludio
1293,reiben::V,trti,rhwbio
1294,streichen::V,namazati,taenu
1295,schleifen::V,brusiti,hogi
1296,schneiden::V,rezati,torri
1297,rütteln::V,drmati,ysgytio
1298,schütteln::V,tresti,siglo
1299,schütteln::V,tresti,ysgwyd
1300,schwenken::V,mahati,siglo
1301,schütten::V,sipati,tywallt
1302,schütten::V,lijevati,tywallt
1303,füllen::V,napuniti,llenwi
1304,einwickeln::V,umotati,lapio
1305,einwickeln::V,zamotati,lapio
1306,tragen::V,nositi,cludo
1307,schleppen::V,tegliti,llusgo
1308,ziehen::V,vući,tynnu
1309,aufbewahren::V,čuvati,cadw
1310,werfen::V,bacati,taflu
1311,fangen::V,loviti,dal
1312,fangen::V,hvatati,dal
1313,packen::V,ščepati,cipio
1314,packen::V,ščepati,crafangu
1315,packen::V,zgrabiti,cipio
1316,packen::V,zgrabiti,crafangu
1317,verstecken::V,sakriti,celu
1318,verstecken::V,sakriti,cuddio
1319,teilen::V,podijeliti,rhannu
1320,schicken::V,slati,anfon
1321,bringen::V,donijeti,dod â
1322,hinzufügen::V,dodati,chwanegu
1323,hinzufügen::V,pridati,chwanegu
1324,bekommen::V,dobiti,cael
1325,erhalten::V,primiti,derbyn
1326,nehmen::V,uzeti,cymryd
1327,wählen::V,izabrati,dewis
1328,auswählen::V,odabrati,dethol
1329,bewahren::V,sačuvati,cadw
1330,behindern::V,smetati,atal
1331,behindern::V,smetati,rhwystro
1332,verderben::V,pokvariti,difetha
1333,beschädigen::V,oštetiti,niweidio
1334,zerbrechen::V,razbiti,torri
1335,zerbrechen::V,prelomiti,torri
1336,zerreißen::V,poderati,rhwygo
1337,zerreißen::V,rastrgnuti,rhwygo
1338,zerstören::V,razoriti,dinistrio
1339,zerstören::V,razrušiti,dinistrio
1340,verbrennen::V,spaliti,llosgi
1341,verbrennen::V,sagorjeti,llosgi
1342,geben::V,dati,rhoi
1343,reichen::V,pružiti,estyn
1344,schenken::V,darivati,rhoddi
1345,versprechen::V,obećati,addo
1346,wünschen::V,željeti,dymuno
1347,loben::V,hvaliti,canmol
1348,küssen::V,ljubiti,cusanu
1349,wiegen::V,njihati,siglo
1350,wiegen::V,ljuljati,siglo
1351,zudecken::V,pokriti,gorchuddio
1352,wecken::V,probuditi,deffro
1353,zeigen::V,pokazati,dangos
1354,führen::V,voditi,arwain
1355,lehren::V,učiti,dysgu
1356,unterrichten::V,poučiti,hyfforddi
1357,aufziehen::V,uzgajati,dod i fyny
1358,leiten::V,upravljati,arwain
1359,antreiben::V,natjeravati,annog
1360,lassen::V,dati,gadael
1361,einladen::V,pozvati,gwahodd
1362,vereinigen::V,ujediniti,uno
1363,vereinigen::V,ujediniti,cyfuno
1364,besuchen::V,posjetiti,ymweld â
1365,treffen::V,sresti,cwrdd
1366,treffen::V,sresti,cyfarfod
1367,sich versammeln::V,okupiti se,casglu
1368,sich versammeln::V,okupiti se,cynnull
1369,spielen::V,igrati se,chwarae
1370,singen::V,pjevati,canu
1371,tanzen::V,plesati,dawnsio
1372,sich trennen::V,razići se,ymwahanu
1373,verlassen::V,ostaviti,gadael
1374,verlassen::V,napustiti,gadael
1375,retten::V,spasiti,achub
1376,bewachen::V,čuvati,gwarchod
1377,bewachen::V,stražariti,gwarchod
1378,schützen::V,čuvati,noddi
1379,verteidigen::V,obraniti,amddiffyn
1380,sich schlagen::V,biti se,ffraeo
1381,sich schlagen::V,biti se,terfysgu
1382,sich schlagen::V,udariti se,ffraeo
1383,sich schlagen::V,udariti se,terfysgu
1384,schießen::V,pucati,saethu
1385,schießen::V,strijeljati,saethu
1386,siegen::V,pobijediti,ennill
1387,ärgern::V,ljutiti,cythruddo
1388,schlagen::V,biti,curo
1389,schlagen::V,udariti,curo
1390,treten::V,šutnuti,cicio
1391,stechen::V,ubosti,pigo
1392,stoßen::V,gurnuti,gwthio
1393,stehlen::V,ukrasti,dwyn
1394,stehlen::V,ukrasti,lladrata
1395,stören::V,smetati,aflonyddu
1396,belästigen::V,smetati,trafferthu
1397,belästigen::V,dosaditi,trafferthu
1398,verbergen::V,skriti,cuddio
1399,täuschen::V,obmanuti,twyllo
1400,betrügen::V,prevarati,hocedu
1401,töten::V,ubiti,lladd
1402,wohnen::V,stanovati,byw
1403,arbeiten::V,raditi,gweithio
1404,sammeln::V,sabrati,casglu
1405,pflücken::V,ubrati,casglu
1406,jagen::V,loviti,hela
1407,fischen::V,ribati,pysgota
1408,fischen::V,loviti ribu,pysgota
1409,fassen::V,uloviti,dal
1410,hüten::V,pasti,bugeilio
1411,treiben::V,goniti,gyrru
1412,anbinden::V,privezati,clymu
1413,füttern::V,hraniti,porthi
1414,melken::V,musti,godro
1415,hacken::V,sjeckati,torri
1416,gießen::V,politi,dyfrhau
1417,reifen::V,sazreti,aeddfedu
1418,zubereiten::V,prigotoviti,coginio
1419,kochen::V,kuhati,berwi
1420,backen::V,peći,pobi
1421,backen::V,peći,crasu
1422,braten::V,peći,ffrio
1423,braten::V,pržiti,ffrio
1424,umrühren::V,promiješati,cyffroi
1425,stricken::V,plesti,gwau
1426,nähen::V,šiti,gwnïo
1427,färben::V,obojiti,lliwio
1428,reinigen::V,očistiti,glanhau
1429,reinigen::V,počistiti,glanhau
1430,waschen::V,prati,golchi
1431,abwischen::V,otrti,sychu
1432,spülen::V,isprati,streulio
1433,spülen::V,oplakati,streulio
1434,fegen::V,mesti,ysgubo
1435,fegen::V,pomesti,ysgubo
1436,kehren::V,mesti,ysgubo
1437,baden::V,kupati se,cael bath
1438,sich waschen::V,umiti se,ymolchi
1439,sich waschen::V,prati se,ymolchi
1440,ausziehen::V,svući,tynnu
1441,anziehen::V,obući,gwisgo
1442,sich anziehen::V,obući se,ymwisgo
1443,kämmen::V,češljati,cribo
1444,schmücken::V,uresiti,harddu
1445,schmücken::V,uresiti,addurno
1446,schmücken::V,nakititi,harddu
1447,schmücken::V,nakititi,addurno
1448,sagen::V,reći,dweud
1449,sagen::V,kazati,dweud
1450,sprechen::V,govoriti,llefaru
1451,reden::V,govoriti,siarad
1452,reden::V,besjediti,siarad
1453,sich unterhalten::V,razgovarati se,sgwrsio
1454,fragen::V,pitati,gofyn
1455,bitten::V,moliti,gofyn am
1456,erzählen::V,ispričati,dweud
1457,erzählen::V,pripovjediti,dweud
1458,mitteilen::V,saopćiti,cyfleu
1459,nennen::V,nazvati,enwi
1460,rufen::V,zvati,galw
1461,rufen::V,dozvati,galw
1462,prahlen::V,hvalisati se,brolio
1463,prahlen::V,hvalisati se,ymffrostio
1464,übersetzen::V,prevesti,cyfieithu
1465,denken::V,misliti,meddwl
1466,glauben::V,vjerovati,credu
1467,glauben::V,vjerovati,coelio
1468,bemerken::V,zapaziti,sylwi
1469,bemerken::V,primijetiti,sylwi
1470,erkennen::V,prepoznati,adnabod
1471,begreifen::V,pojmiti,amgyffred
1472,begreifen::V,shvatiti,amgyffred
1473,verstehen::V,razabrati,deall
1474,lernen::V,učiti se,dysgu
1475,wissen::V,znati,gwybod
1476,sich erinnern an::V,sjetiti se,cofio
1477,vergessen::V,zaboraviti,anghofio
1478,messen::V,mjeriti,mesur
1479,zählen::V,brojiti,cyfrif
1480,rechnen::V,računati,cyfrifo
1481,lesen::V,čitati,darllen
1482,malen::V,slikati,peintio
1483,zeichnen::V,crtati,tynnu
1484,schreiben::V,pisati,ysgrifennu
1485,besitzen::V,imati,meddu
1486,besitzen::V,posjedovati,meddu
1487,kaufen::V,kupiti,prynu
1488,verkaufen::V,prodati,gwerthu
1489,verkaufen::V,raspačati,gwerthu
1490,bezahlen::V,platiti,talu am
1491,zahlen::V,plaćati,talu
1492,beherrschen::V,vladati,rheoli
1493,beherrschen::V,vladati,llywodraethu
1494,beherrschen::V,gospodariti,rheoli
1495,beherrschen::V,gospodariti,llywodraethu
1496,ertragen::V,trpjeti,dioddef
1497,ertragen::V,podnijeti,dioddef
1498,Gehirn::N,,ymennydd
