,Concept_ID,av,xal
729,hier::ADV,аниб,энүнд
730,hierhin::ADV,анибехун,нааран
731,von hier::ADV,гьаниса,эндәс
732,dort::ADV,гьениб,тенд
733,dorthin::ADV,гьадаба,тиигән
734,geradeaus::ADV,битӏутӏа,шуд
735,vorwärts::ADV,цебехун,уралан
736,rückwärts::ADV,нахъ-нахъ,гедргән
737,zurück::ADV,нахъе,хәрү
738,unten::ADV,ахакь,дор
739,unten::ADV,гъоркь,дор
740,hinab::ADV,эхебе,дор
741,hinab::ADV,эхебе,доракшан
742,oben::ADV,тӏад,деер
743,oben::ADV,тӏадехун,деер
744,hinauf::ADV,эхеде,өөдән
745,hinauf::ADV,эхеде,деер
746,überall::ADV,кибго,альд болв чигн
747,ein wenig::ADV,дагьабго,баахн
748,ein wenig::ADV,дагьабго,баахнар
749,kaum::ADV,хӏалалъ,әрә
750,sehr::ADV,кутакалда,йир
751,so::ADV,гьедин,иигҗ
752,noch::ADV,жеги,ода чигн
753,nur::ADV,гӏӣцӏго,һанцхн
754,wieder::ADV,на́хъеги,бас
755,vergebens::ADV,чӏалгӏаде,киидән
756,vor::PRP,цебе,урд
757,hinter::PRP,хадуса,ца
758,unter::PRP,ахакь,дор
759,unter::PRP,гъоркь,дор
760,neben::PRP,аскӏо,хаҗуд
761,zwischen::PRP,гьоркьоб,хоорнд
762,wegen::PRP,гьелда,көлтә
763,wegen::PRP,гьелда,деерәс
764,dies::PRN,гьаб,эн
765,dies::PRN,гьеб,эн
766,das::PRN,доб,тер
767,ich::PRN,дун,би
768,du::PRN,дуца,чи
769,er::PRN,доб,тер
770,wir::PRN,ниж,мадн
771,ihr::PRN,нуж,та
772,sie::PRN,дол,тедн
773,sie::PRN,эл,тедн
774,was::FPRN,щиб,юн
775,wer::FPRN,щиб,кен
776,wo::FADV,киб,хама
777,wo::FADV,кибехун,хама
778,wohin::FADV,кибехун,хамаран
779,wie::FADV,кин,яһҗ
780,wie::FADV,кин,яһад
781,warum::FADV,щай,юңгад
782,wieviel::FNUM,кигӏан,кедү
783,eins::NUM,цо,негн
784,zwei::NUM,кӏиго,хойр
785,drei::NUM,лъабго,һурвн
786,vier::NUM,ункъо,дөрвн
787,fünf::NUM,щуго,тавн
788,sechs::NUM,анлъго,зурһан
789,sieben::NUM,анкьго,долан
790,acht::NUM,микьго,нәәмн
791,neun::NUM,ичӏго,йисн
792,zehn::NUM,анцӏго,арвн
793,elf::NUM,анцӏила цо,арвн негн
794,zwölf::NUM,кӏиго-анцӏила,арвн хойр
795,zwanzig::NUM,къого,хөрн
796,dreißig::NUM,лъеберго,һучн
797,vierzig::NUM,кӏикъого,дөчн
798,fünfzig::NUM,кӏикъо́ялда анцӏго,тәвн
799,sechzig::NUM,лъабкъого,җирн
800,siebzig::NUM,лъабкъо́ялда анцӏго,далн
801,achtzig::NUM,ункъого,найн
802,neunzig::NUM,ункъоялда а́нцӏила,йирн
803,hundert::NUM,нусго,зун
804,tausend::NUM,азарго,миңһн
805,und::CNJ,ва,болн
806,und::CNJ,-ги,болн
807,oder::CNJ,ялъуни,эс гиҗ
808,oder::CNJ,ялъуни,эс гихлә
809,stehen::V,бахъунчӏезе,зогсх
810,sitzen::V,гӏодов чӏезе,суух
811,liegen::V,бегизе,кевтх
812,hängen::V,базе,өлгәтә бәәх
813,werden::V,бахъине,болх
814,passieren::V,лъугьине,болх
815,passieren::V,лъугьа-бахъине,болх
816,beginnen::V,байбихьизе,эклх
817,enden::V,лъугӏизе,төгсх
818,wechseln::V,хиса-басизе,хүврх
819,wechseln::V,хисизе,хүврх
820,aufgehen[Sonne]::V,баккизе,һарх
821,untergehen[Sonne]::V,щинкӏизе,орх
822,untergehen[Sonne]::V,щинкӏизе,сүүрлх
823,scheinen[Sonne]::V,къалъ-къалъизе,герлтх
824,donnern::V,гъугъазе,күрҗңнх
825,wehen::V,пуйзе,сальклх
826,strömen::V,чвахизе,һооҗх
827,fließen::V,чвахизе,урсх
828,sich drehen::V,сверизе,эргх
829,schwanken::V,хьвагӏезе,дәәвлх
830,schwanken::V,багъа-бачаризе,дәәвлх
831,schwingen::V,щвартӏезе,нәәхлх
832,fallen::V,бортизе,унх
833,fallen::V,бортизе,киисх
834,brennen::V,рекӏине,шатх
835,rauchen::V,кӏкӏуй буризе,ута һарһх
836,regnen::V,базе,орх
837,gefrieren::V,гӏу́низе,мөстх
838,tauen::V,биаризе,хәәлх
839,schmelzen::V,биине,хәәлх
840,schmelzen::V,биине,хәәлгдх
841,trocknen::V,бакъвазе,эврх
842,sieden::V,гьалдезе,буслх
843,faulen::V,махӏцине,үмкәрх
844,verfaulen::V,туризе,илҗрх
845,reißen::V,бихъизе,тасрх
846,versinken::V,гъанкъизе,чивх
847,vergehen::V,базе,болх
848,vergehen::V,бахъизе,болх
849,vergehen::V,ине,болх
850,erscheinen::V,баккизе,һарх
851,verschwinden::V,къине,уга болх
852,verschwinden::V,билизе,уга болх
853,sinken::V,гӏодо́бе ккезе,татгдх
854,abnehmen::V,тӏаса камизе,хасгдх
855,zunehmen::V,гӏемерлъизе,өсх
856,steigen::V,бахине,немх
857,wachsen::V,кӏодолъизе,өсх
858,wachsen::V,кӏодолъизе,урһх
859,glänzen::V,цӏвакизе,гилвкх
860,funkeln::V,паркъезе,цәклх
861,lärmen::V,хъудизе,шууглдх
862,lärmen::V,чӏиргъдизе,шууглдх
863,läuten::V,кьабизе,хоңх
864,klingeln::V,кьабизе,җиңнулх
865,klirren::V,зваргъизе,җиңнх
866,brausen::V,гьалаглъизе,догшрхх
867,rauschen::V,шуршудизе,сарҗңнх
868,klingen::V,бахъине,ә һарх
869,bellen::V,гъанчдезе,хуцх
870,heulen::V,рурудизе,уульх
871,blasen::V,гьохьизе,үләх
872,pfeifen::V,гьещтӏезе,ишкрх
873,schreien::V,ахӏизе,хәәкрх
874,schreien::V,ахӏдезе,хәәкрх
875,stöhnen::V,зигардизе,түңшх
876,zittern::V,дарран,дагҗннх
877,zittern::V,гьаргьадизе,дагҗннх
878,leben::V,бетӏербахъизе,бәәх
879,geboren werden::V,лъугьине,төрх
880,atmen::V,хӏухьел биччазе,әмсхлх
881,trinken::V,гьекъезе,уух
882,essen::V,квине,идх
883,essen::V,кваназе,идх
884,schlucken::V,кӏкӏвине,зальгх
885,schlucken::V,къулчӏизе,зальгх
886,müde werden::V,сваказе,көшх
887,einschlafen::V,кьижизе,унтх
888,einschlafen::V,гъапуллъизе,унтх
889,schlafen::V,кьижизе,нөөрсх
890,aufwachen::V,бигьине,серх
891,aufstehen::V,бахъине,босх
892,aufstehen::V,тӏадебахъине,босх
893,sich erholen::V,хьи бахъизе,амрх
894,sich erholen::V,хӏалхьи гьабизе,амрх
895,krank werden::V,унтизе,гемтх
896,krank sein::V,унтизе,шалтглх
897,schmerzen::V,унтизе,өвдх
898,husten::V,хъегӏизе,ханях
899,genesen::V,лъилъизе,эдгх
900,sterben::V,хвезе,үкх
901,sterben::V,хвезе,өңгрх
902,umkommen::V,гьалаглъизе,үкх
903,sich bewegen::V,багъаризе,көдлх
904,sich bewegen::V,багъаризе,көндрх
905,sich bewegen::V,багъаргъизе,көдлх
906,sich bewegen::V,багъаргъизе,көндрх
907,sich rühren::V,багъаризе,көндрх
908,sich erheben::V,тӏадебахъине,босх
909,sich erheben::V,бахъине,босх
910,sich setzen::V,гӏодов чӏезе,суух
911,hinfallen::V,щапизе,унх
912,hinfallen::V,щапизе,киисх
913,laufen::V,хьвадизе,йовх
914,schreiten::V,чӏезе,алхх
915,spazierengehen::V,тира-сверизе,сергҗ йовх
916,eilen::V,ракӏхӏалакине,шулудх
917,eilen::V,дуризе,шулудх
918,sich beeilen::V,дуризе,адһх
919,sich beeilen::V,дуризе,шамдх
920,sich beeilen::V,гӏедегӏизе,адһх
921,sich beeilen::V,гӏедегӏизе,шамдх
922,sausen::V,тӏуризе,хурдлх
923,sausen::V,тӏуризе,йир_хурдар_гүүх
924,sausen::V,тӏуризе,йир_хурдар_йовх
925,rennen::V,бекеризе,гүүх
926,springen::V,кӏанцӏизе,һәрәдх
927,klettern::V,хархадизе,давшх
928,schaukeln::V,гьерщезе,дүүдңндх
929,kriechen::V,хъурщизе,мөлкх
930,schwimmen::V,лъедезе,усчх
931,tauchen::V,букъардизе,булхх
932,rudern::V,хазе,хәәвдх
933,fahren::V,ине,йовх
934,fliegen::V,боржине,нисх
935,gehen::V,ине,йовх
936,weggehen::V,ине,йовх
937,weggehen::V,ине,одх
938,weggehen::V,ине,һарх
939,weggehen::V,ине,мөрлх
940,abfahren::V,къокъине,мордх
941,anhalten::V,чӏезе,зогсх
942,anhalten::V,тархъизе,зогсх
943,anhalten::V,лъалхъизе,зогсх
944,hineingehen::V,тӏаделъугьине,орх
945,eintreten::V,лъугьине,орх
946,kommen::V,бачӏине,ирх
947,ankommen::V,щвезе,ирх
948,ankommen::V,тӏадебачӏине,ирх
949,zurückkommen::V,тадбуссине,орх
950,zurückkommen::V,тӏадбуссине,орх
951,bleiben::V,чӏезе,бәәх
952,bleiben::V,хутӏизе,бәәх
953,warten::V,чӏезе,күләх
954,erwarten::V,балагьизе,күләх
955,suchen::V,балагьизе,хәәх
956,finden::V,батизе,олх
957,versuchen::V,хӏалбихьизе,седх
958,vorbereiten::V,хӏадурлъизабизе,белдх
959,lieben::V,балай бегьизе,дурлх
960,mögen::V,бокьизе,таассгдх
961,lachen::V,белъизе,инәх
962,weinen::V,гӏодизе,уульх
963,schimpfen::V,гъанчдезе,харах
964,sich ärgern::V,вагъизе,уурлх
965,sich ärgern::V,ццида́хине,уурлх
966,sich fürchten::V,хӏинкъизе,әәх
967,fürchten::V,беркъазе,әәх
968,fürchten::V,беркъазе,сүрдх
969,fürchten::V,хӏинкъа-къазе,әәх
970,fürchten::V,хӏинкъа-къазе,сүрдх
971,fliehen::V,лъутизе,зулх
972,flüchten::V,лъутизе,орһх
973,flüchten::V,лъутизе,зулх
974,sehen::V,бихьизе,үзх
975,anschauen::V,бертӏамизе,харх
976,anschauen::V,балагьизе,харх
977,ansehen::V,бала-гъалагьизе,хәләх
978,ansehen::V,бала-гъалагьизе,үзх
979,hören::V,рагӏизе,соңсх
980,zuhören::V,гӏенеккизе,соңсх
981,probieren::V,кӏалдиб хъва́зе,амсх
982,probieren::V,чӏамизе,амсх
983,riechen::V,су́нтӏизе,үнрчлх
984,fühlen::V,чӏвазе,медх
985,zu sehen sein::V,бихьизе,үзгдх
986,vernehmen::V,рагӏизе,соңсх
987,frieren::V,цӏорозе,даарх
988,tun::V,гьабизе,кех
989,können::V,кӏвезе,чадх
990,können::V,лъазе,чадх
991,wollen::V,бокьизе,дурлх
992,anfangen::V,байбихьизе,эклх
993,beenden::V,тӏубазабизе,дуусх
994,beenden::V,лъугӏизабизе,дуусх
995,aufhören::V,бахъизе,уурх
996,gelingen::V,бахъизе,бүтх
997,gelingen::V,бахъизе,күцәх
998,geraten::V,бахъизе,болх
999,öffnen::V,рагьизе,секх
1000,schließen::V,къазе,хаах
1001,stellen::V,чӏвазе,тәвх
1002,setzen::V,рекӏинабизе,суулһх
1003,setzen::V,гӏодор чӏезаризе,суулһх
1004,legen::V,лъезе,тәвх
1005,berühren::V,хъвазе,көндәх
1006,verbinden::V,хьухьине,боох
1007,verbinden::V,бухьине,боох
1008,bedecken::V,кквезе,хучх
1009,bedecken::V,кквезе,бүркх
1010,aufhängen::V,базе,өлгх
1011,anzünden::V,бакизе,асах
1012,anzünden::V,бакизе,шатах
1013,anzünden::V,рекӏинабизе,асах
1014,anzünden::V,рекӏинабизе,шатах
1015,zurücklassen::V,тезе,үлдәх
1016,verlieren::V,билизабизе,геех
1017,fallen lassen::V,бортизабизе,алдх
1018,machen::V,гьабизе,кех
1019,herstellen::V,гьабизе,кех
1020,herstellen::V,хӏадурлъизабизе,кех
1021,bauen::V,базе,тосхх
1022,bauen::V,гьабизе,тосхх
1023,reparieren::V,къачӏазе,ясх
1024,verbessern::V,лъикӏлъизабизе,сәәрүлх
1025,ändern::V,хисизабизе,хүврәх
1026,graben::V,бухъизе,малтх
1027,beugen::V,хьетӏизабизе,нуһлх
1028,biegen::V,гьетӏизабизе,матилһх
1029,drehen::V,тиризабизе,эргүлх
1030,drehen::V,свердизабизе,эргүлх
1031,wenden::V,бегизе,көмрх
1032,wenden::V,бегизе,эргүлх
1033,umdrehen::V,бегизе,эргүлх
1034,umdrehen::V,бега-битӏизе,эргүлх
1035,heben::V,борхизе,өргх
1036,heben::V,борхизе,деер өргх
1037,hochheben::V,борхалъизабизе,өргх
1038,hochheben::V,борхизе,өргх
1039,ergreifen::V,кквезе,бәрх
1040,halten::V,кквезе,бәрх
1041,drücken::V,къазе,шахх
1042,drücken::V,къанцӏу́зе,шахх
1043,drücken::V,къвал ба́зе,шахх
1044,schieben::V,хъилдизе,түлкх
1045,kratzen::V,хачазе,мааҗх
1046,lecken::V,чӏикӏизе,долах
1047,beißen::V,хӏанчӏизе,хазх
1048,beißen::V,хӏанчӏизабизе,хазх
1049,abreißen::V,тӏезе,таслх
1050,abreißen::V,тӏезабизе,таслх
1051,abschneiden::V,къотӏизе,тәәрх
1052,binden::V,бухьине,боох
1053,stecken::V,къазабизе,шаах
1054,stecken::V,къазабизе,хатхх
1055,brechen::V,бекизе,хамхлх
1056,klopfen::V,дванкезе,цокх
1057,hauen::V,базе,цокх
1058,kleben::V,бацӏцӏине,наах
1059,reiben::V,хачазе,зүлгх
1060,streichen::V,бахине,наах
1061,streichen::V,бахине,лашх
1062,streichen::V,бахине,түркх
1063,streichen::V,жужазе,наах
1064,streichen::V,жужазе,лашх
1065,streichen::V,жужазе,түркх
1066,schleifen::V,лъухьизе,хурцлх
1067,schneiden::V,къотӏизе,хәәчлх
1068,rütteln::V,багъа-бачаризабизе,дәәвлүлх
1069,schütteln::V,кӏобокӏизе,сегсрх
1070,schwenken::V,гьесадизе,дайлх
1071,schwenken::V,хьвагӏезабизе,дайлх
1072,schütten::V,тӏезе,кех
1073,füllen::V,цӏезабизе,дүүргх
1074,einwickeln::V,жемизе,орах
1075,tragen::V,баччизе,зөөх
1076,schleppen::V,бехъерхъизе,чирх
1077,ziehen::V,цӏазе,татх
1078,aufbewahren::V,цӏунизе,хадһлх
1079,werfen::V,рехизе,хайх
1080,fangen::V,кквезе,бәрх
1081,fangen::V,кквезе,хавлх
1082,packen::V,кквезе,бәрх
1083,verstecken::V,бахчизе,дүрх
1084,verstecken::V,бахчизе,бултулх
1085,teilen::V,бикьизе,хувах
1086,schicken::V,битӏизе,илгәх
1087,bringen::V,баччизе,авч ирх
1088,hinzufügen::V,жубазе,немх
1089,bekommen::V,щвезе,авх
1090,erhalten::V,щвезе,авх 
1091,erhalten::V,босизе,авх 
1092,nehmen::V,босизе,авх
1093,wählen::V,бищизе,шүүх
1094,auswählen::V,тӏасабищизе,шүүх
1095,bewahren::V,цӏунизе,хадһлх
1096,bewahren::V,цӏунизе,кевтнь үлдәх
1097,bewahren::V,цӏунизе,кевтнь бәәлһх
1098,behindern::V,квекӏен гьабизе,харшлх
1099,verderben::V,хвезабизе,үрәх
1100,beschädigen::V,галгъазабизе,эвдх
1101,zerbrechen::V,щущазабизе,күүлх
1102,zerbrechen::V,щущазабизе,хамхлх
1103,zerreißen::V,бихъизе,шуучх
1104,zerstören::V,биххизабизе,эвдх
1105,verbrennen::V,бухӏизе,шатах
1106,geben::V,кьезе,өгх
1107,reichen::V,кьезе,өгх
1108,schenken::V,кьезе,белглх
1109,versprechen::V,назру гьабизе,амлх
1110,wünschen::V,бокьизе,сә хәәх
1111,loben::V,беццизе,магтх
1112,loben::V,бецца-бекъизе,магтх
1113,küssen::V,баизе,үмсх
1114,wiegen::V,чӏучӏадизабизе,саатулх
1115,zudecken::V,тӏадбигъине,бүркх
1116,wecken::V,бигьинабизе,серүлх
1117,zeigen::V,бихьизабизе,үзүлх
1118,führen::V,бачине,көтлх
1119,lehren::V,малъизе,заах
1120,lehren::V,малъизе,сурһх
1121,lehren::V,цӏализабизе,заах
1122,lehren::V,цӏализабизе,сурһх
1123,unterrichten::V,цӏализабизе,сурһх
1124,unterrichten::V,цӏализабизе,багшлх
1125,aufziehen::V,гӏезабизе,өскәх
1126,leiten::V,нухмалъи гьабизе,һардх
1127,leiten::V,нухмалъи гьабизе,толһалх
1128,antreiben::V,гӏедегӏизабизе,шамдах
1129,einladen::V,ахӏизе,үрх
1130,einladen::V,тӏадеахӏизе,үрх
1131,vereinigen::V,цолъизабизе,хамцулх
1132,besuchen::V,баккизе,одх
1133,besuchen::V,хьвадизе,одх
1134,treffen::V,дандчӏвазе,харһх
1135,sich versammeln::V,данделъизе,цуглрх
1136,sich versammeln::V,данделъизе,хурх
1137,sich versammeln::V,бакӏаризе,цуглрх
1138,sich versammeln::V,бакӏаризе,хурх
1139,spielen::V,басандизе,наадх
1140,singen::V,ахӏизе,дуулх
1141,tanzen::V,кьурдизе,биилх
1142,sich trennen::V,батӏалъизе,хаһцх
1143,verlassen::V,тезе,хайх
1144,verlassen::V,рехунтезе,хайх
1145,retten::V,хвасар гьабизе,әм аврх
1146,retten::V,хвасар гьабизе,әәмшгәс харсх
1147,retten::V,хвасарлъизабизе,әм аврх
1148,retten::V,хвасарлъизабизе,әәмшгәс харсх
1149,bewachen::V,цӏунизе,харх
1150,bewachen::V,цӏунизе,манх
1151,schützen::V,цӏунизе,харсх
1152,verteidigen::V,цӏунизе,харсх
1153,sich schlagen::V,багъизе,гүвдлдх
1154,schießen::V,речӏчӏизе,хах
1155,siegen::V,бергьине,диилх
1156,ärgern::V,вагъизавизе,уурлулх
1157,schlagen::V,кьабизе,цокх
1158,schlagen::V,кьабизе,гүвдх
1159,treten::V,мал тункизе,
1160,stechen::V,къазабизе,хатхх
1161,stoßen::V,тункизе,түлкчкх
1162,stoßen::V,хъилдизе,түлкчкх
1163,stehlen::V,щинкӏизабизе,хулхалх
1164,stören::V,квекӏен гьабизе,һә болх
1165,stören::V,татубахъи гьабизе,һә болх
1166,belästigen::V,рахӏатхвезабизе,амр эс өгх
1167,verbergen::V,бахчизе,нуух
1168,verbergen::V,бахчизе,бултулх
1169,verbergen::V,балъго тезе,нуух
1170,verbergen::V,балъго тезе,бултулх
1171,täuschen::V,божуда рекӏкӏ гьабизе,меклх
1172,täuschen::V,гуккизе,меклх
1173,betrügen::V,хӏилла гьабизе,меклх
1174,betrügen::V,хӏилла гьабизе,мек һарһх
1175,betrügen::V,сандирахълъи гьабизе,меклх
1176,betrügen::V,сандирахълъи гьабизе,мек һарһх
1177,töten::V,чӏвазе,алх
1178,wohnen::V,яшав гьабизе,бәәх
1179,arbeiten::V,хӏалтӏизе,көдлх
1180,sammeln::V,бакӏаризе,түүх
1181,pflücken::V,бетӏизе,түүх
1182,pflücken::V,бетӏизе,хурах
1183,jagen::V,чан гьабизе,аңнх
1184,jagen::V,чан гьабизе,аңһучлх
1185,fischen::V,ччугӏа кквезе,заһс аңнх
1186,fassen::V,кквезе,бәрх
1187,hüten::V,кваназабизе,хәрүлх
1188,treiben::V,гъезе,туух
1189,anbinden::V,бухьине,уйх
1190,füttern::V,кваназабизе,теҗәх
1191,melken::V,бечӏчӏизе,саах
1192,hacken::V,чӏвазе,чавчх
1193,gießen::V,лъалъазе,услх
1194,reifen::V,барщизе,болх
1195,reifen::V,барщизе,болвсрх
1196,zubereiten::V,бежа-белъине,белдх
1197,kochen::V,белъине,чанх
1198,kochen::V,белъине,болһх
1199,backen::V,базе,болһх
1200,braten::V,бежизе,хуурх
1201,umrühren::V,багъаризе,самрх
1202,stricken::V,хьухьине,өлгх
1203,nähen::V,букъизе,уйх
1204,färben::V,кьер гьабизе,будх
1205,reinigen::V,бацӏцӏине,цеврлх
1206,waschen::V,чуризе,уһах
1207,abwischen::V,бацӏцӏине,арчх
1208,spülen::V,хулизе,зәәлх
1209,fegen::V,лъухьизе,сәвүрдх
1210,kehren::V,лъухьизе,сәвүрдх
1211,baden::V,чордезе,өөмх
1212,ausziehen::V,бахъизе,тәәлх
1213,anziehen::V,ретӏине,өмсх
1214,sich anziehen::V,ретӏине,хувцлх
1215,kämmen::V,хазе,самлх
1216,schmücken::V,чӏухӏизабизе,чимх
1217,schmücken::V,чӏухӏизабизе,кеерүлх
1218,sagen::V,бицине,келх
1219,sprechen::V,бицине,келх
1220,reden::V,гаргадизе,күүндх
1221,reden::V,гаргадизе,күр_кех
1222,sich unterhalten::V,гаргадизе,күүндх
1223,fragen::V,цӏехезе,сурх
1224,fragen::V,гьикъизе,сурх
1225,bitten::V,гьаризе,эрх
1226,erzählen::V,бицине,келх
1227,erzählen::V,бицине,келҗ өгх
1228,mitteilen::V,лъазабизе,медүлх
1229,nennen::V,цӏар лъезе,нерәдх
1230,nennen::V,цӏар лъезе,нер өгх
1231,rufen::V,ахӏизе,дуудх
1232,prahlen::V,беццаризе,көөрх
1233,übersetzen::V,буссинабизе,орчулх
1234,denken::V,ургъизе,санх
1235,glauben::V,божизе,шүтх
1236,glauben::V,божизе,нәәлх
1237,bemerken::V,берречӏчӏизе,темдглх
1238,erkennen::V,лъазе,таньх
1239,erkennen::V,лъазе,медх
1240,erkennen::V,батӏаго бахъизе,таньх
1241,erkennen::V,батӏаго бахъизе,медх
1242,begreifen::V,бичӏчӏизе,медх
1243,lernen::V,цӏализе,сурх
1244,wissen::V,лъазе,медх
1245,sich erinnern an::V,ракӏалде щвезе,санх
1246,vergessen::V,кӏочене,мартх
1247,messen::V,борцине,кемҗәлх
1248,zählen::V,рикӏкӏине,тоолх
1249,rechnen::V,рикӏкӏине,тоолх
1250,lesen::V,цӏализе,умшх
1251,malen::V,бахъизе,зурх
1252,zeichnen::V,бахъизе,зурх
1253,schreiben::V,хъвазе,бичх
1254,besitzen::V,щвезе,эзлх
1255,besitzen::V,бу́кӏине,эзлх
1256,kaufen::V,босизе,хулдҗ авх
1257,verkaufen::V,бичизе,хулдх
1258,verkaufen::V,бичизе,гүүлгх
1259,bezahlen::V,кьезе,өгх
1260,zahlen::V,кьезе,өгх
1261,ertragen::V,баччизе,даах
1262,Auge::N,,нүдн
1263,Sehne::N,,шүрүсн
1264,Funke::N,,очн
1265,Moor::N,,улм
1266,Elch::N,,хандһа
1267,Beere::N,,бөөлҗрһн
1268,Gedächtnis::N,,чееҗин тодлвр
1269,Ton::N,,дун
1270,Winkel::N,,булң
1271,Menge::N,,ик
1272,Stütze::N,,тулг
1273,Figur::N,,фигур
1274,Schuh::N,,башмгуд
1275,Schnur::N,,деесн
1276,Leine::N,,бурнтг
1277,Leine::N,,нохан көтлвр
1278,Geschäft::N,,көдлмш
1279,voll::A,,дүүрң
1280,lange::ADV,,удан
1281,später::ADV,,сүүлд
1282,nicht::ADV,,эс
1283,nicht::ADV,,биш
1284,nicht::ADV,,бичә
1285,schon::ADV,,одх
1286,durch::PRP,,ивт
1287,durch::PRP,,дундаһур
1288,alles::PRN,,цуһар
1289,rühren::V,,уйрах
1290,scheinen::V,,болҗ медгдх
1291,scheinen::V,,миниһәр болхла
1292,scheinen::V,,болад бәәх
1293,aufheben::V,,өөдән өргх
1294,lassen::V,,күч үзүлх
1295,sich waschen::V,,уһах
1296,sich waschen::V,,бийән уһаҗ
1297,verstehen::V,,соңсх
1298,beherrschen::V,,эзлх
