,Concept_ID,kn,pl
567,trocken::A,ಶುಷ್ಕ,suchy
568,voll::A,ತುಂಬಿದ,pełny
569,leer::A,ಖಾಲಿ,pusty
570,leer::A,ಖಾಲಿ,próżny
571,offen::A,ಮುಚ್ಚಲ್ಲದ,otwarty
572,geschlossen::A,ಮುಚ್ಚಿದ,zamknięty
573,sauber::A,ಶುದ್ಧ,czysty
574,schmutzig::A,ಅಶುದ್ಧ,brudny
575,roh::A,ಹಸಿ,surowy
576,reif::A,ಹಣ್ಣಾದ,dojrzały
577,lecker::A,ಗುಚಿಕರ,smaczny
578,süß::A,ಸಿಹಿ,słodki
579,bitter::A,ಕಹಿ,gorzki
580,sauer::A,ಹುಳಿಯಾದ,kwaśny
581,hell::A,ಹೊಳೆಯುವ,jasny
582,dunkel::A,ಮಬ್ಬಾದ,ciemny
583,schwarz::A,ಕಪ್ಪು,czarny
584,weiß::A,ಬಿಳಿಯ,biały
585,rot::A,ಕೆಂಪು,czerwony
586,gelb::A,ಹಳದಯ,żółty
587,blau::A,ನೀಲ,błękitny
588,blau::A,ನೀಲ,niebieski
589,grün::A,ಕಾಯಾದ,zielony
590,grau::A,ಬೂದುಬಣ್ಣದ,szary
591,bunt::A,ವರ್ಣರಂಜಿತ,barwny
592,billig::A,ಅಗ್ಗ,tani
593,teuer::A,ದುಬಾರಿಯಾದ,drogi
594,wertvoll::A,ಅಮೂಲ್ಯ,cenny
595,blind::A,ಅಂಧ,ślepy
596,taub::A,ಕಿವುಡಾದ,głuchy
597,kräftig::A,ಪ್ರಬಲ,mocny
598,stark::A,ಶಕ್ತಿವಂತ,silny
599,schwach::A,ದುರ್ಬಲ,słaby
600,fett::A,ಕೊಬ್ಬಿದ,tłusty
601,schlank::A,ತೆಳ್ಳಗಿನ,smukły
602,hübsch::A,ಅಂದವಾದ,ładny
603,böse::A,ಕೆಟ್ಟ,zły
604,dumm::A,ಮಂದ,głupi
605,faul::A,ಆಲಸ,leniwy
606,fleißig::A,ಕಡಗುವ,pilny
607,geizig::A,ಜುಗ್ಗ,skąpy
608,klug::A,ಚತುರ,mądry
609,geschickt::A,ದಕ್ಷ,zręczny
610,lieb::A,ಪ್ರಿಯ,miły
611,lustig::A,ಖುಷಿಯಾದ,wesoły
612,sanft::A,ಸೌಮ್ಯ,łagodny
613,hungrig::A,ಹಸಿದ,głodny
614,krank::A,ಅಸ್ವಸ್ಥ,chory
615,nackt::A,ನಗ್ನ,nagi
616,traurig::A,ದುಃಖಿತ,smutny
617,lebendig::A,ಜೀವಂತ,żywy
618,gut::A,ಒಳ್ಳೆಯ,dobry
619,schlecht::A,ದುಷ್ಟ,zły
620,richtig::A,ಸರಿ,słuszny
621,richtig::A,ಸರಿ,właściwy
622,schlimm::A,ಅಸಹ್ಯ,zły
623,wahr::A,ನಿಜ,prawdziwy
624,alt::A,ಮುದಿ,stary
625,neu::A,ಹೊಸ,nowy
626,ehemalig::A,ಮಾಜೀ,były
627,alt[Lebewesen]::A,ವೃದ್ಧ,stary
628,jung::A,ಎಳ,młody
629,arm::A,ಬಡ,ubogi
630,arm::A,ಬಡ,biedny
631,reich::A,ಶ್ರೀಮಂತ,bogaty
632,bekannt::A,ಅಪ್ತ,znany
633,berühmt::A,ಪ್ರಸಿದ್ಧ,słynny
634,fremd::A,ಪರಕೀಯ,obcy
635,fremd::A,ಪರಕೀಯ,cudzy
636,verschieden::A,ಬೇರೆ,różny
637,nah::A,ಹತ್ತಿರವಾದ,bliski
638,fern::A,ದೂರದ,daleki
639,linker::A,ಎಡ,lewy
640,rechter::A,ಬಲ,prawy
641,anderer::A,ಇತರ,inny
642,erster::A,ಪ್ರಥಮ,pierwszy
643,zweiter::A,ದ್ವಿತೀಯ,drugi
644,dritter::A,ಮೂರನೆಯಜಗತ್ತು,trzeci
645,letzter::A,ಅಂತ್ಯ,ostatni
646,allein::ADV,ಒಬ್ಬನೇ,sam
647,auf einmal::ADV,ಒಡನೆ,naraz
648,zusammen::ADV,ಒಟ್ಟಿಗೆ,razem
649,lange::ADV,ದೀರ್ಘ,długo
650,plötzlich::ADV,ಅನಾಮತ್ತು,nagle
651,sofort::ADV,ಜಾಗ್ರತೆ,natychmiast
652,später::ADV,ತರುವಾಯ,później
653,jetzt::ADV,ಈಗ,teraz
654,jetzt::ADV,ಈಗ,obecnie
655,heute::ADV,ಇಂದು,dziś
656,heute::ADV,ಇಂದು,dzisiaj
657,morgen::ADV,ನಾಳೆ,jutro
658,bald::ADV,ಬೇಗ,wkrótce
659,dann::ADV,ಆಗ,potem
660,gestern::ADV,ನಿನ್ನೆ,wczoraj
661,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,kiedyś
662,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,niegdyś
663,damals::ADV,ಆಗ,wtedy
664,damals::ADV,ಆಗ,wówczas
665,danach::ADV,ಆಮೇಲೆ,następnie
666,vorher::ADV,ಮುಂಚೆ,przedtem
667,zuerst::ADV,ಮೊದಲಿಗೆ,naprzód
668,zuerst::ADV,ಮೊದಲಿಗೆ,najpierw
669,einmal::ADV,ಒಮ್ಮೆ,raz
670,manchmal::ADV,ಆಗಾಗ,czasem
671,oft::ADV,ಅನೇಕಸಲ,często
672,immer::ADV,ಯಾವಾಗಲೂ,zawsze
673,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,nigdy
674,hier::ADV,ಇಲ್ಲಿ,tu
675,hier::ADV,ಇಲ್ಲಿ,tutaj
676,hierhin::ADV,ಇತ್ತ,tu
677,von hier::ADV,ಇಲ್ಲಿಂದ,stąd
678,dort::ADV,ಅಲ್ಲಿ,tam
679,dorthin::ADV,ಅಲ್ಲಿಗೆ,tam
680,geradeaus::ADV,ಸೀದಾ,prosto
681,vorwärts::ADV,ಮುನ್ನೆಡೆವ,naprzód
682,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,wstecz
683,zurück::ADV,ಹಿಂದಕ್ಕೆ,z powrotem
684,unten::ADV,ಕೆಳಗೆ,u dołu
685,unten::ADV,ಕೆಳಗೆ,na dole
686,hinab::ADV,ಕೆಳಕ್ಕೆ,na_dół
687,hinab::ADV,ಕೆಳಕ್ಕೆ,w_dół
688,oben::ADV,ಮೇಲೆ,w górze
689,oben::ADV,ಮೇಲೆ,na górze
690,hinauf::ADV,ಮೇಲಕ್ಕೆ,w górę
691,hinauf::ADV,ಮೇಲಕ್ಕೆ,na górę
692,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,wszędzie
693,nicht::ADV,ಇಲ್ಲ,nie
694,nicht::ADV,ಅಲ್ಲ,nie
695,ein wenig::ADV,ತುಸು,trochę
696,kaum::ADV,ಕಠಿನವಾಗಿ,ledwie
697,kaum::ADV,ಕಠಿನವಾಗಿ,prawie nie
698,sehr::ADV,ಬಹು,bardzo
699,so::ADV,ಅಷ್ಟು,tak
700,noch::ADV,ಇನ್ನು,jeszcze
701,nur::ADV,ಕೇವಲ,tylko
702,schon::ADV,ಆಗಲೇ,już
703,wieder::ADV,ಪುನಃ,znów
704,wieder::ADV,ಪುನಃ,znowu
705,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,na próżno
706,vor::PRP,ಮುಂದೆ,przed
707,hinter::PRP,ಹಿಂದ,za
708,unter::PRP,ಕೆಳ,pod
709,durch::PRP,ನೇರವಾಗಿ,przez
710,neben::PRP,ಅಧರ ಬಲಿಕ,obok
711,zwischen::PRP,ನಡುವೆ,między
712,wegen::PRP,ಅಧಕ್ಕಗಿ,z powodu
713,dies::PRN,ಈ,to
714,das::PRN,ಅದು,to
715,alles::PRN,ಎಲ್ಲ,wszystko
716,ich::PRN,ನಾನು,ja
717,du::PRN,ನೀನು,ty
718,er::PRN,ಅವನು,on
719,er::PRN,ಇವನು,on
720,wir::PRN,ನಾವು,my
721,ihr::PRN,ನೀವು,wy
722,sie::PRN,ಅವರು,oni
723,was::FPRN,ಏನು,co
724,wer::FPRN,ಯಾರಿಗೆ,kto
725,wo::FADV,ಎಲ್ಲಿ,gdzie
726,wohin::FADV,ಎಲ್ಲಿಗೆ,dokąd
727,wie::FADV,ಹೇಗೆ,jak
728,warum::FADV,ಏಕೆ,dlaczego
729,wieviel::FNUM,ಎಷ್ಟು,ile
730,eins::NUM,ಒಂದು,jeden
731,zwei::NUM,ಎರಡು,dwa
732,drei::NUM,ಮೂರು,trzy
733,vier::NUM,ನಾಲ್ಕು,cztery
734,fünf::NUM,ಅಯ್ದು,pięć
735,sechs::NUM,ಆರು,sześć
736,sieben::NUM,ಏಳು,siedem
737,acht::NUM,ಎಂಟು,osiem
738,neun::NUM,ಒಂಭಬತ್ತು,dziewięć
739,zehn::NUM,ಹತ್ತು,dziesięć
740,elf::NUM,ಹನ್ನೊಂದು,jedenaście
741,zwölf::NUM,ಹನ್ನೆರಡು,dwanaście
742,zwanzig::NUM,ಇಪ್ಪತ್ತು,dwadzieścia
743,dreißig::NUM,ಮೂವತ್ತು,trzydzieści
744,vierzig::NUM,ನಲವತ್ತು,czterdzieści
745,fünfzig::NUM,ಐವತ್ತು,pięćdziesiąt
746,sechzig::NUM,ಅರುವತ್ತು,sześćdziesiąt
747,siebzig::NUM,ಎಪ್ಪತ್ತು,siedemdziesiąt
748,achtzig::NUM,ಎಂಬತ್ತು,osiemdziesiąt
749,neunzig::NUM,ತೊಂಬತ್ತು,dziewięćdziesiąt
750,hundert::NUM,ನೂರು,sto
751,tausend::NUM,ಸಾವಿರ,tysiąc
752,und::CNJ,ಮತ್ತು,i
753,oder::CNJ,ಅಥವಾ,lub
754,oder::CNJ,ಅಥವಾ,albo
755,stehen::V,ನಿಲ್ಲು,stać
756,sitzen::V,ಕುಳ್ಳಿರು,siedzieć
757,liegen::V,ಮಲಗಿಕೊ,leżeć
758,hängen::V,ಇಳಿಯಬಿಡು,wisieć
759,werden::V,ಆಗು,zostać
760,werden::V,ಆಗು,stać się
761,passieren::V,ಆಗು,dziać się
762,passieren::V,ಆಗು,zdarzyć się
763,beginnen::V,ಆರಂಭಿಸು,zacząć się
764,enden::V,ಕೊನೆಗಾಣು,kończyć się
765,wechseln::V,ಮಾರ್ಪಡಿಸು,zmienić się
766,aufgehen[Sonne]::V,ಮೂಡು,wzejść
767,untergehen[Sonne]::V,ಮುಳುಗು,zajść
768,scheinen[Sonne]::V,ಹೊಳೆ,świecić
769,donnern::V,ಗುಡುಗಾಗು,grzmieć
770,wehen::V,ತೀಡು,wiać
771,strömen::V,ಹರಿ,płynąć
772,strömen::V,ಹರಿ,lać się
773,fließen::V,ಹರಿ,ciec
774,fließen::V,ಹರಿ,płynąć
775,sich drehen::V,ಸುತ್ತು,obracać się
776,schwanken::V,ಓಲಾಡು,chwiać się
777,schwingen::V,ತೂಗು,wahać się
778,fallen::V,ಉದುರು,padać
779,brennen::V,ಉರಿ,palić się
780,rauchen::V,ಹೊಗೆಬಿಡು,dymić
781,rauchen::V,ಹೊಗೆಬಿಡು,dymić się
782,regnen::V,ಸುರಿ,padać
783,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,zamarznąć
784,tauen::V,ಬೆಚ್ಚಗಾಗು,tajać
785,schmelzen::V,ಕರಗು,topnieć
786,trocknen::V,ಒಣಗು,schnąć
787,sieden::V,ಕುದಿ,wrzeć
788,sieden::V,ಕುದಿ,kipieć
789,faulen::V,ಕೊಳೆ,gnić
790,verfaulen::V,ನಶಿಸು,zgnić
791,reißen::V,ಒಡೆ,urywać się
792,versinken::V,ಮುಳುಗು,tonąć
793,vergehen::V,ಸಾಗು,przechodzić
794,erscheinen::V,ತೋರು,zjawiać się
795,verschwinden::V,ಮಾಯವಾಗು,zniknąć
796,sinken::V,ಕುಸಿ,spadać
797,abnehmen::V,ತಗ್ಗು,spadać
798,zunehmen::V,ಬೆಳೆ,wzrosnąć
799,steigen::V,ಉಬ್ಬು,wzrastać
800,wachsen::V,ಬೆಳೆ,rosnąć
801,glänzen::V,ಮಿರುಗು,błyszczeć
802,funkeln::V,ಮಿನುಗು,zabłyszczeć
803,lärmen::V,ಶಬ್ದ ಮಾಡಲು,hałasować
804,läuten::V,ಬಾರಿಸು,dzwonić
805,klingeln::V,ಅನುರಣಿಸು,dzwonić
806,klirren::V,ಕಿಣಿಕಿಣಿಸು,brzęczeć
807,brausen::V,ಅಬ್ಬರಿಸು,huczeć
808,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,szumieć
809,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,szeleścić
810,klingen::V,ಉಸಿರು,brzmieć
811,klingen::V,ಉಸಿರು,dźwięczeć
812,bellen::V,ಬಗುಳು,szczekać
813,heulen::V,ಅರಚು,wyć
814,blasen::V,ಗಾಳಿ ಊದು,dmuchnąć
815,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,gwizdać
816,schreien::V,ಕರೆ,krzyczeć
817,stöhnen::V,ನರಳು,stękać
818,zittern::V,ನಡುಗು,drżeć
819,leben::V,ಇರು,żyć
820,geboren werden::V,ಉಂಟಾಗು,urodzić się
821,atmen::V,ಉಸಿರು,oddychać
822,trinken::V,ಕುಡಿ,pić
823,essen::V,ತಿನ್ನು,jeść
824,schlucken::V,ನುಂಗು,połknąć
825,müde werden::V,ಬಳಲು,zmęczyć się
826,einschlafen::V,ನಿದ್ಧೆಹೋಗು,zasnąć
827,schlafen::V,ನಿದ್ರಿಸು,spać
828,aufwachen::V,ಏಳು,obudzić się
829,aufstehen::V,ಏಳು,wstać
830,sich erholen::V,ಸುಧಾರಿಸು,wypoczywać
831,krank werden::V,ಬೇನೆಬೀಳು,zachorować
832,krank sein::V,ಕೆಟ್ಟ ಎಂದು,chorować
833,schmerzen::V,ಕಚ್ಚು,boleć
834,husten::V,ಕೆಮ್ಮು,kaszlać
835,genesen::V,ಮತ್ತೆಹೊದಿಸು,wyzdrowieć
836,sterben::V,ಮೃತಪಡು,umrzeć
837,umkommen::V,ಹಾಳಾಗು,zginąć
838,sich bewegen::V,ಚಲಿಸು,poruszać się
839,sich rühren::V,ಕದಲು,ruszyć się
840,sich erheben::V,ಏಳು,podnieść się
841,sich setzen::V,ಕೂರು,usiąść
842,hinfallen::V,ಬೀಳು,upaść
843,laufen::V,ನಡೆ,chodzić
844,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,kroczyć
845,spazierengehen::V,ವಿಹರಿಸು,iść na spacer
846,eilen::V,ಮುನ್ನುಗ್ಗು,pospieszać
847,sich beeilen::V,ಆತುರಪಡು,pospieszyć się
848,sausen::V,ಒಗೆ,pędzić
849,rennen::V,ಓಡು,biec
850,rennen::V,ಓಡು,biegać
851,springen::V,ಜಿಗಿ,skakać
852,klettern::V,ಏರು,wspinać się
853,schaukeln::V,ತೂಗು,huśtać
854,schaukeln::V,ತೂಗು,kołysać
855,kriechen::V,ತೆವಳು,pełzać
856,kriechen::V,ತೆವಳು,czołgać się
857,schwimmen::V,ಈಜು,pływać
858,tauchen::V,ಕೆಳಗಿಳಿ,zanurzać się
859,rudern::V,ಸಾಗಿಸು,wiosłować
860,fahren::V,ನಡೆಸು,jechać
861,fliegen::V,ಹಾರು,latać
862,fliegen::V,ಹಾರು,lecieć
863,gehen::V,ಹೋಗು,iść
864,weggehen::V,ಹೊರಡು,odejść
865,abfahren::V,ತೆರಳು,odjechać
866,anhalten::V,ನಿಲ್ಲು,zatrzymać się
867,hineingehen::V,ಒಳಹೊಗು,wchodzić
868,eintreten::V,ಒಳಹೊಗು,wejść
869,eintreten::V,ಒಳಹೊಗು,nastąpić
870,kommen::V,ಬರು,przyjść
871,ankommen::V,ಬರು,przybyć
872,zurückkommen::V,ಹಿಂದಿರುಗು,wrócić
873,bleiben::V,ಇರು,zostać
874,warten::V,ಇರು,czekać
875,erwarten::V,ನಿರೀಕ್ಷಿಸು,oczekiwać
876,suchen::V,ಹುಡುಕು,szukać
877,finden::V,ಕಂಡುಕೊ,znaleźć
878,versuchen::V,ಪ್ರಯತ್ನಿಸು,próbować
879,vorbereiten::V,ಸಿದ್ಧವಾಗು,przygotować
880,lieben::V,ಪ್ರೀತಿಸು,kochać
881,mögen::V,ಇಷ್ಟಪಡು,lubić
882,lachen::V,ನಗು,śmiać się
883,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,wzruszyć
884,weinen::V,ಅಳು,płakać
885,schimpfen::V,ಗೊಣಗು,kląć
886,sich ärgern::V,ಗಣಗಾಡು,gniewać się
887,sich fürchten::V,ನಡುಗು,bać się
888,fürchten::V,ಹೆದರು,bać się
889,fliehen::V,ಓಡಿಹೋಗು,uciekać
890,flüchten::V,ಪಾರಾಗು,uciec
891,sehen::V,ಕಾಣು,widzieć
892,sehen::V,ಕಾಣು,zobaczyć
893,anschauen::V,ನೋಡು,oglądać
894,ansehen::V,ನಿರೀಕ್ಷಿಸು,popatrzeć na
895,hören::V,ಕೇಳು,słyszeć
896,zuhören::V,ಆಲಿಸು,słuchać
897,probieren::V,ರುಚಿ ನೋಡು,kosztować
898,riechen::V,ಮೂಸು,wąchać
899,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,czuć
900,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,odczuwać
901,scheinen::V,ತೋರು,wydawać się
902,zu sehen sein::V,ಕಾಣಿಸು,widnieć
903,vernehmen::V,ಕೇಳು,usłyszeć
904,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,marznąć
905,tun::V,ಮಾಡು,czynić
906,können::V,ಮಾಡಬಲ್ಲ,móc
907,können::V,ಮಾಡಬಲ್ಲ,umieć
908,wollen::V,ಬಯಸು,chcieć
909,anfangen::V,ಪ್ರಾರಂಭಿಸು,zacząć
910,beenden::V,ನಿಲ್ಲಿಸು,zakończyć
911,aufhören::V,ಮುಗಿಸು,przestać
912,gelingen::V,ಯಶಸ್ವಿಯಾಗು,udać się
913,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,udać się
914,öffnen::V,ತೆರೆ,otworzyć
915,schließen::V,ಮುಚ್ಚು,zamknąć
916,stellen::V,ಇಕ್ಕು,postawić
917,setzen::V,ಇಡು,posadzić
918,legen::V,ಇಡು,kłaść
919,berühren::V,ತಾಕು,dotykać
920,verbinden::V,ಕೂಡಿಸು,łączyć
921,bedecken::V,ಮುಚ್ಚು,przykryć
922,aufhängen::V,ತೂಗುಹಾಕು,powiesić
923,anzünden::V,ಹತ್ತಿಸು,zapalić
924,aufheben::V,ಆಯಿ,podnieść
925,zurücklassen::V,ಬಿಡು,zostawić
926,verlieren::V,ಕಳೆ,zgubić
927,fallen lassen::V,ಬೀಳಿಸು,upuścić
928,machen::V,ಮಾಡು,zrobić
929,herstellen::V,ತಯಾರಿಸು,wytworzyć
930,bauen::V,ಕಟ್ಟು,budować
931,reparieren::V,ಸರಿಪಡಿಸು,naprawiać
932,verbessern::V,ತಿದ್ದು,ulepszyć
933,ändern::V,ಬದಲಾಯಿಸು,zmienić
934,graben::V,ಅಗೆ,kopać
935,beugen::V,ಬಗ್ಗಿಸು,zagiąć
936,biegen::V,ಬಗ್ಗಿಸು,zgiąć
937,drehen::V,ತಿರುಗು,obracać
938,wenden::V,ತಿರುಗು,obrocić
939,umdrehen::V,ತಿರುಗಿಸು,obrocić
940,heben::V,ಎತ್ತು,podnosić
941,hochheben::V,ಎತ್ತು,podnieść
942,ergreifen::V,ಆಕ್ರಮಿಸು,chwycić
943,halten::V,ಹಿಡಿ,trzymać
944,drücken::V,ಒತ್ತು,naciskać
945,schieben::V,ನೂಕು,pchać
946,schieben::V,ನೂಕು,posuwać
947,kratzen::V,ತರಚಿಕೊಳ್ಳು,drapać
948,lecken::V,ನೆಕ್ಕು,lizać
949,beißen::V,ಕಚ್ಚು,kąsać
950,abreißen::V,ಹರಿ,oderwać
951,abschneiden::V,ಕತ್ತರಿಸು,odciąć
952,binden::V,ಕಟ್ಟು,wiązać
953,stecken::V,ಸಿಕ್ಕಿಸು,wetknąć
954,brechen::V,ಮುರಿ,złamać
955,klopfen::V,ತಟ್ಟು,pukać
956,klopfen::V,ತಟ್ಟು,stukać
957,hauen::V,ಹೊಡೆ,bić
958,kleben::V,ಅಂಟಿಸು,kleić
959,reiben::V,ಉಜ್ಜು,trzeć
960,streichen::V,ಹರಡು,smarować
961,schleifen::V,ಮಸೆ,ostrzyć
962,schneiden::V,ಕತ್ತರಿಸು,ciąć
963,schneiden::V,ಕತ್ತರಿಸು,krajać
964,rütteln::V,ಕುಲುಕಿಸು,trząść
965,schütteln::V,ಅಲುಗಿಸು,trząść
966,schwenken::V,ತೂಗಾಡು,machać
967,schütten::V,ಎರೆ,nasypać
968,füllen::V,ತುಂಬಿಸು,napełnić
969,einwickeln::V,ಹೊದಿಸು,zawinąć
970,tragen::V,ಹೊರು,nieść
971,schleppen::V,ಜಗ್ಗು,wlec
972,ziehen::V,ಎಳೆ,ciągnąć
973,aufbewahren::V,ಇಟ್ಟುಕೊ,przechowywać
974,werfen::V,ಎಸೆ,rzucać
975,fangen::V,ಹಿಡಿ,łowić
976,packen::V,ಸೆಳೆ,chwycić
977,verstecken::V,ಮುಚ್ಚಿಡು,ukryć
978,verstecken::V,ಮುಚ್ಚಿಡು,schować
979,teilen::V,ವಿಭಜಿಸು,podzielić
980,schicken::V,ಕಳುಹಿಸು,posyłać
981,bringen::V,ತರು,przynieść
982,hinzufügen::V,ಕೂಡಿಸು,dodać
983,bekommen::V,ಸಂಪಾದಿಸು,dostać
984,erhalten::V,ಪಡೆ,otrzymać
985,nehmen::V,ಹಿಡಿ,wziąć
986,wählen::V,ಆರಿಸು,wybrać
987,auswählen::V,ಆಯಿ,wybrać
988,bewahren::V,ರಕ್ಷಿಸಿಡು,zachować
989,behindern::V,ಅಡ್ಡಿಮಾಡು,utrudnić
990,behindern::V,ಅಡ್ಡಿಮಾಡು,przeszkadzać
991,verderben::V,ಕೆಡಿಸು,zepsuć
992,beschädigen::V,ಹಾಳುಮಾಡು,uszkodzić
993,zerbrechen::V,ಮುರಿ,złamać
994,zerreißen::V,ಸೀಳು,drzeć
995,zerreißen::V,ಸೀಳು,rozdzierać
996,zerstören::V,ಅಳಿಸು,zniszczyć
997,verbrennen::V,ಸುಡು,spalić
998,geben::V,ಕೊಡು,dać
999,reichen::V,ಕೊಡು,podać
1000,schenken::V,ಅರ್ಪಿಸು,darować
1001,versprechen::V,ವಾಗ್ದಾನಮಾಡು,obiecać
1002,wünschen::V,ಬಯಸು,życzyć
1003,loben::V,ಹೊಗಳು,chwalić
1004,küssen::V,ಚುಂಬಿಸು,całować
1005,wiegen::V,ತೂಗು,kołysać
1006,zudecken::V,ಹಾಸು,przykryć
1007,wecken::V,ಎಬ್ಬಿಸು,zbudzić
1008,zeigen::V,ತೋರಿಸು,pokazać
1009,führen::V,ದಾರಿತೋರಿಸು,wieść
1010,führen::V,ದಾರಿತೋರಿಸು,prowadzić
1011,lehren::V,ಕಲಿಸು,uczyć
1012,unterrichten::V,ಬೋಧಿಸು,nauczać
1013,aufziehen::V,ಸಲಹು,wychować
1014,leiten::V,ಮುಂದಾಳಾಗಿರು ,kierować
1015,antreiben::V,ಓಡಿಸು,popędzić
1016,lassen::V,ಮಾಡಲುಬಿಡು,zostawić
1017,einladen::V,ಆಹ್ವಾನಿಸು,zaprosić
1018,vereinigen::V,ಒಂದಾಗು,zjednoczyć
1019,besuchen::V,ಭೇಟಿಯಾಗು,odwiedzić
1020,treffen::V,ಸಂಧಿಸು,trafić
1021,treffen::V,ಸಂಧಿಸು,spotkać
1022,sich versammeln::V,ನೆರೆ,zebrać się
1023,sich versammeln::V,ನೆರೆ,zgromadzić się
1024,spielen::V,ಆಡು,grać
1025,spielen::V,ಆಡು,bawić się
1026,singen::V,ಹಾಡು,śpiewać
1027,tanzen::V,ಕುಣಿ,pląsać
1028,tanzen::V,ಕುಣಿ,tańczyć
1029,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,rozstać się
1030,verlassen::V,ಕಳೆ,opuścić
1031,retten::V,ರಕ್ಷಿಸು,ocalić
1032,retten::V,ರಕ್ಷಿಸು,uratować
1033,bewachen::V,ಕಾಪಾಡು,pilnować
1034,schützen::V,ಸಂರಕ್ಷಿಸು,ochronić
1035,verteidigen::V,ಕಾಪಿಡು,bronić
1036,sich schlagen::V,ಕಿತ್ತಾಟ,pobić się
1037,schießen::V,ಎಸೆ,strzelać
1038,siegen::V,ಗೆಲ್ಲು,zwycziężyć
1039,ärgern::V,ರೇಗಿಸು,gniewać
1040,schlagen::V,ಹೊಡೆ,bić
1041,schlagen::V,ಹೊಡೆ,uderzyć
1042,treten::V,ಒದೆ,kopnąć
1043,stechen::V,ಚುಚ್ಚು,ukłuć
1044,stoßen::V,ತಳ್ಳು,popchnąć
1045,stehlen::V,ಕದಿ,ukraść
1046,stören::V,ಕತಕು,zakłócić
1047,stören::V,ಕತಕು,przeszkodzić
1048,belästigen::V,ತೊಂದರೆ,dokuczać
1049,verbergen::V,ಮರೆಮಾಜು,ukryć
1050,täuschen::V,ಠಕ್ಕಿಸು,łudzić
1051,betrügen::V,ವಂಚಿಸು,oszukać
1052,töten::V,ಕೊಲ್ಲು,zabić
1053,wohnen::V,ವಾಸಿಸು,mieszkać
1054,arbeiten::V,ಕೆಲಸ ಮಾಡು,pracować
1055,sammeln::V,ಸಂಚಯಿಸು,zebrać
1056,pflücken::V,ಬಿಡಿಸು,zerwać
1057,jagen::V,ಬೇಟೆಯಾಡು,polować
1058,fischen::V,ಮೀನು ಹಿಡಿ,łowić ryby
1059,fassen::V,ಹಿಡಿ,złapać
1060,hüten::V,ಗುಂಪುಸೇರಿಸು,paść
1061,treiben::V,ದಬ್ಬು,pędzić
1062,anbinden::V,ಬಿಗಿ,przywiązać
1063,füttern::V,ಮೇಯಿಸು,karmić
1064,melken::V,ಹಾಲು ಕರೆ,doić
1065,hacken::V,ತುಂಡರಿಸು,rąbać
1066,gießen::V,ನೀರುಹಾಕು,lać
1067,gießen::V,ನೀರುಹಾಕು,podlać
1068,reifen::V,ಕಳಿ,dojrzeć
1069,zubereiten::V,ಅಡಿಗೆಮಾಡು,przyrządzić
1070,kochen::V,ಅಡು,gotować
1071,backen::V,ಬೇಯಿಸು,piec
1072,braten::V,ಕರಿ,piec
1073,braten::V,ಕರಿ,smażyć
1074,umrühren::V,ಕಲಕು,przemieszać
1075,stricken::V,ಹೆಣೆ,dziać
1076,nähen::V,ಹೊಲಿ,szyć
1077,färben::V,ಬಣ್ಣ ಹತ್ತು,pofarbować
1078,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,oczyścić
1079,waschen::V,ತೊಳೆ,prać
1080,abwischen::V,ಒರಸು,obetrzeć
1081,spülen::V,ಗಲಬರಿಸು,płukać
1082,fegen::V,ಗುಡಿಸು,zamiatać
1083,kehren::V,ಗುಡಿಸು,zamieść
1084,baden::V,ಸ್ನಾನಮಾಡು,kąpać się
1085,sich waschen::V,ತೊಳೆ,myć się
1086,ausziehen::V,ಬಿಚ್ಚು,zdjąć
1087,anziehen::V,ಹಾಕು,włożyć
1088,sich anziehen::V,ಹಾಕು,ubrać się
1089,kämmen::V,ಬಾಚು,uczesać
1090,schmücken::V,ಅಲಂಕರಿಸು,ozdabiać
1091,sagen::V,ಹೇಳು,powiedzieć
1092,sprechen::V,ನುಡಿ,mówić
1093,reden::V,ನುಡಿ,mówić
1094,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,rozmawiać
1095,fragen::V,ವಿಚಾರಿಸು,zapytać
1096,bitten::V,ಬೇಡು,prosić
1097,erzählen::V,ಹೇಳು,opowiedzieć
1098,mitteilen::V,ತಿಳಿಸು,zawiadomić o
1099,nennen::V,ಹೆಸರಿಡು,nazwać
