,Concept_ID,os,vep
753,verschieden::A,æндæр æмæ æндæр,erazvuitte
754,verschieden::A,алы,erazvuitte
755,verschieden::A,алыхуызон,erazvuitte
756,nah::A,хӕстӕг,läheline
757,fern::A,дард,edahaine
758,fern::A,дӕрддаг,edahaine
759,linker::A,галиу,hura
760,rechter::A,рахиз,oiged
761,anderer::A,иннӕ,toine
762,anderer::A,ӕндӕр,toine
763,erster::A,фыццаг,ezmäine
764,erster::A,фыццӕгӕм,ezmäine
765,zweiter::A,дыккаг,toine
766,zweiter::A,дыккæгæм,toine
767,dritter::A,æртыккаг,koumanz'
768,dritter::A,æртыккæгæм,koumanz'
769,letzter::A,фӕстаг,jäl'gmäine
770,allein::ADV,иунæг,üksnäze
771,auf einmal::ADV,уайтагъд,ühten aigan
772,auf einmal::ADV,æвиппайды,ühten aigan
773,auf einmal::ADV,æваст,ühten aigan
774,zusammen::ADV,иумӕ,ühtes
775,lange::ADV,бирæ рæстæг,hätken
776,plötzlich::ADV,æвиппайды,äkkid
777,plötzlich::ADV,æваст,äkkid
778,sofort::ADV,уыцы сахат,kerdalaz
779,sofort::ADV,уайтагъд,kerdalaz
780,später::ADV,фæстæдæр,möhemba
781,jetzt::ADV,ныр,nügüd'
782,heute::ADV,абон,tämbei
783,morgen::ADV,райсом,homen
784,bald::ADV,тагъд,pigai
785,bald::ADV,рæхджы,pigai
786,dann::ADV,стæй,sid'
787,gestern::ADV,знон,eglai
788,einst::ADV,кӕддӕр,ende
789,einst::ADV,кӕддӕр,kerdan
790,damals::ADV,уæд,siloi
791,danach::ADV,стæй,sid'
792,danach::ADV,уый фæстæ,sid'
793,vorher::ADV,раздæр,ende
794,zuerst::ADV,фыццаг,ezmäi
795,einmal::ADV,иу хатт,kerdan
796,manchmal::ADV,хатт,erašti
797,oft::ADV,арæх,paksus
798,immer::ADV,ӕдзух,kaiken
799,niemals::ADV,никуы,ei nikonz
800,niemals::ADV,никæд,ei nikonz
801,hier::ADV,ам,täs
802,hier::ADV,ам,tägä
803,hierhin::ADV,ардӕм,tänna
804,von hier::ADV,ардыгæй,täspäi
805,von hier::ADV,ардыгæй,sid'päi
806,dort::ADV,уым,sigä
807,dorthin::ADV,уырдӕм,sinna
808,dorthin::ADV,уырдӕм,nakkale
809,geradeaus::ADV,æргом,kohtha
810,vorwärts::ADV,размӕ,edehe
811,rückwärts::ADV,фӕстӕмӕ,sel'gin
812,zurück::ADV,фӕстӕмӕ,tagaze
813,unten::ADV,дæлæ,alahan
814,unten::ADV,дæлейы,alahan
815,unten::ADV,бынæй,alahan
816,hinab::ADV,дӕлӕмӕ,alaz
817,hinab::ADV,дӕлӕмӕ,alahaks
818,hinab::ADV,уырдыгмӕ,alaz
819,hinab::ADV,уырдыгмӕ,alahaks
820,oben::ADV,уӕле,ülähän
821,hinauf::ADV,уӕлӕмӕ,ülez
822,hinauf::ADV,уӕлӕмӕ,ülähäks
823,überall::ADV,алыран,kaikjal
824,überall::ADV,алкæм,kaikjal
825,überall::ADV,кæмдæриддæр,kaikjal
826,nicht::ADV,нӕ,ei
827,ein wenig::ADV,чысыл,vähän
828,kaum::ADV,цъус,habi
829,sehr::ADV,тынг,lujas
830,sehr::ADV,иттӕг,lujas
831,so::ADV,афтӕ,muga
832,so::ADV,афтӕ,ninga
833,noch::ADV,ма,völ
834,nur::ADV,канд,järg
835,nur::ADV,канд,vaiše
836,nur::ADV,ӕрмӕст,järg
837,nur::ADV,ӕрмӕст,vaiše
838,schon::ADV,нырид,jo
839,wieder::ADV,ногӕй,möst
840,vergebens::ADV,дзæгъæлы,uhtei
841,vergebens::ADV,уæгъды,uhtei
842,vergebens::ADV,æнæхъуаджы,uhtei
843,vor::PRP,разы,edes
844,hinter::PRP,фӕстӕ,taga
845,unter::PRP,бын,al
846,durch::PRP,æхсæнты,läbi
847,durch::PRP,æхсæнты,kal't
848,neben::PRP,цур,rindal
849,zwischen::PRP,астӕу,keskes
850,wegen::PRP,тыххай,tagut
851,dies::PRN,ай,nece
852,das::PRN,уый,se
853,alles::PRN,алцы,kaik
854,alles::PRN,æппæтдæр,kaik
855,alles::PRN,иууылдӕр,kaik
856,ich::PRN,æз,minä
857,du::PRN,ды,sinä
858,er::PRN,уый,hän
859,wir::PRN,мах,mö
860,ihr::PRN,сымах,tö
861,sie::PRN,уыдон,hö
862,was::FPRN,цы,mi
863,wer::FPRN,чи,ken
864,wo::FADV,кӕм,kus
865,wohin::FADV,кӕдӕм,kuna
866,wie::FADV,куыд,kut
867,wie::FADV,куыд,mit'
868,warum::FADV,цӕмӕн,mikš
869,wieviel::FNUM,цал,äjak
870,wieviel::FNUM,цал,kuverz'
871,eins::NUM,иу,üks'
872,zwei::NUM,дыууӕ,kaks'
873,drei::NUM,ӕртӕ,koume
874,vier::NUM,цыппар,nel'l'
875,fünf::NUM,фондз,viž
876,sechs::NUM,ӕхсӕз,kuz'
877,sieben::NUM,авд,seičeme
878,acht::NUM,аст,kahesa
879,neun::NUM,фараст,ühesa
880,zehn::NUM,дӕс,kümne
881,elf::NUM,иуæндæс,üks'toštkümne
882,zwölf::NUM,дыууадæс,kaks'toštkümne
883,zwanzig::NUM,дыууын,kaks'kümne
884,dreißig::NUM,æртын,koumekümne
885,dreißig::NUM,дæсæмæссæдз,koumekümne
886,vierzig::NUM,цыппор,nel'l'kümne
887,vierzig::NUM,цыппур,nel'l'kümne
888,vierzig::NUM,дыууиссæдзы,nel'l'kümne
889,fünfzig::NUM,фӕндзай,vižkümne
890,sechzig::NUM,æхсай,kuz'kümne
891,sechzig::NUM,æртиссæдзы,kuz'kümne
892,siebzig::NUM,æвдай,seičemekümne
893,siebzig::NUM,дæс æмæ æртиссæдзы,seičemekümne
894,achtzig::NUM,цыппарыссæдзы,kahesakümne
895,achtzig::NUM,æстай,kahesakümne
896,neunzig::NUM,нæуæдз,ühesakümne
897,neunzig::NUM,дæс æмæ цыппарыссæдзы,ühesakümne
898,hundert::NUM,сӕдӕ,sada
899,tausend::NUM,мин,tuha
900,und::CNJ,ӕмӕ,i
901,und::CNJ,ӕмӕ,da
902,oder::CNJ,кӕнӕ,vai
903,stehen::V,лӕууын,seišta
904,sitzen::V,бадын,ištta
905,liegen::V,хуыссын,venuda
906,hängen::V,ауыгъд уын,ripta
907,werden::V,суӕвын,lindä
908,werden::V,суӕвын,tehtas
909,passieren::V,æрцæуын,ozaitas
910,beginnen::V,райдайын,augotadas
911,enden::V,фæуын,loptas
912,wechseln::V,ивын,vajehtadas
913,aufgehen[Sonne]::V,скæсын,nousta
914,untergehen[Sonne]::V, аныгуылын,lasktas
915,scheinen[Sonne]::V,рухс кӕнын,paštta
916,donnern::V,нæрын,juraita
917,wehen::V,дымын,dölta
918,wehen::V,дымын,puhuda
919,strömen::V,кӕлын,valadas
920,fließen::V,цæуын,valuda
921,fließen::V,уайын,valuda
922,fließen::V,кæлын,valuda
923,sich drehen::V,зилын,punotas
924,schwanken::V,æнкъуысын,čibuda
925,schwingen::V,æнкъуысын,čibuda
926,schwingen::V,змæлын,čibuda
927,fallen::V,хауын,langeta
928,brennen::V,судзын,pallada
929,rauchen::V,фæздæг кæнын,savustada
930,regnen::V,уарын,vihmda
931,gefrieren::V,сӕлын,jäduda
932,gefrieren::V,сӕлын,kül'mdä
933,tauen::V,стайын,sulada
934,schmelzen::V,тайын,sulada
935,trocknen::V,хус кæнын,kuida
936,trocknen::V,хус кæнын,kuivehtuda
937,sieden::V,фыцын,kehuda
938,faulen::V,ӕмбийын,hapata
939,faulen::V,ӕмбийын,traudäs
940,verfaulen::V,бамбийын,hapata
941,reißen::V,скъуийын,rebita
942,versinken::V,дӕлдон_кӕнын,upota
943,vergehen::V,аивгъуийын,mända
944,erscheinen::V,разынын,ozutadas
945,verschwinden::V,фæтары уын,hajeta
946,verschwinden::V,фæдæлдзæх уын,hajeta
947,verschwinden::V,фесæфын,hajeta
948,verschwinden::V,æрбайсæфын,hajeta
949,sinken::V,дæлæмæ æрхауын,väheta
950,sinken::V,дæлæмæ æрхауын,lasktas
951,abnehmen::V,фæкъаддæр уын,peneta
952,abnehmen::V,фæцух уын,peneta
953,zunehmen::V,фæфылдæр уын,ližaduda
954,zunehmen::V,сбирæ уын,ližaduda
955,zunehmen::V,сахадын,ližaduda
956,steigen::V,сыстын,nousta
957,wachsen::V,рӕзын,kazda
958,glänzen::V,ӕрттивын,loštta
959,funkeln::V,тыбар-тыбур_кӕнын,hoštta
960,lärmen::V,хъæлæба кæнын,robaita
961,läuten::V,цæгъдын,judaita
962,klingeln::V,цæгъдын,kelotada
963,klirren::V,дзыгъал-мыгъул кæнын,biraita
964,klirren::V,дзæгъ-дзæгъ кæнын,biraita
965,brausen::V,абухын,bruncta
966,klingen::V,зæлын,heläita
967,klingen::V,азæлын,heläita
968,klingen::V,хъуысын,heläita
969,bellen::V,рæйын,nutta
970,heulen::V,ниуын,ulaita
971,blasen::V,фу кӕнын,puhuda
972,pfeifen::V,æхситт кæнын,pistta
973,pfeifen::V,æхситт кæнын,vihelta
974,pfeifen::V,къуыззитт кæнын,pistta
975,pfeifen::V,къуыззитт кæнын,vihelta
976,schreien::V,хъӕр кӕнын,kirkta
977,schreien::V,хъӕр кӕнын,kidastada
978,stöhnen::V,хъæрзын,ohkta
979,stöhnen::V,хъæрзын,voivotada
980,stöhnen::V,дзыназын,ohkta
981,stöhnen::V,дзыназын,voivotada
982,zittern::V,ризын,säraita
983,leben::V,цӕрын,eläda
984,geboren werden::V,райгуырын,sünduda
985,atmen::V,улӕфын,henktä
986,trinken::V,нуазын,joda
987,essen::V,хӕрын,söda
988,schlucken::V,ныхъуырын,lainata
989,müde werden::V,бафæллайын,väzuda
990,müde werden::V,бафæллайын,šuštuda
991,müde werden::V,бафæлмæцын,väzuda
992,müde werden::V,бафæлмæцын,šuštuda
993,müde werden::V,сфæлмæцын,väzuda
994,müde werden::V,сфæлмæцын,šuštuda
995,einschlafen::V,бафынæй уын,uinota
996,schlafen::V,хуыссын,magata
997,schlafen::V,хуыссын,nukkuda
998,schlafen::V,фынӕй кӕнын,magata
999,schlafen::V,фынӕй кӕнын,nukkuda
1000,aufwachen::V,райхъал уын,heraštuda
1001,aufstehen::V,стын,nousta
1002,sich erholen::V,фæллад уадзын,lebaitas
1003,sich erholen::V,улæфын,lebaitas
1004,krank werden::V,фӕрынчын уын,läžegata
1005,krank sein::V,сӕйын,läžuda
1006,schmerzen::V,риссын,kibištada
1007,husten::V,хуыфын,rügda
1008,genesen::V,сдзæбæх уын,tervehtuda
1009,genesen::V,рандидзын,tervehtuda
1010,genesen::V,сæндидзын,tervehtuda
1011,sterben::V,мӕлын,kolda
1012,umkommen::V,фесæфын,kolda
1013,umkommen::V,байсæфын,kolda
1014,umkommen::V,бабын уын,kolda
1015,umkommen::V,мард фæуын,kolda
1016,sich bewegen::V,тæлфын,likkuda
1017,sich bewegen::V,цæуын,likkuda
1018,sich rühren::V,змӕлын,likahtada
1019,sich rühren::V,змӕлын,kubahtada
1020,sich erheben::V,стын,nousta
1021,sich setzen::V,сбадын,išttas
1022,hinfallen::V,ӕрхауын,langeta
1023,laufen::V,цӕуын,kävuda
1024,laufen::V,рацу-бацу_кӕнын,kävuda
1025,schreiten::V,къахдзæф кæнын,astta
1026,schreiten::V,къахдзæф кæнын,haškta
1027,schreiten::V,санчъех кæнын,astta
1028,schreiten::V,санчъех кæнын,haškta
1029,schreiten::V,цæуын,astta
1030,schreiten::V,цæуын,haškta
1031,spazierengehen::V,озер кæнын,kävelta
1032,spazierengehen::V,тезгъо кæнын,kävelta
1033,eilen::V,тагъд кæнын,kiruhtada
1034,eilen::V,тындзын,kiruhtada
1035,sich beeilen::V,тагъд кæнын,kiruhtada
1036,sich beeilen::V,тындзын,kiruhtada
1037,sausen::V,уайын,fun'urta
1038,sausen::V,тæхын,fun'urta
1039,rennen::V,згъорын,joksta
1040,springen::V,гæпп кæнын,hüptä
1041,springen::V,сæррæтт кæнын,hüptä
1042,springen::V,лиуырын,hüptä
1043,klettern::V,хилын,libuda
1044,schaukeln::V,хецъро кæнын,čibuda
1045,schaukeln::V,херыйыл бадын,čibuda
1046,kriechen::V,бырын,ličtas
1047,schwimmen::V,ленк кӕнын,ujuda
1048,tauchen::V,ныгъуылын,čukautas
1049,rudern::V,бæлæгъ тæрын,souta
1050,rudern::V,чема тæрын,souta
1051,fahren::V,цӕуын,ajada
1052,fahren::V,цӕуын,ajelda
1053,fliegen::V,тӕхын,leta
1054,gehen::V,цӕуын,mända
1055,gehen::V,цӕуын,kävuda
1056,weggehen::V,ацӕуын,päzda
1057,weggehen::V,ацӕуын,lähtta
1058,abfahren::V,араст уын,tönduda
1059,anhalten::V,æрлæууын,seižutadas
1060,hineingehen::V,мидæмæ цæуын,mända südäimehe
1061,eintreten::V,бацӕуын,tulda
1062,kommen::V,æрцæуын,tulda
1063,ankommen::V,æрцæуын,tulda
1064,zurückkommen::V,раздæхын,pörtas
1065,zurückkommen::V,фæстæмæ_раздæхын,pörtas
1066,zurückkommen::V,æрбаздæхын,pörtas
1067,zurückkommen::V,аздæхын,pörtas
1068,bleiben::V,лӕууын,jäda
1069,warten::V,ӕнхъӕлмӕ кӕсын,varastada
1070,erwarten::V,ӕнхъӕлмӕ кӕсын,varastada
1071,suchen::V,агурын,ectä
1072,finden::V,ссарын,löuta
1073,versuchen::V,фӕлварын,ladida
1074,versuchen::V,фӕлварын,rohkaita
1075,vorbereiten::V,бацаттæ кæнын,vaumita
1076,vorbereiten::V,æрæввонг кæнын,vaumita
1077,lieben::V,уарзын,armastada
1078,mögen::V,зæрдæмæ цæуын,navedida
1079,lachen::V,худын,nagrda
1080,rühren::V,зæрдæ суынгæг кæнын,likutada
1081,weinen::V,кӕуын,itkta
1082,schimpfen::V,æлгъитын,laidas
1083,schimpfen::V,æлгъитын,pačatada
1084,sich ärgern::V,мæсты кæнын,rändüda
1085,sich fürchten::V,тæрсын,varaita
1086,fürchten::V,тæрсын,varaita
1087,fliehen::V,лидзын,pageta
1088,flüchten::V,алидзын,pageta
1089,flüchten::V,алидзын,joksta
1090,sehen::V,уынын,nähta
1091,anschauen::V,акӕсын,kacta
1092,ansehen::V,кӕсын,kacta
1093,hören::V,хъусын,kulda
1094,zuhören::V,хъусын,kundeltas
1095,probieren::V,уынын,mujada
1096,probieren::V,аходын,mujada
1097,riechen::V,смудын,rižada
1098,fühlen::V,ӕнкъарын,mujada
1099,scheinen::V,зынын,näguda
1100,zu sehen sein::V,зынын,näguda
1101,vernehmen::V,фехъусын,kulištada
1102,frieren::V,сийын,kül'mdä
1103,tun::V,кӕнын,tehta
1104,können::V,фӕразын,voida
1105,können::V,фӕразын,mahtta
1106,wollen::V,фӕндын,himoita
1107,wollen::V,фӕндын,tahtoida
1108,anfangen::V,райдайын,zavottä
1109,anfangen::V,райдайын,augotada
1110,beenden::V,фӕуын,loptä
1111,aufhören::V,банцайын,loptas
1112,aufhören::V,фенцайын,loptas
1113,gelingen::V,бантысын,lähtta
1114,gelingen::V,бантысын,tehtas
1115,geraten::V,разынын,tulda
1116,öffnen::V,гом кӕнын,avaita
1117,schließen::V,ӕхгӕнын,saubata
1118,stellen::V,ӕвӕрын,panda
1119,stellen::V,ӕвӕрын,seižutada
1120,setzen::V,сбадын кӕнын,ištutada
1121,legen::V,ӕрӕвӕрын,panda
1122,berühren::V,агайын,koskta
1123,berühren::V,агайын,käziduda
1124,verbinden::V,бӕттын,ühtenzoitta
1125,bedecken::V,ӕмбӕрзын,katta
1126,bedecken::V,ӕмбӕрзын,peitta
1127,aufhängen::V,ауындзын,riputada
1128,anzünden::V,ссудзын,sütutada
1129,aufheben::V,сисын,leta
1130,zurücklassen::V,ныууадзын,jätta
1131,verlieren::V,фесафын,kadotada
1132,fallen lassen::V,ӕрӕппарын,kirbotada
1133,fallen lassen::V,къухтӕй феуӕгъд кӕнын,kirbotada
1134,machen::V,саразын,säta
1135,machen::V,саразын,tehta
1136,herstellen::V,сцæттæ кæнын,tehta
1137,herstellen::V,саразын,tehta
1138,bauen::V,амайын,leta
1139,bauen::V,амайын,sauda
1140,reparieren::V,æмпъузын,koheta
1141,reparieren::V,цалцæг кæнын,koheta
1142,verbessern::V,фæхуыздæр кæнын,paremboita
1143,ändern::V,аивын,vajehtada
1144,graben::V,къахын,kaida
1145,graben::V,къахын,čongoida
1146,beugen::V,æркъæдз кæнын,koverta
1147,beugen::V,æртасын кæнын,koverta
1148,biegen::V,тасын кӕнын,painda
1149,drehen::V,здухын,punotada
1150,wenden::V,афæлдахын,käta
1151,wenden::V,афæлдахын,kärauta
1152,wenden::V,рафæлдахын,käta
1153,wenden::V,рафæлдахын,kärauta
1154,umdrehen::V,афæлдахын,käta
1155,heben::V,сдарын,leta
1156,heben::V,схæцын,leta
1157,hochheben::V,уæлæмæ хæцын,libutada
1158,ergreifen::V,фӕлӕбурын,tabata
1159,halten::V,дарын,pidada
1160,drücken::V,æлхъивын,painda
1161,drücken::V,хæцын,painda
1162,schieben::V,схойын,žigutada
1163,kratzen::V,хафын,künstä
1164,lecken::V,сдæрын,nolda
1165,beißen::V,хæцын,purda
1166,beißen::V,хæцын,hambastada
1167,abreißen::V,ратонын,ratketa
1168,abschneiden::V,ралыг кӕнын,čapata
1169,abschneiden::V,ралыг кӕнын,leikata
1170,binden::V,бабӕттын,sidoda
1171,stecken::V,ныссадзын,čokaita
1172,brechen::V,асæттын,katkaita
1173,brechen::V,басæттын,katkaita
1174,brechen::V,ныссæттын,katkaita
1175,klopfen::V,хойын,kolkotada
1176,klopfen::V,гуыпп-гуыпп кæнын,kolkotada
1177,klopfen::V,къуырцц-къуырцц кæнын,kolkotada
1178,hauen::V,цӕвын,löda
1179,hauen::V,нӕмын,löda
1180,kleben::V,ныхасын,klejata
1181,kleben::V,æндадзын,klejata
1182,reiben::V,сӕрфын,hosta
1183,reiben::V,сӕрфын,törkita
1184,reiben::V,сӕрфын,jorotada
1185,reiben::V,хафын,hosta
1186,reiben::V,хафын,törkita
1187,reiben::V,хафын,jorotada
1188,streichen::V,байсæрдын,voita
1189,streichen::V,сахорын,voita
1190,schleifen::V,ссын,hijoida
1191,schleifen::V,ссын,teravzoitta
1192,schleifen::V,цыргъ кӕнын,hijoida
1193,schleifen::V,цыргъ кӕнын,teravzoitta
1194,schneiden::V,кӕрдын,leikata
1195,rütteln::V,æнкъусын,heilutada
1196,schütteln::V,уигъын,pudištada
1197,schwenken::V,тилын,maihutada
1198,schwenken::V,уигъын,maihutada
1199,schütten::V,ныккӕнын,valada
1200,füllen::V,байдзаг кæнын,täutta
1201,einwickeln::V,батухын,kärdä
1202,tragen::V,хӕссын,kantta
1203,tragen::V,хӕссын,kandišta
1204,schleppen::V,ласын,vedätada
1205,ziehen::V,ласын,vedada
1206,aufbewahren::V,æвæрын,kaita
1207,werfen::V,зыввытт кӕнын,čuta
1208,werfen::V,зыввытт кӕнын,tactä
1209,fangen::V,ӕрцахсын,püta
1210,packen::V,рацахсын,tabata
1211,verstecken::V,æмбæхсын,peitta
1212,verstecken::V,нымæхсын,peitta
1213,teilen::V,уарын,jagada
1214,schicken::V,ӕрвитын,oigeta
1215,bringen::V,æрхæссын,veda
1216,bringen::V,æрбахæссын,veda
1217,hinzufügen::V,ӕфтауын,ližata
1218,bekommen::V,ссарын,sada
1219,bekommen::V,сфæрæз кæнын,sada
1220,bekommen::V,самал кæнын,sada
1221,erhalten::V,райсын,sada
1222,nehmen::V,райсын,otta
1223,wählen::V,равзарын,valita
1224,auswählen::V,авзарын,valita
1225,bewahren::V,бавæрын,kaita
1226,bewahren::V,нывæрын,kaita
1227,behindern::V,цæлхдур æвæрын,telustada
1228,behindern::V,ныхдур æвæрын,telustada
1229,behindern::V,къуылымпы кæнын,telustada
1230,behindern::V,хъыг дарын,telustada
1231,verderben::V,фесафын,travida
1232,beschädigen::V,халын,satatada
1233,zerbrechen::V,асӕттын,mureta
1234,zerreißen::V,аскъуынын,rebitada
1235,zerstören::V,фехалын,mureta
1236,verbrennen::V,басудзын,poltta
1237,geben::V,дӕттын,antta
1238,reichen::V,адæттын,antta
1239,schenken::V,лæвар кæнын,lahjoita
1240,versprechen::V,дзырд раттын,toivotada
1241,versprechen::V,зӕрдӕ бавӕрын,toivotada
1242,wünschen::V,зæрдæ зæгъы,toivotada
1243,loben::V,раппӕлын,kitta
1244,küssen::V,пъа кæнын,tervehtada
1245,küssen::V,ба кæнын,tervehtada
1246,wiegen::V,узын,likutada
1247,zudecken::V,бамбӕрзын,katta
1248,wecken::V,райхъал кӕнын,noustatada
1249,zeigen::V,амонын,ozutada
1250,führen::V,кӕнын,astutada
1251,führen::V,фæкæнын,astutada
1252,lehren::V,ахуыр кæнын,opeta
1253,unterrichten::V,ахуыр кæнын,opeta
1254,aufziehen::V,хъомыл кӕнын,kazvatada
1255,leiten::V,разамынд дӕттын,ohjata
1256,antreiben::V,тагъд кæнын,rigehtoitta
1257,antreiben::V,рог кæнын,rigehtoitta
1258,lassen::V,кæнын,käskta
1259,einladen::V,ӕрхонын,kucta
1260,einladen::V,ӕрбахонын,kucta
1261,vereinigen::V,баиу кӕнын,ühtenzoitta
1262,besuchen::V,абæрæг кæнын,rižada
1263,besuchen::V,бабæрæг кæнын,rižada
1264,besuchen::V,бауайын,rižada
1265,treffen::V,фембæлын,vastata
1266,sich versammeln::V,æрæмбырд уын,kägeta
1267,sich versammeln::V,æрæмбырд уын,sätas
1268,spielen::V,хъазын,väta
1269,singen::V,зарын,pajatada
1270,tanzen::V,кафын,kargaita
1271,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,erigata
1272,verlassen::V,ныууадзын,jätta
1273,retten::V,фервӕзын кӕнын,päzutada
1274,bewachen::V,хъахъхъӕнын,varjoita
1275,schützen::V,хъахъхъӕнын,kaita
1276,verteidigen::V,бахизын,kaita
1277,sich schlagen::V,хыл кæнын,torata
1278,schießen::V,ӕхсын,ampta
1279,siegen::V,басӕттын,vägestada
1280,siegen::V,фӕуӕлахиз уӕвын,vägestada
1281,ärgern::V,мӕсты кӕнын,verdutada
1282,ärgern::V,мӕсты кӕнын,rändütada
1283,schlagen::V,ныццæвын,löda
1284,schlagen::V,ныццæвын,iškta
1285,stechen::V,фæрæхойын,pystiä
1286,stoßen::V,риуыгъын,iškta
1287,stoßen::V,риуыгъын,pudištada
1288,stehlen::V,давын,vargastada
1289,stören::V,хъыгдарын,keskustada
1290,belästigen::V,хъыгдарын,tartuteldas
1291,verbergen::V,бамбӕхсын,katelda
1292,verbergen::V,басусӕг кӕнын,katelda
1293,täuschen::V,фӕливын,manitada
1294,täuschen::V,асайын,manitada
1295,betrügen::V,асайын,manitada
1296,töten::V,амарын,rikta
1297,töten::V,амарын,surmita
1298,wohnen::V,цӕрын,eläda
1299,arbeiten::V,кусын,rata
1300,sammeln::V,æртонын,kogota
1301,pflücken::V,тонын,poimda
1302,jagen::V,цуан кæнын,mecata
1303,fischen::V,кæсаг ахсын æнгуырæй,kalatada
1304,fischen::V,æнгуыр дарын,kalatada
1305,fassen::V,ӕрцахсын,tabata
1306,hüten::V,хизын,paimeta
1307,treiben::V,скъӕрын,ajada
1308,anbinden::V,бабæттын,küttestada
1309,anbinden::V,бабæттын,sidoda
1310,anbinden::V,æрбæттын,küttestada
1311,anbinden::V,æрбæттын,sidoda
1312,füttern::V,холлаг дæттын,sötta
1313,füttern::V,холлаг æвæрын,sötta
1314,füttern::V,дарын,sötta
1315,melken::V,дуцын,lüpsta
1316,hacken::V,кæрдын,sauda
1317,hacken::V,лыгтæ кæнын,sauda
1318,gießen::V,бакалын,valada
1319,reifen::V,срæгъæд уын,küpseta
1320,reifen::V,сцæттæ уын,küpseta
1321,zubereiten::V,сцӕттӕ кӕнын,vaumištada
1322,kochen::V,фыцын,keitta
1323,backen::V,фыцын,paštta
1324,braten::V,цурын,žarda
1325,umrühren::V,ахæццæ кæнын,segoitada
1326,umrühren::V,азмæнтын,segoitada
1327,umrühren::V,астауын,segoitada
1328,stricken::V,кæнын,kudoda
1329,stricken::V,бийын,kudoda
1330,nähen::V,хуыйын,ombelta
1331,färben::V,ахорын,mujutada
1332,reinigen::V,ссыгъдæг кæнын,puhtastada
1333,reinigen::V,ныссыгъдæг кæнын,puhtastada
1334,reinigen::V,ныссæрфын,puhtastada
1335,waschen::V,ӕхсын,pesta
1336,abwischen::V,сӕрфын,pühktä
1337,spülen::V,æнхъæвзын,huhtoida
1338,fegen::V,мӕрзын,pühkta
1339,kehren::V,мӕрзын,uhoita
1340,baden::V,хи найын,kül'ptäs
1341,sich waschen::V,хи æхсын,pestas
1342,ausziehen::V,ласын,riičta
1343,ausziehen::V,ласын,rušta
1344,anziehen::V,скæнын,panda päle
1345,anziehen::V,скæнын,panda kädehe
1346,anziehen::V,скæнын,panda jaugha
1347,sich anziehen::V,дзаума скæнын,sobdas
1348,sich anziehen::V,дарæс скæнын,sobdas
1349,kämmen::V,ныффасын,harjata
1350,kämmen::V,æрфасын,harjata
1351,schmücken::V,фӕлындын,čomitada
1352,sagen::V,зæгъын,sanuda
1353,sprechen::V,дзурын,pagišta
1354,reden::V,ныхас кӕнын,pagišta
1355,sich unterhalten::V,ныхас кæнын,lodaita
1356,fragen::V,фӕрсын,küzuda
1357,bitten::V,курын,pakita
1358,erzählen::V,радзурын,sanuda
1359,erzählen::V,радзурын,starinoita
1360,erzählen::V,ратаурæгъ кæнын,sanuda
1361,erzählen::V,ратаурæгъ кæнын,starinoita
1362,mitteilen::V,фехъусын кæнын,tedotada
1363,nennen::V,хонын,nimitada
1364,rufen::V,сидын,kucta
1365,prahlen::V,ӕппӕлын,kittäs
1366,übersetzen::V,ратæлмац кæнын,käta
1367,denken::V,ӕнхъӕлын,meletada
1368,denken::V,хъуыды кӕнын,meletada
1369,glauben::V,уырнын,uskta
1370,bemerken::V,фенын,homaita
1371,erkennen::V,базонын,tundištada
1372,begreifen::V,ӕмбарын,tabata
1373,begreifen::V,бамбарын,tabata
1374,lernen::V,ахуыр кӕнын,opetas
1375,wissen::V,зонын,teta
1376,sich erinnern an::V,зæрдыл æрлæууын,johtutada
1377,sich erinnern an::V,æрымысын,johtutada
1378,sich erinnern an::V,æрбаймысын,johtutada
1379,sich erinnern an::V,æрхъуыды кæнын,johtutada
1380,vergessen::V,ферох кæнын,unohtada
1381,vergessen::V,айрох кæнын,unohtada
1382,messen::V,барын,märita
1383,zählen::V,нымайын,lugeda
1384,rechnen::V,хынцын,lugeda
1385,lesen::V,кӕсын,lugeda
1386,lesen::V,фӕрсын,lugeda
1387,malen::V,ныв кӕнын,pirta
1388,zeichnen::V,ныв кӕнын,pirta
1389,schreiben::V,фыссын,kirjutada
1390,besitzen::V,хицау уын,omištada
1391,kaufen::V,балхӕнын,ostta
1392,verkaufen::V,уӕй кӕнын,möda
1393,bezahlen::V,бафидын,maksta
1394,zahlen::V,фидын,maksta
1395,beherrschen::V,æлдариуæг кæнын,valdoita
1396,ertragen::V,бавзарын,tirpta
1397,Leine::N,,talutimnor
1398,rauschen::V,,šobaita
1399,treten::V,,peksta
1400,treten::V,,topsta
1401,verstehen::V,,el'geta
1402,verstehen::V,,toimetada
