,Concept_ID,hy,se
0,Auge::N,աչք,tjelmie
1,Auge::N,աչք,tjalmme
2,Auge::N,աչք,čalbmi
3,Auge::N,աչք,čalme
4,Auge::N,աչք,čâ´lmm
5,Auge::N,աչք,ча̄лльм
6,Ohr::N,ականջ,bieljie
7,Ohr::N,ականջ,biellje
8,Ohr::N,ականջ,beallji
9,Ohr::N,ականջ,pelji
10,Ohr::N,ականջ,pe´llj
11,Ohr::N,ականջ,пе̄лльй
12,Nase::N,քիթ,njuenie
13,Nase::N,քիթ,njunnje
14,Nase::N,քիթ,njunni
15,Nase::N,քիթ,njuṇe
16,Nase::N,քիթ,njuu´nn
17,Nase::N,քիթ,нюннҍ
18,Mund::N,բերան,njaelmie
19,Mund::N,բերան,njálmme
20,Mund::N,բերան,njálbmi
21,Mund::N,բերան,njälmi
22,Mund::N,բերան,njä´lmm
23,Mund::N,բերան,ня̄лльм
24,Zahn::N,ատամ,baenie
25,Zahn::N,ատամ,bádne
26,Zahn::N,ատամ,bátni
27,Zahn::N,ատամ,pääṇi
28,Zahn::N,ատամ,pää´nn
29,Zahn::N,ատամ,па̄ннҍ
30,Zunge::N,լեզու,njoektjeme
31,Zunge::N,լեզու,njuovtjav
32,Zunge::N,լեզու,njuovčča
33,Zunge::N,լեզու,njuovčâ
34,Zunge::N,լեզու,njuhččâm
35,Zunge::N,լեզու,нюхчем
36,Lippe::N,շրթունք,bangseme
37,Lippe::N,շրթունք,njálmmerabdda
38,Lippe::N,շրթունք,bavssa
39,Lippe::N,շրթունք,poovsâ
40,Lippe::N,շրթունք,põõus
41,Lippe::N,շրթունք,пэ̄кс
42,Wange::N,այտ,skiehrie
43,Wange::N,այտ,nierra
44,Wange::N,այտ,muohtu
45,Wange::N,այտ,nieṛâ
46,Wange::N,այտ,njiõrr
47,Wange::N,այտ,нӣрр
48,Wange::N,թուշ,skiehrie
49,Wange::N,թուշ,nierra
50,Wange::N,թուշ,muohtu
51,Wange::N,թուշ,nieṛâ
52,Wange::N,թուշ,njiõrr
53,Wange::N,թուշ,нӣрр
54,Gesicht::N,դեմք,ååredæjja
55,Gesicht::N,դեմք,muohto
56,Gesicht::N,դեմք,muođut
57,Gesicht::N,դեմք,ámadadju
58,Gesicht::N,դեմք,muáđuh
59,Gesicht::N,դեմք,muâđ
60,Gesicht::N,դեմք,ка̄ссв
61,Stirn::N,ճակատ,gaalloe
62,Stirn::N,ճակատ,gállo
63,Stirn::N,ճակատ,gállu
64,Stirn::N,ճակատ,kállu
65,Stirn::N,ճակատ,käll
66,Stirn::N,ճակատ,вуэххьц
67,Haar::N,մազ,voepte
68,Haar::N,մազ,vuoppta
69,Haar::N,մազ,vuokta
70,Haar::N,մազ,vuop'tâ
71,Haar::N,մազ,vuõpt
72,Haar::N,մազ,вӯппт
73,Schnurrbart::N,բեղ,bijjie-skaavtjoe
74,Schnurrbart::N,բեղ,njunjevuolskávttjá
75,Schnurrbart::N,բեղ,seamu
76,Schnurrbart::N,բեղ,siämu
77,Schnurrbart::N,բեղ,ää´bben
78,Schnurrbart::N,բեղ,о̄а̄бпан
79,Bart::N,մորուք,skaavtja
80,Bart::N,մորուք,skaavtjoe
81,Bart::N,մորուք,skávttjá
82,Bart::N,մորուք,seamu
83,Bart::N,մորուք,siämu
84,Bart::N,մորուք,seäm
85,Bart::N,մորուք,ся̄м
86,Kinn::N,կզակ,gaejpie
87,Kinn::N,կզակ,gájbbe
88,Kinn::N,կզակ,gáibi
89,Kinn::N,կզակ,käibi
90,Kinn::N,կզակ,käi´bb
91,Kinn::N,կզակ,ка̄ййп
92,Kiefer[Anatomie]::N,ծնոտ,gaejpie
93,Kiefer[Anatomie]::N,ծնոտ,oalol
94,Kiefer[Anatomie]::N,ծնոտ,oaloldákte
95,Kiefer[Anatomie]::N,ծնոտ,gáibi
96,Kiefer[Anatomie]::N,ծնոտ,uá'lultähti
97,Kiefer[Anatomie]::N,ծնոտ,vuâl'lõš
98,Kiefer[Anatomie]::N,ծնոտ,вуаллнешш
99,Kehle::N,կոկորդ,gealoe
100,Kehle::N,կոկորդ,tjåttå
101,Kehle::N,կոկորդ,njiello
102,Kehle::N,կոկորդ,čotta
103,Kehle::N,կոկորդ,čuudâ
104,Kehle::N,կոկորդ,čoodd
105,Kehle::N,կոկորդ,чонт
106,Kehle::N,կոկորդ,кэ̄ҏс
107,Hals::N,վիզ,tjeapohke
108,Hals::N,վիզ,tjiebet
109,Hals::N,վիզ,čeabet
110,Hals::N,վիզ,čiäppát
111,Hals::N,վիզ,čeäppat
112,Hals::N,վիզ,ча̄пэх
113,Hals::N,պարանոց,tjeapohke
114,Hals::N,պարանոց,tjiebet
115,Hals::N,պարանոց,čeabet
116,Hals::N,պարանոց,čiäppát
117,Hals::N,պարանոց,čeäppat
118,Hals::N,պարանոց,ча̄пэх
119,Genick::N,ծոծրակ,tjovrese
120,Genick::N,ծոծրակ,nisske
121,Genick::N,ծոծրակ,niehkki
122,Genick::N,ծոծրակ,niski
123,Genick::N,ծոծրակ,niek'ki
124,Genick::N,ծոծրակ,nji´šǩǩmaadd
125,Genick::N,ծոծրակ,нышшькмоант
126,Kopf::N,գլուխ,åejjie
127,Kopf::N,գլուխ,oajvve
128,Kopf::N,գլուխ,oaivi
129,Kopf::N,գլուխ,uái'vi
130,Kopf::N,գլուխ,vuei´vv
131,Kopf::N,գլուխ,вуэййв
132,Rücken::N,մեջք,rudtje
133,Rücken::N,մեջք,hárddo
134,Rücken::N,մեջք,tjavelk
135,Rücken::N,մեջք,sealgi
136,Rücken::N,մեջք,selgi
137,Rücken::N,մեջք,čielgi
138,Rücken::N,մեջք,seä´lǧǧ
139,Rücken::N,մեջք,се̄лльк
140,Bauch::N,փոր,tjåejjie
141,Bauch::N,փոր,tjoajvve
142,Bauch::N,փոր,čoavji
143,Bauch::N,փոր,čuáv'ji
144,Bauch::N,փոր,čåu´jj
145,Bauch::N,փոր,чо̄ввьй
146,Bauch::N,որովայն,tjåejjie
147,Bauch::N,որովայն,tjoajvve
148,Bauch::N,որովայն,čoavji
149,Bauch::N,որովայն,čuáv'ji
150,Bauch::N,որովայն,čåu´jj
151,Bauch::N,որովայն,чо̄ввьй
152,Nabel::N,պորտ,naepie
153,Nabel::N,պորտ,náhpe
154,Nabel::N,պորտ,náhpi
155,Nabel::N,պորտ,nääpi
156,Nabel::N,պորտ,nää´pp
157,Nabel::N,պորտ,на̄бпь
158,Busen::N,ծոց,boenge
159,Busen::N,ծոց,bållå
160,Busen::N,ծոց,čižži
161,Busen::N,ծոց,njamma
162,Busen::N,ծոց,njižže
163,Busen::N,ծոց,nje´ǯǯ
164,Busen::N,ծոց,раннҍт
165,Brust::N,կուրծք,mïelke
166,Brust::N,կուրծք,radde
167,Brust::N,կուրծք,mielgga
168,Brust::N,կուրծք,raddi
169,Brust::N,կուրծք,radde
170,Brust::N,կուրծք,râ´dd
171,Brust::N,կուրծք,раннҍт
172,Schulter::N,ուս,åelkie
173,Schulter::N,ուս,oalgge
174,Schulter::N,ուս,hárdu
175,Schulter::N,ուս,ärdee
176,Schulter::N,ուս,uál'gi
177,Schulter::N,ուս,a´rddi
178,Schulter::N,ուս,vuä´lǧǧ
179,Schulter::N,ուս,вуэллык
180,Arm::N,թեւ,gïete
181,Arm::N,թեւ,giehta
182,Arm::N,թեւ,giehta
183,Arm::N,թեւ,kietâ
184,Arm::N,թեւ,kie'tâkaaṿâ
185,Arm::N,թեւ,ǩiõtt
186,Arm::N,թեւ,кӣдт
187,Arm::N,բազուկ,gïete
188,Arm::N,բազուկ,giehta
189,Arm::N,բազուկ,giehta
190,Arm::N,բազուկ,kietâ
191,Arm::N,բազուկ,kie'tâkaaṿâ
192,Arm::N,բազուկ,ǩiõtt
193,Arm::N,բազուկ,кӣдт
194,Ellenbogen::N,արմունկ,gernjere
195,Ellenbogen::N,արմունկ,garŋŋel
196,Ellenbogen::N,արմունկ,gargŋil
197,Ellenbogen::N,արմունկ,käŋŋir
198,Ellenbogen::N,արմունկ,kõõnjâr
199,Ellenbogen::N,արմունկ,карьнэль
200,Hand::N,ձեռք,gïete
201,Hand::N,ձեռք,giehta
202,Hand::N,ձեռք,giehta
203,Hand::N,ձեռք,kietâ
204,Hand::N,ձեռք,ǩiõtt
205,Hand::N,ձեռք,кӣдт
206,Handfläche::N,ափ,gïeten-låapoe
207,Handfläche::N,ափ,giehtavuodo
208,Handfläche::N,ափ,tjårmmåvuodo
209,Handfläche::N,ափ,giehtaloahpu
210,Handfläche::N,ափ,kiämád
211,Handfläche::N,ափ,kuámmir
212,Handfläche::N,ափ,kuä´m'mer
213,Handfläche::N,ափ,ǩiõttǩeä´m'men
214,Handfläche::N,ափ,ко̄а̄ллдэгк
215,Handfläche::N,ափ,кӣдткоалдэгк
216,Finger::N,մատ,soerme
217,Finger::N,մատ,tjuvdde
218,Finger::N,մատ,suorbma
219,Finger::N,մատ,čuvde
220,Finger::N,մատ,suor'mâ
221,Finger::N,մատ,suõrmm
222,Finger::N,մատ,це̄ххп
223,Fingernagel::N,եղունգ,gadtse
224,Fingernagel::N,եղունգ,guehpere
225,Fingernagel::N,եղունգ,gadtsa
226,Fingernagel::N,եղունգ,gazza
227,Fingernagel::N,եղունգ,kozzâ
228,Fingernagel::N,եղունգ,kõʒʒ
229,Fingernagel::N,եղունգ,кэ̄ннц
230,Nagel[Anatomie]::N,եղունգ,gadtse
231,Nagel[Anatomie]::N,եղունգ,guehpere
232,Nagel[Anatomie]::N,եղունգ,gadtsa
233,Nagel[Anatomie]::N,եղունգ,gazza
234,Nagel[Anatomie]::N,եղունգ,kozzâ
235,Nagel[Anatomie]::N,եղունգ,kõʒʒ
236,Nagel[Anatomie]::N,եղունգ,кэ̄ннц
237,Zeh::N,ոտքի մատ,tjiehtjere
238,Zeh::N,ոտքի մատ,juolggetjuvdde
239,Zeh::N,ոտքի մատ,juolgesuorbma
240,Zeh::N,ոտքի մատ,jyel'gisuor'mâ
241,Zeh::N,ոտքի մատ,jue´lǧǧsuõrmm
242,Zeh::N,ոտքի մատ,ю̄лльк-це̄һп
243,Fuß::N,ոտք,juelkie
244,Fuß::N,ոտք,juolgge
245,Fuß::N,ոտք,juolgi
246,Fuß::N,ոտք,jyel'gi
247,Fuß::N,ոտք,jue´lǧǧ
248,Fuß::N,ոտք,ла̄бпь
249,Ferse::N,գարշապար,båetskie
250,Ferse::N,գարշապար,boasske
251,Ferse::N,գարշապար,šušmi
252,Ferse::N,գարշապար,šušme
253,Ferse::N,գարշապար,jue´lǧǧkädd
254,Ferse::N,գարշապար,ка̄ннт
255,Knie::N,ծունկ,boelve
256,Knie::N,ծունկ,buolvva
257,Knie::N,ծունկ,čibbi
258,Knie::N,ծունկ,veaŋki
259,Knie::N,ծունկ,iidâ
260,Knie::N,ծունկ,puõlvv
261,Knie::N,ծունկ,пуллв
262,Oberschenkel::N,ազդր,ruaksja
263,Oberschenkel::N,ազդր,tjibbe
264,Oberschenkel::N,ազդր,gassaváhkká
265,Oberschenkel::N,ազդր,badjeváhkáa
266,Oberschenkel::N,ազդր,čuár'bpeeḷi
267,Oberschenkel::N,ազդր,če´bb
268,Oberschenkel::N,ազդր,чуаррбе̄лль
269,Bein::N,ոտք,juelkie
270,Bein::N,ոտք,juolgge
271,Bein::N,ոտք,juolgi
272,Bein::N,ոտք,jyel'gi
273,Bein::N,ոտք,jue´lǧǧ
274,Bein::N,ոտք,ю̄лльк
275,Körper::N,մարմին,kråahpe
276,Körper::N,մարմին,rumáj
277,Körper::N,մարմին,rumaš
278,Körper::N,մարմին,ruumâš
279,Körper::N,մարմին,rå´pp
280,Körper::N,մարմին,лышшьк
281,Körper::N,մարմին,роаӈӈьк
282,Haut::N,մաշկ,njaltja
283,Haut::N,մաշկ,lijkke
284,Haut::N,մաշկ,tjuobma
285,Haut::N,մաշկ,liiki
286,Haut::N,մաշկ,liške
287,Haut::N,մաշկ,le´šǩǩ
288,Haut::N,մաշկ,лышшьк
289,Blut::N,արյուն,vïrre
290,Blut::N,արյուն,maelie
291,Blut::N,արյուն,varra
292,Blut::N,արյուն,varra
293,Blut::N,արյուն,vorrâ
294,Blut::N,արյուն,võrr
295,Blut::N,արյուն,вэ̄рр
296,Ader::N,երակ,åerie
297,Ader::N,երակ,aajroe
298,Ader::N,երակ,suodna
299,Ader::N,երակ,varrasuotna
300,Ader::N,երակ,suoṇâ
301,Ader::N,երակ,suõnn
302,Ader::N,երակ,сӯнн
303,Sehne::N,ջիղ,soene
304,Sehne::N,ջիղ,gåårtenje
305,Sehne::N,ջիղ,suodna
306,Sehne::N,ջիղ,suotna
307,Sehne::N,ջիղ,suoṇâ
308,Sehne::N,ջիղ,suõnn
309,Sehne::N,ջիղ,сӯнн
310,Sehne::N,ձգտան,soene
311,Sehne::N,ձգտան,gåårtenje
312,Sehne::N,ձգտան,suodna
313,Sehne::N,ձգտան,suotna
314,Sehne::N,ձգտան,suoṇâ
315,Sehne::N,ձգտան,suõnn
316,Sehne::N,ձգտան,сӯнн
317,Knochen::N,ոսկոր,måara
318,Knochen::N,ոսկոր,måaroe
319,Knochen::N,ոսկոր,dákte
320,Knochen::N,ոսկոր,dákti
321,Knochen::N,ոսկոր,tähti
322,Knochen::N,ոսկոր,tä´htt
323,Knochen::N,ոսկոր,та̄ххт
324,Knochen::N,ոսկոր,та̄ффьт
325,Gehirn::N,խելք,aajla
326,Gehirn::N,խելք,vuojŋam
327,Gehirn::N,խելք,vuoigŋašat
328,Gehirn::N,խելք,vuoi'ŋâšeh
329,Gehirn::N,խելք,vuo'ivâšneh
330,Gehirn::N,խելք,vuõivâšn
331,Gehirn::N,խելք,вуэййвэшна
332,Herz::N,սիրտ,vaajmoe
333,Herz::N,սիրտ,tsåhke
334,Herz::N,սիրտ,váibmu
335,Herz::N,սիրտ,váimu
336,Herz::N,սիրտ,čââ´đ
337,Herz::N,սիրտ,кӯттҌк
338,Magen::N,ստամոքս,tjåejjie
339,Magen::N,ստամոքս,tjoajvve
340,Magen::N,ստամոքս,čoavji
341,Magen::N,ստամոքս,čuáv'ji
342,Magen::N,ստամոքս,čåu´jj
343,Magen::N,ստամոքս,чо̄ввьй
344,Leber::N,լյարդ,mueksie
345,Leber::N,լյարդ,librre
346,Leber::N,լյարդ,vuoivvas
347,Leber::N,լյարդ,vuoivâs
348,Leber::N,լյարդ,vuõivâs
349,Leber::N,լյարդ,вуйвас
350,Atem::N,շունչ,voejngehtasse
351,Atem::N,շունչ,båssånis
352,Atem::N,շունչ,vuojŋadahka
353,Atem::N,շունչ,vuoiŋŋahat
354,Atem::N,շունչ,vuo'iŋâstim
355,Atem::N,շունչ,jiõg'g
356,Atem::N,շունչ,вӯйнас
357,Atem::N,շունչ,вӯййнмушш
358,Hunger::N,քաղց,nielkie
359,Hunger::N,քաղց,nielgge
360,Hunger::N,քաղց,nealgi
361,Hunger::N,քաղց,nelgi
362,Hunger::N,քաղց,neä´lǧǧ
363,Hunger::N,քաղց,не̄лльк
364,Träne::N,արտասուք,gïknjele
365,Träne::N,արտասուք,ganjál
366,Träne::N,արտասուք,ganjal
367,Träne::N,արտասուք,koonjâl
368,Träne::N,արտասուք,kõõnjâl
369,Träne::N,արտասուք,кэ̄нял
370,Geschmack::N,համ,aelmie
371,Geschmack::N,համ,muosse
372,Geschmack::N,համ,smáhkka
373,Geschmack::N,համ,máhku
374,Geschmack::N,համ,smáhkka
375,Geschmack::N,համ,mááhu
376,Geschmack::N,համ,smakkâ
377,Geschmack::N,համ,njõõd
378,Geschmack::N,համ,smääkk
379,Geschmack::N,համ,ня̄лльк
380,Geschmack::N,բուրմունք,aelmie
381,Geschmack::N,բուրմունք,muosse
382,Geschmack::N,բուրմունք,smáhkka
383,Geschmack::N,բուրմունք,máhku
384,Geschmack::N,բուրմունք,smáhkka
385,Geschmack::N,բուրմունք,mááhu
386,Geschmack::N,բուրմունք,smakkâ
387,Geschmack::N,բուրմունք,njõõd
388,Geschmack::N,բուրմունք,smääkk
389,Geschmack::N,բուրմունք,ня̄лльк
390,Geruch::N,հոտ,haaje
391,Geruch::N,հոտ,habjja
392,Geruch::N,հոտ,hádja
393,Geruch::N,հոտ,opsâ
394,Geruch::N,հոտ,haajâ
395,Geruch::N,հոտ,õpss
396,Geruch::N,հոտ,haajj
397,Geruch::N,հոտ,апс
398,Geruch::N,հոտ,лэ̄гк
399,Geruch::N,բուրում,haaje
400,Geruch::N,բուրում,habjja
401,Geruch::N,բուրում,hádja
402,Geruch::N,բուրում,opsâ
403,Geruch::N,բուրում,haajâ
404,Geruch::N,բուրում,õpss
405,Geruch::N,բուրում,haajj
406,Geruch::N,բուրում,апс
407,Geruch::N,բուրում,лэ̄гк
408,Schlaf::N,քուն,nahkerh
409,Schlaf::N,քուն,nager
410,Schlaf::N,քուն,oados
411,Schlaf::N,քուն,nagir
412,Schlaf::N,քուն,naṿer
413,Schlaf::N,քուն,nââ´er
414,Schlaf::N,քուն,нагерь
415,Traum::N,երազ,nahkere
416,Traum::N,երազ,niehko
417,Traum::N,երազ,niehku
418,Traum::N,երազ,naṿer
419,Traum::N,երազ,nââ´er
420,Traum::N,երազ,нагерь
421,Himmel::N,երկինք,elmie
422,Himmel::N,երկինք,almme
423,Himmel::N,երկինք,albmi
424,Himmel::N,երկինք,alme
425,Himmel::N,երկինք,â´lmm
426,Himmel::N,երկինք,алльм
427,Sonne::N,արեւ,biejjie
428,Sonne::N,արեւ,bæjvásj
429,Sonne::N,արեւ,beaivváš
430,Sonne::N,արեւ,peivi
431,Sonne::N,արեւ,piäiváš
432,Sonne::N,արեւ,pei´vv
433,Sonne::N,արեւ,пе̄ййв
434,Mond::N,լուսին,aske
435,Mond::N,լուսին,mánno
436,Mond::N,լուսին,mánnu
437,Mond::N,լուսին,máánu
438,Mond::N,լուսին,mään
439,Mond::N,լուսին,ма̄нн
440,Stern::N,աստղ,daasta
441,Stern::N,աստղ,naestie
442,Stern::N,աստղ,násste
443,Stern::N,աստղ,násti
444,Stern::N,աստղ,täsni
445,Stern::N,աստղ,tä´snn
446,Stern::N,աստղ,та̄ссьт
447,Luft::N,օդ,elmie
448,Luft::N,օդ,ájmmo
449,Luft::N,օդ,áibmu
450,Luft::N,օդ,áimu
451,Luft::N,օդ,šõŋŋ
452,Luft::N,օդ,вӯйнас
453,Wind::N,քամի,bïegke
454,Wind::N,քամի,biegga
455,Wind::N,քամի,biegga
456,Wind::N,քամի,pieg'gâ
457,Wind::N,քամի,piõg'g
458,Wind::N,քամի,пӣӈӈк
459,Welle::N,ալիք,baaroe
460,Welle::N,ալիք,bárro
461,Welle::N,ալիք,bárru
462,Welle::N,ալիք,pááṛu
463,Welle::N,ալիք,päärr
464,Welle::N,ալիք,нэ̄ммп
465,Wasser::N,ջուր,tjaetsie
466,Wasser::N,ջուր,tjáhtje
467,Wasser::N,ջուր,čáhci
468,Wasser::N,ջուր,čääci
469,Wasser::N,ջուր,čää´cc
470,Wasser::N,ջուր,ча̄дзь
471,Stein::N,քար,gierkie
472,Stein::N,քար,giergge
473,Stein::N,քար,geađgi
474,Stein::N,քար,keđgi
475,Stein::N,քար,ǩeä´dǧǧ
476,Stein::N,քար,ке̄ддҌк
477,Boden::N,գետին,betnie
478,Boden::N,գետին,ednam
479,Boden::N,գետին,bodni
480,Boden::N,գետին,vuođđu
481,Boden::N,գետին,ponne
482,Boden::N,գետին,vuáđ̣u
483,Boden::N,գետին,vuâđđ
484,Boden::N,գետին,лаввьн
485,Boden::N,գետին,е̄ммьне
486,Erde::N,հող,jåarta
487,Erde::N,հող,mueltie
488,Erde::N,հող,ednam
489,Erde::N,հող,mållde
490,Erde::N,հող,eana
491,Erde::N,հող,eennâm
492,Erde::N,հող,mädd
493,Erde::N,հող,jânnam
494,Erde::N,հող,е̄ммьне
495,Staub::N,փոշի,heblie
496,Staub::N,փոշի,tsumhtsie
497,Staub::N,փոշի,dubme
498,Staub::N,փոշի,dopmu
499,Staub::N,փոշի,kovjâ
500,Staub::N,փոշի,põõ´l
501,Staub::N,փոշի,кэ̄ббьй
502,Rauch::N,ծուխ,soeve
503,Rauch::N,ծուխ,suovva
504,Rauch::N,ծուխ,suovva
505,Rauch::N,ծուխ,suoṿâ
506,Rauch::N,ծուխ,suõvv
507,Rauch::N,ծուխ,сӯвв
508,Funke::N,կայծ,naestie
509,Funke::N,կայծ,tjuonam
510,Funke::N,կայծ,čuotnan
511,Funke::N,կայծ,čuođâlm
512,Funke::N,կայծ,iiskâr
513,Funke::N,կայծ,čuõzzâm
514,Funke::N,կայծ,чӯссэм
515,Feuer::N,կրակ,dålle
516,Feuer::N,կրակ,dållå
517,Feuer::N,կրակ,dolla
518,Feuer::N,կրակ,tullâ
519,Feuer::N,կրակ,toll
520,Feuer::N,կրակ,то̄лл
521,Feuer::N,հրդեհ,dålle
522,Feuer::N,հրդեհ,dållå
523,Feuer::N,հրդեհ,dolla
524,Feuer::N,հրդեհ,tullâ
525,Feuer::N,հրդեհ,toll
526,Feuer::N,հրդեհ,то̄лл
527,Licht::N,լույս,tjoevke
528,Licht::N,լույս,tjuovgga
529,Licht::N,լույս,čuovga
530,Licht::N,լույս,čuovggas
531,Licht::N,լույս,čuoṿâ
532,Licht::N,լույս,toll
533,Licht::N,լույս,čuõvv
534,Licht::N,լույս,то̄лл
535,Schatten::N,ստվեր,skugkie
536,Schatten::N,ստվեր,soejvene
537,Schatten::N,ստվեր,irkes
538,Schatten::N,ստվեր,sieges
539,Schatten::N,ստվեր,itku
540,Schatten::N,ստվեր,suoivâ
541,Schatten::N,ստվեր,õõtt
542,Schatten::N,ստվեր,ǩeeu´niǩ
543,Schatten::N,ստվեր,кывьнэхь
544,Wetter::N,եղանակ,vïerhtse
545,Wetter::N,եղանակ,dálkke
546,Wetter::N,եղանակ,dálki
547,Wetter::N,եղանակ,šoŋŋâ
548,Wetter::N,եղանակ,šõŋŋ
549,Wetter::N,եղանակ,шэ̄ӈӈ
550,Nebel::N,մեգ,såavla
551,Nebel::N,մեգ,mearhka
552,Nebel::N,մեգ,murkko
553,Nebel::N,մեգ,mierkká
554,Nebel::N,մեգ,mierká
555,Nebel::N,մեգ,miär'kká
556,Nebel::N,մեգ,oṃo
557,Nebel::N,մեգ,sue´lnn
558,Nebel::N,մեգ,цӣгк
559,Nebel::N,մեգ,сулльн
560,Nebel::N,մառախուղ,såavla
561,Nebel::N,մառախուղ,mearhka
562,Nebel::N,մառախուղ,murkko
563,Nebel::N,մառախուղ,mierkká
564,Nebel::N,մառախուղ,mierká
565,Nebel::N,մառախուղ,miär'kká
566,Nebel::N,մառախուղ,oṃo
567,Nebel::N,մառախուղ,sue´lnn
568,Nebel::N,մառախուղ,цӣгк
569,Nebel::N,մառախուղ,сулльн
570,Wolke::N,ամպ,balve
571,Wolke::N,ամպ,balvva
572,Wolke::N,ամպ,balva
573,Wolke::N,ամպ,polvâ
574,Wolke::N,ամպ,põlvv
575,Wolke::N,ամպ,пэллв
576,Regen::N,անձրև,ebrie
577,Regen::N,անձրև,harvve
578,Regen::N,անձրև,arvi
579,Regen::N,անձրև,arve
580,Regen::N,անձրև,â´brr
581,Regen::N,անձրև,аббьр
582,Schnee::N,ձյուն,lopme
583,Schnee::N,ձյուն,moehtege
584,Schnee::N,ձյուն,muohta
585,Schnee::N,ձյուն,muohta
586,Schnee::N,ձյուն,muotâ
587,Schnee::N,ձյուն,muõtt
588,Schnee::N,ձյուն,вэ̄дз
589,Schnee::N,ձյուն,куэллт
590,Eis::N,սառույց,jïenge
591,Eis::N,սառույց,jiegŋa
592,Eis::N,սառույց,jiekŋa
593,Eis::N,սառույց,jieŋ̣â
594,Eis::N,սառույց,jiõŋŋ
595,Eis::N,սառույց,ӣӈӈ
596,Frost::N,սառնամանիք,baajkoe
597,Frost::N,սառնամանիք,tjoasskem
598,Frost::N,սառնամանիք,buolaš
599,Frost::N,սառնամանիք,puolâš
600,Frost::N,սառնամանիք,puõlâš
601,Frost::N,սառնամանիք,мӯнь
602,Kälte::N,դող,jueskie
603,Kälte::N,դող,tjåetskeme
604,Kälte::N,դող,tjoasskem
605,Kälte::N,դող,čoaskin
606,Kälte::N,դող,ko'lmâsvuotâ
607,Kälte::N,դող,ijss
608,Kälte::N,դող,čuä´cǩǩem
609,Kälte::N,դող,tuârggnjõs
610,Kälte::N,դող,кэ̄лмас
611,Hitze::N,շոգ,baahke
612,Hitze::N,շոգ,báhkka
613,Hitze::N,շոգ,báhkka
614,Hitze::N,շոգ,pakkâ
615,Hitze::N,շոգ,kuṃe
616,Hitze::N,շոգ,paašt
617,Hitze::N,շոգ,жоарр
618,Raureif::N,ցօղեղեամ,jyjse
619,Raureif::N,ցօղեղեամ,ridne
620,Raureif::N,ցօղեղեամ,goarre
621,Raureif::N,ցօղեղեամ,ritni
622,Raureif::N,ցօղեղեամ,suhči
623,Raureif::N,ցօղեղեամ,riṇe
624,Raureif::N,ցօղեղեամ,ай
625,Regenbogen::N,ծիածան,aatjan goengere
626,Regenbogen::N,ծիածան,aatjan joekse
627,Regenbogen::N,ծիածան,ádjájuoksa
628,Regenbogen::N,ծիածան,arvedávgi
629,Regenbogen::N,ծիածան,bajándávgi
630,Regenbogen::N,ծիածան,äijihtävgi
631,Regenbogen::N,ծիածան,teârmmazjohss
632,Regenbogen::N,ծիածան,тӣрмесью̄ккс
633,Donner::N,որոտ,raejrie
634,Donner::N,որոտ,átjek
635,Donner::N,որոտ,átjárájdde
636,Donner::N,որոտ,áddjá
637,Donner::N,որոտ,baján
638,Donner::N,որոտ,juuṛâ
639,Donner::N,որոտ,tie´rmes
640,Donner::N,որոտ,тӣрмесь
641,Donner::N,որոտ,ча̄ркнэгк
642,Strömung::N,հոսանք,njuvvie
643,Strömung::N,հոսանք,ájggedáhpe
644,Strömung::N,հոսանք,rávdnji
645,Strömung::N,հոսանք,virde
646,Strömung::N,հոսանք,ve´rdd
647,Strömung::N,հոսանք,выррьт
648,Tropfen::N,կաթիլ,gåajhkohts
649,Tropfen::N,կաթիլ,gåjkudis
650,Tropfen::N,կաթիլ,goaikkanas
651,Tropfen::N,կաթիլ,čalme
652,Tropfen::N,կաթիլ,čâ´lmm
653,Tropfen::N,կաթիլ,ча̄лльм
654,Schaum::N,փրփուր,sapte
655,Schaum::N,փրփուր,såpptå
656,Schaum::N,փրփուր,sokta
657,Schaum::N,փրփուր,suptâ
658,Schaum::N,փրփուր,soptt
659,Schaum::N,փրփուր,со̄ппт
660,Schmutz::N,կեղտ,haaskoe
661,Schmutz::N,կեղտ,duolvva
662,Schmutz::N,կեղտ,duolva
663,Schmutz::N,կեղտ,durdi
664,Schmutz::N,կեղտ,stänži
665,Schmutz::N,կեղտ,sähss
666,Schmutz::N,կեղտ,са̄ккьс
667,Schmutz::N,կեղտ,не̄шшь
668,See::N,լիճ,jaevrie
669,See::N,լիճ,jávrre
670,See::N,լիճ,jávri
671,See::N,լիճ,jävri
672,See::N,լիճ,jâu´rr
673,See::N,լիճ,я̄ввьр
674,Sumpf::N,ճահիճ,pluevie
675,Sumpf::N,ճահիճ,áhpe
676,Sumpf::N,ճահիճ,sæmssa
677,Sumpf::N,ճահիճ,jeaggi
678,Sumpf::N,ճահիճ,jeggi
679,Sumpf::N,ճահիճ,jeä´ǧ'ǧ
680,Sumpf::N,ճահիճ,ла̄ммьп
681,Moor::N,ճահիճ,pluevie
682,Moor::N,ճահիճ,jiegge
683,Moor::N,ճահիճ,suotnju
684,Moor::N,ճահիճ,karrii
685,Moor::N,ճահիճ,kä´rev
686,Moor::N,ճահիճ,veättaǩ
687,Moor::N,ճահիճ,ла̄ммьп
688,Wiese::N,մարգագետին,ïentje
689,Wiese::N,մարգագետին,giedde
690,Wiese::N,մարգագետին,gieddi
