,Concept_ID,sq,tt
801,zurück::ADV,prapa,кире
802,zurück::ADV,mbrapsht,кире
803,unten::ADV,poshtë,түбәндә
804,hinab::ADV,përposh,аска
805,oben::ADV,lart,өстә
806,oben::ADV,lart,югарыда
807,oben::ADV,sipër,өстә
808,oben::ADV,sipër,югарыда
809,hinauf::ADV,lart,өскә
810,hinauf::ADV,përpjetë,өскә
811,überall::ADV,kudo,hәркайда
812,nicht::ADV,s',түгел
813,nicht::ADV,nuk,түгел
814,ein wenig::ADV,një tis,бераз
815,kaum::ADV,mezi,көчкә
816,sehr::ADV,fort,бик
817,sehr::ADV,shumë,бик
818,so::ADV,ashtu,алай
819,so::ADV,kështu,алай
820,noch::ADV,ende,янә
821,noch::ADV,ende,тагын
822,noch::ADV,akoma,янә
823,noch::ADV,akoma,тагын
824,nur::ADV,vetëm,фәкать
825,schon::ADV,tashmë,инде
826,wieder::ADV,përsëri,янә
827,wieder::ADV,përsëri,тагын
828,vergebens::ADV,kot,юкка
829,vor::PRP,para,алдыннан
830,hinter::PRP,prapa,арттан
831,hinter::PRP,mbrapa,арттан
832,unter::PRP,nën,астында
833,durch::PRP,nëpër,аша
834,neben::PRP,pranë,тирәсендә
835,neben::PRP,përbri,тирәсендә
836,zwischen::PRP,midis,арасында
837,zwischen::PRP,ndërmjet,арасында
838,wegen::PRP,për,сәбәпле
839,dies::PRN,ky,бу
840,das::PRN,ky,ул
841,alles::PRN,gjithçka,һәммә
842,ich::PRN,unë,мин
843,du::PRN,ti,син
844,er::PRN,ai,ул
845,wir::PRN,ne,без
846,ihr::PRN,ju,сез
847,sie::PRN,ata,ул
848,was::FPRN,ç',ни
849,was::FPRN,ç',нәрсә
850,was::FPRN,çfarë,ни
851,was::FPRN,çfarë,нәрсә
852,wer::FPRN,kush,кем
853,wo::FADV,ku,кайда
854,wohin::FADV,për ku,кая
855,wie::FADV,si,ничек
856,warum::FADV,pse,нигә
857,warum::FADV,përse,нигә
858,wieviel::FNUM,sa,ничә
859,eins::NUM,një,бер
860,zwei::NUM,dy,ике
861,drei::NUM,tre,өч
862,vier::NUM,katër,дүрт
863,fünf::NUM,pesë,биш
864,sechs::NUM,gjashtë,алты
865,sieben::NUM,shtatë,җиде
866,acht::NUM,tetë,сигез
867,neun::NUM,nëntë,тугыз
868,zehn::NUM,dhjetë,ун
869,elf::NUM,njëmbëdhjetë,унбер
870,zwölf::NUM,dymbëdhjetë,унике
871,zwanzig::NUM,njëzet,егерме
872,dreißig::NUM,tridhjetë,утыз
873,vierzig::NUM,dyzet,кырык
874,fünfzig::NUM,pesëdhjetë,илле
875,sechzig::NUM,gjashtëdhjetë,алтмыш
876,siebzig::NUM,shtatëdhjetë,җитмеш
877,achtzig::NUM,tetëdhjetë,сиксән
878,neunzig::NUM,nëntëdhjetë,туксан
879,hundert::NUM,qind,йөз
880,tausend::NUM,mijë,мең
881,und::CNJ,e,вә
882,und::CNJ,dhe,вә
883,oder::CNJ,a,яки
884,oder::CNJ,a,яисә
885,oder::CNJ,apo,яки
886,oder::CNJ,apo,яисә
887,stehen::V,rri,тору
888,sitzen::V,rri,утыру
889,liegen::V,rri shtrirë,яту
890,hängen::V,varem,эленү
891,werden::V,bëhem,булу
892,passieren::V,ndodh,булу
893,beginnen::V,filloj,башлану
894,enden::V,përfundoj,бетү
895,wechseln::V,ndërroj,үзгәртү
896,aufgehen[Sonne]::V,hapem,чыгу
897,untergehen[Sonne]::V,hyj,бату
898,untergehen[Sonne]::V,perëndoj,бату
899,scheinen[Sonne]::V,ndriçoj,яктырту
900,donnern::V,gjëmoj,күкрәү
901,donnern::V,bubulloj,күкрәү
902,wehen::V,fryj,исү
903,strömen::V,derdh,агу
904,fließen::V,rrjedh,агу
905,sich drehen::V,rrotullohem,бөтерелү
906,schwanken::V,dyzoj,икеләнү
907,schwingen::V,dridhem,тирбәлү
908,fallen::V,bie,егылу
909,brennen::V,digjem,яну
910,rauchen::V,nxjerr tym,төтәү
911,rauchen::V,nxjerr tym,төтенләү
912,regnen::V,bie shi,яву
913,gefrieren::V,ngrij,кату
914,tauen::V,shkrij,эрү
915,tauen::V,shkrij,эретү
916,schmelzen::V,shkrij,эрү
917,schmelzen::V,shkrij,эретү
918,trocknen::V,thaj,кибү
919,sieden::V,ziej,ургылу
920,faulen::V,kalbem,черү
921,faulen::V,prishem,черү
922,verfaulen::V,kalbem,черү
923,reißen::V,grisem,өзелү
924,reißen::V,shqyhem,өзелү
925,versinken::V,humboj,бату
926,vergehen::V,kaloj,авышу
927,erscheinen::V,dukem,пәйда булу
928,verschwinden::V,zhdukem,югалу
929,verschwinden::V,zhdukem,юк булу
930,sinken::V,ulem,кимү
931,sinken::V,ulem,кайту
932,abnehmen::V,pakësohem,азаю
933,abnehmen::V,zvogëlohem,азаю
934,zunehmen::V,shtohem,арту
935,zunehmen::V,shtohem,күбәю
936,zunehmen::V,shtohem,ишәю
937,steigen::V,rritem,үсү
938,wachsen::V,rritem,үсү
939,glänzen::V,vezulloj,ялкылдау
940,funkeln::V,xixoj,ялтырау
941,funkeln::V,xixëlloj,ялтырау
942,lärmen::V,oshtij,шаулау
943,lärmen::V,zhurmoj,шаулау
944,läuten::V,bie,шалтырату
945,klingeln::V,i bie ziles,шалтырату
946,klirren::V,kërcëlloj,чылтырау
947,brausen::V,gjëmoj,давыллау
948,brausen::V,gjëmoj,дулау
949,rauschen::V,fëshfërij,кыштырдау
950,klingen::V,tingëlloj,ишетелү
951,bellen::V,leh,өрү
952,heulen::V,ulërij,улау
953,blasen::V,fryj,өрү
954,pfeifen::V,fishkëllej,сызгырту
955,schreien::V,bërtas,кычкыру
956,stöhnen::V,rënkoj,ыңгырашу
957,zittern::V,trembem,калтырау
958,zittern::V,trembem,калтырану
959,leben::V,rroj,яшәү
960,leben::V,rroj,гомер итү
961,leben::V,jetoj,яшәү
962,leben::V,jetoj,гомер итү
963,geboren werden::V,lind,туу
964,atmen::V,marr frymë,сулау
965,trinken::V,pi,эчү
966,essen::V,ha,ашау
967,schlucken::V,gëlltis,йоту
968,schlucken::V,kapërdij,йоту
969,müde werden::V,lodhem,ялыгу
970,müde werden::V,lodhem,йөгенү
971,einschlafen::V,bie të fle,йокыга китү
972,schlafen::V,fle,йоклау
973,aufwachen::V,zgjohem,уяну
974,aufstehen::V,çohem,тору
975,aufstehen::V,ngrihem,тору
976,sich erholen::V,qetësohem,ял алу
977,sich erholen::V,qetësohem,истирахәт итү
978,sich erholen::V,shtendosem,ял алу
979,sich erholen::V,shtendosem,истирахәт итү
980,krank werden::V,bie i sëmurë,чирләү
981,krank sein::V,jam i sëmurë,чирләү
982,schmerzen::V,dhemb,авырту
983,husten::V,kollitem,ютәлләү
984,genesen::V,shërohem,савыгу
985,genesen::V,shërohem,сәламәтләнү
986,sterben::V,vdes,үлү
987,sterben::V,vdes,дөнья кую
988,sterben::V,vdes,вафат булу
989,umkommen::V,vdes,үлү
990,umkommen::V,mbaroj,үлү
991,sich bewegen::V,shkundem,йөрү
992,sich rühren::V,lëviz,кыймылдау
993,sich erheben::V,ngrihem,басу
994,sich setzen::V,ulem,утыру
995,hinfallen::V,gremisem,егылу
996,laufen::V,eci,җәяүләү
997,schreiten::V,çapem,атлау
998,spazierengehen::V,shëtis,йөрү
999,spazierengehen::V,shëtis,йөргенү
1000,eilen::V,ngas,ашыгу
1001,sich beeilen::V,nxitoj,ашыгу
1002,sich beeilen::V,nxitoj,кызулау
1003,sausen::V,eci shpejt,җилдерү
1004,rennen::V,vrapoj,йөгерү
1005,springen::V,kërcej,сикерү
1006,klettern::V,hipi,үрмәләү
1007,schaukeln::V,kolovitem,атыну
1008,kriechen::V,zvarritem,шуышу
1009,kriechen::V,zvarritem,үрмәләү
1010,schwimmen::V,notoj,йөзү
1011,tauchen::V,zhytem,чуму
1012,rudern::V,vozis,ишү
1013,fahren::V,shkoj,бару
1014,fliegen::V,fluturoj,очу
1015,gehen::V,eci,йөрү
1016,gehen::V,shkoj,йөрү
1017,weggehen::V,vete,китү
1018,abfahren::V,nisem,кузгалу
1019,anhalten::V,ndalem,тукталу
1020,hineingehen::V,futem,инү
1021,eintreten::V,hyj,инү
1022,kommen::V,vij,килү
1023,ankommen::V,arrij,бару
1024,ankommen::V,mbërrij,бару
1025,zurückkommen::V,kthehem,кире кайту
1026,bleiben::V,mbetem,калу
1027,bleiben::V,qëndroj,калу
1028,warten::V,pres,көтү
1029,erwarten::V,pres,көтү
1030,suchen::V,kërkoj,эзләү
1031,finden::V,gjej,табу
1032,versuchen::V,mundohem,маташу
1033,vorbereiten::V,përgatis,хәзерләү
1034,lieben::V,dashuroj,сөю
1035,lieben::V,dashuroj,ярату
1036,mögen::V,dua,өнәү
1037,lachen::V,qesh,көлү
1038,rühren::V,mallëngjej,дулкынландыру
1039,weinen::V,qaj,елау
1040,schimpfen::V,shaj,сүгү
1041,schimpfen::V,shaj,сүгенү
1042,sich ärgern::V,bëhem verem,ачулану
1043,sich fürchten::V,kam frikë,курку
1044,sich fürchten::V,frikësohem,курку
1045,fürchten::V,kam frikë nga,калтырау
1046,fürchten::V,kam frikë nga,калтырану
1047,fliehen::V,arratisem,арка бирү
1048,flüchten::V,iki,качу
1049,sehen::V,shoh,күрү
1050,anschauen::V,shikoj,карау
1051,ansehen::V,shikoj,карау
1052,ansehen::V,shikoj,күзәтү
1053,hören::V,dëgjoj,ишетү
1054,zuhören::V,veshtoj,тыңлау
1055,probieren::V,provoj,тату
1056,riechen::V,nuhas,иснәү
1057,fühlen::V,ndiej,тою
1058,fühlen::V,ndiej,сизү
1059,scheinen::V,ndriçoj,күренү
1060,zu sehen sein::V,dukem,күренү
1061,vernehmen::V,dëgjoj,ишетү
1062,frieren::V,mërdhij,өшү
1063,frieren::V,mërdhij,күшегү
1064,tun::V,bëj,итү
1065,können::V,mund,алу
1066,wollen::V,dua,теләү
1067,wollen::V,dëshiroj,теләү
1068,anfangen::V,filloj,керешү
1069,beenden::V,kryej,бетерү
1070,beenden::V,kryej,тәмамлау
1071,beenden::V,mbaroj,бетерү
1072,beenden::V,mbaroj,тәмамлау
1073,aufhören::V,pushoj,бетү
1074,gelingen::V,më shkon mbarë,уңу
1075,geraten::V,del,сабышу
1076,öffnen::V,hap,ачу
1077,schließen::V,mbyll,ябу
1078,stellen::V,vë,кую
1079,setzen::V,vë,утырту
1080,legen::V,vë,яткыру
1081,berühren::V,rrok,тию
1082,verbinden::V,bashkoj,ялгау
1083,bedecken::V,mbuloj,өрту
1084,bedecken::V,mbuloj,каплау
1085,bedecken::V,mbuloj,томалау
1086,aufhängen::V,var,асу
1087,anzünden::V,ndez,кабызу
1088,aufheben::V,ngre,күтәрү
1089,zurücklassen::V,lë pas,калдыру
1090,verlieren::V,humb,югалту
1091,fallen lassen::V,lëshoj,төшерү
1092,machen::V,bëj,ясау
1093,machen::V,bëj,эшләү
1094,herstellen::V,prodhoj,ясау
1095,bauen::V,ndërtoj,кору
1096,reparieren::V,ndreq,төзәтү
1097,reparieren::V,meremetoj,төзәтү
1098,verbessern::V,përmirësoj,яхшырту
1099,ändern::V,ndërroj,үзгәртү
1100,graben::V,gërmoj,казу
1101,beugen::V,kërrus,ию
1102,biegen::V,përkul,бөгү
1103,drehen::V,dredh,бору
1104,drehen::V,dredh,бөтерү
1105,drehen::V,rrotulloj,бору
1106,drehen::V,rrotulloj,бөтерү
1107,wenden::V,kthej,бору
1108,umdrehen::V,kthej,түнтәрү
1109,heben::V,ngre,күтәрү
1110,hochheben::V,ngre,күтәрү
1111,ergreifen::V,rrëmbej,эләктерү
1112,halten::V,mbaj,тоту
1113,drücken::V,shtyp,кысу
1114,schieben::V,shtyj,кузгату
1115,kratzen::V,kruaj,тырнау
1116,kratzen::V,gërvisht,тырнау
1117,lecken::V,lëpij,ялау
1118,beißen::V,kafshoj,тешләү
1119,abreißen::V,shkëpus,өзү
1120,abschneiden::V,cungoj,кыю
1121,abschneiden::V,cungoj,кисү
1122,binden::V,lidh,бәйләү
1123,stecken::V,fus,төртү
1124,stecken::V,fus,тыгу
1125,stecken::V,ngul,төртү
1126,stecken::V,ngul,тыгу
1127,brechen::V,thyej,сындыру
1128,klopfen::V,trokas,шаку
1129,klopfen::V,trokas,шакылдау
1130,hauen::V,godas,кыйнау
1131,kleben::V,ngjis,ябыштыру
1132,reiben::V,fërkoj,ышку
1133,streichen::V,lyej,ягу
1134,schleifen::V,mpreh,кайрау
1135,schneiden::V,pres,кисү
1136,rütteln::V,shkund,селкетү
1137,schütteln::V,lëkund,селкетү
1138,schwenken::V,valëvit,болгау
1139,schütten::V,mbush,кою
1140,füllen::V,mbush,тутыру
1141,einwickeln::V,mbështjell,төрү
1142,tragen::V,mbaj,ташу
1143,tragen::V,mbart,ташу
1144,schleppen::V,heq,сөйрәү
1145,schleppen::V,heq,өстерәү
1146,schleppen::V,zhgërryej,сөйрәү
1147,schleppen::V,zhgërryej,өстерәү
1148,ziehen::V,tërheq,тарту
1149,aufbewahren::V,ruaj,саклау
1150,werfen::V,hedh,ыргыту
1151,fangen::V,kap,тоту
1152,packen::V,rrëmbej,эләктерү
1153,verstecken::V,fsheh,яшерү
1154,teilen::V,ndaj,бүлү
1155,schicken::V,dërgoj,җибәрү
1156,bringen::V,sjell,китерү
1157,hinzufügen::V,shtoj,өстәү
1158,bekommen::V,kap,алу
1159,erhalten::V,marr,алу
1160,nehmen::V,marr,алу
1161,wählen::V,zgjedh,сайлау
1162,auswählen::V,përzgjedh,сайлау
1163,bewahren::V,ruaj,саклау
1164,behindern::V,pengoj,комачаулау
1165,verderben::V,prish,бозу
1166,beschädigen::V,dëmtoj,бозу
1167,zerbrechen::V,thyej,вату
1168,zerreißen::V,çjerr,өзү
1169,zerreißen::V,çjerr,ерту
1170,zerreißen::V,zheloj,өзү
1171,zerreißen::V,zheloj,ерту
1172,zerstören::V,prish,җимерү
1173,zerstören::V,shkatërroj,җимерү
1174,verbrennen::V,djeg,яндыру
1175,verbrennen::V,djeg,көйдерү
1176,geben::V,jap,бирү
1177,reichen::V,jap,тапшыру
1178,schenken::V,fal,бүләкләү
1179,schenken::V,dhuroj,бүләкләү
1180,versprechen::V,premtoj,вәгъдә бирү
1181,wünschen::V,uroj,котлау
1182,loben::V,lëvdoj,мактау
1183,loben::V,lavdëroj,мактау
1184,küssen::V,puth,үбү
1185,wiegen::V,tund,тирбәтү
1186,zudecken::V,mbuloj,ябу
1187,zudecken::V,mbuloj,бөркәү
1188,wecken::V,zgjoj,уяту
1189,zeigen::V,dëftej,күрсәтү
1190,führen::V,çoj,йөртү
1191,lehren::V,arsej,өйрәтү
1192,unterrichten::V,arsimoj,укыту
1193,aufziehen::V,rris,асрау
1194,leiten::V,udhëheq,җитәкләү
1195,antreiben::V,nxis,куалау
1196,antreiben::V,nxis,әйдәләү
1197,antreiben::V,nxis,ашыктыру
1198,lassen::V,detyroj,мәҗбүр итү
1199,einladen::V,ftoj,чакыру
1200,vereinigen::V,bashkoj,берләштерү
1201,besuchen::V,vizitoj,керешү
1202,treffen::V,ndesh,очрату
1203,sich versammeln::V,tubohem,җыелышу
1204,spielen::V,loz,уйнау
1205,spielen::V,luaj,уйнау
1206,singen::V,këndoj,җырлау
1207,tanzen::V,kërcej,бию
1208,tanzen::V,vallëzoj,бию
1209,sich trennen::V,ndahem,аерылу
1210,sich trennen::V,ndahem,ташлашу
1211,verlassen::V,braktis,ташлау
1212,verlassen::V,braktis,калдыру
1213,retten::V,shpëtoj,коткару
1214,bewachen::V,ruaj,каравыллау
1215,schützen::V,ruaj,ышыклау
1216,schützen::V,mbroj,ышыклау
1217,verteidigen::V,mbroj,яклау
1218,verteidigen::V,mbroj,саклау
1219,sich schlagen::V,zihem,сугышу
1220,schießen::V,shtie,ату
1221,siegen::V,fitoj,җиңү
1222,siegen::V,ngadhënjej,җиңү
1223,ärgern::V,zemëroj,ачуландыру
1224,schlagen::V,rrah,ору
1225,schlagen::V,rrah,бәрү
1226,schlagen::V,rrah,тукмау
1227,schlagen::V,godas,ору
1228,schlagen::V,godas,бәрү
1229,schlagen::V,godas,тукмау
1230,treten::V,shtyj,тибү
1231,treten::V,shtyj më këmbë,тибү
1232,stechen::V,ther,кадау
1233,stechen::V,shpoj,кадау
1234,stoßen::V,shtyj,этү
1235,stehlen::V,vjedh,урлау
1236,stören::V,pengoj,комачаулау
1237,belästigen::V,bezdis,борчу
1238,belästigen::V,bezdis,билмазалау
1239,verbergen::V,fsheh,яшерү
1240,täuschen::V,mashtroj,алдату
1241,betrügen::V,kobis,хәрәмләшү
1242,töten::V,vras,үтерү
1243,wohnen::V,banoj,яшәү
1244,arbeiten::V,punoj,эшләү
1245,arbeiten::V,vardoj,эшләү
1246,sammeln::V,mbledh,туплау
1247,sammeln::V,grumbulloj,туплау
1248,pflücken::V,vjel,өзү
1249,pflücken::V,mbledh,өзү
1250,jagen::V,gjuaj,аулау
1251,fischen::V,peshkoj,балык тоту
1252,fischen::V,gjuaj peshk,балык тоту
1253,fassen::V,zë,тоту
1254,hüten::V,kullos,көтү
1255,treiben::V,vë përpara,куалау
1256,anbinden::V,lidh,бәйләү
1257,füttern::V,grazhdoj,туйдыру
1258,melken::V,mjel,саву
1259,hacken::V,grij,чабу
1260,gießen::V,ujis,сугару
1261,reifen::V,piqem,җитешү
1262,zubereiten::V,gatuaj,пешеренү
1263,kochen::V,ziej,пешерү
1264,kochen::V,ziej,кайнату
1265,backen::V,pjek,пешерү
1266,backen::V,furroj,пешерү
1267,braten::V,fërgoj,куыру
1268,braten::V,fërgoj,кыздыру
1269,braten::V,tiganis,куыру
1270,braten::V,tiganis,кыздыру
1271,umrühren::V,trazoj,бутау
1272,umrühren::V,trazoj,болгату
1273,stricken::V,thur,бәйләү
1274,nähen::V,qep,тегү
1275,färben::V,ngjyej,ману
1276,färben::V,bojatis,ману
1277,reinigen::V,qëroj,чистарту
1278,reinigen::V,pastroj,чистарту
1279,waschen::V,laj,юу
1280,waschen::V,finjos,юу
1281,abwischen::V,fshij,сөртү
1282,spülen::V,kulloj,чайкау
1283,fegen::V,fshij,себерү
1284,kehren::V,fshij,себерү
1285,baden::V,lahem,коену
1286,sich waschen::V,lahem,юыну
1287,ausziehen::V,heq,чишенү
1288,ausziehen::V,zbath,чишенү
1289,anziehen::V,vesh,кию
1290,anziehen::V,mbath,кию
1291,sich anziehen::V,vishem,киенү
1292,kämmen::V,kreh,тарау
1293,schmücken::V,hijeshoj,бизәү
1294,schmücken::V,hijeshoj,бизәкләү
1295,sagen::V,them,дию
1296,sagen::V,them,әйтү
1297,sprechen::V,flas,сөйләү
1298,sprechen::V,flas,сөйләшү
1299,reden::V,fjalos,сөйләү
1300,reden::V,fjalëtoj,сөйләү
1301,sich unterhalten::V,bisedoj,сөйләшү
1302,fragen::V,pyes,сорау
1303,fragen::V,pyes,сорашу
1304,bitten::V,lus,үтенү
1305,bitten::V,lutem,үтенү
1306,erzählen::V,rrëfej,сөйләү
1307,mitteilen::V,kumtoj,белдерү
1308,nennen::V,quaj,дию
1309,rufen::V,thërras,дәшү
1310,prahlen::V,mburrem,мактану
1311,prahlen::V,mburrem,шапырыну
1312,prahlen::V,kapardisem,мактану
1313,prahlen::V,kapardisem,шапырыну
1314,übersetzen::V,përkthej,күчерү
1315,denken::V,mendoj,уйлау
1316,glauben::V,besoj,инану
1317,bemerken::V,vërej,искәрү
1318,erkennen::V,njoh,тану
1319,erkennen::V,shquaj,тану
1320,begreifen::V,marr vesh,аңлау
1321,begreifen::V,marr vesh,төшенү
1322,verstehen::V,marr vesh,аңлау
1323,verstehen::V,marr vesh,төшенү
1324,lernen::V,mësoj,уку
1325,lernen::V,mësoj,өйрәнү
1326,wissen::V,di,белү
1327,sich erinnern an::V,kujtoj,хәтерләү
1328,vergessen::V,harroj,оныту
1329,messen::V,mas,үлчәү
1330,zählen::V,njeh,санау
1331,rechnen::V,llogaris,исәпләү
1332,lesen::V,lexoj,уку
1333,lesen::V,këndoj,уку
1334,malen::V,lyej,рәсем ясау
1335,malen::V,lyej,сурәт ясау
1336,malen::V,lyej,сурәтләү
1337,zeichnen::V,vizatoj,язу-сызу
1338,zeichnen::V,vizatoj,сурәт ясау
1339,schreiben::V,shkruaj,язу
1340,besitzen::V,kam,биләү
1341,kaufen::V,blej,алу
1342,verkaufen::V,shes,сату
1343,bezahlen::V,paguaj,түләү
1344,zahlen::V,paguaj,түләү
1345,beherrschen::V,zotëroj,ия булу
1346,ertragen::V,duroj,чыдау
