,Concept_ID,en,hi
1276,machen::V,make,बनाना
1277,herstellen::V,produce,बनाना
1278,herstellen::V,produce,तैयार करना
1279,bauen::V,build,बनाना
1280,bauen::V,build,निर्माण करना
1281,reparieren::V,mend,मरम्मत करना
1282,verbessern::V,improve,सुधारना
1283,ändern::V,alter,बदलना
1284,ändern::V,alter,परीवर्तन करना
1285,graben::V,dig,खोदना
1286,beugen::V,bow,झुकाना
1287,biegen::V,bend,झुकाना
1288,drehen::V,spin,फेरना
1289,drehen::V,spin,घुमाना
1290,wenden::V,turn,पलटना
1291,wenden::V,turn,मोड़ना
1292,umdrehen::V,turn around,घुमाना
1293,heben::V,raise,उठाना
1294,heben::V,raise,ऊँचा करना
1295,hochheben::V,lift,उठाना
1296,hochheben::V,lift,ऊपर को उठाना
1297,ergreifen::V,seize,पकड़ना
1298,ergreifen::V,seize,हाथ में लेना
1299,halten::V,hold,धरना
1300,halten::V,hold,पकड़ना
1301,drücken::V,press,दबाना
1302,schieben::V,push,सरकाना
1303,schieben::V,push,खिसकाना
1304,kratzen::V,scrape,खुरचना
1305,kratzen::V,scrape,खुजलाना
1306,lecken::V,lick,चाटना
1307,beißen::V,bite,काटना
1308,abreißen::V,tear off,तोड़ना
1309,abschneiden::V,cut off,काट करना
1310,binden::V,tie,बाँधना
1311,stecken::V,stick,खोंसना
1312,brechen::V,break,तोड़ना
1313,klopfen::V,knock,खटखटाना
1314,hauen::V,hit,ठोकना
1315,kleben::V,glue,चिपकाना
1316,reiben::V,rub,घिसना
1317,reiben::V,rub,रगड़ना
1318,streichen::V,spread,लगाना
1319,schleifen::V,grind,तेज़ करना
1320,schneiden::V,cut,कतरना
1321,rütteln::V,jolt,झकझोरना
1322,schütteln::V,shake,हिलाना
1323,schwenken::V,swing,घुमाना
1324,schütten::V,pour,उँडेलना
1325,füllen::V,fill,भरना
1326,füllen::V,fill,ठूसना
1327,einwickeln::V,wrap,लपेटना
1328,tragen::V,carry,ढोना
1329,schleppen::V,drag,घसीटना
1330,ziehen::V,pull,खींचना
1331,aufbewahren::V,keep,रखना
1332,werfen::V,throw,फेंकना
1333,fangen::V,catch,पकड़ना
1334,packen::V,grab,पकड़ना
1335,verstecken::V,hide,छिपाना
1336,teilen::V,divide,बाँटना
1337,schicken::V,send,भेजना
1338,bringen::V,bring,लाना
1339,hinzufügen::V,add,जोड़ना
1340,bekommen::V,get,पाना
1341,erhalten::V,receive,पाना
1342,erhalten::V,receive,मिलना
1343,nehmen::V,take,लेना
1344,wählen::V,choose,चुनना
1345,auswählen::V,select,चुनना
1346,bewahren::V,preserve,बनाए रखना
1347,behindern::V,hinder,रोकना
1348,verderben::V,spoil,ख़राब करना
1349,beschädigen::V,damage,नुक़सान पहुँचाना
1350,zerbrechen::V,break,तोड़ना
1351,zerreißen::V,tear,तोड़ना
1352,zerstören::V,destroy,नष्ट करना
1353,zerstören::V,destroy,बरबाद करना
1354,verbrennen::V,burn,जलाना
1355,geben::V,give,देना
1356,reichen::V,hand,थमाना
1357,schenken::V,give,भेंट देना
1358,versprechen::V,promise,वादा करना
1359,wünschen::V,wish,कामना करना
1360,loben::V,praise,तारीफ़ करना
1361,küssen::V,kiss,चूमना
1362,wiegen::V,rock,झुलाना
1363,zudecken::V,cover,ढकना
1364,wecken::V,wake,जगाना
1365,zeigen::V,show,दिखाना
1366,führen::V,guide,रास्ता दिखाना
1367,lehren::V,teach,पढ़ाना
1368,unterrichten::V,instruct,सिखाना
1369,aufziehen::V,bring up,पालना
1370,leiten::V,lead,संचालन करना
1371,antreiben::V,urge,हड़बड़ाना
1372,lassen::V,let,-आना
1373,lassen::V,let,कराना
1374,einladen::V,invite,बुलाना
1375,vereinigen::V,unite,मिलाना
1376,vereinigen::V,unite,संयुक्त करना
1377,besuchen::V,visit,मिलना से
1378,besuchen::V,visit,मिलने जाना से
1379,treffen::V,meet,मिलना
1380,sich versammeln::V,assemble,इकट्ठा होना
1381,spielen::V,play,खेलना
1382,singen::V,sing,गाना
1383,tanzen::V,dance,नाचना
1384,sich trennen::V,separate,अलग होना
1385,verlassen::V,leave,छोड़ना
1386,retten::V,rescue,बचाना
1387,bewachen::V,guard,आँख रखना पर
1388,schützen::V,protect,रक्षा करना
1389,verteidigen::V,defend,रक्षा करना
1390,sich schlagen::V,brawl,हाथापाई करना
1391,schießen::V,shoot,गोली मारना
1392,siegen::V,win,जीतना
1393,siegen::V,win,विजय पाना
1394,ärgern::V,annoy,चिढ़ाना
1395,schlagen::V,beat,मारना
1396,treten::V,kick,ठोकर मारना
1397,stechen::V,sting,भेदना
1398,stechen::V,sting,भोंकना
1399,stoßen::V,shove,धक्का देना
1400,stoßen::V,shove,झटका देना
1401,stehlen::V,steal,चोरी करना
1402,stören::V,disturb,बुरा लगना
1403,belästigen::V,bother,तंग करना
1404,verbergen::V,conceal,लुकाना
1405,täuschen::V,deceive,धोखा देना
1406,betrügen::V,cheat,धोखा देना
1407,töten::V,kill,मारना
1408,töten::V,kill,मार डालना
1409,wohnen::V,dwell,रहना
1410,arbeiten::V,work,काम करना
1411,sammeln::V,gather,जमा करना
1412,pflücken::V,pick,चुनना
1413,pflücken::V,pick,तोड़ना
1414,jagen::V,hunt,आखेट करना
1415,jagen::V,hunt,शिकार करना
1416,fischen::V,fish,मछली पकड़ना
1417,fassen::V,catch,पकड़ना
1418,hüten::V,herd,चराना
1419,treiben::V,drive,हाँकना
1420,anbinden::V,tie up,बाँधना
1421,füttern::V,feed,खिलाना
1422,melken::V,milk,दुहना
1423,hacken::V,chop,काटना
1424,gießen::V,water,सींचना
1425,reifen::V,ripen,पकना
1426,zubereiten::V,cook,पकाना
1427,kochen::V,boil,पकाना
1428,kochen::V,boil,राँधना
1429,backen::V,bake,पकाना
1430,braten::V,fry,तलना
1431,braten::V,fry,भूनना
1432,umrühren::V,stir,फेंटना
1433,stricken::V,knit,बुनना
1434,nähen::V,sew,सीना
1435,färben::V,dye,रँगना
1436,reinigen::V,clean,साफ़ करना
1437,reinigen::V,clean,शुद्ध करना
1438,waschen::V,wash,धोना
1439,abwischen::V,wipe,पोंछ्ना
1440,spülen::V,rinse,माँजना
1441,spülen::V,rinse,खँगालना
1442,fegen::V,sweep,बुहारना
1443,kehren::V,sweep,झाड़ना
1444,baden::V,bath,स्नान करना
1445,sich waschen::V,wash,नहाना
1446,sich waschen::V,wash,हाथ-मुँह धोना
1447,ausziehen::V,take off,उतारना
1448,anziehen::V,put on,पहनना
1449,sich anziehen::V,get dressed,कपड़े पहनना
1450,kämmen::V,comb,कंघी करना
1451,schmücken::V,decorate,सजाना
1452,schmücken::V,decorate,सँवारना
1453,sagen::V,say,कहना
1454,sagen::V,say,बताना
1455,sprechen::V,speak,बोलना
1456,reden::V,talk,बोलना
1457,reden::V,talk,बात करना
1458,sich unterhalten::V,chat,बात करना
1459,sich unterhalten::V,chat,बातचीत करना
1460,fragen::V,ask,पूछ्ना
1461,fragen::V,ask,प्रश्न करना
1462,bitten::V,request,माँगना से
1463,erzählen::V,tell,बताना
1464,mitteilen::V,convey,ख़बर देना
1465,mitteilen::V,convey,सूचना देना
1466,nennen::V,name,नाम देना
1467,rufen::V,call,बुलाना
1468,prahlen::V,brag,शेख़ी बघारना
1469,übersetzen::V,translate,अनुवाद करना
1470,denken::V,think,सोचना
1471,glauben::V,believe,विश्वास करना
1472,bemerken::V,notice,ध्यान देना पर
1473,erkennen::V,recognize,पहचानना
1474,begreifen::V,grasp,समझना
1475,verstehen::V,understand,सुनना
1476,lernen::V,learn,पढ़ना
1477,wissen::V,know,जानना
1478,wissen::V,know,मालूम होना
1479,sich erinnern an::V,remember,याद करना
1480,vergessen::V,forget,भूलना
1481,vergessen::V,forget,बिसारना
1482,messen::V,measure,नापना
1483,zählen::V,count,गिनना
1484,rechnen::V,calculate,गणना करना
1485,rechnen::V,calculate,हिसाब करना
1486,lesen::V,read,पढ़ना
1487,malen::V,paint,कींचना
1488,zeichnen::V,draw,चित्र कींचना
1489,schreiben::V,write,लिखना
1490,besitzen::V,own,मालिक होना
1491,besitzen::V,own,स्वामी होना
1492,kaufen::V,buy,ख़रीदना
1493,verkaufen::V,sell,बेचना
1494,bezahlen::V,pay for,चुकाना
1495,bezahlen::V,pay for,अदा करना
1496,zahlen::V,pay,अदा करना
1497,beherrschen::V,rule,शासन करना पर
1498,ertragen::V,endure,सहना
