,Concept_ID,it,mdf
803,rechter::A,destro,види
804,anderer::A,altro,лия
805,erster::A,primo,васенце
806,zweiter::A,secondo,омбоце
807,dritter::A,terzo,колмоце
808,letzter::A,ùltimo,ме́кольце
809,allein::ADV,solo,ськамонза
810,allein::ADV,da solo,ськамонза
811,auf einmal::ADV,insieme,вихцок
812,zusammen::ADV,insieme,марс
813,zusammen::ADV,insieme,ма́рса
814,lange::ADV,a lungo,кува́тьс
815,plötzlich::ADV,all'improvviso,а́пак учт
816,sofort::ADV,sùbito,тяникиге
817,sofort::ADV,all'istante,тяникиге
818,später::ADV,più tardi,ме́ле
819,jetzt::ADV,ora,тяни
820,jetzt::ADV,adesso,тяни
821,heute::ADV,oggi,тячи
822,morgen::ADV,domani,ва́нды
823,bald::ADV,presto,курок
824,bald::ADV,tra poco,курок
825,dann::ADV,allora,меле
826,dann::ADV,allora,сяда меле
827,gestern::ADV,ieri,ися́к
828,einst::ADV,prima,весть
829,einst::ADV,prima,мзя́рда-бди
830,einst::ADV,un tempo,весть
831,einst::ADV,un tempo,мзя́рда-бди
832,damals::ADV,allora,эста
833,danach::ADV,poi,меле
834,danach::ADV,dopo,меле
835,vorher::ADV,prima,инголи
836,zuerst::ADV,prima,ва́сенда
837,zuerst::ADV,dapprima,ва́сенда
838,einmal::ADV,una volta,весть
839,manchmal::ADV,talvolta,лия́ста
840,manchmal::ADV,talvolta,ко́ста-ко́ста
841,manchmal::ADV,qualche volta,лия́ста
842,manchmal::ADV,qualche volta,ко́ста-ко́ста
843,oft::ADV,spesso,си́деста
844,immer::ADV,sempre,фалу
845,immer::ADV,sempre,най
846,niemals::ADV,non mai,аф мзя́рдонга
847,hier::ADV,qua,тяса
848,hierhin::ADV,qua,сей
849,hierhin::ADV,qua,тяза
850,von hier::ADV,ne,тя́ста
851,von hier::ADV,da qui,тя́ста
852,dort::ADV,lì,тоса
853,dorthin::ADV,là,тов
854,dorthin::ADV,là,тоза
855,geradeaus::ADV,diritto,ви́деста
856,vorwärts::ADV,avanti,и́нголи
857,rückwärts::ADV,all'indietro,ме́ки
858,zurück::ADV,di indietro,ме́ки
859,unten::ADV,giù,ала
860,unten::ADV,sotto,ала
861,hinab::ADV,giù,алу
862,hinab::ADV,in giù,алу
863,oben::ADV,su,вяре
864,oben::ADV,sopra,вяре
865,hinauf::ADV,in sù,вяри
866,hinauf::ADV,in alto,вяри
867,überall::ADV,dappertutto,се́мбе ва́стова
868,nicht::ADV,non,аф
869,ein wenig::ADV,un po',аф лама
870,ein wenig::ADV,un poco,аф лама
871,kaum::ADV,a appena,а́ньцек
872,sehr::ADV,molto,пяк
873,so::ADV,così,ста́не
874,so::ADV,tanto,ста́не
875,noch::ADV,ancora,нинге
876,nur::ADV,solo,аньцек
877,nur::ADV,soltanto,аньцек
878,schon::ADV,già,ни
879,wieder::ADV,di nuovo,та́га
880,vergebens::ADV,invano,стак
881,vor::PRP,davanti a,инголе
882,hinter::PRP,dietro,фтала
883,hinter::PRP,dietro,мельге
884,unter::PRP,sotto,ала
885,durch::PRP,per,пачк
886,durch::PRP,attraverso,пачк
887,neben::PRP,a accanto a,ваксса
888,zwischen::PRP,fra,ёткса
889,wegen::PRP,a causa di,сюнеда
890,dies::PRN,ciò,тя
891,dies::PRN,questo,тя
892,das::PRN,ciò,ся
893,das::PRN,ciò,тона
894,das::PRN,quello,ся
895,das::PRN,quello,тона
896,alles::PRN,tutto,сембе
897,ich::PRN,ìo,мон
898,du::PRN,tu,тон
899,er::PRN,lui,сон
900,er::PRN,egli,сон
901,wir::PRN,noi,минь
902,ihr::PRN,voi,тинь
903,sie::PRN,loro,синь
904,was::FPRN,che,мезе
905,was::FPRN,che cosa,мезе
906,wer::FPRN,chi,кие
907,wo::FADV,dove,коса
908,wohin::FADV,dove,ков
909,wohin::FADV,dove,коза
910,wie::FADV,come,ко́да
911,warum::FADV,perche,мес
912,wieviel::FNUM,quanto,мзя́ра
913,eins::NUM,uno,фкя
914,zwei::NUM,due,кафта
915,drei::NUM,tre,колма
916,vier::NUM,quattro,ниле
917,fünf::NUM,cinque,вете
918,sechs::NUM,sei,кота
919,sieben::NUM,sette,сисем
920,acht::NUM,otto,кафкса
921,neun::NUM,nove,ве́йхкса
922,zehn::NUM,dieci,кемонь
923,elf::NUM,ùndici,кефкие
924,zwölf::NUM,dodici,кемгафтува
925,zwanzig::NUM,venti,комсь
926,dreißig::NUM,trenta,колмогемонь
927,vierzig::NUM,quaranta,нильге́монь
928,fünfzig::NUM,cinquanta,ве́дьгемонь
929,sechzig::NUM,sessanta,ко́дгемонь
930,siebzig::NUM,settanta,сизьге́монь
931,achtzig::NUM,ottanta,ка́фксогемонь
932,neunzig::NUM,novanta,ве́йхксогемонь
933,hundert::NUM,cento,сяда
934,tausend::NUM,mille,тёжянь
935,und::CNJ,e,и
936,und::CNJ,e,дъ
937,oder::CNJ,o,или
938,oder::CNJ,o,али
939,stehen::V,stare in piedi,а́щемс стя́да
940,sitzen::V,sedere,ащемс озада
941,sitzen::V,stare seduto,ащемс озада
942,liegen::V,giacere,ма́дозь а́щемс
943,hängen::V,pèndere,нюрьгомс
944,hängen::V,èssere appeso,нюрьгомс
945,werden::V,farsi,арамс
946,werden::V,farsi,тиевомс
947,werden::V,diventare,арамс
948,werden::V,diventare,тиевомс
949,passieren::V,succèdere,лисэмс
950,passieren::V,succèdere,эвондамс
951,beginnen::V,cominciare,ушедомс
952,enden::V,finire,лоткамс
953,enden::V,terminare,лоткамс
954,wechseln::V,variare,по́лафнемс
955,wechseln::V,cambiare,по́лафнемс
956,aufgehen[Sonne]::V,sòrgere,стямс
957,aufgehen[Sonne]::V,sòrgere,лисемс
958,aufgehen[Sonne]::V,spuntare,стямс
959,aufgehen[Sonne]::V,spuntare,лисемс
960,untergehen[Sonne]::V,tramontare,валгомс
961,scheinen[Sonne]::V,splèndere,ва́лдоптомс
962,donnern::V,tonare,торамс
963,wehen::V,soffiare,уфа́мс
964,strömen::V,fluire,шудемс
965,fließen::V,fluire,шудемс
966,fließen::V,scorrere,шудемс
967,sich drehen::V,girarsi,шаромс
968,schwanken::V,oscillare,якамс
969,schwanken::V,barcollare,якамс
970,schwingen::V,vibrare,люксемс
971,schwingen::V,vibrare,нюрьсемс
972,schwingen::V,oscillare,люксемс
973,schwingen::V,oscillare,нюрьсемс
974,fallen::V,cadere,прамс
975,fallen::V,cadere,прашендомс
976,brennen::V,àrdere,паломс
977,brennen::V,bruciare,паломс
978,rauchen::V,fumare,качадомс
979,regnen::V,piòvere,пиземс
980,gefrieren::V,gelarsi,эйндамс
981,gefrieren::V,gelarsi,кельмомс
982,gefrieren::V,congelarsi,эйндамс
983,gefrieren::V,congelarsi,кельмомс
984,tauen::V,sciògliersi,соламс
985,schmelzen::V,fòndere,соламс
986,schmelzen::V,sciògliersi,соламс
987,trocknen::V,asciugarsi,коськомс
988,sieden::V,bollire,лакамс
989,faulen::V,marcire,наксадомс
990,verfaulen::V,imputridire,наксадомс
991,reißen::V,strapparsi,сязевомс
992,versinken::V,affondare,ваямс
993,vergehen::V,passare,ётамс
994,erscheinen::V,apparire,эвондамс
995,erscheinen::V,comparire,эвондамс
996,verschwinden::V,sparire,юма́мс
997,verschwinden::V,scomparire,юма́мс
998,sinken::V,calare,валгомс
999,sinken::V,scendere,валгомс
1000,abnehmen::V,diminuire,киремс
1001,zunehmen::V,aumentare,ламокстомс
1002,zunehmen::V,aumentare,рашнемс
1003,steigen::V,salire,кеподемс
1004,steigen::V,montare,кеподемс
1005,wachsen::V,crescere,касомс
1006,glänzen::V,splèndere,цинзелдомс
1007,glänzen::V,splèndere,цифордомс
1008,funkeln::V,brillare,ци́фтордомс
1009,funkeln::V,scintillare,ци́фтордомс
1010,lärmen::V,strepitare,жалнамс
1011,lärmen::V,fare chiasso,жалнамс
1012,läuten::V,suonare,гайфтемс
1013,klingeln::V,suonare,гайфтемс
1014,klirren::V,tintinnare,ка́нзеркшнемс
1015,brausen::V,rombare,жоледемс
1016,brausen::V,rumoreggiare,жоледемс
1017,rauschen::V,frusciare,вжнамс
1018,rauschen::V,frusciare,гамнамс
1019,klingen::V,suonare,кайгомс
1020,bellen::V,latrare,ува́мс
1021,bellen::V,abbaiare,ува́мс
1022,heulen::V,urlare,сувомс
1023,heulen::V,urlare,урнамс
1024,heulen::V,ululare,сувомс
1025,heulen::V,ululare,урнамс
1026,blasen::V,soffiare,уфа́мс
1027,pfeifen::V,fischiare,вяшкомс
1028,schreien::V,gridare,пешкодомс
1029,stöhnen::V,gèmere,куфцемс
1030,zittern::V,tremare,таромс
1031,leben::V,vìvere,эрямс
1032,geboren werden::V,nàscere,шачемс
1033,atmen::V,respirare,ажнамс
1034,trinken::V,bere,симомс
1035,essen::V,mangiare,ярхцамс
1036,schlucken::V,inghiottire,нилемс
1037,müde werden::V,stancarsi,сиземс
1038,einschlafen::V,addormentarsi,матодовомс
1039,schlafen::V,dormire,удомс
1040,aufwachen::V,svegliarsi,съргоземс
1041,aufstehen::V,levarsi,стямс
1042,sich erholen::V,riposarsi,ваймосемс
1043,krank werden::V,ammalarsi,сярядькстомс
1044,krank sein::V,èssere malato,сярядемс
1045,schmerzen::V,dolere,сярядемс
1046,husten::V,tossire,козомс
1047,genesen::V,guarire,пъ́чкамс
1048,sterben::V,morire,куломс
1049,umkommen::V,perire,юма́мс
1050,sich bewegen::V,agitarsi,шаштомс
1051,sich rühren::V,muòversi,сърхка́мс
1052,sich erheben::V,alzarsi,стямс
1053,sich setzen::V,sedersi,озамс
1054,hinfallen::V,cadere,прамс
1055,hinfallen::V,cadere,сяворемс
1056,laufen::V,camminare,якамс
1057,laufen::V,andare a piedi,якамс
1058,schreiten::V,andare,молемс
1059,schreiten::V,andare,аськолямс
1060,schreiten::V,procedere,молемс
1061,schreiten::V,procedere,аськолямс
1062,spazierengehen::V,passeggiare,якамс
1063,spazierengehen::V,andare a passeggio,якамс
1064,eilen::V,andare in fretta,эряскодомс
1065,sich beeilen::V,affrettarsi,эряскодомс
1066,sausen::V,volare,лиемс
1067,sausen::V,correre,лиемс
1068,rennen::V,correre,арнемс
1069,springen::V,saltare,комотнемс
1070,klettern::V,arrampicarsi,ку́цемс
1071,schaukeln::V,fare l'altalena,нюрямс
1072,kriechen::V,strisciare,шаштомс комада
1073,schwimmen::V,nuotare,уемс
1074,tauchen::V,tuffarsi,юпиемс
1075,tauchen::V,tuffarsi,чёпафнемс
1076,tauchen::V,immèrgersi,юпиемс
1077,tauchen::V,immèrgersi,чёпафнемс
1078,rudern::V,remare,па́немс ве́неж
1079,fahren::V,andare,ардомс
1080,fahren::V,viaggiare,ардомс
1081,fliegen::V,volare,лиемс
1082,gehen::V,andare,молемс
1083,weggehen::V,andàrsene,тумс
1084,weggehen::V,andare via,тумс
1085,abfahren::V,partire,тумс
1086,anhalten::V,fermarsi,лоткамс
1087,hineingehen::V,entrare,сува́мс
1088,eintreten::V,entrare,сува́мс
1089,kommen::V,venire,самс
1090,ankommen::V,arrivare,самс
1091,ankommen::V,arrivare,пачкодемс
1092,zurückkommen::V,ritornare,мърдамс
1093,bleiben::V,restare,иля́домс
1094,bleiben::V,rimanere,иля́домс
1095,warten::V,aspettare,учемс
1096,erwarten::V,attèndere,учемс
1097,suchen::V,cercare,вешемс
1098,finden::V,trovare,мумс
1099,versuchen::V,tentare,варчсемс
1100,vorbereiten::V,preparare,анокламс
1101,lieben::V,amare,кельгомс
1102,mögen::V,piacere a,кельгомс
1103,mögen::V,volere bene a,кельгомс
1104,lachen::V,rìdere,рахамс
1105,lachen::V,rìdere,рахсемс
1106,rühren::V,commuòvere,токамс седи
1107,weinen::V,piàngere,авардемс
1108,schimpfen::V,imprecare,сюцемс
1109,sich ärgern::V,stizzirsi,кяжиямс
1110,sich ärgern::V,arrabbiarsi,кяжиямс
1111,sich fürchten::V,avere paura,пелемс
1112,fürchten::V,temere,пелемс
1113,fliehen::V,fuggire,ворьгодемс
1114,flüchten::V,sfuggire,ша́домс
1115,flüchten::V,sfuggire,во́рьгодемс
1116,sehen::V,vedere,няемс
1117,anschauen::V,guardare,ваномс
1118,ansehen::V,guardare,ваномс
1119,hören::V,udire,марямс
1120,hören::V,sentire,марямс
1121,zuhören::V,ascoltare,ку́лхдоньомс
1122,probieren::V,degustare,варжамс
1123,probieren::V,assaggiare,варжамс
1124,riechen::V,sentire,никса́мс
1125,fühlen::V,sentire,марямс
1126,scheinen::V,parere,ня́евомс
1127,scheinen::V,sembrare,ня́евомс
1128,zu sehen sein::V,vedersi,ня́евомс
1129,vernehmen::V,sentire,марямс
1130,vernehmen::V,percepire,марямс
1131,frieren::V,aver freddo,паломс
1132,frieren::V,aver freddo,кельмомс
1133,tun::V,fare,тиемс
1134,können::V,sapere,маштомс
1135,wollen::V,volere,-не-
1136,anfangen::V,iniziare,ушедомс
1137,anfangen::V,cominciare,ушедомс
1138,beenden::V,finire,аде́ламс
1139,beenden::V,terminare,аде́ламс
1140,aufhören::V,finire,лоткамс
1141,aufhören::V,cessare,лоткамс
1142,gelingen::V,riuscire,удалакшнемс
1143,geraten::V,stare,лисемс
1144,öffnen::V,aprire,панжемс
1145,schließen::V,chiùdere,сёлгомс
1146,stellen::V,porre,путомс
1147,stellen::V,mettere,путомс
1148,setzen::V,porre,озафнемс
1149,setzen::V,porre,озавтнемс
1150,setzen::V,mettere,озафнемс
1151,setzen::V,mettere,озавтнемс
1152,legen::V,posare,путомс
1153,legen::V,mettere,путомс
1154,berühren::V,toccare,токамс
1155,verbinden::V,unire,сотомс
1156,verbinden::V,congiùngere,сотомс
1157,bedecken::V,coprire,комачамс
1158,bedecken::V,coprire,вельхтямс
1159,bedecken::V,ricoprire,комачамс
1160,bedecken::V,ricoprire,вельхтямс
1161,aufhängen::V,attaccare,повфтамс
1162,anzünden::V,accèndere,крьвя́стемс
1163,anzünden::V,incendiare,крьвя́стемс
1164,aufheben::V,raccògliere,кеподемс
1165,aufheben::V,raccògliere,касфтомс
1166,zurücklassen::V,lasciare,ка́домс
1167,zurücklassen::V,lasciare indietro,ка́домс
1168,verlieren::V,pèrdere,юма́фтомс
1169,fallen lassen::V,lasciare cadere,прафтомс
1170,machen::V,fare,тиемс
1171,herstellen::V,produrre,анокламс
1172,herstellen::V,fabbricare,анокламс
1173,bauen::V,costruire,путомс
1174,reparieren::V,riparare,петемс
1175,verbessern::V,migliorare,цебярьгофтомс
1176,ändern::V,mutare,полафтомс
1177,ändern::V,cambiare,полафтомс
1178,graben::V,scavare,шу́вомс
1179,graben::V,scavare,та́ргамс
1180,beugen::V,chinare,мяндемс
1181,beugen::V,flettere,мяндемс
1182,biegen::V,tòrcere,комафтомс
1183,drehen::V,girare,шо́вамс
1184,drehen::V,girare,ша́рфнемс
1185,wenden::V,girare,ша́рфтомс
1186,wenden::V,voltare,ша́рфтомс
1187,umdrehen::V,rivoltare,шарфтомс
1188,heben::V,levare,ке́подемс
1189,hochheben::V,levare,ке́подемс
1190,hochheben::V,levare,ка́сфтомс
1191,hochheben::V,sollevare,ке́подемс
1192,hochheben::V,sollevare,ка́сфтомс
1193,ergreifen::V,afferrare,фатямс
1194,halten::V,tenere,кирдемс
1195,drücken::V,premere,люпшта́мс
1196,schieben::V,spìngere,шашфтомс
1197,kratzen::V,grattare,а́нгорямс
1198,kratzen::V,grattare,киськоря́мс
1199,kratzen::V,graffiare,а́нгорямс
1200,kratzen::V,graffiare,киськоря́мс
1201,lecken::V,leccare,нолсемс
1202,beißen::V,mòrdere,сускомс
1203,abreißen::V,staccarsi,сяземс
1204,abreißen::V,strapparsi,сяземс
1205,abschneiden::V,tagliare,керомс
1206,binden::V,legare,сотомс
1207,binden::V,bendare,сотомс
1208,stecken::V,ficcare,сялгомс
1209,brechen::V,rompere,си́ннемс
1210,brechen::V,rompere,ка́лафтомс
1211,klopfen::V,bàttere,чакамс
1212,klopfen::V,bàttere,чакиемс
1213,hauen::V,picchiare,шавомс
1214,hauen::V,picchiare,пиксомс
1215,kleben::V,incollare,пе́тфнемс
1216,reiben::V,fregare,шо́вамс
1217,streichen::V,spalmare,вадемс
1218,schleifen::V,arrotare,шо́вамс
1219,schneiden::V,tagliare,керомс
1220,rütteln::V,scuòtere,та́рфтомс
1221,schütteln::V,agitare,шука́демс
1222,schütteln::V,scuòtere,шука́демс
1223,schwenken::V,agitare,яфодемс
1224,schwenken::V,sventolare,яфодемс
1225,schütten::V,versare,каямс
1226,schütten::V,versare,нюрьхтя́мс
1227,füllen::V,riempire,пяшкодемс
1228,einwickeln::V,involtare,тапардамс
1229,tragen::V,portare,кандомс
1230,schleppen::V,trainare,ускомс
1231,schleppen::V,trascinare,ускомс
1232,ziehen::V,tirare,ускомс
1233,aufbewahren::V,custodire,ванфтомс
1234,aufbewahren::V,conservare,ванфтомс
1235,werfen::V,gettare,ёрямс
1236,werfen::V,lanciare,ёрямс
1237,fangen::V,prèndere,кунда́мс
1238,fangen::V,acchiappare,кунда́мс
1239,packen::V,pigliare,фатямс
1240,packen::V,afferrare,фатямс
1241,verstecken::V,nascondere,кяшемс
1242,teilen::V,divìdere,явомс
1243,schicken::V,inviare,кучемс
1244,bringen::V,portare,кандомс
1245,bringen::V,portare,пачфтемс
1246,bringen::V,apportare,кандомс
1247,bringen::V,apportare,пачфтемс
1248,hinzufügen::V,aggiùngere,пу́томс та́га
1249,hinzufügen::V,aggiùngere,ма́ксомс та́га
1250,bekommen::V,ricevere,сявомс
1251,erhalten::V,ricevere,сявомс
1252,nehmen::V,prèndere,сявомс
1253,wählen::V,elèggere,ко́чкамс
1254,wählen::V,scegliere,ко́чкамс
1255,auswählen::V,scegliere,кочкамс
1256,bewahren::V,conservare,ванфтомс
1257,behindern::V,impedire,шорямс
1258,verderben::V,guastare,коламс
1259,verderben::V,guastare,гастямс
1260,beschädigen::V,danneggiare,тиендемс зиян
1261,zerbrechen::V,rompere,тапамс
1262,zerbrechen::V,spezzare,тапамс
1263,zerreißen::V,stracciare,сяземс
1264,zerstören::V,distrùggere,ка́лафтомс
1265,verbrennen::V,bruciare,пълхта́мс
1266,geben::V,dare,ма́ксомс
1267,reichen::V,pòrgere,максомс
1268,schenken::V,regalare,каземс
1269,versprechen::V,promettere,ма́ксомс вал
1270,wünschen::V,augurare,арьсемс
1271,loben::V,lodare,шна́мс
1272,küssen::V,baciare,палсемс
1273,wiegen::V,cullare,нюря́фтомс
1274,wiegen::V,dondolare,нюря́фтомс
1275,zudecken::V,coprire,вельхтямс
1276,wecken::V,svegliare,стя́фтомс
1277,wecken::V,svegliare,съ́ргозьфтемс
1278,zeigen::V,indicare,няфтемс
1279,führen::V,guidare,вятемс
1280,führen::V,condurre,вятемс
1281,lehren::V,insegnare,тонафтомс
1282,unterrichten::V,istruire,тонафтомс
1283,unterrichten::V,insegnare,тонафтомс
1284,aufziehen::V,allevare,касфтомс
1285,leiten::V,avviare,вятемс
1286,leiten::V,dirìgere,вятемс
1287,antreiben::V,incitare,вятемс
1288,lassen::V,fare,кошардомс
1289,einladen::V,invitare,тердемс
1290,einladen::V,invitare,серьгядемс
1291,vereinigen::V,unire,пуроптомс
1292,vereinigen::V,unire,кочкамс марса
1293,besuchen::V,visitare,варжамс
1294,besuchen::V,far vìsita a,варжамс
1295,treffen::V,incontrare,васьфтомс
1296,sich versammeln::V,rinunirsi,кочкавомс
1297,spielen::V,giocare,налхксемс
1298,singen::V,cantare,морамс
1299,tanzen::V,danzare,кштимс
1300,sich trennen::V,separarsi,явомс
1301,verlassen::V,lasciare,кадондомс
1302,verlassen::V,abbandonare,кадондомс
1303,retten::V,salvare,идемс
1304,retten::V,salvare,араламс
1305,bewachen::V,custodire,ваномс
1306,schützen::V,protèggere,а́раламс
1307,verteidigen::V,difèndere,а́раламс
1308,sich schlagen::V,bàttersi,тюремс
1309,schießen::V,sparare,ляцемс
1310,siegen::V,vìncere,сяськомс
1311,ärgern::V,stizzire,кяжияфтомс
1312,schlagen::V,bàttere,токамс
1313,treten::V,calciare,тапамс
1314,stechen::V,pùngere,пупамс
1315,stechen::V,pùngere,сялгомс
1316,stoßen::V,urtare,тостядемс
1317,stoßen::V,spìngere,тостядемс
1318,stehlen::V,rubare,саламс
1319,stören::V,disturbare,шорсемс
1320,belästigen::V,molestare,токсамс
1321,belästigen::V,molestare,аф кадомс ваймама
1322,belästigen::V,importunare,токсамс
1323,belästigen::V,importunare,аф кадомс ваймама
1324,verbergen::V,celare,кяшемс
1325,verbergen::V,nascondere,кяшемс
1326,täuschen::V,ingannare,васькафтомс
1327,täuschen::V,ingannare,кяльготнемс
1328,betrügen::V,frodare,васькафнемс
1329,betrügen::V,truffare,васькафнемс
1330,töten::V,uccìdere,шавомс
1331,töten::V,uccìdere,аде́ламс
1332,wohnen::V,abitare,эрямс
1333,arbeiten::V,lavorare,покодемс
1334,sammeln::V,raccògliere,кочкамс
1335,sammeln::V,raccògliere,пу́роптомс
1336,sammeln::V,collezionare,кочкамс
1337,sammeln::V,collezionare,пу́роптомс
1338,pflücken::V,cògliere,фатнемс
1339,pflücken::V,cògliere,нотфнемс
1340,jagen::V,cacciare,кунда́мс
1341,fischen::V,pescare,калонь кунда́мс
1342,fassen::V,catturare,кунда́мс
1343,fassen::V,acchiappare,кунда́мс
1344,hüten::V,pascolare,ваномс
1345,treiben::V,spìngere,панемс
1346,anbinden::V,legare,сотомс
1347,anbinden::V,attaccare,сотомс
1348,füttern::V,dar da mangiare a,трямс
1349,füttern::V,dar da mangiare a,а́ндомс
1350,melken::V,mùngere,потямс
1351,hacken::V,tritare,лазондомс
1352,hacken::V,spaccare,лазондомс
1353,gießen::V,annaffiare,валомс
1354,reifen::V,maturare,кенеремс
1355,zubereiten::V,preparare,анокламс
1356,kochen::V,cuòcere,пидемс
1357,backen::V,cuòcere,пидемс
1358,backen::V,cuòcere al forno,пидемс
1359,braten::V,frìggere,пуштомс
1360,braten::V,arrostire,пуштомс
1361,umrühren::V,mescolare,шорямс
1362,stricken::V,llavorare a maglia,кодамс
1363,nähen::V,cucire,стамс
1364,färben::V,tìngere,а́рхтомс
1365,reinigen::V,pulire,ва́ткамс
1366,reinigen::V,pulire,а́роптомс
1367,reinigen::V,nettare,ва́ткамс
1368,reinigen::V,nettare,а́роптомс
1369,waschen::V,lavare,муськомс
1370,abwischen::V,asciugare,нардамс
1371,spülen::V,lavare,оргалдомс
1372,spülen::V,sciacquare,оргалдомс
1373,fegen::V,spazzare,тяемс
1374,kehren::V,spazzare,тяемс
1375,baden::V,bagnarsi,э́шелямс
1376,baden::V,fare il bagno,э́шелямс
1377,sich waschen::V,lavarsi,штамс
1378,ausziehen::V,tògliersi,кайсефтемс
1379,anziehen::V,mettersi,ща́фтомс
1380,anziehen::V,indossare,ща́фтомс
1381,sich anziehen::V,vestirsi,щамс
1382,kämmen::V,pettinare,се́ендемс
1383,schmücken::V,ornare,на́ряжамс
1384,schmücken::V,ornare,ма́зоптомс
1385,schmücken::V,decorare,на́ряжамс
1386,schmücken::V,decorare,ма́зоптомс
1387,sagen::V,dire,азомс
1388,sagen::V,dire,мярьгомс
1389,sprechen::V,parlare,корхтамс
1390,reden::V,parlare,корхнемс
1391,sich unterhalten::V,conversare,корхнемс
1392,fragen::V,chièdere,ки́зефтемс
1393,fragen::V,domandare,ки́зефтемс
1394,bitten::V,pregare,а́намс
1395,bitten::V,pregare,ве́шемс
1396,erzählen::V,narrare,а́зондомс
1397,erzählen::V,raccontare,а́зондомс
1398,mitteilen::V,comunicare,азомс
1399,nennen::V,nominare,лемдемс
1400,nennen::V,nominare,путомс лем
1401,rufen::V,chiamare,серьгядемс
1402,prahlen::V,vantarsi,шна́фтомс пря́
1403,übersetzen::V,tradurre,ётафтомс
1404,denken::V,pensare,арьсемс
1405,glauben::V,credere,кемамс
1406,bemerken::V,notare,ня́емс
1407,bemerken::V,osservare,ня́емс
1408,erkennen::V,riconoscere,содамс
1409,begreifen::V,capire,сатомс
1410,begreifen::V,comprèndere,сатомс
1411,verstehen::V,intèndere,шарьхкодемс
1412,verstehen::V,comprèndere,шарьхкодемс
1413,lernen::V,imparare,тонафнемс
1414,lernen::V,apprèndere,тонафнемс
1415,wissen::V,sapere,со́дамс
1416,sich erinnern an::V,ricordare,лятфтамс
1417,sich erinnern an::V,ricordarsi di,лятфтамс
1418,vergessen::V,dimenticare,юкстамс
1419,messen::V,misurare,ункснемс
1420,zählen::V,contare,лу́вомс
1421,zählen::V,contare,а́рьсемс
1422,rechnen::V,contare,лувомс
1423,rechnen::V,calcolare,лувомс
1424,lesen::V,lèggere,лувомс
1425,lesen::V,lèggere,морафтомс
1426,malen::V,dipìngere,рисова́ндамс
1427,zeichnen::V,disegnare,рисова́ндамс
1428,schreiben::V,scrìvere,сёрмадомс
1429,besitzen::V,possedere,улемс азоркс
1430,kaufen::V,comprare,рамамс
1431,kaufen::V,acquistare,рамамс
1432,verkaufen::V,vendere,мимс
1433,bezahlen::V,pagare,пандомс
1434,zahlen::V,pagare,па́ндомс
1435,beherrschen::V,dominare,азорондамс
1436,ertragen::V,sopportare,кирдемс
