,Concept_ID,udm,kv
782,vergebens::ADV,юнме,весись
783,vor::PRP,азьын,одзас
784,hinter::PRP,берын,бӧрӧ
785,hinter::PRP,бӧрсьы,бӧрӧ
786,unter::PRP,улын,увтын
787,durch::PRP,пыр,пыр
788,durch::PRP,пыртӥ,пыр
789,neben::PRP,бордын,бокам
790,neben::PRP,бордын,боксиным
791,zwischen::PRP,вискын,коласас
792,wegen::PRP,сэрен,понда
793,dies::PRN,та,эта
794,das::PRN,со,сiя
795,alles::PRN,ваньмыз,быдӧс
796,ich::PRN,мон,ме
797,du::PRN,тон,тэ
798,er::PRN,со,сiя
799,wir::PRN,ми,мийӧ
800,ihr::PRN,тӥ,ті
801,sie::PRN,соос,нія
802,was::FPRN,ма,мый
803,wer::FPRN,кин,кин
804,wo::FADV,кытын,кытӧн
805,wohin::FADV,кытчы,кытчӧ
806,wie::FADV,кызьы,дзик
807,warum::FADV,малы,мыля
808,warum::FADV,малы,мыйсянь
809,wieviel::FNUM,кӧня,мымда
810,eins::NUM,одӥг,ӧт
811,zwei::NUM,кык,кык
812,drei::NUM,куинь,куим
813,vier::NUM,ньыль,нёль
814,fünf::NUM,вить,вит
815,sechs::NUM,куать,квать
816,sieben::NUM,сизьым,сизим
817,acht::NUM,тямыс,кыкьямыс
818,neun::NUM,укмыс,ӧкмыс
819,zehn::NUM,дас,дас
820,elf::NUM,дас одӥг,дасотік
821,zwölf::NUM,дас кык,даскык
822,zwanzig::NUM,кызь,кыкдас
823,dreißig::NUM,куамын,куимдас
824,vierzig::NUM,ньыльдон,нёльдас
825,fünfzig::NUM,витьтон,витдас
826,sechzig::NUM,куатьтон,кватьдас
827,siebzig::NUM,сизьымдон,сизимдас
828,achtzig::NUM,тямыстон,кыкьямысдас
829,neunzig::NUM,укмыстон,ӧкмысдас
830,hundert::NUM,сю,сто
831,tausend::NUM,сюрс,тысяча
832,und::CNJ,и,и
833,und::CNJ,и,да
834,und::CNJ,но,и
835,und::CNJ,но,да
836,oder::CNJ,яке,или
837,stehen::V,сылыны,сулавны
838,sitzen::V,пукыны,пукавны
839,liegen::V,кылльыны,куйлыны
840,hängen::V,ошкыса улыны,ӧшавны
841,werden::V,луыны,лоны
842,passieren::V,луыны,аркмыны
843,beginnen::V,кутскыны,петны
844,enden::V,бырыны,-сь
845,enden::V,бырыны,бырны
846,wechseln::V,воштӥськыны,вежсьыны
847,aufgehen[Sonne]::V,ӝужаны,петавны
848,untergehen[Sonne]::V,пуксьыны,пуксьыны
849,scheinen[Sonne]::V,пиштыны,югьявны
850,scheinen[Sonne]::V,чиляны,югьявны
851,donnern::V,гудыръяны,гымавны
852,wehen::V,пелляськыны,пӧлявны
853,strömen::V,киськыны,киссьыны
854,strömen::V,исьтӥськыны,киссьыны
855,fließen::V,бызьыны,визывтны
856,sich drehen::V,берганы,бергавны
857,schwanken::V,вошъяськыны,кӧвьясьны
858,schwingen::V,шонаськыны,дюттясьны
859,fallen::V,усьыны,усьны
860,brennen::V,ӝуаны,сотчыны
861,rauchen::V,ӵындыны,тшынасьны
862,regnen::V,зорыны,зэрны
863,gefrieren::V,кынмыны,гегдыны
864,tauen::V,шунаны,сывны
865,schmelzen::V,шунаны,сывны
866,trocknen::V,куасьмыны,косьмыны
867,sieden::V,пӧзьыны,пизьны
868,faulen::V,сисьмыны,нёльзьыны
869,verfaulen::V,сисьмыны,тӧрмыны
870,verfaulen::V,сисьмыны,сiсьмыны
871,reißen::V,кеськыны,косясьны
872,versinken::V,выйыны,вӧйны
873,vergehen::V,ортчыны,мунны
874,erscheinen::V,адскыны,мыччисьны
875,verschwinden::V,бырыны,ӧшны
876,sinken::V,усьыны,ямны
877,abnehmen::V,синыны,ямны
878,zunehmen::V,йылыны,паськавны
879,steigen::V,лӧпкыны,лэбтiсьны
880,wachsen::V,будыны,быдмыны
881,glänzen::V,чиляны,свиттявны
882,glänzen::V,пиштыны,свиттявны
883,funkeln::V,чилекъяны,югйовтлыны
884,funkeln::V,чилекъяны,югйӧв-керны
885,lärmen::V,уретыны,чавзыны
886,lärmen::V,ӵашетыны,чавзыны
887,läuten::V,жингыртыны,диньгыны
888,klingeln::V,жингыртыны,силькӧтны
889,klirren::V,жильккетыны,жольӧтны
890,brausen::V,лекъяськыны,гуасьны
891,rauschen::V,ӵашетыны,кышӧтны
892,klingen::V,кылӥськыны,горавны
893,bellen::V,утыны,увтны
894,bellen::V,утыны,вувтны
895,heulen::V,вузыны,уннявны
896,blasen::V,пельтыны,пӧлявны
897,pfeifen::V,шуланы,пиксыны
898,schreien::V,черекъяны,айзыны
899,schreien::V,кесяськыны,айзыны
900,stöhnen::V,ӝуштыны,ойзыны
901,stöhnen::V,ӝуштыны,ружтыны
902,zittern::V,дырекъяны,легьявны
903,zittern::V,куалекъяны,легьявны
904,leben::V,улыны,овны
905,geboren werden::V,вордӥськыны,шогмыны
906,atmen::V,шоканы,лолавны
907,trinken::V,юыны,юны
908,essen::V,сиыны,сёйны
909,schlucken::V,ньылыны,ньылавны
910,müde werden::V,жадьыны,мыдзны
911,einschlafen::V,умме усьыны,ланьтны
912,schlafen::V,кӧлыны,узьны
913,aufwachen::V,сайканы,саймыны
914,aufwachen::V,сайканы,пальмыны
915,aufstehen::V,султыны,сувтны
916,sich erholen::V,шутэтскыны,шоччисьлыны
917,krank werden::V,висьыны,моржитны
918,krank sein::V,висьыны,шогавны
919,krank sein::V,висьыны,визьӧтны
920,schmerzen::V,висьыны,висьны
921,husten::V,кызыны,кашляйтны
922,genesen::V,юнматскыны,бурдны
923,genesen::V,бурмытскылыны,бурдны
924,sterben::V,кулыны,кувны
925,umkommen::V,бырыны,вийсьыны
926,sich bewegen::V,вырыны,локны
927,sich bewegen::V,вырыны,ветлӧтны
928,sich rühren::V,вырӟыны,вӧрзьӧтчыны
929,sich rühren::V,вырӟылыны,вӧрзьӧтчыны
930,sich erheben::V,султыны,сувтны
931,sich setzen::V,пуксьыны,пуксьыны
932,hinfallen::V,усьыны,пӧрласьны
933,laufen::V,мыныны,мунны
934,schreiten::V,вамышъяны,тальччавны
935,spazierengehen::V,мыныны,котрасьны
936,spazierengehen::V,ветлыны,котрасьны
937,eilen::V,дыртыны,тэрмасьны
938,sich beeilen::V,дыртыны,тэрмасьны
939,sausen::V,туж ӝог мыныны,вирдавны-котӧртны
940,rennen::V,бызьылыны,
941,springen::V,тэтчаны,чеччавны
942,klettern::V,тубаны,кышасьны
943,schaukeln::V,лэйканы,чурликасьны
944,schaukeln::V,шонаськыны,чурликасьны
945,kriechen::V,нюж ветлыны,кыскасьны-мунны
946,schwimmen::V,уяны,вартчыны
947,tauchen::V,зумылыны,сунгисьны ваӧ
948,rudern::V,полсаны,сынны
949,fahren::V,ветлыны,мунны
950,fliegen::V,лобаны,лэбавны
951,gehen::V,мыныны,мунны
952,weggehen::V,кошкыны,мунны
953,abfahren::V,кошкыны,иньдӧтчыны
954,abfahren::V,кошкыны,мунны
955,anhalten::V,дугдыны,сувтны
956,hineingehen::V,пырыны,пырны
957,eintreten::V,пырыны,пырны
958,kommen::V,вуыны,локны
959,kommen::V,лыктыны,локны
960,ankommen::V,вуыны,локны
961,zurückkommen::V,берытскыны,бертны
962,zurückkommen::V,берытскыны,панӧвтсьыны
963,bleiben::V,кыльыны,кольччыны
964,warten::V,витьыны,видзчисьны
965,erwarten::V,витьыны,видзчисьны
966,erwarten::V,возьманы,видзчисьны
967,suchen::V,утчаны,кошшыны
968,finden::V,шедьтыны,адззыны
969,versuchen::V,турттыны,пондыны
970,versuchen::V,турттыны,пондӧтны
971,vorbereiten::V,дасяны,лӧсьӧтны
972,lieben::V,гажаны,милуйтны
973,mögen::V,яратыны,радейтны
974,lachen::V,серекъяны,серавны
975,rühren::V,сюлме йӧтыны,сьӧлӧм вӧрзьӧтны
976,weinen::V,бӧрдыны,горзыны
977,schimpfen::V,даллашыны,видчыны
978,sich ärgern::V,лекъяськыны,лёкавны
979,sich fürchten::V,кышканы,повны
980,sich fürchten::V,курданы,повны
981,fürchten::V,курданы,повны
982,fürchten::V,кышканы,повны
983,fliehen::V,пегӟыны,пышшыны
984,flüchten::V,пегӟыны,пышшыны
985,sehen::V,адӟыны,адззыны
986,anschauen::V,учкыны,видзӧтны
987,ansehen::V,учкыны,видзӧтны
988,hören::V,кылыны,кывны
989,zuhören::V,кылзыны,кывзыны
990,probieren::V,веръяны,пешлыны
991,riechen::V,зынъяны,дукавны
992,fühlen::V,шӧдыны,кывны
993,scheinen::V,адскыны,декуйтчыны
994,zu sehen sein::V,адӟиськыны,тыдавны
995,vernehmen::V,кылыны,тӧдмавны
996,frieren::V,кынмыны,гегдыны
997,tun::V,карыны,керны
998,können::V,быгатыны,вермыны
999,wollen::V,потыны,мӧдны
1000,anfangen::V,кутскыны,петны
1001,beenden::V,быдтыны,ештӧтны
1002,beenden::V,быдтыны,керыштны
1003,beenden::V,быдэстыны,ештӧтны
1004,beenden::V,быдэстыны,керыштны
1005,aufhören::V,дугдыны,дугдыны
1006,gelingen::V,быгатыны,шогмыны
1007,gelingen::V,луыны,шогмыны
1008,geraten::V,лэсяны,мыччисьны
1009,öffnen::V,усьтыны,осьтны
1010,schließen::V,пытсаны,пӧднавны
1011,stellen::V,пуктыны,сувтӧтны
1012,setzen::V,пуктыны,пуксьӧтны
1013,legen::V,поныны,пуктыны
1014,berühren::V,исаны,вӧрзьӧтны
1015,verbinden::V,герӟаны,йитны
1016,bedecken::V,пытсаны,вевттьыны
1017,aufhängen::V,ошыны,ӧшӧтны
1018,anzünden::V,ӝуатыны,ӧзтыны
1019,aufheben::V,ӝутыны,лэбтыны
1020,zurücklassen::V,кельтыны,кольны
1021,verlieren::V,ыштыны,ӧштыны
1022,fallen lassen::V,уськытыны,уськӧтны
1023,machen::V,лэсьтыны,керны
1024,herstellen::V,лэсьтыны,вӧчны
1025,bauen::V,пуктыны,строитны
1026,reparieren::V,тупатыны,вочны
1027,verbessern::V,умоятыны,бурсьӧтны
1028,ändern::V,воштыны,вежны
1029,graben::V,копаны,гарйыны
1030,beugen::V,губыртыны,кусіньтны
1031,biegen::V,куасаны,чукыльтыштны
1032,drehen::V,бергатыны,бергӧтны
1033,wenden::V,берыктыны,бергӧтны
1034,umdrehen::V,берыктыны,бергӧтны
1035,heben::V,ӝутыны,лэбтыны
1036,hochheben::V,ӝутъяны,лэбтыны
1037,ergreifen::V,кутыны,кватитны
1038,ergreifen::V,кырмыны,кватитны
1039,halten::V,возьыны,видзны
1040,drücken::V,зӥбыны,личкыны
1041,drücken::V,пачкатыны,личкыны
1042,schieben::V,донганы,тойлавны
1043,kratzen::V,вуштыны,шаркӧтны
1044,lecken::V,нюлыны,нювны
1045,beißen::V,куртчыны,йирны
1046,abreißen::V,ишкалтыны,орӧтны
1047,abschneiden::V,шорыны,шӧрыштны
1048,abschneiden::V,шорыны,вундыштны
1049,abschneiden::V,вандыны,шӧрыштны
1050,abschneiden::V,вандыны,вундыштны
1051,binden::V,керттыны,гӧрдззыны
1052,stecken::V,мертчытыны,мӧртны
1053,brechen::V,тӥяны,жугдыны
1054,klopfen::V,йыганы,зукӧтны
1055,klopfen::V,шарккетыны,зукӧтны
1056,hauen::V,жугыны,желльыны
1057,hauen::V,тышканы,желльыны
1058,kleben::V,лякыны,лякӧтны
1059,reiben::V,зыраны,зыртны
1060,reiben::V,вуштыны,зыртны
1061,streichen::V,зыраны,мавтны
1062,schleifen::V,шерыны,кыскыны
1063,schneiden::V,вандыны,вундавны
1064,rütteln::V,зуркатыны,шатлавны
1065,schütteln::V,куалекъятыны,зыбӧтны
1066,schwenken::V,шонаны,ӧвтны
1067,schwenken::V,шонаны,макайтны
1068,schütten::V,лэзьыны,кисьтны
1069,füllen::V,тырмытыны,тыртны
1070,füllen::V,тырмытыны,тырсьӧтны
1071,einwickeln::V,биньыны,тубны
1072,tragen::V,нуыны,новйӧтны
1073,schleppen::V,кыскыны,кыскыны
1074,ziehen::V,кыскыны,кыскыны
1075,aufbewahren::V,возьыны,видзны
1076,werfen::V,куяны,шентывлыны
1077,werfen::V,лэзяны,шентывлыны
1078,fangen::V,кутыны,кутны
1079,packen::V,кутыны,кутасьны
1080,packen::V,кутыны,кватитны
1081,packen::V,кырмыны,кутасьны
1082,packen::V,кырмыны,кватитны
1083,verstecken::V,ватыны,дзебны
1084,teilen::V,люкыны,торйӧтны
1085,schicken::V,ыстыны,иньдыны
1086,bringen::V,вайыны,вайны
1087,hinzufügen::V,ватсаны,содтыны
1088,bekommen::V,басьтыны,получитны
1089,erhalten::V,басьтыны,получитны
1090,nehmen::V,кутыны,босьтны
1091,nehmen::V,басьтыны,босьтны
1092,wählen::V,бырйыны,бӧрйыны
1093,auswählen::V,бырйыны,бӧрйыны
1094,bewahren::V,возьыны,видзны
1095,behindern::V,могӟытыны,падтыны
1096,verderben::V,сӧрыны,изводавны
1097,beschädigen::V,урод лэсьтыны,паздыны
1098,zerbrechen::V,сӧрыны,паздыны
1099,zerreißen::V,кесяны,косявны
1100,zerstören::V,куашкатыны,паздыны
1101,verbrennen::V,сутыны,сотны
1102,geben::V,сётыны,сетны
1103,reichen::V,сётыны,сетны
1104,schenken::V,кузьманы,козьнавны
1105,versprechen::V,кыл сётыны,кӧсйыны
1106,wünschen::V,сӥзьыны,бурсьыны
1107,loben::V,ушъяны,ошкыны
1108,küssen::V,чупаны,окавны
1109,wiegen::V,веттаны,тюттьӧтны
1110,wiegen::V,лэйкатыны,тюттьӧтны
1111,zudecken::V,шобыртыны,вевттьыны
1112,wecken::V,сайкатыны,саймӧтны
1113,zeigen::V,возьматыны,мыччавны
1114,führen::V,нуыны,нуӧтны
1115,lehren::V,дышетыны,велӧтны
1116,unterrichten::V,дышетыны,велӧтны
1117,aufziehen::V,будэтыны,быдтыны
1118,leiten::V,кивалтыны,юравны
1119,leiten::V,кивалтыны,веськӧтлыны
1120,antreiben::V,дыртытыны,тэрмӧтны
1121,lassen::V,-ытыны,-ӧтыны
1122,einladen::V,ӧтьыны,корны
1123,vereinigen::V,огазеяны,ӧтувтны
1124,vereinigen::V,огазеяны,ӧтлаавны
1125,besuchen::V,адӟыськыны,пыравлыны
1126,treffen::V,пумитаны,пантавны
1127,sich versammeln::V,люкаськыны,ӧксьыны
1128,spielen::V,шудыны,орсны
1129,singen::V,кырӟаны,сьывны
1130,tanzen::V,эктыны,йӧктыны
1131,sich trennen::V,люкиськыны,торьясьны
1132,verlassen::V,куштыны,кольны
1133,retten::V,утьыны,мынтны
1134,bewachen::V,возьманы,смекайтны
1135,schützen::V,утялтыны,дорйыны
1136,verteidigen::V,возьманы,дорйыны
1137,sich schlagen::V,жугиськыны,тышкасьны
1138,schießen::V,ыбылӥськны,лыйны
1139,siegen::V,вормыны,вермыны
1140,ärgern::V,вожпоттыны,лӧгӧтны
1141,schlagen::V,жуккыны,базнитны
1142,treten::V,лёганы,чужьявны
1143,stechen::V,бышкалтыны,бытшкыны
1144,stoßen::V,донгыны,тапкыны
1145,stoßen::V,донгыны,тойыштны
1146,stehlen::V,вораны,гусявны
1147,stehlen::V,лушканы,гусявны
1148,stören::V,люкетыны,костіавны
1149,belästigen::V,акыльтыны,назыляйтны
1150,belästigen::V,вукылмыны,назыляйтны
1151,verbergen::V,ватыны,дзебны
1152,täuschen::V,алданы,бӧбӧтны
1153,täuschen::V,алданы,пӧрьявны
1154,betrügen::V,пӧяны,муклачитны
1155,töten::V,виыны,вийны
1156,wohnen::V,улыны,овны
1157,arbeiten::V,ужаны,уджавны
1158,sammeln::V,бичаны,ӧктыны
1159,pflücken::V,ишкыны,судзлавны
1160,jagen::V,пӧйшураны,вӧравны
1161,fischen::V,чорыганы,чериавны
1162,fassen::V,кутыны,кутны
1163,hüten::V,возьманы,вердны
1164,hüten::V,возьманы,йирсьӧтны
1165,treiben::V,улляны,вашӧтны
1166,anbinden::V,думыны,кӧртавны
1167,füttern::V,сюдыны,вердны
1168,melken::V,кыскыны,высьтыны
1169,melken::V,кыскыны,чилькӧтны
1170,hacken::V,кораны,керавны
1171,gießen::V,киськаны,киськавны
1172,reifen::V,вуыны,кисьмыны
1173,reifen::V,кисьманы,кисьмыны
1174,zubereiten::V,лесьтыны,лӧсьӧтны
1175,kochen::V,пӧзьтыны,пуны
1176,backen::V,пыжыны,пӧжавны
1177,braten::V,пыжыны,жаритны
1178,umrühren::V,сураны,соравны
1179,stricken::V,керттыны,домавны
1180,nähen::V,вурыны,вурны
1181,färben::V,буяны,краситны
1182,reinigen::V,сузяны,весӧтны
1183,waschen::V,мисьтаськыны,пеславны
1184,abwischen::V,ӵушылыны,чышкыны
1185,spülen::V,гылъяны,гывьявны
1186,fegen::V,ӵужыны,чышкыны
1187,kehren::V,ӵужыны,чышкыны
1188,baden::V,пыласькыны,купайтчыны 
1189,sich waschen::V,пыласькыны,миссьыны
1190,ausziehen::V,кыльыны,гыжтӧтны
1191,ausziehen::V,кыльыны,пӧрччавны
1192,anziehen::V,дӥсяны,пасьтавны
1193,sich anziehen::V,дӥсьяськыны,пасьтасьны
1194,kämmen::V,сынаны,сынавны
1195,schmücken::V,чеберъяны,баситны
1196,sagen::V,шуыны,висьтавны
1197,sagen::V,вераны,висьтавны
1198,sprechen::V,вераськыны,шуны
1199,reden::V,вераськыны,баитны
1200,sich unterhalten::V,вераськыны,сёрнитны
1201,fragen::V,юаны,юавны
1202,bitten::V,курыны,корны
1203,erzählen::V,вераны,висьтавны
1204,erzählen::V,мадьыны,висьтавны
1205,mitteilen::V,ивортыны,висьтавны
1206,nennen::V,шуыны,нимтны
1207,rufen::V,ӧтьыны,китсавны
1208,rufen::V,ӧтьыны,корны
1209,rufen::V,ӧтьыны,чукӧстны
1210,prahlen::V,ушъяськыны,ошшасьны
1211,übersetzen::V,берыктыны,вуджӧтны
1212,denken::V,малпаны,чайтны
1213,glauben::V,оскыны,веритны
1214,bemerken::V,адӟыны,казявны
1215,erkennen::V,тодыны,тӧдсавны
1216,begreifen::V,валаны,вежӧртны
1217,verstehen::V,валаны,кывны
1218,lernen::V,дышетскыны,велӧтчыны
1219,wissen::V,тодыны,тӧдны
1220,sich erinnern an::V,тодэ вайыны,касьтывны
1221,vergessen::V,вунэтыны,вунӧтны
1222,messen::V,мертаны,меряйтны
1223,zählen::V,лыдъяны,лыддьыны
1224,rechnen::V,лыдъяны,лыддьыны
1225,lesen::V,лыдӟыны,лыддьӧтны
1226,malen::V,суреданы,
1227,zeichnen::V,суреданы,гижмавны
1228,schreiben::V,гожъяны,гижны
1229,besitzen::V,луыны,лоны
1230,kaufen::V,басьтыны,небны
1231,verkaufen::V,вузаны,вузавны
1232,bezahlen::V,тырыны,вештыны
1233,zahlen::V,тырыны,вештыны
1234,beherrschen::V,кузёяськыны,
1235,ertragen::V,чиданы,терпитны
