,Concept_ID,kl,cs
103,Schmutz::N,minguk,špína
104,See::N,taseq,jezero
105,Sumpf::N,maqulluk,močál
106,Sumpf::N,maqulluk,bažina
107,Wiese::N,masarsuk,louka
108,Hügel::N,qattuneq,kopec
109,Hügel::N,majuariaq,kopec
110,Hügel::N,majorajaaq,kopec
111,Hügel::N,qaqqannguaq,kopec
112,Berg::N,qaqqaq,hora
113,Höhle::N,qaarusuk,jeskyně
114,Abhang::N,ippik,svah
115,Abhang::N,ippik,stráň
116,Abhang::N,sivinganeq,svah
117,Abhang::N,sivinganeq,stráň
118,Abhang::N,sivingajaaq,svah
119,Abhang::N,sivingajaaq,stráň
120,Abhang::N,kussangajaaq,svah
121,Abhang::N,kussangajaaq,stráň
122,Bach::N,kuunnguaq,potok
123,Fluss::N,kuuk,řeka
124,Ufer::N,sissap sinaa,břeh
125,Küste::N,sineriak,pobřeží
126,Meer::N,imaq,moře
127,Bucht::N,ikeq,záliv
128,Bucht::N,ikeq,zátoka
129,Bucht::N,kangerluk,záliv
130,Bucht::N,kangerluk,zátoka
131,Bucht::N,kangerliumaneq,záliv
132,Bucht::N,kangerliumaneq,zátoka
133,Insel::N,qeqertaq,ostrov
134,Blume::N,naasoq,květina
135,Gras::N,ivigaq,tráva
136,Wurzel::N,niulutaq,kořen
137,Baum::N,orpik,strom
138,Stamm::N,kanaartaq,kmen
139,Rinde::N,ameraq,kůra
140,Ast::N,avalequt,větev
141,Zweig::N,avalequt,větev
142,Blatt::N,pilutaq,lupen
143,Birke::N,patitsit,bříza
144,Weide[Baum]::N,palleq,vrba
145,Tanne::N,orsuerneq,jedle
146,Horn::N,nassuk,roh
147,Feder::N,suluk,pero
148,Fell::N,ameq,srst
149,Flügel::N,suluk,křídlo
150,Flügel::N,isaroq,křídlo
151,Klaue::N,kukik,dráp
152,Klaue::N,kukik,pazneht
153,Kralle::N,kukik,dráp
154,Schwanz::N,pamioq,ocas
155,Schwanz::N,paperuusaq,ocas
156,Ei::N,mannik,vejce
157,Nest::N,ullut,hnízdo
158,Bau::N,ini,nora
159,Tier::N,uumasoq,zvíře
160,Herde::N,unguukkat,stádo
161,Kuh::N,ussik,kráva
162,Bulle::N,angukulak,býk
163,Bulle::N,anguteralak,býk
164,Bulle::N,angutikulooq,býk
165,Schaf::N,sava,ovce
166,Schwein::N,puuluki,vepř
167,Schwein::N,puuluki,prase
168,Hund::N,qimmeq,pes
169,Katze::N,puisaaq,kočka
170,Bär::N,allaq,medvěd
171,Eichhörnchen::N,sissinnguaq,veverka
172,Fuchs::N,terianniaq,liška
173,Hase::N,ukaleq,zajíc
174,Maus::N,teriannguaq,myš
175,Wolf::N,amaroq,vlk
176,Vogel::N,timmiaq,pták
177,Huhn::N,kukkukooq,kuře
178,Huhn::N,kukkukooq,slepice
179,Huhn::N,marloraaqaaq,kuře
180,Huhn::N,marloraaqaaq,slepice
181,Hahn::N,kiasiusaq,kohout
182,Gans::N,nerleq,husa
183,Adler::N,nattoralik,orel
184,Eule::N,uppik,sova
185,Kranich::N,qorlorfik,jeřáb
186,Krähe::N,tuluatsiaq,vrána
187,Kuckuck::N,kukkooq,kukačka
188,Schwan::N,qussuk,labuť
189,Fisch::N,aalisagaq,ryba
190,Schlange[Tier]::N,pulateriarsuk,had
191,Schlange[Tier]::N,pulateriaarsuk,had
192,Spinne::N,aasiaq,pavouk
193,Spinne::N,nissavaarsuk,pavouk
194,Ameise::N,uniaaluk,mravenec
195,Laus::N,kumak,veš
196,Mücke::N,ippernaq,komár
197,Fliege::N,ippernaq,moucha
198,Schmetterling::N,paluaq,motýl
199,Schmetterling::N,pakkaluaq,motýl
200,Schmetterling::N,utsuppaluaq,motýl
201,Schmetterling::N,taqaleqisaaq,motýl
202,Beere::N,paarmaq,bobule
203,Beere::N,paarngaq,bobule
204,Apfel::N,iipili,jablko
205,Pilz::N,anngiusaq,houba
206,Zwiebel::N,uanitsoq,cibule
207,Saat::N,naatsiiassaq,osivo
208,Korn::N,maannineq,zrno
209,Schale::N,niutsivik,slupka
210,Schale::N,niutsivik,skořápka
211,Schale::N,ilulissaq qaartussaq,slupka
212,Schale::N,ilulissaq qaartussaq,skořápka
213,Grube::N,itersaq,jáma
214,Falle::N,pualavoq,past
215,Falle::N,pualavoq,léčka
216,Schlinge::N,orseq,smyčka
217,Schlinge::N,norloq,smyčka
218,Spur::N,tumaa,stopa
219,Asche::N,arsat,popel
220,Dreck::N,minguk,špína
221,Eisen::N,savimineq,železo
222,Eisen::N,saffiugassaq,železo
223,Gold::N,kuulti,zlato
224,Silber::N,siilviuvoq,stříbro
225,Kohle::N,aamarsuit aamaruutissat,uhlí
226,Glas::N,igalaaq,sklo
227,Glas::N,imertarfik,sklo
228,Glas::N,igalaamineq,sklo
229,Lehm::N,marraq,jíl
230,Lehm::N,marraq,hlína
231,Sand::N,sioqqat,písek
232,Mensch::N,inuk,člověk
233,Mensch::N,silamiu,člověk
234,Mann::N,angut,muž
235,Frau::N,arnaq,žena
236,Kind::N,meeraq,dítě
237,Junge::N,nukappiaraq,hoch
238,Junge::N,nukappiaraq,chlapec
239,Mädchen::N,arnannguaq,děvče
240,Familie::N,ilaqutakka,rodina
241,Familie::N,ilaqutariit,rodina
242,Großvater::N,aatak,děd
243,Großvater::N,aatak,dědeček
244,Großmutter::N,aanaq,babička
245,Eltern::N,angajoqqaat,rodiče
246,Vater::N,ataata,otec
247,Vater::N,ataataq,otec
248,Mutter::N,anaana,matka
249,Sohn::N,erneq,syn
250,Tochter::N,panik,dcera
251,Bruder::N,ani,bratr
252,Bruder::N,aqqaluk,bratr
253,Bruder::N,qatanngut,bratr
254,Schwester::N,naja,sestra
255,Schwester::N,aleqa,sestra
256,Schwester::N,qatanngut,sestra
257,Onkel::N,akkak,strýc
258,Tante::N,aja,teta
259,Tante::N,ajak,teta
260,Tante::N,atsak,teta
261,Ehemann::N,ui,choť
262,Ehemann::N,ui,manžel
263,Ehefrau::N,nuliaq,choť
264,Ehefrau::N,nuliaq,manželka
265,Freude::N,tipaatsussuseq,radost
266,Gelächter::N,illaq,smích
267,Glück::N,usornaat,štěstí
268,Glück::N,usornarsuseq,štěstí
269,Wunsch::N,kissaat,přání
270,Lust::N,illigussuseq,chuť
271,Lust::N,piummaseq,chuť
272,Geist::N,anerneq,duch
273,Geist::N,toornaq,duch
274,Gedanke::N,isumassaq,myšlenka
275,Gedächtnis::N,eqqaamannissuseq,paměť
276,Verstand::N,isuma,rozum
277,Verstand::N,sianissut,rozum
278,Verstand::N,misigissut,rozum
279,Verstand::N,sianissuseq,rozum
280,Verstand::N,silaqassuseq,rozum
281,Sinn::N,isuma,smysl
282,Grund::N,patsit,důvod
283,Wahrheit::N,sallusuissut,pravda
284,Märchen::N,oqalualaarut,pohádka
285,Märchen::N,oqaluasaaq,pohádka
286,Erzählung::N,oqaluttuaq,povídka
287,Nachricht::N,oqaassut,zpráva
288,Nachricht::N,oqqersuut,zpráva
289,Neuigkeit::N,tusarnartaq,novina
290,Neuigkeit::N,tusarnartaq,novinka
291,Name::N,ateq,jméno
292,Rätsel::N,nalorsitsaarut,hádanka
293,Rede::N,oqaluuseq,řeč
294,Rede::N,oqaluuseq,proslov
295,Sprache::N,oqaatsit,řeč
296,Sprache::N,oqaatsit,jazyk
297,Stimme::N,erinaq,hlas
298,Stimme::N,qarluuseq,hlas
299,Wort::N,oqaasii,slovo
300,Zeichen::N,nalunaaqqut,znamení
301,Ruf::N,qaaqqussut,zavolání
302,Lärm::N,perpaluk,hluk
303,Laut::N,torsukattak,zvuk
304,Ton::N,erinaq,tón
305,Lied::N,taalliaq,píseň
306,Lied::N,erinarsuut,píseň
307,Ruhe::N,qatsunganeq,klid
308,Ruhe::N,qatsunganeq,pokoj
309,Leute::N,inuiak,lidé
310,Leute::N,inuiaqatigiit,lidé
311,Volk::N,inuiaat,národ
312,Arbeit::N,suliaq,práce
313,Gast::N,qaaqqusaq,host
314,Geschenk::N,pajugut,dar
315,Hilfe::N,annertoqqut,pomoc
316,Freund::N,tiliaq,přítel
317,Freund::N,ikinngut,přítel
318,Kamerad::N,tiliaq,kamarád
319,Kamerad::N,ikinngut,kamarád
320,Art::N,ileqquuseq,druh
321,Stück::N,nakkaalaniku,kus
322,Stück::N,nakkaalaniku,kousek
323,Teil::N,tassiaasat,díl
324,Teil::N,tassiaasat,část
325,Hälfte::N,affaq,půl
326,Kreis::N,kaajaluinneq or kaajaluitsoq,kruh
327,Kreuz::N,sanningasulik,kříž
328,Linie::N,tittaq,linka
329,Linie::N,titarneq,linka
330,Abstand::N,aku,vzdálenost
331,Abstand::N,ikiaq,vzdálenost
332,Entfernung::N,asi,vzdálenost
333,Gegend::N,nuna,krajina
334,Platz::N,ini,prostor
335,Platz::N,inissaq,prostor
336,Ort::N,sumiiffik,místo
337,Seite::N,saneraq,strana
338,Mitte::N,qiteq,střed
339,Mitte::N,qiteq,prostředek
340,Sache::N,pigisaq,věc
341,Rand::N,sini,kraj
342,Rand::N,sini,okraj
343,Rand::N,akerfineq,kraj
344,Rand::N,akerfineq,okraj
345,Kante::N,akerfineq,hrana
346,Ecke::N,teqeqqoq,roh
347,Ecke::N,tikeqqoq,roh
348,Spitze::N,inngik,hrot
349,Spitze::N,inngik,špička
350,Ende::N,isu,konec
351,Loch::N,putu,díra
352,Winkel::N,teqeqqorissaat,kout
353,Muster::N,ilisserut,vzor
354,Größe::N,angissuseq,velikost
355,Länge::N,takissuseq,délka
356,Gewicht::N,oqimaalutaq,váha
357,Menge::N,amerlassuseq,množství
358,Haufen::N,eqimattat,kupa
359,Haufen::N,eqimattat,hromada
360,Reihe::N,allunaasaq,řada
361,Reihe::N,allunaasaq,řádek
362,Boot::N,qajaq,člun
363,Boot::N,angallat,člun
364,Boot::N,umiatsiaq,člun
365,Ruder::N,iput,veslo
366,Schlitten::N,qamutit,sáně
367,Schlitten::N,qimusseq,sáně
368,Ski::N,ataarut,lyže
369,Last::N,nammagaq,náklad
370,Last::N,nammagaq,břemeno
371,Schritt::N,allorneq,krok
372,Norden::N,avannaq,sever
373,Süden::N,qava,jih
374,Süden::N,kujat,jih
375,Süden::N,kujataa,jih
376,Westen::N,kitaa,západ
377,Osten::N,kangi,východ
378,Holz::N,qisuk,dřevo
379,Brett::N,salliligaq,prkno
380,Platte::N,qaateq,deska
381,Stütze::N,ajagutaq,opěra
382,Stütze::N,ajaagutaq,opěra
383,Stange::N,kaaviffik,tyč
384,Stange::N,kaaviffik,tyčka
385,Stock::N,ajaappissat,hůlka
386,Stab::N,ajaappissat,hůl
387,Rohr::N,sullulik,trubka
388,Haus::N,illu,dům
389,Ofen::N,kissarsuut,kamna
390,Fußboden::N,nateq,podlaha
391,Tisch::N,allattarfik,stůl
392,Stuhl::N,issiavik,židle
393,Stuhl::N,issiaffik,židle
394,Wiege::N,uaasoq,kolébka
395,Bett::N,nallavik,postel
396,Regal::N,ilisivik,regál
397,Regal::N,ilisivik,police
398,Kiste::N,sakissat,bedna
399,Kiste::N,illerfiusaq,bedna
400,Fenster::N,aki,okno
401,Fenster::N,igalaaq,okno
402,Tür::N,matu,dveře
403,Tor::N,isaaffik,vrata
404,Zaun::N,saputit,plot
405,Dach::N,qaliaq,střecha
406,Leiter::N,tummeqqat,žebřík
407,Leiter::N,majuartarfiit,žebřík
408,Besen::N,saligutit,koště
409,Besen::N,saligutit,smeták
410,Spaten::N,nivaataq,rýč
411,Schaufel::N,nivaataq,lopata
412,Gabel::N,qilluaq,vidlička
413,Gabel::N,ajassaatit,vidlička
414,Löffel::N,alussaat,lžíce
415,Messer::N,savik,nůž
416,Nagel::N,kukik,hřebík
417,Netz::N,anguffaseq,síť
418,Haken::N,nissik,hák
419,Haken::N,qarsorsaq,hák
420,Haken::N,qarsorsartoq,hák
421,Griff::N,ipi,držadlo
422,Schloss::N,illussaarsuaq,zámek
423,Bild::N,assiliaq,obraz
424,Figur::N,kisitsit,figura
425,Puppe::N,inuusaq,panenka
426,Bündel::N,qilertaq,svazek
427,Tasche::N,pooqattaq,taška
428,Tasche::N,pooqattaq,brašna
429,Deckel::N,matu,víko
430,Deckel::N,matu,příklop
431,Geschirr::N,anut,nádobí
432,Tasse::N,tiitorfik,šálek
433,Tasse::N,tiitorfiup ilorlia,šálek
434,Topf::N,qoqqoq,hrnec
435,Kessel::N,uunnaavik,kotel
436,Essen::N,igaaq,jídlo
437,Nahrung::N,neqissaq,strava
438,Nahrung::N,neqissaq,potrava
439,Speise::N,nerisassat,jídlo
440,Fleisch::N,neqi,maso
441,Getreide::N,maannineq,obilí
442,Brot::N,iffit,chléb
443,Brot::N,iffiaq,chléb
444,Scheibe::N,igalaassiaq,krajíc
445,Fett::N,tarnutissaq,tuk
446,Fett::N,tarnutissaq,omastek
447,Fett::N,tarnutissiaq,tuk
448,Fett::N,tarnutissiaq,omastek
449,Butter::N,punneq,máslo
450,Öl::N,uulia,olej
451,Salz::N,taratsut,sůl
452,Suppe::N,qajoq,polévka
453,Honig::N,tungusunnitsuut,med
454,Milch::N,immuk,mléko
455,Tee::N,tii,čaj
456,Tee::N,teeq,čaj
457,Wolle::N,nuersagassiaq,vlna
458,Stoff::N,milliaq,látka
459,Stoff::N,qarlissiaq,látka
460,Nadel::N,meqqut,jehla
461,Faden::N,ujalussiaq,nit
462,Knopf::N,attat,knoflík
463,Knoten::N,akeroq,uzel
464,Knoten::N,qilerneq,uzel
465,Farbe::N,qalipaat,barva
466,Kleidung::N,atisat,šaty
467,Kleidung::N,atisat,šatstvo
468,Kleidung::N,annoraaq,šaty
469,Kleidung::N,annoraaq,šatstvo
470,Hemd::N,ilupaaq,košile
471,Kragen::N,qungasiinnaq,límec
472,Ärmel::N,aaq,rukáv
473,Hose::N,qarliit,kalhoty
474,Gürtel::N,qiterut,pás
475,Gürtel::N,qiterut,opasek
476,Gürtel::N,unngersaq,pás
477,Gürtel::N,unngersaq,opasek
478,Mütze::N,nasaq,čepice
479,Schuh::N,skuu,bota
480,Schuh::N,ikernuk,bota
481,Schuh::N,ateraasaq,bota
482,Stiefel::N,kamik,holínka
483,Ring::N,assammiu,prsten
484,Band::N,qilerutissiaq,pásek
485,Kamm::N,illaagutit,hřeben
486,Kamm::N,illaajaatit pl.,hřeben
487,Spiegel::N,tarrarsuut,zrcadlo
488,Riemen::N,allunaaq,řemen
489,Schnur::N,kujaaq,šňůra
490,Schnur::N,allunaasaq,šňůra
491,Leine::N,aleq,vodítko
492,Decke::N,qipik,pokrývka
493,Decke::N,qipik,přikrývka
494,Kissen::N,akit,polštář
495,Tuch::N,qarlissiaq,šátek
496,Handtuch::N,allarut,ručník
497,Handtuch::N,allarterut,ručník
498,Kraft::N,pissak,síla
499,Stärke::N,qerattarsaat,síla
500,Gesundheit::N,peqqisusseq,zdraví
501,Krankheit::N,nappaat,nemoc
502,Krankheit::N,nappaat,choroba
503,Schmerz::N,anniaat,bolest
504,Wunde::N,iki,rána
505,Fieber::N,nappaat qanimanartoq,horečka
506,Arznei::N,imigassaq,lék
507,Brücke::N,ikaartarfik,most
508,Brunnen::N,tissaluttuliaq,studna
509,Weide::N,masarsuk,pastva
510,Weide::N,masarsuk,pastvina
511,Pfad::N,aqqut,pěšina
512,Weg::N,aggerfik,cesta
513,Straße::N,aqqusineq,silnice
514,Dorf::N,nunaqarfik,vesnice
515,Stadt::N,illorpaat,město
516,Stadt::N,illorpalik,město
517,Brief::N,allagarsiaq,dopis
518,Buch::N,atuakkat,kniha
519,Buch::N,mappersagaq,kniha
520,Buchstabe::N,naqinneq,písmeno
521,Zeitung::N,aviisi,noviny
522,Leben::N,inuussuseq,život
523,Tod::N,toqu,smrt
524,Tod::N,toquneq,smrt
525,Grab::N,iliveq,hrob
526,Grab::N,illissat,hrob
527,Kirche::N,oqaluffik,kostel
528,Sünde::N,ajorti,hřích
529,Arbeiter::N,sulisoq,dělník
530,Arbeiter::N,sulisoq,pracovník
531,Chef::N,ittoqut,šéf
532,Chef::N,ittoqut,vedoucí
533,Meister::N,naalagaq,mistr
534,Arzt::N,katsorsaasoq,lékař
535,Lehrer::N,ilinniartitsisoq,učitel
536,Geld::N,aningaasat,peníze
537,Geschäft::N,niuertarfik,obchod
538,Laden::N,niuertarfik,krám
539,Preis::N,aki,cena
540,Ware::N,qaliata pii,zboží
541,Ware::N,nioqqutissaq,zboží
542,Nutzen::N,iluaqut,užitek
543,Welt::N,nunarsuaq,svět
544,Land::N,nuna,země
545,König::N,kunngi,král
546,Macht::N,pissaassuseq,moc
547,Macht::N,pissaassuseq,mocnost
548,Grenze::N,killik,hranice
549,Krieg::N,sorsunneq,válka
550,Feind::N,akeraq,nepřítel
551,Feind::N,akerartorti,nepřítel
552,Feind::N,qinngarsuisoq,nepřítel
553,Kampf::N,sorsunneq,boj
554,Pfeil::N,qalugiusaq,šíp
555,Gewehr::N,aallaat,puška
556,Gewehr::N,aallaat,ručnice
557,Fehler::N,kukkuneq,chyba
558,Fehler::N,paarlaappaa,chyba
559,Unglück::N,perluut,neštěstí
560,Schuld::N,akiitsugaq,vina
561,Schuld::N,akiligassaq,vina
562,Alter::N,utoqqaq,věk
563,Schluss::N,isu,konec
564,Zeit::N,ulloq,čas
565,Zeit::N,akuttoqatigiinneq,čas
566,Tag::N,ulloq,den
567,Morgen::N,ullaaq,ráno
568,Morgen::N,ullaaq,jitro
569,Mittag::N,ulloqeqqa,poledne
570,Abend::N,unnuk,večer
571,Nacht::N,unnuaq,noc
572,Woche::N,sapaatip akunnera,týden
573,Monat::N,qaammat,měsíc
574,Jahr::N,ukioq,rok
575,Frühling::N,upernaaq,jaro
576,Sommer::N,aasaq,léto
577,Herbst::N,ukiaq,podzim
578,Winter::N,ukioq,zima
579,Januar::N,siulleeq,leden
580,Januar::N,qaammaliaq,leden
581,Februar::N,aarlaat,únor
582,März::N,marsi,březen
583,März::N,martsi,březen
584,Mai::N,maaji,květen
585,Juni::N,juuni,červen
586,Juli::N,juuli,červenec
587,August::N,aggusti,srpen
588,September::N,septembari,září
589,Oktober::N,oktobari,říjen
590,November::N,novembari,listopad
591,Dezember::N,detsembari,prosinec
592,Montag::N,ataasinngortoq,pondělí
593,Montag::N,ataasinngortoq,pondělek
594,Dienstag::N,marlunngorneq,úterý
595,Mittwoch::N,pingasunngorneq,středa
596,Donnerstag::N,sisamanngorneq,čtvrtek
597,Freitag::N,tallimanngorneq,pátek
598,Samstag::N,arfininngorneq,sobota
599,Sonntag::N,sapaat,neděle
600,Sonntag::N,sapaati,neděle
601,groß::A,angivoq,velký
602,klein::A,mikivoq,malý
603,lang::A,takisooq,dlouhý
604,kurz::A,naatsoq,krátký
605,breit::A,silippoq,široký
606,schmal::A,amitsoq,úzký
607,dicht::A,torsusooq,hustý
608,dick[Gegenstand]::A,issuvoq,tlustý
609,dick[Gegenstand]::A,issusooq,tlustý
610,dünn::A,amitsoq,tenký
611,fein::A,mamarpoq,jemný
612,fest::A,tangeqarpoq,pevný
613,flach::A,nalimmappoq,plochý
614,flach::A,nalimmappoq,placatý
615,glatt::A,quasak,hladký
616,hart::A,mattusooq,tvrdý
617,hart::A,manngerpoq,tvrdý
618,hart::A,titeqquluppoq,tvrdý
619,weich::A,nerumaarpoq,měkký
620,rund::A,ammallorippoq,kulatý
621,rund::A,ammallorippoq,okrouhlý
622,spitz::A,qummukujooq,špičatý
623,scharf::A,ipippoq,ostrý
624,stumpf::A,anngerpoq,tupý
625,schwer::A,oqimaappoq,těžký
626,schön::A,kusanarpoq,pěkný
627,schön::A,kusanarpoq,krásný
628,heiß::A,kiappoq,horký
629,warm::A,oqorpoq,teplý
630,kalt::A,issippoq,studený
631,kühl::A,pueqqortippoq,chladný
632,feucht::A,isugutavoq,vlhký
633,feucht::A,qaasernarpoq,vlhký
634,nass::A,imerorpoq,mokrý
635,trocken::A,panerpoq,suchý
636,voll::A,ulikkaarpoq,plný
637,leer::A,imaattuarpoq,prázdný
638,offen::A,ammavoq,otevřený
639,geschlossen::A,matuvoq,zavřený
640,sauber::A,eqqippoq,čistý
641,sauber::A,sukuluippoq,čistý
642,sauber::A,ipeqanngilaq,čistý
643,schmutzig::A,tapappoq,špinavý
644,schmutzig::A,minguppoq,špinavý
645,roh::A,aapavoq,syrový
646,reif::A,qaarulerpoq,zralý
647,süß::A,tungusunnippoq,sladký
648,bitter::A,qasilippoq,hořký
649,hell::A,qaamavoq,světlý
650,dunkel::A,qernerpoq,temný
651,schwarz::A,qernerpoq,černý
652,weiß::A,qaqorpoq,bílý
653,rot::A,aappaluppoq,rudý
654,rot::A,aappaluppoq,červený
655,gelb::A,sungaarpoq,žlutý
656,blau::A,tungujorpoq,modrý
657,grün::A,qorsooqqippoq,zelený
658,grau::A,qaserpoq,šedý
659,grau::A,qaserpoq,šedivý
660,billig::A,akikippoq,levný
661,billig::A,akikippoq,laciný
662,wertvoll::A,erlinnarpoq,cenný
663,blind::A,tappiippoq,slepý
664,blind::A,isigisaqanngilaq,slepý
665,taub::A,tusilarpoq,hluchý
666,kräftig::A,pissaq,silný
667,kräftig::A,pissarsuaq,silný
668,stark::A,sanngivoq,silný
669,schwach::A,nakuippoq,slabý
670,fett::A,pualavoq,tučný
671,fett::A,pualavoq,tlustý
672,schlank::A,tuappoq,štíhlý
673,hübsch::A,aatsialaq,hezký
674,böse::A,ajorpoq,zlý
675,dumm::A,taqajak,hloupý
676,dumm::A,sikkilluppoq,hloupý
677,dumm::A,qaatusimasaqanngilaq,hloupý
678,faul::A,eqiasuppoq,líný
679,faul::A,eqiattortuvoq,líný
680,fleißig::A,eqiasuippoq,pilný
681,geizig::A,iasilaarpoq,lakomý
682,geizig::A,tukkuippoq,lakomý
683,klug::A,mallak,chytrý
684,klug::A,ittanneq,chytrý
685,klug::A,kutaappoq,chytrý
686,klug::A,kuttaappoq,chytrý
687,klug::A,qarasagippoq,chytrý
688,lieb::A,akisooq,milý
689,lustig::A,piikulavoq,veselý
690,sanft::A,isumagippoq,mírný
691,hungrig::A,kaappoq,hladový
692,hungrig::A,perlilerpoq,hladový
693,krank::A,napparsimavoq,nemocný
694,traurig::A,aliasuppoq,smutný
695,traurig::A,aliasuppoq,truchlivý
696,lebendig::A,uumavoq,živý
697,gut::A,ajunngilaq,dobrý
698,schlecht::A,sualuppoq,špatný
699,richtig::A,iluarpoq,pravý
700,richtig::A,iluarpoq,správný
701,schlimm::A,amiilaarnarpoq,zlý
702,wahr::A,ilumoorpoq,pravdivý
703,alt::A,pisoqaq,starý
704,neu::A,nutaavoq,nový
705,alt[Lebewesen]::A,utoqqaq,starý
706,jung::A,inuusuppoq,mladý
707,jung::A,kingulliarsuk,mladý
708,arm::A,piillasoq,chudý
709,arm::A,piitsuuvoq,chudý
710,reich::A,pisuuvoq,bohatý
711,berühmt::A,tusaamasaq,slavný
712,fremd::A,ajasoornarpoq,cizí
713,verschieden::A,allatut,různý
714,verschieden::A,allatut,rozličný
715,verschieden::A,tamalaat,různý
716,verschieden::A,tamalaat,rozličný
717,nah::A,qanippoq,blízký
718,fern::A,ungasippoq,daleký
719,linker::A,saamerleq,levý
720,rechter::A,innarluissut,pravý
721,erster::A,siulleq,první
722,zweiter::A,qataatsup tullia,druhý
723,dritter::A,pingajorarterut,třetí
724,letzter::A,kingulleq,poslední
725,allein::ADV,kisimiippoq,sám
726,auf einmal::ADV,tassanngaannaq,najednou
727,zusammen::ADV,attaasa,spolu
728,zusammen::ADV,attaasa,dohromady
729,zusammen::ADV,attarmik,spolu
730,zusammen::ADV,attarmik,dohromady
731,lange::ADV,akuni,dlouho
732,plötzlich::ADV,tassanngaannaq,vtom
733,plötzlich::ADV,tassanngaannaq,náhle
734,sofort::ADV,erniinnaq,hned
735,sofort::ADV,erniinnaq,ihned
736,später::ADV,kingorna,později
737,jetzt::ADV,maanna,teď
738,jetzt::ADV,maanna,nyní
739,jetzt::ADV,massakkut,teď
740,jetzt::ADV,massakkut,nyní
741,heute::ADV,ullumi,dnes
742,heute::ADV,ullumi,dneska
743,morgen::ADV,aqagu,zítra
744,bald::ADV,erniinnaq,brzo
745,dann::ADV,taava,pak
746,dann::ADV,taava,potom
