,Concept_ID,de,mdf
222,Eltern::N,Eltern,тя́дят-а́лят
223,Vater::N,Vater,аля
224,Mutter::N,Mutter,ава
225,Mutter::N,Mutter,тядя
226,Sohn::N,Sohn,цёра
227,Tochter::N,Tochter,стирь
228,Bruder::N,Bruder,дуган
229,Bruder::N,Bruder,пяльне
230,Schwester::N,Schwester,ака
231,Schwester::N,Schwester,сазор
232,Onkel::N,Onkel,оця
233,Onkel::N,Onkel,патя
234,Onkel::N,Onkel,щеня́
235,Tante::N,Tante,ака
236,Tante::N,Tante,щака
237,Ehemann::N,Ehemann,мирде
238,Ehefrau::N,Ehefrau,ърьвя́
239,Freude::N,Freude,ке́нярдема
240,Gelächter::N,Gelächter,рахсема
241,Glück::N,Glück,паваз
242,Kummer::N,Kummer,ризф
243,Kummer::N,Kummer,пичефкс
244,Wunsch::N,Wunsch,мяль
245,Wunsch::N,Wunsch,таколдома
246,Lust::N,Lust,таколдома
247,Geist::N,Geist,вайме
248,Gedanke::N,Gedanke,мяль
249,Gedächtnis::N,Gedächtnis,прявий
250,Verstand::N,Verstand,прявий
251,Sinn::N,Sinn,ён
252,Grund::N,Grund,туфта́л
253,Wahrheit::N,Wahrheit,ви́де
254,Wahrheit::N,Wahrheit,видеши́
255,Gespräch::N,Gespräch,корхтама
256,Märchen::N,Märchen,ёфкс
257,Erzählung::N,Erzählung,азкс
258,Nachricht::N,Nachricht,куля́
259,Neuigkeit::N,Neuigkeit,куля́
260,Name::N,Name,лем
261,Rätsel::N,Rätsel,со́дама ёфкс
262,Rede::N,Rede,вал
263,Rede::N,Rede,корхтама
264,Sprache::N,Sprache,кяль
265,Stimme::N,Stimme,вайгяль
266,Wort::N,Wort,вал
267,Zeichen::N,Zeichen,тя́ште
268,Zeichen::N,Zeichen,тя́штькс
269,Ruf::N,Ruf,тердема
270,Lärm::N,Lärm,гайф
271,Lärm::N,Lärm,жалакодома
272,Laut::N,Laut,вайгяль
273,Ton::N,Ton,вайгяль
274,Lied::N,Lied,мора
275,Ruhe::N,Ruhe,сетьме
276,Leute::N,Leute,ломатть
277,Volk::N,Volk,наро́д
278,Arbeit::N,Arbeit,тев
279,Gast::N,Gast,и́нжи
280,Gast::N,Gast,ко́нак
281,Geschenk::N,Geschenk,казне
282,Spiel::N,Spiel,налхкома
283,Spiel::N,Spiel,налхксема
284,Gesellschaft::N,Gesellschaft,кружок
285,Hilfe::N,Hilfe,лездома
286,Freund::N,Freund,я́лга
287,Kamerad::N,Kamerad,я́лга
288,Angelegenheit::N,Angelegenheit,тев
289,Anzahl::N,Anzahl,лувкс
290,Art::N,Art,вид
291,Stück::N,Stück,пакш
292,Teil::N,Teil,часть
293,Teil::N,Teil,пялькс
294,Hälfte::N,Hälfte,пяле
295,Kreis::N,Kreis,шаркс
296,Kreuz::N,Kreuz,крёз
297,Linie::N,Linie,межа
298,Linie::N,Linie,китькс
299,Strich::N,Strich,межа
300,Abstand::N,Abstand,ётка
301,Entfernung::N,Entfernung,ётка
302,Gegend::N,Gegend,ва́ста
303,Gegend::N,Gegend,перьфпя́ль
304,Platz::N,Platz,ва́ста
305,Ort::N,Ort,ва́ста
306,Seite::N,Seite,пяле
307,Mitte::N,Mitte,кучка́
308,Gegenstand::N,Gegenstand,веща
309,Sache::N,Sache,тев
310,Sache::N,Sache,веща
311,Rand::N,Rand,пе
312,Kante::N,Kante,и́рдез
313,Ecke::N,Ecke,ужа
314,Spitze::N,Spitze,пря
315,Ende::N,Ende,пе
316,Loch::N,Loch,варя
317,Winkel::N,Winkel,ужа
318,Muster::N,Muster,сёрма
319,Größe::N,Größe,серь
320,Länge::N,Länge,кува́лма
321,Höhe::N,Höhe,серь
322,Gewicht::N,Gewicht,сталма
323,Menge::N,Menge,лувкс
324,Haufen::N,Haufen,мар
325,Reihe::N,Reihe,ряд
326,Boot::N,Boot,венеж
327,Ruder::N,Ruder,миле
328,Schlitten::N,Schlitten,ну́рда
329,Ski::N,Ski,сокс
330,Lagerfeuer::N,Lagerfeuer,то́лмар
331,Last::N,Last,канкс
332,Last::N,Last,сталма
333,Gang::N,Gang,молема
334,Schritt::N,Schritt,аськолкс
335,Norden::N,Norden,якшама шире
336,Süden::N,Süden,ля́мбе ши́ре
337,Westen::N,Westen,ши валгома шире
338,Osten::N,Osten,шинь стяма шире
339,Holz::N,Holz,вирь
340,Holz::N,Holz,шуфта
341,Brett::N,Brett,лавця
342,Platte::N,Platte,плита́
343,Stütze::N,Stütze,неже
344,Stange::N,Stange,олга
345,Stock::N,Stock,байдек
346,Stab::N,Stab,олгоня
347,Rohr::N,Rohr,турама
348,Haus::N,Haus,куд
349,Heim::N,Heim,куд
350,Ofen::N,Ofen,пянакуд
351,Fußboden::N,Fußboden,кия́кс
352,Tisch::N,Tisch,шра
353,Tisch::N,Tisch,моркш
354,Stuhl::N,Stuhl,стул
355,Wiege::N,Wiege,нюря́м
356,Bett::N,Bett,ацам
357,Regal::N,Regal,лавцяланга
358,Kiste::N,Kiste,парга
359,Fenster::N,Fenster,валмья
360,Tür::N,Tür,кенкш
361,Tor::N,Tor,ортат
362,Zaun::N,Zaun,перяфкс
363,Dach::N,Dach,кудпря
364,Leiter::N,Leiter,куцема
365,Besen::N,Besen,тяльме
366,Spaten::N,Spaten,ка́йме
367,Schaufel::N,Schaufel,ко́поня
368,Schaufel::N,Schaufel,ця́рдом
369,Gabel::N,Gabel,ця́нгоня
370,Löffel::N,Löffel,куцю
371,Messer::N,Messer,пеель
372,Nagel::N,Nagel,эска
373,Netz::N,Netz,
374,Haken::N,Haken,кя́чказ
375,Griff::N,Griff,недь
376,Griff::N,Griff,кунда́мка
377,Schloss::N,Schloss,замо́к
378,Bild::N,Bild,карти́на
379,Figur::N,Figur,ронга-понда
380,Puppe::N,Puppe,ня́ка
381,Beutel::N,Beutel,кяскав
382,Bündel::N,Bündel,кярьме
383,Tasche::N,Tasche,кошяльня
384,Eimer::N,Eimer,ве́дарка
385,Deckel::N,Deckel,тавадкс
386,Deckel::N,Deckel,вельхкс
387,Geschirr::N,Geschirr,кядьге
388,Sack::N,Sack,кяскав
389,Tasse::N,Tasse,ша́ваня
390,Topf::N,Topf,кавозь
391,Kessel::N,Kessel,сргавозь
392,Essen::N,Essen,ярхцама
393,Nahrung::N,Nahrung,ярхцампяль
394,Speise::N,Speise,ярхцама
395,Fleisch::N,Fleisch,пал
396,Fleisch::N,Fleisch,сиволь
397,Getreide::N,Getreide,сёра
398,Brei::N,Brei,ям
399,Brot::N,Brot,кши
400,Scheibe::N,Scheibe,кочам
401,Fett::N,Fett,куя́
402,Butter::N,Butter,вай
403,Öl::N,Öl,вай
404,Salz::N,Salz,сал
405,Suppe::N,Suppe,шонгарям
406,Suppe::N,Suppe,коршампяль
407,Honig::N,Honig,медь
408,Milch::N,Milch,лофца
409,Tee::N,Tee,чай
410,Leder::N,Leder,кедь
411,Wolle::N,Wolle,пона
412,Stoff::N,Stoff,котф
413,Nadel::N,Nadel,салмокс
414,Faden::N,Faden,сюре
415,Knopf::N,Knopf,пуня
416,Knoten::N,Knoten,сюлма
417,Farbe::N,Farbe,архтомбяль
418,Kleidung::N,Kleidung,щам
419,Hemd::N,Hemd,па́нар
420,Kragen::N,Kragen,сиве
421,Ärmel::N,Ärmel,ожа
422,Hose::N,Hose,понкст
423,Gürtel::N,Gürtel,каркс
424,Mütze::N,Mütze,вазь
425,Schuh::N,Schuh,башма́к
426,Stiefel::N,Stiefel,кя́ме
427,Ring::N,Ring,суркс
428,Band::N,Band,керькс
429,Band::N,Band,лента
430,Kamm::N,Kamm,сюрьхцем
431,Spiegel::N,Spiegel,ванома
432,Riemen::N,Riemen,шнань каркс
433,Schnur::N,Schnur,пикс
434,Schnur::N,Schnur,карькскя
435,Leine::N,Leine,вядьме
436,Decke::N,Decke,вельхкс
437,Kissen::N,Kissen,тоду
438,Tuch::N,Tuch,руця́
439,Handtuch::N,Handtuch,на́рдама
440,Kraft::N,Kraft,вий
441,Stärke::N,Stärke,вииши
442,Gesundheit::N,Gesundheit,шумбраши́
443,Krankheit::N,Krankheit,урма́
444,Krankheit::N,Krankheit,сярядема
445,Schmerz::N,Schmerz,маряма
446,Wunde::N,Wunde,керф
447,Fieber::N,Fieber,маштыкс
448,Arznei::N,Arznei,надо́бья
449,Arznei::N,Arznei,пъчка́фтома
450,Brücke::N,Brücke,седь
451,Brunnen::N,Brunnen,эши
452,Weide::N,Weide,ванома васта
453,Pfad::N,Pfad,ян
454,Pfad::N,Pfad,киня́
455,Weg::N,Weg,ки
456,Straße::N,Straße,ки
457,Dorf::N,Dorf,веле
458,Stadt::N,Stadt,ош
459,Brief::N,Brief,сёрма
460,Buch::N,Buch,книга
461,Buchstabe::N,Buchstabe,бу́ква
462,Zeitung::N,Zeitung,газе́та
463,Leben::N,Leben,эряф
464,Leben::N,Leben,эряма
465,Tod::N,Tod,кулома́
466,Grab::N,Grab,калма
467,Kirche::N,Kirche,це́рькав
468,Sünde::N,Sünde,пежеть
469,Sünde::N,Sünde,муворкс
470,Gott::N,Gott,шкай
471,Arbeiter::N,Arbeiter,трудендай
472,Arbeiter::N,Arbeiter,работник
473,Chef::N,Chef,азор
474,Chef::N,Chef,оцюня
475,Meister::N,Meister,мастяр
476,Arzt::N,Arzt,врач
477,Arzt::N,Arzt,доктор
478,Lehrer::N,Lehrer,учи́тель
479,Geld::N,Geld,ярмакт
480,Geschäft::N,Geschäft,ладяфкс
481,Geschäft::N,Geschäft,ладяф тев
482,Laden::N,Laden,ла́вка
483,Preis::N,Preis,питне
484,Ware::N,Ware,миф
485,Ware::N,Ware,ра́маф
486,Nutzen::N,Nutzen,пара
487,Nutzen::N,Nutzen,лезкс
488,Reichtum::N,Reichtum,ко́зяши
489,Welt::N,Welt,свет
490,Land::N,Land,мастор
491,Staat::N,Staat,государства
492,König::N,König,король
493,Macht::N,Macht,азорондама
494,Macht::N,Macht,азорксши
495,Grenze::N,Grenze,ёткаян
496,Krieg::N,Krieg,война́
497,Feind::N,Feind,душман
498,Feind::N,Feind,каршек тюри
499,Gewalt::N,Gewalt,наругама
500,Kampf::N,Kampf,тюрема́
501,Bogen[Waffe]::N,Bogen,нал
502,Pfeil::N,Pfeil,нал
503,Gewehr::N,Gewehr,винто́вка
504,Fehler::N,Fehler,эльбядькс
505,Lüge::N,Lüge,васькафнема
506,Schaden::N,Schaden,зия́н
507,Unglück::N,Unglück,зия́н
508,Schuld::N,Schuld,муворши
509,Alter::N,Alter,эряф кизот
510,Alter::N,Alter,эряфонь пинге
511,Schluss::N,Schluss,пе
512,Zeit::N,Zeit,пинге
513,Tag::N,Tag,ши
514,Morgen::N,Morgen,шобдава
515,Mittag::N,Mittag,шикучка
516,Abend::N,Abend,иля́дь
517,Nacht::N,Nacht,ве
518,Woche::N,Woche,недя́ля
519,Monat::N,Monat,ков
520,Jahr::N,Jahr,киза
521,Frühling::N,Frühling,тунда́
522,Sommer::N,Sommer,киза
523,Herbst::N,Herbst,сёксе
524,Winter::N,Winter,тяла
525,Januar::N,Januar,кельмеков
526,Februar::N,Februar,уфайков
527,März::N,März,марайков
528,April::N,April,шудиков
529,Mai::N,Mai,панжиков
530,Juni::N,Juni,лямбеков
531,Juli::N,Juli,псиков
532,August::N,August,сёроньков
533,September::N,September,тюжягов
534,Oktober::N,Oktober,кельмазаков
535,November::N,November,эйндамков
536,Dezember::N,Dezember,кучкаков
537,Montag::N,Montag,одговши
538,Dienstag::N,Dienstag,ша́вши
539,Mittwoch::N,Mittwoch,вержи
540,Donnerstag::N,Donnerstag,шува́ланя
541,Freitag::N,Freitag,пя́денця
542,Samstag::N,Samstag,ёткши
543,Sonntag::N,Sonntag,таргоши
544,groß::A,groß,оцю
545,klein::A,klein,ёмла
546,lang::A,lang,кува́ка
547,kurz::A,kurz,нюрьхкя́ня
548,breit::A,breit,кели
549,schmal::A,schmal,тяйня
550,dicht::A,dicht,сиде
551,dicht::A,dicht,туста
552,dick[Gegenstand]::A,dick,эчке
553,dünn::A,dünn,шува́ня
554,fein::A,fein,шува́ня
555,fest::A,fest,кеме
556,flach::A,flach,лапш
557,glatt::A,glatt,вадяв
558,glatt::A,glatt,такор
559,hart::A,hart,калгода
560,weich::A,weich,ляпе
561,rund::A,rund,кру́глай
562,spitz::A,spitz,ботаз
563,spitz::A,spitz,оржа
564,scharf::A,scharf,оржа
565,stumpf::A,stumpf,ношка
566,schwer::A,schwer,стака
567,schön::A,schön,мазы
568,heiß::A,heiß,пси
569,warm::A,warm,лямбе
570,kalt::A,kalt,кельме
571,kühl::A,kühl,эше
572,frisch::A,frisch,свежай
573,feucht::A,feucht,летьке
574,nass::A,nass,начка
575,trocken::A,trocken,коське
576,voll::A,voll,пяшксе
577,leer::A,leer,шава
578,offen::A,offen,панжада
579,offen::A,offen,виде
580,geschlossen::A,geschlossen,пякстаф
581,geschlossen::A,geschlossen,сёлгф
582,sauber::A,sauber,ару
583,schmutzig::A,schmutzig,рда́зу
584,schmutzig::A,schmutzig,пя́ндра
585,roh::A,roh,верок
586,reif::A,reif,ке́нерьф
587,lecker::A,lecker,танцти
588,süß::A,süß,ламбама
589,bitter::A,bitter,сяпи
590,sauer::A,sauer,шапама
591,hell::A,hell,валда
592,dunkel::A,dunkel,шобда
593,schwarz::A,schwarz,равжа
594,weiß::A,weiß,акша
595,rot::A,rot,якстерь
596,gelb::A,gelb,тюжя́
597,blau::A,blau,сенем
598,grün::A,grün,пиже
599,grün::A,grün,сянгяря
600,grau::A,grau,уле
601,bunt::A,bunt,сёрмав
602,billig::A,billig,у́цез
603,billig::A,billig,аф пи́тни
604,teuer::A,teuer,пи́тни
605,wertvoll::A,wertvoll,питни
606,blind::A,blind,сокор
607,taub::A,taub,пярав
608,kräftig::A,kräftig,пяк вии
609,stark::A,stark,вии
610,schwach::A,schwach,лафча
611,fett::A,fett,куя́
612,schlank::A,schlank,виде ронга
613,hübsch::A,hübsch,мазы
614,böse::A,böse,кяжи
615,dumm::A,dumm,аф ёню
616,dumm::A,dumm,шава пря
617,faul::A,faul,нола
618,fleißig::A,fleißig,ку́лхцонды
619,geizig::A,geizig,кирьжя
620,geizig::A,geizig,жаднай
621,klug::A,klug,ёню
622,klug::A,klug,пря́ви
623,geschickt::A,geschickt,маштозь тиф
624,lieb::A,lieb,цебярь
625,lustig::A,lustig,ра́хси
626,sanft::A,sanft,сетьме
627,hungrig::A,hungrig,вача
628,hungrig::A,hungrig,вачеда
629,krank::A,krank,сяряди
630,nackt::A,nackt,штада
631,nackt::A,nackt,кърхтапа
632,traurig::A,traurig,ла́жнай
633,lebendig::A,lebendig,эряй
634,gut::A,gut,пара
635,gut::A,gut,цебярь
636,schlecht::A,schlecht,кальдяв
637,richtig::A,richtig,виде
638,schlimm::A,schlimm,кальдяв
639,wahr::A,wahr,афкуксонь
640,alt::A,alt,ташта
641,neu::A,neu,од
642,ehemalig::A,ehemalig,и́нгольдень
643,alt[Lebewesen]::A,alt,сире
644,jung::A,jung,од
645,arm::A,arm,а́шу
646,reich::A,reich,козя
647,bekannt::A,bekannt,содаф
648,berühmt::A,berühmt,содавикс
649,fremd::A,fremd,лия
650,fremd::A,fremd,аф содаф
651,verschieden::A,verschieden,аф фкя ла́цонь
652,nah::A,nah,мала
653,nah::A,nah,аф ичкоздень
654,fern::A,fern,и́чкоздень
655,fern::A,fern,куна́рдонь
656,linker::A,linker,кержи
657,rechter::A,rechter,види
658,anderer::A,anderer,лия
659,erster::A,erster,васенце
660,zweiter::A,zweiter,омбоце
661,dritter::A,dritter,колмоце
662,letzter::A,letzter,ме́кольце
663,allein::ADV,allein,ськамонза
664,auf einmal::ADV,auf einmal,вихцок
665,zusammen::ADV,zusammen,марс
666,zusammen::ADV,zusammen,ма́рса
667,lange::ADV,lange,кува́тьс
668,plötzlich::ADV,plötzlich,а́пак учт
669,sofort::ADV,sofort,тяникиге
670,später::ADV,später,ме́ле
671,jetzt::ADV,jetzt,тяни
672,heute::ADV,heute,тячи
673,morgen::ADV,morgen,ва́нды
674,bald::ADV,bald,курок
675,dann::ADV,dann,меле
676,dann::ADV,dann,сяда меле
677,gestern::ADV,gestern,ися́к
678,einst::ADV,einst,весть
679,einst::ADV,einst,мзя́рда-бди
680,damals::ADV,damals,эста
681,danach::ADV,danach,меле
682,vorher::ADV,vorher,инголи
683,zuerst::ADV,zuerst,ва́сенда
684,einmal::ADV,einmal,весть
685,manchmal::ADV,manchmal,лия́ста
686,manchmal::ADV,manchmal,ко́ста-ко́ста
687,oft::ADV,oft,си́деста
688,immer::ADV,immer,фалу
689,immer::ADV,immer,най
690,niemals::ADV,niemals,аф мзя́рдонга
691,hier::ADV,hier,тяса
692,hierhin::ADV,hierhin,сей
693,hierhin::ADV,hierhin,тяза
694,von hier::ADV,von hier,тя́ста
695,dort::ADV,dort,тоса
696,dorthin::ADV,dorthin,тов
697,dorthin::ADV,dorthin,тоза
698,geradeaus::ADV,geradeaus,ви́деста
699,vorwärts::ADV,vorwärts,и́нголи
700,rückwärts::ADV,rückwärts,ме́ки
701,zurück::ADV,zurück,ме́ки
702,unten::ADV,unten,ала
703,hinab::ADV,hinab,алу
704,oben::ADV,oben,вяре
705,hinauf::ADV,hinauf,вяри
706,überall::ADV,überall,се́мбе ва́стова
707,nicht::ADV,nicht,аф
708,ein wenig::ADV,ein wenig,аф лама
709,kaum::ADV,kaum,а́ньцек
710,sehr::ADV,sehr,пяк
711,so::ADV,so,ста́не
712,noch::ADV,noch,нинге
713,nur::ADV,nur,аньцек
714,schon::ADV,schon,ни
715,wieder::ADV,wieder,та́га
716,vergebens::ADV,vergebens,стак
717,vor::PRP,vor,инголе
718,hinter::PRP,hinter,фтала
719,hinter::PRP,hinter,мельге
720,unter::PRP,unter,ала
721,durch::PRP,durch,пачк
722,neben::PRP,neben,ваксса
723,zwischen::PRP,zwischen,ёткса
724,wegen::PRP,wegen,сюнеда
725,dies::PRN,dies,тя
726,das::PRN,das,ся
727,das::PRN,das,тона
728,alles::PRN,alles,сембе
729,ich::PRN,ich,мон
730,du::PRN,du,тон
731,er::PRN,er,сон
732,wir::PRN,wir,минь
733,ihr::PRN,ihr,тинь
734,sie::PRN,sie,синь
735,was::FPRN,was,мезе
736,wer::FPRN,wer,кие
737,wo::FADV,wo,коса
738,wohin::FADV,wohin,ков
739,wohin::FADV,wohin,коза
740,wie::FADV,wie,ко́да
741,warum::FADV,warum,мес
742,wieviel::FNUM,wieviel,мзя́ра
743,eins::NUM,eins,фкя
744,zwei::NUM,zwei,кафта
745,drei::NUM,drei,колма
746,vier::NUM,vier,ниле
747,fünf::NUM,fünf,вете
748,sechs::NUM,sechs,кота
749,sieben::NUM,sieben,сисем
750,acht::NUM,acht,кафкса
751,neun::NUM,neun,ве́йхкса
752,zehn::NUM,zehn,кемонь
753,elf::NUM,elf,кефкие
754,zwölf::NUM,zwölf,кемгафтува
755,zwanzig::NUM,zwanzig,комсь
756,dreißig::NUM,dreißig,колмогемонь
757,vierzig::NUM,vierzig,нильге́монь
758,fünfzig::NUM,fünfzig,ве́дьгемонь
759,sechzig::NUM,sechzig,ко́дгемонь
760,siebzig::NUM,siebzig,сизьге́монь
761,achtzig::NUM,achtzig,ка́фксогемонь
762,neunzig::NUM,neunzig,ве́йхксогемонь
763,hundert::NUM,hundert,сяда
764,tausend::NUM,tausend,тёжянь
765,und::CNJ,und,и
766,und::CNJ,und,дъ
767,oder::CNJ,oder,или
768,oder::CNJ,oder,али
769,stehen::V,stehen,а́щемс стя́да
770,sitzen::V,sitzen,ащемс озада
771,liegen::V,liegen,ма́дозь а́щемс
772,hängen::V,hängen,нюрьгомс
773,werden::V,werden,арамс
774,werden::V,werden,тиевомс
775,passieren::V,passieren,лисэмс
776,passieren::V,passieren,эвондамс
