,Concept_ID,ro,nl
855,plötzlich::ADV,deodată,eensklaps
856,plötzlich::ADV,deodată,plotsklaps
857,plötzlich::ADV,pe neașteptate,eensklaps
858,plötzlich::ADV,pe neașteptate,plotsklaps
859,sofort::ADV,imediat,terstond
860,sofort::ADV,imediat,aanstonds
861,sofort::ADV,imediat,onmiddelijk
862,sofort::ADV,numaidecît,terstond
863,sofort::ADV,numaidecît,aanstonds
864,sofort::ADV,numaidecît,onmiddelijk
865,später::ADV,mai apoi,later
866,später::ADV,mai târziu,later
867,jetzt::ADV,acum,nu
868,jetzt::ADV,acum,nou
869,jetzt::ADV,acum,thans
870,heute::ADV,azi,heden
871,heute::ADV,azi,vandaag
872,heute::ADV,astăzi,heden
873,heute::ADV,astăzi,vandaag
874,morgen::ADV,mâine,morgen
875,bald::ADV,curând,gauw
876,bald::ADV,curând,weldra
877,dann::ADV,apoi,dan
878,dann::ADV,apoi,toen
879,gestern::ADV,ieri,gisteren
880,einst::ADV,odată,eens
881,einst::ADV,odinioară,eens
882,damals::ADV,atunci,toen
883,damals::ADV,atunci,destijds
884,damals::ADV,pe atunci,toen
885,damals::ADV,pe atunci,destijds
886,danach::ADV,după aceasta,daarna
887,vorher::ADV,mai întâi,vooraf
888,vorher::ADV,mai întâi,van tevoren
889,vorher::ADV,în prealabil,vooraf
890,vorher::ADV,în prealabil,van tevoren
891,zuerst::ADV,întâi,eerst
892,zuerst::ADV,întâi,het eerst
893,zuerst::ADV,în primul rând,eerst
894,zuerst::ADV,în primul rând,het eerst
895,einmal::ADV,odată,eens
896,einmal::ADV,odată,eenmaal
897,manchmal::ADV,uneori,soms
898,manchmal::ADV,câteodată,soms
899,oft::ADV,des,vaak
900,oft::ADV,des,dikwijls
901,oft::ADV,deseori,vaak
902,oft::ADV,deseori,dikwijls
903,immer::ADV,mereu,altijd
904,immer::ADV,întotdeauna,altijd
905,niemals::ADV,niciodată,nooit
906,hier::ADV,aci,hier
907,hier::ADV,aici,hier
908,hierhin::ADV,încoace,hierheen
909,von hier::ADV,de aici,van hier
910,von hier::ADV,de aici,hiervandaan
911,dort::ADV,acolo,daar
912,dort::ADV,acolo,ginds
913,dorthin::ADV,dincolo,daarheen
914,geradeaus::ADV,drept înainte,rechtuit
915,geradeaus::ADV,drept înainte,rechtdoor
916,vorwärts::ADV,înainte,vooruit
917,vorwärts::ADV,înainte,voorwaarts
918,rückwärts::ADV,îndărăt,achteruit
919,rückwärts::ADV,îndărăt,achterwaarts
920,zurück::ADV,înapoi,terug
921,unten::ADV,jos,beneden
922,unten::ADV,jos,onderaan
923,unten::ADV,dedesubt,beneden
924,unten::ADV,dedesubt,onderaan
925,hinab::ADV,în jos,omlaag
926,hinab::ADV,în jos,naar beneden
927,hinab::ADV,de vale,omlaag
928,hinab::ADV,de vale,naar beneden
929,oben::ADV,sus,boven
930,oben::ADV,deasupra,boven
931,hinauf::ADV,în sus,omhoog
932,hinauf::ADV,în sus,naar boven
933,überall::ADV,peste tot,alom
934,überall::ADV,peste tot,overal
935,überall::ADV,pretutindeni,alom
936,überall::ADV,pretutindeni,overal
937,nicht::ADV,nu,niet
938,ein wenig::ADV,puțin,wat
939,kaum::ADV,cu greu,amper
940,kaum::ADV,cu greu,nauwelijks
941,kaum::ADV,cu anevoie,amper
942,kaum::ADV,cu anevoie,nauwelijks
943,sehr::ADV,mult,erg
944,sehr::ADV,mult,zeer
945,sehr::ADV,foarte,erg
946,sehr::ADV,foarte,zeer
947,so::ADV,așa,zo
948,so::ADV,atât,zo
949,noch::ADV,încă,nog
950,nur::ADV,doar,maar
951,nur::ADV,doar,alleen
952,schon::ADV,și,al
953,schon::ADV,și,reeds
954,schon::ADV,deja,al
955,schon::ADV,deja,reeds
956,wieder::ADV,iar,weer
957,wieder::ADV,iar,terug
958,wieder::ADV,iarăși,weer
959,wieder::ADV,iarăși,terug
960,vergebens::ADV,în zadar,vergeefs
961,vergebens::ADV,în zadar,tevergeefs
962,vor::PRP,înainte de,voor
963,hinter::PRP,după,achter
964,hinter::PRP,în spatele,achter
965,unter::PRP,sub,onder
966,unter::PRP,sub,beneden
967,durch::PRP,prin,door
968,neben::PRP,lângă,naast
969,neben::PRP,alături de,naast
970,zwischen::PRP,între,tussen
971,zwischen::PRP,dintre,tussen
972,wegen::PRP,pentru,wegens
973,wegen::PRP,pentru,vanwege
974,dies::PRN,acesta,dit
975,das::PRN,asta,dat
976,alles::PRN,tot,alles
977,ich::PRN,eu,ik
978,du::PRN,tu,je
979,du::PRN,tu,jij
980,er::PRN,el,hij
981,er::PRN,dânsul,hij
982,wir::PRN,noi,we
983,wir::PRN,noi,wij
984,ihr::PRN,voi,jullie
985,sie::PRN,ei,ze
986,sie::PRN,ei,zij
987,sie::PRN,dânșii,ze
988,sie::PRN,dânșii,zij
989,was::FPRN,ce,wat
990,wer::FPRN,cine,wie
991,wo::FADV,unde,waar
992,wohin::FADV,încotro,waarheen
993,wie::FADV,cum,hoe
994,warum::FADV,de ce,waarom
995,warum::FADV,pentru ce,waarom
996,wieviel::FNUM,cât,hoeveel
997,eins::NUM,unu,één
998,zwei::NUM,doi,twee
999,drei::NUM,trei,drie
1000,vier::NUM,patru,vier
1001,fünf::NUM,cinci,vijf
1002,sechs::NUM,șase,zes
1003,sieben::NUM,șapte,zeven
1004,acht::NUM,opt,acht
1005,neun::NUM,nouă,negen
1006,zehn::NUM,zece,tien
1007,elf::NUM,unsprezece,elf
1008,zwölf::NUM,douăsprezece,twaalf
1009,zwanzig::NUM,douăzeci,twintig
1010,dreißig::NUM,treizeci,dertig
1011,vierzig::NUM,patruzeci,veertig
1012,fünfzig::NUM,cincizeci,vijftig
1013,sechzig::NUM,șaizeci,zestig
1014,siebzig::NUM,șaptezeci,zeventig
1015,achtzig::NUM,optzeci,tachtig
1016,neunzig::NUM,nouăzeci,negentig
1017,hundert::NUM,sută,honderd
1018,tausend::NUM,mie,duizend
1019,und::CNJ,și,en
1020,oder::CNJ,ori,of
1021,stehen::V,sta,staan
1022,sitzen::V,ședea,zitten
1023,liegen::V,zăcea,liggen
1024,liegen::V,fi culcat,liggen
1025,hängen::V,atârna,hangen
1026,werden::V,deveni,worden
1027,werden::V,se face,worden
1028,passieren::V,se întâmpla,gebeuren
1029,beginnen::V,începe,beginnen
1030,enden::V,se sfârși,eindigen
1031,enden::V,se termina,eindigen
1032,wechseln::V,se schimba,wijzigen
1033,wechseln::V,se schimba,veranderen
1034,aufgehen[Sonne]::V,răsări,opgaan
1035,untergehen[Sonne]::V,apune,ondergaan
1036,scheinen[Sonne]::V,străluci,schijnen
1037,donnern::V,tuna,donderen
1038,wehen::V,bate,waaien
1039,strömen::V,curge în șiroaie,stromen
1040,fließen::V,curge,vloeien
1041,sich drehen::V,se învârti,draaien
1042,sich drehen::V,se învârti,zich draaien
1043,schwanken::V,se clătina,wankelen
1044,schwingen::V,vibra,zwieren
1045,schwingen::V,flutura,zwieren
1046,fallen::V,cădea,vallen
1047,brennen::V,arde,branden
1048,rauchen::V,fuma,roken
1049,regnen::V,ploua,regenen
1050,gefrieren::V,îngheța,bevriezen
1051,tauen::V,se dezgheța,dooien
1052,schmelzen::V,se topi,smelten
1053,trocknen::V,se usca,drogen
1054,sieden::V,fierbe,koken
1055,sieden::V,fierbe,zieden
1056,sieden::V,clocoti,koken
1057,sieden::V,clocoti,zieden
1058,faulen::V,se împuți,rotten
1059,verfaulen::V,putrezi,verrotten
1060,reißen::V,se rupe,scheuren
1061,reißen::V,se sfâșia,scheuren
1062,versinken::V,se scufunda,verzinken
1063,vergehen::V,trece,vergaan
1064,vergehen::V,se scurge,vergaan
1065,erscheinen::V,apărea,opdagen
1066,erscheinen::V,apărea,verschijnen
1067,verschwinden::V,dispărea,verdwijnen
1068,sinken::V,cădea,zinken
1069,sinken::V,coborî,zinken
1070,abnehmen::V,scădea,afnemen
1071,abnehmen::V,scădea,verminderen
1072,abnehmen::V,descrește,afnemen
1073,abnehmen::V,descrește,verminderen
1074,zunehmen::V,spori,toenemen
1075,zunehmen::V,crește,toenemen
1076,zunehmen::V,augmenta,toenemen
1077,steigen::V,urca,stijgen
1078,steigen::V,urca,omhooggaan
1079,wachsen::V,crește,groeien
1080,glänzen::V,luci,glanzen
1081,glänzen::V,luci,schitteren
1082,glänzen::V,străluci,glanzen
1083,glänzen::V,străluci,schitteren
1084,funkeln::V,scânteia,fonkelen
1085,lärmen::V,face larmă,lawaai maken
1086,läuten::V,suna,luiden
1087,klingeln::V,suna,bellen
1088,klirren::V,zăngăni,rinkelen
1089,brausen::V,vui,bruisen
1090,rauschen::V,vâjâi,ruisen
1091,klingen::V,suna,klinken
1092,bellen::V,lătra,blaffen
1093,heulen::V,urla,huilen
1094,blasen::V,sufla,blazen
1095,pfeifen::V,fluiera,fluiten
1096,schreien::V,țipa,gillen
1097,schreien::V,țipa,schreeuwen
1098,stöhnen::V,geme,steunen
1099,zittern::V,tremura,beven
1100,zittern::V,tremura,sidderen
1101,leben::V,trăi,leven
1102,geboren werden::V,se naște,geboren worden
1103,atmen::V,respira,ademen
1104,trinken::V,bea,drinken
1105,essen::V,mânca,eten
1106,schlucken::V,înghiți,slikken
1107,müde werden::V,se obosi,moe worden
1108,einschlafen::V,adormi,inslapen
1109,schlafen::V,dormi,slapen
1110,aufwachen::V,se deștepta,ontwaken
1111,aufwachen::V,se deștepta,wakker worden
1112,aufstehen::V,fi se scula,opstaan
1113,sich erholen::V,se relaxa,zich ontspannen
1114,sich erholen::V,se destinde,zich ontspannen
1115,krank werden::V,se îmbolnăvi,ziek worden
1116,krank sein::V,zăcea,ziek zijn
1117,krank sein::V,fi bolnav,ziek zijn
1118,schmerzen::V,durea,pijn doen
1119,husten::V,tuși,hoesten
1120,genesen::V,se însănătoși,genezen
1121,sterben::V,muri,sterven
1122,sterben::V,muri,overlijden
1123,umkommen::V,pieri,omkomen
1124,sich bewegen::V,se mișca,zich bewegen
1125,sich rühren::V,se mișca,zich verroeren
1126,sich erheben::V,se ridica,oprijzen
1127,sich erheben::V,se ridica,verrijzen
1128,sich setzen::V,lua loc,gaan zitten
1129,sich setzen::V,se așeza,gaan zitten
1130,hinfallen::V,cădea jos,vallen
1131,hinfallen::V,cădea jos,neervallen
1132,laufen::V,merge,lopen
1133,laufen::V,merge pe jos,lopen
1134,schreiten::V,păși,stappen
1135,schreiten::V,păși,schrijden
1136,spazierengehen::V,se plimba,gaan wandelen
1137,eilen::V,fi se grăbi,ijlen
1138,eilen::V,fi se grăbi,haasten
1139,sich beeilen::V,se grăbi,zich haasten
1140,sausen::V,țâșni,stuiven
1141,rennen::V,fugi,rennen
1142,rennen::V,alerga,rennen
1143,springen::V,sări,springen
1144,klettern::V,urca,klimmen
1145,klettern::V,urca,klauteren
1146,klettern::V,se cățăra,klimmen
1147,klettern::V,se cățăra,klauteren
1148,schaukeln::V,legăna,schommelen
1149,kriechen::V,se târî,kruipen
1150,schwimmen::V,înota,zwemmen
1151,tauchen::V,se scufunda,duiken
1152,rudern::V,vâsli,roeien
1153,rudern::V,lopăta,roeien
1154,fahren::V,merge,rijden
1155,fliegen::V,zbura,vliegen
1156,gehen::V,merge,gaan
1157,weggehen::V,se duce,weggaan
1158,abfahren::V,pleca,vertrekken
1159,anhalten::V,se opri,stoppen
1160,anhalten::V,se opri,stilhouden
1161,hineingehen::V,intra,ingaan
1162,hineingehen::V,intra,binnengaan
1163,eintreten::V,intra,binnenkomen
1164,kommen::V,veni,komen
1165,ankommen::V,sosi,aankomen
1166,ankommen::V,ajunge,aankomen
1167,zurückkommen::V,se întoarce,terugkomen
1168,bleiben::V,rămâne,blijven
1169,warten::V,aștepta,wachten
1170,erwarten::V,aștepta,verwachten
1171,suchen::V,căuta,zoeken
1172,finden::V,găsi,vinden
1173,versuchen::V,încerca,proberen
1174,versuchen::V,încerca,beproeven
1175,vorbereiten::V,pregăti,voorbereiden
1176,lieben::V,iubi,houden van
1177,mögen::V,plăcea a,lusten
1178,mögen::V,plăcea a,houden van
1179,lachen::V,râde,lachen
1180,rühren::V,mișca,roeren
1181,rühren::V,înduioșa,roeren
1182,weinen::V,plânge,huilen
1183,weinen::V,plânge,schreien
1184,schimpfen::V,înjura,kijven
1185,schimpfen::V,înjura,schelden
1186,sich ärgern::V,se supăra,zich ergeren
1187,sich fürchten::V,se teme,bang zijn
1188,sich fürchten::V,fi teamă a,bang zijn
1189,fürchten::V,se teme de,vrezen
1190,fliehen::V,fugi,vluchten
1191,flüchten::V,evada,ontsnappen
1192,flüchten::V,evada,ontkomen
1193,sehen::V,vedea,zien
1194,anschauen::V,privi,aankijken
1195,ansehen::V,privi,aanzien
1196,ansehen::V,privi,bekijken
1197,hören::V,auzi,horen
1198,zuhören::V,asculta,luisteren
1199,probieren::V,gusta,proeven
1200,riechen::V,mirosi,ruiken
1201,fühlen::V,simți,voelen
1202,fühlen::V,resimți,voelen
1203,scheinen::V,părea,lijken
1204,zu sehen sein::V,se vedea,te zien zijn
1205,vernehmen::V,auzi,vernemen
1206,frieren::V,fi frig,het koud hebben
1207,tun::V,face,doen
1208,können::V,ști,kunnen
1209,können::V,putea,kunnen
1210,wollen::V,dori,willen
1211,anfangen::V,începe,beginnen
1212,anfangen::V,începe,aanvangen
1213,beenden::V,sfârși,beëindigen
1214,beenden::V,termina,beëindigen
1215,aufhören::V,înceta,ophouden
1216,gelingen::V,reuși,lukken
1217,gelingen::V,reuși,gelukken
1218,gelingen::V,izbuti,lukken
1219,gelingen::V,izbuti,gelukken
1220,geraten::V,reuși,uitvallen
1221,öffnen::V,deschide,openen
1222,öffnen::V,deschide,opendoen
1223,schließen::V,închide,sluiten
1224,schließen::V,închide,dichtdoen
1225,stellen::V,pune,stellen
1226,stellen::V,pune,plaatsen
1227,stellen::V,așeza,stellen
1228,stellen::V,așeza,plaatsen
1229,setzen::V,pune,zetten
1230,setzen::V,pune,plaatsen
1231,setzen::V,așeza,zetten
1232,setzen::V,așeza,plaatsen
1233,legen::V,pune,leggen
1234,berühren::V,atinge,aanraken
1235,verbinden::V,lega,verbinden
1236,bedecken::V,acoperi,bedekken
1237,aufhängen::V,atârna,ophangen
1238,aufhängen::V,spânzura,ophangen
1239,anzünden::V,aprinde,aansteken
1240,aufheben::V,ridica,oprapen
1241,aufheben::V,lua de jos,oprapen
1242,zurücklassen::V,lăsa,achterlaten
1243,zurücklassen::V,lăsa în urmă,achterlaten
1244,verlieren::V,pierde,verliezen
1245,fallen lassen::V,scăpa,laten vallen
1246,fallen lassen::V,arunca,laten vallen
1247,machen::V,face,maken
1248,herstellen::V,fabrica,produceren
1249,herstellen::V,fabrica,voortbrengen
1250,herstellen::V,confecționa,produceren
1251,herstellen::V,confecționa,voortbrengen
1252,bauen::V,clădi,bouwen
1253,bauen::V,construi,bouwen
1254,reparieren::V,repara,repareren
1255,reparieren::V,repara,herstellen
1256,verbessern::V,ameliora,verbeteren
1257,verbessern::V,îmbunătăți,verbeteren
1258,ändern::V,schimba,wijzigen
1259,ändern::V,schimba,veranderen
1260,ändern::V,modifica,wijzigen
1261,ändern::V,modifica,veranderen
1262,graben::V,săpa,graven
1263,beugen::V,curba,buigen
1264,biegen::V,îndoi,buigen
1265,biegen::V,încovoia,buigen
1266,drehen::V,învârti,draaien
1267,wenden::V,întoarce,keren
1268,wenden::V,întoarce,wenden
1269,umdrehen::V,învârti,omdraaien
1270,umdrehen::V,întoarce,omdraaien
1271,heben::V,ridica,heffen
1272,heben::V,ridica,optillen
1273,hochheben::V,ridica,tillen
1274,ergreifen::V,lua,pakken
1275,ergreifen::V,lua,grijpen
1276,ergreifen::V,apuca,pakken
1277,ergreifen::V,apuca,grijpen
1278,halten::V,ține,houden
1279,drücken::V,apăsa,drukken
1280,drücken::V,strânge,drukken
1281,schieben::V,împinge,duwen
1282,schieben::V,împinge,schuiven
1283,kratzen::V,zgâria,krassen
1284,lecken::V,linge,likken
1285,beißen::V,mușca,bijten
1286,abreißen::V,rupe,afrukken
1287,abreißen::V,rupe,afscheuren
1288,abreißen::V,smulge,afrukken
1289,abreißen::V,smulge,afscheuren
1290,abschneiden::V,scurta,afsnijden
1291,binden::V,lega,binden
1292,stecken::V,pune,steken
1293,brechen::V,rupe,breken
1294,brechen::V,frânge,breken
1295,klopfen::V,ciocăni,kloppen
1296,hauen::V,lovi,houwen
1297,kleben::V,lipi,plakken
1298,reiben::V,freca,wrijven
1299,reiben::V,fricționa,wrijven
1300,streichen::V,unge,smeren
1301,schleifen::V,ascuți,slijpen
1302,schneiden::V,tăia,snijden
1303,rütteln::V,zgâlțâi,schudden
1304,schütteln::V,scutura,schudden
1305,schwenken::V,agita,wuiven
1306,schwenken::V,agita,zwaaien
1307,schütten::V,vărsa,gieten
1308,schütten::V,vărsa,storten
1309,füllen::V,umple,vullen
1310,einwickeln::V,înveli,inwikkelen
1311,einwickeln::V,înfășura,inwikkelen
1312,tragen::V,căra,dragen
1313,schleppen::V,târî,slepen
1314,ziehen::V,trage,trekken
1315,aufbewahren::V,păstra,bewaren
1316,aufbewahren::V,conserva,bewaren
1317,werfen::V,arunca,gooien
1318,fangen::V,prinde,vangen
1319,packen::V,apuca,pakken
1320,packen::V,apuca,vastpakken
1321,verstecken::V,ascunde,verstoppen
1322,teilen::V,împărți,delen
1323,schicken::V,trimite,sturen
1324,bringen::V,aduce,brengen
1325,hinzufügen::V,adăuga,toevoegen
1326,bekommen::V,obține,verkrijgen
1327,bekommen::V,dobândi,verkrijgen
1328,erhalten::V,primi,krijgen
1329,erhalten::V,căpăta,krijgen
1330,nehmen::V,lua,nemen
1331,wählen::V,opta,kiezen
1332,wählen::V,opta,verkiezen
1333,wählen::V,alege,kiezen
1334,wählen::V,alege,verkiezen
1335,auswählen::V,selecta,uitkiezen
1336,bewahren::V,păstra,bewaren
1337,behindern::V,stingheri,hinderen
1338,verderben::V,strica,bederven
1339,beschädigen::V,strica,beschadigen
1340,zerbrechen::V,rupe,breken
1341,zerbrechen::V,rupe,stukbreken
1342,zerbrechen::V,frânge,breken
1343,zerbrechen::V,frânge,stukbreken
1344,zerreißen::V,rupe,scheuren
1345,zerreißen::V,rupe,verscheuren
1346,zerreißen::V,sfâșia,scheuren
1347,zerreißen::V,sfâșia,verscheuren
1348,zerstören::V,distruge,vernielen
1349,verbrennen::V,arde,branden
1350,verbrennen::V,arde,verbranden
1351,verbrennen::V,incendia,branden
1352,verbrennen::V,incendia,verbranden
1353,geben::V,da,geven
1354,reichen::V,întinde,reiken
1355,reichen::V,întinde,aanreiken
1356,schenken::V,dărui,schenken
1357,versprechen::V,făgădui,beloven
1358,wünschen::V,ura,wensen
1359,loben::V,lăuda,loven
1360,loben::V,lăuda,prijzen
1361,küssen::V,săruta,kussen
1362,wiegen::V,legăna,wiegen
1363,zudecken::V,acoperi,toedekken
1364,wecken::V,trezi,wekken
1365,wecken::V,deștepta,wekken
1366,zeigen::V,arăta,tonen
1367,zeigen::V,arăta,wijzen
1368,führen::V,călăuzi,voeren
1369,lehren::V,preda,leren
1370,lehren::V,învăța,leren
1371,unterrichten::V,învăța,onderwijzen
1372,unterrichten::V,instrui,onderwijzen
1373,aufziehen::V,crește,grootbrengen
1374,leiten::V,duce,leiden
1375,leiten::V,conduce,leiden
1376,antreiben::V,împinge,aandrijven
1377,antreiben::V,încuraja,aandrijven
1378,lassen::V,pune pe să,laten
1379,einladen::V,invita,uitnodigen
1380,vereinigen::V,uni,verenigen
1381,vereinigen::V,întruni,verenigen
1382,besuchen::V,vizita,bezoeken
1383,besuchen::V,face o vizită,bezoeken
1384,treffen::V,întâlni,treffen
1385,treffen::V,întâlni,ontmoeten
1386,sich versammeln::V,se aduna,zich verzamelen
1387,spielen::V,se juca,spelen
1388,singen::V,cânta,zingen
1389,tanzen::V,dansa,dansen
1390,sich trennen::V,se separa,van elkaar gaan
1391,sich trennen::V,se despărți,van elkaar gaan
1392,verlassen::V,părăsi,verlaten
1393,verlassen::V,abandona,verlaten
1394,retten::V,salva,redden
1395,bewachen::V,păzi,bewaken
1396,schützen::V,ocroti,beschermen
1397,schützen::V,proteja,beschermen
1398,verteidigen::V,apăra,verdedigen
1399,sich schlagen::V,se bate,knokken
1400,schießen::V,trage,schieten
1401,siegen::V,birui,overwinnen
1402,siegen::V,învinge,overwinnen
1403,ärgern::V,supăra,ergeren
1404,schlagen::V,lovi,slaan
1405,treten::V,călca,trappen
1406,treten::V,călca,schoppen
1407,stechen::V,înțepa,steken
1408,stechen::V,înțepa,prikken
1409,stechen::V,împunge,steken
1410,stechen::V,împunge,prikken
1411,stoßen::V,împinge,stoten
1412,stehlen::V,fura,stelen
1413,stören::V,deranja,storen
1414,stören::V,deranja,verstoren
1415,belästigen::V,importuna,lastig vallen
1416,verbergen::V,ascunde,verbergen
1417,täuschen::V,amăgi,misleiden
1418,betrügen::V,înșela,bedriegen
1419,töten::V,omorî,doden
1420,wohnen::V,sta,wonen
1421,wohnen::V,locui,wonen
1422,arbeiten::V,lucra,werken
1423,sammeln::V,aduna,inzamelen
1424,sammeln::V,aduna,verzamelen
1425,sammeln::V,colecționa,inzamelen
1426,sammeln::V,colecționa,verzamelen
1427,pflücken::V,culege,plukken
1428,jagen::V,vâna,jagen
1429,fischen::V,pescui,vissen
1430,fassen::V,prinde,vangen
1431,hüten::V,paște,hoeden
1432,treiben::V,mână,drijven
1433,anbinden::V,lega,vastbinden
1434,füttern::V,da de mâncare,voeren
1435,melken::V,mulge,melken
1436,hacken::V,toca,hakken
1437,hacken::V,sparge,hakken
1438,gießen::V,uda,gieten
1439,reifen::V,pârgui,rijpen
1440,zubereiten::V,găti,klaarmaken
1441,zubereiten::V,găti,toebereiden
1442,kochen::V,găti,koken
1443,backen::V,coace,bakken
1444,braten::V,coace,braden
1445,umrühren::V,mesteca,omroeren
1446,stricken::V,împleti,breien
1447,nähen::V,coase,naaien
1448,färben::V,vopsi,verven
1449,färben::V,vopsi,kleuren
1450,färben::V,colora,verven
1451,färben::V,colora,kleuren
1452,reinigen::V,curăți,reinigen
1453,waschen::V,spăla,wassen
1454,abwischen::V,șterge,afvegen
1455,spülen::V,clăti,spoelen
1456,spülen::V,clăti,afwassen
1457,fegen::V,mătura,vegen
1458,kehren::V,mătura,vegen
1459,baden::V,se scălda,baden
1460,sich waschen::V,se spăla,zich wassen
1461,ausziehen::V,și scoate,uittrekken
1462,anziehen::V,îmbrăca,aantrekken
1463,sich anziehen::V,se îmbrăca,zich aankleden
1464,kämmen::V,pieptăna,kammen
1465,schmücken::V,împodobi,tooien
1466,sagen::V,zice,zeggen
1467,sagen::V,spune,zeggen
1468,sprechen::V,vorbi,spreken
1469,reden::V,vorbi,praten
1470,reden::V,discuta,praten
1471,sich unterhalten::V,conversa,zich onderhouden
1472,sich unterhalten::V,sta de vorbă,zich onderhouden
1473,fragen::V,întreba,vragen
1474,bitten::V,ruga,vragen
1475,bitten::V,ruga,verzoeken
1476,erzählen::V,spune,vertellen
1477,erzählen::V,povesti,vertellen
1478,mitteilen::V,comunica,meedelen
1479,mitteilen::V,înștiința,meedelen
1480,nennen::V,numi,noemen
1481,nennen::V,chema,noemen
1482,rufen::V,chema,roepen
1483,prahlen::V,se făli,pralen
1484,übersetzen::V,traduce,vertalen
1485,denken::V,gândi,denken
1486,glauben::V,crede,geloven
1487,bemerken::V,observa,bemerken
1488,erkennen::V,cunoaște,herkennen
1489,erkennen::V,recunoaște,herkennen
1490,begreifen::V,pricepe,begrijpen
1491,begreifen::V,înțelege,begrijpen
1492,verstehen::V,înțelege,verstaan
1493,lernen::V,învăța,leren
1494,wissen::V,ști,weten
1495,sich erinnern an::V,a-și aminti de,zich herinneren aan
1496,vergessen::V,uita,vergeten
1497,messen::V,măsura,meten
1498,zählen::V,număra,tellen
1499,rechnen::V,calcula,rekenen
1500,lesen::V,citi,lezen
1501,malen::V,picta,schilderen
1502,zeichnen::V,desena,tekenen
1503,schreiben::V,scrie,schrijven
1504,besitzen::V,avea,bezitten
1505,besitzen::V,poseda,bezitten
1506,kaufen::V,cumpăra,kopen
1507,verkaufen::V,vinde,verkopen
1508,bezahlen::V,plăti,betalen
1509,bezahlen::V,achita,betalen
1510,zahlen::V,plăti,betalen
1511,beherrschen::V,stăpâni,beheersen
1512,ertragen::V,răbda,verdragen
1513,ertragen::V,suporta,verdragen
