,Concept_ID,ka,lv
718,Rand::N,კიდე,apmale
719,Kante::N,ნაწიბული,дор
720,Kante::N,ნაწიბული,šķautne
721,Ecke::N,კუთხე,пельӧс
722,Ecke::N,კუთხე,kakts
723,Ecke::N,კუთხე,stūris
724,Spitze::N,წვეტი,йыв
725,Spitze::N,წვეტი,smaile
726,Spitze::N,წვეტი,galotne
727,Ende::N,ბოლო,пом
728,Ende::N,ბოლო,gals
729,Ende::N,ბოლო,uzgalis
730,Loch::N,ხვრელი,розь
731,Loch::N,ხვრელი,caurums
732,Winkel::N,კუთხე,пельӧс
733,Winkel::N,კუთხე,leņķis
734,Muster::N,მოხატულობა,сер
735,Muster::N,მოხატულობა,piemērs
736,Größe::N,ზომა,ыджда
737,Größe::N,ზომა,lielums
738,Größe::N,სიდიდე,ыджда
739,Größe::N,სიდიდე,lielums
740,Länge::N,სიგრძე,кузьта
741,Länge::N,სიგრძე,garums
742,Höhe::N,სიმაღლე,джуджда
743,Höhe::N,სიმაღლე,augstums
744,Gewicht::N,წონა,сьӧкта
745,Gewicht::N,წონა,сьӧкталун
746,Gewicht::N,წონა,svars
747,Gewicht::N,წონა,smagums
748,Menge::N,რაოდენობა,лун
749,Menge::N,რაოდენობა,числӧ
750,Menge::N,რაოდენობა,masa
751,Menge::N,რაოდენობა,daudzums
752,Haufen::N,გროვა,чукӧр
753,Haufen::N,გროვა,čupa
754,Haufen::N,გროვა,grēda
755,Haufen::N,გროვა,kaudze
756,Reihe::N,რიგი,рад
757,Reihe::N,რიგი,rinda
758,Reihe::N,რიგი,virkne
759,Reihe::N,წყება,рад
760,Reihe::N,წყება,rinda
761,Reihe::N,წყება,virkne
762,Boot::N,გემი,пыж
763,Boot::N,გემი,laiva
764,Ruder::N,ხოფი,пелыс
765,Ruder::N,ხოფი,ӧпаснӧй
766,Ruder::N,ხოფი,airis
767,Ruder::N,ხოფი,irklis
768,Ruder::N,ნიჩაბი,пелыс
769,Ruder::N,ნიჩაბი,ӧпаснӧй
770,Ruder::N,ნიჩაბი,airis
771,Ruder::N,ნიჩაბი,irklis
772,Schlitten::N,მარხილი,дадь
773,Schlitten::N,მარხილი,ragavas
774,Ski::N,თხილამური,лызь
775,Ski::N,თხილამური,slēpe
776,Lagerfeuer::N,კოცონი,бипур
777,Lagerfeuer::N,კოცონი,ugunskurs
778,Last::N,ტვირთი,сьӧкыдтор
779,Last::N,ტვირთი,krava
780,Gang::N,სვლა,мунӧм
781,Gang::N,სვლა,ветлӧм
782,Gang::N,სვლა,eja
783,Gang::N,სვლა,gājums
784,Schritt::N,ბიჯი,воськов
785,Schritt::N,ბიჯი,воськовтӧм
786,Schritt::N,ბიჯი,solis
787,Norden::N,ჩრდილოეთი,войвыв
788,Norden::N,ჩრდილოეთი,ziemeļi
789,Süden::N,სამხრეთი,лунвыв
790,Süden::N,სამხრეთი,dienvidi
791,Westen::N,დასავლეთი,рытыв
792,Westen::N,დასავლეთი,rietumi
793,Osten::N,აღმოსავლეთი,асыв
794,Osten::N,აღმოსავლეთი,austrumi
795,Holz::N,ხე,пу
796,Holz::N,ხე,koks
797,Holz::N,ხე,koksne
798,Brett::N,დაფა,пӧв
799,Brett::N,დაფა,dēlis
800,Brett::N,ფიცარი,пӧв
801,Brett::N,ფიცარი,dēlis
802,Platte::N,თლილი ქვა,плита
803,Platte::N,თლილი ქვა,plate
804,Platte::N,თლილი ქვა,plāksne
805,Stütze::N,საყრდენი,пыкӧд
806,Stütze::N,საყრდენი,мыджӧд
807,Stütze::N,საყრდენი,balsts
808,Stütze::N,საყრდენი,atspaids
809,Stange::N,ჭოკი,потш
810,Stange::N,ჭოკი,maikste
811,Stock::N,კეტი,бедь
812,Stock::N,კეტი,boze
813,Stock::N,კეტი,spieķis
814,Stab::N,ლატანი,зир
815,Stab::N,ლატანი,zizlis
816,Rohr::N,მილაკი,труба
817,Rohr::N,მილაკი,caurule
818,Haus::N,სახლი,керка
819,Haus::N,სახლი,māja
820,Heim::N,ოჯახის კერა,горт
821,Heim::N,ოჯახის კერა,mājas
822,Ofen::N,ღუმელი,пач
823,Ofen::N,ღუმელი,krāsns
824,Fußboden::N,იატაკი,джодж
825,Fußboden::N,იატაკი,grīda
826,Tisch::N,სუფრა,пызан
827,Tisch::N,სუფრა,galds
828,Tisch::N,მაგიდა,пызан
829,Tisch::N,მაგიდა,galds
830,Stuhl::N,სკამი,улӧс
831,Stuhl::N,სკამი,krēsls
832,Wiege::N,აკვანი,зыбка
833,Wiege::N,აკვანი,šūpulis
834,Bett::N,საწოლი,вольпась
835,Bett::N,საწოლი,gulta
836,Bett::N,სარეცელი,вольпась
837,Bett::N,სარეცელი,gulta
838,Regal::N,თაროები,джадж
839,Regal::N,თაროები,plaukts
840,Kiste::N,ყუთი,куд
841,Kiste::N,ყუთი,ящик
842,Kiste::N,ყუთი,kaste
843,Kiste::N,ყუთი,šķirsts
844,Kiste::N,სკივრი,куд
845,Kiste::N,სკივრი,ящик
846,Kiste::N,სკივრი,kaste
847,Kiste::N,სკივრი,šķirsts
848,Fenster::N,ფანჯარა,ӧшинь
849,Fenster::N,ფანჯარა,logs
850,Fenster::N,სარკმელი,ӧшинь
851,Fenster::N,სარკმელი,logs
852,Tür::N,ბჭე,ӧдзӧс
853,Tür::N,ბჭე,durvis
854,Tür::N,კარი,ӧдзӧс
855,Tür::N,კარი,durvis
856,Tor::N,ჭიშკარი,дзиръя
857,Tor::N,ჭიშკარი,vārti
858,Zaun::N,ღობე,потшӧс
859,Zaun::N,ღობე,žogs
860,Zaun::N,გალავანი,потшӧс
861,Zaun::N,გალავანი,žogs
862,Dach::N,სახურავი,вевт
863,Dach::N,სახურავი,jumts
864,Leiter::N,კიბე,пос
865,Leiter::N,კიბე,kāpnes
866,Leiter::N,კიბე,redeles
867,Besen::N,ცოცხი,рос
868,Besen::N,ცოცხი,slota
869,Spaten::N,ნიჩაბი,зыр
870,Spaten::N,ნიჩაბი,lāpsta
871,Schaufel::N,ბარი,тэльӧб
872,Schaufel::N,ბარი,liekšķere
873,Gabel::N,ჩანგალი,вилки
874,Gabel::N,ჩანგალი,dakšiņa
875,Löffel::N,კოვზი,пань
876,Löffel::N,კოვზი,karote
877,Messer::N,დანა,пурт
878,Messer::N,დანა,nazis
879,Nagel::N,ლურსმანი,тув
880,Nagel::N,ლურსმანი,кӧрт тув
881,Nagel::N,ლურსმანი,nagla
882,Netz::N,ბადე,тыв
883,Netz::N,ბადე,tīkls
884,Haken::N,კავი,крук
885,Haken::N,კავი,āķis
886,Haken::N,კავი,kāsis
887,Haken::N,კავი,krampis
888,Haken::N,კაუჭი,крук
889,Haken::N,კაუჭი,āķis
890,Haken::N,კაუჭი,kāsis
891,Haken::N,კაუჭი,krampis
892,Griff::N,ტარი,нуд
893,Griff::N,ტარი,kāts
894,Griff::N,ტარი,rokturis
895,Schloss::N,კლიტე,томан
896,Schloss::N,კლიტე,aizslēgs
897,Schloss::N,საკეტი,томан
898,Schloss::N,საკეტი,aizslēgs
899,Bild::N,სურათი,серпас
900,Bild::N,სურათი,glezna
901,Figur::N,ფიგურა,пертас
902,Figur::N,ფიგურა,вежньӧг
903,Figur::N,ფიგურა,figūra
904,Puppe::N,თოჯინა,акань
905,Puppe::N,თოჯინა,lelle
906,Beutel::N,პარკი,мешӧк
907,Beutel::N,პარკი,kule
908,Beutel::N,პარკი,maisiņš
909,Bündel::N,გალა,кӧртӧд
910,Bündel::N,გალა,sainis
911,Bündel::N,ასხმა,кӧртӧд
912,Bündel::N,ასხმა,sainis
913,Tasche::N,ჩანთა,сумка
914,Tasche::N,ჩანთა,soma
915,Eimer::N,ჩამჩა,ведра
916,Eimer::N,ჩამჩა,spainis
917,Deckel::N,ხუფი,пӧдан
918,Deckel::N,ხუფი,тупкӧд
919,Deckel::N,ხუფი,vāks
920,Deckel::N,სარქველი,пӧдан
921,Deckel::N,სარქველი,тупкӧд
922,Deckel::N,სარქველი,vāks
923,Geschirr::N,ჭურჭელი,дозмук
924,Geschirr::N,ჭურჭელი,тасьті-пань
925,Geschirr::N,ჭურჭელი,trauki
926,Sack::N,ტომარა,мешӧк
927,Sack::N,ტომარა,maiss
928,Tasse::N,ფინჯანი,бекар
929,Tasse::N,ფინჯანი,тасьті
930,Tasse::N,ფინჯანი,tase
931,Topf::N,ქოთანი,гырнич
932,Topf::N,ქოთანი,pods
933,Kessel::N,ქვაბი,пӧрт
934,Kessel::N,ქვაბი,katls
935,Essen::N,ჭამა,сёйӧм
936,Essen::N,ჭამა,ēdiens
937,Nahrung::N,საზრდო,сёян
938,Nahrung::N,საზრდო,barība
939,Nahrung::N,საკვები,сёян
940,Nahrung::N,საკვები,barība
941,Speise::N,საჭმელი,сёян
942,Speise::N,საჭმელი,сёянтор
943,Speise::N,საჭმელი,ēdiens
944,Fleisch::N,ხორცი,яй
945,Fleisch::N,ხორცი,gaļa
946,Getreide::N,მარცვლოვანი,нянь
947,Getreide::N,მარცვლოვანი,labība
948,Brei::N,ფაფა,рок
949,Brei::N,ფაფა,putra
950,Brei::N,ფაფა,biezenis
951,Brot::N,პური,нянь
952,Brot::N,პური,maize
953,Scheibe::N,ნაჭერი,шӧрӧм
954,Scheibe::N,ნაჭერი,чӧлан
955,Scheibe::N,ნაჭერი,šķēle
956,Scheibe::N,ნაჭერი,rieciens
957,Fett::N,ქონი,гос
958,Fett::N,ქონი,тшог
959,Fett::N,ქონი,tauki
960,Fett::N,ცხიმი,гос
961,Fett::N,ცხიმი,тшог
962,Fett::N,ცხიმი,tauki
963,Butter::N,კარაქი,вый
964,Butter::N,კარაქი,sviests
965,Öl::N,ზეთი,вый
966,Öl::N,ზეთი,eļļa
967,Salz::N,მარილი,сов
968,Salz::N,მარილი,sāls
969,Suppe::N,სუფი,шыд
970,Suppe::N,სუფი,zupa
971,Honig::N,თაფლი,ма
972,Honig::N,თაფლი,medus
973,Milch::N,რძე,йӧв
974,Milch::N,რძე,piens
975,Tee::N,ჩაი,чай
976,Tee::N,ჩაი,tēja
977,Leder::N,ტყავი,ку
978,Leder::N,ტყავი,āda
979,Wolle::N,მატყლი,вурун
980,Wolle::N,მატყლი,vilna
981,Stoff::N,ქსოვილი,дӧра
982,Stoff::N,ქსოვილი,drāna
983,Stoff::N,ქსოვილი,audums
984,Nadel::N,ნემსი,ем
985,Nadel::N,ნემსი,adata
986,Faden::N,ძაფი,сунис
987,Faden::N,ძაფი,diegs
988,Faden::N,ძაფი,pavediens
989,Faden::N,მკედი,сунис
990,Faden::N,მკედი,diegs
991,Faden::N,მკედი,pavediens
992,Knopf::N,ღილი,кизь
993,Knopf::N,ღილი,poga
994,Knoten::N,ნასკვი,гӧрӧд
995,Knoten::N,ნასკვი,mezgls
996,Farbe::N,საღებავი,краска
997,Farbe::N,საღებავი,вап
998,Farbe::N,საღებავი,krāsa
999,Kleidung::N,ტანსაცმელი,паськӧм
1000,Kleidung::N,ტანსაცმელი,tērps
1001,Kleidung::N,ტანსაცმელი,drēbes
1002,Hemd::N,ხალათი,дӧрӧм
1003,Hemd::N,ხალათი,krekls
1004,Hemd::N,პერანგი,дӧрӧм
1005,Hemd::N,პერანგი,krekls
1006,Kragen::N,საყელო,воротник
1007,Kragen::N,საყელო,apkakle
1008,Ärmel::N,სახელო,сос
1009,Ärmel::N,სახელო,piedurkne
1010,Hose::N,შარვალი,гач
1011,Hose::N,შარვალი,bikses
1012,Gürtel::N,ქამარი,вӧнь
1013,Gürtel::N,ქამარი,josta
1014,Mütze::N,ქუდი,шапка
1015,Mütze::N,ქუდი,cepure
1016,Schuh::N,ფეხსაცმელი,башмак
1017,Schuh::N,ფეხსაცმელი,ботинки
1018,Schuh::N,ფეხსაცმელი,kurpe
1019,Stiefel::N,ჩექმა,сапӧг
1020,Stiefel::N,ჩექმა,zābaks
1021,Ring::N,ბეჭედი,кытш
1022,Ring::N,ბეჭედი,gredzens
1023,Band::N,ბაფთი,лента
1024,Band::N,ბაფთი,вундас
1025,Band::N,ბაფთი,lente
1026,Kamm::N,სავარცხელი,сынан
1027,Kamm::N,სავარცხელი,ķemme
1028,Spiegel::N,სარკე,рӧмпӧштан
1029,Spiegel::N,სარკე,spogulis
1030,Riemen::N,ღვედი,тасма
1031,Riemen::N,ღვედი,siksna
1032,Schnur::N,ლარი,гез
1033,Schnur::N,ლარი,aukla
1034,Leine::N,ჯაჭვი,юргез
1035,Leine::N,ჯაჭვი,saite
1036,Decke::N,საბანი,эшкын
1037,Decke::N,საბანი,шебрас
1038,Decke::N,საბანი,sega
1039,Kissen::N,ბალიში,юрлӧс
1040,Kissen::N,ბალიში,spilvens
1041,Tuch::N,მაუდი,чышъян
1042,Tuch::N,მაუდი,vadmala
1043,Tuch::N,თავშალი,чышъян
1044,Tuch::N,თავშალი,vadmala
1045,Handtuch::N,ხელსახოცი,ки чышкӧд
1046,Handtuch::N,ხელსახოცი,кизьчышъян
1047,Handtuch::N,ხელსახოცი,dvielis
1048,Kraft::N,ძალა,этш
1049,Kraft::N,ძალა,эбӧс
1050,Kraft::N,ძალა,spēks
1051,Stärke::N,ღონე,ёнлун
1052,Stärke::N,ღონე,чорыдлун
1053,Stärke::N,ღონე,stiprums
1054,Gesundheit::N,ჯანმრთელობა,дзоньвидзалун
1055,Gesundheit::N,ჯანმრთელობა,veselība
1056,Krankheit::N,სენი,висьӧм
1057,Krankheit::N,სენი,slimība
1058,Krankheit::N,ავადმყოფობა,висьӧм
1059,Krankheit::N,ავადმყოფობა,slimība
1060,Schmerz::N,ტკივილი,висьӧм
1061,Schmerz::N,ტკივილი,sāpes
1062,Wunde::N,იარი,дой
1063,Wunde::N,იარი,brūce
1064,Wunde::N,იარი,jēlums
1065,Wunde::N,ჭრილობა,дой
1066,Wunde::N,ჭრილობა,brūce
1067,Wunde::N,ჭრილობა,jēlums
1068,Fieber::N,ციება,жар
1069,Fieber::N,ციება,drudzis
1070,Fieber::N,ციება,karstums
1071,Arznei::N,წამალი,лекарство
1072,Arznei::N,წამალი,зелля
1073,Arznei::N,წამალი,zāles
1074,Arznei::N,წამალი,medikaments
1075,Brücke::N,ხიდი,пос
1076,Brücke::N,ხიდი,tilts
1077,Brunnen::N,ჭა,юкмӧс
1078,Brunnen::N,ჭა,aka
1079,Weide::N,საძოვარი,пӧскӧтина
1080,Weide::N,საძოვარი,ganības
1081,Pfad::N,ბილიკი,туй
1082,Pfad::N,ბილიკი,кыснан
1083,Pfad::N,ბილიკი,taka
1084,Weg::N,გზა,туй
1085,Weg::N,გზა,ceļš
1086,Straße::N,შარაგზა,туй
1087,Straße::N,შარაგზა,iela
1088,Dorf::N,დაბა,сикт
1089,Dorf::N,დაბა,ciems
1090,Dorf::N,სოფელი,сикт
1091,Dorf::N,სოფელი,ciems
1092,Stadt::N,ქალაქი,кар
1093,Stadt::N,ქალაქი,pilsēta
1094,Brief::N,წერილი,письмӧ
1095,Brief::N,წერილი,vēstule
1096,Buch::N,წიგნი,небӧг
1097,Buch::N,წიგნი,grāmata
1098,Buchstabe::N,ასო,шыпас
1099,Buchstabe::N,ასო,burts
1100,Zeitung::N,გაზეთი,газет
1101,Zeitung::N,გაზეთი,avīze
1102,Zeitung::N,გაზეთი,laikraksts
1103,Leben::N,სიცოცხლე,лов
1104,Leben::N,სიცოცხლე,олӧм
1105,Leben::N,სიცოცხლე,dzīve
1106,Tod::N,სიკვდილი,кулӧм
1107,Tod::N,სიკვდილი,nāve
1108,Grab::N,სამარე,гу
1109,Grab::N,სამარე,kaps
1110,Grab::N,საფლავი,гу
1111,Grab::N,საფლავი,kaps
1112,Kirche::N,ეკლესია,вичко
1113,Kirche::N,ეკლესია,baznīca
1114,Sünde::N,ცოდვა,мыж
1115,Sünde::N,ცოდვა,grēks
1116,Gott::N,ღმერთი,ен
1117,Gott::N,ღმერთი,dievs
1118,Arbeiter::N,მუშა,уджалысь
1119,Arbeiter::N,მუშა,strādnieks
1120,Chef::N,გამგე,юралысь
1121,Chef::N,გამგე,веськӧдлысь
1122,Chef::N,გამგე,šefs
1123,Chef::N,გამგე,vadītajs
1124,Chef::N,გამგე,priekšnieks
1125,Meister::N,ოსტატი,вӧчысь
1126,Meister::N,ოსტატი,meistars
1127,Arzt::N,ექიმი,врач
1128,Arzt::N,ექიმი,бурдӧдысь
1129,Arzt::N,ექიმი,ārsts
1130,Arzt::N,მკურნალი,врач
1131,Arzt::N,მკურნალი,бурдӧдысь
1132,Arzt::N,მკურნალი,ārsts
1133,Lehrer::N,მასწავლებელი,велӧдысь
1134,Lehrer::N,მასწავლებელი,skolotājs
1135,Geld::N,ფული,сьӧм
1136,Geld::N,ფული,nauda
1137,Geschäft::N,საქმე,удж
1138,Geschäft::N,საქმე,bizness
1139,Geschäft::N,საქმე,darījums
1140,Geschäft::N,ბიზნესი,удж
1141,Geschäft::N,ბიზნესი,bizness
1142,Geschäft::N,ბიზნესი,darījums
1143,Laden::N,დუქანი,вузасянін
1144,Laden::N,დუქანი,bode
1145,Laden::N,დუქანი,veikals
1146,Laden::N,მაღაზია,вузасянін
1147,Laden::N,მაღაზია,bode
1148,Laden::N,მაღაზია,veikals
1149,Preis::N,ფასი,дон
1150,Preis::N,ფასი,cena
1151,Ware::N,საქონელი,тӧвар
1152,Ware::N,საქონელი,prece
1153,Nutzen::N,ხეირი,воӧм
1154,Nutzen::N,ხეირი,выгӧда
1155,Nutzen::N,ხეირი,labums
1156,Reichtum::N,სიმდიდრე,озырлун
1157,Reichtum::N,სიმდიდრე,bagātība
1158,Welt::N,მსოფლიო,енкӧла
1159,Welt::N,მსოფლიო,pasaule
1160,Land::N,მხარე,му
1161,Land::N,მხარე,zeme
1162,Land::N,ქვეყანა,му
1163,Land::N,ქვეყანა,zeme
1164,Staat::N,სახელმწიფო,канму
1165,Staat::N,სახელმწიფო,государство
1166,Staat::N,სახელმწიფო,valsts
1167,König::N,მეფე,кан
1168,König::N,მეფე,ķēniņš
1169,König::N,მეფე,karalis
1170,Macht::N,ძლიერება,каналӧм
1171,Macht::N,ძლიერება,vara
1172,Grenze::N,ზღვარი,су
1173,Grenze::N,ზღვარი,суйӧр
1174,Grenze::N,ზღვარი,robeža
1175,Krieg::N,ომი,ожман
1176,Krieg::N,ომი,karš
1177,Feind::N,მტერი,враг
1178,Feind::N,მტერი,вӧрӧг
1179,Feind::N,მტერი,ienaidnieks
1180,Gewalt::N,სისასტიკე,мырдöналöм
1181,Gewalt::N,სისასტიკე,vara
1182,Gewalt::N,სისასტიკე,vardarbība
1183,Kampf::N,ბრძოლა,вермасьӧм
1184,Kampf::N,ბრძოლა,cīņa
1185,Bogen[Waffe]::N,მშვილდი,ньӧввуж
1186,Bogen[Waffe]::N,მშვილდი,loks
1187,Pfeil::N,ისარი,ньӧв
1188,Pfeil::N,ისარი,bulta
1189,Pfeil::N,მახვილი,ньӧв
1190,Pfeil::N,მახვილი,bulta
1191,Gewehr::N,თოფი,пишшаль
1192,Gewehr::N,თოფი,šautene
1193,Gewehr::N,შაშხანა,пишшаль
1194,Gewehr::N,შაშხანა,šautene
1195,Fehler::N,შეცდომა,сорсьӧм
1196,Fehler::N,შეცდომა,дзугсьӧм
1197,Fehler::N,შეცდომა,kļūda
1198,Lüge::N,სიცრუე,пӧръясьӧм
1199,Lüge::N,სიცრუე,ылӧдлӧм
1200,Lüge::N,სიცრუე,meli
1201,Schaden::N,ვნება,лёк
1202,Schaden::N,ვნება,изъян
1203,Schaden::N,ვნება,пакӧсьт
1204,Schaden::N,ვნება,bojājums
1205,Schaden::N,ვნება,kaitējums
1206,Unglück::N,ხიფათი,шог
1207,Unglück::N,ხიფათი,kļūme
1208,Unglück::N,ხიფათი,klizma
1209,Unglück::N,ხიფათი,nelaime
1210,Unglück::N,უბედურება,шог
1211,Unglück::N,უბედურება,kļūme
1212,Unglück::N,უბედურება,klizma
1213,Unglück::N,უბედურება,nelaime
1214,Schuld::N,ბრალი,мыж
1215,Schuld::N,ბრალი,vaina
1216,Alter::N,ასაკი,арлыд
1217,Alter::N,ასაკი,vecums
1218,Schluss::N,ბოლო,пом
1219,Schluss::N,ბოლო,beigas
1220,Schluss::N,დასასრული,пом
1221,Schluss::N,დასასრული,beigas
1222,Zeit::N,დრო,кад
1223,Zeit::N,დრო,laiks
1224,Tag::N,დღე,лун
1225,Tag::N,დღე,diena
1226,Morgen::N,დილა,асыв
1227,Morgen::N,დილა,rīts
1228,Mittag::N,შუადღე,лун шӧр
1229,Mittag::N,შუადღე,pusdiena
1230,Abend::N,საღამო,рыт
1231,Abend::N,საღამო,vakars
1232,Nacht::N,ღამე,вой
1233,Nacht::N,ღამე,nakts
1234,Woche::N,კვირა,вежон
1235,Woche::N,კვირა,nedēļa
1236,Monat::N,თვე,тӧлысь
1237,Monat::N,თვე,mēnesis
1238,Jahr::N,წელი,во
1239,Jahr::N,წელი,gads
1240,Frühling::N,გაზაფხული,тулыс
1241,Frühling::N,გაზაფხული,pavasaris
1242,Sommer::N,ზაფხული,гожӧм
1243,Sommer::N,ზაფხული,vasara
1244,Herbst::N,შემოდგომა,ар
1245,Herbst::N,შემოდგომა,rudens
1246,Winter::N,ზამთარი,тӧв
1247,Winter::N,ზამთარი,ziema
1248,Januar::N,იანვარი,тӧв шӧр
1249,Januar::N,იანვარი,janvāris
1250,Februar::N,თებერვალი,урасьӧм
1251,Februar::N,თებერვალი,februāris
1252,März::N,მარტი,рака
1253,März::N,მარტი,marts
1254,April::N,აპრილი,кос му
1255,April::N,აპრილი,aprīlis
1256,Mai::N,მაისი,ода-кора
1257,Mai::N,მაისი,maijs
1258,Juni::N,ივნისი,лӧддза-номъя
1259,Juni::N,ივნისი,jūnijs
1260,Juli::N,ივლისი,сора
1261,Juli::N,ივლისი,jūlijs
1262,August::N,აგვისტო,моз
1263,August::N,აგვისტო,augusts
1264,September::N,სექტემბერი,кӧч
1265,September::N,სექტემბერი,septembris
1266,Oktober::N,ოქტომბერი,йирым
1267,Oktober::N,ოქტომბერი,oktobris
1268,November::N,ნოემბერი,вӧльгым
1269,November::N,ნოემბერი,novembris
1270,Dezember::N,დეკემბერი,ӧшым
1271,Dezember::N,დეკემბერი,decembris
1272,Montag::N,ორშაბათი,выльлун
1273,Montag::N,ორშაბათი,pirmdiena
1274,Dienstag::N,სამშაბათი,воторник
1275,Dienstag::N,სამშაბათი,otrdiena
1276,Mittwoch::N,ოთხშაბათი,середа
1277,Mittwoch::N,ოთხშაბათი,trešdiena
1278,Donnerstag::N,ხუთშაბათი,четверг
1279,Donnerstag::N,ხუთშაბათი,ceturtdiena
1280,Freitag::N,პარასკევი,пекнича
1281,Freitag::N,პარასკევი,piektdiena
1282,Samstag::N,შაბათი,субӧта
1283,Samstag::N,შაბათი,sestdiena
1284,Sonntag::N,კვირა,вӧскресенньӧ
1285,Sonntag::N,კვირა,svētdiena
1286,groß::A,დიდი,ыджыд
1287,groß::A,დიდი,dižs
1288,groß::A,დიდი,liels
1289,klein::A,მცირე,ичӧт
1290,klein::A,მცირე,mazs
1291,klein::A,პატარა,ичӧт
1292,klein::A,პატარა,mazs
1293,lang::A,გრძელი,кузь
1294,lang::A,გრძელი,garš
1295,kurz::A,მოკლე,дженьыд
1296,kurz::A,მოკლე,īss
1297,breit::A,ფართო,ота
1298,breit::A,ფართო,паськыд
1299,breit::A,ფართო,plats
1300,breit::A,განიერი,ота
1301,breit::A,განიერი,паськыд
1302,breit::A,განიერი,plats
1303,schmal::A,ვიწრო,оттӧм
1304,schmal::A,ვიწრო,tievs
1305,schmal::A,წვრილი,оттӧм
1306,schmal::A,წვრილი,tievs
1307,dicht::A,მჭიდრო,сук
1308,dicht::A,მჭიდრო,blīvs
1309,dick[Gegenstand]::A,სქელი,кыз
1310,dick[Gegenstand]::A,სქელი,biezs
1311,dünn::A,წვრილი,вӧсни
1312,dünn::A,წვრილი,вӧсньыд
1313,dünn::A,წვრილი,plāns
1314,fein::A,თხელი,посни
1315,fein::A,თხელი,smalks
1316,fest::A,მყარი,зумыд
1317,fest::A,მყარი,tvirts
1318,fest::A,მყარი,noturīgs
1319,flach::A,ბრტყელი,плавкӧс
1320,flach::A,ბრტყელი,тшӧтшкӧс
1321,flach::A,ბრტყელი,lēzens
1322,flach::A,ბრტყელი,līdzens
1323,glatt::A,გლუ,вольк
1324,glatt::A,გლუ,мольыд
1325,glatt::A,გლუ,gluds
1326,glatt::A,გლუ,slidens
1327,hart::A,მაგარი,зумыд
1328,hart::A,მაგარი,ciets
1329,weich::A,რბილი,небыд
1330,weich::A,რბილი,mīksts
1331,rund::A,მრგვალი,гӧгрӧс
1332,rund::A,მრგვალი,apaļš
1333,spitz::A,წვეტიანი,ёсь йыла
1334,spitz::A,წვეტიანი,smails
1335,scharf::A,მჭრელი,ёсь
1336,scharf::A,მჭრელი,ass
1337,stumpf::A,ბლაგვი,ныж
1338,stumpf::A,ბლაგვი,truls
1339,stumpf::A,ბლაგვი,strups
1340,schwer::A,მძიმე,сьӧкыд
1341,schwer::A,მძიმე,smags
1342,schön::A,ლამაზი,мича
1343,schön::A,ლამაზი,лӧсьыд
1344,schön::A,ლამაზი,daiļš
1345,schön::A,ლამაზი,skaists
1346,heiß::A,ცხელი,пӧсь
1347,heiß::A,ცხელი,karsts
1348,warm::A,თბილი,шоныд
1349,warm::A,თბილი,silts
1350,kalt::A,ცივი,кӧдзыд
1351,kalt::A,ცივი,salts
1352,kalt::A,ცივი,auksts
1353,kühl::A,გრილი,юзыд
1354,kühl::A,გრილი,ыркыд
1355,kühl::A,გრილი,vēss
1356,kühl::A,გრილი,dzestrs
1357,frisch::A,სუფთა,выль
1358,frisch::A,სუფთა,svaigs
1359,feucht::A,ნოტიო,уль
1360,feucht::A,ნოტიო,mitrs
1361,feucht::A,ნოტიო,drēgns
1362,nass::A,სველი,ва
1363,nass::A,სველი,slapjš
1364,trocken::A,მშრალი,кос
1365,trocken::A,მშრალი,sauss
1366,voll::A,სავსე,кыз
1367,voll::A,სავსე,pilns
1368,leer::A,ცარიელი,куш
1369,leer::A,ცარიელი,тыртӧм
1370,leer::A,ცარიელი,tukšs
1371,offen::A,ღია,восьса
1372,offen::A,ღია,vaļējs
1373,offen::A,ღია,atvērts
1374,offen::A,გაშლილი,восьса
1375,offen::A,გაშლილი,vaļējs
1376,offen::A,გაშლილი,atvērts
1377,geschlossen::A,დახურული,пӧдса
1378,geschlossen::A,დახურული,slēgts
1379,sauber::A,სუფთა,сӧстӧм
1380,sauber::A,სუფთა,tīrs
1381,sauber::A,სუფთა,spodrs
1382,sauber::A,წმინდა,сӧстӧм
1383,sauber::A,წმინდა,tīrs
1384,sauber::A,წმინდა,spodrs
1385,schmutzig::A,ტალახიანი,няйт
1386,schmutzig::A,ტალახიანი,netīrs
1387,schmutzig::A,ტალახიანი,dubļains
1388,roh::A,უმი,уль
1389,roh::A,უმი,jēls
1390,reif::A,მწიფე,кисьмӧм
1391,reif::A,მწიფე,gatavs
1392,reif::A,მწიფე,nobriedis
1393,lecker::A,გემრიელი,чӧскыд
1394,lecker::A,გემრიელი,gards
1395,lecker::A,გემრიელი,garšīgs
1396,süß::A,ტკბილი,юмов
1397,süß::A,ტკბილი,чӧскыд
1398,süß::A,ტკბილი,salds
1399,bitter::A,მწარე,курыд
1400,bitter::A,მწარე,sūrs
1401,bitter::A,მწარე,rūgts
1402,sauer::A,მჟავე,шома
1403,sauer::A,მჟავე,skābs
1404,hell::A,ნათელი,югыд
1405,hell::A,ნათელი,gaišs
1406,dunkel::A,ბნელი,пемыд
1407,dunkel::A,ბნელი,tumšs
1408,schwarz::A,შავი,сьӧд
1409,schwarz::A,შავი,melns
1410,weiß::A,თეთრი,еджыд
1411,weiß::A,თეთრი,balts
1412,rot::A,წითელი,гӧрд
