,Concept_ID,mn,sv
822,nah::A,дөтийн,nära
823,fern::A,холын,fjärran
824,linker::A,буруу,vänster
825,rechter::A,баруун,höger
826,anderer::A,өөр,annan
827,anderer::A,нөгөө,annan
828,erster::A,нэгдэх,första
829,erster::A,нэгдүгээр,första
830,zweiter::A,хоёрдугаар,andra
831,dritter::A,гуравдугаар,tredje
832,letzter::A,сүүлийн,sist
833,allein::ADV,ганцаараа,allena
834,auf einmal::ADV,нэгмөсөн,på en gång
835,zusammen::ADV,цуг,tillsammans
836,zusammen::ADV,хамт,tillsammans
837,lange::ADV,удаан,länge
838,plötzlich::ADV,гэнэт,plötsligt
839,sofort::ADV,дороо,strax
840,sofort::ADV,дороо,genast
841,später::ADV,дараа,senare
842,jetzt::ADV,өнөө,nu
843,heute::ADV,өнөө,i dag
844,heute::ADV,өнөөдөр,i dag
845,morgen::ADV,маргааш,i morgon
846,morgen::ADV,маргаадар,i morgon
847,bald::ADV,түргэн,snart
848,bald::ADV,удахгүй,snart
849,dann::ADV,хожим,då
850,dann::ADV,тэгээд,då
851,gestern::ADV,өчигдөр,i går
852,einst::ADV,нэг,en gång
853,damals::ADV,тэгэхэд,då
854,damals::ADV,тэгэхэд,den gången
855,danach::ADV,тэгээд,därefter
856,danach::ADV,дараа нь,därefter
857,vorher::ADV,урьд,före
858,vorher::ADV,урьд,förut
859,zuerst::ADV,анх,först
860,zuerst::ADV,эхлээд,först
861,einmal::ADV,нэг удаа,en gång
862,manchmal::ADV,хааяа,ibland
863,manchmal::ADV,заримдаа,ibland
864,oft::ADV,олонтоо,ofta
865,immer::ADV,байнга,alltid
866,niemals::ADV,хэзээ ч,aldrig
867,niemals::ADV,хэдийд ч,aldrig
868,hier::ADV,энд,här
869,hierhin::ADV,нааш,hit
870,von hier::ADV,эндээс,härifrån
871,dort::ADV,тэнд,där
872,dorthin::ADV,тийш,dit
873,geradeaus::ADV,шулуун,rätt fram
874,vorwärts::ADV,урагшаа,fram
875,vorwärts::ADV,урагшаа,framåt
876,rückwärts::ADV,буцаан,baklänges
877,rückwärts::ADV,сөөргөө,baklänges
878,zurück::ADV,буцаж,tillbaka
879,zurück::ADV,гэдрэг,tillbaka
880,unten::ADV,дор,nere
881,unten::ADV,дор,nedanför
882,hinab::ADV,уруу,ned
883,hinab::ADV,уруу,nedåt
884,oben::ADV,дээр,ovan
885,oben::ADV,дээр,ovanpå
886,hinauf::ADV,өөд,upp
887,hinauf::ADV,өөд,uppåt
888,hinauf::ADV,дээш,upp
889,hinauf::ADV,дээш,uppåt
890,überall::ADV,хааяагүй,överallt
891,überall::ADV,энд тэндгүй,överallt
892,nicht::ADV,эс,ej
893,nicht::ADV,эс,inte
894,nicht::ADV,-гүй,ej
895,nicht::ADV,-гүй,inte
896,ein wenig::ADV,жаахан,litet
897,kaum::ADV,арай,knappt
898,kaum::ADV,арай,knappast
899,kaum::ADV,арай гэж,knappt
900,kaum::ADV,арай гэж,knappast
901,sehr::ADV,тун,mycket
902,so::ADV,тэгж,så
903,so::ADV,ингээд,så
904,noch::ADV,дахин,än
905,noch::ADV,дахин,ännu
906,noch::ADV,дахиад,än
907,noch::ADV,дахиад,ännu
908,nur::ADV,зөвхөн,bara
909,nur::ADV,зөвхөн,endast
910,nur::ADV,гагцхүү,bara
911,nur::ADV,гагцхүү,endast
912,schon::ADV,нэгэнт,redan
913,wieder::ADV,дахин,åter
914,wieder::ADV,дахиад,åter
915,vergebens::ADV,хий,förgäves
916,vor::PRP,өмнө,utanför
917,hinter::PRP,ард,bakom
918,unter::PRP,доор,under
919,durch::PRP,дундуур,genom
920,durch::PRP,дундуур,igenom
921,neben::PRP,хажууд,bredvid
922,neben::PRP,хажууд,vid sidan av
923,zwischen::PRP,завсар,mellan
924,zwischen::PRP,хооронд,mellan
925,wegen::PRP,төлөө,på grund av
926,wegen::PRP,дээрээс,på grund av
927,dies::PRN,энэ,detta
928,das::PRN,тэр,det
929,alles::PRN,цөм,allt
930,alles::PRN,бүгд,allt
931,ich::PRN,би,jag
932,du::PRN,чи,du
933,er::PRN,тэр,han
934,er::PRN,тэр хүн,han
935,wir::PRN,бид,vi
936,ihr::PRN,та нар,ni
937,sie::PRN,тэд,de
938,was::FPRN,юу,vad
939,wer::FPRN,хэн,vem
940,wo::FADV,хаа,var
941,wo::FADV,хаана,var
942,wohin::FADV,хааш,vart
943,wohin::FADV,хаана,vart
944,wie::FADV,яаж,hur
945,wie::FADV,хэрхэн,hur
946,warum::FADV,юунд,varför
947,warum::FADV,яагаад,varför
948,wieviel::FNUM,хэдий,hur mycket
949,wieviel::FNUM,хэд,hur mycket
950,eins::NUM,нэг,en
951,eins::NUM,нэг,ett
952,zwei::NUM,хоёр,två
953,drei::NUM,гурав,tre
954,vier::NUM,дөрөв,fyra
955,fünf::NUM,тав,fem
956,sechs::NUM,зургаа,sex
957,sieben::NUM,долоо,sju
958,acht::NUM,найм,åtta
959,neun::NUM,ес,nio
960,zehn::NUM,арав,tio
961,elf::NUM,арван нэг,elva
962,zwölf::NUM,арван хоёр,tolv
963,zwanzig::NUM,хорь,tjugo
964,dreißig::NUM,гуч,trettio
965,vierzig::NUM,дөч,fyrtio
966,fünfzig::NUM,тавь,femtio
967,sechzig::NUM,жар,sextio
968,siebzig::NUM,дал,sjuttio
969,achtzig::NUM,ная,åttio
970,neunzig::NUM,ер,nittio
971,hundert::NUM,зуу,hundra
972,tausend::NUM,мянга,tusen
973,und::CNJ,ч,och
974,und::CNJ,болон,och
975,oder::CNJ,буюу,eller
976,stehen::V,зогсох,stå
977,sitzen::V,суух,sitta
978,liegen::V,хэвтэх,ligga
979,hängen::V,өлгөөтэй байх,hänga
980,hängen::V,дүүжлээтэй байх,hänga
981,werden::V,болох,bli
982,passieren::V,тохиох,ske
983,passieren::V,тохиох,hända
984,beginnen::V,эхлэх,börja
985,enden::V,дүүрэх,ända
986,wechseln::V,хувирах,växla
987,aufgehen[Sonne]::V,мандах,gå upp
988,untergehen[Sonne]::V,жаргах,gå ned
989,scheinen[Sonne]::V,гэрэлтэх,skina
990,donnern::V,дуугарах,dundra
991,wehen::V,салхилах,blåsa
992,wehen::V,хөөрөгдөх,blåsa
993,strömen::V,гүйх,forsa
994,strömen::V,гүйх,strömma
995,strömen::V,урсах,forsa
996,strömen::V,урсах,strömma
997,fließen::V,урсах,flyta
998,sich drehen::V,эргэлдэх,snurra
999,schwanken::V,хэлбэлзэх,vackla
1000,schwingen::V,ганхах,svinga
1001,schwingen::V,хэлбэлзэх,svinga
1002,fallen::V,унах,falla
1003,brennen::V,шатах,brinna
1004,rauchen::V,баагих,ryka
1005,regnen::V,бороо орно,regna
1006,gefrieren::V,хөлдөх,frysa
1007,tauen::V,хайлах,töa
1008,schmelzen::V,уярах,smälta
1009,trocknen::V,хатах,torka
1010,sieden::V,буцлах,koka
1011,sieden::V,буцлах,sjuda
1012,sieden::V,даргилах,koka
1013,sieden::V,даргилах,sjuda
1014,faulen::V,үжрэх,ruttna
1015,faulen::V,өмхийрөх,ruttna
1016,verfaulen::V,бээх,ruttna
1017,verfaulen::V,өгрөх,ruttna
1018,reißen::V,цуурах,brista
1019,versinken::V,живэх,sjunka
1020,vergehen::V,нөгчих,förgå
1021,vergehen::V,өнгөрөх,förgå
1022,erscheinen::V,гарах,synas
1023,erscheinen::V,гарах,visa sig
1024,erscheinen::V,бултайх,synas
1025,erscheinen::V,бултайх,visa sig
1026,verschwinden::V,далд орох,försvinna
1027,verschwinden::V,алга болох,försvinna
1028,sinken::V,татрах,sjunka
1029,sinken::V,доошлох,sjunka
1030,abnehmen::V,багасах,avta
1031,abnehmen::V,багасах,minskas
1032,abnehmen::V,хорогдох,avta
1033,abnehmen::V,хорогдох,minskas
1034,zunehmen::V,ихсэх,tilltaga
1035,steigen::V,нэмэгдэх,stiga
1036,wachsen::V,өсөх,växa
1037,wachsen::V,ургах,växa
1038,glänzen::V,гилгэнэх,glimma
1039,glänzen::V,гилбэгнэх,glimma
1040,funkeln::V,гялжах,tindra
1041,funkeln::V,гялжах,gnistra
1042,funkeln::V,гялалзах,tindra
1043,funkeln::V,гялалзах,gnistra
1044,lärmen::V,шуугих,bråka
1045,lärmen::V,шуугих,väsnas
1046,läuten::V,цохих,ringa
1047,klingeln::V,хонхдох,ringa
1048,klingeln::V,дуугарах,ringa
1049,klirren::V,хангир жингэр хийх,klirra
1050,brausen::V,бургилах,brusa
1051,rauschen::V,сэржигнэх,susa
1052,klingen::V,хангинах,låta
1053,klingen::V,хангинах,klinga
1054,bellen::V,хуцах,skälla
1055,heulen::V,улих,yla
1056,heulen::V,улих,tjuta
1057,blasen::V,үлзэх,blåsa
1058,pfeifen::V,исгэрэх,vissla
1059,schreien::V,хашгирах,skrika
1060,stöhnen::V,ёолох,stöna
1061,stöhnen::V,гэнгэнэх,stöna
1062,zittern::V,дагжих,darra
1063,zittern::V,дагжих,skälva
1064,leben::V,амьдрах,leva
1065,geboren werden::V,төрөх,födas
1066,atmen::V,амьсгалах,andas
1067,trinken::V,уух,dricka
1068,essen::V,идэх,äta
1069,schlucken::V,залгих,svälja
1070,müde werden::V,ядрах,tröttna
1071,einschlafen::V,унтчих,somna
1072,schlafen::V,унтах,sova
1073,aufwachen::V,сэрэх,vakna
1074,aufstehen::V,босох,stiga upp
1075,sich erholen::V,амрах,repa sig
1076,sich erholen::V,амрах,hämta sig
1077,krank werden::V,өвдөж эхлэх,insjukna
1078,krank sein::V,өвдөх,vara sjuk
1079,schmerzen::V,өвдөх,smärta
1080,schmerzen::V,өвдөх,göra ont
1081,schmerzen::V,шархирах,smärta
1082,schmerzen::V,шархирах,göra ont
1083,husten::V,ханиах,hosta
1084,genesen::V,засрах,tillfriskna
1085,sterben::V,үхэх,dö
1086,sterben::V,нас барах,dö
1087,umkommen::V,үхэх,omkomma
1088,sich bewegen::V,хөдлөх,röra sig
1089,sich rühren::V,хөдлөх,röra på sig
1090,sich erheben::V,босох,resa sig
1091,sich setzen::V,суух,sätta sig
1092,hinfallen::V,ойчих,falla omkull
1093,laufen::V,явган явах,löpa
1094,schreiten::V,алхах,skrida
1095,spazierengehen::V,зугаалах,promenera
1096,eilen::V,хурдлах,ila
1097,sich beeilen::V,яарах,skynda sig
1098,sich beeilen::V,шамдах,skynda sig
1099,sausen::V,давхих,susa
1100,rennen::V,гүйх,löpa
1101,rennen::V,гүйх,springa
1102,springen::V,харайх,hoppa
1103,springen::V,дэвхрэх,hoppa
1104,klettern::V,авирах,klättra
1105,schaukeln::V,ганхалзах,gunga
1106,kriechen::V,мөлхөх,kräla
1107,schwimmen::V,сэлэх,simma
1108,tauchen::V,шунгах,dyka
1109,rudern::V,сэлүүрдэх,ro
1110,fahren::V,явах,köra
1111,fliegen::V,нисэх,flyga
1112,gehen::V,явах,gå
1113,weggehen::V,явах,gå bort
1114,abfahren::V,одох,resa
1115,abfahren::V,одох,avresa
1116,abfahren::V,хөдлөх,resa
1117,abfahren::V,хөдлөх,avresa
1118,anhalten::V,зогсох,stanna
1119,hineingehen::V,орох,gå in
1120,eintreten::V,орох,träda in
1121,kommen::V,ирэх,komma
1122,ankommen::V,хүрэх,ankomma
1123,zurückkommen::V,харих,återkomma
1124,zurückkommen::V,буцаж ирэх,återkomma
1125,bleiben::V,үлдэх,bli
1126,bleiben::V,үлдэх,förbli
1127,warten::V,хүлээх,vänta
1128,erwarten::V,хүлээх,vänta
1129,suchen::V,эрэх,leta
1130,suchen::V,бэдрэх,leta
1131,finden::V,олох,finna
1132,versuchen::V,оролдох,försöka
1133,vorbereiten::V,бэлтгэх,förbereda
1134,lieben::V,янаглах,älska
1135,mögen::V,таалах,tycka om
1136,lachen::V,инээх,skratta
1137,rühren::V,сэтгэл уяруулах,röra
1138,weinen::V,уйлах,gråta
1139,schimpfen::V,хараах,skälla
1140,sich ärgern::V,уурлах,förargas
1141,sich fürchten::V,айх,vara rädd
1142,fürchten::V,айх,frukta
1143,fliehen::V,зугтах,fly
1144,fliehen::V,зугтах,rymma
1145,fliehen::V,гүйж очих,fly
1146,fliehen::V,гүйж очих,rymma
1147,flüchten::V,оргох,fly
1148,sehen::V,үзэх,se
1149,anschauen::V,харах,se på
1150,anschauen::V,харах,betrakta
1151,ansehen::V,харах,åse
1152,hören::V,дуулах,höra
1153,zuhören::V,чагнах,höra på
1154,zuhören::V,чагнах,lyssna till
1155,probieren::V,амсаж үзэх,smaka
1156,probieren::V,амсаж үзэх,smaka på
1157,riechen::V,үнэрлэх,lukta
1158,fühlen::V,мэдрэх,känna
1159,scheinen::V,шиг үзэгдэх,verka
1160,scheinen::V,шиг үзэгдэх,tyckas
1161,zu sehen sein::V,үзэгдэх,synas
1162,zu sehen sein::V,үзэгдэх,kunna ses
1163,zu sehen sein::V,харагдах,synas
1164,zu sehen sein::V,харагдах,kunna ses
1165,vernehmen::V,дуулах,få veta
1166,vernehmen::V,дуулах,förnimma
1167,frieren::V,даарах,frysa
1168,tun::V,хийх,göra
1169,tun::V,үйлдэх,göra
1170,können::V,болох,kunna
1171,wollen::V,хүсэх,vilja
1172,anfangen::V,эхлэх,börja
1173,beenden::V,дуусгах,avsluta
1174,aufhören::V,болих,sluta
1175,aufhören::V,болих,upphöra
1176,aufhören::V,зогсох,sluta
1177,aufhören::V,зогсох,upphöra
1178,gelingen::V,бүтэх,lyckas
1179,geraten::V,илрэх,bli
1180,öffnen::V,нээх,öppna
1181,öffnen::V,тайлах,öppna
1182,schließen::V,хаах,låsa
1183,schließen::V,хаах,stänga
1184,stellen::V,тавих,ställa
1185,stellen::V,босгох,ställa
1186,setzen::V,суулгах,sätta
1187,legen::V,хийх,lägga
1188,legen::V,тавих,lägga
1189,berühren::V,шүргэх,beröra
1190,verbinden::V,залгах,förbinda
1191,bedecken::V,бүрэх,täcka
1192,bedecken::V,бүрэх,betäcka
1193,aufhängen::V,өлгөх,hänga
1194,aufhängen::V,өлгөх,hänga upp
1195,aufhängen::V,дүүжлэх,hänga
1196,aufhängen::V,дүүжлэх,hänga upp
1197,anzünden::V,асаах,tända
1198,anzünden::V,асаах,antända
1199,anzünden::V,асаах,tända på
1200,anzünden::V,ноцоох,tända
1201,anzünden::V,ноцоох,antända
1202,anzünden::V,ноцоох,tända på
1203,aufheben::V,өргөх,lyfta
1204,zurücklassen::V,орхих,lämna
1205,zurücklassen::V,орхих,efterlämna
1206,zurücklassen::V,үлдээх,lämna
1207,zurücklassen::V,үлдээх,efterlämna
1208,verlieren::V,гээх,mista
1209,verlieren::V,гээх,förlora
1210,fallen lassen::V,унагах,tappa
1211,fallen lassen::V,унагах,släppa
1212,machen::V,хийх,göra
1213,machen::V,гаргах,göra
1214,herstellen::V,бүтээх,tillverka
1215,herstellen::V,бүтээх,framställa
1216,bauen::V,барих,bygga
1217,reparieren::V,засах,reparera
1218,reparieren::V,сэлбэх,reparera
1219,verbessern::V,засах,rätta
1220,verbessern::V,засах,förbättra
1221,verbessern::V,сайжруулах,rätta
1222,verbessern::V,сайжруулах,förbättra
1223,ändern::V,өөрчлөх,ändra
1224,ändern::V,өөрчлөх,förändra
1225,graben::V,малтах,gräva
1226,beugen::V,бөгтийлгөх,böja
1227,biegen::V,матах,böja
1228,biegen::V,матах,kröka
1229,biegen::V,муруйлгах,böja
1230,biegen::V,муруйлгах,kröka
1231,drehen::V,эргүүлэх,vrida
1232,wenden::V,эргүүлэх,vända
1233,umdrehen::V,хөрвүүлэх,vrida om
1234,heben::V,өргөх,häva
1235,hochheben::V,өргөх,lyfta
1236,ergreifen::V,атгах,gripa
1237,halten::V,барих,hålla
1238,drücken::V,дарах,trycka
1239,schieben::V,түлхэх,skjuta
1240,kratzen::V,хусах,riva
1241,kratzen::V,хусах,skrapa
1242,kratzen::V,маажих,riva
1243,kratzen::V,маажих,skrapa
1244,lecken::V,долоох,slicka
1245,beißen::V,зуух,bita
1246,beißen::V,хазах,bita
1247,abreißen::V,таслах,slita_av
1248,abreißen::V,таслах,riva_av
1249,abschneiden::V,тайрах,skära av
1250,binden::V,боох,binda
1251,binden::V,хүлэх,binda
1252,stecken::V,шаах,sticka
1253,stecken::V,шигтгэх,sticka
1254,brechen::V,хугалах,bryta
1255,brechen::V,хугалах,brista
1256,klopfen::V,цохих,banka
1257,klopfen::V,цохих,klappa
1258,klopfen::V,тогших,banka
1259,klopfen::V,тогших,klappa
1260,hauen::V,дэлдэх,hugga
1261,kleben::V,наах,klistra
1262,reiben::V,нухах,gnida
1263,reiben::V,нидчих,gnida
1264,streichen::V,нялах,smörja
1265,streichen::V,түрхэх,smörja
1266,schleifen::V,билүүдэх,slipa
1267,schleifen::V,гуранздах,slipa
1268,schneiden::V,огтлох,skära
1269,schneiden::V,огтлох,klippa
1270,rütteln::V,холхнулах,skaka
1271,schütteln::V,сэгсрэх,rista
1272,schwenken::V,дэвэх,svänga
1273,schwenken::V,даллах,svänga
1274,schütten::V,цутгах,hälla
1275,schütten::V,аягалах,hälla
1276,füllen::V,дүүргэх,fylla
1277,einwickeln::V,боох,slå in
1278,einwickeln::V,боох,veckla in
1279,einwickeln::V,ороох,slå in
1280,einwickeln::V,ороох,veckla in
1281,tragen::V,авчрах,bära
1282,schleppen::V,чирэх,släpa
1283,ziehen::V,татах,dra
1284,aufbewahren::V,хадгалах,förvara
1285,aufbewahren::V,хадгалах,ta vara på
1286,werfen::V,хаях,kasta
1287,werfen::V,шидэх,kasta
1288,fangen::V,барих,fånga
1289,packen::V,шүүрэх,gripa
1290,packen::V,шүүрэх,gripa tag
1291,verstecken::V,нуух,gömma
1292,teilen::V,хуваах,dela
1293,schicken::V,илгээх,skicka
1294,schicken::V,явуулах,skicka
1295,bringen::V,авчрах,bringa
1296,bringen::V,аваачих,bringa
1297,hinzufügen::V,нэмэх,tillägga
1298,bekommen::V,хүлээн авах,få
1299,bekommen::V,хүлээн авах,erhålla
1300,erhalten::V,хүлээн авах,få
1301,erhalten::V,хүлээн авах,erhålla
1302,nehmen::V,авах,ta
1303,nehmen::V,авах,taga
1304,wählen::V,сонгох,välja
1305,auswählen::V,шилэх,utvälja
1306,bewahren::V,гамнах,bevara
1307,behindern::V,саад хийх,hindra
1308,behindern::V,саад хийх,förhindra
1309,behindern::V,тотгор болох,hindra
1310,behindern::V,тотгор болох,förhindra
1311,verderben::V,эвдэх,förstöra
1312,beschädigen::V,гэмтээх,skada
1313,zerbrechen::V,хагалах,bryta isär
1314,zerbrechen::V,хагалах,bryta sönder
1315,zerbrechen::V,хага цохих,bryta isär
1316,zerbrechen::V,хага цохих,bryta sönder
1317,zerreißen::V,урах,riva sönder
1318,zerreißen::V,урах,slita sönder
1319,zerstören::V,эвдэх,förstöra
1320,zerstören::V,сүйтгэх,förstöra
1321,verbrennen::V,шатаах,bränna
1322,verbrennen::V,шатаах,bränna upp
1323,geben::V,өгөх,ge
1324,reichen::V,өгөх,räcka
1325,reichen::V,дамжуулах,räcka
1326,schenken::V,бэлэглэх,skänka
1327,versprechen::V,амлах,lova
1328,wünschen::V,ерөөх,önska
1329,loben::V,магтах,lova
1330,loben::V,магтах,beröma
1331,loben::V,сайшаах,lova
1332,loben::V,сайшаах,beröma
1333,küssen::V,озох,pussa
1334,küssen::V,үнсэх,pussa
1335,wiegen::V,бүүвэйлэх,vagga
1336,zudecken::V,хучих,täcka
1337,zudecken::V,бүтээх,täcka
1338,wecken::V,сэрээх,väcka
1339,zeigen::V,үзүүлэх,visa
1340,führen::V,хөтлөх,föra
1341,lehren::V,заах,lära
1342,unterrichten::V,сургах,undervisa
1343,aufziehen::V,өсгөх,uppfostra
1344,aufziehen::V,хүмүүжүүлэх,uppfostra
1345,leiten::V,удирдах,leda
1346,antreiben::V,шамдуулах,driva på
1347,lassen::V,-уулах,få att
1348,einladen::V,залах,bjuda
1349,einladen::V,залах,inbjuda
1350,vereinigen::V,нэгтгэх,förena
1351,vereinigen::V,хамтруулах,förena
1352,besuchen::V,зочлох,besöka
1353,treffen::V,учрах,möta
1354,treffen::V,учрах,träffa
1355,treffen::V,дайралдах,möta
1356,treffen::V,дайралдах,träffa
1357,sich versammeln::V,хуралдах,församla sig
1358,spielen::V,наадах,leka
1359,spielen::V,наадах,spela
1360,singen::V,дуулах,sjunga
1361,tanzen::V,бүжиглэх,dansa
1362,sich trennen::V,салах,skiljas
1363,verlassen::V,хаях,lämna
1364,verlassen::V,хаях,överge
1365,retten::V,гэтэлгэх,rädda
1366,bewachen::V,сахих,bevaka
1367,schützen::V,хамгаалах,skydda
1368,schützen::V,хамгаалах,beskydda
1369,verteidigen::V,хамгаалах,försvara
1370,sich schlagen::V,зодолдох,slåss
1371,schießen::V,харвах,skjuta
1372,schießen::V,буу буудах,skjuta
1373,siegen::V,ялах,segra
1374,ärgern::V,уурлуулах,förarga
1375,ärgern::V,уур хүргэх,förarga
1376,schlagen::V,цохих,slå
1377,treten::V,өшиглөх,sparka
1378,stechen::V,хатгах,sticka
1379,stoßen::V,ёврох,stöta
1380,stoßen::V,нудрах,stöta
1381,stehlen::V,хулгайлах,stjäla
1382,stören::V,саад болох,störa
1383,belästigen::V,зовоох,genera
1384,belästigen::V,зовоох,besvära
1385,belästigen::V,амраахгүй байх,genera
1386,belästigen::V,амраахгүй байх,besvära
1387,verbergen::V,нуух,dölja
1388,verbergen::V,далдлах,dölja
1389,täuschen::V,мэхлэх,vilseleda
1390,betrügen::V,хуурах,bedra
1391,töten::V,алах,döda
1392,wohnen::V,суух,bo
1393,wohnen::V,амьдрах,bo
1394,arbeiten::V,ажиллах,arbeta
1395,arbeiten::V,хөдөлмөрлөх,arbeta
1396,sammeln::V,түүх,samla
1397,sammeln::V,хураах,samla
1398,pflücken::V,түүх,plocka
1399,jagen::V,агнах,jaga
1400,jagen::V,гөрөөлөх,jaga
1401,fischen::V,загасчлах,fiska
1402,fischen::V,загас барих,fiska
1403,fassen::V,барих,fånga
1404,hüten::V,маллах,vakta
1405,hüten::V,хариулах,vakta
1406,treiben::V,туух,driva
1407,anbinden::V,уях,binda fast
1408,füttern::V,тэжээх,fodra
1409,melken::V,саах,mjölka
1410,hacken::V,цавчих,hacka
1411,gießen::V,услах,hälla
1412,gießen::V,услах,vattna
1413,reifen::V,боловсрох,mogna
1414,zubereiten::V,бэлдэх,tillaga
1415,zubereiten::V,бэлдэх,tillreda
1416,kochen::V,чанах,koka
1417,backen::V,жигнэх,baka
1418,braten::V,шарах,steka
1419,braten::V,хайрах,steka
1420,umrühren::V,хутгах,röra om
1421,stricken::V,нэхэх,sticka
1422,stricken::V,сүлжих,sticka
1423,nähen::V,оёх,sy
1424,färben::V,будах,färga
1425,reinigen::V,арилгах,rensa
1426,reinigen::V,арилгах,rengöra
1427,reinigen::V,цэвэрлэх,rensa
1428,reinigen::V,цэвэрлэх,rengöra
1429,waschen::V,угаах,tvätta
1430,abwischen::V,арчих,torka av
1431,spülen::V,зайлах,spola
1432,spülen::V,зайлах,skölja
1433,fegen::V,хамах,feja
1434,fegen::V,шүүрдэх,feja
1435,kehren::V,шүүрдэх,sopa
1436,kehren::V,туужуудах,sopa
1437,baden::V,усанд орох,bada
1438,sich waschen::V,биеэ угаах,tvätta sig
1439,ausziehen::V,тайлах,ta av
1440,anziehen::V,өмсөх,ta på
1441,sich anziehen::V,хувцаслах,klä på sig
1442,kämmen::V,самнах,kamma
1443,schmücken::V,гоёх,pynta
1444,schmücken::V,гоёх,smycka
1445,schmücken::V,чимэх,pynta
1446,schmücken::V,чимэх,smycka
1447,sagen::V,гэх,säga
1448,sagen::V,хэлэх,säga
1449,sprechen::V,ярих,tala
1450,sprechen::V,өгүүлэх,tala
1451,reden::V,хэлэх,tala
1452,reden::V,хэлэх,prata
1453,reden::V,хөөрөлдөх,tala
1454,reden::V,хөөрөлдөх,prata
1455,sich unterhalten::V,ярилцах,prata
1456,fragen::V,асуух,fråga
1457,fragen::V,асуух,spörja
1458,bitten::V,гуйх,be
1459,erzählen::V,өгүүлэх,berätta
1460,mitteilen::V,дуулгах,meddela
1461,mitteilen::V,мэдээлэх,meddela
1462,nennen::V,нэрлэх,kalla
1463,rufen::V,дуудах,ropa
1464,prahlen::V,бардах,pråla
1465,prahlen::V,бардах,skryta
1466,prahlen::V,сайрхах,pråla
1467,prahlen::V,сайрхах,skryta
1468,übersetzen::V,орчуулах,tolka
1469,übersetzen::V,орчуулах,översätta
1470,denken::V,санах,tänka
1471,glauben::V,итгэх,tro
1472,bemerken::V,ажих,uppmärksamma
1473,bemerken::V,ажих,lägga märke till
1474,bemerken::V,ажиглах,uppmärksamma
1475,bemerken::V,ажиглах,lägga märke till
1476,erkennen::V,таних,känna igen
1477,begreifen::V,ойлгох,begripa
1478,verstehen::V,мэдэж авах,förstå
1479,lernen::V,сурах,lära sig
1480,wissen::V,мэдэх,veta
1481,sich erinnern an::V,дурсах,minnas
1482,sich erinnern an::V,дурсах,komma ihåg
1483,vergessen::V,мартах,glömma
1484,messen::V,хэмжих,mäta
1485,zählen::V,тоолох,räkna
1486,rechnen::V,тооцоох,räkna
1487,lesen::V,унших,läsa
1488,malen::V,зурах,måla
1489,zeichnen::V,дүрслэн бичих,teckna
1490,schreiben::V,бичих,skriva
1491,besitzen::V,эзэмших,äga
1492,besitzen::V,эзэмших,besitta
1493,kaufen::V,худалдан авах,köpa
1494,verkaufen::V,худалдах,sälja
1495,bezahlen::V,төлөх,betala
1496,zahlen::V,төлөх,betala
1497,beherrschen::V,эзэмших,behärska
1498,ertragen::V,тэсэх,tåla
1499,ertragen::V,тэсэх,uthärda
