,Concept_ID,cy,kn
560,dünn::A,tenau,ತೆಳು
561,fein::A,main,ಕೋಮಲ
562,fest::A,cadarn,ಘನ
563,flach::A,gwastad,ಚಪ್ಪಟೆ
564,glatt::A,llyfn,ನಯ
565,hart::A,caled,ಗಟ್ಟಿ
566,weich::A,meddal,ಮೃದುವಾದ
567,rund::A,crwn,ವರ್ತುಳ
568,spitz::A,pigfain,ಮೊನಚಾದ
569,scharf::A,miniog,ತೀಕ್ಷ್ಣ
570,stumpf::A,pŵl,ಮೊಂಡು
571,schwer::A,trwm,ಭಾರಿ
572,schön::A,teg,ಸುಂದರ
573,schön::A,hardd,ಸುಂದರ
574,schön::A,prydferth,ಸುಂದರ
575,heiß::A,poeth,ಬಿಸಿ
576,warm::A,twym,ಬಿಸಿ
577,warm::A,cynnes,ಬಿಸಿ
578,kalt::A,oer,ತಣ್ಣನೆಯ
579,kühl::A,oeraidd,ತಂಪಾದ
580,frisch::A,iach,ನಿರ್ಮಲ
581,feucht::A,llaith,ಒದ್ದೆಯಾದ
582,nass::A,gwlyb,ಒದ್ದೆಯಾದ
583,trocken::A,sych,ಶುಷ್ಕ
584,voll::A,llawn,ತುಂಬಿದ
585,leer::A,gwag,ಖಾಲಿ
586,offen::A,agored,ಮುಚ್ಚಲ್ಲದ
587,geschlossen::A,caead,ಮುಚ್ಚಿದ
588,geschlossen::A,caeëdig,ಮುಚ್ಚಿದ
589,sauber::A,glân,ಶುದ್ಧ
590,schmutzig::A,budr,ಅಶುದ್ಧ
591,schmutzig::A,brwnt,ಅಶುದ್ಧ
592,roh::A,amrwd,ಹಸಿ
593,reif::A,aeddfed,ಹಣ್ಣಾದ
594,lecker::A,blasus,ಗುಚಿಕರ
595,lecker::A,danteithiol,ಗುಚಿಕರ
596,süß::A,melys,ಸಿಹಿ
597,bitter::A,chwerw,ಕಹಿ
598,sauer::A,sur,ಹುಳಿಯಾದ
599,hell::A,disglair,ಹೊಳೆಯುವ
600,dunkel::A,tywyll,ಮಬ್ಬಾದ
601,schwarz::A,du,ಕಪ್ಪು
602,weiß::A,gwyn,ಬಿಳಿಯ
603,rot::A,coch,ಕೆಂಪು
604,gelb::A,melyn,ಹಳದಯ
605,blau::A,glas,ನೀಲ
606,grün::A,gwyrdd,ಕಾಯಾದ
607,grau::A,llwyd,ಬೂದುಬಣ್ಣದ
608,bunt::A,lliwgar,ವರ್ಣರಂಜಿತ
609,billig::A,rhad,ಅಗ್ಗ
610,teuer::A,drud,ದುಬಾರಿಯಾದ
611,wertvoll::A,gwerthfawr,ಅಮೂಲ್ಯ
612,blind::A,dall,ಅಂಧ
613,taub::A,byddar,ಕಿವುಡಾದ
614,kräftig::A,nerthol,ಪ್ರಬಲ
615,kräftig::A,grymus,ಪ್ರಬಲ
616,stark::A,cryf,ಶಕ್ತಿವಂತ
617,stark::A,cadarn,ಶಕ್ತಿವಂತ
618,schwach::A,gwan,ದುರ್ಬಲ
619,fett::A,tew,ಕೊಬ್ಬಿದ
620,schlank::A,main,ತೆಳ್ಳಗಿನ
621,hübsch::A,tlws,ಅಂದವಾದ
622,böse::A,drwg,ಕೆಟ್ಟ
623,dumm::A,twp,ಮಂದ
624,faul::A,diog,ಆಲಸ
625,fleißig::A,dyfal,ಕಡಗುವ
626,geizig::A,crintach,ಜುಗ್ಗ
627,geizig::A,cybyddlyd,ಜುಗ್ಗ
628,klug::A,deallus,ಚತುರ
629,geschickt::A,medrus,ದಕ್ಷ
630,geschickt::A,deheuig,ದಕ್ಷ
631,lieb::A,hoff,ಪ್ರಿಯ
632,lieb::A,annwyl,ಪ್ರಿಯ
633,lustig::A,llon,ಖುಷಿಯಾದ
634,sanft::A,mwyn,ಸೌಮ್ಯ
635,hungrig::A,newynog,ಹಸಿದ
636,krank::A,sâl,ಅಸ್ವಸ್ಥ
637,krank::A,gwael,ಅಸ್ವಸ್ಥ
638,nackt::A,noeth,ನಗ್ನ
639,traurig::A,trist,ದುಃಖಿತ
640,lebendig::A,yn fyw,ಜೀವಂತ
641,gut::A,da,ಒಳ್ಳೆಯ
642,schlecht::A,drwg,ದುಷ್ಟ
643,schlecht::A,gwael,ದುಷ್ಟ
644,richtig::A,cywir,ಸರಿ
645,schlimm::A,enbyd,ಅಸಹ್ಯ
646,wahr::A,gwir,ನಿಜ
647,alt::A,hen,ಮುದಿ
648,neu::A,newydd,ಹೊಸ
649,ehemalig::A,blaenorol,ಮಾಜೀ
650,alt[Lebewesen]::A,oedrannus,ವೃದ್ಧ
651,jung::A,ifanc,ಎಳ
652,arm::A,tlawd,ಬಡ
653,reich::A,cyfoethog,ಶ್ರೀಮಂತ
654,bekannt::A,cynefin,ಅಪ್ತ
655,bekannt::A,cyfarwydd,ಅಪ್ತ
656,berühmt::A,enwog,ಪ್ರಸಿದ್ಧ
657,fremd::A,estron,ಪರಕೀಯ
658,verschieden::A,gwahanol,ಬೇರೆ
659,nah::A,agos,ಹತ್ತಿರವಾದ
660,fern::A,pell,ದೂರದ
661,linker::A,aswy,ಎಡ
662,linker::A,chwith,ಎಡ
663,rechter::A,de,ಬಲ
664,rechter::A,deau,ಬಲ
665,anderer::A,arall,ಇತರ
666,erster::A,cyntaf,ಪ್ರಥಮ
667,zweiter::A,ail,ದ್ವಿತೀಯ
668,dritter::A,trydydd,ಮೂರನೆಯಜಗತ್ತು
669,letzter::A,olaf,ಅಂತ್ಯ
670,allein::ADV,unig,ಒಬ್ಬನೇ
671,allein::ADV,ar ei ben ei hun,ಒಬ್ಬನೇ
672,auf einmal::ADV,ar yr un pryd,ಒಡನೆ
673,zusammen::ADV,ynghyd,ಒಟ್ಟಿಗೆ
674,zusammen::ADV,gyda'i gilydd,ಒಟ್ಟಿಗೆ
675,lange::ADV,amser hir,ದೀರ್ಘ
676,plötzlich::ADV,yn sydyn,ಅನಾಮತ್ತು
677,sofort::ADV,ar unwaith,ಜಾಗ್ರತೆ
678,später::ADV,yn ddiweddarach,ತರುವಾಯ
679,jetzt::ADV,yn awr,ಈಗ
680,heute::ADV,heddiw,ಇಂದು
681,morgen::ADV,yfory,ನಾಳೆ
682,bald::ADV,yn fuan,ಬೇಗ
683,bald::ADV,gyda hyn,ಬೇಗ
684,dann::ADV,yna,ಆಗ
685,dann::ADV,y pryd hwnnw,ಆಗ
686,gestern::ADV,ddoe,ನಿನ್ನೆ
687,einst::ADV,gynt,ಪೂರ್ವದಲ್ಲಿ
688,damals::ADV,ar y pryd,ಆಗ
689,damals::ADV,bryd hynny,ಆಗ
690,danach::ADV,wedyn,ಆಮೇಲೆ
691,vorher::ADV,o'r blaen,ಮುಂಚೆ
692,zuerst::ADV,yn gyntaf,ಮೊದಲಿಗೆ
693,einmal::ADV,unwaith,ಒಮ್ಮೆ
694,manchmal::ADV,weithiau,ಆಗಾಗ
695,manchmal::ADV,ar brydiau,ಆಗಾಗ
696,oft::ADV,yn aml,ಅನೇಕಸಲ
697,oft::ADV,yn fynych,ಅನೇಕಸಲ
698,immer::ADV,bob amser,ಯಾವಾಗಲೂ
699,niemals::ADV,ni ... byth,ಯಾವಾಗಲೂ ಇಲ್ಲ
700,niemals::ADV,ni ... erioed,ಯಾವಾಗಲೂ ಇಲ್ಲ
701,hier::ADV,yma,ಇಲ್ಲಿ
702,hierhin::ADV,hyd yma,ಇತ್ತ
703,von hier::ADV,oddi yma,ಇಲ್ಲಿಂದ
704,dort::ADV,acw,ಅಲ್ಲಿ
705,dorthin::ADV,tuag yno,ಅಲ್ಲಿಗೆ
706,geradeaus::ADV,syth ymlaen,ಸೀದಾ
707,vorwärts::ADV,ymlaen,ಮುನ್ನೆಡೆವ
708,rückwärts::ADV,yn ôl,ಹಿಂದುಗಡೆಗೆ
709,zurück::ADV,yn ôl,ಹಿಂದಕ್ಕೆ
710,unten::ADV,isod,ಕೆಳಗೆ
711,unten::ADV,oddi tanodd,ಕೆಳಗೆ
712,hinab::ADV,i lawr,ಕೆಳಕ್ಕೆ
713,hinab::ADV,i waered,ಕೆಳಕ್ಕೆ
714,oben::ADV,fry,ಮೇಲೆ
715,hinauf::ADV,i fyny,ಮೇಲಕ್ಕೆ
716,hinauf::ADV,i'r lan,ಮೇಲಕ್ಕೆ
717,überall::ADV,ym mhobman,ಎಲ್ಲಸ್ಥಳಗಳು
718,nicht::ADV,ni,ಇಲ್ಲ
719,nicht::ADV,ni,ಅಲ್ಲ
720,nicht::ADV,nid,ಇಲ್ಲ
721,nicht::ADV,nid,ಅಲ್ಲ
722,ein wenig::ADV,tipyn,ತುಸು
723,ein wenig::ADV,ychydig,ತುಸು
724,kaum::ADV,prin,ಕಠಿನವಾಗಿ
725,sehr::ADV,iawn,ಬಹು
726,so::ADV,fel,ಅಷ್ಟು
727,so::ADV,felly,ಅಷ್ಟು
728,noch::ADV,eto,ಇನ್ನು
729,nur::ADV,yn unig,ಕೇವಲ
730,schon::ADV,eisoes,ಆಗಲೇ
731,schon::ADV,yn barod,ಆಗಲೇ
732,wieder::ADV,drachefn,ಪುನಃ
733,vergebens::ADV,yn ofer,ನಿಷ್ಫಲವಾಗಿ
734,vor::PRP,o flaen,ಮುಂದೆ
735,hinter::PRP,ar ôl,ಹಿಂದ
736,unter::PRP,islaw,ಕೆಳ
737,durch::PRP,trwy,ನೇರವಾಗಿ
738,neben::PRP,ar bwys,ಅಧರ ಬಲಿಕ
739,zwischen::PRP,rhwng,ನಡುವೆ
740,zwischen::PRP,cydrhwng,ನಡುವೆ
741,wegen::PRP,o achos,ಅಧಕ್ಕಗಿ
742,wegen::PRP,oherwydd,ಅಧಕ್ಕಗಿ
743,dies::PRN,hyn,ಈ
744,das::PRN,hynny,ಅದು
745,alles::PRN,popeth,ಎಲ್ಲ
746,ich::PRN,fi,ನಾನು
747,du::PRN,ti,ನೀನು
748,er::PRN,fe,ಅವನು
749,er::PRN,fe,ಇವನು
750,wir::PRN,ni,ನಾವು
751,ihr::PRN,chi,ನೀವು
752,sie::PRN,hwy,ಅವರು
753,was::FPRN,pa beth,ಏನು
754,wer::FPRN,pwy,ಯಾರಿಗೆ
755,wo::FADV,ble,ಎಲ್ಲಿ
756,wo::FADV,ym mha le,ಎಲ್ಲಿ
757,wohin::FADV,i ble,ಎಲ್ಲಿಗೆ
758,wohin::FADV,i ba le,ಎಲ್ಲಿಗೆ
759,wie::FADV,sut,ಹೇಗೆ
760,warum::FADV,pam,ಏಕೆ
761,wieviel::FNUM,faint,ಎಷ್ಟು
762,eins::NUM,un,ಒಂದು
763,zwei::NUM,dau,ಎರಡು
764,drei::NUM,tri,ಮೂರು
765,vier::NUM,pedwar,ನಾಲ್ಕು
766,fünf::NUM,pump,ಅಯ್ದು
767,sechs::NUM,chwech,ಆರು
768,sieben::NUM,saith,ಏಳು
769,acht::NUM,wyth,ಎಂಟು
770,neun::NUM,naw,ಒಂಭಬತ್ತು
771,zehn::NUM,deg,ಹತ್ತು
772,elf::NUM,un ar ddeg,ಹನ್ನೊಂದು
773,zwölf::NUM,deuddeg,ಹನ್ನೆರಡು
774,zwölf::NUM,un deg dau,ಹನ್ನೆರಡು
775,zwanzig::NUM,ugain,ಇಪ್ಪತ್ತು
776,dreißig::NUM,tri deg,ಮೂವತ್ತು
777,dreißig::NUM,deg ar hugain,ಮೂವತ್ತು
778,vierzig::NUM,deugain,ನಲವತ್ತು
779,fünfzig::NUM,hanner cant,ಐವತ್ತು
780,sechzig::NUM,chwe deg,ಅರುವತ್ತು
781,siebzig::NUM,saith deg,ಎಪ್ಪತ್ತು
782,siebzig::NUM,deg a thrigain,ಎಪ್ಪತ್ತು
783,achtzig::NUM,wyth deg,ಎಂಬತ್ತು
784,achtzig::NUM,pedar ugain,ಎಂಬತ್ತು
785,neunzig::NUM,naw deg,ತೊಂಬತ್ತು
786,neunzig::NUM,deg a phedwar ugain,ತೊಂಬತ್ತು
787,hundert::NUM,cant,ನೂರು
788,tausend::NUM,mil,ಸಾವಿರ
789,und::CNJ,a,ಮತ್ತು
790,oder::CNJ,neu,ಅಥವಾ
791,stehen::V,sefyll,ನಿಲ್ಲು
792,sitzen::V,eistedd,ಕುಳ್ಳಿರು
793,liegen::V,gorwedd,ಮಲಗಿಕೊ
794,hängen::V,hongian,ಇಳಿಯಬಿಡು
795,werden::V,dod yn,ಆಗು
796,werden::V,mynd yn,ಆಗು
797,passieren::V,digwydd,ಆಗು
798,beginnen::V,cychwyn,ಆರಂಭಿಸು
799,enden::V,gorffen,ಕೊನೆಗಾಣು
800,wechseln::V,newid,ಮಾರ್ಪಡಿಸು
801,aufgehen[Sonne]::V,codi,ಮೂಡು
802,untergehen[Sonne]::V,machlud,ಮುಳುಗು
803,scheinen[Sonne]::V,tywynnu,ಹೊಳೆ
804,donnern::V,taranu,ಗುಡುಗಾಗು
805,wehen::V,chwythu,ತೀಡು
806,strömen::V,ffrydio,ಹರಿ
807,fließen::V,llifo,ಹರಿ
808,sich drehen::V,troi,ಸುತ್ತು
809,sich drehen::V,cylchdroi,ಸುತ್ತು
810,schwanken::V,siglo,ಓಲಾಡು
811,schwingen::V,siglo,ತೂಗು
812,fallen::V,cwympo,ಉದುರು
813,brennen::V,llosgi,ಉರಿ
814,rauchen::V,mygu,ಹೊಗೆಬಿಡು
815,regnen::V,glawio,ಸುರಿ
816,gefrieren::V,rhewi,ಹೆಪ್ಪುಗಟ್ಟು
817,tauen::V,toddi,ಬೆಚ್ಚಗಾಗು
818,tauen::V,meirioli,ಬೆಚ್ಚಗಾಗು
819,schmelzen::V,toddi,ಕರಗು
820,trocknen::V,sychu,ಒಣಗು
821,sieden::V,berwi,ಕುದಿ
822,faulen::V,pydru,ಕೊಳೆ
823,faulen::V,braenu,ಕೊಳೆ
824,verfaulen::V,pydru,ನಶಿಸು
825,verfaulen::V,dadfeilio,ನಶಿಸು
826,reißen::V,clecian,ಒಡೆ
827,reißen::V,torri'n glats,ಒಡೆ
828,versinken::V,suddo,ಮುಳುಗು
829,vergehen::V,myned heibio,ಸಾಗು
830,vergehen::V,pasio,ಸಾಗು
831,erscheinen::V,ymddangos,ತೋರು
832,verschwinden::V,diflannu,ಮಾಯವಾಗು
833,sinken::V,syrthio,ಕುಸಿ
834,abnehmen::V,lleihau,ತಗ್ಗು
835,zunehmen::V,cynyddu,ಬೆಳೆ
836,steigen::V,codi,ಉಬ್ಬು
837,wachsen::V,tyfu,ಬೆಳೆ
838,glänzen::V,disgleirio,ಮಿರುಗು
839,funkeln::V,pefrio,ಮಿನುಗು
840,lärmen::V,cadw sŵn,ಶಬ್ದ ಮಾಡಲು
841,lärmen::V,gwneud twrw,ಶಬ್ದ ಮಾಡಲು
842,läuten::V,canu,ಬಾರಿಸು
843,klingeln::V,canu,ಅನುರಣಿಸು
844,klingeln::V,seinio,ಅನುರಣಿಸು
845,klirren::V,tincian,ಕಿಣಿಕಿಣಿಸು
846,brausen::V,rhuo,ಅಬ್ಬರಿಸು
847,rauschen::V,siffrwd,ಮರ್ಮರಗುಟ್ಟಿಸು
848,rauschen::V,chwithrwd,ಮರ್ಮರಗುಟ್ಟಿಸು
849,klingen::V,seinio,ಉಸಿರು
850,bellen::V,cyfarth,ಬಗುಳು
851,heulen::V,udo,ಅರಚು
852,heulen::V,oernadu,ಅರಚು
853,blasen::V,chwythu,ಗಾಳಿ ಊದು
854,pfeifen::V,chwibanu,ಸಿಳ್ಳೆಯೂದು
855,schreien::V,gweiddi,ಕರೆ
856,schreien::V,bloeddio,ಕರೆ
857,stöhnen::V,griddfan,ನರಳು
858,zittern::V,crynu,ನಡುಗು
859,leben::V,byw,ಇರು
860,geboren werden::V,cael eich geni,ಉಂಟಾಗು
861,atmen::V,anadlu,ಉಸಿರು
862,trinken::V,yfed,ಕುಡಿ
863,essen::V,bwyta,ತಿನ್ನು
864,schlucken::V,llyncu,ನುಂಗು
865,müde werden::V,blino,ಬಳಲು
866,einschlafen::V,mynd i gysgu,ನಿದ್ಧೆಹೋಗು
867,einschlafen::V,syrthio i gysgu,ನಿದ್ಧೆಹೋಗು
868,schlafen::V,huno,ನಿದ್ರಿಸು
869,schlafen::V,cysgu,ನಿದ್ರಿಸು
870,aufwachen::V,dihuno,ಏಳು
871,aufstehen::V,codi,ಏಳು
872,sich erholen::V,ymlacio,ಸುಧಾರಿಸು
873,sich erholen::V,dadflino,ಸುಧಾರಿಸು
874,krank werden::V,mynd yn sâl,ಬೇನೆಬೀಳು
875,krank werden::V,mynd yn wael,ಬೇನೆಬೀಳು
876,krank sein::V,gwaelu,ಕೆಟ್ಟ ಎಂದು
877,schmerzen::V,brifo,ಕಚ್ಚು
878,husten::V,pesychu,ಕೆಮ್ಮು
879,genesen::V,gwella,ಮತ್ತೆಹೊದಿಸು
880,genesen::V,cael yn ôl,ಮತ್ತೆಹೊದಿಸು
881,sterben::V,marw,ಮೃತಪಡು
882,umkommen::V,trengi,ಹಾಳಾಗು
883,sich bewegen::V,symud,ಚಲಿಸು
884,sich rühren::V,syflyd,ಕದಲು
885,sich erheben::V,codi,ಏಳು
886,sich setzen::V,eistedd,ಕೂರು
887,hinfallen::V,cwympo,ಬೀಳು
888,laufen::V,cerdded,ನಡೆ
889,schreiten::V,camu,ಮೆಲ್ಲಗೆ ನಡೆ
890,spazierengehen::V,mynd am dro,ವಿಹರಿಸು
891,eilen::V,rhuthro,ಮುನ್ನುಗ್ಗು
892,sich beeilen::V,brysio,ಆತುರಪಡು
893,sausen::V,rhuthro,ಒಗೆ
894,rennen::V,rhedeg,ಓಡು
895,springen::V,llamu,ಜಿಗಿ
896,springen::V,neidio,ಜಿಗಿ
897,klettern::V,dringo,ಏರು
898,schaukeln::V,siglo,ತೂಗು
899,kriechen::V,cropian,ತೆವಳು
900,schwimmen::V,nofio,ಈಜು
901,tauchen::V,plymio,ಕೆಳಗಿಳಿ
902,tauchen::V,ymsuddo,ಕೆಳಗಿಳಿ
903,rudern::V,rhwyfo,ಸಾಗಿಸು
904,fahren::V,gyrru,ನಡೆಸು
905,fahren::V,dreifio,ನಡೆಸು
906,fliegen::V,hedfan,ಹಾರು
907,gehen::V,mynd,ಹೋಗು
908,weggehen::V,mynd,ಹೊರಡು
909,weggehen::V,ymadael,ಹೊರಡು
910,abfahren::V,ymadael,ತೆರಳು
911,anhalten::V,stopio,ನಿಲ್ಲು
912,hineingehen::V,mynd i mewn,ಒಳಹೊಗು
913,eintreten::V,mynd i,ಒಳಹೊಗು
914,kommen::V,dod,ಬರು
915,ankommen::V,cyrraedd,ಬರು
916,zurückkommen::V,dychwelyd,ಹಿಂದಿರುಗು
917,bleiben::V,aros,ಇರು
918,bleiben::V,sefyll,ಇರು
919,warten::V,aros,ಇರು
920,warten::V,disgwyl,ಇರು
921,erwarten::V,disgwyl,ನಿರೀಕ್ಷಿಸು
922,suchen::V,chwilio am,ಹುಡುಕು
923,finden::V,darganfod,ಕಂಡುಕೊ
924,versuchen::V,profi,ಪ್ರಯತ್ನಿಸು
925,versuchen::V,ceisio,ಪ್ರಯತ್ನಿಸು
926,vorbereiten::V,paratoi,ಸಿದ್ಧವಾಗು
927,lieben::V,caru,ಪ್ರೀತಿಸು
928,mögen::V,hoffi,ಇಷ್ಟಪಡು
929,lachen::V,chwerthin,ನಗು
930,rühren::V,cynhyrfu,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
931,weinen::V,wylo,ಅಳು
932,weinen::V,llefain,ಅಳು
933,schimpfen::V,grwgnach,ಗೊಣಗು
934,sich ärgern::V,gofidio,ಗಣಗಾಡು
935,sich fürchten::V,ofni,ನಡುಗು
936,fürchten::V,arswydo,ಹೆದರು
937,fliehen::V,ffoi,ಓಡಿಹೋಗು
938,flüchten::V,dianc,ಪಾರಾಗು
939,sehen::V,gweld,ಕಾಣು
940,anschauen::V,syllu,ನೋಡು
941,anschauen::V,edrych,ನೋಡು
942,ansehen::V,gwylio,ನಿರೀಕ್ಷಿಸು
943,hören::V,clywed,ಕೇಳು
944,zuhören::V,gwrando,ಆಲಿಸು
945,probieren::V,profi,ರುಚಿ ನೋಡು
946,riechen::V,arogli,ಮೂಸು
947,fühlen::V,teimlo,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
948,fühlen::V,clywed,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
949,scheinen::V,ymddangos,ತೋರು
950,zu sehen sein::V,dod i'r golwg,ಕಾಣಿಸು
951,vernehmen::V,clywed sôn am,ಕೇಳು
952,frieren::V,bod yn oer,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
953,tun::V,gwneud,ಮಾಡು
954,können::V,gallu,ಮಾಡಬಲ್ಲ
955,wollen::V,bod mewn angen,ಬಯಸು
956,anfangen::V,dechrau,ಪ್ರಾರಂಭಿಸು
957,beenden::V,darfod,ನಿಲ್ಲಿಸು
958,beenden::V,gorffen,ನಿಲ್ಲಿಸು
959,aufhören::V,peidio,ಮುಗಿಸು
960,gelingen::V,llwyddo,ಯಶಸ್ವಿಯಾಗು
961,geraten::V,diweddu,ಉತ್ಪತ್ತಿಮಾಡು
962,öffnen::V,agor,ತೆರೆ
963,schließen::V,cau,ಮುಚ್ಚು
964,stellen::V,gosod,ಇಕ್ಕು
965,setzen::V,gosod,ಇಡು
966,legen::V,gosod,ಇಡು
967,berühren::V,cyffwrdd,ತಾಕು
968,verbinden::V,cysylltu,ಕೂಡಿಸು
969,bedecken::V,gorchuddio,ಮುಚ್ಚು
970,aufhängen::V,crogi,ತೂಗುಹಾಕು
971,aufhängen::V,hongian,ತೂಗುಹಾಕು
972,anzünden::V,cynnau,ಹತ್ತಿಸು
973,aufheben::V,codi,ಆಯಿ
974,zurücklassen::V,gadael,ಬಿಡು
975,verlieren::V,colli,ಕಳೆ
976,fallen lassen::V,gollwng,ಬೀಳಿಸು
977,machen::V,gwneud,ಮಾಡು
978,herstellen::V,cynhyrchu,ತಯಾರಿಸು
979,bauen::V,adeiladu,ಕಟ್ಟು
980,reparieren::V,trwsio,ಸರಿಪಡಿಸು
981,reparieren::V,atgyweirio,ಸರಿಪಡಿಸು
982,verbessern::V,diwygio,ತಿದ್ದು
983,ändern::V,altro,ಬದಲಾಯಿಸು
984,graben::V,palu,ಅಗೆ
985,graben::V,cloddio,ಅಗೆ
986,beugen::V,plygu,ಬಗ್ಗಿಸು
987,biegen::V,plygu,ಬಗ್ಗಿಸು
988,drehen::V,troelli,ತಿರುಗು
989,wenden::V,troi,ತಿರುಗು
990,umdrehen::V,troi,ತಿರುಗಿಸು
991,heben::V,codi,ಎತ್ತು
992,hochheben::V,dyrchafu,ಎತ್ತು
993,ergreifen::V,gafael,ಆಕ್ರಮಿಸು
994,halten::V,dal,ಹಿಡಿ
995,drücken::V,pwyso,ಒತ್ತು
996,drücken::V,gwasgu,ಒತ್ತು
997,schieben::V,gwthio,ನೂಕು
998,kratzen::V,crafu,ತರಚಿಕೊಳ್ಳು
999,lecken::V,llyfu,ನೆಕ್ಕು
1000,beißen::V,cnoi,ಕಚ್ಚು
1001,beißen::V,brathu,ಕಚ್ಚು
1002,abreißen::V,tynnu ymaith,ಹರಿ
1003,abschneiden::V,torri,ಕತ್ತರಿಸು
1004,binden::V,clymu,ಕಟ್ಟು
1005,stecken::V,plannu,ಸಿಕ್ಕಿಸು
1006,brechen::V,torri,ಮುರಿ
1007,klopfen::V,taro,ತಟ್ಟು
1008,hauen::V,taro,ಹೊಡೆ
1009,kleben::V,gludio,ಅಂಟಿಸು
1010,reiben::V,rhwbio,ಉಜ್ಜು
1011,streichen::V,taenu,ಹರಡು
1012,schleifen::V,hogi,ಮಸೆ
1013,schneiden::V,torri,ಕತ್ತರಿಸು
1014,rütteln::V,ysgytio,ಕುಲುಕಿಸು
1015,schütteln::V,siglo,ಅಲುಗಿಸು
1016,schütteln::V,ysgwyd,ಅಲುಗಿಸು
1017,schwenken::V,siglo,ತೂಗಾಡು
1018,schütten::V,tywallt,ಎರೆ
1019,füllen::V,llenwi,ತುಂಬಿಸು
1020,einwickeln::V,lapio,ಹೊದಿಸು
1021,tragen::V,cludo,ಹೊರು
1022,schleppen::V,llusgo,ಜಗ್ಗು
1023,ziehen::V,tynnu,ಎಳೆ
1024,aufbewahren::V,cadw,ಇಟ್ಟುಕೊ
1025,werfen::V,taflu,ಎಸೆ
1026,fangen::V,dal,ಹಿಡಿ
1027,packen::V,cipio,ಸೆಳೆ
1028,packen::V,crafangu,ಸೆಳೆ
1029,verstecken::V,celu,ಮುಚ್ಚಿಡು
1030,verstecken::V,cuddio,ಮುಚ್ಚಿಡು
1031,teilen::V,rhannu,ವಿಭಜಿಸು
1032,schicken::V,anfon,ಕಳುಹಿಸು
1033,bringen::V,dod â,ತರು
1034,hinzufügen::V,chwanegu,ಕೂಡಿಸು
1035,bekommen::V,cael,ಸಂಪಾದಿಸು
1036,erhalten::V,derbyn,ಪಡೆ
1037,nehmen::V,cymryd,ಹಿಡಿ
1038,wählen::V,dewis,ಆರಿಸು
1039,auswählen::V,dethol,ಆಯಿ
1040,bewahren::V,cadw,ರಕ್ಷಿಸಿಡು
1041,behindern::V,atal,ಅಡ್ಡಿಮಾಡು
1042,behindern::V,rhwystro,ಅಡ್ಡಿಮಾಡು
1043,verderben::V,difetha,ಕೆಡಿಸು
1044,beschädigen::V,niweidio,ಹಾಳುಮಾಡು
1045,zerbrechen::V,torri,ಮುರಿ
1046,zerreißen::V,rhwygo,ಸೀಳು
1047,zerstören::V,dinistrio,ಅಳಿಸು
1048,verbrennen::V,llosgi,ಸುಡು
1049,geben::V,rhoi,ಕೊಡು
1050,reichen::V,estyn,ಕೊಡು
1051,schenken::V,rhoddi,ಅರ್ಪಿಸು
1052,versprechen::V,addo,ವಾಗ್ದಾನಮಾಡು
1053,wünschen::V,dymuno,ಬಯಸು
1054,loben::V,canmol,ಹೊಗಳು
1055,küssen::V,cusanu,ಚುಂಬಿಸು
1056,wiegen::V,siglo,ತೂಗು
1057,zudecken::V,gorchuddio,ಹಾಸು
1058,wecken::V,deffro,ಎಬ್ಬಿಸು
1059,zeigen::V,dangos,ತೋರಿಸು
1060,führen::V,arwain,ದಾರಿತೋರಿಸು
1061,lehren::V,dysgu,ಕಲಿಸು
1062,unterrichten::V,hyfforddi,ಬೋಧಿಸು
1063,aufziehen::V,dod i fyny,ಸಲಹು
1064,leiten::V,arwain,ಮುಂದಾಳಾಗಿರು 
1065,antreiben::V,annog,ಓಡಿಸು
1066,lassen::V,gadael,ಮಾಡಲುಬಿಡು
1067,einladen::V,gwahodd,ಆಹ್ವಾನಿಸು
1068,vereinigen::V,uno,ಒಂದಾಗು
1069,vereinigen::V,cyfuno,ಒಂದಾಗು
1070,besuchen::V,ymweld â,ಭೇಟಿಯಾಗು
1071,treffen::V,cwrdd,ಸಂಧಿಸು
1072,treffen::V,cyfarfod,ಸಂಧಿಸು
1073,sich versammeln::V,casglu,ನೆರೆ
1074,sich versammeln::V,cynnull,ನೆರೆ
1075,spielen::V,chwarae,ಆಡು
1076,singen::V,canu,ಹಾಡು
1077,tanzen::V,dawnsio,ಕುಣಿ
1078,sich trennen::V,ymwahanu,ಪ್ರತ್ಯೇಮಾಡು
1079,verlassen::V,gadael,ಕಳೆ
1080,retten::V,achub,ರಕ್ಷಿಸು
1081,bewachen::V,gwarchod,ಕಾಪಾಡು
1082,schützen::V,noddi,ಸಂರಕ್ಷಿಸು
1083,verteidigen::V,amddiffyn,ಕಾಪಿಡು
1084,sich schlagen::V,ffraeo,ಕಿತ್ತಾಟ
1085,sich schlagen::V,terfysgu,ಕಿತ್ತಾಟ
1086,schießen::V,saethu,ಎಸೆ
1087,siegen::V,ennill,ಗೆಲ್ಲು
1088,ärgern::V,cythruddo,ರೇಗಿಸು
1089,schlagen::V,curo,ಹೊಡೆ
1090,treten::V,cicio,ಒದೆ
