,Concept_ID,hr,sah
781,reich::A,bogat,баай
782,bekannt::A,poznat,билэр
783,berühmt::A,čuven,аатырбыт
784,berühmt::A,slavan,аатырбыт
785,fremd::A,tuđ,атын
786,fremd::A,stran,атын
787,verschieden::A,razan,араас
788,verschieden::A,različan,араас
789,nah::A,blizak,чугас
790,fern::A,dalek,ыраах
791,fern::A,daljnji,ыраах
792,linker::A,lijevi,хаҥас
793,rechter::A,desni,уҥа
794,anderer::A,drugi,атын
795,anderer::A,drugačiji,атын
796,erster::A,prvi,маҥнайгы
797,zweiter::A,drugi,иккис
798,dritter::A,treći,үһүс
799,letzter::A,zadnji,тиһэх
800,allein::ADV,sam,соҕотох
801,auf einmal::ADV,istodobno,биирдэ
802,zusammen::ADV,skupa,холбуу
803,zusammen::ADV,zajedno,холбуу
804,lange::ADV,dugo,уһуннук
805,plötzlich::ADV,naglo,эмискэ
806,plötzlich::ADV,iznenada,эмискэ
807,sofort::ADV,odmah,тута
808,später::ADV,kasnije,хойут
809,jetzt::ADV,sad,билигин
810,jetzt::ADV,sada,билигин
811,heute::ADV,danas,бүгүн
812,morgen::ADV,sutra,сарсын
813,bald::ADV,skoro,өтөр
814,bald::ADV,doskora,өтөр
815,dann::ADV,zatim,кэнна
816,gestern::ADV,juče,бэҕэһээ
817,gestern::ADV,jučer,бэҕэһээ
818,einst::ADV,negda,биир төгүл
819,einst::ADV,negda,арай биирдэ
820,einst::ADV,nekada,биир төгүл
821,einst::ADV,nekada,арай биирдэ
822,damals::ADV,tada,оччоҕо
823,damals::ADV,onda,оччоҕо
824,danach::ADV,poslije,аары
825,danach::ADV,poslije,ол кэнниттэн
826,danach::ADV,nakon toga,аары
827,danach::ADV,nakon toga,ол кэнниттэн
828,vorher::ADV,prije,урут
829,vorher::ADV,prije toga,урут
830,zuerst::ADV,prvo,маҥнай
831,zuerst::ADV,najprije,маҥнай
832,einmal::ADV,jednom,биирдэ
833,einmal::ADV,jedanput,биирдэ
834,manchmal::ADV,katkad,арыт
835,manchmal::ADV,katkada,арыт
836,oft::ADV,često,чаастатык
837,immer::ADV,vazda,мэлдьи
838,immer::ADV,uvijek,мэлдьи
839,niemals::ADV,nikad,хаһан да
840,niemals::ADV,nikada,хаһан да
841,hier::ADV,tu,маныаха
842,hier::ADV,ovdje,маныаха
843,hierhin::ADV,amo,бэттэх
844,hierhin::ADV,ovamo,бэттэх
845,von hier::ADV,odavde,мантан
846,dort::ADV,ondje,онно
847,dorthin::ADV,onamo,онно
848,geradeaus::ADV,ravno,быһа
849,geradeaus::ADV,ravno,быһаччы
850,vorwärts::ADV,naprijed,инники
851,rückwärts::ADV,natrag,төттөру
852,zurück::ADV,nazad,төттөрү
853,zurück::ADV,natrag,төттөрү
854,unten::ADV,dolje,аллара
855,hinab::ADV,nizbrdo,аллара
856,oben::ADV,gore,үөһэ
857,hinauf::ADV,uzbrdo,өрө
858,hinauf::ADV,uzbrdo,үөһэ
859,überall::ADV,svuda,бэйдиэ
860,überall::ADV,svagdje,бэйдиэ
861,nicht::ADV,ne,буолбатах
862,ein wenig::ADV,malo,кыратык
863,kaum::ADV,tek,нэһиилэ
864,kaum::ADV,jedva,нэһиилэ
865,sehr::ADV,jako,бэрт
866,sehr::ADV,jako,наһаа
867,sehr::ADV,veoma,бэрт
868,sehr::ADV,veoma,наһаа
869,so::ADV,tako,оччо
870,so::ADV,tako,оннук
871,so::ADV,ovako,оччо
872,so::ADV,ovako,оннук
873,noch::ADV,još,өссө
874,nur::ADV,samo,эрэ
875,nur::ADV,samo,сыччах
876,schon::ADV,već,бэлиэр
877,wieder::ADV,opet,эмиэ
878,wieder::ADV,ponovo,эмиэ
879,vergebens::ADV,uzalud,таак
880,vergebens::ADV,zabadava,таак
881,vor::PRP,pred,иннигэр
882,vor::PRP,ispred,иннигэр
883,hinter::PRP,za,кэлин
884,hinter::PRP,iza,кэлин
885,unter::PRP,pod,-ҕа
886,unter::PRP,pod,оһох түгэҕэ
887,unter::PRP,ispod,-ҕа
888,unter::PRP,ispod,оһох түгэҕэ
889,durch::PRP,po,курдары
890,durch::PRP,kroz,курдары
891,neben::PRP,kraj,аттыгар
892,neben::PRP,pored,аттыгар
893,neben::PRP,pokraj,аттыгар
894,zwischen::PRP,među,ыккардынан
895,zwischen::PRP,između,ыккардынан
896,wegen::PRP,radi,уҥуортан
897,wegen::PRP,zbog,уҥуортан
898,dies::PRN,ovo,ити
899,dies::PRN,ovo,бу
900,das::PRN,to,били
901,das::PRN,ono,били
902,alles::PRN,sve,барыта
903,ich::PRN,ja,мин
904,du::PRN,ti,эн
905,er::PRN,on,кнни
906,wir::PRN,mi,биһиги
907,ihr::PRN,vi,эһиги
908,sie::PRN,oni,кинилэр
909,was::FPRN,što,туох
910,wer::FPRN,tko,ким
911,wo::FADV,gdje,ханна
912,wohin::FADV,kuda,ханна
913,wohin::FADV,kamo,ханна
914,wie::FADV,kako,хайдах
915,warum::FADV,zašto,тоҕо
916,wieviel::FNUM,koliko,төһө
917,eins::NUM,jedan,биир
918,zwei::NUM,dva,икки
919,drei::NUM,tri,үс
920,vier::NUM,četiri,түөрт
921,fünf::NUM,pet,биэс
922,sechs::NUM,šest,алта
923,sieben::NUM,sedam,сэттэ
924,acht::NUM,osam,аҕыс
925,neun::NUM,devet,тоҕус
926,zehn::NUM,deset,уон
927,elf::NUM,jedanaest,уон биир
928,zwölf::NUM,dvanaest,уон икки
929,zwanzig::NUM,dvadeset,сүүрбэ
930,dreißig::NUM,trideset,отут
931,vierzig::NUM,četrdeset,түөрт уон
932,fünfzig::NUM,pedeset,биэс уон
933,sechzig::NUM,šezdeset,алта уон
934,siebzig::NUM,sedamdeset,сэттэ уон
935,achtzig::NUM,osamdeset,аҕыс уон
936,neunzig::NUM,devetdeset,тоҕус уонус
937,hundert::NUM,sto,сүүс
938,tausend::NUM,tisuća,тыһыынча
939,und::CNJ,i,да
940,und::CNJ,i,уонна
941,und::CNJ,i,итиэннэ
942,und::CNJ,te,да
943,und::CNJ,te,уонна
944,und::CNJ,te,итиэннэ
945,oder::CNJ,ili,эбэтэр
946,stehen::V,stajati,тур
947,sitzen::V,sjediti,олор
948,liegen::V,ležati,сыт
949,hängen::V,visiti,санньылый
950,werden::V,postati,буол
951,werden::V,činiti se,буол
952,passieren::V,desiti se,буол
953,passieren::V,dogoditi se,буол
954,beginnen::V,početi,саҕалан
955,enden::V,prestati,бүт
956,enden::V,svršiti se,бүт
957,wechseln::V,mijenjati se,уларый
958,aufgehen[Sonne]::V,izići,ой
959,untergehen[Sonne]::V,zaći,киир
960,scheinen[Sonne]::V,sijati,сырдат
961,donnern::V,grmjeti,эт
962,wehen::V,duhati,үр
963,strömen::V,strujati,кутулун
964,fließen::V,teći,сүүр
965,sich drehen::V,obrtati se,эргий
966,sich drehen::V,vrtjeti se,эргий
967,schwanken::V,teturati,биэтэҥнээ
968,schwanken::V,kolebati se,биэтэҥнээ
969,schwingen::V,njihati,эйэҥнээ
970,schwingen::V,titrati,эйэҥнээ
971,fallen::V,padati,оҕут
972,brennen::V,gorjeti,умай
973,rauchen::V,dimiti se,буруолаа
974,regnen::V,kišiti,самыырдаа
975,regnen::V,daždjeti,самыырдаа
976,gefrieren::V,smrznuti se,тоҥ
977,tauen::V,kopnjeti,ир
978,tauen::V,kraviti se,ир
979,schmelzen::V,topiti se,уулун
980,trocknen::V,sušiti se,куур
981,sieden::V,kipjeti,оргуй
982,sieden::V,ključati,оргуй
983,faulen::V,gnjiti,сытый
984,verfaulen::V,sagnjiti,сытыйан_хаал
985,reißen::V,otrgnuti se,хайыт
986,reißen::V,otrgnuti se,быһытталан
987,versinken::V,tonuti,тимир
988,versinken::V,tonuti,батылын
989,versinken::V,propasti,тимир
990,versinken::V,propasti,батылын
991,vergehen::V,prolaziti,дьай
992,erscheinen::V,pojaviti se,көһүн
993,verschwinden::V,nestati,сүт
994,verschwinden::V,izgubiti se,сүт
995,sinken::V,trgnuti,намтаа
996,sinken::V,spustiti se,намтаа
997,abnehmen::V,opasti,аччаа
998,zunehmen::V,povećati se,элбээ
999,steigen::V,uzići,үрдээ
1000,steigen::V,nadoći,үрдээ
1001,wachsen::V,rasti,үүн
1002,glänzen::V,blistati,кылбай
1003,glänzen::V,sjati se,кылбай
1004,funkeln::V,svjetlucati,күлүмнээ
1005,funkeln::V,svjetlucati,күлүмүрдээ
1006,lärmen::V,bučati,тыаһаа
1007,lärmen::V,galamiti,тыаһаа
1008,läuten::V,zvoniti,собуоннаа
1009,klingeln::V,zvoniti,линкинээ
1010,klirren::V,zvečati,айгырат
1011,brausen::V,hujati,сирилээ
1012,rauschen::V,šumiti,суугунаа
1013,rauschen::V,šuškati,суугунаа
1014,klingen::V,zvučati,доргуй
1015,bellen::V,lajati,үр
1016,heulen::V,zavijati,улуй
1017,blasen::V,puhati,үр
1018,pfeifen::V,fućkati,иһиир
1019,schreien::V,vikati,кылан
1020,schreien::V,vikati,хаһыытаа
1021,schreien::V,kričati,кылан
1022,schreien::V,kričati,хаһыытаа
1023,stöhnen::V,stenjati,ынчыктаа
1024,zittern::V,drhtati,титирээ
1025,zittern::V,drhtati,дьигиһий
1026,zittern::V,trepetati,титирээ
1027,zittern::V,trepetati,дьигиһий
1028,leben::V,živjeti,олор
1029,geboren werden::V,roditi se,төрөө
1030,atmen::V,disati,тыын
1031,trinken::V,piti,ис
1032,essen::V,jesti,аһаа
1033,schlucken::V,gutati,ыйыһын
1034,müde werden::V,umoriti se,сылай
1035,einschlafen::V,usnuti,утуйан хаал
1036,einschlafen::V,zaspati,утуйан хаал
1037,schlafen::V,spati,утуй
1038,schlafen::V,spati,утуйа сыт
1039,aufwachen::V,probuditi se,уһугун
1040,aufstehen::V,ustati,тур
1041,sich erholen::V,odmoriti se,сынньан
1042,krank werden::V,oboljeti se,ыарый
1043,krank werden::V,razboljeti se,ыарый
1044,krank sein::V,bolovati,ыарый
1045,krank sein::V,bolovati,ыарыт
1046,schmerzen::V,boljeti,ыарыт
1047,husten::V,kašljati,сөтөлүн
1048,genesen::V,ozdraviti,көн
1049,genesen::V,oporaviti se,көн
1050,sterben::V,umrijeti,өл
1051,umkommen::V,skapati,өл
1052,umkommen::V,skapati,оҕут
1053,sich bewegen::V,gibati se,хамсаа
1054,sich bewegen::V,kretati se,хамсаа
1055,sich rühren::V,maknuti se,хамсаа
1056,sich erheben::V,dići se,тур
1057,sich setzen::V,sjesti,олор
1058,hinfallen::V,pasti,оҕут
1059,laufen::V,hodati,хаам
1060,schreiten::V,stupati,атыллаа
1061,spazierengehen::V,šetati se,дьаарбай
1062,eilen::V,hitati,тиэтэй
1063,sich beeilen::V,požuriti se,ыксаа
1064,sausen::V,juriti,элээр
1065,rennen::V,trčati,сүүрэкэлээ
1066,springen::V,skakati,ой
1067,springen::V,skakati,ыстан
1068,klettern::V,popeti se,ытын
1069,klettern::V,penjati se,ытын
1070,schaukeln::V,ljuljati se,эйэҥнээ
1071,schaukeln::V,ljuljati se,биэрэҥнээ
1072,kriechen::V,puzati,сыыл
1073,kriechen::V,gmizati,сыыл
1074,schwimmen::V,plivati,уһун
1075,schwimmen::V,plivati,харбаа
1076,tauchen::V,roniti,умус
1077,tauchen::V,gnjuriti,умус
1078,rudern::V,veslati,эрт
1079,fahren::V,voziti se,айаннаа
1080,fliegen::V,letjeti,көт
1081,fliegen::V,lijetati,көт
1082,gehen::V,ići,бар
1083,weggehen::V,otići,бар
1084,abfahren::V,krenuti,бар
1085,abfahren::V,otputovati,бар
1086,anhalten::V,stati,тохтоо
1087,anhalten::V,zaustaviti,тохтоо
1088,hineingehen::V,ulaziti,киир
1089,eintreten::V,ući,киир
1090,kommen::V,doći,кэл
1091,ankommen::V,stići,кэл
1092,ankommen::V,stići,тиий
1093,zurückkommen::V,vratiti se,төнүн
1094,zurückkommen::V,povratiti se,төнүн
1095,bleiben::V,ostati,хаал
1096,warten::V,čekati,көһүт
1097,erwarten::V,očekivati,күүт
1098,erwarten::V,očekivati,көһүт
1099,suchen::V,tražiti,ирдээ
1100,suchen::V,tražiti,көрдөө
1101,finden::V,naći,бул
1102,versuchen::V,pokušati,сорун
1103,vorbereiten::V,spremiti,бэлэмнээ
1104,vorbereiten::V,pripremiti,бэлэмнээ
1105,lieben::V,voljeti,таптаа
1106,mögen::V,voljeti,сөбүл
1107,lachen::V,smijati se,күл
1108,rühren::V,taknuti,долгут
1109,weinen::V,plakati,ытаа
1110,schimpfen::V,psovati,үөҕүс
1111,sich ärgern::V,ljutiti se,кыыһыр
1112,sich ärgern::V,ljutiti se,кыйахан
1113,sich fürchten::V,bojati se,куттан
1114,sich fürchten::V,bojati se,дьиксин
1115,fürchten::V,bojati se,дьиксин
1116,fürchten::V,bojati se,куттан
1117,fliehen::V,pobjeći,күрээ
1118,flüchten::V,utjeći,күрээ
1119,sehen::V,vidjeti,көр
1120,anschauen::V,ogledati,көр
1121,ansehen::V,gledati,көр
1122,hören::V,čuti,бил
1123,hören::V,čuti,иһит
1124,zuhören::V,slušati,иһит
1125,probieren::V,probati,боруобалаан көр
1126,probieren::V,probati,амсайан көр
1127,riechen::V,osjećati miris,сытырҕаа
1128,fühlen::V,osjećati,бил
1129,scheinen::V,činiti se,көһүн
1130,zu sehen sein::V,biti vidljiv,көһүн
1131,vernehmen::V,saznati,иһит
1132,frieren::V,zima je,тоҥ
1133,frieren::V,zima je,үлүй
1134,tun::V,raditi,гын
1135,können::V,moći,кыай
1136,wollen::V,htjeti,баҕар
1137,anfangen::V,početi,саҕалаа
1138,beenden::V,svršiti,бүтэр
1139,beenden::V,dovršiti,бүтэр
1140,aufhören::V,prestati,уурай
1141,gelingen::V,uspjeti,сатан
1142,geraten::V,desiti se,баар буолан биэр
1143,geraten::V,desiti se,баар буола тус
1144,geraten::V,desiti se,буолан таҕыс
1145,öffnen::V,otvoriti,ас
1146,schließen::V,zatvoriti,сап
1147,schließen::V,zatvoriti,хатаа
1148,stellen::V,metnuti,уур
1149,stellen::V,metnuti,туруор
1150,stellen::V,postaviti,уур
1151,stellen::V,postaviti,туруор
1152,setzen::V,posaditi,туруор
1153,setzen::V,posaditi,уур
1154,legen::V,polagati,уур
1155,berühren::V,doticati,тыыт
1156,berühren::V,doticati,таарый
1157,berühren::V,dodirivati,тыыт
1158,berühren::V,dodirivati,таарый
1159,verbinden::V,spojiti,кэлгий
1160,verbinden::V,zavezati,кэлгий
1161,bedecken::V,pokriti,бүрүй
1162,aufhängen::V,objesiti,ыйаа
1163,anzünden::V,upaliti,умат
1164,anzünden::V,zapaliti,умат
1165,aufheben::V,podići,өрө тарт
1166,aufheben::V,podignuti,өрө тарт
1167,zurücklassen::V,ostaviti,бырах
1168,zurücklassen::V,pustiti natrag,бырах
1169,verlieren::V,izgubiti,сүтэр
1170,fallen lassen::V,ispustiti,түһэр
1171,fallen lassen::V,ispustiti,мүлчү тут
1172,machen::V,uraditi,оҥор
1173,machen::V,uraditi,оҥоһун
1174,machen::V,načiniti,оҥор
1175,machen::V,načiniti,оҥоһун
1176,machen::V,napraviti,оҥор
1177,machen::V,napraviti,оҥоһун
1178,herstellen::V,proizvesti,оҥор
1179,bauen::V,graditi,тут
1180,reparieren::V,popraviti,абырахтаа
1181,verbessern::V,poboljšati,тупсар
1182,ändern::V,promijeniti,уларыт
1183,graben::V,kopati,хас
1184,graben::V,kopkati,хас
1185,beugen::V,saviti,бокут
1186,beugen::V,saviti,токурут
1187,beugen::V,saviti,бүк баттаа
1188,biegen::V,saviti,иэх
1189,biegen::V,saviti,өҕүлүннэр
1190,biegen::V,sagnuti,иэх
1191,biegen::V,sagnuti,өҕүлүннэр
1192,drehen::V,vrtjeti,эргит
1193,drehen::V,vrtjeti,эргичит
1194,wenden::V,obrnuti,эргилин
1195,umdrehen::V,okrenuti,түҥнэр
1196,umdrehen::V,prevŕnuti,түҥнэр
1197,heben::V,dizati,көтөх
1198,hochheben::V,dignuti,таһаар
1199,ergreifen::V,uhvatiti,тут
1200,ergreifen::V,prihvatiti,тут
1201,halten::V,držati,тут
1202,drücken::V,pritiskivati,ык
1203,schieben::V,gurati,ас
1204,kratzen::V,česati,кыһыы
1205,kratzen::V,grepsti,кыһыы
1206,lecken::V,lizati,салаа
1207,beißen::V,ujesti,ытыр
1208,beißen::V,gristi,ытыр
1209,abreißen::V,otkinuti,быһа тарт
1210,abreißen::V,otkinuti,туура тарт
1211,abschneiden::V,odrezati,быс
1212,abschneiden::V,odrezati,быһан ыл
1213,abschneiden::V,odrezati,быһа баттаа
1214,binden::V,vezati,кэлгий
1215,stecken::V,turiti,батары ас
1216,brechen::V,slomiti,тоһут
1217,klopfen::V,lupati,тоҥсуй
1218,klopfen::V,kucati,тоҥсуй
1219,hauen::V,tući,оҕус
1220,hauen::V,udarati,оҕус
1221,kleben::V,lijepiti,силимнээ
1222,reiben::V,trti,аал
1223,streichen::V,namazati,сыбаа
1224,schleifen::V,brusiti,чочуй
1225,schneiden::V,rezati,быс
1226,rütteln::V,drmati,иэҕэҥнэт
1227,schütteln::V,tresti,сахсый
1228,schwenken::V,mahati,дайбаа
1229,schütten::V,sipati,кут
1230,schütten::V,lijevati,кут
1231,füllen::V,napuniti,толор
1232,einwickeln::V,umotati,суулаа
1233,einwickeln::V,zamotati,суулаа
1234,tragen::V,nositi,ит
1235,schleppen::V,tegliti,сос
1236,ziehen::V,vući,тарт
1237,aufbewahren::V,čuvati,уур
1238,aufbewahren::V,čuvati,харай
1239,werfen::V,bacati,бырах
1240,fangen::V,loviti,хап
1241,fangen::V,hvatati,хап
1242,packen::V,ščepati,тут
1243,packen::V,zgrabiti,тут
1244,verstecken::V,sakriti,саһыар
1245,teilen::V,podijeliti,үллэр
1246,schicken::V,slati,ыыт
1247,bringen::V,donijeti,аҕал
1248,hinzufügen::V,dodati,эп
1249,hinzufügen::V,pridati,эп
1250,bekommen::V,dobiti,ыл
1251,bekommen::V,dobiti,булун
1252,erhalten::V,primiti,ыл
1253,nehmen::V,uzeti,ыл
1254,wählen::V,izabrati,быыбардаа
1255,auswählen::V,odabrati,тал
1256,bewahren::V,sačuvati,харай
1257,behindern::V,smetati,мэһэйдээ
1258,verderben::V,pokvariti,буорту гын
1259,beschädigen::V,oštetiti,алдьат
1260,zerbrechen::V,razbiti,үлтүрүт
1261,zerbrechen::V,prelomiti,үлтүрүт
1262,zerreißen::V,poderati,хайыта тарт
1263,zerreißen::V,rastrgnuti,хайыта тарт
1264,zerstören::V,razoriti,алдьат
1265,zerstören::V,razrušiti,алдьат
1266,verbrennen::V,spaliti,уоттаа
1267,verbrennen::V,sagorjeti,уоттаа
1268,geben::V,dati,биэр
1269,reichen::V,pružiti,аҕал
1270,schenken::V,darivati,бэлэхтээ
1271,versprechen::V,obećati,эрэннэр
1272,wünschen::V,željeti,баҕар
1273,loben::V,hvaliti,хайҕаа
1274,küssen::V,ljubiti,уураа
1275,wiegen::V,njihati,бигээ
1276,wiegen::V,ljuljati,бигээ
1277,zudecken::V,pokriti,сап
1278,zudecken::V,pokriti,бүрүй
1279,wecken::V,probuditi,уһугуннар
1280,zeigen::V,pokazati,көрдөр
1281,führen::V,voditi,салай
1282,lehren::V,učiti,үөрэт
1283,unterrichten::V,poučiti,үөрэт
1284,aufziehen::V,uzgajati,иит
1285,leiten::V,upravljati,салай
1286,antreiben::V,natjeravati,кыһай
1287,lassen::V,dati,күһэй
1288,einladen::V,pozvati,ыҥыр
1289,vereinigen::V,ujediniti,холбоо
1290,vereinigen::V,ujediniti,түм
1291,besuchen::V,posjetiti,сырыт
1292,besuchen::V,posjetiti,билсэ сырыт
1293,treffen::V,sresti,көрүс
1294,sich versammeln::V,okupiti se,мүһүн
1295,sich versammeln::V,okupiti se,түмүс
1296,spielen::V,igrati se,оонньоо
1297,singen::V,pjevati,ыллаа
1298,tanzen::V,plesati,үҥкүүлээ
1299,sich trennen::V,razići se,араҕыс
1300,verlassen::V,ostaviti,хааллар
1301,verlassen::V,napustiti,хааллар
1302,retten::V,spasiti,өрүһүй
1303,bewachen::V,čuvati,араҥаччылаа
1304,bewachen::V,stražariti,араҥаччылаа
1305,schützen::V,čuvati,көмүскээ
1306,verteidigen::V,obraniti,көмүскээ
1307,sich schlagen::V,biti se,охсус
1308,sich schlagen::V,udariti se,охсус
1309,schießen::V,pucati,ытыалаа
1310,schießen::V,strijeljati,ытыалаа
1311,siegen::V,pobijediti,хот
1312,siegen::V,pobijediti,кыай
1313,ärgern::V,ljutiti,кыыһырт
1314,schlagen::V,biti,оҕус
1315,schlagen::V,udariti,оҕус
1316,treten::V,šutnuti,тэп
1317,stechen::V,ubosti,кэй
1318,stoßen::V,gurnuti,кэп
1319,stoßen::V,gurnuti,үтүрүй
1320,stehlen::V,ukrasti,уор
1321,stören::V,smetati,мэһэйдээ
1322,belästigen::V,smetati,батар
1323,belästigen::V,dosaditi,батар
1324,verbergen::V,skriti,кистээ
1325,täuschen::V,obmanuti,албыннаа
1326,betrügen::V,prevarati,албыннаа
1327,töten::V,ubiti,өлөр
1328,wohnen::V,stanovati,олор
1329,arbeiten::V,raditi,үлэлээ
1330,sammeln::V,sabrati,мус
1331,sammeln::V,sabrati,хомуй
1332,pflücken::V,ubrati,үргээ
1333,jagen::V,loviti,бултаа
1334,fischen::V,ribati,балыктаа
1335,fischen::V,loviti ribu,балыктаа
1336,fassen::V,uloviti,тут
1337,hüten::V,pasti,манаа
1338,treiben::V,goniti,үүр
1339,anbinden::V,privezati,баай
1340,füttern::V,hraniti,аһат
1341,melken::V,musti,ыа
1342,hacken::V,sjeckati,кэрт
1343,gießen::V,politi,сиигирт
1344,reifen::V,sazreti,бус
1345,zubereiten::V,prigotoviti,бэлэмнээ
1346,kochen::V,kuhati,буһар
1347,backen::V,peći,буһар
1348,braten::V,peći,хооруй
1349,braten::V,peći,ыһаарылаа
1350,braten::V,peći,соркуойдаа
1351,braten::V,pržiti,хооруй
1352,braten::V,pržiti,ыһаарылаа
1353,braten::V,pržiti,соркуойдаа
1354,umrühren::V,promiješati,былаа
1355,stricken::V,plesti,өр
1356,nähen::V,šiti,иистэн
1357,färben::V,obojiti,кырааскалаа
1358,reinigen::V,očistiti,ыраастаа
1359,reinigen::V,počistiti,ыраастаа
1360,waschen::V,prati,сууй
1361,abwischen::V,otrti,сот
1362,spülen::V,isprati,сайҕаа
1363,spülen::V,oplakati,сайҕаа
1364,fegen::V,mesti,сиппий
1365,fegen::V,pomesti,сиппий
1366,kehren::V,mesti,харбаа
1367,baden::V,kupati se,сөтүөлээ
1368,sich waschen::V,umiti se,суун
1369,sich waschen::V,prati se,суун
1370,ausziehen::V,svući,уһул
1371,anziehen::V,obući,кэтэрт
1372,sich anziehen::V,obući se,таҥын
1373,kämmen::V,češljati,тараа
1374,schmücken::V,uresiti,симээ
1375,schmücken::V,nakititi,симээ
1376,sagen::V,reći,диэ
1377,sagen::V,kazati,диэ
1378,sprechen::V,govoriti,эт
1379,sprechen::V,govoriti,саҥар
1380,reden::V,govoriti,кэпсэт
1381,reden::V,besjediti,кэпсэт
1382,sich unterhalten::V,razgovarati se,кэпсэт
1383,fragen::V,pitati,ыйыт
1384,bitten::V,moliti,көрдөс
1385,erzählen::V,ispričati,кэпсээ
1386,erzählen::V,ispričati,сэһэргээ
1387,erzählen::V,pripovjediti,кэпсээ
1388,erzählen::V,pripovjediti,сэһэргээ
1389,mitteilen::V,saopćiti,биллэр
1390,nennen::V,nazvati,ааттаа
1391,rufen::V,zvati,ыҥыр
1392,rufen::V,dozvati,ыҥыр
1393,prahlen::V,hvalisati se,чабылан
1394,prahlen::V,hvalisati se,киһиргээ
1395,übersetzen::V,prevesti,тылбаастаа
1396,denken::V,misliti,санаа
1397,denken::V,misliti,толкуйдаа
1398,glauben::V,vjerovati,итэҕэй
1399,bemerken::V,zapaziti,бэлиэтээ
1400,bemerken::V,primijetiti,бэлиэтээ
1401,erkennen::V,prepoznati,бил
1402,begreifen::V,pojmiti,өйдөө
1403,begreifen::V,shvatiti,өйдөө
1404,verstehen::V,razabrati,өйдөө
1405,lernen::V,učiti se,үөрэн
1406,wissen::V,znati,бил
1407,sich erinnern an::V,sjetiti se,аҕын
1408,vergessen::V,zaboraviti,умун
1409,messen::V,mjeriti,кэмнээ
1410,messen::V,mjeriti,кээмэйдээ
1411,zählen::V,brojiti,аах
1412,rechnen::V,računati,аах
1413,lesen::V,čitati,аах
1414,malen::V,slikati,уруһуйдаа
1415,zeichnen::V,crtati,уруһуйдаа
1416,schreiben::V,pisati,суруй
1417,besitzen::V,imati,баһылаа
1418,besitzen::V,posjedovati,баһылаа
1419,kaufen::V,kupiti,атыылас
1420,verkaufen::V,prodati,атыылаа
1421,verkaufen::V,raspačati,атыылаа
1422,bezahlen::V,platiti,төлөө
1423,zahlen::V,plaćati,төлөө
1424,beherrschen::V,vladati,баһылаа
1425,beherrschen::V,gospodariti,баһылаа
1426,ertragen::V,trpjeti,тулуй
1427,ertragen::V,podnijeti,тулуй
1428,Gehirn::N,,мэйии
