,Concept_ID,av,vep
750,nur::ADV,гӏӣцӏго,järg
751,nur::ADV,гӏӣцӏго,vaiše
752,wieder::ADV,на́хъеги,möst
753,vergebens::ADV,чӏалгӏаде,uhtei
754,vor::PRP,цебе,edes
755,hinter::PRP,хадуса,taga
756,unter::PRP,ахакь,al
757,unter::PRP,гъоркь,al
758,neben::PRP,аскӏо,rindal
759,zwischen::PRP,гьоркьоб,keskes
760,wegen::PRP,гьелда,tagut
761,dies::PRN,гьаб,nece
762,dies::PRN,гьеб,nece
763,das::PRN,доб,se
764,ich::PRN,дун,minä
765,du::PRN,дуца,sinä
766,er::PRN,доб,hän
767,wir::PRN,ниж,mö
768,ihr::PRN,нуж,tö
769,sie::PRN,дол,hö
770,sie::PRN,эл,hö
771,was::FPRN,щиб,mi
772,wer::FPRN,щиб,ken
773,wo::FADV,киб,kus
774,wo::FADV,кибехун,kus
775,wohin::FADV,кибехун,kuna
776,wie::FADV,кин,kut
777,wie::FADV,кин,mit'
778,warum::FADV,щай,mikš
779,wieviel::FNUM,кигӏан,äjak
780,wieviel::FNUM,кигӏан,kuverz'
781,eins::NUM,цо,üks'
782,zwei::NUM,кӏиго,kaks'
783,drei::NUM,лъабго,koume
784,vier::NUM,ункъо,nel'l'
785,fünf::NUM,щуго,viž
786,sechs::NUM,анлъго,kuz'
787,sieben::NUM,анкьго,seičeme
788,acht::NUM,микьго,kahesa
789,neun::NUM,ичӏго,ühesa
790,zehn::NUM,анцӏго,kümne
791,elf::NUM,анцӏила цо,üks'toštkümne
792,zwölf::NUM,кӏиго-анцӏила,kaks'toštkümne
793,zwanzig::NUM,къого,kaks'kümne
794,dreißig::NUM,лъеберго,koumekümne
795,vierzig::NUM,кӏикъого,nel'l'kümne
796,fünfzig::NUM,кӏикъо́ялда анцӏго,vižkümne
797,sechzig::NUM,лъабкъого,kuz'kümne
798,siebzig::NUM,лъабкъо́ялда анцӏго,seičemekümne
799,achtzig::NUM,ункъого,kahesakümne
800,neunzig::NUM,ункъоялда а́нцӏила,ühesakümne
801,hundert::NUM,нусго,sada
802,tausend::NUM,азарго,tuha
803,und::CNJ,ва,i
804,und::CNJ,ва,da
805,und::CNJ,-ги,i
806,und::CNJ,-ги,da
807,oder::CNJ,ялъуни,vai
808,stehen::V,бахъунчӏезе,seišta
809,sitzen::V,гӏодов чӏезе,ištta
810,liegen::V,бегизе,venuda
811,hängen::V,базе,ripta
812,werden::V,бахъине,lindä
813,werden::V,бахъине,tehtas
814,passieren::V,лъугьине,ozaitas
815,passieren::V,лъугьа-бахъине,ozaitas
816,beginnen::V,байбихьизе,augotadas
817,enden::V,лъугӏизе,loptas
818,wechseln::V,хиса-басизе,vajehtadas
819,wechseln::V,хисизе,vajehtadas
820,aufgehen[Sonne]::V,баккизе,nousta
821,untergehen[Sonne]::V,щинкӏизе,lasktas
822,scheinen[Sonne]::V,къалъ-къалъизе,paštta
823,donnern::V,гъугъазе,juraita
824,wehen::V,пуйзе,dölta
825,wehen::V,пуйзе,puhuda
826,strömen::V,чвахизе,valadas
827,fließen::V,чвахизе,valuda
828,sich drehen::V,сверизе,punotas
829,schwanken::V,хьвагӏезе,čibuda
830,schwanken::V,багъа-бачаризе,čibuda
831,schwingen::V,щвартӏезе,čibuda
832,fallen::V,бортизе,langeta
833,brennen::V,рекӏине,pallada
834,rauchen::V,кӏкӏуй буризе,savustada
835,regnen::V,базе,vihmda
836,gefrieren::V,гӏу́низе,jäduda
837,gefrieren::V,гӏу́низе,kül'mdä
838,tauen::V,биаризе,sulada
839,schmelzen::V,биине,sulada
840,trocknen::V,бакъвазе,kuida
841,trocknen::V,бакъвазе,kuivehtuda
842,sieden::V,гьалдезе,kehuda
843,faulen::V,махӏцине,hapata
844,faulen::V,махӏцине,traudäs
845,verfaulen::V,туризе,hapata
846,reißen::V,бихъизе,rebita
847,versinken::V,гъанкъизе,upota
848,vergehen::V,базе,mända
849,vergehen::V,бахъизе,mända
850,vergehen::V,ине,mända
851,erscheinen::V,баккизе,ozutadas
852,verschwinden::V,къине,hajeta
853,verschwinden::V,билизе,hajeta
854,sinken::V,гӏодо́бе ккезе,väheta
855,sinken::V,гӏодо́бе ккезе,lasktas
856,abnehmen::V,тӏаса камизе,peneta
857,zunehmen::V,гӏемерлъизе,ližaduda
858,steigen::V,бахине,nousta
859,wachsen::V,кӏодолъизе,kazda
860,glänzen::V,цӏвакизе,loštta
861,funkeln::V,паркъезе,hoštta
862,lärmen::V,хъудизе,robaita
863,lärmen::V,чӏиргъдизе,robaita
864,läuten::V,кьабизе,judaita
865,klingeln::V,кьабизе,kelotada
866,klirren::V,зваргъизе,biraita
867,brausen::V,гьалаглъизе,bruncta
868,rauschen::V,шуршудизе,šobaita
869,klingen::V,бахъине,heläita
870,bellen::V,гъанчдезе,nutta
871,heulen::V,рурудизе,ulaita
872,blasen::V,гьохьизе,puhuda
873,pfeifen::V,гьещтӏезе,pistta
874,pfeifen::V,гьещтӏезе,vihelta
875,schreien::V,ахӏизе,kirkta
876,schreien::V,ахӏизе,kidastada
877,schreien::V,ахӏдезе,kirkta
878,schreien::V,ахӏдезе,kidastada
879,stöhnen::V,зигардизе,ohkta
880,stöhnen::V,зигардизе,voivotada
881,zittern::V,дарран,säraita
882,zittern::V,гьаргьадизе,säraita
883,leben::V,бетӏербахъизе,eläda
884,geboren werden::V,лъугьине,sünduda
885,atmen::V,хӏухьел биччазе,henktä
886,trinken::V,гьекъезе,joda
887,essen::V,квине,söda
888,essen::V,кваназе,söda
889,schlucken::V,кӏкӏвине,lainata
890,schlucken::V,къулчӏизе,lainata
891,müde werden::V,сваказе,väzuda
892,müde werden::V,сваказе,šuštuda
893,einschlafen::V,кьижизе,uinota
894,einschlafen::V,гъапуллъизе,uinota
895,schlafen::V,кьижизе,magata
896,schlafen::V,кьижизе,nukkuda
897,aufwachen::V,бигьине,heraštuda
898,aufstehen::V,бахъине,nousta
899,aufstehen::V,тӏадебахъине,nousta
900,sich erholen::V,хьи бахъизе,lebaitas
901,sich erholen::V,хӏалхьи гьабизе,lebaitas
902,krank werden::V,унтизе,läžegata
903,krank sein::V,унтизе,läžuda
904,schmerzen::V,унтизе,kibištada
905,husten::V,хъегӏизе,rügda
906,genesen::V,лъилъизе,tervehtuda
907,sterben::V,хвезе,kolda
908,umkommen::V,гьалаглъизе,kolda
909,sich bewegen::V,багъаризе,likkuda
910,sich bewegen::V,багъаргъизе,likkuda
911,sich rühren::V,багъаризе,likahtada
912,sich rühren::V,багъаризе,kubahtada
913,sich erheben::V,тӏадебахъине,nousta
914,sich erheben::V,бахъине,nousta
915,sich setzen::V,гӏодов чӏезе,išttas
916,hinfallen::V,щапизе,langeta
917,laufen::V,хьвадизе,kävuda
918,schreiten::V,чӏезе,astta
919,schreiten::V,чӏезе,haškta
920,spazierengehen::V,тира-сверизе,kävelta
921,eilen::V,ракӏхӏалакине,kiruhtada
922,eilen::V,дуризе,kiruhtada
923,sich beeilen::V,дуризе,kiruhtada
924,sich beeilen::V,гӏедегӏизе,kiruhtada
925,sausen::V,тӏуризе,fun'urta
926,rennen::V,бекеризе,joksta
927,springen::V,кӏанцӏизе,hüptä
928,klettern::V,хархадизе,libuda
929,schaukeln::V,гьерщезе,čibuda
930,kriechen::V,хъурщизе,ličtas
931,schwimmen::V,лъедезе,ujuda
932,tauchen::V,букъардизе,čukautas
933,rudern::V,хазе,souta
934,fahren::V,ине,ajada
935,fahren::V,ине,ajelda
936,fliegen::V,боржине,leta
937,gehen::V,ине,mända
938,gehen::V,ине,kävuda
939,weggehen::V,ине,päzda
940,weggehen::V,ине,lähtta
941,abfahren::V,къокъине,tönduda
942,anhalten::V,чӏезе,seižutadas
943,anhalten::V,тархъизе,seižutadas
944,anhalten::V,лъалхъизе,seižutadas
945,hineingehen::V,тӏаделъугьине,mända südäimehe
946,eintreten::V,лъугьине,tulda
947,kommen::V,бачӏине,tulda
948,ankommen::V,щвезе,tulda
949,ankommen::V,тӏадебачӏине,tulda
950,zurückkommen::V,тадбуссине,pörtas
951,zurückkommen::V,тӏадбуссине,pörtas
952,bleiben::V,чӏезе,jäda
953,bleiben::V,хутӏизе,jäda
954,warten::V,чӏезе,varastada
955,erwarten::V,балагьизе,varastada
956,suchen::V,балагьизе,ectä
957,finden::V,батизе,löuta
958,versuchen::V,хӏалбихьизе,ladida
959,versuchen::V,хӏалбихьизе,rohkaita
960,vorbereiten::V,хӏадурлъизабизе,vaumita
961,lieben::V,балай бегьизе,armastada
962,mögen::V,бокьизе,navedida
963,lachen::V,белъизе,nagrda
964,weinen::V,гӏодизе,itkta
965,schimpfen::V,гъанчдезе,laidas
966,schimpfen::V,гъанчдезе,pačatada
967,sich ärgern::V,вагъизе,rändüda
968,sich ärgern::V,ццида́хине,rändüda
969,sich fürchten::V,хӏинкъизе,varaita
970,fürchten::V,беркъазе,varaita
971,fürchten::V,хӏинкъа-къазе,varaita
972,fliehen::V,лъутизе,pageta
973,flüchten::V,лъутизе,pageta
974,flüchten::V,лъутизе,joksta
975,sehen::V,бихьизе,nähta
976,anschauen::V,бертӏамизе,kacta
977,anschauen::V,балагьизе,kacta
978,ansehen::V,бала-гъалагьизе,kacta
979,hören::V,рагӏизе,kulda
980,zuhören::V,гӏенеккизе,kundeltas
981,probieren::V,кӏалдиб хъва́зе,mujada
982,probieren::V,чӏамизе,mujada
983,riechen::V,су́нтӏизе,rižada
984,fühlen::V,чӏвазе,mujada
985,zu sehen sein::V,бихьизе,näguda
986,vernehmen::V,рагӏизе,kulištada
987,frieren::V,цӏорозе,kül'mdä
988,tun::V,гьабизе,tehta
989,können::V,кӏвезе,voida
990,können::V,кӏвезе,mahtta
991,können::V,лъазе,voida
992,können::V,лъазе,mahtta
993,wollen::V,бокьизе,himoita
994,wollen::V,бокьизе,tahtoida
995,anfangen::V,байбихьизе,zavottä
996,anfangen::V,байбихьизе,augotada
997,beenden::V,тӏубазабизе,loptä
998,beenden::V,лъугӏизабизе,loptä
999,aufhören::V,бахъизе,loptas
1000,gelingen::V,бахъизе,lähtta
1001,gelingen::V,бахъизе,tehtas
1002,geraten::V,бахъизе,tulda
1003,öffnen::V,рагьизе,avaita
1004,schließen::V,къазе,saubata
1005,stellen::V,чӏвазе,panda
1006,stellen::V,чӏвазе,seižutada
1007,setzen::V,рекӏинабизе,ištutada
1008,setzen::V,гӏодор чӏезаризе,ištutada
1009,legen::V,лъезе,panda
1010,berühren::V,хъвазе,koskta
1011,berühren::V,хъвазе,käziduda
1012,verbinden::V,хьухьине,ühtenzoitta
1013,verbinden::V,бухьине,ühtenzoitta
1014,bedecken::V,кквезе,katta
1015,bedecken::V,кквезе,peitta
1016,aufhängen::V,базе,riputada
1017,anzünden::V,бакизе,sütutada
1018,anzünden::V,рекӏинабизе,sütutada
1019,zurücklassen::V,тезе,jätta
1020,verlieren::V,билизабизе,kadotada
1021,fallen lassen::V,бортизабизе,kirbotada
1022,machen::V,гьабизе,säta
1023,machen::V,гьабизе,tehta
1024,herstellen::V,гьабизе,tehta
1025,herstellen::V,хӏадурлъизабизе,tehta
1026,bauen::V,базе,leta
1027,bauen::V,базе,sauda
1028,bauen::V,гьабизе,leta
1029,bauen::V,гьабизе,sauda
1030,reparieren::V,къачӏазе,koheta
1031,verbessern::V,лъикӏлъизабизе,paremboita
1032,ändern::V,хисизабизе,vajehtada
1033,graben::V,бухъизе,kaida
1034,graben::V,бухъизе,čongoida
1035,beugen::V,хьетӏизабизе,koverta
1036,biegen::V,гьетӏизабизе,painda
1037,drehen::V,тиризабизе,punotada
1038,drehen::V,свердизабизе,punotada
1039,wenden::V,бегизе,käta
1040,wenden::V,бегизе,kärauta
1041,umdrehen::V,бегизе,käta
1042,umdrehen::V,бега-битӏизе,käta
1043,heben::V,борхизе,leta
1044,hochheben::V,борхалъизабизе,libutada
1045,hochheben::V,борхизе,libutada
1046,ergreifen::V,кквезе,tabata
1047,halten::V,кквезе,pidada
1048,drücken::V,къазе,painda
1049,drücken::V,къанцӏу́зе,painda
1050,drücken::V,къвал ба́зе,painda
1051,schieben::V,хъилдизе,žigutada
1052,kratzen::V,хачазе,künstä
1053,lecken::V,чӏикӏизе,nolda
1054,beißen::V,хӏанчӏизе,purda
1055,beißen::V,хӏанчӏизе,hambastada
1056,beißen::V,хӏанчӏизабизе,purda
1057,beißen::V,хӏанчӏизабизе,hambastada
1058,abreißen::V,тӏезе,ratketa
1059,abreißen::V,тӏезабизе,ratketa
1060,abschneiden::V,къотӏизе,čapata
1061,abschneiden::V,къотӏизе,leikata
1062,binden::V,бухьине,sidoda
1063,stecken::V,къазабизе,čokaita
1064,brechen::V,бекизе,katkaita
1065,klopfen::V,дванкезе,kolkotada
1066,hauen::V,базе,löda
1067,kleben::V,бацӏцӏине,klejata
1068,reiben::V,хачазе,hosta
1069,reiben::V,хачазе,törkita
1070,reiben::V,хачазе,jorotada
1071,streichen::V,бахине,voita
1072,streichen::V,жужазе,voita
1073,schleifen::V,лъухьизе,hijoida
1074,schleifen::V,лъухьизе,teravzoitta
1075,schneiden::V,къотӏизе,leikata
1076,rütteln::V,багъа-бачаризабизе,heilutada
1077,schütteln::V,кӏобокӏизе,pudištada
1078,schwenken::V,гьесадизе,maihutada
1079,schwenken::V,хьвагӏезабизе,maihutada
1080,schütten::V,тӏезе,valada
1081,füllen::V,цӏезабизе,täutta
1082,einwickeln::V,жемизе,kärdä
1083,tragen::V,баччизе,kantta
1084,tragen::V,баччизе,kandišta
1085,schleppen::V,бехъерхъизе,vedätada
1086,ziehen::V,цӏазе,vedada
1087,aufbewahren::V,цӏунизе,kaita
1088,werfen::V,рехизе,čuta
1089,werfen::V,рехизе,tactä
1090,fangen::V,кквезе,püta
1091,packen::V,кквезе,tabata
1092,verstecken::V,бахчизе,peitta
1093,teilen::V,бикьизе,jagada
1094,schicken::V,битӏизе,oigeta
1095,bringen::V,баччизе,veda
1096,hinzufügen::V,жубазе,ližata
1097,bekommen::V,щвезе,sada
1098,erhalten::V,щвезе,sada
1099,erhalten::V,босизе,sada
1100,nehmen::V,босизе,otta
1101,wählen::V,бищизе,valita
1102,auswählen::V,тӏасабищизе,valita
1103,bewahren::V,цӏунизе,kaita
1104,behindern::V,квекӏен гьабизе,telustada
1105,verderben::V,хвезабизе,travida
1106,beschädigen::V,галгъазабизе,satatada
1107,zerbrechen::V,щущазабизе,mureta
1108,zerreißen::V,бихъизе,rebitada
1109,zerstören::V,биххизабизе,mureta
1110,verbrennen::V,бухӏизе,poltta
1111,geben::V,кьезе,antta
1112,reichen::V,кьезе,antta
1113,schenken::V,кьезе,lahjoita
1114,versprechen::V,назру гьабизе,toivotada
1115,wünschen::V,бокьизе,toivotada
1116,loben::V,беццизе,kitta
1117,loben::V,бецца-бекъизе,kitta
1118,küssen::V,баизе,tervehtada
1119,wiegen::V,чӏучӏадизабизе,likutada
1120,zudecken::V,тӏадбигъине,katta
1121,wecken::V,бигьинабизе,noustatada
1122,zeigen::V,бихьизабизе,ozutada
1123,führen::V,бачине,astutada
1124,lehren::V,малъизе,opeta
1125,lehren::V,цӏализабизе,opeta
1126,unterrichten::V,цӏализабизе,opeta
1127,aufziehen::V,гӏезабизе,kazvatada
1128,leiten::V,нухмалъи гьабизе,ohjata
1129,antreiben::V,гӏедегӏизабизе,rigehtoitta
1130,einladen::V,ахӏизе,kucta
1131,einladen::V,тӏадеахӏизе,kucta
1132,vereinigen::V,цолъизабизе,ühtenzoitta
1133,besuchen::V,баккизе,rižada
1134,besuchen::V,хьвадизе,rižada
1135,treffen::V,дандчӏвазе,vastata
1136,sich versammeln::V,данделъизе,kägeta
1137,sich versammeln::V,данделъизе,sätas
1138,sich versammeln::V,бакӏаризе,kägeta
1139,sich versammeln::V,бакӏаризе,sätas
1140,spielen::V,басандизе,väta
1141,singen::V,ахӏизе,pajatada
1142,tanzen::V,кьурдизе,kargaita
1143,sich trennen::V,батӏалъизе,erigata
1144,verlassen::V,тезе,jätta
1145,verlassen::V,рехунтезе,jätta
1146,retten::V,хвасар гьабизе,päzutada
1147,retten::V,хвасарлъизабизе,päzutada
1148,bewachen::V,цӏунизе,varjoita
1149,schützen::V,цӏунизе,kaita
1150,verteidigen::V,цӏунизе,kaita
1151,sich schlagen::V,багъизе,torata
1152,schießen::V,речӏчӏизе,ampta
1153,siegen::V,бергьине,vägestada
1154,ärgern::V,вагъизавизе,verdutada
1155,ärgern::V,вагъизавизе,rändütada
1156,schlagen::V,кьабизе,löda
1157,schlagen::V,кьабизе,iškta
1158,treten::V,мал тункизе,peksta
1159,treten::V,мал тункизе,topsta
1160,stechen::V,къазабизе,pystiä
1161,stoßen::V,тункизе,iškta
1162,stoßen::V,тункизе,pudištada
1163,stoßen::V,хъилдизе,iškta
1164,stoßen::V,хъилдизе,pudištada
1165,stehlen::V,щинкӏизабизе,vargastada
1166,stören::V,квекӏен гьабизе,keskustada
1167,stören::V,татубахъи гьабизе,keskustada
1168,belästigen::V,рахӏатхвезабизе,tartuteldas
1169,verbergen::V,бахчизе,katelda
1170,verbergen::V,балъго тезе,katelda
1171,täuschen::V,божуда рекӏкӏ гьабизе,manitada
1172,täuschen::V,гуккизе,manitada
1173,betrügen::V,хӏилла гьабизе,manitada
1174,betrügen::V,сандирахълъи гьабизе,manitada
1175,töten::V,чӏвазе,rikta
1176,töten::V,чӏвазе,surmita
1177,wohnen::V,яшав гьабизе,eläda
1178,arbeiten::V,хӏалтӏизе,rata
1179,sammeln::V,бакӏаризе,kogota
1180,pflücken::V,бетӏизе,poimda
1181,jagen::V,чан гьабизе,mecata
1182,fischen::V,ччугӏа кквезе,kalatada
1183,fassen::V,кквезе,tabata
1184,hüten::V,кваназабизе,paimeta
1185,treiben::V,гъезе,ajada
1186,anbinden::V,бухьине,küttestada
1187,anbinden::V,бухьине,sidoda
1188,füttern::V,кваназабизе,sötta
1189,melken::V,бечӏчӏизе,lüpsta
1190,hacken::V,чӏвазе,sauda
1191,gießen::V,лъалъазе,valada
1192,reifen::V,барщизе,küpseta
1193,zubereiten::V,бежа-белъине,vaumištada
1194,kochen::V,белъине,keitta
1195,backen::V,базе,paštta
1196,braten::V,бежизе,žarda
1197,umrühren::V,багъаризе,segoitada
1198,stricken::V,хьухьине,kudoda
1199,nähen::V,букъизе,ombelta
1200,färben::V,кьер гьабизе,mujutada
1201,reinigen::V,бацӏцӏине,puhtastada
1202,waschen::V,чуризе,pesta
1203,abwischen::V,бацӏцӏине,pühktä
1204,spülen::V,хулизе,huhtoida
1205,fegen::V,лъухьизе,pühkta
1206,kehren::V,лъухьизе,uhoita
1207,baden::V,чордезе,kül'ptäs
1208,ausziehen::V,бахъизе,riičta
1209,ausziehen::V,бахъизе,rušta
1210,anziehen::V,ретӏине,panda päle
1211,anziehen::V,ретӏине,panda kädehe
1212,anziehen::V,ретӏине,panda jaugha
1213,sich anziehen::V,ретӏине,sobdas
1214,kämmen::V,хазе,harjata
1215,schmücken::V,чӏухӏизабизе,čomitada
1216,sagen::V,бицине,sanuda
1217,sprechen::V,бицине,pagišta
1218,reden::V,гаргадизе,pagišta
1219,sich unterhalten::V,гаргадизе,lodaita
1220,fragen::V,цӏехезе,küzuda
1221,fragen::V,гьикъизе,küzuda
1222,bitten::V,гьаризе,pakita
1223,erzählen::V,бицине,sanuda
1224,erzählen::V,бицине,starinoita
1225,mitteilen::V,лъазабизе,tedotada
1226,nennen::V,цӏар лъезе,nimitada
1227,rufen::V,ахӏизе,kucta
1228,prahlen::V,беццаризе,kittäs
1229,übersetzen::V,буссинабизе,käta
1230,denken::V,ургъизе,meletada
1231,glauben::V,божизе,uskta
1232,bemerken::V,берречӏчӏизе,homaita
1233,erkennen::V,лъазе,tundištada
1234,erkennen::V,батӏаго бахъизе,tundištada
1235,begreifen::V,бичӏчӏизе,tabata
1236,lernen::V,цӏализе,opetas
1237,wissen::V,лъазе,teta
1238,sich erinnern an::V,ракӏалде щвезе,johtutada
1239,vergessen::V,кӏочене,unohtada
1240,messen::V,борцине,märita
1241,zählen::V,рикӏкӏине,lugeda
1242,rechnen::V,рикӏкӏине,lugeda
1243,lesen::V,цӏализе,lugeda
1244,malen::V,бахъизе,pirta
1245,zeichnen::V,бахъизе,pirta
1246,schreiben::V,хъвазе,kirjutada
1247,besitzen::V,щвезе,omištada
1248,besitzen::V,бу́кӏине,omištada
1249,kaufen::V,босизе,ostta
1250,verkaufen::V,бичизе,möda
1251,bezahlen::V,кьезе,maksta
1252,zahlen::V,кьезе,maksta
1253,ertragen::V,баччизе,tirpta
1254,Auge::N,,sil'm
1255,Sehne::N,,jände
1256,Funke::N,,kibin
1257,Moor::N,,so
1258,Elch::N,,hirb'
1259,Beere::N,,marj
1260,Gedächtnis::N,,mušt
1261,Ton::N,,kulund
1262,Winkel::N,,čoga
1263,Winkel::N,,saum
1264,Menge::N,,äjüz'
1265,Stütze::N,,tugi
1266,Figur::N,,figur
1267,Schuh::N,,keng'
1268,Schnur::N,,nor
1269,Leine::N,,talutimnor
1270,Geschäft::N,,biznes
1271,voll::A,,täuz'
1272,lange::ADV,,hätken
1273,später::ADV,,möhemba
1274,nicht::ADV,,ei
1275,schon::ADV,,jo
1276,durch::PRP,,läbi
1277,durch::PRP,,kal't
1278,alles::PRN,,kaik
1279,rühren::V,,likutada
1280,scheinen::V,,näguda
1281,aufheben::V,,leta
1282,lassen::V,,käskta
1283,sich waschen::V,,pestas
1284,verstehen::V,,el'geta
1285,verstehen::V,,toimetada
1286,beherrschen::V,,valdoita
