,Concept_ID,et,se
1690,Gedächtnis::N,mälu,muitu
1691,Gedächtnis::N,mälu,mušto
1692,Gedächtnis::N,mälu,moštt
1693,Gedächtnis::N,mälu,мушт
1694,Gedächtnis::N,mälu,мӣлл
1695,Verstand::N,aru,jiermie
1696,Verstand::N,aru,goerkesh
1697,Verstand::N,aru,miella
1698,Verstand::N,aru,jiermme
1699,Verstand::N,aru,jierbmi
1700,Verstand::N,aru,fiät'tu
1701,Verstand::N,aru,toolk
1702,Verstand::N,aru,jeä´rmm
1703,Verstand::N,aru,fi´ttjõs
1704,Verstand::N,aru,мӣлл
1705,Verstand::N,aru,то̄ӆӆк
1706,Verstand::N,mõistus,jiermie
1707,Verstand::N,mõistus,goerkesh
1708,Verstand::N,mõistus,miella
1709,Verstand::N,mõistus,jiermme
1710,Verstand::N,mõistus,jierbmi
1711,Verstand::N,mõistus,fiät'tu
1712,Verstand::N,mõistus,toolk
1713,Verstand::N,mõistus,jeä´rmm
1714,Verstand::N,mõistus,fi´ttjõs
1715,Verstand::N,mõistus,мӣлл
1716,Verstand::N,mõistus,то̄ӆӆк
1717,Sinn::N,tähendus,mïele
1718,Sinn::N,tähendus,våajnoe
1719,Sinn::N,tähendus,sisadno
1720,Sinn::N,tähendus,mierkkidus
1721,Sinn::N,tähendus,mearkkašupmi
1722,Sinn::N,tähendus,mēinnet
1723,Sinn::N,tähendus,me'rhâšuṃe
1724,Sinn::N,tähendus,mieḷâ
1725,Sinn::N,tähendus,miõll
1726,Sinn::N,tähendus,юрт
1727,Sinn::N,tähendus,то̄ӆӆк
1728,Grund::N,põhjus,sjïeke
1729,Grund::N,põhjus,sivva
1730,Grund::N,põhjus,sivva
1731,Grund::N,põhjus,suijâ
1732,Grund::N,põhjus,ää´šš
1733,Grund::N,põhjus,а̄шшь
1734,Wahrheit::N,tõde,rïektesvoete
1735,Wahrheit::N,tõde,saetniesvoete
1736,Wahrheit::N,tõde,sádnesvuohta
1737,Wahrheit::N,tõde,duohtavuohta
1738,Wahrheit::N,tõde,tuo'tâvuotâ
1739,Wahrheit::N,tõde,tuõđâšvuõtt
1740,Wahrheit::N,tõde,зо̄абэль
1741,Gespräch::N,kõne,gaskestalleme
1742,Gespräch::N,kõne,ságastibme
1743,Gespräch::N,kõne,ságastallam
1744,Gespräch::N,kõne,ságastallan
1745,Gespräch::N,kõne,ráđ̣ádâllâm
1746,Gespräch::N,kõne,мо̄а̄йнас
1747,Gespräch::N,vestlus,gaskestalleme
1748,Gespräch::N,vestlus,ságastibme
1749,Gespräch::N,vestlus,ságastallam
1750,Gespräch::N,vestlus,ságastallan
1751,Gespräch::N,vestlus,ráđ̣ádâllâm
1752,Gespräch::N,vestlus,мо̄а̄йнас
1753,Märchen::N,muinasjutt,heamture
1754,Märchen::N,muinasjutt,dålusj subtsas
1755,Märchen::N,muinasjutt,máinnas
1756,Märchen::N,muinasjutt,cukca
1757,Märchen::N,muinasjutt,maainâs
1758,Märchen::N,muinasjutt,maainâs
1759,Märchen::N,muinasjutt,ба̄йхьк
1760,Märchen::N,muinasjutt,мо̄а̄йнас
1761,Erzählung::N,jutustus,gåata
1762,Erzählung::N,jutustus,vaajese
1763,Erzählung::N,jutustus,soptsese
1764,Erzählung::N,jutustus,giehtto
1765,Erzählung::N,jutustus,mujttalus
1766,Erzählung::N,jutustus,muitalus
1767,Erzählung::N,jutustus,maainâs
1768,Erzählung::N,jutustus,maainâs
1769,Erzählung::N,jutustus,мо̄а̄йнас
1770,Nachricht::N,teade,dïjre
1771,Nachricht::N,teade,diedádus
1772,Nachricht::N,teade,diededibme
1773,Nachricht::N,teade,sáhka
1774,Nachricht::N,teade,saahâ
1775,Nachricht::N,teade,a'lmottâs
1776,Nachricht::N,teade,saakk
1777,Nachricht::N,teade,i´lmmtõs
1778,Nachricht::N,teade,со̄а̄гк
1779,Neuigkeit::N,uudis,saernie
1780,Neuigkeit::N,uudis,ådås
1781,Neuigkeit::N,uudis,sáhka
1782,Neuigkeit::N,uudis,sáhka
1783,Neuigkeit::N,uudis,uuđâs
1784,Neuigkeit::N,uudis,saakk
1785,Neuigkeit::N,uudis,о̄дтс
1786,Neuigkeit::N,uudis,со̄а̄гк
1787,Name::N,nimi,nomme
1788,Name::N,nimi,namma
1789,Name::N,nimi,namma
1790,Name::N,nimi,nommâ
1791,Name::N,nimi,nõmm
1792,Name::N,nimi,нэ̄мм
1793,Rätsel::N,mõistatus,mojnestimmie
1794,Rätsel::N,mõistatus,árvvádus
1795,Rätsel::N,mõistatus,árvádus
1796,Rätsel::N,mõistatus,arvâdâs
1797,Rätsel::N,mõistatus,a´rvvtõs
1798,Rätsel::N,mõistatus,а̄ррьв
1799,Rede::N,kõne,håaleme
1800,Rede::N,kõne,hålla
1801,Rede::N,kõne,sáhka
1802,Rede::N,kõne,hástu
1803,Rede::N,kõne,са̄ррнмушш
1804,Sprache::N,keel,gïele
1805,Sprache::N,keel,giella
1806,Sprache::N,keel,giella
1807,Sprache::N,keel,kieḷâ
1808,Sprache::N,keel,ǩiõll
1809,Sprache::N,keel,кӣлл
1810,Stimme::N,hääl,tjoeje
1811,Stimme::N,hääl,jiedna
1812,Stimme::N,hääl,giella
1813,Stimme::N,hääl,jietna
1814,Stimme::N,hääl,jieṇâ
1815,Stimme::N,hääl,jiõnn
1816,Stimme::N,hääl,ӣнн
1817,Wort::N,sõna,baakoe
1818,Wort::N,sõna,báhko
1819,Wort::N,sõna,sátni
1820,Wort::N,sõna,pááhu
1821,Wort::N,sõna,sää´nn
1822,Wort::N,sõna,са̄ннҍ
1823,Zeichen::N,märk,væhta
1824,Zeichen::N,märk,mærkka
1825,Zeichen::N,märk,mearka
1826,Zeichen::N,märk,merkkâ
1827,Zeichen::N,märk,meârkk
1828,Zeichen::N,märk,тӣххт
1829,Ruf::N,hüüe,ruodja
1830,Ruf::N,hüüe,tjuorvas
1831,Ruf::N,hüüe,čurvestat
1832,Ruf::N,hüüe,koččom
1833,Ruf::N,hüüe,pákkum
1834,Ruf::N,hüüe,čuârvvmoš
1835,Lärm::N,müra,stujmie
1836,Lärm::N,müra,juhtsa
1837,Lärm::N,müra,šlápma
1838,Lärm::N,müra,ruojâ
1839,Lärm::N,müra,šlaaṃâ
1840,Lärm::N,müra,šuumm'mõš
1841,Lärm::N,müra,шэҏҏ
1842,Lärm::N,müra,ё̄афф
1843,Laut::N,hääl,tjoeje
1844,Laut::N,hääl,jiedna
1845,Laut::N,hääl,jietna
1846,Laut::N,hääl,jieṇâ
1847,Laut::N,hääl,jiõnn
1848,Laut::N,hääl,ӣнн
1849,Ton::N,toon,tjoeje
1850,Ton::N,toon,tåvnnå
1851,Ton::N,toon,tjuodja
1852,Ton::N,toon,šuokŋa
1853,Ton::N,toon,nuot'tâ
1854,Ton::N,toon,suõmm
1855,Ton::N,toon,ӣнн
1856,Lied::N,laul,laavloe
1857,Lied::N,laul,lávla
1858,Lied::N,laul,lávlla
1859,Lied::N,laul,laavlâ
1860,Lied::N,laul,laaul
1861,Lied::N,laul,ла̄ввл
1862,Ruhe::N,rahu,frïere
1863,Ruhe::N,rahu,raeffie
1864,Ruhe::N,rahu,vuojŋadibme
1865,Ruhe::N,rahu,vuojŋadallam
1866,Ruhe::N,rahu,ráfi
1867,Ruhe::N,rahu,máššu
1868,Ruhe::N,rahu,vuo'iŋâstus
1869,Ruhe::N,rahu,ráávhu
1870,Ruhe::N,rahu,rääuh
1871,Ruhe::N,rahu,vuâŋŋmõš
1872,Ruhe::N,rahu,юэв
1873,Ruhe::N,rahu,вуэӈӈмушш
1874,Ruhe::N,vaikus,frïere
1875,Ruhe::N,vaikus,raeffie
1876,Ruhe::N,vaikus,vuojŋadibme
1877,Ruhe::N,vaikus,vuojŋadallam
1878,Ruhe::N,vaikus,ráfi
1879,Ruhe::N,vaikus,máššu
1880,Ruhe::N,vaikus,vuo'iŋâstus
1881,Ruhe::N,vaikus,ráávhu
1882,Ruhe::N,vaikus,rääuh
1883,Ruhe::N,vaikus,vuâŋŋmõš
1884,Ruhe::N,vaikus,юэв
1885,Ruhe::N,vaikus,вуэӈӈмушш
1886,Leute::N,inimesed,aalmoge
1887,Leute::N,inimesed,ulmutja
1888,Leute::N,inimesed,álbmot
1889,Leute::N,inimesed,viehâ
1890,Leute::N,inimesed,aalmi
1891,Leute::N,inimesed,о̄ллмэ
1892,Volk::N,rahvas,aalmoge
1893,Volk::N,rahvas,álmmuk
1894,Volk::N,rahvas,fuolkke
1895,Volk::N,rahvas,álbmot
1896,Volk::N,rahvas,aalmug
1897,Volk::N,rahvas,aalmi
1898,Volk::N,rahvas,нарэдт
1899,Arbeit::N,töö,barkoe
1900,Arbeit::N,töö,barggo
1901,Arbeit::N,töö,rahtjam
1902,Arbeit::N,töö,bargu
1903,Arbeit::N,töö,pargo
1904,Arbeit::N,töö,tyej̣i
1905,Arbeit::N,töö,likk
1906,Arbeit::N,töö,tue´jj
1907,Arbeit::N,töö,лыххк
1908,Gast::N,külaline,guessie
1909,Gast::N,külaline,guosse
1910,Gast::N,külaline,guossi
1911,Gast::N,külaline,kyes'si
1912,Gast::N,külaline,kue´s's
1913,Gast::N,külaline,кӯссь
1914,Geschenk::N,kingitus,daevere
1915,Geschenk::N,kingitus,sjielege
1916,Geschenk::N,kingitus,vadda
1917,Geschenk::N,kingitus,vattáldahka
1918,Geschenk::N,kingitus,skeaŋka
1919,Geschenk::N,kingitus,adaldâh
1920,Geschenk::N,kingitus,sǩiâŋkk
1921,Geschenk::N,kingitus,тӯмаш
1922,Spiel::N,mäng,spïele
1923,Spiel::N,mäng,stååkedimmie
1924,Spiel::N,mäng,spella
1925,Spiel::N,mäng,stoagos
1926,Spiel::N,mäng,speallu
1927,Spiel::N,mäng,leikkâ
1928,Spiel::N,mäng,siõrr
1929,Spiel::N,mäng,сӣрр
1930,Gesellschaft::N,selts,sïelte
1931,Gesellschaft::N,selts,rádnastallam
1932,Gesellschaft::N,selts,searvi
1933,Gesellschaft::N,selts,servi
1934,Gesellschaft::N,selts,seä´brr
1935,Gesellschaft::N,selts,се̄ббр
1936,Hilfe::N,abi,viehkie
1937,Hilfe::N,abi,viehkke
1938,Hilfe::N,abi,veahkki
1939,Hilfe::N,abi,iše
1940,Hilfe::N,abi,veä´ǩ'ǩ
1941,Hilfe::N,abi,ве̄ххьк
1942,Freund::N,sõber,voelpe
1943,Freund::N,sõber,ráddna
1944,Freund::N,sõber,venak
1945,Freund::N,sõber,ustit
1946,Freund::N,sõber,verdde
1947,Freund::N,sõber,veerdi
1948,Freund::N,sõber,na´zvan
1949,Freund::N,sõber,ка̄ннҌц
1950,Kamerad::N,sõber,guejmie
1951,Kamerad::N,sõber,ráddna
1952,Kamerad::N,sõber,guojmme
1953,Kamerad::N,sõber,guoibmi
1954,Kamerad::N,sõber,kyei'mi
1955,Kamerad::N,sõber,taaurõš
1956,Kamerad::N,sõber,то̄а̄врэшш
1957,Angelegenheit::N,asi,aate
1958,Angelegenheit::N,asi,saake
1959,Angelegenheit::N,asi,ássje
1960,Angelegenheit::N,asi,ášši
1961,Angelegenheit::N,asi,äšši
1962,Angelegenheit::N,asi,ä´šš
1963,Angelegenheit::N,asi,тӯйй
1964,Anzahl::N,arv,taale
1965,Anzahl::N,arv,låhkoe
1966,Anzahl::N,arv,låhko
1967,Anzahl::N,arv,mierre
1968,Anzahl::N,arv,mearri
1969,Anzahl::N,arv,lohkomearra
1970,Anzahl::N,arv,meeṛi
1971,Anzahl::N,arv,mie´rr
1972,Anzahl::N,arv,чӣссел
1973,Anzahl::N,hulk,taale
1974,Anzahl::N,hulk,låhkoe
1975,Anzahl::N,hulk,låhko
1976,Anzahl::N,hulk,mierre
1977,Anzahl::N,hulk,mearri
1978,Anzahl::N,hulk,lohkomearra
1979,Anzahl::N,hulk,meeṛi
1980,Anzahl::N,hulk,mie´rr
1981,Anzahl::N,hulk,чӣссел
1982,Art::N,liik,aarhte
1983,Art::N,liik,sládja
1984,Art::N,liik,tjærdda
1985,Art::N,liik,čearda
1986,Art::N,liik,šlaaj̣â
1987,Art::N,liik,nää´ll
1988,Art::N,liik,на̄лль
1989,Stück::N,tükk,bæhta
1990,Stück::N,tükk,biehkie
1991,Stück::N,tükk,biehkke
1992,Stück::N,tükk,bihttá
1993,Stück::N,tükk,pittá
1994,Stück::N,tükk,káppálâh
1995,Stück::N,tükk,ku´sǩǩ
1996,Stück::N,tükk,кусськ
1997,Teil::N,osa,stuhtje
1998,Teil::N,osa,oasse
1999,Teil::N,osa,bielle
2000,Teil::N,osa,guovllo
2001,Teil::N,osa,oassi
2002,Teil::N,osa,bihttá
2003,Teil::N,osa,uási
2004,Teil::N,osa,vuâ´ss
2005,Teil::N,osa,pie´ǩ'ǩ
2006,Teil::N,osa,кусськ
2007,Hälfte::N,pool,lehkie
2008,Hälfte::N,pool,lahkke
2009,Hälfte::N,pool,bealli
2010,Hälfte::N,pool,peeḷi
2011,Hälfte::N,pool,lâ´ǩǩ
2012,Hälfte::N,pool,pie´ll
2013,Hälfte::N,pool,пе̄лль
2014,Kreis::N,ring,rïngke
2015,Kreis::N,ring,gievlle
2016,Kreis::N,ring,gierdu
2017,Kreis::N,ring,riggee
2018,Kreis::N,ring,kruugg
2019,Kreis::N,ring,круг
2020,Kreuz::N,rist,kroesse
2021,Kreuz::N,rist,ruossa
2022,Kreuz::N,rist,rista
2023,Kreuz::N,rist,ristâ
2024,Kreuz::N,rist,ristt
2025,Kreuz::N,rist,рысст
2026,Linie::N,joon,sïeve
2027,Linie::N,joon,linnja
2028,Linie::N,joon,linjá
2029,Linie::N,joon,linnjá
2030,Linie::N,joon,njuálgus
2031,Linie::N,joon,certldõk
2032,Linie::N,joon,це̄кесь
2033,Strich::N,joon,sïeve
2034,Strich::N,joon,sáhtso
2035,Strich::N,joon,sárggis
2036,Strich::N,joon,čálástâh
2037,Strich::N,joon,certldõk
2038,Strich::N,joon,ця̄кас
2039,Strich::N,joon,це̄кесь
2040,Abstand::N,vahe,gåhkoe
2041,Abstand::N,vahe,gåhkaldahke
2042,Abstand::N,vahe,lahka
2043,Abstand::N,vahe,gasska
2044,Abstand::N,vahe,gaska
2045,Abstand::N,vahe,koskâ
2046,Abstand::N,vahe,kõskk
2047,Abstand::N,vahe,кэ̄сск
2048,Entfernung::N,kaugus,gåhkoe
2049,Entfernung::N,kaugus,gåhkaldahke
2050,Entfernung::N,kaugus,gasska
2051,Entfernung::N,kaugus,mælggat
2052,Entfernung::N,kaugus,gaska
2053,Entfernung::N,kaugus,mátkegaska
2054,Entfernung::N,kaugus,koskâ
2055,Entfernung::N,kaugus,kõskk
2056,Entfernung::N,kaugus,jäämkõskk
2057,Entfernung::N,kaugus,кэ̄сск
2058,Entfernung::N,vahemaa,gåhkoe
2059,Entfernung::N,vahemaa,gåhkaldahke
2060,Entfernung::N,vahemaa,gasska
2061,Entfernung::N,vahemaa,mælggat
2062,Entfernung::N,vahemaa,gaska
2063,Entfernung::N,vahemaa,mátkegaska
2064,Entfernung::N,vahemaa,koskâ
2065,Entfernung::N,vahemaa,kõskk
2066,Entfernung::N,vahemaa,jäämkõskk
2067,Entfernung::N,vahemaa,кэ̄сск
2068,Gegend::N,ümbrus,haerie
2069,Gegend::N,ümbrus,guovvlo
2070,Gegend::N,ümbrus,bájkke
2071,Gegend::N,ümbrus,guovlu
2072,Gegend::N,ümbrus,duovdda
2073,Gegend::N,ümbrus,kuáv'lu
2074,Gegend::N,ümbrus,vu´vdd
2075,Gegend::N,ümbrus,па̄йхьк
2076,Platz::N,ruum,sijjie
2077,Platz::N,ruum,sadje
2078,Platz::N,ruum,sadji
2079,Platz::N,ruum,tááḷu
2080,Platz::N,ruum,tääll
2081,Platz::N,ruum,сайй
2082,Ort::N,paik,sijjie
2083,Ort::N,paik,bájkke
2084,Ort::N,paik,sadje
2085,Ort::N,paik,báiki
2086,Ort::N,paik,päikki
2087,Ort::N,paik,pâi´ǩǩ
2088,Ort::N,paik,сайй
2089,Ort::N,paik,па̄йхьк
2090,Seite::N,pool,bielie
2091,Seite::N,pool,sijddo
2092,Seite::N,pool,bealli
2093,Seite::N,pool,ertti
2094,Seite::N,pool,jeä´rtt
2095,Seite::N,pool,пе̄лль
2096,Seite::N,pool,е̄ммьне
2097,Mitte::N,keskpaik,gaske
2098,Mitte::N,keskpaik,jarnge
2099,Mitte::N,keskpaik,gasska
2100,Mitte::N,keskpaik,guovddaš
2101,Mitte::N,keskpaik,gaskamuddu
2102,Mitte::N,keskpaik,koskâ
2103,Mitte::N,keskpaik,kõskk
2104,Mitte::N,keskpaik,кэ̄сск
2105,Gegenstand::N,ese,daevere
2106,Gegenstand::N,ese,oabme
2107,Gegenstand::N,ese,gávnne
2108,Gegenstand::N,ese,bierggas
2109,Gegenstand::N,ese,ettâ
2110,Gegenstand::N,ese,kápulâh
2111,Gegenstand::N,ese,käu´nn
2112,Gegenstand::N,ese,ка̄ввьн
2113,Sache::N,ese,aate
2114,Sache::N,ese,saake
2115,Sache::N,ese,ássje
2116,Sache::N,ese,ášši
2117,Sache::N,ese,äšši
2118,Sache::N,ese,ä´šš
2119,Sache::N,ese,ве̄шш
2120,Rand::N,äär,raedtie
2121,Rand::N,äär,rabdda
2122,Rand::N,äär,ravda
2123,Rand::N,äär,robdâ
2124,Rand::N,äär,čårr
2125,Rand::N,äär,ruõbdd
2126,Rand::N,äär,рӯммт
2127,Rand::N,äär,ре̄ввьн
2128,Rand::N,serv,raedtie
2129,Rand::N,serv,rabdda
2130,Rand::N,serv,ravda
2131,Rand::N,serv,robdâ
2132,Rand::N,serv,čårr
2133,Rand::N,serv,ruõbdd
2134,Rand::N,serv,рӯммт
2135,Rand::N,serv,ре̄ввьн
2136,Kante::N,kant,raedtie
2137,Kante::N,kant,rabdda
2138,Kante::N,kant,ravda
2139,Kante::N,kant,robdâ
2140,Kante::N,kant,å´rdd
2141,Kante::N,kant,ruõbdd
2142,Kante::N,kant,рӯммт
2143,Kante::N,kant,ре̄ввьн
2144,Ecke::N,nurk,roene
2145,Ecke::N,nurk,kråane
2146,Ecke::N,nurk,náhpo
2147,Ecke::N,nurk,nusske
2148,Ecke::N,nurk,nurki
2149,Ecke::N,nurk,čiehka
2150,Ecke::N,nurk,čiehâ
2151,Ecke::N,nurk,čiõkk
2152,Ecke::N,nurk,suåp'p
2153,Ecke::N,nurk,уггл
2154,Spitze::N,teravik,gietjie
2155,Spitze::N,teravik,snjuhtje
2156,Spitze::N,teravik,gihttje
2157,Spitze::N,teravik,geahči
2158,Spitze::N,teravik,picci
2159,Spitze::N,teravik,keeči
2160,Spitze::N,teravik,ǩie´čč
2161,Spitze::N,teravik,кя̄женч
2162,Ende::N,ots,gietjie
2163,Ende::N,ots,giehtje
2164,Ende::N,ots,geahči
2165,Ende::N,ots,keeči
2166,Ende::N,ots,puäš'š
2167,Ende::N,ots,ке̄джь
2168,Ende::N,jupp,gietjie
2169,Ende::N,jupp,giehtje
2170,Ende::N,jupp,geahči
2171,Ende::N,jupp,keeči
2172,Ende::N,jupp,puäš'š
2173,Ende::N,jupp,ке̄джь
2174,Loch::N,auk,raejkie
2175,Loch::N,auk,rájgge
2176,Loch::N,auk,ráigi
2177,Loch::N,auk,räigi
2178,Loch::N,auk,loikk
2179,Loch::N,auk,râi´ǧǧ
2180,Loch::N,auk,ра̄ййк
2181,Winkel::N,nurk,skaavhte
2182,Winkel::N,nurk,tjiehka
2183,Winkel::N,nurk,soahppa
2184,Winkel::N,nurk,čiehka
2185,Winkel::N,nurk,sogge
2186,Winkel::N,nurk,suåp'p
2187,Winkel::N,nurk,уггл
2188,Muster::N,muster,goere
2189,Muster::N,muster,girjja
2190,Muster::N,muster,girjjit
2191,Muster::N,muster,kovos
2192,Muster::N,muster,кыррьй
2193,Muster::N,muster,кырьйнесс
2194,Größe::N,suurus,ståaroe
2195,Größe::N,suurus,stuorrudahka
2196,Größe::N,suurus,stūrrodat
2197,Größe::N,suurus,mahtodat
2198,Größe::N,suurus,allodat
2199,Größe::N,suurus,stuá'ṛudâh
2200,Größe::N,suurus,роаӈӈьк
2201,Länge::N,pikkus,gåhkoe
2202,Länge::N,pikkus,guhkkudahka
2203,Länge::N,pikkus,guhkkodat
2204,Länge::N,pikkus,kukkodâh
2205,Länge::N,pikkus,õllâdvuõtt
2206,Länge::N,pikkus,куххьквӯдт
2207,Höhe::N,kõrgus,jalloe
2208,Höhe::N,kõrgus,jalladahke
2209,Höhe::N,kõrgus,alludahka
2210,Höhe::N,kõrgus,allatvuohta
2211,Höhe::N,kõrgus,allodat
2212,Höhe::N,kõrgus,aḷodâh
2213,Höhe::N,kõrgus,âlladvuõtt
2214,Höhe::N,kõrgus,э̄ллвӯдт
2215,Gewicht::N,kaal,leavloe
2216,Gewicht::N,kaal,dædda
2217,Gewicht::N,kaal,låssudahka
2218,Gewicht::N,kaal,deaddu
2219,Gewicht::N,kaal,tiäd'du
2220,Gewicht::N,kaal,teäd'd
2221,Gewicht::N,kaal,тя̄ннт
2222,Gewicht::N,kaal,вӣссь
2223,Gewicht::N,raskus,leavloe
2224,Gewicht::N,raskus,dædda
2225,Gewicht::N,raskus,låssudahka
2226,Gewicht::N,raskus,deaddu
2227,Gewicht::N,raskus,tiäd'du
2228,Gewicht::N,raskus,teäd'd
2229,Gewicht::N,raskus,тя̄ннт
2230,Gewicht::N,raskus,вӣссь
2231,Menge::N,arv,mierie
2232,Menge::N,arv,ållo
2233,Menge::N,arv,mearri
2234,Menge::N,arv,doahkki
2235,Menge::N,arv,meeṛi
2236,Menge::N,arv,tukk
2237,Menge::N,arv,mie´rr
2238,Menge::N,arv,туххк
2239,Menge::N,arv,ла̄ннҍт
2240,Menge::N,hulk,mierie
2241,Menge::N,hulk,ållo
2242,Menge::N,hulk,mearri
2243,Menge::N,hulk,doahkki
2244,Menge::N,hulk,meeṛi
2245,Menge::N,hulk,tukk
2246,Menge::N,hulk,mie´rr
2247,Menge::N,hulk,туххк
2248,Menge::N,hulk,ла̄ннҍт
2249,Haufen::N,hunnik,deava
2250,Haufen::N,hunnik,håevkie
2251,Haufen::N,hunnik,hårre
2252,Haufen::N,hunnik,látna
2253,Haufen::N,hunnik,laaṇâ
2254,Haufen::N,hunnik,laađđ
2255,Haufen::N,hunnik,поанн
2256,Reihe::N,rivi,raajroe
2257,Reihe::N,rivi,rájddo
2258,Reihe::N,rivi,gurgadas
2259,Reihe::N,rivi,kuáḷus
2260,Reihe::N,rivi,riâd'd
2261,Reihe::N,rivi,по̄ллт
2262,Boot::N,paat,vïnhtse
2263,Boot::N,paat,vanás
2264,Boot::N,paat,vanntsa
2265,Boot::N,paat,fanas
2266,Boot::N,paat,voonâs
2267,Boot::N,paat,käärbis
2268,Boot::N,paat,võõnâs
2269,Boot::N,paat,вэнс
2270,Ruder::N,aer,aajroe
2271,Ruder::N,aer,ájrro
2272,Ruder::N,aer,áiru
2273,Ruder::N,aer,áiru
2274,Ruder::N,aer,äirr
2275,Ruder::N,aer,а̄ррьй
2276,Schlitten::N,saan,slærra
2277,Schlitten::N,saan,tjïelhke
2278,Schlitten::N,saan,gieris
2279,Schlitten::N,saan,tjielkká
2280,Schlitten::N,saan,gielká
2281,Schlitten::N,saan,kiäl'kká
2282,Schlitten::N,saan,saan
2283,Schlitten::N,saan,ǩeâlkk
2284,Schlitten::N,saan,со̄а̄н
2285,Ski::N,suusk,treavka
2286,Ski::N,suusk,sabek
2287,Ski::N,suusk,sabet
2288,Ski::N,suusk,saaveeh
2289,Ski::N,suusk,koolâs
2290,Ski::N,suusk,коаллас
2291,Ski::N,suusk,са̄вехь
2292,Lagerfeuer::N,lõke,dålle
2293,Lagerfeuer::N,lõke,sajijdållå
2294,Lagerfeuer::N,lõke,dolla
2295,Lagerfeuer::N,lõke,tullâ
2296,Lagerfeuer::N,lõke,toll
2297,Lagerfeuer::N,lõke,то̄лл
2298,Last::N,koorem,maajsoe
2299,Last::N,koorem,noade
2300,Last::N,koorem,guorbmi
2301,Last::N,koorem,kye'rmi
2302,Last::N,koorem,nue´đđ
2303,Last::N,koorem,kue´rmm
2304,Last::N,koorem,нуэдът
2305,Gang::N,käik,vaedtseme
2306,Gang::N,käik,mannulahka
2307,Gang::N,käik,johtu
2308,Gang::N,käik,jotteem
2309,Gang::N,käik,joto
2310,Gang::N,käik,jäl'lmõš
2311,Gang::N,käik,ёадтмушш
2312,Gang::N,käik,ёадтҌмушш
2313,Schritt::N,samm,sïlle
2314,Schritt::N,samm,lávkke
2315,Schritt::N,samm,lávki
2316,Schritt::N,samm,lävkki
2317,Schritt::N,samm,läu´ǩǩ
2318,Schritt::N,samm,ла̄ффьк
2319,Norden::N,põhi,noerhte
2320,Norden::N,põhi,nuortta
2321,Norden::N,põhi,davvi
2322,Norden::N,põhi,taṿe
2323,Norden::N,põhi,tâ´vv
2324,Norden::N,põhi,таввял
2325,Süden::N,lõuna,åarjel
2326,Süden::N,lõuna,oarjje
2327,Süden::N,lõuna,lulli
2328,Süden::N,lõuna,mäddi
2329,Süden::N,lõuna,kesipieg'gâ
2330,Süden::N,lõuna,saujj
2331,Süden::N,lõuna,со̄а̄ййв
2332,Westen::N,lääs,jillie
2333,Westen::N,lääs,alle
2334,Westen::N,lääs,oarji
2335,Westen::N,lääs,uár'ji
2336,Westen::N,lääs,viõstâr
2337,Westen::N,lääs,вуэрьял
2338,Osten::N,ida,luvlie
2339,Osten::N,ida,lulle
2340,Osten::N,ida,nuorta
2341,Osten::N,ida,nuor'ttâ
2342,Osten::N,ida,nuõrti
2343,Osten::N,ida,нуҏҏьт
2344,Holz::N,puu,moere
2345,Holz::N,puu,muorra
2346,Holz::N,puu,muorra
2347,Holz::N,puu,muoṛâ
2348,Holz::N,puu,muõrr
2349,Holz::N,puu,мӯрр
2350,Brett::N,saelaud,fealloe
2351,Brett::N,saelaud,fiello
2352,Brett::N,saelaud,lávdi
2353,Brett::N,saelaud,lyev'di
2354,Brett::N,saelaud,lu´vdd
2355,Brett::N,saelaud,лаййт
2356,Platte::N,plaat,spaagkoe
2357,Platte::N,plaat,skierro
2358,Platte::N,plaat,skearru
2359,Platte::N,plaat,ráptu
2360,Platte::N,plaat,ка̄ррьт
2361,Stütze::N,tugi,dovtege
2362,Stütze::N,tugi,dåarjege
2363,Stütze::N,tugi,tsagge
2364,Stütze::N,tugi,nihta
2365,Stütze::N,tugi,duvdda
2366,Stütze::N,tugi,caggi
2367,Stütze::N,tugi,cagge
2368,Stütze::N,tugi,cõgldõk
2369,Stütze::N,tugi,стуэлльп
2370,Stange::N,latt,staavra
2371,Stange::N,latt,stággo
2372,Stange::N,latt,hålggå
2373,Stange::N,latt,stávrá
2374,Stange::N,latt,stággu
2375,Stange::N,latt,čuálgui
2376,Stange::N,latt,kaŋgg
2377,Stange::N,latt,кэ̄ллт
2378,Stange::N,latt,пе̄лльк
2379,Stange::N,teivas,staavra
2380,Stange::N,teivas,stággo
2381,Stange::N,teivas,hålggå
2382,Stange::N,teivas,stávrá
2383,Stange::N,teivas,stággu
2384,Stange::N,teivas,čuálgui
2385,Stange::N,teivas,kaŋgg
2386,Stange::N,teivas,кэ̄ллт
2387,Stange::N,teivas,пе̄лльк
2388,Stock::N,kepp,galte
2389,Stock::N,kepp,klåbpoe
2390,Stock::N,kepp,soabbe
2391,Stock::N,kepp,soabbi
2392,Stock::N,kepp,suáb'bi
2393,Stock::N,kepp,suä´b'b
2394,Stock::N,kepp,суэммьп
2395,Stab::N,varras,klaahka
2396,Stab::N,varras,soabbe
2397,Stab::N,varras,soabbi
2398,Stab::N,varras,suáb'bi
2399,Stab::N,varras,suä´b'b
2400,Stab::N,varras,суэммьп
2401,Rohr::N,toru,gïrse
