,Concept_ID,az,hy
747,lange::ADV,uzun,երկար ժամանակ
748,plötzlich::ADV,qəfildən,հանկարծ
749,sofort::ADV,həmən,իսկույն
750,sofort::ADV,dərhal,իսկույն
751,später::ADV,sonra,ավելի ուշ
752,später::ADV,sonra,հետո
753,jetzt::ADV,indi,այժմ
754,heute::ADV,bugün,այսօր
755,morgen::ADV,sabah,վաղը
756,bald::ADV,yaxında,շուտով
757,bald::ADV,tezliklə,շուտով
758,dann::ADV,onda,ապա
759,dann::ADV,onda,հետո
760,gestern::ADV,dünən,երեկ
761,einst::ADV,əvvəllər,հին ատեն
762,damals::ADV,o vaxt,ատէնին
763,danach::ADV,sonra,ապա
764,danach::ADV,sonra,այն ժամանակ
765,vorher::ADV,qabaqcadan,առաջ
766,zuerst::ADV,əvvəl,նախ
767,einmal::ADV,bir dəfə,մի անգամ
768,manchmal::ADV,hərdənbir,երբեմն
769,oft::ADV,tez-tez,հաճախ
770,oft::ADV,çox vaxt,հաճախ
771,immer::ADV,daimi,միշտ
772,immer::ADV,həmişə,միշտ
773,niemals::ADV,əsla,երբեք
774,niemals::ADV,heç bir zaman,երբեք
775,hier::ADV,bura,այստեղ
776,hier::ADV,burada,այստեղ
777,hierhin::ADV,buraya,այստեղ
778,von hier::ADV,buradan,այդտեղից
779,dort::ADV,ora,այնտեղ
780,dort::ADV,orada,այնտեղ
781,dorthin::ADV,oraya,այնտեղ
782,geradeaus::ADV,düz,ուղիղ
783,vorwärts::ADV,irəli,առաջ
784,rückwärts::ADV,geri,դեպի ետ
785,zurück::ADV,geriyə,ետ
786,unten::ADV,aşağıda,ներքեւում
787,hinab::ADV,aşağı,ներքեւ
788,oben::ADV,yuxarıda,վերեւում
789,hinauf::ADV,yuxarı,վերեւ
790,überall::ADV,hər yerdə,ամենուր
791,nicht::ADV,-ma-,չէ
792,ein wenig::ADV,bir az,մի քիչ
793,kaum::ADV,güclə,հազիվ
794,sehr::ADV,çox,շատ
795,so::ADV,belə,այդպես
796,noch::ADV,hələ,դեռ
797,nur::ADV,yalnız,միայն
798,schon::ADV,artıq,արդեն
799,wieder::ADV,yenə,նորից
800,wieder::ADV,yenə,դարձյալ
801,vergebens::ADV,boş yerə,իզուր
802,vor::PRP,önündə,դիմացը
803,hinter::PRP,arxasında,ետեւը
804,unter::PRP,altında,տակ
805,durch::PRP,içindən,միջով
806,neben::PRP,yanında,քովը
807,zwischen::PRP,arasında,միջեւ
808,wegen::PRP,üçün,պատճառով
809,wegen::PRP,üçün,շնորհից
810,wegen::PRP,ötəri,պատճառով
811,wegen::PRP,ötəri,շնորհից
812,dies::PRN,bu,սա
813,dies::PRN,bu,այս
814,das::PRN,o,դա
815,das::PRN,o,այդ
816,alles::PRN,hər şey,ամեն ինչ
817,ich::PRN,mən,ես
818,du::PRN,sən,դու
819,er::PRN,o,նա
820,wir::PRN,biz,մենք
821,ihr::PRN,siz,դուք
822,sie::PRN,onlar,նրանք
823,was::FPRN,nə,ինչ
824,wer::FPRN,kim,ով
825,wo::FADV,harada,ուր
826,wo::FADV,harada,որտեղ
827,wohin::FADV,haraya,դեպի ուր
828,wie::FADV,necə,ինչպես
829,warum::FADV,niyə,ինչու
830,warum::FADV,nə üçün,ինչու
831,wieviel::FNUM,neçə,որչափ
832,wieviel::FNUM,nə qədər,որչափ
833,eins::NUM,bir,մեկ
834,zwei::NUM,iki,երկու
835,drei::NUM,üç,երեք
836,vier::NUM,dörd,չորս
837,fünf::NUM,beş,հինգ
838,sechs::NUM,altı,վեց
839,sieben::NUM,yeddi,յոթ
840,acht::NUM,səkkiz,ութ
841,neun::NUM,doqquz,ինը
842,zehn::NUM,on,տասը
843,elf::NUM,on bir,տասնմեկ
844,zwölf::NUM,on iki,տասներկու
845,zwanzig::NUM,iyirmi,քսան
846,dreißig::NUM,otuz,երեսուն
847,vierzig::NUM,qırx,քառասուն
848,fünfzig::NUM,əlli,հիսուն
849,sechzig::NUM,altmış,վաթսուն
850,siebzig::NUM,yetmiş,յոթանասուն
851,achtzig::NUM,səksən,ութսուն
852,neunzig::NUM,doxsan,իննսուն
853,hundert::NUM,yüz,հարյուր
854,tausend::NUM,min,հազար
855,und::CNJ,və,ու
856,oder::CNJ,ya,կամ
857,stehen::V,durmaq,կանգնել
858,sitzen::V,oturmaq,նստել
859,liegen::V,uzanmaq,ստել
860,hängen::V,asılmaq,կախվել
861,werden::V,olmaq,դառնալ
862,passieren::V,olmaq,պատահել
863,passieren::V,baş vermək,պատահել
864,beginnen::V,başlamaq,սկսվել
865,enden::V,bitmək,վերջանալ
866,wechseln::V,dəyişmək,փոխվել
867,aufgehen[Sonne]::V,doğmaq,բարձրանալ
868,aufgehen[Sonne]::V,doğmaq,ելնել 
869,untergehen[Sonne]::V,batmaq,մտնել
870,scheinen[Sonne]::V,parlamaq,շողալ
871,scheinen[Sonne]::V,parlamaq,փայլել
872,donnern::V,guruldamaq,որոտալ
873,wehen::V,əsmək,փչել
874,strömen::V,axmaq,հոսել
875,fließen::V,axmaq,հոսել
876,sich drehen::V,dönmək,պտտվել
877,schwanken::V,yellənmək,տատանվել
878,schwingen::V,yellənmək,ճոճվել
879,fallen::V,düşmek,ընկնել
880,brennen::V,yanmaq,այրվել
881,rauchen::V,tüstüləmək,ծխել
882,regnen::V,yağmaq,անձրեւ գալ
883,gefrieren::V,donmaq,սառչել
884,tauen::V,ərimək,լկիլ
885,schmelzen::V,ərimək,հալիլ
886,trocknen::V,qurumaq,չորանալ
887,sieden::V,qaynamaq,եռալ
888,faulen::V,çürümək,փտել
889,verfaulen::V,çürümək,նեխել
890,reißen::V,yırtılmaq,պատռվել
891,reißen::V,yırtılmaq,ճղվել
892,versinken::V,batmaq,սուզվել
893,vergehen::V,ötmək,անցնել 
894,erscheinen::V,görünmək,հայտնվել
895,erscheinen::V,görünmək,երեւալ
896,verschwinden::V,yox olmaq,անհետանալ
897,sinken::V,enmək,ընկնել
898,abnehmen::V,azalmaq,փոքրանալ
899,zunehmen::V,artmaq,մեծանալ
900,steigen::V,yüksəlmək,բարձրանալ
901,wachsen::V,böyümək,աճել
902,glänzen::V,parlamaq,նշուլել
903,glänzen::V,parlamaq,փայլիլ
904,funkeln::V,parıldamaq,փայլատակել
905,lärmen::V,səs-küy etmək,աղմուկ հանել
906,läuten::V,çalmaq,զնգալ
907,klingeln::V,zəng etmək,զնգալ
908,klirren::V,cingildəmək,զնգզնգալ
909,brausen::V,gurlamaq,մոլեգնել
910,rauschen::V,xışıldamaq,սոսափել
911,klingen::V,səslənmək,հնչել
912,bellen::V,hürmək,հաչել
913,heulen::V,ulamaq,ոռնալ 
914,blasen::V,üfləmək,փչել 
915,pfeifen::V,fit vermek,սուլել
916,schreien::V,bağırmaq,գոռալ 
917,schreien::V,qışqırmaq,գոռալ 
918,stöhnen::V,inləmək,տնքալ
919,zittern::V,titrəmək,դողալ
920,leben::V,yaşamaq,ապրել
921,geboren werden::V,doğmaq,ծնվել
922,atmen::V,nəfəs almaq,շնչել
923,trinken::V,içmek,խմել
924,essen::V,yemək,ուտել
925,schlucken::V,udmaq,կլանել
926,schlucken::V,udmaq,կուլ տալ
927,müde werden::V,yorulmaq,հոգնել
928,einschlafen::V,yuxuya getmək,քուն մտնել
929,schlafen::V,uyumaq,քնել
930,aufwachen::V,oyanmaq,արթննալ
931,aufstehen::V,yuxudan durmaq,ելլել
932,sich erholen::V,dincəlmək,հանգստանալ
933,krank werden::V,xəstə olmaq,հիւանդանալ
934,krank sein::V,azarlanmaq,հիվանդ լինել
935,krank sein::V,xəstələnmək,հիվանդ լինել
936,schmerzen::V,ağrimaq,ցավել
937,husten::V,öksürmək,հազալ
938,genesen::V,sağalmaq,ապաքինվել
939,sterben::V,ölmək,մեռնել
940,sterben::V,ölmək,վախճանվել
941,sterben::V,vəfat etmək,մեռնել
942,sterben::V,vəfat etmək,վախճանվել
943,umkommen::V,həlak olmaq,կործանվել
944,sich bewegen::V,hərəkət etmək,ընթանալ
945,sich rühren::V,tərpənmək,շարժվել
946,sich erheben::V,qalxmaq,կանգնել
947,sich erheben::V,qalxmaq,վեր կենալ
948,sich setzen::V,oturmaq,նստել
949,hinfallen::V,yıxılmaq,ընկնել
950,laufen::V,yerimək,քայլել
951,schreiten::V,addım atmaq,ճեմել
952,spazierengehen::V,gəzmək,շրջագայել
953,eilen::V,atılmaq,շտապել
954,sich beeilen::V,tələsmək,շտապել 
955,sausen::V,çırpmaq,սլանալ
956,rennen::V,qaçmaq,վազել
957,springen::V,sıçramaq,ցատկել
958,klettern::V,dırmanmaq,մագլցել
959,schaukeln::V,sallanmaq,ճոճվել
960,schaukeln::V,sallanmaq,օրորվել
961,kriechen::V,sürünmək,սողալ
962,schwimmen::V,üzmek,լողալ
963,tauchen::V,dalmaq,սուզվել
964,rudern::V,avarlamaq,թիավարել
965,fahren::V,sürmək,ընթանալ
966,fliegen::V,uçmaq,թռչել
967,gehen::V,getmək,գնալ
968,weggehen::V,getmək,հեռանալ
969,abfahren::V,yola düşmək,ճանապարհվել
970,anhalten::V,saxlamaq,կանգնել
971,hineingehen::V,girmək,մտնել
972,eintreten::V,girmək,մտնել
973,eintreten::V,daxil olmaq,մտնել
974,kommen::V,gəlmək,գալ
975,ankommen::V,gəlib çatmaq,ժամանել
976,zurückkommen::V,qayıtmaq,վերադառնալ
977,bleiben::V,qalmaq,մնալ
978,warten::V,gözləmək,սպասել
979,erwarten::V,bəkləmək,սպասել
980,suchen::V,aramaq,որոնել
981,suchen::V,axtarmaq,որոնել
982,finden::V,tapmaq,գտնել
983,versuchen::V,çalışmaq,փորձել
984,vorbereiten::V,hazırlamaq,պատրաստել
985,lieben::V,sevmək,սիրել
986,mögen::V,xoşlamaq,հավանել
987,mögen::V,xoşlamaq,սիրել
988,lachen::V,gülmək,ծիծաղել
989,rühren::V,həyəcanlandırmaq,հուզել
990,weinen::V,ağlamaq,լալ
991,schimpfen::V,küfr etmək,տրտնջալ
992,schimpfen::V,küfr etmək,քրթմնջել
993,sich ärgern::V,acıqlanmaq,զայրանալ
994,sich fürchten::V,qorxmaq,վախնալ
995,fürchten::V,qorxmaq,վախենալ
996,fliehen::V,qaçmaq,փախչել
997,flüchten::V,qaçmaq,փախչել
998,sehen::V,görmək,տեսնել
999,anschauen::V,baxmaq,դիտել
1000,ansehen::V,baxmaq,նայել
1001,hören::V,duymaq,լսել
1002,hören::V,eşitmək,լսել
1003,zuhören::V,dinləmək,ունկնդրել
1004,probieren::V,dadına baxmaq,համը տեսել
1005,riechen::V,qoxlamaq,հոտ առնել
1006,fühlen::V,duymaq,զգալ
1007,scheinen::V,görünmək,երեւալ
1008,zu sehen sein::V,görünmək,երեւալ
1009,vernehmen::V,eşitmək,իմանալ 
1010,frieren::V,üşümək,մրսել
1011,tun::V,etmək,անել
1012,können::V,bilmək,կարողանալ
1013,können::V,bacarmaq,կարողանալ
1014,wollen::V,istəmək,ուզել
1015,wollen::V,istəmək,ցանկանալ
1016,anfangen::V,başlamaq,սկսել
1017,beenden::V,bitirmək,վերջացնել
1018,aufhören::V,bitmək,դադարել
1019,aufhören::V,qurtarmaq,դադարել
1020,gelingen::V,müvəffəq olmaq,հաջողվել
1021,gelingen::V,müvəffəq olmaq,գլուխ գալ
1022,geraten::V,düşmək,ստացվել
1023,öffnen::V,açmaq,բաց անել
1024,schließen::V,qapamaq,փակել 
1025,stellen::V,qoymaq,դնել
1026,setzen::V,oturtmaq,նստեցնել
1027,legen::V,qoymaq,դնել
1028,berühren::V,toxunmaq,դիպչել
1029,berühren::V,toxunmaq,շոշափել
1030,verbinden::V,bağlamaq,շաղկապել
1031,bedecken::V,örtmək,ծածկել
1032,aufhängen::V,asmaq,կախել
1033,anzünden::V,yandırmaq,վառել
1034,aufheben::V,qaldırmaq,վերցնել
1035,zurücklassen::V,buraxmaq,թողնել
1036,verlieren::V,itirmək,կորցնել
1037,fallen lassen::V,düşürmək,գցել
1038,machen::V,etmək,անել
1039,herstellen::V,istehsal etmək,արտադրել
1040,bauen::V,tikmək,կառուցել
1041,reparieren::V,təmir etmək,նորոգել
1042,verbessern::V,düzəltmək,բարելավել
1043,ändern::V,dəyişdirmək,փոխել
1044,graben::V,qazımaq,փորել
1045,beugen::V,əymək,ծռել
1046,biegen::V,bükmək,թեքել
1047,drehen::V,döndərmək,ոլորել
1048,wenden::V,çevirmək,պտտել
1049,umdrehen::V,çevirmək,շրջել
1050,heben::V,qaldırmaq,բարձրացնել
1051,hochheben::V,qaldırmaq,բարձրացնել
1052,ergreifen::V,tutmaq,վարակվել
1053,halten::V,saxlamaq,բռնել
1054,drücken::V,sıxmaq,ճնշել
1055,schieben::V,sürmək,հրել
1056,kratzen::V,qaşımaq,քերել
1057,lecken::V,yalamaq,լիզել
1058,beißen::V,dişləmək,կծել
1059,abreißen::V,qoparmaq,պոկել
1060,abschneiden::V,ayırmaq,կտրել 
1061,binden::V,bağlamaq,կապել
1062,stecken::V,soxmaq,խրել
1063,brechen::V,qırmaq,կոտրել 
1064,klopfen::V,sındırmaq,թակել
1065,hauen::V,vurmaq,ծեծել
1066,kleben::V,apışdırmaq,կպցնել
1067,reiben::V,ovmaq,շփել
1068,streichen::V,sürtmək,վրան քսել
1069,schleifen::V,bülövləmək,սրել 
1070,schneiden::V,kəsmək,կտրել
1071,rütteln::V,sirkələmək,ցնցել
1072,schütteln::V,çalxalamaq,թափահարել
1073,schwenken::V,yelləmək,ճոճել
1074,schütten::V,tökmək,լցնել
1075,füllen::V,doldurmaq,լիքը լցնել
1076,einwickeln::V,sarımaq,փաթաթել
1077,tragen::V,daşımaq,կրել
1078,tragen::V,daşımaq,տանել
1079,schleppen::V,sürükləmək,քաշել
1080,ziehen::V,çəkmək,ձգել
1081,ziehen::V,çəkmək,քաշել
1082,aufbewahren::V,gizlətmək,պահել 
1083,werfen::V,atmaq,նետել
1084,fangen::V,tutmaq,
1085,packen::V,yaxalamaq,հափշտակել
1086,verstecken::V,gizlətmək,ծածկել
1087,teilen::V,bölmək,բաժանել
1088,schicken::V,yollamaq,ուղարկել
1089,schicken::V,göndərmək,ուղարկել
1090,bringen::V,gətirmək,բերել
1091,hinzufügen::V,əlavə etmək,ավելացնել
1092,bekommen::V,almaq,հայթայթել
1093,bekommen::V,əldə etmək,հայթայթել
1094,erhalten::V,almaq,ստանալ
1095,nehmen::V,almaq,վերցնել
1096,wählen::V,seçmək,ընտրել
1097,auswählen::V,arımaq,գերադասել
1098,bewahren::V,qorumaq,պահպանել
1099,behindern::V,mane olmaq,խոչընդոտել
1100,verderben::V,pozmaq,փչացնել
1101,beschädigen::V,zədələmək,վնասել
1102,zerbrechen::V,qırmaq,ջարդել
1103,zerbrechen::V,qırmaq,կոտրել
1104,zerbrechen::V,sındırmaq,ջարդել
1105,zerbrechen::V,sındırmaq,կոտրել
1106,zerreißen::V,yırtmaq,պատռել
1107,zerstören::V,dağıtmaq,քանդել
1108,verbrennen::V,yandırmaq,այրել
1109,geben::V,vermək,տալ
1110,reichen::V,uzatmaq,հանձնել
1111,schenken::V,vermək,նվիրել
1112,versprechen::V,vəd vermək,խոստանալ
1113,wünschen::V,arzulamaq,մաղթել
1114,loben::V,tərifləmək,գովել
1115,küssen::V,öpmək,համբուրել
1116,wiegen::V,tərpətmək,օրորել
1117,zudecken::V,örtmək,վրան գցել
1118,wecken::V,oyatmaq,զարթնեցնել
1119,zeigen::V,göstərmək,ցույց տալ
1120,führen::V,rəhbərlik etmək,ուղեկցել
1121,lehren::V,öyrətmək,սովորեցնել
1122,unterrichten::V,öyrətmək,ավանդել
1123,unterrichten::V,dərs vermək,ավանդել
1124,aufziehen::V,tərbiyə etmək,դաստիարակել
1125,leiten::V,idarə etmək,ղեկավարել
1126,leiten::V,idarə etmək,կառավարել
1127,antreiben::V,bizləmək,շտապեցնել
1128,lassen::V,-tırmaq,ստիպել
1129,einladen::V,dəvət etmək,հրավիրել
1130,vereinigen::V,birləşdirmək,միացնել
1131,besuchen::V,baş çəkmək,այցելել
1132,besuchen::V,ziyarət etmək,այցելել
1133,treffen::V,rastlaşmaq,հանդիպել
1134,treffen::V,rast gəlmək,հանդիպել
1135,sich versammeln::V,toplanmaq,հավաքվել
1136,spielen::V,oynamaq,խաղալ
1137,singen::V,oxumaq,երգել
1138,tanzen::V,oynamaq,պարել
1139,tanzen::V,rəqs etmək,պարել
1140,sich trennen::V,ayrılmaq,ցրվել
1141,verlassen::V,tərk etmək,լքել
1142,retten::V,xilas etmək,փրկել
1143,bewachen::V,gözətmək,պահել
1144,schützen::V,qorumaq,պաշտպանել
1145,verteidigen::V,qorumaq,պաշտպանել
1146,sich schlagen::V,döyüşmək,կռվել
1147,schießen::V,atmaq,կրակել
1148,schießen::V,atəş açmaq,կրակել
1149,siegen::V,yenmək,հաղթել
1150,ärgern::V,acışdırmaq,ձանձրացնել
1151,schlagen::V,döymək,խփել
1152,treten::V,təpmək,քացի տալ
1153,stechen::V,soxmaq,խայթել
1154,stoßen::V,itələmək,մղել
1155,stehlen::V,çalmaq,գողանալ
1156,stehlen::V,oğurlamaq,գողանալ
1157,stören::V,pozmaq,խանգարել
1158,belästigen::V,narahat etmək,անհանգստացնել
1159,verbergen::V,gizləmək,թաքցնել
1160,täuschen::V,aldatmaq,խաբել
1161,betrügen::V,aldatmaq,խաբել
1162,töten::V,öldürmək,սպանել 
1163,wohnen::V,yaşamaq,բնակվել
1164,arbeiten::V,işləmək,աշխատել
1165,arbeiten::V,çalışmaq,աշխատել
1166,sammeln::V,yığmaq,հավաքել
1167,sammeln::V,toplamaq,հավաքել
1168,pflücken::V,qoparmaq,քաղել
1169,jagen::V,ovlamaq,որս անել
1170,fischen::V,balıq tutmaq,ձուկ բռնել
1171,fassen::V,tutmaq,բռնել
1172,hüten::V,güdmək,արածեցնել
1173,treiben::V,haylamaq,հովուել
1174,anbinden::V,bağlamaq,չուանել
1175,füttern::V,bəsləmək,կերակրել
1176,melken::V,sağmaq,կթել
1177,hacken::V,yarmaq,կոտորել
1178,gießen::V,sulamaq,ջրել
1179,reifen::V,dəymək,հասունանալ 
1180,zubereiten::V,bişirmək,պատրաստել
1181,kochen::V,qaynatmaq,եփել
1182,backen::V,bişirmək,թխել
1183,braten::V,qızartmaq,տապակել
1184,umrühren::V,qarışdırmaq,խառնել
1185,stricken::V,hörmək,գործել
1186,nähen::V,tikmək,կարել
1187,färben::V,boyamaq,ներկել
1188,reinigen::V,təmizləmək,մաքրել
1189,waschen::V,yumaq,լվանալ
1190,abwischen::V,silmək,սրբել
1191,spülen::V,çalxamaq,ողողել
1192,spülen::V,çalxamaq,պարզաջրել
1193,fegen::V,süpürmək,ավլել
1194,kehren::V,süpürmək,ավլել
1195,baden::V,çimmək,լողանալ
1196,sich waschen::V,yuyunmaq,լվացվել
1197,ausziehen::V,soyunmaq,հանել
1198,anziehen::V,geymək,հագնել
1199,sich anziehen::V,geyinmək,հագնվել
1200,kämmen::V,daramaq,սանրել
1201,schmücken::V,bəzəmək,զարդարել
1202,sagen::V,demək,ասել
1203,sagen::V,söymek,ասել
1204,sprechen::V,danışmaq,խոսել
1205,reden::V,danışmaq,զրուցել
1206,sich unterhalten::V,söhbət etmək,խոսակցել
1207,fragen::V,soruşmaq,հարցնել
1208,bitten::V,diləmək,խնդրել
1209,bitten::V,xahiş etmək,խնդրել
1210,erzählen::V,bəhs etmək,պատմել
1211,mitteilen::V,bildirmək,հաղորդել
1212,nennen::V,adlandırmaq,անվանել
1213,rufen::V,çağırmaq,կանչել
1214,prahlen::V,öyünmək,պարծենալ
1215,übersetzen::V,tərcümə etmək,թարգմանել
1216,denken::V,düşünmək,մտածել
1217,denken::V,fikirləşmək,մտածել
1218,glauben::V,inanmaq,հավատալ
1219,bemerken::V,qeyd etmək,նկատել
1220,erkennen::V,tanımaq,ճանաչել
1221,begreifen::V,anlamaq,հասկանալ
1222,verstehen::V,duymaq,ըմբռնել
1223,lernen::V,öyrənmək,սովորել
1224,wissen::V,bilmək,իմանալ
1225,sich erinnern an::V,xatırlamaq,հիշել
1226,sich erinnern an::V,xatırlamaq,մտաբերել
1227,vergessen::V,unutmaq,մոռանալ
1228,messen::V,ölçmək,չափել
1229,zählen::V,saymaq,թվել
1230,zählen::V,saymaq,հաշվել
1231,rechnen::V,hesablamaq,հաշվել
1232,rechnen::V,hesablamaq,հաշվարկել
1233,lesen::V,oxumaq,կարդալ
1234,malen::V,şəkil çəkmək,նկարել
1235,zeichnen::V,cızmaq,գծել
1236,schreiben::V,yazmaq,գրել
1237,besitzen::V,yiyələnmək,ունենալ
1238,besitzen::V,yiyələnmək,տեր լինել
1239,besitzen::V,malik olmaq,ունենալ
1240,besitzen::V,malik olmaq,տեր լինել
1241,kaufen::V,satın almaq,գնել
1242,verkaufen::V,satmaq,վաճառել
1243,bezahlen::V,ödəmək,վճարել
1244,zahlen::V,ödəmək,վճարել
1245,beherrschen::V,idarə etmək,ղեկավարել
1246,ertragen::V,dözmək,դիմանալ
