,Concept_ID,ku,lt
792,hinauf::ADV,banî,į viršų
793,überall::ADV,li her derê,visur
794,nicht::ADV,ne,ne
795,nicht::ADV,nîn,ne
796,nicht::ADV,tine,ne
797,ein wenig::ADV,hebkî,truputį
798,kaum::ADV,tema,vos
799,kaum::ADV,himangi,vos
800,sehr::ADV,gelek,labai
801,sehr::ADV,gelek,baisiai
802,so::ADV,weha,taip
803,noch::ADV,hêj,dar
804,noch::ADV,dîsa,dar
805,nur::ADV,tenê,tik
806,nur::ADV,tenê,vien
807,nur::ADV,bes,tik
808,nur::ADV,bes,vien
809,schon::ADV,hew,jau
810,wieder::ADV,jar din,vėl
811,wieder::ADV,jar din,iš naujo
812,wieder::ADV,dîsa,vėl
813,wieder::ADV,dîsa,iš naujo
814,vergebens::ADV,deya çun,veltui
815,vergebens::ADV,deya çun,bergždžiai
816,vergebens::ADV,îfleh bûn,veltui
817,vergebens::ADV,îfleh bûn,bergždžiai
818,vor::PRP,li ber,prieš
819,hinter::PRP,li pişt,už
820,unter::PRP,li bin,po
821,durch::PRP,kura,pro
822,durch::PRP,kura,per
823,neben::PRP,li ba,prie
824,neben::PRP,li ba,šalia
825,zwischen::PRP,nabeyne,tarp
826,zwischen::PRP,di nav...da,tarp
827,wegen::PRP,ji bo,dėl
828,wegen::PRP,ji bo,dėlei
829,wegen::PRP,ji ber,dėl
830,wegen::PRP,ji ber,dėlei
831,dies::PRN,ev,šis
832,dies::PRN,ev,šitas
833,das::PRN,ev,tat
834,alles::PRN,hemû,visas
835,ich::PRN,ez,aš
836,du::PRN,tu,tu
837,er::PRN,wî,jis
838,wir::PRN,êm,mes
839,ihr::PRN,hûn,jūs
840,sie::PRN,we,ji
841,sie::PRN,we,jos
842,was::FPRN,çi,kas
843,wer::FPRN,ki,kas
844,wo::FADV,li ku dere,kur
845,wohin::FADV,li ku dere,kur
846,wohin::FADV,li ku dere,kur link
847,wie::FADV,çawa,kaip
848,warum::FADV,çima,kod̃ėl
849,warum::FADV,çima,dėl ko
850,wieviel::FNUM,çend,kiek
851,eins::NUM,yek,vienas
852,zwei::NUM,didu,du
853,drei::NUM,sisê,trys
854,vier::NUM,çar,keturi
855,fünf::NUM,penç,penki
856,sechs::NUM,şeş,šeši
857,sieben::NUM,heft,septyni
858,acht::NUM,heşt,aštuoni
859,neun::NUM,neh,devyni
860,zehn::NUM,deh,dešimt
861,elf::NUM,yazdeh,vienuolika
862,zwölf::NUM,diwazdeh,dvylika
863,zwanzig::NUM,bîst,dvidešimt
864,dreißig::NUM,sih,trisdešimt
865,vierzig::NUM,çil,keturiasdešimt
866,fünfzig::NUM,pençi,penkiasdešimt
867,sechzig::NUM,şêst,šešiasdešimt
868,siebzig::NUM,heftê,septyniasdešimt
869,achtzig::NUM,heştê,aštuoniasdešimt
870,neunzig::NUM,nod,devyniasdešimt
871,hundert::NUM,sêd,šimtas
872,tausend::NUM,hezar,tūkstantis
873,und::CNJ,û,ĩr
874,oder::CNJ,an,ar
875,oder::CNJ,an,arba
876,oder::CNJ,yan,ar
877,oder::CNJ,yan,arba
878,stehen::V,sekinîn,stovėti
879,sitzen::V,rûniştin,sėdėti
880,liegen::V,paldan,gulėti
881,hängen::V,darve kirin,kyboti
882,hängen::V,darve kirin,kabėti
883,werden::V,bûn,taptis
884,werden::V,bûn,darytis
885,passieren::V,hatin holê,atsitikti
886,passieren::V,hatin holê,pasitaikyti
887,passieren::V,hatin serê kesî,atsitikti
888,passieren::V,hatin serê kesî,pasitaikyti
889,beginnen::V,li dest pêkirin,prasid́ėti
890,enden::V,xalas bû,baigtis
891,wechseln::V,guherandin,keistis
892,wechseln::V,guherandin,pasikeisti
893,wechseln::V,dêgiş kirin,keistis
894,wechseln::V,dêgiş kirin,pasikeisti
895,aufgehen[Sonne]::V,hilatin,tekėti
896,aufgehen[Sonne]::V,hilatin,patekėti
897,untergehen[Sonne]::V,çun ava,leistis
898,untergehen[Sonne]::V,çun ava,nusileisti
899,scheinen[Sonne]::V,şewk de,šviesti
900,donnern::V,gire-gir,griausti
901,donnern::V,gire-gir,griaudėti
902,wehen::V,ba le de,pūsti
903,strömen::V,xwe girtin,lietis
904,strömen::V,xwe girtin,plūsti
905,fließen::V,herikîn,tekėti
906,sich drehen::V,xwe zivirandin,suktis
907,sich drehen::V,xwe zivirandin,pasisukti
908,schwanken::V,hejandin,svyruoti
909,schwingen::V,libakirin,suptis
910,fallen::V,ketin,pulti
911,fallen::V,ketin,kristi
912,brennen::V,şewitîn,degti
913,rauchen::V,kişandin,rūkyti
914,regnen::V,bahran tê,lyti
915,gefrieren::V,qefilandin,užšalti
916,tauen::V,helandin,tirpti
917,schmelzen::V,helandin,lydytis
918,trocknen::V,zuwabûn,džiūti
919,sieden::V,kelîn,virti
920,faulen::V,xerabûn,pūti
921,verfaulen::V,xerabûn,švinkti
922,reißen::V,jêkirin,plyšti
923,reißen::V,jêkirin,trūkti
924,versinken::V,xerq bûn,skę̃sti
925,versinken::V,xerq bûn,grimzti
926,vergehen::V,derbas bûn,praeiti
927,erscheinen::V,peyda bûn,pasirodyti
928,verschwinden::V,wendabûn,dingti
929,verschwinden::V,wendabûn,išnykti
930,verschwinden::V,wendabûn,pranykti
931,sinken::V,noq bûn,kristi
932,abnehmen::V,kêm bûn,mažėti
933,abnehmen::V,kêm bûn,silpnėti
934,zunehmen::V,qelew bûn,didėti
935,zunehmen::V,qelew bûn,padaugėti
936,steigen::V,hildan,kilti
937,wachsen::V,mezin bûn,augti
938,glänzen::V,biriqîn,blizgėti
939,funkeln::V,çikisîn,žibėti
940,lärmen::V,guşîn,triukšmauti
941,läuten::V,lê de,skambinti
942,klingeln::V,sîl dan,skambinti
943,klingeln::V,ringerin,skambinti
944,klirren::V,zingzing hat,žvangėti
945,brausen::V,guşîn,šniokšti
946,rauschen::V,guşîn,ošti
947,rauschen::V,guşîn,šlamėti
948,klingen::V,deng pe ketin,skardėti
949,bellen::V,kewtîn,loti
950,heulen::V,ûrîn,kaukti
951,heulen::V,ûrîn,staugti
952,blasen::V,puf kirin,pūsti
953,pfeifen::V,fîkandin,švilpti
954,pfeifen::V,fîkandin,švilpauti
955,schreien::V,qîrîn,šaukti
956,stöhnen::V,nalîn,dejuoti
957,stöhnen::V,nalîn,aimanuoti
958,zittern::V,hejîn,virpėti
959,leben::V,jihîn,gyventi
960,geboren werden::V,hatin dinyê,gimti
961,geboren werden::V,bûn,gimti
962,atmen::V,hilmijîn,alsuoti
963,atmen::V,hilmijîn,kvėpuoti
964,trinken::V,vexwarin,gerti
965,essen::V,xwarin,valgyti
966,schlucken::V,daqulbandin,praryti
967,müde werden::V,betilîln,nuvargti
968,müde werden::V,betilîln,privargti
969,müde werden::V,qerimîn,nuvargti
970,müde werden::V,qerimîn,privargti
971,einschlafen::V,razan,užmigti
972,schlafen::V,razan,miegoti
973,schlafen::V,razandin,miegoti
974,aufwachen::V,şiyarbûn,pabusti
975,aufstehen::V,rabûn,keltis
976,aufstehen::V,rabûn,atsikelti
977,sich erholen::V,baş bûn,pailsėti
978,sich erholen::V,baş bûn,poilsiauti
979,krank werden::V,nexweş kêt,susirgti
980,krank sein::V,nexweş bû,sirgti
981,schmerzen::V,êşandin,sopėti
982,schmerzen::V,êşandin,skaudėti
983,husten::V,kuxin,kosėti
984,genesen::V,baş bûn,sveikti
985,genesen::V,baş bûn,taisytis
986,sterben::V,mirin,mirti
987,sterben::V,mirin,numirti
988,umkommen::V,mirin,žūti
989,sich bewegen::V,leqîn,judėti
990,sich bewegen::V,leqîn,pasijudinti
991,sich rühren::V,leqîn,krutėti
992,sich erheben::V,rabûn,pakilti
993,sich erheben::V,rabûn,atsikelti
994,sich setzen::V,runiştin,sėstis
995,sich setzen::V,runiştin,atsisėsti
996,hinfallen::V,kêtin,parkristi
997,hinfallen::V,kêtin,pargriūti
998,laufen::V,meşîn,eiti
999,schreiten::V,meşkirin,žengti
1000,schreiten::V,meşkirin,žingsniuoti
1001,spazierengehen::V,gerandin,pasivaikščioti
1002,eilen::V,lezandin,skubėti
1003,sich beeilen::V,zûkirin,paskub́ėti
1004,sich beeilen::V,zûkirin,pasiskubinti
1005,sausen::V,fîzîn,dumti
1006,sausen::V,fîzîn,lėkti
1007,rennen::V,baz dan,bėgti
1008,springen::V,hilpekîn,šokti
1009,klettern::V,hilperikîn,kopti
1010,schaukeln::V,lorandin,supti
1011,schaukeln::V,lorandin,linguoti
1012,kriechen::V,xuşandin,ropoti
1013,kriechen::V,xuşandin,šliaužti
1014,schwimmen::V,avjenîn,plaukti
1015,tauchen::V,qutxuyardin,nerti
1016,tauchen::V,noqîn,nerti
1017,rudern::V,qaîq ajotin,irtis
1018,rudern::V,qaîq ajotin,irkluoti
1019,fahren::V,ajotin,važiuoti
1020,fahren::V,ajotin,važinėti
1021,fliegen::V,firîn,lėkti
1022,fliegen::V,firîn,skristi
1023,gehen::V,çûn,eiti
1024,weggehen::V,çûn,išeiti
1025,abfahren::V,çûyin,išvykti
1026,abfahren::V,çûyin,išvažiuoti
1027,anhalten::V,rawestîn,sustoti
1028,hineingehen::V,ketin hundir,įeiti
1029,eintreten::V,têketin,įžengti
1030,kommen::V,hatin,ateiti
1031,ankommen::V,gihan,ateiti
1032,ankommen::V,gihîştin,ateiti
1033,zurückkommen::V,vegerandin,grį̃žti
1034,zurückkommen::V,vegerandin,sugrį̃žti
1035,bleiben::V,sekinîn,likti
1036,bleiben::V,sekinîn,pasilikti
1037,warten::V,payîn,laukti
1038,erwarten::V,payîn,laukti
1039,suchen::V,lêgerîn,ieškoti
1040,finden::V,peyda kirin,rasti
1041,finden::V,peyda kirin,surasti
1042,versuchen::V,çeribandin,mėginti
1043,vorbereiten::V,amade kirin,rengti
1044,lieben::V,hez kirin,myĺėti
1045,mögen::V,dil kirin,ḿėgti
1046,mögen::V,dil kirin,patikti
1047,lachen::V,kenîn,juoktis
1048,rühren::V,hêjan,jaudinti
1049,rühren::V,hêjan,graudinti
1050,weinen::V,girîn,verkti
1051,schimpfen::V,pevçûn,bartis
1052,sich ärgern::V,enirîn,pykti
1053,sich ärgern::V,enirîn,apmaudauti
1054,sich fürchten::V,tirsîn,bijoti
1055,sich fürchten::V,tirsîn,baimintis
1056,fürchten::V,tirsin,bijoti
1057,fürchten::V,tirsin,baimintis
1058,fliehen::V,bazdan,bėgti
1059,fliehen::V,bazdan,sprukti
1060,flüchten::V,revîn,pabėgti
1061,sehen::V,dîtin,žiūŕėti
1062,anschauen::V,sêr kirin,žiūŕėti
1063,ansehen::V,hesibandin,žiūrėti į
1064,ansehen::V,hesibandin,pažiūrėti į
1065,hören::V,guhdar jirin,girdėti
1066,zuhören::V,guhdarî kirin,klausytis
1067,probieren::V,tehm kirin,ragauti
1068,probieren::V,tehm kirin,paragauti
1069,riechen::V,bihn kirin,uosti
1070,riechen::V,bihn kirin,užuosti
1071,fühlen::V,hîs kirin,justi
1072,fühlen::V,hîs kirin,jausti
1073,fühlen::V,hîs kirin,pajusti
1074,scheinen::V,xoyer kir,rodytis
1075,scheinen::V,xoyer kir,atrodyti
1076,zu sehen sein::V,diyar bûn,pasirodyti
1077,vernehmen::V,bihîstin,išgirsti
1078,frieren::V,qerişîn,šalti
1079,tun::V,kirin,daryti
1080,können::V,karin,galėti
1081,können::V,karin,pajėgti
1082,wollen::V,xwestîn,norėti
1083,anfangen::V,dest pêkirin,pradėti
1084,anfangen::V,dest pêkirin,prasid́ėti
1085,beenden::V,xelas kirin,baigti
1086,beenden::V,xelas kirin,užbaigti
1087,aufhören::V,xelas kirin,liautis
1088,gelingen::V,çe bûn,pavykti
1089,gelingen::V,çe bûn,pasisekti
1090,geraten::V,qewîmîn,nusisekti
1091,öffnen::V,vekirin,atverti
1092,öffnen::V,vekirin,atidaryti
1093,schließen::V,girtin,uždaryti
1094,stellen::V,danîn,statyti
1095,stellen::V,danîn,pastatyti
1096,setzen::V,rûniştin,sodinti
1097,setzen::V,rûniştin,pasodinti
1098,legen::V,danîn,dėti
1099,legen::V,danîn,pad́ėti
1100,legen::V,razandin,dėti
1101,legen::V,razandin,pad́ėti
1102,berühren::V,lêketin,liesti
1103,berühren::V,lêketin,paliesti
1104,verbinden::V,anîn pê,jungti
1105,verbinden::V,anîn pê,surišti
1106,bedecken::V,sergirtin,uždengti
1107,aufhängen::V,aliqandin,pakarti
1108,aufhängen::V,aliqandin,pakabinti
1109,anzünden::V,pêxistin,padegti
1110,aufheben::V,hildan,pakelti
1111,zurücklassen::V,hiştin,palikti
1112,zurücklassen::V,vehiştin,palikti
1113,verlieren::V,wendakirin,pamesti
1114,fallen lassen::V,xistin bixe,atsisakyti
1115,fallen lassen::V,xistin,atsisakyti
1116,machen::V,kirin,dirbti
1117,machen::V,çêkirin,dirbti
1118,herstellen::V,çê kirin,gaminti
1119,herstellen::V,peyda kirin,gaminti
1120,bauen::V,lêkirin,statyti
1121,bauen::V,lêkirin,pastatyti
1122,reparieren::V,veherînerîn,taisyti
1123,reparieren::V,veherînerîn,remontuoti
1124,verbessern::V,sererastkirin,gerinti
1125,verbessern::V,sererastkirin,ištaisyti
1126,ändern::V,degiş kirin,keisti
1127,ändern::V,degiş kirin,pakeisti
1128,graben::V,kolandin,kasti
1129,beugen::V,tewîn,lenkti
1130,beugen::V,tewîn,palenkti
1131,beugen::V,xwar kirin,lenkti
1132,beugen::V,xwar kirin,palenkti
1133,biegen::V,tewandin,lenkti
1134,biegen::V,tewandin,palenkti
1135,biegen::V,xwarkirin,lenkti
1136,biegen::V,xwarkirin,palenkti
1137,drehen::V,fitilandin,sukti
1138,wenden::V,zivîrin,kreipti
1139,wenden::V,zivîrin,pakreipti
1140,umdrehen::V,vegerandin,sukti
1141,umdrehen::V,vegerandin,apversti
1142,heben::V,hildan,kelti
1143,heben::V,hildan,pakelti
1144,hochheben::V,hildan,pakelti
1145,ergreifen::V,dest avêtin,čiupti
1146,ergreifen::V,dest avêtin,griebti
1147,halten::V,hîştin,laikyti
1148,halten::V,hîştin,palaikyti
1149,halten::V,sekinîn,laikyti
1150,halten::V,sekinîn,palaikyti
1151,drücken::V,pêl kirin,spausti
1152,schieben::V,damdan,stumti
1153,kratzen::V,xurandin,kasyti
1154,kratzen::V,xurandin,grandyti
1155,lecken::V,alastin,laižyti
1156,beißen::V,gez kirin,kandžioti
1157,abreißen::V,hilşandin,nuplėšti
1158,abschneiden::V,jêkirin,atpjauti
1159,abschneiden::V,jêkirin,atkirpti
1160,binden::V,girêdan,rišti
1161,binden::V,girêdan,surišti
1162,stecken::V,têxistin,kišti
1163,stecken::V,têxistin,įkišti
1164,brechen::V,şikandin,lūžti
1165,brechen::V,şikandin,laužyti
1166,klopfen::V,kutandin,belsti
1167,klopfen::V,kutandin,barbenti
1168,hauen::V,li dan,mušti
1169,kleben::V,zeliqîn,lipdyti
1170,kleben::V,zeliqîn,klijuoti
1171,kleben::V,şirêz kirin,lipdyti
1172,kleben::V,şirêz kirin,klijuoti
1173,reiben::V,firikandin,trinti
1174,reiben::V,firikandin,tarkuoti
1175,streichen::V,bax dan,tepti
1176,streichen::V,bax dan,užtepti
1177,schleifen::V,çarkirin,galą́sti
1178,schneiden::V,jêkirin,pjauti
1179,schneiden::V,jêkirin,kirpti
1180,rütteln::V,hejandin,purtyti
1181,schütteln::V,daweşîn,purtyti
1182,schwenken::V,têwdan,mojuoti
1183,schütten::V,rijandin,pilti
1184,schütten::V,rijandin,berti
1185,füllen::V,dagirtin,pildyti
1186,füllen::V,dagirtin,pripildyti
1187,einwickeln::V,pêçandin,įvynioti
1188,einwickeln::V,pêçandin,suvynioti
1189,tragen::V,kişandin,nešti
1190,tragen::V,kişandin,nešioti
1191,tragen::V,rajtin,nešti
1192,tragen::V,rajtin,nešioti
1193,schleppen::V,kişandin,vilkti
1194,ziehen::V,kişandin,tempti
1195,aufbewahren::V,hilandin,laikyti
1196,werfen::V,avêtin,mesti
1197,werfen::V,avêtin,sviesti
1198,fangen::V,sem kirin,sugauti
1199,fangen::V,girtin,sugauti
1200,packen::V,pê girtin,čiupti
1201,packen::V,pê girtin,griebti
1202,verstecken::V,hîlanin,slėpti
1203,verstecken::V,hîlanin,slapstyti
1204,teilen::V,parvekirin,dalyti
1205,teilen::V,parvekirin,padalyti
1206,schicken::V,şandin,sių̃sti
1207,schicken::V,şandin,pasių̃sti
1208,bringen::V,anîn,atnešti
1209,bringen::V,birin,atnešti
1210,hinzufügen::V,dan ser,pridėti
1211,hinzufügen::V,li tiştekî zêde kirin,pridėti
1212,bekommen::V,standin,gauti
1213,erhalten::V,standin,gauti
1214,nehmen::V,girtin,paimti
1215,wählen::V,ray dan,rinkti
1216,wählen::V,ray dan,išsirinkti
1217,auswählen::V,bijartin,išrinkti
1218,bewahren::V,rê li ber girtin,išsaugoti
1219,bewahren::V,lê xwedî derketin,išsaugoti
1220,behindern::V,bara wi,trukdyti
1221,verderben::V,heram bûn,sugadinti
1222,beschädigen::V,xerab kirin,žaloti
1223,beschädigen::V,xerab kirin,gadinti
1224,zerbrechen::V,şikênandin,sukulti
1225,zerbrechen::V,şikênandin,sudaužyti
1226,zerbrechen::V,perçe kirin,sukulti
1227,zerbrechen::V,perçe kirin,sudaužyti
1228,zerreißen::V,qelişandin,perplėšti
1229,zerreißen::V,qelişandin,suplėšyti
1230,zerstören::V,hilşandin,suardyti
1231,zerstören::V,hilşandin,sugriauti
1232,verbrennen::V,şewitandin,deginti
1233,verbrennen::V,şewitandin,sudeginti
1234,geben::V,dan,duoti
1235,geben::V,dan,paduoti
1236,geben::V,dayin,duoti
1237,geben::V,dayin,paduoti
1238,reichen::V,besbûn,paduoti
1239,reichen::V,têrkirin,paduoti
1240,schenken::V,diyarî kirin,dovanoti
1241,versprechen::V,soz dan,žadėti
1242,versprechen::V,soz dan,pažadėti
1243,wünschen::V,dil kirin,norėti
1244,wünschen::V,dil kirin,linḱėti
1245,loben::V,pesinandin,girti
1246,loben::V,pesinandin,pagirti
1247,küssen::V,maçkirin,bučiuoti
1248,wiegen::V,lorandin,supti
1249,wiegen::V,wezinandin,supti
1250,zudecken::V,nixumandin,užkloti
1251,zudecken::V,nixumandin,uždengti
1252,wecken::V,bixwe hesandin,žadinti
1253,zeigen::V,şanîdan,rodyti
1254,führen::V,raber kirin,vesti
1255,führen::V,raber kirin,vadovauti
1256,lehren::V,hîn kirin,mokyti
1257,lehren::V,hîn kirin,išmokyti
1258,unterrichten::V,ders dan,dėstyti
1259,aufziehen::V,mesinkirin,išauginti
1260,leiten::V,rêberî kirin,valdyti
1261,leiten::V,rêberî kirin,vadovauti
1262,antreiben::V,bezandin,uiti
1263,antreiben::V,bezandin,raginti
1264,antreiben::V,bezandin,skubinti
1265,lassen::V,berdan,paliepti
1266,lassen::V,hiştin,paliepti
1267,einladen::V,dawet kirin,kviesti
1268,einladen::V,dawet kirin,pakviesti
1269,vereinigen::V,bi yek kirin,sujungti
1270,vereinigen::V,bi yek kirin,suvienyti
1271,besuchen::V,mêvan bûn,lankyti
1272,besuchen::V,mêvan bûn,aplankyti
1273,treffen::V,rast hatin,sutikti
1274,treffen::V,rast hatin,pasitikti
1275,sich versammeln::V,li hev çivîn,susirinkti
1276,spielen::V,listin,groti
1277,spielen::V,listin,žaisti
1278,singen::V,stran,dainuoti
1279,tanzen::V,reqisîn,šokti
1280,sich trennen::V,hew berdan,skirtis
1281,sich trennen::V,hew berdan,išsiskirti
1282,verlassen::V,tanê hişt,palikti
1283,verlassen::V,bêkes,palikti
1284,retten::V,rihakirin,gelbėti
1285,bewachen::V,raçavkirin,sergėti
1286,schützen::V,hemet kirin,ginti
1287,schützen::V,hemet kirin,apginti
1288,verteidigen::V,paraztin,ginti
1289,verteidigen::V,paraztin,apginti
1290,sich schlagen::V,li hev bezîn,muštis
1291,schießen::V,agir kirin,šauti
1292,schießen::V,agir kirin,šaudyti
1293,siegen::V,biser ketin,nugalėti
1294,ärgern::V,xeyirandin,pykinti
1295,schlagen::V,lêdan,mušti
1296,schlagen::V,lêdan,smogti
1297,schlagen::V,lêdan,trenkti
1298,schlagen::V,lêxistin,mušti
1299,schlagen::V,lêxistin,smogti
1300,schlagen::V,lêxistin,trenkti
1301,treten::V,têlekirin,mygti
1302,stechen::V,têrekirin,gelti
1303,stechen::V,têrekirin,smeigti
1304,stoßen::V,lêketin,stumti
1305,stoßen::V,lêketin,pastumti
1306,stehlen::V,dizîn,vogti
1307,stehlen::V,dizî birin,vogti
1308,stören::V,aciz kirin,trikdyti
1309,belästigen::V,li tela yeki ketin,apsunkinti
1310,verbergen::V,veşartin,slėpti
1311,verbergen::V,veşartin,paslėpti
1312,verbergen::V,kemîndanîn,slėpti
1313,verbergen::V,kemîndanîn,paslėpti
1314,täuschen::V,xapandin,klaidinti
1315,täuschen::V,lê zexeli kirin,klaidinti
1316,betrügen::V,xapandin,apgauti
1317,töten::V,kûştin,žudyti
1318,töten::V,kûştin,nužudyti
1319,wohnen::V,rûniştin,gyventi
1320,arbeiten::V,kar kirin,dirbti
1321,arbeiten::V,kar kirin,triūsti
1322,arbeiten::V,şêxulin,dirbti
1323,arbeiten::V,şêxulin,triūsti
1324,sammeln::V,komkirin,rinkti
1325,pflücken::V,çinîn,skinti
1326,pflücken::V,çinîn,raškyti
1327,jagen::V,nêçîr kirin,medžioti
1328,fischen::V,masî girtin,žvejoti
1329,fassen::V,pê girtin,sučiupti
1330,fassen::V,sêm kirin,sučiupti
1331,hüten::V,hei jê man,ganyti
1332,treiben::V,bêherandin,ginti
1333,anbinden::V,tewilandin,pririšti
1334,füttern::V,xwarine dan lê,šerti
1335,melken::V,dotin,melžti
1336,hacken::V,kolandin,kapoti
1337,gießen::V,av dan,lieti
1338,gießen::V,av dan,laistyti
1339,reifen::V,kemilîn,nokti
1340,reifen::V,kemilîn,sirpti
1341,zubereiten::V,çe kirin,ruošti
1342,zubereiten::V,çe kirin,gaminti
1343,kochen::V,xwarin çe kirin,virti
1344,kochen::V,xwarin çe kirin,virinti
1345,kochen::V,kelandin,virti
1346,kochen::V,kelandin,virinti
1347,backen::V,pijandin,kepti
1348,braten::V,qelandin,kepti
1349,braten::V,qelandin,kepinti
1350,braten::V,sor kirin,kepti
1351,braten::V,sor kirin,kepinti
1352,umrühren::V,têvdan,maišyti
1353,umrühren::V,têvdan,pamaišyti
1354,stricken::V,hûnan,megzti
1355,nähen::V,kêl kirin,siūti
1356,färben::V,boyax kirin,dažyti
1357,färben::V,boyax kirin,nudažyti
1358,reinigen::V,paqijkirin,valyti
1359,reinigen::V,paqijkirin,švarinti
1360,waschen::V,şuştin,plauti
1361,waschen::V,şuştin,mazgoti
1362,waschen::V,şuştin,skalbti
1363,abwischen::V,pakîj kirin,nušluostyti
1364,spülen::V,şuştin,plauti
1365,spülen::V,şuştin,skalauti
1366,fegen::V,maliştin,šluoti
1367,kehren::V,maliştin,šluoti
1368,baden::V,serîşûştin,maudytis
1369,sich waschen::V,serîşûştin,praustis
1370,ausziehen::V,jê kirin,numauti
1371,ausziehen::V,jê kirin,nuvilkti
1372,anziehen::V,pê kirin,mauti
1373,anziehen::V,pê kirin,apsivilkti
1374,sich anziehen::V,xwe kirin,rengtis
1375,sich anziehen::V,xwe kirin,apsirengti
1376,kämmen::V,şeh kirin,šukuoti
1377,schmücken::V,xemilandin,puošti
1378,schmücken::V,xemilandin,dabinti
1379,schmücken::V,xemilandin,gražinti
1380,sagen::V,gotin,tarti
1381,sagen::V,peyivîn,tarti
1382,sprechen::V,peyivîn,kalbėti
1383,reden::V,axaftin,šnekėti
1384,sich unterhalten::V,hev biştaxilin,kalbėtis
1385,sich unterhalten::V,hev biştaxilin,šnekučiuotis
1386,fragen::V,pirsîn,klausti
1387,fragen::V,pirs kirin,klausti
1388,bitten::V,tika kirin,prašyti
1389,erzählen::V,behs kirin,pasakoti
1390,mitteilen::V,vegotin,skelbti
1391,mitteilen::V,vegotin,pranešti
1392,nennen::V,bi nav kirin,vadinti
1393,nennen::V,bi nav kirin,vardyti
1394,rufen::V,bakirin,šaukti
1395,rufen::V,bakirin,kviesti
1396,prahlen::V,pesnê xwe dan,girtis
1397,übersetzen::V,qulibandin,versti
1398,übersetzen::V,qulibandin,išversti
1399,übersetzen::V,derbas kirin,versti
1400,übersetzen::V,derbas kirin,išversti
1401,denken::V,fikirîn,galvoti
1402,glauben::V,bawer bûn,manyti
1403,glauben::V,bawer bûn,tikėti
1404,bemerken::V,bala xwe dan,pamatyti
1405,bemerken::V,bala xwe dan,pastebėti
1406,bemerken::V,çac lê ketin,pamatyti
1407,bemerken::V,çac lê ketin,pastebėti
1408,erkennen::V,pêhesîn,pažinti
1409,erkennen::V,pêhesîn,atpažinti
1410,begreifen::V,fêmkirin,suvokti
1411,verstehen::V,fêmkirin,suprasti
1412,lernen::V,halmandin,mokytis
1413,lernen::V,fêrbun,mokytis
1414,wissen::V,zanîn,žinoti
1415,sich erinnern an::V,bir bûn,prisiminti
1416,vergessen::V,ji bir kirin,užmiršti
1417,messen::V,pê kanîn,matuoti
1418,zählen::V,hejmardin,skaičiuoti
1419,rechnen::V,hesibandin,skaičiuoti
1420,lesen::V,xwendin,skaityti
1421,malen::V,rengandin,tapyti
1422,malen::V,boyax kirin,tapyti
1423,zeichnen::V,işaret kirin,piešti
1424,zeichnen::V,işaret kirin,žymėti
1425,zeichnen::V,işaret kirin,braižyti
1426,schreiben::V,nivîsandin,rašyti
1427,besitzen::V,hebûn,turėti
1428,kaufen::V,kirîn,pirkti
1429,verkaufen::V,firotin,parduoti
1430,bezahlen::V,pere dan,apmokėti
1431,zahlen::V,pere dan,mokėti
1432,zahlen::V,dayin,mokėti
1433,beherrschen::V,zebt kirin,valdyti
1434,beherrschen::V,hukim kirin,valdyti
1435,ertragen::V,bihêzkirin,kę̃sti
1436,ertragen::V,bihêzkirin,pakelti
1437,ertragen::V,bihêzkirin,iškę̃sti
