,Concept_ID,av,sah
707,damals::ADV,гьебмехалъ,оччоҕо
708,damals::ADV,гьебмехалда,оччоҕо
709,danach::ADV,цинги,аары
710,danach::ADV,цинги,ол кэнниттэн
711,danach::ADV,хадуса,аары
712,danach::ADV,хадуса,ол кэнниттэн
713,vorher::ADV,цебе,урут
714,zuerst::ADV,тӏоцебе,маҥнай
715,einmal::ADV,цинцӏул,биирдэ
716,einmal::ADV,цихӏин,биирдэ
717,einmal::ADV,цоцӏул,биирдэ
718,manchmal::ADV,олоцӏул,арыт
719,oft::ADV,гӏемерго,чаастатык
720,immer::ADV,кидаго,мэлдьи
721,niemals::ADV,киданиги,хаһан да
722,hier::ADV,аниб,маныаха
723,hierhin::ADV,анибехун,бэттэх
724,von hier::ADV,гьаниса,мантан
725,dort::ADV,гьениб,онно
726,dorthin::ADV,гьадаба,онно
727,geradeaus::ADV,битӏутӏа,быһа
728,geradeaus::ADV,битӏутӏа,быһаччы
729,vorwärts::ADV,цебехун,инники
730,rückwärts::ADV,нахъ-нахъ,төттөру
731,zurück::ADV,нахъе,төттөрү
732,unten::ADV,ахакь,аллара
733,unten::ADV,гъоркь,аллара
734,hinab::ADV,эхебе,аллара
735,oben::ADV,тӏад,үөһэ
736,oben::ADV,тӏадехун,үөһэ
737,hinauf::ADV,эхеде,өрө
738,hinauf::ADV,эхеде,үөһэ
739,überall::ADV,кибго,бэйдиэ
740,ein wenig::ADV,дагьабго,кыратык
741,kaum::ADV,хӏалалъ,нэһиилэ
742,sehr::ADV,кутакалда,бэрт
743,sehr::ADV,кутакалда,наһаа
744,so::ADV,гьедин,оччо
745,so::ADV,гьедин,оннук
746,noch::ADV,жеги,өссө
747,nur::ADV,гӏӣцӏго,эрэ
748,nur::ADV,гӏӣцӏго,сыччах
749,wieder::ADV,на́хъеги,эмиэ
750,vergebens::ADV,чӏалгӏаде,таак
751,vor::PRP,цебе,иннигэр
752,hinter::PRP,хадуса,кэлин
753,unter::PRP,ахакь,-ҕа
754,unter::PRP,ахакь,оһох түгэҕэ
755,unter::PRP,гъоркь,-ҕа
756,unter::PRP,гъоркь,оһох түгэҕэ
757,neben::PRP,аскӏо,аттыгар
758,zwischen::PRP,гьоркьоб,ыккардынан
759,wegen::PRP,гьелда,уҥуортан
760,dies::PRN,гьаб,ити
761,dies::PRN,гьаб,бу
762,dies::PRN,гьеб,ити
763,dies::PRN,гьеб,бу
764,das::PRN,доб,били
765,ich::PRN,дун,мин
766,du::PRN,дуца,эн
767,er::PRN,доб,кнни
768,wir::PRN,ниж,биһиги
769,ihr::PRN,нуж,эһиги
770,sie::PRN,дол,кинилэр
771,sie::PRN,эл,кинилэр
772,was::FPRN,щиб,туох
773,wer::FPRN,щиб,ким
774,wo::FADV,киб,ханна
775,wo::FADV,кибехун,ханна
776,wohin::FADV,кибехун,ханна
777,wie::FADV,кин,хайдах
778,warum::FADV,щай,тоҕо
779,wieviel::FNUM,кигӏан,төһө
780,eins::NUM,цо,биир
781,zwei::NUM,кӏиго,икки
782,drei::NUM,лъабго,үс
783,vier::NUM,ункъо,түөрт
784,fünf::NUM,щуго,биэс
785,sechs::NUM,анлъго,алта
786,sieben::NUM,анкьго,сэттэ
787,acht::NUM,микьго,аҕыс
788,neun::NUM,ичӏго,тоҕус
789,zehn::NUM,анцӏго,уон
790,elf::NUM,анцӏила цо,уон биир
791,zwölf::NUM,кӏиго-анцӏила,уон икки
792,zwanzig::NUM,къого,сүүрбэ
793,dreißig::NUM,лъеберго,отут
794,vierzig::NUM,кӏикъого,түөрт уон
795,fünfzig::NUM,кӏикъо́ялда анцӏго,биэс уон
796,sechzig::NUM,лъабкъого,алта уон
797,siebzig::NUM,лъабкъо́ялда анцӏго,сэттэ уон
798,achtzig::NUM,ункъого,аҕыс уон
799,neunzig::NUM,ункъоялда а́нцӏила,тоҕус уонус
800,hundert::NUM,нусго,сүүс
801,tausend::NUM,азарго,тыһыынча
802,und::CNJ,ва,да
803,und::CNJ,ва,уонна
804,und::CNJ,ва,итиэннэ
805,und::CNJ,-ги,да
806,und::CNJ,-ги,уонна
807,und::CNJ,-ги,итиэннэ
808,oder::CNJ,ялъуни,эбэтэр
809,stehen::V,бахъунчӏезе,тур
810,sitzen::V,гӏодов чӏезе,олор
811,liegen::V,бегизе,сыт
812,hängen::V,базе,санньылый
813,werden::V,бахъине,буол
814,passieren::V,лъугьине,буол
815,passieren::V,лъугьа-бахъине,буол
816,beginnen::V,байбихьизе,саҕалан
817,enden::V,лъугӏизе,бүт
818,wechseln::V,хиса-басизе,уларый
819,wechseln::V,хисизе,уларый
820,aufgehen[Sonne]::V,баккизе,ой
821,untergehen[Sonne]::V,щинкӏизе,киир
822,scheinen[Sonne]::V,къалъ-къалъизе,сырдат
823,donnern::V,гъугъазе,эт
824,wehen::V,пуйзе,үр
825,strömen::V,чвахизе,кутулун
826,fließen::V,чвахизе,сүүр
827,sich drehen::V,сверизе,эргий
828,schwanken::V,хьвагӏезе,биэтэҥнээ
829,schwanken::V,багъа-бачаризе,биэтэҥнээ
830,schwingen::V,щвартӏезе,эйэҥнээ
831,fallen::V,бортизе,оҕут
832,brennen::V,рекӏине,умай
833,rauchen::V,кӏкӏуй буризе,буруолаа
834,regnen::V,базе,самыырдаа
835,gefrieren::V,гӏу́низе,тоҥ
836,tauen::V,биаризе,ир
837,schmelzen::V,биине,уулун
838,trocknen::V,бакъвазе,куур
839,sieden::V,гьалдезе,оргуй
840,faulen::V,махӏцине,сытый
841,verfaulen::V,туризе,сытыйан_хаал
842,reißen::V,бихъизе,хайыт
843,reißen::V,бихъизе,быһытталан
844,versinken::V,гъанкъизе,тимир
845,versinken::V,гъанкъизе,батылын
846,vergehen::V,базе,дьай
847,vergehen::V,бахъизе,дьай
848,vergehen::V,ине,дьай
849,erscheinen::V,баккизе,көһүн
850,verschwinden::V,къине,сүт
851,verschwinden::V,билизе,сүт
852,sinken::V,гӏодо́бе ккезе,намтаа
853,abnehmen::V,тӏаса камизе,аччаа
854,zunehmen::V,гӏемерлъизе,элбээ
855,steigen::V,бахине,үрдээ
856,wachsen::V,кӏодолъизе,үүн
857,glänzen::V,цӏвакизе,кылбай
858,funkeln::V,паркъезе,күлүмнээ
859,funkeln::V,паркъезе,күлүмүрдээ
860,lärmen::V,хъудизе,тыаһаа
861,lärmen::V,чӏиргъдизе,тыаһаа
862,läuten::V,кьабизе,собуоннаа
863,klingeln::V,кьабизе,линкинээ
864,klirren::V,зваргъизе,айгырат
865,brausen::V,гьалаглъизе,сирилээ
866,rauschen::V,шуршудизе,суугунаа
867,klingen::V,бахъине,доргуй
868,bellen::V,гъанчдезе,үр
869,heulen::V,рурудизе,улуй
870,blasen::V,гьохьизе,үр
871,pfeifen::V,гьещтӏезе,иһиир
872,schreien::V,ахӏизе,кылан
873,schreien::V,ахӏизе,хаһыытаа
874,schreien::V,ахӏдезе,кылан
875,schreien::V,ахӏдезе,хаһыытаа
876,stöhnen::V,зигардизе,ынчыктаа
877,zittern::V,дарран,титирээ
878,zittern::V,дарран,дьигиһий
879,zittern::V,гьаргьадизе,титирээ
880,zittern::V,гьаргьадизе,дьигиһий
881,leben::V,бетӏербахъизе,олор
882,geboren werden::V,лъугьине,төрөө
883,atmen::V,хӏухьел биччазе,тыын
884,trinken::V,гьекъезе,ис
885,essen::V,квине,аһаа
886,essen::V,кваназе,аһаа
887,schlucken::V,кӏкӏвине,ыйыһын
888,schlucken::V,къулчӏизе,ыйыһын
889,müde werden::V,сваказе,сылай
890,einschlafen::V,кьижизе,утуйан хаал
891,einschlafen::V,гъапуллъизе,утуйан хаал
892,schlafen::V,кьижизе,утуй
893,schlafen::V,кьижизе,утуйа сыт
894,aufwachen::V,бигьине,уһугун
895,aufstehen::V,бахъине,тур
896,aufstehen::V,тӏадебахъине,тур
897,sich erholen::V,хьи бахъизе,сынньан
898,sich erholen::V,хӏалхьи гьабизе,сынньан
899,krank werden::V,унтизе,ыарый
900,krank sein::V,унтизе,ыарый
901,krank sein::V,унтизе,ыарыт
902,schmerzen::V,унтизе,ыарыт
903,husten::V,хъегӏизе,сөтөлүн
904,genesen::V,лъилъизе,көн
905,sterben::V,хвезе,өл
906,umkommen::V,гьалаглъизе,өл
907,umkommen::V,гьалаглъизе,оҕут
908,sich bewegen::V,багъаризе,хамсаа
909,sich bewegen::V,багъаргъизе,хамсаа
910,sich rühren::V,багъаризе,хамсаа
911,sich erheben::V,тӏадебахъине,тур
912,sich erheben::V,бахъине,тур
913,sich setzen::V,гӏодов чӏезе,олор
914,hinfallen::V,щапизе,оҕут
915,laufen::V,хьвадизе,хаам
916,schreiten::V,чӏезе,атыллаа
917,spazierengehen::V,тира-сверизе,дьаарбай
918,eilen::V,ракӏхӏалакине,тиэтэй
919,eilen::V,дуризе,тиэтэй
920,sich beeilen::V,дуризе,ыксаа
921,sich beeilen::V,гӏедегӏизе,ыксаа
922,sausen::V,тӏуризе,элээр
923,rennen::V,бекеризе,сүүрэкэлээ
924,springen::V,кӏанцӏизе,ой
925,springen::V,кӏанцӏизе,ыстан
926,klettern::V,хархадизе,ытын
927,schaukeln::V,гьерщезе,эйэҥнээ
928,schaukeln::V,гьерщезе,биэрэҥнээ
929,kriechen::V,хъурщизе,сыыл
930,schwimmen::V,лъедезе,уһун
931,schwimmen::V,лъедезе,харбаа
932,tauchen::V,букъардизе,умус
933,rudern::V,хазе,эрт
934,fahren::V,ине,айаннаа
935,fliegen::V,боржине,көт
936,gehen::V,ине,бар
937,weggehen::V,ине,бар
938,abfahren::V,къокъине,бар
939,anhalten::V,чӏезе,тохтоо
940,anhalten::V,тархъизе,тохтоо
941,anhalten::V,лъалхъизе,тохтоо
942,hineingehen::V,тӏаделъугьине,киир
943,eintreten::V,лъугьине,киир
944,kommen::V,бачӏине,кэл
945,ankommen::V,щвезе,кэл
946,ankommen::V,щвезе,тиий
947,ankommen::V,тӏадебачӏине,кэл
948,ankommen::V,тӏадебачӏине,тиий
949,zurückkommen::V,тадбуссине,төнүн
950,zurückkommen::V,тӏадбуссине,төнүн
951,bleiben::V,чӏезе,хаал
952,bleiben::V,хутӏизе,хаал
953,warten::V,чӏезе,көһүт
954,erwarten::V,балагьизе,күүт
955,erwarten::V,балагьизе,көһүт
956,suchen::V,балагьизе,ирдээ
957,suchen::V,балагьизе,көрдөө
958,finden::V,батизе,бул
959,versuchen::V,хӏалбихьизе,сорун
960,vorbereiten::V,хӏадурлъизабизе,бэлэмнээ
961,lieben::V,балай бегьизе,таптаа
962,mögen::V,бокьизе,сөбүл
963,lachen::V,белъизе,күл
964,weinen::V,гӏодизе,ытаа
965,schimpfen::V,гъанчдезе,үөҕүс
966,sich ärgern::V,вагъизе,кыыһыр
967,sich ärgern::V,вагъизе,кыйахан
968,sich ärgern::V,ццида́хине,кыыһыр
969,sich ärgern::V,ццида́хине,кыйахан
970,sich fürchten::V,хӏинкъизе,куттан
971,sich fürchten::V,хӏинкъизе,дьиксин
972,fürchten::V,беркъазе,дьиксин
973,fürchten::V,беркъазе,куттан
974,fürchten::V,хӏинкъа-къазе,дьиксин
975,fürchten::V,хӏинкъа-къазе,куттан
976,fliehen::V,лъутизе,күрээ
977,flüchten::V,лъутизе,күрээ
978,sehen::V,бихьизе,көр
979,anschauen::V,бертӏамизе,көр
980,anschauen::V,балагьизе,көр
981,ansehen::V,бала-гъалагьизе,көр
982,hören::V,рагӏизе,бил
983,hören::V,рагӏизе,иһит
984,zuhören::V,гӏенеккизе,иһит
985,probieren::V,кӏалдиб хъва́зе,боруобалаан көр
986,probieren::V,кӏалдиб хъва́зе,амсайан көр
987,probieren::V,чӏамизе,боруобалаан көр
988,probieren::V,чӏамизе,амсайан көр
989,riechen::V,су́нтӏизе,сытырҕаа
990,fühlen::V,чӏвазе,бил
991,zu sehen sein::V,бихьизе,көһүн
992,vernehmen::V,рагӏизе,иһит
993,frieren::V,цӏорозе,тоҥ
994,frieren::V,цӏорозе,үлүй
995,tun::V,гьабизе,гын
996,können::V,кӏвезе,кыай
997,können::V,лъазе,кыай
998,wollen::V,бокьизе,баҕар
999,anfangen::V,байбихьизе,саҕалаа
1000,beenden::V,тӏубазабизе,бүтэр
1001,beenden::V,лъугӏизабизе,бүтэр
1002,aufhören::V,бахъизе,уурай
1003,gelingen::V,бахъизе,сатан
1004,geraten::V,бахъизе,баар буолан биэр
1005,geraten::V,бахъизе,баар буола тус
1006,geraten::V,бахъизе,буолан таҕыс
1007,öffnen::V,рагьизе,ас
1008,schließen::V,къазе,сап
1009,schließen::V,къазе,хатаа
1010,stellen::V,чӏвазе,уур
1011,stellen::V,чӏвазе,туруор
1012,setzen::V,рекӏинабизе,туруор
1013,setzen::V,рекӏинабизе,уур
1014,setzen::V,гӏодор чӏезаризе,туруор
1015,setzen::V,гӏодор чӏезаризе,уур
1016,legen::V,лъезе,уур
1017,berühren::V,хъвазе,тыыт
1018,berühren::V,хъвазе,таарый
1019,verbinden::V,хьухьине,кэлгий
1020,verbinden::V,бухьине,кэлгий
1021,bedecken::V,кквезе,бүрүй
1022,aufhängen::V,базе,ыйаа
1023,anzünden::V,бакизе,умат
1024,anzünden::V,рекӏинабизе,умат
1025,zurücklassen::V,тезе,бырах
1026,verlieren::V,билизабизе,сүтэр
1027,fallen lassen::V,бортизабизе,түһэр
1028,fallen lassen::V,бортизабизе,мүлчү тут
1029,machen::V,гьабизе,оҥор
1030,machen::V,гьабизе,оҥоһун
1031,herstellen::V,гьабизе,оҥор
1032,herstellen::V,хӏадурлъизабизе,оҥор
1033,bauen::V,базе,тут
1034,bauen::V,гьабизе,тут
1035,reparieren::V,къачӏазе,абырахтаа
1036,verbessern::V,лъикӏлъизабизе,тупсар
1037,ändern::V,хисизабизе,уларыт
1038,graben::V,бухъизе,хас
1039,beugen::V,хьетӏизабизе,бокут
1040,beugen::V,хьетӏизабизе,токурут
1041,beugen::V,хьетӏизабизе,бүк баттаа
1042,biegen::V,гьетӏизабизе,иэх
1043,biegen::V,гьетӏизабизе,өҕүлүннэр
1044,drehen::V,тиризабизе,эргит
1045,drehen::V,тиризабизе,эргичит
1046,drehen::V,свердизабизе,эргит
1047,drehen::V,свердизабизе,эргичит
1048,wenden::V,бегизе,эргилин
1049,umdrehen::V,бегизе,түҥнэр
1050,umdrehen::V,бега-битӏизе,түҥнэр
1051,heben::V,борхизе,көтөх
1052,hochheben::V,борхалъизабизе,таһаар
1053,hochheben::V,борхизе,таһаар
1054,ergreifen::V,кквезе,тут
1055,halten::V,кквезе,тут
1056,drücken::V,къазе,ык
1057,drücken::V,къанцӏу́зе,ык
1058,drücken::V,къвал ба́зе,ык
1059,schieben::V,хъилдизе,ас
1060,kratzen::V,хачазе,кыһыы
1061,lecken::V,чӏикӏизе,салаа
1062,beißen::V,хӏанчӏизе,ытыр
1063,beißen::V,хӏанчӏизабизе,ытыр
1064,abreißen::V,тӏезе,быһа тарт
1065,abreißen::V,тӏезе,туура тарт
1066,abreißen::V,тӏезабизе,быһа тарт
1067,abreißen::V,тӏезабизе,туура тарт
1068,abschneiden::V,къотӏизе,быс
1069,abschneiden::V,къотӏизе,быһан ыл
1070,abschneiden::V,къотӏизе,быһа баттаа
1071,binden::V,бухьине,кэлгий
1072,stecken::V,къазабизе,батары ас
1073,brechen::V,бекизе,тоһут
1074,klopfen::V,дванкезе,тоҥсуй
1075,hauen::V,базе,оҕус
1076,kleben::V,бацӏцӏине,силимнээ
1077,reiben::V,хачазе,аал
1078,streichen::V,бахине,сыбаа
1079,streichen::V,жужазе,сыбаа
1080,schleifen::V,лъухьизе,чочуй
1081,schneiden::V,къотӏизе,быс
1082,rütteln::V,багъа-бачаризабизе,иэҕэҥнэт
1083,schütteln::V,кӏобокӏизе,сахсый
1084,schwenken::V,гьесадизе,дайбаа
1085,schwenken::V,хьвагӏезабизе,дайбаа
1086,schütten::V,тӏезе,кут
1087,füllen::V,цӏезабизе,толор
1088,einwickeln::V,жемизе,суулаа
1089,tragen::V,баччизе,ит
1090,schleppen::V,бехъерхъизе,сос
1091,ziehen::V,цӏазе,тарт
1092,aufbewahren::V,цӏунизе,уур
1093,aufbewahren::V,цӏунизе,харай
1094,werfen::V,рехизе,бырах
1095,fangen::V,кквезе,хап
1096,packen::V,кквезе,тут
1097,verstecken::V,бахчизе,саһыар
1098,teilen::V,бикьизе,үллэр
1099,schicken::V,битӏизе,ыыт
1100,bringen::V,баччизе,аҕал
1101,hinzufügen::V,жубазе,эп
1102,bekommen::V,щвезе,ыл
1103,bekommen::V,щвезе,булун
1104,erhalten::V,щвезе,ыл
1105,erhalten::V,босизе,ыл
1106,nehmen::V,босизе,ыл
1107,wählen::V,бищизе,быыбардаа
1108,auswählen::V,тӏасабищизе,тал
1109,bewahren::V,цӏунизе,харай
1110,behindern::V,квекӏен гьабизе,мэһэйдээ
1111,verderben::V,хвезабизе,буорту гын
1112,beschädigen::V,галгъазабизе,алдьат
1113,zerbrechen::V,щущазабизе,үлтүрүт
1114,zerreißen::V,бихъизе,хайыта тарт
1115,zerstören::V,биххизабизе,алдьат
1116,verbrennen::V,бухӏизе,уоттаа
1117,geben::V,кьезе,биэр
1118,reichen::V,кьезе,аҕал
1119,schenken::V,кьезе,бэлэхтээ
1120,versprechen::V,назру гьабизе,эрэннэр
1121,wünschen::V,бокьизе,баҕар
1122,loben::V,беццизе,хайҕаа
1123,loben::V,бецца-бекъизе,хайҕаа
1124,küssen::V,баизе,уураа
1125,wiegen::V,чӏучӏадизабизе,бигээ
1126,zudecken::V,тӏадбигъине,сап
1127,zudecken::V,тӏадбигъине,бүрүй
1128,wecken::V,бигьинабизе,уһугуннар
1129,zeigen::V,бихьизабизе,көрдөр
1130,führen::V,бачине,салай
1131,lehren::V,малъизе,үөрэт
1132,lehren::V,цӏализабизе,үөрэт
1133,unterrichten::V,цӏализабизе,үөрэт
1134,aufziehen::V,гӏезабизе,иит
1135,leiten::V,нухмалъи гьабизе,салай
1136,antreiben::V,гӏедегӏизабизе,кыһай
1137,einladen::V,ахӏизе,ыҥыр
1138,einladen::V,тӏадеахӏизе,ыҥыр
1139,vereinigen::V,цолъизабизе,холбоо
1140,vereinigen::V,цолъизабизе,түм
1141,besuchen::V,баккизе,сырыт
1142,besuchen::V,баккизе,билсэ сырыт
1143,besuchen::V,хьвадизе,сырыт
1144,besuchen::V,хьвадизе,билсэ сырыт
1145,treffen::V,дандчӏвазе,көрүс
1146,sich versammeln::V,данделъизе,мүһүн
1147,sich versammeln::V,данделъизе,түмүс
1148,sich versammeln::V,бакӏаризе,мүһүн
1149,sich versammeln::V,бакӏаризе,түмүс
1150,spielen::V,басандизе,оонньоо
1151,singen::V,ахӏизе,ыллаа
1152,tanzen::V,кьурдизе,үҥкүүлээ
1153,sich trennen::V,батӏалъизе,араҕыс
1154,verlassen::V,тезе,хааллар
1155,verlassen::V,рехунтезе,хааллар
1156,retten::V,хвасар гьабизе,өрүһүй
1157,retten::V,хвасарлъизабизе,өрүһүй
1158,bewachen::V,цӏунизе,араҥаччылаа
1159,schützen::V,цӏунизе,көмүскээ
1160,verteidigen::V,цӏунизе,көмүскээ
1161,sich schlagen::V,багъизе,охсус
1162,schießen::V,речӏчӏизе,ытыалаа
1163,siegen::V,бергьине,хот
1164,siegen::V,бергьине,кыай
1165,ärgern::V,вагъизавизе,кыыһырт
1166,schlagen::V,кьабизе,оҕус
1167,treten::V,мал тункизе,тэп
1168,stechen::V,къазабизе,кэй
1169,stoßen::V,тункизе,кэп
1170,stoßen::V,тункизе,үтүрүй
1171,stoßen::V,хъилдизе,кэп
1172,stoßen::V,хъилдизе,үтүрүй
1173,stehlen::V,щинкӏизабизе,уор
1174,stören::V,квекӏен гьабизе,мэһэйдээ
1175,stören::V,татубахъи гьабизе,мэһэйдээ
1176,belästigen::V,рахӏатхвезабизе,батар
1177,verbergen::V,бахчизе,кистээ
1178,verbergen::V,балъго тезе,кистээ
1179,täuschen::V,божуда рекӏкӏ гьабизе,албыннаа
1180,täuschen::V,гуккизе,албыннаа
1181,betrügen::V,хӏилла гьабизе,албыннаа
1182,betrügen::V,сандирахълъи гьабизе,албыннаа
1183,töten::V,чӏвазе,өлөр
1184,wohnen::V,яшав гьабизе,олор
1185,arbeiten::V,хӏалтӏизе,үлэлээ
1186,sammeln::V,бакӏаризе,мус
1187,sammeln::V,бакӏаризе,хомуй
1188,pflücken::V,бетӏизе,үргээ
1189,jagen::V,чан гьабизе,бултаа
1190,fischen::V,ччугӏа кквезе,балыктаа
1191,fassen::V,кквезе,тут
1192,hüten::V,кваназабизе,манаа
1193,treiben::V,гъезе,үүр
1194,anbinden::V,бухьине,баай
1195,füttern::V,кваназабизе,аһат
1196,melken::V,бечӏчӏизе,ыа
1197,hacken::V,чӏвазе,кэрт
1198,gießen::V,лъалъазе,сиигирт
1199,reifen::V,барщизе,бус
1200,zubereiten::V,бежа-белъине,бэлэмнээ
1201,kochen::V,белъине,буһар
1202,backen::V,базе,буһар
1203,braten::V,бежизе,хооруй
1204,braten::V,бежизе,ыһаарылаа
1205,braten::V,бежизе,соркуойдаа
1206,umrühren::V,багъаризе,былаа
1207,stricken::V,хьухьине,өр
1208,nähen::V,букъизе,иистэн
1209,färben::V,кьер гьабизе,кырааскалаа
1210,reinigen::V,бацӏцӏине,ыраастаа
1211,waschen::V,чуризе,сууй
1212,abwischen::V,бацӏцӏине,сот
1213,spülen::V,хулизе,сайҕаа
1214,fegen::V,лъухьизе,сиппий
1215,kehren::V,лъухьизе,харбаа
1216,baden::V,чордезе,сөтүөлээ
1217,ausziehen::V,бахъизе,уһул
1218,anziehen::V,ретӏине,кэтэрт
1219,sich anziehen::V,ретӏине,таҥын
1220,kämmen::V,хазе,тараа
1221,schmücken::V,чӏухӏизабизе,симээ
1222,sagen::V,бицине,диэ
1223,sprechen::V,бицине,эт
1224,sprechen::V,бицине,саҥар
1225,reden::V,гаргадизе,кэпсэт
1226,sich unterhalten::V,гаргадизе,кэпсэт
1227,fragen::V,цӏехезе,ыйыт
1228,fragen::V,гьикъизе,ыйыт
1229,bitten::V,гьаризе,көрдөс
1230,erzählen::V,бицине,кэпсээ
1231,erzählen::V,бицине,сэһэргээ
1232,mitteilen::V,лъазабизе,биллэр
1233,nennen::V,цӏар лъезе,ааттаа
1234,rufen::V,ахӏизе,ыҥыр
1235,prahlen::V,беццаризе,чабылан
1236,prahlen::V,беццаризе,киһиргээ
1237,übersetzen::V,буссинабизе,тылбаастаа
1238,denken::V,ургъизе,санаа
1239,denken::V,ургъизе,толкуйдаа
1240,glauben::V,божизе,итэҕэй
1241,bemerken::V,берречӏчӏизе,бэлиэтээ
1242,erkennen::V,лъазе,бил
1243,erkennen::V,батӏаго бахъизе,бил
1244,begreifen::V,бичӏчӏизе,өйдөө
1245,lernen::V,цӏализе,үөрэн
1246,wissen::V,лъазе,бил
1247,sich erinnern an::V,ракӏалде щвезе,аҕын
1248,vergessen::V,кӏочене,умун
1249,messen::V,борцине,кэмнээ
1250,messen::V,борцине,кээмэйдээ
1251,zählen::V,рикӏкӏине,аах
1252,rechnen::V,рикӏкӏине,аах
1253,lesen::V,цӏализе,аах
1254,malen::V,бахъизе,уруһуйдаа
1255,zeichnen::V,бахъизе,уруһуйдаа
1256,schreiben::V,хъвазе,суруй
1257,besitzen::V,щвезе,баһылаа
1258,besitzen::V,бу́кӏине,баһылаа
1259,kaufen::V,босизе,атыылас
1260,verkaufen::V,бичизе,атыылаа
1261,bezahlen::V,кьезе,төлөө
1262,zahlen::V,кьезе,төлөө
1263,ertragen::V,баччизе,тулуй
1264,Auge::N,,харах
1265,Sehne::N,,иҥиир
1266,Funke::N,,кыым
1267,Moor::N,,дьэбэрэ
1268,Elch::N,,тайах
1269,Beere::N,,отон
1270,Gedächtnis::N,,өй
1271,Ton::N,,дорҕоон
1272,Winkel::N,,муннук
1273,Menge::N,,ахсаан
1274,Stütze::N,,тулааһын
1275,Figur::N,,фигура
1276,Schuh::N,,бачыыҥка
1277,Schnur::N,,быа
1278,Leine::N,,тэһиин
1279,Geschäft::N,,идэ
1280,voll::A,,толору
1281,lange::ADV,,уһуннук
1282,später::ADV,,хойут
1283,nicht::ADV,,буолбатах
1284,schon::ADV,,бэлиэр
1285,durch::PRP,,курдары
1286,alles::PRN,,барыта
1287,rühren::V,,долгут
1288,scheinen::V,,көһүн
1289,aufheben::V,,өрө тарт
1290,lassen::V,,күһэй
1291,sich waschen::V,,суун
1292,verstehen::V,,өйдөө
1293,beherrschen::V,,баһылаа
