,Concept_ID,udm,lt
782,rechter::A,бурпал,dešinys
783,anderer::A,мукет,kitas
784,erster::A,нырысетӥез,pirmas
785,zweiter::A,кыктэтӥез,antras
786,dritter::A,кунньметӥез,trečias
787,letzter::A,берло,paskutinis
788,letzter::A,берпум,paskutinis
789,allein::ADV,огназ,vienas
790,auf einmal::ADV,огдыре,iš karto
791,zusammen::ADV,ӵош,kartu
792,zusammen::ADV,ӵош,drauge
793,zusammen::ADV,валче,kartu
794,zusammen::ADV,валче,drauge
795,lange::ADV,кема,ilgai
796,plötzlich::ADV,мапламтэ шорысь,staiga
797,sofort::ADV,али ик,tuojau
798,später::ADV,бергес,vėliau
799,später::ADV,бергес,paskiau
800,später::ADV,берлогес,vėliau
801,später::ADV,берлогес,paskiau
802,jetzt::ADV,али,dabãr
803,jetzt::ADV,табере,dabãr
804,heute::ADV,туннэ,šiandien
805,morgen::ADV,ӵуказе,rytoj
806,bald::ADV,ӝоген,greitai
807,bald::ADV,ӝоген,netrukus
808,dann::ADV,берло,po to
809,gestern::ADV,толон,vakar
810,einst::ADV,огпол,kadaise
811,einst::ADV,огпол,kitą kartą
812,einst::ADV,одӥг пол,kadaise
813,einst::ADV,одӥг пол,kitą kartą
814,damals::ADV,соку,anuomet
815,damals::ADV,соку,anuokart
816,danach::ADV,собере,po to
817,danach::ADV,собере,paskui
818,vorher::ADV,азьло,anksčiau
819,vorher::ADV,азьвыл,anksčiau
820,zuerst::ADV,азьло,pirma
821,zuerst::ADV,азьло,iš pradžių̃
822,einmal::ADV,огпол,kartą
823,einmal::ADV,огпол,vieną kartą
824,manchmal::ADV,куддыръя,kai kada
825,oft::ADV,ӵем,dažnai
826,immer::ADV,пыр,visada
827,immer::ADV,пыр,visuomet
828,immer::ADV,котьку,visada
829,immer::ADV,котьку,visuomet
830,niemals::ADV,уз ноку,niekada
831,niemals::ADV,уз ноку,niekuomet
832,hier::ADV,татын,čia
833,hierhin::ADV,татчы,šen
834,hierhin::ADV,татчы,čionai
835,von hier::ADV,татысь,iš čia
836,dort::ADV,отӥ,ten
837,dort::ADV,отӥ,tenai
838,dort::ADV,отын,ten
839,dort::ADV,отын,tenai
840,dorthin::ADV,отчы,ten
841,dorthin::ADV,отчы,ten link
842,geradeaus::ADV,меӵак,tiesiai
843,vorwärts::ADV,азьлань,pirmyn
844,rückwärts::ADV,берлань,atbulai
845,zurück::ADV,берен,atgal
846,zurück::ADV,берлань,atgal
847,unten::ADV,улын,žemai
848,unten::ADV,улын,apačioje
849,hinab::ADV,улэ,žemyn
850,oben::ADV,вылын,viršuj
851,oben::ADV,вылӥын,viršuj
852,hinauf::ADV,вылэ,aukštyn
853,hinauf::ADV,вылэ,į viršų
854,hinauf::ADV,вылӥе,aukštyn
855,hinauf::ADV,вылӥе,į viršų
856,hinauf::ADV,выллань,aukštyn
857,hinauf::ADV,выллань,į viršų
858,überall::ADV,котькытын,visur
859,überall::ADV,пасьтана,visur
860,nicht::ADV,уз,ne
861,ein wenig::ADV,ичи,truputį
862,ein wenig::ADV,ӧжыт,truputį
863,ein wenig::ADV,огшап,truputį
864,kaum::ADV,муртса,vos
865,sehr::ADV,туж,labai
866,sehr::ADV,туж,baisiai
867,sehr::ADV,лекос,labai
868,sehr::ADV,лекос,baisiai
869,so::ADV,озьы,taip
870,so::ADV,тазьы,taip
871,noch::ADV,на,dar
872,nur::ADV,гинэ,tik
873,nur::ADV,гинэ,vien
874,schon::ADV,ни,jau
875,schon::ADV,ини,jau
876,wieder::ADV,нош,vėl
877,wieder::ADV,нош,iš naujo
878,wieder::ADV,кайта,vėl
879,wieder::ADV,кайта,iš naujo
880,vergebens::ADV,юнме,veltui
881,vergebens::ADV,юнме,bergždžiai
882,vor::PRP,азьын,prieš
883,hinter::PRP,берын,už
884,hinter::PRP,бӧрсьы,už
885,unter::PRP,улын,po
886,durch::PRP,пыр,pro
887,durch::PRP,пыр,per
888,durch::PRP,пыртӥ,pro
889,durch::PRP,пыртӥ,per
890,neben::PRP,бордын,prie
891,neben::PRP,бордын,šalia
892,zwischen::PRP,вискын,tarp
893,wegen::PRP,сэрен,dėl
894,wegen::PRP,сэрен,dėlei
895,dies::PRN,та,šis
896,dies::PRN,та,šitas
897,das::PRN,со,tat
898,alles::PRN,ваньмыз,visas
899,ich::PRN,мон,aš
900,du::PRN,тон,tu
901,er::PRN,со,jis
902,wir::PRN,ми,mes
903,ihr::PRN,тӥ,jūs
904,sie::PRN,соос,ji
905,sie::PRN,соос,jos
906,was::FPRN,ма,kas
907,wer::FPRN,кин,kas
908,wo::FADV,кытын,kur
909,wohin::FADV,кытчы,kur
910,wohin::FADV,кытчы,kur link
911,wie::FADV,кызьы,kaip
912,warum::FADV,малы,kod̃ėl
913,warum::FADV,малы,dėl ko
914,wieviel::FNUM,кӧня,kiek
915,eins::NUM,одӥг,vienas
916,zwei::NUM,кык,du
917,drei::NUM,куинь,trys
918,vier::NUM,ньыль,keturi
919,fünf::NUM,вить,penki
920,sechs::NUM,куать,šeši
921,sieben::NUM,сизьым,septyni
922,acht::NUM,тямыс,aštuoni
923,neun::NUM,укмыс,devyni
924,zehn::NUM,дас,dešimt
925,elf::NUM,дас одӥг,vienuolika
926,zwölf::NUM,дас кык,dvylika
927,zwanzig::NUM,кызь,dvidešimt
928,dreißig::NUM,куамын,trisdešimt
929,vierzig::NUM,ньыльдон,keturiasdešimt
930,fünfzig::NUM,витьтон,penkiasdešimt
931,sechzig::NUM,куатьтон,šešiasdešimt
932,siebzig::NUM,сизьымдон,septyniasdešimt
933,achtzig::NUM,тямыстон,aštuoniasdešimt
934,neunzig::NUM,укмыстон,devyniasdešimt
935,hundert::NUM,сю,šimtas
936,tausend::NUM,сюрс,tūkstantis
937,und::CNJ,и,ĩr
938,und::CNJ,но,ĩr
939,oder::CNJ,яке,ar
940,oder::CNJ,яке,arba
941,stehen::V,сылыны,stovėti
942,sitzen::V,пукыны,sėdėti
943,liegen::V,кылльыны,gulėti
944,hängen::V,ошкыса улыны,kyboti
945,hängen::V,ошкыса улыны,kabėti
946,werden::V,луыны,taptis
947,werden::V,луыны,darytis
948,passieren::V,луыны,atsitikti
949,passieren::V,луыны,pasitaikyti
950,beginnen::V,кутскыны,prasid́ėti
951,enden::V,бырыны,baigtis
952,wechseln::V,воштӥськыны,keistis
953,wechseln::V,воштӥськыны,pasikeisti
954,aufgehen[Sonne]::V,ӝужаны,tekėti
955,aufgehen[Sonne]::V,ӝужаны,patekėti
956,untergehen[Sonne]::V,пуксьыны,leistis
957,untergehen[Sonne]::V,пуксьыны,nusileisti
958,scheinen[Sonne]::V,пиштыны,šviesti
959,scheinen[Sonne]::V,чиляны,šviesti
960,donnern::V,гудыръяны,griausti
961,donnern::V,гудыръяны,griaudėti
962,wehen::V,пелляськыны,pūsti
963,strömen::V,киськыны,lietis
964,strömen::V,киськыны,plūsti
965,strömen::V,исьтӥськыны,lietis
966,strömen::V,исьтӥськыны,plūsti
967,fließen::V,бызьыны,tekėti
968,sich drehen::V,берганы,suktis
969,sich drehen::V,берганы,pasisukti
970,schwanken::V,вошъяськыны,svyruoti
971,schwingen::V,шонаськыны,suptis
972,fallen::V,усьыны,pulti
973,fallen::V,усьыны,kristi
974,brennen::V,ӝуаны,degti
975,rauchen::V,ӵындыны,rūkyti
976,regnen::V,зорыны,lyti
977,gefrieren::V,кынмыны,užšalti
978,tauen::V,шунаны,tirpti
979,schmelzen::V,шунаны,lydytis
980,trocknen::V,куасьмыны,džiūti
981,sieden::V,пӧзьыны,virti
982,faulen::V,сисьмыны,pūti
983,verfaulen::V,сисьмыны,švinkti
984,reißen::V,кеськыны,plyšti
985,reißen::V,кеськыны,trūkti
986,versinken::V,выйыны,skę̃sti
987,versinken::V,выйыны,grimzti
988,vergehen::V,ортчыны,praeiti
989,erscheinen::V,адскыны,pasirodyti
990,verschwinden::V,бырыны,dingti
991,verschwinden::V,бырыны,išnykti
992,verschwinden::V,бырыны,pranykti
993,sinken::V,усьыны,kristi
994,abnehmen::V,синыны,mažėti
995,abnehmen::V,синыны,silpnėti
996,zunehmen::V,йылыны,didėti
997,zunehmen::V,йылыны,padaugėti
998,steigen::V,лӧпкыны,kilti
999,wachsen::V,будыны,augti
1000,glänzen::V,чиляны,blizgėti
1001,glänzen::V,пиштыны,blizgėti
1002,funkeln::V,чилекъяны,žibėti
1003,lärmen::V,уретыны,triukšmauti
1004,lärmen::V,ӵашетыны,triukšmauti
1005,läuten::V,жингыртыны,skambinti
1006,klingeln::V,жингыртыны,skambinti
1007,klirren::V,жильккетыны,žvangėti
1008,brausen::V,лекъяськыны,šniokšti
1009,rauschen::V,ӵашетыны,ošti
1010,rauschen::V,ӵашетыны,šlamėti
1011,klingen::V,кылӥськыны,skardėti
1012,bellen::V,утыны,loti
1013,heulen::V,вузыны,kaukti
1014,heulen::V,вузыны,staugti
1015,blasen::V,пельтыны,pūsti
1016,pfeifen::V,шуланы,švilpti
1017,pfeifen::V,шуланы,švilpauti
1018,schreien::V,черекъяны,šaukti
1019,schreien::V,кесяськыны,šaukti
1020,stöhnen::V,ӝуштыны,dejuoti
1021,stöhnen::V,ӝуштыны,aimanuoti
1022,zittern::V,дырекъяны,virpėti
1023,zittern::V,куалекъяны,virpėti
1024,leben::V,улыны,gyventi
1025,geboren werden::V,вордӥськыны,gimti
1026,atmen::V,шоканы,alsuoti
1027,atmen::V,шоканы,kvėpuoti
1028,trinken::V,юыны,gerti
1029,essen::V,сиыны,valgyti
1030,schlucken::V,ньылыны,praryti
1031,müde werden::V,жадьыны,nuvargti
1032,müde werden::V,жадьыны,privargti
1033,einschlafen::V,умме усьыны,užmigti
1034,schlafen::V,кӧлыны,miegoti
1035,aufwachen::V,сайканы,pabusti
1036,aufstehen::V,султыны,keltis
1037,aufstehen::V,султыны,atsikelti
1038,sich erholen::V,шутэтскыны,pailsėti
1039,sich erholen::V,шутэтскыны,poilsiauti
1040,krank werden::V,висьыны,susirgti
1041,krank sein::V,висьыны,sirgti
1042,schmerzen::V,висьыны,sopėti
1043,schmerzen::V,висьыны,skaudėti
1044,husten::V,кызыны,kosėti
1045,genesen::V,юнматскыны,sveikti
1046,genesen::V,юнматскыны,taisytis
1047,genesen::V,бурмытскылыны,sveikti
1048,genesen::V,бурмытскылыны,taisytis
1049,sterben::V,кулыны,mirti
1050,sterben::V,кулыны,numirti
1051,umkommen::V,бырыны,žūti
1052,sich bewegen::V,вырыны,judėti
1053,sich bewegen::V,вырыны,pasijudinti
1054,sich rühren::V,вырӟыны,krutėti
1055,sich rühren::V,вырӟылыны,krutėti
1056,sich erheben::V,султыны,pakilti
1057,sich erheben::V,султыны,atsikelti
1058,sich setzen::V,пуксьыны,sėstis
1059,sich setzen::V,пуксьыны,atsisėsti
1060,hinfallen::V,усьыны,parkristi
1061,hinfallen::V,усьыны,pargriūti
1062,laufen::V,мыныны,eiti
1063,schreiten::V,вамышъяны,žengti
1064,schreiten::V,вамышъяны,žingsniuoti
1065,spazierengehen::V,мыныны,pasivaikščioti
1066,spazierengehen::V,ветлыны,pasivaikščioti
1067,eilen::V,дыртыны,skubėti
1068,sich beeilen::V,дыртыны,paskub́ėti
1069,sich beeilen::V,дыртыны,pasiskubinti
1070,sausen::V,туж ӝог мыныны,dumti
1071,sausen::V,туж ӝог мыныны,lėkti
1072,rennen::V,бызьылыны,bėgti
1073,springen::V,тэтчаны,šokti
1074,klettern::V,тубаны,kopti
1075,schaukeln::V,лэйканы,supti
1076,schaukeln::V,лэйканы,linguoti
1077,schaukeln::V,шонаськыны,supti
1078,schaukeln::V,шонаськыны,linguoti
1079,kriechen::V,нюж ветлыны,ropoti
1080,kriechen::V,нюж ветлыны,šliaužti
1081,schwimmen::V,уяны,plaukti
1082,tauchen::V,зумылыны,nerti
1083,rudern::V,полсаны,irtis
1084,rudern::V,полсаны,irkluoti
1085,fahren::V,ветлыны,važiuoti
1086,fahren::V,ветлыны,važinėti
1087,fliegen::V,лобаны,lėkti
1088,fliegen::V,лобаны,skristi
1089,gehen::V,мыныны,eiti
1090,weggehen::V,кошкыны,išeiti
1091,abfahren::V,кошкыны,išvykti
1092,abfahren::V,кошкыны,išvažiuoti
1093,anhalten::V,дугдыны,sustoti
1094,hineingehen::V,пырыны,įeiti
1095,eintreten::V,пырыны,įžengti
1096,kommen::V,вуыны,ateiti
1097,kommen::V,лыктыны,ateiti
1098,ankommen::V,вуыны,ateiti
1099,zurückkommen::V,берытскыны,grį̃žti
1100,zurückkommen::V,берытскыны,sugrį̃žti
1101,bleiben::V,кыльыны,likti
1102,bleiben::V,кыльыны,pasilikti
1103,warten::V,витьыны,laukti
1104,erwarten::V,витьыны,laukti
1105,erwarten::V,возьманы,laukti
1106,suchen::V,утчаны,ieškoti
1107,finden::V,шедьтыны,rasti
1108,finden::V,шедьтыны,surasti
1109,versuchen::V,турттыны,mėginti
1110,vorbereiten::V,дасяны,rengti
1111,lieben::V,гажаны,myĺėti
1112,mögen::V,яратыны,ḿėgti
1113,mögen::V,яратыны,patikti
1114,lachen::V,серекъяны,juoktis
1115,rühren::V,сюлме йӧтыны,jaudinti
1116,rühren::V,сюлме йӧтыны,graudinti
1117,weinen::V,бӧрдыны,verkti
1118,schimpfen::V,даллашыны,bartis
1119,sich ärgern::V,лекъяськыны,pykti
1120,sich ärgern::V,лекъяськыны,apmaudauti
1121,sich fürchten::V,кышканы,bijoti
1122,sich fürchten::V,кышканы,baimintis
1123,sich fürchten::V,курданы,bijoti
1124,sich fürchten::V,курданы,baimintis
1125,fürchten::V,курданы,bijoti
1126,fürchten::V,курданы,baimintis
1127,fürchten::V,кышканы,bijoti
1128,fürchten::V,кышканы,baimintis
1129,fliehen::V,пегӟыны,bėgti
1130,fliehen::V,пегӟыны,sprukti
1131,flüchten::V,пегӟыны,pabėgti
1132,sehen::V,адӟыны,žiūŕėti
1133,anschauen::V,учкыны,žiūŕėti
1134,ansehen::V,учкыны,žiūrėti į
1135,ansehen::V,учкыны,pažiūrėti į
1136,hören::V,кылыны,girdėti
1137,zuhören::V,кылзыны,klausytis
1138,probieren::V,веръяны,ragauti
1139,probieren::V,веръяны,paragauti
1140,riechen::V,зынъяны,uosti
1141,riechen::V,зынъяны,užuosti
1142,fühlen::V,шӧдыны,justi
1143,fühlen::V,шӧдыны,jausti
1144,fühlen::V,шӧдыны,pajusti
1145,scheinen::V,адскыны,rodytis
1146,scheinen::V,адскыны,atrodyti
1147,zu sehen sein::V,адӟиськыны,pasirodyti
1148,vernehmen::V,кылыны,išgirsti
1149,frieren::V,кынмыны,šalti
1150,tun::V,карыны,daryti
1151,können::V,быгатыны,galėti
1152,können::V,быгатыны,pajėgti
1153,wollen::V,потыны,norėti
1154,anfangen::V,кутскыны,pradėti
1155,anfangen::V,кутскыны,prasid́ėti
1156,beenden::V,быдтыны,baigti
1157,beenden::V,быдтыны,užbaigti
1158,beenden::V,быдэстыны,baigti
1159,beenden::V,быдэстыны,užbaigti
1160,aufhören::V,дугдыны,liautis
1161,gelingen::V,быгатыны,pavykti
1162,gelingen::V,быгатыны,pasisekti
1163,gelingen::V,луыны,pavykti
1164,gelingen::V,луыны,pasisekti
1165,geraten::V,лэсяны,nusisekti
1166,öffnen::V,усьтыны,atverti
1167,öffnen::V,усьтыны,atidaryti
1168,schließen::V,пытсаны,uždaryti
1169,stellen::V,пуктыны,statyti
1170,stellen::V,пуктыны,pastatyti
1171,setzen::V,пуктыны,sodinti
1172,setzen::V,пуктыны,pasodinti
1173,legen::V,поныны,dėti
1174,legen::V,поныны,pad́ėti
1175,berühren::V,исаны,liesti
1176,berühren::V,исаны,paliesti
1177,verbinden::V,герӟаны,jungti
1178,verbinden::V,герӟаны,surišti
1179,bedecken::V,пытсаны,uždengti
1180,aufhängen::V,ошыны,pakarti
1181,aufhängen::V,ошыны,pakabinti
1182,anzünden::V,ӝуатыны,padegti
1183,aufheben::V,ӝутыны,pakelti
1184,zurücklassen::V,кельтыны,palikti
1185,verlieren::V,ыштыны,pamesti
1186,fallen lassen::V,уськытыны,atsisakyti
1187,machen::V,лэсьтыны,dirbti
1188,herstellen::V,лэсьтыны,gaminti
1189,bauen::V,пуктыны,statyti
1190,bauen::V,пуктыны,pastatyti
1191,reparieren::V,тупатыны,taisyti
1192,reparieren::V,тупатыны,remontuoti
1193,verbessern::V,умоятыны,gerinti
1194,verbessern::V,умоятыны,ištaisyti
1195,ändern::V,воштыны,keisti
1196,ändern::V,воштыны,pakeisti
1197,graben::V,копаны,kasti
1198,beugen::V,губыртыны,lenkti
1199,beugen::V,губыртыны,palenkti
1200,biegen::V,куасаны,lenkti
1201,biegen::V,куасаны,palenkti
1202,drehen::V,бергатыны,sukti
1203,wenden::V,берыктыны,kreipti
1204,wenden::V,берыктыны,pakreipti
1205,umdrehen::V,берыктыны,sukti
1206,umdrehen::V,берыктыны,apversti
1207,heben::V,ӝутыны,kelti
1208,heben::V,ӝутыны,pakelti
1209,hochheben::V,ӝутъяны,pakelti
1210,ergreifen::V,кутыны,čiupti
1211,ergreifen::V,кутыны,griebti
1212,ergreifen::V,кырмыны,čiupti
1213,ergreifen::V,кырмыны,griebti
1214,halten::V,возьыны,laikyti
1215,halten::V,возьыны,palaikyti
1216,drücken::V,зӥбыны,spausti
1217,drücken::V,пачкатыны,spausti
1218,schieben::V,донганы,stumti
1219,kratzen::V,вуштыны,kasyti
1220,kratzen::V,вуштыны,grandyti
1221,lecken::V,нюлыны,laižyti
1222,beißen::V,куртчыны,kandžioti
1223,abreißen::V,ишкалтыны,nuplėšti
1224,abschneiden::V,шорыны,atpjauti
1225,abschneiden::V,шорыны,atkirpti
1226,abschneiden::V,вандыны,atpjauti
1227,abschneiden::V,вандыны,atkirpti
1228,binden::V,керттыны,rišti
1229,binden::V,керттыны,surišti
1230,stecken::V,мертчытыны,kišti
1231,stecken::V,мертчытыны,įkišti
1232,brechen::V,тӥяны,lūžti
1233,brechen::V,тӥяны,laužyti
1234,klopfen::V,йыганы,belsti
1235,klopfen::V,йыганы,barbenti
1236,klopfen::V,шарккетыны,belsti
1237,klopfen::V,шарккетыны,barbenti
1238,hauen::V,жугыны,mušti
1239,hauen::V,тышканы,mušti
1240,kleben::V,лякыны,lipdyti
1241,kleben::V,лякыны,klijuoti
1242,reiben::V,зыраны,trinti
1243,reiben::V,зыраны,tarkuoti
1244,reiben::V,вуштыны,trinti
1245,reiben::V,вуштыны,tarkuoti
1246,streichen::V,зыраны,tepti
1247,streichen::V,зыраны,užtepti
1248,schleifen::V,шерыны,galą́sti
1249,schneiden::V,вандыны,pjauti
1250,schneiden::V,вандыны,kirpti
1251,rütteln::V,зуркатыны,purtyti
1252,schütteln::V,куалекъятыны,purtyti
1253,schwenken::V,шонаны,mojuoti
1254,schütten::V,лэзьыны,pilti
1255,schütten::V,лэзьыны,berti
1256,füllen::V,тырмытыны,pildyti
1257,füllen::V,тырмытыны,pripildyti
1258,einwickeln::V,биньыны,įvynioti
1259,einwickeln::V,биньыны,suvynioti
1260,tragen::V,нуыны,nešti
1261,tragen::V,нуыны,nešioti
1262,schleppen::V,кыскыны,vilkti
1263,ziehen::V,кыскыны,tempti
1264,aufbewahren::V,возьыны,laikyti
1265,werfen::V,куяны,mesti
1266,werfen::V,куяны,sviesti
1267,werfen::V,лэзяны,mesti
1268,werfen::V,лэзяны,sviesti
1269,fangen::V,кутыны,sugauti
1270,packen::V,кутыны,čiupti
1271,packen::V,кутыны,griebti
1272,packen::V,кырмыны,čiupti
1273,packen::V,кырмыны,griebti
1274,verstecken::V,ватыны,slėpti
1275,verstecken::V,ватыны,slapstyti
1276,teilen::V,люкыны,dalyti
1277,teilen::V,люкыны,padalyti
1278,schicken::V,ыстыны,sių̃sti
1279,schicken::V,ыстыны,pasių̃sti
1280,bringen::V,вайыны,atnešti
1281,hinzufügen::V,ватсаны,pridėti
1282,bekommen::V,басьтыны,gauti
1283,erhalten::V,басьтыны,gauti
1284,nehmen::V,кутыны,paimti
1285,nehmen::V,басьтыны,paimti
1286,wählen::V,бырйыны,rinkti
1287,wählen::V,бырйыны,išsirinkti
1288,auswählen::V,бырйыны,išrinkti
1289,bewahren::V,возьыны,išsaugoti
1290,behindern::V,могӟытыны,trukdyti
1291,verderben::V,сӧрыны,sugadinti
1292,beschädigen::V,урод лэсьтыны,žaloti
1293,beschädigen::V,урод лэсьтыны,gadinti
1294,zerbrechen::V,сӧрыны,sukulti
1295,zerbrechen::V,сӧрыны,sudaužyti
1296,zerreißen::V,кесяны,perplėšti
1297,zerreißen::V,кесяны,suplėšyti
1298,zerstören::V,куашкатыны,suardyti
1299,zerstören::V,куашкатыны,sugriauti
1300,verbrennen::V,сутыны,deginti
1301,verbrennen::V,сутыны,sudeginti
1302,geben::V,сётыны,duoti
1303,geben::V,сётыны,paduoti
1304,reichen::V,сётыны,paduoti
1305,schenken::V,кузьманы,dovanoti
1306,versprechen::V,кыл сётыны,žadėti
1307,versprechen::V,кыл сётыны,pažadėti
1308,wünschen::V,сӥзьыны,norėti
1309,wünschen::V,сӥзьыны,linḱėti
1310,loben::V,ушъяны,girti
1311,loben::V,ушъяны,pagirti
1312,küssen::V,чупаны,bučiuoti
1313,wiegen::V,веттаны,supti
1314,wiegen::V,лэйкатыны,supti
1315,zudecken::V,шобыртыны,užkloti
1316,zudecken::V,шобыртыны,uždengti
1317,wecken::V,сайкатыны,žadinti
1318,zeigen::V,возьматыны,rodyti
1319,führen::V,нуыны,vesti
1320,führen::V,нуыны,vadovauti
1321,lehren::V,дышетыны,mokyti
1322,lehren::V,дышетыны,išmokyti
1323,unterrichten::V,дышетыны,dėstyti
1324,aufziehen::V,будэтыны,išauginti
1325,leiten::V,кивалтыны,valdyti
1326,leiten::V,кивалтыны,vadovauti
1327,antreiben::V,дыртытыны,uiti
1328,antreiben::V,дыртытыны,raginti
1329,antreiben::V,дыртытыны,skubinti
1330,lassen::V,-ытыны,paliepti
1331,einladen::V,ӧтьыны,kviesti
1332,einladen::V,ӧтьыны,pakviesti
1333,vereinigen::V,огазеяны,sujungti
1334,vereinigen::V,огазеяны,suvienyti
1335,besuchen::V,адӟыськыны,lankyti
1336,besuchen::V,адӟыськыны,aplankyti
1337,treffen::V,пумитаны,sutikti
1338,treffen::V,пумитаны,pasitikti
1339,sich versammeln::V,люкаськыны,susirinkti
1340,spielen::V,шудыны,groti
1341,spielen::V,шудыны,žaisti
1342,singen::V,кырӟаны,dainuoti
1343,tanzen::V,эктыны,šokti
1344,sich trennen::V,люкиськыны,skirtis
1345,sich trennen::V,люкиськыны,išsiskirti
1346,verlassen::V,куштыны,palikti
1347,retten::V,утьыны,gelbėti
1348,bewachen::V,возьманы,sergėti
1349,schützen::V,утялтыны,ginti
1350,schützen::V,утялтыны,apginti
1351,verteidigen::V,возьманы,ginti
1352,verteidigen::V,возьманы,apginti
1353,sich schlagen::V,жугиськыны,muštis
1354,schießen::V,ыбылӥськны,šauti
1355,schießen::V,ыбылӥськны,šaudyti
1356,siegen::V,вормыны,nugalėti
1357,ärgern::V,вожпоттыны,pykinti
1358,schlagen::V,жуккыны,mušti
1359,schlagen::V,жуккыны,smogti
1360,schlagen::V,жуккыны,trenkti
1361,treten::V,лёганы,mygti
1362,stechen::V,бышкалтыны,gelti
1363,stechen::V,бышкалтыны,smeigti
1364,stoßen::V,донгыны,stumti
1365,stoßen::V,донгыны,pastumti
1366,stehlen::V,вораны,vogti
1367,stehlen::V,лушканы,vogti
1368,stören::V,люкетыны,trikdyti
1369,belästigen::V,акыльтыны,apsunkinti
1370,belästigen::V,вукылмыны,apsunkinti
1371,verbergen::V,ватыны,slėpti
1372,verbergen::V,ватыны,paslėpti
1373,täuschen::V,алданы,klaidinti
1374,betrügen::V,пӧяны,apgauti
1375,töten::V,виыны,žudyti
1376,töten::V,виыны,nužudyti
1377,wohnen::V,улыны,gyventi
1378,arbeiten::V,ужаны,dirbti
1379,arbeiten::V,ужаны,triūsti
1380,sammeln::V,бичаны,rinkti
1381,pflücken::V,ишкыны,skinti
1382,pflücken::V,ишкыны,raškyti
1383,jagen::V,пӧйшураны,medžioti
1384,fischen::V,чорыганы,žvejoti
1385,fassen::V,кутыны,sučiupti
1386,hüten::V,возьманы,ganyti
1387,treiben::V,улляны,ginti
1388,anbinden::V,думыны,pririšti
1389,füttern::V,сюдыны,šerti
1390,melken::V,кыскыны,melžti
1391,hacken::V,кораны,kapoti
1392,gießen::V,киськаны,lieti
1393,gießen::V,киськаны,laistyti
1394,reifen::V,вуыны,nokti
1395,reifen::V,вуыны,sirpti
1396,reifen::V,кисьманы,nokti
1397,reifen::V,кисьманы,sirpti
1398,zubereiten::V,лесьтыны,ruošti
1399,zubereiten::V,лесьтыны,gaminti
1400,kochen::V,пӧзьтыны,virti
1401,kochen::V,пӧзьтыны,virinti
1402,backen::V,пыжыны,kepti
1403,braten::V,пыжыны,kepti
1404,braten::V,пыжыны,kepinti
1405,umrühren::V,сураны,maišyti
1406,umrühren::V,сураны,pamaišyti
1407,stricken::V,керттыны,megzti
1408,nähen::V,вурыны,siūti
1409,färben::V,буяны,dažyti
1410,färben::V,буяны,nudažyti
1411,reinigen::V,сузяны,valyti
1412,reinigen::V,сузяны,švarinti
1413,waschen::V,мисьтаськыны,plauti
1414,waschen::V,мисьтаськыны,mazgoti
1415,waschen::V,мисьтаськыны,skalbti
1416,abwischen::V,ӵушылыны,nušluostyti
1417,spülen::V,гылъяны,plauti
1418,spülen::V,гылъяны,skalauti
1419,fegen::V,ӵужыны,šluoti
1420,kehren::V,ӵужыны,šluoti
1421,baden::V,пыласькыны,maudytis
1422,sich waschen::V,пыласькыны,praustis
1423,ausziehen::V,кыльыны,numauti
1424,ausziehen::V,кыльыны,nuvilkti
1425,anziehen::V,дӥсяны,mauti
1426,anziehen::V,дӥсяны,apsivilkti
1427,sich anziehen::V,дӥсьяськыны,rengtis
1428,sich anziehen::V,дӥсьяськыны,apsirengti
1429,kämmen::V,сынаны,šukuoti
1430,schmücken::V,чеберъяны,puošti
1431,schmücken::V,чеберъяны,dabinti
1432,schmücken::V,чеберъяны,gražinti
1433,sagen::V,шуыны,tarti
1434,sagen::V,вераны,tarti
1435,sprechen::V,вераськыны,kalbėti
1436,reden::V,вераськыны,šnekėti
1437,sich unterhalten::V,вераськыны,kalbėtis
1438,sich unterhalten::V,вераськыны,šnekučiuotis
1439,fragen::V,юаны,klausti
1440,bitten::V,курыны,prašyti
1441,erzählen::V,вераны,pasakoti
1442,erzählen::V,мадьыны,pasakoti
1443,mitteilen::V,ивортыны,skelbti
1444,mitteilen::V,ивортыны,pranešti
1445,nennen::V,шуыны,vadinti
1446,nennen::V,шуыны,vardyti
1447,rufen::V,ӧтьыны,šaukti
1448,rufen::V,ӧтьыны,kviesti
1449,prahlen::V,ушъяськыны,girtis
1450,übersetzen::V,берыктыны,versti
1451,übersetzen::V,берыктыны,išversti
1452,denken::V,малпаны,galvoti
1453,glauben::V,оскыны,manyti
1454,glauben::V,оскыны,tikėti
1455,bemerken::V,адӟыны,pamatyti
1456,bemerken::V,адӟыны,pastebėti
1457,erkennen::V,тодыны,pažinti
1458,erkennen::V,тодыны,atpažinti
1459,begreifen::V,валаны,suvokti
1460,verstehen::V,валаны,suprasti
1461,lernen::V,дышетскыны,mokytis
1462,wissen::V,тодыны,žinoti
1463,sich erinnern an::V,тодэ вайыны,prisiminti
1464,vergessen::V,вунэтыны,užmiršti
1465,messen::V,мертаны,matuoti
1466,zählen::V,лыдъяны,skaičiuoti
1467,rechnen::V,лыдъяны,skaičiuoti
1468,lesen::V,лыдӟыны,skaityti
1469,malen::V,суреданы,tapyti
1470,zeichnen::V,суреданы,piešti
1471,zeichnen::V,суреданы,žymėti
