,Concept_ID,ku,is
816,wieviel::FNUM,çend,hve mikill
817,eins::NUM,yek,einn
818,zwei::NUM,didu,tveir
819,drei::NUM,sisê,þrír
820,vier::NUM,çar,fjórir
821,fünf::NUM,penç,fimm
822,sechs::NUM,şeş,sex
823,sieben::NUM,heft,sjö
824,acht::NUM,heşt,átta
825,neun::NUM,neh,níu
826,zehn::NUM,deh,tíu
827,elf::NUM,yazdeh,ellefu
828,zwölf::NUM,diwazdeh,tólf
829,zwanzig::NUM,bîst,tuttugu
830,dreißig::NUM,sih,þrjátíu
831,vierzig::NUM,çil,fjörutíu
832,fünfzig::NUM,pençi,fimmtíu
833,sechzig::NUM,şêst,sextíu
834,siebzig::NUM,heftê,sjötíu
835,achtzig::NUM,heştê,áttatíu
836,neunzig::NUM,nod,níutíu
837,hundert::NUM,sêd,hundrað
838,tausend::NUM,hezar,þúsund
839,und::CNJ,û,og
840,oder::CNJ,an,eða
841,oder::CNJ,yan,eða
842,stehen::V,sekinîn,standa
843,sitzen::V,rûniştin,sitja
844,liegen::V,paldan,liggja
845,hängen::V,darve kirin,hanga
846,werden::V,bûn,verða
847,passieren::V,hatin holê,gerast
848,passieren::V,hatin serê kesî,gerast
849,beginnen::V,li dest pêkirin,byrja
850,enden::V,xalas bû,enda
851,enden::V,xalas bû,lykta
852,wechseln::V,guherandin,skipta
853,wechseln::V,dêgiş kirin,skipta
854,aufgehen[Sonne]::V,hilatin,koma upp
855,untergehen[Sonne]::V,çun ava,ganga til viðar
856,scheinen[Sonne]::V,şewk de,skína
857,donnern::V,gire-gir,þruma
858,wehen::V,ba le de,blása
859,strömen::V,xwe girtin,streyma
860,fließen::V,herikîn,fljóta
861,sich drehen::V,xwe zivirandin,snúast
862,schwanken::V,hejandin,riða
863,schwanken::V,hejandin,rugga
864,schwingen::V,libakirin,sveiflast
865,fallen::V,ketin,falla
866,brennen::V,şewitîn,brenna
867,rauchen::V,kişandin,reykja
868,regnen::V,bahran tê,rigna
869,gefrieren::V,qefilandin,frjósa
870,tauen::V,helandin,þiðna
871,schmelzen::V,helandin,bráðna
872,trocknen::V,zuwabûn,þorna
873,sieden::V,kelîn,sjóða
874,faulen::V,xerabûn,rotna
875,verfaulen::V,xerabûn,rotna
876,reißen::V,jêkirin,rifna
877,versinken::V,xerq bûn,sökkva
878,vergehen::V,derbas bûn,líða
879,erscheinen::V,peyda bûn,birtast
880,verschwinden::V,wendabûn,hverfa
881,sinken::V,noq bûn,síga
882,abnehmen::V,kêm bûn,lækka
883,abnehmen::V,kêm bûn,minnka
884,zunehmen::V,qelew bûn,aukast
885,steigen::V,hildan,stíga
886,wachsen::V,mezin bûn,vaxa
887,glänzen::V,biriqîn,glóa
888,glänzen::V,biriqîn,glampa
889,funkeln::V,çikisîn,leiftra
890,lärmen::V,guşîn,hafa hátt
891,läuten::V,lê de,hringja
892,klingeln::V,sîl dan,hringja
893,klingeln::V,ringerin,hringja
894,klirren::V,zingzing hat,glamra
895,klirren::V,zingzing hat,skrölta
896,brausen::V,guşîn,ólga
897,rauschen::V,guşîn,suða
898,klingen::V,deng pe ketin,hljóma
899,bellen::V,kewtîn,gelta
900,heulen::V,ûrîn,væla
901,heulen::V,ûrîn,ýlfra
902,blasen::V,puf kirin,blása
903,pfeifen::V,fîkandin,blístra
904,schreien::V,qîrîn,æpa
905,stöhnen::V,nalîn,stynja
906,zittern::V,hejîn,titra
907,zittern::V,hejîn,skjálfa
908,leben::V,jihîn,lifa
909,geboren werden::V,hatin dinyê,fæðast
910,geboren werden::V,bûn,fæðast
911,atmen::V,hilmijîn,anda
912,atmen::V,hilmijîn,draga andann
913,trinken::V,vexwarin,drekka
914,essen::V,xwarin,borða
915,schlucken::V,daqulbandin,kingja
916,müde werden::V,betilîln,þreytast
917,müde werden::V,qerimîn,þreytast
918,einschlafen::V,razan,sofna
919,schlafen::V,razan,sofa
920,schlafen::V,razandin,sofa
921,aufwachen::V,şiyarbûn,vakna
922,aufstehen::V,rabûn,fara á fætur
923,sich erholen::V,baş bûn,hvíla sig
924,krank werden::V,nexweş kêt,veikjast
925,krank werden::V,nexweş kêt,verða veikur
926,krank sein::V,nexweş bû,vera veikur
927,schmerzen::V,êşandin,kenna til
928,husten::V,kuxin,hósta
929,genesen::V,baş bûn,batna
930,genesen::V,baş bûn,frískast
931,sterben::V,mirin,deyja
932,umkommen::V,mirin,farast
933,sich bewegen::V,leqîn,bifast
934,sich rühren::V,leqîn,hreyfast
935,sich erheben::V,rabûn,standa upp
936,sich setzen::V,runiştin,setjast
937,hinfallen::V,kêtin,detta
938,laufen::V,meşîn,labba
939,schreiten::V,meşkirin,ganga
940,spazierengehen::V,gerandin,ganga sér til skemmtunar
941,eilen::V,lezandin,fara hratt
942,sich beeilen::V,zûkirin,flýta sér
943,sausen::V,fîzîn,þjóta
944,rennen::V,baz dan,hlaupa
945,springen::V,hilpekîn,stökkva
946,klettern::V,hilperikîn,klifra
947,schaukeln::V,lorandin,róla
948,schaukeln::V,lorandin,rugga
949,kriechen::V,xuşandin,skríða
950,schwimmen::V,avjenîn,synda
951,tauchen::V,qutxuyardin,kafa
952,tauchen::V,noqîn,kafa
953,rudern::V,qaîq ajotin,róa
954,fahren::V,ajotin,aka
955,fahren::V,ajotin,fara
956,fliegen::V,firîn,fljúga
957,gehen::V,çûn,fara
958,gehen::V,çûn,ganga
959,weggehen::V,çûn,fara burt
960,weggehen::V,çûn,ganga burt
961,abfahren::V,çûyin,aka burt
962,anhalten::V,rawestîn,stöðva
963,hineingehen::V,ketin hundir,ganga inn
964,eintreten::V,têketin,koma inn
965,eintreten::V,têketin,ganga inn
966,kommen::V,hatin,koma
967,ankommen::V,gihan,koma til
968,ankommen::V,gihîştin,koma til
969,zurückkommen::V,vegerandin,koma til baka
970,bleiben::V,sekinîn,haldast
971,bleiben::V,sekinîn,vera kyrr
972,warten::V,payîn,bíða
973,erwarten::V,payîn,búast við
974,erwarten::V,payîn,eiga von á
975,suchen::V,lêgerîn,leita
976,finden::V,peyda kirin,finna
977,versuchen::V,çeribandin,reyna
978,vorbereiten::V,amade kirin,undirbúa
979,lieben::V,hez kirin,elska
980,mögen::V,dil kirin,þykja gott
981,mögen::V,dil kirin,falla í geð
982,lachen::V,kenîn,hlæja
983,rühren::V,hêjan,snerta
984,weinen::V,girîn,gráta
985,schimpfen::V,pevçûn,skammast
986,sich ärgern::V,enirîn,sárna
987,sich ärgern::V,enirîn,gremjast
988,sich fürchten::V,tirsîn,óttast
989,fürchten::V,tirsin,óttast
990,fliehen::V,bazdan,flýja
991,flüchten::V,revîn,strjúka
992,sehen::V,dîtin,sjá
993,anschauen::V,sêr kirin,horfa á
994,ansehen::V,hesibandin,líta á
995,hören::V,guhdar jirin,heyra
996,zuhören::V,guhdarî kirin,hlusta
997,probieren::V,tehm kirin,smakka
998,riechen::V,bihn kirin,þefa
999,fühlen::V,hîs kirin,finna til
1000,scheinen::V,xoyer kir,virðast
1001,zu sehen sein::V,diyar bûn,vera að sjá
1002,vernehmen::V,bihîstin,heyra
1003,vernehmen::V,bihîstin,greina
1004,frieren::V,qerişîn,frjósa
1005,tun::V,kirin,gera
1006,können::V,karin,geta
1007,wollen::V,xwestîn,ætla
1008,wollen::V,xwestîn,vilja
1009,anfangen::V,dest pêkirin,hefja
1010,beenden::V,xelas kirin,enda
1011,beenden::V,xelas kirin,ljúka
1012,aufhören::V,xelas kirin,lykta
1013,gelingen::V,çe bûn,heppnast
1014,geraten::V,qewîmîn,lukkast
1015,öffnen::V,vekirin,opna
1016,schließen::V,girtin,loka
1017,stellen::V,danîn,láta
1018,stellen::V,danîn,setja
1019,setzen::V,rûniştin,láta
1020,setzen::V,rûniştin,setja
1021,legen::V,danîn,láta
1022,legen::V,danîn,leggja
1023,legen::V,razandin,láta
1024,legen::V,razandin,leggja
1025,berühren::V,lêketin,koma við
1026,verbinden::V,anîn pê,sameina
1027,bedecken::V,sergirtin,hylja
1028,aufhängen::V,aliqandin,hengja
1029,aufhängen::V,aliqandin,hengja upp
1030,anzünden::V,pêxistin,kveikja í
1031,aufheben::V,hildan,taka upp
1032,aufheben::V,hildan,lyfta upp
1033,zurücklassen::V,hiştin,skilja eftir
1034,zurücklassen::V,vehiştin,skilja eftir
1035,verlieren::V,wendakirin,týna
1036,verlieren::V,wendakirin,glata
1037,fallen lassen::V,xistin bixe,missa
1038,fallen lassen::V,xistin,missa
1039,machen::V,kirin,búa til
1040,machen::V,çêkirin,búa til
1041,herstellen::V,çê kirin,framleiða
1042,herstellen::V,peyda kirin,framleiða
1043,bauen::V,lêkirin,smíða
1044,bauen::V,lêkirin,byggja
1045,reparieren::V,veherînerîn,gera við
1046,verbessern::V,sererastkirin,bæta
1047,ändern::V,degiş kirin,breyta
1048,graben::V,kolandin,grafa
1049,beugen::V,tewîn,beygja
1050,beugen::V,xwar kirin,beygja
1051,biegen::V,tewandin,sveigja
1052,biegen::V,xwarkirin,sveigja
1053,drehen::V,fitilandin,snúa
1054,wenden::V,zivîrin,snúa
1055,wenden::V,zivîrin,venda
1056,umdrehen::V,vegerandin,venda
1057,umdrehen::V,vegerandin,snúa við
1058,heben::V,hildan,hefja
1059,hochheben::V,hildan,lyfta upp
1060,ergreifen::V,dest avêtin,grípa
1061,halten::V,hîştin,rúma
1062,halten::V,hîştin,halda
1063,halten::V,sekinîn,rúma
1064,halten::V,sekinîn,halda
1065,drücken::V,pêl kirin,þjá
1066,drücken::V,pêl kirin,þrýsta
1067,schieben::V,damdan,ýta
1068,kratzen::V,xurandin,klóra
1069,lecken::V,alastin,sleikja
1070,beißen::V,gez kirin,bíta
1071,abreißen::V,hilşandin,rífa af
1072,abreißen::V,hilşandin,rífa frá
1073,abschneiden::V,jêkirin,skera af
1074,abschneiden::V,jêkirin,klippa af
1075,binden::V,girêdan,binda
1076,stecken::V,têxistin,stinga
1077,brechen::V,şikandin,brjóta
1078,klopfen::V,kutandin,berja
1079,klopfen::V,kutandin,klappa
1080,hauen::V,li dan,berja
1081,hauen::V,li dan,höggva
1082,kleben::V,zeliqîn,líma
1083,kleben::V,şirêz kirin,líma
1084,reiben::V,firikandin,núa
1085,streichen::V,bax dan,smyrja
1086,schleifen::V,çarkirin,slípa
1087,schneiden::V,jêkirin,skera
1088,schneiden::V,jêkirin,klippa
1089,rütteln::V,hejandin,skaka
1090,schütteln::V,daweşîn,hrista
1091,schwenken::V,têwdan,sveifla
1092,schütten::V,rijandin,hella
1093,füllen::V,dagirtin,fylla
1094,einwickeln::V,pêçandin,vefja inn í
1095,tragen::V,kişandin,bera
1096,tragen::V,rajtin,bera
1097,schleppen::V,kişandin,draga
1098,ziehen::V,kişandin,toga
1099,ziehen::V,kişandin,draga
1100,aufbewahren::V,hilandin,geyma
1101,werfen::V,avêtin,kasta
1102,fangen::V,sem kirin,grípa
1103,fangen::V,girtin,grípa
1104,packen::V,pê girtin,þrífa í
1105,verstecken::V,hîlanin,fela
1106,teilen::V,parvekirin,deila
1107,schicken::V,şandin,senda
1108,bringen::V,anîn,færa
1109,bringen::V,anîn,flytja
1110,bringen::V,birin,færa
1111,bringen::V,birin,flytja
1112,hinzufügen::V,dan ser,bæta við
1113,hinzufügen::V,li tiştekî zêde kirin,bæta við
1114,bekommen::V,standin,hljóta
1115,bekommen::V,standin,ná
1116,erhalten::V,standin,fá
1117,nehmen::V,girtin,taka
1118,wählen::V,ray dan,velja
1119,auswählen::V,bijartin,velja úr
1120,bewahren::V,rê li ber girtin,gæta
1121,bewahren::V,rê li ber girtin,vernda
1122,bewahren::V,lê xwedî derketin,gæta
1123,bewahren::V,lê xwedî derketin,vernda
1124,behindern::V,bara wi,varna
1125,verderben::V,heram bûn,spilla
1126,beschädigen::V,xerab kirin,skemma
1127,zerbrechen::V,şikênandin,brjóta
1128,zerbrechen::V,perçe kirin,brjóta
1129,zerreißen::V,qelişandin,rífa
1130,zerreißen::V,qelişandin,rífa sundur
1131,zerstören::V,hilşandin,rífa niður
1132,verbrennen::V,şewitandin,brenna
1133,geben::V,dan,gefa
1134,geben::V,dayin,gefa
1135,reichen::V,besbûn,rétta
1136,reichen::V,têrkirin,rétta
1137,schenken::V,diyarî kirin,gefa
1138,versprechen::V,soz dan,lofa
1139,versprechen::V,soz dan,heita
1140,wünschen::V,dil kirin,óska
1141,loben::V,pesinandin,lofa
1142,loben::V,pesinandin,hrósa
1143,küssen::V,maçkirin,kyssa
1144,wiegen::V,lorandin,rugga
1145,wiegen::V,wezinandin,rugga
1146,zudecken::V,nixumandin,þekja
1147,zudecken::V,nixumandin,breiða yfir
1148,wecken::V,bixwe hesandin,vekja
1149,zeigen::V,şanîdan,sýna
1150,führen::V,raber kirin,leiða
1151,lehren::V,hîn kirin,kenna
1152,unterrichten::V,ders dan,fræða
1153,aufziehen::V,mesinkirin,ala upp
1154,leiten::V,rêberî kirin,stjórna
1155,antreiben::V,bezandin,hvetja
1156,lassen::V,berdan,láta
1157,lassen::V,hiştin,láta
1158,einladen::V,dawet kirin,bjóða heim
1159,vereinigen::V,bi yek kirin,sameina
1160,besuchen::V,mêvan bûn,heimsækja
1161,treffen::V,rast hatin,hitta
1162,sich versammeln::V,li hev çivîn,safnast saman
1163,spielen::V,listin,leika sér
1164,singen::V,stran,syngja
1165,tanzen::V,reqisîn,dansa
1166,sich trennen::V,hew berdan,skiljast
1167,verlassen::V,tanê hişt,yfirgefa
1168,verlassen::V,bêkes,yfirgefa
1169,retten::V,rihakirin,bjarga
1170,bewachen::V,raçavkirin,gæta
1171,bewachen::V,raçavkirin,hafa vörð á
1172,schützen::V,hemet kirin,vernda
1173,verteidigen::V,paraztin,verja
1174,sich schlagen::V,li hev bezîn,slást
1175,sich schlagen::V,li hev bezîn,berjast
1176,schießen::V,agir kirin,skjóta
1177,siegen::V,biser ketin,sigra
1178,ärgern::V,xeyirandin,ergja
1179,ärgern::V,xeyirandin,skaprauna
1180,schlagen::V,lêdan,slá
1181,schlagen::V,lêdan,lemja
1182,schlagen::V,lêxistin,slá
1183,schlagen::V,lêxistin,lemja
1184,treten::V,têlekirin,sparka
1185,stechen::V,têrekirin,stinga
1186,stoßen::V,lêketin,hrinda
1187,stehlen::V,dizîn,stela
1188,stehlen::V,dizî birin,stela
1189,stören::V,aciz kirin,trufla
1190,belästigen::V,li tela yeki ketin,ónáða
1191,verbergen::V,veşartin,leyna
1192,verbergen::V,kemîndanîn,leyna
1193,täuschen::V,xapandin,gabba
1194,täuschen::V,xapandin,blekkja
1195,täuschen::V,lê zexeli kirin,gabba
1196,täuschen::V,lê zexeli kirin,blekkja
1197,betrügen::V,xapandin,svíkja
1198,betrügen::V,xapandin,blekkja
1199,töten::V,kûştin,drepa
1200,wohnen::V,rûniştin,búa
1201,arbeiten::V,kar kirin,vinna
1202,arbeiten::V,şêxulin,vinna
1203,sammeln::V,komkirin,safna
1204,pflücken::V,çinîn,tína
1205,pflücken::V,çinîn,reyta
1206,jagen::V,nêçîr kirin,veiða
1207,fischen::V,masî girtin,fiska
1208,fassen::V,pê girtin,veiða
1209,fassen::V,sêm kirin,veiða
1210,hüten::V,hei jê man,gæta
1211,hüten::V,hei jê man,vakta
1212,treiben::V,bêherandin,reka
1213,anbinden::V,tewilandin,binda við
1214,anbinden::V,tewilandin,binda fast
1215,füttern::V,xwarine dan lê,fóðra
1216,melken::V,dotin,mjólka
1217,hacken::V,kolandin,höggva
1218,gießen::V,av dan,hella
1219,reifen::V,kemilîn,þroskast
1220,zubereiten::V,çe kirin,elda
1221,zubereiten::V,çe kirin,tilbúa
1222,kochen::V,xwarin çe kirin,sjóða
1223,kochen::V,kelandin,sjóða
1224,backen::V,pijandin,baka
1225,braten::V,qelandin,steikja
1226,braten::V,sor kirin,steikja
1227,umrühren::V,têvdan,hræra í
1228,stricken::V,hûnan,prjóna
1229,nähen::V,kêl kirin,sauma
1230,färben::V,boyax kirin,lita
1231,reinigen::V,paqijkirin,hreinsa
1232,waschen::V,şuştin,þvo
1233,abwischen::V,pakîj kirin,þerra
1234,spülen::V,şuştin,skola
1235,spülen::V,şuştin,þvo upp
1236,fegen::V,maliştin,sópa
1237,fegen::V,maliştin,hreinsa
1238,kehren::V,maliştin,sópa
1239,baden::V,serîşûştin,baða sig
1240,sich waschen::V,serîşûştin,þvo sér
1241,ausziehen::V,jê kirin,fara úr
1242,anziehen::V,pê kirin,fara í
1243,sich anziehen::V,xwe kirin,klæðast
1244,kämmen::V,şeh kirin,greiða
1245,schmücken::V,xemilandin,prýða
1246,schmücken::V,xemilandin,skreyta
1247,sagen::V,gotin,segja
1248,sagen::V,peyivîn,segja
1249,sprechen::V,peyivîn,tala
1250,reden::V,axaftin,ræða
1251,sich unterhalten::V,hev biştaxilin,spjalla
1252,sich unterhalten::V,hev biştaxilin,ræðast við
1253,fragen::V,pirsîn,spyrja
1254,fragen::V,pirs kirin,spyrja
1255,bitten::V,tika kirin,biðja
1256,erzählen::V,behs kirin,segja frá
1257,mitteilen::V,vegotin,tilkynna
1258,nennen::V,bi nav kirin,nefna
1259,rufen::V,bakirin,kalla
1260,prahlen::V,pesnê xwe dan,gorta
1261,übersetzen::V,qulibandin,þýða
1262,übersetzen::V,derbas kirin,þýða
1263,denken::V,fikirîn,hugsa
1264,glauben::V,bawer bûn,trúa
1265,bemerken::V,bala xwe dan,taka eftir
1266,bemerken::V,çac lê ketin,taka eftir
1267,erkennen::V,pêhesîn,þekkja
1268,begreifen::V,fêmkirin,skilja
1269,verstehen::V,fêmkirin,skilja
1270,lernen::V,halmandin,læra
1271,lernen::V,fêrbun,læra
1272,wissen::V,zanîn,vita
1273,sich erinnern an::V,bir bûn,minnast
1274,vergessen::V,ji bir kirin,gleyma
1275,messen::V,pê kanîn,mæla
1276,zählen::V,hejmardin,telja
1277,rechnen::V,hesibandin,reikna
1278,lesen::V,xwendin,lesa
1279,malen::V,rengandin,mála
1280,malen::V,boyax kirin,mála
1281,zeichnen::V,işaret kirin,teikna
1282,schreiben::V,nivîsandin,skrifa
1283,besitzen::V,hebûn,hafa
1284,kaufen::V,kirîn,kaupa
1285,verkaufen::V,firotin,selja
1286,bezahlen::V,pere dan,borga
1287,zahlen::V,pere dan,borga
1288,zahlen::V,dayin,borga
1289,beherrschen::V,zebt kirin,hafa á valdi sínu
1290,beherrschen::V,hukim kirin,hafa á valdi sínu
1291,ertragen::V,bihêzkirin,þola
