,Concept_ID,tr,hi
210,Küste::N,sahil,समुद्र-तट
211,Festland::N,kara,महाद्वीप
212,Meer::N,deniz,सागर
213,Meer::N,deniz,समुद्र
214,Bucht::N,koy,खाड़ी
215,Bucht::N,körfez,खाड़ी
216,Insel::N,ada,टापू
217,Insel::N,ada,द्वीप
218,Blume::N,çiçek,फूल
219,Blume::N,çiçek,पुष्प
220,Gras::N,ot,घास
221,Gras::N,çim,घास
222,Wurzel::N,kök,मूल
223,Baum::N,ağaç,पेड़
224,Baum::N,ağaç,वृक्ष
225,Stamm::N,gövde,धड़
226,Rinde::N,kabuk,छाल
227,Rinde::N,kabuk,वल्कल
228,Ast::N,dal,डाल
229,Ast::N,dal,शाखा
230,Ast::N,budak,डाल
231,Ast::N,budak,शाखा
232,Zweig::N,dal,टहनी
233,Blatt::N,yaprak,पत्र
234,Blatt::N,yaprak,पत्ता
235,Birke::N,huş,भूर्ज
236,Kiefer[Baum]::N,çam,पाइन-वृक्ष
237,Weide[Baum]::N,söğüt,बेंत
238,Tanne::N,çam,फ़र
239,Tanne::N,köknar,फ़र
240,Horn::N,boynuz,सींग
241,Horn::N,boynuz,विषाण
242,Feder::N,tüy,पर
243,Feder::N,tüy,पंख
244,Fell::N,post,खाल
245,Fell::N,post,पशु-चर्म
246,Flügel::N,kanat,पंख
247,Flügel::N,kanat,डैना
248,Klaue::N,pençe,पंजा
249,Kralle::N,tırnak,पंजा
250,Kralle::N,tırnak,नाख़ून
251,Schwanz::N,kuyruk,पूँछ
252,Ei::N,yumurta,अंडा
253,Nest::N,yuva,नीड़
254,Nest::N,yuva,घोंसला
255,Bau::N,in,बिल
256,Bau::N,in,माँद
257,Tier::N,hayvan,पशु
258,Tier::N,hayvan,जानवर
259,Herde::N,sürü,गल्ला
260,Kuh::N,inek,गौ
261,Kuh::N,inek,गाय
262,Bulle::N,boğa,साँड़
263,Pferd::N,at,अश्व
264,Pferd::N,at,घोड़ा
265,Pferd::N,beygir,अश्व
266,Pferd::N,beygir,घोड़ा
267,Schaf::N,koyun,भेड़
268,Schwein::N,domuz,शूकर
269,Hund::N,it,श्वान
270,Hund::N,it,कुत्ता
271,Hund::N,köpek,श्वान
272,Hund::N,köpek,कुत्ता
273,Katze::N,kedi,बिल्ली
274,Bär::N,ayı,रीछ
275,Bär::N,ayı,भालू
276,Eichhörnchen::N,sincap,गिलहरी
277,Elch::N,büyük kuzey geyiği,एल्क
278,Fuchs::N,tilki,लोमड़ी
279,Hase::N,tavşan,खरहा
280,Hase::N,tavşan,ख़रगोश
281,Maus::N,fare,मूष
282,Maus::N,fare,चूहा
283,Maus::N,sıçan,मूष
284,Maus::N,sıçan,चूहा
285,Wolf::N,kurt,वृक
286,Wolf::N,kurt,भेड़िया
287,Vogel::N,kuş,पक्षी
288,Vogel::N,kuş,चिड़िया
289,Schwarm::N,sürü,झुंड
290,Huhn::N,tavuk,मुर्ग़ी
291,Hahn::N,horoz,मुर्ग़ा
292,Gans::N,kaz,हंस
293,Gans::N,kaz,हंसिनी
294,Adler::N,kartal,उक़ाब
295,Adler::N,karakuş,उक़ाब
296,Ente::N,ördek,बतख़
297,Ente::N,ördek,बत्तक
298,Eule::N,baykuş,उल्लू
299,Kranich::N,turna,सारस
300,Kranich::N,turna,क्रौंंच
301,Krähe::N,karga,काक
302,Kuckuck::N,guguk,कोयल
303,Kuckuck::N,guguk,कोकिल
304,Schwan::N,kuğu,हंस
305,Schwan::N,kuğu,मराल
306,Fisch::N,balık,मछली
307,Fisch::N,balık,मत्स्य
308,Barsch::N,hani,पर्च
309,Barsch::N,levrek,पर्च
310,Hecht::N,turnabalığı,पाइक
311,Schlange[Tier]::N,yılan,सर्प
312,Wurm::N,kurt,कृमि
313,Wurm::N,kurt,कीड़ा
314,Wurm::N,solucan,कृमि
315,Wurm::N,solucan,कीड़ा
316,Spinne::N,örümcek,लूता
317,Spinne::N,örümcek,मकड़ी
318,Ameise::N,karınca,चींटी
319,Laus::N,bit,जूँ
320,Mücke::N,sivrisinek,डाँस
321,Fliege::N,sinek,मक्खी
322,Fliege::N,sinek,मक्षिका
323,Schmetterling::N,kelebek,तितली
324,Beere::N,tane,बेरी
325,Apfel::N,elma,सेब
326,Pilz::N,mantar,खुंबी
327,Zwiebel::N,soğan,प्याज़
328,Saat::N,ekin,बीज
329,Korn::N,tane,दाना
330,Heu::N,kuru ot,मूखी घास
331,Schale::N,kabuk,बकला
332,Schale::N,kabuk,छिलका
333,Grube::N,çukur,गड्ढा
334,Falle::N,tuzak,जाल
335,Falle::N,tuzak,फँदा
336,Schlinge::N,ilmik,फँदा
337,Spur::N,iz,सुराग़
338,Spur::N,iz,पद-चिह्न
339,Asche::N,kül,राख
340,Dreck::N,pislik,मैल
341,Dreck::N,pislik,गंदगी
342,Eisen::N,demir,लोहा
343,Gold::N,altın,सोना
344,Gold::N,altın,स्वर्ण
345,Silber::N,gümüş,रजत
346,Silber::N,gümüş,चाँदी
347,Kohle::N,kömür,कोयला
348,Glas::N,cam,काँच
349,Lehm::N,balçık,चिकनी मिट्टी
350,Sand::N,kum,रेत
351,Sand::N,kum,बालू
352,Mensch::N,insan,मानव
353,Mensch::N,insan,इनसान
354,Mensch::N,insan,मनुष्य
355,Mann::N,adam,आदमी
356,Mann::N,adam,पुरुष
357,Mann::N,erkek,आदमी
358,Mann::N,erkek,पुरुष
359,Frau::N,bayan,औरत
360,Frau::N,bayan,महिला
361,Frau::N,bayan,स्त्री
362,Kind::N,çocuk,बाल
363,Kind::N,çocuk,बच्चा
364,Junge::N,erkek çocuk,लड़का
365,Mädchen::N,kız,लड़की
366,Mädchen::N,kız,कुमारी
367,Familie::N,aile,परिवार
368,Großvater::N,dede,दादा
369,Großvater::N,büyükbaba,दादा
370,Großmutter::N,nine,नानी
371,Großmutter::N,büyükanne,नानी
372,Eltern::N,ebeveyn,माँ-बाप
373,Eltern::N,ebeveyn,माता-पिता
374,Eltern::N,ana baba,माँ-बाप
375,Eltern::N,ana baba,माता-पिता
376,Vater::N,ata,बाप
377,Vater::N,ata,पिता
378,Vater::N,baba,बाप
379,Vater::N,baba,पिता
380,Mutter::N,ana,माँ
381,Mutter::N,ana,माता
382,Mutter::N,anne,माँ
383,Mutter::N,anne,माता
384,Sohn::N,oğul,बेटा
385,Sohn::N,oğul,पुत्र
386,Tochter::N,kız,बेटी
387,Tochter::N,kız,पुत्री
388,Tochter::N,kız evlât,बेटी
389,Tochter::N,kız evlât,पुत्री
390,Bruder::N,abi,भाई
391,Bruder::N,abi,भ्राता
392,Bruder::N,erkek kardeş,भाई
393,Bruder::N,erkek kardeş,भ्राता
394,Schwester::N,abla,बहन
395,Schwester::N,abla,भगिनी
396,Schwester::N,kız kardeş,बहन
397,Schwester::N,kız kardeş,भगिनी
398,Onkel::N,dayı,ताऊ
399,Onkel::N,dayı,काका
400,Tante::N,hala,बूआ
401,Tante::N,hala,फूफी
402,Tante::N,hala,ख़ाला
403,Tante::N,teyze,बूआ
404,Tante::N,teyze,फूफी
405,Tante::N,teyze,ख़ाला
406,Ehemann::N,koca,पति
407,Ehemann::N,koca,शौहर
408,Ehefrau::N,karı,बीवी
409,Freude::N,neşe,आनंद
410,Freude::N,neşe,प्रसन्नता
411,Freude::N,sevinç,आनंद
412,Freude::N,sevinç,प्रसन्नता
413,Gelächter::N,gülme,हँसी
414,Gelächter::N,gülme,क़हक़हा
415,Gelächter::N,kahkaha,हँसी
416,Gelächter::N,kahkaha,क़हक़हा
417,Glück::N,mutluluk,आनंद
418,Glück::N,mutluluk,ख़ुशी
419,Kummer::N,dert,शोक
420,Kummer::N,dert,दुःख
421,Kummer::N,keder,शोक
422,Kummer::N,keder,दुःख
423,Wunsch::N,arzu,इच्छा
424,Wunsch::N,arzu,अभिलाषा
425,Wunsch::N,istek,इच्छा
426,Wunsch::N,istek,अभिलाषा
427,Lust::N,arzu,चाह
428,Lust::N,arzu,कामना
429,Lust::N,heves,चाह
430,Lust::N,heves,कामना
431,Geist::N,tin,जान
432,Geist::N,tin,प्राण
433,Gedanke::N,fikir,विचार
434,Gedanke::N,düşünce,विचार
435,Gedächtnis::N,bellek,याददाश्त
436,Gedächtnis::N,bellek,स्मरण-शक्ति
437,Verstand::N,zekâ,समझ
438,Verstand::N,zekâ,अक़्ल
439,Verstand::N,zekâ,बुद्धि
440,Sinn::N,anlam,अर्थ
441,Grund::N,sebep,वजह
442,Grund::N,sebep,कारण
443,Wahrheit::N,doğruluk,सत्य
444,Wahrheit::N,doğruluk,सच्चाई
445,Wahrheit::N,gerçeklik,सत्य
446,Wahrheit::N,gerçeklik,सच्चाई
447,Gespräch::N,görüşme,चर्चा
448,Gespräch::N,görüşme,वार्ता
449,Gespräch::N,görüşme,बात-चीत
450,Märchen::N,masal,क़िस्सा
451,Erzählung::N,öykü,कथा
452,Erzählung::N,öykü,कहानी
453,Erzählung::N,hikâye,कथा
454,Erzählung::N,hikâye,कहानी
455,Nachricht::N,haber,सूचना
456,Nachricht::N,haber,समाचार
457,Neuigkeit::N,haber,ख़बर
458,Neuigkeit::N,haber,समाचार
459,Name::N,ad,नाम
460,Name::N,isim,नाम
461,Rätsel::N,bilmece,पहेली
462,Rede::N,söylev,वचन
463,Rede::N,söylev,भाषण
464,Rede::N,konuşma,वचन
465,Rede::N,konuşma,भाषण
466,Sprache::N,dil,भाषा
467,Sprache::N,dil,ज़बान
468,Sprache::N,lisan,भाषा
469,Sprache::N,lisan,ज़बान
470,Stimme::N,ses,स्वर
471,Stimme::N,ses,आवाज़
472,Wort::N,kelime,शब्द
473,Wort::N,kelime,लफ़्ज़
474,Zeichen::N,işaret,निशान
475,Ruf::N,çağırma,पुकार
476,Ruf::N,çağırma,आह्वान
477,Lärm::N,şamata,शोर
478,Lärm::N,şamata,हुल्लड़
479,Lärm::N,gürültü,शोर
480,Lärm::N,gürültü,हुल्लड़
481,Laut::N,ses,स्वर
482,Laut::N,ses,ध्वनि
483,Ton::N,ses,सुर
484,Ton::N,ses,स्वर
485,Lied::N,türkü,गीत
486,Ruhe::N,sakinlik,आराम
487,Ruhe::N,sakinlik,ख़ामोशी
488,Leute::N,halk,लोग
489,Leute::N,insanlar,लोग
490,Volk::N,ulus,क़ौम
491,Volk::N,ulus,प्रजा
492,Volk::N,millet,क़ौम
493,Volk::N,millet,प्रजा
494,Arbeit::N,iş,काम
495,Arbeit::N,çalışma,काम
496,Gast::N,konuk,अतिथि
497,Gast::N,konuk,मेहमान
498,Gast::N,misafir,अतिथि
499,Gast::N,misafir,मेहमान
500,Geschenk::N,hediye,उपहार
501,Geschenk::N,hediye,तोहफ़ा
502,Geschenk::N,armağan,उपहार
503,Geschenk::N,armağan,तोहफ़ा
504,Spiel::N,oyun,खेल
505,Spiel::N,oyun,क्रीड़ा
506,Gesellschaft::N,çevre,साथ
507,Gesellschaft::N,arkadaşlık,साथ
508,Hilfe::N,yardım,मदद
509,Hilfe::N,yardım,सहायता
510,Freund::N,dost,मित्र
511,Freund::N,arkadaş,मित्र
512,Kamerad::N,arkadaş,साथी
513,Kamerad::N,arkadaş,कामरेड
514,Angelegenheit::N,iş,बात
515,Angelegenheit::N,iş,मामला
516,Angelegenheit::N,husus,बात
517,Angelegenheit::N,husus,मामला
518,Anzahl::N,sayı,तादाद
519,Anzahl::N,sayı,संख्या
520,Art::N,çeşit,तरह
521,Art::N,çeşit,क़िस्म
522,Stück::N,tane,फाँक
523,Stück::N,tane,टुकड़ा
524,Stück::N,parça,फाँक
525,Stück::N,parça,टुकड़ा
526,Teil::N,kısım,भाग
527,Teil::N,kısım,हिस्सा
528,Hälfte::N,yarı,अर्धभाग
529,Kreis::N,daire,चक्कर
530,Kreuz::N,haç,सलीब
531,Kreuz::N,haç,क्रूस
532,Linie::N,hat,लाइन
533,Linie::N,çizgi,लाइन
534,Strich::N,çizgi,लकीर
535,Abstand::N,aralık,अंतर
536,Abstand::N,aralık,फ़ासला
537,Entfernung::N,mesafe,दूरी
538,Entfernung::N,mesafe,फ़ासला
539,Entfernung::N,uzaklık,दूरी
540,Entfernung::N,uzaklık,फ़ासला
541,Gegend::N,yöre,इलाक़ा
542,Platz::N,yer,जगह
543,Platz::N,yer,स्थान
544,Ort::N,yer,स्थल
545,Ort::N,yer,स्थान
546,Seite::N,yan,ओर
547,Seite::N,yan,तरफ़
548,Seite::N,taraf,ओर
549,Seite::N,taraf,तरफ़
550,Mitte::N,orta,बीच
551,Mitte::N,orta,मध्य
552,Mitte::N,merkez,बीच
553,Mitte::N,merkez,मध्य
554,Gegenstand::N,şey,चीज़
555,Gegenstand::N,şey,पदार्थ
556,Sache::N,iş,चीज़
557,Sache::N,iş,वस्तु
558,Sache::N,şey,चीज़
559,Sache::N,şey,वस्तु
560,Rand::N,kenar,छोर
561,Rand::N,kenar,उपांत
562,Kante::N,kenar,कोर
563,Kante::N,kenar,किनारा
564,Ecke::N,köşe,कोना
565,Ecke::N,köşe,नुक्कड़
566,Spitze::N,uç,नोक
567,Spitze::N,baş,नोक
568,Ende::N,uç,छोर
569,Ende::N,uç,सिरा
570,Loch::N,oyuk,छेद
571,Loch::N,oyuk,सूराख़
572,Loch::N,delik,छेद
573,Loch::N,delik,सूराख़
574,Winkel::N,köşe,कोण
575,Winkel::N,köşe,कोना
576,Muster::N,örnek,नमूना
577,Muster::N,örnek,डिज़ाइन
578,Größe::N,büyüklük,परिमाण
579,Größe::N,büyüklük,विस्तार
580,Länge::N,uzunluk,लंबाई
581,Höhe::N,yükseklik,ऊँचाई
582,Höhe::N,yükseklik,उच्चता
583,Gewicht::N,ağırlık,भार
584,Gewicht::N,ağırlık,वज़न
585,Menge::N,miktar,मात्रा
586,Haufen::N,küme,ढेर
587,Haufen::N,küme,अंबार
588,Haufen::N,yığın,ढेर
589,Haufen::N,yığın,अंबार
590,Reihe::N,sıra,क़तार
591,Reihe::N,sıra,पंक्ति
592,Boot::N,kayık,नाव
593,Boot::N,kayık,नौका
594,Boot::N,sandal,नाव
595,Boot::N,sandal,नौका
596,Ruder::N,kürek,चप्पू
597,Schlitten::N,kızak,बर्फ़-गाड़ी
598,Ski::N,kayak,स्की
599,Lagerfeuer::N,kamp ateşi,अलाव
600,Lagerfeuer::N,kamp ateşi,कैंप-फ़ायर
601,Last::N,yük,भार
602,Gang::N,gidiş,चाल
603,Gang::N,yürüyüş,चाल
604,Schritt::N,adım,डग
605,Schritt::N,adım,क़दम
606,Norden::N,kuzey,उत्तर
607,Süden::N,güney,दक्खिन
608,Westen::N,batı,पश्चिम
609,Osten::N,doğu,पूरब
610,Holz::N,ağaç,काठ
611,Holz::N,ağaç,काष्ठ
612,Holz::N,tahta,काठ
613,Holz::N,tahta,काष्ठ
614,Brett::N,tahta,पटरा
615,Brett::N,tahta,तख़्ता
616,Platte::N,levha,फलक
617,Platte::N,levha,तख़्ता
618,Stütze::N,dayak,टेक
619,Stütze::N,dayak,थूनी
620,Stütze::N,destek,टेक
621,Stütze::N,destek,थूनी
622,Stange::N,çubuk,छड़
623,Stange::N,çubuk,बाँस
624,Stock::N,sopa,लाठी
625,Stock::N,değnek,लाठी
626,Stab::N,sırık,लग्गा
627,Stab::N,baston,लग्गा
628,Rohr::N,boru,नल
629,Haus::N,ev,घर
630,Haus::N,ev,मकान
631,Heim::N,ev,घर
632,Heim::N,ev,गृह
633,Heim::N,yurt,घर
634,Heim::N,yurt,गृह
635,Ofen::N,soba,चूल्हा
636,Fußboden::N,taban,फ़र्श
637,Fußboden::N,döşeme,फ़र्श
638,Tisch::N,masa,मेज़
639,Stuhl::N,iskemle,कुरसी
640,Stuhl::N,sandalye,कुरसी
641,Wiege::N,beşik,पालना
642,Wiege::N,beşik,हिंडोला
643,Bett::N,yatak,खाट
644,Bett::N,yatak,पलंग
645,Regal::N,raf,शेल्फ़
646,Kiste::N,sandık,पेटी
647,Kiste::N,sandık,डिब्बा
648,Fenster::N,pencere,खिड़की
649,Tür::N,kapı,द्वार
650,Tür::N,kapı,दरवाज़ा
651,Tor::N,kapı,फाटक
652,Zaun::N,çit,बाड़ा
653,Dach::N,dam,छत
654,Dach::N,dam,छप्पर
655,Dach::N,çatı,छत
656,Dach::N,çatı,छप्पर
657,Leiter::N,merdiven,सीढ़ी
658,Besen::N,süpürge,झाड़ू
659,Besen::N,süpürge,बुहारी
660,Spaten::N,bel,कुदाल
661,Schaufel::N,kürek,बेलचा
662,Schaufel::N,kürek,फावड़ा
663,Gabel::N,çatal,काँटा
664,Löffel::N,kaşık,चम्मच
665,Messer::N,bıçak,छुरा
666,Messer::N,bıçak,चाक़ू
667,Nagel::N,çivi,कील
668,Nagel::N,çivi,मेख़
669,Netz::N,ağ,जाल
670,Haken::N,çengel,अंकुश
671,Griff::N,kulp,मूठ
672,Griff::N,kulp,हत्था
673,Griff::N,tutamak,मूठ
674,Griff::N,tutamak,हत्था
675,Schloss::N,kilit,ताला
676,Bild::N,imaj,चित्र
677,Bild::N,resim,चित्र
678,Figur::N,şekil,मूर्ति
679,Figur::N,heykel,मूर्ति
680,Puppe::N,kukla,पुतली
681,Puppe::N,kukla,गुड़िया
682,Beutel::N,kese,झोला
683,Beutel::N,torba,झोला
684,Bündel::N,deste,पुलिंदा
685,Tasche::N,çanta,बेग
686,Tasche::N,çanta,बस्ता
687,Eimer::N,kova,बाल्टी
688,Deckel::N,kapak,ढक्कन
689,Geschirr::N,kap kacak,बरतन-भाँड़े
690,Sack::N,torba,बोरा
691,Tasse::N,fincan,प्याला
692,Topf::N,tencere,देग़चा
693,Kessel::N,kazan,देग़
694,Kessel::N,kazan,बटलोई
695,Essen::N,yemek,खाना
696,Nahrung::N,gıda,भोजन
697,Nahrung::N,besin,भोजन
698,Speise::N,yemek,खाना
699,Speise::N,yemek,व्यंजन
700,Fleisch::N,et,मांस
701,Fleisch::N,et,गोश्त
702,Getreide::N,tahıl,अनाज
703,Getreide::N,hububat,अनाज
704,Brei::N,ezme,भरता
705,Brei::N,ezme,दलिया
706,Brot::N,ekmek,रोटी
707,Scheibe::N,dilim,कतला
708,Fett::N,yağ,वसा
709,Fett::N,yağ,चरबी
710,Butter::N,tereyağı,मक्खन
711,Öl::N,yağ,तेल
712,Öl::N,akar yağ,तेल
713,Salz::N,tuz,नमक
714,Suppe::N,çorba,सूप
715,Suppe::N,çorba,शोरबा
716,Honig::N,bal,शहद
717,Milch::N,süt,दूध
718,Tee::N,çay,चाय
719,Leder::N,deri,चमड़ा
720,Leder::N,meşin,चमड़ा
721,Wolle::N,yün,ऊन
722,Stoff::N,kumaş,कपड़ा
723,Nadel::N,iğne,सूई
724,Faden::N,tire,डोरा
725,Faden::N,iplik,डोरा
726,Knopf::N,düğme,बटन
727,Knopf::N,düğme,घुंडी
728,Knoten::N,düğüm,गाँठ
729,Knoten::N,düğüm,गुत्थी
730,Farbe::N,boya,रंग
731,Farbe::N,boya,वर्ण
732,Kleidung::N,giyim,पहनावा
733,Hemd::N,gömlek,कुरता
734,Hemd::N,gömlek,क़मीज़
735,Kragen::N,yaka,गरदनी
736,Kragen::N,yaka,गरेबान
737,Ärmel::N,yen,आस्तीन
738,Ärmel::N,elbise kolu,आस्तीन
739,Hose::N,pantolon,पैंट
740,Hose::N,pantolon,पतलून
741,Gürtel::N,kuşak,पेटी
742,Gürtel::N,kuşak,मेखला
743,Mütze::N,bere,टोपी
744,Mütze::N,kasket,टोपी
745,Schuh::N,kundura,जूता
746,Schuh::N,ayakkabı,जूता
747,Stiefel::N,çizme,बूट
748,Ring::N,yüzük,अँगूठी
749,Band::N,bağ,पट्टी
750,Band::N,şerit,पट्टी
751,Kamm::N,tarak,कंघी
752,Spiegel::N,ayna,आईना
753,Spiegel::N,ayna,दर्पण
754,Riemen::N,kayış,तसमा
755,Riemen::N,kayış,पट्टा
756,Schnur::N,ip,डोरी
757,Schnur::N,ip,सुतली
758,Schnur::N,sicim,डोरी
759,Schnur::N,sicim,सुतली
760,Leine::N,kayış,रस्सी
761,Decke::N,örtü,रज़ाई
762,Decke::N,yorgan,रज़ाई
763,Kissen::N,yastık,तकिया
764,Kissen::N,yastık,गाद्दा
765,Tuch::N,bez,रूमाल
