,Concept_ID,ps,ru
808,sechzig::NUM,شپېته,шестьдесят
809,siebzig::NUM,اویا,семьдесят
810,achtzig::NUM,اتیا,восемьдесят
811,neunzig::NUM,نوي,девяносто
812,hundert::NUM,سل,сто
813,tausend::NUM,زر,тысяча
814,und::CNJ,او,и
815,oder::CNJ,ېا,или
816,oder::CNJ,ېا,либо
817,stehen::V,درېدل,стоять
818,sitzen::V,کښېنستل,сидеть
819,liegen::V,ملاستل,лежать
820,hängen::V,ځړېدل,висеть
821,werden::V,کېدل,стать
822,passieren::V,پېښېدل,случиться
823,beginnen::V,شروع کېدل,начаться
824,enden::V,خلاصدل,кончиться
825,enden::V,تمامېدل,кончиться
826,wechseln::V,تغییر موندل,меняться
827,aufgehen[Sonne]::V,ختل,взойти
828,untergehen[Sonne]::V,لوېدل,зайти
829,untergehen[Sonne]::V,پرېوتل,зайти
830,scheinen[Sonne]::V,رڼا کول,светить
831,donnern::V,تنېدل,греметь
832,donnern::V,غړمبېدل,греметь
833,wehen::V,چلېدل,дуть
834,strömen::V,بهېدل,литься
835,fließen::V,بهېدل,течь
836,fließen::V,تویېدل,течь
837,sich drehen::V,ګرځېدل,вращаться
838,sich drehen::V,چورلېدل,вращаться
839,schwanken::V,زنګېدل,колебаться
840,schwingen::V,زنګېدل,качаться
841,fallen::V,ولېدل,падать
842,brennen::V,سوځېدل,гореть
843,rauchen::V,لوګی کول,дымить
844,regnen::V,باران اورېدل,дождить
845,gefrieren::V,کنګل نيول,замерзнуть
846,tauen::V,وېلې کېدل,таять
847,schmelzen::V,وېلې کېدل,плавиться
848,trocknen::V,وچېدل,сохнуть
849,sieden::V,اېشېدل,кипеть
850,faulen::V,خرابېدل,гнить
851,verfaulen::V,ورستېدل,сгнить
852,reißen::V,شلېدل,рваться
853,versinken::V,ډوېېدل,тонуть
854,vergehen::V,تېرېدل,проходить
855,erscheinen::V,ښکارېدل,появиться
856,verschwinden::V,ورکېدل,исчезнуть
857,sinken::V,ښکته کېدل,спадать
858,abnehmen::V,کمېدل,уменьшиться
859,zunehmen::V,زیاتېدل,увеличиваться
860,steigen::V,جګېدل,подниматься
861,steigen::V,پورته کېدل,подниматься
862,wachsen::V,وده کول,расти
863,glänzen::V,ځلېدل,блестеть
864,funkeln::V,پړکېدل,сверкать
865,lärmen::V,غال و غول کول,шуметь
866,läuten::V,زنګ وهل,звонить
867,klingeln::V,زنګ وهل,звонить
868,klirren::V,کړنګېدل,звякать
869,brausen::V,تلاطم کول,бушевать
870,rauschen::V,شڼهار کول,шелестеть
871,klingen::V,آواز کول,звучать
872,bellen::V,غپېدل,лаять
873,heulen::V,انګلل,выть
874,blasen::V,پو کول,дунуть
875,pfeifen::V,شپېلک وهل,свистеть
876,schreien::V,ناره کول,кричать
877,stöhnen::V,زګېروی کول,стонать
878,zittern::V,لړزېدل,дрожать
879,leben::V,ژوند کول,жить
880,geboren werden::V,زېږېدل,родиться
881,atmen::V,ساه کښل,дышать
882,atmen::V,تنفس کول,дышать
883,trinken::V,څښل,пить
884,essen::V,خوړل,есть
885,essen::V,خوړل,кушать
886,schlucken::V,غړپول,глотать
887,müde werden::V,ستړی کېدل,устать
888,einschlafen::V,ویده کېدل,заснуть
889,schlafen::V,خوب کول,спать
890,aufwachen::V,ویښېدل,проснуться
891,aufstehen::V,پاڅېدل,встать
892,sich erholen::V,استراحت کول,отдыхать
893,krank werden::V,رنځورېدل,заболеть
894,krank sein::V,ناجوړېدل,болеть
895,schmerzen::V,خوږېدل,болеть
896,schmerzen::V,درد کول,болеть
897,husten::V,ټوخېدل,кашлять
898,genesen::V,رغېدل,поправиться
899,sterben::V,مړل,умереть
900,umkommen::V,تلفېدل,погибнуть
901,sich bewegen::V,چلېدل,двигаться
902,sich bewegen::V,حرکت کول,двигаться
903,sich rühren::V,ښورېدل,шевельнуться
904,sich erheben::V,درېدل,встать
905,sich setzen::V,کښېنستل,сесть
906,hinfallen::V,لوېدل,упасть
907,laufen::V,منډې وهل,ходить
908,schreiten::V,قدم ایښودل,шагать
909,spazierengehen::V,چکر وهل,гулять
910,eilen::V,بېړه کول,спешить
911,sich beeilen::V,عجله کول,торопиться
912,sausen::V,ځغستل,мчаться
913,rennen::V,زغلېدل,бегать
914,springen::V,ټوپ وهل,прыгать
915,klettern::V,ختل,лазать
916,schaukeln::V,زنګېدل,раскачиваться
917,kriechen::V,خاپوړی وهل,ползать
918,schwimmen::V,لامبو وهل,плавать
919,tauchen::V,غوټه وهل,нырять
920,rudern::V,پارو وهل,грести
921,fahren::V,تلل,ехать
922,fliegen::V,الوتل,летать
923,gehen::V,تلل,идти
924,weggehen::V,بهر وتل,уйти
925,abfahren::V,تلل,отправиться
926,anhalten::V,ودرېدل,остановиться
927,hineingehen::V,داخلېدل,входить
928,eintreten::V,ننوتل,войти
929,kommen::V,راتلل,прийти
930,ankommen::V,رسېدل,прибыть
931,zurückkommen::V,بېرته راتلل,возвратиться
932,bleiben::V,پاتې کېدل,остаться
933,warten::V,انتظار وېستل,ждать
934,erwarten::V,انتظار کول,ожидать
935,suchen::V,لټول,искать
936,finden::V,میندل,найти
937,finden::V,پیدا کول,найти
938,versuchen::V,هڅه کول,пытаться
939,vorbereiten::V,چمتوکول,подготовить
940,lieben::V,مینه لرل,любить
941,mögen::V,خوښول,любить
942,mögen::V,علاقه لرل,любить
943,lachen::V,خندېدل,смеяться
944,rühren::V,اغېزه کول,растрогать
945,weinen::V,ژړل,плакать
946,schimpfen::V,ښکنځا کول,ругаться
947,sich ärgern::V,قهر راتلل,сердиться
948,sich fürchten::V,ډارېدل,бояться
949,fürchten::V,ډارېدل,бояться
950,fliehen::V,تښتېدل,убегать
951,flüchten::V,تښتېدل,убежать
952,sehen::V,لیدل,видеть
953,anschauen::V,کتل,посмотреть
954,ansehen::V,ننداره کول,смотреть
955,hören::V,اورېدل,слышать
956,zuhören::V,غوږ نیول,слушать
957,probieren::V,څکه کول,пробовать
958,probieren::V,چاشنی کول,пробовать
959,riechen::V,بويول,нюхать
960,fühlen::V,حسول,чувствовать
961,scheinen::V,ښکارېدل,казаться
962,zu sehen sein::V,ښکارېدل,виднеться
963,vernehmen::V,خبرېدل,услышать
964,frieren::V,ساړه کېتل,мерзнуть
965,tun::V,کول,делать
966,können::V,کولای شول,мочь
967,können::V,کولای شول,уметь
968,können::V,د لاسه کېدل,мочь
969,können::V,د لاسه کېدل,уметь
970,wollen::V,غوښتل,хотеть
971,anfangen::V,شروع کول,начать
972,beenden::V,ختمول,закончить
973,beenden::V,پای ته رسول,закончить
974,aufhören::V,بس کول,перестать
975,gelingen::V,موفق کېدل,удаться
976,gelingen::V,بریالی کېدل,удаться
977,geraten::V,کېدل,оказаться
978,öffnen::V,خلاصول,открыть
979,öffnen::V,پرانیستل,открыть
980,schließen::V,تړل,закрыть
981,stellen::V,ایښودل,поставить
982,setzen::V,کښېنول,посадить
983,legen::V,ایښودل,класть
984,berühren::V,لاس وهل,трогать
985,verbinden::V,تړل,связать
986,bedecken::V,پوښول,покрыть
987,aufhängen::V,ځوړندول,повесить
988,anzünden::V,بلول,зажечь
989,aufheben::V,پورته کول,поднять
990,zurücklassen::V,پرېښودل,оставить
991,verlieren::V,ورکول,потерять
992,fallen lassen::V,له لاسه لوېدل,уронить
993,machen::V,کول,сделать
994,herstellen::V,جوړول,изготовить
995,herstellen::V,توليدول,изготовить
996,bauen::V,جوړول,строить
997,reparieren::V,ترمیمول,чинить
998,verbessern::V,اصلاح کول,улучшить
999,ändern::V,تغیر ورکول,изменить
1000,graben::V,کيندل,копать
1001,beugen::V,ټیټول,согнуть
1002,biegen::V,کږول,погнуть
1003,drehen::V,ګرځول,вертеть
1004,wenden::V,اړول,повернуть
1005,umdrehen::V,اړول,перевернуть
1006,heben::V,جګول,поднимать
1007,heben::V,پورته کول,поднимать
1008,hochheben::V,جګول,поднять
1009,ergreifen::V,نیول,схватить
1010,halten::V,نیول,держать
1011,drücken::V,کښېکښل,нажимать
1012,schieben::V,پوری وهل,толкать
1013,kratzen::V,ګرول,скрести
1014,lecken::V,څټل,лизать
1015,beißen::V,چیچل,кусать
1016,abreißen::V,شکول,оторвать
1017,abschneiden::V,پرېکول,отрезать
1018,binden::V,تړل,вязать
1019,stecken::V,ټومبل,воткнуть
1020,brechen::V,ماتول,сломать
1021,klopfen::V,ټکول,стучать
1022,hauen::V,ټکول,бить
1023,kleben::V,نښلول,клеить
1024,kleben::V,سرېښول,клеить
1025,reiben::V,مږل,тереть
1026,streichen::V,مښل,намазать
1027,schleifen::V,تېره کول,точить
1028,schneiden::V,غوڅول,резать
1029,schneiden::V,پرېکول,резать
1030,rütteln::V,خوڅول,шатать
1031,schütteln::V,ښورول,трясти
1032,schwenken::V,خوڅول,махать
1033,schütten::V,اچول,налить
1034,schütten::V,تویول,налить
1035,füllen::V,ډکول,наполнить
1036,einwickeln::V,پېچل,завернуть
1037,einwickeln::V,نغښتل,завернуть
1038,tragen::V,وړل,нести
1039,schleppen::V,وړل,тащить
1040,ziehen::V,کښل,тянуть
1041,aufbewahren::V,ساتل,хранить
1042,werfen::V,اچول,бросать
1043,werfen::V,غورځول,бросать
1044,fangen::V,نیول,ловить
1045,fangen::V,ګیرول,ловить
1046,packen::V,نیول,схватить
1047,verstecken::V,پټول,спрятать
1048,teilen::V,وېشل,разделить
1049,teilen::V,تقسیمول,разделить
1050,schicken::V,لېږل,посылать
1051,schicken::V,استول,посылать
1052,bringen::V,راوړل,принести
1053,hinzufügen::V,زیاتول,добавить
1054,bekommen::V,حاصلول,достать
1055,erhalten::V,اخیستل,получить
1056,nehmen::V,نیول,взять
1057,nehmen::V,اخيستل,взять
1058,wählen::V,خوښول,выбрать
1059,auswählen::V,چنده کول,отобрать
1060,bewahren::V,ساتل,сохранить
1061,behindern::V,مانع کېدل,препятствовать
1062,behindern::V,ممانعت کول,препятствовать
1063,verderben::V,خرابېدل,испортить
1064,beschädigen::V,ورانول,повредить
1065,zerbrechen::V,ماتول,разбить
1066,zerreißen::V,څیرې کول,разорвать
1067,zerstören::V,ړنګول,разрушить
1068,zerstören::V,ورانول,разрушить
1069,verbrennen::V,سوځول,сжечь
1070,geben::V,ورکول,дать
1071,reichen::V,ورکول,передать
1072,schenken::V,بښل,дарить
1073,versprechen::V,لوز کول,обещать
1074,wünschen::V,غوښتل,желать
1075,loben::V,ستایل,хвалить
1076,loben::V,تمجید کول,хвалить
1077,küssen::V,ښکلول,целовать
1078,wiegen::V,زنګول,качать
1079,zudecken::V,پوښول,накрыть
1080,wecken::V,ويښول,разбудить
1081,zeigen::V,ښودل,показать
1082,führen::V,بیول,вести
1083,lehren::V,درس ورکول,учить
1084,lehren::V,تعلیم ورکول,учить
1085,unterrichten::V,درس ورکول,преподавать
1086,aufziehen::V,روزل,воспитать
1087,leiten::V,رهبری کول,руководить
1088,leiten::V,لارښوونه کول,руководить
1089,antreiben::V,چټک کول,подгонять
1090,lassen::V,اړکول,заставить
1091,einladen::V,بلل,пригласить
1092,vereinigen::V,متحد کول,объединить
1093,vereinigen::V,یوځای کول,объединить
1094,besuchen::V,کتنه کول,посетить
1095,treffen::V,ليدل,встретить
1096,treffen::V,تلقی کول,встретить
1097,sich versammeln::V,راغونډېدل,собраться
1098,spielen::V,لوبه کول,играть
1099,singen::V,سندرې وېل,петь
1100,tanzen::V,ګډېدل,плясать
1101,tanzen::V,ګډېدل,танцевать
1102,sich trennen::V,بېلېدل,расстаться
1103,verlassen::V,ترک کول,покинуть
1104,retten::V,نجات ورکول,спасти
1105,bewachen::V,ساتل,охранять
1106,bewachen::V,حفاظت کول,охранять
1107,schützen::V,ژغورل,уберегать
1108,verteidigen::V,دفاع کول,защитить
1109,sich schlagen::V,جنګېدل,драться
1110,schießen::V,ویشتل,стрелять
1111,siegen::V,غالبېدل,победить
1112,ärgern::V,خپه کول,сердить
1113,schlagen::V,وهل,ударить
1114,treten::V,په لغته وهل,пинать
1115,stechen::V,ټومبل,уколоть
1116,stoßen::V,ټېل وهل,толкнуть
1117,stoßen::V,پوری وهل,толкнуть
1118,stehlen::V,تښتول,украсть
1119,stehlen::V,غلا کول,украсть
1120,stören::V,ماتول,помешать
1121,belästigen::V,ځورول,надоедать
1122,belästigen::V,تکلیف ورکول,надоедать
1123,verbergen::V,پټول,скрыть
1124,täuschen::V,تېرایستل,обмануть
1125,täuschen::V,خطا ایستل,обмануть
1126,betrügen::V,غولول,смошенничать
1127,töten::V,وژل,убить
1128,töten::V,مړ کول,убить
1129,wohnen::V,اوسېدل,проживать
1130,arbeiten::V,کار کول,работать
1131,sammeln::V,راټولول,собрать
1132,sammeln::V,راغونډول,собрать
1133,pflücken::V,شکول,рвать
1134,pflücken::V,شکول,срывать
1135,jagen::V,ښکار کول,охотиться
1136,fischen::V,کب نيول,рыбачить
1137,fassen::V,نیول,поймать
1138,fassen::V,ګیرول,поймать
1139,hüten::V,پوول,пасти
1140,treiben::V,بیول,гнать
1141,anbinden::V,تړل,привязать
1142,füttern::V,خوراک ورکول,кормить
1143,melken::V,لوشل,доить
1144,hacken::V,پی کول,рубить
1145,gießen::V,اوبه کول,полить
1146,reifen::V,رسېدل,созреть
1147,zubereiten::V,تیارول,приготовить
1148,kochen::V,پخول,варить
1149,backen::V,پخول,печь
1150,braten::V,وريتول,жарить
1151,umrühren::V,لړل,перемешать
1152,stricken::V,اوبدل,вязать
1153,nähen::V,ګنډل,шить
1154,färben::V,رنګول,покрасить
1155,reinigen::V,صافول,очистить
1156,waschen::V,مینځل,стирать
1157,abwischen::V,وچول,вытереть
1158,spülen::V,کنګالول,полоскать
1159,fegen::V,جارو کول,подметать
1160,kehren::V,جارو کول,мести
1161,baden::V,لمبېدل,купаться
1162,sich waschen::V,ځان مينځل,мыться
1163,ausziehen::V,کښل,снять
1164,ausziehen::V,ایستل,снять
1165,anziehen::V,اغوستل,надеть
1166,sich anziehen::V,کالی اغوستل,одеться
1167,kämmen::V,ګمنځول,причесать
1168,schmücken::V,ښکلی کول,украсить
1169,sagen::V,وېل,сказать
1170,sprechen::V,وېل,говорить
1171,sprechen::V,غږېدل,говорить
1172,reden::V,ګړېدل,разговаривать
1173,reden::V,خبرې کول,разговаривать
1174,sich unterhalten::V,خبری کول,беседовать
1175,fragen::V,پوښتنه کول,спросить
1176,bitten::V,غوښتل,просить
1177,erzählen::V,کيسه کول,рассказать
1178,erzählen::V,حکايت کول,рассказать
1179,mitteilen::V,خبرول,сообщить
1180,mitteilen::V,خبر ورکول,сообщить
1181,nennen::V,نوم ايښودل,назвать
1182,rufen::V,بلل,звать
1183,prahlen::V,لاپې وهل,хвастаться
1184,übersetzen::V,ژباړل,перевести
1185,übersetzen::V,ترجمه کول,перевести
1186,denken::V,فکر کول,думать
1187,glauben::V,باور کول,верить
1188,bemerken::V,لیدل,заметить
1189,erkennen::V,پېژندل,узнать
1190,begreifen::V,رسېدل,понять
1191,begreifen::V,رسېدل,постичь
1192,begreifen::V,پوهېدل,понять
1193,begreifen::V,پوهېدل,постичь
1194,verstehen::V,پوهېدل,услышать
1195,lernen::V,زده کول,учиться
1196,lernen::V,درس لوستل,учиться
1197,wissen::V,پوهېدل,знать
1198,sich erinnern an::V,یادول,вспомнить
1199,sich erinnern an::V,په یاد راوړل,вспомнить
1200,vergessen::V,هېرول,забыть
1201,messen::V,اندازه کول,мерить
1202,zählen::V,شمارل,считать
1203,rechnen::V,حسابول,считать
1204,lesen::V,لوستل,читать
1205,malen::V,رسمول,рисовать
1206,zeichnen::V,رسمول,рисовать
1207,schreiben::V,لیکل,писать
1208,besitzen::V,لرل,иметь
1209,kaufen::V,رانیول,купить
1210,verkaufen::V,خرڅول,продать
1211,bezahlen::V,تأدیه کول,заплатить
1212,zahlen::V,کسات اخيستل,платить
1213,beherrschen::V,تسلط لرل,владеть
1214,ertragen::V,زغمل,вытерпеть
1215,Barsch::N,,окунь
1216,Hecht::N,,щука
