,Concept_ID,ga,eu
814,rot::A,dearg,gorri
815,gelb::A,buí,hori
816,blau::A,gorm,urdin
817,grün::A,glas,berde
818,grün::A,glas,musker
819,grün::A,uaine,berde
820,grün::A,uaine,musker
821,grau::A,liath,urdin
822,grau::A,liath,urdinabar
823,bunt::A,ildathach,koloretsu
824,bunt::A,dathannach,koloretsu
825,billig::A,saor,merke
826,teuer::A,daor,garesti
827,teuer::A,costasach,garesti
828,wertvoll::A,luachmhar,baliotsu
829,blind::A,dall,itsu
830,blind::A,caoch,itsu
831,taub::A,bodhar,gor
832,kräftig::A,cumhachtach,kementsu
833,stark::A,tréan,bizkor
834,stark::A,tréan,indartsu
835,stark::A,láidir,bizkor
836,stark::A,láidir,indartsu
837,schwach::A,lag,ahul
838,schwach::A,lag,indargabe
839,schwach::A,fann,ahul
840,schwach::A,fann,indargabe
841,fett::A,ramhar,gizen
842,schlank::A,caol,lerden
843,schlank::A,seang,lerden
844,hübsch::A,álainn,polit
845,hübsch::A,dathúil,polit
846,böse::A,olc,tzar
847,böse::A,olc,gaizto
848,dumm::A,dúr,lelo
849,dumm::A,dúr,pello
850,dumm::A,amaideach,lelo
851,dumm::A,amaideach,pello
852,faul::A,falsa,nagi
853,faul::A,falsa,alfer
854,faul::A,leisciúil,nagi
855,faul::A,leisciúil,alfer
856,fleißig::A,dícheallach,maratz
857,fleißig::A,dícheallach,lanzale
858,geizig::A,barainneach,zeken
859,geizig::A,barainneach,zikoitz
860,geizig::A,sprionlaithe,zeken
861,geizig::A,sprionlaithe,zikoitz
862,klug::A,cliste,zuhur
863,geschickt::A,oilte,trebe
864,geschickt::A,oilte,antzetsu
865,geschickt::A,ealaíonta,trebe
866,geschickt::A,ealaíonta,antzetsu
867,lieb::A,dil,maite
868,lieb::A,dil,laztan
869,lieb::A,dílis,maite
870,lieb::A,dílis,laztan
871,lustig::A,aerach,alaitsu
872,lustig::A,meidhreach,alaitsu
873,sanft::A,bog,eme
874,sanft::A,bog,ezti
875,sanft::A,séimh,eme
876,sanft::A,séimh,ezti
877,hungrig::A,ocrach,gose
878,krank::A,tinn,eri
879,krank::A,tinn,gaixo
880,krank::A,breoite,eri
881,krank::A,breoite,gaixo
882,nackt::A,nocht,biluzi
883,traurig::A,brónach,itun
884,traurig::A,brónach,betilun
885,lebendig::A,beo,bizirik
886,gut::A,maith,on
887,schlecht::A,dona,txar
888,schlecht::A,droch-,txar
889,richtig::A,ceart,zuzen
890,schlimm::A,gránna,larri
891,schlimm::A,tubaisteach,larri
892,wahr::A,fíor,egiazko
893,alt::A,sean,zahar
894,neu::A,úr,berri
895,neu::A,nua,berri
896,ehemalig::A,iar-,lehengo
897,ehemalig::A,sean-,lehengo
898,alt[Lebewesen]::A,sean,adindun
899,alt[Lebewesen]::A,aosta,adindun
900,jung::A,óg,gazte
901,arm::A,bocht,txiro
902,arm::A,bocht,behartsu
903,reich::A,saibhir,dirudun
904,reich::A,rachmasach,dirudun
905,bekannt::A,atá eolas air,ezagun
906,berühmt::A,cailiúil,entzun
907,berühmt::A,cailiúil,ospetsu
908,berühmt::A,clúiteach,entzun
909,berühmt::A,clúiteach,ospetsu
910,fremd::A,coimhthíoch,arrotz
911,verschieden::A,éagsúil,ezberdin
912,verschieden::A,éagsúil,desberdin
913,verschieden::A,difriúil,ezberdin
914,verschieden::A,difriúil,desberdin
915,nah::A,gar,hurre
916,nah::A,gar,hurbil
917,nah::A,deas,hurre
918,nah::A,deas,hurbil
919,fern::A,i bhfad uainn,urrun
920,fern::A,i bhfad i gcéin,urrun
921,linker::A,clé,ezker
922,rechter::A,deas,eskuin
923,anderer::A,eile,beste
924,erster::A,céad,lehen
925,erster::A,céad,aurren
926,zweiter::A,dóú,bigarren
927,zweiter::A,dara,bigarren
928,dritter::A,tríú,hirugarren
929,dritter::A,treas,hirugarren
930,letzter::A,déanach,azken
931,letzter::A,déanach,hondar
932,letzter::A,deireanach,azken
933,letzter::A,deireanach,hondar
934,allein::ADV,i d'aonar,bakarrik
935,auf einmal::ADV,ag an am céanna,batera
936,zusammen::ADV,le chéile,elkarrekin
937,zusammen::ADV,in eineacht,elkarrekin
938,lange::ADV,fada,luzaro
939,plötzlich::ADV,go tobann,bat-batean
940,plötzlich::ADV,i dtobainne,bat-batean
941,sofort::ADV,ar an toirt,berehala
942,sofort::ADV,ar an bpointe,berehala
943,später::ADV,níos déanaí,gero
944,jetzt::ADV,anois,orain
945,heute::ADV,inniu,gaur
946,morgen::ADV,amárach,bihar
947,bald::ADV,go luath,aurki
948,bald::ADV,go luath,laster
949,bald::ADV,gan mhoill,aurki
950,bald::ADV,gan mhoill,laster
951,dann::ADV,ansin,ondoren
952,gestern::ADV,inné,atzo
953,einst::ADV,tráth,antzina
954,einst::ADV,uair amháin,antzina
955,damals::ADV,ag an am,orduan
956,damals::ADV,an t-am sin,orduan
957,danach::ADV,ina dhiaidh sin,gerora
958,danach::ADV,ina dhiaidh sin,ondoren
959,vorher::ADV,cheana,lehenago
960,vorher::ADV,roimhe sin,lehenago
961,zuerst::ADV,ar dtús,aurrena
962,zuerst::ADV,ar dtús,lehenbizi
963,einmal::ADV,uair amháin,behin
964,einmal::ADV,uair amháin,aldi bat
965,manchmal::ADV,uaireanta,batzuetan
966,manchmal::ADV,uaireanta,zenbaitetan
967,oft::ADV,minic,maiz
968,oft::ADV,minic,askotan
969,immer::ADV,i gcónaí,beti
970,niemals::ADV,riamh,inoiz ez
971,niemals::ADV,riamh,sekula ez
972,hier::ADV,anseo,hemen
973,hierhin::ADV,anseo,hona
974,von hier::ADV,an áit seo,hemendik
975,von hier::ADV,an áit seo,honetatik
976,dort::ADV,ann,han
977,dort::ADV,ansin,han
978,dorthin::ADV,ann,hara
979,dorthin::ADV,ansin,hara
980,geradeaus::ADV,ar aghaidh,artez
981,rückwärts::ADV,siar,atzera
982,rückwärts::ADV,siar,atzerantz
983,zurück::ADV,ar ais,atzera
984,unten::ADV,thíos,behean
985,hinab::ADV,síos,behera
986,hinab::ADV,síos,beherantz
987,oben::ADV,thuas,goian
988,hinauf::ADV,suas,gora
989,hinauf::ADV,suas,gorantz
990,überall::ADV,i ngach áit,edonon
991,überall::ADV,ar fud na háite,edonon
992,nicht::ADV,ní,ez
993,nicht::ADV,cha,ez
994,ein wenig::ADV,beagán,apur bat
995,ein wenig::ADV,beagán,pixka bat
996,kaum::ADV,ar éigean,ozta
997,kaum::ADV,ar éigean,nekez
998,sehr::ADV,an-,oso
999,so::ADV,chomh,hala
1000,so::ADV,chomh,honela
1001,so::ADV,mar sin,hala
1002,so::ADV,mar sin,honela
1003,noch::ADV,fós,oraindik
1004,noch::ADV,go fóill,oraindik
1005,nur::ADV,amháin,bakarrik
1006,nur::ADV,níl ach,bakarrik
1007,schon::ADV,cheana,ja
1008,schon::ADV,cheana,jada
1009,schon::ADV,cheana féin,ja
1010,schon::ADV,cheana féin,jada
1011,wieder::ADV,arís,berriro
1012,wieder::ADV,athuair,berriro
1013,vergebens::ADV,amú,alferrik
1014,vergebens::ADV,in aisce,alferrik
1015,vor::PRP,ar thosach,aurrean
1016,hinter::PRP,laistiar de,ostean
1017,hinter::PRP,laistiar de,gibelean
1018,hinter::PRP,taobh thiar de,ostean
1019,hinter::PRP,taobh thiar de,gibelean
1020,unter::PRP,faoi,pean
1021,unter::PRP,faoi,azpian
1022,durch::PRP,trí,zehar
1023,neben::PRP,taobh le,ondoan
1024,neben::PRP,taobh le,aldamenean
1025,neben::PRP,in aice le,ondoan
1026,neben::PRP,in aice le,aldamenean
1027,zwischen::PRP,idir,artean
1028,wegen::PRP,de bharr,-gatik
1029,wegen::PRP,mar gheall ar,-gatik
1030,dies::PRN,seo,hau
1031,das::PRN,sin,hura
1032,alles::PRN,gach rud,dena
1033,ich::PRN,mé,ni
1034,ich::PRN,mise,ni
1035,du::PRN,tú,zu
1036,du::PRN,tusa,zu
1037,er::PRN,sé,bera
1038,er::PRN,seisean,bera
1039,wir::PRN,sinn,gu
1040,ihr::PRN,sibh,zuek
1041,ihr::PRN,sibhse,zuek
1042,sie::PRN,siad,berak
1043,sie::PRN,siadsan,berak
1044,was::FPRN,cad,zer
1045,was::FPRN,céard,zer
1046,wer::FPRN,cé,nor
1047,wo::FADV,cá,non
1048,wo::FADV,cén áit,non
1049,wohin::FADV,cá,nora
1050,wohin::FADV,cén áit,nora
1051,wie::FADV,conas,nola
1052,wie::FADV,conas,zelan
1053,wie::FADV,cén chaoi,nola
1054,wie::FADV,cén chaoi,zelan
1055,warum::FADV,cén fáth,zeren
1056,warum::FADV,cén fáth,zergatik
1057,warum::FADV,cad chuige,zeren
1058,warum::FADV,cad chuige,zergatik
1059,wieviel::FNUM,cá mhéad,zenbat
1060,eins::NUM,aon,bat
1061,zwei::NUM,dhá,bi
1062,zwei::NUM,dhá,biga
1063,drei::NUM,trí,hiru
1064,vier::NUM,ceathair,lau
1065,fünf::NUM,cúig,bost
1066,sechs::NUM,sé,sei
1067,sieben::NUM,seacht,zazpi
1068,acht::NUM,ocht,zortzi
1069,neun::NUM,naoi,bederatzi
1070,zehn::NUM,deich,hamar
1071,elf::NUM,aon déag,hamaika
1072,zwölf::NUM,dó dhéag,hamabi
1073,zwanzig::NUM,fiche,hogei
1074,dreißig::NUM,tríocha,hogeita hamar
1075,vierzig::NUM,daichead,berrogei
1076,vierzig::NUM,ceathracha,berrogei
1077,fünfzig::NUM,caoga,berrogeita hamar
1078,sechzig::NUM,seasca,hirurogei
1079,siebzig::NUM,seachtó,hirurogeita hamar
1080,achtzig::NUM,ochtó,laurogei
1081,neunzig::NUM,nócha,laurogeita hamar
1082,hundert::NUM,céad,ehun
1083,tausend::NUM,míle,mila
1084,und::CNJ,agus,eta
1085,oder::CNJ,nó,edo
1086,stehen::V,seas,zutik egon
1087,sitzen::V,suigh,eserita egon
1088,liegen::V,luigh,etzan
1089,hängen::V,tá crochta,eskegita egon
1090,hängen::V,tá crochta,zintzilik egon
1091,werden::V,éirigh,bihurtu
1092,werden::V,éirigh,bilakatu
1093,passieren::V,tarlaigh,pasatu
1094,passieren::V,tarlaigh,gertatu
1095,beginnen::V,tosaigh,hasi
1096,enden::V,críochnaigh,bukatu
1097,wechseln::V,athraigh,aldatu
1098,aufgehen[Sonne]::V,éirigh,ilki
1099,aufgehen[Sonne]::V,éirigh,sortu
1100,untergehen[Sonne]::V,fuin,sartu
1101,untergehen[Sonne]::V,téigh faoi,sartu
1102,scheinen[Sonne]::V,taitin,eguzkia egon
1103,scheinen[Sonne]::V,soilsigh,eguzkia egon
1104,donnern::V,tá toirneach ann,trumoia jo
1105,wehen::V,séid,haizea ibili
1106,strömen::V,sil,zorrotadaka isuri
1107,fließen::V,rith,isuri
1108,fließen::V,snigh,isuri
1109,sich drehen::V,cas,biratu
1110,sich drehen::V,imrothlaigh,biratu
1111,schwanken::V,luasc,zabuka ibili
1112,schwingen::V,luasc,kulunkatu
1113,fallen::V,tit,erori
1114,brennen::V,dóigh,sutan egon
1115,rauchen::V,plúch toite,kea bota
1116,regnen::V,báistigh,euria ari izan
1117,regnen::V,tá ag cur báistí,euria ari izan
1118,gefrieren::V,sioc,izoztu
1119,gefrieren::V,sioc,hormatu
1120,gefrieren::V,reoigh,izoztu
1121,gefrieren::V,reoigh,hormatu
1122,tauen::V,leáigh,gesaldu
1123,tauen::V,coscair,gesaldu
1124,schmelzen::V,leáigh,urtu
1125,trocknen::V,triomaigh,idortu
1126,trocknen::V,triomaigh,lehortu
1127,sieden::V,fiuch,irakin
1128,sieden::V,beirigh,irakin
1129,faulen::V,lobh,hirotu
1130,faulen::V,lobh,usteldu
1131,faulen::V,dreoigh,hirotu
1132,faulen::V,dreoigh,usteldu
1133,verfaulen::V,lobh,hirotu
1134,verfaulen::V,lobh,usteldu
1135,verfaulen::V,feoigh,hirotu
1136,verfaulen::V,feoigh,usteldu
1137,reißen::V,bris,eten
1138,reißen::V,bris,tarrat egin
1139,versinken::V,téigh síos,urperatu
1140,vergehen::V,téigh thart,iragan
1141,erscheinen::V,tar,agertu
1142,verschwinden::V,imigh,desagertu
1143,sinken::V,tit,beheititu
1144,sinken::V,ísligh,beheititu
1145,abnehmen::V,maolaigh,gutxitu
1146,abnehmen::V,maolaigh,beheratu
1147,abnehmen::V,laghdaigh,gutxitu
1148,abnehmen::V,laghdaigh,beheratu
1149,zunehmen::V,méadaigh,gora egin
1150,steigen::V,éirigh,igo
1151,wachsen::V,fás,hazi
1152,glänzen::V,lonraigh,distiratu
1153,funkeln::V,drithligh,izarniatu
1154,lärmen::V,tóg callán,zarata atera
1155,läuten::V,buail,jo
1156,läuten::V,buail,hots egin
1157,klingeln::V,buail,txirrina jo
1158,klirren::V,cling,tintin egin
1159,brausen::V,búir,marru egin
1160,rauschen::V,tá ag siosarnach,fir-fir egin
1161,klingen::V,tá glór ag,soinu egin
1162,bellen::V,amhastraigh,zaunkatu
1163,heulen::V,glam,ulu egin
1164,heulen::V,glam,uhuri egin
1165,blasen::V,séid,ufa egin
1166,blasen::V,séid,putz egin
1167,pfeifen::V,lig fead,txistu egin
1168,schreien::V,béic,oihu egin
1169,schreien::V,béic,garrasi egin
1170,schreien::V,glaoigh,oihu egin
1171,schreien::V,glaoigh,garrasi egin
1172,stöhnen::V,lig cnead,intziri egin
1173,zittern::V,crith,ikara egin
1174,zittern::V,crith,dar-dar egin
1175,zittern::V,creathnaigh,ikara egin
1176,zittern::V,creathnaigh,dar-dar egin
1177,leben::V,mair,bizi izan
1178,geboren werden::V,rugadh,jaio
1179,atmen::V,análaigh,hats egin
1180,atmen::V,análaigh,arnasa egin
1181,trinken::V,ól,edan
1182,essen::V,ith,jan
1183,schlucken::V,slog,irentsi
1184,müde werden::V,tuirsigh,unatu
1185,müde werden::V,tuirsigh,nekatu
1186,einschlafen::V,tit ina chodladh,lokartu
1187,schlafen::V,codail,lo egin
1188,aufwachen::V,múscail,esnatu
1189,aufwachen::V,múscail,atzarri
1190,aufstehen::V,éirigh,jaiki
1191,sich erholen::V,lig scíth,atseden egin
1192,krank werden::V,éirigh tinn,gaixotu
1193,krank sein::V,tá tinn,eri izan
1194,krank sein::V,tá tinn,gaixo izan
1195,schmerzen::V,tá pian i,min egin
1196,husten::V,déan casacht,eztul egin
1197,genesen::V,téarnaigh,osatu
1198,sterben::V,éag,hil
1199,sterben::V,éag,zendu
1200,sterben::V,faigh bás,hil
1201,sterben::V,faigh bás,zendu
1202,umkommen::V,caill,istripuz hil
1203,sich bewegen::V,bog,higitu
1204,sich bewegen::V,gluais,higitu
1205,sich rühren::V,corraigh,zirkin egin
1206,sich erheben::V,seas suas,zutitu
1207,sich erheben::V,seas suas,altxatu
1208,sich setzen::V,suigh,eseri
1209,sich setzen::V,suigh,jesarri
1210,hinfallen::V,tit,erori
1211,laufen::V,siúil,ibili
1212,schreiten::V,siúil,oinkatu
1213,spazierengehen::V,téigh ag spaisteoireacht,paseatu
1214,spazierengehen::V,téigh ag spaisteoireacht,ostera bat egin
1215,eilen::V,deifrigh,lasterkatu
1216,eilen::V,brostaigh,lasterkatu
1217,sich beeilen::V,deifrigh,lehiatu
1218,sich beeilen::V,déan deifir,lehiatu
1219,sausen::V,luathaigh,ziztu bizian joan
1220,rennen::V,rith,lasterka egin
1221,springen::V,léim,jauzi egin
1222,klettern::V,dreap,igo
1223,schaukeln::V,téigh ar an maide corrach,zabu egin
1224,schaukeln::V,téigh ar an maide corrach,zanbulu egin
1225,kriechen::V,snámh,narras egin
1226,schwimmen::V,snámh,igerikatu
1227,schwimmen::V,snámh,igeri egin
1228,tauchen::V,tum,murgildu
1229,tauchen::V,tum,pulunpatu
1230,rudern::V,iomair,bogatu
1231,rudern::V,iomair,arraun egin
1232,rudern::V,rámhaigh,bogatu
1233,rudern::V,rámhaigh,arraun egin
1234,fahren::V,tiomáin,joan
1235,fliegen::V,eitil,hegaldatu
1236,fliegen::V,eitil,hegan egin
1237,gehen::V,téigh,joan
1238,weggehen::V,imigh,alde egin
1239,abfahren::V,imigh,abiatu
1240,anhalten::V,stad,geratu
1241,anhalten::V,stad,gelditu
1242,hineingehen::V,téigh isteach,sartu
1243,eintreten::V,téigh isteach,sartu
1244,kommen::V,tar,etorri
1245,ankommen::V,tar,heldu
1246,ankommen::V,tar,iritsi
1247,zurückkommen::V,fill,itzuli
1248,bleiben::V,fan,gelditu
1249,warten::V,fan,itxaron
1250,warten::V,fan,zain egon
1251,erwarten::V,tá ag súil le,iguriki
1252,erwarten::V,tá ag dréim le,iguriki
1253,suchen::V,lorg,bilatu
1254,finden::V,faigh,idoro
1255,finden::V,faigh,aurkitu
1256,finden::V,aimsigh,idoro
1257,finden::V,aimsigh,aurkitu
1258,versuchen::V,triail,saiatu
1259,versuchen::V,triail,ahalegindu
1260,vorbereiten::V,réitigh,gertatu
1261,lieben::V,gráigh,maitatu
1262,lieben::V,gráigh,maite izan
1263,mögen::V,taitin le,laket izan
1264,mögen::V,taitin le,atsegin izan
1265,mögen::V,is maith le,laket izan
1266,mögen::V,is maith le,atsegin izan
1267,lachen::V,gáir,irri egin
1268,lachen::V,gáir,barre egin
1269,rühren::V,téigh i bhfeidhm ar,hunkitu
1270,weinen::V,goil,negar egin
1271,weinen::V,caoin,negar egin
1272,schimpfen::V,tá ag clamhsán,erneguka ari izan
1273,sich ärgern::V,tá corraithe,ernegatu
1274,sich ärgern::V,tá corraithe,haserretu
1275,sich fürchten::V,tá eagla ar,beldur izan
1276,fürchten::V,tá eagla ar,beldur izan
1277,fliehen::V,teith,ihes egin
1278,flüchten::V,éalaigh,ihes egin
1279,sehen::V,feic,ikusi
1280,anschauen::V,dearc,begietsi
1281,anschauen::V,féach ar,begietsi
1282,ansehen::V,breathnaigh,begiratu
1283,hören::V,cluin,aditu
1284,zuhören::V,éist,entzun
1285,probieren::V,bliais,dastatu
1286,riechen::V,bolaigh,usnatu
1287,riechen::V,bolaigh,usaindu
1288,fühlen::V,braith,sentitu
1289,fühlen::V,mothaigh,sentitu
1290,scheinen::V,tá an chuma ar,iruditu
1291,scheinen::V,tá an chuma ar,begitandu
1292,zu sehen sein::V,tá le feiceáil,azaldu
1293,vernehmen::V,clois,aditu
1294,frieren::V,tá fuar,hotz izan
1295,tun::V,déan,egin
1296,können::V,féad,ahal izan
1297,können::V,is féidir le,ahal izan
1298,wollen::V,tá ag iarraidh,nahi izan
1299,anfangen::V,tosaigh,hasi
1300,anfangen::V,cuir tús le,hasi
1301,beenden::V,críochnaigh,bukatu
1302,beenden::V,cuir deireadh le,bukatu
1303,aufhören::V,stad,utzi
1304,gelingen::V,éirigh le,lortu
1305,geraten::V,tá deireadh ar,heldu
1306,öffnen::V,oscail,ireki
1307,öffnen::V,oscail,zabaldu
1308,schließen::V,dún,itxi
1309,schließen::V,iaigh,itxi
1310,stellen::V,cuir,ipini
1311,setzen::V,cuir,jesarri
1312,setzen::V,socraigh,jesarri
1313,legen::V,cuir,jarri
1314,berühren::V,teagmhaigh le,ukitu
1315,verbinden::V,ceangail,uztartu
1316,bedecken::V,clúdaigh,estali
1317,bedecken::V,cumhdaigh,estali
1318,aufhängen::V,croch,eseki
1319,aufhängen::V,croch,eskegi
1320,anzünden::V,las,piztu
1321,anzünden::V,adhain,piztu
1322,aufheben::V,tóg,jaso
1323,aufheben::V,ardaigh,jaso
1324,zurücklassen::V,fág,atzean utzi
1325,verlieren::V,caill,galdu
1326,fallen lassen::V,lig uait,erortzen utzi
1327,fallen lassen::V,caith uait,erortzen utzi
1328,machen::V,déan,egin
1329,machen::V,réitigh,egin
1330,herstellen::V,táirg,ekoiztu
1331,bauen::V,tóg,eraiki
1332,reparieren::V,deisigh,konpondu
1333,verbessern::V,feabhsaigh,hobetu
1334,ändern::V,athraigh,mudatu
1335,graben::V,tochail,aitzurtu
1336,beugen::V,crom,makurtu
1337,biegen::V,lúb,malgutu
1338,biegen::V,lúb,makolatu
1339,drehen::V,cas,jiratu
1340,wenden::V,tiontaigh,bihurtu
1341,umdrehen::V,iompaigh,biratu
1342,umdrehen::V,iompaigh,alderantzikatu
1343,umdrehen::V,tiontaigh,biratu
1344,umdrehen::V,tiontaigh,alderantzikatu
1345,heben::V,ardaigh,jaso
1346,heben::V,ardaigh,goratu
1347,hochheben::V,tóg,goratu
1348,hochheben::V,tóg,altxatu
1349,ergreifen::V,beir ar,oratu
1350,halten::V,coimeád,eutsi
1351,halten::V,coinnigh,eutsi
1352,drücken::V,brúigh,sakatu
1353,schieben::V,brúigh,bultzatu
1354,kratzen::V,scríob,hatz egin
1355,kratzen::V,scríob,hazka egin
1356,lecken::V,ligh,miaztu
1357,lecken::V,ligh,lamikatu
1358,lecken::V,leadhb,miaztu
1359,lecken::V,leadhb,lamikatu
1360,beißen::V,bain greim as,hozka egin
1361,beißen::V,bain greim as,ausiki egin
1362,abreißen::V,stróic,kendu
1363,abreißen::V,tarraing,kendu
1364,abschneiden::V,scoith,moztu
1365,abschneiden::V,scoith,pikatu
1366,binden::V,ceangail,lotu
1367,binden::V,ceangail,estekatu
1368,stecken::V,sáigh,sartu
1369,brechen::V,bris,apurtu
1370,klopfen::V,cnag,jo
1371,hauen::V,buail,jo
1372,kleben::V,gliúáil,itsatsi
1373,reiben::V,cuimil,igurtzi
1374,streichen::V,leath,igurtzi
1375,schleifen::V,líomh,zorroztu
1376,schneiden::V,gearr,moztu
1377,rütteln::V,croith,astindu
1378,rütteln::V,croith,inarrosi
1379,schütteln::V,croith,astindu
1380,schütteln::V,croith,inarrosi
1381,schwenken::V,luasc,zabukatu
1382,schütten::V,doirt,isuri
1383,füllen::V,líon,bete
1384,einwickeln::V,cuach,bildu
1385,einwickeln::V,clúdaigh,bildu
1386,tragen::V,iompair,eroan
1387,tragen::V,iompair,eraman
1388,schleppen::V,tarraing,narrastu
1389,schleppen::V,tarraing,herrestatu
1390,ziehen::V,tarraing,tira egin
1391,aufbewahren::V,coinnigh,gorde
1392,werfen::V,caith,jaurti
1393,werfen::V,caith,aurtiki
1394,fangen::V,ceap,atzeman
1395,packen::V,beir ar,heldu
1396,verstecken::V,folaigh,ostendu
1397,verstecken::V,folaigh,ezkutatu
1398,verstecken::V,cuir i bhfolach,ostendu
1399,verstecken::V,cuir i bhfolach,ezkutatu
1400,teilen::V,roinn,zatitu
1401,schicken::V,seol,bidali
1402,bringen::V,beir,ekarri
1403,bringen::V,tabhair,ekarri
1404,hinzufügen::V,cuir le,eratxiki
1405,hinzufügen::V,cuir le,gaineratu
1406,bekommen::V,faigh,jaso
1407,erhalten::V,faigh,jaso
1408,nehmen::V,tóg,hartu
1409,nehmen::V,glac,hartu
1410,wählen::V,pioc,hautatu
1411,wählen::V,pioc,aukeratu
1412,wählen::V,roghnaigh,hautatu
1413,wählen::V,roghnaigh,aukeratu
1414,auswählen::V,roghnaigh,hautatu
1415,auswählen::V,roghnaigh,aukeratu
1416,bewahren::V,caomhnaigh,begiratu
1417,behindern::V,cuir bac ar,oztopatu
1418,verderben::V,mill,hondatu
1419,beschädigen::V,loit,akastu
1420,beschädigen::V,déan damáiste do,akastu
1421,zerbrechen::V,bris,apurtu
1422,zerreißen::V,stiall,zarratatu
1423,zerstören::V,mill,suntsitu
1424,zerstören::V,scrios,suntsitu
1425,verbrennen::V,las,erre
1426,verbrennen::V,las,kiskali
1427,verbrennen::V,dóigh,erre
1428,verbrennen::V,dóigh,kiskali
1429,geben::V,tabhair,eman
1430,reichen::V,sín,luzatu
1431,reichen::V,sín,helarazi
1432,reichen::V,cuir,luzatu
1433,reichen::V,cuir,helarazi
1434,schenken::V,bronn,oparitu
1435,schenken::V,tabhair,oparitu
1436,versprechen::V,geall,agindu
1437,wünschen::V,guigh,opatu
1438,wünschen::V,guigh,opetsi
1439,loben::V,mol,laudatu
1440,loben::V,mol,goraipatu
1441,küssen::V,póg,musu eman
1442,wiegen::V,bog,kulunkatu
1443,wiegen::V,luasc,kulunkatu
1444,zudecken::V,clúdaigh,estali
1445,wecken::V,dúisigh,esnatu
1446,wecken::V,dúisigh,iratzartu
1447,zeigen::V,taispeáin,erakutsi
1448,führen::V,treoraigh,gidatu
1449,lehren::V,múin,irakatsi
1450,lehren::V,teagasc,irakatsi
1451,unterrichten::V,múin,eskolak eman
1452,unterrichten::V,teagasc,eskolak eman
1453,aufziehen::V,tóg,hazi
1454,leiten::V,tá i gceannas ar,arteztu
1455,antreiben::V,gríosaigh,bulkatu
1456,lassen::V,cuir ag,-arazi
1457,einladen::V,cuir cuireadh ar,gonbidatu
1458,vereinigen::V,aontaigh,batu
1459,vereinigen::V,aontaigh,bateratu
1460,besuchen::V,tabhair cuairt ar,ikustatu
1461,treffen::V,cas ar,topatu
1462,treffen::V,buail le,topatu
1463,sich versammeln::V,bailigh,bildu
1464,sich versammeln::V,cruinnigh,bildu
1465,spielen::V,imir,jolastu
1466,spielen::V,tá ag spraoi,jolastu
1467,singen::V,can,abestu
1468,singen::V,can,kantatu
1469,tanzen::V,rinc,dantzatu
1470,tanzen::V,rinc,dantzan egin
1471,tanzen::V,damhsaigh,dantzatu
1472,tanzen::V,damhsaigh,dantzan egin
1473,sich trennen::V,scar,banandu
1474,verlassen::V,fág,utzietsi
1475,retten::V,tarrtháil,salbatu
1476,retten::V,tarrtháil,gaizkatu
1477,bewachen::V,cosain,jagon
1478,bewachen::V,cosain,zaindu
1479,bewachen::V,gardáil,jagon
1480,bewachen::V,gardáil,zaindu
1481,schützen::V,cosain,babestu
1482,schützen::V,cosain,gerizatu
1483,verteidigen::V,cosain,aldeztu
1484,sich schlagen::V,tá ag bruíon,elkar jo
1485,sich schlagen::V,tá ag bruíon,elkar borrokatu
1486,schießen::V,caith,tiro egin
1487,schießen::V,scaoil,tiro egin
1488,siegen::V,bain,irabazi
1489,siegen::V,buaigh,irabazi
1490,ärgern::V,cuir isteach ar,ernegatu
1491,ärgern::V,cuir isteach ar,haserretu
1492,schlagen::V,buail,jo
1493,schlagen::V,buail,erauntsi
1494,treten::V,ciceáil,zapaldu
1495,treten::V,ciceáil,ostiaktu
1496,stechen::V,sáigh,sastatu
1497,stoßen::V,brúigh,bultzatu
1498,stoßen::V,soncáil,bultzatu
1499,stehlen::V,goid,ostu
1500,stehlen::V,goid,lapurtu
1501,stören::V,cuir isteach ar,galarazi
1502,belästigen::V,cuir as do,gohaindu
1503,belästigen::V,cuir as do,alamena eman
1504,verbergen::V,ceil,ezkutatu
1505,täuschen::V,cuir dallamullóg ar,tronpatu
1506,täuschen::V,cuir dallamullóg ar,engainatu
1507,betrügen::V,déan calaois ar,iruzurtu
1508,töten::V,maraigh,hil
1509,töten::V,maraigh,heriotza eman
1510,wohnen::V,cuir faoi,bizi izan
1511,wohnen::V,tá ina chónaí,bizi izan
1512,arbeiten::V,oibrigh,lan egin
1513,arbeiten::V,oibrigh,behar egin
1514,sammeln::V,bailigh,bildu
1515,sammeln::V,bailigh,bildumatu
1516,sammeln::V,cruinnigh,bildu
1517,sammeln::V,cruinnigh,bildumatu
1518,pflücken::V,pioc,batu
1519,pflücken::V,pioc,bildu
1520,jagen::V,seilg,ehizatu
1521,fischen::V,iasc,arrantzatu
1522,fischen::V,iasc,arrantza egin
1523,fassen::V,beir ar,harrapatu
1524,hüten::V,aoirigh,begiratu
1525,treiben::V,seol,bultza egin
1526,treiben::V,tiomáin,bultza egin
1527,anbinden::V,ceangail,estekatu
1528,füttern::V,cothaigh,bazkatu
1529,füttern::V,beathaigh,bazkatu
1530,melken::V,bligh,jetzi
1531,melken::V,crúigh,jetzi
1532,hacken::V,gearr,xehatu
1533,gießen::V,uiscigh,isuri
1534,reifen::V,aibigh,heldu
1535,reifen::V,aibigh,zoritu
1536,zubereiten::V,cócaráil,prestatu
1537,kochen::V,bruith,egosi
