,Concept_ID,eu,vep
822,zusammen::ADV,elkarrekin,ühtes
823,lange::ADV,luzaro,hätken
824,plötzlich::ADV,bat-batean,äkkid
825,sofort::ADV,berehala,kerdalaz
826,später::ADV,gero,möhemba
827,jetzt::ADV,orain,nügüd'
828,heute::ADV,gaur,tämbei
829,morgen::ADV,bihar,homen
830,bald::ADV,aurki,pigai
831,bald::ADV,laster,pigai
832,dann::ADV,ondoren,sid'
833,gestern::ADV,atzo,eglai
834,einst::ADV,antzina,ende
835,einst::ADV,antzina,kerdan
836,damals::ADV,orduan,siloi
837,danach::ADV,gerora,sid'
838,danach::ADV,ondoren,sid'
839,vorher::ADV,lehenago,ende
840,zuerst::ADV,aurrena,ezmäi
841,zuerst::ADV,lehenbizi,ezmäi
842,einmal::ADV,behin,kerdan
843,einmal::ADV,aldi bat,kerdan
844,manchmal::ADV,batzuetan,erašti
845,manchmal::ADV,zenbaitetan,erašti
846,oft::ADV,maiz,paksus
847,oft::ADV,askotan,paksus
848,immer::ADV,beti,kaiken
849,niemals::ADV,inoiz ez,ei nikonz
850,niemals::ADV,sekula ez,ei nikonz
851,hier::ADV,hemen,täs
852,hier::ADV,hemen,tägä
853,hierhin::ADV,hona,tänna
854,von hier::ADV,hemendik,täspäi
855,von hier::ADV,hemendik,sid'päi
856,von hier::ADV,honetatik,täspäi
857,von hier::ADV,honetatik,sid'päi
858,dort::ADV,han,sigä
859,dorthin::ADV,hara,sinna
860,dorthin::ADV,hara,nakkale
861,geradeaus::ADV,artez,kohtha
862,vorwärts::ADV,aurrera,edehe
863,rückwärts::ADV,atzera,sel'gin
864,rückwärts::ADV,atzerantz,sel'gin
865,zurück::ADV,atzera,tagaze
866,unten::ADV,behean,alahan
867,hinab::ADV,behera,alaz
868,hinab::ADV,behera,alahaks
869,hinab::ADV,beherantz,alaz
870,hinab::ADV,beherantz,alahaks
871,oben::ADV,goian,ülähän
872,hinauf::ADV,gora,ülez
873,hinauf::ADV,gora,ülähäks
874,hinauf::ADV,gorantz,ülez
875,hinauf::ADV,gorantz,ülähäks
876,überall::ADV,edonon,kaikjal
877,nicht::ADV,ez,ei
878,ein wenig::ADV,apur bat,vähän
879,ein wenig::ADV,pixka bat,vähän
880,kaum::ADV,ozta,habi
881,kaum::ADV,nekez,habi
882,sehr::ADV,oso,lujas
883,so::ADV,hala,muga
884,so::ADV,hala,ninga
885,so::ADV,honela,muga
886,so::ADV,honela,ninga
887,noch::ADV,oraindik,völ
888,nur::ADV,bakarrik,järg
889,nur::ADV,bakarrik,vaiše
890,schon::ADV,ja,jo
891,schon::ADV,jada,jo
892,wieder::ADV,berriro,möst
893,vergebens::ADV,alferrik,uhtei
894,vor::PRP,aurrean,edes
895,hinter::PRP,ostean,taga
896,hinter::PRP,gibelean,taga
897,unter::PRP,pean,al
898,unter::PRP,azpian,al
899,durch::PRP,zehar,läbi
900,durch::PRP,zehar,kal't
901,neben::PRP,ondoan,rindal
902,neben::PRP,aldamenean,rindal
903,zwischen::PRP,artean,keskes
904,wegen::PRP,-gatik,tagut
905,dies::PRN,hau,nece
906,das::PRN,hura,se
907,alles::PRN,dena,kaik
908,ich::PRN,ni,minä
909,du::PRN,zu,sinä
910,er::PRN,bera,hän
911,wir::PRN,gu,mö
912,ihr::PRN,zuek,tö
913,sie::PRN,berak,hö
914,was::FPRN,zer,mi
915,wer::FPRN,nor,ken
916,wo::FADV,non,kus
917,wohin::FADV,nora,kuna
918,wie::FADV,nola,kut
919,wie::FADV,nola,mit'
920,wie::FADV,zelan,kut
921,wie::FADV,zelan,mit'
922,warum::FADV,zeren,mikš
923,warum::FADV,zergatik,mikš
924,wieviel::FNUM,zenbat,äjak
925,wieviel::FNUM,zenbat,kuverz'
926,eins::NUM,bat,üks'
927,zwei::NUM,bi,kaks'
928,zwei::NUM,biga,kaks'
929,drei::NUM,hiru,koume
930,vier::NUM,lau,nel'l'
931,fünf::NUM,bost,viž
932,sechs::NUM,sei,kuz'
933,sieben::NUM,zazpi,seičeme
934,acht::NUM,zortzi,kahesa
935,neun::NUM,bederatzi,ühesa
936,zehn::NUM,hamar,kümne
937,elf::NUM,hamaika,üks'toštkümne
938,zwölf::NUM,hamabi,kaks'toštkümne
939,zwanzig::NUM,hogei,kaks'kümne
940,dreißig::NUM,hogeita hamar,koumekümne
941,vierzig::NUM,berrogei,nel'l'kümne
942,fünfzig::NUM,berrogeita hamar,vižkümne
943,sechzig::NUM,hirurogei,kuz'kümne
944,siebzig::NUM,hirurogeita hamar,seičemekümne
945,achtzig::NUM,laurogei,kahesakümne
946,neunzig::NUM,laurogeita hamar,ühesakümne
947,hundert::NUM,ehun,sada
948,tausend::NUM,mila,tuha
949,und::CNJ,eta,i
950,und::CNJ,eta,da
951,oder::CNJ,edo,vai
952,stehen::V,zutik egon,seišta
953,sitzen::V,eserita egon,ištta
954,liegen::V,etzan,venuda
955,hängen::V,eskegita egon,ripta
956,hängen::V,zintzilik egon,ripta
957,werden::V,bihurtu,lindä
958,werden::V,bihurtu,tehtas
959,werden::V,bilakatu,lindä
960,werden::V,bilakatu,tehtas
961,passieren::V,pasatu,ozaitas
962,passieren::V,gertatu,ozaitas
963,beginnen::V,hasi,augotadas
964,enden::V,bukatu,loptas
965,wechseln::V,aldatu,vajehtadas
966,aufgehen[Sonne]::V,ilki,nousta
967,aufgehen[Sonne]::V,sortu,nousta
968,untergehen[Sonne]::V,sartu,lasktas
969,scheinen[Sonne]::V,eguzkia egon,paštta
970,donnern::V,trumoia jo,juraita
971,wehen::V,haizea ibili,dölta
972,wehen::V,haizea ibili,puhuda
973,strömen::V,zorrotadaka isuri,valadas
974,fließen::V,isuri,valuda
975,sich drehen::V,biratu,punotas
976,schwanken::V,zabuka ibili,čibuda
977,schwingen::V,kulunkatu,čibuda
978,fallen::V,erori,langeta
979,brennen::V,sutan egon,pallada
980,rauchen::V,kea bota,savustada
981,regnen::V,euria ari izan,vihmda
982,gefrieren::V,izoztu,jäduda
983,gefrieren::V,izoztu,kül'mdä
984,gefrieren::V,hormatu,jäduda
985,gefrieren::V,hormatu,kül'mdä
986,tauen::V,gesaldu,sulada
987,schmelzen::V,urtu,sulada
988,trocknen::V,idortu,kuida
989,trocknen::V,idortu,kuivehtuda
990,trocknen::V,lehortu,kuida
991,trocknen::V,lehortu,kuivehtuda
992,sieden::V,irakin,kehuda
993,faulen::V,hirotu,hapata
994,faulen::V,hirotu,traudäs
995,faulen::V,usteldu,hapata
996,faulen::V,usteldu,traudäs
997,verfaulen::V,hirotu,hapata
998,verfaulen::V,usteldu,hapata
999,reißen::V,eten,rebita
1000,reißen::V,tarrat egin,rebita
1001,versinken::V,urperatu,upota
1002,vergehen::V,iragan,mända
1003,erscheinen::V,agertu,ozutadas
1004,verschwinden::V,desagertu,hajeta
1005,sinken::V,beheititu,väheta
1006,sinken::V,beheititu,lasktas
1007,abnehmen::V,gutxitu,peneta
1008,abnehmen::V,beheratu,peneta
1009,zunehmen::V,gora egin,ližaduda
1010,steigen::V,igo,nousta
1011,wachsen::V,hazi,kazda
1012,glänzen::V,distiratu,loštta
1013,funkeln::V,izarniatu,hoštta
1014,lärmen::V,zarata atera,robaita
1015,läuten::V,jo,judaita
1016,läuten::V,hots egin,judaita
1017,klingeln::V,txirrina jo,kelotada
1018,klirren::V,tintin egin,biraita
1019,brausen::V,marru egin,bruncta
1020,rauschen::V,fir-fir egin,šobaita
1021,klingen::V,soinu egin,heläita
1022,bellen::V,zaunkatu,nutta
1023,heulen::V,ulu egin,ulaita
1024,heulen::V,uhuri egin,ulaita
1025,blasen::V,ufa egin,puhuda
1026,blasen::V,putz egin,puhuda
1027,pfeifen::V,txistu egin,pistta
1028,pfeifen::V,txistu egin,vihelta
1029,schreien::V,oihu egin,kirkta
1030,schreien::V,oihu egin,kidastada
1031,schreien::V,garrasi egin,kirkta
1032,schreien::V,garrasi egin,kidastada
1033,stöhnen::V,intziri egin,ohkta
1034,stöhnen::V,intziri egin,voivotada
1035,zittern::V,ikara egin,säraita
1036,zittern::V,dar-dar egin,säraita
1037,leben::V,bizi izan,eläda
1038,geboren werden::V,jaio,sünduda
1039,atmen::V,hats egin,henktä
1040,atmen::V,arnasa egin,henktä
1041,trinken::V,edan,joda
1042,essen::V,jan,söda
1043,schlucken::V,irentsi,lainata
1044,müde werden::V,unatu,väzuda
1045,müde werden::V,unatu,šuštuda
1046,müde werden::V,nekatu,väzuda
1047,müde werden::V,nekatu,šuštuda
1048,einschlafen::V,lokartu,uinota
1049,schlafen::V,lo egin,magata
1050,schlafen::V,lo egin,nukkuda
1051,aufwachen::V,esnatu,heraštuda
1052,aufwachen::V,atzarri,heraštuda
1053,aufstehen::V,jaiki,nousta
1054,sich erholen::V,atseden egin,lebaitas
1055,krank werden::V,gaixotu,läžegata
1056,krank sein::V,eri izan,läžuda
1057,krank sein::V,gaixo izan,läžuda
1058,schmerzen::V,min egin,kibištada
1059,husten::V,eztul egin,rügda
1060,genesen::V,osatu,tervehtuda
1061,sterben::V,hil,kolda
1062,sterben::V,zendu,kolda
1063,umkommen::V,istripuz hil,kolda
1064,sich bewegen::V,higitu,likkuda
1065,sich rühren::V,zirkin egin,likahtada
1066,sich rühren::V,zirkin egin,kubahtada
1067,sich erheben::V,zutitu,nousta
1068,sich erheben::V,altxatu,nousta
1069,sich setzen::V,eseri,išttas
1070,sich setzen::V,jesarri,išttas
1071,hinfallen::V,erori,langeta
1072,laufen::V,ibili,kävuda
1073,schreiten::V,oinkatu,astta
1074,schreiten::V,oinkatu,haškta
1075,spazierengehen::V,paseatu,kävelta
1076,spazierengehen::V,ostera bat egin,kävelta
1077,eilen::V,lasterkatu,kiruhtada
1078,sich beeilen::V,lehiatu,kiruhtada
1079,sausen::V,ziztu bizian joan,fun'urta
1080,rennen::V,lasterka egin,joksta
1081,springen::V,jauzi egin,hüptä
1082,klettern::V,igo,libuda
1083,schaukeln::V,zabu egin,čibuda
1084,schaukeln::V,zanbulu egin,čibuda
1085,kriechen::V,narras egin,ličtas
1086,schwimmen::V,igerikatu,ujuda
1087,schwimmen::V,igeri egin,ujuda
1088,tauchen::V,murgildu,čukautas
1089,tauchen::V,pulunpatu,čukautas
1090,rudern::V,bogatu,souta
1091,rudern::V,arraun egin,souta
1092,fahren::V,joan,ajada
1093,fahren::V,joan,ajelda
1094,fliegen::V,hegaldatu,leta
1095,fliegen::V,hegan egin,leta
1096,gehen::V,joan,mända
1097,gehen::V,joan,kävuda
1098,weggehen::V,alde egin,päzda
1099,weggehen::V,alde egin,lähtta
1100,abfahren::V,abiatu,tönduda
1101,anhalten::V,geratu,seižutadas
1102,anhalten::V,gelditu,seižutadas
1103,hineingehen::V,sartu,mända südäimehe
1104,eintreten::V,sartu,tulda
1105,kommen::V,etorri,tulda
1106,ankommen::V,heldu,tulda
1107,ankommen::V,iritsi,tulda
1108,zurückkommen::V,itzuli,pörtas
1109,bleiben::V,gelditu,jäda
1110,warten::V,itxaron,varastada
1111,warten::V,zain egon,varastada
1112,erwarten::V,iguriki,varastada
1113,suchen::V,bilatu,ectä
1114,finden::V,idoro,löuta
1115,finden::V,aurkitu,löuta
1116,versuchen::V,saiatu,ladida
1117,versuchen::V,saiatu,rohkaita
1118,versuchen::V,ahalegindu,ladida
1119,versuchen::V,ahalegindu,rohkaita
1120,vorbereiten::V,gertatu,vaumita
1121,lieben::V,maitatu,armastada
1122,lieben::V,maite izan,armastada
1123,mögen::V,laket izan,navedida
1124,mögen::V,atsegin izan,navedida
1125,lachen::V,irri egin,nagrda
1126,lachen::V,barre egin,nagrda
1127,rühren::V,hunkitu,likutada
1128,weinen::V,negar egin,itkta
1129,schimpfen::V,erneguka ari izan,laidas
1130,schimpfen::V,erneguka ari izan,pačatada
1131,sich ärgern::V,ernegatu,rändüda
1132,sich ärgern::V,haserretu,rändüda
1133,sich fürchten::V,beldur izan,varaita
1134,fürchten::V,beldur izan,varaita
1135,fliehen::V,ihes egin,pageta
1136,flüchten::V,ihes egin,pageta
1137,flüchten::V,ihes egin,joksta
1138,sehen::V,ikusi,nähta
1139,anschauen::V,begietsi,kacta
1140,ansehen::V,begiratu,kacta
1141,hören::V,aditu,kulda
1142,zuhören::V,entzun,kundeltas
1143,probieren::V,dastatu,mujada
1144,riechen::V,usnatu,rižada
1145,riechen::V,usaindu,rižada
1146,fühlen::V,sentitu,mujada
1147,scheinen::V,iruditu,näguda
1148,scheinen::V,begitandu,näguda
1149,zu sehen sein::V,azaldu,näguda
1150,vernehmen::V,aditu,kulištada
1151,frieren::V,hotz izan,kül'mdä
1152,tun::V,egin,tehta
1153,können::V,ahal izan,voida
1154,können::V,ahal izan,mahtta
1155,wollen::V,nahi izan,himoita
1156,wollen::V,nahi izan,tahtoida
1157,anfangen::V,hasi,zavottä
1158,anfangen::V,hasi,augotada
1159,beenden::V,bukatu,loptä
1160,aufhören::V,utzi,loptas
1161,gelingen::V,lortu,lähtta
1162,gelingen::V,lortu,tehtas
1163,geraten::V,heldu,tulda
1164,öffnen::V,ireki,avaita
1165,öffnen::V,zabaldu,avaita
1166,schließen::V,itxi,saubata
1167,stellen::V,ipini,panda
1168,stellen::V,ipini,seižutada
1169,setzen::V,jesarri,ištutada
1170,legen::V,jarri,panda
1171,berühren::V,ukitu,koskta
1172,berühren::V,ukitu,käziduda
1173,verbinden::V,uztartu,ühtenzoitta
1174,bedecken::V,estali,katta
1175,bedecken::V,estali,peitta
1176,aufhängen::V,eseki,riputada
1177,aufhängen::V,eskegi,riputada
1178,anzünden::V,piztu,sütutada
1179,aufheben::V,jaso,leta
1180,zurücklassen::V,atzean utzi,jätta
1181,verlieren::V,galdu,kadotada
1182,fallen lassen::V,erortzen utzi,kirbotada
1183,machen::V,egin,säta
1184,machen::V,egin,tehta
1185,herstellen::V,ekoiztu,tehta
1186,bauen::V,eraiki,leta
1187,bauen::V,eraiki,sauda
1188,reparieren::V,konpondu,koheta
1189,verbessern::V,hobetu,paremboita
1190,ändern::V,mudatu,vajehtada
1191,graben::V,aitzurtu,kaida
1192,graben::V,aitzurtu,čongoida
1193,beugen::V,makurtu,koverta
1194,biegen::V,malgutu,painda
1195,biegen::V,makolatu,painda
1196,drehen::V,jiratu,punotada
1197,wenden::V,bihurtu,käta
1198,wenden::V,bihurtu,kärauta
1199,umdrehen::V,biratu,käta
1200,umdrehen::V,alderantzikatu,käta
1201,heben::V,jaso,leta
1202,heben::V,goratu,leta
1203,hochheben::V,goratu,libutada
1204,hochheben::V,altxatu,libutada
1205,ergreifen::V,oratu,tabata
1206,halten::V,eutsi,pidada
1207,drücken::V,sakatu,painda
1208,schieben::V,bultzatu,žigutada
1209,kratzen::V,hatz egin,künstä
1210,kratzen::V,hazka egin,künstä
1211,lecken::V,miaztu,nolda
1212,lecken::V,lamikatu,nolda
1213,beißen::V,hozka egin,purda
1214,beißen::V,hozka egin,hambastada
1215,beißen::V,ausiki egin,purda
1216,beißen::V,ausiki egin,hambastada
1217,abreißen::V,kendu,ratketa
1218,abschneiden::V,moztu,čapata
1219,abschneiden::V,moztu,leikata
1220,abschneiden::V,pikatu,čapata
1221,abschneiden::V,pikatu,leikata
1222,binden::V,lotu,sidoda
1223,binden::V,estekatu,sidoda
1224,stecken::V,sartu,čokaita
1225,brechen::V,apurtu,katkaita
1226,klopfen::V,jo,kolkotada
1227,hauen::V,jo,löda
1228,kleben::V,itsatsi,klejata
1229,reiben::V,igurtzi,hosta
1230,reiben::V,igurtzi,törkita
1231,reiben::V,igurtzi,jorotada
1232,streichen::V,igurtzi,voita
1233,schleifen::V,zorroztu,hijoida
1234,schleifen::V,zorroztu,teravzoitta
1235,schneiden::V,moztu,leikata
1236,rütteln::V,astindu,heilutada
1237,rütteln::V,inarrosi,heilutada
1238,schütteln::V,astindu,pudištada
1239,schütteln::V,inarrosi,pudištada
1240,schwenken::V,zabukatu,maihutada
1241,schütten::V,isuri,valada
1242,füllen::V,bete,täutta
1243,einwickeln::V,bildu,kärdä
1244,tragen::V,eroan,kantta
1245,tragen::V,eroan,kandišta
1246,tragen::V,eraman,kantta
1247,tragen::V,eraman,kandišta
1248,schleppen::V,narrastu,vedätada
1249,schleppen::V,herrestatu,vedätada
1250,ziehen::V,tira egin,vedada
1251,aufbewahren::V,gorde,kaita
1252,werfen::V,jaurti,čuta
1253,werfen::V,jaurti,tactä
1254,werfen::V,aurtiki,čuta
1255,werfen::V,aurtiki,tactä
1256,fangen::V,atzeman,püta
1257,packen::V,heldu,tabata
1258,verstecken::V,ostendu,peitta
1259,verstecken::V,ezkutatu,peitta
1260,teilen::V,zatitu,jagada
1261,schicken::V,bidali,oigeta
1262,bringen::V,ekarri,veda
1263,hinzufügen::V,eratxiki,ližata
1264,hinzufügen::V,gaineratu,ližata
1265,bekommen::V,jaso,sada
1266,erhalten::V,jaso,sada
1267,nehmen::V,hartu,otta
1268,wählen::V,hautatu,valita
1269,wählen::V,aukeratu,valita
1270,auswählen::V,hautatu,valita
1271,auswählen::V,aukeratu,valita
1272,bewahren::V,begiratu,kaita
1273,behindern::V,oztopatu,telustada
1274,verderben::V,hondatu,travida
1275,beschädigen::V,akastu,satatada
1276,zerbrechen::V,apurtu,mureta
1277,zerreißen::V,zarratatu,rebitada
1278,zerstören::V,suntsitu,mureta
1279,verbrennen::V,erre,poltta
1280,verbrennen::V,kiskali,poltta
1281,geben::V,eman,antta
1282,reichen::V,luzatu,antta
1283,reichen::V,helarazi,antta
1284,schenken::V,oparitu,lahjoita
1285,versprechen::V,agindu,toivotada
1286,wünschen::V,opatu,toivotada
1287,wünschen::V,opetsi,toivotada
1288,loben::V,laudatu,kitta
1289,loben::V,goraipatu,kitta
1290,küssen::V,musu eman,tervehtada
1291,wiegen::V,kulunkatu,likutada
1292,zudecken::V,estali,katta
1293,wecken::V,esnatu,noustatada
1294,wecken::V,iratzartu,noustatada
1295,zeigen::V,erakutsi,ozutada
1296,führen::V,gidatu,astutada
1297,lehren::V,irakatsi,opeta
1298,unterrichten::V,eskolak eman,opeta
1299,aufziehen::V,hazi,kazvatada
1300,leiten::V,arteztu,ohjata
1301,antreiben::V,bulkatu,rigehtoitta
1302,lassen::V,-arazi,käskta
1303,einladen::V,gonbidatu,kucta
1304,vereinigen::V,batu,ühtenzoitta
1305,vereinigen::V,bateratu,ühtenzoitta
1306,besuchen::V,ikustatu,rižada
1307,treffen::V,topatu,vastata
1308,sich versammeln::V,bildu,kägeta
1309,sich versammeln::V,bildu,sätas
1310,spielen::V,jolastu,väta
1311,singen::V,abestu,pajatada
1312,singen::V,kantatu,pajatada
1313,tanzen::V,dantzatu,kargaita
1314,tanzen::V,dantzan egin,kargaita
1315,sich trennen::V,banandu,erigata
1316,verlassen::V,utzietsi,jätta
1317,retten::V,salbatu,päzutada
1318,retten::V,gaizkatu,päzutada
1319,bewachen::V,jagon,varjoita
1320,bewachen::V,zaindu,varjoita
1321,schützen::V,babestu,kaita
1322,schützen::V,gerizatu,kaita
1323,verteidigen::V,aldeztu,kaita
1324,sich schlagen::V,elkar jo,torata
1325,sich schlagen::V,elkar borrokatu,torata
1326,schießen::V,tiro egin,ampta
1327,siegen::V,irabazi,vägestada
1328,ärgern::V,ernegatu,verdutada
1329,ärgern::V,ernegatu,rändütada
1330,ärgern::V,haserretu,verdutada
1331,ärgern::V,haserretu,rändütada
1332,schlagen::V,jo,löda
1333,schlagen::V,jo,iškta
1334,schlagen::V,erauntsi,löda
1335,schlagen::V,erauntsi,iškta
1336,treten::V,zapaldu,peksta
1337,treten::V,zapaldu,topsta
1338,treten::V,ostiaktu,peksta
1339,treten::V,ostiaktu,topsta
1340,stechen::V,sastatu,pystiä
1341,stoßen::V,bultzatu,iškta
1342,stoßen::V,bultzatu,pudištada
1343,stehlen::V,ostu,vargastada
1344,stehlen::V,lapurtu,vargastada
1345,stören::V,galarazi,keskustada
1346,belästigen::V,gohaindu,tartuteldas
1347,belästigen::V,alamena eman,tartuteldas
1348,verbergen::V,ezkutatu,katelda
1349,täuschen::V,tronpatu,manitada
1350,täuschen::V,engainatu,manitada
1351,betrügen::V,iruzurtu,manitada
1352,töten::V,hil,rikta
1353,töten::V,hil,surmita
1354,töten::V,heriotza eman,rikta
1355,töten::V,heriotza eman,surmita
1356,wohnen::V,bizi izan,eläda
1357,arbeiten::V,lan egin,rata
1358,arbeiten::V,behar egin,rata
1359,sammeln::V,bildu,kogota
1360,sammeln::V,bildumatu,kogota
1361,pflücken::V,batu,poimda
1362,pflücken::V,bildu,poimda
1363,jagen::V,ehizatu,mecata
1364,fischen::V,arrantzatu,kalatada
1365,fischen::V,arrantza egin,kalatada
1366,fassen::V,harrapatu,tabata
1367,hüten::V,begiratu,paimeta
1368,treiben::V,bultza egin,ajada
1369,anbinden::V,estekatu,küttestada
1370,anbinden::V,estekatu,sidoda
1371,füttern::V,bazkatu,sötta
1372,melken::V,jetzi,lüpsta
1373,hacken::V,xehatu,sauda
1374,gießen::V,isuri,valada
1375,reifen::V,heldu,küpseta
1376,reifen::V,zoritu,küpseta
1377,zubereiten::V,prestatu,vaumištada
1378,kochen::V,egosi,keitta
1379,backen::V,labean egin,paštta
1380,braten::V,erregosi,žarda
1381,umrühren::V,eragin,segoitada
1382,stricken::V,trikotatu,kudoda
1383,stricken::V,puntu egin,kudoda
1384,nähen::V,josi,ombelta
1385,färben::V,tindatu,mujutada
1386,reinigen::V,ikuzi,puhtastada
1387,reinigen::V,garbitu,puhtastada
1388,waschen::V,xahutu,pesta
1389,waschen::V,garbitu,pesta
1390,abwischen::V,xukatu,pühktä
1391,spülen::V,irakutzi,huhtoida
1392,fegen::V,erraztatu,pühkta
1393,kehren::V,isastu,uhoita
1394,baden::V,bainatu,kül'ptäs
1395,baden::V,bainua hartu,kül'ptäs
1396,sich waschen::V,burua garbitu,pestas
1397,ausziehen::V,erantzi,riičta
1398,ausziehen::V,erantzi,rušta
1399,anziehen::V,jantzi,panda päle
1400,anziehen::V,jantzi,panda kädehe
1401,anziehen::V,jantzi,panda jaugha
1402,sich anziehen::V,jantzi,sobdas
1403,kämmen::V,orraztu,harjata
1404,schmücken::V,apaindu,čomitada
1405,sagen::V,esan,sanuda
1406,sprechen::V,mintzatu,pagišta
1407,sprechen::V,hitz egin,pagišta
1408,reden::V,hitz egin,pagišta
1409,sich unterhalten::V,solastu,lodaita
1410,sich unterhalten::V,solas egin,lodaita
1411,fragen::V,galdetu,küzuda
1412,bitten::V,eskatu,pakita
1413,bitten::V,galdegin,pakita
1414,erzählen::V,edestu,sanuda
1415,erzählen::V,edestu,starinoita
1416,erzählen::V,kontatu,sanuda
1417,erzählen::V,kontatu,starinoita
1418,mitteilen::V,jakinarazi,tedotada
1419,nennen::V,izena eman,nimitada
1420,rufen::V,dei egin,kucta
1421,prahlen::V,harrokerian ibili,kittäs
1422,prahlen::V,ahoberokeriak esan,kittäs
1423,übersetzen::V,itzuli,käta
1424,denken::V,pentsatu,meletada
1425,denken::V,gogoeta egin,meletada
1426,glauben::V,sinetsi,uskta
1427,bemerken::V,ohartu,homaita
1428,bemerken::V,konturatu,homaita
1429,erkennen::V,ezagutu,tundištada
1430,erkennen::V,antzeman,tundištada
1431,begreifen::V,ulertu,tabata
1432,verstehen::V,aditu,el'geta
1433,verstehen::V,aditu,toimetada
1434,lernen::V,ikasi,opetas
1435,wissen::V,jakin,teta
1436,sich erinnern an::V,gogoratu,johtutada
1437,sich erinnern an::V,gogoan izan,johtutada
1438,vergessen::V,ahaztu,unohtada
1439,vergessen::V,ahantzi,unohtada
1440,messen::V,neurtu,märita
1441,zählen::V,zenbatu,lugeda
1442,zählen::V,kopuratu,lugeda
1443,rechnen::V,kalkulatu,lugeda
1444,lesen::V,irakurri,lugeda
1445,malen::V,margotu,pirta
1446,zeichnen::V,marraztu,pirta
1447,schreiben::V,idatzi,kirjutada
1448,besitzen::V,ukan,omištada
1449,besitzen::V,eduki,omištada
1450,kaufen::V,erosi,ostta
1451,verkaufen::V,saldu,möda
1452,bezahlen::V,ordaindu,maksta
1453,zahlen::V,ordaindu,maksta
1454,beherrschen::V,menpean izan,valdoita
1455,ertragen::V,jasan,tirpta
1456,ertragen::V,pairatu,tirpta
