,Concept_ID,hi,mdf
1175,wer::FPRN,कौन,кие
1176,wo::FADV,किधर,коса
1177,wohin::FADV,किधर,ков
1178,wohin::FADV,किधर,коза
1179,wie::FADV,कैसे,ко́да
1180,warum::FADV,क्यों,мес
1181,wieviel::FNUM,कितना,мзя́ра
1182,eins::NUM,एक,фкя
1183,zwei::NUM,दो,кафта
1184,drei::NUM,तीन,колма
1185,vier::NUM,चार,ниле
1186,fünf::NUM,पाँच,вете
1187,sechs::NUM,छह,кота
1188,sieben::NUM,सात,сисем
1189,acht::NUM,आठ,кафкса
1190,neun::NUM,नौ,ве́йхкса
1191,zehn::NUM,दस,кемонь
1192,elf::NUM,ग्यारह,кефкие
1193,zwölf::NUM,बारह,кемгафтува
1194,zwanzig::NUM,बीस,комсь
1195,dreißig::NUM,तीस,колмогемонь
1196,vierzig::NUM,चालीस,нильге́монь
1197,fünfzig::NUM,पचास,ве́дьгемонь
1198,sechzig::NUM,साठ,ко́дгемонь
1199,siebzig::NUM,सत्तर,сизьге́монь
1200,achtzig::NUM,अस्सी,ка́фксогемонь
1201,neunzig::NUM,नव्वे,ве́йхксогемонь
1202,hundert::NUM,सौ,сяда
1203,tausend::NUM,हज़ार,тёжянь
1204,und::CNJ,और,и
1205,und::CNJ,और,дъ
1206,oder::CNJ,या,или
1207,oder::CNJ,या,али
1208,stehen::V,खड़ा होना,а́щемс стя́да
1209,sitzen::V,बैठना,ащемс озада
1210,liegen::V,लेटना,ма́дозь а́щемс
1211,hängen::V,लटकना,нюрьгомс
1212,werden::V,बनना,арамс
1213,werden::V,बनना,тиевомс
1214,passieren::V,होना,лисэмс
1215,passieren::V,होना,эвондамс
1216,beginnen::V,आरंभ होना,ушедомс
1217,beginnen::V,प्रारंभ होना,ушедомс
1218,enden::V,अंत होना,лоткамс
1219,enden::V,ख़तम होना,лоткамс
1220,wechseln::V,बदलना,по́лафнемс
1221,aufgehen[Sonne]::V,चढ़ना,стямс
1222,aufgehen[Sonne]::V,चढ़ना,лисемс
1223,aufgehen[Sonne]::V,उदित होना,стямс
1224,aufgehen[Sonne]::V,उदित होना,лисемс
1225,untergehen[Sonne]::V,अस्त हो जाना,валгомс
1226,scheinen[Sonne]::V,रोशनी देना,ва́лдоптомс
1227,donnern::V,गरजना,торамс
1228,wehen::V,चलना,уфа́мс
1229,strömen::V,बहना,шудемс
1230,strömen::V,प्रवाहित होना,шудемс
1231,fließen::V,बहना,шудемс
1232,fließen::V,प्रवाहित होना,шудемс
1233,sich drehen::V,घूमना,шаромс
1234,schwanken::V,हिलना,якамс
1235,schwingen::V,हिलना,люксемс
1236,schwingen::V,हिलना,нюрьсемс
1237,fallen::V,गिरना,прамс
1238,fallen::V,गिरना,прашендомс
1239,brennen::V,जलना,паломс
1240,rauchen::V,धुआँ उड़ाना,качадомс
1241,regnen::V,बरसना,пиземс
1242,gefrieren::V,जमना,эйндамс
1243,gefrieren::V,जमना,кельмомс
1244,tauen::V,गलना,соламс
1245,tauen::V,पिघलना,соламс
1246,schmelzen::V,गलना,соламс
1247,schmelzen::V,पिघलना,соламс
1248,trocknen::V,सूखना,коськомс
1249,sieden::V,उबलना,лакамс
1250,faulen::V,गलना,наксадомс
1251,faulen::V,सड़ना,наксадомс
1252,verfaulen::V,गलना,наксадомс
1253,verfaulen::V,सड़ना,наксадомс
1254,reißen::V,फटना,сязевомс
1255,versinken::V,डूबना,ваямс
1256,vergehen::V,बीतना,ётамс
1257,vergehen::V,गुज़रना,ётамс
1258,erscheinen::V,दिखाई देना,эвондамс
1259,verschwinden::V,ग़ायब होना,юма́мс
1260,sinken::V,घटना,валгомс
1261,sinken::V,उतरना,валгомс
1262,abnehmen::V,घटना,киремс
1263,zunehmen::V,बढ़ना,ламокстомс
1264,zunehmen::V,बढ़ना,рашнемс
1265,steigen::V,बढ़ना,кеподемс
1266,wachsen::V,उगना,касомс
1267,glänzen::V,चमकना,цинзелдомс
1268,glänzen::V,चमकना,цифордомс
1269,funkeln::V,जगमगाना,ци́фтордомс
1270,funkeln::V,टिमटिमाना,ци́фтордомс
1271,lärmen::V,शोर मचाना,жалнамс
1272,läuten::V,बजना,гайфтемс
1273,klingeln::V,बजना,гайфтемс
1274,klirren::V,झनझनाना,ка́нзеркшнемс
1275,brausen::V,साँय-साँय करना,жоледемс
1276,rauschen::V,सरसराना,вжнамс
1277,rauschen::V,सरसराना,гамнамс
1278,klingen::V,बजना,кайгомс
1279,bellen::V,भौंकना,ува́мс
1280,heulen::V,गुर्राना,сувомс
1281,heulen::V,गुर्राना,урнамс
1282,blasen::V,फूँकना,уфа́мс
1283,pfeifen::V,सीटी देना,вяшкомс
1284,schreien::V,चिल्लाना,пешкодомс
1285,stöhnen::V,कराहना,куфцемс
1286,stöhnen::V,आहें भरना,куфцемс
1287,zittern::V,काँपना,таромс
1288,leben::V,जीना,эрямс
1289,geboren werden::V,पैदा होना,шачемс
1290,atmen::V,साँस लेना,ажнамс
1291,trinken::V,पीना,симомс
1292,essen::V,खाना,ярхцамс
1293,schlucken::V,निगलना,нилемс
1294,müde werden::V,थकना,сиземс
1295,müde werden::V,उकताना,сиземс
1296,einschlafen::V,सो जाना,матодовомс
1297,schlafen::V,सोना,удомс
1298,aufwachen::V,जागना,съргоземс
1299,aufstehen::V,उठना,стямс
1300,sich erholen::V,सुस्ताना,ваймосемс
1301,sich erholen::V,आराम करना,ваймосемс
1302,krank werden::V,बीमार पड़ना,сярядькстомс
1303,krank sein::V,बीमार होना,сярядемс
1304,schmerzen::V,दुखना,сярядемс
1305,schmerzen::V,दर्द करना,сярядемс
1306,husten::V,खाँसना,козомс
1307,genesen::V,ठीक हो जाना,пъ́чкамс
1308,genesen::V,स्वस्थ हो जाना,пъ́чкамс
1309,sterben::V,मरना,куломс
1310,umkommen::V,मरना,юма́мс
1311,sich bewegen::V,चलना,шаштомс
1312,sich bewegen::V,हिलना,шаштомс
1313,sich rühren::V,हिलना,сърхка́мс
1314,sich erheben::V,उठना,стямс
1315,sich setzen::V,बैठना,озамс
1316,hinfallen::V,गिरना,прамс
1317,hinfallen::V,गिरना,сяворемс
1318,laufen::V,चलना,якамс
1319,schreiten::V,क़दम जाना,молемс
1320,schreiten::V,क़दम जाना,аськолямс
1321,spazierengehen::V,सैर करना,якамс
1322,eilen::V,तेज़ी से जाना,эряскодомс
1323,eilen::V,शीघ्रता से चलना,эряскодомс
1324,sich beeilen::V,जल्दी करना,эряскодомс
1325,sich beeilen::V,शीघ्रता करना,эряскодомс
1326,sausen::V,बड़ी तेज़ी से चलना,лиемс
1327,rennen::V,भागना,арнемс
1328,rennen::V,दौड़ना,арнемс
1329,springen::V,उछलना,комотнемс
1330,klettern::V,चढ़ना,ку́цемс
1331,schaukeln::V,झूलना,нюрямс
1332,kriechen::V,रेंगना,шаштомс комада
1333,schwimmen::V,तैरना,уемс
1334,tauchen::V,डूबना,юпиемс
1335,tauchen::V,डूबना,чёпафнемс
1336,rudern::V,खेना,па́немс ве́неж
1337,rudern::V,चप्पू चलाना,па́немс ве́неж
1338,fahren::V,चलना,ардомс
1339,fahren::V,यात्रा करना,ардомс
1340,fliegen::V,उड़ना,лиемс
1341,gehen::V,जाना,молемс
1342,weggehen::V,चला जाना,тумс
1343,weggehen::V,बाहर जाना,тумс
1344,abfahren::V,छूटना,тумс
1345,abfahren::V,रवाना होना,тумс
1346,anhalten::V,रुकना,лоткамс
1347,anhalten::V,खड़ा होना,лоткамс
1348,hineingehen::V,घुसना,сува́мс
1349,hineingehen::V,अंदर जाना,сува́мс
1350,eintreten::V,प्रवेश करना,сува́мс
1351,kommen::V,आना,самс
1352,ankommen::V,पहुँचना,самс
1353,ankommen::V,पहुँचना,пачкодемс
1354,zurückkommen::V,लौटना,мърдамс
1355,zurückkommen::V,वापस आना,мърдамс
1356,bleiben::V,रहना,иля́домс
1357,bleiben::V,रुकना,иля́домс
1358,warten::V,इंतज़ार करना,учемс
1359,erwarten::V,प्रतीक्षा करना,учемс
1360,suchen::V,ढूँढ़ना,вешемс
1361,finden::V,पाना,мумс
1362,finden::V,ढूँढ़ निकालना,мумс
1363,versuchen::V,कोशिश करना,варчсемс
1364,vorbereiten::V,तैयार करना,анокламс
1365,lieben::V,प्यार करना,кельгомс
1366,mögen::V,पसंद होना,кельгомс
1367,lachen::V,हँसना,рахамс
1368,lachen::V,हँसना,рахсемс
1369,rühren::V,छूना,токамс седи
1370,weinen::V,रोना,авардемс
1371,schimpfen::V,गाली देना,сюцемс
1372,sich ärgern::V,चिढ़ना,кяжиямс
1373,sich ärgern::V,नाराज़ होना,кяжиямс
1374,sich fürchten::V,डरना,пелемс
1375,sich fürchten::V,भय खाना,пелемс
1376,fürchten::V,डरना से,пелемс
1377,fürchten::V,भय खाना से,пелемс
1378,fliehen::V,भागना,ворьгодемс
1379,flüchten::V,निकल भागना,ша́домс
1380,flüchten::V,निकल भागना,во́рьгодемс
1381,sehen::V,देखना,няемс
1382,anschauen::V,देखना,ваномс
1383,ansehen::V,दृष्टि डालना पर,ваномс
1384,hören::V,सुनना,марямс
1385,zuhören::V,सुनना,ку́лхдоньомс
1386,probieren::V,चखना,варжамс
1387,riechen::V,सूँघना,никса́мс
1388,fühlen::V,महसूस करना,марямс
1389,scheinen::V,लगना,ня́евомс
1390,zu sehen sein::V,दिखाई देना,ня́евомс
1391,vernehmen::V,सुनना,марямс
1392,frieren::V,ठंड लगना,паломс
1393,frieren::V,ठंड लगना,кельмомс
1394,frieren::V,सर्दी लगना,паломс
1395,frieren::V,सर्दी लगना,кельмомс
1396,tun::V,करना,тиемс
1397,können::V,सकना,маштомс
1398,können::V,जानना,маштомс
1399,wollen::V,चाहना,-не-
1400,anfangen::V,शुरू करना,ушедомс
1401,beenden::V,ख़त्म करना,аде́ламс
1402,beenden::V,समाप्त करना,аде́ламс
1403,aufhören::V,बंद जाना,лоткамс
1404,aufhören::V,समाप्त जाना,лоткамс
1405,gelingen::V,बनना,удалакшнемс
1406,gelingen::V,अच्छा होना,удалакшнемс
1407,geraten::V,बन पड़ना,лисемс
1408,öffnen::V,खोलना,панжемс
1409,schließen::V,बंद करना,сёлгомс
1410,stellen::V,रखना,путомс
1411,setzen::V,रखना,озафнемс
1412,setzen::V,रखना,озавтнемс
1413,setzen::V,बिठाना,озафнемс
1414,setzen::V,बिठाना,озавтнемс
1415,legen::V,रखना,путомс
1416,legen::V,लिटाना,путомс
1417,berühren::V,छूना,токамс
1418,berühren::V,स्पर्श करना,токамс
1419,verbinden::V,बाँधना,сотомс
1420,bedecken::V,ढकना,комачамс
1421,bedecken::V,ढकना,вельхтямс
1422,aufhängen::V,लटकाना,повфтамс
1423,anzünden::V,जलाना,крьвя́стемс
1424,aufheben::V,उठाना,кеподемс
1425,aufheben::V,उठाना,касфтомс
1426,zurücklassen::V,पीछे छोड़ना,ка́домс
1427,verlieren::V,खोना,юма́фтомс
1428,verlieren::V,गँवाना,юма́фтомс
1429,fallen lassen::V,गिराना,прафтомс
1430,machen::V,करना,тиемс
1431,machen::V,बनाना,тиемс
1432,herstellen::V,बनाना,анокламс
1433,herstellen::V,तैयार करना,анокламс
1434,bauen::V,बनाना,путомс
1435,bauen::V,निर्माण करना,путомс
1436,reparieren::V,मरम्मत करना,петемс
1437,verbessern::V,सुधारना,цебярьгофтомс
1438,ändern::V,बदलना,полафтомс
1439,ändern::V,परीवर्तन करना,полафтомс
1440,graben::V,खोदना,шу́вомс
1441,graben::V,खोदना,та́ргамс
1442,beugen::V,झुकाना,мяндемс
1443,biegen::V,झुकाना,комафтомс
1444,drehen::V,फेरना,шо́вамс
1445,drehen::V,फेरना,ша́рфнемс
1446,drehen::V,घुमाना,шо́вамс
1447,drehen::V,घुमाना,ша́рфнемс
1448,wenden::V,पलटना,ша́рфтомс
1449,wenden::V,मोड़ना,ша́рфтомс
1450,umdrehen::V,घुमाना,шарфтомс
1451,heben::V,उठाना,ке́подемс
1452,heben::V,ऊँचा करना,ке́подемс
1453,hochheben::V,उठाना,ке́подемс
1454,hochheben::V,उठाना,ка́сфтомс
1455,hochheben::V,ऊपर को उठाना,ке́подемс
1456,hochheben::V,ऊपर को उठाना,ка́сфтомс
1457,ergreifen::V,पकड़ना,фатямс
1458,ergreifen::V,हाथ में लेना,фатямс
1459,halten::V,धरना,кирдемс
1460,halten::V,पकड़ना,кирдемс
1461,drücken::V,दबाना,люпшта́мс
1462,schieben::V,सरकाना,шашфтомс
1463,schieben::V,खिसकाना,шашфтомс
1464,kratzen::V,खुरचना,а́нгорямс
1465,kratzen::V,खुरचना,киськоря́мс
1466,kratzen::V,खुजलाना,а́нгорямс
1467,kratzen::V,खुजलाना,киськоря́мс
1468,lecken::V,चाटना,нолсемс
1469,beißen::V,काटना,сускомс
1470,abreißen::V,तोड़ना,сяземс
1471,abschneiden::V,काट करना,керомс
1472,binden::V,बाँधना,сотомс
1473,stecken::V,खोंसना,сялгомс
1474,brechen::V,तोड़ना,си́ннемс
1475,brechen::V,तोड़ना,ка́лафтомс
1476,klopfen::V,खटखटाना,чакамс
1477,klopfen::V,खटखटाना,чакиемс
1478,hauen::V,ठोकना,шавомс
1479,hauen::V,ठोकना,пиксомс
1480,kleben::V,चिपकाना,пе́тфнемс
1481,reiben::V,घिसना,шо́вамс
1482,reiben::V,रगड़ना,шо́вамс
1483,streichen::V,लगाना,вадемс
1484,schleifen::V,तेज़ करना,шо́вамс
1485,schneiden::V,कतरना,керомс
1486,rütteln::V,झकझोरना,та́рфтомс
1487,schütteln::V,हिलाना,шука́демс
1488,schwenken::V,घुमाना,яфодемс
1489,schütten::V,उँडेलना,каямс
1490,schütten::V,उँडेलना,нюрьхтя́мс
1491,füllen::V,भरना,пяшкодемс
1492,füllen::V,ठूसना,пяшкодемс
1493,einwickeln::V,लपेटना,тапардамс
1494,tragen::V,ढोना,кандомс
1495,schleppen::V,घसीटना,ускомс
1496,ziehen::V,खींचना,ускомс
1497,aufbewahren::V,रखना,ванфтомс
1498,werfen::V,फेंकना,ёрямс
1499,fangen::V,पकड़ना,кунда́мс
1500,packen::V,पकड़ना,фатямс
1501,verstecken::V,छिपाना,кяшемс
1502,teilen::V,बाँटना,явомс
1503,schicken::V,भेजना,кучемс
1504,bringen::V,लाना,кандомс
1505,bringen::V,लाना,пачфтемс
1506,hinzufügen::V,जोड़ना,пу́томс та́га
1507,hinzufügen::V,जोड़ना,ма́ксомс та́га
1508,bekommen::V,पाना,сявомс
1509,erhalten::V,पाना,сявомс
1510,erhalten::V,मिलना,сявомс
1511,nehmen::V,लेना,сявомс
1512,wählen::V,चुनना,ко́чкамс
1513,auswählen::V,चुनना,кочкамс
1514,bewahren::V,बनाए रखना,ванфтомс
1515,behindern::V,रोकना,шорямс
1516,verderben::V,ख़राब करना,коламс
1517,verderben::V,ख़राब करना,гастямс
1518,beschädigen::V,नुक़सान पहुँचाना,тиендемс зиян
1519,zerbrechen::V,तोड़ना,тапамс
1520,zerreißen::V,तोड़ना,сяземс
1521,zerstören::V,नष्ट करना,ка́лафтомс
1522,zerstören::V,बरबाद करना,ка́лафтомс
1523,verbrennen::V,जलाना,пълхта́мс
1524,geben::V,देना,ма́ксомс
1525,reichen::V,थमाना,максомс
1526,schenken::V,भेंट देना,каземс
1527,versprechen::V,वादा करना,ма́ксомс вал
1528,wünschen::V,कामना करना,арьсемс
1529,loben::V,तारीफ़ करना,шна́мс
1530,küssen::V,चूमना,палсемс
1531,wiegen::V,झुलाना,нюря́фтомс
1532,zudecken::V,ढकना,вельхтямс
1533,wecken::V,जगाना,стя́фтомс
1534,wecken::V,जगाना,съ́ргозьфтемс
1535,zeigen::V,दिखाना,няфтемс
1536,führen::V,रास्ता दिखाना,вятемс
1537,lehren::V,पढ़ाना,тонафтомс
1538,unterrichten::V,सिखाना,тонафтомс
1539,aufziehen::V,पालना,касфтомс
1540,leiten::V,संचालन करना,вятемс
1541,antreiben::V,हड़बड़ाना,вятемс
1542,lassen::V,-आना,кошардомс
1543,lassen::V,कराना,кошардомс
1544,einladen::V,बुलाना,тердемс
1545,einladen::V,बुलाना,серьгядемс
1546,vereinigen::V,मिलाना,пуроптомс
1547,vereinigen::V,मिलाना,кочкамс марса
1548,vereinigen::V,संयुक्त करना,пуроптомс
1549,vereinigen::V,संयुक्त करना,кочкамс марса
1550,besuchen::V,मिलना से,варжамс
1551,besuchen::V,मिलने जाना से,варжамс
1552,treffen::V,मिलना,васьфтомс
1553,sich versammeln::V,इकट्ठा होना,кочкавомс
1554,spielen::V,खेलना,налхксемс
1555,singen::V,गाना,морамс
1556,tanzen::V,नाचना,кштимс
1557,sich trennen::V,अलग होना,явомс
1558,verlassen::V,छोड़ना,кадондомс
1559,retten::V,बचाना,идемс
1560,retten::V,बचाना,араламс
1561,bewachen::V,आँख रखना पर,ваномс
1562,schützen::V,रक्षा करना,а́раламс
1563,verteidigen::V,रक्षा करना,а́раламс
1564,sich schlagen::V,हाथापाई करना,тюремс
1565,schießen::V,गोली मारना,ляцемс
1566,siegen::V,जीतना,сяськомс
1567,siegen::V,विजय पाना,сяськомс
1568,ärgern::V,चिढ़ाना,кяжияфтомс
1569,schlagen::V,मारना,токамс
1570,treten::V,ठोकर मारना,тапамс
1571,stechen::V,भेदना,пупамс
1572,stechen::V,भेदना,сялгомс
1573,stechen::V,भोंकना,пупамс
1574,stechen::V,भोंकना,сялгомс
1575,stoßen::V,धक्का देना,тостядемс
1576,stoßen::V,झटका देना,тостядемс
1577,stehlen::V,चोरी करना,саламс
1578,stören::V,बुरा लगना,шорсемс
1579,belästigen::V,तंग करना,токсамс
1580,belästigen::V,तंग करना,аф кадомс ваймама
1581,verbergen::V,लुकाना,кяшемс
1582,täuschen::V,धोखा देना,васькафтомс
1583,täuschen::V,धोखा देना,кяльготнемс
1584,betrügen::V,धोखा देना,васькафнемс
1585,töten::V,मारना,шавомс
1586,töten::V,मारना,аде́ламс
1587,töten::V,मार डालना,шавомс
1588,töten::V,मार डालना,аде́ламс
1589,wohnen::V,रहना,эрямс
1590,arbeiten::V,काम करना,покодемс
1591,sammeln::V,जमा करना,кочкамс
1592,sammeln::V,जमा करना,пу́роптомс
1593,pflücken::V,चुनना,фатнемс
1594,pflücken::V,चुनना,нотфнемс
1595,pflücken::V,तोड़ना,фатнемс
1596,pflücken::V,तोड़ना,нотфнемс
1597,jagen::V,आखेट करना,кунда́мс
1598,jagen::V,शिकार करना,кунда́мс
1599,fischen::V,मछली पकड़ना,калонь кунда́мс
1600,fassen::V,पकड़ना,кунда́мс
1601,hüten::V,चराना,ваномс
1602,treiben::V,हाँकना,панемс
1603,anbinden::V,बाँधना,сотомс
1604,füttern::V,खिलाना,трямс
1605,füttern::V,खिलाना,а́ндомс
1606,melken::V,दुहना,потямс
1607,hacken::V,काटना,лазондомс
1608,gießen::V,सींचना,валомс
1609,reifen::V,पकना,кенеремс
1610,zubereiten::V,पकाना,анокламс
1611,kochen::V,पकाना,пидемс
1612,kochen::V,राँधना,пидемс
1613,backen::V,पकाना,пидемс
1614,braten::V,तलना,пуштомс
1615,braten::V,भूनना,пуштомс
1616,umrühren::V,फेंटना,шорямс
1617,stricken::V,बुनना,кодамс
1618,nähen::V,सीना,стамс
1619,färben::V,रँगना,а́рхтомс
1620,reinigen::V,साफ़ करना,ва́ткамс
1621,reinigen::V,साफ़ करना,а́роптомс
1622,reinigen::V,शुद्ध करना,ва́ткамс
1623,reinigen::V,शुद्ध करना,а́роптомс
1624,waschen::V,धोना,муськомс
1625,abwischen::V,पोंछ्ना,нардамс
1626,spülen::V,माँजना,оргалдомс
1627,spülen::V,खँगालना,оргалдомс
1628,fegen::V,बुहारना,тяемс
1629,kehren::V,झाड़ना,тяемс
1630,baden::V,स्नान करना,э́шелямс
1631,sich waschen::V,नहाना,штамс
1632,sich waschen::V,हाथ-मुँह धोना,штамс
1633,ausziehen::V,उतारना,кайсефтемс
1634,anziehen::V,पहनना,ща́фтомс
1635,sich anziehen::V,कपड़े पहनना,щамс
1636,kämmen::V,कंघी करना,се́ендемс
1637,schmücken::V,सजाना,на́ряжамс
1638,schmücken::V,सजाना,ма́зоптомс
1639,schmücken::V,सँवारना,на́ряжамс
1640,schmücken::V,सँवारना,ма́зоптомс
1641,sagen::V,कहना,азомс
1642,sagen::V,कहना,мярьгомс
1643,sagen::V,बताना,азомс
1644,sagen::V,बताना,мярьгомс
1645,sprechen::V,बोलना,корхтамс
1646,reden::V,बोलना,корхнемс
1647,reden::V,बात करना,корхнемс
1648,sich unterhalten::V,बात करना,корхнемс
1649,sich unterhalten::V,बातचीत करना,корхнемс
1650,fragen::V,पूछ्ना,ки́зефтемс
1651,fragen::V,प्रश्न करना,ки́зефтемс
1652,bitten::V,माँगना से,а́намс
1653,bitten::V,माँगना से,ве́шемс
1654,erzählen::V,बताना,а́зондомс
1655,mitteilen::V,ख़बर देना,азомс
1656,mitteilen::V,सूचना देना,азомс
1657,nennen::V,नाम देना,лемдемс
1658,nennen::V,नाम देना,путомс лем
1659,rufen::V,बुलाना,серьгядемс
1660,prahlen::V,शेख़ी बघारना,шна́фтомс пря́
1661,übersetzen::V,अनुवाद करना,ётафтомс
1662,denken::V,सोचना,арьсемс
1663,glauben::V,विश्वास करना,кемамс
1664,bemerken::V,ध्यान देना पर,ня́емс
1665,erkennen::V,पहचानना,содамс
1666,begreifen::V,समझना,сатомс
1667,verstehen::V,सुनना,шарьхкодемс
1668,lernen::V,पढ़ना,тонафнемс
1669,wissen::V,जानना,со́дамс
1670,wissen::V,मालूम होना,со́дамс
1671,sich erinnern an::V,याद करना,лятфтамс
1672,vergessen::V,भूलना,юкстамс
1673,vergessen::V,बिसारना,юкстамс
1674,messen::V,नापना,ункснемс
1675,zählen::V,गिनना,лу́вомс
1676,zählen::V,गिनना,а́рьсемс
1677,rechnen::V,गणना करना,лувомс
1678,rechnen::V,हिसाब करना,лувомс
1679,lesen::V,पढ़ना,лувомс
1680,lesen::V,पढ़ना,морафтомс
1681,malen::V,कींचना,рисова́ндамс
1682,zeichnen::V,चित्र कींचना,рисова́ндамс
1683,schreiben::V,लिखना,сёрмадомс
1684,besitzen::V,मालिक होना,улемс азоркс
1685,besitzen::V,स्वामी होना,улемс азоркс
1686,kaufen::V,ख़रीदना,рамамс
1687,verkaufen::V,बेचना,мимс
1688,bezahlen::V,चुकाना,пандомс
1689,bezahlen::V,अदा करना,пандомс
1690,zahlen::V,अदा करना,па́ндомс
1691,beherrschen::V,शासन करना पर,азорондамс
1692,ertragen::V,सहना,кирдемс
