,Concept_ID,udm,mrj
744,erster::A,нырысетӥез,икӹмшӹ
745,zweiter::A,кыктэтӥез,кокшы
746,dritter::A,кунньметӥез,кымшы
747,letzter::A,берло,остатка
748,letzter::A,берпум,остатка
749,allein::ADV,огназ,иктӹ
750,allein::ADV,огназ,иктӹт
751,auf einmal::ADV,огдыре,тöрöк
752,zusammen::ADV,ӵош,икараш
753,zusammen::ADV,ӵош,цымырын
754,zusammen::ADV,валче,икараш
755,zusammen::ADV,валче,цымырын
756,lange::ADV,кема,кужын
757,plötzlich::ADV,мапламтэ шорысь,трӱк
758,sofort::ADV,али ик,полт
759,sofort::ADV,али ик,тöрöк
760,sofort::ADV,али ик,тӹшӓкок
761,später::ADV,бергес,вара
762,später::ADV,берлогес,вара
763,jetzt::ADV,али,
764,jetzt::ADV,табере,
765,heute::ADV,туннэ,тагачы
766,morgen::ADV,ӵуказе,иргод
767,morgen::ADV,ӵуказе,иргодым
768,bald::ADV,ӝоген,чӹнь
769,bald::ADV,ӝоген,вӓшке
770,bald::ADV,ӝоген,выртышты
771,dann::ADV,берло,пакыла
772,gestern::ADV,толон,тенгечӹ
773,einst::ADV,огпол,икӓнӓ
774,einst::ADV,одӥг пол,икӓнӓ
775,damals::ADV,соку,тӹнӓм
776,danach::ADV,собере,пакыла
777,vorher::ADV,азьло,перви
778,vorher::ADV,азьвыл,перви
779,zuerst::ADV,азьло,андак
780,einmal::ADV,огпол,гӓнӓк
781,einmal::ADV,огпол,гӓнӓ
782,manchmal::ADV,куддыръя,кынамжы
783,oft::ADV,ӵем,чӹчкӹдӹн
784,immer::ADV,пыр,со
785,immer::ADV,пыр,соок
786,immer::ADV,котьку,со
787,immer::ADV,котьку,соок
788,niemals::ADV,уз ноку,нинам
789,niemals::ADV,уз ноку,нигынам
790,niemals::ADV,уз ноку,нигынамат
791,hier::ADV,татын,тиштӹ
792,hierhin::ADV,татчы,тишкӹ
793,von hier::ADV,татысь,тишец
794,von hier::ADV,татысь,тишецӹн
795,dort::ADV,отӥ,тӹштӹ
796,dort::ADV,отын,тӹштӹ
797,dorthin::ADV,отчы,тӹшкӹ
798,dorthin::ADV,отчы,тӹшкӹлӓ
799,geradeaus::ADV,меӵак,вик
800,geradeaus::ADV,меӵак,тура
801,vorwärts::ADV,азьлань,анзыкы
802,rückwärts::ADV,берлань,мӹнгеш
803,zurück::ADV,берен,мӹнгеш
804,zurück::ADV,берлань,мӹнгеш
805,unten::ADV,улын,ӱлнӹ
806,unten::ADV,улын,лӹвӓлнӹ
807,hinab::ADV,улэ,ӱлӹкӹ
808,hinab::ADV,улэ,лӹвӓкӹ
809,oben::ADV,вылын,вӹлнӹ
810,oben::ADV,вылӥын,вӹлнӹ
811,hinauf::ADV,вылэ,кӱшкӹлӓ
812,hinauf::ADV,вылэ,кӱш
813,hinauf::ADV,вылӥе,кӱшкӹлӓ
814,hinauf::ADV,вылӥе,кӱш
815,hinauf::ADV,выллань,кӱшкӹлӓ
816,hinauf::ADV,выллань,кӱш
817,überall::ADV,котькытын,йӹлт
818,überall::ADV,котькытын,цилӓ вӓре
819,überall::ADV,пасьтана,йӹлт
820,überall::ADV,пасьтана,цилӓ вӓре
821,nicht::ADV,уз,уке
822,ein wenig::ADV,ичи,изиш
823,ein wenig::ADV,ичи,иклаштык
824,ein wenig::ADV,ӧжыт,изиш
825,ein wenig::ADV,ӧжыт,иклаштык
826,ein wenig::ADV,огшап,изиш
827,ein wenig::ADV,огшап,иклаштык
828,kaum::ADV,муртса,цылик
829,kaum::ADV,муртса,чучок-чучок
830,sehr::ADV,туж,чоте
831,sehr::ADV,лекос,чоте
832,so::ADV,озьы,тенге
833,so::ADV,озьы,тенгелӓ
834,so::ADV,тазьы,тенге
835,so::ADV,тазьы,тенгелӓ
836,noch::ADV,на,мол
837,noch::ADV,на,моло
838,nur::ADV,гинэ,веле
839,schon::ADV,ни,уже
840,schon::ADV,ни,ӹнде
841,schon::ADV,ини,уже
842,schon::ADV,ини,ӹнде
843,wieder::ADV,нош,уэш
844,wieder::ADV,кайта,уэш
845,vergebens::ADV,юнме,зря
846,vergebens::ADV,юнме,ӹзрӓ
847,vergebens::ADV,юнме,ӹзӹрӓ
848,vor::PRP,азьын,анзыц
849,vor::PRP,азьын,анзыцын
850,hinter::PRP,берын,шайылан
851,hinter::PRP,берын,шайылный
852,hinter::PRP,бӧрсьы,шайылан
853,hinter::PRP,бӧрсьы,шайылный
854,unter::PRP,улын,лӹвӓкӹ
855,durch::PRP,пыр,вашт
856,durch::PRP,пыртӥ,вашт
857,neben::PRP,бордын,сага
858,zwischen::PRP,вискын,лош
859,zwischen::PRP,вискын,лошкы
860,wegen::PRP,сэрен,мычыц
861,dies::PRN,та,тидӹ
862,dies::PRN,та,ти
863,das::PRN,со,тидӹ
864,das::PRN,со,ти
865,alles::PRN,ваньмыз,цилӓ
866,ich::PRN,мон,мый
867,du::PRN,тон,тӹнь
868,er::PRN,со,тӹдӹ
869,wir::PRN,ми,мӓ
870,ihr::PRN,тӥ,вӓ
871,sie::PRN,соос,нӹнӹ
872,was::FPRN,ма,ма
873,wer::FPRN,кин,кӱ
874,wo::FADV,кытын,кышан
875,wo::FADV,кытын,кыштакен
876,wohin::FADV,кытчы,кышкы
877,wie::FADV,кызьы,кыце
878,warum::FADV,малы,малын
879,wieviel::FNUM,кӧня,кынар
880,wieviel::FNUM,кӧня,кынары
881,wieviel::FNUM,кӧня,кынаркы
882,eins::NUM,одӥг,иктӹ
883,eins::NUM,одӥг,иктӹт
884,zwei::NUM,кык,кок
885,zwei::NUM,кык,кокты
886,drei::NUM,куинь,кым
887,drei::NUM,куинь,кымыт
888,vier::NUM,ньыль,нӹл
889,fünf::NUM,вить,вӹц
890,sechs::NUM,куать,куд
891,sechs::NUM,куать,кудытмозн
892,sieben::NUM,сизьым,шӹм
893,sieben::NUM,сизьым,шӹмӹт
894,acht::NUM,тямыс,кӓндӓкш
895,acht::NUM,тямыс,кӓндӓкшӹ
896,neun::NUM,укмыс,ӹндекшшӱдӹ
897,zehn::NUM,дас,лу
898,elf::NUM,дас одӥг,луатик
899,elf::NUM,дас одӥг,луатиктӹ
900,zwölf::NUM,дас кык,луаткок
901,zwölf::NUM,дас кык,луаткокты
902,zwanzig::NUM,кызь,коклы
903,dreißig::NUM,куамын,кымлы
904,vierzig::NUM,ньыльдон,нӹллӹ
905,fünfzig::NUM,витьтон,вӹцлӹ
906,sechzig::NUM,куатьтон,кудлу
907,siebzig::NUM,сизьымдон,шӹмлу
908,achtzig::NUM,тямыстон,кӓндӓкшлу
909,neunzig::NUM,укмыстон,ӹндекшлу
910,hundert::NUM,сю,шӱдӹ
911,tausend::NUM,сюрс,тӹжем
912,und::CNJ,и,дöн
913,und::CNJ,но,дöн
914,oder::CNJ,яке,льывы
915,stehen::V,сылыны,шалшаг
916,sitzen::V,пукыны,шӹнзӓш
917,liegen::V,кылльыны,киӓш
918,hängen::V,ошкыса улыны,кечӓш
919,werden::V,луыны,шагалаш
920,passieren::V,луыны,ӹштӓ́лтӓш
921,beginnen::V,кутскыны,тӹнгӓлӓлтӓш
922,enden::V,бырыны,пӹтӓш
923,wechseln::V,воштӥськыны,весемӓш
924,wechseln::V,воштӥськыны,весемӓлтӓш
925,aufgehen[Sonne]::V,ӝужаны,авараш
926,untergehen[Sonne]::V,пуксьыны,шӹ́нзӓш
927,scheinen[Sonne]::V,пиштыны,сотемдӓрӓш
928,scheinen[Sonne]::V,чиляны,сотемдӓрӓш
929,donnern::V,гудыръяны,хӹдӹртӓш
930,wehen::V,пелляськыны,ӹфӹлӓш
931,strömen::V,киськыны,йогащ
932,strömen::V,исьтӥськыны,йогащ
933,fließen::V,бызьыны,йогащ
934,sich drehen::V,берганы,пöрдӓш
935,schwanken::V,вошъяськыны,лыпшалташ
936,schwingen::V,шонаськыны,кӓчӓйӓш
937,fallen::V,усьыны,кенвазаш
938,fallen::V,усьыны,шынгалташ
939,brennen::V,ӝуаны,йылаш
940,rauchen::V,ӵындыны,шыпшаш
941,regnen::V,зорыны,юраш
942,gefrieren::V,кынмыны,гӓш
943,gefrieren::V,кынмыны,кӹлмаш
944,tauen::V,шунаны,шылаш
945,schmelzen::V,шунаны,шӹрӓнӓш
946,trocknen::V,куасьмыны,кошкаш
947,sieden::V,пӧзьыны,шолаш
948,faulen::V,сисьмыны,шӱӓш
949,verfaulen::V,сисьмыны,йӓнгӓрӓлтӓш
950,reißen::V,кеськыны,кышкедӓлтӓш
951,versinken::V,выйыны,ва́лаш
952,vergehen::V,ортчыны,эртӓш
953,erscheinen::V,адскыны,каяш
954,verschwinden::V,бырыны,ямаш
955,sinken::V,усьыны,пычаш
956,abnehmen::V,синыны,чӹдемӓш
957,abnehmen::V,синыны,кöтӹргӓш
958,zunehmen::V,йылыны,когоэмӓш
959,steigen::V,лӧпкыны,лӱлта́лташ
960,wachsen::V,будыны,кушкаш
961,glänzen::V,чиляны,йӹлгӹжӓш
962,glänzen::V,пиштыны,йӹлгӹжӓш
963,funkeln::V,чилекъяны,валгалташ
964,lärmen::V,уретыны,юкланаш
965,lärmen::V,ӵашетыны,юкланаш
966,läuten::V,жингыртыны,цоргаш
967,klingeln::V,жингыртыны,цоргаш
968,klirren::V,жильккетыны,цонгырталгаш
969,brausen::V,лекъяськыны,ышдымыла́наш
970,rauschen::V,ӵашетыны,шу́жгаш
971,klingen::V,кылӥськыны,йо́нгаш
972,bellen::V,утыны,опташ
973,heulen::V,вузыны,урмыжаш
974,blasen::V,пельтыны,ӹфӹлӓш
975,pfeifen::V,шуланы,ши́шкаш
976,schreien::V,черекъяны,уташ
977,schreien::V,черекъяны,саслаш
978,schreien::V,черекъяны,варгынзаш
979,schreien::V,кесяськыны,уташ
980,schreien::V,кесяськыны,саслаш
981,schreien::V,кесяськыны,варгынзаш
982,stöhnen::V,ӝуштыны,ӹнгӹрӓш
983,zittern::V,дырекъяны,цӹтӹрӓш
984,zittern::V,куалекъяны,цӹтӹрӓш
985,leben::V,улыны,ӹлӓш
986,geboren werden::V,вордӥськыны,шачаш
987,atmen::V,шоканы,шӱлӓш
988,trinken::V,юыны,йӱӓш
989,essen::V,сиыны,качкаш
990,schlucken::V,ньылыны,нелӓш
991,müde werden::V,жадьыны,янгылаш
992,einschlafen::V,умме усьыны,амален кеӓш
993,schlafen::V,кӧлыны,амалаш
994,aufwachen::V,сайканы,понгыжалташ
995,aufstehen::V,султыны,кӹньӹл шагалаш
996,sich erholen::V,шутэтскыны,кӓнаш
997,krank werden::V,висьыны,церлӓнен вазаш
998,krank sein::V,висьыны,церлӓнӓш
999,krank sein::V,висьыны,ясланаш
1000,krank sein::V,висьыны,ясыланаш
1001,schmerzen::V,висьыны,каршташ
1002,husten::V,кызыны,кахыраш
1003,genesen::V,юнматскыны,паремӓш
1004,genesen::V,юнматскыны,тöрлӓнӓш
1005,genesen::V,бурмытскылыны,паремӓш
1006,genesen::V,бурмытскылыны,тöрлӓнӓш
1007,sterben::V,кулыны,вазын колаш
1008,umkommen::V,бырыны,пӹтӓш
1009,sich bewegen::V,вырыны,кашташ
1010,sich rühren::V,вырӟыны,тӓрвӓнӓш
1011,sich rühren::V,вырӟылыны,тӓрвӓнӓш
1012,sich erheben::V,султыны,кӹньӹлӓш
1013,sich setzen::V,пуксьыны,шӹнзӓш
1014,hinfallen::V,усьыны,кенвазаш
1015,hinfallen::V,усьыны,шынгалташ
1016,laufen::V,мыныны,кашташ
1017,schreiten::V,вамышъяны,ашкедӓш
1018,spazierengehen::V,мыныны,мадын кашташ
1019,spazierengehen::V,ветлыны,мадын кашташ
1020,eilen::V,дыртыны,вӓшкӓш
1021,sich beeilen::V,дыртыны,вӓшкӓш
1022,sich beeilen::V,дыртыны,талашаш
1023,sausen::V,туж ӝог мыныны,хойхаланаш
1024,sausen::V,туж ӝог мыныны,хояш
1025,rennen::V,бызьылыны,кыргыжаш
1026,springen::V,тэтчаны,тӹршештӓш
1027,klettern::V,тубаны,ку́заш
1028,schaukeln::V,лэйканы,лыпшалташ
1029,schaukeln::V,шонаськыны,лыпшалташ
1030,kriechen::V,нюж ветлыны,авалянаш
1031,kriechen::V,нюж ветлыны,ньыжиклӓш
1032,schwimmen::V,уяны,илӓш
1033,tauchen::V,зумылыны,цымаш
1034,rudern::V,полсаны,шуалташ
1035,fahren::V,ветлыны,кеӓш
1036,fliegen::V,лобаны,чонгештӓш
1037,gehen::V,мыныны,кеӓш
1038,weggehen::V,кошкыны,кеӓш
1039,abfahren::V,кошкыны,кеӓш
1040,anhalten::V,дугдыны,цӓрнӓш
1041,hineingehen::V,пырыны,пыраш
1042,eintreten::V,пырыны,пыраш
1043,kommen::V,вуыны,толаш
1044,kommen::V,лыктыны,толаш
1045,ankommen::V,вуыны,шоаш
1046,zurückkommen::V,берытскыны,пöртӹлӓш
1047,bleiben::V,кыльыны,кодаш
1048,warten::V,витьыны,вычаш
1049,erwarten::V,витьыны,вычаш
1050,erwarten::V,возьманы,вычаш
1051,suchen::V,утчаны,кӹчӓлӓш
1052,finden::V,шедьтыны,моаш
1053,versuchen::V,турттыны,путаяш
1054,versuchen::V,турттыны,цацаш
1055,vorbereiten::V,дасяны,поспейӹктӓш
1056,lieben::V,гажаны,яраташ
1057,mögen::V,яратыны,яраташ
1058,lachen::V,серекъяны,ваштылаш
1059,rühren::V,сюлме йӧтыны,тӓрвӓтӓш
1060,weinen::V,бӧрдыны,мӓгӹрӓш
1061,schimpfen::V,даллашыны,свырседӓлӓш
1062,sich ärgern::V,лекъяськыны,шӹдешкӓш
1063,sich fürchten::V,кышканы,лӱдӓш
1064,sich fürchten::V,курданы,лӱдӓш
1065,fürchten::V,курданы,лӱдӓш
1066,fürchten::V,кышканы,лӱдӓш
1067,fliehen::V,пегӟыны,кыргыжаш
1068,flüchten::V,пегӟыны,кыргыж шӹлӓш
1069,sehen::V,адӟыны,ужаш
1070,anschauen::V,учкыны,анжалаш
1071,ansehen::V,учкыны,анжаш
1072,hören::V,кылыны,колаш
1073,zuhören::V,кылзыны,колышташ
1074,probieren::V,веръяны,тотештӓш
1075,probieren::V,веръяны,подыл анжаш
1076,riechen::V,зынъяны,ӱпшӹнзӓш
1077,fühlen::V,шӧдыны,шижӓш
1078,scheinen::V,адскыны,каяш
1079,zu sehen sein::V,адӟиськыны,каяш
1080,vernehmen::V,кылыны,колын колташ
1081,frieren::V,кынмыны,кӹлмаш
1082,frieren::V,кынмыны,тӹнгӹргӓш
1083,tun::V,карыны,ӹштӓш
1084,können::V,быгатыны,кердӓш
1085,wollen::V,потыны,жалаяш
1086,anfangen::V,кутскыны,тӹнгӓлӓш
1087,beenden::V,быдтыны,пӹтӓрӓш
1088,beenden::V,быдэстыны,пӹтӓрӓш
1089,aufhören::V,дугдыны,цӓрнӓш
1090,gelingen::V,быгатыны,цӓш лиӓш
1091,gelingen::V,луыны,цӓш лиӓш
1092,geraten::V,лэсяны,лиӓш
1093,öffnen::V,усьтыны,пачаш
1094,schließen::V,пытсаны,чӱчӓш
1095,stellen::V,пуктыны,шӹндӓш
1096,setzen::V,пуктыны,шӹндӓш
1097,legen::V,поныны,опташ
1098,legen::V,поныны,пиштӓш
1099,berühren::V,исаны,тӹкӓлӓш
1100,verbinden::V,герӟаны,пидӓш
1101,bedecken::V,пытсаны,леведӓш
1102,aufhängen::V,ошыны,сӓкӓш
1103,anzünden::V,ӝуатыны,чӱктӓш
1104,aufheben::V,ӝутыны,кузыкташ
1105,zurücklassen::V,кельтыны,кодаш
1106,verlieren::V,ыштыны,ямдаш
1107,fallen lassen::V,уськытыны,кенвацтараш
1108,machen::V,лэсьтыны,ӹштӓш
1109,herstellen::V,лэсьтыны,йӓмдӹлӓш
1110,bauen::V,пуктыны,ӹштӓш
1111,reparieren::V,тупатыны,чиняш
1112,reparieren::V,тупатыны,алалаш
1113,verbessern::V,умоятыны,яжоэмден шӹндӓш
1114,ändern::V,воштыны,вашталташ
1115,graben::V,копаны,капаяш
1116,beugen::V,губыртыны,лывырташ
1117,beugen::V,губыртыны,каклярташ
1118,biegen::V,куасаны,лывырташ
1119,drehen::V,бергатыны,сӓрӓш
1120,drehen::V,бергатыны,сӓрӹкӓлӓш
1121,wenden::V,берыктыны,сӓрӓлӓш
1122,umdrehen::V,берыктыны,сӓрӓлӓш
1123,heben::V,ӝутыны,лӱктӓш
1124,hochheben::V,ӝутъяны,кузыкташ
1125,ergreifen::V,кутыны,хватяш
1126,ergreifen::V,кырмыны,хватяш
1127,halten::V,возьыны,кычаш
1128,drücken::V,зӥбыны,темдӓш
1129,drücken::V,пачкатыны,темдӓш
1130,schieben::V,донганы,шӹкӓш
1131,kratzen::V,вуштыны,нӹжӓш
1132,lecken::V,нюлыны,нылаш
1133,beißen::V,куртчыны,пыралаш
1134,abreißen::V,ишкалтыны,кӹрӓш
1135,abreißen::V,ишкалтыны,кышкед нӓлӓш
1136,abschneiden::V,шорыны,шулаш
1137,abschneiden::V,шорыны,лаштыклаш
1138,abschneiden::V,вандыны,шулаш
1139,abschneiden::V,вандыны,лаштыклаш
1140,binden::V,керттыны,пидӓш
1141,stecken::V,мертчытыны,шыралаш
1142,brechen::V,тӥяны,тодылаш
1143,brechen::V,тӥяны,пыдырташ
1144,klopfen::V,йыганы,рушткаш
1145,klopfen::V,шарккетыны,рушткаш
1146,hauen::V,жугыны,шелӹштӓш
1147,hauen::V,тышканы,шелӹштӓш
1148,kleben::V,лякыны,клейӓш
1149,reiben::V,зыраны,нӹжӓш
1150,reiben::V,вуштыны,нӹжӓш
1151,streichen::V,зыраны,шӹрӓш
1152,schleifen::V,шерыны,шымаш
1153,schneiden::V,вандыны,пӹчкӓш
1154,rütteln::V,зуркатыны,мыльгыкташ
1155,schütteln::V,куалекъятыны,цӹтӹртӓш
1156,schütteln::V,куалекъятыны,мыльгыкташ
1157,schwenken::V,шонаны,машыяш
1158,schütten::V,лэзьыны,опталаш
1159,füllen::V,тырмытыны,темӓш
1160,einwickeln::V,биньыны,пӹтӹрӓ́лӓш
1161,tragen::V,нуыны,намалаш
1162,schleppen::V,кыскыны,шӹдӹрӓш
1163,ziehen::V,кыскыны,шыпшаш
1164,aufbewahren::V,возьыны,перегӓш
1165,werfen::V,куяны,кӹшкӓш
1166,werfen::V,лэзяны,кӹшкӓш
1167,fangen::V,кутыны,кычаш
1168,packen::V,кутыны,хватяш
1169,packen::V,кырмыны,хватяш
1170,verstecken::V,ватыны,шӹлтӓш
1171,teilen::V,люкыны,пайылаш
1172,schicken::V,ыстыны,колташ
1173,bringen::V,вайыны,кандаш
1174,hinzufügen::V,ватсаны,
1175,bekommen::V,басьтыны,лыкташ
1176,erhalten::V,басьтыны,получаяш
1177,nehmen::V,кутыны,налаш
1178,nehmen::V,басьтыны,налаш
1179,wählen::V,бырйыны,айыраш
1180,auswählen::V,бырйыны,айыраш
1181,bewahren::V,возьыны,перегӓш
1182,behindern::V,могӟытыны,мешӓйӓш
1183,verderben::V,сӧрыны,портяш
1184,beschädigen::V,урод лэсьтыны,шушырташ
1185,zerbrechen::V,сӧрыны,пыдырташ
1186,zerreißen::V,кесяны,кӹрӓш
1187,zerstören::V,куашкатыны,шӓлӓтӓш
1188,verbrennen::V,сутыны,йылаташ
1189,verbrennen::V,сутыны,йылалташ
1190,geben::V,сётыны,пуаш
1191,reichen::V,сётыны,пуаш
1192,schenken::V,кузьманы,подараш
1193,versprechen::V,кыл сётыны,сöрӓш
1194,wünschen::V,сӥзьыны,жалаяш
1195,loben::V,ушъяны,хваляш
1196,küssen::V,чупаны,шышшалаш
1197,wiegen::V,веттаны,лӱнгӓлтӓш
1198,wiegen::V,лэйкатыны,лӱнгӓлтӓш
1199,zudecken::V,шобыртыны,пиштӓш
1200,wecken::V,сайкатыны,понгыжалтараш
1201,zeigen::V,возьматыны,анжыкташ
1202,führen::V,нуыны,видӓш
1203,lehren::V,дышетыны,тымдаш
1204,unterrichten::V,дышетыны,тымдаш
1205,aufziehen::V,будэтыны,кушташ
1206,leiten::V,кивалтыны,видӓш
1207,leiten::V,кивалтыны,вуйлаташ
1208,leiten::V,кивалтыны,вуйлалташ
1209,antreiben::V,дыртытыны,талаштараш
1210,lassen::V,-ытыны,-ыкт
1211,einladen::V,ӧтьыны,ӱжӓш
1212,vereinigen::V,огазеяны,иктештӓш
1213,besuchen::V,адӟыськыны,толаш
1214,treffen::V,пумитаны,вӓшлиӓш
1215,treffen::V,пумитаны,вӓшлиӓлтӓш
1216,sich versammeln::V,люкаськыны,цымыргаш
1217,spielen::V,шудыны,мадаш
1218,singen::V,кырӟаны,мыраш
1219,tanzen::V,эктыны,кушташ
1220,sich trennen::V,люкиськыны,айырлаш
1221,verlassen::V,куштыны,шуаш
1222,retten::V,утьыны,ытараш
1223,bewachen::V,возьманы,оролаш
1224,schützen::V,утялтыны,перегӓш
1225,verteidigen::V,возьманы,перегӓш
1226,sich schlagen::V,жугиськыны,шидӓлӓш
1227,sich schlagen::V,жугиськыны,шиэдӓлӓш
1228,schießen::V,ыбылӥськны,лӱӓш
1229,siegen::V,вормыны,сӹнгӓш
1230,ärgern::V,вожпоттыны,шӹдештӓрӓш
1231,schlagen::V,жуккыны,пӓрен колташ
1232,schlagen::V,жуккыны,хӹрӹктен колташ
1233,treten::V,лёганы,чымаш
1234,stechen::V,бышкалтыны,пышкылаш
1235,stoßen::V,донгыны,шыркедӓш
1236,stehlen::V,вораны,шолышт толаш
1237,stehlen::V,лушканы,шолышт толаш
1238,stören::V,люкетыны,ӓрештӹлӓш
1239,belästigen::V,акыльтыны,кӓньӹсӹрлӓндӓрӓш
1240,belästigen::V,акыльтыны,шытырланыкташ
1241,belästigen::V,вукылмыны,кӓньӹсӹрлӓндӓрӓш
1242,belästigen::V,вукылмыны,шытырланыкташ
1243,verbergen::V,ватыны,шӹлтӓш
1244,täuschen::V,алданы,алталаш
1245,täuschen::V,алданы,аталаш
1246,betrügen::V,пӧяны,мошеньӹчӓйӓш
1247,töten::V,виыны,пуштын шуаш
1248,wohnen::V,улыны,ӹлӓш
1249,arbeiten::V,ужаны,пӓшӓлӓш
1250,arbeiten::V,ужаны,ровотаяш
1251,sammeln::V,бичаны,погаш
1252,pflücken::V,ишкыны,кӹрӓш
1253,jagen::V,пӧйшураны,охотничӓйӓш
1254,fischen::V,чорыганы,кол кычаш
1255,fassen::V,кутыны,кычаш
1256,hüten::V,возьманы,кӹтӓш
1257,treiben::V,улляны,шуруяш
1258,anbinden::V,думыны,ялшташ
1259,anbinden::V,думыны,ялышташ
1260,füttern::V,сюдыны,пукшаш
1261,melken::V,кыскыны,шыпшылаш
1262,hacken::V,кораны,роаш
1263,gießen::V,киськаны,шӓвӓш
1264,reifen::V,вуыны,кӱӓш
1265,reifen::V,вуыны,поспейӓш
1266,reifen::V,кисьманы,кӱӓш
1267,reifen::V,кисьманы,поспейӓш
1268,zubereiten::V,лесьтыны,йӓмдӹлӓш
1269,kochen::V,пӧзьтыны,шолташ
1270,backen::V,пыжыны,кӱктӓш
1271,braten::V,пыжыны,жӓрӓш
1272,umrühren::V,сураны,намалаш
1273,stricken::V,керттыны,пидӓш
1274,nähen::V,вурыны,ыргаш
1275,färben::V,буяны,пидӓш
1276,reinigen::V,сузяны,чиӓлтӓш
1277,waschen::V,мисьтаськыны,мышкаш
1278,abwischen::V,ӵушылыны,ӹштӓш
1279,spülen::V,гылъяны,шӱӓлтӓш
1280,fegen::V,ӵужыны,ӹштӓш
1281,kehren::V,ӵужыны,ӹштӓш
1282,baden::V,пыласькыны,нӱштӹлӓш
1283,sich waschen::V,пыласькыны,мышкылташ
1284,ausziehen::V,кыльыны,кыдашаш
1285,anziehen::V,дӥсяны,чиӓш
1286,sich anziehen::V,дӥсьяськыны,чиӓш
1287,kämmen::V,сынаны,шерӓш
1288,schmücken::V,чеберъяны,цеверемдӓш
1289,sagen::V,шуыны,манаш
1290,sagen::V,шуыны,келесӓш
1291,sagen::V,вераны,манаш
1292,sagen::V,вераны,келесӓш
1293,sprechen::V,вераськыны,манаш
1294,reden::V,вераськыны,шайышташ
1295,sich unterhalten::V,вераськыны,хытыраш
1296,sich unterhalten::V,вераськыны,хытыргаш
1297,fragen::V,юаны,ядаш
1298,bitten::V,курыны,ядаш
1299,erzählen::V,вераны,келесӓш
1300,erzählen::V,мадьыны,келесӓш
1301,mitteilen::V,ивортыны,попаш
1302,mitteilen::V,ивортыны,увертӓш
1303,mitteilen::V,ивортыны,увертӓрӓш
1304,nennen::V,шуыны,лӹмдӓш
1305,rufen::V,ӧтьыны,ӱжӓш
1306,prahlen::V,ушъяськыны,хайзаш
1307,prahlen::V,ушъяськыны,шаргаланаш
1308,übersetzen::V,берыктыны,вашташ
1309,denken::V,малпаны,машанаш
1310,glauben::V,оскыны,ӹнянӓш
1311,bemerken::V,адӟыны,цаклаш
1312,erkennen::V,тодыны,пӓлӓш
1313,begreifen::V,валаны,ынгылаш
1314,verstehen::V,валаны,ынгылаш
1315,lernen::V,дышетскыны,тыменяш
1316,wissen::V,тодыны,пӓлӓш
1317,sich erinnern an::V,тодэ вайыны,ышештӓрӓш
1318,vergessen::V,вунэтыны,монден кодаш
1319,messen::V,мертаны,висӓш
1320,zählen::V,лыдъяны,шотаяш
1321,rechnen::V,лыдъяны,шотаяш
1322,lesen::V,лыдӟыны,лыдаш
1323,malen::V,суреданы,рисуяш
1324,zeichnen::V,суреданы,ыдырка́лаш
1325,schreiben::V,гожъяны,вазаш
1326,besitzen::V,луыны,кы́чаш
1327,kaufen::V,басьтыны,нӓлӓш
1328,verkaufen::V,вузаны,выжалаш
1329,bezahlen::V,тырыны,тӱлӓш
1330,zahlen::V,тырыны,тӱлӓш
1331,beherrschen::V,кузёяськыны,кы́чаш
1332,ertragen::V,чиданы,цӹтӓш
