,Concept_ID,eu,ru
843,warum::FADV,zergatik,почему
844,wieviel::FNUM,zenbat,сколько
845,eins::NUM,bat,один
846,zwei::NUM,bi,два
847,zwei::NUM,biga,два
848,drei::NUM,hiru,три
849,vier::NUM,lau,четыре
850,fünf::NUM,bost,пять
851,sechs::NUM,sei,шесть
852,sieben::NUM,zazpi,семь
853,acht::NUM,zortzi,восемь
854,neun::NUM,bederatzi,девять
855,zehn::NUM,hamar,десять
856,elf::NUM,hamaika,одиннадцать
857,zwölf::NUM,hamabi,двенадцать
858,zwanzig::NUM,hogei,двадцать
859,dreißig::NUM,hogeita hamar,тридцать
860,vierzig::NUM,berrogei,сорок
861,fünfzig::NUM,berrogeita hamar,пятьдесят
862,sechzig::NUM,hirurogei,шестьдесят
863,siebzig::NUM,hirurogeita hamar,семьдесят
864,achtzig::NUM,laurogei,восемьдесят
865,neunzig::NUM,laurogeita hamar,девяносто
866,hundert::NUM,ehun,сто
867,tausend::NUM,mila,тысяча
868,und::CNJ,eta,и
869,oder::CNJ,edo,или
870,oder::CNJ,edo,либо
871,stehen::V,zutik egon,стоять
872,sitzen::V,eserita egon,сидеть
873,liegen::V,etzan,лежать
874,hängen::V,eskegita egon,висеть
875,hängen::V,zintzilik egon,висеть
876,werden::V,bihurtu,стать
877,werden::V,bilakatu,стать
878,passieren::V,pasatu,случиться
879,passieren::V,gertatu,случиться
880,beginnen::V,hasi,начаться
881,enden::V,bukatu,кончиться
882,wechseln::V,aldatu,меняться
883,aufgehen[Sonne]::V,ilki,взойти
884,aufgehen[Sonne]::V,sortu,взойти
885,untergehen[Sonne]::V,sartu,зайти
886,scheinen[Sonne]::V,eguzkia egon,светить
887,donnern::V,trumoia jo,греметь
888,wehen::V,haizea ibili,дуть
889,strömen::V,zorrotadaka isuri,литься
890,fließen::V,isuri,течь
891,sich drehen::V,biratu,вращаться
892,schwanken::V,zabuka ibili,колебаться
893,schwingen::V,kulunkatu,качаться
894,fallen::V,erori,падать
895,brennen::V,sutan egon,гореть
896,rauchen::V,kea bota,дымить
897,regnen::V,euria ari izan,дождить
898,gefrieren::V,izoztu,замерзнуть
899,gefrieren::V,hormatu,замерзнуть
900,tauen::V,gesaldu,таять
901,schmelzen::V,urtu,плавиться
902,trocknen::V,idortu,сохнуть
903,trocknen::V,lehortu,сохнуть
904,sieden::V,irakin,кипеть
905,faulen::V,hirotu,гнить
906,faulen::V,usteldu,гнить
907,verfaulen::V,hirotu,сгнить
908,verfaulen::V,usteldu,сгнить
909,reißen::V,eten,рваться
910,reißen::V,tarrat egin,рваться
911,versinken::V,urperatu,тонуть
912,vergehen::V,iragan,проходить
913,erscheinen::V,agertu,появиться
914,verschwinden::V,desagertu,исчезнуть
915,sinken::V,beheititu,спадать
916,abnehmen::V,gutxitu,уменьшиться
917,abnehmen::V,beheratu,уменьшиться
918,zunehmen::V,gora egin,увеличиваться
919,steigen::V,igo,подниматься
920,wachsen::V,hazi,расти
921,glänzen::V,distiratu,блестеть
922,funkeln::V,izarniatu,сверкать
923,lärmen::V,zarata atera,шуметь
924,läuten::V,jo,звонить
925,läuten::V,hots egin,звонить
926,klingeln::V,txirrina jo,звонить
927,klirren::V,tintin egin,звякать
928,brausen::V,marru egin,бушевать
929,rauschen::V,fir-fir egin,шелестеть
930,klingen::V,soinu egin,звучать
931,bellen::V,zaunkatu,лаять
932,heulen::V,ulu egin,выть
933,heulen::V,uhuri egin,выть
934,blasen::V,ufa egin,дунуть
935,blasen::V,putz egin,дунуть
936,pfeifen::V,txistu egin,свистеть
937,schreien::V,oihu egin,кричать
938,schreien::V,garrasi egin,кричать
939,stöhnen::V,intziri egin,стонать
940,zittern::V,ikara egin,дрожать
941,zittern::V,dar-dar egin,дрожать
942,leben::V,bizi izan,жить
943,geboren werden::V,jaio,родиться
944,atmen::V,hats egin,дышать
945,atmen::V,arnasa egin,дышать
946,trinken::V,edan,пить
947,essen::V,jan,есть
948,essen::V,jan,кушать
949,schlucken::V,irentsi,глотать
950,müde werden::V,unatu,устать
951,müde werden::V,nekatu,устать
952,einschlafen::V,lokartu,заснуть
953,schlafen::V,lo egin,спать
954,aufwachen::V,esnatu,проснуться
955,aufwachen::V,atzarri,проснуться
956,aufstehen::V,jaiki,встать
957,sich erholen::V,atseden egin,отдыхать
958,krank werden::V,gaixotu,заболеть
959,krank sein::V,eri izan,болеть
960,krank sein::V,gaixo izan,болеть
961,schmerzen::V,min egin,болеть
962,husten::V,eztul egin,кашлять
963,genesen::V,osatu,поправиться
964,sterben::V,hil,умереть
965,sterben::V,zendu,умереть
966,umkommen::V,istripuz hil,погибнуть
967,sich bewegen::V,higitu,двигаться
968,sich rühren::V,zirkin egin,шевельнуться
969,sich erheben::V,zutitu,встать
970,sich erheben::V,altxatu,встать
971,sich setzen::V,eseri,сесть
972,sich setzen::V,jesarri,сесть
973,hinfallen::V,erori,упасть
974,laufen::V,ibili,ходить
975,schreiten::V,oinkatu,шагать
976,spazierengehen::V,paseatu,гулять
977,spazierengehen::V,ostera bat egin,гулять
978,eilen::V,lasterkatu,спешить
979,sich beeilen::V,lehiatu,торопиться
980,sausen::V,ziztu bizian joan,мчаться
981,rennen::V,lasterka egin,бегать
982,springen::V,jauzi egin,прыгать
983,klettern::V,igo,лазать
984,schaukeln::V,zabu egin,раскачиваться
985,schaukeln::V,zanbulu egin,раскачиваться
986,kriechen::V,narras egin,ползать
987,schwimmen::V,igerikatu,плавать
988,schwimmen::V,igeri egin,плавать
989,tauchen::V,murgildu,нырять
990,tauchen::V,pulunpatu,нырять
991,rudern::V,bogatu,грести
992,rudern::V,arraun egin,грести
993,fahren::V,joan,ехать
994,fliegen::V,hegaldatu,летать
995,fliegen::V,hegan egin,летать
996,gehen::V,joan,идти
997,weggehen::V,alde egin,уйти
998,abfahren::V,abiatu,отправиться
999,anhalten::V,geratu,остановиться
1000,anhalten::V,gelditu,остановиться
1001,hineingehen::V,sartu,входить
1002,eintreten::V,sartu,войти
1003,kommen::V,etorri,прийти
1004,ankommen::V,heldu,прибыть
1005,ankommen::V,iritsi,прибыть
1006,zurückkommen::V,itzuli,возвратиться
1007,bleiben::V,gelditu,остаться
1008,warten::V,itxaron,ждать
1009,warten::V,zain egon,ждать
1010,erwarten::V,iguriki,ожидать
1011,suchen::V,bilatu,искать
1012,finden::V,idoro,найти
1013,finden::V,aurkitu,найти
1014,versuchen::V,saiatu,пытаться
1015,versuchen::V,ahalegindu,пытаться
1016,vorbereiten::V,gertatu,подготовить
1017,lieben::V,maitatu,любить
1018,lieben::V,maite izan,любить
1019,mögen::V,laket izan,любить
1020,mögen::V,atsegin izan,любить
1021,lachen::V,irri egin,смеяться
1022,lachen::V,barre egin,смеяться
1023,rühren::V,hunkitu,растрогать
1024,weinen::V,negar egin,плакать
1025,schimpfen::V,erneguka ari izan,ругаться
1026,sich ärgern::V,ernegatu,сердиться
1027,sich ärgern::V,haserretu,сердиться
1028,sich fürchten::V,beldur izan,бояться
1029,fürchten::V,beldur izan,бояться
1030,fliehen::V,ihes egin,убегать
1031,flüchten::V,ihes egin,убежать
1032,sehen::V,ikusi,видеть
1033,anschauen::V,begietsi,посмотреть
1034,ansehen::V,begiratu,смотреть
1035,hören::V,aditu,слышать
1036,zuhören::V,entzun,слушать
1037,probieren::V,dastatu,пробовать
1038,riechen::V,usnatu,нюхать
1039,riechen::V,usaindu,нюхать
1040,fühlen::V,sentitu,чувствовать
1041,scheinen::V,iruditu,казаться
1042,scheinen::V,begitandu,казаться
1043,zu sehen sein::V,azaldu,виднеться
1044,vernehmen::V,aditu,услышать
1045,frieren::V,hotz izan,мерзнуть
1046,tun::V,egin,делать
1047,können::V,ahal izan,мочь
1048,können::V,ahal izan,уметь
1049,wollen::V,nahi izan,хотеть
1050,anfangen::V,hasi,начать
1051,beenden::V,bukatu,закончить
1052,aufhören::V,utzi,перестать
1053,gelingen::V,lortu,удаться
1054,geraten::V,heldu,оказаться
1055,öffnen::V,ireki,открыть
1056,öffnen::V,zabaldu,открыть
1057,schließen::V,itxi,закрыть
1058,stellen::V,ipini,поставить
1059,setzen::V,jesarri,посадить
1060,legen::V,jarri,класть
1061,berühren::V,ukitu,трогать
1062,verbinden::V,uztartu,связать
1063,bedecken::V,estali,покрыть
1064,aufhängen::V,eseki,повесить
1065,aufhängen::V,eskegi,повесить
1066,anzünden::V,piztu,зажечь
1067,aufheben::V,jaso,поднять
1068,zurücklassen::V,atzean utzi,оставить
1069,verlieren::V,galdu,потерять
1070,fallen lassen::V,erortzen utzi,уронить
1071,machen::V,egin,сделать
1072,herstellen::V,ekoiztu,изготовить
1073,bauen::V,eraiki,строить
1074,reparieren::V,konpondu,чинить
1075,verbessern::V,hobetu,улучшить
1076,ändern::V,mudatu,изменить
1077,graben::V,aitzurtu,копать
1078,beugen::V,makurtu,согнуть
1079,biegen::V,malgutu,погнуть
1080,biegen::V,makolatu,погнуть
1081,drehen::V,jiratu,вертеть
1082,wenden::V,bihurtu,повернуть
1083,umdrehen::V,biratu,перевернуть
1084,umdrehen::V,alderantzikatu,перевернуть
1085,heben::V,jaso,поднимать
1086,heben::V,goratu,поднимать
1087,hochheben::V,goratu,поднять
1088,hochheben::V,altxatu,поднять
1089,ergreifen::V,oratu,схватить
1090,halten::V,eutsi,держать
1091,drücken::V,sakatu,нажимать
1092,schieben::V,bultzatu,толкать
1093,kratzen::V,hatz egin,скрести
1094,kratzen::V,hazka egin,скрести
1095,lecken::V,miaztu,лизать
1096,lecken::V,lamikatu,лизать
1097,beißen::V,hozka egin,кусать
1098,beißen::V,ausiki egin,кусать
1099,abreißen::V,kendu,оторвать
1100,abschneiden::V,moztu,отрезать
1101,abschneiden::V,pikatu,отрезать
1102,binden::V,lotu,вязать
1103,binden::V,estekatu,вязать
1104,stecken::V,sartu,воткнуть
1105,brechen::V,apurtu,сломать
1106,klopfen::V,jo,стучать
1107,hauen::V,jo,бить
1108,kleben::V,itsatsi,клеить
1109,reiben::V,igurtzi,тереть
1110,streichen::V,igurtzi,намазать
1111,schleifen::V,zorroztu,точить
1112,schneiden::V,moztu,резать
1113,rütteln::V,astindu,шатать
1114,rütteln::V,inarrosi,шатать
1115,schütteln::V,astindu,трясти
1116,schütteln::V,inarrosi,трясти
1117,schwenken::V,zabukatu,махать
1118,schütten::V,isuri,налить
1119,füllen::V,bete,наполнить
1120,einwickeln::V,bildu,завернуть
1121,tragen::V,eroan,нести
1122,tragen::V,eraman,нести
1123,schleppen::V,narrastu,тащить
1124,schleppen::V,herrestatu,тащить
1125,ziehen::V,tira egin,тянуть
1126,aufbewahren::V,gorde,хранить
1127,werfen::V,jaurti,бросать
1128,werfen::V,aurtiki,бросать
1129,fangen::V,atzeman,ловить
1130,packen::V,heldu,схватить
1131,verstecken::V,ostendu,спрятать
1132,verstecken::V,ezkutatu,спрятать
1133,teilen::V,zatitu,разделить
1134,schicken::V,bidali,посылать
1135,bringen::V,ekarri,принести
1136,hinzufügen::V,eratxiki,добавить
1137,hinzufügen::V,gaineratu,добавить
1138,bekommen::V,jaso,достать
1139,erhalten::V,jaso,получить
1140,nehmen::V,hartu,взять
1141,wählen::V,hautatu,выбрать
1142,wählen::V,aukeratu,выбрать
1143,auswählen::V,hautatu,отобрать
1144,auswählen::V,aukeratu,отобрать
1145,bewahren::V,begiratu,сохранить
1146,behindern::V,oztopatu,препятствовать
1147,verderben::V,hondatu,испортить
1148,beschädigen::V,akastu,повредить
1149,zerbrechen::V,apurtu,разбить
1150,zerreißen::V,zarratatu,разорвать
1151,zerstören::V,suntsitu,разрушить
1152,verbrennen::V,erre,сжечь
1153,verbrennen::V,kiskali,сжечь
1154,geben::V,eman,дать
1155,reichen::V,luzatu,передать
1156,reichen::V,helarazi,передать
1157,schenken::V,oparitu,дарить
1158,versprechen::V,agindu,обещать
1159,wünschen::V,opatu,желать
1160,wünschen::V,opetsi,желать
1161,loben::V,laudatu,хвалить
1162,loben::V,goraipatu,хвалить
1163,küssen::V,musu eman,целовать
1164,wiegen::V,kulunkatu,качать
1165,zudecken::V,estali,накрыть
1166,wecken::V,esnatu,разбудить
1167,wecken::V,iratzartu,разбудить
1168,zeigen::V,erakutsi,показать
1169,führen::V,gidatu,вести
1170,lehren::V,irakatsi,учить
1171,unterrichten::V,eskolak eman,преподавать
1172,aufziehen::V,hazi,воспитать
1173,leiten::V,arteztu,руководить
1174,antreiben::V,bulkatu,подгонять
1175,lassen::V,-arazi,заставить
1176,einladen::V,gonbidatu,пригласить
1177,vereinigen::V,batu,объединить
1178,vereinigen::V,bateratu,объединить
1179,besuchen::V,ikustatu,посетить
1180,treffen::V,topatu,встретить
1181,sich versammeln::V,bildu,собраться
1182,spielen::V,jolastu,играть
1183,singen::V,abestu,петь
1184,singen::V,kantatu,петь
1185,tanzen::V,dantzatu,плясать
1186,tanzen::V,dantzatu,танцевать
1187,tanzen::V,dantzan egin,плясать
1188,tanzen::V,dantzan egin,танцевать
1189,sich trennen::V,banandu,расстаться
1190,verlassen::V,utzietsi,покинуть
1191,retten::V,salbatu,спасти
1192,retten::V,gaizkatu,спасти
1193,bewachen::V,jagon,охранять
1194,bewachen::V,zaindu,охранять
1195,schützen::V,babestu,уберегать
1196,schützen::V,gerizatu,уберегать
1197,verteidigen::V,aldeztu,защитить
1198,sich schlagen::V,elkar jo,драться
1199,sich schlagen::V,elkar borrokatu,драться
1200,schießen::V,tiro egin,стрелять
1201,siegen::V,irabazi,победить
1202,ärgern::V,ernegatu,сердить
1203,ärgern::V,haserretu,сердить
1204,schlagen::V,jo,ударить
1205,schlagen::V,erauntsi,ударить
1206,treten::V,zapaldu,пинать
1207,treten::V,ostiaktu,пинать
1208,stechen::V,sastatu,уколоть
1209,stoßen::V,bultzatu,толкнуть
1210,stehlen::V,ostu,украсть
1211,stehlen::V,lapurtu,украсть
1212,stören::V,galarazi,помешать
1213,belästigen::V,gohaindu,надоедать
1214,belästigen::V,alamena eman,надоедать
1215,verbergen::V,ezkutatu,скрыть
1216,täuschen::V,tronpatu,обмануть
1217,täuschen::V,engainatu,обмануть
1218,betrügen::V,iruzurtu,смошенничать
1219,töten::V,hil,убить
1220,töten::V,heriotza eman,убить
1221,wohnen::V,bizi izan,проживать
1222,arbeiten::V,lan egin,работать
1223,arbeiten::V,behar egin,работать
1224,sammeln::V,bildu,собрать
1225,sammeln::V,bildumatu,собрать
1226,pflücken::V,batu,рвать
1227,pflücken::V,batu,срывать
1228,pflücken::V,bildu,рвать
1229,pflücken::V,bildu,срывать
1230,jagen::V,ehizatu,охотиться
1231,fischen::V,arrantzatu,рыбачить
1232,fischen::V,arrantza egin,рыбачить
1233,fassen::V,harrapatu,поймать
1234,hüten::V,begiratu,пасти
1235,treiben::V,bultza egin,гнать
1236,anbinden::V,estekatu,привязать
1237,füttern::V,bazkatu,кормить
1238,melken::V,jetzi,доить
1239,hacken::V,xehatu,рубить
1240,gießen::V,isuri,полить
1241,reifen::V,heldu,созреть
1242,reifen::V,zoritu,созреть
1243,zubereiten::V,prestatu,приготовить
1244,kochen::V,egosi,варить
1245,backen::V,labean egin,печь
1246,braten::V,erregosi,жарить
1247,umrühren::V,eragin,перемешать
1248,stricken::V,trikotatu,вязать
1249,stricken::V,puntu egin,вязать
1250,nähen::V,josi,шить
1251,färben::V,tindatu,покрасить
1252,reinigen::V,ikuzi,очистить
1253,reinigen::V,garbitu,очистить
1254,waschen::V,xahutu,стирать
1255,waschen::V,garbitu,стирать
1256,abwischen::V,xukatu,вытереть
1257,spülen::V,irakutzi,полоскать
1258,fegen::V,erraztatu,подметать
1259,kehren::V,isastu,мести
1260,baden::V,bainatu,купаться
1261,baden::V,bainua hartu,купаться
1262,sich waschen::V,burua garbitu,мыться
1263,ausziehen::V,erantzi,снять
1264,anziehen::V,jantzi,надеть
1265,sich anziehen::V,jantzi,одеться
1266,kämmen::V,orraztu,причесать
1267,schmücken::V,apaindu,украсить
1268,sagen::V,esan,сказать
1269,sprechen::V,mintzatu,говорить
1270,sprechen::V,hitz egin,говорить
1271,reden::V,hitz egin,разговаривать
1272,sich unterhalten::V,solastu,беседовать
1273,sich unterhalten::V,solas egin,беседовать
1274,fragen::V,galdetu,спросить
1275,bitten::V,eskatu,просить
1276,bitten::V,galdegin,просить
1277,erzählen::V,edestu,рассказать
1278,erzählen::V,kontatu,рассказать
1279,mitteilen::V,jakinarazi,сообщить
1280,nennen::V,izena eman,назвать
1281,rufen::V,dei egin,звать
1282,prahlen::V,harrokerian ibili,хвастаться
1283,prahlen::V,ahoberokeriak esan,хвастаться
1284,übersetzen::V,itzuli,перевести
1285,denken::V,pentsatu,думать
1286,denken::V,gogoeta egin,думать
1287,glauben::V,sinetsi,верить
1288,bemerken::V,ohartu,заметить
1289,bemerken::V,konturatu,заметить
1290,erkennen::V,ezagutu,узнать
1291,erkennen::V,antzeman,узнать
1292,begreifen::V,ulertu,понять
1293,begreifen::V,ulertu,постичь
1294,verstehen::V,aditu,услышать
1295,lernen::V,ikasi,учиться
1296,wissen::V,jakin,знать
1297,sich erinnern an::V,gogoratu,вспомнить
1298,sich erinnern an::V,gogoan izan,вспомнить
1299,vergessen::V,ahaztu,забыть
1300,vergessen::V,ahantzi,забыть
1301,messen::V,neurtu,мерить
1302,zählen::V,zenbatu,считать
1303,zählen::V,kopuratu,считать
1304,rechnen::V,kalkulatu,считать
1305,lesen::V,irakurri,читать
1306,malen::V,margotu,рисовать
1307,zeichnen::V,marraztu,рисовать
1308,schreiben::V,idatzi,писать
1309,besitzen::V,ukan,иметь
1310,besitzen::V,eduki,иметь
1311,kaufen::V,erosi,купить
1312,verkaufen::V,saldu,продать
1313,bezahlen::V,ordaindu,заплатить
1314,zahlen::V,ordaindu,платить
1315,beherrschen::V,menpean izan,владеть
1316,ertragen::V,jasan,вытерпеть
1317,ertragen::V,pairatu,вытерпеть
