,Concept_ID,hy,mhr
687,faul::A,ծույլ,його
688,fleißig::A,ջանասեր,ты́ршыше
689,fleißig::A,փութաջան,ты́ршыше
690,geizig::A,ագահ,чаҥга́
691,geizig::A,կծծի,чаҥга́
692,klug::A,խելոք,уша́н
693,klug::A,ընդունակ,уша́н
694,geschickt::A,ճարտար,уста́
695,lieb::A,սիրելի,ала́л
696,lustig::A,զվարթ,весела́
697,sanft::A,հեզ,ны́жылге
698,hungrig::A,քաղցած,шу́жышо
699,krank::A,հիվանդ,че́рле
700,nackt::A,մերկ,чарама́т
701,traurig::A,տխուր,ойга́н
702,lebendig::A,կենդանի,и́лыше
703,gut::A,լավ,сай
704,schlecht::A,վատ,уда́
705,schlecht::A,վատ,шӱ́кшӧ
706,richtig::A,ձիշտ,чы́нле
707,schlimm::A,լղրճուկ,аля́к
708,schlimm::A,լղրճուկ,тыра́н
709,wahr::A,ճիշտ,чы́нле
710,wahr::A,ճիշտ,настоя́щий
711,wahr::A,իրական,чы́нле
712,wahr::A,իրական,настоя́щий
713,alt::A,հին,то́што
714,neu::A,նոր,у
715,ehemalig::A,նախկին,о́нчычсо
716,ehemalig::A,նախկին,онда́кысе
717,alt[Lebewesen]::A,ծեր,шо́нто
718,alt[Lebewesen]::A,պառավ,шо́нто
719,jung::A,մատաղ,са́мырык
720,arm::A,աղքատ,нужна́
721,reich::A,հարուստ,поя́н
722,bekannt::A,ծանոթ,па́лыме
723,berühmt::A,հայտնի,лӱ́млӧ
724,berühmt::A,հռչակավոր,лӱ́млӧ
725,fremd::A,օտար,йот
726,verschieden::A,տարբեր,тӱ́рлӧ
727,nah::A,մոտ,ли́шыл
728,nah::A,մերձ,ли́шыл
729,fern::A,հեռավոր,тора́
730,fern::A,հեռավոր,мӱ́ндыр
731,linker::A,ձախ,шола́
732,rechter::A,աջ,пурла́
733,anderer::A,այլ,вес
734,anderer::A,այլ,мо́ло
735,anderer::A,ուրիշ,вес
736,anderer::A,ուրիշ,мо́ло
737,erster::A,առաջին,и́кымше
738,zweiter::A,երկրորդ,ко́кымшо
739,dritter::A,երրորդ,ку́мшо
740,letzter::A,վերջին,пыта́ртыш
741,allein::ADV,միայնակ,шкет
742,auf einmal::ADV,միասնաբար,икана́ште
743,zusammen::ADV,միասին,пырля́
744,zusammen::ADV,իրար հետ,пырля́
745,lange::ADV,երկար ժամանակ,кужу́н
746,plötzlich::ADV,հանկարծ,кенета́
747,sofort::ADV,իսկույն,кызыта́к
748,später::ADV,ավելի ուշ,варара́к
749,später::ADV,հետո,варара́к
750,jetzt::ADV,այժմ,ы́нде
751,jetzt::ADV,այժմ,кы́зыт
752,heute::ADV,այսօր,та́че
753,morgen::ADV,վաղը,эрла́
754,bald::ADV,շուտով,вашке́
755,dann::ADV,ապա,вара́
756,dann::ADV,հետո,вара́
757,gestern::ADV,երեկ,теҥге́че
758,einst::ADV,հին ատեն,икана́
759,damals::ADV,ատէնին,туна́м
760,danach::ADV,ապա,вара́
761,danach::ADV,այն ժամանակ,вара́
762,vorher::ADV,առաջ,о́нчыч
763,zuerst::ADV,նախ,онда́к
764,einmal::ADV,մի անգամ,икана́
765,manchmal::ADV,երբեմն,ка́шын
766,manchmal::ADV,երբեմն,кокла́н
767,oft::ADV,հաճախ,чӱ́чкыдын
768,immer::ADV,միշտ,эре́
769,immer::ADV,միշտ,ту́тыш
770,niemals::ADV,երբեք,ок нигуна́м
771,hier::ADV,այստեղ,ты́ште
772,hierhin::ADV,այստեղ,ты́шке
773,hierhin::ADV,այստեղ,тыш
774,von hier::ADV,այդտեղից,тыше́ч
775,von hier::ADV,այդտեղից,тыве́ч
776,dort::ADV,այնտեղ,ту́што
777,dorthin::ADV,այնտեղ,туш
778,dorthin::ADV,այնտեղ,ту́шко
779,geradeaus::ADV,ուղիղ,вик
780,vorwärts::ADV,առաջ,о́нчыко
781,rückwärts::ADV,դեպի ետ,шеҥге́к
782,zurück::ADV,ետ,мӧҥге́ш
783,unten::ADV,ներքեւում,ӱ́лнӧ
784,unten::ADV,ներքեւում,йыма́лне
785,hinab::ADV,ներքեւ,йыма́к
786,oben::ADV,վերեւում,кӱ́шнӧ
787,oben::ADV,վերեւում,ӱмба́лне
788,hinauf::ADV,վերեւ,кӱ́ш
789,hinauf::ADV,վերեւ,кӱ́шкӧ
790,überall::ADV,ամենուր,чыла́ вере́
791,nicht::ADV,չէ,ок
792,nicht::ADV,չէ,о́геш
793,ein wenig::ADV,մի քիչ,изи́ш
794,kaum::ADV,հազիվ,пыкше́
795,sehr::ADV,շատ,чот
796,so::ADV,այդպես,тыге́
797,noch::ADV,դեռ,а́ле
798,nur::ADV,միայն,гына́
799,schon::ADV,արդեն,ы́нде
800,wieder::ADV,նորից,ада́к
801,wieder::ADV,դարձյալ,ада́к
802,vergebens::ADV,իզուր,ара́м
803,vor::PRP,դիմացը,о́нчыч
804,hinter::PRP,ետեւը,шеҥге́лне
805,unter::PRP,տակ,йыма́лне
806,durch::PRP,միջով,вошт
807,neben::PRP,քովը,вокте́н
808,zwischen::PRP,միջեւ,кокла́ште
809,wegen::PRP,պատճառով,верч
810,wegen::PRP,շնորհից,верч
811,dies::PRN,սա,ти́де
812,dies::PRN,այս,ти́де
813,das::PRN,դա,са́де
814,das::PRN,այդ,са́де
815,alles::PRN,ամեն ինչ,чыла́
816,ich::PRN,ես,мый
817,du::PRN,դու,тый
818,er::PRN,նա,ту́до
819,wir::PRN,մենք,ме
820,ihr::PRN,դուք,те
821,sie::PRN,նրանք,ну́но
822,was::FPRN,ինչ,мо
823,wer::FPRN,ով,кӧ
824,wo::FADV,ուր,куша́н
825,wo::FADV,որտեղ,куша́н
826,wohin::FADV,դեպի ուր,куш
827,wohin::FADV,դեպի ուր,ку́шко
828,wie::FADV,ինչպես,кузе́
829,warum::FADV,ինչու,мо
830,warum::FADV,ինչու,мола́н
831,wieviel::FNUM,որչափ,куна́р
832,eins::NUM,մեկ,ик
833,zwei::NUM,երկու,ко́кыт
834,drei::NUM,երեք,кум
835,vier::NUM,չորս,ныл
836,fünf::NUM,հինգ,вич
837,sechs::NUM,վեց,куд
838,sieben::NUM,յոթ,шым
839,acht::NUM,ութ,канда́ш
840,neun::NUM,ինը,инде́ш
841,zehn::NUM,տասը,лу
842,elf::NUM,տասնմեկ,лати́к
843,zwölf::NUM,տասներկու,латко́к
844,zwanzig::NUM,քսան,ко́ло
845,dreißig::NUM,երեսուն,ку́мло
846,vierzig::NUM,քառասուն,ны́лле
847,fünfzig::NUM,հիսուն,ви́тле
848,sechzig::NUM,վաթսուն,ку́дло
849,siebzig::NUM,յոթանասուն,шы́мле
850,achtzig::NUM,ութսուն,канда́шле
851,neunzig::NUM,իննսուն,инде́шле
852,hundert::NUM,հարյուր,шӱ́дӧ
853,tausend::NUM,հազար,тӱже́м
854,und::CNJ,ու,да
855,und::CNJ,ու,ден
856,oder::CNJ,կամ,я
857,oder::CNJ,կամ,а́ле
858,stehen::V,կանգնել,шога́ш
859,sitzen::V,նստել,шинча́ш
860,liegen::V,ստել,кия́ш
861,hängen::V,կախվել,кеча́ш
862,werden::V,դառնալ,лия́ш
863,passieren::V,պատահել,лия́ш
864,beginnen::V,սկսվել,тӱҥгала́ш
865,enden::V,վերջանալ,пыта́ш
866,wechseln::V,փոխվել,вашталта́ш
867,aufgehen[Sonne]::V,բարձրանալ,лекта́ш
868,aufgehen[Sonne]::V,ելնել ,лекта́ш
869,untergehen[Sonne]::V,մտնել,шинча́ш
870,scheinen[Sonne]::V,շողալ,волгалта́ш
871,scheinen[Sonne]::V,փայլել,волгалта́ш
872,donnern::V,որոտալ,кӱдырта́ш
873,donnern::V,որոտալ,сургалта́ш
874,wehen::V,փչել,пуа́ш
875,strömen::V,հոսել,шийалтара́ш
876,fließen::V,հոսել,йога́ш
877,sich drehen::V,պտտվել,пӧрда́ш
878,schwanken::V,տատանվել,лӱҥга́ш
879,schwanken::V,տատանվել,тайныла́ш
880,schwingen::V,ճոճվել,рӱпшалта́ш
881,fallen::V,ընկնել,воза́ш
882,fallen::V,ընկնել,йӧрла́ш
883,brennen::V,այրվել,йӱла́ш
884,rauchen::V,ծխել,шикша́ш
885,regnen::V,անձրեւ գալ,йӱра́ш
886,gefrieren::V,սառչել,кылма́ш
887,gefrieren::V,սառչել,ияҥа́ш
888,tauen::V,լկիլ,шула́ш
889,schmelzen::V,հալիլ,лева́ш
890,trocknen::V,չորանալ,кошка́ш
891,sieden::V,եռալ,шола́ш
892,faulen::V,փտել,шӱя́ш
893,verfaulen::V,նեխել,шӱйы́н шуа́ш
894,reißen::V,պատռվել,кӱрла́ш
895,reißen::V,ճղվել,кӱрла́ш
896,versinken::V,սուզվել,пуре́н кая́ш
897,vergehen::V,անցնել ,эрте́н кая́ш
898,erscheinen::V,հայտնվել,толы́н лекта́ш
899,erscheinen::V,երեւալ,толы́н лекта́ш
900,verschwinden::V,անհետանալ,йома́ш
901,sinken::V,ընկնել,пуча́ш
902,abnehmen::V,փոքրանալ,пуча́ш
903,zunehmen::V,մեծանալ,шукема́ш
904,steigen::V,բարձրանալ,нӧлталта́ш
905,wachsen::V,աճել,кушка́ш
906,glänzen::V,նշուլել,йылгыжа́ш
907,glänzen::V,փայլիլ,йылгыжа́ш
908,funkeln::V,փայլատակել,чолга́ш
909,lärmen::V,աղմուկ հանել,рӱшка́ш
910,läuten::V,զնգալ,мура́ш
911,klingeln::V,զնգալ,йыҥгырта́ш
912,klirren::V,զնգզնգալ,чылдыртата́ш
913,brausen::V,մոլեգնել,лӱшка́ш
914,rauschen::V,սոսափել,лыжга́ш
915,klingen::V,հնչել,йоҥга́ш
916,bellen::V,հաչել,опта́ш
917,heulen::V,ոռնալ ,урмыжа́ш
918,blasen::V,փչել ,пуала́ш
919,pfeifen::V,սուլել,шӱ́шкаш
920,schreien::V,գոռալ ,кычкыра́ш
921,stöhnen::V,տնքալ,йыҥыса́ш
922,zittern::V,դողալ,чытыра́ш
923,leben::V,ապրել,ила́ш
924,geboren werden::V,ծնվել,шоча́ш
925,atmen::V,շնչել,шӱла́ш
926,trinken::V,խմել,йӱа́ш
927,essen::V,ուտել,кочка́ш
928,schlucken::V,կլանել,нела́ш
929,schlucken::V,կուլ տալ,нела́ш
930,müde werden::V,հոգնել,ноя́ш
931,einschlafen::V,քուն մտնել,мале́н колта́ш
932,schlafen::V,քնել,мала́ш
933,aufwachen::V,արթննալ,помыжалта́ш
934,aufstehen::V,ելլել,кынела́ш
935,sich erholen::V,հանգստանալ,кана́ш
936,krank werden::V,հիւանդանալ,черлане́н воза́ш
937,krank sein::V,հիվանդ լինել,черлане́н кия́ш
938,schmerzen::V,ցավել,коршта́ш
939,husten::V,հազալ,кокыра́ш
940,genesen::V,ապաքինվել,тӱрла́ш
941,genesen::V,ապաքինվել,тазаҥа́ш
942,sterben::V,մեռնել,кола́ш
943,sterben::V,վախճանվել,кола́ш
944,umkommen::V,կործանվել,вуй йома́ш
945,sich bewegen::V,ընթանալ,кошта́ш
946,sich rühren::V,շարժվել,тарвана́ш
947,sich erheben::V,կանգնել,кынела́ш
948,sich erheben::V,վեր կենալ,кынела́ш
949,sich setzen::V,նստել,шинча́ш
950,hinfallen::V,ընկնել,йӧрла́ш
951,laufen::V,քայլել,кошта́ш
952,schreiten::V,ճեմել,ошкыла́ш
953,spazierengehen::V,շրջագայել,гуля́яш
954,eilen::V,շտապել,вашка́ш
955,sich beeilen::V,շտապել ,вашкешта́ш
956,sausen::V,սլանալ,юлтка́ш
957,rennen::V,վազել,куржтала́ш
958,springen::V,ցատկել,тӧршта́ш
959,klettern::V,մագլցել,кӱза́ш
960,schaukeln::V,ճոճվել,лӱҥгалта́ш
961,schaukeln::V,օրորվել,лӱҥгалта́ш
962,kriechen::V,սողալ,нушка́ш
963,schwimmen::V,լողալ,ия́ш
964,tauchen::V,սուզվել,шуҥгалта́ш
965,rudern::V,թիավարել,удыра́ш
966,fahren::V,ընթանալ,кудала́ш
967,fliegen::V,թռչել,чоҥешта́ш
968,gehen::V,գնալ,кая́ш
969,weggehen::V,հեռանալ,кораҥа́ш
970,abfahren::V,ճանապարհվել,лекта́ш
971,anhalten::V,կանգնել,чарна́ш
972,hineingehen::V,մտնել,пура́ш
973,eintreten::V,մտնել,пура́ш
974,kommen::V,գալ,тола́ш
975,ankommen::V,ժամանել,шуа́ш
976,zurückkommen::V,վերադառնալ,пӧртыла́ш
977,bleiben::V,մնալ,кода́ш
978,warten::V,սպասել,вуча́ш
979,erwarten::V,սպասել,вуча́ш
980,suchen::V,որոնել,кычала́ш
981,finden::V,գտնել,муа́ш
982,versuchen::V,փորձել,толаша́ш
983,vorbereiten::V,պատրաստել,ямдыла́ш
984,lieben::V,սիրել,йӧрата́ш
985,mögen::V,հավանել,йӧрата́ш
986,mögen::V,սիրել,йӧрата́ш
987,lachen::V,ծիծաղել,воштыла́ш
988,rühren::V,հուզել,ку́мыл тарвата́ш
989,weinen::V,լալ,шорта́ш
990,schimpfen::V,տրտնջալ,каргаша́ш
991,schimpfen::V,քրթմնջել,каргаша́ш
992,sich ärgern::V,զայրանալ,сыра́ш
993,sich fürchten::V,վախնալ,лӱда́ш
994,fürchten::V,վախենալ,лӱда́ш
995,fliehen::V,փախչել,куржа́ш
996,flüchten::V,փախչել,куржа́ш
997,sehen::V,տեսնել,ужа́ш
998,anschauen::V,դիտել,онча́ш
999,ansehen::V,նայել,эскера́ш
1000,hören::V,լսել,кола́ш
1001,zuhören::V,ունկնդրել,колышта́ш
1002,probieren::V,համը տեսել,тамла́ш
1003,riechen::V,հոտ առնել,ӱпшынча́ш
1004,fühlen::V,զգալ,шижа́ш
1005,scheinen::V,երեւալ,чуча́ш
1006,zu sehen sein::V,երեւալ,коя́ш
1007,vernehmen::V,իմանալ ,кола́ш
1008,frieren::V,մրսել,кылма́ш
1009,tun::V,անել,ышта́ш
1010,können::V,կարողանալ,мошта́ш
1011,wollen::V,ուզել,тӱна́ш
1012,wollen::V,ցանկանալ,тӱна́ш
1013,anfangen::V,սկսել,тӱҥала́ш
1014,beenden::V,վերջացնել,пытара́ш
1015,aufhören::V,դադարել,чарна́ш
1016,gelingen::V,հաջողվել,сай лекта́ш
1017,gelingen::V,գլուխ գալ,сай лекта́ш
1018,geraten::V,ստացվել,лекта́ш
1019,öffnen::V,բաց անել,поча́ш
1020,schließen::V,փակել ,петыра́ш
1021,stellen::V,դնել,шында́ш
1022,setzen::V,նստեցնել,шында́ш
1023,legen::V,դնել,опта́ш
1024,legen::V,դնել,пышта́ш
1025,berühren::V,դիպչել,тӱка́ш
1026,berühren::V,շոշափել,тӱка́ш
1027,verbinden::V,շաղկապել,пида́ш
1028,bedecken::V,ծածկել,леведа́ш
1029,aufhängen::V,կախել,сака́ш
1030,anzünden::V,վառել,чӱкта́ш
1031,aufheben::V,վերցնել,нӧлтала́ш
1032,zurücklassen::V,թողնել,кода́ш
1033,verlieren::V,կորցնել,йомдара́ш
1034,fallen lassen::V,գցել,воза́ш
1035,machen::V,անել,ышта́ш
1036,herstellen::V,արտադրել,ямдыла́ш
1037,bauen::V,կառուցել,чоҥа́ш
1038,reparieren::V,նորոգել,ачала́ш
1039,verbessern::V,բարելավել,саемда́ш
1040,ändern::V,փոխել,весемда́ш
1041,graben::V,փորել,кӱнча́ш
1042,beugen::V,ծռել,пӱгырта́ш
1043,biegen::V,թեքել,лывырта́ш
1044,drehen::V,ոլորել,пӱтыра́ш
1045,wenden::V,պտտել,ирала́ш
1046,umdrehen::V,շրջել,савырала́ш
1047,heben::V,բարձրացնել,нӧлта́ш
1048,hochheben::V,բարձրացնել,нӧлта́ш
1049,ergreifen::V,վարակվել,руалта́ш
1050,halten::V,բռնել,куча́ш
1051,drücken::V,ճնշել,иша́ш
1052,drücken::V,ճնշել,темда́ш
1053,schieben::V,հրել,шӱкала́ш
1054,kratzen::V,քերել,удыра́ш
1055,lecken::V,լիզել,нула́ш
1056,beißen::V,կծել,пура́ш
1057,abreißen::V,պոկել,кӱрла́ш
1058,abschneiden::V,կտրել ,пӱчка́ш
1059,binden::V,կապել,кылда́ш
1060,stecken::V,խրել,шуралта́ш
1061,brechen::V,կոտրել ,тодышта́ш
1062,klopfen::V,թակել,кыра́ш
1063,hauen::V,ծեծել,тӱя́ш
1064,kleben::V,կպցնել,клеитла́ш
1065,reiben::V,շփել,йыга́ш
1066,reiben::V,շփել,туржала́ш
1067,streichen::V,վրան քսել,шӱра́ш
1068,schleifen::V,սրել ,шума́ш
1069,schleifen::V,սրել ,яна́ш
1070,schneiden::V,կտրել,пӱчка́ш
1071,rütteln::V,ցնցել,рӱза́ш
1072,schütteln::V,թափահարել,почка́ш
1073,schwenken::V,ճոճել,рӱза́ш
1074,schütten::V,լցնել,опта́ш
1075,füllen::V,լիքը լցնել,тема́ш
1076,einwickeln::V,փաթաթել,вӱдыла́ш
1077,tragen::V,կրել,нумала́ш
1078,tragen::V,տանել,нумала́ш
1079,schleppen::V,քաշել,шӱдыра́ш
1080,ziehen::V,ձգել,шупша́ш
1081,ziehen::V,քաշել,шупша́ш
1082,aufbewahren::V,պահել ,арала́ш
1083,werfen::V,նետել,шуа́ш
1084,werfen::V,նետել,кышка́ш
1085,packen::V,հափշտակել,руалта́ш
1086,verstecken::V,ծածկել,тоя́ш
1087,teilen::V,բաժանել,пӧла́ш
1088,schicken::V,ուղարկել,колта́ш
1089,bringen::V,բերել,конда́ш
1090,hinzufügen::V,ավելացնել,ешара́ш
1091,bekommen::V,հայթայթել,нала́ш
1092,erhalten::V,ստանալ,нала́ш
1093,nehmen::V,վերցնել,нала́ш
1094,wählen::V,ընտրել,сайла́ш
1095,auswählen::V,գերադասել,таҥгла́ш
1096,bewahren::V,պահպանել,сакла́ш
1097,behindern::V,խոչընդոտել,чаракла́ш
1098,verderben::V,փչացնել,пужа́ш
1099,beschädigen::V,վնասել,пужа́ш
1100,zerbrechen::V,ջարդել,пудырта́ш
1101,zerbrechen::V,կոտրել,пудырта́ш
1102,zerreißen::V,պատռել,кӱрла́ш
1103,zerstören::V,քանդել,шалата́ш
1104,verbrennen::V,այրել,йӱлата́ш
1105,geben::V,տալ,пуа́ш
1106,reichen::V,հանձնել,пуа́ш
1107,schenken::V,նվիրել,пӧлекла́ш
1108,versprechen::V,խոստանալ,сӧра́ш
1109,wünschen::V,մաղթել,тылана́ш
1110,loben::V,գովել,мокта́ш
1111,küssen::V,համբուրել,шупшала́ш
1112,wiegen::V,օրորել,рӱпша́ш
1113,zudecken::V,վրան գցել,леведа́ш
1114,wecken::V,զարթնեցնել,помыжалтара́ш
1115,zeigen::V,ցույց տալ,ончыкта́ш
1116,führen::V,ուղեկցել,вӱда́ш
1117,lehren::V,սովորեցնել,туныкта́ш
1118,unterrichten::V,ավանդել,туныкта́ш
1119,aufziehen::V,դաստիարակել,орышта́ш
1120,leiten::V,ղեկավարել,вӱда́ш
1121,leiten::V,ղեկավարել,вуйлата́ш
1122,leiten::V,կառավարել,вӱда́ш
1123,leiten::V,կառավարել,вуйлата́ш
1124,antreiben::V,շտապեցնել,поктыла́ш
1125,lassen::V,ստիպել,-та́ш
1126,einladen::V,հրավիրել,ӱжа́ш
1127,vereinigen::V,միացնել,иктешла́ш
1128,besuchen::V,այցելել,то́лын кая́ш
1129,treffen::V,հանդիպել,вашлия́ш
1130,sich versammeln::V,հավաքվել,погына́ш
1131,sich versammeln::V,հավաքվել,чумырга́ш
1132,spielen::V,խաղալ,мода́ш
1133,singen::V,երգել,мура́ш
1134,tanzen::V,պարել,кушта́ш
1135,sich trennen::V,ցրվել,ойырла́ш
1136,verlassen::V,լքել,кудалта́ш
1137,retten::V,փրկել,утара́ш
1138,bewachen::V,պահել,орола́ш
1139,schützen::V,պաշտպանել,арала́ш
1140,verteidigen::V,պաշտպանել,арала́ш
1141,sich schlagen::V,կռվել,кредала́ш
1142,schießen::V,կրակել,лӱя́ш
1143,siegen::V,հաղթել,сеҥа́ш
1144,ärgern::V,ձանձրացնել,сырыкта́ш
1145,schlagen::V,խփել,пера́ш
1146,treten::V,քացի տալ,тошка́ш
1147,stechen::V,խայթել,кера́ш
1148,stoßen::V,մղել,шӱкала́ш
1149,stehlen::V,գողանալ,шолышта́ш
1150,stören::V,խանգարել,мешая́ш
1151,belästigen::V,անհանգստացնել,толаштара́ш
1152,verbergen::V,թաքցնել,шылта́ш
1153,täuschen::V,խաբել,ондала́ш
1154,betrügen::V,խաբել,ондала́ш
1155,töten::V,սպանել ,пушта́ш
1156,wohnen::V,բնակվել,ила́ш
1157,arbeiten::V,աշխատել,пашалана́ш
1158,arbeiten::V,աշխատել,паша́м ышта́ш
1159,sammeln::V,հավաքել,пога́ш
1160,pflücken::V,քաղել,кӱра́ш
1161,jagen::V,որս անել,сонарла́ш
1162,fischen::V,ձուկ բռնել,кол куча́ш
1163,fassen::V,բռնել,куча́ш
1164,hüten::V,արածեցնել,кӱта́ш
1165,treiben::V,հովուել,покта́ш
1166,anbinden::V,չուանել,йолышта́ш
1167,füttern::V,կերակրել,пукша́ш
1168,melken::V,կթել,лӱшта́ш
1169,hacken::V,կոտորել,руа́ш
1170,gießen::V,ջրել,шава́ш
1171,reifen::V,հասունանալ ,кӱа́ш
1172,zubereiten::V,պատրաստել,ямдыла́ш
1173,kochen::V,եփել,шолта́ш
1174,backen::V,թխել,кӱкташ
1175,braten::V,տապակել,пуштыла́ш
1176,braten::V,տապակել,жаритла́ш
1177,umrühren::V,խառնել,луга́ш
1178,stricken::V,գործել,пида́ш
1179,nähen::V,կարել,урга́ш
1180,färben::V,ներկել,чиялта́ш
1181,reinigen::V,մաքրել,эрыкта́ш
1182,waschen::V,լվանալ,мушка́ш
1183,abwischen::V,սրբել,ӱшта́ш
1184,spülen::V,ողողել,шӱалта́ш
1185,spülen::V,պարզաջրել,шӱалта́ш
1186,fegen::V,ավլել,ӱшта́ш
1187,kehren::V,ավլել,ӱшта́ш
1188,baden::V,լողանալ,йӱштыла́ш
1189,sich waschen::V,լվացվել,мушкылта́ш
1190,ausziehen::V,հանել,кудаша́ш
1191,anziehen::V,հագնել,чия́ш
1192,sich anziehen::V,հագնվել,чия́ш
1193,kämmen::V,սանրել,шера́ш
1194,schmücken::V,զարդարել,тӱзата́ш
1195,schmücken::V,զարդարել,чеверта́ш
1196,sagen::V,ասել,ойла́ш
1197,sagen::V,ասել,каласа́ш
1198,sprechen::V,խոսել,кутыра́ш
1199,reden::V,զրուցել,мутлана́ш
1200,sich unterhalten::V,խոսակցել,кутыра́ш
1201,fragen::V,հարցնել,йода́ш
1202,bitten::V,խնդրել,йода́ш
1203,erzählen::V,պատմել,ойла́ш
1204,mitteilen::V,հաղորդել,увертара́ш
1205,nennen::V,անվանել,лӱмда́ш
1206,rufen::V,կանչել,ӱжа́ш
1207,prahlen::V,պարծենալ,моктана́ш
1208,übersetzen::V,թարգմանել,кусара́ш
1209,denken::V,մտածել,шона́ш
1210,glauben::V,հավատալ,ӱшана́ш
1211,bemerken::V,նկատել,шижа́ш
1212,erkennen::V,ճանաչել,пала́ш
1213,begreifen::V,հասկանալ,ыҥла́ш
1214,verstehen::V,ըմբռնել,умыла́ш
1215,lernen::V,սովորել,тунема́ш
1216,wissen::V,իմանալ,шинча́ш
1217,sich erinnern an::V,հիշել,шарна́ш
1218,sich erinnern an::V,մտաբերել,шарна́ш
1219,vergessen::V,մոռանալ,монда́ш
1220,messen::V,չափել,виса́ш
1221,zählen::V,թվել,шотла́ш
1222,zählen::V,հաշվել,шотла́ш
1223,rechnen::V,հաշվել,шотла́ш
1224,rechnen::V,հաշվարկել,шотла́ш
1225,lesen::V,կարդալ,луда́ш
1226,malen::V,նկարել,сӱретла́ш
1227,zeichnen::V,գծել,сӱретла́ш
1228,schreiben::V,գրել,воза́ш
1229,besitzen::V,ունենալ,лия́ш
1230,besitzen::V,տեր լինել,лия́ш
1231,kaufen::V,գնել,нала́ш
1232,verkaufen::V,վաճառել,ужала́ш
1233,bezahlen::V,վճարել,тӱла́ш
1234,zahlen::V,վճարել,тӱла́ш
1235,beherrschen::V,ղեկավարել,куча́ш
1236,ertragen::V,դիմանալ,турка́ш
1237,Horn::N,,шур
1238,fangen::V,,куча́ш
